Hindi,Bengali
"प्रतिदर्श आमाप, सैंपल साइज",সাধারন মাপ
प्रतिचयित आंकड़ा,নমুনাযুক্ত ডেটা
प्रतिचयन,নমুনা
प्रतिचयन दर,নমুনা রেট
प्रतिचयन संतृप्ति,স্যাম্পলিং স্যাচুরেশন
प्रतिचयन सिद्धांत/ प्रमेय,নমুনা তত্ত্ব/উপপাদ্য
उपग्रह,স্যাটেলাইট
उपग्रह संचार,স্যাটেলাইট যোগাযোগ
उपग्रह व्याप्ति,স্যাটেলাইট কভারেজ
"उपग्रह अंकीय कड़ी, उपग्रह अंकीय लिंक",স্যাটেলাইট ডিজিটাল লিঙ্ক
उपग्रह व्यतिकरण,স্যাটেলাইট হস্তক্ষেপ
उपग्रह रेडियो,স্যাটেলাইট রেডিও
"उपग्रह रेडियो संचरण, उपग्रह रेडियो प्रेषण",স্যাটেলাইট রেডিও ট্রান্সমিশন
"उपग्रह संचरण,  उपग्रह प्रेषण",স্যাটেলাইট সংক্রমণ
संतृप्त हवा,স্যাচুরেটেড এয়ার
संतृप्ति धारा,স্যাচুরেটিং কারেন্ট
संतृप्ति,স্যাচুরেশন
आरा दंती तरंग,দাঁত তরঙ্গ দেখেছি
"अनुमापनीयता, विस्तार क्षमता",স্কেলাবিলিটি
"अनुमाप, पैमाना, मापनी",স্কেল
"माप गुणक, स्केल गुणक",স্কেল ফ্যাক্টর
"सोपानी, क्रम गणक, सोपानन",স্কেলিং
क्रमवीक्षित किरणपुंज,স্ক্যান মরীচি
क्रमवीक्षक,স্ক্যানার
क्रमवीक्षण आवृत्ति,স্ক্যানিং ফ্রিকোয়েন্সি
क्रमवीक्षण लाइन,স্ক্যানিং লাইন
प्रकीर्णन,বিক্ষিপ্ত
परि–श्य,দৃশ্য
अनुसूचक,সময়সূচী
व्यवस्थात्मक,স্কিম্যাটিক
शॉटकी रोधिका,স্কটকি বাধা
प्रस्फुरण,সিন্টিলেশন
अस्फुटक,স্ক্র্যামব্লার
अस्फुटन,স্ক্র্যাম্বলিং
"स्क्रैप, क्षेप्य",স্ক্র্যাপ
"खुरचन, टुकड़ा, खंड, स्क्रैप",স্ক্র্যাপিং
" खरोंच , खरखराहट",স্ক্র্যাচ
"परदा, स्क्रीन",পর্দা
"स्क्रीन जलन, प्रपट्ट जलन",স্ক্রিন বার্ন
स्क्रीन उपमार्ग,স্ক্রিন বাইপাস
स्क्रीन धारा,স্ক্রিন কারেন্ট
स्क्रीन ग्रिड,স্ক্রিন গ্রিড
"स्क्रीन रक्षी, प्रपट्ट रक्षी",স্ক্রিন সেভার
आवरित केबल,স্ক্রিন করা কেবল
" विविक्तीकरण  , स्क्रीन प्रदर्शन , छानबीन , छानना",স্ক্রিনিং
"स्क्रॉल, वलनी",স্ক্রোল
"स्क्रॉल बार, वलनी दंड",স্ক্রল বার
"कुंडलन, स्क्रॉलन",স্ক্রোলিং
"अन्वेषी इंजन, खोजी इंजन",খোঁজ যন্ত্র
"द्वितीयक, गौण",মাধ্যমিক
"द्वितीयक सेल,  संचायक सेल",মাধ্যমিক সেল
"सेक्टर, त्रिज्यखंड",সেক্টর
"टुकड़ा, खंड",বিভাগ
स्वतः नैदानिक,স্ব ডায়াগনস্টিক
अर्धचालक,অর্ধপরিবাহী
प्रेषक,প্রেরক
"संवेदनशीलता, सुग्राहिता",সংবেদনশীলতা
"संवेदक, संवेदित्र, सुग्राही",সেন্সর
अनुक्रम,ক্রম
" क्रमिक , धारावाहिक",সিরিয়াল
क्रमिक अभिगम,সিরিয়াল অ্যাক্সেস
"क्रमिक संपर्कस्थल, क्रमिक द्वारक",সিরিয়াল পোর্ট
श्रेणी अनुनाद,সিরিজ অনুরণন
"सर्वर, परिसेवक",সার্ভার
"व्यवस्था, व्यवस्थापन",সেটআপ
"छायांकन, छायन, छादन",শেডিং
"छाया, प्रतिछाया",ছায়া
शैनन प्रमेय,শ্যাননের উপপাদ্য
संरूपण,রুপিং
सहभागिता सामग्री,শেয়ারওয়্যার
"आच्छद, आवरण",খাপ
" विस्थापन , पारी",শিফট
विस्थापन,স্থানান্তর
प्रघात,ধাক্কা
लघु परिपथ,শর্ট সার্কিট
लघुपथ परीक्षण,শর্ট সার্কিট পরীক্ষা
लघु तरंग,সংক্ষিপ্ত তরঙ্গ
लघु तरंग केंद्र,শর্ট ওয়েভ সেন্টার
" लघु पथ , सरल उपाय",শর্টকাট
" काम-बंद , विराम, शटडाउन",শাটডাউন
विराम संकेत,শাটডাউন সিগন্যাল
"पार्ष्व बैंड, पार्ष्व पट्ट",সাইড ব্যান্ড
पार्ष्व बैंड षक्ति,সাইড ব্যান্ড শক্তি
"संकेत, सिगनल",সংকেত
संकेत आयाम,সংকেত প্রশস্ততা
संकेत प्रवाह ग्राफ,সংকেত প্রবাহ গ্রাফ
संकेत जनित्र,সংকেত উৎপাদক
संकेत प्रकाश,আলোক সঙ্গকেত
संकेत अनुमार्गन,সিগন্যাল রাউটিং
संकेत सामर्थ्य,সংকেত শক্তি
"संकेत-अप्रासंगिक वार्ता अनुपात, संकेत-क्रॉस वार्ता अनुपात, संकेत संकर वार्ता अनुपात",টক অনুপাত ক্রস করতে সংকেত
संकेत-रव अनुपात,শব্দ অনুপাত থেকে সংকেত
संकेत-अभारित रव अनुपात,অদম্য শব্দ অনুপাতের সংকেত
संकेतन और स्विचन,সংকেত এবং স্যুইচিং
"संकेत द्वयंक, संकेत बिट",সংকেত বিট
"सार्थक पार्ष्वबैंड, सार्थक पार्ष्वपट्ट",গুরুত্বপূর্ণ সাইডব্যান্ডস
"एकमुखी, सरल, एकधा, एक संकेतन",সিম্প্লেক্স
अनुकरण,সিমুলেশন
"अनुकारक, अनुकारी",সিমুলেটর
समकालीन प्रसारण,সিমুলকাস্ট
समकालिक प्रच्छादन,একযোগে মাস্কিং
"ज्या घटक, साइन घटक",সাইন উপাদান
"ज्या तरंग, साइन तरंग",সাইন ওয়েভ
एकल आवृत्ति जालक्रम,একক ফ্রিকোয়েন্সি নেটওয়ার্ক
एकल कला मोटर,একক ফেজ মোটর
"स्थल, साइट",সাইট
"स्थल नक्शा, स्थल अभिन्यास",সাইট লেআউট পরিকল্পনা
कुशल प्रचालक,দক্ষ অপারেটর
प्लूति दूरी,দূরত্ব এড়িয়ে যান
व्योम तरंग,আকাশ তরঙ্গ
व्योम तरंग संचरण,আকাশ তরঙ্গ প্রচার
"पट्ट, स्लैब",স্ল্যাব
तिर्यक् पथ,স্ল্যান্ট পাথ
"खांचा, नाली",স্লট
स्मार्ट कार्ड,স্মার্ট কার্ড
सोडियम वाष्प लैम्प,সোডিয়াম বাষ্প প্রদীপ
सुगम कुंजी,নরম কী
सॉफ्टवेयर,সফটওয়্যার
सौर सक्रियता,সৌর ক্রিয়াকলাপ
सौर ऊर्जा,সৌরশক্তি
सौर प्रज्वाल,সৌর শিখা
सौर षक्तियुक्त,সৌর শক্তি
"ठोस अवस्था,  ठोसावस्था",কঠিন অবস্থা
ठोस अवस्था भंडारण,সলিড স্টেট স্টোরেজ
ठोस अवस्था प्रेषित्र,সলিড স্টেট ট্রান্সমিটার
छांटना,সাজান
ध्वनि,শব্দ
ध्वनि अवशोषण,শব্দ শোষণ
ध्वनि संतुलन,শব্দ ভারসাম্য
ध्वनि संसूचक,সাউন্ড ডিটেক্টর
ध्वनि मिश्रक,সাউন্ড মিক্সার
ध्वनि परिप्रेक्ष्य,শব্দ দৃষ্টিকোণ
ध्वनि षक्ति,শব্দ শক্তি
ध्वनिरोधी,সাউন্ড প্রুফ
ध्वनि अभिलेखन,সাউন্ড রেকর্ডিং
ध्वनि परावर्तन,শব্দ প্রতিচ্ছবি
ध्वनि संचरण हानि,সাউন্ড ট্রান্সমিশন ক্ষতি
"साधन, स्रोत",সূত্র
स्रोत कोडक,উত্স এনকোডার
" आकाश ,अंतरिक्ष  , अंतराल",স্থান
"अंतरिक्ष विविधता, आकाशीय विविधता",স্থান বৈচিত্র্য
अंतरिक्ष दूरप्रसारण,স্পেস টেলিকাস্টিং
अंतरिक्ष तरंग,স্পেস ওয়েভ
"अंतराल, अंतरण",ব্যবধান
"स्पैम, अपसंदेश",স্প্যাম
"अपसंदेशन, स्पैमन",স্প্যামিং
"फैलाव, विस्तृति",স্প্যান
"अतिरिक्त द्वयंक, अतिरिक्त बिट",অতিরিক্ত বিট
अतिरिक्त  पुर्जे,স্পেয়ারস
स्फुलिंग; स्फुलिंगन,স্পার্কিং
" आकाशीय , स्थानिक",স্থানিক
स्थानिक प्रभाव,স্থানিক প্রভাব
स्थानिक अतिरिक्त्ता,স্থানিক অপ্রয়োজনীয়তা
"विशेष प्रभाव, विशेष आभास",বিশেষ প্রভাব
विशेष प्रभाव प्रवर्धक,বিশেষ প্রভাব পরিবর্ধক
"विशिष्टता, विशिष्टीकरण; विशेषज्ञता",বিশেষীকরণ
विनिर्देश,স্পেসিফিকেশন
स्पेक्ट्रमी अवशोषण,বর্ণালী শোষণ
स्पेक्ट्रमी बैंड प्रतिकृति,বর্ণালী ব্যান্ড প্রতিলিপি
स्पेक्ट्रमी वितरण,বর্ণালী বিতরণ
स्पेक्ट्रमी अतिरिक्तता,বর্ণালী অপ্রয়োজনীয়তা
"स्पेक्ट्रम प्रकाशमापी, स्पेक्ट्रोफोटोमीटर",স্পেকট্রোফোটোমিটার
स्पेक्ट्रमदशब,বর্ণালী
स्पेक्ट्रम,বর্ণালী
"स्पेक्ट्रम विष्लेषक, स्पेक्ट्रम विष्लेषत्र",বর্ণালি বিশ্লেষক
स्पेक्ट्रम संरूपण,বর্ণালী আকার
वाक् उच्चारण,বক্তৃতা বক্তৃতা
वाक् चैनल,স্পিচ চ্যানেল
वाक् संपीडन,বক্তৃতা সংকোচনের
वाक् कोडन,স্পিচ এনকোডিং
वाक् बोध,কন্ঠ সনান্তকরণ
प्रचक्रण,স্পিন
पेंचदार; सर्पिल,সর্পিল
संयोजन,স্প্লিকিং
"विपाटक, स्प्लिटर",স্প্লিটার
"स्पूल, चरखी",স্পুল
कदाचनिक,বিক্ষিপ্ত
"बिंदु किरणपुंज, स्थान किरणपुंज",স্পট বিমস
"विस्तृतशीट, स्प्रेडशीट",ছড়িয়ে পড়া শিট
"भ्रामक और संनादी विकिरण, मिथ्या और संनादी विकिरण",উত্সাহী এবং সুরেলা বিকিরণ
भ्रामक पार्ष्वबैंड आवृत्तियां,উত্সাহী সাইডব্যান্ড ফ্রিকোয়েন্সি
निष्पीडित वीडियो,ভিডিও চেপে
मुद्रांकन,স্ট্যাম্পিং
मानक सॉफ्टवेयर,স্ট্যান্ডার্ড সফ্টওয়্যার
मानकीकरण,মানীকরণ
आपातोपयोगी,অপেক্ষা করো
आपातोपयोगी उपस्कर,স্ট্যান্ডবাই সরঞ্জাম
अप्रगामी तरंग,স্থায়ী তরঙ্গ
अप्रगामी तंरग अनुपात,স্থায়ী তরঙ্গ অনুপাত
प्रवर्तन बल-आघूर्ण,টর্ক শুরু
आरंभ-विराम,স্টপ শুরু
"स्थिर, स्थैतिक",স্থির
सांख्यिकीय विधि,পরিসংখ্যান পদ্ধতি
अवस्थिति,স্থিতি
"अवस्थिति संकेत, अवस्थिति चिह्न",স্থিতি ইঙ্গিত
स्थिर,স্থির
"त्रिविम, स्टीरियो",স্টেরিও
"त्रिविम संतुलन, स्टीरियो संतुलन",স্টেরিও ভারসাম্য
स्टीरियो कोडक,স্টেরিও এনকোডার
स्टीरियो जनित्र,স্টেরিও জেনারেটর
त्रिविम विधा,স্টেরিও মোড
"त्रिविम संचरण, स्टीरियो संचरण",স্টেরিও ট্রান্সমিশন
त्रिविम ध्वनि पुनरुत्पादन,স্টেরিওফোনিক সাউন্ড প্রজনন
"त्रिविम ध्वनि, स्टीरियोफोनी",স্টেরিওফনি
"त्रिविमदशब, स्टीरियोदशब",স্টেরিওস্কোপি
स्थिर चित्र,এখনও ছবি
उद्दीपक,উদ্দীপনা
विराम बैंड,স্টপব্যান্ড
भंडारण,স্টোরেজ
संचायक बैटरी कक्ष,স্টোরেজ ব্যাটারি রুম
संचायक युक्ति,স্টোরেজ ডিভাইস
समतापमंडल,স্ট্র্যাটোস্ফিয়ার
धाराप्रवाह,স্ট্রিমিং
तनन,প্রসারিত
" रस्सी, तार. , कड़ी",স্ট্রিং
संरचित,কাঠামোগত
"स्टूडियो ब्लॉक, स्टूडियो खंड",স্টুডিও ব্লক
स्टूडियो केंद्र,স্টুডিও সেন্টার
स्टूडियो प्रकाश व्यवस्था,স্টুডিও আলো
स्टूडियो मॉनीटर,স্টুডিও মনিটর
"स्टाइलस, सुई (ग्रामोफोन की)",স্টাইলাস
उपबैंड कोडन,সাবব্যান্ড এনকোডিং
उपबैंड प्रच्छादन,সাবব্যান্ড মাস্কিং
"उपबैंड प्रतिदर्श, उपबैंड नमूना",সাবব্যান্ড নমুনা
उपजाल,সাবনেট
उप-प्रतिचयन,সাবমলিং
"अभिदाता, ग्राहक, उपभोक्ता",গ্রাহক
सहसा आयनमंडलीय क्षोभ,হঠাৎ আয়নোস্ফিয়ারের ব্যাঘাত
सूर्य धब्बा सक्रियता,সান স্পট ক্রিয়াকলাপ
अति-उच्च शक्ति प्रेषित्र,সুপার পাওয়ার ট্রান্সমিটার
अति प्रतिचयन,সুপার স্যাম্পলিং
सुपर सॉकेट,সুপার সকেট
अतितप्त वाष्प,সুপারহিটেড বাষ্প
"परासंकरण, सुपर हेटरोडाइन",সুপারহিটারোডিন
परासंकरण परिवर्तक,সুপারহিটারোডিন রূপান্তরকারী
परासंकरण ग्राही,সুপারহিটারোডিন রিসিভার
अध्यारोपित (धारा),সুপারিম্পোজড (বর্তমান)
अध्यारोपण,সুপারিপজিশন
"अध्यारोपण, अधिस्थापन",সুপারপজিশন
पराध्वनिक,সুপারসোনিক
"सप्लाई डक्ट, आपूर्ति वाहिनी",সরবরাহ নালী
निरोधी ग्रिड,দমন গ্রিড
पृष्ठीय रव,পৃষ্ঠের শব্দ
पृष्ठीय तरंग,পৃষ্ঠ তরঙ্গ
"नेट विचरण, सर्फिंग",সার্ফিং
"प्रोत्कर्ष, महोर्मि",উত্সাহ
परिवेश,চারপাশ
अनुक्रियता,সংবেদন
सुग्राहिता,সংবেদনশীলতা
निलंबित,স্থগিত
अदल-बदल,অদলবদল
"प्रसर्प परिपथ, स्वीप सर्विट",সুইপ সার্কিট
स्विच,স্যুইচ
स्विच बोर्ड,স্যুইচ বোর্ড
"स्विच ऑन कंट्रोल यूनिट, स्विच ऑन नियंत्रण इकाई",নিয়ন্ত্রণ ইউনিট চালু করুন
स्विचन,স্যুইচিং
प्रतीक दर,প্রতীক হার
सममित,প্রতিসম
"सिंक, तुल्यकालिक",সিঙ্ক (সিঙ্ক্রোনাস)
"तुल्यकालिक स्पंद, सिंक पल्स",সিঙ্ক ডাল
सिंक अंतरण,সিঙ্ক ট্রান্সফার
तुल्यकालन,সিঙ্ক্রোনাইজেশন
तुल्यकालित,সিঙ্ক্রোনাইজড
तुल्यकालिक,সিঙ্ক্রোনাস
तुल्यकालिक मोटर,সিঙ্ক্রোনাস মোটর
समन्वित,সিনারজিক
सहक्रियाशील,সিনারজিস্টিক
सहक्रिया,সিনারজি
वाक्यात्मक,সিনট্যাকটিক
वाक्य-रचना,বাক্য গঠন
"वाक्य-त्रुटि, सिन्टैक्स त्रुटि",বাক্যগঠন ত্রুটি
संष्लेषक,সিনথেসাইজার
संष्लेषक कार्ड,সিনথেসাইজার কার্ড
"प्रणाली, तंत्र, पद्धित",পদ্ধতি
तंत्र वास्तुकला,সিস্টেম আর্কিটেকচার
"तंत्र डिजाइन, तंत्र अभिकल्प",ব্যবস্থা পরিকল্পনা
तंत्र मेनू,সিস্টেম মেনু
"टैग, लेबल, चिह्न",ট্যাগ
टॉक बैक,ফিরে কথা
"टेप, फीता",টেপ
"टेपरिकार्डर, टेप अभिलेखित्र",টেপ রেকর্ডার
"टेपयोजन, टेपसमायोजन",টেপ স্লাইসিং
शुंडाकार,ট্যাপার্ড
लक्ष्य,লক্ষ্য
"टेरिफ, प्रशुल्क",শুল্ক
कार्य दर्शिका,টাস্ক বার
तकनीकी,প্রযুক্তিগত
तकनीकी चुनौती,প্রযুক্তিগত চ্যালেঞ্জ
"तकनीकी विशेषता, तकनीकी लक्षण",প্রযুক্তিগত বৈশিষ্ট্য
"तकनीकी नियमावली, तकनीकी दिशा-निर्देश",প্রযুক্তিগত নির্দেশিকা
तकनीकी प्राचल,টেকনিক্যাল প্যারামিটার
तकनीकी गुणता,প্রযুক্তিগত গুণ
"तकनीकी अड़चन, तकनीकी बाधा",প্রযুক্তিগত ছিনতাই
तकनीक,প্রযুক্তি
प्रौद्योगिकी प्रतिबंध,প্রযুক্তিগত সীমাবদ্ধতা
प्रौद्योगिकी,প্রযুক্তি
प्रौद्योगिकी  आकलन,প্রযুক্তি মূল্যায়ন
दूरप्रसारण,টেলিকাস্টিং
"दूरचलचित्र, टेलीसिने",টেলিসিন
"तार प्रेषण, टेलीग्राफी, दूरलेखन",টেলিগ্রাফি
दूरमितिकी,টেলিমেটিক্স
दूरमापन,টেলিমেটারিং
"दूरभाष, टेलीफोन",টেলিফোন
दूरपाठ्य सामग्री,টেলিটেক্সট
"दूरदर्शन, टेलीविजन; दूरदर्शित्र",টেলিভিশন
"ताप, तापमान",তাপমাত্রা
ताप नियंत्रण,যথোপযুক্ত সৃষ্টিকর্তা
" कालिक , श्रवण",অস্থায়ী
" कालिक प्रबंधन  , श्रवण प्रबंधन",অস্থায়ী পরিচালনা
कालिक अतिरिक्तता,অস্থায়ী অপ্রয়োজনীয়তা
तनन सामर्थ्य,টেনসিল শক্তি
स्पर्शक,তাঁবু
टेराबाइट (TB),টেরাবাইট (টিবি)
"अंतिम छोर, सिरा, अंतक, टर्मिनल",টার্মিনাল
"अंतक अनुकूलक, टर्मिनल अनुकूलक",টার্মিনাল অ্যাডাপ্টার
टर्मिनल उपस्कर,টার্মিনাল সরঞ্জাম
"समाप्तप्राय, अंतस्थ",সমাপ্তি
अंतस्थ प्रतिरोध,সমাপ্তি প্রতিরোধ
"अंत, समापन",সমাপ্তি
समापक,টার্মিনেটর
भूभाग परिच्छेदिका,ভূখণ্ডের প্রোফাইল
तृतीयक कुंडली,তৃতীয় বাতাস
परीक्षण,পরীক্ষা
परीक्षण आंकड़ा,পরীক্ষার ডেটা
" परीक्षण चित्र , परीक्षण प्रतिबिंब",পরীক্ষার চিত্র
परीक्षण संकेत,পরীক্ষা সংকেত
"टेस्टर, परीक्षित्र",পরীক্ষক
परीक्षण,পরীক্ষামূলক
परीक्षण और मापन,পরীক্ষা এবং পরিমাপ
"तापीय रव, ऊष्मीय रव",তাপীয় শব্দ
"तापीय अतिभार रिले, तापीय अतिभार प्रतिसारण",তাপ ওভারলোড রিলে
तापायनिक दिष्टकारी,থার্মিয়োনিক রেকটিফায়ার
तापवैद्युत युग्म,থার্মোকল
"तापमापी, थर्मामीटर",থার্মোমিটার
"तापस्थापी, थर्मोस्टेट",থার্মোস্ট্যাট
परिबल,থিম্বল
थोरियमयुक्त तंतु,থোরিয়েটেড ফিলামেন্ট
" चूड़ी , धागा",থ্রেড
"त्रिकलीय प्रदाय, त्रिकलीय आपूर्ति",তিন ধাপ সরবরাহ
"त्रिकला-परिणामित्र, त्रिकला-ट्रांसफार्मर, तीन फेज ट्रांसफार्मर",তিন ফেজ ট্রান্সফর্মার
देहली,থ্রেশহোল্ড
"कंठ माइक्रोफोन, कंठ माइक",গলা মাইক্রোফোন
प्रणोद,থ্রাস্ট
थाइरेट्रॉन,থাইরেট্রন
थाइरिस्टर,থাইরিস্টর
"अभिनति, अभिनमन",কাত
ध्वनि गुणता,টিম্ব্রে
"समय, काल",সময়
समयाधार,সময় বেস
समय कोड,সময় কোড
कालांक,সময় ধ্রুবক
समय विलंब,সময় বিলম্ব
काल प्रक्षेत्र,সময় ডোমেন
समय प्रतिचयन,সময় নমুনা
"काल विस्तारण, समय विस्तारण",সময় প্রসারিত
"काल मापित्र, कालद, काल समंजक, टाइमर",টাইমার
शीर्षक दर्शिका,শিরোনাম বাক্স
गम-आगम गति,এবং মোশন
टॉगल स्विच,টগল সুইচ
टोकन रिंग नेटवर्क,টোকেন রিং নেটওয়ার্ক
सहिष्णुता,সহনশীলতা
स्वर नियंत्रण,টোন নিয়ন্ত্রণ
टूल बार,সরঞ্জাম বার
औजार,সরঞ্জাম
"दंतुर गियरन, दंतुर गियर",দাঁত গিয়ারিং
"स्थान विज्ञान, सांस्थितिकी",টপোলজি
टोराइडी कुंडली,টরয়েডাল বাতাস
बल-आघूर्ण,টর্ক
संपूर्ण गुणता प्रबंधन (टी क्यू एम),মোট গুণমান পরিচালনা (টিকিউএম)
"योगित्र, योजित्र",টোটালাইজার
"टॉवर, मीनार",টাওয়ার
अनुरेखक,ট্রেসার
अनुरेखन,ট্রেসিং
"पथ, मार्ग, लीक, ट्रैक",ট্র্যাক
पथ गुलिका,ট্র্যাক বল
"अनुपथन, अनुवर्तन",ট্র্যাকিং
यातायात प्रबंधन,ট্রাফিক ব্যবস্থাপনা
क्रिया-कलाप संचिका तंत्र,লেনদেন ফাইল সিস্টেম
पारकोड,ট্রান্সকোড
ट्रांसड्यूसर,ট্রান্সডুসার
प्रेषित्र-अभिग्राही,ট্রানসিভার
अंतरण अभिलक्षण,স্থানান্তর বৈশিষ্ট্য
अंतरण फलन,স্থানান্তর ফাংশন
"परिणामित्र, ट्रांसफार्मर",ট্রান্সফর্মার
"परिणामित्र उत्तेजक, ट्रांसफार्मर उत्तेजक",ট্রান্সফর্মার এক্সাইটার
"परिणामित्र ट्रॉली, ट्रांसफार्मर ट्रॉली",ট্রান্সফর্মার ট্রলি
"क्षणिक, चलायमान",ক্ষণস্থায়ী
क्षणिक कोडन,ক্ষণস্থায়ী কোডিং
क्षणिक त्रुटि,ক্ষণস্থায়ী ত্রুটি
क्षणिक स्विचन,ক্ষণস্থায়ী স্যুইচিং
ट्रांजिस्टर,ট্রানজিস্টর
" अनुवाद , अंतरण",অনুবাদ
" अनुवादक , अंतरक        , अनुवादित्र",অনুবাদক
"प्रेषण, संचरण",সংক্রমণ
संचरण अंतरापृष्ठ,সংক্রমণ ইন্টারফেস
संचरण लाइन,পরিচলন রেখা
"संचरण हानि, प्रेषण हानि",সংক্রমণ ক্ষতি
प्रेषण स्टूडियो,ট্রান্সমিশন স্টুডিও
प्रेषित्र,ট্রান্সমিটার
प्रेषित्र नियंत्रक,ট্রান্সমিটার নিয়ামক
"प्रेषित्र रख-रखाव, प्रेषित्र अनुरक्षण",ট্রান্সমিটার রক্ষণাবেক্ষণ
प्रेषक निर्गम शक्ति,ট্রান্সমিটার আউট শক্তি
प्रेषी ऐन्टेना,অ্যান্টেনা প্রেরণ
प्रेषी ऐन्टेना लब्धि,অ্যান্টেনা লাভ প্রেরণ
प्रेषण आवृत्ति,ফ্রিকোয়েন্সি প্রেরণ
प्रेषण केंद्र,ট্রান্সমিটিং স্টেশন
"प्रेषानुकर, ट्रांसपोंडर",ট্রান্সপন্ডার
ट्रैपेट डायोड,ট্র্যাপ্যাট ডায়োড
प्रगामी तरंग,ভ্রমণ তরঙ্গ
"ट्रेलिस विकोडन, जालक विकोडन",ট্রেলিস ডিকোডিং
"खाई और नाली, ट्रेंच एवं कंड्यूट",পরিখা এবং জলবাহী
"ट्रिगर परिपथ, प्रवर्तक परिपथ",ট্রিগার সার্কিট
काट-छांट,ট্রিম
"संकर्तन, काट-छांट",ছাঁটাই
तिपाई,ট্রিপড
क्षोभमंडल,ট্রপোস্ফিয়ার
"छिन्नन, रुंडन",কাটা কাটা
"सत्य सारणी, सत्य तालिका",সঠিক তালিকা
समस्वरित,সুরযুক্ত
"समस्वरक, ट्यूनर, समंजक",টিউনার
"समस्वरण, ट्यूनिंग",টিউনিং
टनल डायोड,টানেল ডায়োড
सुरंगन,টানেলিং
प्रतिवर्तन प्रबंधन,পরিচালন ঘুরে দেখুন
टर्न टेबल,টেবিল ঘুরিয়ে
"ट्वीटर, तीक्ष्ण ध्वनक, तीक्ष्णक",টুইটার
"व्यावर्तित, ऐंठित",পাকানো
"व्यावर्तित युग्म केबल, व्यावर्तित युगल केबल",বাঁকানো জোড় কেবল
असंतुलित ध्वनि लाइन,ভারসাম্যহীন অডিও লাইন
अववोल्टता,ভোল্টেজের অধীনে
एकदिष्ट प्रसारण,একীভূত
"सार्विक द्वार, सार्विक गेट",ইউনিভার্সাল গেট
"सार्विक जालक्रम, सार्विक नेटवर्क",ইউনিভার্সাল নেটওয়ার্ক
"अभारित फिल्टर, अभारित निस्यंदक",অদম্য ফিল্টার
ऊर्ध्व परिवर्तक,রূপান্তরকারী
"ऊर्ध्वयोजन, अपलिंक",আপলিংক
अभिभारण,আপলোড
उपयोज्य क्षेत्र सामर्थ्य,ব্যবহারযোগ্য ক্ষেত্র শক্তি
मूल्यवर्धित सेवाएं,মান যোগ পরিষেবা
वैरेक्टर डायोड,ভেরাক্টর ডায়োড
"परिवतब, चर, परिवर्तनीय",পরিবর্তনশীল
परिवर्तनीय क्षेत्र ध्वनि पथ,পরিবর্তনশীল অঞ্চল সাউন্ড ট্র্যাক
परिवर्तनीय आंकड़ा दर संपीडन,পরিবর্তনশীল ডেটা রেট সংক্ষেপণ
परिवर्तनीय घनत्व ध्वनि पथ,পরিবর্তনশীল ঘনত্ব সাউন্ড ট্র্যাক
परिवर्तनीय निर्गम आंकड़ा दर,পরিবর্তনশীল আউটপুট ডেটা হার
सदिश,ভেক্টর
सदिश प्रतिबाधा मापी,ভেক্টর প্রতিবন্ধকতা মিটার
सदिश जालक्रम विश्लेषित्र,ভেক্টর নেটওয়ার্ক বিশ্লেষক
प्रकाश वेग,আলোর বেগ
"निर्गत बॉक्स, निर्गत पेटी, सरंध्र पेटी",ভেন্টেড বক্স
" परिवर्तनशीलता            , बहुआयामी प्रतिभा",বহুমুখিতা
" परिवर्तन , अनुवाद        , रूपांतर",সংস্করণ
ऊर्ध्वाधर तल,উল্লম্ব বিমান
ऊर्ध्व-धुवित,উল্লম্বভাবে মেরুকৃত
अवशेषी पार्श्व बैंड,ভেস্টিগিয়াল সাইড ব্যান্ড (ভিএসবি)
कंपन,কম্পন
कंपित्र,ভাইব্রেটার
" वीडियो , –श्य",ভিডিও
"–ष्य प्रवर्धक, वीडियो प्रवर्धक",ভিডিও পরিবর্ধক
"–ष्य शृंखला, वीडियो चेन",ভিডিও চেইন
वीडियो अभिलक्षण,ভিডিও বৈশিষ্ট্য
वीडियो कोड,ভিডিও কোড
वीडियो संपीडन,ভিডিও সংক্ষেপণ
"वीडियो दूर सम्मेलन, वीडियो कॉन्फरेन्सिंग",ভিডিও কনফারেন্সিং
वीडियोग्राफिक्स अनुकूलक,ভিডিও গ্রাফিক্স অ্যাডাপ্টার
वीडियो प्रवाह,ভিডিও স্ট্রিমিং
वीडियो स्विचक,ভিডিও স্যুইচার
वीडियोलेखन,ভিডিওগ্রাফি
–ष्य,দেখুন
"दर्शन दूरी, –ष्य दूरी",দূরত্ব দেখার
"आभासी, कल्पित",অপার্থিব
आभासी पता,ভার্চুয়াল ঠিকানা
आभासी ऊंचाई,ভার্চুয়াল উচ্চতা
आभासी स्मृति,ভার্চুয়াল মেমরি
आभासी निजी जालक्रम,ভার্চুয়াল ব্যক্তিগত নেটওয়ার্ক
आभासी वास्तविकता,ভার্চুয়াল বাস্তবতা
"विषाणु, वायरस",ভাইরাস
ष्यानता,সান্দ্রতা
–ष्यता,দৃশ্যমানতা
–ष्टि,দৃষ্টি
–ष्य प्रदर्श,চাক্ষুষ প্রদর্শন
–ष्य निरीक्षण,চাক্ষুষ পরিদর্শন
–ष्य रेडियो,ভিজ্যুয়াল রেডিও
