Odiya,Telugu
ପଛ ଗାର୍ଡ କାର୍ଯ୍ୟ,వెనుక రక్షణ చర్య
ବିଦ୍ରୋହୀ,తిరుగుబాటుదారుడు
ବିଦ୍ରୋହ,తిరుగుబాటు
ବିଦ୍ରୋହର ସ୍ୱୀକୃତି |,తిరుగుబాటుకు గుర్తింపు
ପୁନ ond ନିର୍ମାଣ,రీకండక్షన్
ପୁନ onna ନିର୍ମାଣ,నిఘా
ପୁନ on ନିର୍ମାଣ,పునర్నిర్మాణం
ରେକର୍ଡ କରନ୍ତୁ |,రికార్డ్ చేయండి
ରେକର୍ଡ ଅଫିସ୍ |,రికార్డు కార్యాలయం
ଅବସର ଅବସର ରେକର୍ଡ କରନ୍ତୁ |,రికార్డ్ రిటైర్మెంట్
ନାଲି ସାର୍ଟ |,ఎర్ర చొక్కాలు
ସଂସ୍କାର,సంస్కరణ
ଶରଣାର୍ଥୀ,శరణార్థ
ରେଗାଲିଆ |,రెగాలియా
ରେଗାଲିଆ |,రెగాలియా
ରେଗାଲିଆ |,రెగాలియా
ରେଜେନ୍ସି,రీజెన్సీ
ରେଜିଣ୍ଟ୍ |,రీజెంట్
ରେଜିଣ୍ଟ୍ ରାଣୀ |,రీజెంట్ రాణి
ହତ୍ୟା,రెజిసైడ్
ରେଜିସିଡ୍ |,రెజిసైడ్లు
ଶାସନ,పాలన
ଶାସନ,పాలన
ଅଞ୍ଚଳ,ప్రాంతం
ନିୟମିତ ବର୍ଷ |,రెగ్నల్ సంవత్సరం
ଅବଶିଷ୍ଟ |,రెగ్నెంట్
ରେଗ୍ନୁମ୍ |,రెగ్నమ్
ରିଚ,రీచ్
ଶାସନ କରନ୍ତୁ,పాలన
ଶାସନ କରନ୍ତୁ |,పాలన
ପରିବାର ଶାସନ,పాలించే కుటుంబం
ଆତଙ୍କବାଦର ଶାସନ,భయానక పాలన
ଆତଙ୍କବାଦର ଶାସନ,భయానక పాలన
ସଶକ୍ତ କର |,బలపరచు
ସଶକ୍ତୀକରଣ,అదనపుబల o
ପୁନ in ସ୍ଥାପନ,పునఃస్థాపన
ପୁନ in ନିବେଶ କରନ୍ତୁ |,తిరిగి పెట్టుబడి పెట్టండి
ରିଲେ ପୋଷ୍ଟ |,రిలే పోస్ట్
ରିଲେ ମାର୍ଗ,రిలే మార్గం
ରିଲେ ସିଷ୍ଟମ୍ |,రిలే వ్యవస్థ
ରିଲିଜ୍,విడుదల
ରିଲିଜ୍,విడుదల
ତ୍ୟାଗ,త్యజించుట
ତ୍ୟାଗ,త్యజించుట
ରେପର୍ଟୋରୀ (= ଭଣ୍ଡାର),రెపర్టరీ (=ఇన్వెంటరీ)
ସଂଗ୍ରହାଳୟ,రిపోజిటరీ
ସଂଗ୍ରହାଳୟ,రిపోజిటరీ
ଗଣତନ୍ତ୍ର,రిపబ్లిక్
ଗଣତନ୍ତ୍ର ଦିବସ |,గణతంత్ర దినోత్సవం
ଲିପିବଦ୍ଧ,రిస్క్రిప్ట్
ଲିପିବଦ୍ଧ,రిస్క్రిప్ట్
ବାସିନ୍ଦା,నివాసి
ପୁନରୁଦ୍ଧାର,పునరుద్ధరణ
ପୁନରୁତ୍ଥାନ |,పునరుత్థానం
ପୁନରୁତ୍ଥାନ |,పునరుత్థానం
ପଂଚାୟତ,తిరోగమనం
ଓଲଟା (ଗୋଟିଏ ମୁଦ୍ରାର),రివర్స్ (నాణెం)
ବିଦ୍ରୋହ,తిరుగుబాటు
ବିପ୍ଳବ,విప్లవం
"ବିପ୍ଳବ, ଫରାସୀ |","విప్లవం, ఫ్రెంచ్"
ବିପ୍ଳବ ଗ or ରବମୟ |,విప్లవం గ్లోరియస్
"ବିପ୍ଳବ, ଶିଳ୍ପ","విప్లవం, పారిశ్రామిక"
ଉଠିବା,రైజింగ్
ପତିତ-ବୋରୱେଲ |,రాటెన్-బరో
ରୁଫ୍ ରାଇଡର୍ସ |,రఫ్ రైడర్స్
ଗୋଲାକାର ମୁଣ୍ଡ |,గుండ్రని తలలు
ମାର୍ଗ,రూట్
ରୟାଲ୍ ଦର୍ଶକ |,రాయల్ ప్రేక్షకులు
ରୟାଲ୍ ଚାର୍ଟର୍ |,రాయల్ చార్టర్
ରୟାଲ୍ କ୍ରେଷ୍ଟ୍ |,రాయల్ క్రెస్ట్
ରୟାଲ୍ କ୍ରେଷ୍ଟ୍ |,రాయల్ క్రెస్ట్
ରୟାଲ୍ ଆଦେଶ |,రాయల్ డిక్రీ
ରୁବ୍ରିକ୍ |,రూబ్రిక్
ଧ୍ୱଂସାବଶେଷ |,శిథిలాలు
ରନର୍ |,రన్నర్
ସାବ୍ୟସ୍ତତା |,విధ్వంసం
ସାବର |,సాబెర్
ସାବର୍ସ |,సాబర్స్
ବଳିଦାନ,త్యాగం
ବଳିଦାନ,త్యాగం
ବଳିଦାନ,త్యాగం
ନିରାପଦ ଆଚରଣ |,సురక్షితమైన ప్రవర్తన
ସୁରକ୍ଷାକର୍ମୀ |,రక్షణ
ସୁରକ୍ଷାକର୍ମୀ |,రక్షణ
କର୍ତ୍ତବ୍ୟର ସୁରକ୍ଷା,రక్షణ విధులు
ସ ally ଲି,సాలీ
ସଲି-ପୋର୍ଟ |,సాలీ-పోర్ట్
ରାଜଦଣ୍ଡ,రాజదండం
ସ୍କିମିଟର୍ |,స్కిమిటార్
ଦ୍ୱିତୀୟ ଇଷ୍ଟେଟ୍ |,రెండవ ఎస్టేట్
ସେକ୍ଟର,శాఖ
ସେକ୍ଟର,శాఖ
ଜବରଦଖଲ,నిర్భందించటం
ଜବରଦଖଲ,నిర్భందించటం
ସିନେଟ୍,సెనేట్
ସିନେଟ୍,సెనేట్
ସିନେଟ୍,సెనేట్
ସିନେଟ୍,సెనేట్
ସର୍ଫ୍ (= ବୋର୍ଡର୍ କିମ୍ବା ଭିଲିନ୍),సెర్ఫ్ (=బోర్డార్ లేదా విల్లెన్)
ସର୍ଫ୍ (= ବୋର୍ଡର୍ କିମ୍ବା ଭିଲିନ୍),సెర్ఫ్ (=బోర్డార్ లేదా విల్లెన్)
ସର୍ଫଡମ୍ (ସର୍ଫହୁଡ୍ କିମ୍ବା ସର୍ଫେଜ୍),సెర్ఫోడమ్ (సెర్ఫ్‌హుడ్ లేదా సెర్ఫేజ్)
ସର୍ଫଡମ୍ (ସର୍ଫହୁଡ୍ କିମ୍ବା ସର୍ଫେଜ୍),సెర్ఫోడమ్ (సెర్ఫ్‌హుడ్ లేదా సెర్ఫేజ్)
ଛାୟା ରାଜା |,నీడ రాజు
ଜାହାଜ ଟଙ୍କା,షిప్ మనీ
ଶକ୍ ସ troops ନ୍ୟ (= storm ଡ ସ troops ନ୍ୟ),షాక్ దళాలు (=తుఫాను దళాలు)
ସଂକ୍ଷିପ୍ତ ସଂସଦ |,పొట్టి పార్లమెంట్
Kir ଗଡା,వాగ్వివాదం
ଦାସ,బానిస
ଦାସତ୍ୱ,బానిసత్వం
ଦାସତ୍ୱ,బానిసత్వం
ସ old ନିକ ରାଜ୍ୟସ୍ତରୀୟ,సైనిక రాజనీతిజ్ఞుడు
ବର୍ଚ୍ଛା,ఈటె
ବର୍ଚ୍ଛା-ମୁଣ୍ଡ,ఈటె-తల
କ୍ଷେତ୍ର,గోళము
ସ୍ପ୍ରାଗିଷ୍ଟିକ୍ |,స్ఫ్రాగిస్టిక్స్
ଲୁଟେରା ସିଷ୍ଟମ୍ |,వ్యవస్థను పాడు చేస్తుంది
ସ୍କ୍ ire ାଇୟାର୍ |,స్క్వైర్
ସ୍କ୍ ire ାଇୟାର୍ |,స్క్వైర్
ସ୍କ୍ ire ାର୍ଚି |,Squirearchy
ସ୍କ୍ ire ାର୍ଚି |,Squirearchy
ମାନକ,ప్రామాణికం
ମାନକ-ଧାରକ |,స్టాండర్డ్ బేరర్
ସ୍ଥାୟୀ ସେନା |,స్టాండింగ్ ఆర్మీ
ଷ୍ଟାଣ୍ଡିଂ ଅର୍ଡର |,స్టాండింగ్ ఆర్డర్లు
ଷ୍ଟାଣ୍ଡିଂ ଅର୍ଡର |,స్టాండింగ్ ఆర్డర్లు
ରାଜ୍ୟସ୍ତରୀୟ,రాజనీతిజ్ఞుడు
ପଥର ଲେଖା |,రాతి శాసనం
Orm ଡ଼ ସ troops ନ୍ୟ,తుఫాను దళాలు
ଷ୍ଟ୍ରାଟେଜେମ୍ |,వ్యూహం
ରଣନୀତି,వ్యూహం
ରଣନୀତି,వ్యూహం
ରଣନୀତି,వ్యూహం
ଷ୍ଟ୍ରାଟୋକ୍ରାସି |,స్ట్రాటోక్రసీ
Ife ଗଡା,కలహాలు
Ife ଗଡା,కలహాలు
ଦୃ hold ଧରନ୍ତୁ |,బలమైన పట్టు
ଦୃ hold ଧରନ୍ତୁ |,బలమైన పట్టు
ସହାୟକ ଉଚ୍ଚତା |,అనుబంధ టాలయన్స్
ଉତ୍ତରାଧିକାରୀ |,వారసత్వం
ଉତ୍ତରାଧିକାରୀ,వారసుడు
ମତଦାନ,ఓటు హక్కు
ସୁଫ୍ରାଗିଷ୍ଟ |,ఓటు హక్కుదారుడు
ସୁଲତାନ,సుల్తానేట్
ସୁଲତାନ ଅବଧି,సుల్తానేట్ కాలం
ଆତ୍ମସମର୍ପଣ,లొంగిపో
ସୁଜେରାଇନ୍ |,సుజెరైన్
ସୁଜେରେନ ରାଜ୍ୟ |,సుజరైన్ రాష్ట్రం
ଖଣ୍ଡାଧାରକ |,ఖడ్గవీరుడు
ତାମାନି ସୋସାଇଟି |,తమ్మనీ సొసైటీ
କ୍ରୋଧିତ ଖଣ୍ଡା |,కోపముగల కత్తి
ଭଡାଟିଆ,అద్దెదారు
ଭଡାଟିଆ,అద్దెదారు
ଅଞ୍ଚଳ,భూభాగం
ଅଞ୍ଚଳ,భూభాగం
ପ୍ରଦେଶ ସରକାର,భూభాగం ప్రభుత్వం
ଆତଙ୍କବାଦ,తీవ్రవాదం
ତୃତୀୟ ଇଷ୍ଟେଟ୍ |,థర్డ్ ఎస్టేట్
ତିନୋଟି ଇଷ୍ଟେଟ୍ |,మూడు ఎస్టేట్లు
ଟୋଲ୍,టోల్
ଟୋଲ୍ ହାଉସ୍ |,టోల్ హౌస్
ସମାଧି,సమాధి
ଟୋରୀ |,టోరీ
ଟୋଟେମ୍ |,టోటెమ్
ଦୁର୍ଗ,టవర్
ଦୁର୍ଗ,టవర్
ବିଜୟ ଦୁର୍ଗ,విజయ టవర్
ଦେଶଦ୍ରୋହୀ,దేశద్రోహి
ବିଶ୍ୱାସଘାତକତା,ద్రోహం
ଦେଶଦ୍ରୋହ,రాజద్రోహం
ଚୁକ୍ତି,సంధి
ଯୁଦ୍ଧ ଦ୍ Tr ାରା ପରୀକ୍ଷା (= ଯୁଦ୍ଧ ଦ୍ trail ାରା ଟ୍ରେଲ୍),యుద్ధం ద్వారా విచారణ (=యుద్ధం ద్వారా కాలిబాట)
ଶ୍ରଦ୍ଧାଞ୍ଜଳି |,నివాళి
ଶ୍ରଦ୍ଧାଞ୍ଜଳି |,నివాళి
ଶ୍ରଦ୍ଧାଞ୍ଜଳି ଜମି |,నివాళి భూమి
ତ୍ରିଗୁଣ ସହଯୋଗ,ట్రిపుల్ కూటమి
ଟ୍ରିପଲ୍ ଏଣ୍ଟେଣ୍ଟେ |,ట్రిపుల్ entente
ବିଜୟ,విజయం
ବିଜୟ,విజయం
ଅଶାନ୍ତି |,అలజడి
ଟାଇରାନାଇସିଡ୍ |,నిరంకుశ హత్య
ଟାଇରାନାଇସିଡ୍ |,నిరంకుశ హత్య
ଅତ୍ୟାଚାର,దౌర్జన్యం
ଅତ୍ୟାଚାର,దౌర్జన్యం
ଅତ୍ୟାଚାର,నిరంకుశుడు
ଉହଲାନ୍ |,ఉహ్లాన్
ଉକେସ୍ |,ఉకాసే
ଉକେସ୍ |,ఉకాసే
ଉଲେମା,ఉలేమా
ଅଲ୍ଟିମାଟମ୍ |,అల్టిమేటం
ଅଲ୍ଟିମାଟମ୍ |,అల్టిమేటం
ମାମୁଁ ସାମ,సామ్ మామయ్య
ଅଣ୍ଡର-ରାଜା |,అండర్-కింగ్
ୟୁନାଇଟେଡ୍ ଇଂରେଜମାନେ |,యునైటెడ్ ఐరిష్ మెన్
ସଂଯୁକ୍ତ ରାଷ୍ଟ୍ର,ఐక్యరాజ్యసమితి
ସଂଯୁକ୍ତ ପ୍ରଦେଶଗୁଡ଼ିକ |,యునైటెడ్ ప్రావిన్స్
ସଂଯୁକ୍ତ ପ୍ରଦେଶଗୁଡ଼ିକ |,యునైటెడ్ ప్రావిన్స్
ଅବିଭକ୍ତ ଦୁର୍ଗ |,అసమానమైన కోట
ସର୍ବଭାରତୀୟ ରାଜତନ୍ତ୍ର |,సార్వత్రిక చక్రవర్తి
ସର୍ବଭାରତୀୟ ମତଦାନ,సార్వత్రిక ఓటు హక్కు
ବିଦ୍ରୋହ,తిరుగుబాటు
ଉସର୍ପେସନ୍ |,దోపిడీ
ଉସର୍ପର୍ |,దోపిడీదారుడు
Utopia,ఆదర్శధామం
ଭାଣ୍ଡାଲ୍,విధ్వంసం
ଭଙ୍ଗାରୁଜା,విధ్వంసం
ଭଙ୍ଗାର୍ଡ |,వాన్గార్డ్
ଭଙ୍ଗାର୍ଡ |,వాన్గార్డ్
ଭଙ୍ଗାର୍ଡ |,వాన్గార్డ్
ବାରଙ୍ଗିଆନ୍ |,వరంజియన్
ବାରଙ୍ଗିଆନ୍ ଗାର୍ଡ |,వరంజియన్ గార్డు
ଭାସାଲ୍ |,వాసల్
ଭାସାଲ୍ |,వాసల్
ଭାସାଲ୍ ରାଜ୍ୟ |,వాసల్ రాష్ట్రం
ଭାଟିକାନ୍ ପରିଷଦ,వాటికన్ కౌన్సిల్
ଜାହାଜ |,ఓడ
ଜାହାଜ |,ఓడ
ଜାହାଜ |,ఓడ
ଉପ-ରାଜା,ఉపరాజు
ଭିକେରୋଇ |,వైస్రాయ్
ଭିକେରୋୟାଲିଟି = ଭିସେରୋସିପ୍ |,వైస్రాయిల్టీ=వైస్రాయ్‌షిప్
ଭିକ୍ଟର |,విక్టర్
ବିଜୟ,విజయం
ଭିଲିନ୍ |,విలన్
ଯାତ୍ରା,సముద్రయానం
ଦୁର୍ବଳ ଦୁର୍ଗ,దుర్బలమైన కోట
କାନ୍ଥ ଚିତ୍ର,వాల్ పెయింటింగ్
କାନ୍ଥ ଚିତ୍ର,వాల్ పెయింటింగ్
ଯୁଦ୍ଧ,యుద్ధం
ଯୁଦ୍ଧ-ପ୍ରଭୁ,యుద్ధ ప్రభువు
ଯୋଦ୍ଧା,యోధుడు
ଯୋଦ୍ଧା,యోధుడు
ଯୋଦ୍ଧା,యోధుడు
ଯୁଦ୍ଧ ଜାହାଜ,యుద్ధనౌక
ୱାଚ୍ ୱାର୍ଡ |,వాచ్-వర్డ్
କଲ୍ୟାଣ ସ୍ଥିତି,సంక్షేమ రాజ్యం
କଲ୍ୟାଣ କାର୍ଯ୍ୟ,సంక్షేమ పనులు
ୱିଗ୍ |,విగ్
ଧଳା ପତାକା |,తెల్ల జెండా
ଶ୍ୱେତବର୍ଗଙ୍କ ଭାର |,తెల్లవారి భారం
ବିଶ୍ୱ ସାମ୍ରାଜ୍ୟ |,ప్రపంచ సామ్రాజ్యం
ବିଶ୍ୱ ଆନ୍ଦୋଳନ |,ప్రపంచ ఉద్యమం
ବିଶ୍ୱ ରାଜନୀତି,ప్రపంచ రాజకీయాలు
ବିଶ୍ୱ ଶକ୍ତି,ప్రపంచ శక్తి
ବିଶ୍ଵ ଯୁଦ୍ଧ,ప్రపంచ యుద్ధం
Wreeker,వ్రేకర్
ସଂଶୋଧନ ସଂଶୋଧନ |,ధ్వంసమైన సవరణ
ଜେନେଲେସିସ୍ |,జెనెలాసిస్
ଜେନୋଫୋବିୟା |,జెనోఫోబియా
ଜାନକୀ,యాంకీ
ହଳଦିଆ ଜ୍ୟାକେଟ୍ |,పసుపు రంగు గల చొక్కా
ହଳଦିଆ,పసుపు మనిషి
ହଳଦିଆ ବିପଦ,పసుపు ప్రమాదం
ହଳଦିଆ ପ୍ରେସ୍ |,పసుపు ప్రెస్
ଯୁବକ ତୁର୍କୀ |,యంగ్ టర్క్స్
ଜିଉସ୍,జ్యూస్
ଜିଓନିଜିମ୍ |,జియోనిజం
ଜୋରୋଷ୍ଟ୍ରିଆନ୍ ଧର୍ମ |,జొరాస్ట్రియనిజం
