Assamese,Tamil
ধনাত্মক শ্ৰেণীগত সম্পৰ্ক,நேர்மறை வகைப்படுத்தல் தொடர்பு
ইতিবাচক পদোন্নতি,நேர்மறை பதவி உயர்வு
"সম্ভাৱনা, সম্ভাৱনা","நிகழ்தகவு, நிகழ்தகவு"
"সম্ভৱ, সম্ভাৱ্য","சாத்தியமான, சாத்தியமான"
উত্তৰ সম্ভাৱনা,பதில் நிகழ்தகவு
উত্তৰ গুণন,பதில் பெருக்கல்
পোষ্ট অনুকূল সমস্যা,பிந்தைய உகந்த பிரச்சனை
axiom,கோட்பாடு
স্বতন্ত্ৰ পদ্ধতি,கோட்பாடு அணுகுமுறை
সম্ভাৱ্য শক্তি,சாத்தியமான ஆற்றல்
সম্ভাৱ্য ফলন,சாத்தியமான செயல்பாடு
"শক্তি, শক্তি, ক্ষমতা, শক্তি","சக்தி, வலிமை, திறன், சக்தி"
শক্তি বক্ৰ,சக்தி வளைவு
পৰীক্ষা ক্ষমতা কাৰ্য্য,சோதனை திறன் செயல்பாடு
ক্ষমতা নিয়ম,அதிகார ஆட்சி
গোটৰ সংখ্যা গণনা কৰা,தொகுப்புகளின் எண்ணிக்கையை எண்ணுங்கள்
পৰীক্ষাৰ ক্ষমতা,சோதனை திறன்
পৰিসংখ্যা পৰীক্ষণ ক্ষমতা,புள்ளியியல் சோதனை திறன்
শক্তি শৃংখলা বিশ্লেষণ,சக்தி தொடர் பகுப்பாய்வு
শক্তিৰ পৰিসৰ বিস্তাৰিত,சக்தி வரம்பு பரவியது
শক্তি শৃংখলা পদ্ধতি,சக்தி தொடர் முறை
পইণ্টিং উপপাদ্য,சுட்டி தேற்றம்
পৰীক্ষামূলক জ্যামিতি,சோதனை வடிவியல்
ব্যৱহাৰিক এককসমূহ,நடைமுறை அலகுகள்
"প্ৰয়োগ গণিত, পদ্ধতি","பயன்பாட்டு கணிதம், முறை"
পূৰ্ব-নিৰ্দিষ্ট সংখ্যা,முன் குறிப்பிடப்பட்ட எண்
পৰীক্ষাৰ সঠিকতা,சோதனையின் துல்லியம்
ভৱিষ্যদ্বাণী,கணிப்பு
ভৱিষ্যদ্বাণী সমীকৰণ,கணிப்பு சமன்பாடு
ভৱিষ্যদ্বাণীৰ ব্যৱধান,கணிப்பு இடைவெளி
পূৰ্বাভাসকাৰী,முன்னறிவிப்பவர்
পূৰ্বানুমানক সংশোধন পদ্ধতি,முன்கணிப்பு திருத்தும் முறை
পূৰ্বানুমানক সূত্ৰ,முன்கணிப்பு சூத்திரம்
পূৰ্ব-প্ৰতিফলন,முன் பிரதிபலிப்பு
"প্ৰাথমিক পৰিসংখ্যা, প্ৰাথমিক পৰিসংখ্যা","பூர்வாங்க புள்ளிவிவரங்கள், ஆரம்ப புள்ளிவிவரங்கள்"
প্ৰাথমিক জৰীপ,ஆரம்ப ஆய்வு
বৰ্তমান বিন্যাস,தற்போதைய கட்டமைப்பு
"চাপ, niped","அழுத்தம், niped"
চাপৰ ক্ষতি,அழுத்தம் இழப்பு
চাপ বল,அழுத்தம் சக்தி
চাপৰ গ্ৰেডিয়েন্ট,அழுத்தம் சாய்வு
"মূল্য, মূল্য","விலை, விலை"
"মূল্য সূচকাংক, মূল্য সূচকাংক","விலைக் குறியீடு, விலைக் குறியீடு"
প্ৰ&#39;ট&#39;-ডুৱেল এলগৰিদম,முன்-இரட்டை அல்காரிதம்
প্ৰ&#39;ট&#39; সমস্যা,புரோட்டோ பிரச்சனை
"প্ৰাথমিক তথ্য, প্ৰাথমিক তথ্য","முதன்மை தரவு, முதன்மை தரவு"
"প্ৰাইম, প্ৰাইম, প্ৰাইম, ফ&#39;ৰ (টাইড হাই)","முதன்மை, முதன்மை, முதன்மை, முன் (அலை உயர்)"
মৌলিক গুণনীয়ক,பிரதம காரணியாக்கத்தையும்
"পূৰ্বপুৰুষ, আদিম, আদিম আদি।","மூதாதையர், பழமையான, முதற், முதலியன."
পূৰ্বসূৰী বহুপদ,முன்னோடி பல்லுறுப்புக்கோவை
মূল অক্ষ,முக்கிய அச்சு
মূল উপাদান,முக்கிய கூறு
প্ৰাইম প্ৰাইম,முதன்மை முதன்மை
মূল মূল,முக்கிய வேர்
মূল উপ মেট্ৰিক্স,முக்கிய துணை அணி
কী মান,முக்கிய மதிப்பு
নিয়মসমূহ,விதிகள்
সহ-ৰূপান্তৰ নিয়ম,இணை உருமாற்ற விதி
দ্বৈততা নিয়ম,இருமை விதி
সমতুল্যতা নিয়ম,சமத்துவ விதி
সমমিতি ৰূপান্তৰ নিয়ম,ஐசோமெட்ரிக் உருமாற்ற விதி
গ্ৰেটেষ্ট মডুলাছ নিয়ম,மிகப்பெரிய மாடுலஸ் விதி
পূৰ্বৰ সম্ভাৱনা,முன் நிகழ்தகவு
সম্ভাৱনাবাদী,நிகழ்தகவு
সম্ভাৱনা পদ্ধতি,நிகழ்தகவு அணுகுமுறை
সম্ভাৱনাৰ চাহিদা,நிகழ்தகவு தேவை
সম্ভাৱনা চলক,நிகழ்தகவு மாறி
সম্ভাৱনা,நிகழ்தகவு
সম্ভাৱনা ঘনত্ব,நிகழ்தகவு அடர்த்தி
সম্ভাৱনা ঘনত্ব বিতৰণ,நிகழ்தகவு அடர்த்தி பரவல்
সম্ভাৱনা ঘনত্ব ফলন,நிகழ்தகவு அடர்த்தி செயல்பாடு
সম্ভাৱনা বিতৰণ,நிகழ்தகவு விநியோகம்
সম্ভাৱনা ফলন,நிகழ்தகவு செயல்பாடு
সম্ভাৱনা সৃষ্টিকাৰী ফলন,நிகழ்தகவு உருவாக்கும் செயல்பாடு
সম্ভাৱনা ভৰ,நிகழ்தகவு நிறை
সম্ভাৱনা স্থান,நிகழ்தகவு இடம்
"সম্ভৱতঃ, সম্ভাৱনা","வாய்ப்பு, வாய்ப்பு"
সম্ভাৱনামূলক ভুল,நிகழ்தகவு பிழை
"প্ৰশ্ন, সমস্যা, বিষয়","கேள்வி, பிரச்சனை, பிரச்சினை"
সমস্যাৰ উপস্থাপন,பிரச்சனை விளக்கக்காட்சி
সমস্যাৰ বিন্যাস,பிரச்சனை கட்டமைப்பு
"পদ্ধতি, পদ্ধতি","செயல்முறை, நடைமுறை"
"প্ৰক্ৰিয়া, প্ৰক্ৰিয়া","செயல்முறை, செயல்முறை"
প্ৰক্ৰিয়াকৰণ,செயலாக்கம்
নূন্যতম বৰ্গ প্ৰক্ৰিয়া,குறைந்தபட்ச சதுரங்கள் செயல்முறை
"উৎপাদক, উৎপাদক, উৎপাদক","தயாரிப்பாளர், தயாரிப்பாளர், தயாரிப்பாளர்"
"পণ্য, পণ্য","தயாரிப்பு, தயாரிப்பு"
বিপৰীতৰ বহুগুণী ৰূপ,தலைகீழ் பெருக்கல் வடிவம்
উৎপাদন,உற்பத்தி
উৎপাদনৰ খৰচ,உற்பத்தி செலவு
উৎপাদন বক্ৰ,உற்பத்தி வளைவு
উৎপাদন কাৰ্য্য,உற்பத்தி செயல்பாடு
উৎপাদন কাৰ্য্যৰ আৰ্হি,உற்பத்தி செயல்பாடு மாதிரி
উৎপাদন পৰিকল্পনা,உற்பத்தி திட்டமிடல்
উৎপাদন প্ৰক্ৰিয়া,உற்பத்தி செயல்முறை
উৎপাদনৰ হাৰ,உற்பத்தி விகிதம்
উৎপাদন সময়সূচী,உற்பத்தி திட்டமிடல்
ৰেণ্ডম চলকৰ উৎপাদন,சீரற்ற மாறிகளின் தயாரிப்பு
দুটা ৰূপান্তৰৰ উৎপাদন,இரண்டு மாற்றங்களின் தயாரிப்பு
গুণন গোট,பெருக்கல் தொகுப்பு
"গুণন স্থান, গুণন আকাশ","பெருக்கல் இடம், பெருக்கல் வானம்"
গুণনৰ অৱস্থান,பெருக்கல் நிலை
"প্ৰফাইল কাটি, প্ৰফাইল অংশ","சுயவிவர வெட்டு, சுயவிவரப் பிரிவு"
লাভ,ஆதாயம்
লাভৰ কাৰ্য্য,இலாப செயல்பாடு
লাভ সৰ্বাধিক কৰা,இலாப அதிகரிப்பு
প্ৰগ্ৰেমাৰ,புரோகிராமர்
"প্ৰচেছিং, প্ৰগ্ৰেমিং, প্ৰগ্ৰেমিং","செயலாக்கம், நிரலாக்கம், நிரலாக்கம்"
ক্ৰমান্বয়ে,படி படியாக
"প্ৰক্ষেপণ, প্ৰক্ষেপণ, বহিৰ্প্ৰক্ষেপণ","ப்ரொஜெக்ஷன், ப்ரொஜெக்ஷன், எக்ஸ்ட்ராபோலேஷன்"
ইন্টাৰপলেচন সূত্ৰ,இடைக்கணிப்பு சூத்திரம்
পৰিচালকৰ স্থানত ইন্টাৰপলেচন,இயக்குனர் இடங்களில் இடைச்செருகல்
ইন্টাৰপলেচন মেট্ৰিক্স,இடைக்கணிப்பு அணி
চেট প্ৰজেকচন,கணிப்பு அமைக்க
প্ৰেডিকেট মানৰ এক্সট্ৰাপ&#39;লেচন,முன்னறிவிப்பு மதிப்பின் விரிவாக்கம்
ভেক্টৰ প্ৰজেকচন,திசையன் கணிப்பு
ইন্টাৰপোলেচন উপপাদ্য,இடைக்கணிப்பு தேற்றம்
প্ৰক্ষেপণ জ্যামিতি,திட்ட வடிவியல்
প্ৰজেক্টাইল প্লেন,எறிகணை விமானம்
প্ৰক্ষেপণীয় ৰূপান্তৰ,திட்ட மாற்றம்
"প্ৰমাণ, প্ৰমাণ, প্ৰমাণ","ஆதாரம், ஆதாரம், ஆதாரம்"
উপাৰ্জনৰ দ্বাৰা প্ৰমাণ,வருமானத்தின் மூலம் ஆதாரம்
ট্ৰেন্সমিট ভুল,பரிமாற்ற பிழை
ভুল সংক্ৰমণ,பிழை பரிமாற்றம்
সঠিক কাৰক,சரியான காரணி
"সঠিক কাৰ্য্য, সঠিক কাৰ্য্য","சரியான செயல்பாடு, சரியான செயல்பாடு"
যুক্তিসংগত ব্যৱধান,நியாயமான இடைவெளி
সম্পূৰ্ণৰূপে সন্নিৱিষ্ট কৰা হৈছে,முழுமையாக அடங்கியுள்ளது
সঠিক উপগোট,சரியான துணைக்குழு
সঠিক উপজনসংখ্যা,சரியான துணை மக்கள்தொகை
সুৰক্ষা সম্পত্তি,பாதுகாப்பு சொத்து
"সঠিক মান, eigen মান","சரியான மதிப்பு, ஈஜென் மதிப்பு"
সঠিক ভেক্টৰ,சரியான திசையன்
"সমানুপাতিক, সমানুপাতিক","விகிதாசார, விகிதாசார"
আনুপাতিক সম্পৰ্ক,விகிதாசார உறவு
আনুপাতিক নমুনা সংগ্ৰহ কৰা,விகிதாசார மாதிரி
সাধনযোগ্য,அடையக்கூடிய
ছ্যুডো ক&#39;ড,போலி குறியீடு
ছদ্ম দূৰত্ব,போலி தூரம்
ছদ্মদূৰত্বৰ জনসংখ্যা,போலி தொலைதூர மக்கள்
ছ্যুডো ষ্টেণ্ডাৰ্ড,போலி தரநிலை
ছদ্ম মানক অৱস্থান,போலி நிலையான நிலை
"বৃদ্ধি, বৃদ্ধি, বিদ্বেষ","தீவிரம், தீவிரம், வெறுப்பு"
"পুলি, পুলি, টুপি","கப்பி, கப்பி, தொப்பி"
পাঞ্চ কৰা কাৰ্ড,குத்திய அட்டை
পাঞ্চ কাৰ্ড মেচিন,பஞ்ச் அட்டை இயந்திரம்
পাঞ্চিং মেচিন,குத்தும் இயந்திரம்
বিশুদ্ধ বান্ধনি,தூய பிணைப்பு
বিশুদ্ধ দশমিক,தூய தசம
বিশুদ্ধ জ্যামিতি,தூய வடிவியல்
নেট আগমন,நிகர வருகை
বিশুদ্ধভাৱে অজৈৱিক,முற்றிலும் கனிமமற்றது
বিশুদ্ধ গণিত,தூய கணிதம்
কেৱল সংখ্যাগত,எண்கள் மட்டுமே
বৈকল্পিক ডিভাইচ,விருப்ப சாதனம்
পিৰামিড,பிரமிடு
পিৰামিডাল ঘনক,பிரமிடு கன சதுரம்
পিৰামিড পৃষ্ঠা,பிரமிடு பக்கம்
ইতি সিধাম,இதி சித்தம்
চতুৰ্ভুজ,நாற்கோணம்
চতুৰ্ভুজ প্ৰিজম,நாற்கரப் பட்டகம்
চতুৰ্থাংশ,நால்வகை
"বৰ্গক্ষেত্ৰ, দ্বিঘাত, দ্বৈত ট্ৰেপেজ’ইড","சதுரம், இருபடி, இரட்டை ட்ரேப்சாய்டு"
দ্বিঘাত খৰচ,இருபடி செலவு
দ্বিঘাত খৰচ ফলন,இருபடி செலவு செயல்பாடு
দ্বিঘাত বক্ৰ,இருபடி வளைவு
দ্বিঘাত সমীকৰণ,இருபடி சமன்பாடு
দ্বিঘাত প্ৰকাশ,இருபடி வெளிப்பாடு
দ্বিঘাত দ্বিঘাত,இருபடி இருபடி
দ্বিঘাত ফলন,இருபடி செயல்பாடு
দ্বিঘাত ফলন,இருபடி செயல்பாடு
দ্বিঘাত আন্তঃপ্ৰক্ষেপণ,இருபடி இடைச்செருகல்
দ্বিঘাত বস্তুনিষ্ঠ ফলন,இருபடி புறநிலை செயல்பாடு
দ্বিঘাত প্ৰগ্ৰেমিং দ্বিঘাত প্ৰগ্ৰেমিং,இருபடி நிரலாக்கம் இருபடி நிரலாக்கம்
দ্বিঘাত উলটিব পৰা নিয়ম,இருபடி மீளக்கூடிய விதி
দ্বিঘাত পৃষ্ঠা,இருபடி பக்கம்
দ্বিঘাত পদ,இருபடி கால
দ্বিঘাত সূত্ৰ,நாற்கர சூத்திரம்
চতুৰ্ভুজ,நாற்கர
গুণগত বিশ্লেষণ,தரமான பகுப்பாய்வு
গুণগত নিয়ন্ত্ৰণ,தர கட்டுப்பாடு
কোৱাণ্টাম বলবিজ্ঞান,குவாண்டம் இயக்கவியல்
কোৱাণ্টাম সংখ্যা,குவாண்டம் எண்
কোৱাণ্টাম পৰিসংখ্যা,குவாண்டம் புள்ளிவிவரங்கள்
"চতুৰ্থাংশ, চতুৰ্থাংশ, চতুৰ্থাংশ","கால், கால், கால்"
চতুৰ্ভুজ,நாற்கர
চতুৰ্থাংশ,காலாண்டு
ৰৈখিক নিৰ্মাতা সমীকৰণ,லீனியர் கன்ஸ்ட்ரக்டர் சமன்பாடு
নিয়মীয়া চক্ৰ,வழக்கமான சுழற்சி
আড্ডাবাজ,அரட்டை
ৰেখাৰ দৈৰ্ঘ্য,வரி நீளம்
লাইন মডেল,வரி மாதிரி
শাৰীৰ সমস্যা,வரிசை பிரச்சனை
শাৰী প্ৰক্ৰিয়াকৰণ,வரிசை செயலாக்கம்
শাৰী ব্যৱস্থা,வரிசை அமைப்பு
ৰেখা তত্ত্ব,வரி கோட்பாடு
পঞ্চমক,பஞ்சமக்
কুইন্টেট,ஐந்தெழுத்து
"হাৰ উদ্ধৃত, মূল্য উদ্ধৃত","விலை குறிப்பிடப்பட்டுள்ளது, விலை குறிப்பிடப்பட்டுள்ளது"
"ভাগফল, বিভাজন","பங்கு, பிரிவு"
বিভাগৰ এলেকা,துறை பகுதி
বিভাগৰ গোট,துறை குழு
ভাগফল নিয়ম,பங்கு விதி
বিভাগৰ ছেট,துறை தொகுப்பு
বিভাগৰ জনসংখ্যা,துறை மக்கள்
বিভাগৰ গাঁথনি,துறை அமைப்பு
ব্যাসাৰ্ধ,ஆரம்
ৰেডিয়েন,ரேடியன்கள்
ৰেডিয়ান পৰিমাপ,ரேடியன் அளவு
কৰ্ণী,கர்ணி
মূলাক্ষ,மூலாக்ஷா
শ্ৰেণীবিভাজন,வகைபிரித்தல்
ব্যাসাৰ্ধ,ஆரம்
অভিসৰণ ব্যাসাৰ্ধ,ஒருங்கிணைப்பு ஆரம்
বক্ৰতাৰ ব্যাসাৰ্ধ,வளைவின் ஆரம்
মেৰুত্ব ৰেখা,துருவமுனைக் கோடு
ৰেডিক্স,ரேடிக்ஸ்
যাদৃচ্ছিক ভুল,சீரற்ற பிழை
ৰেণ্ডম ফাংচন,சீரற்ற செயல்பாடு
ৰেণ্ডমাইজেচন,சீரற்றமயமாக்கல்
ৰেণ্ডম ব্লক,சீரற்ற தொகுதி
ৰেণ্ডম মডেল,சீரற்ற மாதிரி
যাদৃচ্ছিক সংখ্যা,சீரற்ற எண்
ৰেণ্ডম নমুনা সংগ্ৰহ,சீரற்ற மாதிரி
ৰেণ্ডম চলকসমূহ,சீரற்ற மாறிகள்
"ৰেঞ্জ, ৰেঞ্জ, ৰেঞ্জ, ৰেঞ্জ","வரம்பு, வரம்பு, வரம்பு, வரம்பு"
অভিসৰণ জটিল,ஒருங்கிணைப்பு வளாகம்
সংহতি চৌহদ,ஒருங்கிணைப்பு வளாகம்
সম্পৰ্ক চৌহদ,உறவு வளாகம்
কেম্পাছৰ জনসংখ্যা,வளாக மக்கள் தொகை
শ্ৰেণী,தரம்
ৰেংক সম্পৰ্ক,தரவரிசை தொடர்பு
মেট্ৰিক্সৰ গ্ৰেড,அணி வகை
অৰ্ডাৰৰ নমুনা সজাওক,வரிசை வரிசை மாதிரி
পৰিৱৰ্তনৰ হাৰ,மாற்றம் விகிதம்
অভিসৰণ হাৰ,ஒருங்கிணைப்பு விகிதம்
অতুলনীয়,ஒப்பற்ற
যুক্তিকৰ,பகுத்தறிவு
যুক্তিসংগত প্ৰকাশ,பகுத்தறிவு வெளிப்பாடு
যুক্তিসংগত ক্ষেত্ৰ,பகுத்தறிவு புலம்
যুক্তিসংগত ফলন,பகுத்தறிவு செயல்பாடு
হৰৰ যুক্তিসংগতকৰণ,வகுப்பின் பகுத்தறிவு
যুক্তিসংগত সংখ্যা,பகுத்தறிவு எண்
যুক্তিসংগত সংখ্যাৰ ক্ষেত্ৰ,பகுத்தறிவு எண் புலம்
যুক্তিসংগত কাৰ্য্য,பகுத்தறிவு செயல்பாடு
অসমতাপূৰ্ণ পৰীক্ষা,சமமற்ற சோதனை
"অপ্ৰচেছড দত্ত, লাভ কৰা অনুসৰি","பதப்படுத்தப்படாத தத்தா, பெறப்பட்டது"
"ৰশ্মি, কিৰণ, পাখ-আৰ, ৰায়, শংকুষ, অৰ্ধেখা, আৰ","ரஷ்மி, கிரண், பக்-ஆர், ரே, ஷங்குஷ், அர்த்ரேகா, அர்"
ৰশ্মি ভেক্টৰ,பீம் திசையன்
বাস্তৱ,உண்மையான
বাস্তৱ অক্ষ,உண்மையான அச்சு
বাস্তৱ ধাৰাবাহিকতা,உண்மையான தொடர்ச்சி
বাস্তৱ ৰেখা,உண்மையான வரி
বাস্তৱ ৰৈখিক ভেক্টৰ স্থান,உண்மையான நேரியல் திசையன் இடம்
বাস্তৱ মেট্ৰিক্স,உண்மையான அணி
বাস্তৱ সংখ্যা,உண்மையான எண்
বাস্তৱ সংখ্যাৰ ক্ষেত্ৰ,உண்மையான எண் புலம்
প্ৰকৃত অংশ,உண்மையான பகுதி
বাস্তৱ বহুপদ,உண்மையான பல்லுறுப்புக்கோவை
বাস্তৱ দ্বিঘাত,உண்மையான இருபடி
বাস্তৱ মালু,உண்மையான மாலு
বাস্তৱ জনসংখ্যা,உண்மையான மக்கள் தொகை
বাস্তৱ সময়ৰ ব্যৱস্থা,உண்மையான நேர அமைப்பு
বাস্তৱ মূল্যৰ ফলন,உண்மையான மதிப்பு செயல்பாடு
বাস্তৱ চলক,உண்மையான மாறி
বাস্তৱ ভেক্টৰ স্থান,உண்மையான திசையன் இடம்
"বিপৰীত, পাৰস্পৰিক, পাৰস্পৰিক","தலைகீழ், பரஸ்பர, பரஸ்பர"
বিপৰীত মেট্ৰিক্স,தலைகீழ் அணி
আয়ত,செவ்வகம்
"আয়তাকাৰ, সোঁকোণীয়া, সোঁকোণীয়া","செவ்வக, வலது கோணம், வலது கோணம்"
আয়তাকাৰ টেবুল,செவ்வக அட்டவணை
"সোঁকোণৰ অক্ষ, সোঁকোণৰ স্থানাংক অক্ষ","வலது கோண அச்சு, வலது கோண ஒருங்கிணைப்பு அச்சு"
আয়তাকাৰ ঘনত্বৰ ফলন,செவ்வக அடர்த்தி செயல்பாடு
সোঁকোণীয়া হাইপাৰবোলা,வலது கோண ஹைபர்போலா
আয়তাকাৰ মেট্ৰিক্স,செவ்வக அணி
"আয়তাকাৰ সমান্তৰাল চতুৰ্ভুজ, সোঁকোণ সমান্তৰাল চতুৰ্ভুজ","செவ்வக இணை வரைபடம், வலது கோண இணையான வரைபடம்"
আৰ্কুৱেট কাৰ্ভ,வளைவு வளைவு
পুনৰাবৃত্তি সূত্ৰ,மீண்டும் மீண்டும் சூத்திரம்
সময়কালীন দশমিক,கால தசம
টাৰ্ণআউট সূত্ৰ,திருப்பு சூத்திரம்
স্তৰভিত্তিক ৰূপ,படிநிலை வடிவம்
অসামঞ্জস্যপূৰ্ণ পৰিৱেশন,சீரற்ற செயல்திறன்
"লগাৰিদম সূত্ৰ, সমতুল্যতা সূত্ৰ","மடக்கை சூத்திரம், சமமான சூத்திரம்"
"ৰেফাৰেন্স লাইন, ৰেফাৰেন্স লাইন","குறிப்பு வரி, குறிப்பு வரி"
ৰেফাৰেন্স পইণ্ট ৰেফাৰেন্স পইণ্ট,குறிப்பு புள்ளி குறிப்பு புள்ளி
প্ৰতিফলিত তৰংগ,பிரதிபலித்த அலை
প্ৰতিফলন,பிரதிபலிப்பு
সমতুল্য নিয়ম,சமமான விதி
অভিসৰণ অঞ্চল,ஒன்றிணைந்த பகுதி
বিচ্ছিন্ন অঞ্চল,வேறுபட்ட பகுதி
সংহতি মণ্ডল,ஒருங்கிணைப்பு பகுதி
ৰিগ্ৰেছন বিশ্লেষণ,பின்னடைவு பகுப்பாய்வு
ৰিগ্ৰেছন বক্ৰ,பின்னடைவு வளைவு
ৰিগ্ৰেছন সমীকৰণ,பின்னடைவு சமன்பாடு
ৰিগ্ৰেছন লাইন,பின்னடைவு வரி
ৰিগ্ৰেছন মডেল,பின்னடைவு மாதிரி
নিয়মীয়া বক্ৰ,வழக்கமான வளைவு
আনকি ষড়ভুজ,அறுகோணம் கூட
নিয়মীয়া মেট্ৰিক্স,வழக்கமான அணி
সমপক্ষীয়,சமபக்க
আপেক্ষিক পৰিপূৰক,உறவினர் நிரப்பு
আপেক্ষিকভাৱে সৰ্বোচ্চ,ஒப்பீட்டளவில் உயர்ந்தது
আপেক্ষিকভাৱে সৰ্বনিম্ন,ஒப்பீட்டளவில் குறைந்த
আপেক্ষিক সম্ভাৱনা,ஒப்பீட்டு நிகழ்தகவு
আপেক্ষিক বেগ,தொடர்புடைய வேகம்
"আপেক্ষিকতা, আপেক্ষিকতা, আপেক্ষিকতা","சார்பியல், சார்பியல், சார்பியல்"
আপেক্ষিকতাবাদ তত্ত্ব,சார்பியல் கோட்பாடு
নিৰ্ভৰযোগ্যতা,நம்பகத்தன்மை
নিৰ্ভৰযোগ্যতাৰ সমস্যা,நம்பகத்தன்மை பிரச்சனை
অৱশিষ্ট পদ,எஞ்சிய பதவி
বাকী উপপাদ্য,மீதமுள்ள தேற்றம்
পুনৰাবৃত্তিমূলক সীমা,மீண்டும் மீண்டும் வரம்பு
পুনৰাবৃত্তিমূলক Riemann-অখণ্ড,மறுசெயல் ரீமான்-இணைப்பு
প্ৰতিনিধিত্ব কৰা,பிரதிநிதித்துவம்
"অৱশিষ্ট, অৱশিষ্ট","எஞ்சிய, எஞ்சிய"
অসীমত থাকে,முடிவிலியில் உள்ளது
"বিসৰ্জন, খণ্ডন, পাৰ্থক্য","கலைத்தல், மறுப்பு, வேறுபாடு"
বিচ্ছিন্নতা,விலகல்
বেগ সমন্বয়,வேகம் சரிசெய்தல்
ফলাফলৰ ফলাফল,விளைவாக முடிவு
ফলস্বৰূপ বল,விளைவாக சக்தி
ফলাফল ভেক্টৰ,முடிவு திசையன்
পৰিৱৰ্তিত একক পদ্ধতি,மாற்றியமைக்கப்பட்ட ஒற்றை முறை
ৰম্বছ,ரோம்பஸ்
riemann-অখণ্ড,ரீமான்-ஒருங்கிணைந்த
"সোঁকোণ, সোঁকোণ","வலது கோணம், வலது கோணம்"
সোঁকোণীয়া ত্ৰিভুজ,வலது கோண முக்கோணம்
সোঁফালৰ বৃত্তাকাৰ শঙ্কু,வலது வட்டக் கூம்பு
দক্ষিণ চেট,தெற்கு தொகுப்பு
সোঁফালৰ বৃত্তাকাৰ চিলিণ্ডাৰ,வலது வட்ட உருளை
ঘড়ীৰ কাঁটাৰ দিশত,கடிகாரகடிகாரச்சுற்று
দক্ষিণৰ বিপৰীত,தெற்கு தலைகீழ்
"সঠিক প্ৰমাণ, সঠিক প্ৰমাণ","துல்லியமான ஆதாரம், துல்லியமான ஆதாரம்"
"আঙঠি, আঙঠি","மோதிரம், மோதிரம்"
পূৰ্ণসংখ্যাৰ আঙঠি,முழு எண் வளையம்
R-অখণ্ড,R-ஒருங்கிணைந்த
"মূল, মূল","வேர், வேர்"
বৰ্গমূল মূল,சதுர வேர் வேர்
বহুপদৰ মূল,பல்லுறுப்புக்கோவையின் வேர்
"ঘূৰণ, ঘূৰণ","சுழற்சி, சுழற்சி"
ঘূৰণীয়া ত্ৰুটি,ரவுண்டிங் பிழை
লানি পতা,வரிசை
শাৰী-স্তম্ভ গুণন,வரிசை-நெடுவரிசை பெருக்கல்
ৰেখা সমতুল্যতা,வரி சமநிலை
শাৰী মেট্ৰিক্স,வரிசை அணி
শাৰী ক্ৰম,வரிசை ஒழுங்கு
এস্কেপ পইণ্ট,தப்பிக்கும் புள்ளி
"নমুনা, নমুনা","மாதிரி, மாதிரி"
নমুনাৰ গড়,மாதிரி சராசரி
নমুনা বিন্দু,மாதிரி புள்ளி
নমুনাৰ আকাৰ,மாதிரி அளவு
নমুনা স্থান,மாதிரி இடம்
নমুনা-মানক-বিচ্যুতি,மாதிரி-தரநிலை-விலகல்
নমুনা জৰীপ,மாதிரி ஆய்வு
নমুনা ভ্যাৰিয়েন্স,மாதிரி மாறுபாடு
"নমুনা (v.), নমুনা সংগ্ৰহ (n.)","மாதிரி (v.), மாதிரி (n.)"
নমুনা বিতৰণ কৰা,மாதிரி விநியோகம்
নমুনা সংগ্ৰহৰ ভুল,மாதிரி பிழை
নমুনা সংগ্ৰহৰ ব্যৱধান,மாதிரி இடைவெளி
নমুনা সংগ্ৰহ পদ্ধতি,மாதிரி முறை
নমুনা সংগ্ৰহৰ নীতি,மாதிரி கொள்கை
প্ৰতিস্থাপনৰ সৈতে নমুনা সংগ্ৰহ কৰা,மாற்று மூலம் மாதிரி
"স্কেলাৰ, স্কেলাৰ","அளவிடல், அளவிடல்"
স্কেলাৰ ক্ষেত্ৰ,அளவிடல் புலம்
স্কেলাৰ মেট্ৰিক্স,ஸ்கேலார் மேட்ரிக்ஸ்
স্কেলাৰ বহুগুণ,அளவிடல் மடங்குகள்
স্কেলাৰ গুণন,அளவிடல் பெருக்கல்
স্কেলাৰ উৎপাদন,அளவிடல் தயாரிப்பு
স্কেলাৰ,அளவுகோல்
স্কেলাৰ ট্ৰিপল প্ৰডাক্ট,ஸ்கேலர் மூன்று தயாரிப்பு
স্কেলিন ত্ৰিভুজ,ஸ்கேலின் முக்கோணம்
স্কেটাৰ ডায়াগ্ৰাম,சிதறல் வரைபடம்
শ্ৰডিংগাৰ সমীকৰণ,ஷ்ரோடிங்கர் சமன்பாடு
"ঋতুভিত্তিক উঠা-নমা, ঋতুভিত্তিক উঠা-নমা","பருவகால ஏற்ற இறக்கங்கள், பருவகால ஏற்ற இறக்கங்கள்"
"ভেদকাৰী, ভেদকাৰী ৰেখা, ছেকেণ্ট, বিপৰীত কোচাইন","ஊடுருவி, ஊடுருவும் கோடு, செகண்ட், தலைகீழ் கொசைன்"
বিন্ধি পদ্ধতি,துளையிடும் முறை
দ্বিতীয়,இரண்டாவது
দ্বিতীয় ক্ৰম (দ্বিতীয় প্ৰকাৰ),இரண்டாவது வரிசை (இரண்டாம் வகை)
"ছেকচন, ছেকচন, ছেকচন, ছেকচন, ছেকচন","பிரிவு, பிரிவு, பிரிவு, பிரிவு, பிரிவு"
