Malayalam,Gujarati
"1.കോയിൽ, 2.സ്ക്രോൾ","1.કોઇલ, 2.સ્ક્રોલ"
സിൻക്രണസ് ഡാറ്റ ലിങ്ക് കൺട്രോൾ (SDLC),સિંક્રનસ ડેટા લિંક કંટ્રોલ (SDLC)
"1.പര്യവേക്ഷണം, 2.കണ്ടെത്തൽ","1.શોધ, 2.શોધ"
തിരയല് യന്ത്രം,શોધ એન્જિન
തിരയൽ വൃക്ഷം,શોધ વૃક્ષ
"1.പര്യവേക്ഷണം, 2.കണ്ടെത്തുക","1.અન્વેષણ કરો, 2.શોધો"
സെക്കൻഡറി,ગૌણ
"1.സെക്ടർ, 2.സെക്ടർ","1.સેક્ટર, 2.સેક્ટર"
സുരക്ഷാ നയം,સુરક્ષા નીતિ
അന്വേഷണ പദം,શોધ શબ્દ
"1.വിഭാഗം, 2.വിഭാഗം","1.વિભાગ, 2.વિભાગ"
"1. വിഘടനം, 2. വിഭജനം","1. વિભાજન, 2. વિભાજન"
തിരഞ്ഞെടുക്കൽ അടുക്കൽ,પસંદગી વર્ગીકરણ
"1.ഓട്ടോകംപ്ലീറ്റ്, 2.ഓട്ടോകംപ്ലീറ്റ്","1.સ્વતઃપૂર્ણ, 2.સ્વતઃપૂર્ણ"
"1.സെമാന്റിക്സ്, 2.സെമാന്റിക്സ്","1.અર્થશાસ્ત્ર, 2.અર્થશાસ્ત્ર"
സെമാഫോർ,સેમાફોર
അർദ്ധചാലകം,સેમિકન્ડક્ટર
ഫാന്റസി വെബ്,કાલ્પનિક વેબ
തുടർച്ചയായ ആക്സസ് രീതി,અનુક્રમિક ઍક્સેસ પદ્ધતિ
തുടർച്ചയായി,ક્રમિક
സീരിയൽ,સીરીયલ
"1.സെർവർ, 2.സെർവർ","1.સર્વર, 2.સર્વર"
സെർവർ ക്രാഷ്,સર્વર ક્રેશ
സെർവർ ലൈസൻസ്,સર્વર લાઇસન્સ
സെർവോ മൾട്ടിപ്ലയർ,સર્વો ગુણક
കൂട്ടം,નો સમૂહ
നിർദ്ദിഷ്ട പോയിന്റ്,ઉલ્લેખિત બિંદુ
മാനേജ്മെന്റ്,મેનેજમેન્ટ
നിഴൽ,પડછાયો
ഛായാഗ്രഹണം,સિનેમેટોગ્રાફી
പ്രേതം,ભૂત
ഫയൽ പങ്കിടുക,ફાઈલ શેર કરો
പങ്കിട്ട ആക്സസ്,વહેંચાયેલ ઍક્સેસ
പങ്കുവയ്ക്കുന്നു,શેરિંગ
"1. ബ്രാക്കറ്റുകൾ, 2. കവചം, 3. ഷെൽ, 4. ഷെൽ","1. કૌંસ, 2. આર્મર, 3. શેલ, 4. શેલ"
സ്ഥാനചലന ചിഹ്നം,વિસ્થાપન પ્રતીક
ചെറിയ പാത,ટૂંકો રસ્તો
ഹ്രസ്വ നിർദ്ദേശം,ટૂંકી સૂચના
സഹോദരൻ,ભાઈ
"1. പാർശ്വഫലങ്ങൾ, 2. എതിർ പ്രഭാവം","1. આડઅસર, 2. કાઉન્ટર ઇફેક્ટ"
സൈൻ ബിറ്റ്,સાઇન બીટ
സിഗ്നൽ,સિગ્નલ
സിഗ്നൽ പ്രോസസ്സിംഗ്,સિગ્નલ પ્રોસેસિંગ
നൊട്ടേഷൻ,નોટેશન
"1.സിഗ്നൽ-ശബ്ദ അനുപാതം, 2.സിഗ്നൽ-ശബ്ദ അനുപാതം","1.સિગ્નલ-સાઉન્ડ રેશિયો, 2.સિગ્નલ-અવાજ રેશિયો"
"1.ഒപ്പ്, 2. ഒപ്പ്","1.સહી, 2. સહી"
മാർക്കർ ടെസ്റ്റ്,માર્કર ટેસ્ટ
കാര്യമായ മാർക്ക്,નોંધપાત્ર ગુણ
സിലിക്കൺ ചിപ്പ്,સિલિકોન ચિપ
ലളിതമായ മെയിൽ ട്രാൻസ്ഫർ പ്രോട്ടോക്കോൾ (SMTP),સિમ્પલ મેઇલ ટ્રાન્સફર પ્રોટોકોલ (SMTP)
സിംഗിൾ,એકલુ
"1. ഒരു സിഗ്നലിംഗ് നോഡ്, 2. സിംപ്ലക്സ് നോഡ്","1. એક સિગ્નલિંગ નોડ, 2. સિમ્પ્લેક્સ નોડ"
അനുകരണം,સિમ્યુલેશન
അനുകരിക്കുന്നവൻ,અનુકરણ કરનાર
"1.ഒരേസമയം, 2.സിൻക്രണസ്","1. એકસાથે, 2. એક સાથે"
ഒരേസമയം പ്രോസസ്സിംഗ്,એક સાથે પ્રક્રિયા
സോളോ,સોલો
"1.സൈറ്റ് ലൈസൻസ്, 2.സൈറ്റ് ലൈസൻസ്","1.સાઇટ લાઇસન્સ, 2.સાઇટ લાઇસન્સ"
"1.വലിപ്പം, 2.വലിപ്പം","1. કદ, 2. કદ"
അളവ്,માપ
"1. ചിത്രീകരണം, 2. ചിത്രീകരണം","1. ચિત્ર, 2. ચિત્ર"
പ്ലൂട്ടി,પ્લુટી
"1.പ്ലൂട്ടി, 2.പ്ലൂട്ടിക്കാരൻ","1.પ્લુતિ, 2.પ્લુતિકરણ"
"1.വെട്ടുക, 2.മുറിക്കുക","1.સ્લેશ, 2.કટ"
കമ്പ്യൂട്ടറിന് കീഴിൽ,કમ્પ્યુટર હેઠળ
പാമ്പ് വിൻഡോ പ്രോട്ടോക്കോൾ,સાપ વિન્ડો પ્રોટોકોલ
"1. ഒഴിവാക്കൽ, 2. കീഴടങ്ങൽ","1. બાદબાકી, 2. શરણાગતિ"
സ്ലോട്ട്,સ્લોટ
SCSI (SCSI),SCSI (SCSI)
സ്മാർട്ട് കാർഡ്,સ્માર્ટ કાર્ડ
സ്നൈൽ മെയിൽ,ગોકળગાય મેલ
സ്നാപ്പ്ഷോട്ട്,સ્નેપશોટ
"1.സോഫ്റ്റ് കമ്പ്യൂട്ടിംഗ്, 2.സോഫ്റ്റ് കമ്പ്യൂട്ടിംഗ്","1.સોફ્ટ કોમ્પ્યુટેશન, 2.સોફ્ટ કોમ્પ્યુટેશન"
സോഫ്റ്റ് കോപ്പി,સોફ્ટ કોપી
എളുപ്പമുള്ള ഫോണ്ട്,સરળ ફોન્ટ
സോഫ്റ്റ്വെയർ,સોફ્ટવેર
സോഫ്റ്റ്വെയർ എഞ്ചിനീയറിംഗ്,સોફ્ટવેર એન્જિનિયરિંગ
സോഫ്റ്റ്വെയർ ലൈസൻസ്,સોફ્ટવેર લાઇસન્સ
സോഫ്റ്റ്‌വെയർ പൈറസി,સોફ્ટવેર ચાંચિયાગીરી
സ്പെക്ട്രം,સ્પેક્ટ્રમ
"1.സ്ക്രൂ, 2.സർപ്പിള","1.સ્ક્રુ, 2.સર્પાકાર"
"1.വിശദാംശ ഷീറ്റ്, 2.സ്പ്രെഡ്ഷീറ്റ്","1.વિગતવાર શીટ, 2.સ્પ્રેડશીટ"
സ്റ്റാൻഡേർഡ്,ધોરણ
സ്റ്റാൻഡേർഡ് ജനറലൈസ്ഡ് മാർക്ക്അപ്പ് ലാംഗ്വേജ് (SGML),સ્ટાન્ડર્ડ જનરલાઇઝ્ડ માર્કઅપ લેંગ્વેજ (SGML)
സ്റ്റാൻഡേർഡൈസേഷൻ,માનકીકરણ
കാത്തിരിപ്പ് സമയം,રાહ સમય
താരക് ലാൻ,તારક લેન
നക്ഷത്ര സ്ഥാനം,તારાની સ્થિતિ
ആരംഭിക്കുന്ന ബിറ്റ്,થોડી શરૂઆત
"1. അഭാവം, 2. ക്ഷാമം, 3. ക്ഷാമം പ്രതിസന്ധി","1. અભાવ, 2. અછત, 3. અછતની કટોકટી"
"1. സ്റ്റാറ്റിക് മെമ്മറി, 2. സ്റ്റാറ്റിക് മെമ്മറി","1.સ્ટેટિક મેમરી, 2.સ્ટેટિક મેમરી"
സ്റ്റാറ്റസ് ചാനൽ,સ્થિતિ ચેનલ
"1. സ്റ്റെപ്പ് സൈസ്, 2. സ്റ്റെപ്പ് അളവുകൾ","1.સ્ટેપ સાઈઝ, 2.સ્ટેપ ડાયમેન્શન્સ"
താൽക്കാലികമായി നിർത്തി കാത്തിരിക്കുക പ്രോട്ടോക്കോൾ,થોભો અને પ્રોટોકોલ રાહ જુઓ
ബ്രേക്ക് കോഡ്,બ્રેક કોડ
താൽക്കാലികമായി നിർത്തുക,થોભો કી
സംഭരണശേഷി,સંગ્રહક્ષમતા
സംഭരിച്ച പ്രോഗ്രാം,સંગ્રહિત કાર્યક્રમ
പരമ്പര ഡാറ്റ,શ્રેણી ડેટા
"1. ഘടനാപരമായ എൻകോഡിംഗ്, 2. ഘടനാപരമായ കോഡിംഗ്","1.સ્ટ્રક્ચર્ડ એન્કોડિંગ, 2.સ્ટ્રક્ચર્ડ કોડિંગ"
ഘടനാപരമായ അന്വേഷണ ഭാഷ (SQL),સ્ટ્રક્ચર્ડ ક્વેરી લેંગ્વેજ (SQL)
"1. ബ്രോഷർ ഷീറ്റ്, 2. ശൈലി അക്ഷരം","1. બ્રોશર શીટ, 2. શૈલી પત્ર"
ഉപ ഡയറക്ടറി,સબ-ડિરેક્ટરી
"1.സബ്നെറ്റ്, 2.സബ്നെറ്റ്","1.સબનેટ, 2.સબનેટ"
ഉപവൃക്ഷം,ઉપવૃક્ષ
"1. ചുരുക്കെഴുത്ത്, 2. ചുരുക്കെഴുത്ത്","1.સારાંશ, 2.સારાંશ"
"1. സൂപ്പർ കമ്പ്യൂട്ടർ, 2. സൂപ്പർ കമ്പ്യൂട്ടർ","1. સુપર કોમ્પ્યુટર, 2. સુપર કોમ્પ્યુટર"
"1.സൂപ്പർ കമ്പ്യൂട്ടേഷൻ, 2.സൂപ്പർ കമ്പ്യൂട്ടേഷൻ","1.સુપર કોમ્પ્યુટેશન, 2.સુપર કોમ્પ્યુટેશન"
കീ കീ,કી કી
മുൻനിര ഉപയോക്താവ്,ટોચના વપરાશકર્તા
മേൽനോട്ടത്തിലുള്ള പഠനം,નિરીક્ષણ કરેલ શિક્ષણ
സഹായ ചിപ്പ്,સહાયક ચિપ
നെറ്റ് വേരിയൻസ്,ચોખ્ખો તફાવત
"1.നെറ്റ് വേരിയൻസ്, 2.സെക്ഷൻ, 3.സർഫാൻ","1.નેટ ભિન્નતા, 2.વિભાગ, 3.સુરફાન"
സ്വാപ്പ്,સ્વેપ
ഇൻബൗണ്ട്,અંદરનું
ഒഴുക്ക്,પ્રવાહ
കൈമാറ്റം,અદલાબદલી
"1. സ്വിച്ച്ഡ് നെറ്റ്‌വർക്ക്,2. നെറ്റ്‌വർക്ക് മാറ്റി","1.સ્વિચ્ડ નેટવર્ક, 2. સ્વિચ કરેલ નેટવર્ક"
സ്വിച്ചിംഗ്,સ્વિચિંગ
സ്വിച്ചിംഗ് തത്വം,સ્વિચિંગ સિદ્ધાંત
പ്രതീകാത്മക പ്രോഗ്രാമിംഗ്,સાંકેતિક પ્રોગ્રામિંગ
സമന്വയം,સુમેળ
സിൻക്രൊണൈസർ,સિંક્રોનાઇઝર
സിൻക്രണസ്,સિંક્રનસ
സിൻക്രണസ് ന്യൂമറിക് ശ്രേണി (SDH),સિંક્રનસ ન્યુમેરિક હાયરાર્કી (SDH)
വാക്യ വിശകലനം,વાક્ય વિશ્લેષણ
സിസ്റ്റം വിശകലനം,સિસ્ટમ વિશ્લેષણ
സിസ്റ്റം എഞ്ചിനീയറിംഗ്,સિસ્ટમ એન્જિનિયરિંગ
"1. സിസ്റ്റം ബ്രേക്കർ, 2. സിസ്റ്റം ഹാക്കർ","1. સિસ્ટમ બ્રેકર, 2. સિસ્ટમ હેકર"
സിസ്റ്റം ഇന്റഗ്രേറ്റർ,સિસ્ટમ ઇન્ટિગ્રેટર
സിസ്റ്റം ലോഗ്,સિસ્ટમ લોગ
സിസ്റ്റം കവർ,સિસ્ટમ કવર
സിസ്റ്റം നെറ്റ്‌വർക്ക് ഘടന (SNA),સિસ્ટમ નેટવર્ક માળખું (SNA)
"1. സിസ്റ്റം പ്രോഗ്രാമർ, 2. സിസ്റ്റം പ്രോഗ്രാമർ","1. સિસ્ટમ પ્રોગ્રામર, 2. સિસ્ટમ પ્રોગ્રામર"
"1. സിസ്റ്റം പുനരാരംഭിക്കൽ, 2. സിസ്റ്റം പുനരാരംഭിക്കൽ","1. સિસ્ટમ પુનઃપ્રારંભ, 2. સિસ્ટમ પુનઃપ્રારંભ"
സിസ്റ്റം അവസാനിപ്പിക്കൽ,સિસ્ટમ સમાપ્તિ
സിസ്റ്റം ടെസ്റ്റ്,સિસ્ટમ પરીક્ષણ
സിസ്റ്റം യൂട്ടിലിറ്റി,સિસ્ટમ ઉપયોગિતા
"1. സിസ്റ്റമാറ്റിക് കോഡ്, 2. സിസ്റ്റമാറ്റിക് കോഡ്","1. પદ્ધતિસરનો કોડ, 2. પદ્ધતિસરનો કોડ"
ടാബ് കമാൻഡ്,ટેબ આદેશ
പട്ടിക,અનુસૂચિ
പട്ടിക അവലോകനം,ટેબ્યુલર વિહંગાવલોકન
മേശ സ്ഥലം,ટેબલ જગ્યા
ശിലാഫലകം,તકતી
"1.ടേബിൾ, 2.അറേ അറേ","1.ટેબ્યુલર, 2.એરે એરે"
ടാബുലേഷൻ പ്രവർത്തനം,ટેબ્યુલેશન કાર્ય
"1. അടയാളപ്പെടുത്തിയ വാസ്തുവിദ്യ, 2. അടയാളപ്പെടുത്തിയ ഘടന","1. ચિહ્નિત આર્કિટેક્ચર, 2. ચિહ્નિત માળખું"
അടയാളപ്പെടുത്തിയ ഇമേജ് ഫയൽ ഫോം (TIFF),ચિહ્નિત છબી ફાઇલ ફોર્મ (ટિફ)
ടാൻഡം സിസ്റ്റം,ટેન્ડમ સિસ્ટમ
ടേപ്പ് സാന്ദ്രത,ટેપ ઘનતા
ടേപ്പ് കവർ,ટેપ કવર
ടാർ ഫയൽ,ટાર ફાઇલ
ജോലി,કામ
ജോലി ഗൈഡ്,કાર્ય માર્ગદર્શિકા
ടാസ്ക് ഷെഡ്യൂളർ,કાર્ય અનુસૂચિ
ട്രാൻസ്മിഷൻ കൺട്രോൾ പ്രോട്ടോക്കോൾ/ഇന്റർനെറ്റ് പ്രോട്ടോക്കോൾ (TCP/IP),ટ્રાન્સમિશન કંટ્રોલ પ્રોટોકોલ/ઇન્ટરનેટ પ્રોટોકોલ (TCP/IP)
മുറിക്കൽ പ്രവർത്തനം,કટીંગ કામગીરી
ടെലികമ്മ്യൂണിക്കേഷൻസ്,દૂરસંચાર
ടെലികമ്മ്യൂണിക്കേഷൻസ്,દૂરસંચાર
ടെലികോം,ટેલિકોમ
ടെലികോൺഫറൻസ്,ટેલીકોન્ફરન્સ
"1. ടെലിഗ്രാഫ്, 2. ടെലിഗ്രാഫി","1. ટેલિગ્રાફ, 2. ટેલિગ્રાફી"
"1. ടെലിമീറ്റർ, 2. ടെലിമെട്രി","1. ટેલિમીટર, 2. ટેલિમેટ્રી"
"1.ടെലിഫോൺ, 2.ടെലിഫോൺ","1.ટેલિફોન, 2.ટેલિફોન"
ടെലിഫോണ്,ટેલિફોનિક
"1.ടെലിപ്രിൻറർ, 2.ടെലിപ്രിൻറർ","1.ટેલિપ્રિંટર, 2.ટેલિપ્રિંટર"
ടെലിപ്രോസസിംഗ്,ટેલીપ્રોસેસિંગ
"1. ദൂരദർശൻ, 2. ടെലിവിഷൻ, 3. ദൂരദർശൻ","1. દૂરદર્શન, 2. ટેલિવિઝન, 3. દૂરદર્શન"
ടെലക്സ്,ટેલેક્સ
"1.ട്രാപ്പ് എവേ, 2.ടെൽനെറ്റ്","1.ટ્રેપ દૂર, 2.ટેલનેટ"
"1.ചൂട്, 3.താപനില","1.ગરમી, 3.તાપમાન"
"1. ഷേപ്പ് പ്ലേറ്റ്, 2. ടെംപ്ലേറ്റ്, 3. രൂപ","1.આકારની પ્લેટ, 2.ટેમ્પલેટ, 3.રુપડા"
പത്തിന്റെ പൂരകം,દસનું પૂરક
ടെറാ ബൈറ്റ്,ટેરા બાઈટ
ടെറ ഫാലോപ്സ്,ટેરા ફોલોપ્સ
"1.എൻഡ് പോയിന്റർ, 2.ടെർമിനൽ കഴ്സർ","1.એન્ડ પોઇન્ટર, 2.ટર્મિનલ કર્સર"
"1.എൻഡ് നോഡ്, 2. ടെർമിനൽ നോഡ്","1.એન્ડ નોડ, 2.ટર્મિનલ નોડ"
ടെർമിനൽ വിൻഡോ,ટર્મિનલ વિન્ડો
അവസാനിക്കുന്നു,અંત
ട്രൈ-ബേസ്,ટ્રાઇ-બેઝ
മൂന്ന് അടിസ്ഥാന പ്രവർത്തനം,ત્રણ આધાર કામગીરી
ടെസ്റ്റിംഗ്,પરીક્ષણ
ടെസ്റ്റ് കവറേജ്,પરીક્ષણ કવરેજ
ടെസ്റ്റ് എക്സിക്യൂഷൻ,પરીક્ષણ અમલ
ടെസ്റ്റ് ഡാറ്റ,ટેસ્ટ ડેટા
"1. വാചകം, 2. പഠന മെറ്റീരിയൽ","1.ટેક્સ્ટ, 2. અભ્યાસ સામગ્રી"
ടെക്സ്റ്റ് ബോക്സ്,ટેક્સ્ટ બોક્સ
ടെക്സ്റ്റ് കഴ്സർ,ટેક્સ્ટ કર્સર
ടെക്സ്റ്റ് എഡിറ്റർ,ટેક્સ્ટ એડિટર
ടെക്സ്റ്റ് ഫയൽ,ટેક્સ્ટ ફાઇલ
പാഠ്യപദ്ധതി,અભ્યાસક્રમ
ടെക്സ്റ്റ് പ്രോസസ്സിംഗ്,ટેક્સ્ટ પ્રોસેસિંગ
സംഭാഷണ-വാചകം (TTS),સ્પીચ-ટેક્સ્ટ (TTS)
ടെക്സ്ചർ മാപ്പിംഗ്,ટેક્સચર મેપિંગ
"1.T ഫ്ലിപ്പ് ഫ്ലോപ്പ്, 2.T-ബിനോമീറ്റർ","1.T ફ્લિપ ફ્લોપ, 2.T-બિનોમીટર"
താപ മുദ്ര താപ,થર્મલ સીલર
"1.പ്രിൻറർ തിൻ ഫിലിം മെമ്മറി, 2.തിൻ ഫിലിം മെമ്മറി","1.પ્રિંટર પાતળી ફિલ્મ મેમરી, 2.પાતળી ફિલ્મ મેમરી"
(TFT) തിൻ ഫിലിം ട്രാൻസിസ്റ്റർ (TFT),(TFT) પાતળા ફિલ્મ ટ્રાંઝિસ્ટર (TFT)
"1.ജെമിംഗ്, 2.ഹാഷിംഗ്","1.જેમિંગ, 2.હેશિંગ"
ത്രെഡ് വള,દોરાની બંગડી
ത്രെഡിംഗ്,થ્રેડીંગ
"1.ത്രിരാഷ്ട്ര ശൃംഖല, 2.ത്രിരാഷ്ട്ര ശൃംഖല","1.ત્રિપક્ષીય નેટવર્ક, 2.ત્રિપક્ષીય નેટવર્ક"
ഒഴുക്ക് ശേഷി,પ્રવાહ ક્ષમતા
സമയ സങ്കീർണ്ണത,સમયની જટિલતા
ടൈം ഡിവിഷൻ മൾട്ടിപ്ലെക്സിംഗ് (ടിഡിഎം),ટાઈમ ડિવિઝન મલ્ટિપ્લેક્સીંગ (TDM)
ടൈം ഫ്രെയിം,સમય ફ્રેમ
അതേ സമയം തന്നെ,તે જ સમયે
"1. കോൾ മെഷീൻ, 2. കോൾ മെഷീൻ, 3. ടൈം മെഷീൻ","1. કૉલ મશીન, 2. કૉલ મશીન, 3. ટાઈમ મશીન"
സമയം കഴിഞ്ഞു,સમય પુરો
"1.കലോക്കേഷൻ, 2.കാൽ ക്വാണ്ടൈസേഷൻ","1.કૉલોકેશન, 2.Cal ક્વોન્ટાઇઝેશન"
സമയ പരമ്പര,સમય શ્રેણી
"1. സമയ വിഭജനം, 2. സമയം പങ്കിടൽ","1. સમય વિભાજન, 2. સમય વહેંચણી"
സമയം പങ്കിടൽ സംവിധാനം,સમય શેરિંગ સિસ્ટમ
കോൾ സ്റ്റെപ്പ്,કૉલ પગલું
സമയ ഡയഗ്രം,સમય રેખાકૃતિ
സ്വഭാവം,પાત્ર
ടോഗിൾ ചെയ്യുക,ટૉગલ
ടോഗിൾ നീക്കം,ટૉગલ ચાલ
"1.ചിഹ്നം, 2.ടോക്കൺ","1.પ્રતીક, 2.ટોકન"
ടോക്കൺ ബസ്,ટોકન બસ
ടോക്കൺ ബസ്,ટોકન બસ
ടോക്കൺ ബസ് ശൃംഖല,ટોકન બસ નેટવર્ક
"1. ചിഹ്ന മോതിരം, 2. ചിഹ്ന മോതിരം","1. સિમ્બોલ રિંગ, 2. સિમ્બોલ રિંગ"
ടോക്കൺ ചർച്ചകൾ,ટોકન વાટાઘાટો
"1.ഉപകരണങ്ങൾ, 2.ഉപകരണങ്ങൾ","1.ટૂલ્સ, 2.ટૂલ્સ"
മുകളിലെ കാൽ,ટોચનો પગ
മുകളിൽ കാൽ ഡിസൈൻ,ટોચના પગની ડિઝાઇન
"1. നെയിൽ റിഡ്ജ് കോൺഫിഗറേഷൻ, 2. താഴേക്ക് വലിക്കുക","1. નેઇલ રિજ કન્ફિગરેશન, 2. નીચે ખેંચો"
"1. സ്ഥാനം, 2. ലൊക്കേഷൻ സയൻസ്","1. સ્થાન, 2. સ્થાન વિજ્ઞાન"
ടച്ച് പാഡുകൾ,ટચ પેડ્સ
ടച്ച് സ്ക്രീൻ,ટચ સ્ક્રીન
"1.മാർക്ക്, 2.മാർക്ക്, 3.ട്രേസിംഗ്","1.માર્ક, 2.માર્ક, 3.ટ્રેસિંગ"
കണ്ടെത്തൽ,ટ્રેસીંગ
"1.വഴി, 2.പാത, 3.ചോർച്ച","1.વે, 2.પાથ, 3.લીક"
"1.ട്രാക്ക് ഡിസ്ക്, 2.പാത്ത് ഡിസ്ക്","1.ટ્રેક ડિસ્ક, 2.પાથ ડિસ્ક"
പാത്ത് ടേപ്പ്,પાથ ટેપ
"1. പിന്തുടരുക, 2. പിന്തുടരുക","1.અનુસરો, 2.અનુસરો"
"1. പിന്തുടരുക, 2. പിന്തുടരുക","1. અનુસરો, 2. અનુસરો"
പാത,માર્ગ
"1. ഇടപാട്, 2. ഇടപാട്, 3. ഇടപാട്, 4. കൈമാറ്റം","1.ટ્રાન્ઝેક્શન, 2.ડીલ, 3.ટ્રાન્ઝેક્શન, 4.એક્સચેન્જ"
"1. ഡീൽ ഫയൽ, 2. ആക്റ്റിവിറ്റി ഫയൽ","1. ડીલ ફાઇલ, 2. એક્ટિવિટી ફાઇલ"
"1. ഇടപാട് രേഖ, 2. ഇടപാട് ലോഗ്","1.ટ્રાન્ઝેક્શન ડોક્યુમેન્ટ, 2.ટ્રાન્ઝેક્શન લોગ"
"1. ട്രാൻസ്ക്രൈബ്, 2. ലിപ്യന്തരണം","1. ટ્રાંસ્ક્રાઇબ કરો, 2. લિવ્યંતરણ કરો"
ട്രാൻസ്ഡ്യൂസർ,ટ્રાન્સડ્યુસર
കൈമാറ്റ നിരക്ക്,ટ્રાન્સફર દર
കൈമാറ്റ സമയം,ટ્રાન્સફર સમય
പരിവർത്തനം,રૂપાંતર
ക്ഷണികമായ പിശക്,ક્ષણિક ભૂલ
പരിവർത്തന കാലയളവ്,સંક્રમણ સમયગાળો
"1. സംക്രമണം, 2. സോളിസ്റ്റിസ്","1. સંક્રમણ, 2. અયનકાળ"
പകരുന്ന,સાંસર્ગિક
അണുബാധയുണ്ടായി,સંક્રમિત
"1.വിവർത്തനം, 2.വിവർത്തനം, 3.വ്യാഖ്യാനം","1.અનુવાદ, 2.અનુવાદ, 3.અર્થઘટન"
"1. ട്രാൻസ്മിഷൻ, ട്രാൻസ്മിറ്റ്, 2. ട്രാൻസ്മിറ്റ്","1. ટ્રાન્સમિશન, ટ્રાન્સમિટ, 2. ટ્રાન્સમિટ"
കമ്മ്യൂണിക്കേഷൻ കൺട്രോൾ പ്രോട്ടോക്കോൾ (TCP),કોમ્યુનિકેશન કંટ્રોલ પ્રોટોકોલ (TCP)
"1. ട്രാൻസ്മിഷൻ ലൈൻ, 2. ട്രാൻസ്മിഷൻ ലൈൻ","1.ટ્રાન્સમિશન લાઇન, 2.ટ્રાન્સમિશન લાઇન"
ട്രാൻസ്മിറ്റർ,ટ્રાન્સમીટર
സുതാര്യത,પારદર્શિતા
ട്രാൻസ്പോണ്ടർ,ટ્રાન્સપોન્ડર
"1.ഗതാഗതം, 2.റിഗ്രഷൻ","1.પરિવહન, 2.રીગ્રેશન"
സ്ഥാനമാറ്റം,સ્થાનાંતરણ
ട്രാൻസ്പ്യൂട്ടർ,ટ્રાન્સપ્યુટર
"1.ട്രാൻസ്മിറ്റ് റിസീവർ, 2.ട്രാൻസ് റിസീവർ","1.ટ્રાન્સમિશન રીસીવર, 2.ટ્રાન્સ રીસીવર"
"1. കെണി, 2. കെണി, 3. പിടിക്കുക","1. ટ્રેપ, 2. ટ્રેપ, 3. પકડો"
ഭ്രമണം,પરિભ્રમણ
മരം (പരിവർത്തനം),વૃક્ષ (સંક્રમણ)
വൃക്ഷ ശൃംഖല,વૃક્ષ નેટવર્ક
സഹായ സർക്യൂട്ട്,સહાયક સર્કિટ
നിസ്സാരമായ ഡയഗ്രം,તુચ્છ આકૃતિ
ട്രബിൾഷൂട്ടിംഗ്,મુશ્કેલીનિવારણ
പറിച്ചെടുത്തു,ફાડી નાખ્યું
സത്യ പട്ടിക,સત્ય ટેબલ
"1. ട്യൂണർ, 2. ട്യൂണർ, 3. ട്യൂണർ","1. ટ્યુનર, 2. ટ્યુનર, 3. ટ્યુનર"
"1.ടണലിംഗ്, 2.ടണലിംഗ്","1.ટનલિંગ, 2.ટનલિંગ"
"1. അഡ്ജസ്റ്റ്മെന്റ്, 2. ട്യൂണിംഗ്, 3. ട്യൂണിംഗ്","1. ગોઠવણ, 2. ટ્યુનિંગ, 3. ટ્યુનિંગ"
ട്യൂപ്പിൾ,ટપલ
ടർബോ പാസ്കൽ,ટર્બો પાસ્કલ
ട്യൂറിംഗ് മെഷീൻ,ટ્યુરિંગ મશીન
തിരിയുന്ന സമയം,કાર્ય પૂર્ણ કરવાનો સમય
വഴിത്തിരിവ് പ്രമാണം,ટર્નઅરાઉન્ડ દસ્તાવેજ
ടേൺ സീക്വൻസ്,વળાંકનો ક્રમ
ദമ്പതികൾ കേബിൾ,કપલ કેબલ
"1. വിപരീത ജോടി, 2. വിപരീത ജോഡി","1. ઊંધી જોડી, 2. ઊંધી જોડી"
ഇരട്ട പാസ് റിമൈൻഡർ,ડબલ પાસ રીમાઇન્ડર
രണ്ടിന്റെ പൂരകം,બે પૂરક
തരം,પ્રકાર
"1.തരം മുഖം, 2. സ്വഭാവം","1. પ્રકાર ચહેરો, 2. અક્ષર"
ടൈപ്പോഗ്രാഫിക്കൽ ടോപ്പ്,ટાઇપોગ્રાફિકલ ટોચ
പ്രിന്റർ വീൽ,પ્રિન્ટર વ્હીલ
ടൈപ്പിംഗ്,ટાઇપિંગ
തടസ്സമില്ലാത്ത വൈദ്യുതി ഉറവിടം,અવિરત પાવર સ્ત્રોત
"1. സിംഗിൾ ഓപ്പറേഷൻ, 2. വൺ-പാർട്ട് സിസ്റ്റം","1. સિંગલ ઓપરેશન, 2. વન-પાર્ટ સિસ્ટમ"
ഒറ്റ ഓപ്പറേഷൻ,એકલ કામગીરી
"1.ഒറ്റ ഓപ്പറേറ്റർ, 2.ഒറ്റ ഓപ്പറേറ്റർ","1.સિંગલ ઓપરેટર, 2.સિંગલ ઓપરેટર"
അനിശ്ചിതത്വം,અનિશ્ચિતતા
അനിയന്ത്രിതമായ പ്രസ്താവന,અપ્રતિબંધિત નિવેદન
എണ്ണമറ്റ,અગણિત
അനാച്ഛാദനം,અનાવરણ
അനിശ്ചിതമായ,અનિર્ણાયક
നിർവചിക്കാത്തത്,અવ્યાખ્યાયિત
നിർവചിക്കാത്ത റെക്കോർഡ്,અવ્યાખ્યાયિત રેકોર્ડ
ഉന്മൂലനം,વિનાશ
