Bengali,Kannada
প্রতিফলক,ಪ್ರತಿಫಲಕ
অ্যান্টেনার জন্য প্রতিফলক,ಆಂಟೆನಾಕ್ಕಾಗಿ ಪ್ರತಿಫಲಕ
প্রতিসরণ,ವಕ್ರೀಕರಣ
প্রতিসরাঙ্ক,ವಕ್ರೀಕರಣ ಸೂಚಿ
রেফ্রিজারেশন,ಶೈತ್ಯೀಕರಣ
পুনর্জন্ম,ಪುನರುತ್ಪಾದನೆ
নিবন্ধন,ನೋಂದಣಿ
ভালভ নিয়ন্ত্রণ,ಕವಾಟವನ್ನು ನಿಯಂತ್ರಿಸುವುದು
নিয়ন্ত্রণ,ನಿಯಂತ್ರಣ
নিয়ামক,ನಿಯಂತ್ರಕ
নিয়ন্ত্রক,ನಿಯಂತ್ರಕ
শক্তিবৃদ্ধি,ಬಲವರ್ಧನೆ
সম্পর্কিত,ಸಂಬಂಧದ
সম্পর্কিত সম্ভাব্যতা,ಸಾಪೇಕ್ಷ ಅನುಮತಿ
রিলে,ಪದಚ್ಯುತ
রিলে সেন্টার,ಪ್ರಸಾರ ಕೇಂದ್ರ
রিলে নিঃশব্দ,ರಿಲೇ ಮಾಟಿಂಗ್
রিলে ট্রান্সমিটার,ರವಾನೆ ಟ್ರಾನ್ಸ್ಮಿಟರ್
মুক্তি,ಬಿಡುಗಡೆ
কোন ভোল্ট প্রকাশ করুন,ಯಾವುದೇ ವೋಲ್ಟ್ ಅನ್ನು ಬಿಡುಗಡೆ ಮಾಡಿ
নির্ভরযোগ্যতা,ವಿಶ್ವಾಸಾರ್ಹತೆ
নির্ভরযোগ্য,ವಿಶ್ವಾಸಾರ್ಹ
দূরবর্তী,ದೂರವಾದ
দূরবর্তী নিয়ন্ত্রণ,ದೂರ ನಿಯಂತ್ರಕ
রিমোট কন্ট্রোল এবং নেভিগেশন সিস্টেম,ರಿಮೋಟ್ ಕಂಟ್ರೋಲ್ ಮತ್ತು ನ್ಯಾವಿಗೇಷನ್ ಸಿಸ್ಟಮ್
রিমোট কন্ট্রোল ইউনিট,ದೂರಸ್ಥ ನಿಯಂತ್ರಣ ಘಟಕ
দূরবর্তী সিস্টেম,ದೂರಸ್ಥ ವ್ಯವಸ್ಥೆ
দূরবর্তীভাবে নিয়ন্ত্রিত সরঞ্জাম,ದೂರದಿಂದ ನಿಯಂತ್ರಿತ ಉಪಕರಣಗಳು
পুনরাবৃত্তি কয়েল,ಸುರುಳಿಯನ್ನು ಪುನರಾವರ್ತಿಸಿ
রিপিটার,ಪುನರಾವರ್ತಕ
প্রতিস্থাপন,ಬದಲಾವಣೆ
পুনরায় পরিশোধ,ಪುನಃ ತುಂಬಿಸುವುದು
পুনরুত্পাদন,ಪುನರುತ್ಪಾದಿಸು
প্রজনন,ಪುನರುಜ್ಜೀವನ
পুনরায় রেকর্ডিং,ಪುನರ್ನಿರ್ಮಾಣ
গবেষণা ও উন্নয়ন,ಸಂಶೋಧನೆ ಮತ್ತು ಅಭಿವೃದ್ಧಿ
রিসেট,ಮರುಹೊಂದಿಸು
অবশিষ্টাংশের পুনরুত্থান,ಉಳಿದಿರುವ ಪುನರ್ರಚನೆ
অবশিষ্টাংশ,ಶೇಷ
প্রতিরোধ,ಪ್ರತಿರೋಧ
প্রতিরোধের লোড,ಪ್ರತಿರೋಧ ಹೊರೆ
প্রতিরোধক,ಪ್ರತಿರೋಧಕ
রেজোলিউশন,ಪರಿಹಲನ
অনুরণন,ಅನುರಣನ
অনুরণন ফ্রিকোয়েন্সি,ಅನುರಣನ ಆವರ್ತನ
অনুরণন,ಅನುರಣಿಸುವ
অনুরণন লাইন,ಅನುರಣನ ರೇಖೆ
রেজোনেটর,ಪ್ರತಿಧ್ವನಕ
সংস্থান,ಸಂಪುಟ
রিসোর্স শেয়ারিং,ಸಂಪನ್ಮೂಲ ಹಂಚಿಕೆ
প্রতিক্রিয়া সময়,ಸ್ಪಂದಿಸುವ ಅವಧಿ
প্রতিক্রিয়া,ಪ್ರತಿಕ್ರಿಯೆ
পুন: প্রতিষ্ঠা,ಪುನಃಸ್ಥಾಪನೆ
ফলাফল,ಪರಿಣಾಮವಾಗಿ
ধরে রাখা,ಧಾರಣ
Retransmission,ಪುನಃ ಪ್ರಸಾರ
পুনরুদ্ধার,ಮರುಶಾಯನ
পুনরুদ্ধার ইঞ্জিন,ಮರುಜೋಡಣೆ ಎಂಜಿನ್
পুনরায় চেষ্টা করা,ಮರುಪ್ರಯತ್ನಿಸಿ
প্রত্যাবর্তন,ಮರಳಿ
ফিরে পথ,ರಿಟರ್ನ್ ಪಥ
পুনর্বিবেচনা,ಪ್ರತಿಧ್ವನಿಸುವಿಕೆ
পুনর্বিবেচনার সময়,ಪ್ರತಿಧ್ವನಿ ಸಮಯ
বিপরীত পক্ষপাতদুষ্ট ডায়োড,ಹಿಮ್ಮುಖ ಪಕ್ಷಪಾತದ ಡಯೋಡ್
বিপরীতমুখী বিদ্যুৎ,ರಿವರ್ಸ್ ಕರೆಂಟ್
ঘূর্ণায়মান,ಸುತ್ತುವ
রিওয়াইন্ড,ಪುನರುಜ್ಜೀವನ
পুনঃনির্মাণ ফিউজ,ಪುನರ್ರಚಿಸಬಹುದಾದ ಫ್ಯೂಸ್
পুনর্নির্মাণ,ಪುನರುಜ್ಜೀವನಗೊಳಿಸುವ
পুনর্লিখনযোগ্য,ಪುನಃ ಬರೆಯಬಲ್ಲ
আরএফ ড্রাইভ,ಆರ್ಎಫ್ ಡ್ರೈವ್
আরএফ ফিডার,ಆರ್ಎಫ್ ಫೀಡರ್
আরএফ বিপত্তি,ಆರ್ಎಫ್ ಅಪಾಯಗಳು
আরএফ সুরক্ষা অনুপাত,ಆರ್ಎಫ್ ಸಂರಕ್ಷಣಾ ಅನುಪಾತ
রিওস্ট্যাট,Rhಷಧ
ফিতা,ನಾರು
রিভেট,ಹಿಡಿತ
Rivetted যৌথ,ರಿವೆಟೆಡ್ ಜಂಟಿ
Rivetting,ತಿರುಗುವಿಕೆ
আরএন চ্যানেল,ಆರ್ಎನ್ ಚಾನೆಲ್
রোবট,ರೋಬೋಟ್
যন্ত্রমানব নির্মাণ বিদ্যা,ಸಂಚಾರಿ
রোল ইন,ರೋಲ್ ಇನ್
রোল আউট,ಉರುಳು
মূল,ಬೇರು
রোটারি,ರೋಟರಿ
ঘূর্ণন,ಸುತ್ತುವುದು
রুট,ಮಾರ್ಗ
রাউটার,ರೂterಿಯ
রুটিন অপারেশন,ವಾಡಿಕೆಯ ಕಾರ್ಯಾಚರಣೆಗಳು
রাউটিং,ಪಳಗುವುದು
সময় চালান,ರನ್ ಸಮಯ
সুরক্ষা ব্যবস্থা,ಸುರಕ್ಷತಾ ವ್ಯವಸ್ಥೆ
সুরক্ষা ইন্টারলক,ಸುರಕ್ಷತಾ ಇಂಟರ್ಲಾಕ್
সাগ,ಚೂರು
প্রধান বৈশিষ্ট্য,ಪ್ರಮುಖ ಅಂಶಗಳು
নমুনা,ಮಾದರಿ
নমুনা এবং হোল্ড সার্কিট,ಮಾದರಿ ಮತ್ತು ಹೋಲ್ಡ್ ಸರ್ಕ್ಯೂಟ್
সাধারন মাপ,ಮಾದರಿ ಅಳತೆ
নমুনাযুক্ত ডেটা,ಮಾದರಿ ಡೇಟಾ
নমুনা,ಮಾದರಿ
নমুনা রেট,ಮಾದರಿ ದರ
স্যাম্পলিং স্যাচুরেশন,ಮಾದರಿ ಶುದ್ಧತ್ವ
নমুনা তত্ত্ব/উপপাদ্য,ಮಾದರಿ ಸಿದ್ಧಾಂತ/ಪ್ರಮೇಯ
স্যাটেলাইট,ಉಪಗ್ರಹ
স্যাটেলাইট যোগাযোগ,ಉಪಗ್ರಹ ಸಂವಹನ
স্যাটেলাইট কভারেজ,ಉಪಗ್ರಹ
স্যাটেলাইট ডিজিটাল লিঙ্ক,ಉಪಗ್ರಹ ಡಿಜಿಟಲ್ ಲಿಂಕ್
স্যাটেলাইট হস্তক্ষেপ,ಉಪಗ್ರಹ
স্যাটেলাইট রেডিও,ಉಪಗ್ರಹ ರೇಡಿಯೋ
স্যাটেলাইট রেডিও ট্রান্সমিশন,ಉಪಗ್ರಹ ರೇಡಿಯೋ ಪ್ರಸರಣ
স্যাটেলাইট সংক্রমণ,ಉಪಗ್ರಹ
স্যাচুরেটেড এয়ার,ಸ್ಯಾಚುರೇಟೆಡ್ ಗಾಳಿ
স্যাচুরেটিং কারেন্ট,ಪ್ರವಾಹವನ್ನು ಸ್ಯಾಚುರೇಟಿಂಗ್
স্যাচুরেশন,ಶುದ್ಧತ್ವ
দাঁত তরঙ্গ দেখেছি,ಹಲ್ಲಿನ ತರಂಗವನ್ನು ನೋಡಿದೆ
স্কেলাবিলিটি,ಸ್ಕೇಲ್
স্কেল,ದಳ
স্কেল ফ্যাক্টর,ಅಡೆತಡೆ
স্কেলিং,ಸ್ಕೇಲಿಂಗ್
স্ক্যান মরীচি,ಸ್ಕೂನ್
স্ক্যানার,ಸ್ಕ್ಯಾನರ್
স্ক্যানিং ফ্রিকোয়েন্সি,ಸ್ಕ್ಯಾನಿಂಗ್ ಆವರ್ತನ
স্ক্যানিং লাইন,ಸ್ಕ್ಯಾನಿಂಗ್ ಮಾರ್ಗ
বিক্ষিপ্ত,ಚದುರಿಸುವಿಕೆ
দৃশ্য,ಸನ್ನಿವೇಶ
সময়সূচী,ವೇಳಾಪಟ್ಟಿ
স্কিম্যাটিক,ತಂತ್ರದ
স্কটকি বাধা,ಚಾವಟಿ ತಡೆಗೋಡೆ
সিন্টিলেশন,ಮಿನುಗುವಿಕೆ
স্ক্র্যামব্লার,ಕೆರಳಿದವನು
স্ক্র্যাম্বলিং,ಕೆರಳಿಸುವ
স্ক্র্যাপ,ಚೂರು
স্ক্র্যাপিং,ಕೆರೆದು
স্ক্র্যাচ,ಗೀಚು
পর্দা,ಪರದೆಯ
স্ক্রিন বার্ন,ಪರದೆಯ ಸುಟ್ಟಗಾಯ
স্ক্রিন বাইপাস,ಪರದೆಬೈಪಾಸಿನಲ್ಲಿ
স্ক্রিন কারেন্ট,ಪರದೆಯ ಪ್ರವಾಹ
স্ক্রিন গ্রিড,ಪರದೆ ಗ್ರಿಡ್
স্ক্রিন সেভার,ಸ್ಕ್ರೀನ್ ಸೇವರ್
স্ক্রিন করা কেবল,ಪ್ರದರ್ಶಿತ ಕೇಬಲ್
স্ক্রিনিং,ತಣಿಸುವುದು
স্ক্রোল,ಸುರುಳಿ
স্ক্রল বার,ಸ್ಕ್ರಾಲ್ ಪಟ್ಟಿ
স্ক্রোলিং,ಸ್ಕ್ರೋಲಿಂಗ್
খোঁজ যন্ত্র,ಶೋಧಕ ಎಂಜಿನ್
মাধ্যমিক,ದ್ವಿತೀಯ
মাধ্যমিক সেল,ದ್ವಿತೀಯ ಕೋಶ
সেক্টর,ವಲಯ
বিভাগ,ಭಾಗ
স্ব ডায়াগনস্টিক,ಸ್ವಯಂ ರೋಗನಿರ್ಣಯ
অর্ধপরিবাহী,ಅರೆವಾಹಕ
প্রেরক,ಕಳುಹಿಸುವವರು
সংবেদনশীলতা,ಸೂಕ್ಷ್ಮತೆ
সেন্সর,ಸಂವೇದಕ
ক্রম,ಅನುಕ್ರಮ
সিরিয়াল,ಧಾರ್ಮಿಕ
সিরিয়াল অ্যাক্সেস,ಸರಣಿ ಪ್ರವೇಶ
সিরিয়াল পোর্ট,ಸೀರಿಯಲ್ ಪೋರ್ಟ್
সিরিজ অনুরণন,ಸರಣಿ ಅನುರಣನ
সার্ভার,ಸರ್ಕಾರಿ
সেটআপ,ಜೋಡಣೆ
শেডিং,Shadಹನ
ছায়া,ನೆರಳು
শ্যাননের উপপাদ্য,ಶಾನನ್ ಅವರ ಪ್ರಮೇಯ
রুপিং,ರೂಪಿಸುವುದು
শেয়ারওয়্যার,ಷೇರು
খাপ,ಪೊರೆ
শিফট,ಸ್ಥಳಾಂತರ
স্থানান্তর,ವರ್ಗಾವಣೆಯ
ধাক্কা,ಆಘಾತ
শর্ট সার্কিট,ಶಾರ್ಟ್ ಸರ್ಕ್ಯೂಟ್
শর্ট সার্কিট পরীক্ষা,ಕಿರು ಸರ್ಕ್ಯೂಟ್ ಪರೀಕ್ಷೆ
সংক্ষিপ্ত তরঙ্গ,ಸಣ್ಣ ತರಂಗ
শর্ট ওয়েভ সেন্টার,ಸಣ್ಣ ತರಂಗ ಕೇಂದ್ರ
শর্টকাট,ಸಂಕ್ಷಿಪ್ತವಾಗಿ
শাটডাউন,ಮುಚ್ಚಲಾಯಿತು
শাটডাউন সিগন্যাল,ಸ್ಥಗಿತ ಸಂಕೇತ
সাইড ব্যান্ড,ಸೈಡ್ ಬ್ಯಾಂಡಿ
সাইড ব্যান্ড শক্তি,ಸೈಡ್ ಬ್ಯಾಂಡ್ ಶಕ್ತಿ
সংকেত,ಸಂಕೇತ
সংকেত প্রশস্ততা,ಸಂಕೇತ ವೈಶಾಲ್ಯ
সংকেত প্রবাহ গ্রাফ,ಸಿಗ್ನಲ್ ಫ್ಲೋ ಗ್ರಾಫ್
সংকেত উৎপাদক,ಸಂಕೇತ ಉತ್ಪಾದಕ
আলোক সঙ্গকেত,ಸಂಕೇತ ಬೆಳಕು
সিগন্যাল রাউটিং,ಸಿಗ್ನಲ್ ರೂಟಿಂಗ್
সংকেত শক্তি,ಸಂಕೇತ ಶಕ್ತಿ
টক অনুপাত ক্রস করতে সংকেত,ಕ್ರಾಸ್ ಟಾಕ್ ಅನುಪಾತಕ್ಕೆ ಸಂಕೇತ
শব্দ অনুপাত থেকে সংকেত,ಶಬ್ದ ಅನುಪಾತಕ್ಕೆ ಸಂಕೇತ
অদম্য শব্দ অনুপাতের সংকেত,ಗಮನಿಸದ ಶಬ್ದ ಅನುಪಾತಕ್ಕೆ ಸಂಕೇತ
সংকেত এবং স্যুইচিং,ಸಿಗ್ನಲಿಂಗ್ ಮತ್ತು ಸ್ವಿಚಿಂಗ್
সংকেত বিট,ಸಿಗ್ನಲಿಂಗ್ ಬಿಟ್
গুরুত্বপূর্ণ সাইডব্যান্ডস,ಗಮನಾರ್ಹ ಸೈಡ್‌ಬ್ಯಾಂಡ್‌ಗಳು
সিম্প্লেক্স,ಸರಳ
সিমুলেশন,ವೇಷಭೂಷಣ
সিমুলেটর,ಸಂಚಾರಿ
সিমুলকাস্ট,ಸಮಾಧಿ
একযোগে মাস্কিং,ಏಕಕಾಲದಲ್ಲಿ
সাইন উপাদান,ಸೈನ್ ಘಟಕ
সাইন ওয়েভ,ಸೈನ್ ತರಂಗ
একক ফ্রিকোয়েন্সি নেটওয়ার্ক,ಏಕ ಆವರ್ತನ ನೆಟ್‌ವರ್ಕ್
একক ফেজ মোটর,ಏಕ ಹಂತದ ಮೋಟಾರ್
সাইট,ಸ್ಥಳ
সাইট লেআউট পরিকল্পনা,ಸೈಟ್ ವಿನ್ಯಾಸ ಯೋಜನೆ
দক্ষ অপারেটর,ನುರಿತ ನಿರ್ವಾಹಕ
দূরত্ব এড়িয়ে যান,ದೂರವನ್ನು ಬಿಟ್ಟುಬಿಡಿ
আকাশ তরঙ্গ,ಆಕಾಶದ ಅಲೆ
আকাশ তরঙ্গ প্রচার,ಆಕಾಶ ತರಂಗ ಪ್ರಸರಣ
স্ল্যাব,ಚಪ್ಪಡಿ
স্ল্যান্ট পাথ,ಓರೆಗಾಲ
স্লট,ಸ್ಲ
স্মার্ট কার্ড,ಸ್ಮಾರ್ಟ್ ಕಾರ್ಡ್
সোডিয়াম বাষ্প প্রদীপ,ಸೋಡಿಯಂ ಆವಿ ದೀಪ
নরম কী,ಮೃದುವಾದ ಕೀಲಿಯು
সফটওয়্যার,ಸಾಫ್ಟ್ವೇರ್
সৌর ক্রিয়াকলাপ,ಸೌರ ಚಟುವಟಿಕೆ
সৌরশক্তি,ಸೌರಶಕ್ತಿ
সৌর শিখা,ಸೌರ ಜ್ವಾಲೆಗಳು
সৌর শক্তি,ಸೌರ ಚಾಲಿತ
কঠিন অবস্থা,ಘನ ಸ್ಥಿತಿ
সলিড স্টেট স্টোরেজ,ಘನ ರಾಜ್ಯ ಸಂಗ್ರಹ
সলিড স্টেট ট্রান্সমিটার,ಘನ ರಾಜ್ಯ ಟ್ರಾನ್ಸ್ಮಿಟರ್
সাজান,ವಿಂಗಡಿಸು
শব্দ,ಶಬ್ದ
শব্দ শোষণ,ಶಬ್ದ ಹೀರುವಿಕೆ
শব্দ ভারসাম্য,ಉತ್ತಮ ಸಮತೋಲನ
সাউন্ড ডিটেক্টর,ಶಬ್ದ ಪತ್ತೆಕಾರ
সাউন্ড মিক্সার,ಧ್ವನಿ ಮಿಕ್ಸರ್
শব্দ দৃষ্টিকোণ,ಸೋಗು ದೃಷ್ಟಿಕೋನ
শব্দ শক্তি,ಶಬ್ದದ ಶಕ್ತಿ
সাউন্ড প্রুফ,ಧ್ವನಿ ಪುಕ್ಕ
সাউন্ড রেকর্ডিং,ಧ್ವನಿ ರೆಕಾರ್ಡಿಂಗ್
শব্দ প্রতিচ্ছবি,ಉತ್ತಮ ಪ್ರತಿಫಲನ
সাউন্ড ট্রান্সমিশন ক্ষতি,ಧ್ವನಿ ಪ್ರಸರಣ ನಷ್ಟ
সূত্র,ಮೂಲ
উত্স এনকোডার,ಮೂಲ ಎನ್‌ಕೋಡರ್
স্থান,ಸ್ಥಳ
স্থান বৈচিত্র্য,ಬಾಹ್ಯಾಕಾಶ ವೈವಿಧ್ಯ
স্পেস টেলিকাস্টিং,ಬಾಹ್ಯಾಕಾಶ
স্পেস ওয়েভ,ಬಾಹ್ಯಾಕಾಶ ಅಲೆ
ব্যবধান,ಅಂತರ
স্প্যাম,ಸ್ಪ್ಯಾಮು
স্প্যামিং,ಸ್ಪ್ಯಾಮಿಂಗ್
স্প্যান,ಆಡು
অতিরিক্ত বিট,ಬಿಡಿಪಡ
স্পেয়ারস,ಬಿಡಿ
স্পার্কিং,ಸ್ಪಾರ್ಕಿಂಗ್
স্থানিক,ಪ್ರಾದೇಶಿಕ
স্থানিক প্রভাব,ಪ್ರಾದೇಶಿಕ ಪರಿಣಾಮ
স্থানিক অপ্রয়োজনীয়তা,ಪ್ರಾದೇಶಿಕ ಪುನರುಕ್ತಿ
বিশেষ প্রভাব,ವಿಶೇಷ ಪರಿಣಾಮ
বিশেষ প্রভাব পরিবর্ধক,ವಿಶೇಷ ಪರಿಣಾಮಗಳ ಆಂಪ್ಲಿಫಯರ್
বিশেষীকরণ,ವಿಶೇಷತೆ
স্পেসিফিকেশন,ನಿರ್ದಿಷ್ಟತೆ
বর্ণালী শোষণ,ರೋಹಿತ ಹೀರಿಕೊಳ್ಳುವಿಕೆ
বর্ণালী ব্যান্ড প্রতিলিপি,ರೋಹಿತ ಬ್ಯಾಂಡ್ ಪುನರಾವರ್ತನೆ
বর্ণালী বিতরণ,ರೋಹಿತದ ವಿತರಣೆ
বর্ণালী অপ্রয়োজনীয়তা,ರೋಹಿತದ ಪುನರುಕ್ತಿ
স্পেকট্রোফোটোমিটার,ರೋಹಿತದ ಮಾಪಕ
বর্ণালী,ರೋಹಿತದರ್ಶಕ
বর্ণালী,ವರ್ಣಪಟಲ
বর্ণালি বিশ্লেষক,ಸ್ಪೆಕ್ಟ್ರಮ್ ವಿಶ್ಲೇಷಕ
বর্ণালী আকার,ಸ್ಪೆಕ್ಟ್ರಮ್ ಆಕಾರ
বক্তৃতা বক্তৃতা,ಮಾತಿನ ಅಭಿವ್ಯಕ್ತಿ
স্পিচ চ্যানেল,ಭಾಷಣ ಚಾನೆಲ್
বক্তৃতা সংকোচনের,ಭಾಷಣ ಸಂಕೋಚನ
স্পিচ এনকোডিং,ಸ್ಪೀಚ್ ಎನ್‌ಕೋಡಿಂಗ್
কন্ঠ সনান্তকরণ,ಮಾತಿನ ಗುರುತಿಸುವಿಕೆ
স্পিন,ತಿರುಗಿಸು
সর্পিল,ಸುರುಳಿಯಾಕಾರದ
স্প্লিকিং,ಜೋಡಣೆ
স্প্লিটার,ಚಂಚಲ
স্পুল,ಚೂರುಚೂರಾಗಿ
বিক্ষিপ্ত,ವಿರಳವಾದ
স্পট বিমস,ಸ್ಪಾಟ್ ಕಿರಣಗಳು
ছড়িয়ে পড়া শিট,ಸ್ಪ್ರೆಡ್ಶೀಟ್
উত্সাহী এবং সুরেলা বিকিরণ,ಹುಸಿ ಮತ್ತು ಹಾರ್ಮೋನಿಕ್ ವಿಕಿರಣ
উত্সাহী সাইডব্যান্ড ফ্রিকোয়েন্সি,ಮೋಸದ ಸೈಡ್‌ಬ್ಯಾಂಡ್ ಆವರ್ತನಗಳು
ভিডিও চেপে,ಹಿಂಡಿದ ವೀಡಿಯೊ
স্ট্যাম্পিং,ಮುದ್ರೆಮರೆ
স্ট্যান্ডার্ড সফ্টওয়্যার,ಪ್ರಮಾಣಿತ ಸಾಫ್ಟ್‌ವೇರ್
মানীকরণ,ಪ್ರಮಾಣೀಕರಣ
অপেক্ষা করো,ನಿಲುಗಡೆ
স্ট্যান্ডবাই সরঞ্জাম,ಸ್ಟ್ಯಾಂಡ್‌ಬೈ ಉಪಕರಣಗಳು
স্থায়ী তরঙ্গ,ನಿಂತಿರುವ ಅಲೆ
স্থায়ী তরঙ্গ অনুপাত,ನಿಂತಿರುವ ತರಂಗ ಅನುಪಾತ
টর্ক শুরু,ಪ್ರಾರಂಭಿಕ ಟಾರ್ಕ್
স্টপ শুরু,ಆರಂಭ
স্থির,ಸ್ಥಿರವಾದ
পরিসংখ্যান পদ্ধতি,ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ವಿಧಾನ
স্থিতি,ಸ್ಥಾನಮಾನ
স্থিতি ইঙ্গিত,ಸ್ಥಾನಮಾನ ಸೂಚನೆ
স্থির,ಸ್ಥಿರವಾಗಿ
স্টেরিও,ಹಿತಾಸಕ್ತಿ
স্টেরিও ভারসাম্য,ಸ್ಟಿರಿಯೊ ಬ್ಯಾಲೆನ್ಸ್
স্টেরিও এনকোডার,ಸ್ಟಿರಿಯೊ ಎನ್‌ಕೋಡರ್
স্টেরিও জেনারেটর,ಸ್ಟಿರಿಯೊ ಜನರೇಟರ್
স্টেরিও মোড,ಸ್ಟಿರಿಯೊ ಮೋಡ್
স্টেরিও ট্রান্সমিশন,ಸ್ಟಿರಿಯೊ ಪ್ರಸರಣ
স্টেরিওফোনিক সাউন্ড প্রজনন,ಸ್ಟಿರಿಯೊಫೋನಿಕ್ ಧ್ವನಿ ಸಂತಾನೋತ್ಪತ್ತಿ
স্টেরিওফনি,ಸ್ಟೀರಿಯೋಫನಿ
স্টেরিওস্কোপি,ಸ್ಟೀರಿಯೋಸ್ಕೋಪಿ
এখনও ছবি,ಇನ್ನೂ ಚಿತ್ರ
উদ্দীপনা,ಪ್ರಚೋದಕ
স্টপব্যান্ড,ನಿಲುಗಡೆ
স্টোরেজ,ಸಂಗ್ರಹಣೆ
স্টোরেজ ব্যাটারি রুম,ಶೇಖರಣಾ ಬ್ಯಾಟರಿ ಕೊಠಡಿ
স্টোরেজ ডিভাইস,ಸಂಗ್ರಹಣೆ ಸಾಧನ
স্ট্র্যাটোস্ফিয়ার,ವಾಯುಮಂಡಲ
স্ট্রিমিং,ಸ್ಟ್ರೀಮಿಂಗ್
প্রসারিত,ಹಿಗ್ಗಿಸು
স্ট্রিং,ದಾರ
কাঠামোগত,ರಚನೆಯ
স্টুডিও ব্লক,ಸ್ಟುಡಿಯೋ ಬ್ಲಾಕ್
স্টুডিও সেন্টার,ಸ್ಟುಡಿಯೋ ಕೇಂದ್ರ
স্টুডিও আলো,ಸ್ಟುಡಿಯೋ ದೀಪ
স্টুডিও মনিটর,ಸ್ಟುಡಿಯೋ ಮಾನಿಟರ್‌ಗಳು
স্টাইলাস,ಶಲಿಟ
সাবব্যান্ড এনকোডিং,ವಿಚ್bandೇದನ
সাবব্যান্ড মাস্কিং,ಮುಖವಾಡ
সাবব্যান্ড নমুনা,ಸಬ್‌ಬ್ಯಾಂಡ್ ಮಾದರಿಗಳು
সাবনেট,ತೂರಿಸು
সাবমলিং,ಉಪವಿಭಾಗ
গ্রাহক,ಚಂದಾದಾರ
হঠাৎ আয়নোস্ফিয়ারের ব্যাঘাত,ಹಠಾತ್ ಅಯಾನುಗೋಳಾಕೃತಿ ಅಡಚಣೆ
সান স্পট ক্রিয়াকলাপ,ಸನ್ ಸ್ಪಾಟ್ ಚಟುವಟಿಕೆ
সুপার পাওয়ার ট্রান্সমিটার,ಸೂಪರ್ ಪವರ್ ಟ್ರಾನ್ಸ್ಮಿಟರ್
সুপার স্যাম্পলিং,ಸೂಪರ್ ಮಾದರಿ
সুপার সকেট,ಸೂಪರ್ ಸಾಕೆಟ್
সুপারহিটেড বাষ্প,ಸೂಪರ್ಹೀಟೆಡ್ ಆವಿ
সুপারহিটারোডিন,ಅತಿಶೀತ
সুপারহিটারোডিন রূপান্তরকারী,ಸೂಪರ್ಹೆಟೆರೊಡೈನ್ ಪರಿವರ್ತಕ
সুপারহিটারোডিন রিসিভার,ಸೂಪರ್‌ಹೆಟೆರೊಡೈನ್ ರಿಸೀವರ್
সুপারিম্পোজড (বর্তমান),ಸೂಪರ್‌ಇಂಪೋಸ್ಡ್ (ಪ್ರಸ್ತುತ)
সুপারিপজিশন,ಅತಿ ಜನಸಮಣ್ಯ
সুপারপজিশন,ಸೂಪರ್‌ಪೋಸಿಷನ್
সুপারসোনিক,ಅತಿ ಸೂತ್ರದ
সরবরাহ নালী,ಸರಬರಾಜು ನಾಳ
দমন গ্রিড,ನಿಗ್ರಹ ಗ್ರೈಡ್
পৃষ্ঠের শব্দ,ಮೇಲ್ಮೈ ಶಬ್ದ
পৃষ্ঠ তরঙ্গ,ಮೇಲ್ಮೈ ತರಂಗ
সার্ফিং,ಸರ್ಪ
উত্সাহ,ಉಲ್ಬಣ
চারপাশ,ಸುತ್ತಮುತ್ತಲಿನ ಪ್ರದೇಶಗಳು
সংবেদন,ಹಿಗ್ಗುವಿಕೆ
সংবেদনশীলতা,ಪ್ರಭಾವಕ್ಕೆ
স্থগিত,ಅಮಾನತುಗೊಳಿಸಿದ
অদলবদল,ವಿನಿಮಯಿಸು
সুইপ সার্কিট,ಸರ್ಕ್ಯೂಟ್
স্যুইচ,ತಿರುಗಿಸು
স্যুইচ বোর্ড,ಬಿಲ್ಲೆ
নিয়ন্ত্রণ ইউনিট চালু করুন,ನಿಯಂತ್ರಣ ಘಟಕವನ್ನು ಆನ್ ಮಾಡಿ
স্যুইচিং,ಬದಲಾಯಿಸುವುದು
প্রতীক হার,ಚಿಹ್ನೆ ದರ
প্রতিসম,ಸಮ್ಮಿತೀಯ
সিঙ্ক (সিঙ্ক্রোনাস),ಸಿಂಕ್ (ಸಿಂಕ್ರೊನಸ್)
সিঙ্ক ডাল,ನಾಡಿಮಿಡಿತ
সিঙ্ক ট্রান্সফার,ವರ್ಗಾವಣೆ ವರ್ಗಾವಣೆ
সিঙ্ক্রোনাইজেশন,ಸಿಂಕ್ರೊನೀಕರಣ
সিঙ্ক্রোনাইজড,ಸಿಂಕ್ರೊನೈಸ್ ಮಾಡಿದ
সিঙ্ক্রোনাস,ಸಿಂಕ್ರೊನ
সিঙ্ক্রোনাস মোটর,ಸಿಂಕ್ರೊನಸ್ ಮೋಟರ್
সিনারজিক,ಹಭೀಜದ
সিনারজিস্টিক,ಸಹಕ್ರಿಯೆಯ
সিনারজি,ಸಹಕಾರ
সিনট্যাকটিক,ವಾಕ್ಯರಚನೆ
বাক্য গঠন,ಅಂತರ್ರಚನೆ
বাক্যগঠন ত্রুটি,ಸಿಂಟ್ಯಾಕ್ಸ್ ದೋಷ
সিনথেসাইজার,ಸಂಶ್ಲೇಷಣೆ
