Bengali,English
মুক্ত ব্যবস্থা,Open system
অপারেটিং ফ্রিকোয়েন্সি,Operating frequency
অপারেটিং সিস্টেম,Operating system
অপারেশন,Operation
অপারেটর,Operator
অপটিকাল ফাইবার,Optical fibre
অপটিক্যাল ফ্রিকোয়েন্সি,Optical frequency
অপটিক্যাল হ্রাস,Optical reduction
অপটিক্যাল রেজোলিউশন,Optical resolution
অপটিক্যাল ট্র্যাক,Optical track
সর্বোত্তম কাজের ফ্রিকোয়েন্সি,Optimum working frequency
অপ্টোকুপলার,Optocoupler
অপটোলেক্ট্রনিক্স,Optoelectronics
বা গেট,OR gate
কক্ষপথ,Orbit
দোলক,Oscillator
অসিলগ্রাম,Oscillogram
অসিলোগ্রাফ,Oscillograph
অসিলোস্কোপ,Oscilloscope
বাইরের ইন্টারলিভার,Outer interleaver
বহির্গামী ফিডার,Outgoing feeder
আউটপুট,Output
আউটপুট স্তর,Output level
আউটপুট মিটার,Output meter
আউটপুট ট্রান্সফর্মার,Output transformer
আউটপুট ভালভ,Output valve
আউটপুট তরঙ্গরূপ,Output waveform
বাইরের সম্প্রচার (ওবি),Outside broadcast (OB)
চুলা,Oven
ওভার কাপলিং,Over coupling
ওভার মড্যুলেশন,Over modulation
ভোল্টেজ ওভার,Over voltage
সামগ্রিক মনোযোগ,Overall attenuation
সামগ্রিক সম্প্রচার নির্ভরযোগ্যতা,Overall broadcast reliability
সামগ্রিক যোগ্যতা,Overall efficiency
সামগ্রিক অভ্যর্থনা নির্ভরযোগ্যতা,Overall reception reliability
সামগ্রিক প্রতিক্রিয়া,Overall response
সামগ্রিক সিস্টেম,Overall system
ওভারডাবিং,Overdubbing
ওভারহেড লাইন,Overhead line
ওভারহেড তার,Overhead wire
ওভারলোড,Overload
ওভারলোড সুরক্ষা ডিভাইস,Overload protection devices
ওভারলোড ট্রিপ,Overload trip
ওভারস্যাম্পলিং,Oversampling
প্যাকড,Packed
প্যাকেট স্যুইচিং,Packet switching
প্যাকেটাইজেশন,Packetization
প্যাকেটাইজড,Packetized
প্যাড,Pad
পেজিং,Paging
প্যান স্ক্রিন,Pan screen
প্যানেল,Panel
প্যানিং,Panning
প্যানোরামা,Panorama
প্যারাবোলিক মাইক্রোফোন,Parabolic microphone
দৃষ্টান্ত শিফট,Paradigm shift
প্যারাডক্স,Paradox
সমান্তরাল পোর্ট,Parallel port
প্যারামিটার,Parameter
পরজীবী ক্ষতি,Parasitic loss
পরজীবী দোলন,Parasitic oscillation
সমতা বিট,Parity bit
সমতা পরীক্ষা,Parity testing
পার্সেক,Parsec
আংশিক রেজোলিউশন,Partial resolution
পাসব্যান্ড,Passband
প্যাসিভ,Passive
প্যাসিভ নেটওয়ার্ক,Passive network
পাসওয়ার্ড,Password
প্যাচ,Patch
প্যাচ কর্ড,Patch cord
পথ ক্ষতি,Path loss
প্যাটার্ন,Pattern
পে -লোড,Payload
পিক উচ্চতা,Peak altitude
পিক অ্যানোড কারেন্ট,Peak anode current
পিক সীমাবদ্ধ,Peak limiter
শীর্ষ লোড,Peak load
সর্বোচ্চ মূল্য,Peak value
পিকিং,Peaking
পিক-টু-পিক ভোল্টেজ,Peak-to-peak voltage
পিয়ার-টু-পিয়ার,Peer-to-peer
উপলব্ধি মডেল,Perceptional model
উপলব্ধি মডেল,Perceptual model
কর্মক্ষমতা,Performance
পেরিগি,Perigee
পর্যায়ক্রমিক পরীক্ষা,Periodic test
পেরিফেরাল,Peripheral
পেরিফেরালস,Peripherals
ব্যাপ্তিযোগ্যতা,Permeability
অনুমতি,Permittivity
ফ্যান্টম পাওয়ার সাপ্লাই,Phantom power supply
পর্যায়,Phase
পর্যায় পরিবর্তন লাইন,Phase alteration line
ফেজ তুলনামূলক,Phase comparator
পর্যায় বিলম্ব,Phase delay
পর্যায় বৈষম্যমূলক,Phase discriminator
ফেজ লকড লুপ ফ্রিকোয়েন্সি সিনথেসাইজার,Phase locked loop frequency synthesizer
ফেজ মডুলেশন,Phase modulation
ফেজ রিভার্সাল,Phase reversal
ফেজ শিফট কীিং,Phase shift keying
কনসোলে ফোন,Phone in console
প্রোগ্রামে ফোন,Phone in programme
পদার্থের স্তর,Physical layer
চিত্রযুক্ত,Pictorial
পাইজোইলেক্ট্রিক,Piezoelectric
পাইলট জেনারেটর,Pilot generator
পাইলট সিগন্যাল,Pilot signal
পাইলট টোন,Pilot tone
জলদস্যুতা,Piracy
পিচ,Pitch
পিক্সেল,Pixel
পিক্সেলাইজেশন,Pixelization
উদ্ভিদ,Plant
প্লাজমা,Plasma
প্ল্যাটফর্ম,Platform
পিছনে খেলুন,Play back
এমপ্লিফায়ার পিছনে খেলুন,Play back amplifier
পিছনে মাথা খেলুন,Play back head
প্লেলিস্ট,Playlist
প্লেআউট,Playout
চক্রান্তকারী,Plotter
প্লাগ,Plug
বায়ুসংক্রান্ত নিয়ন্ত্রণ ব্যবস্থা,Pneumatic control system
মেরুকরণ,Polarisation
মেরুতা,Polarity
বহুভুজ,Polygon
বহুবর্ষ,Polynomial
পলিফেজ ফিল্টার ব্যাংক,Polyphase filter bank
বারান্দা,Porch
ছিদ্রযুক্ত শোষণকারী,Porous absorber
বন্দর,Port
ইতিবাচক শিখর,Positive peak
পোস্ট সিঙ্ক্রোনাইজেশন,Post synchronisation
পেন্টিওমিটার,Potentiometer
শক্তি,Power
শক্তি বিবর্ধক,Power amplifier
শক্তি সংমিশ্রণ,Power combining
শক্তি খরচ,Power consumption
ক্ষমতা নিয়ন্ত্রণ,Power control
শক্তি ঘনত্ব,Power density
বিদ্যুৎ বিতরণ,Power distribution
শক্তি ব্যর্থতা,Power failure
বিদ্যুৎ লাভ,Power gain
ক্ষমতা সূচক,Power indicator
পাওয়ার ইন্টারফেস,Power interface
বিদ্যুৎ সরবরাহ,Power supply
বিদ্যুৎ সরবরাহ- স্কিম্যাটিক,Power supply- schematic
পাওয়ার সুইচ,Power switch
পাওয়ার ট্রান্সফর্মার,Power transformer
অগ্রাধিকার প্রভাব,Precedence effect
ভবিষ্যদ্বাণীমূলক কোডিং,Predictive coding
প্রাক-জোর,Pre-emphasis
প্রাক-মিশ্রণ,Pre-mix
প্রাক-রেকর্ড করা,Pre-recorded
সংরক্ষণ,Preservation
প্রেস বাটন,Press button
চাপ পরীক্ষা,Pressure testing
প্রাথমিক রঙ,Primary colour
প্রাথমিক কভারেজ,Primary coverage
আদিম বহুবর্ষ,Primitive polynomial
মুদ্রিত সার্কিট বোর্ড (পিসিবি),Printed circuit board (PCB)
প্রিন্টার,Printer
পদ্ধতি,Procedure
প্রক্রিয়া,Process
প্রক্রিয়াজাতকরণ,Processing
প্রসেসর,Processor
প্রোফাইল,Profile
প্রোগ্রাম মাল্টিপ্লেক্সিং,Program multiplexing
প্রোগ্রাম (প্রোগ্রাম),Programme (program)
প্রোগ্রামার,Programmer
প্রকল্প পরিচালনা,Project management
বিস্তার,Proliferation
প্রচার,Propagation
রেডিও তরঙ্গ প্রচার,Propagation  of radio waves
প্রচার বক্ররেখা,Propagation curve
সম্পত্তি,Property
সমানুপাতিক,Proportional
সুরক্ষা অনুপাত,Protection ratio
প্রতিরক্ষামূলক রিলে,Protective relay
প্রোটোকল,Protocol
প্রোটোটাইপ,Prototype
প্রক্সি সার্ভার,Proxy server
সাইকোএকৌস্টিক কোডার,Psychoacoustic coder
সাইকোএকৌস্টিক মোড,Psychoacoustic mode
সাইকোএকৌস্টিক মডেল,Psychoacoustic model
সাইকোঅ্যাকোস্টিক ঘটনা,Psychoacoustic phenomenon
সাইকোঅ্যাকস্টিকস,Psychoacoustics
সাইকোমেট্রিক চার্ট,Psychometric chart
পাবলিক ঠিকানা পরিবর্ধক,Public address amplifier
পাবলিক ব্রডকাস্টার,Public broadcaster
স্পন্দন,Pulse
পালস কোড মডুলেশন,Pulse code modulation
নাড়ি জেনারেটর,Pulse generator
নাড়ি মডুলেশন,Pulse modulation
নাড়ি বৃদ্ধির সময়,Pulse rise time
নাড়ির প্রস্থ,Pulse width
পাঞ্চ কার্ড,Punched card
পাঙ্কচারিং,Puncturing
বোতাম চাপা,Push button
পুশ পুল পাওয়ার এমপ্লিফায়ার,Push pull power amplifier
চতুর্ভুজ,Quadraphonic
চতুর্ভুজ,Quadrature
গুণ,Quality
মান নিয়ন্ত্রণ,Quality control
মানের ফ্যাক্টর,Quality factor
পরিমাণ,Quantity
কোয়ান্টাইজেশন,Quantization
কোয়ান্টাইজেশন ত্রুটি,Quantization error
কোয়ান্টাইজিং,Quantizing
শোধন,Quenching
বিকিরিত শক্তি,Radiated power
বিকিরণ,Radiation
বিকিরণ দক্ষতা,Radiation efficiency
রেডিও,Radio
রেডিও ক্রিয়াকলাপের ঝুঁকি,Radio activity hazards
রেডিও জ্যোতির্বিজ্ঞান,Radio astronomy
বেতার কম্পাঙ্ক,Radio frequency
রেডিও ফ্রিকোয়েন্সি (আরএফ) ড্রাইভ,Radio frequency (RF) drive
রেডিও ফ্রিকোয়েন্সি (আরএফ) ফিডার,Radio frequency (RF) feeder
রেডিও ফ্রিকোয়েন্সি (আরএফ) দোলক,Radio frequency (RF) oscillator
রেডিও ফ্রিকোয়েন্সি (আরএফ) সিনথেসাইজার,Radio frequency (RF) synthesizer
রেডিও হস্তক্ষেপ,Radio interference
রেডিও অবস্থান,Radio location
রেডিও নেটওয়ার্কিং (আরএন) চ্যানেল,Radio networking (RN) channel
রেডিও প্রচারের মাধ্যম,Radio propagation medium
রেডিও রিসিভার,Radio receiver
রেডিও বিধিমালা,Radio regulations
রেডিও সংকেত,Radio signal
রেডিও বর্ণালী,Radio spectrum
রেডিও ট্র্যাকিং,Radio tracking
রেডিও ট্রান্সমিটার,Radio transmitter
বেতার তরঙ্গ,Radio wave
ব্যাসার্ধ,Radius
র‌্যাম্প,Ramp
এলোমেলো,Random
এলোমেলো ডেটা,Random data
ক্রমাগত ত্রুটি,Random error
এলোমেলো ওঠানামা,Random fluctuations
পরিসীমা,Range
রাস্টার,Raster
রাস্টার ইমেজ ফর্ম্যাট,Raster image format
হার নিয়ন্ত্রণ,Rate control
পরিবরতনের হার,Rate of change
ক্ষমতার বিপরিতে,Rated capacity
রেটেড ঘোড়া শক্তি,Rated horse power
হারের ক্ষমতা,Rated power
রেটিং,Rating
আর-সি কাপলিং,R-C coupling
প্রতিক্রিয়া,Reactance
প্রতিক্রিয়া,Reaction
প্রতিক্রিয়াশীল উপাদান,Reactive component
প্রতিক্রিয়াশীল লোড,Reactive load
রিএজেন্ট এচিং,Reagent etching
রিয়েল টাইম ট্রান্সমিশন,Real time transmission
পুনরায় প্রচার,Rebroadcasting
রিসিভার,Receiver
অ্যান্টেনা গ্রহণ,Receiving antenna
গ্রহণ কেন্দ্র,Receiving centre
অভ্যর্থনা,Reception
অভ্যর্থনা প্রতিবেদন,Reception report
অভ্যর্থনা জরিপ,Reception survey
পারস্পরিক,Reciprocal
পুনর্গঠন ফিল্টার,Reconstruction filter
রেকর্ডযোগ্য,Recordable
নথিভুক্ত,Recorded
রেকর্ডার,Recorder
রেকর্ডিং,Recording
রেকর্ডিং বুথ,Recording booth
রেকর্ডিং মাথা,Recording head
ডিস্কে রেকর্ডিং,Recording on disc
রেকর্ডিং রুম,Recording room
রেকর্ডিং সিস্টেম,Recording system
রেকর্ডিং টেপ,Recording tape
সংশোধন,Rectification
সংশোধন সংকেত,Rectified signal
সংশোধনকারী,Rectifier
পুনর্ব্যবহার,Recycle
অপ্রয়োজনীয়তা,Redundancy
অপ্রয়োজনীয়,Redundant
অপ্রয়োজনীয় উপাদান,Redundant element
পুনরায় ইঞ্জিনিয়ারিং,Re-engineering
পুনরায় এনলার্জমেন্ট,Re-enlargement
রেফারেন্স ফ্রিকোয়েন্সি,Reference frequency
সটোিস,Reference value
স্তর প্রতিফলিত,Reflecting layer
প্রতিফলন মাধ্যম,Reflecting medium
পৃষ্ঠ প্রতিফলিত,Reflecting surface
প্রতিচ্ছবি,Reflection
প্রতিফলক,Reflector
অ্যান্টেনার জন্য প্রতিফলক,Reflector for antenna
প্রতিসরণ,Refraction
প্রতিসরাঙ্ক,Refractive index
রেফ্রিজারেশন,Refrigeration
পুনর্জন্ম,Regeneration
নিবন্ধন,Register
ভালভ নিয়ন্ত্রণ,Regulating valve
নিয়ন্ত্রণ,Regulation
নিয়ামক,Regulator
নিয়ন্ত্রক,Regulatory
শক্তিবৃদ্ধি,Reinforcement
সম্পর্কিত,Relational
সম্পর্কিত সম্ভাব্যতা,Relative permittivity
রিলে,Relay
রিলে সেন্টার,Relay centre
রিলে নিঃশব্দ,Relay muting
রিলে ট্রান্সমিটার,Relay transmitter
মুক্তি,Release
কোন ভোল্ট প্রকাশ করুন,Release no volt
নির্ভরযোগ্যতা,Reliability
নির্ভরযোগ্য,Reliable
দূরবর্তী,Remote
দূরবর্তী নিয়ন্ত্রণ,Remote control
রিমোট কন্ট্রোল এবং নেভিগেশন সিস্টেম,Remote control and navigation system
রিমোট কন্ট্রোল ইউনিট,Remote control unit
দূরবর্তী সিস্টেম,Remote system
দূরবর্তীভাবে নিয়ন্ত্রিত সরঞ্জাম,Remotely controlled equipment
পুনরাবৃত্তি কয়েল,Repeat coil
রিপিটার,Repeater
প্রতিস্থাপন,Replacement
পুনরায় পরিশোধ,Replenishment
পুনরুত্পাদন,Reproduce
প্রজনন,Reproduction
পুনরায় রেকর্ডিং,Re-recording
গবেষণা ও উন্নয়ন,Research and development
রিসেট,Reset
অবশিষ্টাংশের পুনরুত্থান,Residual reshuffling
অবশিষ্টাংশ,Residue
প্রতিরোধ,Resistance
প্রতিরোধের লোড,Resistance load
প্রতিরোধক,Resistor
রেজোলিউশন,Resolution
অনুরণন,Resonance
অনুরণন ফ্রিকোয়েন্সি,Resonance frequency
অনুরণন,Resonant
অনুরণন লাইন,Resonant line
রেজোনেটর,Resonator
সংস্থান,Resource
রিসোর্স শেয়ারিং,Resource sharing
প্রতিক্রিয়া সময়,Responding period
প্রতিক্রিয়া,Response
পুন: প্রতিষ্ঠা,Restoration
ফলাফল,Resultant
ধরে রাখা,Retention
Retransmission,Retransmission
পুনরুদ্ধার,Retrieval
পুনরুদ্ধার ইঞ্জিন,Retrieval engine
পুনরায় চেষ্টা করা,Retry
প্রত্যাবর্তন,Return
ফিরে পথ,Return path
পুনর্বিবেচনা,Reverberation
পুনর্বিবেচনার সময়,Reverberation  time
বিপরীত পক্ষপাতদুষ্ট ডায়োড,Reverse biased diode
বিপরীতমুখী বিদ্যুৎ,Reverse current
ঘূর্ণায়মান,Revolving
রিওয়াইন্ড,Rewind
পুনঃনির্মাণ ফিউজ,Rewirable fuse
পুনর্নির্মাণ,Rewiring
পুনর্লিখনযোগ্য,Rewritable
আরএফ ড্রাইভ,RF drive
আরএফ ফিডার,RF feeder
আরএফ বিপত্তি,RF hazards
আরএফ সুরক্ষা অনুপাত,RF protection ratio
রিওস্ট্যাট,Rheostat
ফিতা,Ribbon
রিভেট,Rivet
Rivetted যৌথ,Rivetted joint
Rivetting,Rivetting
আরএন চ্যানেল,RN channel
রোবট,Robot
যন্ত্রমানব নির্মাণ বিদ্যা,Robotics
রোল ইন,Roll in
রোল আউট,Roll out
মূল,Root
রোটারি,Rotary
ঘূর্ণন,Rotation
রুট,Route
রাউটার,Router
রুটিন অপারেশন,Routine operations
রাউটিং,Routing
সময় চালান,Run time
সুরক্ষা ব্যবস্থা,Safety arrangement
সুরক্ষা ইন্টারলক,Safety interlock
সাগ,Sag
প্রধান বৈশিষ্ট্য,Salient features
নমুনা,Sample
নমুনা এবং হোল্ড সার্কিট,Sample and hold circuit
সাধারন মাপ,Sample size
নমুনাযুক্ত ডেটা,Sampled data
নমুনা,Sampling
নমুনা রেট,Sampling rate
স্যাম্পলিং স্যাচুরেশন,Sampling saturation
নমুনা তত্ত্ব/উপপাদ্য,Sampling theory/theorem
স্যাটেলাইট,Satellite
স্যাটেলাইট যোগাযোগ,Satellite communication
স্যাটেলাইট কভারেজ,Satellite coverage
স্যাটেলাইট ডিজিটাল লিঙ্ক,Satellite digital link
স্যাটেলাইট হস্তক্ষেপ,Satellite interference
স্যাটেলাইট রেডিও,Satellite radio
স্যাটেলাইট রেডিও ট্রান্সমিশন,Satellite radio transmission
স্যাটেলাইট সংক্রমণ,Satellite transmission
স্যাচুরেটেড এয়ার,Saturated air
স্যাচুরেটিং কারেন্ট,Saturating current
স্যাচুরেশন,Saturation
দাঁত তরঙ্গ দেখেছি,Saw tooth wave
স্কেলাবিলিটি,Scalability
স্কেল,Scale
স্কেল ফ্যাক্টর,Scale factor
স্কেলিং,Scaling
স্ক্যান মরীচি,Scanned beam
স্ক্যানার,Scanner
স্ক্যানিং ফ্রিকোয়েন্সি,Scanning frequency
স্ক্যানিং লাইন,Scanning line
বিক্ষিপ্ত,Scattering
দৃশ্য,Scenario
সময়সূচী,Scheduler
স্কিম্যাটিক,Schematic
স্কটকি বাধা,Schottkey barrier
সিন্টিলেশন,Scintillation
স্ক্র্যামব্লার,Scrambler
স্ক্র্যাম্বলিং,Scrambling
স্ক্র্যাপ,Scrap
স্ক্র্যাপিং,Scraping
স্ক্র্যাচ,Scratch
পর্দা,Screen
স্ক্রিন বার্ন,Screen burn
স্ক্রিন বাইপাস,Screen bypass
স্ক্রিন কারেন্ট,Screen current
স্ক্রিন গ্রিড,Screen grid
স্ক্রিন সেভার,Screen saver
স্ক্রিন করা কেবল,Screened cable
স্ক্রিনিং,Screening
স্ক্রোল,Scroll
স্ক্রল বার,Scroll bar
স্ক্রোলিং,Scrolling
খোঁজ যন্ত্র,Search engine
মাধ্যমিক,Secondary
মাধ্যমিক সেল,Secondary cell
সেক্টর,Sector
বিভাগ,Segment
স্ব ডায়াগনস্টিক,Self diagnostic
অর্ধপরিবাহী,Semiconductor
প্রেরক,Sender
সংবেদনশীলতা,Sensitivity
সেন্সর,Sensor
ক্রম,Sequence
সিরিয়াল,Serial
সিরিয়াল অ্যাক্সেস,Serial access
সিরিয়াল পোর্ট,Serial port
সিরিজ অনুরণন,Series resonance
সার্ভার,Server
সেটআপ,Setup
শেডিং,Shading
ছায়া,Shadow
শ্যাননের উপপাদ্য,Shannon’s theorem
রুপিং,Shaping
শেয়ারওয়্যার,Shareware
খাপ,Sheath
শিফট,Shift
স্থানান্তর,Shifting
ধাক্কা,Shock
শর্ট সার্কিট,Short circuit
শর্ট সার্কিট পরীক্ষা,Short circuit test
সংক্ষিপ্ত তরঙ্গ,Short wave
শর্ট ওয়েভ সেন্টার,Short wave centre
শর্টকাট,Shortcut
শাটডাউন,Shutdown
শাটডাউন সিগন্যাল,Shutdown signal
সাইড ব্যান্ড,Side band
সাইড ব্যান্ড শক্তি,Side band power
সংকেত,Signal
সংকেত প্রশস্ততা,Signal amplitude
সংকেত প্রবাহ গ্রাফ,Signal flow graph
সংকেত উৎপাদক,Signal generator
আলোক সঙ্গকেত,Signal light
সিগন্যাল রাউটিং,Signal routing
সংকেত শক্তি,Signal strength
টক অনুপাত ক্রস করতে সংকেত,Signal to cross talk ratio
শব্দ অনুপাত থেকে সংকেত,Signal to noise ratio
অদম্য শব্দ অনুপাতের সংকেত,Signal to unweighted noise ratio
সংকেত এবং স্যুইচিং,Signalling and switching
সংকেত বিট,Signalling bit
গুরুত্বপূর্ণ সাইডব্যান্ডস,Significant sidebands
সিম্প্লেক্স,Simplex
সিমুলেশন,Simulation
সিমুলেটর,Simulator
সিমুলকাস্ট,Simulcast
একযোগে মাস্কিং,Simultaneous masking
সাইন উপাদান,Sine component
সাইন ওয়েভ,Sine wave
একক ফ্রিকোয়েন্সি নেটওয়ার্ক,Single frequency network
একক ফেজ মোটর,Single phase motor
সাইট,Site
সাইট লেআউট পরিকল্পনা,Site layout plan
দক্ষ অপারেটর,Skilled operator
দূরত্ব এড়িয়ে যান,Skip distance
আকাশ তরঙ্গ,Sky wave
আকাশ তরঙ্গ প্রচার,Sky wave propagation
স্ল্যাব,Slab
স্ল্যান্ট পাথ,Slant path
স্লট,Slot
স্মার্ট কার্ড,Smart card
সোডিয়াম বাষ্প প্রদীপ,Sodium vapour lamp
নরম কী,Soft key
সফটওয়্যার,Software
সৌর ক্রিয়াকলাপ,Solar activity
সৌরশক্তি,Solar energy
সৌর শিখা,Solar flares
সৌর শক্তি,Solar powered
কঠিন অবস্থা,Solid state
সলিড স্টেট স্টোরেজ,Solid state storage
সলিড স্টেট ট্রান্সমিটার,Solid state transmitter
সাজান,Sort
শব্দ,Sound
শব্দ শোষণ,Sound absorption
শব্দ ভারসাম্য,Sound balance
সাউন্ড ডিটেক্টর,Sound detector
সাউন্ড মিক্সার,Sound mixer
শব্দ দৃষ্টিকোণ,Sound perspective
শব্দ শক্তি,Sound power
সাউন্ড প্রুফ,Sound proof
সাউন্ড রেকর্ডিং,Sound recording
শব্দ প্রতিচ্ছবি,Sound reflection
সাউন্ড ট্রান্সমিশন ক্ষতি,Sound transmission loss
সূত্র,Source
উত্স এনকোডার,Source encoder
স্থান,Space
স্থান বৈচিত্র্য,Space diversity
স্পেস টেলিকাস্টিং,Space telecasting
স্পেস ওয়েভ,Space wave
ব্যবধান,Spacing
স্প্যাম,Spam
স্প্যামিং,Spamming
স্প্যান,Span
অতিরিক্ত বিট,Spare bit
স্পেয়ারস,Spares
স্পার্কিং,Sparking
স্থানিক,Spatial
স্থানিক প্রভাব,Spatial effect
স্থানিক অপ্রয়োজনীয়তা,Spatial redundancy
বিশেষ প্রভাব,Special effect
বিশেষ প্রভাব পরিবর্ধক,Special effects amplifier
বিশেষীকরণ,Specialization
স্পেসিফিকেশন,Specification
বর্ণালী শোষণ,Spectral absorption
বর্ণালী ব্যান্ড প্রতিলিপি,Spectral band replication
বর্ণালী বিতরণ,Spectral distribution
বর্ণালী অপ্রয়োজনীয়তা,Spectral redundancy
স্পেকট্রোফোটোমিটার,Spectrophotometer
বর্ণালী,Spectroscope
বর্ণালী,Spectrum
বর্ণালি বিশ্লেষক,Spectrum analyzer
বর্ণালী আকার,Spectrum shaping
বক্তৃতা বক্তৃতা,Speech articulation
স্পিচ চ্যানেল,Speech channel
বক্তৃতা সংকোচনের,Speech compression
স্পিচ এনকোডিং,Speech encoding
কন্ঠ সনান্তকরণ,Speech recognition
স্পিন,Spin
সর্পিল,Spiral
স্প্লিকিং,Splicing
স্প্লিটার,Splitter
স্পুল,Spool
বিক্ষিপ্ত,Sporadic
স্পট বিমস,Spot beams
ছড়িয়ে পড়া শিট,Spread sheet
উত্সাহী এবং সুরেলা বিকিরণ,Spurious and harmonic radiation
উত্সাহী সাইডব্যান্ড ফ্রিকোয়েন্সি,Spurious sideband frequencies
ভিডিও চেপে,Squeezed video
স্ট্যাম্পিং,Stamping
স্ট্যান্ডার্ড সফ্টওয়্যার,Standard software
মানীকরণ,Standardization
অপেক্ষা করো,Standby
স্ট্যান্ডবাই সরঞ্জাম,Standby equipment
স্থায়ী তরঙ্গ,Standing wave
স্থায়ী তরঙ্গ অনুপাত,Standing wave ratio
টর্ক শুরু,Starting torque
স্টপ শুরু,Start-stop
স্থির,Static
পরিসংখ্যান পদ্ধতি,Statistical method
স্থিতি,Status
স্থিতি ইঙ্গিত,Status indication
স্থির,Steady
স্টেরিও,Stereo
স্টেরিও ভারসাম্য,Stereo balance
স্টেরিও এনকোডার,Stereo encoder
স্টেরিও জেনারেটর,Stereo generator
স্টেরিও মোড,Stereo mode
স্টেরিও ট্রান্সমিশন,Stereo transmission
স্টেরিওফোনিক সাউন্ড প্রজনন,Stereophonic sound reproduction
স্টেরিওফনি,Stereophony
স্টেরিওস্কোপি,Stereoscopy
এখনও ছবি,Still picture
উদ্দীপনা,Stimulus
স্টপব্যান্ড,Stopband
স্টোরেজ,Storage
স্টোরেজ ব্যাটারি রুম,Storage battery room
স্টোরেজ ডিভাইস,Storage device
স্ট্র্যাটোস্ফিয়ার,Stratosphere
স্ট্রিমিং,Streaming
প্রসারিত,Stretch
স্ট্রিং,String
কাঠামোগত,Structured
স্টুডিও ব্লক,Studio block
স্টুডিও সেন্টার,Studio centre
স্টুডিও আলো,Studio lighting
স্টুডিও মনিটর,Studio monitors
স্টাইলাস,Stylus
সাবব্যান্ড এনকোডিং,Subband encoding
সাবব্যান্ড মাস্কিং,Subband masking
সাবব্যান্ড নমুনা,Subband samples
সাবনেট,Subnet
সাবমলিং,Subsampling
গ্রাহক,Subscriber
হঠাৎ আয়নোস্ফিয়ারের ব্যাঘাত,Sudden ionosphere disturbance
সান স্পট ক্রিয়াকলাপ,Sun spot activity
সুপার পাওয়ার ট্রান্সমিটার,Super power transmitter
সুপার স্যাম্পলিং,Super sampling
সুপার সকেট,Super socket
সুপারহিটেড বাষ্প,Superheated vapour
সুপারহিটারোডিন,Superheterodyne
সুপারহিটারোডিন রূপান্তরকারী,Superheterodyne converter
সুপারহিটারোডিন রিসিভার,Superheterodyne receiver
সুপারিম্পোজড (বর্তমান),Superimposed (current)
সুপারিপজিশন,Superimposition
সুপারপজিশন,Superposition
সুপারসোনিক,Supersonic
সরবরাহ নালী,Supply duct
দমন গ্রিড,Suppression grid
পৃষ্ঠের শব্দ,Surface noise
পৃষ্ঠ তরঙ্গ,Surface wave
সার্ফিং,Surfing
উত্সাহ,Surge
চারপাশ,Surroundings
সংবেদন,Susceptance
সংবেদনশীলতা,Susceptibility
স্থগিত,Suspended
অদলবদল,Swap
সুইপ সার্কিট,Sweep circuit
স্যুইচ,Switch
স্যুইচ বোর্ড,Switch board
নিয়ন্ত্রণ ইউনিট চালু করুন,Switch on control unit
স্যুইচিং,Switching
প্রতীক হার,Symbol rate
প্রতিসম,Symmetrical
সিঙ্ক (সিঙ্ক্রোনাস),Sync (synchronous)
সিঙ্ক ডাল,Sync pulse
সিঙ্ক ট্রান্সফার,Sync transfer
সিঙ্ক্রোনাইজেশন,Synchronization
সিঙ্ক্রোনাইজড,Synchronized
সিঙ্ক্রোনাস,Synchronous
সিঙ্ক্রোনাস মোটর,Synchronous motor
সিনারজিক,Synergic
সিনারজিস্টিক,Synergistic
সিনারজি,Synergy
সিনট্যাকটিক,Syntactic
বাক্য গঠন,Syntax
বাক্যগঠন ত্রুটি,Syntax error
সিনথেসাইজার,Synthesizer
সিনথেসাইজার কার্ড,Synthesizer cards
পদ্ধতি,System
সিস্টেম আর্কিটেকচার,System architecture
ব্যবস্থা পরিকল্পনা,System design
সিস্টেম মেনু,System menu
ট্যাগ,Tag
ফিরে কথা,Talk back
টেপ,Tape
টেপ রেকর্ডার,Tape recorder
টেপ স্লাইসিং,Tape slicing
ট্যাপার্ড,Tapered
লক্ষ্য,Target
শুল্ক,Tariff
টাস্ক বার,Task bar
প্রযুক্তিগত,Technical
প্রযুক্তিগত চ্যালেঞ্জ,Technical challenge
প্রযুক্তিগত বৈশিষ্ট্য,Technical features
প্রযুক্তিগত নির্দেশিকা,Technical guidelines
টেকনিক্যাল প্যারামিটার,Technical parameter
প্রযুক্তিগত গুণ,Technical quality
প্রযুক্তিগত ছিনতাই,Technical snag
প্রযুক্তি,Technique
প্রযুক্তিগত সীমাবদ্ধতা,Technological constraint
প্রযুক্তি,Technology
প্রযুক্তি মূল্যায়ন,Technology assessment
টেলিকাস্টিং,Telecasting
টেলিসিন,Telecine
টেলিগ্রাফি,Telegraphy
টেলিমেটিক্স,Telematics
টেলিমেটারিং,Telemetering
টেলিফোন,Telephone
টেলিটেক্সট,Teletext
টেলিভিশন,Television
তাপমাত্রা,Temperature
যথোপযুক্ত সৃষ্টিকর্তা,Temperature control
অস্থায়ী,Temporal
অস্থায়ী পরিচালনা,Temporal management
অস্থায়ী অপ্রয়োজনীয়তা,Temporal redundancy
টেনসিল শক্তি,Tensile strength
তাঁবু,Tentacle
টেরাবাইট (টিবি),Terabyte (TB)
টার্মিনাল,Terminal
