Kannada,Tamil
ಇಂಟರ್ಪೋಲೇಷನ್ ಸೂತ್ರ,இடைக்கணிப்பு சூத்திரம்
ನಿರ್ದೇಶಕ ಸ್ಥಳಗಳಲ್ಲಿ ಇಂಟರ್ಪೋಲೇಷನ್,இயக்குனர் இடங்களில் இடைச்செருகல்
ಇಂಟರ್ಪೋಲೇಷನ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್,இடைக்கணிப்பு அணி
ಸೆಟ್ ಪ್ರೊಜೆಕ್ಷನ್,கணிப்பு அமைக்க
ಮುನ್ಸೂಚನೆಯ ಮೌಲ್ಯದ ಎಕ್ಸ್ಟ್ರಾಪೋಲೇಶನ್,முன்னறிவிப்பு மதிப்பின் விரிவாக்கம்
ವೆಕ್ಟರ್ ಪ್ರೊಜೆಕ್ಷನ್,திசையன் கணிப்பு
ಇಂಟರ್ಪೋಲೇಷನ್ ಪ್ರಮೇಯ,இடைக்கணிப்பு தேற்றம்
ಪ್ರಕ್ಷೇಪಕ ಜ್ಯಾಮಿತಿ,திட்ட வடிவியல்
ಉತ್ಕ್ಷೇಪಕ ವಿಮಾನ,எறிகணை விமானம்
ಪ್ರಕ್ಷೇಪಕ ರೂಪಾಂತರ,திட்ட மாற்றம்
"ಪುರಾವೆ, ಪುರಾವೆ, ಪುರಾವೆ","ஆதாரம், ஆதாரம், ஆதாரம்"
ಆದಾಯದ ಮೂಲಕ ಪುರಾವೆ,வருமானத்தின் மூலம் ஆதாரம்
ಪ್ರಸರಣ ದೋಷ,பரிமாற்ற பிழை
ದೋಷ ಪ್ರಸರಣ,பிழை பரிமாற்றம்
ಸರಿಯಾದ ಅಂಶ,சரியான காரணி
"ಸರಿಯಾದ ಕಾರ್ಯ, ಸರಿಯಾದ ಕಾರ್ಯ","சரியான செயல்பாடு, சரியான செயல்பாடு"
ಸಮಂಜಸವಾದ ಮಧ್ಯಂತರ,நியாயமான இடைவெளி
ಸಂಪೂರ್ಣವಾಗಿ ಒಳಗೊಂಡಿದೆ,முழுமையாக அடங்கியுள்ளது
ಸರಿಯಾದ ಉಪವಿಭಾಗ,சரியான துணைக்குழு
ಸರಿಯಾದ ಉಪ ಜನಸಂಖ್ಯೆ,சரியான துணை மக்கள்தொகை
ರಕ್ಷಣೆ ಆಸ್ತಿ,பாதுகாப்பு சொத்து
"ಸರಿಯಾದ ಮೌಲ್ಯ, ಈಜೆನ್ ಮೌಲ್ಯ","சரியான மதிப்பு, ஈஜென் மதிப்பு"
ಸರಿಯಾದ ವೆಕ್ಟರ್,சரியான திசையன்
"ಪ್ರಮಾಣಾನುಗುಣವಾದ, ಪ್ರಮಾಣಾನುಗುಣವಾದ","விகிதாசார, விகிதாசார"
ಅನುಪಾತದ ಸಂಬಂಧ,விகிதாசார உறவு
ಅನುಪಾತದ ಮಾದರಿ,விகிதாசார மாதிரி
ಸಾಧಿಸಬಹುದಾದ,அடையக்கூடிய
ಹುಸಿ ಕೋಡ್,போலி குறியீடு
ಹುಸಿ ದೂರ,போலி தூரம்
ಹುಸಿ ದೂರದ ಜನಸಂಖ್ಯೆ,போலி தொலைதூர மக்கள்
ಹುಸಿ ಪ್ರಮಾಣಿತ,போலி தரநிலை
ಹುಸಿ ಪ್ರಮಾಣಿತ ಸ್ಥಾನ,போலி நிலையான நிலை
"ಉಲ್ಬಣಗೊಳ್ಳುವಿಕೆ, ಉಲ್ಬಣಗೊಳಿಸುವಿಕೆ, ನಿವಾರಣೆ","தீவிரம், தீவிரம், வெறுப்பு"
"ರಾಟೆ, ರಾಟೆ, ಕ್ಯಾಪ್","கப்பி, கப்பி, தொப்பி"
ಪಂಚ್ ಕಾರ್ಡ್,குத்திய அட்டை
ಪಂಚ್ ಕಾರ್ಡ್ ಯಂತ್ರ,பஞ்ச் அட்டை இயந்திரம்
ಗುದ್ದುವ ಯಂತ್ರ,குத்தும் இயந்திரம்
ಶುದ್ಧ ಬೈಂಡಿಂಗ್,தூய பிணைப்பு
ಶುದ್ಧ ದಶಮಾಂಶ,தூய தசம
ಶುದ್ಧ ಜ್ಯಾಮಿತಿ,தூய வடிவியல்
ನಿವ್ವಳ ಆಗಮನ,நிகர வருகை
ಸಂಪೂರ್ಣವಾಗಿ ಅಜೈವಿಕ,முற்றிலும் கனிமமற்றது
ಶುದ್ಧ ಗಣಿತ,தூய கணிதம்
ಸಂಖ್ಯಾತ್ಮಕ ಮಾತ್ರ,எண்கள் மட்டுமே
ಐಚ್ಛಿಕ ಸಾಧನ,விருப்ப சாதனம்
ಪಿರಮಿಡ್,பிரமிடு
ಪಿರಮಿಡ್ ಘನ,பிரமிடு கன சதுரம்
ಪಿರಮಿಡ್ ಪುಟ,பிரமிடு பக்கம்
ಇತಿ ಸಿದ್ಧಮ್,இதி சித்தம்
ಚತುರ್ಭುಜ,நாற்கோணம்
ಚತುರ್ಭುಜ ಪ್ರಿಸ್ಮ್,நாற்கரப் பட்டகம்
ಚತುರ್ಭುಜ,நால்வகை
"ಚದರ, ಚತುರ್ಭುಜ, ಡಬಲ್ ಟ್ರೆಪೆಜಾಯಿಡ್","சதுரம், இருபடி, இரட்டை ட்ரேப்சாய்டு"
ಚತುರ್ಭುಜ ವೆಚ್ಚ,இருபடி செலவு
ಚತುರ್ಭುಜ ವೆಚ್ಚದ ಕಾರ್ಯ,இருபடி செலவு செயல்பாடு
ಚತುರ್ಭುಜ ವಕ್ರರೇಖೆ,இருபடி வளைவு
ಚತುರ್ಭುಜ ಸಮೀಕರಣ,இருபடி சமன்பாடு
ಚತುರ್ಭುಜ ಅಭಿವ್ಯಕ್ತಿ,இருபடி வெளிப்பாடு
ಚತುರ್ಭುಜ ಚತುರ್ಭುಜ,இருபடி இருபடி
ಚತುರ್ಭುಜ ಕಾರ್ಯ,இருபடி செயல்பாடு
ಚತುರ್ಭುಜ ಕಾರ್ಯ,இருபடி செயல்பாடு
ಕ್ವಾಡ್ರಾಟಿಕ್ ಇಂಟರ್ಪೋಲೇಷನ್,இருபடி இடைச்செருகல்
ಕ್ವಾಡ್ರಾಟಿಕ್ ವಸ್ತುನಿಷ್ಠ ಕಾರ್ಯ,இருபடி புறநிலை செயல்பாடு
ಕ್ವಾಡ್ರಾಟಿಕ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ಕ್ವಾಡ್ರಾಟಿಕ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್,இருபடி நிரலாக்கம் இருபடி நிரலாக்கம்
ಕ್ವಾಡ್ರಾಟಿಕ್ ರಿವರ್ಸಿಬಿಲಿಟಿ ನಿಯಮ,இருபடி மீளக்கூடிய விதி
ಚತುರ್ಭುಜ ಪುಟ,இருபடி பக்கம்
ಚತುರ್ಭುಜ ಪದ,இருபடி கால
ಚತುರ್ಭುಜ ಸೂತ್ರ,நாற்கர சூத்திரம்
ಚತುರ್ಭುಜ,நாற்கர
ಗುಣಾತ್ಮಕ ವಿಶ್ಲೇಷಣೆ,தரமான பகுப்பாய்வு
ಗುಣಮಟ್ಟ ನಿಯಂತ್ರಣ,தர கட்டுப்பாடு
ಕ್ವಾಂಟಮ್ ಮೆಕ್ಯಾನಿಕ್ಸ್,குவாண்டம் இயக்கவியல்
ಕ್ವಾಂಟಮ್ ಸಂಖ್ಯೆ,குவாண்டம் எண்
ಕ್ವಾಂಟಮ್ ಅಂಕಿಅಂಶಗಳು,குவாண்டம் புள்ளிவிவரங்கள்
"ಕಾಲು, ಕಾಲು, ಕಾಲು","கால், கால், கால்"
ಚತುರ್ಭುಜ,நாற்கர
ಕ್ವಾರ್ಟೈಲ್,காலாண்டு
ಲೀನಿಯರ್ ಕನ್ಸ್ಟ್ರಕ್ಟರ್ ಸಮೀಕರಣ,லீனியர் கன்ஸ்ட்ரக்டர் சமன்பாடு
ನಿಯಮಿತ ಚಕ್ರ,வழக்கமான சுழற்சி
ಚಾಟಿ,அரட்டை
ಸಾಲಿನ ಉದ್ದ,வரி நீளம்
ಸಾಲಿನ ಮಾದರಿ,வரி மாதிரி
ಸಾಲು ಸಮಸ್ಯೆ,வரிசை பிரச்சனை
ಸಾಲು ಸಂಸ್ಕರಣೆ,வரிசை செயலாக்கம்
ಸಾಲು ವ್ಯವಸ್ಥೆ,வரிசை அமைப்பு
ಸಾಲಿನ ಸಿದ್ಧಾಂತ,வரி கோட்பாடு
ಪಂಚಮಕ್,பஞ்சமக்
ಕ್ವಿಂಟೆಟ್,ஐந்தெழுத்து
"ದರ ಉಲ್ಲೇಖಿಸಲಾಗಿದೆ, ಬೆಲೆ ಉಲ್ಲೇಖಿಸಲಾಗಿದೆ","விலை குறிப்பிடப்பட்டுள்ளது, விலை குறிப்பிடப்பட்டுள்ளது"
"ಅಂಶ, ವಿಭಾಗ","பங்கு, பிரிவு"
ಇಲಾಖೆ ಪ್ರದೇಶ,துறை பகுதி
ಇಲಾಖೆ ಗುಂಪು,துறை குழு
ಪ್ರಮಾಣ ನಿಯಮ,பங்கு விதி
ಇಲಾಖೆ ಸೆಟ್,துறை தொகுப்பு
ಇಲಾಖೆಯ ಜನಸಂಖ್ಯೆ,துறை மக்கள்
ಇಲಾಖೆಯ ರಚನೆ,துறை அமைப்பு
ತ್ರಿಜ್ಯ,ஆரம்
ರೇಡಿಯನ್ಸ್,ரேடியன்கள்
ರೇಡಿಯನ್ ಅಳತೆ,ரேடியன் அளவு
ಕರ್ಣಿ,கர்ணி
ಮೂಲಾಕ್ಷ,மூலாக்ஷா
ಟ್ಯಾಕ್ಸಾನಮಿ,வகைபிரித்தல்
ತ್ರಿಜ್ಯ,ஆரம்
ಒಮ್ಮುಖ ತ್ರಿಜ್ಯ,ஒருங்கிணைப்பு ஆரம்
ವಕ್ರತೆಯ ತ್ರಿಜ್ಯ,வளைவின் ஆரம்
ಧ್ರುವೀಯತೆಯ ರೇಖೆ,துருவமுனைக் கோடு
ರಾಡಿಕ್ಸ್,ரேடிக்ஸ்
ಯಾದೃಚ್ಛಿಕ ದೋಷ,சீரற்ற பிழை
ಯಾದೃಚ್ಛಿಕ ಕಾರ್ಯ,சீரற்ற செயல்பாடு
ಯಾದೃಚ್ಛಿಕಗೊಳಿಸುವಿಕೆ,சீரற்றமயமாக்கல்
ಯಾದೃಚ್ಛಿಕ ಬ್ಲಾಕ್,சீரற்ற தொகுதி
ಯಾದೃಚ್ಛಿಕ ಮಾದರಿ,சீரற்ற மாதிரி
ಯಾದೃಚ್ಛಿಕ ಸಂಖ್ಯೆ,சீரற்ற எண்
ಯಾದೃಚ್ಛಿಕ ಮಾದರಿ,சீரற்ற மாதிரி
ಯಾದೃಚ್ಛಿಕ ಅಸ್ಥಿರ,சீரற்ற மாறிகள்
"ವ್ಯಾಪ್ತಿ, ವ್ಯಾಪ್ತಿ, ವ್ಯಾಪ್ತಿ, ವ್ಯಾಪ್ತಿ","வரம்பு, வரம்பு, வரம்பு, வரம்பு"
ಒಮ್ಮುಖ ಸಂಕೀರ್ಣ,ஒருங்கிணைப்பு வளாகம்
ಏಕೀಕರಣ ಆವರಣ,ஒருங்கிணைப்பு வளாகம்
ಸಂಬಂಧ ಆವರಣ,உறவு வளாகம்
ಕ್ಯಾಂಪಸ್ ಜನಸಂಖ್ಯೆ,வளாக மக்கள் தொகை
ಗ್ರೇಡ್,தரம்
ಶ್ರೇಣಿಯ ಪರಸ್ಪರ ಸಂಬಂಧ,தரவரிசை தொடர்பு
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ದರ್ಜೆ,அணி வகை
ಕ್ರಮದ ಮಾದರಿಯನ್ನು ವಿಂಗಡಿಸಿ,வரிசை வரிசை மாதிரி
ಬದಲಾವಣೆಯ ದರ,மாற்றம் விகிதம்
ಒಮ್ಮುಖ ದರ,ஒருங்கிணைப்பு விகிதம்
ಹೋಲಿಸಲಾಗದ,ஒப்பற்ற
ತರ್ಕಬದ್ಧ,பகுத்தறிவு
ತರ್ಕಬದ್ಧ ಅಭಿವ್ಯಕ್ತಿ,பகுத்தறிவு வெளிப்பாடு
ತರ್ಕಬದ್ಧ ಕ್ಷೇತ್ರ,பகுத்தறிவு புலம்
ತರ್ಕಬದ್ಧ ಕಾರ್ಯ,பகுத்தறிவு செயல்பாடு
ಛೇದದ ತರ್ಕಬದ್ಧಗೊಳಿಸುವಿಕೆ,வகுப்பின் பகுத்தறிவு
ಭಾಗಲಬ್ಧ ಸಂಖ್ಯೆ,பகுத்தறிவு எண்
ಭಾಗಲಬ್ಧ ಸಂಖ್ಯೆ ಕ್ಷೇತ್ರ,பகுத்தறிவு எண் புலம்
ತರ್ಕಬದ್ಧ ಕಾರ್ಯಾಚರಣೆ,பகுத்தறிவு செயல்பாடு
ಅಸಮಾನ ಪರೀಕ್ಷೆ,சமமற்ற சோதனை
"ಸಂಸ್ಕರಿಸದ ದತ್ತಾ, ಸ್ವೀಕರಿಸಿದಂತೆ","பதப்படுத்தப்படாத தத்தா, பெறப்பட்டது"
"ರಶ್ಮಿ, ಕಿರಣ್, ಪಾಖ್-ಅರ್, ರೇ, ಶಂಕುಶ್, ಅರ್ಧ್ರೇಖಾ, ಅರ್","ரஷ்மி, கிரண், பக்-ஆர், ரே, ஷங்குஷ், அர்த்ரேகா, அர்"
ಕಿರಣದ ವೆಕ್ಟರ್,பீம் திசையன்
ನಿಜ,உண்மையான
ನಿಜವಾದ ಅಕ್ಷ,உண்மையான அச்சு
ನಿಜವಾದ ನಿರಂತರತೆ,உண்மையான தொடர்ச்சி
ನಿಜವಾದ ಸಾಲು,உண்மையான வரி
ನಿಜವಾದ ರೇಖೀಯ ವೆಕ್ಟರ್ ಸ್ಪೇಸ್,உண்மையான நேரியல் திசையன் இடம்
ನಿಜವಾದ ಮ್ಯಾಟ್ರಿಕ್ಸ್,உண்மையான அணி
ನೈಜ ಸಂಖ್ಯೆ,உண்மையான எண்
ನೈಜ ಸಂಖ್ಯೆಯ ಕ್ಷೇತ್ರ,உண்மையான எண் புலம்
ನಿಜವಾದ ಭಾಗ,உண்மையான பகுதி
ನಿಜವಾದ ಬಹುಪದೋಕ್ತಿ,உண்மையான பல்லுறுப்புக்கோவை
ನಿಜವಾದ ಚತುರ್ಭುಜ,உண்மையான இருபடி
ನಿಜವಾದ ಮಾಲು,உண்மையான மாலு
ನಿಜವಾದ ಜನಸಂಖ್ಯೆ,உண்மையான மக்கள் தொகை
ನೈಜ ಸಮಯದ ವ್ಯವಸ್ಥೆ,உண்மையான நேர அமைப்பு
ನೈಜ ಮೌಲ್ಯದ ಕಾರ್ಯ,உண்மையான மதிப்பு செயல்பாடு
ನಿಜವಾದ ವೇರಿಯಬಲ್,உண்மையான மாறி
ನಿಜವಾದ ವೆಕ್ಟರ್ ಸ್ಪೇಸ್,உண்மையான திசையன் இடம்
"ವಿಲೋಮ, ಪರಸ್ಪರ, ಪರಸ್ಪರ","தலைகீழ், பரஸ்பர, பரஸ்பர"
ವಿಲೋಮ ಮ್ಯಾಟ್ರಿಕ್ಸ್,தலைகீழ் அணி
ಆಯಾತ,செவ்வகம்
"ಆಯತಾಕಾರದ, ಬಲ-ಕೋನ, ಬಲ-ಕೋನ","செவ்வக, வலது கோணம், வலது கோணம்"
ಆಯತಾಕಾರದ ಟೇಬಲ್,செவ்வக அட்டவணை
"ಬಲ ಕೋನ ಅಕ್ಷ, ಬಲ ಕೋನ ನಿರ್ದೇಶಾಂಕ ಅಕ್ಷ","வலது கோண அச்சு, வலது கோண ஒருங்கிணைப்பு அச்சு"
ಆಯತಾಕಾರದ ಸಾಂದ್ರತೆಯ ಕಾರ್ಯ,செவ்வக அடர்த்தி செயல்பாடு
ಬಲ ಕೋನದ ಹೈಪರ್ಬೋಲಾ,வலது கோண ஹைபர்போலா
ಆಯತಾಕಾರದ ಮ್ಯಾಟ್ರಿಕ್ಸ್,செவ்வக அணி
"ಆಯತ ಸಮಾನಾಂತರ ಚತುರ್ಭುಜ, ಬಲ ಕೋನ ಸಮಾನಾಂತರ ಚತುರ್ಭುಜ","செவ்வக இணை வரைபடம், வலது கோண இணையான வரைபடம்"
ಆರ್ಕ್ಯೂಟ್ ಕರ್ವ್,வளைவு வளைவு
ಪುನರಾವರ್ತನೆಯ ಸೂತ್ರ,மீண்டும் மீண்டும் சூத்திரம்
ಆವರ್ತಕ ದಶಮಾಂಶ,கால தசம
ತಿರುವು ಸೂತ್ರ,திருப்பு சூத்திரம்
ಕ್ರಮಾನುಗತ ರೂಪ,படிநிலை வடிவம்
ಅಸಮಂಜಸ ಕಾರ್ಯಕ್ಷಮತೆ,சீரற்ற செயல்திறன்
"ಲಾಗರಿಥಮ್ ಫಾರ್ಮುಲಾ, ಸಮಾನತೆಯ ಸೂತ್ರ","மடக்கை சூத்திரம், சமமான சூத்திரம்"
"ಉಲ್ಲೇಖ ಸಾಲು, ಉಲ್ಲೇಖ ಸಾಲು","குறிப்பு வரி, குறிப்பு வரி"
ಉಲ್ಲೇಖ ಬಿಂದು ಉಲ್ಲೇಖ ಬಿಂದು,குறிப்பு புள்ளி குறிப்பு புள்ளி
ಪ್ರತಿಫಲಿತ ತರಂಗ,பிரதிபலித்த அலை
ಪ್ರತಿಬಿಂಬ,பிரதிபலிப்பு
ಸಮಾನ ನಿಯಮ,சமமான விதி
ಒಮ್ಮುಖ ಪ್ರದೇಶ,ஒன்றிணைந்த பகுதி
ವಿಭಿನ್ನ ಪ್ರದೇಶ,வேறுபட்ட பகுதி
ಏಕೀಕರಣ ವಲಯ,ஒருங்கிணைப்பு பகுதி
ಹಿಂಜರಿತ ವಿಶ್ಲೇಷಣೆ,பின்னடைவு பகுப்பாய்வு
ಹಿಂಜರಿತ ಕರ್ವ್,பின்னடைவு வளைவு
ಹಿಂಜರಿತ ಸಮೀಕರಣ,பின்னடைவு சமன்பாடு
ಹಿಂಜರಿತ ರೇಖೆ,பின்னடைவு வரி
ಹಿಂಜರಿತ ಮಾದರಿ,பின்னடைவு மாதிரி
ನಿಯಮಿತ ಕರ್ವ್,வழக்கமான வளைவு
ಸಹ ಷಡ್ಭುಜಾಕೃತಿ,அறுகோணம் கூட
ನಿಯಮಿತ ಮ್ಯಾಟ್ರಿಕ್ಸ್,வழக்கமான அணி
ಸಮಬಾಹು,சமபக்க
ಸಾಪೇಕ್ಷ ಪೂರಕ,உறவினர் நிரப்பு
ತುಲನಾತ್ಮಕ ಅತ್ಯುನ್ನತ,ஒப்பீட்டளவில் உயர்ந்தது
ತುಲನಾತ್ಮಕವಾಗಿ ಕಡಿಮೆ,ஒப்பீட்டளவில் குறைந்த
ಸಾಪೇಕ್ಷ ಸಂಭವನೀಯತೆ,ஒப்பீட்டு நிகழ்தகவு
ಸಾಪೇಕ್ಷ ವೇಗ,தொடர்புடைய வேகம்
"ಸಾಪೇಕ್ಷತೆ, ಸಾಪೇಕ್ಷತೆ, ಸಾಪೇಕ್ಷತೆ","சார்பியல், சார்பியல், சார்பியல்"
ಸಾಪೇಕ್ಷತಾ ಸಿದ್ಧಾಂತ,சார்பியல் கோட்பாடு
ವಿಶ್ವಾಸಾರ್ಹತೆ,நம்பகத்தன்மை
ವಿಶ್ವಾಸಾರ್ಹತೆಯ ಸಮಸ್ಯೆ,நம்பகத்தன்மை பிரச்சனை
ಉಳಿದ ಪೋಸ್ಟ್,எஞ்சிய பதவி
ಉಳಿದ ಪ್ರಮೇಯ,மீதமுள்ள தேற்றம்
ಪುನರಾವರ್ತನೆಯ ಮಿತಿ,மீண்டும் மீண்டும் வரம்பு
ಪುನರಾವರ್ತಿತ ರೀಮನ್-ಅವಿಭಾಜ್ಯ,மறுசெயல் ரீமான்-இணைப்பு
ಪ್ರಾತಿನಿಧ್ಯ,பிரதிநிதித்துவம்
"ಶೇಷ, ಶೇಷ","எஞ்சிய, எஞ்சிய"
ಅನಂತದಲ್ಲಿ ಉಳಿದಿದೆ,முடிவிலியில் உள்ளது
"ವಿಸರ್ಜನೆ, ನಿರಾಕರಣೆ, ವ್ಯತ್ಯಾಸ","கலைத்தல், மறுப்பு, வேறுபாடு"
ಬಿಡಿಸಿಕೊಳ್ಳುವಿಕೆ,விலகல்
ವೇಗ ಹೊಂದಾಣಿಕೆ,வேகம் சரிசெய்தல்
ಪರಿಣಾಮವಾಗಿ ಫಲಿತಾಂಶ,விளைவாக முடிவு
ಪರಿಣಾಮವಾಗಿ ಶಕ್ತಿ,விளைவாக சக்தி
ಫಲಿತಾಂಶ ವೆಕ್ಟರ್,முடிவு திசையன்
ಏಕ ವಿಧಾನವನ್ನು ಮಾರ್ಪಡಿಸಲಾಗಿದೆ,மாற்றியமைக்கப்பட்ட ஒற்றை முறை
ರೋಂಬಸ್,ரோம்பஸ்
ರೀಮನ್-ಅವಿಭಾಜ್ಯ,ரீமான்-ஒருங்கிணைந்த
"ಬಲ ಕೋನ, ಬಲ ಕೋನ","வலது கோணம், வலது கோணம்"
ಬಲ ಕೋನದ ತ್ರಿಕೋನ,வலது கோண முக்கோணம்
ಬಲ ವೃತ್ತಾಕಾರದ ಕೋನ್,வலது வட்டக் கூம்பு
ದಕ್ಷಿಣ ಸೆಟ್,தெற்கு தொகுப்பு
ಬಲ ವೃತ್ತಾಕಾರದ ಸಿಲಿಂಡರ್,வலது வட்ட உருளை
ಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ,கடிகாரகடிகாரச்சுற்று
ದಕ್ಷಿಣ ವಿಲೋಮ,தெற்கு தலைகீழ்
"ನಿಖರವಾದ ಪುರಾವೆ, ನಿಖರವಾದ ಪುರಾವೆ","துல்லியமான ஆதாரம், துல்லியமான ஆதாரம்"
ರಿಂಗ್ ರಿಂಗ್,"மோதிரம், மோதிரம்"
ಪೂರ್ಣಾಂಕ ಉಂಗುರ,முழு எண் வளையம்
ಆರ್-ಅವಿಭಾಜ್ಯ,R-ஒருங்கிணைந்த
"ಬೇರು, ಬೇರು","வேர், வேர்"
ವರ್ಗಮೂಲ ಮೂಲ,சதுர வேர் வேர்
ಬಹುಪದದ ಮೂಲ,பல்லுறுப்புக்கோவையின் வேர்
"ತಿರುಗುವಿಕೆ, ತಿರುಗುವಿಕೆ","சுழற்சி, சுழற்சி"
ಪೂರ್ಣಾಂಕ ದೋಷ,ரவுண்டிங் பிழை
ಸಾಲು,வரிசை
ಸಾಲು-ಕಾಲಮ್ ಗುಣಾಕಾರ,வரிசை-நெடுவரிசை பெருக்கல்
ಸಾಲಿನ ಸಮಾನತೆ,வரி சமநிலை
ಸಾಲು ಮ್ಯಾಟ್ರಿಕ್ಸ್,வரிசை அணி
ಸಾಲು ಆದೇಶ,வரிசை ஒழுங்கு
ತಪ್ಪಿಸಿಕೊಳ್ಳುವ ಬಿಂದು,தப்பிக்கும் புள்ளி
"ಮಾದರಿ, ಮಾದರಿ","மாதிரி, மாதிரி"
ಮಾದರಿ ಸರಾಸರಿ,மாதிரி சராசரி
ಮಾದರಿ ಬಿಂದು,மாதிரி புள்ளி
ಮಾದರಿ ಅಳತೆ,மாதிரி அளவு
ಮಾದರಿ ಜಾಗ,மாதிரி இடம்
ಮಾದರಿ-ಪ್ರಮಾಣಿತ-ವಿಚಲನ,மாதிரி-தரநிலை-விலகல்
ಮಾದರಿ ಸಮೀಕ್ಷೆ,மாதிரி ஆய்வு
ಮಾದರಿ ವ್ಯತ್ಯಾಸ,மாதிரி மாறுபாடு
"ಮಾದರಿ (ವಿ.), ಮಾದರಿ (ಎನ್.)","மாதிரி (v.), மாதிரி (n.)"
ಮಾದರಿ ವಿತರಣೆ,மாதிரி விநியோகம்
ಮಾದರಿ ದೋಷ,மாதிரி பிழை
ಮಾದರಿ ಮಧ್ಯಂತರ,மாதிரி இடைவெளி
ಮಾದರಿ ವಿಧಾನ,மாதிரி முறை
ಮಾದರಿ ತತ್ವ,மாதிரி கொள்கை
ಬದಲಿಯೊಂದಿಗೆ ಮಾದರಿ,மாற்று மூலம் மாதிரி
"ಸ್ಕೇಲಾರ್, ಸ್ಕೇಲಾರ್","அளவிடல், அளவிடல்"
ಸ್ಕೇಲಾರ್ ಕ್ಷೇತ್ರ,அளவிடல் புலம்
ಸ್ಕೇಲಾರ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್,ஸ்கேலார் மேட்ரிக்ஸ்
ಸ್ಕೇಲಾರ್ ಬಹು,அளவிடல் மடங்குகள்
ಸ್ಕೇಲಾರ್ ಗುಣಾಕಾರ,அளவிடல் பெருக்கல்
ಸ್ಕೇಲಾರ್ ಉತ್ಪನ್ನ,அளவிடல் தயாரிப்பு
ಸ್ಕೇಲಾರ್,அளவுகோல்
ಸ್ಕೇಲಾರ್ ಟ್ರಿಪಲ್ ಉತ್ಪನ್ನ,ஸ்கேலர் மூன்று தயாரிப்பு
ಸ್ಕೇಲಿನ್ ತ್ರಿಕೋನ,ஸ்கேலின் முக்கோணம்
ಸ್ಕ್ಯಾಟರ್ ರೇಖಾಚಿತ್ರ,சிதறல் வரைபடம்
ಶ್ರೋಡಿಂಗರ್ ಸಮೀಕರಣ,ஷ்ரோடிங்கர் சமன்பாடு
"ಋತುಮಾನದ ಏರಿಳಿತಗಳು, ಋತುಮಾನದ ಏರಿಳಿತಗಳು","பருவகால ஏற்ற இறக்கங்கள், பருவகால ஏற்ற இறக்கங்கள்"
"ನುಗ್ಗುವ, ನುಗ್ಗುವ ರೇಖೆ, ಸೆಕೆಂಟ್, ವಿಲೋಮ ಕೊಸೈನ್","ஊடுருவி, ஊடுருவும் கோடு, செகண்ட், தலைகீழ் கொசைன்"
ಚುಚ್ಚುವ ವಿಧಾನ,துளையிடும் முறை
ಎರಡನೇ,இரண்டாவது
ಎರಡನೇ ಕ್ರಮಾಂಕ (ಎರಡನೇ ವಿಧ),இரண்டாவது வரிசை (இரண்டாம் வகை)
"ವಿಭಾಗ, ವಿಭಾಗ, ವಿಭಾಗ, ವಿಭಾಗ, ವಿಭಾಗ","பிரிவு, பிரிவு, பிரிவு, பிரிவு, பிரிவு"
"ಉಪವಿಭಾಗ, ವಲಯ, ವಲಯ","உட்பிரிவு, துறை, துறை"
ಕರ್ವ್ ವಿಭಾಗ,வளைவு பிரிவு
ಸ್ವಯಂ ಬಾಂಧವ್ಯ,சுய-பற்றுதல்
ಸ್ವಯಂ ಲಗತ್ತಿಸಲಾದ ಆಪರೇಟರ್,சுயமாக இணைக்கப்பட்ட ஆபரேட்டர்
ಆಟೋಜೈಗಸ್,தன்னியக்கமான
ಅರ್ಧ ಅಕ್ಷ,அரை அச்சு
ಅರ್ಧವೃತ್ತ,அரைவட்டம்
ಕಾಂಕ್ರೀಟ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್,கான்கிரீட் அணி
ಅವಿಭಾಜ್ಯ ಚತುರ್ಭುಜ,ஒருங்கிணைந்த இருபடி
ಸಮಿಸ್ಮುಃ,சமிஸ்முஹ்
ಅರ್ಧ ಮಧ್ಯಂತರ,அரை இடைவெளி
ಪ್ರಮುಖ ಅಕ್ಷದ ಅರ್ಥ,முக்கிய அச்சு என்று பொருள்
ಅರೆ ಸಣ್ಣ ಅಕ್ಷ,அரை சிறு அச்சு
ಬೇರ್ಪಡಿಸಬಹುದಾದ ಬಹುಪದೋಕ್ತಿ,பிரிக்கக்கூடிய பல்லுறுப்புக்கோவை
ವೇರಿಯಬಲ್ ಪ್ರತ್ಯೇಕತೆ,மாறி பிரித்தல்
ಅನುಕ್ರಮ,வரிசை
ಸೂಚ್ಯಂಕ ತತ್ವ,குறியீட்டு கொள்கை
ಅನುಕ್ರಮ ವಿಶ್ಲೇಷಣೆ,தொடர் பகுப்பாய்வு
ಅನುಕ್ರಮ ಮಾದರಿ,தொடர் மாதிரி
ವರ್ಗೀಯ ಪರಸ್ಪರ ಸಂಬಂಧ,வகைப்பட்ட தொடர்பு
