Malayalam,Gujarati
സ്റ്റേഷണറി സ്റ്റോക്ക്,સ્થિર સ્ટ stockક
സ്റ്റേഷണറി,લેખનસામગ્રી
സ്റ്റേഷൻ അവധി,કેન્દ્ર રજા
സ്ഥിതിവിവരമശാല,આંકડાવિષયક
സ്റ്റാറ്റിസ്റ്റിക്കൽ ഡാറ്റ,આંકડાકીય આધાર -સામગ્રી
സ്ഥിതിവിവരക്കണക്കുകൾ,આંકડા
പദവി,દરજ્જો
മാറ്റമില്ലാത്ത സ്ഥിതി,યથાપૂર્વ
സ്റ്റാറ്റസ് റിപ്പോര്ട്ട്,સ્થિતિ અહેવાલ
സ്റ്റാറ്റസ് ചിഹ്നം,પ્રત્યક્ષ પ્રતીક
ചട്ടമസരം,કાનૂન
നിയമാനുസൃത,વૈધાનિક
നിയമപരമായ ശരീരം,વૈધાનિક સંસ્થા
നിയമപരമായ അവധിക്കാലം,વૈધાનિક રજા
നിയമപരമായ അവകാശങ്ങൾ,વૈધાનિક હક
താമസിക്കുക,મનાઈ
ആക്ടി,મુખ્યત્વે
സ്ഥിരമായ വളർച്ച,સતત વૃદ્ધિ
കുത്തനെയുള്ള വർധന,બેહદ વધારો
സ്റ്റിയറിംഗ് കമ്മിറ്റി,સંચાલન સમિતિ
സ്ഫോളോഫി,પરિશ્રમ
വഭരണം,રોગાણુનાશન
കർശനമായ പ്രവർത്തനം,કડક કાર્યવાહી
കളങ്ക,લાંછન
ഉത്തേജകമായ,ઉદ્દીપન
സ്റ്റൈപ്പേൻഡ്,વૃત્તિકાપ
സ്തൂപമുള്ള,નિયત કરવું
നിശ്ചിത സമയ പരിധി,નિયત સમય મર્યાદા
നിബന്ധന,શરત
സംഭരിക്കുക,માલ
സ്റ്റോക്ക് രജിസ്റ്റർ,સ્ટ stockક રજિસ્ટર
സ്റ്റോക്ക് എടുക്കൽ,સ્ટ stockક
സ്റ്റോക്ക് മൂല്യനിർണ്ണയം,માલ -મૂલ્યાંકન
സ്റ്റോപ്പ്ഗാപ്പ് ക്രമീകരണം,બંધ -વ્યવસ્થા
ശേഖരണം,સંગ્રહ
സംഭരണ ​​സ്ഥലം,સંગ્રહ -જગ્યા
കലവറ,દુકાન
ഋജുവായത്,સીધું
അതിക്ലേശം,તાણ
അസാധാരണമായ,વિચિત્ર
അപരിചിത,અજાણી વ્યક્તિ
സ്ട്രാറ്റ,સ્તર
കൗശലം,વ્યૂહ
സ്ട്രാറ്റിഫിക്കേഷൻ,સ્તરીકરણ
കാര്യക്ഷമമാക്കുക,સુવ્યવસ્થિત કરવું
ബലം,શક્તિ
ബലപ്പെടുത്തുക,મજબૂત બનાવવું
പ്രയാസകരമായ,સખત
സമ്മര്ദ്ദം,ભાર
സമ്മർദ്ദ മാനേജ്മെന്റ്,તણાવ વ્યવસ્થાપન
കണിശമായ,અસંદિગ્ધ
കർശനമായി,નિષ્ઠિત રીતે
കന്തം,અસંદિગ્ધતા
കടി,કરટીત
പണിമുടക്ക്,હડતાલ
സ്ട്രൈക്ക് കോൾ,પ્રહાર
കവൃത്തി,સખતાઈ
കരിമം,પટ્ટી
കഠിനമായി അദ്ധാനിക്കുക,પ્રયત્ન કરવો
സംഭരണ ​​ശേഷി,સંગ્રહ ક્ષમતા
ശക്തമായ മുറി,મજબૂત ખંડ
ഘടന,માળખાકીય
ഘടന,માળખું
ഘടനാപരമായ അഭിമുഖം,માળખું
ഘടനാപരമായ വേതനം,રચના કરેલ પગાર
അതദ്ധാനം,સંઘર્ષ
വഴങ്ങാത്ത,જિદ્દી
വഞ്ചന,ભવ્ય
പഠിക്കുക,અભ્યાસ
പഠന അവധി,અભ્યાસ -રજા
വസ്തു,ખેલ
അതിശയകരമായ,બેવકૂફ
ശൈലി,શૈલી
ഉപ,પેટા
ഉപസമിതി,પેટા-સમિતિ
ഉപവിഭാഗം),પેટા-કરાર
ഉപജില്ല,પેટા-જખ
ഉപവിഭാഗം,પેટા-વિભાગ
ഉപധാനി,પેટા-માદક
വിഷയം,વિષય
ആത്മനിഷ്ഠമായ,વ્યક્તિલક્ષી
കീജുഡിയസ്,વજૂદી
നിഗമനം,ચતુરતા
സുബ്ലേറ്റിംഗ്,Suોંગ
വിധേയതം,રજૂઆત
കീഴ്വഴക്കമുള്ള,આધીન
സബോർഡിനേറ്റ് ഓഫീസ്,તાબાની કચેરી
സബോർഡിനേറ്റ് സേവനങ്ങൾ,તાબાની સેવાઓ
സബോർഡിനേറ്റ് സ്റ്റാഫ്,તાબાની કર્મચારી
Subparhafh,ઘુમાડા
സൂര്,અનુપસ્થિત
സബ്സ്ക്രൈബുചെയ്യുക,ભરો કરવું
തലസ്ഥാനം സബ്സ്ക്രൈബുചെയ്തു,નોંધાયેલું મૂડી
വരികൾ,ગ્રાહક
സബ്സ്ക്രിപ്ഷൻ,લવા.
ഉപവിഭാഗം,પેટા -તપાસ
അനന്തരമായ,અનુગામી
തുടർന്നുള്ള പ്രവർത്തനം,અનુગામી પગલાં
തുടർന്ന്,ત્યારબાદ
സഹായകന്,ગૌણ
സബ്സിഡിയറി ബോഡികൾ,સહાયકારી સંસ્થાઓ
സബ്സിഡിയറി വ്യവസായം,આનુષંગિક ઉદ્યોગ
സബ്സിഡിയറി മാൻഡേറ്റ്,સહાયકારી આદેશ
സബ്സിഡിയറി രസീത്,ગૌણ પાવતી
സബ്സിഡിയറി രജിസ്റ്റർ,ગૌણ રજિસ્ટર
സഹായധനം നല്കുക,સહાયકી આપવી
സബ്സിഡി,સહાયકી
സബ്സിഡി താമസസൗകര്യം,સહાયકીવાસ
സഹായധനം,સહાયકી
ഉപജീവന,નિર્વાહ
ഉപജീവന അലവൻസ്,નિર્વાહ -ભથ્થું
ഉപജീവന ഗ്രാന്റ്,નિર્વાહ -અનુદાન
നിലവാരം,અનુપજન
ഗണ്യമായ,તત્પત
ഗണ്യമായി,મુલતવી રાખવું
കാര്യമായ,મૂળ
കാര്യമായ വേതനം,મૂળ પગાર
കാര്യമായ പോസ്റ്റ്,મૂળ સ્થાન
പകരംവയ്ക്കുക,અવેજી
പകരമാറ്റം,અવેજી
ഉപ ഉപ ഖണ്ഡിക,પેટા-પેટા-ફકરા
സബർബൻ,ઉપનગરીય
ഉപവീരകം,મતભેદ
ഉപഭാരം,વિપુલતા
സബ്വേ,ઉપદ્રવ
പിന്തുടരുന്നു,અનુતાગી
തുടർച്ചകമായ,ઉત્તરાધિકાર
തുടര്ന്നു വരുന്ന,ક્રમિક
പിന്ഗാമി,અનુગામી
സഹായം,સંકટ
അപേക്ഷിക്കുക,દાવો માંડવો
കഷ്ടപ്പെടുക,સહન
കഷ്ടത,દુ suffખ
മതിയായ,પુરતું
സഫിക്സ്,પ્રત્યય
കഷ്ടപ്പെടുത്തുക,મતાધિકાર
നിര്ദ്ദേശം,સૂચન
നിർദ്ദേശ ബോക്സ്,સૂચન પેટી
നിർദ്ദേശ പുസ്തകം,સૂચનો પોથી
നിര്ദേശിക്കുക,સૂચક
ആത്മഹത,આત્મહત્યા
വസ്തം,સમારંભ
മതിയായ,યોગ્યતા
അനുയോജ്യമായ പ്രവർത്തനം,યોગ્ય કાર્યવાહી
യോജിച്ചത്,અનુકૂળ
മൊത്തം,રકમ
ചുരുക്കത്തിൽ,ટૂંકમાં
സംഗഹം,સારાંશ
സംഗ്രഹ ട്രയൽ,સંક્ષિપ્ત સુનાવણી
സംഗ്രഹിക്കുന്നു,સારાંશ
പരകോടി,શિખર
സമന്സ് അയയ്ക്കുക,સમન
സത്ക്രം അലവൻസ്,અનુમાન ભથ્થું
സംക്കൂൺ,ટૂંકમાં
സംവിത്തനുസരിച്ച്,ભૂરું
സയൂ മോട്ടോ,સુસો મોટો
അതിശയകരമായ,વય -નિભાવ
സൂപ്പർഇന്റുചെയ്യുന്ന പെൻഷൻ,વય -નિવૃત્તિ પેન્શન
ഉപരിപ്ളവമായ,ચોરીછૂપી
അതിരുകടന്ന,અવિરત
അതിശയിക്കുക,પ્રાણવામા
മേന്മയേറിയ,ચડિયાતું
ശേഷ്ഠമായ,શ્રેષ્ઠતા
സൂപ്പർനുമറി,અલૌકિક
സൂപ്പർ ന്യൂമററി പോസ്റ്റ്,સંખ્યાધિક જગ્યા
സൂപ്പർസ്ക്രൈബുചെയ്യുക,પરાંકી દેવું
സൂപ്പർസ്ക്രിപ്ഷൻ,પર્સાંકી
സുഷേർഡ്,રદ કરવું
മുത്തതായ,પર્સન
സൂപ്പർസ്ട്രക്ചർ,અન્ડરસ્ટ્રક્ચર
സൂപ്പർടേക്സ്,ટેરા
സൂപ്പർ ടൈംസ്കെയിൽ,અધિક સમય
മേൽനോട്ടത്തിലാണ്,અવેક્ષણ
പരിശോധകന്,અવેક્ષક
സൂപ്പർവൈസറി സ്റ്റാഫ്,અવેક્ષક કર્મચારી કર્મચારીઓ
അനുബന്ധം,પૂરવણી
അനുബന്ധ,પૂરક
അനുബന്ധ ബജറ്റ്,પૂરક અંદાજપત્ર
അനുബന്ധ ചെലവ്,પૂરક ખર્ચ
അനുബന്ധ ആവശ്യം,પૂરક માંગ
അനുബന്ധ ഗ്രാന്റ്,પૂરક અનુદાન
അനുബന്ധ ചോദ്യം,પૂરક પ્રશ્ન
അനുബന്ധ നിയമങ്ങൾ,પૂરક નિયમો
സപൈ്ളയര്,પુરવઠા પાડનાર
എത്തിച്ചുകൊടുക്കല്,પુરવઠા
പിന്താങ്ങുക,ટેકો
ഉപദേക്കത്തിൽ,સમર્થક
സാക്ഷ്യ പത്രങ്ങൾ,સહાયક દસ્તાવેજ
അടിച്ചമര്ത്തുക,દબાવી દેવું
ആധിപതം,સર્વોચ્ચતા
പരമാധികാരമുള്ള,સર્વોપરી
അധികഭാരം,કરચોરી
ജാമ്യ,જામીનગીરી
ജാമ്യ ബോണ്ട്,જામીન - ખત
ഉപരിതല പരിശോധന,સપાટી નિરીક્ષણ
ഉപരിതല ഗതാഗതം,સપાટી પરત
ശസ്ത്രക്രിയ,શાસ્ત્રી
കുലനാമം,અટક
ശേഷിപ്പ്,ફાજલ
മിച്ച ബജറ്റ്,ફાજલ અંદાજપત્ર
മിച്ച റിപ്പോർട്ട്,ફાજલ અહેવાલ
മിച്ച സ്റ്റാഫ്,ફાજલ સ્ટાફ
സർപ്രൈസ് ചെക്ക്,ચોરી
സർപ്രൈസ് സന്ദർശനം,આશ્ચર્યજનક મુલાકાત
കീഴടങ്ങല്,સોંપણી
ചുറ്റുപാടിൽ,આસપાસના
സുരക്സ്,સર્ટ ax ક્સ
കാവല്,જાદુઈ
അളക്കല്,મોજણી
സർവേ റിപ്പോർട്ട്,મોજણી અહેવાલ
അതിജീവനം,અવિચારી
അതിജീവിക്കുന്ന,જીવંત
ശേഷിച്ചവന്,સર્જિત
സാധ്യത,સંવેદનશીલતા
സംശയിക്കപ്പെട്ട,શંકાસ્પદ વ્યક્તિ
പവര്ത്തനരഹിതമാക്കുക,મુલતવી રાખવી
ഉദേഗം,લોકગીત
സസ്പെൻസ് അക്കൗണ്ട്,સાનુકૂળ હિસાબ
പുറത്താക്കല്,મુકાબલો
സസ്പെൻഷൻ ഓർഡർ,બંધબેસતા હુકમ
ആശങ്ക,શંકા
സുസ്ഥിരമാണ്,ટકાઉ
സുസ്ഥിര വളർച്ച,ટકાઉ વૃદ્ધિ
നിലനിൽക്കുന്നു,સતત
ശപിക്കുക,શપથ લેવો
സത്യപ്രതിജ്ഞാ ചടങ്ങ്,શપથવિચારણા
പാഠ്യപദ്ധതി,અભ્યાસક્રમ
പതീകം,પ્રતીક
സമമിതി,સપ્રમાણતા
സഹതാപം,સહાનુભુતિ
സഹതാപ പണിമുടക്ക്,સહાનુભૂતિ હડતાલ
സിമ്പോസിയം,પરિષદ
ലക്ഷണം,લક્ષણ
സമന്വയിപ്പിക്കുക,સમતળ કરવું
സംഗ്രഹം,શબ્દભોગ
സിന്തസിസ്,સંશ્લેષણ
കൃതിമമായുണ്ടാക്കിയ,કૃત્રિમ
ഏര്പ്പാട്,પદ્ધતિ
വവസ്ഥാനുസൃതമായ,પદ્ધતિસરનું
വ്യവസ്ഥാപരമായ ജോലി,પદ્ધતિસરનું કાર્ય
സിസ്റ്റംസ് വിശകലനം,સિસ્ટમોનું વિશ્લેષણ
ടാബ് ഫോൾഡർ,ટેબ ફોલ્ડર
മേശ,કોષ્ટક
ടബ്ഡോ,ઝટપટ
ഉള്ളടക്ക പട്ടിക,સમાધાનો
വീടിന്റെ മേശ,ઘરની કોષ્ટક
തബുദ,કોઠો
ടാബുലേറ്റ് ചെയ്ത പ്രസ്താവന,કોઠા -પત્રક
അവസഹമായ,કોઠા
തബൂലേറ്റർ,કોષ્ટક
പരിഹരിക്കുക,નિપુણતા
നയം,કુનેહ
നയമുള്ള,કુનેહવાળું
തന്ത്രം,યુક્તિ
ടാഗ്,ટ tag ગ
വീട്ടിലേക്ക് പോവുക,ઘરનો પગાર લેવો
ഏറ്റെടുക്കുക,લઇ લો
കഴിവില്ലാത്ത,પ્રતિભાશાળી
പ്രതിഭ തിരയൽ,પ્રતિભા શોધ
Tally,મેળવવું
ടാലി കാർഡ്,મેળ -કાર્ડ
തകിടം,ચેડાં
സ്പഷ്ടമായ,મૂર્ત
സ്പഷ്ടമായ അസറ്റ്,મૂર્ત સંપત્તિ
ടേപ്പ്,ટેપ
ടാപ്പിംഗ്,ટેજિયો
ക്ഷീണം,તૃપ્તિ
ലക്ഷം,નિશાન
ലക്ഷ്യ തിയതി,લક્ષ્યાંક તારીખ
ചുങ്കവിഹിതം,પ્રશુલ્ક
പതക്കമായ,કલંક
കര്ത്തവം,કાર્ય
ടാസ്ക് ഫോഴ്സ്,ટાસ્ક ફોર્સ
നികുതി,કર
നികുതിാപിക്കാനുള്ള നികുതി,કર ઘટાડવો
നികുതിയുണ്ടാക്കേണ്ട,કરપાત્ર
നികുതി ബാധ്യമായ വരുമാനം,કરપાત્ર આવક
നികുതി ക്രമീകരണം,કર -ગોઠવણ
നികുതി വിലയിരുത്തൽ,કર આકારણી
കരംപിരിക്കല്,કરવેરા
നികുതി ഒഴിവാക്കല്,કર -ટાળ
ടാക്സ് കൺസൾട്ടന്റ്,કર સલાહકાર
നികുതി പ്രഖ്യാപനം,કર -ઘોષણા
ഉറവിടത്തിൽ നികുതി കുറയ്ക്കുന്നു,સાધન પર કપાત કરાયેલ કર
നികുതി കിഴിവ്,કર કપાત
നികുതി വെട്ടിപ്പ്,કરચોરી
നികുതി ഒഴിവ്,કર મુક્તિ
തീരുവ ഇല്ലാത്ത,કરમુક્ત
നികുതിദായകന്,કરદાતા
നികുതി ഇളവ്,કર -છૂટ
നികുതി റിട്ടേൺ,કર વળતર
നികുതി ഷെഡ്യൂൾ,કર -અનુસૂચિ
ടീം സ്പിരിറ്റ്,કાર્યકારી ભાવના
ടീം ജോലി,ટીમમાં સાથે કામ
കണ്ണീർ വാതകം,અશ્રુવાયું
സാങ്കേതികമായ,તકનિકી
സാങ്കേതിക ഉപദേശം,તકનિકી સલાહ
ടെന്റിച്ച് കോളേജ്,તકનિકી ક collegeલેજ
സാങ്കേതിക ഡാറ്റ,તકનિકી આંકડા
സാങ്കേതിക പോസ്റ്റ്,તકનિકી જગ્યા
സാങ്കേതിക യോഗ്യത,તકનિકી લાયકાત
സാങ്കേതിക വൈദഗ്ദ്ധ്യം,તકનિકી કૌશલ
സാങ്കേതിക പദം,તકનિકી -મુદત
സാങ്കേതിക പരിശീലനം,તકનિકી તાલીમ
സാങ്കേതിക വിദാനിപുണന്,તકનિકી
സന്വദായം,પ્રખ્યાત
ടെക്നോക്രി,તકનિકી
ടെക്നോക്രാറ്റ്,તકનિક
സാങ്കേതികപരമായ,પ્રૌદ્યોગિક
സാങ്കേതികവിദ്യക്കാരന്,પ્રૌદ્યોગિકીવિદ્
സാങ്കേതികവിദ,પ્રાતળતા
ടെലിബാങ്കിംഗ്,ટેલિબેંકિંગ
കന്വിസന്ദേശം,તાર
ടെലിഗ്രാഫിക് വിലാസം,તાર સરનામું
ടെലിഗ്രാഫി,તાર
ടെലിപ്രിൻറ് സന്ദേശം,દૂરમુદ્રક સંદેશ
ദൂരദര്ശന്,ટેલિવિઝન
ടെലിവുകിംഗ്,ટેલિફોન વર્કિંગ
ടെലിക്സ്,દૂરિયાણું
ഇല്ലാതര്,અટકનાર
മാനസികനില,ગુસ્સો
സ്വഭാവം,સ્વભાવ
സഭാവാനുസാരമായ,સ્વભાવગત
താപനില,તાપમાન
ടെപ്പോ,ટેમ્પો
താത്ക്കാലികമായ,કામચલાઉ
താൽക്കാലിക അഡ്വാൻസ്,હંગામી પેશગી
താൽക്കാലിക നിയമനം,હંગામી નિમણૂક
താൽക്കാലിക വൈകല്യം,હંગામી અપંગતા
താൽക്കാലിക പോസ്റ്റ്,હંગામી જગ્યા
താൽക്കാലിക നിയന്ത്രണം,હંગામી પ્રતિબંધ
താൽക്കാലിക ഒഴിവ്,હંગામી ખાલી જગ્યા
പലോഭനം,લાલચ
പതിനമായ,ટેનરેબલ
അതാനി,ચતુરતા
വാടക,ગણોત
കുടികിടപ്പുകാരി,ભાડૂત
ഗതി,વૃત્તિ
മൂക്കാത്ത,નિવિદા
ടെൻഡർ ബോക്സ്,નિવિદા -પેટી
ടെണ്ടർ,નમ્ર
ടെൻഡർ നോട്ടീസ്,નિવિદા -નોટિસ
പരീക്ഷണാര്ത്ഥമുള്ള,કામચલાઉ
കാലാവധി,હક
ഭൂമിയുടെ കാലാവധി,જમીન ભોગવટા
ഓഫീസ് കാലാവധി,પદની મુદત
പോസ്റ്റിന്റെ കാലാവധി,પદ -હક
ജോലിയുടെ കാലാവധി,કામની મુદત
കാലാവധി പോസ്റ്റ്,સત્તાપ્રકાર
അധയനകാലം,પદ
അവസാനിപ്പിക്കാവുന്ന,સમાપ્ત
ടെർമിനൽ (റിപ്പോർട്ട് മുതലായവ),ટર્મિનલ (રિપોર્ટ વગેરે)
ടെർമിനൽ നികുതി,વેપાર -કર
അവസാനിപ്പിക്കല്,સમાપ્તિ
അവസാനിപ്പിക്കൽ ക്ലോസ്,સમાપ્તિ
അവസാനിപ്പിക്കൽ അറിയിപ്പ്,સમાપ્તિ નોટિસ
സേവനം അവസാനിപ്പിക്കൽ,નોકરીની સમાપ્તિ
സങ്കേതഭാഷ,પરિભાષા
ടേം ലോൺ,મુદતનો લોન
ഓഫീസിന്റെ കാലാവധി,હોદ્દાની મુદત
നിബന്ധനകൾ,શરત
ഉപാധികളും നിബന്ധനകളും,નિયમો અને શરત
ഡെലിവറി നിബന്ധനകൾ,વિતરણ
ടേംസ് ഓഫ് റഫറൻസ്,સંદર્ભ શરતો
സേവന നിബന്ധനകൾ,સેવાની શરતો
ഭൂപദേശം,પ્રદેશ
നടുക്കം,આતંક
ഭീകരഭരണം,આતંકવાદ
ഭീകരപവര്ത്തനം,આતંકવાદી
മൂന്നാമത്തെ ആനുകൂല്യം,ત્રીજા ભાગનો લાભ
പരീക്ഷണസന്വദായം,કસોટી
സംഹിത,વસિયતનામા
ടെസ്റ്റ് ചാർജ്,પરીક્ષણ ખર્ચ
ടെസ്റ്റ് ചെക്ക്,પરીક્ષણ તપાસ
ശ്രദ്ധാപൂര്വ്,પરીક
സാക്ഷപ്പെടുത്തുക,સાક્ષી આપવી
സാക്ഷസ്തുദായകമായ,પ્રશંસાપત્ર
സാക്ഷിതം,જુબાની
പരിശോധന റിപ്പോർട്ട്,પરીક્ષણ અહેવાલ
മൂലഗന്ഥം,લખાણ
നന്ദിയുള്ള,આભારી
പതിപാദം,વિષય
രോഗചികില്സ,ઉપચાર
മൂന്നാം പാർട്ടി,ત્રીજો પક્ષ
നന്നായി,સંપૂર્ણપણે
സമീക്ഷകാരിയായ,વિચારશીલ
ഭീഷണി,ધમકી
മിടുക്കൻ,તટસ્થ
മുഖാന്തിരം,થી
പുറത്താക്കുക,બહાર ફેંકવું
തള്ളവിരൽ,અંગૂઠાની છાપ
ഭൂരിപക്ഷം,ધક્કો મારનાર બહુમતી
ടിക്കറ്റ്,ટિકિટ
സമനില,જોડાણ
ടി.കെ.,બાંયધરીથી લોન
നിര,ટાયર
ചായം,નમેલું
കാലം,સમય
അനുവദനീയമായ സമയം,સમયની મંજૂરી
സമയം വിലക്കി,સમય -અવરોધિત
സമയബന്ധിതമായി,સમય બંધાયેલ
സമയ കാർഡ്,સમયપત્રક
സമയ നിക്ഷേപം (= സ്ഥിര നിക്ഷേപം),સમય થાપણ (= સ્થિર થાપણ)
സൂക്ഷിക്കുന്ന സമയം,સમય જાળવવાનું
സമയ പരിധി,સમય મર્યાદા
സമയം ഓഫാണ്,સમયનો સમય
സമയം മറികടന്നു,સમય કા overી નાખવો
സമയപരിശോധന,સમયસર કાર્યક્રમ
സമയ നിരക്ക്,સમયાન
ടൈം റെക്കോർഡിംഗ് മെഷീൻ,સમય રેકોર્ડ -યંત્ર
സമയ സ്കെയിൽ,સમય માપદંડ
സമയ ക്രമം,સમયસારણી
സമയ സ്റ്റാമ്പ്,સમય -ટિકિટ
സമയ പഠന ഉപകരണം,સમયપત્રક -સાધનસામગ્રી
സമയ പട്ടിക,મુદત
സമയത്തിന്റെ,સમય -સમય
നുറുങ്ങുക,ટિપ્સ
തലക്കെട്ട്,હક
ശീർഷക ഉടമ,પદવીધારક
കുളിമുറി,શૌચાલય
ടോക്കൺ,પ્રતીક
ടോക്കൺ അംഗം,પ્રતીક સભ્ય
ടോക്കൺ പേ,પ્રતીક પગાર
ടോക്കൺ പണിമുടക്ക്,પ્રતીક હડતાલ
ഛായ,સ્વર
സ്വരം താഴേക്ക്,ટોળું
ടോൺ അപ്പ്,ટોપ
ഉപകരണം,ઓજાર
ഉപകരണം ഡൗൺ സ്ട്രൈക്ക്,તકરારની હડતાલ
അറ്റം,ટોચ
വിഷയം,વિષય
മികച്ച ലെവൽ തീരുമാനം,ઉચ્ચ કક્ષાના નિર્ણય
"ഉന്നത നേതൃത്വം, ഉന്നത ഭരണസമിതി",ઉચ્ચ સંચાલન
ടോപ്പ്മോസ്റ്റ്,ટોચનું સ્થાન
ഉന്നത ഉദ്യോഗസ്ഥൻ,ઉચ્ચ અધિકારી
ഭൂരിശാസ്,સ્થળનું ચિત્ર
മുൻഗണന,ટોચની અગ્રતા
മികച്ച റാങ്കിംഗ്,ઉચ્ચ દરખાસ્ત
മികച്ച രഹസ്യം,ટોચનું રહસ્ય
പീഡിപ്പിക്കാനും,ત્રાસ
മൊത്തമായ,કુલ
ആകെ സേവനം,કુલ સેવા
കടുപ്പമേറിയ,ખડતલ
സഞ്ചാരം,પ્રવાસ
ടൂർ പ്രോഗ്രാം,પ્રવાસ કાર્યક્રમ
ടൂർ റിപ്പോർട്ട്,પ્રવાસ અહેવાલ
തുരത്തല്,વાંકુંચાવવું
പട്ടണം,નગર
ടൗണ് സ്ഥാനം,નગરો
തുട്ടുചെയ്യുക,ટ્રેસ
ലഘുലേഖ,માર્ગ
പാശം,કરચલી
വ്യാപാര ഉടമ്പടി,વેપાર કરાર
തൊഴിലാളി സംഘടന,વેપાર સંઘ
പാരന്വരം,પરંપરા
പരിശീലനംകൊടുക്കുക,તાલીમ
പരിശീലനം ആർജിക്കുന്നയാൾ,તાલીમાર્થી
പരിശീലനംകൊടുക്കുക,ચલણ
ശിക്ഷക,પ્રશિક્ષક
പരിശീലനം,તાલીમ
പരിശീലന കേന്ദ്രം,તાલીમ કેન્દ્ર
പരിശീലന കോളേജ്,તાલીમ ક collegeલેજ
പരിശീലന വിഭജനം,તાલીમ વિભાગ
പരിശീലന സ്ഥാപനം,તાલીમ સંસ્થા
പരിശീലന കാലയളവ്,તાલીમનો સમયગાળો
പരിശീലന പരിപാടി,તાલીમ કાર્યક્રમ
പരിശീലന യൂണിറ്റ്,તાલીમ એકમ
രാവണത,લક્ષણ
രാജദോഹി,વિશ્વાસઘાતી
ശാന്തക്കല്,શાંતિ
ഇടപാട്,સોદા
ബിസിനസ്സ് ഇടപാട്,ધંધાનું લેવડદેવડ
പകരാവസ്ഥ,અનુલેખન
സ്ഥലംമാറ്റുക,તબદીલી
കൈമാറ്റം ചെയ്യാവുന്ന ചരക്കുകൾ,તબદીલ માલ
ട്രാൻസ്ഫർ എൻട്രി,તબદીલી નોંધ
കൈമാറ്റം ഫീസ്,તબદીલી -ફી
മെമ്മോറാണ്ടം കൈമാറുക,તબદીલી સ્મૃતિપત્ર
ഡെപ്യൂട്ടേഷനിൽ കൈമാറുക,પ્રતિનિયુક્તિ પર તબદીલી
ട്രാൻസ്ഫർ ഓർഡർ,તબદીલી હુકમ
രൂപാന്തരം,પરિવર્તન
ഗതാഗതം,હેરફેર
ട്രാൻസിറ്റ് ഡ്യൂട്ടി,હેરફેર -વ્યવહાર
പരിവർത്തനം,સંક્રમણને લગતું
ട്രാൻസിറ്റ് പാസ്,પ્રચાર -પાસ
ട്രാൻസിറ്റ് വിസ,પ્રચાર -વિઝા
ട്രാൻസിറ്റ് വർക്ക്ഷോപ്പ്,હેરફેર વર્કશોપ
വിവർത്തനം,ભાષાંતર
ലിപ്യന്തരണം,ટ્રાંપરીકરણ
പകർച്ച,ટ્રાન્સમિશન
അയയ്ക്കുക,સંક્રમણ કરવું
വഹിച്ചുകൊണ്ടുപോവുക,પરિવહન
ഗതാഗത അലവൻസ്,પરિવહન ભથ્થું
കയറ്റിക്കൊണ്ടുപോകല്,પરિવહન
കൈമാറ്റം,પરિશ્રમ
കെണി,છટકું
സഞ്ചരിക്കുക,પ્રવાસ
യാത്രാ ചെലവ്,મુસાફરી ખર્ચ
യാത്രക്കാരന്റെ പരിശോധന,મુસાફરોની તપાસ
യാത്രാബത്ത,પ્રવાસ ભથ્થું
യാത്രാ അലവൻസ് ബിൽ,પ્રવાસ ભથ્થું બિલ
യാത്ര ഇളവ്,પ્રવાસ રાહત
വചതീർച്ച,દખલક
രാജദോഹം,રાજદ્રોહ
ട്രഷറി,તિજોરી
ട്രഷറി ബെഞ്ച്,તિજોરી
ട്രഷറി ഡെപ്പോസിറ്റ് രസീത് (t.d.r.),ટ્રેઝરી ડિપોઝિટ રસીદ (ટી.ડી.આર.)
ട്രഷറി രസീത്,તિજોરી રસીદ
ട്രഷറി വൗച്ചർ,તિજોરી વાઉચર
പെരുമാറുക,વર્તવું
കരാര്,સંધિ
കൈമാറൽ ഉടമ്പടി,પ્રત્યાર્પણ સંધિ
കുഴച്ചി,માર્ગ
ലഘുലേഖ,વલણ
അതിക്രമം,અપરિવર્તન
പരീക്ഷണം,સુનાવણી
ട്രയൽ ബാലൻസ്,અજમાયશ સિલક
വിചാരണ കാലയളവ്,અજમાયશ ગાળો
ഗോത്ര പ്രദേശ വികസനം,આદિજાતિ ક્ષેત્ર વિકાસ
ഗോത്ര ക്ഷേമം,આદિજાતિ કલ્યાણ
ജനവര്ഗ്ഗം,આદિજાતિ
ട്രിബ്യൂണൽ,પંચ
ബഹുമതി,શ્રદ્ધાંજલિ
ട്രിം,સુઘડ
ഉല്ലാസയാത,સફર
ത്രിപാർട്ട്റ്റ്,ત્રિપક્ષીય
മൂന്ന,ત્રિપુસી
ഉപ്ഴുമുള്ള,ત્રિગણું
യഥാർത്ഥ പകർപ്പ്,સાચી નકલ
തുമ്പിക്കൈ കോൾ,ટ્રંક ક call લ
ആശ്രയം,વિશ્વાસ
ടസ്റ്റി,ટ્રસ્ટી
വിശ്വാസയോഗ്യമായ,વિશ્વાસપાત્ર
നിരാകരിക്കുക,નીચે ફેરવવું
ടേൺവൈ അടിസ്ഥാനം,વળાંકનો આધાર
ഉല്പാദിപ്പിക്കുക,બંધ કરવું
വിറ്റുമയ,ખોટો
പടയം,ભ્રષ્ટતા
കലയ്മം,ગડબડી
ഇരട്ട നഗരം,જોડિયા શહેર
