Bengali,Gujarati
পিসি ডিস্ক অপারেটিং সিস্টেম (PCDOS),પીસી ડિસ્ક ઓપરેટિંગ સિસ્ટમ (PCDOS)
বন্ধু দল,મિત્ર જૂથ
প্যান চক্রান্তকারী,પાન કાવતરાખોર
পেন্টিয়াম,પેન્ટિયમ
"1. পর্যায়ক্রমিক, 2. পুনরাবৃত্ত","1. સામયિક, 2. પુનરાવર્તિત"
"1.পেরিফের, 2.পেরিফেরাল","1.પેરિફેર, 2.પેરિફેરલ્સ"
মুক্তা,મોતી
স্থায়ী ভার্চুয়াল সার্কিট,કાયમી વર્ચ્યુઅલ સર્કિટ
একটানা,સતત
ব্যক্তিগত কম্পিউটার (পিসি),પર્સનલ કોમ્પ્યુટર (PC)
ব্যক্তিগত ডিজিটাল সহকারী (PDA),પર્સનલ ડિજિટલ આસિસ્ટન્ટ (PDA)
"ফ্যান্টম, ভার্চুয়াল","ફેન્ટમ, વર્ચ્યુઅલ"
"1. ফেজ, 2. ফেজ, ফেজ","1. તબક્કો, 2. તબક્કો, તબક્કો"
শব্দ,અવાજ
শাব্দ ব্যবস্থা,એકોસ્ટિક સિસ્ટમ
ফটো ডায়োড,ફોટો ડાયોડ
"1.শারীরিক, 2.বাহ্যিক","1.શારીરિક, 2.બાહ્ય"
শারীরিক ইন্টারফেস,ભૌતિક ઇન્ટરફેસ
পেকো,પેકો
পাই চিত্র,પાઇ ચાર્ટ
"1.পাই গ্রাফ, 2.পাই গ্রাফ","1.પાઇ ગ્રાફ, 2.પાઇ ગ્રાફ"
অন্তর,અંતરાલ
পিক্সেল,પિક્સેલ
সহজ ascii,સરળ ascii
সাধারণ পাঠ্য,સામાન્ય લખાણ
পরিকল্পনা,યોજના
"প্ল্যাটফর্ম, প্ল্যাটফর্ম","પ્લેટફોર્મ, પ્લેટફોર્મ"
চক্রান্তকারী,કાવતરાખોર
খসড়া মাথা,ડ્રાફ્ટિંગ હેડ
প্লাগবোর্ড,પ્લગબોર્ડ
বিড,બોલી
সাইট থেকে সাইট প্রোটোকল (পিপিপি),સાઇટ ટુ સાઇટ પ્રોટોકોલ (PPP)
নির্দেশক,નિર્દેશક
মেরুকরণ,ધ્રુવીકરણ
স্থানান্তর,ક્રમચય
বহুভুজ শিয়ারিং,બહુકોણ ઉતારવું
পলিমরফিজম,પોલીમોર્ફિઝમ
বহুপদ,બહુપદી
POP (পোস্ট অফিস প্রোটোকল),POP (પોસ્ટ ઓફિસ પ્રોટોકોલ)
"1.sin-up মেনু, 2.appear মেনু","1.sin-up menu, 2.appear menu"
বহনযোগ্যতা,સુવાહ્યતા
চিত্রিত,સચિત્ર
ক্রমাগত,ક્રમિક
"1.ব্যাক স্ক্রিপ্ট, 2.ব্যাক স্ক্রিপ্ট","1.બેક સ્ક્રિપ્ટ, 2.બેક સ્ક્રિપ્ટ"
ফিরে বিট,બેક બીટ
সংযুক্ত,જોડાયેલ
বন্ধ,બંધ
অ বৈদ্যুতিক,બિન-ઇલેક્ટ્રીક
বৈদ্যুতিক,ઇલેક્ટ્રિક
পাওয়ার রিসিভার,પાવર રીસીવર
প্রাক গতি বিট,પ્રી સ્પીડ બીટ
অগ্রাধিকার গ্রাফ,અગ્રતા ગ્રાફ
predicate,અનુમાન
প্রি-এমটিভ সময়সূচী,પ્રી-એપ્ટિવ શેડ્યુલિંગ
উপসর্গযুক্ত,ઉપસર્ગ
প্রিপ্রসেসিং,પૂર્વ પ્રક્રિયા
প্রক্রিয়া,પ્રક્રિયા
প্রক্রিয়া সুইচ,પ્રક્રિયા સ્વીચ
প্রক্রিয়াকরণ,પ્રક્રિયા
প্রসেসর,પ્રોસેસર
উৎপাদন,ઉત્પાદન
"1. প্রোগ্রাম, 2. প্রোগ্রাম","1.કાર્યક્રમ, 2.કાર્યક્રમ"
প্রোগ্রাম ব্যাখ্যা,પ્રોગ્રામ અર્થઘટન
প্রোগ্রাম বিরতি,કાર્યક્રમ વિરામ
প্রোগ্রাম ফিক্স,પ્રોગ્રામ ફિક્સ
প্রোগ্রাম ডিজাইন,પ્રોગ્રામ ડિઝાઇન
"প্রোগ্রাম মূল্যায়ন পর্যালোচনা কৌশল (PERT, PERT)","પ્રોગ્રામ મૂલ્યાંકન સમીક્ષા તકનીકો (PERT, PERT)"
প্রোগ্রাম বিরতি,કાર્યક્રમ વિરામ
"1.প্রোগ্রাম লাইব্রেরি, 2.প্রোগ্রাম কালেকশন","1.પ્રોગ્રામ લાઇબ્રેરી, 2.પ્રોગ્રામ કલેક્શન"
প্রোগ্রাম চালানো,પ્રોગ્રામ ચાલી રહ્યો છે
"1. প্রোগ্রামার, 2. প্রোগ্রামার","1. પ્રોગ્રામર, 2. પ્રોગ્રામર"
prolog,પ્રોલોગ
পি-রম,પી-રોમ
"1.ট্রান্সমিশন, 2.এম্পলিফিকেশন","1.ટ્રાન્સમિશન, 2.એમ્પ્લીફિકેશન"
অর্জনযোগ্য,પ્રાપ્ત કરી શકાય તેવું
সুরক্ষিত কী,સુરક્ષિત કી
সুরক্ষা,રક્ષણ
প্রোটোকল,પ્રોટોકોલ
"1. প্রোটোকল স্থানান্তর, 2. প্রোটোকল অনুবাদ, 3. প্রোটোকল ব্যাখ্যা","1. પ્રોટોકોલ ટ્રાન્સફર, 2. પ્રોટોકોલ અનુવાદ, 3. પ્રોટોકોલ અર્થઘટન"
সুডোকোড,સ્યુડો કોડ
"1.Public Data, 2.Public Data Network","1.પબ્લિક ડેટા, 2.પબ્લિક ડેટા નેટવર્ક"
"1.পাবলিক ডোমেন, 2.পাবলিক ডোমেন৷","1.પબ્લિક ડોમેન, 2.પબ્લિક ડોમેન"
পাবলিক কী এনক্রিপশন,સાર્વજનિક કી એન્ક્રિપ્શન
স্পন্দন,નાડી
পালস কোড মডুলেশন,પલ્સ કોડ મોડ્યુલેશન
পালস ডিজিটাল মডুলেশন (PDM),પલ્સ ડિજિટલ મોડ્યુલેશન (PDM)
স্পন্দবলি,સ્પંદવલી
বিরামচিহ্ন,વિરામચિહ્ન
"চাপ, পূরণ","દબાણ, ભરો"
অটোমেটা ডাউনলোড করুন,ઓટોમેટા ડાઉનલોડ કરો
উল্লম্ব তালিকা,ઊભી યાદી
চতুর্ভুজ,ચતુર્થાંશ
"1.যোগ্যতা, 2.যোগ্যতা","1.લાયકાત, 2.લાયકાત"
পরিমাপক,પરિમાણકર્તા
পরিমাণ নির্ধারণ করা,પરિમાણ કરવા માટે
ভাগফল,ભાગ
কোয়ান্টাম,ક્વોન્ટમ
কোয়ান্টাম ঘড়ি,ક્વોન્ટમ ઘડિયાળ
"1.কোয়ান্টাম কাপুটান, 2.কোয়ান্টাম কম্পিউটেশন","1.ક્વોન્ટમ કપુટન, 2.ક્વોન્ટમ કોમ્પ્યુટેશન"
উদাহরণ প্রশ্ন,ઉદાહરણ ક્વેરી
"1. অনুসন্ধান, 2. অনুসন্ধান","1. પૂછપરછ, 2. પૂછપરછ"
প্রশ্নের ভাষা,ક્વેરી ભાષા
অনুসন্ধান প্রক্রিয়াকরণ,ક્વેરી પ્રક્રિયા
কিউ,કતાર
সারি ব্যবস্থাপনা,પંક્તિ વ્યવસ્થાપન
সারি রেজিস্টার,પંક્તિ રજીસ્ટર
"1. সারি নেটওয়ার্ক, 2. সারি নেটওয়ার্ক","1. રો નેટવર્ક, 2. રો નેટવર્ક"
সারি তত্ত্ব,પંક્તિ સિદ્ધાંત
দ্রুত অ্যাক্সেস মেমরি,ઝડપી ઍક્સેસ મેમરી
ভাগফল,અવશેષ
রেডিও ফ্রিকোয়েন্সি ইন্টারফারেন্স (RFI),રેડિયો આવર્તન દખલગીરી (RFI)
রেডিক্স,મૂલાંક
র্যান্ডম অ্যাক্সেস কম্পিউটার ইকুইপমেন্ট (RACE),રેન્ડમ એક્સેસ કમ્પ્યુટર ઇક્વિપમેન્ટ (RACE)
র্যান্ডম অ্যাক্সেস মেমরি (RAM),રેન્ડમ એક્સેસ મેમરી (RAM)
র্যান্ডম স্ক্যানিং,રેન્ડમ સ્કેનિંગ
"1.রাস্টার, 2.রাস্টার","1.રાસ્ટર, 2.રાસ્ટર"
রাস্টার স্ক্যানিং,રાસ્ટર સ્કેનિંગ
রিইঞ্জিনিয়ারিং,રિએન્જિનિયરિંગ
পুনরুজ্জীবন,પુનરુત્થાન
"1. অ্যাক্সেসযোগ্যতা, 2. অ্যাক্সেসযোগ্যতা","1. સુલભતા, 2. સુલભતા"
পড়া,વાંચન
পড়ার মাথা,વાંચન વડા
"1. শুধুমাত্র পড়া, 2. শুধুমাত্র পঠিত","1. ફક્ત વાંચો, 2. ફક્ત વાંચો"
"1. রিড অনলি মেমরি, 2. রিড অনলি মেমরি৷","1. ફક્ત વાંચો મેમરી, 2. ફક્ત વાંચો મેમરી"
পড়া লেখার মাথা,વાંચન લેખન વડા
"1. পড়ার চক্র, 2. লেখার চক্র","1. વાંચન ચક્ર, 2. લેખન ચક્ર"
"1. রিডিং সাইকেল, 2. রাইটিং হেড","1. વાંચન ચક્ર, 2. લેખન હેડ"
"1. পড়ার স্মৃতি, 2. লেখার স্মৃতি","1. વાંચન મેમરી, 2. લેખન મેમરી"
পাঠক,વાચક
"পড়া, পড়া","વાંચન, વાંચન"
"1.পড়ুন, 2.পড়ার পরে৷","1. વાંચો, 2. વાંચન પછી"
সময় বাস্তব,સમય વાસ્તવિક
"1. কুইক রেসপন্স প্রসেসিং, 2. ইমিডিয়েট রেসপন্স প্রসেসিং","1. ક્વિક રિસ્પોન્સ પ્રોસેસિંગ, 2. તાત્કાલિક રિસ્પોન્સ પ્રોસેસિંગ"
রিসিভার,રીસીવર
স্বীকৃতি যুক্তি,માન્યતા તર્ક
পুনরায় প্রোগ্রামিং স্থানান্তর,રિપ્રોગ્રામિંગ ટ્રાન્સફર
রেকর্ড,રેકોર્ડ
"1. রেকর্ডিং হেড, 2. রেকর্ডিং হেড","1. રેકોર્ડિંગ હેડ, 2. રેકોર્ડિંગ હેડ"
সংশোধনযোগ্য ত্রুটি,સુધારી શકાય તેવી ભૂલ
পরিপূর্ণতা,પરિપૂર્ણતા
পুনরাবৃত্তি উপপাদ্য,પુનરાવૃત્તિ પ્રમેય
পুনর্ব্যবহার,રિસાયક્લિંગ
পুনরাবৃত্ত ফাংশন,પુનરાવર્તિત કાર્ય
মিনিয়েচারাইজড ইনস্ট্রাকশন সেট কম্পিউটার (RISC),લઘુચિત્ર સૂચના સેટ કમ્પ્યુટર (RISC)
অপ্রয়োজনীয়তা,નિરર્થકતા
"1.স্বাধীন ডিস্ক, 2.ডিস্কের অতিরিক্ত অ্যারে (লাল)","1.સ્વતંત્ર ડિસ્ક, 2.ડિસ્કની વધારાની શ્રેણી (લાલ)"
পুনরায় প্রবেশ,ફરીથી પ્રવેશ
পুনরায় প্রবেশের কোড,ફરીથી પ્રવેશ કોડ
রেফারেন্স,સંદર્ભ
উল্লেখ সততা,સંદર્ભ અખંડિતતા
প্রতিফলন,પ્રતિબિંબ
প্রতিফলন,પ્રતિબિંબ
প্রতিসরণ,રીફ્રેક્શન
রিফ্রেসার,રિફ્રેશર
পুনর্জন্ম,પુનર્જીવન
নিবন্ধন,નોંધણી કરો
নিয়মিত ব্যাকরণ,નિયમિત વ્યાકરણ
সম্পর্ক,સંબંધ
সম্পর্কিত তথ্য ভাণ্ডার,રિલેશનલ ડેટાબેઝ
রিলেশনাল ডাটাবেস ম্যানেজমেন্ট সিস্টেম (RDBMS),રિલેશનલ ડેટાબેઝ મેનેજમેન્ટ સિસ્ટમ (RDBMS)
সম্পর্কীয় মডেল,રિલેશનલ મોડલ
"1. আত্মীয়, 2. আত্মীয়","1. સંબંધી, 2. સંબંધી"
আপেক্ষিক ঠিকানা,સંબંધી સંબોધન
"1. রিলে, 2. ট্রান্সমিশন","1. રિલે, 2. ટ્રાન્સમિશન"
নির্ভরযোগ্যতা মডেল,વિશ્વસનીયતા મોડેલ
নির্ভরযোগ্য,વિશ્વસનીય
"1. রিলোকেটেবল কোড, 2. রিলোকেটেবল ডেটা","1. રિલોકેટેબલ કોડ, 2. રિલોકેટેબલ ડેટા"
দূরে,દૂર
দূরবর্তী ফিডার,દૂરસ્થ ફીડર
দূরবর্তী কাজের এন্ট্রি,દૂરસ્થ કાર્ય પ્રવેશ
"1.রিমোট সেশন শুরু, 2.রিমোট লগইন","1.રીમોટ સત્રની શરૂઆત, 2.રીમોટ લોગિન"
রিমোট প্রসিডিউর ইনভোকেশন (RPC),રિમોટ પ્રોસિજર ઇન્વોકેશન (RPC)
রিমোট সেন্সিং,રિમોટ સેન્સિંગ
পুনঃনামকরণ,નામ બદલીને
"1. রেন্ডারিং, 2. উৎসর্গ","1.રેન્ડરિંગ, 2.સમર્પણ"
পুনরাবৃত্তিকারী,પુનરાવર્તક
উত্তর,જવાબ આપો
"1. অনুরোধ, 2. অনুরোধ","1. વિનંતી, 2. વિનંતી"
মন্তব্য অনুরোধ (RFC),ટિપ્પણી વિનંતી (RFC)
"1. অনুরোধ প্রোটোকল, 2. প্রতিক্রিয়া প্রোটোকল৷","1.રિક્વેસ્ટ પ્રોટોકોલ, 2.રિસ્પોન્સ પ્રોટોકોલ"
পুনরাবৃত্ত প্রোগ্রাম,પુનરાવર્તિત કાર્યક્રમ
গবেষণা,સંશોધન
চক্র পুনরুদ্ধার,પુનઃસ્થાપિત ચક્ર
স্মারক,સ્મારકવાદી
পৃথকীকরণ,તફાવત
সম্পদ,સંસાધનો
প্রতিক্রিয়া সময়,પ્રતિભાવ સમય
"1.রিস্টার্ট, 2.রিস্টার্ট","1.પુનઃપ્રારંભ કરો, 2.પુનઃપ્રારંભ કરો"
পুনরুদ্ধার,પુનઃસંગ્રહ
পুনরায় ট্রেস,ફરીથી ટ્રેસ
"1. পুনঃপ্রেরণ, 2. পুনঃযোগাযোগ","1. રી-ડિસ્પેચ, 2. રી-કોમ્યુનિકેશન"
পুনরুদ্ধার,પુન: પ્રાપ્તિ
আবার চেষ্টা করুন,ફરીથી પ્રયત્ન કરો
"1. রিগ্রেশন, 2. প্রত্যাবর্তন","1.રીગ્રેશન, 2.રીટર્ન"
রিগ্রেশন কোড,રીગ્રેસન કોડ
রিগ্রেশন কী,રીગ્રેસન કી
পুনরায় ব্যবহারযোগ্য কোড,ફરીથી વાપરી શકાય તેવા કોડ
পুনর্লিখনযোগ্য,ફરીથી લખી શકાય તેવું
আরজিবি মনিটর,આરજીબી મોનિટર
ফিতা,રિબન
অফিসিয়াল সমস্যা,સત્તાવાર મુદ્દો
"1.রোবট, 2.মেকানিক, 3.মেকানিজম","1.રોબોટ, 2.મેકેનિક, 3.મિકેનિઝમ"
"1.যান্ত্রিক বিজ্ঞান, 2.যান্ত্রিক নৃবিজ্ঞান","1.મિકેનિસ્ટિક સાયન્સ, 2.મિકેનિસ્ટિક એન્થ્રોપોલોજી"
"শক্তিশালী, শক্তিশালী","મજબૂત, મજબૂત"
ভূমিকা,ભૂમિકા
আবার ঘূর্ণায়মান,ફરીથી રોલિંગ
engulfment,સંડોવણી
বহিঃপ্রবাহ,પ્રવાહ
"1. রিড অনলি মেমরি, 2. রিড অনলি মেমরি (ROM)","1. ફક્ત વાંચો મેમરી, 2. ફક્ત વાંચો મેમરી (ROM)"
আসল,મૂળ
মূল নির্দেশিকা,પિતૃ નિર્દેશિકા
আনুমানিক ত্রুটি,અંદાજ ભૂલ
"1.রাউটার, 2.রাউটার","1.રાઉટર, 2.રાઉટર"
"রাউটিং, রাউটিং","રૂટીંગ, રૂટીંગ"
RS232C ইন্টারফেস,RS232C ઈન્ટરફેસ
RSA এনক্রিপশন,RSA એન્ક્રિપ્શન
আরটিসি,આરટીસી
কর্মক্ষেত্র কোডিং,કાર્યકારી વિગત કોડિંગ
মেয়াদ,કાર્યકાળ
রানটাইম ত্রুটি,રનટાઈમ ભૂલ
"1. নমুনা, 2. নমুনা","1. નમૂના, 2. નમૂના"
নমুনা,નમૂના
"1. উপগ্রহ, 2. উপগ্রহ","1.ઉપગ્રહ, 2.ઉપગ્રહ"
স্যাচুরেশন,સંતૃપ્તિ
সংরক্ষণ,સાચવો
"1. মাপযোগ্যতা, 2. পরিমাপযোগ্যতা","1. માપનીયતા, 2. માપનીયતા"
স্কেলার,સ્કેલર
স্ক্যানিং,સ્કેનિંગ
ল্যান্ডস্কেপ,લેન્ડસ્કેપ
সময়সূচী,શેડ્યૂલર
পর্দা প্রতিফলন প্রজেক্টর,સ્ક્રીન પ્રતિબિંબ પ્રોજેક્ટર
লিপি,સ્ક્રિપ્ટ
স্ক্রিপ্টিং ভাষা,સ્ક્રિપ્ટીંગ ભાષા
"1.কুণ্ডলী, 2.স্ক্রোল","1.કોઇલ, 2.સ્ક્રોલ"
সিঙ্ক্রোনাস ডেটা লিঙ্ক কন্ট্রোল (SDLC),સિંક્રનસ ડેટા લિંક કંટ્રોલ (SDLC)
"1.অন্বেষণ, 2.আবিষ্কার","1.શોધ, 2.શોધ"
খোঁজ যন্ত্র,શોધ એન્જિન
অনুসন্ধান গাছ,શોધ વૃક્ષ
"1.অন্বেষণ করুন, 2.আবিষ্কার করুন","1.અન્વેષણ કરો, 2.શોધો"
মাধ্যমিক,ગૌણ
"1.সেক্টর, 2.সেক্টর","1.સેક્ટર, 2.સેક્ટર"
নিরাপত্তা নীতি,સુરક્ષા નીતિ
অনুসন্ধানের শর্ত,શોધ શબ્દ
"1.বিভাগ, 2.বিভাগ","1.વિભાગ, 2.વિભાગ"
"1. ফ্র্যাগমেন্টেশন, 2. সেগমেন্টেশন","1. વિભાજન, 2. વિભાજન"
নির্বাচন বাছাই,પસંદગી વર્ગીકરણ
"1. স্বয়ংসম্পূর্ণ, 2. স্বয়ংসম্পূর্ণ","1.સ્વતઃપૂર્ણ, 2.સ્વતઃપૂર્ણ"
"1.অর্থতত্ত্ব, 2.অর্থতত্ত্ব","1.અર્થશાસ્ત્ર, 2.અર્થશાસ્ત્ર"
সেমাফোর,સેમાફોર
অর্ধপরিবাহী,સેમિકન્ડક્ટર
ফ্যান্টাসি ওয়েব,કાલ્પનિક વેબ
অনুক্রমিক অ্যাক্সেস পদ্ধতি,અનુક્રમિક ઍક્સેસ પદ્ધતિ
ক্রমাগত,ક્રમિક
সিরিয়াল,સીરીયલ
"1.সার্ভার, 2.সার্ভার","1.સર્વર, 2.સર્વર"
সার্ভার ক্র্যাশ,સર્વર ક્રેશ
সার্ভার লাইসেন্স,સર્વર લાઇસન્સ
সার্ভো গুণক,સર્વો ગુણક
এর সেট,નો સમૂહ
নির্দিষ্ট পয়েন্ট,ઉલ્લેખિત બિંદુ
ব্যবস্থাপনা,મેનેજમેન્ટ
ছায়া,પડછાયો
সিনেমাটোগ্রাফি,સિનેમેટોગ્રાફી
ভূত,ભૂત
ফাইল শেয়ার করুন,ફાઈલ શેર કરો
শেয়ার্ড এক্সেস,વહેંચાયેલ ઍક્સેસ
ভাগ করা,શેરિંગ
"1. বন্ধনী, 2. আর্মার, 3. শেল, 4. শেল","1. કૌંસ, 2. આર્મર, 3. શેલ, 4. શેલ"
স্থানচ্যুতি প্রতীক,વિસ્થાપન પ્રતીક
সংক্ষিপ্ত পথ,ટૂંકો રસ્તો
সংক্ষিপ্ত নির্দেশনা,ટૂંકી સૂચના
ভাইবোন,ભાઈ
"1. পার্শ্ব প্রতিক্রিয়া, 2. পাল্টা প্রভাব","1. આડઅસર, 2. કાઉન્ટર ઇફેક્ટ"
সাইন বিট,સાઇન બીટ
সংকেত,સિગ્નલ
সংকেত প্রক্রিয়াজাতকরণ,સિગ્નલ પ્રોસેસિંગ
স্বরলিপি,નોટેશન
"1.সংকেত-শব্দ অনুপাত, 2.সংকেত-শব্দ অনুপাত","1.સિગ્નલ-સાઉન્ડ રેશિયો, 2.સિગ્નલ-અવાજ રેશિયો"
"1. স্বাক্ষর, 2. স্বাক্ষর","1.સહી, 2. સહી"
মার্কার পরীক্ষা,માર્કર ટેસ્ટ
উল্লেখযোগ্য চিহ্ন,નોંધપાત્ર ગુણ
সিলিকন চিপ,સિલિકોન ચિપ
সাধারণ মেল ট্রান্সফার প্রোটোকল (SMTP),સિમ્પલ મેઇલ ટ્રાન્સફર પ્રોટોકોલ (SMTP)
একক,એકલુ
"1. একটি সিগন্যালিং নোড, 2. সিমপ্লেক্স নোড","1. એક સિગ્નલિંગ નોડ, 2. સિમ્પ્લેક્સ નોડ"
সিমুলেশন,સિમ્યુલેશન
অনুকরণকারী,અનુકરણ કરનાર
"1. একযোগে, 2. সমলয়","1. એકસાથે, 2. એક સાથે"
যুগপত প্রক্রিয়াকরণ,એક સાથે પ્રક્રિયા
একক,સોલો
"1.সাইট লাইসেন্স, 2.সাইট লাইসেন্স","1.સાઇટ લાઇસન્સ, 2.સાઇટ લાઇસન્સ"
"1. আকার, 2. আকার","1. કદ, 2. કદ"
মাপা,માપ
"1. ইলাস্ট্রেশন, 2. ইলাস্ট্রেশন","1. ચિત્ર, 2. ચિત્ર"
প্লুটি,પ્લુટી
"1.প্লুটি, 2.প্লুটিকরণ","1.પ્લુતિ, 2.પ્લુતિકરણ"
"1.স্ল্যাশ, 2.কাট","1.સ્લેશ, 2.કટ"
কম্পিউটারের অধীনে,કમ્પ્યુટર હેઠળ
স্নেক উইন্ডো প্রোটোকল,સાપ વિન્ડો પ્રોટોકોલ
"1. বাদ দেওয়া, 2. আত্মসমর্পণ","1. બાદબાકી, 2. શરણાગતિ"
স্লট,સ્લોટ
SCSI (SCSI),SCSI (SCSI)
স্মার্ট কার্ড,સ્માર્ટ કાર્ડ
শামুক মেইল,ગોકળગાય મેલ
স্ন্যাপশট,સ્નેપશોટ
"1.সফট কম্পিউটিং, 2.সফট কম্পিউটিং","1.સોફ્ટ કોમ્પ્યુટેશન, 2.સોફ્ટ કોમ્પ્યુટેશન"
সফট কপি,સોફ્ટ કોપી
সহজ ফন্ট,સરળ ફોન્ટ
সফটওয়্যার,સોફ્ટવેર
সফ্টওয়্যার প্রকৌশল,સોફ્ટવેર એન્જિનિયરિંગ
সফ্টওয়্যার লাইসেন্স,સોફ્ટવેર લાઇસન્સ
সফটওয়্যার পাইরেসি,સોફ્ટવેર ચાંચિયાગીરી
বর্ণালী,સ્પેક્ટ્રમ
"1.স্ক্রু, 2.সর্পিল","1.સ્ક્રુ, 2.સર્પાકાર"
"1. বিস্তারিত শীট, 2. স্প্রেডশীট","1.વિગતવાર શીટ, 2.સ્પ્રેડશીટ"
মান,ધોરણ
স্ট্যান্ডার্ড জেনারেলাইজড মার্কআপ ল্যাঙ্গুয়েজ (SGML),સ્ટાન્ડર્ડ જનરલાઇઝ્ડ માર્કઅપ લેંગ્વેજ (SGML)
প্রমিতকরণ,માનકીકરણ
অপেক্ষার সময়,રાહ સમય
তারক ল্যান,તારક લેન
তারকা অবস্থান,તારાની સ્થિતિ
বিট শুরু,થોડી શરૂઆત
"1. অভাব, 2. অভাব, 3. অভাব সংকট","1. અભાવ, 2. અછત, 3. અછતની કટોકટી"
"1.স্ট্যাটিক মেমরি, 2.স্ট্যাটিক মেমরি","1.સ્ટેટિક મેમરી, 2.સ્ટેટિક મેમરી"
স্ট্যাটাস চ্যানেল,સ્થિતિ ચેનલ
"1. ধাপের আকার, 2. ধাপের মাত্রা","1.સ્ટેપ સાઈઝ, 2.સ્ટેપ ડાયમેન્શન્સ"
বিরতি এবং অপেক্ষা প্রোটোকল,થોભો અને પ્રોટોકોલ રાહ જુઓ
বিরতি কোড,બ્રેક કોડ
বিরতি কী,થોભો કી
সঞ্চয়যোগ্যতা,સંગ્રહક્ષમતા
সংরক্ষিত প্রোগ্রাম,સંગ્રહિત કાર્યક્રમ
সিরিজ ডেটা,શ્રેણી ડેટા
"1.স্ট্রাকচার্ড এনকোডিং, 2.স্ট্রাকচার্ড কোডিং","1.સ્ટ્રક્ચર્ડ એન્કોડિંગ, 2.સ્ટ્રક્ચર્ડ કોડિંગ"
স্ট্রাকচার্ড কোয়েরি ল্যাঙ্গুয়েজ (SQL),સ્ટ્રક્ચર્ડ ક્વેરી લેંગ્વેજ (SQL)
"1. ব্রোশার শীট, 2. শৈলী চিঠি","1. બ્રોશર શીટ, 2. શૈલી પત્ર"
সাব-ডিরেক্টরি,સબ-ડિરેક્ટરી
"1.সাবনেট, 2.সাবনেট","1.સબનેટ, 2.સબનેટ"
সাবট্রি,ઉપવૃક્ષ
"1. সংক্ষেপণ, 2. সংক্ষেপণ","1.સારાંશ, 2.સારાંશ"
"1. সুপার কম্পিউটার, 2. সুপার কম্পিউটার","1. સુપર કોમ્પ્યુટર, 2. સુપર કોમ્પ્યુટર"
"1.সুপার কম্পিউটেশন, 2.সুপার কম্পিউটেশন","1.સુપર કોમ્પ્યુટેશન, 2.સુપર કોમ્પ્યુટેશન"
কী কী,કી કી
শীর্ষ ব্যবহারকারী,ટોચના વપરાશકર્તા
তত্ত্বাবধানে শিক্ষা,નિરીક્ષણ કરેલ શિક્ષણ
অক্জিলিয়ারী চিপ,સહાયક ચિપ
নেট বৈচিত্র,ચોખ્ખો તફાવત
"1.নেট ভ্যারিয়েন্স, 2.বিভাগ, 3.সুরফান","1.નેટ ભિન્નતા, 2.વિભાગ, 3.સુરફાન"
অদলবদল,સ્વેપ
অন্তর্মুখী,અંદરનું
বহিঃপ্রবাহ,પ્રવાહ
অদলবদল,અદલાબદલી
"1.সুইচড নেটওয়ার্ক, 2. সুইচড নেটওয়ার্ক","1.સ્વિચ્ડ નેટવર્ક, 2. સ્વિચ કરેલ નેટવર્ક"
সুইচিং,સ્વિચિંગ
স্যুইচিং নীতি,સ્વિચિંગ સિદ્ધાંત
প্রতীকী প্রোগ্রামিং,સાંકેતિક પ્રોગ્રામિંગ
সিঙ্ক্রোনাইজেশন,સુમેળ
সিঙ্ক্রোনাইজার,સિંક્રોનાઇઝર
সিঙ্ক্রোনাস,સિંક્રનસ
সিঙ্ক্রোনাস নিউমেরিক হায়ারার্কি (SDH),સિંક્રનસ ન્યુમેરિક હાયરાર્કી (SDH)
বাক্য বিশ্লেষণ,વાક્ય વિશ્લેષણ
ধারা বিশ্লেষণ,સિસ્ટમ વિશ્લેષણ
সিস্টেম ইঞ্জিনিয়ারিং,સિસ્ટમ એન્જિનિયરિંગ
"1. সিস্টেম ব্রেকার, 2. সিস্টেম হ্যাকার","1. સિસ્ટમ બ્રેકર, 2. સિસ્ટમ હેકર"
ব্যাবস্থা সংযোগকারক,સિસ્ટમ ઇન્ટિગ્રેટર
সিস্টেম লগ,સિસ્ટમ લોગ
সিস্টেম কভার,સિસ્ટમ કવર
সিস্টেম নেটওয়ার্ক স্ট্রাকচার (SNA),સિસ્ટમ નેટવર્ક માળખું (SNA)
"1. সিস্টেম প্রোগ্রামার, 2. সিস্টেম প্রোগ্রামার","1. સિસ્ટમ પ્રોગ્રામર, 2. સિસ્ટમ પ્રોગ્રામર"
"1. সিস্টেম রিস্টার্ট, 2. সিস্টেম রিস্টার্ট","1. સિસ્ટમ પુનઃપ્રારંભ, 2. સિસ્ટમ પુનઃપ્રારંભ"
সিস্টেম সমাপ্তি,સિસ્ટમ સમાપ્તિ
সিস্টেম পরীক্ষা,સિસ્ટમ પરીક્ષણ
সিস্টেম ইউটিলিটি,સિસ્ટમ ઉપયોગિતા
"1. পদ্ধতিগত কোড, 2. পদ্ধতিগত কোড","1. પદ્ધતિસરનો કોડ, 2. પદ્ધતિસરનો કોડ"
ট্যাব কমান্ড,ટેબ આદેશ
সময়সূচী,અનુસૂચિ
সারণী ওভারভিউ,ટેબ્યુલર વિહંગાવલોકન
টেবিল স্পেস,ટેબલ જગ્યા
ফলক,તકતી
"1.সারণী, 2.অ্যারে অ্যারে","1.ટેબ્યુલર, 2.એરે એરે"
