Marathi,English
यादृच्छिक डेटा,Random data
यादृच्छिक त्रुटी,Random error
यादृच्छिक चढउतार,Random fluctuations
श्रेणी,Range
रास्टर,Raster
रास्टर प्रतिमा स्वरूप,Raster image format
दर नियंत्रण,Rate control
बदलण्याचे प्रमाण,Rate of change
निर्धारित क्षमता,Rated capacity
रेटेड हॉर्स पॉवर,Rated horse power
रेट केलेली शक्ती,Rated power
रेटिंग,Rating
आर-सी कपलिंग,R-C coupling
प्रतिक्रिया,Reactance
प्रतिक्रिया,Reaction
प्रतिक्रियाशील घटक,Reactive component
प्रतिक्रियाशील भार,Reactive load
अभिकर्मक एचिंग,Reagent etching
रिअल टाइम ट्रान्समिशन,Real time transmission
पुनर्बांधणी,Rebroadcasting
प्राप्तकर्ता,Receiver
अँटेना प्राप्त,Receiving antenna
प्राप्त केंद्र,Receiving centre
रिसेप्शन,Reception
रिसेप्शन रिपोर्ट,Reception report
रिसेप्शन सर्वेक्षण,Reception survey
परस्पर,Reciprocal
पुनर्रचना फिल्टर,Reconstruction filter
रेकॉर्ड करण्यायोग्य,Recordable
रेकॉर्ड,Recorded
रेकॉर्डर,Recorder
मुद्रित करणे,Recording
रेकॉर्डिंग बूथ,Recording booth
रेकॉर्डिंग हेड,Recording head
डिस्कवर रेकॉर्डिंग,Recording on disc
रेकॉर्डिंग रूम,Recording room
रेकॉर्डिंग सिस्टम,Recording system
रेकॉर्डिंग टेप,Recording tape
दुरुस्ती,Rectification
सुधारित सिग्नल,Rectified signal
सुधारक,Rectifier
रिसायकल,Recycle
रिडंडंसी,Redundancy
निरर्थक,Redundant
निरर्थक घटक,Redundant element
पुन्हा अभियंता,Re-engineering
पुन्हा प्रवेश,Re-enlargement
संदर्भ वारंवारता,Reference frequency
संदर्भ मूल्य,Reference value
प्रतिबिंबित थर,Reflecting layer
प्रतिबिंबित माध्यम,Reflecting medium
प्रतिबिंबित पृष्ठभाग,Reflecting surface
प्रतिबिंब,Reflection
परावर्तक,Reflector
अँटेना साठी परावर्तक,Reflector for antenna
अपवर्तन,Refraction
अपवर्तक सूचकांक,Refractive index
रेफ्रिजरेशन,Refrigeration
पुनर्जन्म,Regeneration
नोंदणी करा,Register
झडप नियंत्रित करणे,Regulating valve
नियमन,Regulation
नियामक,Regulator
नियामक,Regulatory
मजबुतीकरण,Reinforcement
संबंधीत,Relational
सापेक्ष परवानगी,Relative permittivity
रिले,Relay
रिले सेंटर,Relay centre
रिले निःशब्द,Relay muting
रिले ट्रान्समीटर,Relay transmitter
सोडणे,Release
रिलीज नाही व्होल्ट,Release no volt
विश्वसनीयता,Reliability
विश्वसनीय,Reliable
दूरस्थ,Remote
रिमोट कंट्रोल,Remote control
रिमोट कंट्रोल आणि नेव्हिगेशन सिस्टम,Remote control and navigation system
रिमोट कंट्रोल युनिट,Remote control unit
रिमोट सिस्टम,Remote system
दूरस्थपणे नियंत्रित उपकरणे,Remotely controlled equipment
कॉइलची पुनरावृत्ती करा,Repeat coil
रीपिटर,Repeater
बदली,Replacement
पुन्हा भरती,Replenishment
पुनरुत्पादित,Reproduce
पुनरुत्पादन,Reproduction
पुन्हा रेकॉर्डिंग,Re-recording
संशोधन आणि विकास,Research and development
रीसेट,Reset
अवशिष्ट रीशफलिंग,Residual reshuffling
अवशेष,Residue
प्रतिकार,Resistance
प्रतिकार भार,Resistance load
प्रतिरोधक,Resistor
ठराव,Resolution
अनुनाद,Resonance
अनुनाद वारंवारता,Resonance frequency
अनुनाद,Resonant
रेझोनंट लाइन,Resonant line
अनुनाद,Resonator
संसाधन,Resource
संसाधन सामायिकरण,Resource sharing
प्रतिसाद कालावधी,Responding period
प्रतिसाद,Response
जीर्णोद्धार,Restoration
परिणामी,Resultant
धारणा,Retention
Retransmission,Retransmission
पुनर्प्राप्ती,Retrieval
पुनर्प्राप्ती इंजिन,Retrieval engine
पुन्हा प्रयत्न करा,Retry
परत,Return
परत मार्ग,Return path
पुनर्विचार,Reverberation
पुनर्विचार वेळ,Reverberation  time
रिव्हर्स बायस्ड डायोड,Reverse biased diode
उलट करंट,Reverse current
रिव्हॉल्व्हिंग,Revolving
रिवाइंड,Rewind
रीवायरेबल फ्यूज,Rewirable fuse
रीवायरिंग,Rewiring
पुन्हा लिहिण्यायोग्य,Rewritable
आरएफ ड्राइव्ह,RF drive
आरएफ फीडर,RF feeder
आरएफ धोके,RF hazards
आरएफ संरक्षण प्रमाण,RF protection ratio
Rheostat,Rheostat
रिबन,Ribbon
Rivet,Rivet
Riveteted संयुक्त,Rivetted joint
Rivetting,Rivetting
आरएन चॅनेल,RN channel
रोबोट,Robot
रोबोटिक्स,Robotics
रोल इन,Roll in
बाहेर पडा,Roll out
मूळ,Root
रोटरी,Rotary
रोटेशन,Rotation
मार्ग,Route
राउटर,Router
नियमित ऑपरेशन्स,Routine operations
मार्ग,Routing
वेळ धाव,Run time
सुरक्षा व्यवस्था,Safety arrangement
सुरक्षा इंटरलॉक,Safety interlock
Sag,Sag
ठळक वैशिष्ट्ये,Salient features
नमुना,Sample
नमुना आणि होल्ड सर्किट,Sample and hold circuit
नमुन्याचा आकार,Sample size
नमुना डेटा,Sampled data
नमुना,Sampling
नमूना दर,Sampling rate
नमुना संपृक्तता,Sampling saturation
नमुना सिद्धांत/प्रमेय,Sampling theory/theorem
उपग्रह,Satellite
उपग्रह संप्रेषण,Satellite communication
उपग्रह कव्हरेज,Satellite coverage
उपग्रह डिजिटल दुवा,Satellite digital link
उपग्रह हस्तक्षेप,Satellite interference
उपग्रह रेडिओ,Satellite radio
उपग्रह रेडिओ ट्रान्समिशन,Satellite radio transmission
उपग्रह प्रसारण,Satellite transmission
संतृप्त हवा,Saturated air
सॅच्युरेटिंग करंट,Saturating current
संपृक्तता,Saturation
दात लाट सॉ,Saw tooth wave
स्केलेबिलिटी,Scalability
स्केल,Scale
स्केल फॅक्टर,Scale factor
स्केलिंग,Scaling
स्कॅन केलेले बीम,Scanned beam
स्कॅनर,Scanner
स्कॅनिंग वारंवारता,Scanning frequency
स्कॅनिंग लाइन,Scanning line
विखुरलेले,Scattering
परिस्थिती,Scenario
शेड्यूलर,Scheduler
योजनाबद्ध,Schematic
शॉटकी अडथळा,Schottkey barrier
Scintillation,Scintillation
स्क्रॅम्बलर,Scrambler
स्क्रॅम्बलिंग,Scrambling
स्क्रॅप,Scrap
स्क्रॅपिंग,Scraping
स्क्रॅच,Scratch
स्क्रीन,Screen
स्क्रीन बर्न,Screen burn
स्क्रीन बायपास,Screen bypass
स्क्रीन करंट,Screen current
स्क्रीन ग्रीड,Screen grid
स्क्रीन सेव्हर,Screen saver
स्क्रीनिंग केबल,Screened cable
स्क्रीनिंग,Screening
स्क्रोल,Scroll
स्क्रोल बार,Scroll bar
स्क्रोलिंग,Scrolling
शोध इंजिन,Search engine
दुय्यम,Secondary
दुय्यम सेल,Secondary cell
क्षेत्र,Sector
विभाग,Segment
सेल्फ डायग्नोस्टिक,Self diagnostic
अर्धसंवाहक,Semiconductor
प्रेषक,Sender
संवेदनशीलता,Sensitivity
सेन्सर,Sensor
क्रम,Sequence
अनुक्रमांक,Serial
अनुक्रमांक प्रवेश,Serial access
सिरियल पोर्ट,Serial port
मालिका अनुनाद,Series resonance
सर्व्हर,Server
सेटअप,Setup
शेडिंग,Shading
सावली,Shadow
शॅननचे प्रमेय,Shannon’s theorem
आकार,Shaping
सामायिकवेअर,Shareware
म्यान,Sheath
शिफ्ट,Shift
शिफ्टिंग,Shifting
शॉक,Shock
शॉर्ट सर्किट,Short circuit
शॉर्ट सर्किट चाचणी,Short circuit test
शॉर्ट वेव्ह,Short wave
शॉर्ट वेव्ह सेंटर,Short wave centre
शॉर्टकट,Shortcut
शटडाउन,Shutdown
शटडाउन सिग्नल,Shutdown signal
साइड बँड,Side band
साइड बँड पॉवर,Side band power
सिग्नल,Signal
सिग्नल मोठेपणा,Signal amplitude
सिग्नल फ्लो आलेख,Signal flow graph
सिग्नल जनरेटर,Signal generator
सिग्नल लाइट,Signal light
सिग्नल राउटिंग,Signal routing
सिग्नल सामर्थ्य,Signal strength
क्रॉस टॉक रेशोचे सिग्नल,Signal to cross talk ratio
आवाजाचे प्रमाण सिग्नल,Signal to noise ratio
अन्वाट ध्वनी प्रमाण सिग्नल,Signal to unweighted noise ratio
सिग्नलिंग आणि स्विचिंग,Signalling and switching
सिग्नलिंग बिट,Signalling bit
महत्त्वपूर्ण साइडबँड,Significant sidebands
सिम्प्लेक्स,Simplex
सिम्युलेशन,Simulation
सिम्युलेटर,Simulator
सिमुलकास्ट,Simulcast
एकाचवेळी मुखवटा,Simultaneous masking
साइन घटक,Sine component
साइन वेव्ह,Sine wave
एकल वारंवारता नेटवर्क,Single frequency network
सिंगल फेज मोटर,Single phase motor
जागा,Site
साइट लेआउट योजना,Site layout plan
कुशल ऑपरेटर,Skilled operator
अंतर वगळा,Skip distance
स्काय वेव्ह,Sky wave
स्काय वेव्ह प्रसार,Sky wave propagation
स्लॅब,Slab
तिरकस मार्ग,Slant path
स्लॉट,Slot
स्मार्ट कार्ड,Smart card
सोडियम वाष्प दिवा,Sodium vapour lamp
मऊ की,Soft key
सॉफ्टवेअर,Software
सौर क्रिया,Solar activity
सौर उर्जा,Solar energy
सौर flares,Solar flares
सौर उर्जा,Solar powered
ठोस राज्य,Solid state
सॉलिड स्टेट स्टोरेज,Solid state storage
सॉलिड स्टेट ट्रान्समीटर,Solid state transmitter
क्रमवारी,Sort
आवाज,Sound
ध्वनी शोषण,Sound absorption
ध्वनी शिल्लक,Sound balance
ध्वनी शोधक,Sound detector
ध्वनी मिक्सर,Sound mixer
ध्वनी दृष्टीकोन,Sound perspective
ध्वनी शक्ती,Sound power
ध्वनी पुरावा,Sound proof
ध्वनी रेकॉर्डिंग,Sound recording
ध्वनी प्रतिबिंब,Sound reflection
ध्वनी संप्रेषण तोटा,Sound transmission loss
स्त्रोत,Source
स्त्रोत एन्कोडर,Source encoder
जागा,Space
अंतराळ विविधता,Space diversity
स्पेस टेलिकास्टिंग,Space telecasting
स्पेस वेव्ह,Space wave
अंतर,Spacing
स्पॅम,Spam
स्पॅमिंग,Spamming
कालावधी,Span
मोकळा,Spare bit
अतिरिक्त,Spares
स्पार्किंग,Sparking
स्थानिक,Spatial
स्थानिक प्रभाव,Spatial effect
स्थानिक रिडंडंसी,Spatial redundancy
विशेष प्रभाव,Special effect
विशेष प्रभाव एम्पलीफायर,Special effects amplifier
विशेषज्ञता,Specialization
तपशील,Specification
वर्णक्रमीय शोषण,Spectral absorption
स्पेक्ट्रल बँड प्रतिकृती,Spectral band replication
वर्णक्रमीय वितरण,Spectral distribution
स्पेक्ट्रल रिडंडंसी,Spectral redundancy
स्पेक्ट्रोफोटोमीटर,Spectrophotometer
स्पेक्ट्रोस्कोप,Spectroscope
स्पेक्ट्रम,Spectrum
स्पेक्ट्रम विश्लेषक,Spectrum analyzer
स्पेक्ट्रम आकार,Spectrum shaping
भाषण बोलणे,Speech articulation
भाषण चॅनेल,Speech channel
भाषण कॉम्प्रेशन,Speech compression
भाषण एन्कोडिंग,Speech encoding
भाषण ओळख,Speech recognition
स्पिन,Spin
आवर्त,Spiral
स्प्लिंग,Splicing
स्प्लिटर,Splitter
स्पूल,Spool
तुरळक,Sporadic
स्पॉट बीम,Spot beams
पसरवा पत्रक,Spread sheet
उत्तेजक आणि हार्मोनिक रेडिएशन,Spurious and harmonic radiation
स्पुरियस साइडबँड फ्रिक्वेन्सी,Spurious sideband frequencies
पिळलेला व्हिडिओ,Squeezed video
स्टॅम्पिंग,Stamping
मानक सॉफ्टवेअर,Standard software
मानकीकरण,Standardization
स्टँडबाय,Standby
स्टँडबाय उपकरणे,Standby equipment
उभे लाट,Standing wave
स्थायी वेव्ह रेशो,Standing wave ratio
टॉर्क प्रारंभ करीत आहे,Starting torque
स्टार्ट-स्टॉप,Start-stop
स्थिर,Static
सांख्यिकीय पद्धत,Statistical method
स्थिती,Status
स्थिती संकेत,Status indication
स्थिर,Steady
स्टिरीओ,Stereo
स्टीरिओ शिल्लक,Stereo balance
स्टीरिओ एन्कोडर,Stereo encoder
स्टीरिओ जनरेटर,Stereo generator
स्टीरिओ मोड,Stereo mode
स्टीरिओ ट्रान्समिशन,Stereo transmission
स्टिरिओफोनिक ध्वनी पुनरुत्पादन,Stereophonic sound reproduction
स्टिरिओफोनी,Stereophony
स्टिरिओस्कोपी,Stereoscopy
तरीही चित्र,Still picture
उत्तेजन,Stimulus
स्टॉपबँड,Stopband
संचयन,Storage
स्टोरेज बॅटरी रूम,Storage battery room
स्टोरेज डिव्हाइस,Storage device
स्ट्रॅटोस्फीयर,Stratosphere
प्रवाह,Streaming
ताणून लांब करणे,Stretch
स्ट्रिंग,String
संरचित,Structured
स्टुडिओ ब्लॉक,Studio block
स्टुडिओ सेंटर,Studio centre
स्टुडिओ लाइटिंग,Studio lighting
स्टुडिओ मॉनिटर्स,Studio monitors
स्टाईलस,Stylus
सबबँड एन्कोडिंग,Subband encoding
सबबँड मास्किंग,Subband masking
सबबँड नमुने,Subband samples
सबनेट,Subnet
सबसॅम्पलिंग,Subsampling
ग्राहक,Subscriber
अचानक आयनोस्फीयरचा त्रास,Sudden ionosphere disturbance
सूर्य स्पॉट क्रियाकलाप,Sun spot activity
सुपर पॉवर ट्रान्समीटर,Super power transmitter
सुपर सॅम्पलिंग,Super sampling
सुपर सॉकेट,Super socket
सुपरहीटेड वाफ,Superheated vapour
सुपरहेटरोडिन,Superheterodyne
सुपरहेटरोडिन कन्व्हर्टर,Superheterodyne converter
सुपरहेटरोडिन रिसीव्हर,Superheterodyne receiver
सुपरइम्पोज्ड (चालू),Superimposed (current)
सुपरपोजिशन,Superimposition
सुपरपोजिशन,Superposition
सुपरसोनिक,Supersonic
पुरवठा नलिका,Supply duct
दडपशाही ग्रीड,Suppression grid
पृष्ठभागाचा आवाज,Surface noise
पृष्ठभाग लाट,Surface wave
सर्फिंग,Surfing
लाट,Surge
आसपासच्या,Surroundings
संवेदनाक्षमता,Susceptance
संवेदनशीलता,Susceptibility
निलंबित,Suspended
स्वॅप,Swap
स्वीप सर्किट,Sweep circuit
स्विच,Switch
स्विच बोर्ड,Switch board
नियंत्रण युनिट चालू करा,Switch on control unit
स्विचिंग,Switching
प्रतीक दर,Symbol rate
सममितीय,Symmetrical
समक्रमित (सिंक्रोनस),Sync (synchronous)
समक्रमित नाडी,Sync pulse
समक्रमण हस्तांतरण,Sync transfer
संकालन,Synchronization
समक्रमित,Synchronized
सिंक्रोनस,Synchronous
सिंक्रोनस मोटर,Synchronous motor
Synergic,Synergic
Synergistic,Synergistic
समन्वय,Synergy
सिंटॅक्टिक,Syntactic
मांडणी,Syntax
वाक्यरचनेची चूक,Syntax error
सिंथेसाइझर,Synthesizer
सिंथेसाइझर कार्ड,Synthesizer cards
प्रणाली,System
सिस्टम आर्किटेक्चर,System architecture
सिस्टम डिझाइन,System design
सिस्टम मेनू,System menu
टॅग,Tag
परत बोला,Talk back
टेप,Tape
टेप रेकोर्डर,Tape recorder
टेप काप,Tape slicing
टेपर्ड,Tapered
लक्ष्य,Target
आयात मालावरील जकात,Tariff
टास्क बार,Task bar
तांत्रिक,Technical
तांत्रिक आव्हान,Technical challenge
तांत्रिक वैशिष्ट्ये,Technical features
तांत्रिक मार्गदर्शक तत्त्वे,Technical guidelines
तांत्रिक मापदंड,Technical parameter
तांत्रिक गुणवत्ता,Technical quality
तांत्रिक स्नॅग,Technical snag
तंत्र,Technique
तांत्रिक अडचणी,Technological constraint
तंत्रज्ञान,Technology
तंत्रज्ञान मूल्यांकन,Technology assessment
टेलिकास्टिंग,Telecasting
टेलिसिन,Telecine
टेलीग्राफी,Telegraphy
टेलिमेटिक्स,Telematics
टेलिमेटरिंग,Telemetering
टेलिफोन,Telephone
टेलिटेक्स्ट,Teletext
टेलिव्हिजन,Television
तापमान,Temperature
तापमान नियंत्रण,Temperature control
ऐहिक,Temporal
ऐहिक व्यवस्थापन,Temporal management
ऐहिक अनावश्यकता,Temporal redundancy
ताणासंबंधीचा शक्ती,Tensile strength
तंबू,Tentacle
तेराबाइट (टीबी),Terabyte (TB)
टर्मिनल,Terminal
टर्मिनल अ‍ॅडॉप्टर्स,Terminal adapters
टर्मिनल उपकरणे,Terminal equipment
संपुष्टात आणणे,Terminating
समाप्त प्रतिकार,Terminating resistance
समाप्ती,Termination
टर्मिनेटर,Terminator
भूप्रदेश प्रोफाइल,Terrain profiles
तृतीयक वळण,Tertiary winding
चाचणी,Test
चाचणी डेटा,Test data
चाचणी प्रतिमा,Test image
चाचणी सिग्नल,Test signal
परीक्षक,Tester
चाचणी,Testing
चाचण्या आणि मोजमाप,Tests and measurement
थर्मल आवाज,Thermal noise
थर्मल ओव्हरलोड रिले,Thermal overload relay
थर्मिओनिक रेक्टिफायर,Thermionic rectifier
थर्माकोपल,Thermocouple
थर्मामीटर,Thermometer
थर्मोस्टॅट,Thermostat
थिम्बल,Thimble
थोरिएटेड फिलामेंट,Thoriated filament
धागा,Thread
तीन टप्प्यात पुरवठा,Three phase supply
तीन फेज ट्रान्सफॉर्मर,Three phase transformer
उंबरठा,Threshold
घसा मायक्रोफोन,Throat microphone
थ्रस्ट,Thrust
थायरट्रॉन,Thyratron
थायरिस्टर,Thyristor
टिल्ट,Tilt
लाकूड,Timbre
वेळ,Time
वेळ बेस,Time base
वेळ कोड,Time code
वेळ स्थिर,Time constant
वेळ विलंब,Time delay
वेळ डोमेन,Time domain
वेळ नमुना,Time sampling
वेळ ताणणे,Time stretching
टाइमर,Timer
शीर्षक पट्टी,Title bar
टू आणि फ्रो मोशन,To and fro motion
टॉगल स्विच,Toggle switch
टोकन रिंग नेटवर्क,Token ring network
सहिष्णुता,Tolerance
टोन नियंत्रण,Tone control
टूल बार,Tool bar
साधने,Tools
दात तयार,Toothed gearing
टोपोलॉजी,Topology
टोरॉइडल वळण,Toroidal winding
टॉर्क,Torque
एकूण गुणवत्ता व्यवस्थापन (टीक्यूएम),Total quality management (TQM)
एकूण,Totalizer
टॉवर,Tower
ट्रेसर,Tracer
ट्रेसिंग,Tracing
ट्रॅक,Track
ट्रॅक बॉल,Track ball
ट्रॅकिंग,Tracking
रहदारी व्यवस्थापन,Traffic management
ट्रान्झॅक्शनल फाइल सिस्टम,Transactional file system
ट्रान्सकोड,Transcode
ट्रान्सड्यूसर,Transducer
ट्रॅनसीव्हर,Transeiver
हस्तांतरण वैशिष्ट्ये,Transfer characteristics
हस्तांतरण कार्य,Transfer function
रोहीत्र,Transformer
ट्रान्सफॉर्मर एक्झिटर,Transformer exciter
ट्रान्सफॉर्मर ट्रॉली,Transformer trolley
क्षणिक,Transient
क्षणिक कोडिंग,Transient coding
क्षणिक त्रुटी,Transient error
क्षणिक स्विचिंग,Transient switching
ट्रान्झिस्टर,Transistor
अनुवाद,Translation
अनुवादक,Translator
संसर्ग,Transmission
ट्रान्समिशन इंटरफेस,Transmission interface
ट्रान्समिशन लाइन,Transmission line
ट्रान्समिशन लॉस,Transmission loss
ट्रान्समिशन स्टुडिओ,Transmission studio
ट्रान्समीटर,Transmitter
ट्रान्समीटर कंट्रोलर,Transmitter controller
ट्रान्समीटर देखभाल,Transmitter maintenance
ट्रान्समीटर आउट पॉवर ठेवा,Transmitter out put power
Ten न्टीना प्रसारित करणे,Transmitting antenna
Ten न्टीना गेन प्रसारित करणे,Transmitting antenna gain
प्रसारित वारंवारता,Transmitting frequency
प्रसारित स्टेशन,Transmitting station
ट्रान्सपॉन्डर,Transponder
ट्रॅपॅट डायोड,Trapatt diode
प्रवासी लाट,Travelling wave
ट्रेलिस डिकोडिंग,Trellis decoding
खंदक आणि नाली,Trench and conduit
ट्रिगर सर्किट,Trigger circuit
ट्रिम,Trim
ट्रिमिंग,Trimming
ट्रायपॉड,Tripod
ट्रॉपोस्फीअर,Troposphere
काटेकोर,Truncation
सत्य टेबल,Truth table
ट्यून केलेले,Tuned
ट्यूनर,Tuner
ट्यूनिंग,Tuning
बोगदा डायोड,Tunnel diode
बोगदा,Tunnelling
व्यवस्थापनाकडे वळा,Turn around management
टर्न टेबल,Turn table
ट्वीटर,Tweeter
मुरडले,Twisted
ट्विस्ट जोडी केबल,Twisted pair cable
असंतुलित ऑडिओ लाइन,Unbalanced audio line
व्होल्टेज अंतर्गत,Under voltage
युनिकास्टिंग,Unicasting
युनिव्हर्सल गेट,Universal gate
युनिव्हर्सल नेटवर्क,Universal network
अन्वाटेड फिल्टर,Unweighted filter
कन्व्हर्टर अप,Up convertor
अपलिंक,Uplink
अपलोड,Upload
वापरण्यायोग्य फील्ड सामर्थ्य,Usable field strength
मूल्यवर्धित सेवा,Value added services
व्हेरॅक्टर डायोड,Varactor diode
चल,Variable
चल क्षेत्र ध्वनी ट्रॅक,Variable area sound track
चल डेटा रेट कॉम्प्रेशन,Variable data rate compression
चल घनता ध्वनी ट्रॅक,Variable density sound track
चल आउटपुट डेटा दर,Variable output data rate
वेक्टर,Vector
वेक्टर प्रतिबाधा मीटर,Vector impedance meter
वेक्टर नेटवर्क विश्लेषक,Vector network analyzer
प्रकाशाचा वेग,Velocity of light
वेंटेड बॉक्स,Vented box
अष्टपैलुत्व,Versatility
आवृत्ती,Version
अनुलंब विमान,Vertical plane
अनुलंब ध्रुवीकरण,Vertically polarized
वेस्टिगियल साइड बँड (व्हीएसबी),Vestigial side band (VSB)
कंप,Vibration
व्हायब्रेटर,Vibrator
व्हिडिओ,Video
व्हिडिओ एम्पलीफायर,Video amplifier
व्हिडिओ साखळी,Video chain
व्हिडिओ वैशिष्ट्ये,Video characteristics
व्हिडिओ कोड,Video code
व्हिडिओ कॉम्प्रेशन,Video compression
व्हिडिओ कॉन्फरन्सिंग,Video conferencing
व्हिडिओ ग्राफिक्स अ‍ॅडॉप्टर,Video graphics adapter
व्हिडिओ प्रवाह,Video streaming
व्हिडिओ स्विचर,Video switcher
व्हिडिओग्राफी,Videography
दृश्य,View
अंतर पहात आहे,Viewing distance
आभासी,Virtual
आभासी पत्ता,Virtual address
आभासी उंची,Virtual height
आभासी स्मृती,Virtual memory
आभासी खाजगी नेटवर्क,Virtual private network
आभासी वास्तविकता,Virtual reality
विषाणू,Virus
विस्मयकारकता,Viscosity
दृश्यमानता,Visibility
दृष्टी,Vision
व्हिज्युअल प्रदर्शन,Visual display
व्हिज्युअल तपासणी,Visual inspection
व्हिज्युअल रेडिओ,Visual radio
आवाज वारंवारता,Voice frequency
व्हॉईस मेल,Voice mail
व्हॉईस ओव्हर आयपी,Voice over IP
व्हॉईस ओव्हर रेकॉर्डिंग (व्हीओआर),Voice over recording (VOR)
अस्थिर द्रव,Volatile liquid
अस्थिर मेमरी,Volatile memory
व्होल्ट,Volt
विद्युतदाब,Voltage
व्होल्टेज नियंत्रित ऑसीलेटर (व्हीसीओ),Voltage controlled oscillator (VCO)
व्होल्टेज फ्लॅकेट्युएशन,Voltage flactuation
व्होल्टेज नियमन,Voltage regulation
व्होल्टेज सॅग,Voltage sag
व्होल्टेज स्पाइक,Voltage spike
व्होल्टेज स्टेबलायझर,Voltage stabilizer
व्होल्टेज स्टँडिंग वेव्ह रेशो,Voltage standing wave ratio
व्होल्टमीटर,Voltmeter
खंड,Volume
ध्वनि नियंत्रण,Volume control
वेळ वाट,Waiting time
वॉटरमार्किंग,Watermarking
वॅट (डब्ल्यू),Watt (W)
वॅट तास,Watt hour
वॅटलेस घटक,Wattless component
वेव्ह,Wave
वेव्ह मोशन,Wave motion
वेव्हफॉर्म,Waveform
वेव्हफ्रंट,Wavefront
वेव्हगुइड,Waveguide
तरंगलांबी,Wavelength
वेव्हलेट,Wavelet
वेब,Web
अंतर्जाल शोधक,Web browser
वेब पृष्ठ,Web page
वेब पोर्टल,Web portal
वेब सर्व्हर,Web server
वेबकास्टिंग,Webcasting
वेबोपीडिया,Webopedia
संकेतस्थळ,Website
भारित फिल्टर,Weighted filter
ओले बल्ब तापमान,Wet bulb temperature
पांढरा आवाज,White noise
वाइड एंगल लेन्स,Wide angle lens
वाइड एरिया नेटवर्क,Wide area network
वाइडबँड,Wideband
विकिमीडिया,Wikimedia
विकिपीडिया,Wikipedia
विंचेस्टर डिस्क,Winchester disk
विंडोज,Windows
विंडोज मीडिया प्लेयर,Windows media player
विंडशील्ड,Windshield
वायर,Wire
वायरलेस,Wireless
वायरलेस ट्रान्समिशन,Wireless transmission
वायरिंग,Wiring
वूफर,Woofer
शब्द प्रक्रिया,Word processing
शब्द प्रक्रिया करणारा,Word processor
कार्य प्रक्रिया,Work process
कामाची जागा,Work space
वर्क ग्रुप,Workgroup
वर्कलोड,Workload
कार्यशाळा,Workshop
वर्कस्टेशन,Workstation
जगभरातील वेब (www),Worldwide web (www)
जखमेच्या रोटर,Wound rotor
व्वा आणि फडफड,Wow and flutter
YouTube,You tube
झेनिथ,Zenith
झिगझॅग,Zigzag
झिप,Zip
झिप फायली,Zip files
झिप,Zipped
झोन,Zone
झूम,Zoom
प्रतिमेचे दृष्य रूप मोठे करा,Zoom in
झूम मायक्रोफोन,Zoom microphone
झूम कमी करा,Zoom out
झूमिंग,Zooming
