Bengali,Gujarati
"প্ল্যাটিনাম তাপমাত্রা, প্ল্যাটিনাম তাপমাত্রা","પ્લેટિનમ તાપમાન, પ્લેટિનમ તાપમાન"
প্ল্যাটিনাম থার্মোমিটার,પ્લેટિનમ થર્મોમીટર
প্ল্যাটিনাম কুণ্ডলী,પ્લેટિનમ કોઇલ
প্লাটিনাম-রোডিয়াম,પ્લેટિનમ-રોડિયમ
"ইলেক্ট্রো লেপা, গ্যালভানাইজড, ধাতুপট্টাবৃত, ধাতুপট্টাবৃত","ઇલેક્ટ્રો કોટેડ, ગેલ્વેનાઈઝ્ડ, પ્લેટેડ, પ્લેટેડ"
"flattened, flat, flat, pattikavidli","ચપટી, સપાટ, સપાટ, પાટિકાવિડલી"
ফলক প্রকৃতি,તકતી પ્રકૃતિ
ফলকের আকার,તકતીનું કદ
প্রতিফলন মাথা,પ્રતિબિંબ વડા
শ্রবণশক্তি ক্ষতি,શ્રાવ્ય નુકશાન
রিফ্লেক্স সিস্টেম,રીફ્લેક્સ સિસ્ટમ
খেলার সময়,રમવાનો સમય
প্লেনাম,પૂર્ણાહુતિ
প্লেনাম সেল,પ્લેનમ સેલ
বহুবর্ণ,પોલીક્રોમેટિક
বহুবর্ণতা,બહુ રંગીનતા
নমনীয়তা,અસ્થિરતા
প্লিওট্রন,પ્લેયોટ્રોન
স্পর্শ,સ્પર્શ
স্পর্শ খাবার,ટચ ડીશ
"প্লট, এলাকা, প্লট, প্লট","પ્લોટ, વિસ્તાર, પ્લોટ, પ્લોટ"
চক্রান্ত করা,કાવતરું કર્યું
গ্রাফিকাল নিয়ন্ত্রণ,ગ્રાફિકલ નિયંત્રણ
প্লট করা ফ্রিকোয়েন্সি বিতরণ,પ્લોટ કરેલ આવર્તન વિતરણ
চক্রান্ত করা,કાવતરું કર્યું
খসড়া,મુસદ્દો
খসড়া চার্ট,ડ્રાફ્ટિંગ ચાર્ટ
চক্রান্তকারী,કાવતરાખોર
খসড়া ব্যবধান,ડ્રાફ્ટિંગ અંતરાલ
খসড়া মেশিন,ડ્રાફ્ટિંગ મશીન
আকর্ষণ,ટ્રેક્શન
আকৃষ্ট,આકર્ષિત
স্ট্রিং টান,દોરો ખેંચો
টান তারের,વાયર ખેંચો
"স্টপার, প্লাগ","સ્ટોપર, પ્લગ"
প্লাগ-কুশন পদ্ধতি,પ્લગ-કુશન પદ્ધતિ
প্লাগ ফিউজ,પ્લગ ફ્યુઝ
প্লাগেবল ইউনিট,પ્લગેબલ યુનિટ
প্লাগবোর্ড ডায়াগ্রাম,પ્લગબોર્ડ ડાયાગ્રામ
প্লাম্বাগিলা,પ્લમ્બગિલા
"ফিরে, ফিরে","પાછળ, પાછળ"
"plunger, plunger","કૂદકા મારનાર, કૂદકા મારનાર"
একাধিক উত্পাদন,બહુવિધ ઉત્પાદન
একাধিক বিক্ষিপ্তকরণ,બહુવિધ છૂટાછવાયા
প্লুটোনিয়াম,પ્લુટોનિયમ
প্লুটোনিয়াম চুল্লি,પ્લુટોનિયમ રિએક્ટર
জলীয়,જલીય
ব্যাক এয়ার ট্রান্সমিশন,બેક એર ટ્રાન્સમિશન
বায়ুসংক্রান্ত,વાયુયુક્ત
গ্যাস মেকানিক্স,ગેસ મિકેનિક્સ
পোকেল-ইফেক্ট,પોકલ-ઇફેક્ટ
"কোটারি, ইনডোর, প্রসেসড কার্ড ম্যাস, জ্যাব, পকেট","કોટરી, ઇન્ડોર, પ્રોસેસ્ડ કાર્ડ માસ, જબ, પોકેટ"
জেবি অ্যান্টেনা,જેબી એન્ટેના
"ফটোফর্মার, লাইট ফাংশন জেনারেটর","ફોટોફોર્મર, લાઇટ ફંક્શન જનરેટર"
pooid বক্ররেখা,pooid વળાંક
ponso গতি,પોન્સો ઝડપ
পয়েন্ট চার্জ,બિંદુ ચાર્જ
পয়েন্ট চার্জ ইলেকট্রন,બિંદુ ચાર્જ ઇલેક્ટ્રોન
পয়েন্ট যোগাযোগ ডায়োড,બિંદુ સંપર્ક ડાયોડ
পয়েন্ট যোগাযোগ ট্রানজিস্টর,બિંદુ સંપર્ક ટ્રાન્ઝિસ્ટર
"সূচক গণিত, তীক্ষ্ণ গণিত","અનુક્રમણિકા ગણિત, તીવ્ર ગણિત"
পয়েন্ট ত্রুটি,બિંદુ ભૂલ
বিন্দু ডাইপোল,બિંદુ દ્વિધ્રુવ
পয়েন্ট ইলেক্ট্রোড,બિંદુ ઇલેક્ટ્રોડ
বিন্দু ইলেকট্রন,બિંદુ ઇલેક્ટ્રોન
পয়েন্ট ফোকাস,બિંદુ ફોકસ
বিন্দু জালি,બિંદુ જાળી
বিন্দু ভর,બિંદુ સમૂહ
বিন্দু মিউটেশন,બિંદુ પરિવર્તન
পয়েন্ট অবজেক্ট,બિંદુ પદાર્થ
কম্প্যাকশন পয়েন্ট,કોમ્પેક્શન પોઈન્ટ
পাল্টা পয়েন্ট,પ્રતિ-બિંદુ
পর্যবেক্ষণ বিন্দু,અવલોકન બિંદુ
বিরল বিন্দু,દુર્લભ બિંદુ
সাসপেনশন পয়েন্ট,સસ્પેન્શન બિંદુ
স্থানান্তর পয়েন্ট,સ્થાનાંતરણ બિંદુ
বিন্দু কণা,બિંદુ કણ
বিন্দু ঢাল পদ্ধতি,બિંદુ ઢાળ પદ્ધતિ
উৎস বিন্দু,બિંદુ સ્ત્રોત
বিন্দু প্রতিসাম্য,બિંદુ સમપ્રમાણતા
সাইটে রেডিও ট্রান্সমিশন,સાઇટ રેડિયો ટ્રાન્સમિશન પર
বিন্দু তাকানো,બિંદુ staring
"নির্দেশক, নির্দেশক","નિર્દેશક, નિર્દેશક"
পিন্টোলাইট বাতি,પિન્ટોલાઇટ લેમ્પ
দূষিত,દુષિત
বিষক্রিয়া,ઝેર
"পয়জনিং কম্পিউটার, পয়জনিং কম্পিউটার","પોઈઝનીંગ કોમ્પ્યુટર, પોઈઝનીંગ કોમ્પ્યુટર"
বিষ বিরোধী সূচক,ઝેર વિરોધી સૂચક
বিষ বিতরণ,ઝેરનું વિતરણ
"পোলার, পোলার","ધ્રુવીય, ધ્રુવીય"
মেরু শিখা,ધ્રુવીય જ્યોત
মেরু অক্ষ,ધ્રુવીય ધરી
দিকনির্দেশক মোমবাতি শক্তি,દિશાત્મક મીણબત્તીની શક્તિ
মেরু অস্তরক,ધ્રુવીય ડાઇલેક્ટ્રિક
মেরু দূরত্ব,ધ્રુવીય અંતર
মেরু অঞ্চল,ધ્રુવીય પ્રદેશ
পোলার জালি,ધ્રુવીય જાળી
মেরু পদার্থ,ધ્રુવીય બાબત
মেরু বিকিরণ প্যাটার্ন,ધ્રુવીય રેડિયેશન પેટર્ન
মেরু রশ্মি,ધ્રુવીય કિરણ
মেরু টেলিস্কোপ,ધ્રુવીય ટેલિસ્કોપ
পোলারিটি অনুপাত,પોલેરિટી રેશિયો
পোলারিমিটার,પોલેરીમીટર
পোলারিমেট্রি,પોલેરીમેટ્રી
পোলারিটি বর্ণালী,પોલેરિટી સ્પેક્ટ્રમ
পোলারিটি,ધ્રુવીયતા
মেরুকরণ,ધ્રુવીકરણ
পোলারাইজিং চার্জ,ધ્રુવીકરણ ચાર્જ
পোলারাইজিং ইলেক্ট্রন,ધ્રુવીકરણ ઇલેક્ટ્રોન
পোলারিটি প্রসারণ,ધ્રુવીયતા વિસ્તરણ
মেরুকরণ ফ্যাক্টর,ધ્રુવીકરણ પરિબળ
polarizing ফিল্টার,ધ્રુવીકરણ ફિલ્ટર
পোলারাইজেশন আইডেন্টিটি,ધ્રુવીકરણ ઓળખ
পোলারাইজিং মাইক্রোস্কোপ,ધ્રુવીકરણ માઇક્રોસ્કોપ
মূল মেরুকরণ,મુખ્ય ધ્રુવીકરણ
"অস্তরক এর মেরুকরণ, অস্তরক এর মেরুকরণ","ડાઇલેક્ટ્રિકનું ધ્રુવીકરણ, ડાઇલેક્ટ્રિકનું ધ્રુવીકરણ"
মেরুকরণ সম্ভাবনা,ધ્રુવીકરણ સંભવિત
মেরুকরণ ভেক্টর,ધ્રુવીકરણ વેક્ટર
"পোলারিস্কোপ, পোলারিস্কোপ","પોલારીસ્કોપ, પોલારીસ્કોપ"
মেরুকরণ,ધ્રુવીકરણ કરવું
পোলারাইজড উপাদান,ધ્રુવીકરણ ઘટક
"polarized dielectric, polarized dielectric","પોલરાઇઝ્ડ ડાઇલેક્ટ્રિક, પોલરાઇઝ્ડ ડાઇલેક્ટ્રિક"
পোলারাইজড আলো,ધ્રુવીકૃત પ્રકાશ
"পোলারাইজার, পোলারাইজার","polarizer, polarizer"
মেরুকরণ কোণ,ધ્રુવીકરણ કોણ
শব্দ ফিল্টার,ધ્વનિ ફિલ્ટર
পোলারাইজিং মাইক্রোস্কোপ,ધ્રુવીકરણ માઇક્રોસ્કોપ
মেরুকরণ পদ্ধতি,ધ્રુવીકરણ પદ્ધતિ
পোলারিটি ভোল্টেজ,પોલેરિટી વોલ્ટેજ
পোলারিটি,ધ્રુવીયતા
পোলারিটি বর্ণালী,પોલેરિટી સ્પેક્ટ્રમ
পোলারিটি উপবৃত্তাকার,ધ્રુવીયતા લંબગોળ
মেরু বন্ধন,ધ્રુવીય બંધન
পোলারিটি পতন,પોલેરિટી પતન
মেরুকরণ উপবৃত্তাকার,ધ્રુવીકરણ લંબગોળ
ইলেক্ট্রোড মেরুকরণ,ઇલેક્ટ્રોડ ધ્રુવીકરણ
মেরুকরণ সম্ভাবনা,ધ્રુવીકરણ સંભવિત
মেরুকরণ প্রতিরোধের,ધ્રુવીકરણ પ્રતિકાર
পোলারাইজেশন স্পেকট্রোস্কোপি,ધ્રુવીકરણ સ્પેક્ટ્રોસ્કોપી
পোলারাইজড ইলেক্ট্রোলাইট ক্যাপাসিটর,પોલરાઇઝ્ડ ઇલેક્ટ્રોલાઇટ કેપેસિટર
পোলারাইজড ইলেক্ট্রোম্যাগনেটিক বিকিরণ,ધ્રુવીકૃત ઇલેક્ટ્રોમેગ્નેટિક રેડિયેશન
পোলারাইজড নিউট্রন,ધ્રુવીકૃત ન્યુટ્રોન
পোলারাইজড প্লাগ,પોલરાઇઝ્ડ પ્લગ
পোলারাইজড আধার,ધ્રુવીકૃત પાત્ર
পোলারাইজড রিলে,પોલરાઇઝ્ડ રિલે
পোলারাইজিং মাইক্রোস্কোপ,ધ્રુવીકરણ માઇક્રોસ્કોપ
"মেরুকরণ শক্তি, মেরুকরণ শক্তি","ધ્રુવીકરણ શક્તિ, ધ્રુવીકરણ શક્તિ"
পোলারাইজেশন ভোল্টেজ (সম্ভাব্য সংগ্রহ),ધ્રુવીકરણ વોલ્ટેજ (સંભવિત એકત્ર)
পোলারয়েড,પોલરોઇડ
"পোলারন, পোলারন","પોલરોન, પોલારોન"
"মেরু, অসীম, যোগাযোগ, মেরু","ધ્રુવ, અનંત, સંપર્ક, ધ્રુવ"
মেরু প্রভাব,ધ્રુવ અસર
মেরু প্রভাব,ધ્રુવ અસર
মেরু ব্যবধান,ધ્રુવ અંતરાલ
মেরু অংশ,ધ્રુવીય સેગમેન્ટ
পোলারিটি,ધ્રુવીયતા
পোলওয়ার্ড,ધ્રુવ તરફ
মেরু ভ্যান কুণ্ডলী,ધ્રુવ વેન કોઇલ
পোলোনিয়াম,પોલોનિયમ
polyatomic,પોલિએટોમિક
ভিন্নতা,વૈવિધ્યનો
পলিক্রোম্যাটিক বিকিরণ,પોલીક્રોમેટિક રેડિયેશન
পলিহেড্রাল,પોલિહેડ્રલ
মাল্টিক্রিস্টালাইন,બહુસ્ફટિકીય
বহুভুজকরণ,બહુકોણીકરણ
বহুরূপী,પોલીમોર્ફિક
মাল্টিফেজ সার্কিট,મલ્ટિફેઝ સર્કિટ
মাল্টিফেজ ইন্ডাকশন মোটর,મલ્ટિફેઝ ઇન્ડક્શન મોટર
পলিমারিক উৎস,પોલિમરીક સ્ત્રોત
মাল্টিস্টেজ সিঙ্ক্রোনাস জেনারেটর,મલ્ટિ-સ્ટેજ સિંક્રનસ જનરેટર
মাল্টিফেজ সিস্টেম,મલ્ટિફેઝ સિસ્ટમ
একাধিক প্রিজম,બહુવિધ પ્રિઝમ
পলিস্টাইরিন বার,પોલિસ્ટરીન બાર
পালিরোড অ্যান্টেনা,પાલીરોડ એન્ટેના
পালিরোড অ্যান্টেনা,પાલીરોડ એન્ટેના
"বহুমুখী, বহুগুণ, বহুগুণ","બહુપક્ષીય, મેનીફોલ્ડ, મેનીફોલ્ડ"
মাল্টিভেরিয়েট কম্প্রেশন বক্ররেখা,મલ્ટિવેરિયેટ કમ્પ્રેશન કર્વ
বহুপদী প্রক্রিয়া,બહુપદી પ્રક્રિયા
বহুরূপী,પોલીમોર્ફિક
পলিটাইপ ধারণা,પોલિટાઇપ ખ્યાલ
Pomeranch এর উপপাদ্য,પોમેરેન્ચનું પ્રમેય
পোমেরন,પોમેરોન
"পুল, পুল","પૂલ, પૂલ"
কয়েল ক্যাথোড,કોઇલ કેથોડ
কয়েল ক্যাথোড টিউব,કોઇલ કેથોડ ટ્યુબ
পুল আমানত,પૂલ ડિપોઝિટ
পুষ্করিণী চুল্লি,પુષ્કારિણી રિએક્ટર
কম শোষক,ઓછા શોષક
বিকিরণ,ઇરેડિયેશન
স্বল্প রেজল্যুশন,ઓછું રીઝોલ્યુશન
কম দৃশ্যমানতা,ઓછી દૃશ્યતા
পয়েন্টকেয়ার ইলেক্ট্রন,પોઈનકેર ઈલેક્ટ્રોન
পয়েন্ট অপূর্ণতা,બિંદુ અપૂર્ણતા
বিরতি পয়েন্ট,વિરામ બિંદુ
জনসংখ্যার বিপরীত,વસ્તી વ્યુત્ક્રમ
স্তরের জনসংখ্যা,વર્ગની વસ્તી
স্টোমাটাল প্রসারণ,સ્ટોમેટલ પ્રસરણ
ছিদ্র,છિદ્રાળુતા
পোরো প্রিজম,પોરો પ્રિઝમ
"বন্দর, বন্দর, গেটওয়ে, জ্বালানী গেট","બંદર, બંદર, પ્રવેશદ્વાર, બળતણ દ્વાર"
জ্বালানী গেট এলাকা,બળતણ દ્વાર વિસ્તાર
পোর্ট রাডার ইনস্টিটিউট,પોર્ટ રડાર સંસ્થા
সুবহ,પોર્ટેબલ
বহনযোগ্য অ্যান্টেনা,પોર્ટેબલ એન્ટેના
স্থানান্তরযোগ্য ডিভাইস,પોર્ટેબલ ઉપકરણ
বহনযোগ্য মনিটর,પોર્ટેબલ મોનિટર
পোর্টেবল রিসিভার,પોર્ટેબલ રીસીવર
পোর্টেবল টেলিভিশন ট্রান্সমিটার,પોર્ટેબલ ટેલિવિઝન ટ્રાન્સમીટર
বহনযোগ্য ট্রান্সমিটার,પોર્ટેબલ ટ્રાન્સમીટર
পজিস্টার,પોસ્ટર
অবস্থান প্রভাব,સ્થાન અસર
স্থান ফ্যাক্টর,સ્થળ પરિબળ
অবস্থানগত পুনর্বিনিয়োগ,સ્થિતિકીય પુનઃરોકાણ
পজিশনিং উপাদান,સ્થિતિ તત્વ
"স্থান isomerism, স্থান isomerism","આઇસોમેરિઝમ મૂકો, આઇસોમેરિઝમ મૂકો"
স্ট্যাটাস লাইন,સ્થિતિ રેખા
ভারসাম্য বিন্দু,સંતુલન બિંદુ
অবস্থান অপারেটর,પોઝિશન ઓપરેટર
অবস্থান প্রতিনিধিত্ব,સ્થિતિનું પ્રતિનિધિત્વ
অবস্থান সংখ্যা,સ્થિતિ નંબર
দূরত্ব পরিমাপক,અંતર માપક
খসড়া প্লেট,ડ્રાફ્ટિંગ પ્લેટ
অবস্থান ভেক্টর,સ્થિતિ વેક્ટર
"ইতিবাচক, অর্থ, ইতিবাচক, ইতিবাচক","હકારાત્મક, પૈસા, હકારાત્મક, હકારાત્મક"
ইতিবাচক ত্বরণ,હકારાત્મક પ્રવેગક
ইতিবাচক ডবল প্রতিসরণ,હકારાત્મક ડબલ રીફ્રેક્શન
"টাকা চার্জ, টাকা চার্জ","મની ચાર્જ, મની ચાર્જ"
সম্পদ virility,સંપત્તિ વીરતા
ইতিবাচক কলাম,હકારાત્મક કૉલમ
ইতিবাচক স্ফটিক,હકારાત્મક સ્ફટિક
ইতিবাচক বর্তমান,હકારાત્મક પ્રવાહ
ইতিবাচক স্রাব,હકારાત્મક સ્રાવ
ড্রাম বিকৃতি,ડ્રમ વિકૃતિ
ইতিবাচক বৈদ্যুতিক চার্জ,હકારાત્મક ઇલેક્ટ્રિક ચાર્જ
অর্থ ইলেক্ট্রোড,મની ઇલેક્ટ્રોડ
অর্থ ইলেকট্রন,મની ઇલેક્ટ્રોન
সম্পদ বৃদ্ধি,સંપત્તિ લંબાવવું
ইতিবাচক ত্রুটি,હકારાત્મક ભૂલ
ইতিবাচক রিফিল,હકારાત્મક રિફિલ
ইতিবাচক ফিল্ম ফটোমেট্রি,હકારાત્મક ફિલ્મ ફોટોમેટ્રી
মানি গ্রিড অসিলেটর,મની ગ્રીડ ઓસિલેટર
টাকা গর্ত,મની હોલ
ইতিবাচক মিথস্ক্রিয়া,હકારાત્મક ક્રિયાપ્રતિક્રિયા
টাকা আয়ন,પૈસા આયન
ইতিবাচক লেন্স,હકારાત્મક લેન્સ
"মানি মিটারিং, মানি ক্লোজিং (যন্ত্র)","મની મીટરિંગ, મની ક્લોઝિંગ (યંત્ર)"
ইতিবাচক মড্যুলেশন,હકારાત્મક મોડ્યુલેશન
ইতিবাচক মুহূর্ত,સકારાત્મક ક્ષણ
টাকা পিক মড্যুলেশন,મની પીક મોડ્યુલેશન
ইতিবাচক ছবি মড্যুলেশন,હકારાત્મક ચિત્ર મોડ્યુલેશન
ইতিবাচক ছবি শিল্প,હકારાત્મક ચિત્ર કલા
টাকা ইজারা,મની લીઝ
টাকার খুঁটি,પૈસાનો ધ્રુવ
অর্থ সম্ভাবনা,નાણાંની સંભાવના
ইতিবাচক মুদ্রণ ইতিবাচক মুদ্রণ,હકારાત્મક પ્રિન્ટ હકારાત્મક પ્રિન્ટ
ইতিবাচক মুদ্রণ প্রযুক্তি,હકારાત્મક પ્રિન્ટ ટેકનોલોજી
অর্থ রশ্মি বিশ্লেষণ,મની રે વિશ્લેષણ
টাকা রে,પૈસા રે
অর্থ প্রতিক্রিয়া,પૈસાની પ્રતિક્રિયા
প্রতিরোধের ইতিবাচকতা সহগ,પ્રતિકારની હકારાત્મકતા ગુણાંક
অর্থ প্রতিক্রিয়া,નાણાં પ્રતિભાવ
ইতিবাচক ঘূর্ণন স্তর,હકારાત્મક રોટેશનલ સ્તર
ইতিবাচক পৃষ্ঠ,હકારાત્મક સપાટી
ইতিবাচক প্রবণতা,હકારાત્મક વલણ
অর্থ টার্মিনাল,મની ટર્મિનલ
ইতিবাচক তামসন প্রভাব,હકારાત્મક ટેમસન અસર
ইতিবাচক গঠন,હકારાત્મક માળખું
ইতিবাচক শূন্য,હકારાત્મક શૂન્ય
ইতিবাচক,હકારાત્મકવાદી
ধন,સંપત્તિ
পজিট্রন,પોઝીટ્રોન
পজিট্রন বিকিরণকারী,પોઝીટ્રોન ઉત્સર્જક
পজিট্রনিয়াম,પોઝીટ્રોનિયમ
সম্ভাব্যতা,સંભાવના
"সম্ভাবনা, সম্ভাবনা","સંભાવના, સંભાવના"
স্তম্ভ,આધારસ્તંભ
পোস্ট ডিফ্লেকশন ত্বরণ,પોસ્ટ ડિફ્લેક્શન પ્રવેગક
পোস্ট ডিফ্লেকশন ত্বরণ,પોસ્ટ ડિફ્લેક્શન પ્રવેગક
ডিফ্লেকশন এক্সিলারেটর ইলেক্ট্রোড,ડિફ્લેક્શન એક્સિલરેટર ઇલેક્ટ્રોડ
ভাফালয়োত্র নেমেকা,વફાલ્યોત્રા નેમેકા
পোস্ট অফিস বক্স,પોસ્ટ ઓફિસ બોક્સ
পোস্ট অফিস রিলে,પોસ્ટ ઓફિસ રિલે
নিম্ন কোর,નીચા કોર
কম চুম্বক,નીચા ચુંબક
সম্ভাব্য ফাংশন,સંભવિત કાર્ય
"সম্ভাব্য (না, ), সম্ভাব্য, সম্ভাব্য (V, )","સંભવિત (ના, ), સંભવિત, સંભવિત (V, )"
সম্ভাব্য সক্রিয়,સંભવિત સક્રિય
সম্ভাব্য প্রাচীর,સંભવિત રેમ્પાર્ટ
সম্ভাব্য বাক্স,સંભવિત બોક્સ
সম্ভাব্য বক্ররেখা,સંભવિત વળાંક
সম্ভাব্য ঘনত্ব,સંભવિત ઘનતા
সম্ভাব্য চিত্র,સંભવિત રેખાકૃતિ
সম্ভাব্য পার্থক্য,સંભવિત તફાવત
সম্ভাব্য বিভাজক,સંભવિત વિભાજક
সম্ভাব্য ড্রপ,સંભવિત ઘટાડો
বিকৃতি সম্ভাব্য শক্তি,વિરૂપતા સંભવિત ઊર્જા
বিভবশক্তি,સંભવિત ઊર્જા
সম্ভাব্য শক্তি পৃষ্ঠা,સંભવિત ઊર્જા પૃષ્ઠ
সম্ভাব্য ক্ষেত্র,સંભવિત ક્ષેત્ર
সম্ভাব্য বর্তমান,સંભવિત વર્તમાન
সম্ভাব্য প্রবাহ ক্ষেত্র,સંભવિત પ્રવાહ ક્ષેત્ર
সম্ভাব্য গ্রেডিয়েন্ট,સંભવિત ઢાળ
সম্ভাব্য উচ্চ,સંભવિત ઉચ્ચ
সম্ভাব্য অস্থিরতা,સંભવિત અસ્થિરતા
সম্ভাব্য স্যাচুরেশন,સંભવિત સંતૃપ્તિ
সম্ভাব্য বিক্ষিপ্তকরণ,સંભવિત છૂટાછવાયા
সম্ভাব্য সংবেদনশীলতা,સંભવિત સંવેદનશીલતા
সম্ভাব্য পৃষ্ঠা,સંભવિત પૃષ્ઠ
সম্ভাব্য তাপ,સંભવિત ગરમી
সম্ভাব্য টার্মিনাল,સંભવિત ટર્મિનલ
সম্ভাব্য তত্ত্ব,સંભવિત સિદ્ધાંત
সম্ভাব্য ট্রান্সফরমার,સંભવિત ટ્રાન્સફોર્મર
সম্ভাব্য বিভ্রান্তি,સંભવિત મૂંઝવણ
সম্ভাব্য কুপ,સંભવિત કૂપ
বিভাব কুপ মডেল,વિભવ કૂપ મોડલ્સ
সম্ভাব্য অনুপাত পদ্ধতি,સંભવિત ગુણોત્તર પદ્ધતિ
সম্ভাব্য শক্তি মানচিত্র,સંભવિત ઊર્જા નકશો
"potentiometer, potentiomir","પોટેન્ટિઓમીટર, પોટેન્ટિઓમીર"
পটেনশিওমিটার রেকর্ডার,પોટેન્ટિઓમીટર રેકોર્ડર
সম্ভাবনাময় বিশ্লেষণ,સંભવિત સમયાંતરે વિશ્લેષણ
সম্ভাব্য শেষ বিন্দু,સંભવિત અંતિમ બિંદુ
সম্ভাব্য ভিত্তিক পদ্ধতি,સંભવિત લક્ષી પદ્ધતિ
মৃদু চিত্র,પોટિયર ડાયાગ્રામ
কম মুদ্রিত সার্কিট,ઓછી પ્રિન્ટેડ સર્કિટ
মুদ্রিত লাইন হ্রাস করুন,મુદ્રિત રેખા ઘટાડો
"curation, characterization","સારવાર, પાત્રાલેખન"
"পাউন্ড, পাউন্ড, পাউন্ড","પાઉન્ડ, પાઉન્ડ, પાઉન્ડ"
পাউন্ড অসিলেটর,પાઉન્ડ ઓસિલેટર
পাউন্ডাল,પાઉન્ડલ
"পাউডার, পাউডার","પાવડર, પાવડર"
পাউডার পদ্ধতি,પાવડર પદ્ધતિ
"পাউডার প্যাটার্ন, কণা চিত্র","પાવડર પેટર્ન, કણ આકૃતિ"
পাউডার ছবি,પાવડર ફોટો
pulverizing,પલ્વરાઇઝિંગ
"শক্তি, ক্ষমতা, শক্তি, শক্তি","શક્તિ, ક્ષમતા, શક્તિ, શક્તિ"
শক্তি পরিবর্ধন,પાવર એમ્પ્લીફિકેશન
শক্তি বিবর্ধক,પાવર એમ્પ્લીફાયર
আয়াস বাহু,અયસ બહુ
শক্তি ব্রিডার,પાવર બ્રીડર
পাওয়ার ব্রিডার চুল্লি,પાવર બ્રીડર રિએક્ટર
পাওয়ার ফ্যাক্টর,શક્તિ પરિબળ
পাওয়ার ফ্যাক্টর,શક્તિ પરિબળ
পাওয়ার কন্ট্রোল রড,પાવર નિયંત્રણ લાકડી
শক্তি ঘনত্ব,શક્તિ ઘનતા
শক্তি বিভাজক,પાવર વિભાજક
শক্তি বৃদ্ধি,શક્તિ વૃદ્ધિ
শক্তি সহগ,શક્તિ પરિબળ
পাওয়ার ফ্যাক্টর গেজ,પાવર ફેક્ટર ગેજ
শক্তি প্রবাহ,શક્તિ પ્રવાહ
ক্ষমতা কম্পাঙ্ক,પાવર આવર્તન
ক্ষমতা লাভ,પાવર ગેઇન
শক্তি বর্ধন কারক,પાવર જનરેટર
শক্তির কারখানা,વીજળી મથક
ক্ষমতার নিয়ম,સત્તા નિયમ
ব্যাখ্যা নিয়ম পদ্ধতি,ઘાતીકરણ નિયમ પદ્ધતિ
সান্দ্রতা শক্তি আইন,સ્નિગ્ધતાનો પાવર કાયદો
শক্তি স্তর,શક્તિ સ્તર
"পবিত্র লাইন, পাওয়ার ট্রান্সমিশন লাইন","પવિત્ર લાઇન, પાવર ટ્રાન્સમિશન લાઇન"
পাওয়ার লোড,પાવર લોડ
ক্ষমতা মিটার,પાવર મીટર
সমন্বয় ক্ষমতা,ગોઠવણ ક્ષમતા
অপচয় ক্ষমতা,વિસર્જન શક્તિ
লেন্স শক্তি,લેન્સ પાવર
পাওয়ার প্যাকেজ,પાવર પેકેજો
স্ট্রিম রিভেট,સ્ટ્રીમ રિવેટ
"পাওয়ার প্লান্ট, পাওয়ার প্লান্ট","પાવર પ્લાન્ટ, પાવર પ્લાન્ટ"
ক্ষমতা পরিসীমা,પાવર રેન્જ
শক্তি সীমা,શક્તિ મર્યાદા
শক্তি অনুপাত,શક્તિ ગુણોત્તર
পাওয়ার চুল্লি,પાવર રિએક્ટર
শক্তি সংশোধনকারী,પાવર રેક્ટિફાયર
পাওয়ার রিলে,પાવર રિલે
শক্তি প্রয়োজন,પાવર જરૂરિયાત
শক্তি প্রতিরোধক,પાવર રેઝિસ્ટર
শক্তি ব্যর্থতা,પાવર નિષ્ફળતા
ক্ষমতা ভুতুড়ে ঘনত্ব,પાવર સ્પેક્ટ્રલ ઘનતા
মানুষের ফাংশন,માનવ કાર્ય
শক্তি বর্ণালী স্তর,પાવર સ્પેક્ટ્રલ સ્તર
শব্দ চাপের শক্তি বর্ণালী,અવાજ દબાણનું પાવર સ્પેક્ટ્રમ
পাওয়ার সাপ্লাই,વીજ પુરવઠો
পাওয়ার সাপ্লাই সার্কিট,પાવર સપ્લાય સર્કિટ
পাওয়ার সুইচ,વીજળીનું બટન
শক্তি গতিপথ,શક્તિ માર્ગ
ক্ষমতা স্থানান্তর উপপাদ্য,પાવર ટ્રાન્સફર પ્રમેય
"পাওয়ার ট্রান্সফরমার, পাওয়ার ট্রান্সফরমার","પાવર ટ્રાન્સફોર્મર, પાવર ટ્રાન્સફોર્મર"
(বৈদ্যুতিক) পাওয়ার ট্রান্সমিশন,(ઇલેક્ટ્રિકલ) પાવર ટ્રાન્સમિશન
পাওয়ার টিউব,પાવર ટ્યુબ
পাওয়ার কয়েল,પાવર કોઇલ
নির্দেশক প্রবাহ,પોઇન્ટિંગ ફ્લક્સ
পয়েন্টিং রবার্টসন প্রভাব,પોઇન્ટિંગ રોબર્ટસન અસર
"পয়েন্টিং ভেক্টর, পয়েন্টিং ভেক্টর","પોઇન્ટિંગ વેક્ટર, પોઇન્ટિંગ વેક્ટર"
নির্দেশক উপপাদ্য,પોઇન્ટિંગ પ્રમેય
রূপান্তর বিন্দু,સંક્રમણ બિંદુ
পোলার মাইক্রো ইলেক্ট্রোড,ધ્રુવીય માઇક્રો ઇલેક્ટ્રોડ
মেরুকরণ শক্তি,ધ્રુવીકરણ ઊર્જા
