Gujarati,English
પ્રોપેલન્ટ,propeller
ગુણધર્મો,Properties
"યોગ્ય મૂલ્ય, ઇજન મૂલ્ય",proper value (=eigen value)
"પ્રમાણ, પ્રમાણ, ભાગાકાર",proportion
પ્રોપલ્શન,propulsion
પ્રોટોન,proton
નિકટતા,proximity
1 સ્યુડો-વેક્ટર સ્યુડો-વેક્ટર,Pseudo-vector
"દોરો, ખેંચો, ખેંચો, છાપ, પુલ",Pull
"પુલી, ઘિરની, કપી",Pulley
"ઇમેજ એક્સ્ટેંશન, સિંક્રનાઇઝેશન નુકશાન, 3 ટ્રેક્શન",Pulling
નાડી,Pulsating
ફફડાટ,pulsation
"કઠોળ, કઠોળ",Pulse
પલ્સર,Pulser
પંપ,Pump
પંપીંગ,Pumping
મુક્કો,Punching
"તારો, વિદ્યાર્થી, કનિનીકા",Pupil
શુદ્ધ,pure
ચોકસાઈ,Purity
"નીલ લોહિત, જાંબલી, જાંબલી",Purple
પુશ બટન પુશ બટન,push button
નિષ્કર્ષણ,Pushing
"પાયરાનોમીટર, સૌર થર્મોમીટર",Pyranometer
થર્મોઇલેક્ટ્રિક,Pyroelectricity
હાઇગ્રોમીટર,Pyrometer
સાયટોમેટ્રી,pyrometry
"Q-અક્ષર, Q-ગુણાંક",Q-factor
"ચતુર્થાંશ, વર્તુળ પગ",Quadrant
"ચતુર્થાંશ ઇલેક્ટ્રોમીટર, ચતુર્થાંશ ઇલેક્ટ્રોમીટર",quadrant electrometer
ચતુર્ભુજ,quadratic
ચતુર્ભુજ,Quadrupole
ગુણવત્તા,quality
ક્વોન્ટમ,Quantum
ક્વોન્ટમ,Quantal
"પરિમાણ, પરિમાણ, પરિમાણ, પરિમાણ",Quantisation
જથ્થાબંધ,quantised (quantized)
"માત્રાત્મક, જથ્થાત્મક",quantitative
"જથ્થો, જથ્થો, જથ્થો",quantity
ક્વોન્ટમ,Quantum
"ક્વાર્ટર, ક્વાર્ટર, ક્વાર્ટર",quarter
"રાઇનસ્ટોન્સ, ક્વાર્ટઝ",quartz
સામાન્ય રીતે સ્થિતિ,quasi-bound state
ઉત્તરાધિકાર,quasicontinuous
સ્થિતિસ્થાપક બળ,quasi-elastic force
સ્થિતિસ્થાપક તરંગ,quasi-elastic wave
કાયમી સર્કિટ,quasi-stable circuit
સ્થિર છબી,quasi-static
નિશ્ચિત ચક્ર,quasi-stationary
કાયમી સ્થિતિ,quasi-steady state
બુઝાવવા માટે,Quench
શામક,Quencher
"બુઝાવવું, શાંત કરવું",quenching
શાંત દિવસ,quiet day
d-મૂલ્ય,Q-value
"રેડિયો (સં.), રેડિયો (વી.), કિરણોત્સર્ગી, આપત્તિજનક, રેડિયેશન",Radio
રેડિયેશન સક્રિયકરણ વિશ્લેષણ,radioactivation analysis
"વિખંડન, કિરણોત્સર્ગી",Radioactive
કિરણોત્સર્ગી લાઇસન્સર,radioactive tracer
"વિઘટન, રેડિયોએક્ટિવિટી, રેડિયોએક્ટિવિટી",Radioactivity
"રેડિયોગ્રામ, રેડિયો વાયર, રેડિયમ છબીઓ",radiogram
"રેડિયોગ્રાફ્સ, રેડિયેશન છબીઓ",Radiograph
કિરણોત્સર્ગી આયોડિન,radioiodine
"રેડિયો આઇસોટોપ્સ, રેડિયેશન આઇસોટોપ્સ",radioistope
"એક્સ-રે ઉપચાર, રેડિયેશન ઉપચાર",Radiological
રેડિયેશન થેરાપિસ્ટ,Radiologist
"રેડિયોમીટર, રેડિયોમીટર",Radiometer
રેડિયોમેટ્રી,Radiometry
કિરણોત્સર્ગી-થેલિયમ,Radio-thallium
રેડિયેશન ઉપચાર,Radiotherapy
રેડિયમ,radium
રેડિયમ ઉપચાર,radium therapy
ત્રિજ્યા,radius
ઇન્દ્ર ધનુષ,rainbow
રમન ઇફેક્ટ,Raman effect
રેમ્સડેન વર્તુળ,Ramsden circle
"રેન્ડમ, અનિયમિત",Random
રેન્ડમાઇઝેશન,Randomisation
અવ્યવસ્થિતતા,randomness
ઓસિલેટર,range finder
શ્રાવ્યતાની શ્રેણી,range of audibility
ઝડપી પલ્સ,rapid beats
"દુર્લભ, દુર્લભ",Rare
દુર્લભતા,Rarefaction
દુર્લભ કરવા માટે,Rarefy
અનુમતિપાત્ર વોલ્ટેજ,rated voltage
"રેટિંગ, રેટિંગ",Rating
ગુણોત્તર,Ratio
તર્કસંગત,Rational
"બિનપ્રક્રિયા કરેલ ડેટમ, પ્રાપ્ત ડેટમ તરીકે",raw data
"રશ્મિ, કિરણ, અર્ધરેખા, અાર",ray
રેલે સ્કેટરિંગ,Rayleigh scattering
રીબાઉન્ડ,Reactance
પ્રતિસાદ,Reaction
પ્રતિક્રિયાશીલ જોડાણ,reaction coupling
પુનઃસક્રિયકરણ,Reactivation
અપ્રસ્તુતતા,Reactivity
રિએક્ટર,Reactor
રિએક્ટર ગુપ્તી,reactor vault
આશાજી હથિયાર,readied missile
"વાંચન, વાંચન",Reading
ફરીથી ગોઠવણ,Readjustment
વાસ્તવિક,Real
"રીબાઉન્ડ કરવું (n.), પ્રતિબિંબિત કરવું (ver.)",Rebound
પુનર્જીવન ગરમી,recalescence temperature
પુનઃ માપાંકન,Recalibrate
"પ્રાપ્તકર્તા, પ્રાપ્તકર્તા",Receiver
"રિવર્સ, રિવર્સ, બેક એરે",Recession
"વ્યસ્ત, પારસ્પરિક, પારસ્પરિક",Reciprocal
"પારસ્પરિકતા, પારસ્પરિકતા",reciprocity
"પ્રતિબિંબ (વી.), પ્રતિબિંબ (વી.)",Recoil
"પુનઃસંયોજન, પુનઃઉપયોગ",recombination
દેખરેખ,Reconnaissance
"રેકોર્ડ, રેકોર્ડ (n.), રેકોર્ડ કરવું, ચિહ્નિત કરવું (v.)",Record
નોંધાયેલ,recorded
આર્કાઇવિસ્ટ,Recorder
રેકોર્ડિંગ,Recording
"સિદ્ધિ, સિદ્ધિ, સિદ્ધિ",Recovery
જમણો કોણ સંકલન કોઓર્ડિનેટ્સ,rectangular
"શુદ્ધિકરણ, સુધારણા",rectification
"શુદ્ધ, શુદ્ધ",Rectified
સુધારક,Rectifier
રેક્ટિફાયર વાલ્વ,rectifier valve
"સીધી રેખા, સીધી રેખા, સીધી રેખા",rectilinear (=rectilineal)
પુનરાવર્તિત ઘટના,recurrent event
રક્ત રાક્ષસ લાલ રાક્ષસ,red giant
લોહીનું વિસ્થાપન,red shift
"ઘટાડવું, સમાન કરવું, એનિમેટ કરવું",Reduce
(ધૂમકેતુનું),reduced brightness (of comet)
શુદ્ધ ડેટા,reduced data
"સમાન, લઘુચિત્ર, ફરજિયાત",reducible
ગુણાંક બદલો,reduction factor
રીડ-પાઈપ,reed pipe
ફરીથી પ્રવેશ,re-entry
"સૂચનાઓ, સંદર્ભો",Reference
પ્રતિબિંબ,Reflectance
"પ્રતિબિંબિત, પ્રતિબિંબિત, પ્રતિબિંબિત",Reflected
પ્રતિબિંબિત,reflected
પ્રતિબિંબિત,reflecting
પ્રતિબિંબ,reflection
પ્રતિબિંબીત નુકશાન,reflection loss
પ્રતિબિંબ,Reflectivity
પરાવર્તક,Reflector
રીફ્લેક્સ મિકેનિઝમ,reflex mechanism
રીફ્રેક્ટેડ,refracted
રીફ્રેક્શન,refraction
રીફ્રેક્ટિવ ઇન્ડેક્સ,refractive index
પ્રત્યાવર્તન,Refractivity
રીફ્રેક્ટિવ ઇન્ડેક્સ,refractometer
"રેફ્રિજરેટર, રેફ્રિજરેટર",Refrigerator
પુનઃપ્રક્રિયા,Regelation
"પુનર્જીવન, ટકાઉ પુનઃ એકીકરણ, પુનર્જીવન",regeneration
"પુનર્જીવિત, પુનર્જીવિત, પુનર્જીવિત",Regenerative
"નોંધણી, નોંધણી",Registration
"વેચાણની ઝડપ, પછાત ચળવળ, રીગ્રેસન, રિવર્સલ",Regression
"સમ, નિયમિત, સપ્રમાણ",regular
આઇસોફોર્મ ઘન,regular solid
નિયમન,Regulation
સંબંધ,Relation
"સંબંધી, સંબંધી",relative
સંબંધિત,Relativistic
પ્રમાણમાં ખાતરી,relativistically invariant
"સાપેક્ષતા, સાપેક્ષતા, સાપેક્ષતા",Relativity
આરામ,relaxation
"રિલે, ટ્રાન્સમિશન",Relay
વિમોચન,releasing
વિશ્વસનીયતા,reliability
શેષ,Remaining
દૂરસ્થ નિયંત્રણ,remote control
રિનોર્મલાઈઝ્ડ,renormalized
"પુનઃ-ઓરિએન્ટેશન, ફરીથી ગોઠવણી",Reorientation
પુનરાવર્તિતતા,Repeatability
"રીપીટર, રીપીટર",Repeater
"ભગાડવું, ભગાડવું",repel
પ્રતિકૂળ,Repelling
પુનરાવર્તન,Repetition
પ્રતિનિધિત્વ,Representation
"પ્રતિનિધિ, પ્રતિનિધિ",Representative
"પુનઃપ્રાપ્ત કરી શકાય તેવું, પુનઃઉત્પાદન કરી શકાય તેવું",reproducible
"પ્રજનન, પ્રજનન, પ્રજનન",reproduction
નિવારવા,Repulsed
પ્રતિકૂળ,Repulsion
પ્રતિકૂળ,repulsive interaction
સંશોધન,Research
"કુંડ, જળાશય, જળાશય, જળાશય, કુંડ",Reservoir
પુનઃસ્થાપન,Reset
"શેષ, શેષ",Residual
"પ્રતિકાર, પ્રતિકાર",Resistance
પ્રતિકારકતા,resistivity
રેઝિસ્ટર,Resistor
"વિયોજન, વિસર્જન, ભિન્નતા",Resolution
ખોટી રજૂઆત,resolution of degeneracy
"વિભાજન કરવું, ભેદ પાડવું, વિચ્છેદન કરવું",Resolve
સ્પ્લિટર,Resolver
પડઘો,Resonance
પ્રતિધ્વનિ અસર,resonance effect
પ્રતિધ્વનિ,Resonant
"પડઘો, પડઘો",Resonate
પ્રતિધ્વનિ,Resonator
"જવાબ, પ્રતિભાવ, અહેવાલ",Response
વિરામ,Rest
ફરી શરૂ કરો,Restart
શેષ બીમ,Reststrahlen
"પરિણામ, પરિણામ, પરિણામ",Result
પરિણામી પરિણામ,Resultant
મંદ,Retarded
પાતળું,Retarder
જાળીદાર,Reticule
"રેટિના, રેટિના",Retina
પાછળનું રોકેટ,Retro-rockets
"રેઝોનન્સ, રીગ્રેસન, રીબાઉન્ડ",Return
અનુસરો,Reverberation
રિવર્સલ,Reversal
"ઊલટું, ઊલટું, ઊલટું, ઊલટું",Reverse
પછાત પૂર્વગ્રહ,reverse bias
ઉલટાવી શકાય તેવું,reversibility
ઉલટાવી શકાય તેવું,Reversible
પરિભ્રમણ,Revolution
ફરવું,Revolve
રેનોલ્ડ્સ નંબર,Reynolds number
સ્ટ્રીમ કંટ્રોલર,Rheostat
વિચિત્ર લંબાઈ,Rhombic
"ત્રિકોણાકાર સ્ફટિકો, સમાંતર ષટ્કોણ સ્ફટિકો",rhomhohedral crystal
"રોમ્બોઇડ પ્રિઝમ, ચતુષ્કોણીય પ્રિઝમ",rhomboidal prism
મેસન રહો,rho meson
"લય, લય, લય",Rhythm
ઘડિયાળની દિશામાં,right handed
વર્ટિકલ પ્રિઝમ,right hand prism
જમણા હાથનો નિયમ,right-hand rule
જમણી બાજુનો સ્ક્રૂ,right hand screw
હોમોલોગસ પ્રિઝમ,right square prism
મજબૂત,Rigid
દ્રઢતા,Rigidity
"ચોક્કસ પુરાવો, સચોટ પુરાવો",rigorous proof
"અવાજ, સાધન",ringing
ઉર્મિકા,Ripple
હેયડે,rise time
રોબો,Robot
રોકેટ ક્રિયા,rocket motion
રોકેટ,rocket
રોકેટ વિજ્ઞાન,Rocketry
"ખડક, ચળવળ, સ્વિંગ",Rocking
roentgen,Roentgen
"રોન્ટજેન-રે, એક્સ-રે",Roentgen rays
"રોલિંગ, રોલ, (એડ.), રાઉન્ડિંગ, રોલિંગ (સં.)",Roll
"બેલ્ની, લોટની, લોટનિક (વિ.), વેલન, લોટન (સં.)",Rolling
રોટેશનલ,Rotary
"સ્પિન કરવું, સ્પિન કરવું (v.), ગોળ, પૈડાવાળું (v.)",Rotate
રોટેશનલ,rotating
"પરિભ્રમણ, પરિભ્રમણ",Rotation
"રોટેશનલ, રોટેશનલ, રોટેશનલ",Rotational
"રોટેશનલ, રોટેટર",Rotator
"રોટેશનલ, રોટેશનલ",Rotatory
"રોટર, રોટર",Rotor
"રફ, રફ",rough
"બંધ, બંધ",rounding off
પરિવહન સમય,round trip time
વે,Route
"નિયમિત, નિયમિત",Routine
"પદમરાગ, રૂબી, લાલ, યાકુત",ruby
"રૂબી લેસર, રૂબી લેસર",ruby laser
"સુકાન, નિયંત્રણ",Rudder
નિયમો,Rule
રેખાંકિત જાળી,ruled grating
"આલેખ, રેખાઓ",Ruling
"ચલાવો, પરંપરા",Run
દોડવીર,Running
"કરાર, કરાર, વિસ્ફોટ",Rupture
રધરફોર્ડ સ્કેટરિંગ,Rutherford scattering
રધરફોર્ડ,rutherford (unit)
રાયડબર્ગ,rydberg (unit of energy)
સલામત ભાર,safe load
"સલામત, સુરક્ષિત",safety
"સેફ્ટી ફ્યુઝ, બિકફોર્ડ ફ્યુઝ",safety fuse (=Bickford fuse)
સુરક્ષા વાલ્વ,safety valve
"નમૂના, નમૂનો",sample
"નમૂના (v.), નમૂના (n.)",Sampling
સેન્ડવીચ,Sandwich
"ઉપગ્રહ, પેટાકંપની, પાછળનું",Satellite
ઉપનદી રેખા,satellite line
સંતોષવા માટે,Saturate
શનિની વીંટી,saturn's ring
savart,savart (unit)
સ્કેલર,scalar
પગલું ગુણક,scaling factor
"વેરવિખેર, વેરવિખેર",Scatter
વિખેરવાની પ્રક્રિયા,scattering process
દૃષ્ટિ,Scene
ફેલાવો,Scintillation
"સ્ક્રેચ (અવાજ), સ્ક્રેચ",Scratch
"ચાળણી, ચાળણી (ઇડી.), ડ્રાઇવ",Screen
sku ત્રાટકશક્તિ,screw gauge
"બંધ કરવું, સીલ કરવું, સીલ કરવું (ver.)",Seal
"મોસમી વિવિધતા, મોસમી વધઘટ",seasonal fluctuation
સેકન્ટ નિયમ,secant law
"બીજું (સં.), બીજું (વિ.)",second
"ગૌણ, ગૌણ",secondary
"1 વિભાગ, વિભાગ, વિભાગ, વિભાગ, વિભાગ",Section
"ક્ષેત્ર, ક્ષેત્ર, ક્ષેત્ર",Sector
લાંબા સમય સુધી ચાલે છે,secular
બીજ,seeding
સિસ્મોલોજી,seismography
સિસ્મોલોજી,seismology
સિસ્મોલોજી,seismometry
પસંદગી,Selectivity
"સ્વ, સ્વ",Self
આંતરિક ઊર્જા,Self-energy
સ્વયંસ્ફુરિત ઓસિલેશન,self excited oscillation
સેમિકન્ડક્ટર,semiconductor
અર્ધ પ્રયોગમૂલક,Semi-empirical
અર્ધ-અનંત,Semi-infinite
અર્ધ-લોગ ગ્રાફ શીટ,semi-log paper
ગોળાકાર વત્તા કોણ,semi-solid angle
અર્થ,Sense
સંવેદનશીલ,Sensitised
"સંવેદનશીલ, સંવેદનશીલ, સંવેદનશીલ, સંવેદનશીલ",sensitive
"સાઉન્ડ રીસીવર લેમ્પ ક્રેસ્ટ, ધ્વનિ રીસીવર જ્યોત",sensitive flame
"સંવેદનશીલતા, સંવેદનશીલતા, સંવેદનશીલતા",sensitiveness
"સક્રિયકરણ, સંવેદના",Sensitization
સેન્સર,Sensor
અલગ કરી શકાય તેવું,Separable
"અલગ, અલગ, અલગ, અંતર",Separation
ઓક્ટેવ,Septet
સેપ્ટોડ,septode
અનુક્રમણિકા,sequencing
શ્રેણી શ્રેણી શ્રેણી (નકશો),Series
સર્વો મોટર,Servo-motor
"સેટ કરો, સેટ કરો, સેટ કરો, સેટ કરો",Setting
"અધોગતિ, છાંયો",Shaded
પડછાયો,Shadow
આંકડો,Shape
તીક્ષ્ણ અંત,sharp cut off
spout શ્રેણી,sharp series
"શીયર ફોર્સ, શીયર",shearing force
કવચિત ન્યુક્લાઇડ,shielded nuclide
"બનાવટ, વિસ્થાપન, સ્થાનાંતરણ",Shift
આઘાત વેગ,shock velocity
આઘાત તરંગ,shock wave
"ટૂંકું, જર્જરિત, અસંગત",Short
ઉંચો અવાજ,shrill note
"બાજુનો માર્ગ, શંટ (સં.), બાજુનો માર્ગ, શંટ (v.)",Shunt
"બાજુ, બાજુ, બાજુ",side
સાઈડરીયલ,sidereal
"જોવું, લક્ષ્ય રાખવું, જોવું, ધ્યેય રાખવું, લક્ષ્ય રાખવું, સ્થાન મેળવવું",Sight
રાશિ,sign
"સંકેત, સંકેત",Signal
મૌન સમયગાળો,silent period
સિલિકોન ડાયોડ,silicon diode
સિલિકોન,silicones (a family of compounds with silicones)
"સિલિકોન પ્લેક, સિલિકોન વેફર",silicon wafer
સામ્યતા,similarity
અનુકરણ કરનાર,Simulator
એક સાથે,simultaneously
"ચિહ્ન, સાઈન",Sine
એકલ આયનીકરણ,single ionization
સિંગલ લાઇન સિંગલ લાઇન,single line
એક પગલું,Single-stage
"પ્રવેશ, ડૂબવું, નિમજ્જન, મર્જિંગ ચાટ, સિંક, કુંડ",Sink
સાઇનસૉઇડલ,Sinusoidal
સાઇફન,Siphon
સાયરન,Siren
"કદ, કદ (n.), કદ, કોતરણી (v.)",Size
"અસમપ્રમાણ, ત્રાંસુ",Skew
"બાહ્ય ત્વચા અસર, ત્વચા અસર",skin effect
વાદળી,sky blue
ત્રાંસી શ્રેણી,slant range
સાપ,Sliding
"સ્લિપ, સ્લિપ, સ્લિપ, સ્લિપ, સોલ્યુશન",Slip
c રીંગ,slip ring
"ચીરો, ચીરો, ચીરો",Slit
"ઢાળ, ઢાળ, ઢાળ",Slope
સ્લોટેડ લાઇન,slotted line
ધીમી રિએક્ટર,slow reactor
ધૂમ્રપાન,Smoked
પ્રેરક કેપેસિટર,smoothing condenser
"વણાંકોનું સંવહન, વણાંકોનું મર્જિંગ",smoothing of curve
સોડર,sodar (sound detecting and ranging)
"નરમ, નરમ, કોમળ",Soft
ટૂંકા ગાળાના ઘટક,soft component (of cosmic rays)
સુપર કંડક્ટર,soft superconductor
અસુરક્ષિત લક્ષ્ય,soft target
ઓછી ડિસ્ચાર્જ ટ્યુબ,soft valve
સૌર,Solar
"સોલ્ડર કરવું, સોલ્ડર કરવું (સં.), સોલ્ડર કરવું, સોલ્ડર કરવું (n.)",Solder
સોલેનોઇડ તત્વ,solenoidal element
"નક્કર, સમૂહ, સમઘન",Solid
"ઉકેલ, અર્થ, ઉકેલ, ઉકેલ",Solution
તેઝ ધ્વનિ,sonic boom
"ફોનોમીટર, સોનોમીટર",Sonometer
એકોસ્ટિક,Sonorous
"વર્ગીકરણ, પસંદગી, વિભાજન",sorting
"આકાશ, અવકાશ, અવકાશ, અવકાશ, અવકાશ, અવકાશ",Space
આકાશી કેબિન,space cabin
અંતરાલ,Spacer
આકાશી,Spacial
ટ્રાન્સફર અંતરાલ,Spacing
સ્પાર્કલિંગ,spark
"અવકાશી, અવકાશી",spatial
"ચોક્કસ સાપેક્ષતા, ચોક્કસ સાપેક્ષતા",special relativity
"સંબંધિત, ચોક્કસ, વિશેષ",Specific
સ્પષ્ટીકરણ,specification
સ્પષ્ટ,Specified
સ્પેક્ટ્રલ,Spectral
સ્પેક્ટ્રોમેટ્રી,spectrometry
"સ્પેક્ટ્રોસ્કોપ, સ્પેક્ટ્રોસ્કોપ",spectroscope
"સ્પેક્ટ્રોલોજિસ્ટ, સ્પેક્ટ્રમ વૈજ્ઞાનિક",spectroscopist
નિયમિત,Specular
ભાષણ,speech
સ્પીડોમીટર,speedometer
રાઉન્ડ બોલ,sphere
"ગોળાકાર, ગોળાકાર",Spherical
"ગોળામાપક, ગોળામાપક",spherometer
સ્પિન રીબાઉન્ડ,spin flipping
સ્પિનિંગ ટોપ,spinning top
સ્પિન,Spin
સર્પાકાર ગતિ,spiral motion
"વિભાજન, વિભાજન (વિ.) વિભાજન, વિભાજન (એન.)",Split
આપમેળે,spontaneous
"સ્પૂલ, વિંચ, રીલ, વોલી",spool
રેન્ડમ ઘટના,sporadic phenomenon
"બિંદુ, સ્પોટ (નં.), સ્પોટ, સ્પોટ, ઓળખો, શોધો (વર.)",Spot
ઊર્જા સંકુલ,spread (of energy)
"વસંત, વસંત, વસંત, ધોધ, વસંત",spring
ખોટો જુસ્સો,spurious charge
વધારાનો પડઘો,spurious echoes
સ્પુટનિક,sputnik
"ચોરસ, ચોરસ, ચોરસ",Square
ટકાઉપણું,Stability
સ્થિરતા,Stabilizer
સ્ટેક,Stacking
"સ્ટેજ, સ્ટેજ, રેન્ક, સમુદાય, સ્ટેજ",Stage
સમાંતર વિતરણ,staggering
"પ્રમાણભૂત, પ્રમાણિત, ધ્વજ (નં.), ધોરણ",standard
પ્રમાણિત,standardised
માનકીકરણ,Standardization
"તારો, તારો",Star
સખત અસર,Stark effect
"પ્રવર્તક, સ્ટાર્ટર, વિસ્ફોટક",Starter
સ્ટેમ્પિયર,Statampere
"સ્થિતિ, રાજ્ય, રાજ્ય",State
નિવેદન,Statement
સ્થિર સ્થિર ઇલેક્ટ્રોસ્ટેટિક અવાજ,Static
સ્થિર,Statical
"નિરીક્ષણ સ્ટેશન, સ્ટેશન, ચંદ્ર",Station
પ્રગતિશીલ,stationary
સ્તબ્ધ,stationary charge
નિષ્ક્રિયતાનો તબક્કો,stationary condition
નિશ્ચિત વિસ્તાર,stationary field
પ્રગતિશીલ કણ,stationary particle
સ્તબ્ધ વલણ,stationary phase
નમૂના,statistic
આંકડાકીય,statistical
આંકડાકીય વજન,Statistician
સ્ટેટર,Stator
"અપરિવર્તનશીલ, સતત, સતત, કાયમી",Steady
વરાળ વરાળ,Steam
સ્ટીમ ટર્બાઇન,steam turbine
સ્ટીલ,Steel
સ્ટીયરીંગ બોક્સ,Steeringbox
તારાઓની,Stellar
"પગલું, પગલું, પગલું, પગલું",Step
ઉત્તરોત્તર,step by step
પગલું કાર્ય,step function
સ્ટેરેડિયન,Steradian
સ્ટીરિયોસ્કોપિક,Stereographic
સ્ટીરિયોસ્કોપિક અવાજ,stereophonic
જોડાણ અથડામણ,sticky collision
"અપર્ય ન્યુક્લિયસ, કૃષ્ણ ન્યુક્લિયસ",sticky nucleus (=opaque nucleus =black nucleus)
"કઠિન, ખડતલ, મક્કમ, મક્કમ",Stiff
વ્યગ્રતા,Stiffness
"બિંદુ, કલંક",Stigmatic
સૂક્ષ્મતા,Stigmatism
"ભાભાકા, અસોત્રા (સં.), સ્થાવર (વી.), અચલ દૃશ્ય",Still
ઉશ્કેરવું,stimulate
ઉત્તેજના,stimulation
stirrer,stirrer
સ્ટૉક,stoke (unit of viscosity)
"બ્રેક-વોચ, સ્ટોક-ક્લોક",stop clock
અવાહક,stop cock
"મર્યાદા, રોકો",stop (optics)
સંભવિત રોકવા,stopping potential
"જેબી બ્રેક વોચ, સ્ટોપ વોચ",stop watch
"સંગ્રહ, સંગ્રહ",Storage
સ્ટોવ,Stove
"સીધા, સીધા, સરળ",Straight
"વિતરણ, તણાવ, વિકૃતિ, ભિન્નતા, ભેદ, ફિલ્ટરિંગ (ver.)",Strain
વિકૃત,Strained
સ્ફીગ્મોમેનોમીટર,strain gauge
"ઊર્ધ્વમંડળ, 2 ઊર્ધ્વમંડળ",Stratosphere
અનિચ્છનીય,stray
"વીજળીની રેખા, વીજળી",streak lighting
"નદી, નાળા, નાળા",Stream
"પરકોલેશન, સ્ટ્રીમનો વહેણ, પ્રવાહ",streaming
પાકા,streamlined
"તાકાત, તાકાત, તીવ્રતા, એકાગ્રતા, પ્રવૃત્તિ",Strength
તણાવ,Stress
આર્ક-એક્ટિંગ સંભવિત,striking potential
"આર્ક સ્ટાર્ટિંગ વોલ્ટેજ, વાલ્વ સ્ટાર્ટિંગ વોલ્ટેજ",striking voltage
"દોરો, દોરો, દોરો, ફિલામેન્ટ, દોરી, દોરી, ડોરી, 8. દોરીની ખામી",String
"સ્ટ્રીપ, સ્ટ્રીપ, સ્ટ્રીપિંગ, સ્ટ્રીપિંગ, નગ્ન",Strip
"peeling, witton, shavings, નગ્ન",Stripping
નિષ્કર્ષણ પ્રતિક્રિયા,stripping reaction
સ્ટ્રોબોસ્કોપ,stroboscope
સ્ટ્રોક,stroke (of engine)
"મજબૂત, ઊંડા, તીક્ષ્ણ, કેન્દ્રિત",Strong
મજબૂત ચેપ,strong transition
માળખાકીય,Structural
"માળખું, રચના",Structure
સોય,stylus (of gramophone)
"પેટાવર્ગ, પેટાજૂથ, પેટાજૂથ",subgroup
"માઇક્રોસ્કોપિક, સુપરમાઇક્રોસ્કોપિક, સબમાઇક્રોસ્કોપિક",Submicroscopic
બિન પરમાણુ ભૌતિકશાસ્ત્ર,subnuclear physics
ફૂટનોટ,Subscript
"સહાયક, આનુષંગિક",Subsidiary
"કાર્યકારી પ્રવાહી, સબસ્ટેટ",Substrate
પેટા એકમ,sub unit
ધીમે ધીમે,Successive
સક્શન,Sucking
સક્શન,Suction
કામુક,sultry
"સરવાળો, સરવાળો, સરવાળો પરિણામ, સરવાળો",Sum
સૂર્ય,Sun
સૂર્ય ઘડિયાળ,sun dial
"સન બ્લર, સન સ્પોટ",sun spot
સૂર્ય નક્ષત્ર,sun star
આત્યંતિક,Super
સુપરકન્ડક્ટીંગ મેટલ,superconducting metal
સુપરવાહકતા,superconductivity
સુપર ડ્રાઈવર,superconductor
વિશાળ,Supergigantic
દોષિત,Superimposed
આરોપણ,superimposition
સુપરમાલય,Supermalloy
સુપરનોર્મલ ડિફ્લેક્શન,supernormal dispersion (=hypernormal dispersion)
લાદવા માટે,superpose
આરોપણ,Superposition
અતિસંતૃપ્તિ,supersaturation
અતિસંવેદનશીલ,supersenstive
અલ્ટ્રાસોનિક્સ,supersonic
સુપરસોનિક્સ,Supersonics
સુપરસ્ટ્રક્ચર,Super-structure
પૂરક,Supplementary
ફીડ પુરવઠો,supply
"ટેક, આધાર",support
અવરોધક ગ્રીડ,suppressor grid
સુપરવાહકતા,superconductivity
પાનું,Surface
"ઉછાળો, ફૂલવું",Surge
સચેતતા,Surveillance
"ધાર્યું ઘૂંસપેંઠ, પ્રતિભાવ",susceptance
"સંવેદનશીલતા, ચુંબકીય વલણ, ગ્રહણશીલતા",Susceptibility
"સસ્પેન્શન, અટકી",suspend
નું પાલન કર્યું,sustained
"ફેલાવો, માર્જિન",sweep
"સોજો, સોજો, સોજો",Swelling
"પ્રડોલ, ડોલ",swing
"ફરતી ઝડપ, ફરતી ઝડપ",swirling motion
સ્વીચ બોર્ડ,switch board
પત્ર,syllable
સપ્રમાણ,Symmetric
સપ્રમાણ,symmetrical
સમપ્રમાણરીતે,Symmetrically
સમપ્રમાણતા,Symmetrization
સમપ્રમાણતા,Symmetry
સિંક્રોસાયક્લોટ્રોન,Synchrocyclotron
સુમેળ,Synchronisation
સિંક્રનસ હોવું,synchronise
સિંક્રોનાઇઝર,synchroniser
સુમેળ,Synchronising
"સુમેળપૂર્વક, સુમેળપૂર્વક",synchronously
સિંક્રોટ્રોન,synchrotron
કૃત્રિમ,Synthetic
"શરીર, સિસ્ટમ, જૂથ, સમુદાય, સિસ્ટમ",system
"સૉર્ટ કરો, વર્ગીકૃત કરો, વર્ગીકૃત કરો-",Systematic
"સાર્વત્રિક, શરીર",systemic
"ટેબ્યુલેટર, ટેબ્યુલર મશીન, ટેબ્યુલર",Tabulator
"ચિહ્નિત, ચિહ્નિત, ચિહ્નિત",Tagged
પૂંછડી,tail
ધીમે ધીમે ઘટાડો,tailing off
"વંશ, પ્રસ્થાન",take-off
"સ્પર્શેન્દ્રિય, સ્પર્શક",Tangential
"spout (ed.), spout, fraction, extrusion diversion, tapon (v.)",Tap
"ઓર્ડિનલ, ટેપર",Taper
"ટેપર્ડ, ટેપર્ડ (v.), પેરીઅન્થ, ટેપરન (ed.)",Tapering
"knock-key, press-key",tapping key
"પાર્ટ રિમૂવલ સ્વિચ,સ્પાઉટ સ્વિચ",tap switch
લક્ષ્ય,Target
"તકનીક, તકનીક",technique
