Malayalam,Punjabi
പാൻ പ്ലോട്ടർ,ਪੈਨ ਪਲਾਟਰ
പെന്റിയം,ਪੇਂਟੀਅਮ
"1.ആവർത്തന, 2.ആവർത്തന","1. ਆਵਰਤੀ, 2. ਆਵਰਤੀ"
"1. പെരിഫറുകൾ, 2. പെരിഫറലുകൾ","1. ਪੈਰੀਫੇਰ, 2. ਪੈਰੀਫਿਰਲ"
മുത്ത്,ਮੋਤੀ
സ്ഥിരമായ വെർച്വൽ സർക്യൂട്ട്,ਸਥਾਈ ਵਰਚੁਅਲ ਸਰਕਟ
തുടർച്ചയായ,ਲਗਾਤਾਰ
പേഴ്സണൽ കമ്പ്യൂട്ടർ (PC),ਨਿੱਜੀ ਕੰਪਿਊਟਰ (ਪੀਸੀ)
പേഴ്സണൽ ഡിജിറ്റൽ അസിസ്റ്റന്റ് (PDA),ਨਿੱਜੀ ਡਿਜੀਟਲ ਸਹਾਇਕ (PDA)
"ഫാന്റം, വെർച്വൽ","ਫੈਂਟਮ, ਵਰਚੁਅਲ"
"1. ഘട്ടം, 2. ഘട്ടം, ഘട്ടം","1. ਪੜਾਅ, 2. ਪੜਾਅ, ਪੜਾਅ"
ശബ്ദം,ਆਵਾਜ਼
ശബ്ദസംവിധാനം,ਧੁਨੀ ਸਿਸਟਮ
ഫോട്ടോ ഡയോഡ്,ਫੋਟੋ ਡਾਇਓਡ
"1.ഭൗതികം, 2. ബാഹ്യം","1.ਸਰੀਰਕ, 2.ਬਾਹਰੀ"
ഫിസിക്കൽ ഇന്റർഫേസ്,ਭੌਤਿਕ ਇੰਟਰਫੇਸ
പെക്കോ,ਪੇਕੋਏ
പൈ ചാർട്ട്,ਪਾਈ ਚਾਰਟ
"1.പൈ ഗ്രാഫ്, 2.പൈ ഗ്രാഫ്","1. ਪਾਈ ਗ੍ਰਾਫ, 2. ਪਾਈ ਗ੍ਰਾਫ"
ഇടവേള,ਅੰਤਰਾਲ
പിക്സൽ,ਪਿਕਸਲ
ലളിതമായ ascii,ਸਧਾਰਨ ascii
സാധാരണ ടെക്സ്റ്റ്,ਸਧਾਰਨ ਪਾਠ
പ്ലാൻ ചെയ്യുക,ਯੋਜਨਾ
"പ്ലാറ്റ്ഫോം, പ്ലാറ്റ്ഫോം","ਪਲੇਟਫਾਰਮ, ਪਲੇਟਫਾਰਮ"
തന്ത്രജ്ഞൻ,ਸਾਜਿਸ਼ਕਾਰ
ഡ്രാഫ്റ്റിംഗ് തല,ਡਰਾਫਟ ਸਿਰ
പ്ലഗ്ബോർഡ്,ਪਲੱਗਬੋਰਡ
ലേലം വിളിക്കുക,ਬੋਲੀ
സൈറ്റ് ടു സൈറ്റ് പ്രോട്ടോക്കോൾ (PPP),ਸਾਈਟ ਤੋਂ ਸਾਈਟ ਪ੍ਰੋਟੋਕੋਲ (ਪੀਪੀਪੀ)
സൂചിക,ਪੁਆਇੰਟਰ
ധ്രുവീകരണം,ਧਰੁਵੀਕਰਨ
ക്രമമാറ്റം,ਪਰਮਿਊਟੇਸ਼ਨ
ബഹുഭുജ കത്രിക,ਬਹੁਭੁਜ ਸ਼ੀਅਰਿੰਗ
ബഹുരൂപത,ਪੋਲੀਮੋਰਫਿਜ਼ਮ
ബഹുപദം,ਬਹੁਪਦ
POP (പോസ്റ്റ് ഓഫീസ് പ്രോട്ടോക്കോൾ),ਪੀਓਪੀ (ਪੋਸਟ ਆਫਿਸ ਪ੍ਰੋਟੋਕੋਲ)
"1.സിൻ-അപ്പ് മെനു, 2.പിയർ മെനു","1. ਸਿਨ-ਅੱਪ ਮੀਨੂ, 2. ਦਿਖਾਈ ਦੇਣ ਵਾਲਾ ਮੀਨੂ"
പോർട്ടബിലിറ്റി,ਪੋਰਟੇਬਿਲਟੀ
ചിത്രീകരിച്ചത്,ਇਲਸਟ੍ਰੇਟਿਡ
തുടർച്ചയായി,ਲਗਾਤਾਰ
"1.ബാക്ക് സ്ക്രിപ്റ്റ്, 2.ബാക്ക് സ്ക്രിപ്റ്റ്","1.ਬੈਕ ਸਕ੍ਰਿਪਟ, 2.ਬੈਕ ਸਕ੍ਰਿਪਟ"
ബാക്ക് ബിറ്റ്,ਪਿੱਛੇ ਬਿੱਟ
ഘടിപ്പിച്ചിരിക്കുന്നു,ਨੱਥੀ
അടുത്ത്,ਬੰਦ ਕਰੋ
നോൺ-ഇലക്ട്രിക്,ਗੈਰ-ਇਲੈਕਟ੍ਰਿਕ
ഇലക്ട്രിക്,ਬਿਜਲੀ
പവർ റിസീവർ,ਪਾਵਰ ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲਾ
പ്രീ സ്പീഡ് ബിറ്റ്,ਪ੍ਰੀ ਸਪੀਡ ਬਿੱਟ
മുൻഗണന ഗ്രാഫ്,ਤਰਜੀਹ ਗ੍ਰਾਫ
പ്രവചിക്കുക,predicate
പ്രീ-എംപ്റ്റീവ് ഷെഡ്യൂളിംഗ്,ਅਗਾਊਂ ਸਮਾਂ-ਸਾਰਣੀ
പ്രിഫിക്സഡ്,ਅਗੇਤਰ
പ്രീപ്രോസസിംഗ്,ਪ੍ਰੀਪ੍ਰੋਸੈਸਿੰਗ
പ്രക്രിയ,ਪ੍ਰਕਿਰਿਆ
പ്രോസസ്സ് സ്വിച്ച്,ਪ੍ਰਕਿਰਿਆ ਸਵਿੱਚ
പ്രോസസ്സിംഗ്,ਕਾਰਵਾਈ
പ്രൊസസർ,ਪ੍ਰੋਸੈਸਰ
ഉത്പാദനം,ਉਤਪਾਦਨ
"1.പ്രോഗ്രാം, 2.പ്രോഗ്രാം","1.ਪ੍ਰੋਗਰਾਮ, 2.ਪ੍ਰੋਗਰਾਮ"
പ്രോഗ്രാം വ്യാഖ്യാനം,ਪ੍ਰੋਗਰਾਮ ਦੀ ਵਿਆਖਿਆ
പ്രോഗ്രാം ബ്രേക്ക്,ਪ੍ਰੋਗਰਾਮ ਬਰੇਕ
പ്രോഗ്രാം പരിഹരിക്കുക,ਪ੍ਰੋਗਰਾਮ ਫਿਕਸ
പ്രോഗ്രാം ഡിസൈൻ,ਪ੍ਰੋਗਰਾਮ ਡਿਜ਼ਾਈਨ
"പ്രോഗ്രാം ഇവാലുവേഷൻ റിവ്യൂ ടെക്നിക്കുകൾ (PERT, PERT)","ਪ੍ਰੋਗਰਾਮ ਮੁਲਾਂਕਣ ਸਮੀਖਿਆ ਤਕਨੀਕਾਂ (PERT, PERT)"
പ്രോഗ്രാം താൽക്കാലികമായി നിർത്തുക,ਪ੍ਰੋਗਰਾਮ ਵਿਰਾਮ
"1.പ്രോഗ്രാം ലൈബ്രറി, 2.പ്രോഗ്രാം ശേഖരണം","1.ਪ੍ਰੋਗਰਾਮ ਲਾਇਬ੍ਰੇਰੀ, 2.ਪ੍ਰੋਗਰਾਮ ਕਲੈਕਸ਼ਨ"
പ്രോഗ്രാം റൺ,ਪ੍ਰੋਗਰਾਮ ਨੂੰ ਚਲਾਉਣ
"1. പ്രോഗ്രാമർ, 2. പ്രോഗ്രാമർ","1. ਪ੍ਰੋਗਰਾਮਰ, 2. ਪ੍ਰੋਗਰਾਮਰ"
പ്രോലോഗ്,ਪ੍ਰੋਲੋਗ
പ്രോം,p-rom
"1. ട്രാൻസ്മിഷൻ, 2. ആംപ്ലിഫിക്കേഷൻ","1.ਟ੍ਰਾਂਸਮਿਸ਼ਨ, 2.ਐਂਪਲੀਫਿਕੇਸ਼ਨ"
നേടാവുന്നത്,ਪ੍ਰਾਪਤੀਯੋਗ
സംരക്ഷിത കീ,ਸੁਰੱਖਿਅਤ ਕੁੰਜੀ
സംരക്ഷണം,ਸੁਰੱਖਿਆ
പ്രോട്ടോക്കോൾ,ਪ੍ਰੋਟੋਕੋਲ
"1. പ്രോട്ടോക്കോൾ ട്രാൻസ്ഫർ, 2. പ്രോട്ടോക്കോൾ വിവർത്തനം, 3. പ്രോട്ടോക്കോൾ വ്യാഖ്യാനം","1. ਪ੍ਰੋਟੋਕੋਲ ਟ੍ਰਾਂਸਫਰ, 2. ਪ੍ਰੋਟੋਕੋਲ ਅਨੁਵਾਦ, 3. ਪ੍ਰੋਟੋਕੋਲ ਵਿਆਖਿਆ"
വ്യാജ കോഡ്,ਸੂਡੋ ਕੋਡ
"1.പബ്ലിക് ഡാറ്റ, 2.പബ്ലിക് ഡാറ്റ നെറ്റ്‌വർക്ക്","1.ਪਬਲਿਕ ਡਾਟਾ, 2.ਪਬਲਿਕ ਡਾਟਾ ਨੈੱਟਵਰਕ"
"1.പബ്ലിക് ഡൊമെയ്ൻ, 2.പബ്ലിക് ഡൊമെയ്ൻ","1.ਪਬਲਿਕ ਡੋਮੇਨ, 2.ਪਬਲਿਕ ਡੋਮੇਨ"
പൊതു കീ എൻക്രിപ്ഷൻ,ਜਨਤਕ ਕੁੰਜੀ ਇਨਕ੍ਰਿਪਸ਼ਨ
പൾസ്,ਨਬਜ਼
പൾസ് കോഡ് മോഡുലേഷൻ,ਪਲਸ ਕੋਡ ਮੋਡੂਲੇਸ਼ਨ
പൾസ് ഡിജിറ്റൽ മോഡുലേഷൻ (PDM),ਪਲਸ ਡਿਜੀਟਲ ਮੋਡੂਲੇਸ਼ਨ (PDM)
സ്പന്ദാവലി,ਸਪੰਦਵਲੀ
വിരാമചിഹ്നം,ਵਿਰਾਮ ਚਿੰਨ੍ਹ
"സമ്മർദ്ദം, പൂരിപ്പിക്കുക","ਦਬਾਅ, ਭਰਨਾ"
ഓട്ടോമാറ്റ ഡൗൺലോഡ് ചെയ്യുക,ਆਟੋਮੇਟਾ ਡਾਊਨਲੋਡ ਕਰੋ
ലംബ പട്ടിക,ਲੰਬਕਾਰੀ ਸੂਚੀ
ചതുർഭുതം,ਚਤੁਰਭੁਜ
"1.യോഗ്യത, 2.യോഗ്യത","1.ਯੋਗਤਾ, 2.ਯੋਗਤਾ"
ക്വാണ്ടിഫയർ,ਮਾਤਰਾ
കണക്കാക്കാൻ,ਮਾਤਰਾ ਕਰਨ ਲਈ
ഘടകാംശം,ਮਾਤਰਾ
ക്വാണ്ടം,ਕੁਆਂਟਮ
ക്വാണ്ടം ക്ലോക്ക്,ਕੁਆਂਟਮ ਘੜੀ
"1.ക്വാണ്ടം കപുടൻ, 2.ക്വാണ്ടം കമ്പ്യൂട്ടേഷൻ","1.ਕੁਆਂਟਮ ਕਪੂਟਨ, 2.ਕੁਆਂਟਮ ਗਣਨਾ"
ഉദാഹരണ ചോദ്യം,ਉਦਾਹਰਨ ਪੁੱਛਗਿੱਛ
"1. അന്വേഷണം, 2. അന്വേഷണം","1. ਪੁੱਛਗਿੱਛ, 2. ਪੁੱਛਗਿੱਛ"
ചോദ്യ ഭാഷ,ਪੁੱਛਗਿੱਛ ਭਾਸ਼ਾ
അന്വേഷണ പ്രോസസ്സിംഗ്,ਪੁੱਛਗਿੱਛ ਦੀ ਪ੍ਰਕਿਰਿਆ
ക്യൂ,ਕਤਾਰ
വരി മാനേജ്മെന്റ്,ਕਤਾਰ ਪ੍ਰਬੰਧਨ
വരി രജിസ്റ്റർ,ਕਤਾਰ ਰਜਿਸਟਰ
"1. റോ നെറ്റ്‌വർക്ക്, 2. റോ നെറ്റ്‌വർക്ക്","1. ਰੋਅ ਨੈੱਟਵਰਕ, 2. ਰੋਅ ਨੈੱਟਵਰਕ"
വരി സിദ്ധാന്തം,ਕਤਾਰ ਥਿਊਰੀ
ഫാസ്റ്റ് ആക്സസ് മെമ്മറി,ਤੇਜ਼ ਪਹੁੰਚ ਮੈਮੋਰੀ
ക്വട്ടേഷൻ,ਭਾਗ
റേഡിയോ ഫ്രീക്വൻസി ഇടപെടൽ (RFI),ਰੇਡੀਓ ਫ੍ਰੀਕੁਐਂਸੀ ਦਖਲਅੰਦਾਜ਼ੀ (RFI)
റാഡിക്സ്,ਮੂਲ
റാൻഡം ആക്സസ് കമ്പ്യൂട്ടർ ഉപകരണങ്ങൾ (RACE),ਰੈਂਡਮ ਐਕਸੈਸ ਕੰਪਿਊਟਰ ਉਪਕਰਨ (RACE)
റാൻഡം ആക്‌സസ് മെമ്മറി (റാം),ਰੈਂਡਮ ਐਕਸੈਸ ਮੈਮੋਰੀ (RAM)
ക്രമരഹിതമായ സ്കാനിംഗ്,ਬੇਤਰਤੀਬ ਸਕੈਨਿੰਗ
"1.റാസ്റ്റർ, 2.റാസ്റ്റർ","1.ਰਾਸਟਰ, 2.ਰਾਸਟਰ"
റാസ്റ്റർ സ്കാനിംഗ്,ਰਾਸਟਰ ਸਕੈਨਿੰਗ
പുനർനിർമ്മാണം,ਰੀਇੰਜੀਨੀਅਰਿੰਗ
പുനരുജ്ജീവിപ്പിക്കൽ,ਪੁਨਰ ਸੁਰਜੀਤ
"1. പ്രവേശനക്ഷമത, 2. പ്രവേശനക്ഷമത","1. ਪਹੁੰਚਯੋਗਤਾ, 2. ਪਹੁੰਚਯੋਗਤਾ"
വായന,ਪੜ੍ਹਨਾ
വായന തല,ਪੜ੍ਹਨ ਦਾ ਸਿਰ
"1. വായിക്കാൻ മാത്രം, 2. വായിക്കാൻ മാത്രം","1. ਸਿਰਫ਼ ਪੜ੍ਹੋ, 2. ਸਿਰਫ਼ ਪੜ੍ਹੋ"
"1. റീഡ് ഒൺലി മെമ്മറി, 2. റീഡ് ഒൺലി മെമ്മറി","1. ਰੀਡ ਓਨਲੀ ਮੈਮੋਰੀ, 2. ਰੀਡ ਓਨਲੀ ਮੈਮੋਰੀ"
വായന എഴുത്ത് തല,ਪੜ੍ਹਨ ਲਿਖਣ ਦਾ ਸਿਰ
"1. വായനാ ചക്രം, 2. എഴുത്ത് ചക്രം","1. ਪੜ੍ਹਨ ਦਾ ਚੱਕਰ, 2. ਲਿਖਣ ਦਾ ਚੱਕਰ"
"1. റീഡിംഗ് സൈക്കിൾ, 2. റൈറ്റിംഗ് ഹെഡ്","1. ਰੀਡਿੰਗ ਚੱਕਰ, 2. ਰਾਈਟਿੰਗ ਹੈੱਡ"
"1. വായനാ മെമ്മറി, 2. എഴുത്ത് മെമ്മറി","1. ਰੀਡਿੰਗ ਮੈਮੋਰੀ, 2. ਲਿਖਣ ਦੀ ਮੈਮੋਰੀ"
വായനക്കാരൻ,ਪਾਠਕ
"വായന, വായന","ਪੜ੍ਹਨਾ, ਪੜ੍ਹਨਾ"
"1. വായിക്കുക, 2. പോസ്റ്റ് റീഡിംഗ്","1.ਪੜ੍ਹੋ, 2.ਪੜ੍ਹਨ ਤੋਂ ਬਾਅਦ"
യഥാർത്ഥ സമയം,ਅਸਲ ਸਮਾਂ
"1. ദ്രുത പ്രതികരണ പ്രോസസ്സിംഗ്, 2. ഉടനടി പ്രതികരണ പ്രോസസ്സിംഗ്","1. ਤਤਕਾਲ ਜਵਾਬ ਪ੍ਰੋਸੈਸਿੰਗ, 2. ਤੁਰੰਤ ਜਵਾਬ ਪ੍ਰੋਸੈਸਿੰਗ"
റിസീവർ,ਪ੍ਰਾਪਤਕਰਤਾ
തിരിച്ചറിയൽ യുക്തി,ਮਾਨਤਾ ਤਰਕ
റീപ്രോഗ്രാമിംഗ് കൈമാറ്റം,ਰੀਪ੍ਰੋਗਰਾਮਿੰਗ ਟ੍ਰਾਂਸਫਰ
റെക്കോർഡ്,ਰਿਕਾਰਡ
"1. റെക്കോർഡിംഗ് ഹെഡ്, 2. റെക്കോർഡിംഗ് ഹെഡ്","1. ਰਿਕਾਰਡਿੰਗ ਹੈੱਡ, 2. ਰਿਕਾਰਡਿੰਗ ਹੈੱਡ"
തിരുത്താവുന്ന തെറ്റ്,ਠੀਕ ਕਰਨ ਯੋਗ ਗਲਤੀ
നിവൃത്തി,ਪੂਰਤੀ
ആവർത്തന സിദ്ധാന്തം,ਆਵਰਤੀ ਥਿਊਰਮ
റീസൈക്ലിംഗ്,ਰੀਸਾਈਕਲਿੰਗ
ആവർത്തന പ്രവർത്തനം,ਆਵਰਤੀ ਫੰਕਸ਼ਨ
മിനിയേച്ചറൈസ്ഡ് ഇൻസ്ട്രക്ഷൻ സെറ്റ് കമ്പ്യൂട്ടർ (RISC),ਮਿਨੀਏਚਰਾਈਜ਼ਡ ਇੰਸਟ੍ਰਕਸ਼ਨ ਸੈੱਟ ਕੰਪਿਊਟਰ (RISC)
ആവർത്തനം,ਰਿਡੰਡੈਂਸੀ
"1. സ്വതന്ത്ര ഡിസ്ക്, 2. ഡിസ്കുകളുടെ അധിക നിര (ചുവപ്പ്)","1. ਸੁਤੰਤਰ ਡਿਸਕ, 2. ਡਿਸਕਾਂ ਦੀ ਵਧੀਕ ਐਰੇ (ਲਾਲ)"
വീണ്ടും പ്രവേശനം,ਦੁਬਾਰਾ ਦਾਖਲਾ
വീണ്ടും എൻട്രി കോഡ്,ਮੁੜ-ਇੰਦਰਾਜ਼ ਕੋਡ
റഫറൻസ്,ਹਵਾਲਾ
റഫറൻഷ്യൽ സമഗ്രത,ਹਵਾਲਾ ਇਕਸਾਰਤਾ
പ്രതിഫലനം,ਪ੍ਰਤੀਬਿੰਬਤਾ
പ്രതിഫലനം,ਪ੍ਰਤੀਬਿੰਬ
അപവർത്തനം,ਅਪਵਰਤਨ
പുതുക്കൽ,ਰਿਫਰੈਸ਼ਰ
പുനരുജ്ജീവനം,ਪੁਨਰਜਨਮ
രജിസ്റ്റർ ചെയ്യുക,ਰਜਿਸਟਰ
പതിവ് വ്യാകരണം,ਨਿਯਮਤ ਵਿਆਕਰਣ
ബന്ധം,ਸਬੰਧ
റിലേഷണൽ ഡാറ്റാബേസ്,ਰਿਲੇਸ਼ਨਲ ਡਾਟਾਬੇਸ
റിലേഷണൽ ഡാറ്റാബേസ് മാനേജ്മെന്റ് സിസ്റ്റം (RDBMS),ਰਿਲੇਸ਼ਨਲ ਡਾਟਾਬੇਸ ਮੈਨੇਜਮੈਂਟ ਸਿਸਟਮ (RDBMS)
റിലേഷണൽ മോഡൽ,ਰਿਲੇਸ਼ਨਲ ਮਾਡਲ
"1. ബന്ധു, 2. ബന്ധു","1. ਰਿਸ਼ਤੇਦਾਰ, 2. ਰਿਸ਼ਤੇਦਾਰ"
ബന്ധു വിലാസം,ਰਿਸ਼ਤੇਦਾਰ ਸੰਬੋਧਨ
"1. റിലേ, 2. ട്രാൻസ്മിഷൻ","1. ਰੀਲੇਅ, 2. ਟ੍ਰਾਂਸਮਿਸ਼ਨ"
വിശ്വാസ്യത മോഡൽ,ਭਰੋਸੇਯੋਗਤਾ ਮਾਡਲ
വിശ്വസനീയം,ਭਰੋਸੇਯੋਗ
"1. റീലൊക്കേറ്റബിൾ കോഡ്, 2. റീലൊക്കേറ്റബിൾ ഡാറ്റ","1. ਰੀਲੋਕੇਟੇਬਲ ਕੋਡ, 2. ਰੀਲੋਕੇਟੇਬਲ ਡਾਟਾ"
ബഹുദൂരം,ਦੂਰ
റിമോട്ട് ഫീഡർ,ਰਿਮੋਟ ਫੀਡਰ
റിമോട്ട് വർക്ക് എൻട്രി,ਰਿਮੋਟ ਕੰਮ ਇੰਦਰਾਜ਼
"1.റിമോട്ട് സെഷൻ ആരംഭം, 2.റിമോട്ട് ലോഗിൻ","1.ਰਿਮੋਟ ਸੈਸ਼ਨ ਸ਼ੁਰੂ, 2.ਰਿਮੋਟ ਲਾਗਇਨ"
റിമോട്ട് പ്രൊസീജർ ഇൻവോക്കേഷൻ (RPC),ਰਿਮੋਟ ਪ੍ਰੋਸੀਜ਼ਰ ਇਨਵੋਕੇਸ਼ਨ (RPC)
വിദൂര സംവേദനം,ਰਿਮੋਟ ਸੈਂਸਿੰਗ
പേരുമാറ്റുന്നു,ਨਾਮ ਬਦਲਣਾ
"1. റെൻഡറിംഗ്, 2. സമർപ്പണം","1.ਰੈਂਡਰਿੰਗ, 2.ਸਮਰਪਣ"
ആവർത്തനക്കാരൻ,ਰੀਪੀਟਰ
ഉത്തരം,ਜਵਾਬ
"1. അഭ്യർത്ഥന, 2. അഭ്യർത്ഥന","1. ਬੇਨਤੀ, 2. ਬੇਨਤੀ"
അഭിപ്രായ അഭ്യർത്ഥന (RFC),ਟਿੱਪਣੀ ਬੇਨਤੀ (RFC)
"1.അഭ്യർത്ഥന പ്രോട്ടോക്കോൾ, 2. പ്രതികരണ പ്രോട്ടോക്കോൾ","1.Request Protocol, 2.Response Protocol"
ആവർത്തന പ്രോഗ്രാം,ਆਵਰਤੀ ਪ੍ਰੋਗਰਾਮ
ഗവേഷണം,ਖੋਜ
ചക്രം പുനഃസ്ഥാപിക്കുക,ਬਹਾਲ ਚੱਕਰ
സ്മാരകവാദി,ਯਾਦਗਾਰੀ
വ്യത്യാസം,ਭਿੰਨਤਾ
വിഭവങ്ങൾ,ਸਰੋਤ
പ്രതികരണ സമയം,ਜਵਾਬ ਸਮਾਂ
"1.പുനരാരംഭിക്കുക, 2.പുനരാരംഭിക്കുക","1. ਰੀਸਟਾਰਟ ਕਰੋ, 2. ਰੀਸਟਾਰਟ ਕਰੋ"
പുനഃസ്ഥാപിക്കൽ,ਬਹਾਲੀ
വീണ്ടും കണ്ടെത്തുക,ਮੁੜ-ਟਰੇਸ
"1. വീണ്ടും അയയ്ക്കൽ, 2. വീണ്ടും ആശയവിനിമയം","1. ਰੀ-ਡਿਸਪੈਚ, 2. ਮੁੜ-ਸੰਚਾਰ"
വീണ്ടെടുക്കൽ,ਰਿਕਵਰੀ
വീണ്ടും ശ്രമിക്കുക,ਫਿਰ ਕੋਸ਼ਿਸ਼ ਕਰੋ
"1.റിഗ്രഷൻ, 2.റിട്ടേൺ","1.ਰਿਗਰੈਸ਼ਨ, 2.ਵਾਪਸੀ"
റിഗ്രഷൻ കോഡ്,ਰਿਗਰੈਸ਼ਨ ਕੋਡ
റിഗ്രഷൻ കീ,ਰਿਗਰੈਸ਼ਨ ਕੁੰਜੀ
വീണ്ടും ഉപയോഗിക്കാവുന്ന കോഡ്,ਮੁੜ ਵਰਤੋਂ ਯੋਗ ਕੋਡ
മാറ്റിയെഴുതാവുന്നത്,ਮੁੜ ਲਿਖਣਯੋਗ
rgb മോണിറ്റർ,rgb ਮਾਨੀਟਰ
റിബൺ,ਰਿਬਨ
ഔദ്യോഗിക പ്രശ്നം,ਅਧਿਕਾਰਤ ਮੁੱਦਾ
"1.റോബോട്ട്, 2.മെക്കാനിക്, 3.മെക്കാനിസം","1.ਰੋਬੋਟ, 2.ਮਕੈਨਿਕ, 3.ਮਕੈਨੀਜ਼ਮ"
"1.മെക്കാനിസ്റ്റിക് സയൻസ്, 2.മെക്കാനിസ്റ്റിക് ആന്ത്രോപോളജി","1.ਮਕੈਨਿਸਟਿਕ ਸਾਇੰਸ, 2.ਮਕੈਨਿਸਟਿਕ ਮਾਨਵ ਵਿਗਿਆਨ"
"ശക്തമായ, ശക്തമായ","ਮਜ਼ਬੂਤ, ਮਜ਼ਬੂਤ"
പങ്ക്,ਭੂਮਿਕਾ
വീണ്ടും ഉരുളുന്നു,ਦੁਬਾਰਾ ਰੋਲਿੰਗ
വിഴുങ്ങൽ,ਗ੍ਰਹਿਣ
ഒഴുക്ക്,ਵਹਾਅ
"1. റീഡ് ഒൺലി മെമ്മറി, 2. റീഡ് ഒൺലി മെമ്മറി (റോം)","1. ਰੀਡ ਓਨਲੀ ਮੈਮੋਰੀ, 2. ਰੀਡ ਓਨਲੀ ਮੈਮੋਰੀ (ROM)"
ഒറിജിനൽ,ਮੂਲ
പാരന്റ് ഡയറക്ടറി,ਮੂਲ ਡਾਇਰੈਕਟਰੀ
ഏകദേശ പിശക്,ਅਨੁਮਾਨ ਗਲਤੀ
"1. റൂട്ടർ, 2. റൂട്ടർ","1.ਰਾਊਟਰ, 2.ਰਾਊਟਰ"
"റൂട്ടിംഗ്, റൂട്ടിംഗ്","ਰੂਟਿੰਗ, ਰੂਟਿੰਗ"
RS232C ഇന്റർഫേസ്,RS232C ਇੰਟਰਫੇਸ
RSA എൻക്രിപ്ഷൻ,RSA ਇਨਕ੍ਰਿਪਸ਼ਨ
rtc,ਆਰਟੀਸੀ
വർക്ക്‌സ്‌പേസ് കോഡിംഗ്,ਕੰਮ ਕਰਨ ਦੇ ਵੇਰਵੇ ਕੋਡਿੰਗ
കാലാവധി,ਕਾਰਜਕਾਲ
റൺടൈം പിശക്,ਰੰਨਟਾਈਮ ਗਲਤੀ
"1. സാമ്പിൾ, 2. സാമ്പിൾ","1. ਨਮੂਨਾ, 2. ਨਮੂਨਾ"
സാമ്പിൾ,ਨਮੂਨਾ
"1.ഉപഗ്രഹം, 2.ഉപഗ്രഹം","1.ਸੈਟੇਲਾਈਟ, 2.ਸੈਟੇਲਾਈਟ"
സാച്ചുറേഷൻ,ਸੰਤ੍ਰਿਪਤਾ
രക്ഷിക്കും,ਬਚਾਓ
"1. സ്കേലബിളിറ്റി, 2. സ്കേലബിളിറ്റി","1. ਸਕੇਲੇਬਿਲਟੀ, 2. ਸਕੇਲੇਬਿਲਟੀ"
സ്കെയിലർ,ਸਕੇਲਰ
സ്കാനിംഗ്,ਸਕੈਨਿੰਗ
ഭൂപ്രകൃതി,ਲੈਂਡਸਕੇਪ
ഷെഡ്യൂളർ,ਸ਼ਡਿਊਲਰ
സ്ക്രീൻ പ്രതിഫലനം പ്രൊജക്ടർ,ਸਕਰੀਨ ਰਿਫਲਿਕਸ਼ਨ ਪ੍ਰੋਜੈਕਟਰ
സ്ക്രിപ്റ്റ്,ਸਕ੍ਰਿਪਟ
സ്ക്രിപ്റ്റിംഗ് ഭാഷ,ਸਕ੍ਰਿਪਟਿੰਗ ਭਾਸ਼ਾ
"1.കോയിൽ, 2.സ്ക്രോൾ","1.ਕੋਇਲ, 2.ਸਕ੍ਰੌਲ"
സിൻക്രണസ് ഡാറ്റ ലിങ്ക് കൺട്രോൾ (SDLC),ਸਮਕਾਲੀ ਡਾਟਾ ਲਿੰਕ ਕੰਟਰੋਲ (SDLC)
"1.പര്യവേക്ഷണം, 2.കണ്ടെത്തൽ","1. ਖੋਜ, 2. ਖੋਜ"
തിരയല് യന്ത്രം,ਖੋਜ ਇੰਜਣ
തിരയൽ വൃക്ഷം,ਖੋਜ ਰੁੱਖ
"1.പര്യവേക്ഷണം, 2.കണ്ടെത്തുക","1. ਪੜਚੋਲ ਕਰੋ, 2. ਖੋਜੋ"
സെക്കൻഡറി,ਸੈਕੰਡਰੀ
"1.സെക്ടർ, 2.സെക്ടർ","1.ਸੈਕਟਰ, 2.ਸੈਕਟਰ"
സുരക്ഷാ നയം,ਸੁਰੱਖਿਆ ਨੀਤੀ
അന്വേഷണ പദം,ਖੋਜ ਸ਼ਬਦ
"1.വിഭാഗം, 2.വിഭാഗം","1.ਸੈਕਸ਼ਨ, 2.ਸੈਕਸ਼ਨ"
"1. വിഘടനം, 2. വിഭജനം","1. ਫਰੈਗਮੈਂਟੇਸ਼ਨ, 2. ਵਿਭਾਜਨ"
തിരഞ്ഞെടുക്കൽ അടുക്കൽ,ਚੋਣ ਲੜੀਬੱਧ
"1.ഓട്ടോകംപ്ലീറ്റ്, 2.ഓട്ടോകംപ്ലീറ്റ്","1.ਸਵੈ-ਮੁਕੰਮਲ, 2.ਸਵੈ-ਮੁਕੰਮਲ"
"1.സെമാന്റിക്സ്, 2.സെമാന്റിക്സ്","1.Semantics, 2.Semantics"
സെമാഫോർ,ਸੈਮਾਫੋਰ
അർദ്ധചാലകം,ਸੈਮੀਕੰਡਕਟਰ
ഫാന്റസി വെബ്,ਕਲਪਨਾ ਵੈੱਬ
തുടർച്ചയായ ആക്സസ് രീതി,ਕ੍ਰਮਵਾਰ ਪਹੁੰਚ ਵਿਧੀ
തുടർച്ചയായി,ਲਗਾਤਾਰ
സീരിയൽ,ਸੀਰੀਅਲ
"1.സെർവർ, 2.സെർവർ","1.ਸਰਵਰ, 2.ਸਰਵਰ"
