Hindi,Bengali
स्वयं निरूपण,স্ব-মূল্যায়ন (স্ব-মূল্যায়ন)
आत्म विश्‍वास,আত্মবিশ্বাস
स्वत:पूर्ण टिप्पणी,স্ব-অন্তর্ভুক্ত নোট
स्वरोजगार,আত্মকর্মসংস্থানের
स्वत: स्पष्‍ट,স্ব-ব্যাখ্যামূলক
स्वशासन,স্ব-সরকার
सेमेस्टर,সেমিস্টার
अर्ध-स्वायत्‍त,আধা-স্বায়ত্তশাস
संगोष्‍ठी,সেমিনার
अर्ध-कुशल श्रमिक,আধা দক্ষ শ্রম
"सेनेट, वरिष्‍ठ सभा",সিনেট
प्रेषक,প্রেরক
वरिष्‍ठ,ঊর্ধ্বতন
वरिष्‍ठ प्रशासनिक-ग्रेड,সিনিয়র প্রশাসনিক গ্রেড
वरिष्‍ठ ग्रेड,সিনিয়র গ্রেড
वरिष्‍ठता,জ্যেষ্ঠতা
वरिष्‍ठता-सह-उपयुक्‍तता,জ্যেষ্ঠতা-কাম-ফিটনেস
वरिष्‍ठता-सह योग्यता क्रम,জ্যেষ্ঠতা-কাম-মেরিট
वरिष्‍ठता पद्‌धति,জ্যেষ্ঠতা সিস্টেম
वरिष्‍ठ प्रबंधक वर्ग,জ্যেষ্ঠ ব্যবস্থাপনা
वरिष्‍ठतम,সিনিয়রমোস্ট
"वरिष्‍ठ वेतनमान,प्रवर वेतनमान",সিনিয়র স্কেল
वरिष्‍ठ समय-मान,সিনিয়র টাইমস্কেল
" संवेदना ,संवेदन ,सनसनी",সংবেদন
संवेदनशील,সংবেদনশীল
" दंड, दंडादेश , वाक्य",বাক্য
विलग परिवार,পৃথক পরিবার
" विलगन , वियोजन , विभाजन",বিচ্ছেদ
अनुक्रम,ক্রম
क्रम सूची,সিরিয়াল তালিকা
"क्रमांक, क्रम संख्या",ক্রমিক সংখ্যা
"माला,श्रेणी",সিরিজ
गंभीर,গুরুতর
"सेवक,नौकर",চাকর
" सेवा करना , तामील करना ,परोसना",পরিবেশন
" सेवा,नौकर ,व्यवस्था ,सेवाई ,तामील ",পরিষেবা
" उपयोज्य,काम में लाने योग्य , मरम्मत योग्य , तामील योग्य",সেবাযোগ্য
"सेवा पंजी, सेवा पुस्तिका",সেবামূলক বই
सेवाशर्तें,পরিষেবা শর্ত
सेवा संविदा,সেবা চুত্তি
समन तामील,সমন পরিষেবা
सरकारी डाक टिकट,পরিষেবা ডাক স্ট্যাম্প
"सेवा अभिलेख, सेवा रिकार्ड",পরিষেবা রেকর্ড
सेवा वृत्‍त,পরিষেবা রোল
सेवानियम,পরিষেবা বিধি
सेवा सत्यापन,পরিষেবা যাচাইকরণ
" सत्र ,अधिवेशन",সেশন
संसद सत्र,সংসদের অধিবেশন
" विन्यस्त , ठीक करना, व्यवस्थित करना , समुच्चय",সেট
" अलग करना, अलग रखना ,अपास्त करना",একপাশে সেট করুন
" बंदोबस्त ,निपटारा,समझौता ,व्यवस्थापन , बस्ती",বন্দোবস্ত
"व्यवस्था,ढांचा",সেট আপ
"पृथक्-पृथक्,अलग-अलग",একযোগে
संबंध-विच्छेद,আপেক্ষিকতা বিচ্ছেদ
कठोर कार्रवाई,গুরুতর ক্রিয়া
वाहित मल,নিকাশী
" लिंग , यौन , काम",লিঙ্গ
लिंग भेदभाव,যৌন বৈষম্য
" अंश, शेयर, भाग ,भागी होना,साझी ,भाग पाना",শেয়ার
"शेयरधारी,शेयरहोल्डर",শেয়ার ধারক
सहभाजन,ভাগ করে নেওয়া
पारी,শিফট
स्थान परिवर्तन,স্থানান্তর
पारी-प्रणाली,শিফট সিস্টেম
पारी बदलाव,শিফট ট্রান্সফার
कमी,স্বল্পতা
कमी,ঘাটতি
आशुलिपि,শর্টহ্যান্ড
अल्पावधि छुट्टी,সংক্ষিপ্ত ছুটি
लघु सूची,শর্টলিস্ট
अल्प सूचना,ক্ষুদ্র বার্তা
"न्यून स्टॉफ, कम स्टॉफ वाला",সংক্ষিপ্ত কর্মী
"अल्पकालिक, अल्पावधि",স্বল্প মেয়াদ
अल्पकालीन पाठ्यक्रम,স্বল্প-মেয়াদী কোর্স
"संक्षिप्त शीर्षक, संक्षिप्त नाम",ছোট শিরোনাম
कारण बताओ नोटिस,কারণ নোটিশ দেখান
बंद होना,বন্ধ
"रूग्ण उद्‌योग, अलाभकारी उद्‌योग",অসুস্থ শিল্প
बीमारी की छुट्टी,অসুস্থতাজনিত ছুটি
अस्वस्थता हितलाभ,অসুস্থতা সুবিধা
अस्वस्थता रिपोर्ट,অসুস্থ প্রতিবেদন
" हस्ताक्षर करना , चिह्‌न, संकेत",চিহ্ন
हस्ताक्षर,স্বাক্ষর
हस्ताक्षर अभियान,স্বাক্ষর প্রচার
हस्ताक्षर पैड,স্বাক্ষর প্যাড
"महत्वपूर्ण,सार्थक",তাৎপর্যপূর্ণ
" व्यक्‍त करना, प्रकट करना ,संज्ञापित करना",স্বাক্ষর
"सदृश, वैसा ही, समरूप",অনুরূপ
साधारण ब्याज,সাধারন সুদ
"साथ-साथ, एक साथ, समसामयिक",যুগপত
"एक साथ, एक ही समय पर",একই সাথে
"निष्ठावान, निष्कपट",আন্তরিক
अनिश्‍चितकाल के लिए,অনির্দিষ্টকাল
अपरिहार्य शर्त,সাইন কোয়া নন
एकल प्रविष्‍टि पद्‌धति,একক এন্ট্রি সিস্টেম
"इकतरफ़ा किराया,एकल किराया",একক ভাড়া
एकल फाइल पद्‌धति,একক ফাইল সিস্টেম
"श्रीमन्,महोदय",স্যার
"स्थल,स्थान",সাইট
स्थल-नक्शा,সাইট পরিকল্পনা
आसीन सदस्य,বসার সদস্য
" अवस्थिति , स्थिति",অবস্থা
रिक्‍त स्थान,খালি পরিস্থিতিতে
काम चाहिए,পরিস্থিতি চেয়েছিল
अत्यल्प स्टाफ,কঙ্কাল কর্মীরা
कुशल श्रमिक,দক্ষ শ্রমিক
"शिथिलता, ढिलाई",স্ল্যাকনেস
मंदी का समय,স্ল্যাক সিজন
अपमानवचन,অপবাদ
शायिका श्रेणी,স্লিপার ক্লাস
विसर्पी मान,সহচরী স্কেল
" पर्ची , चूक",স্লিপ
" कार्य मंदी, मंदन , धीरे चलना, धीरे चलो",আস্তে আস্তে
झुग्गी बस्ती,বস্তি
"अचानक गिरावट, चरम मंदी",স্ল্যাম্প
अल्प बचत-निधि,ছোট সঞ্চয় তহবিল
लघु उद्‌यम,ছোট স্কেল এন্টারপ্রাইজ
लघु उद्‌योग,ছোট স্কেল শিল্প
चुस्ती,স্মার্টনেস
निर्विघ्न,মসৃণ
आकस्मिक निरीक्षण,স্ন্যাপ পরিদর্শন
आकस्मिक हड़ताल,স্ন্যাপ স্ট্রাইক
सामाजिक सुरक्षा,সামাজিক নিরাপত্তা
समाज कल्याण,সমাজ কল্যাণ
"सॉफ्टवेयर, प्रक्रिया सामग्री",সফটওয়্যার
"अवस्थान, विराम",সম্প্রচার
" एकमात्र , एकल",একমাত্র
"एकल एजेंसी, एकल अभिकरण",একমাত্র এজেন্সি
"सत्यनिष्‍ठ ,गंभीर",গৌরব
सत्यनिष्‍ठ प्रतिज्ञान,একাকী নিশ্চয়তা
"सत्यनिष्‍ठा, गंभीरता, गांभीर्य",গৌরব
विधिवत् अनुष्ठापित करना,একাকী
"सत्यनिष्‍ठतापूर्वक, सत्यनिष्‍ठा से",একাকীভাবে
एक मात्र स्वामी,একমাত্র মালিক
याचना करना,অনুরোধ
एकजुटता,সংহতি
" एकांत ,एकमात्र,अकेला",নির্জন
अकेला मामला,নির্জন কেস
" हल, समाधान ,साधन",সমাধান
"हल करना,समाधान करना",সমাধান
छंटाई,শ্রেণীবিভাজন
छंटाई उपयंत्र,বাছাই করা সরঞ্জাম
"स्रोत, उद्‌गम",সূত্র
"आय स्रोत, आय साधन",আয়ের উৎস
स्मारिका,স্যুভেনির
" संप्रभु , प्रभुसत्‍तासंपन्न, प्रभुत्वसंपन्न",সার্বভৌম
"संप्रभुता, सर्वोच्च सत्‍ता",সার্বভৌমত্ব
"अंतरिक्ष ,अंतर ,स्थान,जगह",স্থান
अंतरालन,ব্যবধান
"तैयारी-पूर्व कार्य, प्रारंभिक कार्य",কোদাল কাজ
अतिरिक्‍त,অতিরিক্ত
अतिरिक्‍त प्रति,অতিরিক্ত অনুলিপি
"खाली समय, अतिरिक्‍त समय",অতিরিক্ত সময়
" अध्यक्ष ,वक्‍ता , स्पीकर",স্পিকার
विशेष,বিশেষ
विशेष-योग्यता परीक्षण,বিশেষ ক্ষমতা পরীক্ষা
विशेष भत्‍ता,বিশেষ ভাতা
विशेष प्रकोष्‍ठ,বিশেষ সেল
विशेष सराहना,বিশেষ প্রশংসা
विशेष प्रतिकर भत्‍ता,বিশেষ ক্ষতিপূরণ ভাতা
विशेष अभियान,বিশেষ ড্রাইভ
विशेष अनुदान,বিশেষ অনুদান
विशेषज्ञ,বিশেষজ্ঞ
विशेषज्ञता,বিশেষীকরণ
विशेष संदेशवाहक,বিশেষ ম্যাসেঞ্জার
विशेष वेतन,বিশেষ বেতন
मुख्तारनामा,বিশেষ ক্ষমতা
विशेष रक्षण दल,বিশেষ সুরক্ষা গ্রুপ
" विनिर्दिष्‍ट , विशिष्‍टि",নির্দিষ্ট
" विनिर्देशन, विशेष रूप से नकारना , विशिष्‍ट",স্পেসিফিকেশন
स्पष्‍ट खंडन,নির্দিষ্ট অস্বীকার
विशिष्‍ट कारण,নির্দিষ্ট কারণ
नमूना हस्ताक्षर,নমুনা স্বাক্ষর
" सट्टा ,अटकल, परिकल्पना",জল্পনা
" भाषण , वाक्",বক্তৃতা
" गति, चाल, रफ्तार ,शीघ्रता",দ্রুততা
गतिरोधक,গতিরোধক
गति सीमा,গতিসীমা
"तीव्र डाक,स्पीड पोस्ट",গতি পোস্ট
"शीघ्र कार्रवाई, द्रुत कार्रवाई",দ্রুত কর্ম
क्षेत्र,গোলক
"सर्पिल जिल्द, सर्पिल जिल्दबंदी",সর্পিল বাইন্ডিং
विभाजित ड्यूटी,বিভক্ত শুল্ক
प्रवक्‍ता,মুখপাত্র (= মুখপাত্র ব্যক্তি)
"प्रायोजक,प्रायोजित करना",স্পনসর
प्रायोजकता,স্পনসরশিপ
"स्थल परीक्षण, मौका मुआयना",স্পট পরিদর্শন
"स्थल भुगतान, मौके पर भुगतान",স্পট পেমেন্ট
"विवाहिती, पति या पत्नी",স্বামী / স্ত্রী
"स्कवॉड,दस्ता",স্কোয়াড
"स्थिरता, स्थायित्व",স্থিতিশীলতা
"कर्मचारी-वर्ग, अमला,स्टाफ",কর্মী
कर्मचारी संघ,স্টাফ অ্যাসোসিয়েশন
स्टाफ़ निरीक्षण एकक,স্টাফ ইন্সপেকশন ইউনিট
स्टाफ क्वार्टर,স্টাফ কোয়ার্টার
" कर्मचारी कक्ष , स्टाफ रूम",কর্মচারী কক্ষ
"कर्मचारी कल्याण निधि, स्टाफ कल्याण निधि",স্টাফ কল্যাণ তহবিল
" अवस्था, चरण , रंगमंच, मंच",মঞ্চ
गतिरोध,স্থবিরতা
" दांव , हित धारिता , अंश स्वामित्व",স্টেক
" टिकट, स्टांप , मुहर, मुद्रांक",ছাপ
स्टांप शुल्क,স্ট্যাম্প শুল্ক
टिकट लगा लिफाफा,স্ট্যাম্পড খাম
मुहर पैड,স্ট্যাম্প প্যাড
स्टांप काग़ज़,স্ট্যাম্প পেপার
"स्टैंड, अड्डा",দাঁড়ানো
"मानक, स्तर",স্ট্যান্ডার্ড
मानक करार,স্ট্যান্ডার্ড চুক্তি
मानक कटौती,স্ট্যান্ডার্ড ছাড়
"मानक संरूप, मानक फॉर्मेट",স্ট্যান্ডার্ড ফর্ম্যাট
मानकीकरण,মানীকরণ
मानक श्रम-घंटे,স্ট্যান্ডার্ড ম্যান-ঘন্টা
जीवन-स्तर,জীবনযাত্রার মান
मानक निष्पादन,স্ট্যান্ডার্ড পারফরম্যান্স
मानक दर,মানসম্মত দাম
आपात-उपयोगी व्यवस्था,স্ট্যান্ডবাই বিন্যাস
स्थायी,দাঁড়িয়ে
स्थायी आयोग,স্থায়ী কমিশন
स्थायी समिति,স্থায়ী কমিটির
स्थायी आदेश,স্থায়ী আদেশ
रुक जाना,স্ট্যান্ডিল
तारांकित,অভিনয় করেছেন
तारांकित प्रश्‍न,তারকাচিহ্নিত প্রশ্ন
आरंभक,স্টার্টার
आरंभिक वेतन,শুরুর দিকে বেতন বেতন
" राज्य , स्थिति, दशा, अवस्था, हालत , प्रदेश",রাষ্ট্র
राजभोज,রাষ্ট্রীয় বনভোজন
राज्य सरकार,রাজ্য সরকার
राजकीय अतिथि,রাজ্য অতিথি
राज्य सूची,রাজ্য তালিকা
गत्यवरोध,অচল
" कथन , बयान, वक्‍तव्य , विवरण",বিবৃতি
लेखा-विवरण,অ্যাকাউন্ট বিবৃতি
तथ्यों का विवरण,তথ্য বিবৃতি
स्वास्थ्य की स्थिति,স্বাস্থ্যের অবস্থা
राजमर्मज्ञ,স্টেটসম্যান
स्थिर,স্থির
"स्टेशन, केंद्र",স্টেশন
स्थिर स्टॉक,স্টেশনারি স্টক
लेखन-सामग्री,স্টেশনারি
स्टेशन छोड़ने की अनुमति,স্টেশন ছুটি
सांख्यिकीय,পরিসংখ্যান
सांख्यिकीय आंकडे,পরিসংখ্যানগত তথ্য
" सांख्यिकी , आंकड़े",পরিসংখ্যান
" स्थिति,प्रस्थिति , हैसियत, प्रतिष्ठा",স্থিতি
यथापूर्व स्थिति,স্থিতাবস্থা
स्थिति रिपोर्ट,অবস্থা প্রতিবেদন
प्रतिष्ठा प्रतीक,পদমর্যাদার প্রতীক
" संविधि ,  कानून",আইন
"सांविधिक, कानूनी",বিধিবদ্ধ
सांविधिक निकाय,প্রতিমূর্তি শরীর
सांविधिक अवकाश,সংবিধিবদ্ধ ছুটির দিন
सांविधिक अधिकार,বিধিবদ্ধ অধিকার
" रोक ,रोक देना, रोक लगाना",থাকা
एस.टी.डी,এসটিডি
"सतत वृद्‌धि, अविरल वृद्‌धि",প্রবৃদ্ধি
तीव्र वृद्‌धि,খাড়া বৃদ্ধি
"विषय-निर्वाचन समिति, विषय संचालन समिति",পরিচালনা সংসদ
आशुलिपि,স্টেনোগ্রাফি
"बंध्यकरण  नसबंदी , विसंक्रमण, निष्फलन , अनुर्वरीकरण",জীবাণুমুক্তকরণ
कठोर कार्रवाई,কঠোর ক্রিয়া
"लांछन, कलंक",কলঙ্ক
उद्‌दीपन,উদ্দীপনা
" वृत्‍तिका , वेतन",উপবৃত্তি
अनुबंध करना,শুল্ক
अनुबंधित समय सीमा,নির্ধারিত সময়সীমা
अनुबंध,শর্ত
"सामान, माल, स्ट़ॉक",স্টক
स्टॉक रजिस्टर,স্টক রেজিস্টার
स्टॉक या माल की पड़ताल,স্টক গ্রহণ
माल का मूल्यांकन,মজুতের মূল্যনির্ধারণ
अंतः कालीन व्यवस्था,স্টপগ্যাপ ব্যবস্থা
" भंडारण, संग्रहण , गोदाम",স্টোরেজ
भंडारण स्थान,স্টোরেজ স্পেস
" भंडार , संग्रह करना , गोदाम में रखना",স্টোর
" सीधा, सरल , खरा, स्पष्‍ट",সোজা
तनाव,স্ট্রেন
" अपरिचित ,विचित्र",অদ্ভুত
"अपरिचित, अजनबी",অপরিচিত
स्तर,স্তর
"रणनीति,कार्यनीति",কৌশল
स्तरण,স্তরবিন্যাস
सुप्रवाही बनाना,স্ট্রিমলাইন
" सामर्थ्य,, शक्‍ति , संख्या",শক্তি
"मज़बूत करना,समर्थ बनाना,सशक्‍त करना",শক্তিশালী
श्रमसाध्य,কঠোর
" दबाव , जोर देना, बल देना",স্ট্রেস
दबाव प्रबंधन,স্ট্রেস ম্যানেজমেন্ট
"कड़ा, कठोर,सख्त",কঠোর
"सख्ती से, कठोरता से",কঠোরভাবে
"सख्ती,कठोरता",কঠোরতা
अवक्षेप,কঠোর
" हड़ताल ,आघात करना , काट देना",ধর্মঘট
हड़ताल का आह्‌वान,স্ট্রাইক কল
" कठोरता, कड़ापन , तंगी",কড়া
पट्टी,স্ট্রিপ
प्रयास करना,চেষ্টা করুন
भंडारण क्षमता,ধারণ ক্ষমতা
" कोष कक्ष , सुरक्षित कक्ष",শক্তিশালী ঘর
संरचनात्मक,কাঠামোগত
संरचना,কাঠামো
संरचित साक्षात्कार,কাঠামোগত সাক্ষাত্কার
संरचित वेतन,কাঠামোগত বেতন
संघर्ष,সংগ্রাম
"जिद्‌‌दी, हठी",জেদী
" अध्ययनशील ,परिश्रमी",স্টাডিয়াস
अध्ययन,অধ্যয়ন
अध्ययन छुट्टी,শিক্ষা ছুটি
सामग्री,জিনিসপত্র
" विस्मयकारी , बृहत्, भारी",বোকা
"शैली, ढंग",স্টাইল
"नायब, उप ",সাব
उप-समिति,সাব-কমিটি
"उप-ठेका,उप-संविदा",সাব-কন্ট্রাক্ট
उप-जि़ला,উপজেলা
" उपप्रभाग , उपमंडल, उप-विभाजन",মহকুমা
उप-शीर्ष,সাব-হেড
" विषय , विषय-वस्तु , प्रजा",বিষয়
" आत्मनिष्‍ठ ,व्यक्‍तिपरक, व्यक्‍तिनिष्‍ठ",বিষয়ী
न्यायाधीन,বিচারাধীন
"उपपट्टा,शिकमी पट्टा",Sublease
उप-किराएदारी,Subletting
" प्रस्तुतीकरण , मानना, स्वीकार करना , निवेदन , समर्पण, समर्पित करना",জমা
" विनीत,विनम्र , दब्बू",আজ্ঞাবহ
अधीनस्थ कार्यालय,অধস্তন অফিস
अधीनस्थ सेवाएं,অধস্তন পরিষেবা
"अधीनस्थ कर्मचारी-वर्ग,अधीनस्थ स्टाफ़",অধস্তন কর্মী
उप-पैरा,সাবপ্র্যাগ্রাফ
उप नियम,Subrule
" चंदा या शुल्क देना ,ग्राहक बनना, अभिदान करना , समर्थन करना, सहमत होना , हस्ताक्षर करना",সাবস্ক্রাইব
अभिदत्‍त पूंजी,সাবস্ক্রাইবড মূলধন
" ग्राहक, अभिदाता , हस्ताक्षरकर्ता",গ্রাহক
" अभिदान ,चंदा",সাবস্ক্রিপশন
उप-धारा,উপ -ধারা
"बाद का,उत्‍तरवर्ती",পরবর্তী
उत्‍तरवर्ती कार्रवाई,পরবর্তী ক্রিয়া
"बाद में, तत्पश्‍चात्",পরবর্তীকালে
" गौण , सहायक",সহায়ক সংস্থা
" गौण निकाय , सहायक निकाय",সহায়ক সংস্থা
उपांग उद्‌योग,সহায়ক শিল্প
सहायक अधिदेश,সহায়ক ম্যান্ডেট
गौण आवती,সহায়ক রসিদ
सहायक रजिस्टर,সহায়ক রেজিস্টার
सहायिकी देना,ভর্তুকি
सहायिकी-प्राप्त,ভর্তুকি
सहायिकी प्राप्त आवास,ভর্তুকিযুক্ত আবাসন
सहायिकी,ভর্তুকি
निर्वाह,জীবিকা নির্বাহ
निर्वाह-भत्‍ता,অস্তিত্ব ভাতা
निर्वाह-अनुदान,জীবিকা অনুদান
अवमानक,নিম্নমানের
" सारभूत,सारवान ,पर्याप्त, बहुत",যথেষ্ট
" सिद्‌ध करना ,पुख्ता करना",প্রমাণ
मूल,তাত্পর্যপূর্ণ
मूल पद वेतन,তাত্পর্যপূর্ণ বেতন
मूल पद,সংক্ষিপ্ত পোস্ট
" प्रतिस्थापित करना , एवजी, प्रतिस्थानी",বিকল্প
"प्रतिस्थापन, के स्थान पर रखना",প্রতিস্থাপন
उप-उप पैरा,সাব সাব-অনুচ্ছেদ
उपनगरीय,শহরতলির
संसहायिकी,সাবভেনশন
ध्वंस,সাবভার্সন
भूमिगत  पथ,পাতাল রেল
उत्‍तरवर्ती,সফল
" उत्‍तराधिकार ,उत्‍तरवर्तन",উত্তরাধিকার
"उत्‍तरोत्‍तर,आनुक्रमिक",একের পর এক
उत्‍तराधिकारी,উত্তরাধিকারী
" सहायता,सहायता प्रदान करना",সফল
"मुक़दमा चलाना, वाद चलाना",মামলা
" सहना ,पीडि़त होना",ভোগা
"कष्‍ट,पीड़ा",কষ্ট
पर्याप्त,যথেষ্ট
" अंत में जोड़ना , प्रत्यय परसर्ग",প্রত্যয়
मताधिकार,ভোটাধিকার
सुझाव,পরামর্শ
"सुझाव पेटिका, सुझाव पेटी",পরামর্শ বাক্স
सुझाव पुस्तिका,পরামর্শ বই
" सूचक , विचारोत्‍तेजक",পরামর্শমূলক
आत्महत्या,আত্মহত্যা
" दावा,मुक़दमा,वाद ,उपयुक्‍त होना",স্যুট
" उपयुक्‍तता ,औचित्य",উপযুক্ততা
उपयुक्‍त कार्रवाई,উপযুক্ত ক্রিয়া
उपयुक्‍त,উপযুক্ত
" राशि, रक़म ,योगफल, जोड़",যোগফল
"सरसरी तौर पर,संक्षेप में",সংক্ষেপে
सार,সারসংক্ষেপ
संक्षिप्त विचारण,সংক্ষিপ্ত পরীক্ষা
"उपसंहार, समाहार",সাতরে যাও
" शिखर , शिखर सम्मेलन",শীর্ষ সম্মেলন
" समन करना , बुलाना, बुला भेजना",তলব করা
व्यय-भत्‍ता,স্যাম্পটুরি ভাতা
समाहार करना,যোগ করা
"फुटकर, विविध",সুন্দরী
"अपने आप से, स्वप्रेरणा से",সু মটো
अधिवर्षिता,সুপারিনুয়েশন
अधिवर्षिता पेन्शन,সুপারিনুয়েশন পেনশন
"ऊपरी, सतही",অতিমাত্রায়
" फालतू , अनावश्यक , अतिरिक्‍त , अतिव्यापी , अतिशय",অতিমাত্রায়
"अध्यारोपण करना, अध्यारोपित करना",সুপারিপোজ
उच्च  श्रेष्‍ठ,উচ্চতর
"उच्चता, श्रेष्‍ठता",শ্রেষ্ঠত্ব
अधिसंख्य,সুপারনুমারি
अधिसंख्य पद,সুপারনুমারি পোস্ট
ऊपर लिखना,সুপারস্ক্রাইব
" उपरिलेख, उपरिलेखन ,पता",সুপারসক্রিপশন
अधिक्रमण करना,সুপারসেড
अधिक्रमण,সুপারসেশন
"ऊपरी ढांचा, अधिरचना",সুপারস্ট্রাকচার
अतिकर,সুপারট্যাক্স
अधिसमय मान,সুপার টাইমস্কেল
"पर्यवेक्षण, देखरेख",তদারকি
पर्यवेक्षक,কর্মকর্তা
पर्यवेक्षी कर्मचारी-वर्ग,তত্ত্বাবধায়ক কর্মীরা
" परिशिष्‍ट ,पूरक, अनुपूरक ,जोड़ना ,अनुपूरण",পরিপূরক
अनुपूरक,পরিপূরক
अनुपूरक बजट,পরিপূরক বাজেট
अनुपूरक लागत,পরিপূরক ব্যয়
अनुपूरक मांग,পরিপূরক চাহিদা
अनुपूरक अनुदान,পরিপূরক অনুদান
"अनुपूरक प्रश्‍न, पूरक प्रश्‍न",পরিপূরক প্রশ্ন
अनुपूरक नियमावली,পরিপূরক বিধি
"प्रदायक,पूर्तिकार",সরবরাহকারী
"पूर्ति, प्रदाय,प्रदाय करना",সরবরাহ
" समर्थन ,आलंब लगाना , भरण-पोषण , सहायता , आधार",সমর্থন
समर्थक,সমর্থক
समर्थक दस्तावेज,সমর্থনকারী কাগজপত্র
"दमन करना, दबाना",দমন করা
सर्वोच्चता,আধিপত্য
"उच्चतम, सर्वोच्च",সুপ্রিম
अधिभार,সারচার্জ
" जमानत , जमानती , निश्‍चितता",জামিনত
ज़मानत बंध-पत्र,জামিন বন্ড
सतही निरीक्षण,পৃষ্ঠ পরিদর্শন
भूतल परिवहन,পৃষ্ঠ পরিবহন
शल्य-चिकित्सा,সার্জারি
कुलनाम,পদবি
"अधिशेष, बेशी",উদ্বৃত্ত
बचत का बजट,উদ্বৃত্ত বাজেট
अधिशेष रिपोर्ट,উদ্বৃত্ত রিপোর্ট
बेशी कर्मचारी वर्ग,উদ্বৃত্ত কর্মীরা
आकस्मिक जांच,আশ্চর্য চেক
" आकस्मिक निरीक्षण , आकस्मिक दौरा",আশ্চর্য দর্শন
अभ्यर्पण,আত্মসমর্পণ
परिवेश,চারপাশ
"अतिकर, अधिकर",সুরট্যাক্স
निगरानी,নজরদারি
सर्वेक्षण,জরিপ
सर्वेक्षण रिपोर्ट,জরিপ প্রতিবেদন
उत्‍तरजीविता,বেঁচে থাকা
" उत्‍तरजीवी , अवशिष्‍ट",বেঁচে আছে
उत्‍तरजीवी,বেঁচে থাকা
सुग्राहिता,সংবেদনশীলতা
"(व्यक्‍ति) संदिग्ध, संदेह करना",সন্দেহ
निलंबित करना,স্থগিত
"असमंजस , उचंत, कौतूहल",সাসপেন্স
उचंत खाता,সাসপেন্স একাউন্ট
"निलंबन,मुअत्‍तली",স্থগিতাদেশ
निलंबन आदेश,সাসপেনশন অর্ডার
"संदेह, संशय",সন্দেহ
संधारणीय,টেকসই
संधारणीय वृद्‌धि,টেকসই প্রবৃদ্ধি
" संधारित , लगातार , मान लिया गया",টেকসই
"शपथ लेना,शपथ ग्रहण करना",শপথ করুন
शपथ ग्रहण समारोह,শপথ ইন-সিরিজ
पाठ्य-विवरण,পাঠ্যসূচি
प्रतीक,প্রতীক
"सममिति,समरूपता",প্রতিসাম্য
"सहानुभूति, समवेदना",সহানুভূতি
सहानुभूति हड़ताल,সহানুভূতি ধর্মঘট
परिसंवाद,সিম্পোজিয়াম
लक्षण,লক্ষণ
"साथ-साथ होना, साथ-साथ घटना",সিঙ্ক্রোনাইজ
" रूपरेखा , विषय-संक्षेप, सार-संक्षेप",সংক্ষিপ্তসার
" संश्‍लेषण , कृत्रिम",সংশ্লেষণ
संश्‍लिष्‍ट,সিন্থেটিক
" पद्‌धति, प्रणाली , निकाय, तंत्र",পদ্ধতি
व्यवस्थित,পদ্ধতিগত
"व्यवस्थित कार्य,क्रमबद्‌ध कार्य",পদ্ধতিগত কাজ
तंत्र विश्‍लेषण,সিস্টেম বিশ্লেষণ
टैब फोल्डर,ট্যাব ফোল্ডার
" सारणी, तालिका , पटल , मेज़",টেবিল
झांकी,টেবিল
विषय-सूची,সুচিপত্র
सदन पटल,ঘরের টেবিল
सारणीबद्‌ध,সারণী
सारणीबद्‌ध विवरण,সারণী বিবৃতি
"सारणीयन,सारणीबद्‌ध करना",সারণী
" सारणीयंत्र , सारणीकार",ট্যাবুলেটর
" सुलझाना , निपटना,निपटाना",সাজসরঁজাম
युक्‍ति,কৌশল
"व्यवहारकुशल, चतुर",কৌশলী
युक्‍ति,কৌশল
" टैग , नत्थी करना",ট্যাগ
हाथ-वेतन,হোম বেতন নিতে
" कार्यभार लेना , अधिकार करना",গ্রহণ
प्रतिभाशाली,প্রতিভাশালী
प्रतिभा खोज,প্রতিভা অনুসন্ধান
"मिलान करना, मेल खाना, गिनती, संख्या",ট্যালি
मिलान कार्ड,ট্যালি কার্ড
" हेर-फेर करना,गड़बड़ करना ,बिगाड़ना, छेड़छाड़ करना ,  तो़ड़ना",টেম্পারিং
मूर्त,স্পষ্ট
मूर्त परिसंपत्‍ति,বাস্তব সম্পদ
"टेप,फ़ीता",টেপ
"  उपयोग करना ,  टेप करना",ট্যাপিং
"शिथिलता,आलस्य",ক্লান্তি
लक्ष्य,লক্ষ্য
लक्ष्य तिथि,নির্দিষ্ট তারিখ
" प्रशुल्क, टैरिफ , दरसूची",শুল্ক
"मलिन करना,धूमिल करना",কলঙ্ক
"कार्य, काम",কাজ
"कार्यदल, कृतिक बल",বিশেষ কর্মীদল
कर,কর
कर में कमी,কর ছাড়
करयोग्य,করযোগ্য
"कर-योग्य आय,कर योग्य आमदनी",করযোগ্য আয়
कर समायोजन,কর সামঞ্জস্য
कर निर्धारण,ট্যাক্স মূল্যায়ন
"कराधान,कर लगाना",কর
कर परिहार,কর পরিহার
कर परामर्शदाता,ট্যাক্স কনসালট্যান্ট
कर घोषणा,ট্যাক্স ঘোষণা
स्रोत पर काटा गया कर,উত্সে কর কেটে নেওয়া
कर कटौती,কর ছাড়
कर अपवंचन,কর ফাঁকি
कर छूट,কর অব্যাহতি
कर मुक्‍त,করমুক্ত
करदाता,কর প্রদানকারী
