Assamese,Gujarati
পেনট&#39;ড,પેન્ટોડ
এপিফেনি,એપિફેની
শতাংশ,ટકા
"সঠিক, নিখুঁত, নিখুঁত, নিখুঁত","ચોક્કસ, સંપૂર્ણ, સંપૂર્ણ, સંપૂર્ણ"
"ছিদ্ৰযুক্ত, ছিদ্ৰযুক্ত, ছিদ্ৰযুক্ত","છિદ્રિત, છિદ્રિત, છિદ્રિત"
"ছিদ্ৰ, ছিদ্ৰ","છિદ્ર, છિદ્ર"
কাৰ্যান্বিত কৰা,અમલ
"উপসোৰ, ৰবিনেচ","અપસોર, રવિનેચ"
পৰিধি,પરિમિતિ
"সময়কাল, সময়কাল, সময়কাল সূচকাংক (ত্ৰিকোণমিতি), সময়কাল, সময়কাল","સામયિક સમયગાળો, સામયિકતા, સામયિક અનુક્રમણિકા (ત્રિકોણમિતિ), અવધિ, સમયગાળો"
পুনৰাবৃত্তিমূলক,રિકરિંગ
"পুনৰাবৃত্তিমূলক, সময়ে সময়ে","રિકરિંગ, સામયિક"
"ক্ৰ&#39;নোমিটাৰ, পিৰিয়ড&#39;মিটাৰ","ક્રોનોમીટર, પિરિઓડોમીટર"
যুগ,યુગ
"পেৰিফেৰেল, প্ৰান্তীয়, পেৰিফেৰেল","પેરિફેરલ, સીમાંત, પેરિફેરલ"
"পেৰিস্কোপ, পেৰিস্কোপ","પેરિસ્કોપ, પેરિસ્કોપ"
parmeloy,parmeloy
"চিৰস্থায়ী, স্থায়ী","શાશ્વત, કાયમી"
পাৰ্যমান্যতা,અભેદ્યતા
perm-invar,perm-invar
"ইলেক্ট্ৰ&#39;নেগেটিভিটি, ডাইলেক্ট্ৰিক","ઇલેક્ટ્રોનેગેટિવિટી, ડાઇલેક્ટ્રિક"
লম্ব,લંબ
দীৰ্ঘস্থায়ী কাৰেণ্ট,લાંબા સમયથી વર્તમાન
বিৰক্তি,ચીડ
আমনিদায়ক,હેરાન કરે છે
"পৰ্যায়, পৰ্যায়, কোণ","તબક્કો, તબક્કો, કોણ"
শিল্প বিচ্যুতিকাৰী,કલા વિસ્થાપક
ফেজাৰ,ફેઝર
"আনুষংগিক, পেছাদাৰী","પ્રાસંગિક, વ્યાવસાયિક"
"পৰিঘটনা, বৃত্ত","ઘટના, વર્તુળ"
"ফোন, টেলিফোন","ફોન, ટેલિફોન"
কণ্ঠৰ কৰ্ড,સ્વર તાર
ফ&#39;ন&#39;গ্ৰাম,ફોનોગ્રામ
ফ&#39;ন&#39;গ্ৰাফ,ફોનોગ્રાફ
"ফ&#39;নন, শব্দ কোৱাণ্টাম","ફોનોન, સાઉન્ડ ક્વોન્ટમ"
সন্দিপক,સાંદીપક
"ফছফৰেচেন্স, ফছফৰেচেন্স","ફોસ્ફોરેસેન્સ, ફોસ્ફોરેસેન્સ"
ফটোইলেক্ট্ৰন এম্প্লিফায়াৰ,ફોટોઈલેક્ટ્રોન એમ્પ્લીફાયર
"ফটোইলেক্ট্ৰিক কাৰেণ্ট, ফ’টন কাৰেণ্ট","ફોટોઇલેક્ટ્રિક વર્તમાન, ફોટોન વર્તમાન"
"ফ’টনৰ ইলেক্ট্ৰন, আলোকিত ইলেক্ট্ৰন","ફોટોનનું ઇલેક્ટ્રોન, પ્રકાશિત ઇલેક્ટ્રોન"
পোহৰৰ ইলেক্ট্ৰন নিৰ্গমন,પ્રકાશ ઇલેક્ટ્રોન ઉત્સર્જન
"ফটোগ্ৰাফিক, আলোক সংবেদনশীল","ચિત્રાત્મક, પ્રકાશસંવેદનશીલ"
ফটোগ্ৰাফ,ફોટોગ્રાફ
ফটোগ্ৰাফিক,ફોટોગ્રાફિક
ফ&#39;টন চুম্বকীয় প্ৰভাৱ,ફોટોન ચુંબકીય અસર
ফটোমেট্ৰি,ફોટોમેટ્રી
ফটোইলেক্ট্ৰন এম্প্লিফায়াৰ,ફોટોઈલેક્ટ્રોન એમ્પ્લીફાયર
ফটোনি,ફોટોની
ফটোফোন,ફોટોફોન
পোহৰৰ ইলেক্ট্ৰন নলী,પ્રકાશ ઇલેક્ટ્રોન ટ્યુબ
ফটোভল্টিক,ફોટોવોલ્ટેઇક
pH-মান,pH-મૂલ્ય
"শাৰীৰিক, প্ৰাকৃতিক","ભૌતિક, કુદરતી"
পদাৰ্থবিজ্ঞানী,ભૌતિકશાસ્ત્રી
ভৌতিক ৰাসায়নিক,ભૌતિક રાસાયણિક
ছৱি,ચિત્ર
চাপ বৈদ্যুতিক,દબાણ ઇલેક્ટ્રિક
বিদ্যুৎচুম্বকত্ব,ઇલેક્ટ્રોમેગ્નેટિઝમ
চাপৰ চুম্বকত্ব,દબાણ ચુંબકત્વ
ৰম্বছ,"દોરો, પંક્તિ, બંડલ"
"ড্ৰাইভাৰ, পাইলট, ষ্টাৰ্টাৰ, গাইড","ડ્રાઈવર, પાઈલટ, સ્ટાર્ટર, ગાઈડ"
নিৰ্দেশনা,માર્ગદર્શન
"সূচক লেম্প, পাইলট লেম্প","સૂચક દીવો, પાયલોટ લેમ્પ"
প্ৰাৰম্ভিক স্পাৰ্ক,પ્રારંભિક સ્પાર્ક
"গাইডিং ৱেভ, গাইডিং ৱেভ","માર્ગદર્શક તરંગ, માર્ગદર્શક તરંગ"
". মেছন, পাই মেছন",". મેસન, પાઇ મેસન"
পিন,પિન
"এন্টি-প্ৰেচাৰ, পিঞ্চ-কক","વિરોધી દબાણ, પિંચ-કોક"
পাঞ্চ হোল কেমেৰা,પંચ હોલ કેમેરા
বিন্দু,બિંદુ
পিয়ন (pymason),પ્યોન (પાયમેસન)
পিৰানি গেজ,પીરાણી ગેજ
পিষ্টন,પિસ્ટન
"পিচ,পিচ,পিচ,বেংগল ব্যৱধান,লক্ষ্য,জালি,গেগ","પિચ, ડામર, પિચ, બંગડી અંતરાલ, લક્ષ્ય, જાળી, ગગ"
"pivot, ৰিভেট","પીવટ, રિવેટ"
planck ৰ নিয়ম,પ્લાન્કનો કાયદો
তলৰ জালি,નીચેની જાળી
প্লেন মিৰ&#39;ৰ,પ્લેન મિરર
কোপ্লেনাৰ গতি,કોપ્લાનર ગતિ
গ্ৰহটো,ગ્રહ
"গ্ৰহীয়, স্থলজ","ગ્રહો, પાર્થિવ"
গ্ৰহৰ আয়ন,ગ્રહ આયન
"প্লাজমা, প্ৰ’ট’প্লাজম, প্লাজমা","પ્લાઝ્મા, પ્રોટોપ્લાઝમ, પ્લાઝ્મા"
"প্লাজমা ষ্ট্ৰিম, প্ৰ’ট’প্লাজম ষ্ট্ৰিম","પ્લાઝ્મા સ્ટ્રીમ, પ્રોટોપ્લાઝમ સ્ટ્રીમ"
"প্লাজমন, ভৰ","પ્લાઝમોન, માસ"
প্লাষ্টিক,પ્લાસ્ટિક
"প্লাষ্টিচিটি, প্লাষ্টিচিটি","પ્લાસ્ટિસિટી, પ્લાસ્ટિસિટી"
"প্লেট, বেচ প্লেট, প্লেট, এনোড","પ્લેટ, બેઝ પ્લેટ, પ્લેટ, એનોડ"
মালভূমি মালভূমি,ઉચ્ચપ્રદેશનું ઉચ્ચપ્રદેશ
"ইলেক্ট্ৰ&#39; আৱৰণযুক্ত, আৱৰণযুক্ত, গ্লেজযুক্ত, প্লেট কৰা","ઇલેક્ટ્રો કોટેડ, કોટેડ, ચમકદાર, પ્લેટેડ"
সৰু ফলক,નાની તકતી
"প্লট, এলেকা, প্লট, প্লট","પ્લોટ, વિસ્તાર, પ્લોટ, પ્લોટ"
খচৰা প্ৰস্তুত কৰা,મુસદ્દો
টানি ষ্ট্ৰিং,દોરો ખેંચો
প্লুটনিয়াম,પ્લુટોનિયમ
গেছ মেকানিক্স,ગેસ મિકેનિક્સ
"কণ্টেইনাৰ,ইণ্টেৰিয়ৰ,প্ৰচেছড কাৰ্ড মাছ,পকেট,পকেট","કન્ટેનર, આંતરિક, પ્રોસેસ્ડ કાર્ડ માસ, પોકેટ, પોકેટ"
বিন্দু,બિંદુ
দূষিত,દુષિત
বিষক্ৰিয়া,ઝેર
poisson বিতৰণ,ઝેરનું વિતરણ
"মেৰু, মেৰু","ધ્રુવીય, ધ્રુવીય"
মেৰুমাপক,પોલેરીમીટર
মেৰুত্ব,ધ્રુવીયતા
মেৰুকৰণ,ધ્રુવીકરણ
"মেৰুস্কোপ, মেৰুস্কোপ","પોલારીસ્કોપ, પોલારીસ્કોપ"
মেৰুকৰণ কৰা,ધ્રુવીકરણ કરવું
"মেৰুকৰণকাৰী, মেৰুকৰণকাৰী","polarizer, polarizer"
মেৰুত্ব,ધ્રુવીયતા
মেৰুত্ব,ધ્રુવીયતા
মেৰুত্ব পতন,પોલેરિટી પતન
মেৰু জালি,ધ્રુવીય જાળી
পোলাৰইড,પોલરોઇડ
"পোলাৰন, পোলাৰন","પોલરોન, પોલારોન"
"মেৰু, অন্তহীন, কন্টাক্টৰ, মেৰু","ધ્રુવ, અનંત, સંપર્કકર્તા, ધ્રુવ"
পোলনিয়াম,પોલોનિયમ
বহুপৰমাণু,પોલિએટોમિક
বহুস্ফটিকীয়,બહુસ્ફટિકીય
বহুৰূপী,પોલીમોર્ફિક
বহুৰূপী,પોલીમોર્ફિક
পুখুৰী,પૂલ
pushkarini ৰিয়েক্টৰ,પુષ્કારિણી રિએક્ટર
ছিদ্ৰতা,છિદ્રાળુતા
বহনযোগ্য,પોર્ટેબલ
"ইতিবাচক, ধন, ইতিবাচক, ইতিবাচক","હકારાત્મક, પૈસા, હકારાત્મક, હકારાત્મક"
পজিট্ৰন,પોઝીટ્રોન
পজিট্ৰনিয়াম,પોઝીટ્રોનિયમ
"সম্ভাৱনা, সম্ভাৱনা","સંભાવના, સંભાવના"
স্তম্ভ,આધારસ્તંભ
"সম্ভাৱ্য (v.), পৰিস্থিতিগত, সম্ভৱ (v.)","સંભવિત (v.), પરિસ્થિતિગત, શક્ય (v.)"
সম্ভাৱ্য কুপে,સંભવિત કૂપ
"পটেনচিঅ&#39;মিটাৰ, পটেনচিঅ&#39;মিটাৰ","પોટેન્શિયોમીટર, પોટેન્શિયોમીટર"
পাউণ্ডল,પાઉન્ડલ
"গুড়ি, গুড়ি","પાવડર, પાવડર"
গুড়ি পদ্ধতি,પાવડર પદ્ધતિ
"শক্তি, শক্তি, ক্ষমতা, শক্তি","શક્તિ, શક્તિ, ક્ષમતા, શક્તિ"
ক্ষমতা নিয়ম,સત્તા નિયમ
"শক্তি কেন্দ্ৰ, শক্তি কেন্দ্ৰ","પાવર પ્લાન્ટ, પાવર પ્લાન્ટ"
শক্তি যোগান,વીજ પુરવઠો
"পৰীক্ষামূলক, পৰীক্ষামূলক, ব্যৱহাৰিক","પ્રાયોગિક, પ્રાયોગિક, વ્યવહારુ"
"আয়ান, precession","અયાન, અગ્રતા"
"সঠিক, সঠিক","ચોક્કસ, સચોટ"
"নিখুঁততা, নিখুঁততা","ચોકસાઇ, ચોકસાઇ"
ভৱিষ্যদ্বাণী,આગાહી
নিৰ্বাচিত,પસંદગીયુક્ત
"পছন্দৰ, পছন্দৰ","પ્રાધાન્યવાળું, પ્રાધાન્યવાળું"
প্ৰাৰম্ভিক,પ્રારંભિક
সংকোচন,સંકોચન
"প্ৰাথমিক, প্ৰাথমিক, প্ৰথম, মূল, প্ৰধান, মূল","પ્રાથમિક, પ્રાથમિક, પ્રથમ, મુખ્ય, મુખ્ય, મૂળ"
"ষ্টাৰ্টাৰ, প্ৰাইমাৰ","સ્ટાર્ટર, પ્રાઈમર"
"prime, আদিম","પ્રાઇમ, આદિમ"
"অধ্যক্ষ, অধ্যক্ষ, অধ্যক্ষ","આચાર્ય, આચાર્ય, આચાર્ય"
নিয়মসমূহ,નિયમો
প্ৰিজম,પ્રિઝમ
"প্ৰিজমাটিক, প্ৰিজমাটিক","પ્રિઝમેટિક, પ્રિઝમેટિક"
সম্ভাৱনাবাদী,સંભવિત
পৰীক্ষক,ટેસ્ટર
"পদ্ধতি, পদ্ধতি","પ્રક્રિયા, પ્રક્રિયા"
"প্ৰক্ৰিয়া, পৰ্যায়","પ્રક્રિયા, સ્ટેજ"
"প্ৰক্ৰিয়াকৰণ, সম্পদ","પ્રક્રિયા, સંસાધનો"
প্ৰচেছৰ,પ્રોસેસર
প্ৰডাক্ট প্ৰডাক্ট,ઉત્પાદન ઉત્પાદન
উৎপাদন,ઉત્પાદન
উৎপাদনশীলতা,ઉત્પાદકતા
"প্ৰগ্ৰেম, প্ৰগ্ৰেম, প্ৰগ্ৰেম","કાર્યક્રમ, કાર્યક્રમ, કાર્યક્રમ"
প্ৰগ্ৰেমাৰ,પ્રોગ્રામર
"প্ৰগতিশীল, প্ৰগতিশীল","પ્રગતિશીલ, પ્રગતિશીલ"
নিষেধাজ্ঞা,પ્રતિબંધ
"প্ৰজেক্টিভ, আউটপুট","પ્રોજેક્ટિવ, આઉટપુટ"
প্ৰচাৰিত ইলেক্ট্ৰন,પ્રમોટેડ ઇલેક્ટ્રોન
তৎক্ষণাত নিউট্ৰন,તાત્કાલિક ન્યુટ્રોન
বাহু,હાથ
"সংক্ৰমণ, পৰিবৰ্ধন, প্ৰসাৰণ","ટ્રાન્સમિશન, એમ્પ્લીફિકેશન, પ્રચાર"
প্ৰপেলেন্ট,પ્રોપેલન્ટ
ধৰ্ম,ગુણધર્મો
"সঠিক মান, eigen মান","યોગ્ય મૂલ્ય, ઇજન મૂલ્ય"
"অনুপাত, অনুপাত, বিভাজন","પ્રમાણ, પ્રમાણ, ભાગાકાર"
প্ৰপালচন,પ્રોપલ્શન
প্ৰ&#39;টন,પ્રોટોન
সান্নিধ্য,નિકટતા
"1ছ্যুডোভেক্টৰ,ছ্যুডোভেক্টৰ",1 સ્યુડો-વેક્ટર સ્યુડો-વેક્ટર
"আঁকিব, টানিব, টানিব, ছাপ, দলং","દોરો, ખેંચો, ખેંચો, છાપ, પુલ"
"পুলি, ঘিৰ্ণী, কাপ্পী","પુલી, ઘિરની, કપી"
"ইমেজ এক্সটেনচন,চিনক্ৰ&#39;নাইজেচন লছ,৩ ট্ৰেকচন","ઇમેજ એક્સ્ટેંશન, સિંક્રનાઇઝેશન નુકશાન, 3 ટ્રેક્શન"
নাড়ী,નાડી
flutter,ફફડાટ
"নাড়ী, নাড়ী","કઠોળ, કઠોળ"
পালছাৰ,પલ્સર
পাম্প,પંપ
পাম্পিং,પંપીંગ
punching,મુક્કો
"তৰা, ছাত্ৰ, কানিনিকা","તારો, વિદ્યાર્થી, કનિનીકા"
বিশুদ্ধ,શુદ્ધ
শুদ্ধতা,ચોકસાઈ
"নীল লোহিত,বেঙুনীয়া,বেঙুনীয়া","નીલ લોહિત, જાંબલી, જાંબલી"
বুটাম টিপক বুটাম টিপক,પુશ બટન પુશ બટન
নিষ্কাশন,નિષ્કર્ષણ
"পিৰানোমিটাৰ, সৌৰ থাৰ্মোমিটাৰ","પાયરાનોમીટર, સૌર થર્મોમીટર"
তাপবিদ্যুৎ,થર્મોઇલેક્ટ્રિક
হাইগ্ৰ&#39;মিটাৰ,હાઇગ્રોમીટર
চাইট&#39;মেট্ৰি,સાયટોમેટ્રી
"Q-আখৰ, Q-সহগ","Q-અક્ષર, Q-ગુણાંક"
"চতুৰ্থাংশ, বৃত্ত ভৰি","ચતુર્થાંશ, વર્તુળ પગ"
"কোৱাড্ৰেণ্ট ইলেক্ট্ৰ’মিটাৰ, কোৱাড্ৰেণ্ট ইলেক্ট্ৰ’মিটাৰ","ચતુર્થાંશ ઇલેક્ટ્રોમીટર, ચતુર્થાંશ ઇલેક્ટ્રોમીટર"
দ্বিঘাত,ચતુર્ભુજ
চতুৰ্ভুজ,ચતુર્ભુજ
গুণমান,ગુણવત્તા
কোৱাণ্টাম,ક્વોન્ટમ
কোৱাণ্টাম,ક્વોન્ટમ
"কোৱাণ্টাইজেচন, কোৱাণ্টাম, কোৱাণ্টাইজেচন, কোৱাণ্টাইজেচন","પરિમાણ, પરિમાણ, પરિમાણ, પરિમાણ"
পৰিমাণীকৰণ কৰা,જથ્થાબંધ
"পৰিমাণগত, পৰিমাণগত","માત્રાત્મક, જથ્થાત્મક"
"পৰিমাণ, পৰিমাণ, পৰিমাণ","જથ્થો, જથ્થો, જથ્થો"
কোৱাণ্টাম,ક્વોન્ટમ
"চতুৰ্থাংশ, চতুৰ্থাংশ, চতুৰ্থাংশ","ક્વાર્ટર, ક્વાર્ટર, ક્વાર્ટર"
"ৰাইষ্টোন, কোৱাৰ্টছ","રાઇનસ્ટોન્સ, ક્વાર્ટઝ"
সাধাৰণতে অৱস্থা,સામાન્ય રીતે સ્થિતિ
উত্তৰাধিকাৰ,ઉત્તરાધિકાર
ইলাষ্টিক বল,સ્થિતિસ્થાપક બળ
ইলাষ্টিক তৰংগ,સ્થિતિસ્થાપક તરંગ
স্থায়ী বৰ্তনী,કાયમી સર્કિટ
ষ্টেটিক ইমেজ,સ્થિર છબી
নিৰ্দিষ্ট চক্ৰ,નિશ્ચિત ચક્ર
স্থায়ী অৱস্থা,કાયમી સ્થિતિ
to quench,બુઝાવવા માટે
শান্তকাৰী,શામક
"quench, কুৱেঞ্চ","બુઝાવવું, શાંત કરવું"
নিস্তব্ধ দিন,શાંત દિવસ
d-মান,d-મૂલ્ય
"ৰেডিঅ&#39; (সম্পা.), ৰেডিঅ&#39; (v.), তেজস্ক্ৰীয়, বিপৰ্যয়জনক, বিকিৰণ","રેડિયો (સં.), રેડિયો (વી.), કિરણોત્સર્ગી, આપત્તિજનક, રેડિયેશન"
বিকিৰণ সক্ৰিয়কৰণ বিশ্লেষণ,રેડિયેશન સક્રિયકરણ વિશ્લેષણ
"fissile, তেজস্ক্ৰীয়","વિખંડન, કિરણોત્સર્ગી"
তেজস্ক্ৰীয় অনুজ্ঞাপত্ৰদাতা,કિરણોત્સર્ગી લાઇસન્સર
"পচন, তেজস্ক্ৰীয়তা, তেজস্ক্ৰীয়তা","વિઘટન, રેડિયોએક્ટિવિટી, રેડિયોએક્ટિવિટી"
"ৰেডিঅ’গ্ৰাম, ৰেডিঅ’ তাঁৰ, ৰেডিয়ামৰ ছবি","રેડિયોગ્રામ, રેડિયો વાયર, રેડિયમ છબીઓ"
"ৰেডিঅ&#39;গ্ৰাফ, বিকিৰণৰ ছবি","રેડિયોગ્રાફ્સ, રેડિયેશન છબીઓ"
তেজস্ক্রিয় আয়’ডিন,કિરણોત્સર્ગી આયોડિન
"ৰেডিঅ’আইছ’ট’প, ৰেডিয়’আইছ’ট’প","રેડિયો આઇસોટોપ્સ, રેડિયેશન આઇસોટોપ્સ"
"এক্স-ৰে থেৰাপী,ৰেডিয়চন থেৰাপী","એક્સ-રે ઉપચાર, રેડિયેશન ઉપચાર"
ৰেডিয়চন থেৰাপিষ্ট,રેડિયેશન થેરાપિસ્ટ
"ৰেডিঅ&#39;মিটাৰ, ৰেডিঅ&#39;মিটাৰ","રેડિયોમીટર, રેડિયોમીટર"
ৰেডিঅ&#39;মেট্ৰি,રેડિયોમેટ્રી
তেজস্ক্রিয়-থেলিয়াম,કિરણોત્સર્ગી-થેલિયમ
ৰেডিয়চন থেৰাপী,રેડિયેશન ઉપચાર
ৰেডিয়াম,રેડિયમ
ৰেডিয়াম থেৰাপী,રેડિયમ ઉપચાર
ব্যাসাৰ্ধ,ત્રિજ્યા
ইন্দ্ৰ ধনুষ,ઇન્દ્ર ધનુષ
ৰমন ইফেক্ট,રમન ઇફેક્ટ
ramsden বৃত্ত,રેમ્સડેન વર્તુળ
"random, অনিয়মিত","રેન્ડમ, અનિયમિત"
ৰেণ্ডমাইজেচন,રેન્ડમાઇઝેશન
যাদৃচ্ছিকতা,અવ્યવસ્થિતતા
দোলক,ઓસિલેટર
শ্ৰৱণ ক্ষমতাৰ পৰিসৰ,શ્રાવ્યતાની શ્રેણી
দ্ৰুত নাড়ী,ઝડપી પલ્સ
"বিৰল, বিৰল","દુર્લભ, દુર્લભ"
বিৰলতা,દુર્લભતા
to rarefy কৰা,દુર્લભ કરવા માટે
অনুমোদিত ভল্টেজ,અનુમતિપાત્ર વોલ્ટેજ
"ৰেটিং, ৰেটিং","રેટિંગ, રેટિંગ"
অনুপাত,ગુણોત્તર
যুক্তিকৰ,તર્કસંગત
"অপ্ৰক্ৰিয়াকৃত ডেটাম, গ্ৰহণ কৰা ডেটামৰ দৰে","બિનપ્રક્રિયા કરેલ ડેટમ, પ્રાપ્ત ડેટમ તરીકે"
"ৰশ্মি, কিৰণ, অৰ্ধেখা, আৰ","રશ્મિ, કિરણ, અર્ધરેખા, અાર"
ৰেলি বিক্ষিপ্ততা,રેલે સ્કેટરિંગ
ৰিবাউণ্ড,રીબાઉન્ડ
মতামত,પ્રતિસાદ
ৰিএক্টিভ কাপলিং,પ્રતિક્રિયાશીલ જોડાણ
পুনৰ সক্ৰিয়কৰণ,પુનઃસક્રિયકરણ
অপ্ৰাসংগিকতা,અપ્રસ્તુતતા
ৰিয়েক্টৰ,રિએક્ટર
ৰিয়েক্টৰ গুপ্তি,રિએક્ટર ગુપ્તી
asaji অস্ত্ৰ,આશાજી હથિયાર
"পঢ়া, পঢ়া","વાંચન, વાંચન"
পুনৰ সামঞ্জস্য কৰা,ફરીથી ગોઠવણ
বাস্তৱ,વાસ્તવિક
"to rebound (n.), প্ৰতিফলিত কৰা (ver.)","રીબાઉન્ડ કરવું (n.), પ્રતિબિંબિત કરવું (ver.)"
পুনৰুত্পাদন তাপ,પુનર્જીવન ગરમી
পুনৰ মানাংকন,પુનઃ માપાંકન
"গ্ৰাহক, গ্ৰাহক","પ્રાપ્તકર્તા, પ્રાપ્તકર્તા"
"ৰিভাৰ্ছ, ৰিভাৰ্ছ, বেক এৰে","રિવર્સ, રિવર્સ, બેક એરે"
"বিপৰীত, পাৰস্পৰিক, পাৰস্পৰিক","વ્યસ્ત, પારસ્પરિક, પારસ્પરિક"
"পাৰস্পৰিকতা, পাৰস্পৰিকতা","પારસ્પરિકતા, પારસ્પરિકતા"
"প্ৰতিফলিত (V.), প্ৰতিফলিত (V.)","પ્રતિબિંબ (વી.), પ્રતિબિંબ (વી.)"
"পুনঃসংমিশ্ৰণ, পুনৰ ব্যৱহাৰ","પુનઃસંયોજન, પુનઃઉપયોગ"
নিৰীক্ষণ কৰা,દેખરેખ
"ৰেকৰ্ড কৰা, ৰেকৰ্ড কৰা (n.), ৰেকৰ্ড কৰা, চিহ্নিত কৰা (v.)","રેકોર્ડ, રેકોર્ડ (n.), રેકોર્ડ કરવું, ચિહ્નિત કરવું (v.)"
ৰেকৰ্ড কৰা হৈছে,નોંધાયેલ
আৰ্কাইভিষ্ট,આર્કાઇવિસ્ટ
ৰেকৰ্ডিং,રેકોર્ડિંગ
"প্ৰাপ্তি, প্ৰাপ্তি, প্ৰাপ্তি","સિદ્ધિ, સિદ્ધિ, સિદ્ધિ"
সোঁকোণৰ স্থানাংক স্থানাংক,જમણો કોણ સંકલન કોઓર્ડિનેટ્સ
"শোধন, সংশোধন","શુદ્ધિકરણ, સુધારણા"
"পৰিশোধিত, পৰিশোধিত","શુદ્ધ, શુદ્ધ"
ৰেক্টিফায়াৰ,સુધારક
ৰেক্টিফায়াৰ ভালভ,રેક્ટિફાયર વાલ્વ
"সৰলৰেখা, সৰলৰেখা, সৰলৰেখা","સીધી રેખા, સીધી રેખા, સીધી રેખા"
পুনৰাবৃত্তিমূলক পৰিঘটনা,પુનરાવર્તિત ઘટના
তেজৰ দানৱ ৰঙা দানৱ,રક્ત રાક્ષસ લાલ રાક્ષસ
তেজৰ স্থানান্তৰ,લોહીનું વિસ્થાપન
"হ্ৰাস কৰা, সমান কৰা, সজীৱ কৰা","ઘટાડવું, સમાન કરવું, એનિમેટ કરવું"
(এটা ধুমকেতুৰ),(ધૂમકેતુનું)
পৰিশোধিত তথ্য,શુદ્ધ ડેટા
"অনুৰূপ, ক্ষুদ্ৰ, বাধ্যতামূলক","સમાન, લઘુચિત્ર, ફરજિયાત"
পৰিৱৰ্তন সহগ,ગુણાંક બદલો
ৰিড-পাইপ,રીડ-પાઈપ
পুনৰ প্ৰৱেশ,ફરીથી પ્રવેશ
"নিৰ্দেশনা, উল্লেখ","સૂચનાઓ, સંદર્ભો"
প্ৰতিফলনশীলতা,પ્રતિબિંબ
"প্ৰতিফলিত, প্ৰতিফলিত, প্ৰতিফলিত","પ્રતિબિંબિત, પ્રતિબિંબિત, પ્રતિબિંબિત"
প্ৰতিফলিত হয়,પ્રતિબિંબિત
প্ৰতিফলিত,પ્રતિબિંબિત
প্ৰতিফলন,પ્રતિબિંબ
ৰিফ্লেক্টিভ লছ,પ્રતિબિંબીત નુકશાન
প্ৰতিফলনশীলতা,પ્રતિબિંબ
ৰিফ্লেক্টৰ,પરાવર્તક
ৰিফ্লেক্স মেকানিজম,રીફ્લેક્સ મિકેનિઝમ
বিবৰ্তিত,રીફ્રેક્ટેડ
বিবৰ্তন,રીફ્રેક્શન
বিবৰ্তন সূচকাংক,રીફ્રેક્ટિવ ઇન્ડેક્સ
refractoriness,પ્રત્યાવર્તન
বিবৰ্তন সূচকাংক,રીફ્રેક્ટિવ ઇન્ડેક્સ
"ফ্ৰীজ, ফ্ৰীজ","રેફ્રિજરેટર, રેફ્રિજરેટર"
পুনৰাবৃত্তি,પુનઃપ્રક્રિયા
"পুনৰুত্পাদন, বহনক্ষম পুনৰ সংযোগ, পুনৰুত্পাদন","પુનર્જીવન, ટકાઉ પુનઃ એકીકરણ, પુનર્જીવન"
"পুনৰুত্পাদনশীল, পুনৰুত্পাদনশীল, পুনৰুত্পাদনশীল","પુનર્જીવિત, પુનર્જીવિત, પુનર્જીવિત"
"পঞ্জীয়ন, পঞ্জীয়ন","નોંધણી, નોંધણી"
"বিক্ৰীৰ গতি, পিছুৱাই যোৱা, ৰিগ্ৰেছন, ৰিভাৰ্ছল","વેચાણની ઝડપ, પછાત ચળવળ, રીગ્રેસન, રિવર્સલ"
"even, নিয়মীয়া, প্ৰতিসম","સમ, નિયમિત, સપ્રમાણ"
সমৰূপী কঠিন,આઇસોફોર્મ ઘન
নিয়ন্ত্ৰণ,નિયમન
সম্পৰ্ক,સંબંધ
"আপেক্ষিক, আপেক্ষিক","સંબંધી, સંબંધી"
সম্পৰ্কীয়,સંબંધિત
তুলনামূলকভাৱে নিশ্চিত,પ્રમાણમાં ખાતરી
"আপেক্ষিকতা, আপেক্ষিকতা, আপেক্ষিকতা","સાપેક્ષતા, સાપેક્ષતા, સાપેક્ષતા"
জিৰণি লোৱা,આરામ
"ৰিলে, ট্ৰেন্সমিছন","રિલે, ટ્રાન્સમિશન"
পাপমোচন,વિમોચન
নিৰ্ভৰযোগ্যতা,વિશ્વસનીયતા
অৱশিষ্ট,શેષ
ৰিম&#39;ট কন্ট্ৰ&#39;ল,દૂરસ્થ નિયંત્રણ
renormalized,રિનોર્મલાઈઝ્ડ
"পুনৰ-অৰিয়েণ্টেচন, পুনৰ-বিন্যাস","પુનઃ-ઓરિએન્ટેશન, ફરીથી ગોઠવણી"
পুনৰাবৃত্তিযোগ্যতা,પુનરાવર્તિતતા
"পুনৰাবৃত্তিকাৰী, পুনৰাবৃত্তিকাৰী","રીપીટર, રીપીટર"
"to repel, বিকৃত কৰা","ભગાડવું, ભગાડવું"
repulsive,પ્રતિકૂળ
পুনৰাবৃত্তি,પુનરાવર્તન
প্ৰতিনিধিত্ব কৰা,પ્રતિનિધિત્વ
"প্ৰতিনিধি, প্ৰতিনিধি","પ્રતિનિધિ, પ્રતિનિધિ"
"পুনৰুদ্ধাৰযোগ্য, পুনৰুত্পাদনযোগ্য","પુનઃપ્રાપ્ત કરી શકાય તેવું, પુનઃઉત્પાદન કરી શકાય તેવું"
"প্ৰজনন, প্ৰজনন, প্ৰজনন","પ્રજનન, પ્રજનન, પ્રજનન"
repel কৰা,નિવારવા
repulsion,પ્રતિકૂળ
