Telugu,Marathi
ఒకే దశ,एकच पायरी
ఒకే దశ  ఆపరేషన్,एकच पायरी  ऑपरेशन
సింగిల్ థ్రెడింగ్,एकल थ्रेडिंग
ఒకే నిలువు కీ,एकल अनुलंब की
సింగిల్ లింక్డ్ లిస్ట్,एकट्याने दुवा साधलेली यादी
సింక్ కరెంట్,चालू बुडा
మునిగిపోతున్న సాంకేతికత,बुडणारे तंत्र
ఒకే పొడవు  పని,एकल लांबी  कार्यरत
ఆరు బిట్ బైట్,सिक्स बिट बाइट
ఆరు అంకెల అనువాదం,सहा अंकी भाषांतर
సైజింగ్,आकार बदलणे
అస్థిపంజర కోడ్,कंकाल कोड
వక్ర పాత్ర,स्क्यू कॅरेक्टर
వక్రీకృత ఓవర్లోడ్,स्क्यूड ओव्हरलोड
వక్రీకృత చెట్టు  (= అసమతుల్య  చెట్టు),स्क्यूड ट्री  (= असंतुलित  झाड)
వక్రీకృత వైఫల్యం,स्क्यू अपयश
దాటవేయి,वगळा
కోడ్ దాటవేయండి,कोड वगळा
జెండాను దాటవేయండి,ध्वज वगळा
సూచనలను దాటవేయండి,सूचना वगळा
కీని దాటవేయి,की वगळा
దాటవేయడం,वगळणे
సీక్వెన్షియల్ దాటవేయి  యాక్సెస్ పద్ధతి,अनुक्रमिक वगळा  प्रवेश पद्धत
స్లాక్ బైట్,स्लॅक बाइट
బానిస కంప్యూటర్,गुलाम संगणक
బానిస యంత్రం,स्लेव्ह मशीन
బానిస మోడ్,स्लेव्ह मोड
బానిస స్టేషన్,स्लेव्ह स्टेशन
బానిస గొట్టం,स्लेव्ह ट्यूब
స్లీవ్ రేట్,सफाई दर
స్లైస్,स्लाइस
స్లైస్ ఆర్కిటెక్చర్,स्लाइस आर्किटेक्चर
స్లైసర్,स्लीसर
స్లైసింగ్,काप
వాలు ఈక్వలైజర్,उतार बरोबरी
స్లాట్,स्लॉट
స్లాట్ యాంటెన్నా,स्लॉट अँटेना
స్లాట్ రీడర్,स्लॉट रीडर
నెమ్మదిగా మరణం,हळू मरण
నెమ్మదిగా నిల్వ,हळू स्टोरेज
నెమ్మదిగా సమయ స్కేల్,हळू वेळ स्केल
చిన్న స్థాయి  అనుసంధానం,लहान प्रमाणात  एकत्रीकरण
స్మార్ట్ యంత్రాలు,स्मार्ट मशीन
స్మార్ట్ టెర్మినల్,स्मार्ट टर्मिनल
S- మోడ్ రికార్డ్,एस-मोड रेकॉर्ड
పొగ పరీక్ష,धूर चाचणी
సున్నితమైన డేటా,गुळगुळीत डेटा
సున్నితంగా,गुळगुळीत
స్మడ్జ్,धुम्रपान
స్నాప్ షాట్,स्नॅप शॉट
స్నాప్‌షాట్ డీబగ్,स्नॅपशॉट डीबग
స్నాప్‌షాట్ డంప్,स्नॅपशॉट डंप
స్నాప్‌షాట్  ప్రోగ్రామ్,स्नॅपशॉट  कार्यक्रम
స్నీక్ కరెంట్,डोकावून घ्या
స్నిఫింగ్,स्निफिंग
స్నోబోల్,स्नोबोल
సాకెట్,सॉकेट
సాఫ్ట్ కాపీ,सॉफ्ट कॉपी
మృదువైన లోపం  (= తాత్కాలిక  లోపం),मऊ त्रुटी  (= क्षणिक  त्रुटी)
మృదువైన కీబోర్డ్,मऊ कीबोर्ड
మృదువైన రంగం,मऊ क्षेत्र
మృదువైన సెక్టార్ డిస్క్,मऊ सेक्रेटेड डिस्क
మృదువైన సెక్టార్ డిస్క్  వ్యవస్థ,मऊ सेक्रेटेड डिस्क  प्रणाली
మృదువైన రంగం  ఫార్మేటింగ్,मऊ क्षेत्र  फॉर्मिंग
మృదువైన సాఫ్ట్‌వేర్,मऊ सॉफ्टवेअर
సాఫ్ట్‌వేర్,सॉफ्टवेअर
సాఫ్ట్‌వేర్  అనుకూలంగా,सॉफ्टवेअर  सुसंगत
సాఫ్ట్‌వేర్ నియంత్రణ,सॉफ्टवेअर नियंत्रण
సాఫ్ట్‌వేర్ పరికరం,सॉफ्टवेअर डिव्हाइस
సాఫ్ట్‌వేర్  డాక్యుమెంటేషన్,सॉफ्टवेअर  दस्तऐवजीकरण
సాఫ్ట్‌వేర్ డ్రైవర్,सॉफ्टवेअर ड्रायव्हर
సాఫ్ట్‌వేర్  ఎమ్యులేషన్,सॉफ्टवेअर  अनुकरण
సాఫ్ట్‌వేర్  ఇంజనీరింగ్,सॉफ्टवेअर  अभियांत्रिकी
సాఫ్ట్‌వేర్  ఇంజనీరింగ్  పర్యావరణం,सॉफ्टवेअर  अभियांत्रिकी  वातावरण
సాఫ్ట్‌వేర్ హౌస్,सॉफ्टवेअर हाऊस
సాఫ్ట్‌వేర్ జీవిత చక్రం,सॉफ्टवेअर लाइफ सायकल
సాఫ్ట్‌వేర్  నిర్వహణ,सॉफ्टवेअर  देखभाल
సాఫ్ట్‌వేర్ మానిటర్,सॉफ्टवेअर मॉनिटर
సాఫ్ట్‌వేర్ ప్యాకేజీ,सॉफ्टवेअर पॅकेज
సాఫ్ట్‌వేర్  ప్రోటోటైపింగ్,सॉफ्टवेअर  प्रोटोटाइपिंग
సాఫ్ట్‌వేర్ నాణ్యత  హామీ,सॉफ्टवेअर गुणवत्ता  आश्वासन
సాఫ్ట్‌వేర్ రికార్డింగ్  సౌకర్యం,सॉफ्टवेअर रेकॉर्डिंग  सुविधा
సాఫ్ట్‌వేర్ విశ్వసనీయత,सॉफ्टवेअर विश्वसनीयता
సాఫ్ట్‌వేర్ స్పెసిఫికేషన్,सॉफ्टवेअर तपशील
సాఫ్ట్‌వేర్ స్టాక్,सॉफ्टवेअर स्टॅक
సాఫ్ట్‌వేర్ మద్దతు  వ్యవస్థ,सॉफ्टवेअर समर्थन  प्रणाली
సాఫ్ట్‌వేర్ సాధనం,सॉफ्टवेअर साधन
సాఫ్ట్‌వేర్ ట్రేస్  మోడ్,सॉफ्टवेअर ट्रेस  मोड
సోల్డర్ మాస్క్,सोल्डर मास्क
ఘన లోపం,ठोस त्रुटी
ఘన ఫాంట్ ప్రింటర్,सॉलिड फॉन्ट प्रिंटर
ఘన తర్కం  సాంకేతికం,ठोस तर्क  तंत्रज्ञान
ఘన స్థితి,ठोस राज्य
ఘన స్థితి  భాగం,ठोस राज्य  घटक
ఘన స్థితి  కంప్యూటర్,ठोस राज्य  संगणक
సాలిడ్ స్టేట్ మెమరీ,सॉलिड स्टेट मेमरी
పరిష్కరించగల,सोडण्यायोग्य
సోనిక్ ఆలస్యం లైన్,सोनिक विलंब ओळ
క్రమబద్ధీకరించడం  కారకం,क्रमवारी अवरोधित करणे  घटक
సర్టర్,सॉर्टर
క్రమబద్ధీకరణ తరం,क्रमवारी लावा
స్క్రాచ్ క్రమబద్ధీకరించండి  టేప్,सॉर्टइन स्क्रॅच  टेप
సార్టింగ్,वर्गीकरण
అంశాన్ని క్రమబద్ధీకరించడం,आयटमची क्रमवारी लावत आहे
సార్టింగ్ ప్రోగ్రామ్,सॉर्टिंग प्रोग्राम
సార్టింగ్ రివైండ్  సమయం,रिवाइंडची क्रमवारी लावत आहे  वेळ
సార్టింగ్ సీక్వెన్సింగ్  కీ,क्रमवारी लावा  की
స్ట్రింగ్ క్రమబద్ధీకరించడం,सॉर्टिंग स्ट्रिंग
సార్టింగ్ వర్క్ టేప్ (= సార్టింగ్ స్క్రాచ్ టేప్),वर्क टेपची क्रमवारी लावत आहे (= स्क्रॅच टेपची क्रमवारी लावत आहे)
కీ క్రమబద్ధీకరించండి,क्रमवारी लावा
క్రమబద్ధీకరించండి,क्रमवारी लावा
విలీన సౌకర్యాన్ని క్రమబద్ధీకరించండి,विलीन सुविधा क्रमवारी लावा
క్రమబద్ధీకరించండి  జనరేటర్,क्रमवारी लावा  जनरेटर
క్రమబద్ధీకరించండి  ప్రోగ్రామ్,क्रमवारी लावा  कार्यक्रम
పాస్ క్రమబద్ధీకరించండి,क्रमवारी पास
క్రమబద్ధీకరించిన ప్రోగ్రామ్,क्रमवारी लावा
ఎంపిక ఎంపిక,क्रमवारी लावा
క్రమబద్ధీకరణ యుటిలిటీ,सॉर्ट युटिलिटी
మూలం వర్ణమాల,स्त्रोत वर्णमाला
మూల కోడ్,मूळ सांकेतिक शब्दकोश
మూల కోడ్  అనుకూలత,मूळ सांकेतिक शब्दकोश  सुसंगतता
మూల కోడింగ్,स्त्रोत कोडिंग
మూల కోడింగ్  సిద్ధాంతం,स्त्रोत कोडिंग  प्रमेय
మూలం  కుదింపు  కోడింగ్,स्त्रोत  कम्प्रेशन  कोडिंग
మూలం  కుదింపు  కారకం,स्त्रोत  कम्प्रेशन  घटक
మూల కంప్యూటర్,स्त्रोत संगणक
మూల డేటా,स्त्रोत डेटा
మూల డేటా  సముపార్జన,स्त्रोत डेटा  संपादन
మూల డేటా  ఆటోమేషన్,स्त्रोत डेटा  ऑटोमेशन
మూల డేటా కార్డ్,स्त्रोत डेटा कार्ड
మూల డెక్,स्त्रोत डेक
మూల పత్రం,स्त्रोत दस्तऐवज
మూల ఎడిటర్,स्त्रोत संपादक
మూల ఫైల్,स्त्रोत फाइल
మూల కీ,स्त्रोत की
మూల భాష,स्त्रोत भाषा
మూల భాష  డీబగ్గింగ్,स्त्रोत भाषा  डीबगिंग
మూల భాష  అనువాదం,स्त्रोत भाषा  अनुवाद
మూల లైబ్రరీ,स्त्रोत लायब्ररी
మూల జాబితా  (= ప్రోగ్రామ్  జాబితా),स्त्रोत सूची  (= प्रोग्राम  यादी)
సోర్స్ మెషిన్,स्त्रोत मशीन
మూల స్థూల  నిర్వచనం,स्त्रोत मॅक्रो  व्याख्या
మూల మాడ్యూల్,स्त्रोत मॉड्यूल
మూల మాడ్యూల్  గ్రంధాలయం,स्त्रोत मॉड्यूल  लायब्ररी
సోర్స్ ఒపెరాండ్  రిజిస్టర్,स्त्रोत ऑपरेंड  नोंदणी करा
సోర్స్ ప్యాక్,स्त्रोत पॅक
మూల కార్యక్రమం,स्त्रोत कार्यक्रम
మూల కార్యక్రమం  కంపైలింగ్,स्त्रोत कार्यक्रम  संकलन
సోర్స్ రికార్డింగ్,स्त्रोत रेकॉर्डिंग
మూల సమితి,स्त्रोत सेट
మూల ప్రకటన,स्त्रोत विधान
మూల ప్రకటన  గ్రంధాలయం,स्त्रोत विधान  लायब्ररी
మూల పట్టిక,स्त्रोत सारणी
మూల యుటిలిటీ,स्त्रोत उपयुक्तता
స్థలం,जागा
స్పేస్ క్యారెక్టర్,अंतराळ वर्ण
స్పేస్ కోడ్,स्पेस कोड
అంతరిక్ష సంక్లిష్టత,जागा जटिलता
స్పేస్ డొమైన్,स्पेस डोमेन
అంతరిక్ష స్థాయి,जागा पातळी
స్థలం పరిమాణీకరణ,जागेचे प्रमाण
అంతరిక్ష అణచివేత,स्पेस दडपशाही
స్పేస్-టైమ్  సంబంధం,अवकाश काळ  नाते
స్పేస్-టు మార్క్  పరివర్తన,स्पेस-टू मार्क  संक्रमण
అంతరం పక్షపాతం,अंतर पूर्वाग्रह
స్పేసింగ్-ఎండ్  వక్రీకరణ,स्पेसिंग-एंड  विकृती
స్పాన్ లైన్,स्पॅन लाइन
విస్తరించిన శ్రేణి,स्पॅन्ड अ‍ॅरे
స్పేనింగ్ సబ్‌గ్రాఫ్,स्पॅनिंग सबग्राफ
చెట్టు విస్తరించి ఉంది,विस्तृत झाड
చిన్న శ్రేణి,विरळ अ‍ॅरे
చిన్న మాతృక,विरळ मॅट्रिक्स
ప్రత్యేక ప్రయోజనం  కంప్యూటర్,विशेष हेतू  संगणक
ప్రత్యేక ప్రయోజనం  భాష,विशेष हेतू  इंग्रजी
ప్రత్యేక రిజిస్టర్,विशेष नोंदणी
ప్రత్యేక సేవ,विशेष सेवा
నిర్దిష్ట చిరునామా,विशिष्ट पत्ता
స్పెసిఫికేషన్  ప్రకటన,तपशील  विधान
స్పెసిఫికేషన్  ఉపప్రోగ్రామ్,तपशील  सबप्रोग्राम
నిర్దిష్ట కోడ్,विशिष्ट कोड
నిర్దిష్ట కోడింగ్,विशिष्ट कोडिंग
నిర్దిష్ట ప్రోగ్రామ్,विशिष्ट कार्यक्रम
నిర్దిష్ట దినచర్య,विशिष्ट दिनचर्या
స్పెక్ట్రల్ స్పందన,वर्णक्रमीय प्रतिसाद
స్పీచ్ కాలింగ్,भाषण कॉलिंग
ప్రసంగ ఇన్పుట్,भाषण इनपुट
స్పీచ్ ప్లస్  సిగ్నలింగ్,भाषण अधिक  सिग्नलिंग
స్పీచ్ స్క్రాంబ్లర్,भाषण स्क्रॅम्बलर
స్పీచ్ సింథసైజర్,भाषण सिंथेसाइझर
స్పీడ్ కాలింగ్,स्पीड कॉलिंग
గోళాకార రకం  తల,गोलाकार प्रकार  डोके
స్పిన్ లాక్,स्पिन लॉक
స్పైరల్ ఫోర్ కేబుల్,सर्पिल चार केबल
స్ప్లైన్,स्प्लिन
స్ప్లిట్ కేటలాగ్,स्प्लिट कॅटलॉग
విభజించిన తెర,स्प्लिट स्क्रीन
విభజన,विभाजन
స్పూల్,स्पूल
స్పూలర్,स्पूलर
స్పూలింగ్,स्पूलिंग
స్పూల్ నిర్వహణ,स्पूल व्यवस्थापन
స్ప్రెడ్ స్పెక్ట్రం,स्पेक्ट्रम पसरवा
స్ప్రెడ్ స్పెక్ట్రం  మాడ్యులేషన్,स्प्रेड-स्पेक्ट्रम  मॉड्यूलेशन
స్ప్రాకెట్ ఫీడ్,स्प्रॉकेट फीड
స్ప్రాకెట్ హోల్,स्प्रॉकेट होल
స్ప్రాకెట్ ట్రాక్,स्प्रॉकेट ट्रॅक
స్పుర్ట్ సిగ్నలింగ్,स्पर्ट सिग्नलिंग
స్క్వేర్ మ్యాట్రిక్స్,स्क्वेअर मॅट्रिक्स
స్క్వీల్,Scheal
స్క్వీలింగ్,स्क्वायलिंग
స్థిరమైన రాష్ట్రం,स्थिर राज्य
స్టాక్,स्टॅक
స్టాక్ అల్గోరిథం,स्टॅक अल्गोरिदम
స్టాక్ ఆర్కిటెక్చర్,स्टॅक आर्किटेक्चर
స్టాక్ ఆటోమాటా,स्टॅक ऑटोमाटा
పేర్చబడిన గ్రాఫ్,स्टॅक केलेला आलेख
పేర్చబడిన ఉద్యోగం,स्टॅक केलेले नोकरी
పేర్చబడిన ఉద్యోగం  ప్రాసెసింగ్,स्टॅक केलेले नोकरी  प्रक्रिया
స్టాక్ ఫ్రేమ్,स्टॅक फ्रेम
స్టాక్ సూచిక,स्टॅक इंडिकेटर
స్టాకింగ్,स्टॅकिंग
స్టాక్ మానిప్యులేషన్ (= స్టాక్ ప్రాసెసింగ్),स्टॅक मॅनिपुलेशन (= स्टॅक प्रक्रिया)
స్టాక్ పాయింటర్,स्टॅक पॉईंटर
స్టాక్ పాయింటర్  చిరునామా మోడ్,स्टॅक पॉईंटर  पत्ता मोड
స్టాక్ ప్రాసెసింగ్,स्टॅक प्रक्रिया
స్టేజింగ్,स्टेजिंग
మెట్ల  తరంగ రూపం,पायर्या  वेव्हफॉर्म
ఒంటరిగా నిలబడండి,एकटे उभे रहा
ఒంటరిగా నిలబడండి  మోడెమ్,एकटे उभे रहा  मॉडेम
ప్రామాణిక డేటా  మార్పిడి,मानक डेटा  एक्सचेंज
ప్రామాణిక డేటా  ఫార్మాట్,मानक डेटा  स्वरूप
ప్రామాణిక ఫైల్,मानक फाइल
ప్రామాణిక రూపం,मानक फॉर्म
ప్రామాణిక గ్రాఫ్,मानक आलेख
ప్రమాణం సమాచారం,मानक माहिती
ప్రామాణిక ఇంటర్ఫేస్,मानक इंटरफेस
ప్రామాణీకరణ,मानकीकरण
ప్రామాణిక లేబుల్,मानक लेबल
ప్రామాణిక ఆపరేటింగ్  విధానం,मानक ऑपरेटिंग  प्रक्रिया
ప్రామాణిక ఉత్పత్తి  మొత్తాల,मानक उत्पादन  बेरीज
ప్రామాణిక ఉత్పత్తి  పదం,मानक उत्पादन  मुदत
ప్రామాణిక ప్రోగ్రామ్,मानक कार्यक्रम
ప్రమాణం  సబ్‌ట్రౌటిన్,मानक  सबरूटिन
ప్రామాణిక మొత్తం  ఉత్పత్తులు,ची मानक बेरीज  उत्पादने
ప్రామాణిక మొత్తం పదం,मानक बेरीज टर्म
ప్రామాణిక వ్యవస్థ  చర్య,मानक प्रणाली  क्रिया
స్టాండ్బై,स्टँडबाय
స్టాండ్బై  అప్లికేషన్,स्टँडबाय  अर्ज
స్టాండ్బై బ్లాక్,स्टँडबाय ब्लॉक
స్టాండ్బై కంప్యూటర్,स्टँडबाय संगणक
స్టాండ్బై పరికరాలు,स्टँडबाय उपकरणे
స్టాండ్బై రిజిస్టర్,स्टँडबाय रजिस्टर
స్టాండ్బై సమయం,स्टँडबाय वेळ
స్టార్ మూసివేత,तारा बंद
స్టార్ ఎత్తు,तारा उंची
స్టార్ నెట్‌వర్క్,स्टार नेटवर्क
స్టార్ ప్రోగ్రామ్,स्टार प्रोग्राम
స్టార్ బిట్ (= ప్రారంభం  సిగ్నల్),स्टार बिट (= प्रारंभ करा  सिग्नल)
డయలింగ్ ప్రారంభించడం  సిగ్నల్,डायलिंग प्रारंभ करीत आहे  सिग्नल
ప్రారంభ మూలకం  (= ప్రారంభ సిగ్నల్),प्रारंभिक घटक  (= सिग्नल प्रारंभ करा)
ప్రారంభ స్థానం,प्रारंभिक बिंदू
ప్రారంభించండి కీ,प्रारंभ की
ఫార్మాట్ ప్రారంభం  నియంత్రణ,स्वरूप प्रारंभ  नियंत्रण
సందేశం ప్రారంభం  కోడ్,संदेश प्रारंभ  कोड
టెక్స్ట్ ప్రారంభం  పాత్ర,मजकूर प्रारंभ  वर्ण
ప్రారంభ సిగ్నల్,प्रारंभ सिग्नल
ప్రారంభించండి,प्रारंभ थांबवा
స్టార్ట్ స్టాప్ సిస్టమ్,स्टॉप सिस्टम प्रारंभ करा
స్టాప్ సమయం ప్రారంభించండి,स्टॉप वेळ प्रारंभ करा
ప్రారంభించండి  ప్రసార,प्रारंभ थांबवा  संसर्ग
ప్రారంభ చిహ్నం,चिन्ह प्रारंभ करा
ప్రారంభ సమయం,सुरवातीची वेळ
ఆకలి,उपासमार
రాష్ట్ర నియామకం,राज्य असाइनमेंट
రాష్ట్ర కోడ్,राज्य कोड
ప్రకటన,विधान
స్టేట్మెంట్ బాడీ,विधान शरीर
స్టేట్మెంట్ ఫంక్షన్  నిర్వచనం,स्टेटमेंट फंक्शन  व्याख्या
ప్రకటన  ఐడెంటిఫైయర్,विधान  अभिज्ञापक
స్టేట్మెంట్ లేబుల్,स्टेटमेंट लेबल
స్టేట్మెంట్ లేబుల్  స్థిరాంకం,स्टेटमेंट लेबल  स्थिर
స్టేట్మెంట్ సంఖ్య,विधान क्रमांक
స్టేట్మెంట్ క్రియ,विधान क्रियापद
రాష్ట్ర పట్టిక,राज्य सारणी
రాష్ట్ర పరివర్తన  ఫంక్షన్,राज्य संक्रमण  कार्य
స్టాటిక్ కేటాయింపు,स्थिर वाटप
స్టాటిక్ బఫర్  కేటాయింపు,स्थिर बफर  वाटप
స్టాటిక్ బఫరింగ్,स्थिर बफरिंग
స్టాటిక్ డేటా  నిర్మాణం,स्थिर डेटा  रचना
స్టాటిక్ డిస్ప్లే  చిత్రం,स्थिर प्रदर्शन  प्रतिमा
స్టాటిక్ డంప్,स्थिर डंप
స్టాటిక్ లోపం,स्थिर त्रुटी
స్థిరమైనది,स्थिर
స్టాటిక్ మాగ్నెటిక్  సెల్,स्थिर चुंबकीय  सेल
స్టాటిక్ మెమరీ,स्थिर मेमरी
స్టాటిక్ రామ్,स्थिर रॅम
స్టాటిక్ స్టోరేజ్,स्थिर संचयन
స్టాటిక్ స్టోరేజ్  కేటాయింపు,स्थिर संचयन  वाटप
స్టాటిక్ సబ్‌ట్రౌటిన్,स्थिर सबरुटिन
స్టాటిక్ టెస్ట్ మోడ్,स्थिर चाचणी मोड
స్టాటిక్ వేరియబుల్,स्थिर चल
స్టేషన్  అమరిక,स्टेशन  व्यवस्था
స్థిర  సమాచారం  మూలం,स्थिर  माहिती  स्त्रोत
స్థిర సందేశం  మూలం,स्थिर संदेश  स्त्रोत
స్టేషన్ బ్యాటరీ,स्टेशन बॅटरी
స్టేషన్ కోడ్,स्टेशन कोड
స్టేషన్ నియంత్రణ  బ్లాక్,स्टेशन नियंत्रण  ब्लॉक
స్టేషన్ లోపం  డిటెక్షన్,स्टेशन त्रुटी  शोध
స్టేషన్ ఎంపిక  కోడ్,स्टेशन निवड  कोड
స్టేషన్ నుండి స్టేషన్  సేవ,स्टेशन ते स्टेशन  सेवा
గణాంక  మల్టీప్లెక్సింగ్,सांख्यिकीय  मल्टीप्लेक्सिंग
గణాంక  భవిష్య వాణి,सांख्यिकीय  भविष्यवाणी
స్టాటన్ క్లాక్,स्टेटन घड्याळ
స్టేటర్,स्टेटर
స్టాట్రే వేరియబుల్,स्टेट्रे व्हेरिएबल
స్థితి,स्थिती
స్థితి ఛానెల్,स्थिती चॅनेल
స్థితి లైన్,स्थिती ओळ
స్థితి రిజిస్టర్,स्थिती नोंदणी
స్టేటస్ స్కాన్,स्थिती स्कॅन
స్థితి పదం,स्थिती शब्द
స్టెప్ బై స్టెప్  ఆపరేషన్,क्रमाक्रमाने  ऑपरेशन
దశల వారీ స్విచ్,चरण -दर -चरण स्विच
స్టెప్ బై స్టెప్  వ్యవస్థ,क्रमाक्रमाने  प्रणाली
దశ మార్పు,चरण बदल
స్టాప్‌డ్ స్టార్ట్ స్టాప్  వ్యవస్థ,स्टेप स्टार्ट स्टॉप  प्रणाली
స్టెప్పర్ మోటార్,स्टीपर मोटर
స్టెప్పర్ స్విచ్  (= దశల వారీగా  స్విచ్),स्टेपर स्विच  (= चरण -दर -चरण  स्विच)
దశ పరిమాణం,चरण आकार
గట్టి సమీకరణం,कडक समीकरण
ఇప్పటికీ వీడియో,तरीही व्हिडिओ
యాదృచ్ఛిక  ఆటోమాటా,स्टोकेस्टिक  ऑटोमाटा
యాదృచ్ఛిక మాతృక,स्टोकेस्टिक मॅट्रिक्स
యాదృచ్ఛిక ప్రక్రియ,स्टोकेस्टिक प्रक्रिया
బిట్ ఆపు,थांबा
అక్షరాన్ని ఆపు,वर्ण थांबवा
కోడ్‌ను ఆపు,स्टॉप कोड
మూలకం ఆపు,घटक थांबवा
సూచనలను ఆపండి,सूचना थांबवा
కీని ఆపు,स्टॉप की
లూప్ ఆపు,लूप थांबवा
స్టాపర్,स्टॉपर
సిగ్నల్ ఆపు,स्टॉप सिग्नल
సమయం ఆపు,वेळ थांबवा
నిల్వ,संचयन
నిల్వ కేటాయింపు,स्टोरेज वाटप
భద్రపరుచు ప్రదేశం,साठवणुकीची जागा
నిల్వ బ్లాక్,स्टोरेज ब्लॉक
నిల్వ సెల్,स्टोरेज सेल
నిల్వ చక్రం,स्टोरेज चक्र
నిల్వ సాంద్రత,स्टोरेज घनता
నిల్వ పరికరం,स्टोरेज डिव्हाइस
నిల్వ డ్రమ్,स्टोरेज ड्रम
నిల్వ డంప్,स्टोरेज डंप
నిల్వ మూలకం,स्टोरेज घटक
నిల్వ మార్పిడి,स्टोरेज एक्सचेंज
నిల్వ పూరక,स्टोरेज फिल
నిల్వ ఫ్లిప్ ఫ్లాప్,स्टोरेज फ्लिप फ्लॉप
నిల్వ  ఫ్రాగ్మెంటేషన్,संचयन  विखंडन
నిల్వ సోపానక్రమం,स्टोरेज पदानुक्रम
నిల్వ సూచిక,स्टोरेज इंडिकेटर
నిల్వ ఇంటిగ్రేటర్,स्टोरेज इंटिग्रेटर
నిల్వ  జోక్యం,संचयन  हस्तक्षेप
నిల్వ కీ,स्टोरेज की
నిల్వ కాంతి,स्टोरेज लाइट
భద్రపరచు స్థలం,साठवण्याची जागा
భద్రపరచు స్థలం  ఎంపిక,साठवण्याची जागा  निवड
నిల్వ మాతృక,स्टोरेज मॅट्रिक्स
నిల్వ  ఓసిల్లోస్కోప్,संचयन  ऑसिलोस्कोप
నిల్వ అతివ్యాప్తి,स्टोरेज आच्छादन
నిల్వ సమానత్వం  తనిఖీ,स्टोरेज पॅरिटी  तपासा
నిల్వ పూల్,स्टोरेज पूल
నిల్వ రక్షణ,स्टोरेज संरक्षण
నిల్వ రక్షణ  విధానం,स्टोरेज संरक्षण  यंत्रणा
నిల్వ ప్రాంతం,स्टोरेज प्रदेश
నిల్వ రిజిస్టర్,स्टोरेज रजिस्टर
నిల్వ పరిష్కారం,स्टोरेज रिझोल्व्हर
నిల్వ స్టాక్,स्टोरेज स्टॅक
నిల్వ నిర్మాణం,स्टोरेज रचना
నిల్వ టాబ్ సెట్టింగ్,स्टोरेज टॅब सेटिंग
నిల్వ గొట్టం,स्टोरेज ट्यूब
స్టోర్,स्टोअर
స్టోర్ మరియు ఫార్వర్డ్,स्टोअर आणि पुढे
స్టోర్ మరియు ఫార్వర్డ్  మోడ్,स्टोअर आणि पुढे  मोड
స్టోర్ కంట్రోలర్,स्टोअर कंट्रोलर
స్టోర్ కంట్రోలర్  డిస్క్,स्टोअर कंट्रोलर  डिस्क
స్టోర్ కంట్రోలర్  నిల్వ,स्टोअर कंट्रोलर  संचयन
నిల్వ చేసిన ఆకృతి  సూచన,संग्रहित स्वरूप  सूचना
నిల్వ చేసిన ప్రోగ్రామ్,संग्रहित कार्यक्रम
నిల్వ చేసిన ప్రోగ్రామ్  కంప్యూటర్,संग्रहित कार्यक्रम  संगणक
నిల్వ చేసిన ప్రోగ్రామ్  నియంత్రణ,संग्रहित कार्यक्रम  नियंत्रण
నిల్వ చేసిన దినచర్య,संचयित दिनचर्या
స్టోర్ లూప్,स्टोअर लूप
లూప్ డ్రైవర్‌ను నిల్వ చేయండి,स्टोअर लूप ड्रायव्हर
స్టోర్ రక్షణ,स्टोअर संरक्षण
స్టోర్ మద్దతు  విధానం,स्टोअर समर्थन  प्रक्रिया
నేరుగా చొప్పించడం  క్రమబద్ధీకరించండి,सरळ अंतर्भूत  क्रमवारी
సరళ రేఖ  కోడింగ్,सरळ रेषा  कोडिंग
సరళ ఎంపిక  క్రమబద్ధీకరించండి,सरळ निवड  क्रमवारी
స్ట్రెయిన్ గేజ్,स्ट्रेन गेज
స్ట్రాసెన్ అల్గోరిథం,स्ट्रॅसेन अल्गोरिदम
స్ట్రాటిఫైడ్ లాంగ్వేజ్,स्तरीकृत भाषा
స్ట్రీమింగ్ టేప్  రవాణా,प्रवाह टेप  वाहतूक
స్ట్రింగ్,स्ट्रिंग
స్ట్రింగ్ బ్రేక్,स्ट्रिंग ब्रेक
స్ట్రింగ్ పాత్ర,स्ट्रिंग कॅरेक्टर
స్ట్రింగ్ స్థిరాంకం,स्ट्रिंग स्थिर
స్ట్రింగ్ డేటా,स्ट्रिंग डेटा
స్ట్రింగ్ ఫైల్,स्ट्रिंग फाइल
స్ట్రింగ్ ఫ్లాపీ,स्ट्रिंग फ्लॉपी
స్ట్రింగ్ పొడవు,स्ट्रिंग लांबी
స్ట్రింగ్  తారుమారు,स्ट्रिंग  हाताळणी
స్ట్రింగ్ మ్యాచింగ్,स्ट्रिंग मॅचिंग
స్ట్రింగ్ ఆపరేటర్,स्ट्रिंग ऑपरेटर
స్ట్రింగ్ ప్రక్రియ  వ్యవస్థ,स्ट्रिंग प्रक्रिया  प्रणाली
స్ట్రింగ్ విభాగం,स्ट्रिंग सेगमेंट
స్ట్రింగ్ సార్టింగ్,स्ट्रिंग सॉर्टिंग
స్ట్రింగ్ వేరియబుల్,स्ट्रिंग व्हेरिएबल
స్ట్రోబ్,स्ट्रॉब
స్ట్రోబ్ పల్స్,स्ट्रॉब नाडी
స్ట్రోక్ సెంటర్ లైన్,स्ट्रोक सेंटर लाइन
స్ట్రోక్ పాత్ర  జనరేటర్,स्ट्रोक वर्ण  जनरेटर
స్ట్రోక్ ఎడ్జ్,स्ट्रोकची धार
