Malayalam,Punjabi
പ്രതിരോധം,ਵਿਰੋਧ
പ്രതിരോധം അറ്റൻവേറ്റർ,ਪ੍ਰਤੀਰੋਧ attenuator
പ്രതിരോധ ബാങ്ക്,ਪ੍ਰਤੀਰੋਧ ਬੈਂਕ
പ്രതിരോധം തകർച്ച,ਵਿਰੋਧ ਢਹਿ
പ്രതിരോധ ഗോവണി,ਵਿਰੋਧ ਪੌੜੀ
പ്രതിരോധ ഘടകം,ਵਿਰੋਧ ਕਾਰਕ
പ്രതിരോധശേഷിയുള്ള ഉറവിടം,ਰੋਧਕ ਸਰੋਤ
പ്രതിരോധം വെൽഡിംഗ്,ਵਿਰੋਧ ਿਲਵਿੰਗ
പ്രതിരോധ വയർ,ਵਿਰੋਧ ਤਾਰ
പ്രതിരോധം സെൻസിംഗ് റിലേ,ਪ੍ਰਤੀਰੋਧ ਸੰਵੇਦਕ ਰੀਲੇਅ
പ്രതിരോധ വയർ സ്ട്രെയിൻ ഗേജ്,ਪ੍ਰਤੀਰੋਧ ਤਾਰ ਤਣਾਅ ਗੇਜ
പ്രതിരോധശേഷി,ਪ੍ਰਤੀਰੋਧਕਤਾ
പ്രതിരോധം കോർ,ਵਿਰੋਧ ਕੋਰ
"പിരിച്ചുവിടൽ, വ്യത്യാസം, ഖണ്ഡനം","ਭੰਗ, ਵਿਭਿੰਨਤਾ, ਖੰਡਨ"
പരിഹരിക്കുന്ന ശക്തി,ਹੱਲ ਕਰਨ ਦੀ ਸ਼ਕਤੀ
വ്യത്യാസം സമയം,ਅੰਤਰ ਸਮਾਂ
അനുരണനം,ਗੂੰਜ
അനുരണന വക്രം,ਗੂੰਜ ਵਕਰ
അനുരണന ആന്റിന,ਗੂੰਜਦਾ antenna
"അനുരണന അറ, അറ","ਗੂੰਜ cavity, cavity"
അനുരണന സർക്യൂട്ട്,ਗੂੰਜਦਾ ਸਰਕਟ
അനുരണന സർക്യൂട്ട് ഓസിലേറ്റർ,ਗੂੰਜਦਾ ਸਰਕਟ ਔਸਿਲੇਟਰ
അനുരണനം,ਗੂੰਜਦਾ
പ്രതികരണ വക്രം,ਜਵਾਬ ਵਕਰ
പ്രതികരണ സമയം,ਜਵਾਬ ਸਮਾਂ
പ്രതികരണം,ਜਵਾਬਦੇਹੀ
വീണ്ടും അവതരിപ്പിച്ചു,ਦੁਬਾਰਾ ਪੇਸ਼ ਕੀਤਾ
ഇടവേള ആവൃത്തി,ਬਰੇਕ ਬਾਰੰਬਾਰਤਾ
ആക്സിലറേഷൻ ടെസ്റ്റ്,ਪ੍ਰਵੇਗ ਟੈਸਟ
വൈകിയ സാധ്യത,ਦੇਰੀ ਦੀ ਸੰਭਾਵਨਾ
ത്വരിതപ്പെടുത്തിയ വെക്റ്റർ സാധ്യത,ਪ੍ਰਵੇਗਿਤ ਵੈਕਟਰ ਸੰਭਾਵੀ
സ്ഥിരോത്സാഹം,ਦ੍ਰਿੜਤਾ
മോണോസ്റ്റാറ്റിക് മൾട്ടിവൈബ്രേറ്റർ,ਮੋਨੋਸਟੈਟਿਕ ਮਲਟੀਵਾਈਬ੍ਰੇਟਰ
പ്രവർത്തനത്തിനു മുമ്പുള്ള ജാതകം,ਪੂਰਵ ਕਾਰਵਾਈ ਕੁੰਡਲੀ
ബാക്ക് റിഫ്ലക്ടർ,ਵਾਪਸ ਰਿਫਲੈਕਟਰ
തിരികെ ഓർഡർ,ਵਾਪਸੀ ਆਰਡਰ
തിരികെ നഷ്ടം,ਵਾਪਸੀ ਦਾ ਨੁਕਸਾਨ
റിഗ്രഷൻ റേഷ്യോ പോസിറ്റീവ് ആംപ്ലിഫയർ,ਰਿਗਰੈਸ਼ਨ ਅਨੁਪਾਤ ਸਕਾਰਾਤਮਕ ਐਂਪਲੀਫਾਇਰ
വിപരീത എജിസി,ਉਲਟ AGC
"വിപരീത പക്ഷപാതം, വിപരീത പക്ഷപാതം","ਉਲਟ ਪੱਖਪਾਤ, ਉਲਟ ਪੱਖਪਾਤ"
വിപരീത ഒടിവ്,ਉਲਟ ਫ੍ਰੈਕਚਰ
വിപരീത പ്രവർത്തനം,ਉਲਟ ਕਾਰਵਾਈ
വീണ്ടെടുക്കൽ സമയം,ਰਿਕਵਰੀ ਟਾਈਮ
റിവേഴ്സ് സാച്ചുറേറ്റഡ് കറന്റ്,ਉਲਟਾ ਸੰਤ੍ਰਿਪਤ ਕਰੰਟ
റിവേഴ്സ് ട്രാൻസ്മിഷൻ ഇൻപുട്ട്,ਰਿਵਰਸ ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਇੰਪੁੱਟ
വിപരീത വോൾട്ടേജ് റീചാർജ് അനുപാതം,ਉਲਟ ਵੋਲਟੇਜ ਰੀਚਾਰਜ ਅਨੁਪਾਤ
വിപരീത വോൾട്ടേജ് നേട്ടം,ਉਲਟ ਵੋਲਟੇਜ ਲਾਭ
കൗണ്ടർ കൗണ്ടർ,ਵਿਰੋਧੀ ਕਾਊਂਟਰ
റിവേഴ്സിബിൾ മോട്ടോർ,ਉਲਟਣਯੋਗ ਮੋਟਰ
റേഡിയോ ഫ്രീക്വൻസി പ്രതിരോധശേഷി,ਰੇਡੀਓ ਬਾਰੰਬਾਰਤਾ ਪ੍ਰਤੀਰੋਧਤਾ
റേഡിയോ ഫ്രീക്വൻസി ഇടപെടൽ,ਰੇਡੀਓ ਬਾਰੰਬਾਰਤਾ ਦਖਲ
റേഡിയോ ഫ്രീക്വൻസി അന്വേഷണം,ਰੇਡੀਓ ਬਾਰੰਬਾਰਤਾ ਪੜਤਾਲ
RF ട്രാൻസ്മിഷൻ ലൈൻ,ਆਰਐਫ ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਲਾਈਨ
r-f മോഡുലേറ്റർ,r-f ਮੋਡੀਊਲੇਟਰ
"റിയോസ്റ്റാറ്റ്, വേരിയബിൾ പ്രതിരോധം","ਰੀਓਸਟੈਟ, ਵੇਰੀਏਬਲ ਪ੍ਰਤੀਰੋਧ"
റോംബിക് ആന്റിന,rhombic antenna
റിബൺ ഫൈബർ കേബിൾ,ਰਿਬਨ ਫਾਈਬਰ ਕੇਬਲ
റിബൺ ഉച്ചഭാഷിണി,ਰਿਬਨ ਲਾਊਡਸਪੀਕਰ
റിബൺ മൈക്രോഫോൺ,ਰਿਬਨ ਮਾਈਕ੍ਰੋਫੋਨ
റിബൺ കണക്റ്റർ,ਰਿਬਨ ਕੁਨੈਕਟਰ
റിച്ചാർഡ്സൺ സമവാക്യം,ਰਿਚਰਡਸਨ ਸਮੀਕਰਨ
വരമ്പുകളുള്ള വേവ് സ്ട്രിപ്പ്,ਛੱਲੀ ਲਹਿਰ ਪੱਟੀ
റിഗ്,ਰਿਗ
ഘടികാരദിശയിലുള്ള നിയമം,ਘੜੀ ਦੀ ਦਿਸ਼ਾ ਵਿੱਚ ਨਿਯਮ
സൗത്ത്-ഡിസ്‌പ്ലേസ്‌മെന്റ് രജിസ്റ്റർ,ਦੱਖਣ-ਵਿਸਥਾਪਨ ਰਜਿਸਟਰ
ഘടികാരദിശയിൽ ധ്രുവീകരണം,ਘੜੀ ਦੀ ਦਿਸ਼ਾ ਵਿੱਚ ਧਰੁਵੀਕਰਨ
റിംഗ് കൗണ്ടർ,ਰਿੰਗ ਕਾਊਂਟਰ
മോതിരം കാന്തം,ਰਿੰਗ ਚੁੰਬਕ
റിംഗ് ടോപ്പോഗ്രാഫി,ਰਿੰਗ ਟੌਪੋਗ੍ਰਾਫੀ
നിനാദ് കുണ്ഡലി,ਨਿਨਾਦ ਕੁੰਡਲੀ
ശബ്ദ സ്ട്രീം,ਆਵਾਜ਼ ਸਟਰੀਮ
ഊർമി ബാൻഡ് വിപുലീകരണം,urmi ਬੈਂਡ ਐਕਸਟੈਂਸ਼ਨ
ഊർജ്ജ കാൽക്കുലേറ്റർ,ਊਰਜਾ ਕੈਲਕੁਲੇਟਰ
ഊർമി റദ്ദാക്കൽ,ਉਰਮੀ ਰੱਦ
ഊർമി വീതി,ਉਰਮੀ ਚੌੜਾਈ
അപകടം,ਖਤਰਾ
ഉയർച്ച കാലഘട്ടം,ਵਾਧਾ ਦੀ ਮਿਆਦ
എലവേഷൻ സെൻസിറ്റിവിറ്റി,ਉੱਚਾਈ ਸੰਵੇਦਨਸ਼ੀਲਤਾ
ഉയരുന്ന കാമ്പ്,ਵਧ ਰਹੀ ਕੋਰ
RLC ഫിൽട്ടർ,RLC ਫਿਲਟਰ
സ്ക്വയർ-മീൻ റൂട്ട് ആൾട്ടർനേറ്റിംഗ് കറന്റ് പൊട്ടൻഷിയോമീറ്റർ,ਵਰਗ-ਮੱਧ-ਜੜ੍ਹ ਬਦਲਵੇਂ ਮੌਜੂਦਾ ਪੋਟੈਂਸ਼ੀਓਮੀਟਰ
സ്ക്വയർ-മീൻ റൂട്ട് ഡിറ്റക്ടർ,ਵਰਗ-ਮਤਲਬ ਰੂਟ ਡਿਟੈਕਟਰ
റോബോട്ടിക്സ്,ਰੋਬੋਟਿਕਸ
റോഷെൽ ലവണങ്ങൾ,ਰੋਸ਼ੇਲ ਲੂਣ
വിചിത്ര ദൈർഘ്യമുള്ള ആന്റിന,ਅਜੀਬ ਲੰਬਾਈ ਦਾ ਐਂਟੀਨਾ
ഉയർത്തുക,ਉਥਾਨ
വെള്ളക്ക് പൂശുന്നു,ਵੇਲਕ ਕੋਟਿੰਗ
വെല്ലക്ക് ടിൻ കൈമാറ്റം,ਵੇਲਕ ਟੀਨ ਟ੍ਰਾਂਸਫਰ
വ്യതിചലന ഘടകം,ਵਿਘਨ ਕਾਰਕ
മുറിയിലെ താപനില,ਕਮਰੇ ਦਾ ਤਾਪਮਾਨ
ഉത്ഭവ സ്ഥാനം,ਮੂਲ ਟਿਕਾਣਾ
മൈനസ് ഒരു സ്ക്വയർ റൂട്ട്,ਘਟਾਓ ਇੱਕ ਵਰਗ ਮੂਲ
ചതുരം-അർത്ഥം റൂട്ട് മൂല്യം,ਵਰਗ-ਮਤਲਬ ਮੂਲ ਮੁੱਲ
ഭ്രമണം,ਰੋਟੇਸ਼ਨਲ
റൊട്ടേഷണൽ അറ്റൻവേറ്റർ,ਰੋਟੇਸ਼ਨਲ attenuator
ഭ്രമണ നിർദ്ദേശം,ਰੋਟੇਸ਼ਨਲ ਹਦਾਇਤ
ഭ്രമണ വെക്റ്റർ,ਰੋਟੇਸ਼ਨਲ ਵੈਕਟਰ
സമീപത്തെ പിശക്,ਨੇੜੇ-ਗਲਤੀ
റൂട്ടർ,ਰਾਊਟਰ
റൂട്ട് ടെസ്റ്റ്,ਰੂਥ ਟੈਸਟ
ruth-harwijs അറേ,ruth-harwijs ਐਰੇ
നോമി ടെസ്റ്റ്,ਨੋਮੀ ਟੈਸਟ
r-പാരാമീറ്റർ,r-ਪੈਰਾਮੀਟਰ
rs-complement (radix complement),rs-ਪੂਰਕ (ਰੇਡੀਕਸ ਪੂਰਕ)
ആർ എസ്. ഫ്ലിപ്പ് ഫ്ലോപ്പ്,ਆਰ ਐੱਸ. ਫਲਿਪ ਫਲਾਪ
RTD (റെസിസ്റ്റൻസ് ഹീറ്റ് ഡിറ്റക്ടർ),RTD (ਰੋਧਕ ਹੀਟ ਡਿਟੈਕਟਰ)
റൂബി ലെഡ്ജർ,ਰੂਬੀ ਲੇਜ਼ਰ
വടി-ധാര,rod-stream
രക്ഷപ്പെടുക,ਨੱਠ ਗਏ
റാഡ്ബെർഗിന്റെ സ്ഥിരം,ਰੈਡਬਰਗ ਦਾ ਨਿਰੰਤਰ
rz-കോഡ്,rz-ਕੋਡ
സുരക്ഷിത മേഖല,ਸੁਰੱਖਿਅਤ ਜ਼ੋਨ
"സുരക്ഷിത ഗുണിതം, സുരക്ഷാ സൂചിക","ਸੁਰੱਖਿਅਤ ਗੁਣਕ, ਸੁਰੱਖਿਆ ਸੂਚਕਾਂਕ"
സെലീന്റെ ഫിൽട്ടർ,ਸੇਲੀਨ ਦਾ ਫਿਲਟਰ
സാമ്പിൾ ആൻഡ് ഹോൾഡ്,ਨਮੂਨਾ ਅਤੇ ਹੋਲਡ
സാമ്പിൾ ആൻഡ് ഹോൾഡ് സർക്യൂട്ട്,ਨਮੂਨਾ ਅਤੇ ਹੋਲਡ ਸਰਕਟ
സാമ്പിൾ ഡാറ്റ,ਨਮੂਨਾ ਡਾਟਾ
സാമ്പിൾ CRO,ਸੈਂਪਲਿੰਗ ਸੀ.ਆਰ.ਓ
സാമ്പിൾ ഫംഗ്ഷൻ,ਨਮੂਨਾ ਫੰਕਸ਼ਨ
സാമ്പിൾ ഓസിലോസ്കോപ്പ്,ਨਮੂਨਾ ਔਸੀਲੋਸਕੋਪ
സാമ്പിൾ സിദ്ധാന്തം,ਨਮੂਨਾ ਪ੍ਰਮੇਏ
സാമ്പിൾ വോൾട്ട്മീറ്റർ,ਨਮੂਨਾ ਵੋਲਟਮੀਟਰ
ഉപഗ്രഹം,ਸੈਟੇਲਾਈਟ
ഉപഗ്രഹ പ്രക്ഷേപണം,ਸੈਟੇਲਾਈਟ ਪ੍ਰਸਾਰਣ
ഉപഗ്രഹ ആശയവിനിമയം,ਸੈਟੇਲਾਈਟ ਸੰਚਾਰ
സാറ്റലൈറ്റ് ട്രാൻസ്മിഷൻ വിൻഡോ,ਸੈਟੇਲਾਈਟ ਪ੍ਰਸਾਰਣ ਵਿੰਡੋ
ഉപഗ്രഹ സ്റ്റേഷൻ,ਸੈਟੇਲਾਈਟ ਸਟੇਸ਼ਨ
ഉപഗ്രഹ ടിവി,ਸੈਟੇਲਾਈਟ ਟੀ.ਵੀ
പൂരിത യുക്തി,ਸੰਤ੍ਰਿਪਤ ਤਰਕ
സാച്ചുറേഷൻ,ਸੰਤ੍ਰਿਪਤਾ
സാച്ചുറേഷൻ കാലതാമസം,ਸੰਤ੍ਰਿਪਤ ਦੇਰੀ
സാച്ചുറേഷൻ ഫ്ലക്സ് സാന്ദ്രത,ਸੰਤ੍ਰਿਪਤ ਪ੍ਰਵਾਹ ਘਣਤਾ
സാച്ചുറേഷൻ പോയിന്റ്,ਸੰਤ੍ਰਿਪਤਾ ਬਿੰਦੂ
സാച്ചുറേഷൻ വോൾട്ടേജ്,ਸੰਤ੍ਰਿਪਤਾ ਵੋਲਟੇਜ
വരണ്ട ഫിൽട്ടർ,ਖੁਸ਼ਕ ਫਿਲਟਰ
ഡെന്റ് ജനറേറ്റർ കണ്ടു,ਡੈਂਟ ਜਨਰੇਟਰ ਦੇਖਿਆ
അരിഡന്തി തരംഗ രൂപം,ਅਰਿਦੰਤੀ ਤਰੰਗ ਰੂਪ
സ്കെയിലർ,ਸਕੇਲਰ
സ്കെയിൽ മൾട്ടിപ്ലയർ,ਸਕੇਲ ਗੁਣਕ
സ്കാനിംഗ് പാത,ਸਕੈਨਿੰਗ ਮਾਰਗ
സ്കാനർ,ਸਕੈਨਰ
സ്കാനിംഗ്,ਸਕੈਨਿੰਗ
ചിതറിക്കിടക്കുന്ന സംപ്രേക്ഷണം,ਖਿੰਡੇ ਹੋਏ ਪ੍ਰਸਾਰਣ
ചിതറിക്കിടക്കുന്നവൻ,ਫੈਲਾਉਣ ਵਾਲਾ
വ്യവസ്ഥാപിതമായ പിടിച്ചെടുക്കൽ,ਯੋਜਨਾਬੱਧ ਕੈਪਚਰ
സ്മിത്ത് ട്രിഗർ,ਸਮਿਥ ਟਰਿੱਗਰ
ഷോട്ട്കി ഡയോഡ്,ਸਕੌਟਕੀ ਡਾਇਓਡ
ലഘൂകരണ പ്രതികരണം,ਘਟਾਉਣ ਦਾ ਜਵਾਬ
വീക്കം അറ,ਸੋਜ ਚੈਂਬਰ
മിന്നുന്ന,ਚਮਕਦਾਰ
അവ്യക്തമായ,ਦਮ ਘੁੱਟਣਾ
സ്ക്രീൻ ഡിസ്പ്ലേ,ਸਕਰੀਨ ਡਿਸਪਲੇਅ
മൂടി,ਕਵਰ
സിൻക്രണസ് ഡൈനാമിക് റാം (SDRAM),ਸਿੰਕ੍ਰੋਨਸ ਡਾਇਨਾਮਿਕ ਰੈਮ (SDRAM)
സികം കൊടക്,ਸਿਕਾਮ ਕੋਡਕ
രണ്ടാം ഭരണം,secant ਨਿਯਮ
രണ്ടാമത്തെ ഏകദേശ കണക്ക്,ਦੂਜਾ ਅਨੁਮਾਨ
രണ്ടാമത്തെ വിള്ളൽ,ਦੂਜੀ ਦਰਾੜ
രണ്ടാമത്തെ ഹാർമോണിക്,ਦੂਜਾ ਹਾਰਮੋਨਿਕ
രണ്ടാം ഓർഡർ ലൂപ്പ്,ਦੂਜਾ ਆਰਡਰ ਲੂਪ
സെക്കൻഡറി സെൽ (സെക്കൻഡറി സെൽ),ਸੈਕੰਡਰੀ ਸੈੱਲ
ദ്വിതീയ ഉദ്വമനം,ਸੈਕੰਡਰੀ ਨਿਕਾਸ
ദ്വിതീയ കോയിൽ,ਸੈਕੰਡਰੀ ਕੁਆਇਲ
റേഡിയൽ കൊമ്പ്,ਰੇਡੀਅਲ ਸਿੰਗ
സെഗ്മെന്റേഷൻ ഘടകം,ਵਿਭਾਜਨ ਕਾਰਕ
പര്യവേക്ഷണ കാലയളവ്,ਖੋਜ ਦੀ ਮਿਆਦ
ബ്ലോക്ക് രജിസ്റ്റർ,ਬਲਾਕ ਰਜਿਸਟਰ
തിരഞ്ഞെടുപ്പ് പ്രക്രിയ,ਚੋਣ ਪ੍ਰਕਿਰਿਆ
തിരഞ്ഞെടുത്ത ആക്സന്റ്,ਚੋਣਵੇਂ ਲਹਿਜ਼ਾ
തിരഞ്ഞെടുത്ത ഓക്സിഡേഷൻ,ਚੋਣਵੇਂ ਆਕਸੀਕਰਨ
"തിരഞ്ഞെടുക്കൽ, തിരഞ്ഞെടുക്കൽ","ਚੋਣਤਮਕਤਾ, ਚੋਣਤਮਕਤਾ"
ആവൃത്തി തിരഞ്ഞെടുക്കൽ,ਬਾਰੰਬਾਰਤਾ ਚੋਣ
സെലിനിയം റക്റ്റിഫയർ,ਸੇਲੇਨਿਅਮ ਰੀਕਟੀਫਾਇਰ
സ്വയം വിന്യസിക്കുന്ന ഗേറ്റ്,ਸਵੈ-ਅਲਾਈਨਿੰਗ ਗੇਟ
സ്വയം കടപ്പാട്,ਸਵੈ ਵਿਸ਼ੇਸ਼ਤਾ
ഓട്ടോമോട്ടീവ്,ਆਟੋਮੋਟਿਵ
സ്വയം നിമജ്ജനം,ਸਵੈ-ਇਮਰਸ਼ਨ
സ്വയം ദീർഘവൃത്താകൃതിയിലുള്ള കോഡ്,ਸਵੈ-ਅੰਡਾਕਾਰ ਕੋਡ
സെമി ലോഗരിഥമിക് സ്കെയിൽ,ਅਰਧ ਲਘੂਗਣਕ ਸਕੇਲ
അർദ്ധചാലകം,ਸੈਮੀਕੰਡਕਟਰ
അർദ്ധചാലക ലേസർ ഡയോഡ്,ਸੈਮੀਕੰਡਕਟਰ ਲੇਜ਼ਰ ਡਾਇਡ
സെൻസിംഗ് ടെർമിനൽ,ਸੈਂਸਿੰਗ ਟਰਮੀਨਲ
സെൻസർ,ਸੈਂਸਰ
സംവേദനക്ഷമത,ਸੰਵੇਦਨਸ਼ੀਲਤਾ
സെൻസർ,ਸੈਂਸਰ
തുടർച്ചയായ പ്രവേശനം,ਕ੍ਰਮਵਾਰ ਪਹੁੰਚ
തുടർച്ചയായ സർക്യൂട്ട്,ਕ੍ਰਮਵਾਰ ਸਰਕਟ
തുടർച്ചയായ എൻകോഡിംഗ്,ਕ੍ਰਮਵਾਰ ਏਨਕੋਡਿੰਗ
സൂചികയിലുള്ള മെമ്മറി,ਇੰਡੈਕਸਡ ਮੈਮੋਰੀ
ക്ലാസ് പ്രവേശനം,ਕਲਾਸ ਪਹੁੰਚ
ക്ലാസ് ആഡർ,ਕਲਾਸ ਜੋੜਨ ਵਾਲਾ
സീക്വൻസ് ഡാറ്റ പോർട്ട്,ਕ੍ਰਮ ਡਾਟਾ ਪੋਰਟ
ക്ലാസ് പോർട്ട്,ਕਲਾਸ ਪੋਰਟ
വിഭാഗം പ്രിന്റർ,ਸ਼੍ਰੇਣੀ ਪ੍ਰਿੰਟਰ
ശ്രേണിപരമായ കൈമാറ്റം,ਲੜੀਵਾਰ ਤਬਾਦਲਾ
പരിധി സെൽ,ਸੀਮਾ ਸੈੱਲ
ഗ്രേഡ് ഡിഗ്രേഡേഷൻ രജിസ്റ്റർ,ਗ੍ਰੇਡ ਡਿਗਰੇਡੇਸ਼ਨ ਰਜਿਸਟਰ
വിഭാഗം റീചാർജ്,ਸ਼੍ਰੇਣੀ ਰੀਚਾਰਜ
പരിധി ഓമ്മീറ്റർ,ਰੇਂਜ ਓਮਮੀਟਰ
പരമ്പര സമാന്തര സർക്യൂട്ട്,ਲੜੀ ਪੈਰਲਲ ਸਰਕਟ
ക്ലാസ് റെഗുലേറ്റർ,ਕਲਾਸ ਰੈਗੂਲੇਟਰ
ശ്രേണി അനുരണനം,ਸੀਮਾ ਗੂੰਜ
സീരീസ് ട്യൂൺഡ് സർക്യൂട്ട്,ਲੜੀ ਟਿਊਨ ਸਰਕਟ
പരിധി വോൾട്ടേജ് റെഗുലേറ്റർ,ਸੀਮਾ ਵੋਲਟੇਜ ਰੈਗੂਲੇਟਰ
"സെർവർ, സെർവർ","ਸਰਵਰ, ਸਰਵਰ"
സെർവോ ആംപ്ലിഫയർ,ਸਰਵੋ ਐਂਪਲੀਫਾਇਰ
സെർവോ മെക്കാനിക്കൽ രീതി,ਸਰਵੋ ਮਕੈਨੀਕਲ ਢੰਗ
സെർവോ റെക്കോഡർ,ਸਰਵੋ ਰੀਕੋਡਰ
അലങ്കാര സമയം,ਸਜਾਵਟ ਦਾ ਸਮਾਂ
ക്രമീകരിക്കൽ കാലയളവ്,ਵਿਵਸਥਾ ਦੀ ਮਿਆਦ
അഷ്ടഭുജ ഡീകോഡർ,ਅੱਠਭੁਜ ਡੀਕੋਡਰ
സപ്തഖണ്ഡ പ്രദർശനം,ਸਪਤਖੰਡ ਡਿਸਪਲੇ
നിഴൽ കവർ; ഷാഡോ മാസ്ക്,ਸ਼ੈਡੋ ਕਵਰ; ਸ਼ੈਡੋ ਮਾਸਕ
നിഴൽ ഓർമ്മ,ਸ਼ੈਡੋ ਮੈਮੋਰੀ
ഷാനന്റെ സിദ്ധാന്തം,ਸ਼ੈਨਨ ਦਾ ਸਿਧਾਂਤ
സംഭരണ പ്രായം,ਸਟੋਰੇਜ਼ ਦੀ ਉਮਰ
പ്രിസർവേറ്റീവ്,ਰੱਖਿਅਕ
ട്രാൻസ്ഫർ കൗണ്ടർ,ਟ੍ਰਾਂਸਫਰ ਕਾਊਂਟਰ
സ്ഥാനചലനം രജിസ്റ്റർ,ਵਿਸਥਾਪਨ ਰਜਿਸਟਰ
ഷോക്ക് ഉത്തേജനം,ਸਦਮਾ ਉਤੇਜਨਾ
ഞെട്ടിക്കുന്ന പ്രതിസന്ധി,ਸਦਮਾ ਸੰਕਟ
ഷോർട്ട് പാത്ത് കറന്റ്,ਛੋਟਾ ਮਾਰਗ ਮੌਜੂਦਾ
ഷോർട്ട് സർക്യൂട്ട് സംരക്ഷണം,ਸ਼ਾਰਟ ਸਰਕਟ ਸੁਰੱਖਿਆ
ഹ്രസ്വ പ്രഭാവം,ਛੋਟਾ ਪ੍ਰਭਾਵ
"അലർച്ച, വെടിയൊച്ച","ਰੌਲਾ, ਗੋਲੀ ਦਾ ਸ਼ੋਰ"
ചുരുക്കിയ കാലതാമസം ലൈൻ,ਛੋਟੀ ਦੇਰੀ ਲਾਈਨ
വെടി മുഴക്കം,ਗੋਲੀ ਦਾ ਸ਼ੋਰ
സൈഡ് പാത്ത്,ਪਾਸੇ ਦਾ ਰਸਤਾ
നടപ്പാത കറന്റ്,ਸਾਈਡਵਾਕ ਮੌਜੂਦਾ
ഷണ്ട് ഉപകരണം,ਸ਼ੰਟ ਜੰਤਰ
ഷണ്ട് റീചാർജ്,ਸ਼ੰਟ ਰੀਚਾਰਜ
ഷണ്ട് മീറ്റർ,ਸ਼ੰਟ ਮੀਟਰ
സൈഡ് സർക്യൂട്ട്,ਪਾਸੇ ਦੇ ਸਰਕਟ
ഷണ്ട് ക്ലാസ് ദമ്പതികൾ,ਸ਼ੰਟ ਕਲਾਸ ਜੋੜਾ
സൈഡ് ബാൻഡ്,ਸਾਈਡ ਬੈਂਡ
സൈഡ് ബാൻഡ് ശബ്ദം,ਸਾਈਡ ਬੈਂਡ ਸ਼ੋਰ
ലാറ്ററൽ കാരിയർ ഫ്രീക്വൻസി,ਪਾਸੇ ਦੇ ਕੈਰੀਅਰ ਦੀ ਬਾਰੰਬਾਰਤਾ
"ലാറ്ററൽ ഷിഫ്റ്റ്, ലാറ്ററൽ ലാവ്","ਲੇਟਰਲ ਸ਼ਿਫਟ, ਲੇਟਰਲ ਲੈਵ"
വോക്കൽസ്,ਵੋਕਲ ਕੋਰਡਜ਼
സീമെൻസ്,ਸੀਮੇਂਸ
ചിഹ്ന പെട്ടി,ਪ੍ਰਤੀਕ ਬਾਕਸ
അടയാളം വലിപ്പം,ਨਿਸ਼ਾਨ ਦਾ ਆਕਾਰ
വോളിയം നമ്പർ അടയാളപ്പെടുത്തുക,ਵਾਲੀਅਮ ਨੰਬਰ ਮਾਰਕ ਕਰੋ
സിഗ്നൽ വിശകലനം,ਸਿਗਨਲ ਵਿਸ਼ਲੇਸ਼ਣ
സിഗ്നൽ ഡിറ്റക്ടർ,ਸਿਗਨਲ ਡਿਟੈਕਟਰ
സിഗ്നൽ ജനറേറ്റർ,ਸਿਗਨਲ ਜਨਰੇਟਰ
സിഗ്നൽ പോളാർ ഐസൊലേറ്റർ,ਸਿਗਨਲ ਪੋਲਰ ਆਈਸੋਲਟਰ
സിഗ്നൽ അളവ്,ਸੰਕੇਤ ਮਾਤਰਾ
സിഗ്നൽ തീവ്രത,ਸਿਗਨਲ ਤੀਬਰਤਾ
സിഗ്നൽ-ടു-ബേർ അനുപാതം,ਸਿਗਨਲ-ਟੂ-ਬੇਅਰ ਅਨੁਪਾਤ
സിലിക്കൺ നിയന്ത്രിത റക്റ്റിഫയർ,ਸਿਲੀਕਾਨ ਨਿਯੰਤਰਿਤ ਸੁਧਾਰਕ
സിലിക്കൺ നിയന്ത്രിത സ്വിച്ച്,ਸਿਲੀਕਾਨ ਨਿਯੰਤਰਿਤ ਸਵਿੱਚ
സിലിക്കൺ ഡയോക്സൈഡ്,ਸਿਲੀਕਾਨ ਡਾਈਆਕਸਾਈਡ
സിലിക്കൺ ഗേറ്റ്,ਸਿਲੀਕਾਨ ਗੇਟ
സിലിക്കൺ നൈട്രൈഡ്,ਸਿਲੀਕਾਨ ਨਾਈਟਰਾਈਡ
സിലിക്കൺ-ഓക്സൈഡ് രീതി,ਸਿਲੀਕਾਨ-ਆਕਸਾਈਡ ਵਿਧੀ
സിലിക്കൺ ട്രാൻസിസ്റ്റർ,ਸਿਲੀਕਾਨ ਟਰਾਂਜ਼ਿਸਟਰ
സിലിക്കൺ ബഫർ,ਸਿਲੀਕਾਨ ਬਫਰ
സിൽക്ക് കവർ,ਰੇਸ਼ਮ ਕਵਰ
സിംപ്ലക്സ് കോഡ്,ਸਿੰਪਲੈਕਸ ਕੋਡ
ഒറ്റ ലിങ്ക്,ਸਿੰਗਲ ਲਿੰਕ
സിമുലേറ്റഡ് മോട്ടിവേറ്റർ,ਸਿਮੂਲੇਟਿਡ ਪ੍ਰੇਰਕ
സിമുലേഷൻ രീതി,ਸਿਮੂਲੇਸ਼ਨ ਢੰਗ
എമുലേറ്റർ,ਇਮੂਲੇਟਰ
സൈൻ ഫലൻ ജനറേറ്റർ,ਸਾਈਨ ਫਲਾਨ ਜਨਰੇਟਰ
