Telugu,Kannada
మైక్రోటోమ్,ಮೈಕ್ರೋ ಚಿತ್ರ
మైక్రోటోపోగ్రఫీ,ಸೂಕ್ಷ್ಮ ಸಂಯೋಜನೆ
మిడ్-సీజన్ దిద్దుబాటు,ಮಧ್ಯ season ತುವಿನ ತಿದ್ದುಪಡಿ
వలస,ವಲಸೆ
పాలు ధాన్యం దశ,ಹಾಲಿನ ಧಾನ್ಯದ ಹಂತ
మిల్లెపెడ్,ಹಣ್ಣಿನಲ್ಲಿ
మిల్లట్లు,ರಾಗೆಗಳು
మిల్లింగ్ రికవరీ,ಮಿಲ್ಲಿಂಗ್ ಚೇತರಿಕೆ
మిల్లింగ్,ಗಿರಣಿ
ఖనిజ పోషణ,ಖನಿಜ ಪೋಷಣೆ
ఖనిజ నేల,ಖನಿಜ ಮಣ್ಣು
ఖనిజీకరణ,ಖನಿಜೀಕರಣ
ఖనిజాలు,ಖನಿಜಗಳು
కనిష్ట థర్మామీటర్,ಕನಿಷ್ಠ ಥರ್ಮಮಮೀಟರ್
కనీస పండించడం,ಕನಿಷ್ಠ ಬೇಸಾಯ
చిన్న పంటలు,ಸಣ್ಣ ಬೆಳೆಗಳು
మియోటిక్ ఇండెక్స్,ಮಿಯೋಟಿಕ್ ಸೂಚಿಕೆ
మిస్సెన్స్ మ్యుటేషన్,ಮಿಸ್ಸನ್ಸ್ ರೂಪಾಂತರ
పొగమంచు నీటిపారుదల,ಮಂಜು ನೀರಾವರಿ
పొగమంచు,ಮಂಜು
మైటోకాండ్రియా,ಮೈಟೊಕಾಂಡ್ರಿಯ
మైటోసిస్,ಮೈತ್ರಿ
మిత్చెర్లిచ్ యొక్క చట్టం,ಮಿಟ್ಸ್ಕರ್ಲಿಚ್ ಕಾನೂನು
మిశ్రమ పంట,ಮಿಶ್ರಿತ
మిశ్రమ వ్యవసాయం,ಮಿಶ್ರ ಕೃಷಿ
మిశ్రమ ఎరువులు,ಮಿಶ್ರ ಗೊಬ್ಬರ
మిశ్రమ మేత,ಮಿಶ್ರ ಮೇಯಿಸುವ
మిశ్రమ స్వార్డ్,ಮಿಶ್ರ ಸ್ವಾರ್ಡ್
మోడల్,ಮಾದರಿ
మోడలింగ్,ರೂಪಾಂತರ
సవరించిన వాతావరణ ప్యాకేజింగ్,ಮಾರ್ಪಡಿಸಿದ ವಾತಾವರಣ ಪ್ಯಾಕೇಜಿಂಗ್
తేమ లభ్యత సూచిక,ತೇವಾಂಶ ಲಭ್ಯತೆ ಸೂಚ್ಯಂಕ
తేమ లోటు సూచిక,ತೇವಾಂಶದ ಕೊರತೆ ಸೂಚ್ಯಂಕ
తేమ సమానమైనది,ತೇವಾಂಶ ಸಮಾನ
తేమ పాలన,ತೇವಾಂಶದ ಆಡಳಿತ
తేమ విడుదల కర్వ్,ತೇವಾಂಶ
తేమ నిలుపుదల,ತೇವಾಂಶ
తేమ ఒత్తిడి,ತೇವಾಂಶ
తేమ ఉద్రిక్తత,ತೇವಾಂಶ
తేమ,ತೇವಾಂಶ
మోలార్ ద్రావణం,ಮೊಲಾರ್ ಪರಿಹಾರ
మొలాసిస్,ಸಕಲಿಗಳು
మోల్ డ్రైనేజ్,ಮೋಲ್ ಒಳಚರಂಡಿ
అణు జీవశాస్త్రం,ಅಣು ಜೀವಶಾಸ್ತ್ರ
పరమాణు పెంపకం,ಆಣ್ವಿಕ ಸಂತಾನೋತ್ಪತ್ತಿ
మాలిక్యులర్ హైబ్రిడైజేషన్,ಆಣ್ವಿಕ ಬೆರಗುಗೊಳಿಸುವಿಕೆ
మొలస్సిసైడ్,ಮೃದ್ವಂಗಿ
ద్రవ్య అడ్వాంటేజ్ సూచిక (MAI),ವಿತ್ತೀಯ ಪ್ರಯೋಜನ ಸೂಚ್ಯಂಕ (ಮಾಯ್)
మోనోక్లోనల్ యాంటీబాడీ,ಮೊನೊಕ್ಲೋನಲ್ ಪ್ರತಿಕಾಯ
మోనోకోటిలెడాన్స్,ಏಕಕಾಲ
మోటుకలు,ಮೊನೊಕ್ರಾಪ್ (ಏಕಸಂಸ್ಕೃತ)
మోనోసియస్,ಏಕವ್ಯಕ್ತಿ
మోనోజెనిసిస్,ಏಕತೆ
మోనోహైబ్రిడ్,ಏಕಮಾತ್ರ
మోనోజైగోటిక్,ಏಕವ್ಯಕ್ತಿಗೆ ಸಂಬಂಧಿಸಿದ
రుతుపవనాలు,ಮಾನ್ಸೂತಿ
మోంట్మోరిల్లోనైట్,ಮಂತ್ರವಾದ
మూర్,ಮೂರ್
మోర్,ಮಾಮಿನ
మోర్గాన్ యూనిట్,ಮೊರ್ಗನೆ ಘಟಕ
మోర్ఫోజెనిసిస్,ಕೈಚಳಕ
పదనిర్మాణ అనుసరణ,ರೂಪವಿಜ್ಞಾನದ ರೂಪಾಂತರ
పదనిర్మాణ శాస్త్రం,ರೂಪನಶಾಸ್ತ್ರ
తాకట్టు,ಅಡಮಾನ
మోటిల్,ಮಣ್ಣಾದ
మోట్లింగ్,ಚಾಚಿಕೊಂಡಿರುವ
అచ్చు,ಅಚ್ಚು
మౌల్టింగ్,ಗಡಿಬಿಟ್ಟ
మట్టిదిబ్బ సంస్కృతి,ದಿಬ್ಬದ ಸಂಸ್ಕೃತಿ
మట్టిదిబ్బ పొరలు,ದಿಬ್ಬದ ಲೇಯರಿಂಗ್
మొవర్,ಮೊವರ್
మొవింగ్,ಮೊಣಕಾಲ
శ్లేష్మం,ಲಂಬಕಟ್ಟೆ
చెత్త నేల,ಮಣ್ಣು ಮಣ್ಣು
మడ్డీ,ಮಣ್ಣಿನ
మఫిల్,ಮಫಿಲ್
రక్షక కవచం వ్యవసాయం,ಹಸಿಮಿ ಕೃಷಿ
రక్షక కవచం పండించడం,ಹಸಿಗೊಬ್ಬರ
రక్షక కవచం,ಹಸಿಗ
మల్చింగ్,ಮರ್ಸಿ
ముల్,ಮಡಿ
బహుళ అంతస్తుల పంట,ಬಹುಮಹಡಿ ಬೆಳೆ
బహుళ సహసంబంధం,ಬಹು ಪರಸ್ಪರ ಸಂಬಂಧ
బహుళ పంట,ಬಹು ಕ್ರಾಪಿಂಗ್
బహుళ పంట సూచిక,ಬಹು ಕ್ರಾಪಿಂಗ್ ಸೂಚ್ಯಂಕ
బహుళ క్రాస్,ಬಹು ಅಡ್ಡ
బహుళ ప్రతిఘటన,ಬಹು ಪ್ರತಿರೋಧ
మల్టీవియారిట్,ಮಲ್ಟಿವೇರಿಯ
మల్టీజోటిక్,ಬೃಹತ್ಕಂತ್‌ನ
మమ్మీఫికేషన్,ಮುಮ್ಮಿಡನೆ
మమ్మీ చేసిన పండు,ಮಮ್ಮಿ ಮಾಡಿದ ಹಣ್ಣು
మస్కోవైట్,ಮಸ್ಕೋವೈಟ್
పుట్టగొడుగు,ಅಣಬೆ
ముటాజెన్,ರೂಪಾಂತರ
ఉత్పరివర్తన,ರೂಪಾಂತರದ
మ్యుటేషన్,ರೂಪಾಂತರ
పరస్పర నిరోధం,ಪರಸ್ಪರ ಪ್ರತಿಬಂಧ
పరస్పరవాదం,ಪರಸ್ಪರವಾದ
మైసిలియం,ಕವಕ
మైకాలజీ,ಸಂಚಾರಿ
మైకోప్లాస్మా,ಮೈಕೋಪ್ಲಾಸ್ಮಾ
మైకోరిజా,ಮೈಕೋರೈಜ್
మేస్,ಜರಡಿ
మదర్,ಮಡಿ
మధుకా,ಮಧುಕ
మొక్కజొన్న,ಮೆಕ್ಕೆ ಜೋಳ
మఖనా,ಮಂತ್ರಮತಿ
మాండరిన్,ಮಚ್ಚೆ
మామిడి జింగర్,ಮಾವಿನಕಾಯಿ
మామిడి,ಮಾವು
"మార్గోసా, వేప","ಮಾರ್ಗಸಾ, ಬೇವಿನ"
బంతి పువ్వు,ಮಡಿಚಾದ
మాస్టిక్ చెట్టు,ಸಣ್ಣ ಮರ
మెరిల్,ಮೆರಿಲ್
మెస్టా,ಮನ್ನೆ
పుదీనా,ಒಂದು ಬಗೆಯ ಉಣ್ಣೆಯಂಥ
మోలుకా బీన్,ಮೊಲಕಾ ಹುರುಳಿ
మంకీ జాక్,ಮಂಕಿ ಜಾಕ್
మోరింగ,ಮರಿಹುಳು
ఉదయం కీర్తి (కాన్వోల్వులస్),ಬೆಳಿಗ್ಗೆ ವೈಭವ (ಕನ್ವೋಲ್ವುಲಸ್)
మోసాంబి,ನಾರುಬಟ್ಟೆ
చిమ్మట బీన్,ಚಿಟ್ಟೆ ಹುರುಳಿ
మల్బరీ,ಮಡುಕು
పుట్టగొడుగు,ಅಣಬೆ
కర్బూజ,ಕಸ್ತೂರಿ
మస్క్,ಕಣ್ಗಾವಲು
ఆవాలు,ಸಾಸಿವೆ
మర్టల్,ಮೈರ್ಟಲ್
మాపియర్ గడ్డి,ಮಪಿಯರ್ ಹುಲ್ಲು
మీలీ బగ్,ಬಗೆಗಿನ
మిడ్జ్,ಮಧ್ಯಮ
పురుగులు,ಹಬ್ಬರು
కోతి,ಕೋತಿ
దోమ,ಸೊಳ್ಳೆ
చిమ్మట,ಪತಂಗ
వాతావరణ శాస్త్రవేత్త,ಪದ್ಯಶಾಸ್ತ್ರಜ್ಞ
మైక్రోబయాలజిస్ట్,ಸೂಕ್ಷ್ಮ ಜೀವಶಾಸ್ತ್ರಜ್ಞ
మైకాలజిస్ట్,ದೈಹಿಕ ರೋಗಶಾಸ್ತ್ರಜ್ಞ
నానోటెక్నాలజీ,ನ್ಯಾನೊಣಸ ತಂತ್ರಜ್ಞಾನ
నేపిఫార్మ్,ನಾರಿನ ನರಿ -ನರಿ -ನರಿ
మాదకద్రవ్య,ಮಾದಕ ವಸ್ತುವಿನ
నాస్టిక్ ఉద్యమం,ನಾಸ್ಟಿಕ್ ಚಲನೆ
జాతీయ ప్రదర్శన,ರಾಷ್ಟ್ರೀಯ ಪ್ರದರ್ಶನ
భూమి యొక్క భూమి యొక్క),ರಾಷ್ಟ್ರೀಕರಣ (ಭೂಮಿಯ)
సహజ,ನೈಸರ್ಗಿಕ
సహజ కోత,ನೈಸರ್ಗಿಕ ಇಯುತು
సహజ వ్యవసాయం,ನೈಸರ್ಗಿಕ ಕೃಷಿ
సహజ వనరులు,ನೈಸರ್ಗಿಕ ಸಂಪನ್ಮೂಲಗಳ
సహజమైన ఎన్నిక,ನೈಸರ್ಗಿಕ ಆಯ್ಕೆ
సహజ వృక్షసంపద,ನೈಸರ್ಗಿಕ ಸಸ್ಯವರ್ಗ
మెడ (హార్ట్),ಕುತ್ತಿಗೆ (ಹಾರ್ಟ್)
నెక్రోసిస్,Necrತಕ
తేనె,ಮಕರಂದ
ప్రతికూల అల్లెలోపతి,ನಕಾರಾತ್ಮಕ ಅಲ್ಲೆಲೋಪತಿ
నెమాటిసైడ్,ನೇತ್ರಾಯ
నెమటోడ్ రెసిస్టెంట్ రూట్‌స్టాక్,ನೆಮಟೋಡ್ ನಿರೋಧಕ ಬೇರುಕಾಂಡ
నెమటాలజీ,ಪ್ರಾಚೀನ ಶಾಸ್ತ್ರ
నియోటెని,ಪುನರ್ವಸತಿ
నికర చికిత్స రేటు,ನಿವ್ವಳ ಸಂಯೋಜನೆ ದರ (ಎನ್ಎಆರ್)
నికర లాభం,ನಿವ್ವಳ ಲಾಭ
నికర ఆదాయం (వ్యవసాయ ఆదాయం),ನಿವ್ವಳ ಆದಾಯ (ಕೃಷಿ ಆದಾಯ)
నికర నీటిపారుదల అవసరం,ನಿವ್ವಳ ನೀರಾವರಿ ಅವಶ್ಯಕತೆ
నికర ఉత్పాదకత,ನಿವ್ವಳ ಉತ್ಪಾದಕತೆ
నికర రాబడి,ನಿವ್ವಳ
నెట్టింగ్,ಬಲೆ
న్యూరాన్,ನರಕೋಶ
తటస్థ,ತಟಸ್ಥ
తటస్థత,ತಟಸ್ಥತೆ
తటస్థీకరణ,ತಟಸ್ಥಗೊಳಿಸುವಿಕೆ
తటస్థ నేల,ತಟಸ್ಥ ಮಣ್ಣು
న్యూట్రాన్ తేమ మీటర్,ನ್ಯೂಟ್ರಾನ್ ತೇವಾಂಶ ಮೀಟರ್
సముచితం,ಗೂಡು
నికోటిన్,ನುಗ್ಗು
రాత్రి నేల,ರಾತ್ರಿ ಮಣ್ಣು
నైట్రేట్ సమీకరణ,ನೈಟ್ರೇಟ್ ಒಟ್ಟುಗೂಡಿಸುವಿಕೆ
నైట్రేట్ తగ్గింపు,ನೈಟ್ರೇಟ್ ಕಡಿತ
నైట్రేట్ విషపూరితం,ನೈಟ್ರೇಟ್ ವಿಷತ್ವ
నైట్రే,ನಿಟ್ರೇಟಿ
నైట్రిఫికేషన్ ఇన్హిబిటర్,ನೈಟ್ರೀಕರಣ ಪ್ರತಿರೋಧಕ
నత్రజని సమీకరణ,ಸಾರಜನಕ ಸಂಯೋಜನೆ
నత్రజని చక్రం,ಸಾರಜನಕ ಚಕ್ರ
నత్రజని లోపం,ಸಾರಜನಕ ಕೊರತೆ
నత్రజని స్థిరీకరణ,ಸಾರಜನಕ ಸ್ಥಿರೀಕರಣ
నత్రజని,ಸಾರಜನಕ
నోబిలైజేషన్,ಶ್ರೇಷ್ಠೀಕರಣ
నోబెల్ చెరకు,ಉದಾತ್ತ ಕಬ್ಬಿನ
రాత్రి,ರಾತ್ರಿಯ
నోడ్,ತಪಾಸಣೆ
నాడ్యులేటెడ్ ప్లాంట్,ಮೆಲುಕು
నాడ్యులేషన్,ತಿರಸ್ಕಾರ
నాడ్యూల్,ಗಂಟು
సంచార,ಅಲೆಮಾರಿ
నామకరణం,ನಾಮಕರಣ
నాన్ అల్లెలిక్,ಅಲ್ಲ
కేశనాళికలు కాని రంధ్రం,ಕ್ಯಾಪಿಲ್ಲರಿ ರಂಧ್ರವಿಲ್ಲದ
పోటీ లేని పంట,ಸ್ಪರ್ಧಾತ್ಮಕವಲ್ಲದ ಬೆಳೆ
అర్ధంలేని మ్యుటేషన్,ಅಸಂಬದ್ಧ ರೂಪಾಂತರ
ముఖ్యమైనది కాదు,ಗಮನಾರ್ಹವಲ್ಲದ
నాన్-యాసిడ్ ఏర్పడే ఎరువులు,ಆಮ್ಲೀಯವಲ್ಲದ ಗೊಬ್ಬರ
నాన్-కంజుగేషన్,ಬಂಧನಕ್ಕೊಳಗಾಗುವುದು
నాన్-డిస్క్రిప్ట్ (జంతువు),ವಿವರಣೆಯಿಲ್ಲದ (ಪ್ರಾಣಿ)
అనవసరమైన మూలకం,ಅನಿವಾರ್ಯವಲ್ಲದ
నాన్-హామోజెనస్,ಆಸ್ಪತ್ರೆಯಿಲ್ಲದ
నాన్-హోమోలాగస్,ಹಗ್ಗದ
ధ్రువ రహిత సమ్మేళనం,ಧ್ರುವೀಯ-ಸಂಯುಕ್ತ
పునరుత్పాదక శక్తి,ನವೀಕರಿಸಲಾಗದ ಶಕ್ತಿ
నాన్-సెలెక్టివ్ కాంటాక్ట్ హెర్బిసైడ్,ಆಯ್ದ ಸಂಪರ್ಕ ಸಸ್ಯನಾಶಕ
ఎంపిక కాని హెర్బిసైడ్,ಆಯಾಸವಿಲ್ಲದ ಸಸ್ಯನಾಶಕ
నాన్-సింబియోటిక్ నత్రజని స్థిరీకరణ,ಸಿಂಬಿಯೋಟಿಕ್ ಅಲ್ಲದ ಸಾರಜನಕ ಸ್ಥಿರೀಕರಣ
సాధారణ పంపిణీ,ಸಾಮಾನ್ಯ ವಿತರಣೆ
సాధారణ మొలకల,ಸಾಮಾನ್ಯ ಮೊಳಕೆ
సాధారణ పరిష్కారం,ಸಾಮಾನ್ಯ ಪರಿಹಾರ
సాధారణీకరణ,ಸಾಮಾನ್ಯೀಕರಣ
ఉత్తర బ్లాటింగ్,ಉತ್ತರದ ಬಡಿತ
నోటిఫైబుల్ డిసీజ్,ರೋಗ
నో-టిల్ నాటడం,ನೆಡುವುದರವರೆಗೆ ಇಲ್ಲ
విషపూరిత కలుపు మొక్కలు,ಹಾನಿಕಾರಕ ಕಳೆಗಳು
అణు అయస్కాంత,ಪರಮಾಣು ಕಾಂತೀಯ
న్యూక్లియై ఆమ్లం,ನ್ಯೂಕ್ಲಿಯಸ್ ಆಮ್ಲ
న్యూక్లియోబాక్టర్,ನ್ಯೂಕ್ಲಿಯಬ್ಯಾಕ್ಟರ
న్యూక్లియోలస్,ನ್ಯೂಕ್ಲಿಯೊಲಸ್
న్యూక్లియోటైడ్,ನ್ಯೂಕ್ಲಿಯೊಟೈಡ್
న్యూక్లియస్,ನ್ಯೂಕ್ಲಿಯಸ್
శూన్య పరికల్పన,ಶೂನ್ಯ ಕಲ್ಪನೆ
నల్లిసోమిక్,ಬಹಿಷ್ಕಾರದ
శూన్య-మ్యుటేషన్,ಶೂನ್ಯ ರೂಪ
నర్సు సెల్,ದಾದಿ ಕೋಶ
నర్సు పంట,ದಾದಿ ಬೆಳೆ
నర్సరీ,ನರ್ಸರಿ
గింజ,ಕಾಯಿ
పోషక సైక్లింగ్,ಪೌಷ್ಟಿಕ ಸೈಕ್ಲಿಂಗ್
పోషక లోపం లక్షణాలు,ಪೋಷಕಾಂಶಗಳ ಕೊರತೆಯ ಲಕ್ಷಣಗಳು
పోషణ,ಪೋಷಣೆ
పోషక విలువలు,ಪೌಷ್ಠಿಕಾಂಶದ ಮೌಲ್ಯ
పోషక విలువ సూచిక,ಪೌಷ್ಠಿಕ ಮೌಲ್ಯ ಸೂಚ್ಯಂಕ
వ్యవసాయానికి సంబంధించిన ముఖ్యమైన మొక్కల పేర్లు,ಕೃಷಿಗೆ ಸಂಬಂಧಿಸಿದ ಪ್ರಮುಖ ಸಸ್ಯಗಳ ಹೆಸರುಗಳು
నాగై కర్పూరం,ನಾಗೈ ಕರ್ಪೂರ
నార్సిసస్,ನಾರ್ಸಸ್
నిగెల్లా,ನಾರುಬಟ್ಟೆ
నైజర్,ನೈಜರ್
రాత్రి జాస్మిన్,ರಾತ್ರಿ ಮಲ್ಲಿಗೆ
నిపా పామ్,ನಾಪಾ ಅಂಗೈ
గింజ గడ్డి,ಕಾಯಿ ಹುಲ್ಲು
గింజ సెడ్జ్,ಕಾಯಿ ಸೆಡ್ಜ್
జాజికాయ,ಜಾಯಿಕಾಯಿ
నెమటోడ్,ನದಿಮೋಡಿ
గింజ వీవిల్,ಅಡಿಕೆ
నెమటాలజిస్ట్,ವೇಶ್ಯಾಗೃಹ
ఏరోబ్‌లను నిర్బంధించండి,ಏರೋಬ್‌ಗಳನ್ನು ಕಡ್ಡಾಯ
వాయురహిత వాయురహితం,ಆಮ್ಲಜನಕಾಂಗ
పరాన్నజీవిని తొలగించండి,ಪರಾವಲಂಬಿ
బాధ్యత,ಕಡು
ఆఫ్-టైప్ ప్లాంట్లు,ಆಫ್-ಮಾದರಿಯ ಸಸ್ಯಗಳು
ఆయిల్ కేక్,ಎಣ್ಣೆ ಕೇಕು
ఒకాజాకి భాగం,ಒಕಜಾಕಿ ತುಣುಕು
ఒలెరికూర్,ಓಲೆರಿಕ್ರುಲ್ಚರ್
ఒలిగోజీన్,ಆಲಿಗೋಜಿನ್
ఒలిగోన్యూక్లియోటైడ్,ಆಲಿಗೊನೆಕ್ಲಿಯೊಟೈಡ್
ఆలివ్ నూనె,ಆಲಿವ್ ಎಣ್ಣೆ
ఒమేగా -3-కొవ్వు ఆమ్లం,ಒಮೆಗಾ -3-ಕೊಬ್ಬಿನಾಮ್ಲ
సర్వశక్తులు,ಸರ್ವಭಕ್ಷಕ
ఆంకోజీన్,ಬಾಗುವುದು
ఆంకోజెనిక్ వైరస్,ಚುಚ್ಚುವ ವೈರು
ఆంకాలజీ,ಆವರ ಶಾಸ್ತ್ರ
ఆన్-ఫార్మ్ రీసెర్చ్,ಆನ್-ಫಾರ್ಮ್ ರಿಸರ್ಚ್
ఓసైట్,ಒಸೈಟ್
నిర్వహణ ఖర్చు,ನಿರ್ವಹಣಾ ವೆಚ್ಚ
ఒపెరాన్,ಒಂದು ಬಗೆಯ operಷಧ
అవకాశం పంట,ಅವಕಾಶ ಬೆಳೆ
వాంఛనీయ మోతాదు,ಗರಿಷ್ಠ ಪ್ರಮಾಣ
వాంఛనీయ ఆర్థిక మోతాదు,ಗರಿಷ್ಠ ಆರ್ಥಿಕ ಪ್ರಮಾಣ
ఆర్చర్డ్ సామర్థ్యం,ಹಣ್ಣಿನ ದಕ್ಷತೆ
సేంద్రీయ వ్యవసాయం,ಸಾವಯವ ಕೃಷಿ
సేంద్రీయ ఘర్షణలు,ಸಾವಯವ ಕೊಲಾಯ್ಡ್‌ಗಳು
సేంద్రీయ వ్యవసాయం,ಸಾವಯವ ಕೃಷಿ
సేంద్రీయ ఎరువు,ಸಾವಯವ
సేంద్రీయ పదార్థం,ಸಾವಯವ ವಿಷಯ
సేంద్రియ నఠీ,ಸಾವಯವ ಸಾರಜನಕ (ಮಣ್ಣು)
సేంద్రీయ భాస్వరం,ಸಾವಯವ ರಂಜಕ
సేంద్రీయ నేల,ಸಾವಯವ ಮಣ್ಣು
సేంద్రీయ వ్యర్థాలు,ಸಾವಯವ ತ್ಯಾಜ್ಯ
సేంద్రీయ,ಸಾವಯವ
ఆర్గనైజ్డ్ మార్కెటింగ్,ಸಂಘಟಿತ ಮಾರ್ಕೆಟಿಂಗ್
ఆర్గానోజెనిసిస్,ಅಂಗವಾಸನ
ఆర్గానోలెప్టిక్ మూల్యాంకనం,ಆರ್ಗನೊಲೆಪ್ಟಿಕ್ ಮೌಲ್ಯಮಾಪನ
అలంకార శాస్త్రం,ಪಾರ ವಿಜ್ಞಾನ
ఆర్థడాక్స్ సీడ్,ಸಾಂಪ್ರದಾಯಿಕ ಬೀಜ
ఆర్తోగోనల్ బహుపది సమీకరణం,ಆರ್ಥೋಗೋನಲ್ ಬಹುಪದೀಯ ಸಮೀಕರಣ
ఓస్మోసిస్,ಆಸಾಮಿಗಳು
ఓస్మోటిక్ ప్రభావం,ಆಸ್ಮೋಟಿಕ್ ಪರಿಣಾಮ
ఓస్మోటిక్ సంభావ్యత,ಆಸ್ಮೋಟಿಕ್ ಸಾಮರ್ಥ್ಯ
అకస్మాత్తుగా వ్యాపించడం,ಸ್ಫೋಟ
అవుట్ బ్రీడింగ్,Out ಟ್ ಸಂತಾನೋತ್ಪತ್ತಿ
పొయ్యి,ಒಲೆ
ఓవర్‌వింటర్,ಅತಿಕ್ರಮಣ
తరం అతివ్యాప్తి,ಅತಿಕ್ರಮಣ ಉತ್ಪಾದನೆ
అండం,ಅಂಡಾಕಾರ
ఆక్సీకరణ,ಉತ್ಕರ್ಷಣ
ఆక్సిలోఫైట్స్,ಉತ್ಕರ್ಷಣ
వోట్స్,ಓಟ್ಸ್
ఆయిల్ పామ్,ಎಣ್ಣೆ ಅಂಗೈ
ఒలిండర్,ಪಟಲಾದ
ఆలివ్,ಆಲಿವ್
ఉల్లిపాయ,ಈರುಸು
నల్లమందు గసగసాలు,ಅಫೀಮು ಗಸಗಸೆ
"ఓరియంటల్ విమానం, యూరోపియన్ విమానం చెట్టు","ಓರಿಯಂಟಲ್ ಪ್ಲೇನ್, ಯುರೋಪಿಯನ್ ಪ್ಲೇನ್ ಮರ"
ప్యాకింగ్,ಚಿರತೆ
పాడాక్,ಕಸಾಯಿಖಾನೆ
జత చేసిన వరుస నాటడం,ಜೋಡಿಯಾಗಿರುವ ಸಾಲು ನೆಡುವಿಕೆ
పాలటబిలిటీ,ರುಚನೀಯತೆ
పానికిల్,ಚೂರು
పారాసెంట్రిక్ విలోమం,ಪ್ಯಾರಾಸೆಂಟ್ರಿಕ್ ವಿಲೋಮ
పరామితి,ನಿಯತಾಂಕ
పరాన్నజీవి,ಪರಾವಲಂಬಿ
పార్బోయిలింగ్,ಪಾರಾಗಲಿ
పరేన్చైమా,ಕಪಟ
పేరెంట్ రాక్,ಪೋಷಕ ಬಂಡೆ
పార్మనెంట్ కరువు,ಪೂರ್ತಿ ಬರಗಾಲ
పార్థినోజెనిసిస్,ಪಾಕಾಹಾರಿಕೆ
పాక్షిక కారకాల ఉత్పాదకత,ಭಾಗಶಃ ಅಂಶ ಉತ್ಪಾದಕತೆ
పాల్గొనే గ్రామీణ మదింపు,ಭಾಗವಹಿಸುವ ಗ್ರಾಮೀಣ ಮೌಲ್ಯಮಾಪನ
కణ సాంద్రత,ಕಣಗಳ ಸಾಂದ್ರತೆ
నిష్క్రియాత్మక శోషణ,ನಿಷ್ಕ್ರಿಯ ಹೀರಿಕೊಳ್ಳುವಿಕೆ
పచ్చిక,ಹುಲ್ಲೆ
పచ్చిక పట్టణీకరణ,ಹುಲ್ಲುಗಾವಲು
పిసిఆర్,ಪಿಸಿಆರ್ (ಪಾಲಿಮರೇಸ್ ಚೈನ್ ರಿಯಾಕ್ಷನ್)
రైతు వ్యవసాయం,ರೈತ ಕೃಷಿ
మట్టి,ಪೀಟ್ (ಮಣ್ಣು)
పెడ్,ಗಡ
పెడిసెల్,ಬೆಕ್ಕುಗಳು
పూర్వీకుల నుండి వంశక్రమము,ರೋಗಿಯ
పెడోజెనిసిస్,ಪೆಟ್ಟಿಗೆ
పెడోలజీ,ಶಿಶುಕಾಮ
పీల్,ಸಿಪ್ಪೆಸುರು
పీలింగ్,ಸಿಪ್ಪೆ
గుళికల,ಉಂಡೆ
పెర్కోలేషన్,ನಡುಗುವಿಕೆ
శాశ్వత,ದೀರ್ಘಕಾಲಿಕದ
పెరిసెంట్రిక్ విలోమం,ಪೆರಿಸೆಂಟ್ರಿಕ್ ವಿಲೋಮ
పెరి-అర్బన్,ಪೆರಿ ನಗರ
పారగమ్యత,ಪ್ರವೇಶಸಾಧ್ಯತೆ
స్వయం సమృద్ధ వ్యవసాయ పర్యావరణాభివృద్ధి,ಪರ್ಮ್ಯಾಲಕ
శాశ్వత విల్టింగ్ పాయింట్ (పిడబ్ల్యుపి),ಶಾಶ್ವತ ವಿಲ್ಟಿಂಗ್ ಪಾಯಿಂಟ್ (ಪಿಡಬ್ಲ್ಯೂಪಿ)
పెర్మబిలిటీ గుణకం,ಪ್ರವೇಶಸಾಧ್ಯತೆಯ ಗುಣಾಂಕ
పారగమ్యత రేటు,ಪ್ರವೇಶಸಾಧ್ಯತೆ ದರ
పెర్మీమీటర్,ಪರ್ಮಿಯೀಟರ್
నిరంతర హెర్బిసైడ్,ನಿರಂತರ ಸಸ್ಯನಾಶಕ
పురుగుమందు,ಕೀಟನಾಶಕ
పెట్రోఫైట్,ಪೆಟ್ರೋಫೈಟ್
ఫేజ్,ಪಾರ
దశల నాటడం,ಹವ್ಯಾಸಿ
ఫాస్మిడ్,ನೂಡು
ఫెలోజెన్,ಹೆಣಗಾಟಕ
ఫినోలిక్ సమ్మేళనాలు,ಫೆನಾಲಿಕ್ ಸಂಯುಕ್ತಗಳು
ఫినాలజీ,ವಿದ್ಯಮಾನಶಾಸ್ತ್ರ
ఫినోటైప్,ಹರಿಯುವರ
ఫేర్మోన్,ಶಿರೋಕ್ತಿ
ఫ్లోయమ్,ಪೃಷ್ಠ
ఫాస్ఫేట్ ఫిక్సేషన్,ಫಾಸ್ಫೇಟ್ ಸ್ಥಿರೀಕರಣ
ఫాస్ఫేట్ రాక్,ಪಟ್ಟು
ఫాస్ఫేట్ ద్రావణీకరణ,ಫಾಸ್ಫೇಟ್ ಕರಗುವಿಕೆ
ఫాస్ఫేట్ ద్రావణీకరణ,ಫಾಸ್ಫೇಟ್ ಕರಗುವಿಕೆ
ఫాస్ఫాటైడ్,ಪೋಫಟೈಡ್
ఫాస్ఫో-జిప్సం,ತುಂಡು
ఫాస్ఫోలిపిడ్,ಫಾಸ್ಫಾಲಿಪಿಡ್
ఫాస్ఫోరైలేషన్,ಫಾಸ್ಫರಿಲೀಕರಣ
ఫోటో స్పెక్ట్రోమీటర్,ಫೋಟೋ ವರ್ಣಪಟಲ ಮಾಪಕ
