Assamese,Marathi
প্ৰগ্ৰেম চলোৱা,कार्यक्रम चालवा
"১.প্ৰগ্ৰেমাৰ, ২.প্ৰগ্ৰেমাৰ","1. प्रोग्रामर, 2. प्रोग्रामर"
prolog,प्रोलॉग
পি-ৰম,p-rom
"1.সংক্ৰমণ, 2.প্ৰসাৰণ","१.प्रसार, २.प्रवर्धन"
সাধনযোগ্য,साध्य करण्यायोग्य
সুৰক্ষিত চাবি,संरक्षित की
সংৰক্ষণ,संरक्षण
প্ৰট&#39;কল,प्रोटोकॉल
"1. প্ৰট&#39;কল স্থানান্তৰ, 2. প্ৰট&#39;কল অনুবাদ, 3. প্ৰট&#39;কল ব্যাখ্যা","1. प्रोटोकॉल ट्रान्सफर, 2. प्रोटोकॉल ट्रान्सलेशन, 3. प्रोटोकॉल इंटरप्रिटेशन"
ছ্যুডো ক&#39;ড,छद्म कोड
"১.ৰাজহুৱা তথ্য, ২.ৰাজহুৱা তথ্য নেটৱৰ্ক","1.सार्वजनिक डेटा, 2.सार्वजनिक डेटा नेटवर्क"
"১.ৰাজহুৱা ডমেইন, ২.ৰাজহুৱা ডমেইন","1.सार्वजनिक डोमेन, 2.सार्वजनिक डोमेन"
ৰাজহুৱা কি&#39; এনক্ৰিপচন,सार्वजनिक की एनक्रिप्शन
নাড়ী,नाडी
পালছ ক&#39;ড মডুলেচন,पल्स कोड मॉड्युलेशन
পালছ ডিজিটেল মডুলেচন (PDM),पल्स डिजिटल मॉड्युलेशन (PDM)
স্পন্দাৱলি,स्पंदावली
বিৰাম চিহ্ন,विरामचिन्ह
"চাপ, ভৰোৱা","दबाव, भरा"
ডাউনলোড automata,ऑटोमेटा डाउनलोड करा
উলম্ব তালিকা,अनुलंब यादी
দ্বিঘাত,चतुर्भुज
"১.অৰ্হতা, ২.অৰ্হতা","१.पात्रता, २.पात्रता"
quantifier,क्वांटिफायर
পৰিমাণীকৰণ কৰা,परिमाण करण्यासाठी
ভাগফল,भागफल
কোৱাণ্টাম,क्वांटम
কোৱাণ্টাম ঘড়ী,क्वांटम घड्याळ
"১.কোৱাণ্টাম কপুটান, ২.কোৱাণ্টাম গণনা","1.क्वांटम कपुटन, 2.क्वांटम कंप्युटेशन"
উদাহৰণ প্ৰশ্ন,उदाहरण क्वेरी
"১/ অনুসন্ধান, ২/ অনুসন্ধান","1. चौकशी, 2. चौकशी"
প্ৰশ্ন ভাষা,क्वेरी भाषा
প্ৰশ্ন প্ৰক্ৰিয়াকৰণ,क्वेरी प्रक्रिया
লানি পতা,रांग
শাৰী ব্যৱস্থাপনা,पंक्ती व्यवस्थापन
শাৰী পঞ্জীয়ন,पंक्ती रजिस्टर
"1. শাৰী নে&#39;টৱৰ্ক, 2. শাৰী নে&#39;টৱৰ্ক","1. रो नेटवर्क, 2. रो नेटवर्क"
শাৰী তত্ত্ব,पंक्ती सिद्धांत
দ্ৰুত অভিগম মেমৰি,जलद प्रवेश मेमरी
ভাগফল,भागफलक
ৰেডিঅ&#39; ফ্ৰিকুৱেন্সি ইন্টাৰফেৰেন্স (RFI),रेडिओ फ्रिक्वेन्सी इंटरफेरन्स (RFI)
ৰেডিক্স,मूलांक
ৰেণ্ডম এক্সেছ কম্পিউটাৰ সঁজুলি (RACE),यादृच्छिक प्रवेश संगणक उपकरणे (RACE)
ৰেণ্ডম এক্সেছ মেমৰি (RAM),यादृच्छिक प्रवेश मेमरी (RAM)
ৰেণ্ডম স্কেনিং,यादृच्छिक स्कॅनिंग
"১.ৰেষ্টাৰ, ২.ৰেষ্টাৰ","1.रास्टर, 2.रास्टर"
ৰেষ্টাৰ স্কেনিং,रास्टर स्कॅनिंग
পুনৰ অভিযান্ত্ৰিকীকৰণ,पुनर्अभियांत्रिकी
পুনৰুজ্জীৱিতকৰণ,पुनरुज्जीवन
"1. অভিগম্যতা, 2. অভিগম্যতা","1. प्रवेशयोग्यता, 2. प्रवेशयोग्यता"
পঢ়ি থকা,वाचन
ৰিডিং হেড,वाचन डोके
"১.কেৱল পঢ়া, ২.কেৱল পঢ়া","1. फक्त वाचा, 2. फक्त वाचा"
"1. কেৱল পঢ়া মেমৰি, 2. কেৱল পঢ়া মেমৰি","1. रीड ओन्ली मेमरी, 2. रीड ओन्ली मेमरी"
পঢ়া লিখাৰ মূৰ,वाचन लेखन प्रमुख
"1. পঢ়া চক্ৰ, 2. লিখা চক্ৰ","1. वाचन चक्र, 2. लेखन चक्र"
"১.পঢ়া চক্ৰ, ২.লিখাৰ মূৰ","1. वाचन चक्र, 2. लेखन प्रमुख"
"1. পঢ়া স্মৃতি, 2. লিখা স্মৃতি","1. वाचन स्मृती, 2. लेखन स्मृती"
পাঠক,वाचक
"পঢ়া, পঢ়া","वाचन, वाचन"
"১.পঢ়া, ২.পঢ়া পোষ্ট কৰা","1.वाचा, 2.वाचनानंतर"
সময় বাস্তৱ,वास्तविक वेळ
"1. দ্ৰুত সঁহাৰি প্ৰক্ৰিয়াকৰণ, 2. তাৎক্ষণিক সঁহাৰি প্ৰক্ৰিয়াকৰণ","1. द्रुत प्रतिसाद प्रक्रिया, 2. त्वरित प्रतिसाद प्रक्रिया"
ৰিচিভাৰ,प्राप्तकर्ता
চিনাক্তকৰণ যুক্তি,ओळख तर्क
পুনৰ প্ৰগ্ৰেমিং স্থানান্তৰ,पुनर्प्रोग्रामिंग हस्तांतरण
নথিভুক্ত,विक्रम
"১/ ৰেকৰ্ডিং হেড, ২. ৰেকৰ্ডিং হেড","1. रेकॉर्डिंग हेड, 2. रेकॉर्डिंग हेड"
সংশোধনযোগ্য ভুল,सुधारण्यायोग्य त्रुटी
পূৰ্ণতা,पूर्तता
পুনৰাবৃত্তি উপপাদ্য,पुनरावृत्ती प्रमेय
পুনঃব্যৱহাৰ,पुनर्वापर
পুনৰাবৃত্তিমূলক ফলন,पुनरावृत्ती कार्य
ক্ষুদ্ৰ নিৰ্দেশনা ছেট কম্পিউটাৰ (RISC),मिनिएचराइज्ड इंस्ट्रक्शन सेट कॉम्प्युटर (RISC)
অতিৰিক্ততা,अतिरेक
"1.স্বাধীন ডিস্ক, 2.ডিস্কৰ অতিৰিক্ত এৰে (ৰঙা)","1.स्वतंत्र डिस्क, 2.डिस्कची अतिरिक्त अॅरे (लाल)"
পুনৰ প্ৰৱেশ,पुन्हा प्रवेश
পুনৰ প্ৰৱেশ ক&#39;ড,री-एंट्री कोड
সন্দৰ্ভ,संदर्भ
ৰেফাৰেন্সিয়েল অখণ্ডতা,संदर्भात्मक अखंडता
প্ৰতিফলনশীলতা,प्रतिबिंब
প্ৰতিফলন,प्रतिबिंब
বিবৰ্তন,अपवर्तन
সতেজতা,रीफ्रेशर
পুনৰুত্পাদন,पुनर्जन्म
পঞ্জীয়ন কৰা,नोंदणी करा
নিয়মীয়া ব্যাকৰণ,नियमित व्याकरण
সম্পৰ্ক,संबंध
সম্পৰ্কীয় ডাটাবেছ,रिलेशनल डेटाबेस
সম্পৰ্কীয় তথ্যকোষ ব্যৱস্থাপনা ব্যৱস্থা (RDBMS),रिलेशनल डेटाबेस मॅनेजमेंट सिस्टम (RDBMS)
সম্পৰ্কীয় আৰ্হি,रिलेशनल मॉडेल
"1. আপেক্ষিক, 2. আপেক্ষিক","1. नातेवाईक, 2. नातेवाईक"
আপেক্ষিক সম্বোধন,सापेक्ष पत्ता
"1. ৰিলে, 2. সংক্ৰমণ","1. रिले, 2. ट्रान्समिशन"
নিৰ্ভৰযোগ্যতা আৰ্হি,विश्वसनीयता मॉडेल
নিৰ্ভৰযোগ্য,विश्वसनीय
"1. স্থানান্তৰ কৰিব পৰা ক&#39;ড, 2. স্থানান্তৰ কৰিব পৰা তথ্য","1. पुनर्स्थित करण्यायोग्य कोड, 2. पुनर्स्थित करण्यायोग्य डेटा"
দূৰ,दूर
ৰিম&#39;ট ফিডাৰ,रिमोट फीडर
দূৰৱৰ্তী কৰ্ম প্ৰৱেশ,रिमोट वर्क एंट्री
"1.দূৰৱৰ্তী অধিবেশন আৰম্ভ, 2.দূৰৱৰ্তী প্ৰৱেশ","1.रिमोट सत्र प्रारंभ, 2.रिमोट लॉगिन"
দূৰৱৰ্তী পদ্ধতি আমন্ত্ৰণ (RPC),रिमोट प्रोसिजर इनव्होकेशन (RPC)
ৰিম&#39;ট চেন্সিং,रिमोट सेन्सिंग
নামকৰণ কৰা,नाव बदलणे
"1.ৰেণ্ডাৰিং, 2.উচৰ্গাকৰণ","1.प्रतिपादन, 2.समर्पण"
ৰিপিটাৰ,रिपीटर
উত্তৰদিশ,उत्तर द्या
"1. অনুৰোধ, 2. অনুৰোধ","1. विनंती, 2. विनंती"
মন্তব্যৰ অনুৰোধ (RFC),टिप्पणी विनंती (RFC)
"1.অনুৰোধ প্ৰট&#39;কল, 2.প্ৰতিক্ৰিয়া প্ৰট&#39;কল","1.Request Protocol, 2.Response Protocol"
পুনৰাবৃত্তিমূলক প্ৰগ্ৰেম,पुनरावृत्ती कार्यक्रम
গৱেষণা,संशोधन
পুনৰুদ্ধাৰ কৰা চক্ৰ,चक्र पुनर्संचयित करा
স্মৃতিবিদ,स्मारककार
পাৰ্থক্য,भिन्नता
সম্পদসমূহ,संसाधने
সঁহাৰিৰ সময়,प्रतिसाद वेळ
"1.পুনৰ আৰম্ভ, 2.পুনৰ আৰম্ভ","1.रीस्टार्ट करा, 2.रीस्टार्ट करा"
পুনৰুদ্ধাৰ কৰা,जीर्णोद्धार
পুনৰ ট্ৰেচ কৰক,पुन्हा शोधणे
"1. পুনৰ প্ৰেৰণ, 2. পুনৰ যোগাযোগ","1. री-डिस्पॅच, 2. री-कम्युनिकेशन"
পুনৰুদ্ধাৰ,पुनर्प्राप्ती
পুনৰ চেষ্টা কৰক,पुन्हा प्रयत्न करा
"1.ৰিগ্ৰেছন, 2.ৰিটাৰ্ণ","1.रिग्रेशन, 2.रिटर्न"
ৰিগ্ৰেছন ক&#39;ড,रीग्रेशन कोड
ৰিগ্ৰেছন কি&#39;,प्रतिगमन की
পুনৰ ব্যৱহাৰযোগ্য ক&#39;ড,पुन्हा वापरण्यायोग्य कोड
পুনৰ লিখিব পৰা,पुन्हा लिहिण्यायोग्य
rgb মনিটৰ,आरजीबी मॉनिटर
ফিতা,रिबन
চৰকাৰী বিষয়টো,अधिकृत समस्या
"১.ৰবট, ২.মেকানিক, ৩.মেকানিজম","1.रोबोट, 2.मेकॅनिक, 3.मेकॅनिझम"
"১.যান্ত্ৰিক বিজ্ঞান, ২.যান্ত্ৰিক নৃতত্ত্ব","1.यांत्रिकी विज्ञान, 2.यांत्रिकी मानववंशशास्त्र"
"শক্তিশালী, শক্তিশালী","मजबूत, मजबूत"
ভূমিকা,भूमिका
আকৌ ৰোলিং কৰা,पुन्हा रोलिंग
engulfment,गुंतवणे
আউটফ্ল&#39;,बहिर्वाह
"1. কেৱল পঢ়া মেমৰি, 2. কেৱল পঢ়া মেমৰি (ROM)","1. रीड ओन्ली मेमरी, 2. रीड ओन्ली मेमरी (ROM)"
মূলত,मूळ
মূল পঞ্জিকা,मूळ निर्देशिका
আনুমানিক ভুল,अंदाजे त्रुटी
"১.ৰাউটাৰ, ২.ৰাউটাৰ","1.राउटर, 2.राउटर"
"ৰুটিং, ৰুটিং","मार्गक्रमण, मार्गक्रमण"
RS232C আন্তঃপৃষ্ঠ,RS232C इंटरफेस
RSA এনক্ৰিপচন,RSA एन्क्रिप्शन
rtc,rtc
ৱৰ্কিং ডিটেইল ক&#39;ডিং,कार्यरत तपशील कोडिंग
কাৰ্যকাল,कार्यकाळ
চলনসময়ৰ ত্ৰুটি,रनटाइम त्रुटी
"1. নমুনা, 2. নমুনা","1. नमुना, 2. नमुना"
নমুনা সংগ্ৰহ কৰা,नमुना
"১.উপগ্ৰহ, ২.উপগ্ৰহ","1.उपग्रह, 2.उपग्रह"
চেচুৰেচন,संपृक्तता
সঞ্চয় কৰা,जतन करा
"1. স্কেলেবিলিটি, 2. স্কেলেবিলিটি","1. स्केलेबिलिटी, 2. स्केलेबिलिटी"
স্কেলাৰ,स्केलर
স্কেনিং কৰা,स्कॅनिंग
ভূচিত্ৰ,लँडस्केप
scheduler,शेड्युलर
স্ক্ৰীণ প্ৰতিফলন প্ৰজেক্টৰ,स्क्रीन रिफ्लेक्शन प्रोजेक्टर
চিত্ৰনাট্য,स्क्रिप्ट
লিপিৰ ভাষা,स्क्रिप्टिंग भाषा
"১.কইল, ২.স্ক্ৰল","1.कॉइल, 2.स्क्रोल"
সমকালীন তথ্য সংযোগ নিয়ন্ত্ৰণ (SDLC),सिंक्रोनस डेटा लिंक कंट्रोल (SDLC)
"১.অন্বেষণ, ২.আৱিষ্কাৰ","1.शोध, 2.शोध"
চাৰ্চ ইঞ্জিন,शोध इंजिन
search tree,झाड शोधा
"1.অন্বেষণ, 2.আৱিষ্কাৰ","1.एक्सप्लोर करा, 2.शोधा"
মাধ্যমিক,दुय्यम
"১.খণ্ড, ২.খণ্ড","1.सेक्टर, 2.सेक्टर"
সুৰক্ষা নীতি,सुरक्षा धोरण
সন্ধান শব্দ,शोध संज्ञा
"১.ধাৰা, ২.ধাৰা","1.विभाग, 2.विभाग"
"১.বিভাজন, ২.বিভাজন","1. विखंडन, 2. विखंडन"
নিৰ্বাচন সজাই পৰাই তোলা,निवड क्रमवारी
"1.স্বয়ংক্ৰিয় সম্পূৰ্ণ, 2.স্বয়ংক্ৰিয় সম্পূৰ্ণ","1.स्वयंपूर्ण, 2.स्वयंपूर्ण"
"১.অৰ্থবিজ্ঞান, ২.অৰ্থবিজ্ঞান","1.अर्थशास्त्र, 2.अर्थशास्त्र"
চেমাফোৰ,सेमाफोर
অৰ্ধপৰিবাহী,सेमीकंडक्टर
fantasy web,कल्पनारम्य वेब
ক্ৰমিক অভিগম পদ্ধতি,अनुक्रमिक प्रवेश पद्धत
ক্ৰমাগত,सलग
ছিৰিয়েল,मालिका
"1.চাৰ্ভাৰ, 2.চাৰ্ভাৰ","1.सर्व्हर, 2.सर्व्हर"
চাৰ্ভাৰ ক্ৰেচ,सर्व्हर क्रॅश
চাৰ্ভাৰ অনুজ্ঞাপত্ৰ,सर्व्हर परवाना
চাৰ্ভো বহুগুণক,सर्वो गुणक
set of,संच
নিৰ্দিষ্ট বিন্দু,निर्दिष्ट बिंदू
ব্যৱস্থা,व्यवस्थापन
ছাঁ,सावली
চিনেমাট&#39;গ্ৰাফী,सिनेमॅटोग्राफी
অনুসৰণ কৰা,भूत
ফাইলটো শ্বেয়াৰ কৰক,फाइल शेअर करा
অংশীদাৰী অভিগম,सामायिक प्रवेश
ভাগ কৰি দে,शेअरिंग
"১/ ব্ৰেকেট, ২. কৱচ, ৩. শ্বেল, ৪. শ্বেল","1. कंस, 2. चिलखत, 3. शेल, 4. शेल"
বিচ্যুতিৰ চিহ্ন,विस्थापन चिन्ह
চুটি পথ,लहान मार्ग
চুটি নিৰ্দেশনা,लहान सूचना
সহোদৰ,भावंड
"1. পাৰ্শ্বক্ৰিয়া, 2. প্ৰতি প্ৰভাৱ","1. साइड इफेक्ट, 2. काउंटर इफेक्ट"
sign bit,साइन बिट
সূত্ৰ,सिग्नल
সংকেত প্ৰক্ৰিয়াকৰণ,सिग्नल प्रक्रिया
সংকেত,नोटेशन
"1.সংকেত-শব্দ অনুপাত, 2.সংকেত-শব্দ অনুপাত","1.सिग्नल-ध्वनी गुणोत्तर, 2.सिग्नल-ध्वनी गुणोत्तर"
"১.চহী, ২. স্বাক্ষৰ","1.स्वाक्षरी, 2. स्वाक्षरी"
মাৰ্কাৰ পৰীক্ষা,मार्कर चाचणी
উল্লেখযোগ্য নম্বৰ,लक्षणीय गुण
ছিলিকন চিপ,सिलिकॉन चिप
সৰল মেইল স্থানান্তৰ প্ৰটোকল (SMTP),सिंपल मेल ट्रान्सफर प्रोटोकॉल (SMTP)
একক,अविवाहित
"1. এটা সংকেত ন&#39;ড, 2. simplex ন&#39;ড","1. एक सिग्नलिंग नोड, 2. सिम्प्लेक्स नोड"
চিমুলেচন,सिम्युलेशन
অনুকৰণকাৰী,अनुकरण करणारा
"১.সমকালীন, ২.সমকালীন","1.एकाच वेळी, 2.समकालिक"
একেলগে প্ৰক্ৰিয়াকৰণ,एकाच वेळी प्रक्रिया
একক,सोलो
"1.ছাইট লাইচেন্স, 2.ছাইট লাইচেন্স","1.साइट परवाना, 2.साइट परवाना"
"১.আকাৰ, ২.আকাৰ","1.आकार, 2.आकार"
জোখ-মাখ কৰা,मोजमाप
"1. চিত্ৰণ, 2. চিত্ৰণ","1. चित्रण, 2. चित्रण"
প্লুটি,प्लुटी
"১.প্লুটি, ২.প্লুটিকাৰন","1.प्लुती, 2.प्लुतीकरण"
"১.স্লেচ, ২.কাট","1.स्लॅश, 2.कट"
কম্পিউটাৰৰ অধীনত,संगणकाखाली
snake উইন্ডো প্ৰট&#39;কল,साप विंडो प्रोटोकॉल
"1. বাদ দিয়া, ২. আত্মসমৰ্পণ কৰা","1. वगळणे, 2. शरणागती"
ছাঁদ,स्लॉट
SCSI (SCSI),SCSI (SCSI)
স্মাৰ্ট কাৰ্ড,स्मार्ट कार्ड
শামুক মেইল,गोगलगाय मेल
স্নেপশ্বট,स्नॅपशॉट
"১.চফ্ট কম্পিউটেচন, ২.চফ্ট কম্পিউটেচন","1.सॉफ्ट कम्प्युटिंग, 2.सॉफ्ट कम्प्युटिंग"
চফ্ট কপি,सॉफ्ट कॉपी
সহজ ফন্ট,सोपे फॉन्ट
ছ’ফ্টৱেৰ,सॉफ्टवेअर
চফট্ ৱেৰ ইঞ্জিনিয়াৰিং,सॉंफ्टवेअर अभियांत्रिकी
চফ্টৱেৰ অনুজ্ঞাপত্ৰ,सॉफ्टवेअर परवाना
চফ্টৱেৰ পাইৰেচি,सॉफ्टवेअर चाचेगिरी
বৰ্ণালী,स्पेक्ट्रम
"1.স্ক্ৰু, 2.স্পাইৰেল","1.स्क्रू, 2.सर्पिल"
"1.বিস্তাৰিত পত্ৰিকা, 2.স্প্ৰেডশ্বীট","1.तपशील पत्रक, 2.स्प्रेडशीट"
মানদণ্ড,मानक
প্ৰামাণিক সাধাৰণীকৃত মাৰ্কআপ ভাষা (SGML),मानक सामान्यीकृत मार्कअप भाषा (SGML)
প্ৰামাণিককৰণ,मानकीकरण
অপেক্ষাৰ সময়,वेळ वाट
তাৰক লান,तारक लॅन
তৰাৰ অৱস্থান,तारा स्थिती
আৰম্ভণিৰ বিট,थोडा प्रारंभ करत आहे
"1. অভাৱ, 2. অভাৱ, 3. অভাৱ সংকট","1. अभाव, 2. टंचाई, 3. टंचाई संकट"
"1.ষ্টেটিক মেমৰি, 2.ষ্টেটিক মেমৰি","1.स्टॅटिक मेमरी, 2.स्टॅटिक मेमरी"
ষ্টেটাছ চেনেল,स्थिती चॅनेल
"1.পদক্ষেপৰ আকাৰ, 2.পদক্ষেপৰ মাত্ৰা","1.चरण आकार, 2.चरण परिमाणे"
বিৰতি আৰু অপেক্ষা প্ৰট&#39;কল,विराम द्या आणि प्रोटोकॉल प्रतीक्षा करा
ব্ৰেক ক&#39;ড,ब्रेक कोड
pause key,विराम की
সংৰক্ষণযোগ্যতা,साठवणक्षमता
সংৰক্ষিত প্ৰগ্ৰেম,संग्रहित कार्यक्रम
শৃংখলা তথ্য,मालिका डेटा
"1.গাঁথনিযুক্ত এনকোডিং, 2.গাঁথনিযুক্ত ক&#39;ডিং","1.स्ट्रक्चर्ड एन्कोडिंग, 2.स्ट्रक्चर्ड कोडिंग"
গঠনমূলক প্ৰশ্ন ভাষা (SQL),स्ट्रक्चर्ड क्वेरी लँग्वेज (SQL)
"১.ব্ৰ&#39;চাৰৰ শ্বীট, ২. শৈলীৰ চিঠি","1. ब्रोशर पेपर, 2. शैली पत्र"
উপ-ডাইৰেকটৰি,उप-निर्देशिका
"১.চাবনেট, ২.চাবনেট","1.सबनेट, 2.सबनेट"
উপবৃক্ষ,उपवृक्ष
"১.সংক্ষিপ্তকৰণ, ২.সংক্ষিপ্তকৰণ","1.सारांश, 2.सारांश"
"১.ছুপাৰ কম্পিউটাৰ, ২.ছুপাৰ কম্পিউটাৰ","1. सुपर कॉम्प्युटर, 2. सुपर कॉम्प्युटर"
"১.ছুপাৰ কম্পিউটেচন, ২.ছুপাৰ কম্পিউটেচন","1.Super Computation, 2.Super Computation"
কি&#39; চাবি,की की
শীৰ্ষ ব্যৱহাৰকাৰী,शीर्ष वापरकर्ता
তত্বাৱধানত শিক্ষণ,पर्यवेक्षी शिक्षण
সহায়ক চিপ,सहाय्यक चिप
নেট ভ্যাৰিয়েন্স,निव्वळ भिन्नता
"১.নেট ভ্যাৰিয়েন্স, ২.অংশ, ৩.ছাৰফান","1.निव्वळ भिन्नता, 2.विभाग, 3.सरफान"
অদলবদল,स्वॅप
ইনবাউণ্ড,अंतर्गामी
আউটফ্ল&#39;,बहिर्वाह
শ্বেপিং,स्वॅपिंग
"1.চুইচ কৰা নেটৱৰ্ক,2. চুইচ কৰা নেটৱাৰ্ক","1.स्विच केलेले नेटवर्क, 2. स्विच केलेले नेटवर्क"
চুইচিং,स्विचिंग
চুইচিং নীতি,स्विचिंग तत्त्व
প্ৰতীকী প্ৰগ্ৰেমিং,प्रतीकात्मक प्रोग्रामिंग
সমন্বয়,सिंक्रोनाइझेशन
সমন্বয়ক,सिंक्रोनायझर
সমকালীন,समकालिक
সমকালীন সংখ্যাগত হাইৰাৰ্কি (SDH),सिंक्रोनस न्यूमेरिक पदानुक्रम (SDH)
বাক্য বিশ্লেষণ,वाक्य विश्लेषण
ব্যৱস্থা বিশ্লেষণ,प्रणाली विश्लेषण
চিষ্টেম ইঞ্জিনিয়াৰিং,प्रणाली अभियांत्रिकी
"১/ চিষ্টেম ব্ৰেকাৰ, ২/ চিষ্টেম হেকাৰ","1. सिस्टम ब्रेकर, 2. सिस्टम हॅकर"
চিস্টেম ইন্টিগ্ৰেটৰ,सिस्टम इंटिग्रेटर
চিস্টেম লগ,सिस्टम लॉग
চিস্টেম কভাৰ,सिस्टम कव्हर
ব্যৱস্থাপ্ৰণালীৰ নে&#39;টৱৰ্ক গঠন (SNA),सिस्टम नेटवर्क स्ट्रक्चर (SNA)
"1. চিস্টেম প্ৰগ্ৰেমাৰ, 2. চিস্টেম প্ৰগ্ৰেমাৰ","1. सिस्टम प्रोग्रामर, 2. सिस्टम प्रोग्रामर"
"1. ব্যৱস্থাপ্ৰণালী পুনৰাৰম্ভ, 2. ব্যৱস্থাপ্ৰণালী পুনৰাৰম্ভ","1. सिस्टम रीस्टार्ट, 2. सिस्टम रीस्टार्ट"
চিস্টেম সমাপ্তি,प्रणाली समाप्ती
চিস্টেম পৰীক্ষা,प्रणाली चाचणी
চিস্টেম সঁজুলি,प्रणाली उपयुक्तता
"1. পদ্ধতিগত সংহিতা, 2. পদ্ধতিগত সংহিতা","1. पद्धतशीर संहिता, 2. पद्धतशीर संहिता"
টেব কমাণ্ড,टॅब कमांड
অনুসূচী,वेळापत्रक
টেবুলাৰ অভাৰভিউ,सारणी विहंगावलोकन
টেবুলৰ স্থান,टेबल जागा
ফলক,फलक
"1.tabular, 2.এৰে এৰে","1.सारणीदार, 2.अॅरे अॅरे"
টেবুলেচন ফাংচন,सारणी कार्य
"১.চিহ্নিত স্থাপত্য, ২.চিহ্নিত গঠন","1. चिन्हांकित आर्किटेक्चर, 2. चिन्हांकित संरचना"
চিহ্নিত চিত্ৰ ফাইল প্ৰপত্ৰ (TIFF),चिन्हांकित प्रतिमा फाइल फॉर्म (TIFF)
টেণ্ডেম ব্যৱস্থা,टँडम प्रणाली
টেপ ঘনত্ব,टेप घनता
টেপ কভাৰ,टेप कव्हर
tar ফাইল,tar फाइल
কাম,काम
ৱৰ্ক গাইড,कार्य मार्गदर्शक
কাৰ্য্যসূচীকাৰী,कार्य शेड्युलर
সংক্ৰমণ নিয়ন্ত্ৰণ প্ৰটোকল/ইণ্টাৰনেট প্ৰটোকল (TCP/IP),ट्रान्समिशन कंट्रोल प्रोटोकॉल/इंटरनेट प्रोटोकॉल (TCP/IP)
কাটিং অপাৰেচন,कटिंग ऑपरेशन
টেলিকমিউনিকেচন,दूरसंचार
টেলিকমিউনিকেচন,दूरसंचार
টেলিকম,दूरसंचार
টেলিকনফাৰেন্স,दूरसंचार
"১.টেলিগ্ৰাফ, ২.টেলিগ্ৰাফী","1. तार, 2. तार"
"১.টেলিমিটাৰ, ২.টেলিমেট্ৰি","1. टेलीमीटर, 2. टेलिमेट्री"
"১.টেলিফোন, ২.টেলিফোন","1.टेलिफोन, 2.टेलिफोन"
টেলিফোন,टेलिफोन
"১.টেলিপ্ৰিণ্টাৰ, ২.টেলিপ্ৰিণ্টাৰ","1.टेलिप्रिंटर, 2.टेलिप्रिंटर"
টেলিপ্ৰচেছিং,टेलिप्रोसेसिंग
"১/ দূৰদৰ্শন, ২.দূৰদৰ্শন, ৩.দূৰদৰ্শন","1. दूरदर्शन, 2. दूरदर्शन, 3. दूरदर्शन"
টেলেক্স,टेलेक्स
"১.নেটৱৰ্ক, ২.টেলনেট","1.सापळा दूर, 2.टेलनेट"
"১.গৰম, ৩.তাপমাত্ৰা","1.उष्णता, 3.तापमान"
"১.আকৃতিৰ প্লেট, ২.সাঁচ, ৩.ৰূপা","1.आकार प्लेट, 2.टेम्प्लेट, 3.रुपाडा"
দহৰ পৰিপূৰক,दहाचे पूरक
টেৰা বাইট,तेरा बाइट
টেৰা ফেলপছ,टेरा फॉलप्स
"1.এণ্ড পইণ্টাৰ, 2.টাৰ্মিনেল কাৰ্চাৰ","1.एंड पॉइंटर, 2.टर्मिनल कर्सर"
"1.এণ্ড ন&#39;ড, 2.টাৰ্মিনেল ন&#39;ড","1.एंड नोड, 2.टर्मिनल नोड"
টাৰ্মিনেল উইন্ডো,टर्मिनल विंडो
ending,समाप्त
ট্ৰাই-বেছ,ट्राय-बेस
তিনিটা বেচ অপাৰেচন,तीन बेस ऑपरेशन
পৰীক্ষা কৰা হৈছে,चाचणी
পৰীক্ষাৰ কভাৰেজ,चाचणी कव्हरेज
পৰীক্ষা নিষ্পাদন,चाचणी अंमलबजावणी
পৰীক্ষাৰ তথ্য,चाचणी डेटा
"১.পাঠ, ২. অধ্যয়নৰ সামগ্ৰী","1.मजकूर, 2. अभ्यास साहित्य"
লিখনী বাকচ,मजकूर बॉक्स
লিখনী কাৰ্চাৰ,मजकूर कर्सर
টেক্সট সম্পাদক,मजकूर संपादक
লিখনী নথিপত্ৰ,मजकूर फाइल
পাঠ্যক্ৰম,अभ्यासक्रम
টেক্সট প্ৰচেছিং,मजकूर प्रक्रिया
বক্তৃতা-পাঠ (TTS),स्पीच-टेक्स्ट (TTS)
টেক্সচাৰ মেপিং,टेक्सचर मॅपिंग
"১.টি ফ্লিপ ফ্লপ, ২.টি-বাইনোমিটাৰ","1.T फ्लिप फ्लॉप, 2.T-बिनोमीटर"
তাপীয় ছীলাৰ,थर्मल सीलर
"১.প্ৰিণ্টাৰ পাতল চলচ্চিত্ৰ স্মৃতি, ২.পাতল চলচ্চিত্ৰ স্মৃতি","1.प्रिंटर पातळ फिल्म मेमरी, 2.थिन फिल्म मेमरी"
(TFT) পাতল ফিল্ম ট্ৰেঞ্জিষ্টৰ (TFT),(TFT) पातळ फिल्म ट्रान्झिस्टर (TFT)
"১.ৰত্ন, ২.হেচিং","1.जेमिंग, 2.हॅशिंग"
থ্ৰেড বেংগল,धाग्याची बांगडी
থ্ৰেডিং,थ्रेडिंग
"১.ত্ৰিভুজ নেটৱৰ্ক, ২.ত্ৰিভুজ নেটৱৰ্ক","1.त्रिपक्षीय नेटवर्क, 2.त्रिपक्षीय नेटवर्क"
প্ৰবাহ ক্ষমতা,प्रवाह क्षमता
