Hindi,Assamese
भ्रामक अनुक्रिया,বিভ্ৰান্তিকৰ সঁহাৰি
आभासी संकेत,ভাৰ্চুৱেল সংকেত
कणक्षेपण,বেজী দিয়া
वर्ग नियम संसूचक,শ্ৰেণী নিয়ম সূচক
वर्गनियम युक्‍ति,শ্ৰেণী নিয়ম ডিভাইচ
वर्गमूलक,বৰ্গমূল
वर्ग तरंग,বৰ্গক্ষেত্ৰৰ তৰংগ
वर्गतरंग दोलित्र,বৰ্গ তৰংগ দোলক
स्थिरता गुणक,স্থিৰতা কাৰক
स्थायित्व पुनर्निवेश,বহনক্ষমতা পুনৰ বিনিয়োগ
स्थायीकरण,স্থিতিশীলতা
स्थायीकारक नेटवर्क,ষ্টেবিলাইজাৰ নেটৱৰ্ক
"चिति, स्टैक","ষ্টেক, ষ্টেক"
चिति निर्देशक,মন পৰিচালক
चरण दक्षता,পদক্ষেপৰ দক্ষতা
सांतर समयन,সমান্তৰাল সময়
मानक आयाम मॉडुलन,মানক প্ৰসাৰণ মডুলেচন
मानक सेल,মানক কোষ
मानक विचलन,মানক বিচ্যুতি
मानक टी.टी.एल.,মানক TTL
आपातोपयोगी शक्‍ति तंत्र,জৰুৰীকালীন শক্তি ব্যৱস্থা
स्थिर तरंग,স্থিৰ তৰংগ
स्थिर तरंग अनुपात,স্থিৰ তৰংগ অনুপাত
दूरवर्ती अनुपात,দূৰত্বৰ অনুপাত
प्रारंभ बिट,ষ্টাৰ্ট বিট
आरंभक स्पंद,আৰম্ভণিৰ নাড়ী
स्थिति आरेख,অৱস্থানৰ ডায়েগ্ৰাম
स्थिति-संक्रमण आरेख,অৱস্থা-পৰিৱৰ্তন ডায়াগ্ৰাম
दशापरिवर्तित फिल्टर,ৰূপান্তৰযোগ্য ফিল্টাৰ
स्थैतिक अभिलक्षण,স্থিতিশীল আখৰ
स्थैतिक विद्‍युत,স্থায়ী বিদ্যুৎ
अपरिवर्ती स्मृति कोशिका,স্থায়ী স্মৃতিশক্তি কোষ
स्थैतिक यादृच्छिक अभिगम स्मृति,ষ্টেটিক ৰেণ্ডম এক্সেছ মেমৰি
स्थिति पंजी,ষ্টেটাছ ৰেজিষ্টাৰ
स्थिति-चिन्ह,অৱস্থা চিহ্ন
स्थिति टर्मिनल,অৱস্থান টাৰ্মিনেল
स्टीयरिंग तर्क,ষ্টিয়াৰিং লজিক
सोपान क्रमित जंक्शन,স্তৰযুক্ত সংযোগস্থল
सोपान सूचक प्रोफाइल,ষ্টেপ সূচক প্ৰফাইল
सोपान अनुक्रिया,ষ্টেপ ৰেচপন্স
सोपाननुमा,স্তৰভিত্তিক
सोपानी मोटर,ষ্টেপাৰ মটৰ
त्रिविम समतुलक,ষ্টেৰিঅ&#39; ইকুইলেটেৰেল
स्टीरियो अभिग्राही आवृत्‍ति,ষ্টেৰিঅ&#39; ৰিচিভাৰ ফ্ৰিকুৱেন্সি
दृढ़ युग्मन,টাইট কাপলিং
विराम बैंड,ব্ৰেক বেণ্ড
भंडारण विलंब काल,সংৰক্ষণ বিলম্ব
भंडारण स्मृति,সংৰক্ষণ মেমৰি
"भंडारण काल, समय","সংৰক্ষণৰ সময়, সময়"
विकृति प्रमापी,ষ্ট্ৰেইন গেজ
अवांछित धारिता,অবাঞ্চিত ধৰি ৰখা
डोरी,তাঁৰ
संचयन सी.आर.ओ.,সংৰক্ষণ CRO
स्ट्रोब,ষ্ট্ৰ&#39;ব
स्ट्रोब परिपथ,ষ্ট্ৰ&#39;ব বৰ্তনী
अभिचायी स्पंद,ইনডাক্টিভ পালছ
स्ट्रोव टर्मिनल,ষ্ট্ৰ&#39;ক টাৰ্মিনেল
स्ट्रोबोस्कोपिक स्फर इकाई,ষ্ট্ৰ&#39;ব&#39;স্কপিক গোলাকাৰ একক
स्टब,stub
रूद्ध,স্থবিৰ হৈ পৰিছে
रूद्‍ध निस्पंद (रूद्‍ध निष्पंद),স্থবিৰ পৰিশোধন
शूक,শ্বুক
उपवाहक,বাহক
उपनेमका,উপৰুটিন
व्यकलानात्मक वर्ण मिश्रण,ব্যাকৰণগত আখৰৰ মিশ্ৰণ
व्यवकलक,subjunctive
"अवस्तर, सबस्ट्रेट","আণ্ডাৰলে, ছাবষ্ট্ৰেট"
हस्तगत व्यवकलन,হাত বিয়োগ কৰা
व्यवकलित,বিয়োগ কৰা হৈছে
उत्‍तरोत्‍तर संनिकटन,প্ৰগতিশীল আনুমানিককৰণ
क्रमागत सन्निकटन ए.डी.सी.,কালক্ৰমিক আনুমানিক adc
आकस्मिक वायुमंडलीय विक्षोभ,হঠাতে বায়ুমণ্ডলীয় বিক্ষিপ্ততা
योजक प्रवर्धक,এডাৰ এম্প্লিফায়াৰ
सुपर बीटा ट्रांजिस्टर,চুপাৰ বিটা ট্ৰেঞ্জিষ্টৰ
परम संगणक,চূড়ান্ত কম্পিউটাৰ
अतिचालक,চুপাৰ কণ্ডাক্টৰ
अतिसंकरण अभिग्राही,হাইপাৰহাইব্ৰিড ৰিচিভাৰ
सुपर हेट्रोडाइन सिद्‍धांत,চুপাৰ হেটেৰ&#39;ডাইন তত্ত্ব
अतिपाइप लाइन संसाधित्र,অভাৰপাইপ লাইন প্ৰচেছৰ
अति अदिश संसाधित्र,চুপাৰ স্কেলাৰ প্ৰচেছৰ
आध्यारोपन प्रमेय,আৰোপ উপপাদ্য
संभरण वोल्टता बहिष्करण अनुपात,ফিড ভল্টেজ বাদ দিয়াৰ অনুপাত
सहायक चिप,সহায়ক চিপ
निरुद्‍ध वाहक मॉडुलन,বাহক মডুলেচন বন্ধ কৰক
पृष्‍ठ ध्वनि तरंग,পৃষ্ঠীয় শব্দ তৰংগ
पृष्‍ठ रोधक,পৃষ্ঠা বাধা
पृष्‍ठ रोधिका संसूचक,পৃষ্ঠা বাৰ ডিটেক্টৰ
पृष्‍ठ आवेश,পৃষ্ঠা চাৰ্জ
पृष्‍ठ चरण धारा,পৃষ্ঠা পদক্ষেপ ষ্ট্ৰিম
पृष्‍ठारोपित युक्‍ति,ইনষ্টল কৰা ডিভাইচ
पृष्‍ठ स्थापित प्रौद्‍योगिकी,পৃষ্ঠা সংস্থাপিত প্ৰযুক্তি
महोर्मि,ঢৌ
प्रोत्कर्ष धारा,চাৰ্জ কাৰেণ্ট
प्रोत्कर्ष प्रतिबाधा,বুষ্ট ইম্পিডেন্স
महोर्मि रक्षक,চাৰ্জ প্ৰটেক্টৰ
प्रोत्कर्ष पंजी,বৃদ্ধিৰ পঞ্জীয়ন
महोर्मि मंदक,শান্তকাৰী
प्रोत्कर्ष वोल्टता,চাৰ্জ ভল্টেজ
अनुक्रियता,প্ৰতিক্ৰিয়াশীলতা
सुग्राहिता,সংবেদনশীলতা
प्रतिपालक वोल्टता,ৰেজিষ্টৰ ভল্টেজ
सोयेज टर्मिनल,সোয়ুজ টাৰ্মিনেল
प्रसर्प जनित्र,স্প্ৰেড জেনেৰেটৰ
प्रसर्प इकाई,প্ৰস্তুতিমূলক একক
प्रदोलन,দোলন
डोलन चोक,ডোলান চক
स्विच विमुच्छक,চুইচ ব্ৰেকাৰ
स्विचित संधारित्र,চুইচ কৰা কেপাচিটৰ
स्विचित लब्धि प्रवर्धक,চুইচ কৰা লাভ এম্প্লিফায়াৰ
स्विचन,চুইচিং
स्विचन बीजगणित,বীজগণিত সলনি কৰা
स्विचन परिपथ,চুইচিং চাৰ্কিট
स्विचन शक्‍ति प्रदाय,চুইচিং পাৱাৰ চাপ্লাই
स्विचन नियामक,চুইচিং নিয়ন্ত্ৰক
स्विचन तरंगरूप,চুইচিং তৰংগ আকৃতি
स्विचित क्रमादेश टाइमर,চুইচ কৰা প্ৰগ্ৰেমেবল টাইমাৰ
प्रतीक,চিহ্ন
प्रतीककाल,চিহ্ন সময়কাল
प्रतीकात्मक लेबल,প্ৰতীকী লেবেল
तुल्यकालिक विभाजक,সমকালীন বিভাজক
तुल्यकालिक परिपथ,সমকালীন বৰ্তনী
तुल्यकालिक संकेत,সমকালীন সংকেত
तुल्यकालक,সমন্বয়ক
तुल्यकालिक गणक,সমকালীন কেলকুলেটৰ
तुल्यकालिक संसूचक,সমকালীন ডিটেক্টৰ
तुल्यकालिक संचरण,সমকালীন সংক্ৰমণ
तुल्यकालिक संसूचन,সমকালীন ধৰা পেলোৱা
वाक्य रचना,বাক্য গঠন
आवृत्‍ति संश्‍लेषक,ফ্ৰিকুৱেন্সি চিন্থেচাইজাৰ
"निकाय अभिकल्पना, तंत्र रूपांकन","শৰীৰৰ ডিজাইন, ব্যৱস্থাৰ ডিজাইন"
टी-पाइ रुपांतरण,টি-পাই ৰূপান্তৰসমূহ
"टैकोमीटर, घूर्णवेगमापी","টেকোমিটাৰ, ঘূৰ্ণনীয় ভল্টমিটাৰ"
पुच्छ धारा,ঠেংৰ ধাৰা
टैंक परिपथ,টেংক বৰ্তনী
टेंटेलम संधारित्र,টেন্টালাম কেপাচিটৰ
निष्कासन,বহিষ্কাৰ কৰা
टेप रिप्ले,টেপ পুনৰাবৃত্তি
"अपसारक, अंश निष्कासक","ৰিমুভাৰ, এক্সট্ৰেক্টৰ"
टार्बेल अंत:पृष्‍ठ,tarbel পৃষ্ঠা
टी-संबंधक,টি-সংযোগকাৰী
टेलिडेलटूस पेपर,টেলিডেল্টাছ কাগজ
टूरमापन,ট্যুৰ জোখ-মাখ
"टेलीफोनी, टेलीफोनतंत्र","টেলিফোনি, টেলিফোনি"
तारलेखी,টেলিগ্ৰাফ
"टेलिविजन, दूरदर्शन","টেলিভিছন, দূৰদৰ্শন"
टेलिविजन कैमरा,টেলিভিছনৰ কেমেৰা
टेलिविजन अभिग्राही,টেলিভিছন ৰিচিভাৰ
टेलेगन प्रमेय,টেলিগন উপপাদ্য
टेट्रोड,টেট্ৰ&#39;ড
ताप प्रतिपूरण,তাপ ক্ষতিপূৰণ
"रवा, क्रिस्टल","ৰাভা, স্ফটিক"
ताप-वोल्टता परिवर्तक,তাপ-ভোল্টেজ ৰূপান্তৰক
अस्थाई डेटा रजिस्टर,অস্থায়ী তথ্য পঞ্জীয়ন
टर्मिनल,টাৰ্মিনেল
टेस्ट लीड,পৰীক্ষাৰ সীহ
परीक्षण संकेत,পৰীক্ষা সংকেত
चर्तुंसंयोगी परमाणु,চতুৰ্থ পৰমাণু
तापीय अपवाह,তাপীয় পানীৰ বৈ যোৱা
तापीय पार्थक्य,তাপীয় পৃথকীকৰণ
"उष्मीय रव, तापीय रव","তাপীয় শব্দ, তাপীয় শব্দ"
उष्मीय आक्सीकरण,তাপীয় অক্সিডেচন
उष्मीय प्रतिरोध,তাপ প্ৰতিৰোধ ক্ষমতা
उष्मीय पलायन,তাপীয় পলায়ন
उष्मीय विराम,তাপ বিৰতি
उष्मीय स्थायित्व,তাপীয় স্থিৰতা
तापायनिक उत्सर्जन,তাপীয় নিৰ্গমন
तापी प्रतिरोधक,তাপ প্ৰতিৰোধ ক্ষমতা
तापयुग्म,তাপযুগল
ताप विद्‍युत प्रभाव,তাপীয় প্ৰভাৱ
ताप नियंत्रक,তাপ নিয়ন্ত্ৰক
थेवेनिन प्रमेय,থেভেনিন উপপাদ্য
पतली झिल्ली,পাতল আৱৰণ
पतली झिल्ली संधारित्र,পাতল পৰ্দাৰ কেপাচিটৰ
पतली झिल्ली प्रतिरोध,পাতল পৰ্দাৰ প্ৰতিৰোধ ক্ষমতা
थोरियम लेपित टंगस्टन कैथोड,থ’ৰিয়াম আৱৰণযুক্ত টাংষ্টেন কেথ’ড
घात नियम,ক্ষমতা নিয়ম
त्रिकला परिपथ,ট্ৰিপল চাৰ্কিট
त्रि-अवस्था रैम,ত্ৰি-ৰাজ্যৰ ৰাম
त्रि-अंतक नियामक,ট্ৰাই-এণ্ড নিয়ন্ত্ৰক
देहली संसूचक,sill ডিটেক্টৰ
देहली वोल्टता,sill ভল্টেজ
थायराट्रॉन ट्यूब,থাইৰাট্ৰন টিউব
"पुनर्निवेशी, अल्पक्षोभी","পুনৰ বিনিয়োগ, অল্পকালীন"
टिकलर दोलित्र,টিকলাৰ দোলক
दृढ़ युग्मन,টাইট কাপলিং
झुकाव,হেলনীয়া কৰা
काल आधारित परिपथ,সময় ভিত্তিক বৰ্তনী
समयाधार जनित्र,টাইমাৰ জেনেৰেটৰ
समयाधार वोल्टता,টাইম বেচ ভল্টেজ
काल विलंब,কল বিলম্ব
काल-क्षेत्र परावर्तन मिति,সময় মণ্ডল প্ৰতিফলনশীলতা
समय चिह्नक जनित्र,টাইম মাৰ্কাৰ জেনেৰেটৰ
कालभागी,কাল ভাগী
टाइम विंडो,সময় উইন্ডো
समय विधा स्विचन,টাইমিং মোড চুইচিং
"काल नियंत्रक, समय नियंत्रक","সময় নিয়ন্ত্ৰক, সময় নিয়ন্ত্ৰক"
काल नियंत्रक मोटर,কল কন্ট্ৰ&#39;লাৰ মটৰ
काल समंजक आरेख,সময় নিৰ্ধাৰণ ডায়াগ্ৰাম
काल समंजन जिटर,সময় সমন্বয় jitter
कालमापक चिह्नक जनित्र,ক্ৰ&#39;ন&#39;মিটাৰ মাৰ্কাৰ জেনেৰেটৰ
काल समायोजक नेटवर्क,কল এডজাষ্টাৰ নেটৱৰ্ক
टी-नेटवर्क,টি-নেটৱৰ্ক
टॉगल स्विच,টগল চুইচ
टोकन बस नेटवर्क,টোকেন বাছ নেটৱাৰ্ক
टोकन वयल नेटवर्क,টোকেন নেটৱাৰ্ক
स्वीकार्य परिवर्तन,গ্ৰহণযোগ্য পৰিৱৰ্তন
स्वरक प्रस्फोट जनित्र,কণ্ঠ বিস্ফোৰণ জেনেৰেটৰ
टोरॉइड,toroid
टोरस ऐंटेना,torus এন্টেনা
पूर्ण संनादी विरूपण,সম্পূৰ্ণ হাৰমনিক বিকৃতি
टोटेम ध्रुव,টটেম খুঁটা
टोटेम-पोल ट्रांजिस्टर,টটেম-মেৰু ট্ৰেঞ্জিষ্টৰ
स्पर्श स्विच,টাচ চুইচ
स्पर्श स्वरक संकेतन,স্পৰ্শযোগ্য কণ্ঠস্বৰ
टी-पैड,টি-পেড
ट्रेबल,ট্ৰেবল
"अनुरेख, अनुरेखण","ট্ৰেচিং, ট্ৰেচিং"
"ट्रैक गेंद, अनुवर्तन गेंद","ট্ৰেক বল, ট্ৰেক বল"
अनुवर्तन,অনুবৰ্তী
अनुवर्तन एवं नियंत्रण परिपथ,ট্ৰেকিং আৰু নিয়ন্ত্ৰণ বৰ্তনী
"पश्‍चग कोर, अनुगामी कोर","বেক কোৰ, ট্ৰেইলিং কোৰ"
प्रशिक्षक,প্ৰশিক্ষক
अनुवर्तन,অনুবৰ্তী
अन्योन्य प्रवेश्यता,পাৰস্পৰিকতা
अंतराचालकता,আন্তঃপৰিবাহীতা
ट्रान्सड्यूसर,ট্ৰেন্সডুচাৰ
अंतरण अभिलक्षण,স্থানান্তৰ বৈশিষ্ট্যসমূহ
अंतरण फलन,স্থানান্তৰ কাৰ্য্য
अंतरण लब्धि,ট্ৰেন্সফাৰ লাভ
रूपांतरण,ৰূপান্তৰ
"ट्रांसफार्मर, परिणामित्र","ট্ৰেন্সফৰ্মাৰ, ট্ৰেন্সফৰ্মাৰ"
ट्रांसफार्मर युग्मित प्रवर्धक,ট্ৰেন্সফৰ্মাৰ সংযুক্ত এম্প্লিফায়াৰ
ट्रांसफार्मर युग्मन,ট্ৰেন্সফৰ্মাৰ কাপলিং
परिवर्तक दक्षता,পৰিৱৰ্তনশীল কাৰ্যক্ষমতা
क्षणिक,ক্ষণিক
क्षणिक अतिलंघन,ক্ষণিক উলংঘা
क्षणिक अनुक्रिया,ক্ষণিক সঁহাৰি
क्षणिक मंदक,ক্ষণস্থায়ী ৰিটাৰ্ডাৰ
ट्रांजिस्टर खंडक,ট্ৰেঞ্জিষ্টৰ ব্লক
ट्रांजिस्टर धारा-लब्धि,ট্ৰেঞ্জিষ্টৰ কাৰেণ্ট লাভ
ट्रांजिस्टर स्विच,ট্ৰেঞ্জিষ্টৰ চুইচ
ट्रांजिस्टर,ট্ৰেঞ্জিষ্টৰ
ट्रांजिस्टर रव,ট্ৰেঞ্জিষ্টৰৰ শব্দ
ट्रांजिस्टर नियामक,ট্ৰেঞ্জিষ্টৰ নিয়ন্ত্ৰক
गमन काल,প্ৰস্থানৰ সময়
संक्रमण संधारित्र,ট্ৰেঞ্জিচন কেপাচিটৰ
संक्रमण गुणक,ট্ৰেঞ্জিচন ফেক্টৰ
संक्रमण आवृत्‍ति,ট্ৰেঞ্জিচন ফ্ৰিকুৱেন্সি
संक्रमण क्षेत्र,ট্ৰেঞ্জিচন জ&#39;ন
स्थानांतरण बफर,স্থানান্তৰ বাফাৰ
संचरण क्षय,সংক্ৰমণ ক্ষতি
पारगम्यता,পাৰ্যমান্যতা
"प्रेषी, प्रेषित्र","কনচাইনাৰ, কনচাইনাৰ"
आवृत्‍ति प्रेषित्र,ফ্ৰিকুৱেন্সি ট্ৰেন্সমিটাৰ
पारदर्शी लैच,স্বচ্ছ লেচ
प्रेषानुकर,ট্ৰেন্সপণ্ডাৰ
परिवहन गुणक,পৰিবহণ বহুগুণক
पारदिष्‍टकारण,স্পষ্ট কাৰণ
पार प्रतिरोध,ক্ৰছ ৰেজিষ্টেন্স
अनुप्रस्थ विद्‍युत तरंग,অনুপ্ৰস্থ তৰংগ
ट्रांस्वीच,ট্ৰেন্সউইচ
जाल,জাল
समलंबीय तरंग,ট্ৰেপেজ&#39;ইডাল তৰংগ
प्रगामी तरंग नली,প্ৰগতিশীল তৰংগ নলী
खाँच पृथक्करण,খাঁজ পৃথকীকৰণ
ट्रायक,triac
त्रिभुजाकार वर्गाकार तरंग परिवर्तक,ত্ৰিকোণীয় বৰ্গ তৰংগ ৰূপান্তৰক
त्रिभुजाकार-ज्याकार तरंग परिवर्तक,ত্ৰিকোণীয়-চাইন তৰংগ ৰূপান্তৰক
त्रिभुजाकार तरंग जनित्र,ত্ৰিকোণীয় তৰংগ উৎপাদক
ट्रिगर,ট্ৰিগাৰ
ट्रिगर डायोड,ট্ৰিগাৰ ডাইঅ&#39;ড
ट्रिगर स्पंद,ট্ৰিগাৰ পালছ
ट्रिजिस्टर,ট্ৰেঞ্জিষ্টৰ
"सूक्ष्म समंजन, ट्रिम","সূক্ষ্ম সামঞ্জস্য, ট্ৰিম"
सूक्ष्मसमंजक,মাইক্ৰ&#39; এডজাষ্টাৰ
ट्रायोड,ট্ৰাইঅ&#39;ড
विभंजन कुंडली,বিভক্ত ৰাশিফল
त्रिक परिशुद्‍धि संख्या,ট্ৰিপল প্ৰিচিচন নম্বৰ
त्रि अवस्था बफर,তিনিটা পৰ্যায়ৰ বাফাৰ
त्रिअवस्था तर्क,ট্ৰাইড লজিক
ट्रोकोट्रॉन,ট্ৰ&#39;ক&#39;ট্ৰন
क्षोभ प्रकीर्ण लिंक,বিক্ষিপ্ততা বিক্ষিপ্ত লিংক
क्षोम मंडल,ট্ৰপ&#39;স্ফিয়াৰ
समस्या प्ररोही,সমস্যা সমাধানকাৰী
यथार्थ शक्‍ति परिवर्तक,ৰিয়েল পাৱাৰ কনভাৰ্টাৰ
यथार्थ वर्ग-माध्य मूल वोल्टमापी,সঁচা বৰ্গ-গড় মূল ভল্টমিটাৰ
सत्य तालिका,সত্য টেবুল
टी-अवस्था,টি-অৱস্থা
टी.टी.एल.,টিটিএল
नलिकाकार संधारित्र,টিউব্যুলাৰ কেপাচিটৰ
समस्वरित प्रवर्धक,টিউন কৰা এম্প্লিফায়াৰ
समस्वरित संग्राही दोलित्र,টিউন কৰা সংগ্ৰাহক দোলক
समस्वरित ड्रेन दोलित्र,টিউন কৰা ড্ৰেইন দোলক
संस्वरण क्रोड,কণ্ঠৰ মূল
समस्वरण नेटवर्क,টিউনিং নেটৱৰ্ক
संस्वरण स्थूण,কণ্ঠৰ তন্ত্ৰ
"टनल डायोड, सुंरग डायोड","টানেল ডাইঅ&#39;ড, টানেল ডাইঅ&#39;ড"
"टनलिंग प्रभाव, सुंरगन प्रभाव","টানেলিং ইফেক্ট, টানেলিং ইফেক্ট"
टर्बाइन प्रवाहमापी,টাৰ্বাইন ফ্ল&#39;মিটাৰ
परिवर्तन काल,ট্ৰেঞ্জিচন পিৰিয়ড
पिधानन काल,অন্তৰ্নিহিত সময়
आरंभन काल,আৰম্ভণিৰ সময়
टर्नस्टाइल ऐंटेना ट्वीटर,টাৰ্ণষ্টাইল এন্টেনা টুইটাৰ
ट्वीटर,টুইটাৰত
यमल अग्रक,যমল আগৰক
ट्वीन-टी नॉच फिल्टर,টুইন-টি নটচ ফিল্টাৰ
यमल टी दोलित्र,yaml চাহ দোলক
व्यावर्तित युग्म,টুইষ্টেড পেয়াৰ
व्यावर्तित वलय गणक,টুইষ্টেড ৰিং কাউণ্টাৰ
व्यावर्तित-नेमेटिक तरल,টুইষ্টেড-নেমেটিক লিকুইড
द्‍वी-प्रद्‍वार नेटवर्क,দ্বিমুখী নেটৱৰ্ক
ट्विस्ट्रोन,টুইষ্ট্ৰন
"यू-आर्ट, यू-सार्ट","উ-আৰ্ট, উ-ছাৰ্ট"
पराश्रव्य दोष संसूचक,আল্ট্ৰাছ&#39;নিক ফল্ট ডিটেক্টৰ
पराश्रव्य आवृत्‍ति,আল্ট্ৰাছ&#39;নিক ফ্ৰিকুৱেন্সি
पराबैंगनी प्रकाशा स्रोत/दीप,অতিবেঙুনীয়া পোহৰৰ উৎস/লেম্প
पराबैंगनी विकिरण,UV বিকিৰণ
यूमेटिक,ইউমেটিক
असंतुलित लोड (उद्‍भार),ভাৰসাম্যহীন বোজা (bulge)
अबंधित विकृति गेज/प्रमापी,অবিৰত ষ্ট্ৰেইন গেজ
शर्त-रहित उछाल,নিঃচৰ্ত বাউন্স
अनवमंदित दोलन,undamped দোলন
अंतःयुग्मन,ইনব্ৰেডিং
अधःअवमंदित,বশ কৰা
न्यूनअवमंदित दोलन,কম ডেম্প কৰা দোলন
अन्तर्जलीय कैमरा,পানীৰ তলৰ কেমেৰা
अन्तर भौम नेटवर्क,আন্তঃভূমি নেটৱৰ্ক
अवस्वरक,অবাধ্য
अंतर्जलीय माइक्रोफोन (ध्वनि ग्राहक),পানীৰ তলৰ মাইক্ৰ&#39;ফোন (ভইচ ক্লায়েণ্ট)
एकदेशीय अभिग्रहण,একপক্ষীয় অধিগ্ৰহণ
एकदेशीय ऐंटेना,একক এন্টেনা
एकदेशीय पंजी,ঘৰুৱা পঞ্জীয়ন
एक संधि ट्रांजिस्टर,এটা জংচন ট্ৰেঞ্জিষ্টৰ
एकपार्श्‍वीकरण,একপক্ষীয়কৰণ
एकध्रुवीय युक्‍ति,ইউনিপোলাৰ ডিভাইচ
एकल चयक,একক পৰিশিষ্ট
एकल चयनक (दूरभाष),একক নিৰ্বাচক (Tel)
इकाई प्रणोद/आवेग,ইউনিট থ্ৰাষ্ট/ইম্পলছ
सूचना इकाई,তথ্য একক
इकाई सोपान,ইউনিট ষ্টেপ
एकल कंपित्र,একক ভাইব্ৰেটৰ
इकाई लब्धि प्रवर्धक,ইউনিট গেইন এম্প্লিফায়াৰ
इकाई लब्धि बैंड विस्तार,ইউনিট গেইন বেণ্ড সম্প্ৰসাৰণ
इकाई शक्‍ति गुणक,ইউনিট শক্তি কাৰক
सार्व फिल्टर,ইউনিভাৰ্চেল ফিল্টাৰ
सर्वात्रिक गेट,ইউনিভাৰ্চেল গেট
उभयाधार मोटर,উভচৰ মটৰ
"सार्वत्रिक शंट, पार्श्‍व-पथ","ইউনিভাৰ্চেল শ্বাণ্ট, পাৰ্শ্বীয় পথ"
सार्वत्रिक दूरगामी (ट्रंक) परिपथ,ইউনিভাৰ্চেল ট্ৰাংক চাৰ্কিট
सर्वात्रिक कुंडलन,ইউনিভাৰ্চেল কইলিং
अनियमित शक्‍ति प्रदायी,অনিয়মিত শক্তি যোগান
आवरण रहित केबल,অৰক্ষাহীন কেবল
कवच-रहित तार,ৰক্ষাহীন তাঁৰ
असमस्वरित ट्रांसफॉर्मर,অটুইষ্টেড ট্ৰেন্সফৰ্মাৰ
उर्ध्व परिवर्तक,উলম্ব ৰূপান্তৰক
अपडाउन गणित्र,আপডাউন কেলকুলেটৰ
"अपलिंक, उपरिबंध","আপলিংক, আপলিংক"
उपरि अंतक आवृत्‍ति,ওভাৰহেড ফ্ৰিকুৱেন্সি
उच्च पार्श्‍व आवृत्‍ति,উচ্চ প্লেবেক কম্পাঙ্ক
उपरि ट्रिप (विभंजन) बिंदु,ওভাৰহেড ট্ৰিপ পইণ্ট
उपयोजन गुणक,প্ৰয়োগৰ কাৰক
वी-चैनल स्विचन,ভি-চেনেল চুইচিং
वी-मॉडुलक,ভি-মডুলেটৰ
वी-एफ (वोल्टता/आवृत्‍ति परिवर्तक),V-F (ভোল্টেজ/ফ্ৰিকুৱেন্সি কনভাৰ্টাৰ)
निर्वात उष्मीय संधि,ভেকুৱাম তাপ সংযোগস্থল
निर्वात परिबद्‍ध स्थिर वैद्‍युत वोल्टमापी,ভেকুৱাম বাউণ্ড ইলেক্ট্ৰষ্টেটিক ভল্টমিটাৰ
निर्वात प्रमापी,ভেকুৱাম গেজ
निर्वात नली,ভেকুৱাম নলী
निर्वात नली प्रसर्प-परिपथ,ভেকুৱাম টিউব বৰ্তনী
निर्वात ट्यूब वोल्टमापी (वी.टी.वी.एम.),ভেকুৱাম টিউব ভল্টমিটাৰ (VTVM)
संयोजकता बैंड,ভেলেন্স বেণ্ড
संयोजी इलेक्ट्रॉन,ভ্যালেন্স ইলেক্ট্ৰন
उपत्यका-बिंदु,ড্ৰপ-অফ পইণ্ট
वाल्व-दिष्‍टकारी,ভালভ সংশোধক
वाष्प प्रावस्था विस्नेहक/विग्राजक,বাষ্প পৰ্যায়ৰ দ্রাৱক
वैरेक्टर डायोड,ভেক্টৰ ডাইঅ&#39;ড
वैरेक्टर डायोड मॉडुलक,ভেক্টৰ ডাইঅ&#39;ড মডুলেটৰ
वैरेक्टर समस्वरित्र,চৰিত্ৰ টিউনাৰ
परिवर्ती संधारित्र,ভেৰিয়েবল কেপাচিটৰ
परिवर्ती प्रेरक,ভেৰিয়েবল ইণ্ডুচাৰ
परिवर्ती मापांक विभाजक,ভেৰিয়েবল মডুলাছ বিভাজক
परिवर्ती पश्‍चदीप्‍ति,ভেৰিয়েবল বেকলাইট
परिवर्ती प्रतिघात,ভেৰিয়েবল ৰিয়েক্টেন্স
परिवर्ती प्रतिरोध,ভেৰিয়েবল ৰেজিষ্টেন্স
"परिवर्ती परिणामित्र, परिवर्ती ट्रांसफार्मर","ভেৰিয়েবল ট্ৰেন্সফৰ্মাৰ, ভেৰিয়েবল ট্ৰেন্সফৰ্মাৰ"
वेरियक,variac
वैरीकैप,ভেৰিকাপ
वैरिस्टर/चररोधक,varistor
वारले पाश परीक्षण,warley লুপ পৰীক্ষা
वैरमीटर (प्रतिघात शक्‍तिमापी),ভেৰ&#39;মিটাৰ (বিক্ৰিয়া পটেনচ&#39;মিটাৰ)
वैक्स,মোম
VBE गुणक,VBE বহুগুণক
वी.सी.पी. (वीडियो कैसेट प्लेयर),ভিচিপি (ভিডিঅ&#39; কেছেট প্লেয়াৰ)
वी.सी.आर. (वीडियो कैसेट रिकॉर्डर),ভিচিআৰ (ভিডিঅ&#39; কেছেট ৰেকৰ্ডাৰ)
वी-विमॉडुलक,v-মডুলেটৰ
सदिश,ভেক্টৰ
सदिश प्रदर्श,ভেক্টৰ প্ৰদৰ্শন
सदिश आलेखिकी,ভেক্টৰ গ্রাফিক্স
सदिश प्रतिबाधामापी,ভেক্টৰ ইম্পিডেন্স মিটাৰ
सदिश अनुदेश,ভেক্টৰ নিৰ্দেশনা
