Telugu,Odiya
స్లైస్,ସ୍ଲାଇସ୍ |
స్లైస్ ఆర్కిటెక్చర్,ସ୍ଲାଇସ୍ ସ୍ଥାପତ୍ୟ
స్లైసర్,ସ୍ଲାଇଜର୍ |
స్లైసింగ్,ସ୍ଲାଇଟିଂ |
వాలు ఈక్వలైజర్,Ope ୁଲା ସମାନତା |
స్లాట్,ସ୍ଲଟ୍
స్లాట్ యాంటెన్నా,ସ୍ଲଟ୍ ଆଣ୍ଟେନା |
స్లాట్ రీడర్,ସ୍ଲଟ୍ ରିଡର୍ |
నెమ్మదిగా మరణం,ଧୀର ମୃତ୍ୟୁ
నెమ్మదిగా నిల్వ,ଧୀର ସଂରକ୍ଷଣ
నెమ్మదిగా సమయ స్కేల్,ଧୀର ସମୟ ସ୍କେଲ |
చిన్న స్థాయి  అనుసంధానం,କ୍ଷୁଦ୍ର ସ୍କେଲ  ଏକୀକରଣ
స్మార్ట్ యంత్రాలు,ସ୍ମାର୍ଟ ମେସିନ୍ |
స్మార్ట్ టెర్మినల్,ସ୍ମାର୍ଟ ଟର୍ମିନାଲ୍ |
S- మోడ్ రికార్డ్,S- ମୋଡ୍ ରେକର୍ଡ |
పొగ పరీక్ష,ଧୂଆଁ ପରୀକ୍ଷା
సున్నితమైన డేటా,ସଫାସୁତୁରା ତଥ୍ୟ |
సున్నితంగా,ସଫାସୁବର୍ଣ୍ଣ
స్మడ్జ్,ସ୍ମୁଦିଜ୍ |
స్నాప్ షాట్,ସ୍ନାପ୍ ଗୁଳି |
స్నాప్‌షాట్ డీబగ్,ସ୍ନାପସଟ୍ ତ୍ରୁଟି ନିବାରଣ |
స్నాప్‌షాట్ డంప్,ସ୍ନାପସଟ୍ ଡମ୍ପିଂ |
స్నాప్‌షాట్  ప్రోగ్రామ్,ସ୍ନାପସଟ୍  ପ୍ରୋଗ୍ରାମ୍
స్నీక్ కరెంట్,ସ୍ନେକ୍ କରେଣ୍ଟ୍ |
స్నిఫింగ్,ଅଳସୁଆ
స్నోబోల్,ସ୍ନୋବୋଲ୍ |
సాకెట్,ସକେଟ୍
సాఫ్ట్ కాపీ,ସଫ୍ଟ କପି |
మృదువైన లోపం  (= తాత్కాలిక  లోపం),ନରମ ତ୍ରୁଟି |  (= କ୍ଷଣାସୀ |  ତ୍ରୁଟି)
మృదువైన కీబోర్డ్,ସଫ୍ଟ କୀବୋର୍ଡ୍ |
మృదువైన రంగం,ସଫ୍ଟ ସେକ୍ଟର |
మృదువైన సెక్టార్ డిస్క్,ସଫ୍ଟ ସ୍ Set ାଇଟ ଟୁଡ୍ ଡିସ୍କ |
మృదువైన సెక్టార్ డిస్క్  వ్యవస్థ,ସଫ୍ଟ ସ୍ Set ାଇଟ ଟୁଡ୍ ଡିସ୍କ |  ସିଷ୍ଟମ୍
మృదువైన రంగం  ఫార్మేటింగ్,ସଫ୍ଟ ସେକ୍ଟର |  ସୂଚାଇବା
మృదువైన సాఫ్ట్‌వేర్,ସଫ୍ଟୱେୟାର |
సాఫ్ట్‌వేర్,ସଫ୍ଟୱେର୍
సాఫ్ట్‌వేర్  అనుకూలంగా,ସଫ୍ଟୱେର୍  ସୁସଙ୍ଗତ
సాఫ్ట్‌వేర్ నియంత్రణ,ସଫ୍ଟୱେର୍ ନିୟନ୍ତ୍ରଣ
సాఫ్ట్‌వేర్ పరికరం,ସଫ୍ଟୱେର୍ ଉପକରଣ
సాఫ్ట్‌వేర్  డాక్యుమెంటేషన్,ସଫ୍ଟୱେର୍  ଡକ୍ୟୁମେଣ୍ଟେସନ୍
సాఫ్ట్‌వేర్ డ్రైవర్,ସଫ୍ଟୱେର୍ ଡ୍ରାଇଭର |
సాఫ్ట్‌వేర్  ఎమ్యులేషన్,ସଫ୍ଟୱେର୍  ପ୍ରତିଜ୍ଞା
సాఫ్ట్‌వేర్  ఇంజనీరింగ్,ସଫ୍ଟୱେର୍  ଇଞ୍ଜିନିୟରିଂ
సాఫ్ట్‌వేర్  ఇంజనీరింగ్  పర్యావరణం,ସଫ୍ଟୱେର୍  ଇଞ୍ଜିନିୟରିଂ  ପରିବେଶ
సాఫ్ట్‌వేర్ హౌస్,ସଫ୍ଟୱେର୍ ହାଉସ୍ |
సాఫ్ట్‌వేర్ జీవిత చక్రం,ସଫ୍ଟୱେର୍ ଜୀବନ ଚକ୍ର
సాఫ్ట్‌వేర్  నిర్వహణ,ସଫ୍ଟୱେର୍  ରକ୍ଷଣାବେକ୍ଷଣ
సాఫ్ట్‌వేర్ మానిటర్,ସଫ୍ଟୱେର୍ ମନିଟର |
సాఫ్ట్‌వేర్ ప్యాకేజీ,ସଫ୍ଟୱେର୍ ପ୍ୟାକେଜ୍ |
సాఫ్ట్‌వేర్  ప్రోటోటైపింగ్,ସଫ୍ଟୱେର୍  ପ୍ରୋଟୋଟାଇପିଂ |
సాఫ్ట్‌వేర్ నాణ్యత  హామీ,ସଫ୍ଟୱେର୍ ଗୁଣ  ନିଶ୍ଚିତତା
సాఫ్ట్‌వేర్ రికార్డింగ్  సౌకర్యం,ସଫ୍ଟୱେର୍ ରେକର୍ଡିଂ |  ସୁବିଧା
సాఫ్ట్‌వేర్ విశ్వసనీయత,ସଫ୍ଟୱେର୍ ବିଶ୍ୱସନୀୟତା |
సాఫ్ట్‌వేర్ స్పెసిఫికేషన్,ସଫ୍ଟୱେର୍ ସ୍ପେସିଫିକେସନ୍
సాఫ్ట్‌వేర్ స్టాక్,ସଫ୍ଟୱେର୍ ଷ୍ଟାକ |
సాఫ్ట్‌వేర్ మద్దతు  వ్యవస్థ,ସଫ୍ଟୱେର୍ ସମର୍ଥନ  ସିଷ୍ଟମ୍
సాఫ్ట్‌వేర్ సాధనం,ସଫ୍ଟୱେର୍ ଟୁଲ୍
సాఫ్ట్‌వేర్ ట్రేస్  మోడ్,ସଫ୍ଟୱେର୍ ଟ୍ରେସ  ମୋଡ୍
సోల్డర్ మాస్క్,ସୋଲଡର ମାସ୍କ |
ఘన లోపం,କଠିନ ତ୍ରୁଟି |
ఘన ఫాంట్ ప్రింటర్,କଠିନ ଫଣ୍ଟ ପ୍ରିଣ୍ଟର୍ |
ఘన తర్కం  సాంకేతికం,କଠିନ ଲଜିକ୍ |  ଟେକ୍ନୋଲୋଜି
ఘన స్థితి,କଠିନ ଅବସ୍ଥା |
ఘన స్థితి  భాగం,କଠିନ ଅବସ୍ଥା |  ଉପାଦାନ
ఘన స్థితి  కంప్యూటర్,କଠିନ ଅବସ୍ଥା |  କମ୍ପ୍ୟୁଟର
సాలిడ్ స్టేట్ మెమరీ,କଠିନ ରାଜ୍ୟ ସ୍ମୃତି |
పరిష్కరించగల,ସମାଧାନଯୋଗ୍ୟ
సోనిక్ ఆలస్యం లైన్,ସୋନିକ୍ ବିଳମ୍ବ ରେଖା |
క్రమబద్ధీకరించడం  కారకం,ବ୍ଲକିଂ ସର୍ଟ କରନ୍ତୁ |  କାରକ
సర్టర్,ସର୍ଟର୍
క్రమబద్ధీకరణ తరం,ନିଯୁକ୍ତି ଆବଶ୍ୟକ |
స్క్రాచ్ క్రమబద్ధీకరించండి  టేప్,ସର୍ଟାଇନ୍ ସ୍କ୍ରାଚ୍ |  ଟେପ୍
సార్టింగ్,ସର୍ଟିଂ
అంశాన్ని క్రమబద్ధీకరించడం,ଆଇଟମ୍ ସର୍ଟ କରିବା |
సార్టింగ్ ప్రోగ్రామ్,ସର୍ଟିଂ ପ୍ରୋଗ୍ରାମ
సార్టింగ్ రివైండ్  సమయం,ରିଭାଇଣ୍ଡ ସର୍ଟ କରିବା |  ସମୟ
సార్టింగ్ సీక్వెన్సింగ్  కీ,କ୍ରମ ସର୍ଟିଂ |  ଚାବି
స్ట్రింగ్ క్రమబద్ధీకరించడం,ଷ୍ଟ୍ରିଙ୍ଗ୍ ସର୍ଟିଂ |
సార్టింగ్ వర్క్ టేప్ (= సార్టింగ్ స్క్రాచ్ టేప్),କାର୍ଯ୍ୟ ଟେପ୍ ସର୍ଟ କରିବା (= ସ୍କ୍ରାଚ୍ ଟେପ୍ ସର୍ଟ କରିବା)
కీ క్రమబద్ధీకరించండి,ସର୍ଟ କୀ
క్రమబద్ధీకరించండి,ମିଶ୍ରଣ ସର୍ଟ କରନ୍ତୁ |
విలీన సౌకర్యాన్ని క్రమబద్ధీకరించండి,ମିଶ୍ରଣ ମିଶ୍ରଣ ସୁବିଧା |
క్రమబద్ధీకరించండి  జనరేటర్,ମିଶ୍ରଣ ସର୍ଟ କରନ୍ତୁ |  ଜେନେରେଟର
క్రమబద్ధీకరించండి  ప్రోగ్రామ్,ମିଶ୍ରଣ ସର୍ଟ କରନ୍ତୁ |  ପ୍ରୋଗ୍ରାମ୍
పాస్ క్రమబద్ధీకరించండి,ପାସ୍ ପାସ୍
క్రమబద్ధీకరించిన ప్రోగ్రామ్,ସର୍ଟ ପ୍ରୋଗ୍ରାମ୍ |
ఎంపిక ఎంపిక,ଚୟନ କରନ୍ତୁ |
క్రమబద్ధీకరణ యుటిలిటీ,ଉପଯୋଗୀତା ସର୍ଟ କରନ୍ତୁ |
మూలం వర్ణమాల,ଉତ୍ସ ବର୍ଣ୍ଣମାଳା
మూల కోడ్,ଉତ୍ସ କୋଡ୍
మూల కోడ్  అనుకూలత,ଉତ୍ସ କୋଡ୍  ସୁସଙ୍ଗତତା
మూల కోడింగ్,ଉତ୍ସ କୋଡିଂ
మూల కోడింగ్  సిద్ధాంతం,ଉତ୍ସ କୋଡିଂ  ଥିଓରେମ୍ |
మూలం  కుదింపు  కోడింగ్,ଉତ୍ସ  ସଙ୍କୋଚନ  ସହଯୋଗ
మూలం  కుదింపు  కారకం,ଉତ୍ସ  ସଙ୍କୋଚନ  କାରକ
మూల కంప్యూటర్,ଉତ୍ସ କମ୍ପ୍ୟୁଟର
మూల డేటా,ଉତ୍ସ ଡାଟା |
మూల డేటా  సముపార్జన,ଉତ୍ସ ଡାଟା |  ଅଧିଗ୍ରହଣ
మూల డేటా  ఆటోమేషన్,ଉତ୍ସ ଡାଟା |  ସ୍ୱୟଂଚାଳିତ
మూల డేటా కార్డ్,ଉତ୍ସ ଡାଟା କାର୍ଡ |
మూల డెక్,ଉତ୍ସ ଡେକ୍
మూల పత్రం,ଉତ୍ସ ଡକ୍ୟୁମେଣ୍ଟ୍ |
మూల ఎడిటర్,ଉତ୍ସ ସମ୍ପାଦକ
మూల ఫైల్,ଉତ୍ସ ଫାଇଲ୍ |
మూల కీ,ଉତ୍ସ ଚାବି |
మూల భాష,ଉତ୍ସ ଭାଷା
మూల భాష  డీబగ్గింగ్,ଉତ୍ସ ଭାଷା  ତ୍ରୁଟି ନିବାରଣ କରୁଛି |
మూల భాష  అనువాదం,ଉତ୍ସ ଭାଷା  ଅନୁବାଦ
మూల లైబ్రరీ,ଉତ୍ସ ଲାଇବ୍ରେରୀ |
మూల జాబితా  (= ప్రోగ్రామ్  జాబితా),ଉତ୍ସ ତାଲିକା  (= ପ୍ରୋଗ୍ରାମ୍ |  ତାଲିକା)
సోర్స్ మెషిన్,ଉତ୍ସ ମେସିନ୍ |
మూల స్థూల  నిర్వచనం,ଉତ୍ସ ମାକ୍ରୋ |  ସଂଜ୍ଞା
మూల మాడ్యూల్,ଉତ୍ସ ମଡ୍ୟୁଲ୍ |
మూల మాడ్యూల్  గ్రంధాలయం,ଉତ୍ସ ମଡ୍ୟୁଲ୍ |  ଲାଇବ୍ରେରୀ |
సోర్స్ ఒపెరాండ్  రిజిస్టర్,ଉତ୍ସ ଅପରେଣ୍ଡ୍ |  ପଞ୍ଜିକରଣ କର |
సోర్స్ ప్యాక్,ଉତ୍ସ ପ୍ୟାକ୍ |
మూల కార్యక్రమం,ଉତ୍ସ ପ୍ରୋଗ୍ରାମ
మూల కార్యక్రమం  కంపైలింగ్,ଉତ୍ସ ପ୍ରୋଗ୍ରାମ  ତୁଳନା
సోర్స్ రికార్డింగ్,ଉତ୍ସ ରେକର୍ଡିଂ |
మూల సమితి,ଉତ୍ସ ସେଟ୍ |
మూల ప్రకటన,ଉତ୍ସ ବିବୃତ୍ତି
మూల ప్రకటన  గ్రంధాలయం,ଉତ୍ସ ବିବୃତ୍ତି  ଲାଇବ୍ରେରୀ |
మూల పట్టిక,ଉତ୍ସ ସାରଣୀ |
మూల యుటిలిటీ,ଉତ୍ସ ଉପଯୋଗୀତା |
స్థలం,ସ୍ଥାନ
స్పేస్ క్యారెక్టర్,ସ୍ପେସ୍ ବର୍ଣ୍ଣ
స్పేస్ కోడ్,ସ୍ପେସ୍ କୋଡ୍
అంతరిక్ష సంక్లిష్టత,ସ୍ପେସ୍ ଜଟିଳତା |
స్పేస్ డొమైన్,ସ୍ପେସ୍ ଡୋମେନ୍ |
అంతరిక్ష స్థాయి,ସ୍ଥାନ ସ୍ତର
స్థలం పరిమాణీకరణ,ଅବସ୍ଥାନ ପରିମାଣ
అంతరిక్ష అణచివేత,ସ୍ପେସ୍ ଦମନ
స్పేస్-టైమ్  సంబంధం,ସ୍ପେସ୍-ଟାଇମ୍  ସମ୍ପର୍କ
స్పేస్-టు మార్క్  పరివర్తన,ସ୍ପେସ୍-ରୁ ମାର୍କ  ସଂକ୍ରମଣ
అంతరం పక్షపాతం,ବ୍ୟବଧାନ ପକ୍ଷପାତ
స్పేసింగ్-ఎండ్  వక్రీకరణ,ବ୍ୟବଧାନ-ଶେଷ  ବିକୃତି
స్పాన్ లైన్,ବିସ୍ତାର
విస్తరించిన శ్రేణి,ସ୍ପଙ୍କିତ ଆରେ |
స్పేనింగ్ సబ్‌గ్రాఫ్,ସପୋଗ୍ରାଫ୍ ବିସ୍ତାର କରିବା |
చెట్టు విస్తరించి ఉంది,ବାଜିବା ଗଛ |
చిన్న శ్రేణి,Spars aryy
చిన్న మాతృక,Spars matrix
ప్రత్యేక ప్రయోజనం  కంప్యూటర్,ବିଶେଷ ଉଦ୍ଦେଶ୍ୟ |  କମ୍ପ୍ୟୁଟର
ప్రత్యేక ప్రయోజనం  భాష,ବିଶେଷ ଉଦ୍ଦେଶ୍ୟ |  ଭାଷା
ప్రత్యేక రిజిస్టర్,ବିଶେଷ ରେଜିଷ୍ଟର |
ప్రత్యేక సేవ,ବିଶେଷ ସେବା |
నిర్దిష్ట చిరునామా,ନିର୍ଦ୍ଦିଷ୍ଟ ଠିକଣା
స్పెసిఫికేషన్  ప్రకటన,ନିର୍ଦ୍ଦିଷ୍ଟକରଣ  ଷ୍ଟେଟମେଣ୍ଟ
స్పెసిఫికేషన్  ఉపప్రోగ్రామ్,ନିର୍ଦ୍ଦିଷ୍ଟକରଣ  ସବ୍ କ୍ରିପ୍ରାମ
నిర్దిష్ట కోడ్,ନିର୍ଦ୍ଦିଷ୍ଟ କୋଡ୍
నిర్దిష్ట కోడింగ్,ନିର୍ଦ୍ଦିଷ୍ଟ କୋଡିଂ |
నిర్దిష్ట ప్రోగ్రామ్,ନିର୍ଦ୍ଦିଷ୍ଟ କାର୍ଯ୍ୟକ୍ରମ |
నిర్దిష్ట దినచర్య,ନିର୍ଦ୍ଦିଷ୍ଟ ରୁଟିନ୍ |
స్పెక్ట్రల్ స్పందన,ସ୍ପେକ୍ଟାଲ୍ ପ୍ରତିକ୍ରିୟା |
స్పీచ్ కాలింగ్,ବକ୍ତବ୍ୟ କଲିଂ
ప్రసంగ ఇన్పుట్,ଭାଷଣ ଇନପୁଟ୍
స్పీచ్ ప్లస్  సిగ్నలింగ్,ବକ୍ତବ୍ୟ ପ୍ଲସ୍  ସଙ୍କେତ
స్పీచ్ స్క్రాంబ్లర్,ବକ୍ତବ୍ୟ ସ୍କ୍ରାମବ୍ଲର୍ |
స్పీచ్ సింథసైజర్,ବକ୍ତବ୍ୟ ସିନ୍ଥେସିାଇଜର୍ |
స్పీడ్ కాలింగ్,ଗତି କଲ୍
గోళాకార రకం  తల,ଗୋଲାକାର ପ୍ରକାର |  ମୁଣ୍ଡ
స్పిన్ లాక్,ସ୍ପିନ୍ ଲକ୍ |
స్పైరల్ ఫోర్ కేబుల్,ସ୍ପିରାଲ୍ ଚାରୋଟି କେବୁଲ୍ |
స్ప్లైన్,ସ୍ପ୍ଲିନ୍ |
స్ప్లిట్ కేటలాగ్,ଛେପ ପକାନ୍ତୁ |
విభజించిన తెర,ସ୍କ୍ରିନ୍ ସପ୍ଲିଟ୍ ସ୍କ୍ରିନ୍ |
విభజన,ବିଭାଜନ
స్పూల్,Spol
స్పూలర్,Spower
స్పూలింగ్,ସ୍ପୁଲଂ
స్పూల్ నిర్వహణ,Spol ପରିଚାଳନା
స్ప్రెడ్ స్పెక్ట్రం,ସ୍ପେକ୍ଟ୍ରମ୍ ବିସ୍ତାର କରନ୍ତୁ |
స్ప్రెడ్ స్పెక్ట్రం  మాడ్యులేషన్,ବିସ୍ତାର-ସ୍ପେକ୍ଟ୍ରମ୍ |  ମୋଡ୍ୟୁଲେସନ୍
స్ప్రాకెట్ ఫీడ్,ସ୍ପ୍ରୋକେଟ୍ ଫିଡ୍ |
స్ప్రాకెట్ హోల్,ସ୍ପ୍ରୋକେଟ୍ ହୋଲ୍ |
స్ప్రాకెట్ ట్రాక్,ସ୍ପ୍ରୋକେଟ୍ ଟ୍ରାକ୍ |
స్పుర్ట్ సిగ్నలింగ్,ସ୍ପର୍ଟ ସଙ୍କେତ
స్క్వేర్ మ్యాట్రిక్స్,ବର୍ଗ ମ୍ୟାଟ୍ରିକ୍ସ |
స్క్వీల్,ଚପଲ
స్క్వీలింగ్,ଚିପିଦିଅ |
స్థిరమైన రాష్ట్రం,ସ୍ଥିର ଅବସ୍ଥା
స్టాక్,ଷ୍ଟାକ
స్టాక్ అల్గోరిథం,ଆଲଗୋରିଦମ
స్టాక్ ఆర్కిటెక్చర్,ଷ୍ଟାକ୍ ସ୍ଥାପତ୍ୟ
స్టాక్ ఆటోమాటా,ଷ୍ଟାକ ଅଟୋମେଟାକୁ |
పేర్చబడిన గ్రాఫ్,ଷ୍ଟାକ୍ ହୋଇଥିବା ଗ୍ରାଫ୍ |
పేర్చబడిన ఉద్యోగం,ଷ୍ଟାକ୍ ହୋଇଥିବା କାର୍ଯ୍ୟ
పేర్చబడిన ఉద్యోగం  ప్రాసెసింగ్,ଷ୍ଟାକ୍ ହୋଇଥିବା କାର୍ଯ୍ୟ  ପ୍ରକ୍ରିୟାକରଣ
స్టాక్ ఫ్రేమ్,ଷ୍ଟାକ୍ ଫ୍ରେମ୍ |
స్టాక్ సూచిక,ଷ୍ଟାକ ସୂଚକ |
స్టాకింగ్,ଷ୍ଟାକିଂ
స్టాక్ మానిప్యులేషన్ (= స్టాక్ ప్రాసెసింగ్),ଷ୍ଟାକ ମନିପୁଲେସନ୍ (= ଷ୍ଟାକ ପ୍ରକ୍ରିୟାକରଣ)
స్టాక్ పాయింటర్,ଷ୍ଟାକ ପଏଣ୍ଟର୍ |
స్టాక్ పాయింటర్  చిరునామా మోడ్,ଷ୍ଟାକ ପଏଣ୍ଟର୍ |  ଠିକଣା ମୋଡ୍
స్టాక్ ప్రాసెసింగ్,ଷ୍ଟାକ ପ୍ରକ୍ରିୟାକରଣ |
స్టేజింగ్,ଠିଆ ହେବାର
మెట్ల  తరంగ రూపం,ପାହାଞ୍ଚ  ତରଙ୍ଗଫର୍ମ |
ఒంటరిగా నిలబడండి,ଏକାକୀ ଠିଆ ହୁଅ
ఒంటరిగా నిలబడండి  మోడెమ్,ଏକାକୀ ଠିଆ ହୁଅ  ମୋଡେମ୍
ప్రామాణిక డేటా  మార్పిడి,ଷ୍ଟାଣ୍ଡାର୍ଡ ତଥ୍ୟ |  ବିନିମୟ
ప్రామాణిక డేటా  ఫార్మాట్,ଷ୍ଟାଣ୍ଡାର୍ଡ ତଥ୍ୟ |  ଫର୍ମାଟ୍
ప్రామాణిక ఫైల్,ମାନକ ଫାଇଲ |
ప్రామాణిక రూపం,ମାନକ ଫର୍ମ
ప్రామాణిక గ్రాఫ్,ଷ୍ଟାଣ୍ଡାର୍ଡ ଗ୍ରାଫ୍ |
ప్రమాణం సమాచారం,ମାନକ ସୂଚନା
ప్రామాణిక ఇంటర్ఫేస్,ଷ୍ଟାଣ୍ଡାର୍ଡ ଇଣ୍ଟରଫେସ୍ |
ప్రామాణీకరణ,ମାନକ
ప్రామాణిక లేబుల్,ଷ୍ଟାଣ୍ଡାର୍ଡ ଲେବଲ୍ |
ప్రామాణిక ఆపరేటింగ్  విధానం,ମାନକ ଅପରେଟିଂ |  ପ୍ରଣାଳୀ
ప్రామాణిక ఉత్పత్తి  మొత్తాల,ମାନକ ଉତ୍ପାଦ  ସିମ୍ ର
ప్రామాణిక ఉత్పత్తి  పదం,ମାନକ ଉତ୍ପାଦ  ଶବ୍ଦ
ప్రామాణిక ప్రోగ్రామ్,ମାନକ କାର୍ଯ୍ୟକ୍ରମ |
ప్రమాణం  సబ్‌ట్రౌటిన్,ମାନକ  ସବ୍ରୋଟାଇନ୍ |
ప్రామాణిక మొత్తం  ఉత్పత్తులు,ମାନକ ରାଶି  ଉତ୍ପାଦଗୁଡିକ
ప్రామాణిక మొత్తం పదం,ଷ୍ଟାଣ୍ଡାର୍ଡ ରାଶି ଶବ୍ଦ |
ప్రామాణిక వ్యవస్థ  చర్య,ମାନକ ବ୍ୟବସ୍ଥା  କାର୍ଯ୍ୟ
స్టాండ్బై,ସମର୍ଥନ
స్టాండ్బై  అప్లికేషన్,ସମର୍ଥନ  ପ୍ରୟୋଗ
స్టాండ్బై బ్లాక్,ଷ୍ଟାଣ୍ଡବାଇ ବ୍ଲକ
స్టాండ్బై కంప్యూటర్,ଷ୍ଟାଣ୍ଡବାଇ କମ୍ପ୍ୟୁଟର |
స్టాండ్బై పరికరాలు,ଷ୍ଟାଣ୍ଡବାଇ ଉପକରଣ |
స్టాండ్బై రిజిస్టర్,ଷ୍ଟାଣ୍ଡବାଇ ପଞ୍ଜିକରଣ |
స్టాండ్బై సమయం,ଷ୍ଟାଣ୍ଡବାଇ ସମୟ
స్టార్ మూసివేత,ଷ୍ଟାର୍ ବନ୍ଦ |
స్టార్ ఎత్తు,ଷ୍ଟାର୍ ଉଚ୍ଚତା |
స్టార్ నెట్‌వర్క్,ଷ୍ଟାର୍ ନେଟୱାର୍କ |
స్టార్ ప్రోగ్రామ్,ତାରା ପ୍ରୋଗ୍ରାମ୍
స్టార్ బిట్ (= ప్రారంభం  సిగ్నల్),ଷ୍ଟାର୍ ବିଟ୍ (= ଆରମ୍ଭ କରନ୍ତୁ |  ସଙ୍କେତ)
డయలింగ్ ప్రారంభించడం  సిగ్నల్,ଡାଏଲ୍ ଆରମ୍ଭ କରିବା |  ସଙ୍କେତ
ప్రారంభ మూలకం  (= ప్రారంభ సిగ్నల్),ଉପାଦାନ ଆରମ୍ଭ  (= ସାଇନିକ୍ ଆରମ୍ଭ କରନ୍ତୁ)
ప్రారంభ స్థానం,ପ୍ରାରମ୍ଭ ବିନ୍ଦୁ
ప్రారంభించండి కీ,ଆରମ୍ଭ କୀ
ఫార్మాట్ ప్రారంభం  నియంత్రణ,ଫର୍ମାଟ୍ ଆରମ୍ଭ  ନିୟନ୍ତ୍ରଣ
సందేశం ప్రారంభం  కోడ్,ବାର୍ତ୍ତା ଆରମ୍ଭ  କୋଡ୍
టెక్స్ట్ ప్రారంభం  పాత్ర,ପାଠ ଆରମ୍ଭ  ବର୍ଣ୍ଣ
ప్రారంభ సిగ్నల్,ସଙ୍କେତ ଆରମ୍ଭ କରନ୍ତୁ |
ప్రారంభించండి,ଷ୍ଟପ୍ ଆରମ୍ଭ କରନ୍ତୁ |
స్టార్ట్ స్టాప్ సిస్టమ్,ଷ୍ଟପ୍ ସିଷ୍ଟମ୍ ଆରମ୍ଭ କରନ୍ତୁ |
స్టాప్ సమయం ప్రారంభించండి,ସମୟ ବନ୍ଦ କରନ୍ତୁ |
ప్రారంభించండి  ప్రసార,ଷ୍ଟପ୍ ଆରମ୍ଭ କରନ୍ତୁ |  ସଂକ୍ରମଣ
ప్రారంభ చిహ్నం,ପ୍ରତୀକ ଆରମ୍ଭ କରନ୍ତୁ |
ప్రారంభ సమయం,ସମୟ ଆରମ୍ଭ
ఆకలి,ଅନାହାର
రాష్ట్ర నియామకం,ରାଜ୍ୟ ଆସାଇନମେଣ୍ଟ |
రాష్ట్ర కోడ్,ରାଜ୍ୟ କୋଡ୍
ప్రకటన,ଷ୍ଟେଟମେଣ୍ଟ
స్టేట్మెంట్ బాడీ,ଷ୍ଟେଟମେଣ୍ଟ ଶରୀର
స్టేట్మెంట్ ఫంక్షన్  నిర్వచనం,ଷ୍ଟେଟମେଣ୍ଟ ଫଙ୍କସନ୍ |  ସଂଜ୍ଞା
ప్రకటన  ఐడెంటిఫైయర్,ଷ୍ଟେଟମେଣ୍ଟ  ପରିଚାୟକ
స్టేట్మెంట్ లేబుల్,ଷ୍ଟେଟମେଣ୍ଟ ଲେବଲ୍ |
స్టేట్మెంట్ లేబుల్  స్థిరాంకం,ଷ୍ଟେଟମେଣ୍ଟ ଲେବଲ୍ |  ସ୍ଥିର
స్టేట్మెంట్ సంఖ్య,ଷ୍ଟେଟମେଣ୍ଟ ନମ୍ବର
స్టేట్మెంట్ క్రియ,ଷ୍ଟେଟମେଣ୍ଟ କ୍ରିୟା
రాష్ట్ర పట్టిక,ଷ୍ଟେଟ୍ ଟେବୁଲ୍ |
రాష్ట్ర పరివర్తన  ఫంక్షన్,ରାଜ୍ୟ ପରିବର୍ତ୍ତନ  କାର୍ଯ୍ୟ
స్టాటిక్ కేటాయింపు,ପରିସଂଖ୍ୟାନ ବଣ୍ଟନ
స్టాటిక్ బఫర్  కేటాయింపు,ଷ୍ଟାଟିକ୍ ବଫର୍ |  ଆବଣ୍ଟନ
స్టాటిక్ బఫరింగ్,ଷ୍ଟାଟିକ୍ ବଫର
స్టాటిక్ డేటా  నిర్మాణం,ପରିସଂଖ୍ୟାନ ତଥ୍ୟ  ଗଠନ
స్టాటిక్ డిస్ప్లే  చిత్రం,ପରିସଂଖ୍ୟାନ ପ୍ରଦର୍ଶନ  ପ୍ରତିଛବି |
స్టాటిక్ డంప్,ଷ୍ଟାଟିକ୍ ଡମ୍ପ
స్టాటిక్ లోపం,ପରିସଂଖ୍ୟାନ ତ୍ରୁଟି |
స్థిరమైనది,ପରିସଂଖ୍ୟାନ
స్టాటిక్ మాగ్నెటిక్  సెల్,ଷ୍ଟାଟିକ୍ ଚୁମ୍ବକୀୟ |  କକ୍ଷ
స్టాటిక్ మెమరీ,ପରିସଂଖ୍ୟାନ ମେମୋରୀ
స్టాటిక్ రామ్,ପରିସଂଖ୍ୟାନ RAM
స్టాటిక్ స్టోరేజ్,ପରିସଂଖ୍ୟାନ ଷ୍ଟୋରେଜ୍
స్టాటిక్ స్టోరేజ్  కేటాయింపు,ପରିସଂଖ୍ୟାନ ଷ୍ଟୋରେଜ୍  ଆବଣ୍ଟନ
స్టాటిక్ సబ్‌ట్రౌటిన్,ଷ୍ଟାଟିକ୍ ସବ୍ରୋଟାଇନ୍ |
స్టాటిక్ టెస్ట్ మోడ్,ପରିସଂଖ୍ୟାନ ପରୀକ୍ଷା ମୋଡ୍ |
స్టాటిక్ వేరియబుల్,ପରିସଂଖ୍ୟାନ ଭେରିଏବଲ୍ |
స్టేషన్  అమరిక,ଷ୍ଟେସନ |  ବ୍ୟବସ୍ଥା
స్థిర  సమాచారం  మూలం,ସ୍ଥିର  ସୂଚନା  ଉତ୍ସ
స్థిర సందేశం  మూలం,ସ୍ଥିର ବାର୍ତ୍ତା |  ଉତ୍ସ
స్టేషన్ బ్యాటరీ,ଷ୍ଟେସନ ବ୍ୟାଟେରୀ |
స్టేషన్ కోడ్,ଷ୍ଟେସନ କୋଡ୍ |
