English,Odiya
recursion formula,ଟର୍ନାରାଉଣ୍ଡ ଫର୍ମୁଲା |
reduced echelon form,କ୍ରମିକ ଫର୍ମ |
reductio-ad-absurdum,ଅସଙ୍ଗତ କାର୍ଯ୍ୟଦକ୍ଷତା |
reduction formula,"ଲୋଗାରିଦମ୍ ସୂତ୍ର, ସମାନତା ସୂତ୍ର |"
reference line,"ରେଫରେନ୍ସ ଲାଇନ୍, ରେଫରେନ୍ସ ଲାଇନ୍ |"
reference point,ରେଫରେନ୍ସ ପଏଣ୍ଟ ରେଫରେନ୍ସ ପଏଣ୍ଟ |
reflected wave,ପ୍ରତିଫଳିତ ତରଙ୍ଗ |
reflection,ପ୍ରତିଫଳନ
reflexive law,ସମାନ ନିୟମ |
region of convergence,ସମ୍ମିଶ୍ରଣ ଅଞ୍ଚଳ |
region of divergence,ଭିନ୍ନ ଅଞ୍ଚଳ |
region of integration,ଏକୀକରଣ ଅଞ୍ଚଳ |
regression analysis,ରିଗ୍ରେସନ୍ ଆନାଲିସିସ୍ |
regression curve,ରିଗ୍ରେସନ୍ ବକ୍ର
regression equation,ରିଗ୍ରେସନ୍ ସମୀକରଣ |
regression line,ରେଗ୍ରେସନ୍ ଲାଇନ୍
regression model,ରିଗ୍ରେସନ୍ ମଡେଲ୍ |
regular curve,ନିୟମିତ ବକ୍ର
regular hexagon,ଷୋହଳ
regular matrix,ନିୟମିତ ମ୍ୟାଟ୍ରିକ୍ସ |
regular tetrahedron,ସମାନ୍ତରାଳ |
relative complement,ଆପେକ୍ଷିକ ସଂପନ୍ନ |
relative maximum,ଆପେକ୍ଷିକ ସର୍ବୋଚ୍ଚ |
relative minimum,ଆପେକ୍ଷିକ ସର୍ବନିମ୍ନ |
relative probability (conditional probability),ଆପେକ୍ଷିକ ସମ୍ଭାବନା |
relative velocity,ଆପେକ୍ଷିକ ବେଗ |
Relativity,"ଆପେକ୍ଷିକତା, ଆପେକ୍ଷିକତା, ଆପେକ୍ଷିକତା |"
relativity theory,ଆପେକ୍ଷିକ ତତ୍ତ୍। |
reliability,ନିର୍ଭରଯୋଗ୍ୟତା
reliability problem,ନିର୍ଭରଯୋଗ୍ୟତା ସମସ୍ୟା |
remainder term,ଅବଶିଷ୍ଟ ପୋଷ୍ଟ
remainder theorem,ଅବଶିଷ୍ଟ ଥିଓରେମ୍ |
repeated limit,ପୁନରାବୃତ୍ତି ସୀମା |
repeated Riemann integral,ପୁନରାବୃତ୍ତି Riemann-integral |
representation,ପ୍ରତିନିଧିତ୍ୱ
Residue,"ଅବଶିଷ୍ଟ, ଅବଶିଷ୍ଟ"
residue at a pole,ଅସୀମତାରେ ରହିଥାଏ |
resolution,"ବିଲୋପ, ପ୍ରତ୍ୟାଖ୍ୟାନ, ଭିନ୍ନତା |"
resolution of forces,ଅସନ୍ତୋଷ |
resolution of velocities,ବେଗ ଆଡଜଷ୍ଟମେଣ୍ଟ୍ |
resultant,ଫଳାଫଳ ଫଳାଫଳ
resultant force,ଫଳାଫଳ ଶକ୍ତି
resultant vector,ଫଳାଫଳ ଭେକ୍ଟର୍ |
revised simplex technique,ପରିବର୍ତ୍ତିତ ଏକକ ପଦ୍ଧତି |
rhombus,ରମ୍ବସ୍
Riemann integral,riemann-integral
right angle,"ଡାହାଣ କୋଣ, ଡାହାଣ କୋଣ |"
right angled triangle,ଡାହାଣ କୋଣିଆ ତ୍ରିରଙ୍ଗା |
right circular cone,ଡାହାଣ ବୃତ୍ତାକାର କୋଣ |
right coset,ଦକ୍ଷିଣ ସେଟ୍
right cylinder,ଡାହାଣ ବୃତ୍ତାକାର ସିଲିଣ୍ଡର |
right handed,ଘଣ୍ଟା ବୁଲାଇ |
right inverse,ଦକ୍ଷିଣ ଓଲଟା
rigorous proof,"ସଠିକ୍ ପ୍ରମାଣ, ସଠିକ୍ ପ୍ରମାଣ |"
ring,"ରିଙ୍ଗ, ରିଙ୍ଗ"
ring of integers,ଇଣ୍ଟିଜର୍ ରିଙ୍ଗ୍
R-integrable,ଆର-ଇଣ୍ଟିଗ୍ରାଲ୍ |
root,"ମୂଳ, ମୂଳ"
root mean square,ବର୍ଗ ମୂଳ ମୂଳ |
root of a polynomial,ବହୁଜନର ମୂଳ |
rotation,"ଘୂର୍ଣ୍ଣନ, ଘୂର୍ଣ୍ଣନ"
rounding error,ଗୋଲାକାର ତ୍ରୁଟି |
row,ଧାଡି
row-by-column multiplication,ଧାଡି-ସ୍ତମ୍ଭ ଗୁଣନ |
row equivalence,ରେଖା ସମାନତା |
row matrix,ଧାଡି ମ୍ୟାଟ୍ରିକ୍ସ |
row rank,ଧାଡି କ୍ରମ |
saddle point,ପଳାୟନ ବିନ୍ଦୁ |
sample,"ନମୁନା, ନମୁନା"
sample means,ନମୁନା ଅର୍ଥ |
sample point,ନମୁନା ବିନ୍ଦୁ |
sample size,ନମୁନା ଆକାର
sample space,ନମୁନା ସ୍ଥାନ
sample standard deviation,ନମୁନା-ମାନକ-ବିଘ୍ନ |
sample survey,ନମୁନା ସର୍ବେକ୍ଷଣ |
sample variance,ନମୁନା ଭିନ୍ନତା |
sampling,"ନମୁନା (v।), ନମୁନା ସଂଗ୍ରହ (n।)"
sampling distribution,ନମୁନା ବଣ୍ଟନ
sampling error,ନମୁନା ତ୍ରୁଟି |
sampling interval,ନମୁନା ବ୍ୟବଧାନ
sampling method,ନମୁନା ପଦ୍ଧତି |
sampling theory,ନମୁନା ନୀତି
sampling with replacement,ପ୍ରତିସ୍ଥାପନ ସହିତ ନମୁନା ସଂଗ୍ରହ |
scalar,"ସ୍କାଲାର୍, ସ୍କାଲାର୍ |"
scalar field,ସ୍କାଲାର୍ ଫିଲ୍ଡ |
scalar matrix,ସ୍କାଲାର୍ ମ୍ୟାଟ୍ରିକ୍ସ |
scalar multiple,ସ୍କାଲାର୍ ଗୁଣ
scalar multiplication,ସ୍କାଲାର୍ ଗୁଣନ |
scalar product,ସ୍କାଲାର୍ ଉତ୍ପାଦ |
scalar quantity,ସ୍କାଲାର୍ |
scalar triple product,ସ୍କାଲାର୍ ଟ୍ରିପଲ୍ ଉତ୍ପାଦ |
scelene triangle,ସ୍କେଲିନ୍ ତ୍ରିରଙ୍ଗା |
scattered diagram,ବିଛାଇବା ଚିତ୍ର
Schrodinger equation,ସ୍କ୍ରୋଡିଙ୍ଗର୍ ସମୀକରଣ |
seasonal fluctuation,"ମ al ସୁମୀ ପରିବର୍ତ୍ତନ, ମ al ସୁମୀ ପରିବର୍ତ୍ତନ |"
secant,"ଅନୁପ୍ରବେଶକାରୀ, ଅନୁପ୍ରବେଶକାରୀ ରେଖା, ନିରାପଦ, ଓଲଟା କୋସାଇନ୍ |"
secant method,ବିଦ୍ଧରଣ ପଦ୍ଧତି |
second derivative,ଦ୍ୱିତୀୟ |
second order,ଦ୍ୱିତୀୟ କ୍ରମ (ଦ୍ୱିତୀୟ ପ୍ରକାର)
section,"ବିଭାଗ, ବିଭାଗ, ବିଭାଗ, ବିଭାଗ, ବିଭାଗ"
sector,"ଉପବିଭାଗ, କ୍ଷେତ୍ର, କ୍ଷେତ୍ର"
segment of a curve,ବକ୍ର ବିଭାଗ
self — adjoint,ଆତ୍ମ ସଂଲଗ୍ନ
self adjoint operator,ସ୍ୱୟଂ ସଂଲଗ୍ନ ଅପରେଟର୍ |
self — conjugate,ସେଲ୍ଫ୍ କଞ୍ଜୁଗେଟ୍ |
semiaxis,ଅଧା ଅକ୍ଷ
semicircle,ଅର୍ଦ୍ଧଚକ୍ର |
semi - definite matrix,କଂକ୍ରିଟ୍ ମ୍ୟାଟ୍ରିକ୍ସ |
semi - definite quadratic form,ଅବିଚ୍ଛେଦ୍ୟ ଚତୁର୍ଭୁଜ |
semigroup,ସମିସୁହୁ |
semi - interval,ଅଧା ବ୍ୟବଧାନ
semi major axis,ଅର୍ଥାତ୍ ମୁଖ୍ୟ ଅକ୍ଷ |
semi minor axis,ଅର୍ଦ୍ଧ ଛୋଟ ଅକ୍ଷ |
separable polynomial,ପୃଥକ ବହୁଭୂତ |
separation of variables,ଭେରିଏବଲ୍ ଅଲଗା
sequence,କ୍ରମ |
sequencing theory,ସୂଚକାଙ୍କ ନୀତି |
sequential analysis,କ୍ରମିକ ବିଶ୍ଳେଷଣ |
sequential sampling,କ୍ରମାଗତ ନମୁନା
serial correlation,ନିର୍ଦ୍ଦିଷ୍ଟ ସମ୍ବନ୍ଧ
series,"ସିରିଜ୍, ସିରିଜ୍, ସିରିଜ୍ |"
set,"ସମୁଦାୟ, ପବନ ଦିଗ, ସାମ୍ପ୍ରତିକ ଦିଗ, ଫ୍ରିଜ୍, ଫ୍ରିଜ୍ (ver।)"
sextant,ସେକ୍ସଟାଣ୍ଟ |
Shewhart control charts,ଶେୱାର୍ଟ କଣ୍ଟ୍ରୋଲ୍ ଚାର୍ଟ |
sign,"ଚିହ୍ନ, ପରିମାଣ"
signature of a matrix,ମ୍ୟାଟ୍ରିକ୍ସ ମାର୍କର |
signature of quadratic form,ଚତୁର୍ଭୁଜ ଚତୁର୍ଭୁଜ ପ୍ରତୀକ |
signed number,ସଚିନ୍ ସଂଖ୍ୟା |
significance level,ମହତ୍ତ୍ level ସ୍ତର |
significance test,ମହତ୍ତ୍ test ପରୀକ୍ଷା |
significant digit,ଉଲ୍ଲେଖନୀୟ ଚିହ୍ନ
sign test,ମାର୍କ ପରୀକ୍ଷା
signum function,ପ୍ରତୀକ କାର୍ଯ୍ୟ
similar ellipses,ସମାନ ଏଲିପସଏଡ୍ |
similar figures,ଏକମାତ୍ର ଚିତ୍ର
similarity,"ସମାନତା, ଅନୁରୂପ |"
similar matrices,ଏକମାତ୍ର ମ୍ୟାଟ୍ରିକ୍ସ |
simple closed curve,ସରଳ ବନ୍ଦ ବକ୍ର
simple correlation,ସରଳ ସମ୍ପର୍କ
simple harmonic motion,ସରଳ ହାରମୋନିକ୍ ଗତି |
simple random sampling,ସରଳ ଅନିୟମିତ ନମୁନା |
simplex,"ସେଟ୍, ସିମ୍ପ୍ଲେକ୍ସ, ଏକପାଖିଆ, ସରଳ |"
simplex algorithm,ଏକପାଖିଆ ଆଲଗୋରିଦମ |
simplex tableau,ଏକକ ଟେବୁଲ୍ |
Simpson's one - third rule,ସିମ୍ପସନ୍ ର ଏକ ତୃତୀୟାଂଶ ନିୟମ |
simulation technique,ଅନୁକରଣ ପଦ୍ଧତି
simultaneous differential equations,ଏକକାଳୀନ ଭିନ୍ନକ୍ଷମ ସମୀକରଣ |
simultaneous equations,ଏକକାଳୀନ ସମୀକରଣ |
sine,"ସାଇନ୍, ସାଇନ"
sine curve,"ସାଇନ ବକ୍ର, ସାଇନ ବକ୍ର"
singleton,ଏକାକୀ
single valued function,ଏକମାତ୍ର କାର୍ଯ୍ୟ
singular integral,ଅଦ୍ଭୁତ ଇଣ୍ଟିଗ୍ରାଲ୍ |
singularity,"ଅଜବତା, ଅଦ୍ଭୁତତା |"
singular matrix,ଅବ arian ଧ ମ୍ୟାଟ୍ରିକ୍ସ |
singular solution,ଅଜବ ସମାଧାନ |
size of sample,ନମୁନା ଆକାର
skewed distribution,ଅଦ୍ଭୁତ ବଣ୍ଟନ |
skew-Hermitian matrix,ହେଟେରୋଜିନସ୍ ହର୍ମିଟିଆନ୍ ମ୍ୟାଟ୍ରିକ୍ସ |
skewness,ବିପରୀତ
skew symmetric matrix,ଅଦ୍ଭୁତ ସମୃଦ୍ଧ ମ୍ୟାଟ୍ରିକ୍ସ |
slack variable,ଭେରିଏବଲ୍ କମ୍ କରିବା |
slope,"ope ୁଲା, ope ୁଲା, ope ୁଲା |"
slope gradient,ope ୁଲା ଗ୍ରେଡିଏଣ୍ଟ୍ |
small brackets,"ବନ୍ଧନୀ, କ୍ଷୁଦ୍ର ବନ୍ଧନ |"
smooth curve,ସିଧା ବକ୍ର
smooth function,ବିଭିନ୍ନ କାର୍ଯ୍ୟ
smoothing of time series,ସୌର ମଣ୍ଡଳ
solar system,
solenoidal vector,ସୋଲେନଏଡାଲ୍ ଭେକ୍ଟର୍ |
solid,"କଠିନ, ମାସ, କ୍ୟୁବ୍ |"
solid geometry,"କ୍ୟୁବିକ୍ ଜ୍ୟାମିତ୍ରୀ, ଷ୍ଟେରୋସ୍କୋପିକ୍ ଜ୍ୟାମିତ୍ରୀ |"
solution,"ସମାଧାନ, ଉପକରଣ"
solution in series,ସିରିଜ୍ ଫର୍ମ ସମାଧାନ |
solution matrix,ସମାଧାନ ମ୍ୟାଟ୍ରିକ୍ସ |
solution of a triangle,ତ୍ରିରଙ୍ଗାର ସମାଧାନ |
solution space,ସମାଧାନ ଜନସଂଖ୍ୟା
Sonine polynomial,ସୋନାଇନ୍ ପଲିନୋମିଆଲ୍ |
space,"ଆକାଶ, ସ୍ଥାନ, ସ୍ଥାନ, ସ୍ଥାନ, ସ୍ଥାନ |"
space curve,ଆକାଶ ବକ୍ର
spanning set,ପ୍ୟାରେଣ୍ଟ୍ ସେଟ୍ |
spatial correlogram,ସ୍ଥାନୀୟ ସମ୍ପର୍କ ଚିତ୍ର |
special linear group,ନିର୍ଦ୍ଦିଷ୍ଟ ରେଖା ଗୋଷ୍ଠୀ |
special orthogonal group,ନିର୍ଦ୍ଦିଷ୍ଟ ଭୂଲମ୍ବ ଗୋଷ୍ଠୀ |
specific gravity,"ନିର୍ଦ୍ଦିଷ୍ଟ ଘନତା, ସମ୍ପର୍କୀୟ ଘନତା |"
spectral mapping theorem,ମାନବ ମ୍ୟାପିଙ୍ଗ୍ ଥିଓରେମ୍ |
spectrum of a function,କାର୍ଯ୍ୟର ଆଦର୍ଶ |
sphere,"କ୍ଷେତ୍ର, କ୍ଷେତ୍ର"
spherical coordinate system,ଗୋଲାକାର ସଂଯୋଜନା ପ୍ରଣାଳୀ |
spherical polar coordinate,ଗୋଲାକାର ପୋଲାର ସଂଯୋଜନା |
spherical triangle,ଗୋଲାକାର ତ୍ରିରଙ୍ଗା |
spherical trigonometry,ଗୋଲାକାର ଟ୍ରାଇଗୋନେମେଟ୍ରୀ |
spiral,spiral
square,"ବର୍ଗ, ବର୍ଗ"
square brackets,"ଗୁରୁ, ଗୁରୁବାନ୍ଦନୀ |"
square integrable,ବର୍ଗ ଇଣ୍ଟିଗ୍ରାଲ୍ |
square matrix,ବର୍ଗ ମ୍ୟାଟ୍ରିକ୍ସ |
square root,ବର୍ଗମୂଳ
stage of sampling,ନମୁନା ପର୍ଯ୍ୟାୟ |
staircase function,କ୍ରମିକ କାର୍ଯ୍ୟ
standard deviation,ମାନଦଣ୍ଡ ବିଚ୍ୟୁତି
standard inner product,ମାନକ ଭିନ୍ନକ୍ଷମ ଉତ୍ପାଦ |
state of equilibrium,ସନ୍ତୁଳନ
stationary curve,ଅସ୍ଥିର ବକ୍ର
stationary point,ନିର୍ବନ୍ଧ ବିନ୍ଦୁ |
stationary value,ଚକିତ ମୂଲ୍ୟ
statistic,"ନମୁନା, ଚିତ୍ର"
statistical,ପରିସଂଖ୍ୟାନ
statistical data,ପରିସଂଖ୍ୟାନ ବିଶ୍ଳେଷଣ |
statistical distribution,ପରିସଂଖ୍ୟାନ ବଣ୍ଟନ |
statistical hypothesis,ପରିସଂଖ୍ୟାନ ଅନୁମାନ
statistical inference,ପରିସଂଖ୍ୟାନ ଆନୁମାନିକତା |
statistical model,ପରିସଂଖ୍ୟାନ ମଡେଲ୍ |
statistical population,ପରିସଂଖ୍ୟାନ ଜନସଂଖ୍ୟା
statistical quality control,ପରିସଂଖ୍ୟାନ ଗୁଣବତ୍ତା ନିୟନ୍ତ୍ରଣ |
statistics,"ପରିସଂଖ୍ୟାନ, ପରିସଂଖ୍ୟାନ"
steady,"ଅପରିବର୍ତ୍ତିତ, ସ୍ଥିର, ସ୍ଥିର, ସ୍ଥାୟୀ |"
steady state solution,ସ୍ଥାୟୀ ରାଜ୍ୟ ସମାଧାନ |
steep ascent (of a curve),ଅଧିକ ପ୍ରବୃତ୍ତ ମାଉଣ୍ଟ |
steepest ascent design,ope ୁଲା-ଚ imb ିବା ଡିଜାଇନ୍ |
steepest descent,ଶିଖର ଅବତରଣ |
step function,"ଷ୍ଟେପ୍-ଫଙ୍କସନ୍, ଷ୍ଟେପ୍-ଫଙ୍କସନ୍ |"
Stirling series,ଷ୍ଟର୍ଲିଂ ପରିସର |
stochastic,"ଷ୍ଟୋକାଷ୍ଟିକ୍, ସମ୍ଭାବ୍ୟତା |"
stochastic matrix,ସମ୍ଭାବ୍ୟ ମାଟ୍ରିକ୍ସ |
stochastic model,ସମ୍ଭାବ୍ୟ ମଡେଲ |
stochastic programming,ସମ୍ଭାବ୍ୟ ପ୍ରୋଗ୍ରାମିଂ |
stochastic variable,ସମ୍ଭାବ୍ୟ ଭେରିଏବଲ୍ |
Stokes’ theorem,ଷ୍ଟୋକ୍ସ ଥିଓରେମ୍ |
straight line,"ସିଧା ରେଖା, ସିଧା ରେଖା, ସିଧା ରେଖା |"
strata chart,"ସ୍ତର ଚାର୍ଟ, ବାର୍ ଚାର୍ଟ |"
stratification,"ସ୍ତରକରଣ, ସ୍ତରକରଣ"
stratified sampling,ସ୍ତରୀୟ ନମୁନା ସଂଗ୍ରହ |
stream-line,"ଫ୍ଲୋ-ଲାଇନ୍, ଷ୍ଟ୍ରିମ୍-ଲାଇନ୍ |"
stress,ଚାପ
strictly convex function,ଦୃ strongly ଭାବରେ ପ୍ରବୃତ୍ତ କାର୍ଯ୍ୟ |
strictly decreasing,କ୍ରମାଗତ ଭାବରେ ହ୍ରାସ ହେଉଛି |
strictly increasing,କ୍ରମାଗତ ବୃଦ୍ଧି |
strictly monotonic function,କ୍ରମାଗତ ଅର୍ଡିନେଟ୍ ଫଙ୍କସନ୍ |
"Student's test (Student's ""t"" test)",ଛାତ୍ର ପରୀକ୍ଷା (ଛାତ୍ର &#39;t&#39; ପରୀକ୍ଷା)
sub-collection,ସବ୍କୋଲେକ୍ସନ୍ |
sub determinant,ଉପ-ନିର୍ଣ୍ଣୟକାରୀ |
subfield,ଉପ-ଅଞ୍ଚଳ |
subgroup,"ସବ୍କ୍ଲାସ୍, ସବ୍ ଗ୍ରୁପ୍, ସବ୍ ଗ୍ରୁପ୍ |"
sub-interval,ବ୍ୟବଧାନ
submatrix,"submatrix, submatrix"
subscript,"ଫୁଟ୍ ନୋଟ୍, ଫୁଟ୍ ନୋଟ୍, ଫୁଟ୍ ନୋଟ୍ |"
subsequence,ଉତ୍ତରାଧିକାରୀ
subset,ଉପସେଟ
subspace,ଜନସଂଖ୍ୟା
substitution,ପ୍ରତିସ୍ଥାପନ
subtangent,ସେମି ଟ୍ୟାକ୍ସିଲ୍ |
subtend,"ସ୍ଥାନାନ୍ତର କରିବାକୁ, ସ୍ଥାନାନ୍ତର କରିବାକୁ |"
subtract,"କମ, କମ"
subtraction,"ବିତରଣ, ବିତରଣ"
successive,ଧୀରେ ଧୀରେ
successive differentiation,ପ୍ରଗତିଶୀଳ ଭିନ୍ନତା |
successive integration,ପ୍ରଗତିଶୀଳ ଏକୀକରଣ |
successor,ଶେଷ
suffix,ସଂଲଗ୍ନ ହୋଇଛି |
sum,"ରାଶି, ରାଶି, ରାଶି ଫଳାଫଳ, ରାଶି"
sum function,ରାଶି କାର୍ଯ୍ୟ
summable,ସଂକଳନ
summand,ଯୋଗ ବ୍ଲକ
summation,ସଂକଳନ
summation convention,ସଂକଳନ ସମ୍ମିଳନୀ |
summation formula,ସଂକଳନ ସୂତ୍ର
summation of series,ଗ୍ରେଡ୍ ସଂଗ୍ରହ
summation sign,ସଂକଳନ ପ୍ରତୀକ |
sum to infinity,ଯୋଗ ଅସୀମତା ପର୍ଯ୍ୟନ୍ତ |
superscript,"ମୂର୍ଖ, ମୂର୍ଖ"
superset,ଓଭରସେଟ୍ |
supersonic flow,ସୁପରସୋନିକ୍ ପ୍ରବାହ |
supplementary angle,ସପ୍ଲିମେଣ୍ଟାରୀ କୋଣ
supporting hyperplane,ଲାକେଡ୍ ଫ୍ଲେସ୍ ଫ୍ଲାଟ |
support of function,କାର୍ଯ୍ୟର ସମର୍ଥନ
suppose,"କଳ୍ପନା କର, ଅନୁମାନ କର |"
supremum,ଉଚ୍ଚ
surd,କର୍ନି
surface,"ଭୂପୃଷ୍ଠ, ଭୂପୃଷ୍ଠ, ଭୂପୃଷ୍ଠ |"
surface area,ଡୋର୍ସାଲ୍ କ୍ଷେତ୍ର |
surface integral,ପୃଷ୍ଠା ଅବିଚ୍ଛେଦ୍ୟ |
surjection,ଆବରଣ |
surjective,ଆବରଣ |
surjective map,କଭର ମାନଚିତ୍ର
symbol,ସାଇନ୍ କରନ୍ତୁ |
symbolic logic,ସାଙ୍କେତିକ ତର୍କ |
symbolic model,ସାଙ୍କେତିକ ମଡେଲ୍ |
symmetric,ସମୃଦ୍ଧ
symmetrical,ଆଇସୋମେଟ୍ରିକ୍ |
symmetric determinant,"ସିମେଟ୍ରିକ୍ ନିର୍ଣ୍ଣୟକାରୀ, ସିମେଟ୍ରିକ୍ ନିର୍ଣ୍ଣୟକାରୀ |"
symmetric difference,ସମୃଦ୍ଧ ପାର୍ଥକ୍ୟ |
symmetric matrix,ସମୃଦ୍ଧ ମ୍ୟାଟ୍ରିକ୍ସ |
system analysis,ସିଷ୍ଟମ୍ ଆନାଲିସିସ୍ ସିଷ୍ଟମ୍ ଆନାଲିସିସ୍ |
systematic sampling,କ୍ରମିକ ନମୁନା ସଂଗ୍ରହ |
table,"ଟେବୁଲ୍, ଟେବୁଲ୍"
tableau,"ଟେବୁଲ୍, ଟେବୁଲ୍"
table of integrals,ଅବିଚ୍ଛେଦ୍ୟ ସାରଣୀ |
tabular,"ଟାବୁଲାର୍, ଫ୍ଲାଟ |"
tabular form,ଟାବୁଲାର୍ ଫର୍ମ |
tabular logarithm,"ଟାବୁଲାର୍ ଲୋଗାରିଦମ୍, ଟାବୁଲାର୍ ଲୋଗାରିଦମ୍ |"
tabulate,ଟ୍ୟାବୁଲେଟ୍ |
tabulated value,ଟାବୁଲାର୍ ଭାଲ୍ୟୁ
tabulation,ଟ୍ୟାବୁଲେସନ୍ |
tabulator,"ଟାବୁଲାର୍, ଟାବୁଲାର୍ ମେସିନ୍, ଟାବୁଲାର୍ |"
tail,"ଲାଞ୍ଜ, ଲାଞ୍ଜ |"
tail area (of distribution),ଲାଞ୍ଜ କ୍ଷେତ୍ର (ବିତରଣର)
tangency,ସ୍ପର୍ଶ କରନ୍ତୁ |
tangent,"ଟାଙ୍ଗେଣ୍ଟ, ଟାଙ୍ଗେଣ୍ଟ, ଟାଙ୍ଗେଣ୍ଟ, ଟାଙ୍ଗେଣ୍ଟ |"
tangent hyperplane,ଚମଡା ଫ୍ଲାଟକୁ ସ୍ପର୍ଶ କର |
tangential,"ଟ୍ୟାକ୍ସିଲ୍, ଟାଙ୍ଗେନସିଆଲ୍ |"
tangential component,ଟାଙ୍ଗେଣ୍ଟ୍ ଉପାଦାନ |
tangential section,ଟାଙ୍ଗେଣ୍ଟ କଟ୍ |
tangent line,ଟାଙ୍ଗେଣ୍ଟ୍ ରେଖା |
tangent plane,"ଟ୍ୟାକ୍ସିଲ୍ ପ୍ଲେନ୍, ଟ୍ୟାକ୍ଟିଲ୍ ପ୍ଲେନ୍ |"
tangent space,ଜନସଂଖ୍ୟାକୁ ସ୍ପର୍ଶ କରନ୍ତୁ |
tape punch,ଟେପ୍ ପିଚ୍ |
tape reader,ଟେପ୍ ରିଡର୍ |
Tauberian theorem,ଟାବ୍ରିଙ୍କ ଥିଓରେମ୍ |
Taylor's theorem,ଟେଲର୍ ଥିଓରେମ୍ |
Tchebychev metric,ଶେବିଶେଭ୍ ଦୂରତା |
t-distribution,ଟି-ବଣ୍ଟନ |
telescopic series,ଅନ୍ତର୍ନିହିତ କ୍ରମ |
temporal coordinates,ସାମୟିକ ସଂଯୋଜନା |
temporal relationship,ସାମୟିକ ସମ୍ପର୍କ |
temporal variable,ସମୟ ଭେରିଏବଲ୍ |
tensile strength,ତନଯ ସକତୀ
tensor,"କ୍ଷେତ୍ର, ଟେନସର୍ |"
tensor analysis,କ୍ଷେତ୍ର ବିଶ୍ଳେଷଣ |
tensor product,କ୍ଷେତ୍ର ଉତ୍ପାଦ
tentative formulation,ଅସ୍ଥାୟୀ ବିନ୍ୟାସ
term,ପୋଷ୍ଟ କରନ୍ତୁ |
terminal condition,ଶେଷ ନିଷେଧ |
terminal velocity dive,ଅନ୍ତିମ ବେଗ ବୁଡ଼ିବା |
terminating decimal,ଦଶମିକ ସମାପ୍ତ
term values,ର୍ୟାଙ୍କ୍ ମୂଲ୍ୟ
termwise differentiation,ଷ୍ଟେପ୍ ଭିନ୍ନତା |
termwise integration,ଧିରେ ଧିରେ ଏକୀକରଣ |
ternary,"ତ୍ରିକୋଣୀୟ, ତ୍ରିକୋଣୀୟ |"
test,ପରୀକ୍ଷା
test for homogeneity of variances,ଭିନ୍ନତା ଏକତା ପରୀକ୍ଷା |
test function,ପରୀକ୍ଷା କାର୍ଯ୍ୟ
test of hypothesis,ଅନୁମାନ ପରୀକ୍ଷା
test of significance,ମହତ୍ତ୍ test ପରୀକ୍ଷା |
test statistics,ପରୀକ୍ଷା ନମୁନା
tetrahedral,tetrahedral
tetrahedral angle,ଟେଟ୍ରାହେଡ୍ରାଲ୍ କୋଣ |
tetrahedron,ଚତୁର୍ଭୁଜ
theorem,ତତ୍ତ୍ୱ
theorem of residues,ଅବଶିଷ୍ଟ ତତ୍ତ୍। |
theoretical demand function,ତତ୍ତ୍ demand ିକ ଚାହିଦା କାର୍ଯ୍ୟ |
theoretical discrete distribution,ତତ୍ତ୍ୱଗତ ବିଚ୍ଛିନ୍ନ ବଣ୍ଟନ |
theoretical error,ତତ୍ତ୍ୱଗତ ତ୍ରୁଟି |
theoretical fit,ତତ୍ତ୍ୱଗତ ସମନ୍ୱୟ |
theoretical formulation,ତତ୍ତ୍ୱଗତ ସୂତ୍ର
theoretical frequency,ତତ୍ତ୍ୱିକ ଆବୃତ୍ତି |
theoretically,"ସିଦ୍ଧାନ୍ତରେ, ସିଦ୍ଧାନ୍ତରେ"
theoretical model,ତତ୍ତ୍ୱିକ ମଡେଲ୍ |
theoretical treatment,ତତ୍ତ୍ୱଗତ ସୂତ୍ର
theory of equations,ସମୀକରଣ ସିଦ୍ଧାନ୍ତ |
theory of errors,ତ୍ରୁଟି ତତ୍ତ୍। |
theory of estimation,ମୂଲ୍ୟାଙ୍କନ ସିଦ୍ଧାନ୍ତ
theory of functions,କାର୍ଯ୍ୟ ସିଦ୍ଧାନ୍ତ
theory of games,ଖେଳ ସିଦ୍ଧାନ୍ତ
theory of gravitation,ମାଧ୍ୟାକର୍ଷଣ ତତ୍ତ୍। |
theory of information,ସୂଚନା ସିଦ୍ଧାନ୍ତ
theory of replacement (= theory of failure),ପ୍ରତିସ୍ଥାପନ ନୀତି |
theory of sets,ସିଦ୍ଧାନ୍ତ ସେଟ୍ କରନ୍ତୁ |
theory of waiting lines(= queuing theory),ଧାଡି ସିଦ୍ଧାନ୍ତ |
theory of waves,ତରଙ୍ଗ ସିଦ୍ଧାନ୍ତ |
Thermodynamic,ଥର୍ମୋଡାଇନାମିକ୍ |
thread of a screw,ସ୍କ୍ରୁ ବଙ୍ଗଲ୍ |
three dimensional,ଷ୍ଟେରିଓସ୍କୋପିକ୍
three dimensional vector analysis,ଷ୍ଟେରିଓସ୍କୋପିକ୍ ଭେକ୍ଟର ବିଶ୍ଳେଷଣ |
three-way classification,ତ୍ରିକୋଣ ଶ୍ରେଣୀକରଣ
throw,"ପ୍ରୋଜେକସନ, ଡ୍ରପ୍"
thrust,"ଥ୍ରଷ୍ଟ, ଥ୍ରଷ୍ଟ |"
