Hindi,Odiya
वलय,ରିଙ୍ଗ୍ |
दाद,ରିଙ୍ଗୱର୍ମ |
नदीय,ନଦୀ
रिवेट निकालने की परिकल्पना,ରିଭେଟ୍ ପପର୍ ହାଇପୋଥେସିସ୍ |
आर.एन.ए. व्यतिकरण,Rna ହସ୍ତକ୍ଷେପ
आर.एन.ए. मध्यम,RNA ମଧ୍ୟବର୍ତ୍ତୀ |
आर.एन.ए. प्रारंभक पूरक,Rna ପ୍ରାଥମିକ ପ୍ରାଥମିକତା |
आर.एन.ए. संबंधन,Rna splicing |
आर.एन.ए. जगत,Rna warrt
आर.एन.ए. एज,Rna ase
आर.एन.ए. आई,Rna i
दंड रूप जीवाणु,Rad ଆକୃତିର ଜୀବାଣୁ |
शलाका,ବାଡ଼ି
रोहू,ଗୋଲହୁ
मूल गोप,ମୂଳ କ୍ୟାପ୍
मूल अपरद,ମୂଳ ଡିଟ୍ରାଇଟସ୍ |
मूल पिटिका,ମୂଳ ଗଲ୍ |
मूल रोम,ମୂଳ କେଶ
मूल रूपांतरण,ମୂଳ ପରିବର୍ତ୍ତନ
मूल कोटरिका,ମୂଳ ପକେଟ
"जड़ तंत्र, मूल तंत्र",ମୂଳ ପ୍ରଣାଳୀ |
रॉकफर्ट पनीर,ରୋକ୍ଫୋଫି ପନିର |
रोजैसियसीय,ଗୋଲସ୍କୋସର
गुलाबी,ଗୋଲସ୍କୋସର
रोजेलीज,ରୋଏଲ୍ସ
"चक्रधर, रॉटिफर",Rotifer
घूर्णक (रोटर),ରୋଟର୍
रूक्ष अंतर्द्रव्यी जालिका,ରୁଗ୍ ଏଣ୍ଡୋପ୍ଲାଜ୍ୟ ଲଟିକୁଲମ୍ |
वर्तुल गवाक्ष,ରାଉଣ୍ଡ ୱିଣ୍ଡୋ |
"गोलाकार भ्रमिका, गोलाकार गहन",ଗୋଲାକାର ଲାବରିନ୍ଥ |
गोलाकार प्रोद्वर्ध,ଗୋଲାକାର ପ୍ରୋଟ୍ୟୁବେରାନ୍ସ |
रूबिएलीज,ରୁବାଇଲ୍ସ |
रूबिस्को,ରୁବିସ୍କୋ |
आद्यंग,ରାଉଡିମେଣ୍ଟ |
आद्य अवशेष,ରାଉଡିମେଣ୍ଟ |
आद्यांगिक स्पर्शक,ରାଉଡିମେଣ୍ଟାରୀ ଟନ୍ତଗ୍ନ |
अल्पवर्धित अवशेष,ରାଉଡିମେଣ୍ଟାରୀ ଭେଷ୍ଟିଜ୍ |
देह के अल्पवर्धित रोम,ରୁଡର୍ ଶରୀରର କେଶ |
रूमेन,ଶାସନ
उपरिभूस्तारी,ରନର୍
रसकस,ବିଦ୍ୟାଲ
किट्ट,କଳଙ୍କ |
जंग,କଳଙ୍କ |
एस-जीवाणु,S- ଜୀବାଣୁ |
सैकैरोमाइसीज सेरेविसी,Sacchromys serevisiee |
सैकैरम,ସାକରଣ
सैकैरम बरबेरिस,ସାକାରମ୍ ବେରାରୀ |
सैकैरम ऑफिसिनेरम,ସାକରଣାହିମ୍ ଅଫିସିଆନ୍ |
सैकोग्लॉसस,ସାକୋଗ୍ଲୋସସ୍ |
"कोषक, थैलिका",ସାକଲ୍ |
कोष रूपी सिस्टर्नी,ସାକ-ପରି ସିଷ୍ଟରନା |
"सैक्रमी अस्थि, त्रिक अस्थि",ପୃଥିବୀ ହାଡ
पवित्र वन,ପବିତ୍ର ଜଙ୍ଗଲ
पवित्र उपवन,ପବିତ୍ର ଗ୍ରୋଭ |
पवित्र झील,ପବିତ୍ର ହ୍ରଦ
"पेशीद्रव्य, सार्कोप्लाज्म",Sarcoplasm
"त्रिक, सैक्रम",ସାକ୍ରୁମ୍
सुरक्षित निपटान,ସୁରକ୍ଷିତ ନିଷ୍କାସନ |
केसर,ସାଫ୍ରନ୍ |
सैजिटेरिया,ବଗିଟାରିଆ |
साल,ସାଲ
सैलामैन्ड्रा,ସଲାମାଣ୍ଡ୍ରା |
सैलीकेसी,ସାଲଚେସିୟା |
लवण-मृदा,ସାଲାଇନ୍ ମାଟି |
"लवणता, खारापन",ଲୁଣିଆନ
लार,ଲାଳ
सैल्मोनेला टाइफी,ସଲମୋନେଲା ଟାଇଟ୍ |
सैल्मोनेला टाइफीम्यूरियम,ସଲମୋନେଲା ଟାଇଫିମୁରିୟମ୍ |
सैल्पा,ସାଲପା
"वल्गन, उत्परिवर्तन",ଲୁଣିଆ
वल्गी चालन,ସାଲାଟୋରୀ କଣ୍ଡକ୍ସନ୍ |
सैल्विया,ସାଲଭିଆ
सैल्वीनिया,ସାଲଭିନିଆ |
समारा,ସମାରା |
"नमूना, प्रतिदर्श",ନମୁନା
प्रतिचयन इकाई,ନମୁନା ୟୁନିଟ୍ |
रूधिराहारी,ସାଙ୍ଗୁଇନ୍ସୋରୋରିଅର୍ |
स्वच्छता भूभरण,ସାନିଟାରୀ ଲ୍ୟାଣ୍ଡଫିଲ୍ |
सैन्सिवीरिया,ତ park ପାଜିିଆ |
सैन्टेलेसी,ସାନ୍ତା
सैन्टोनिन,ସାଣ୍ଟୋନିନ |
रसधानी,Sap ଶୂନ୍ୟସ୍ଥାନ |
सेपिंडेलीज,ସାପିଣ୍ଡଲେସ୍ |
मृतजीवी,Sropfhyte
मृतजीवी विधा,ସପ୍ରବୋଟିଓଟିକ୍ ମୋଡ୍ |
मृतजीवी,ସାଡେପାଇଟିକ୍ |
मृतपोषी,Sapratroph
मृतजीवी,Sprozoic
पूतिजीवी (प्राणी),Sprozoic
रसकाष्ठ,ସାପଉଡ୍ |
सैरैका,ସାରକା |
सार्कोडिना प्राणी,ସାର୍କୋଡିନା |
"पेशीचोल, सार्कोलेमा",ସାର୍କୋଲୋମାମା
"पिशितार्बुद, सार्कोमा",ସାର୍କୋମା
पिशितांश,ସ army ନ୍ୟବାହିନୀ
पेशीद्रव्य,Sarcoplasm
पेशीद्रव्यी जालक,Sarcoplastmic rediculum |
सार्कोसोम,ସ ar ରସମ୍ପୋମେଜ୍
सार्डीन,ସର୍ଦ୍ଦିନ୍
सार्गेसम,ଖୁଗାସ କ୍ଷୟ
अनुषंगी,ଉପଗ୍ରହ
उपग्रह,ଉପଗ୍ରହ
अनुषंगी गुणसूत्र,ସାଟେଲାଇଟ୍ କ୍ରୋମୋଜୋମ୍ |
अनुषंगी डी.एन.ए.,ଉପଗ୍ରହ DNA
संतृप्त,ପରିପୂର୍ଣ୍ଣ
संतृप्त यौगिक,ପରିପୂର୍ଣ୍ଣ ଯ ound ଗିକ |
संतृप्त वसा अम्ल,ପରିପୂର୍ଣ୍ଣ ଫ୍ୟାଟି ଏସିଡ୍ |
संतृप्त हाइड्राइड,ପରିପୂର୍ଣ୍ଣ ହାଇଡ୍ରିଡ୍ |
सौरॉप्सिड,Saurpsid
सवाना,ସାଭାନା
"आरामीन, बीण",ମାଛ ଦେଖିଲେ |
शिरोवल्क,ତ୍ୱଚା |
क्रमवीक्षी इलेक्ट्रॉन सूक्ष्मदर्शी,ଇଲେକ୍ଟ୍ରନ୍ ମାଇକ୍ରୋସ୍କୋପ୍ ସ୍କାନ କରିବା |
क्रमवीक्षी फनलन सूक्ष्मदर्शी,ଫ୍ୟାକିଡ୍ ମାଇକ୍ରୋସ୍କୋପ୍ ସ୍କାନ କରିବା |
क्रमवीक्षी संमपरीक्षक सूक्ष्मदर्शी,ଯାଞ୍ଚ ମାଇକ୍ରୋସ୍କୋପ୍ ସ୍କାନିଂ |
"प्रवृंत, स्केप",ଶ୍ୟାପ୍
नौकाकार,Scaphoid
"अंसफलक, स्कैपुला",ସ୍କାପୁଲା
अपमार्जक,ବିହନ
अपमार्जन,Scovening
एस-कोशिका,S-clils
शिस्टोसोमा,ସ୍କିଷ୍ଟୋସୋମା
भिदुर फल,ସ୍କିଜୋକାରପିକ୍ ଫଳ |
विखंडित-मनस्कता,ସ୍କିଜୋଫ୍ରେନିଆ |
श्वान्न कोशिका,Schwannel
आनुवंशिकी विज्ञान,ଜେନେଟିକ୍ସର ବିଜ୍ଞାନ |
वैज्ञानिक अभिवृत्ति,ବ scientific ଜ୍ଞାନିକ ମନୋଭାବ
वैज्ञानिक वर्गीकरण,ବ scientific ଜ୍ଞାନିକ ଶ୍ରେଣୀଭୁକ୍ତ |
वैज्ञानिक अध्ययन,ବ Scientific ଜ୍ଞାନିକ ଅଧ୍ୟୟନ |
सिला,Scla
कलम,ଚମ୍ପନ୍
"छायोद्भिद पादप, छायारागी पादप",Scioffyte
श्वेतपटल,Sclera
दृढ़कोशिका,Sclereid
कठक,ସ୍କେଲର୍ାଇଟ୍ |
श्वेत पटल (नेत्र),ସ୍କ୍ଲେରୋଟିକ୍ |
दृढ़पटलीय,ସ୍କ୍ଲେରୋଟିକ୍ |
झुलसा पर्णाग्र,ପତ୍ର ଟିପ୍
तिमिरानुकूलित,ସ୍କଟୋପ୍ଟପ୍
केतकी,Splewewine
वृषणकोश,ସ୍କ୍ରୋଟମ୍ |
"कुंज अवस्था, स्क्रब अवस्था",ସ୍କ୍ରବ୍ ପର୍ଯ୍ୟାୟ |
मार्जक,ସ୍କ୍ରବର୍
स्कुटेलम,ଆକାଶଲିମ୍
साइफा,Scyha
समुद्री ऐनीमोन,ସାଗର ଆନିମୋନ୍ |
"समुद्री ककड़ी, समुद्र कर्कटी",ସାଗର କାକୁଡି |
"अश्व मीन, समुद्री घोड़ा",ସମୁଦ୍ର ଘୋଡା
समुद्री लिली,ସମୁଦ୍ର ଲିଲି
समुद्री मूषक,ସାଗର ମାଉସ୍
समुद्री पिच्छक,ସମୁଦ୍ର କଲମ
समुद्री कवच प्राणी,ସମୁଦ୍ର ଶେଲ୍ |
समुद्री अर्चिन,ସମୁଦ୍ରର ଉର୍ଚିନ୍ |
समुद्री वालनट,ସମୁଦ୍ର ଆଲୁଅଟ୍ |
समुद्री खरपतवार,ସମୁଦ୍ର ତୃଣ
समुद्री पंखा,ସମୁଦ୍ର-ପ୍ରଶଂସକ
"वसा ग्रंथि, तेल ग्रंथि",ସେବାସିୟସ୍ ଗ୍ରନ୍ଥି |
"सीबम, त्वक्वसा",ସେବମ୍ |
सिकेली सीरियली,ସେକେଲେ ସେରେଲ |
द्वितीय शृंगिका,ଦ୍ୱିତୀୟ ଆଣ୍ଟେନା |
ऊष्मागतिकी का दूसरा नियम,ଥର୍ମୋଡାଇନାମିକ୍ସର ଦ୍ୱିତୀୟ ନିୟମ |
"द्वितीयक, गौण",ଦ୍ secondary ିତୀୟ
द्वितीयक वल्कुट,ମାଧ୍ୟମିକ କର୍ଟେକ୍ସ
द्वितीयक लयनकाय,ମାଧ୍ୟମିକ ଲାଇସୋମ୍ |
द्वितीयक विभज्योतक,ଦ୍ଗତ ମାଧ୍ୟମୀ
द्वितीयक प्रदूषक,ମାଧ୍ୟମିକ ପୋଲଟାଣ୍ଟ |
गौण उत्पादकता,ମାଧ୍ୟମିକ ଉତ୍ପାଦକତା |
"स्रवण, स्राव",ଗୁପ୍ତ
स्रावी,ସିକ୍ୱାଟୋରୀ
शामक,Sedative
प्रतृण,ସେଜ୍
"अवसाद, तलछट",ପଙ୍କ
अवसादी,ପେଲିମେଣ୍ଟାରୀ
अवसादी शैल,ପେଲିମେଣ୍ଟାରୀ ପଥର |
अवसादन गुणाक,ଅବତରଣ କରଦ୍ଧ
बीजावरण,ମଞ୍ଜି କୋଟ |
बीजाहारी,ବିହନ ଖାଇବା
बीजी फर्न,ମଞ୍ଜି ଫର୍ନ |
बीज बहुगुणन,ମଞ୍ଜି କଳ୍ପନା |
"नवोद्भिद्, पौद, पौध",ବିହନ
"विसंयोजन, संपृथकन",ପୃଥକତା
सेहीमा,ସିମ୍
कंपानुकुंचन,ଜୀବାଣୁ
ग्रहविकार,SeiZdiS
सिलैजिनेला,Selaginella
वरणयोग्य चिह्नक,ସିଲେକ୍ଟଯୋଗ୍ୟ ମାର୍କର |
वरण,ଚୟନ
वरणात्मक प्रजनन,ସିଲେକ୍ଟିଭ୍ ପ୍ରଜନନ |
वरणात्मक पारगम्यता,ସିଲେକ୍ଟିଭ୍ ପ୍ରିମି
वरणतः पारगम्य,ମନୋନୀତ ଭାବରେ ଅନୁମତିପ୍ରାପ୍ତ |
सेलीनियम,ସେଲେନିୟମ୍ |
स्व-उत्तेजन,ଆତ୍ମ ପ୍ରବାହ
स्वनिषेचन,ସେଲ୍ଫ ଫର୍ଟିଲାଇଜେସନ୍
स्वअसंगतता,ଆତ୍ମ ଅସଙ୍ଗତତା |
स्वअनिषेच्यता,ଆତ୍ମ ଅସଙ୍ଗତତା |
स्वपरागण,ସେଲୁସେନା
स्वतः उत्पादक अणु,ଆତ୍ମ ଉତ୍ପାଦନ ଅଣସଂରକ୍ଷିତ |
स्वतः नियामक,ଆତ୍ମ ତାଲିକା
स्वबंध्यता,ଆତ୍ମ ନିରନ୍ତର |
स्व-संधारण,ଆତ୍ମ ନିରନ୍ତର |
स्व-संधारक,ଆତ୍ମ ନିରନ୍ତର |
स्वपरागित फसल,ଆତ୍ମ-ପ୍ରଦୂଷିତ ଫସଲ |
अर्धशुष्क प्रक्षेत्र,ସେମି ଏଡ୍ ଅଞ୍ଚଳ |
अर्धस्वचालित विश्लेषित्र,ସେମି-ସ୍ୱୟଂଚାଳିତ ଆନାଲିଜେଜର୍ |
अर्ध संरक्षी,ସେମି ରକ୍ଷଣଶୀଳ |
अर्धसंरक्षी प्रतिकृतीयन,ସେମି ରକ୍ଷଣଶୀଳ ନକଲ |
अर्धवामन स्वरूप / प्रकृति,ସେମି ଡାର୍ଫ ପ୍ରକୃତି |
अर्धवामन किस्म,ସେମି ବଧୂ ବିଭିନ୍ନତା |
आंशिक सदाबहार जंगल,ସେମି ଏରୋଗ୍ରେନ୍ ଜଙ୍ଗଲ |
अर्धप्राकृतिक अवस्था,ସେମି ପ୍ରାକୃତିକ ଅବସ୍ଥା |
शुक्राशय,ସେମିନାଲ୍ ଭେସିକଲ୍ |
शुक्रजनक नलिका,ସେମିନାଇଜ୍ ଟୁବୁଲ୍ |
अर्धपरजीवी,ସେମି-ପରଜୀବୀ |
अर्धपारगम्य,ଅର୍ଦ୍ଧ-ବିସ୍ତାରଯୋଗ୍ୟ |
जीर्णता,ବାଲେଖା
"जीर्ण, जीर्यमान",ବାଲେତା
"संवेदन, संवेदना",ସମ୍ବେଦନଶୀଳତା |
"ज्ञानेंद्रिय, संवेदी अंग",ସେନ୍ସ ଅଙ୍ଗ |
अर्थक आर.एन.ए.,ସେନ୍ସ rna
संवेदी चार्ट अभिलेखी,ସମ୍ବେଦନଶୀଳ ଚାର୍ଟ ରେକର୍ଡର୍ |
संवेदी जीव,ସମ୍ବେଦନଶୀଳ ସଂସ୍ଥା |
संवेदी न्यूरॉन,ସେନ୍ଟୋରୀ ନ୍ୟାରେନ୍ |
संवेदी अभिग्रहण और अभिप्रवाह,ସମ୍ବେଦନଶୀଳ ରିସେପ୍ସନ୍ ଏବଂ ପ୍ରକ୍ରିୟାକରଣ |
संवेदी स्पर्शक,ସମ୍ବେଦନଶୀଳ ଟେଣ୍ଟାକଲ୍ |
संवेदी पैपिला,ସମ୍ବେଦନଶୀଳ ପପିଲା |
बाह्यदल,ସପାଲ |
बाह्यदलाभ,ପୃଥକତା |
पृथकन,ପୃଥକତା
पृथकन भित्ति,ପୃଥକତା କାନ୍ଥ
सीपिया,ସେପିଆ
पटीय वृक्कक,ସେପ୍ଟଲ୍ ନେଫ୍ରିଡିଆ |
पटीय वृक्कक,ସେପ୍ଟଲ୍ ନେଫାଇଡିୟମ୍ |
पट,ସେପ୍ଟମ୍ |
अनुक्रम अंकन,କ୍ରମ ଟିପ୍ପଣୀ |
क्रमिक समुदाय,ସର୍ସ ସମ୍ପ୍ରଦାୟ |
क्रमिक अवस्था,ସେରାଲ୍ ପର୍ଯ୍ୟାୟ |
क्रमक,ସେରେ
"रेशमकीट पालन, रेशम संवर्धन",କ ifor ଣସିତା
सीरम विज्ञान,ପୃଥିବୀ ବେସୋଲୋଜି |
सीरम श्लेष्मिक ग्रंथि,ସେରୋ-ମୁକସ୍ ଗ୍ରନ୍ଥି |
"लसीकला, सिरोसा",ସାରୋସା |
आराकार,ସେବା
सर्टोली कोशिका (आधारी कोशिका),ସେଣ୍ଟୋଲି କକ୍ଷ (ସହାୟକ ସେଲ୍)
सीरम,ସେରମ୍
सेस्बेनिया,ସେସାବାନ
"अवृंत (वन.), स्थानबद्ध (प्राणि.)",ସେସିଲ୍ |
स्फोटिकावृंत,ଥଟ୍ଟା |
शूक,ଥଟ୍ଟା |
"स्फोटिकावृंत (वन.), शूकसीटा (प्राणि)",Atae
गंभीर संयुक्त प्रतिरक्षा न्यूनता,ଗମ୍ଭୀର ଏକତ୍ରିତ ଇମ୍ପୁନୋ ଅଭାବ |
वाहितमल उपचार,ସନ୍ଧ୍ୟା ଚିକିତ୍ସା
लिंग,ସେକ୍ସ
"लैंगिक व्यवहार, यौन व्यवहार",ଯ sexual ନ ସମ୍ପର୍କ |
"लिंग गुणसूत्र, लिंग क्रोमोसोम",ସେକ୍ସ କ୍ରୋମୋଜୋମ୍ |
लिंग हॉर्मोन,ଯ sex ନ ହରମୋନ୍ |
लैंगिक कपट,ଯ sexual ନ ପ୍ରତାରଣା
लैंगिक विकास,ଯ sexନ ବିକାଶ
लैंगिक द्विरूपता,ଯ sexual ନ ଖ୍ୟାପକତା |
"लैंगिक परिपक्वता, यौन परिपक्वता",ଯ sexି ସ୍ cutipleituleation ସମ୍ବନ୍ଧୀୟତା |
लैंगिक जनन,ଯ sexual ନ ପ୍ରଜନନ
संचारित रोग,ଯ ually ନ ସଂକ୍ରମଣ ରୋଗ (STDS)
"शैफ्ट, कांड",ଶାଫ୍ଟ
उथली मृदा,ଅସ୍ଥାୟୀ ମାଟି |
कवचहीन अंडा,ଶେଲ୍-କମ୍ ଅଣ୍ଡା |
कवचयुक्त अंडा,ଶେଲଡ୍ ଅଣ୍ଡା |
कवच मत्स्य,ଶେଲ୍-ମାଛ |
शेफर्ड पर्स,ଶେଫେପ୍ ର ପର୍ସ |
शेटलैंड टट्टू,ଶାଟଲାଣ୍ଡ ପନି |
"नौ कृमि, शिप वर्म",Same ପୋକ
घात प्रोटीन,ଶକ୍ ପ୍ରୋଟିନ୍ |
प्ररोह अक्ष,ସୁଟ୍ ଆକ୍ସିସ୍ |
प्ररोह बेधक,ଶଟ ବୋଇର
शोरिया रोबस्टा,ଶୋରେଡା ରୋବସ୍ତା |
अल्प प्रदीप्तिकाली पादप,ସଂକ୍ଷିପ୍ତ ଦିନ ଉଦ୍ଭିଦ |
छोटा कद,ସଂକ୍ଷିପ୍ତତା
लघु अनुबद्ध पुनरावर्तक,ସଂକ୍ଷିପ୍ତ ଟାଣ୍ଡେମ୍ ପୁନରାବୃତ୍ତି |
लघु तंरग विकिरण,କ୍ଷୁଦ୍ର ତରଙ୍ଗ ବିକିରଣ |
बंदूक छर्रा,ଗୁପ୍ତ ପେଲେଟ
"क्षुप, झाड़ी",ଶାଳ
क्षुप स्तर,Sryb ସ୍ତର
सहोदर जाति,ଭାଇଭଉଣୀ ପ୍ରଜାତିଗୁଡିକ |
दात्र कोशिका अरक्तता,ଅସୁସ୍ଥ ସେଲ୍ ଆନେମିଆ |
दात्र कोशिका जीन,ଅସୁସ୍ଥତା ସେଲ୍ ଜିନ୍ |
चालनी नलिका,ସିରି ଟ୍ୟୁବ୍ |
चालनी-जैसा,ସାଇଭ୍ ପରି |
सिग्मा कारक,ସିଗମା ଫ୍ୟାକ୍ଟର୍ |
सिग्माभ वृद्धि,ସିଗମଏଡ୍ ଅଭିବୃଦ୍ଧି |
"संदेशवाहक आर, एन. ए. का प्रशमन",ମୀନର ନିରବତା
"नीरव प्रदेश, ध्वनिहीन प्रदेश",ନୀରବ ଜୋନ୍
सिलिकामय कंटिका,ସିଲିଲିସ୍ ସ୍ପିକୁଲ୍ |
सिलिकन डाइऑक्साइड,ସିଲିକନ୍ ଡାଇଓକ୍ସାଇଡ୍ |
सिलिकामयता,ସିଲିକୋସିସ୍ |
सिलिक्वा,ସିଲିକିଆ |
सेमल वृक्ष,ରେଶମ ସୂତା ଗଛ |
गादन,ସିଲେକ୍ଟଲେସନ୍
सिल्यूरियन कल्प,ସିଲୁରିଆନ୍ ଅବଧି |
सिल्वर फर (एबीज पिन्ड्रो),ସିଲଭର ଫାୟାର (ଆବିସ୍ ପିଣ୍ଡ୍ରୋ)
सरल द्विखंडन,ସରଳ ବାଇନାରୀ ଫିସିଅନ୍ |
"एकस्तरी उपकला, सरल एपिथीलियम",ସରଳ ଏପିଟେଲିୟମ୍ |
सरल पर्ण,ସରଳ ପତ୍ର |
सरल सूक्ष्मदर्शी,ସରଳ ମାଇକ୍ରୋସ୍କୋପ୍ |
सरल नलिकाकार तंत्र,ସରଳ ଟୁବୁଲାର୍ ସିଷ୍ଟମ୍ |
सरलतम नलिकाकार उत्सर्जन तंत्र,ସରଳ ଟୁବାର୍ ଅବନତି ବ୍ୟବସ୍ଥା |
"अनुकरण, अनुकार",ଅନୁକରଣ
एकल आबंध,ଏକକ ବନ୍ଧନ |
एक कोशिकीय,ଏକକ ଚୋବାଇଲା |
एकल दूत आर.एन.ए.,ଏକକ ମେସେଞ୍ଜର rna
एकल न्यूक्लियोटाइड की बहुरूपता,ଏକକ ନ୍ୟୁକ୍ଲିଟୋନାଇଡ୍ ପଲିମର୍ଫିଜିମ୍ |
एकल रज्जुकी,ଏକକ ବିପଜ୍ଜନକ |
"कोटर, शिरानाल",ସାଇନସ୍
शिरा कोटर,ସିନଜ ଭିଆସସ୍ |
सह-अर्धसूत्र,ଭଉଣୀ କ୍ରୋମାମାଏଡ୍ |
समष्टि आमाप,ଜନସଂଖ୍ୟାର ଆକାର
कंकालीय फलुओरोसिस,କଙ୍କାଳ ତରଳ ପଦାର୍ଥ |
कंकाल पेशी,କଙ୍କାଳ ମାଂସପେଶୀ |
कंकाल तंत्र,କଞ୍ଚେଲଟାଲ୍ ସିଷ୍ଟମ୍ |
"त्वक कैन्सर, त्वचा कैन्सर",ଚର୍ମ କର୍କଟ
करोटि,ଖପୁରୀ
काटो-जलाओ कृषि,ସ୍ଲାସ୍ ଏବଂ ଜଳୁଥିବା କୃଷି |
बूचड़खाना अपशिष्ट,ହତ୍ୟା ଘର ବର୍ଜ୍ୟବସ୍ତୁ |
निद्रालु रोग,ଶୋଇଥିବା ରୋଗ
स्लाइडिंग फिलामेंट सिद्धांत,ସ୍ଲାଇଡିଂ ଚମକଦାର ସିଦ୍ଧାନ୍ତ |
अल्प गतिशील,ସାମାନ୍ୟ ଚଳନଶୀଳ |
श्लेष्माभ स्तर,ସ୍ଲିମ୍ ସ୍ତର |
अवपंक फँफूदी,ସ୍ଲିମ୍ ଛାଞ୍ଚ |
अवपंकी पिंड,ସ୍ଲିମି ମାସ
समाश्रयण प्रवणता,ରିଗ୍ରେସନ୍ ର ope ୁଲା |
आपंक,ସ୍ଲୋଜ୍ |
कर्दम,ସ୍ଲୁରି
स्मैक,ଧକ୍କା
चेचक,କ୍ଷୁଦ୍ର ପକ୍ସ
स्माइलेक्स,ସ୍ମଲାକ୍ସ
"धूम, कुहरा",ଧୂମପାନ
धूम्र स्तंभ,ଧୂଆଁ ଷ୍ଟାକ୍ସ |
चिकनी अंतर्द्रव्यी जालिका,ଚିକ୍କଣ ଏର
चिकनी पेशी,ସୁଗମ ମାଂସପେଶୀ |
कंड,ସ୍ମାର୍ଟ |
स्नैपड्रैगन पुष्प,ସ୍ନାପଡ୍ରାଗନ୍ ଫୁଲ |
कश खींचना,କଣ୍ଟିଙ୍ଗ
हिमांधता,ତୁଷାର ଅନ୍ଧତା |
हिम मुक्त,ତୁଷାର ମାଗଣା |
हिमपात,ତୁଷାରପାତ
सामाजिक वानिकी,ସାମାଜିକ ବନରରେ |
"गर्तिका, सॉकेट",ସକେଟ୍
सोडियम,ସୋଡିୟମ୍
सोडियम ऐजाइड,ସୋଡିୟମ୍ agide
मृदा,ମାଟି
मृदा प्रदूषण,ମାଟି ପ୍ରଦୂଷଣ |
मृदापरिच्छेदिका,ମାଟି ପ୍ରୋଫାଇଲ୍ |
मृदागठन,ମାଟି ଗଠନ |
सोलेनेसी,ସୋଲାନେସିଆ |
सोलेनम,ସୋଲାନମ୍
सोलेनम ट्यूबरोसम,ସୋଲାନମ୍ ଟ୍ୟୁବ୍ରସମ୍ |
"सौर ऊष्मांक, सौर नियतांक",ସ ar ର ନିରନ୍ତର |
सौर ऊर्जा,ସୌର ଶକ୍ତି
सौर नीहारिका,ସୋଲାର ନବିଲା |
सौर विकिरण,ସ ar ର ବିକିରଣ |
सौर स्पेक्ट्रम,ସୋଲାର୍ ସ୍ପେକ୍ଟ୍ରମ୍ |
सौर परिवार,ସୌର ମଣ୍ଡଳ
नलकाभ,ସୋଲେନଏଡ୍
सॉलिडेगो,ସଲିଡେଗୋ
एकल कक्षीय,ଏକାକୀ ଆକ୍ସିଲାରୀ |
"विलेय, घुलनशील",ଦ୍ରବୀଭଳି
घुलनशील जैव पदार्थ,ଦ୍ରବୀଭୂତ ଜମଙ୍କ ବିଷୟ |
घुलनशील कार्बनिक पदार्थ,ଦ୍ରବୀଭୂତ ଜମଙ୍କ ବିଷୟ |
विलेय,ସମାଧାନ
विलेय सांद्रता,ସମାଧାନ ଏକାଗ୍ରତା |
"विलेयन, घोल",ସମାଧାନ
विलयन विभव,ସମାଧାନ ସମ୍ଭାବନା
विलायक,ଦ୍ରବ୍ୟ
कायक्लोनी संग्रह,ସୋମଚଲାନିଆ ସଂଗ୍ରହ |
"कायक्लोन, कायएकपूर्वजक",ସୋମାକୋନା |
"कायिक, दैहिक",ସୋମାଟିକ୍ |
कायिक भ्रूण,ସୋମାଟିକ୍ ଭ୍ରୁଣ |
कायिक संकर,ସୋମାଟିକ୍ ହାଇବ୍ରିଡ୍ |
कायिक संकरण,ସୋମାଟିକ୍ ହାଇବ୍ରିଡିସନ୍ |
कायद्रव्य,Sometoplastm
कायिक-संवेदी क्षेत्र,ସେମାଟୋସେସନଶୀଳ କ୍ଷେତ୍ର |
कायिक संवेदी वल्कुट,Somestestesnessory କର୍ଟେକ୍ସ |
सोमैटोस्टैटिन,ସୋମୋଟାଟାଟାଟିନ୍ |
कायपोषी,Sousetotroph
श्रव्यलेखन,ସୋନୋଗ୍ରାଫି |
कज्जल,ସୁଟ୍
सोरोसिस,ସୋରୋସ୍ସ୍
बीजाणुधानी पुंज,ସ good ିରେ ଯବାନ
ध्वनि स्तर,ଶବ୍ଦ ସ୍ତର
ध्वनिरोधी जैकेट,ସାଉଣ୍ଡ ପ୍ରୁଫ୍ ଇନସୁଲେଟ୍ ଜ୍ୟାକେଟ୍ |
"सदर्न शोषण, सदर्न ब्लॉटिंग",ସାଉଥ୍ ବ୍ଲୋଟିଂ |
अंतरिक्ष अन्वेषण प्रौद्योगिकी,ସ୍ପେସ୍ ଏକ୍ସପ୍ଲୋର୍ସନ୍ ଟେକ୍ନୋଲୋଜି |
"आकाश, अंतरिक्ष",ସ୍ଥାନ
"अवकाश, अंतराल",ସ୍ଥାନ
स्पैडिक्स,ସ୍ପିଲେକ୍ସ |
स्थानिक वितरण,ସ୍ଥାନିକ ବଣ୍ଟନ |
स्थानिक मापक्रम,ସ୍ଥାନିକ ସ୍କେଲ |
स्पैचुलाकार,ଛେପାଯାଇଥିବା
"अंडजनन, समांडन",ସ୍ଲାୱନି
"जलांडक, समांड",ସ୍ଲାୱନି
भालाकार घास,ବର୍ଚ୍ଛା ଘାସ |
जाति उद्भवन,ବିଶେଷ
विशेष सृष्टि,ସ୍ୱତନ୍ତ୍ର ସୃଷ୍ଟି |
"जाति, स्पीशीज",ପ୍ରଜାତି
