Kannada,Telugu
ಪ್ರಾಯೋಜಕ,స్పాన్సర్
ಪ್ರಾಯೋಜಕತ್ವ,స్పాన్సర్షిప్
ಸ್ಪಾಟ್ ಪರಿಶೀಲನೆ,స్పాట్ తనిఖీ
ಸ್ಥಳಾವಕಾಶ,స్పాట్ చెల్లింపు
ಸಂಗಾತಿಯ,జీవిత భాగస్వామి
ತಂಡ,స్క్వాడ్
ಸ್ಥಿರತೆ,స్థిరత్వం
ಸಿಬ್ಬಂದಿ,సిబ్బంది
ಸಿಬ್ಬಂದಿ ಸಂಘ,స్టాఫ్ అసోసియేషన్
ಸಿಬ್ಬಂದಿ ತಪಾಸಣೆ ಘಟಕ,స్టాఫ్ ఇన్స్పెక్షన్ యూనిట్
ಸಿಬ್ಬಂದಿ ಕಾಲುಭಾಗ,సిబ్బంది త్రైమాసికం
ಸಿಬ್ಬಂದಿ ಕೊಠಡಿ,సిబ్బంది గది
ಸಿಬ್ಬಂದಿ ಕಲ್ಯಾಣ ನಿಧಿ,స్టాఫ్ వెల్ఫేర్ ఫండ్
ರಂಗ,దశ
ನಿಶ್ಚಲತೆ,స్తబ్దత
ಕ ೦ ದೆ,వాటాను
ಅಂಚೆಚೀಟ,స్టాంప్
ಅಂಚೆಚೀಟಿ ಕರ್ತವ್ಯ,స్టాంప్ డ్యూటీ
ಸ್ಟ್ಯಾಂಪ್ ಮಾಡಿದ ಹೊದಿಕೆ,స్టాంప్డ్ ఎన్వలప్
ಅಂಚೆಚೀಟಿ ಹುಳು,స్టాంప్ ప్యాడ్
ಅಂಚೆಚೀಟಿ ಕಾಗದ,స్టాంప్ పేపర్
ನಿಂತುರು,స్టాండ్
ಮಾನದಂಡ,ప్రమాణం
ಪ್ರಮಾಣಿತ ಒಪ್ಪಂದ,ప్రామాణిక ఒప్పందం
ಪ್ರಮಾಣಿತ ಕಡಿತ,ప్రామాణిక మినహాయింపు
ಪ್ರಮಾಣಿತ ಸ್ವರೂಪ,ప్రామాణిక ఆకృతి
ಪ್ರಮಾಣೀಕರಣ,ప్రామాణీకరణ
ಸ್ಟ್ಯಾಂಡರ್ಡ್ ಮ್ಯಾನ್-ಗಂಟೆಗಳ,ప్రామాణిక మనిషి-గంటలు
ಜೀವನ ಮಟ್ಟ,జీవన ప్రమాణం
ಪ್ರಮಾಣಿತ ಕಾರ್ಯಕ್ಷಮತೆ,ప్రామాణిక పనితీరు
ಪ್ರಮಾಣಿತ ದರ,ప్రామాణిక రేటు
ಸ್ಟ್ಯಾಂಡ್‌ಬೈ ವ್ಯವಸ್ಥೆ,స్టాండ్బై అమరిక
ನಿಂತ,నిలబడి
ನಿಲುವಿನ ಆಯೋಗ,స్టాండింగ్ కమిషన్
ಸ್ಥಾಯಿ ಸಮಿತಿ,స్టాండింగ్ కమిటీ
ಜಾರಿಯಲ್ಲಿರುವ ಆದೇಶ,స్టాండింగ్ ఆర్డర్
ಸ್ಥಗಿತ,నిలిచిపోతుంది
ನಟಿಸಿದ,నటించారు
ನಟಿಸಿದ ಪ್ರಶ್ನೆ,నటించిన ప్రశ్న
ತಾರೀಕು,స్టార్టర్
ಪ್ರಾರಂಭಿಕ ಸಂಬಳ,ప్రారంభ జీతం
ರಾಜ್ಯ,రాష్ట్రం
ರಾಜ್ಯ qu ೇದಕ,రాష్ట్ర విందు
ರಾಜ್ಯ ಸರ್ಕಾರ,రాష్ట్ర ప్రభుత్వం
ರಾಜ್ಯದ ಅತಿಥಿ,రాష్ట్ర అతిథి
ರಾಜ್ಯದ ಪಟ್ಟಿ,రాష్ట్ర జాబితా
ಸ್ಥಗಿತ,ప్రతిష్టంభన
ಹೇಳಿಕೆ,ప్రకటన
ಖಾತೆಯ ವಿವರ,ఖాతా ప్రకటన
ಸಂಗತಿಗಳ ಹೇಳಿಕೆ,వాస్తవాల ప్రకటన
ಆರೋಗ್ಯದ ಸ್ಥಿತಿ,ఆరోగ్య స్థితి
ರಾಜಕಾರದ,రాజనీతిజ్ఞుడు
ಸ್ಥಿರವಾದ,స్టాటిక్
ನಿಲ್ದಾಣ,స్టేషన్
ಸ್ಥಾಯಿ -ಸ್ಟಾಕ್,స్థిర స్టాక్
ಲೇಖನ ಸಾಮಗ್ರಿ,స్టేషనరీ
ನಿಲುಗಡೆ,స్టేషన్ సెలవు
ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ,గణాంక
ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ದತ್ತ,గణాంక డేటా
ಅಂಕಿಅಂಶಗಳ,గణాంకాలు
ಸ್ಥಾನಮಾನ,స్థితి
ಯಥಾಸ್ಥಿತಿ,యథాతథంగా
ಸ್ಥಿತಿ ವರದಿ,స్థితి నివేదిక
ಸ್ಥಿತಿ ಚಿಹ್ನೆ,హోదాకి చిహ్నం
ಶಾಸನ,శాసనం
ಶಾಸನಬದ್ಧ,చట్టబద్ధమైన
ಶಾಸನಬದ್ಧ ದೇಹ,చట్టబద్ధమైన శరీరం
ಶಾಸನಬದ್ಧ ರಜಾದಿನ,చట్టబద్ధమైన సెలవు
ಶಾಸನಬದ್ಧ ಹಕ್ಕುಗಳು,చట్టబద్ధమైన హక్కులు
ತಡೆ,ఉండండి
ಎಸ್‌ಟಿಡಿ,Std
ಸ್ಥಿರ ಬೆಳವಣಿಗೆ,స్థిరమైన పెరుగుదల
ತೀವ್ರ ಹೆಚ್ಚಳ,నిటారుగా పెరుగుదల
ಸ್ಟೀರಿಂಗ್ ಕಮಿಟಿ,క్రియాశీలక కమిటీ
ಸಕಲರೇಖೆ,స్టెనోగ్రఫీ
ಕ್ರಿಮಿಕೀಕರಣ,స్టెరిలైజేషన్
ಕಠಿಣ ಕ್ರಿಯೆ,స్టెర్న్ యాక్షన్
ಕಳಂಕ,కళంకం
ಪ್ರಚೋದನೆ,ఉద్దీపన
ಸ್ರಾವ,స్టైఫండ్
ಷರತ್ತು ಮಾಡು,నిబంధన
ನಿಗದಿತ ಸಮಯ ಮಿತಿ,నిర్దేశించిన కాలపరిమితి
ಷರತ್ತು,నిబంధన
ಸ್ಟಾಕ್,స్టాక్
ದಾಸ್ತಾನು ನೋಂದಣಿ,స్టాక్ రిజిస్టర్
ದಾಸ್ತಾನು ತೆಗೆದುಕೊಳ್ಳುವುದು,స్టాక్ టేకింగ్
ದಾಸ್ತಾನು ಮೌಲ್ಯಮಾಪನ,స్టాక్ వాల్యుయేషన్
ಸ್ಟಾಪ್‌ಗ್ಯಾಪ್ ವ್ಯವಸ್ಥೆ,స్టాప్‌గ్యాప్ అమరిక
ಸಂಗ್ರಹಣೆ,నిల్వ
ಶೇಖರಣಾ ಸ್ಥಳ,నిల్వ స్థలం
ಸಂಗ್ರಹ,స్టోర్
ನೇರ,నేరుగా
ಬ ೦ ದಿಸು,జాతి
ವಿಚಿತ್ರ,వింత
ಅಪರಿಚಿತ,అపరిచితుడు
ಪ್ರವಾಹ,స్ట్రాటా
ತಂತ್ರ,వ్యూహం
ಶ್ರೇಣೀಕರಣ,స్ట్రాటిఫికేషన్
ಸುಗಮಗೊಳಿಸು,స్ట్రీమ్‌లైన్
ಶಕ್ತಿ,బలం
ಬಲಗೊಳಿಸು,బలోపేతం
ಶ್ರಮದಾಯಕ,కఠినమైన
ಒತ್ತಡ,ఒత్తిడి
ಒತ್ತಡ ನಿರ್ವಹಣೆ,ఒత్తిడి నిర్వహణ
ಕಟ್ಟುನಿಟ್ಟಾದ,కఠినమైన
ಕಟ್ಟುನಿಟ್ಟಾಗಿ,ఖచ్చితంగా
ಕಟ್ಟು,కఠినత
ಕಟ್ಟುಪಾಡು,కఠినమైన
ಬಡಿ,సమ్మె
ಮುಷ್ಕರ ಕರೆ,స్ట్రైక్ కాల్
ಕಠಿಣತೆ,స్ట్రింగెన్సీ
ಬಡಿ,స్ట్రిప్
ಶ್ರಮಕೊಡು,పోరాడాలి
ಸಂಗ್ರಹಣಾ ಸಾಮರ್ಥ್ಯ,నిల్వ సామర్థ్యం
ಬಲವಾದ ಕೊಠಡಿ,బలమైన గది
ರಚನೆಯ,నిర్మాణ
ರಚನೆ,నిర్మాణం
ರಚನಾತ್ಮಕ ಸಂದರ್ಶನ,నిర్మాణాత్మక ఇంటర్వ్యూ
ರಚನಾತ್ಮಕ ವೇತನ,నిర్మాణాత్మక చెల్లింపు
ಹೋರಾಟ,పోరాటం
ಮೊಂಡು,మొండి పట్టుదలగల
ಕಲಬೆರಕೆಯ,స్టూడియో
ಅಧ್ಯಯನ,అధ్యయనం
ಅಧ್ಯಯನ ರಜೆ,అధ్యయనం సెలవు
ಚಾಚು,విషయం
ಸಂಗಾತಿಯಾದ,ఆశ్చర్యకరమైనది
ಶೈಲಿ,శైలి
ಉಪ,ఉప
ಉಪಸಮಿತಿ,ఉప కమిటీ
ಉಪ-ಒಪ್ಪಂದ,ఉప కాంట్రాక్ట్
ಉಪ ಜಿಲ್ಲೆ,ఉప జిల్లా
ಉಪವಿಭಾಗ,ఉప విభజన
ಉಪ-ತಲೆ,ఉప తల
ವಿಷಯ,విషయం
ವ್ಯಕ್ತಿಯ,ఆత్మాశ్రయ
ನುಗ್ಗುವ,సబ్‌జూడీస్
ಒಳಕ್ಕೆ,సబ్‌లైజ్
ಉಚ್ಚಾಟನೆ ಮಾಡುವ,సబ్‌లెట్టింగ్
ಸಲ್ಲಿಸುವುದು,సమర్పణ
ವಿಧೇಯ,లొంగినది
ಅಧೀನ ಕಚೇರಿ,సబార్డినేట్ కార్యాలయం
ಅಧೀನ ಸೇವೆಗಳು,సబార్డినేట్ సేవలు
ಅಧೀನ ಸಿಬ್ಬಂದಿ,సబార్డినేట్ సిబ్బంది
ಉಪಪೇಕ,ఉపప్రాగ్రాఫ్
ಸಬ್ರೂಲ್,సబ్రేల్
ಚಂದಾದಾರಿಕೆ,సభ్యత్వాన్ని పొందండి
ಚಂದಾದಾರಿಕೆ ಬಂಡವಾಳ,చందా మూలధనం
ಚಂದಾದಾರ,చందాదారుడు
ಚಂದಾದಾರಿಕೆ,చందా
ಉಪವಿಭಾಗ,ఉపవిభాగం
ನಂತರದ,తరువాత
ನಂತರದ ಕ್ರಮ,తదుపరి చర్య
ತರುವಾಯ,తరువాత
ಅಂಗಸಂಸ್ಥೆ,అనుబంధ సంస్థ
ಅಂಗಸಂಸ್ಥೆಗಳು,అనుబంధ సంస్థలు
ಅಂಗಸಂಸ್ಥೆ ಉದ್ಯಮ,అనుబంధ పరిశ్రమ
ಅಂಗಸಂಸ್ಥೆ,అనుబంధ ఆదేశం
ಅಂಗಸಂಸ್ಥೆ ರಶೀದಿ,అనుబంధ రశీదు
ಅಂಗಸಂಸ್ಥೆ,అనుబంధ రిజిస్టర్
ಸಬ್ಸಿಡಿ,సబ్సిడీ
ಸಹಾಯವಾದಗೊಂಡ,సబ్సిడీ
ಸಬ್ಸಿಡಿ ಸೌಕರ್ಯ,సబ్సిడీ వసతి
ಸಬ್ಸಿಡಿ,సబ్సిడీ
ಜೀವನಾಧಾರ,జీవనాధారం
ಜೀವನಾಧಾರ ಭತ್ಯೆ,జీవనాధార భత్యం
ಜೀವನಾಧಾರ ಅನುದಾನ,జీవనాధార మంజూరు
ಮಂತ್ರವಾದ,ప్రామాణికమైన
ಗಣನೀಯ,గణనీయమైన
ದೃstantವಾಗಿಸು,సబ్‌స్టాంటియేట్
ಗಣ್ಯ,సబ్స్టాంటివ్
ಸಬ್ಸ್ಟಾಂಟಿವ್ ವೇತನ,గణనీయమైన చెల్లింపు
ಸಬ್ಸ್ಟಾಂಟಿವ್ ಪೋಸ್ಟ್,గణనీయమైన పోస్ట్
ಬದಲಿಯಾಗಿ,ప్రత్యామ్నాయం
ಬದಲಾವಣೆ,ప్రత్యామ్నాయం
ಉಪ-ಸುಗಂಧ,ఉప ఉప-పేరా
ಉಪನಗರ,సబర్బన్
ಉಪನಗ,ఉపవిభాగం
ವಶಪಡಿಸಿಕೊಳ್ಳುವುದು,ఉపశమనం
ಸುರಂಗ,సబ్వే
ಉತ್ತರಾಧಿಕಾರಿಯಾದ,తరువాత
ಉತ್ತರಾಧಿಕಾರ,వారసత్వం
ಸತತ,వరుస
ಉತ್ತರಾಧಿಕಾರಿ,వారసుడు
ಸಹಾಯ,సహాయక
ಮೊಕಣ,స్యూ
ಅನುಭವಿಸು,బాధ
ಬಳಲುತ್ತಿರುವ,బాధ
ಸಾಕಷ್ಟು,సరిపోతుంది
ಪ್ರತ್ಯಯ,ప్రత్యయం
ಸತ್ಪಾದಕ,ఓటు హక్కు
ಸಲಹೆ,సూచన
ಸಲಹೆ ಪೆಟ್ಟಿಗೆ,సూచన పెట్టె
ಸಲಹೆಗಳ ಪುಸ್ತಕ,సూచనల పుస్తకం
ಸೂಚಿಸುವ,సూచనాత్మక
ಆತ್ಮಹತ್ಯೆ,ఆత్మహత్య
ಸೂಟ್,సూట్
ಸೂಕ್ತತೆ,అనుకూలత
ಸೂಕ್ತ ಕ್ರಿಯೆ,తగిన చర్య
ಸೂಕ್ತವಾಗಿವೆ,సరిపోతుంది
ಮೊತ್ತ,మొత్తం
ಸಂಕ್ಷಿಪ್ತವಾಗಿ,సంక్షిప్తంగా
ಸಂಕ್ಷಿಪ್ತ,సారాంశం
ಸಾರಾಂಶ ಪ್ರಯೋಗ,సారాంశ ట్రయల్
ಸಂಕ್ಷಿಪ್ತ,సంక్షిప్తం
ಶೃಂಗಸಭೆಯಲ್ಲಿ,శిఖరం
ಕರೆ,సమన్
ಸತ್ಪಾರ್ಖಾನೆ ಭತ್ಯೆ,సుమంప్టీ భత్యం
ಮೊತ್ತ,సంకలనం
ಕವಣೆ,సుంద్రీ
ಸುಪೊಸೈಟ್,SUO MOTO
ಮೇಲ್ವಿಚಾರಣೆ,సూపరన్యునేషన్
ಮೇಲ್ವಿಚಾರಣಾ ಪಿಂಚಣಿ,సూపరన్యునేషన్ పెన్షన్
ಮೇಲ್ನೋಟದ,ఉపరితల
ಅತಿಮಾನುರಿಯ,నిరుపయోగంగా
ಅತಿರೇಕ,సూపర్మోస్
ಉನ್ನತ,సుపీరియర్
ಶ್ರೇಷ್ಠತೆ,ఆధిపత్యం
ಅತಿಮಾನುಷವಾದ,సూపర్న్యూమరీ
ಅತಿಮಾನುಷ ಪಥ,సూపర్న్యూమరీ పోస్ట్
ಅತಿರೇಕ,సూపర్‌స్క్రయిబ్
ಉಪಗ್ರಹ,సూపర్‌స్క్రిప్షన్
ಅತಿಕ್ರಮಿಸು,సూపర్సైడ్
ಅತಿರೇಕ,సూపర్‌సెషన్
ಅತಿಮಾನುಷಣೆ,సూపర్ స్ట్రక్చర్
ಅತಿಶಯಾಲದ,సూపర్ టాక్స్
ಸೂಪರ್ ಕಾಲಮಾನ,సూపర్ టైమ్‌స్కేల్
ಮೇಲ್ವಿಚಾರಣೆ,పర్యవేక్షణ
ಮೇಲ್ವಿಚಾರಕ,పర్యవేక్షకుడు
ಮೇಲ್ವಿಚಾರಣಾ ಸಿಬ್ಬಂದಿ,పర్యవేక్షక సిబ్బంది
ಪೂರಿಸು,అనుబంధం
ಪೂರಕವಾದ,అనుబంధ
ಪೂರಕ ಬಜೆಟ್,అనుబంధ బడ్జెట్
ಪೂರಕ ವೆಚ್ಚ,అనుబంధ ఖర్చు
ಪೂರಕ ಬೇಡಿಕೆ,అనుబంధ డిమాండ్
ಪೂರಕ ಅನುದಾನ,అనుబంధ గ్రాంట్
ಪೂರಕ ಪ್ರಶ್ನೆ,అనుబంధ ప్రశ్న
ಪೂರಕ ನಿಯಮಗಳು,అనుబంధ నియమాలు
ಸರಬರಾಜುದಾರ,సరఫరాదారు
ಸರಬರಾಜು,సరఫరా
ಬೆಂಬಲ,మద్దతు
ಬೆಂಬಲಿಗ,మద్దతుదారు
ಬೆಂಬಲ ದಾಖಲೆಗಳು,సహాయక పత్రాలు
ನಿಗ್ರಹಿಸು,అణచివేయండి
ಪ್ರಾಬಲ್ಯ,ఆధిపత్యం
ಅತ್ಯುನ್ನತ,సుప్రీం
ಹೆಚ್ಚುವರಿ,సర్‌చార్జ్
ಜಾಮೀನು,జ్యూరీ
ಜಾಮೀನು ಬಾಂಡ್,పూచికత్తు పత్రం
ಮೇಲ್ಮೈ ಪರಿಶೀಲನೆ,ఉపరితల తనిఖీ
ಮೇಲ್ಮೈ ಸಾಗಣೆ,ఉపరితల రవాణా
ಶಸ್ತ್ರದಳರಿ,శస్త్రచికిత్స
ಉಪನಾಮ,ఇంటిపేరు
ಹೆಚ್ಚಿನ,మిగులు
ಹೆಚ್ಚುವರಿ ಬಜೆಟ್,మిగులు బడ్జెట్
ಹೆಚ್ಚುವರಿ ವರದಿ,మిగులు నివేదిక
ಹೆಚ್ಚುವರಿ ಸಿಬ್ಬಂದಿ,మిగులు సిబ్బంది
ಆಶ್ಚರ್ಯಕರ ಪರಿಶೀಲನೆ,ఆశ్చర్యకరమైన తనిఖీ
ಆಶ್ಚರ್ಯಕರ ಭೇಟಿ,ఆశ్చర్యకరమైన సందర్శన
ಶರಣಾಗತಿ,లొంగిపోవటం
ಸುತ್ತಮುತ್ತಲಿನ ಪ್ರದೇಶಗಳು,పరిసరాలు
ಉಚ್ಚಾರಣಾ,సర్టాక్స్
ಕಣ್ಗಡೆ,నిఘా
ಸಮೀಕ್ಷೆ,సర్వే
ಸಮೀಕ್ಷೆ ವರದಿ,సర్వే నివేదిక
ಉಳಿ,మనుగడ
ಉಳಿದಿರುವ,బతికేది
ಬದುಕುಳಿದವನು,సర్వైవర్
ಪ್ರಭಾವಕ್ಕೆ,ససెప్టబిలిటీ
ಶಂಕಿತ,అనుమానితుడు
ಅಮಾನಾಯಿಸು,సస్పెండ్
ರಹಸ್ಯ,సస్పెన్స్
ಸಸ್ಪೆನ್ಸ್ ಖಾತೆ,సస్పెన్స్ ఖాతా
ಅಮಾನತುಗೊಳಿಸುವುದು,సస్పెన్షన్
ಅಮಾನತುಗೊಳಿಸುವ ಆದೇಶ,సస్పెన్షన్ ఆర్డర్
ಅನುಮಾನ,అనుమానం
ಸುಸ್ಥಿರ,సస్టైనబుల్
ಸುಸ್ಥಿರ ಬೆಳವಣಿಗೆ,స్థిరమైన పెరుగుదల
ನಿರಂತರ,తగిలిన
ಆಣೆ ಮಾಡು,ప్రమాణం
ಶರ್ಕ,ప్రమాణ స్వీకారం
ಪಠ್ಯಕ್ರಮ,సిలబస్
ಚಿಹ್ನೆ,చిహ్నం
ಸಮ್ಮಿತಿ,సమరూపత
ಸಹಾನುಭೂತಿ,సానుభూతి
ಸಹಾನುಭೂತಿ ಮುಷ್ಕರ,సానుభూతి సమ్మె
ವಿಚಾರ ಸಂಕಿರಣ,సింపోజియం
ರೋಗಲಕ್ಷಣ,లక్షణం
ಸಿಂಕ್ರೊನೈಸ್ ಮಾಡು,సమకాలీకరించండి
ಸಾರಾಂಶ,సారాంశం
ಸಂಶ್ಲೇಷಣೆ,సంశ్లేషణ
ಸಂಶ್ಲೇಷಿತ,సింథటిక్
ವ್ಯವಸ್ಥೆ,వ్యవస్థ
ವ್ಯವಸ್ಥಿತ,క్రమబద్ధమైనది
ವ್ಯವಸ್ಥಿತ ಕೆಲಸ,క్రమబద్ధమైన పని
ವ್ಯವಸ್ಥೆಗಳ ವಿಶ್ಲೇಷಣೆ,వ్యవస్థల విశ్లేషణ
ಟ್ಯಾಬ್ ಫೋಲ್ಡರ್,టాబ్ ఫోల్డర్
ಮೇಜು,పట్టిక
ಮೇಳ,టేబులో
ಪರಿವಿಡಿ,విషయ సూచిక
ಮನೆಯ ಟೇಬಲ್,ఇంటి పట్టిక
ಕೋಷ್ಟಕದಿಂದ ಕೂಡಿರುವ,పట్టిక
ಕೋಷ್ಟಕ ಹೇಳಿಕೆ,పట్టిక ప్రకటన
ಲೇಪನ,పట్టిక
ತಾರೀತಿ ಮಾಡುವವನು,టాబ్యులేటర్
ನಿಭಾಯಿಸಲು,టాకిల్
ಕನ್ನಡಕ,వ్యూహం
ತಟ್ಟೆಯ,వ్యూహాత్మక
ತಂತ್ರ,వ్యూహం
ತ ೦ ತ್ರ,ట్యాగ్
ಕೈಯಿಗೆ ಬರುವ ಸಂಬಳ,ఇంటి చెల్లింపు తీసుకోండి
ತೆಗೆದುಕೊಳ್ಳಿ,స్వాధీనం
ಪ್ರತಿಭಾವಂತ,ప్రతిభావంతులైన
ಪ್ರತಿಭಾ ಹುಡುಕಾಟ,ప్రతిభ శోధన
ಬರೆದಿರು,Tally
ಟ್ಯಾಲಿ ಕಾರ್ಡ್,టాలీ కార్డ్
ಹಿಗ್ಗಿಸುವ,ట్యాంపరింగ్
ಸ್ಪಷ್ಟ,స్పష్టమైన
ಸ್ಪಷ್ಟತೆ,స్పష్టమైన ఆస్తి
ಟೇಪೆ,టేప్
ಚಿರತೆ,నొక్కడం
ತರ್ಕಬದ್ಧತೆ,టార్డినెస్
ಗುರಿ,లక్ష్యం
ಗುರಿ ದಿನಾಂಕ,లక్ష్యం తేదీ
ಸುಲಿಗೆ,సుంకం
ಕಳಂಕಗೊಳಿಸು,TARNISH
ಕಾರ್ಯ,పని
ಕಾರ್ಯಪಡೆ,టాస్క్ ఫోర్స్
ತೆರಿಗೆ,పన్ను
ತೆರಿಗೆ ಕಡಿತ,పన్ను తగ్గింపు
ತೆರಿಗೆ ವಿಧಿಸಬಹುದಾದ,పన్ను పరిధిలోకి వచ్చేది
ತೆರಿಗೆ ವಿಧಿಸಬಹುದಾದ ಆದಾಯ,పన్ను పరిధిలోకి వచ్చే ఆదాయం
ತೆರಿಗೆ ಹೊಂದಾಣಿಕೆ,పన్ను సర్దుబాటు
ತೆರಿಗೆ ಮೌಲ್ಯಮಾಪನ,పన్ను లెక్కించుట
ತೆರಿಗೆ,పన్ను
ತೆರಿಗೆ ತಪ್ಪಿಸುವುದು,పన్ను ఎగవేత
ತೆರಿಗೆ ಸಲಹೆಗಾರ,పన్ను సలహాదారు
ತೆರಿಗೆ ಘೋಷಣೆ,పన్ను ప్రకటన
ತೆರಿಗೆ ಮೂಲದಲ್ಲಿ ಕಡಿತಗೊಳಿಸಲಾಗಿದೆ,మూలం వద్ద తీసివేయబడిన పన్ను
ತೆರಿಗೆ ವಿನಾಯಿತಿ,పన్ను మినహాయింపు
ತೆರಿಗೆ ವಿಧಿಸುವುದು,పన్ను ఎగవేత
ತೆರಿಗೆ ವಿನಾಯಿತಿ,పన్ను మినహాయింపు
ತೆರಿಗೆ ಮುಕ್ತ,పన్ను రహిత
ತೆರಿಗೆ ಪಾವತಿಸುವವನು,పన్ను చెల్లింపుదారు
ತೆರಿಗೆ ರಿಯಾಯಿತಿ,పన్ను రిబేటు
ತೆರಿಗೆ ಹಿಂದಿರುಗಿಸು,పన్ను రిటర్న్
ತೆರಿಗೆ ವೇಳೆ,పన్ను షెడ్యూల్
ತಂಡದ ಮನೋಭಾವ,జట్టు స్పూర్తి
ತಂಡದ ಕೆಲಸ,జట్టు పని
ಅಶ್ರುವಾಯು,భాష్ప వాయువు
ತಾತ್ವಿಕ,సాంకేతిక
ತಾಂತ್ರಿಕ ಸಲಹೆ,సాంకేతిక సలహా
ತಾಂತ್ರಿಕ ವಿದ್ಯಾಲಯ,సాంకేతిక కళాశాల
ತಾಂತ್ರಿಕ ಮಾಹಿತಿ,సాంకేతిక సమాచారం
ತಾಂತ್ರಿಕ ಪೋಸ್ಟ್,సాంకేతిక పోస్ట్
ತಾಂತ್ರಿಕ ಅರ್ಹತೆ,సాంకేతిక అర్హత
ತಾಂತ್ರಿಕ ಕೌಶಲ್ಯ,సాంకేతిక నైపుణ్యం
ತಾಂತ್ರಿಕ ಪದ,సాంకేతిక పదం
ತಾಂತ್ರಿಕ ತರಬೇತಿ,సాంకేతిక శిక్షణ
ತಂತ್ರಜ್ಞ,సాంకేతిక నిపుణుడు
ತಂತ್ರ,టెక్నిక్
ತಂತ್ರ,టెక్నోక్రసీ
ತಂತ್ರಜ್ಞ,టెక్నోక్రాట్
ತಾಂತ್ರಿಕತೆಯ,సాంకేతిక
ತಂತ್ರಶಾಸ್ತ್ರಜ್ಞ,సాంకేతిక నిపుణుడు
ತಂತ್ರಜ್ಞಾನ,సాంకేతికం
ದೂರದೃಷ್ಟಿ,టెలిబ్యాంకింగ్
ತರ್ಕ,టెలిగ్రామ్
ಟೆಲಿಗ್ರಾಫಿಕ್ ವಿಳಾಸ,టెలిగ్రాఫిక్ చిరునామా
ಹತಗೋಪತೆ,టెలిగ్రఫీ
ಟೆಲಿಪ್ರಿಂಟರ್ ಸಂದೇಶ,టెలిప్రెంటర్ సందేశం
ದೂರದರ್ಶನ,టెలివిజన్
ದೂರವಾಣಿ,టెలివర్కింగ్
ಹಠಮಾಪಕ,టెలిక్స్
ಹೇಳುವವನು,టెల్లర్
ಕೋಪ,కోపం
ಮನೋಧರ್ಮ,స్వభావం
ಮನೋಧರ್ಮ,స్వభావం
ತಾಪಮಾನ,ఉష్ణోగ్రత
ಗತಿ,టెంపో
ತಾತ್ಕಾಲಿಕ,తాత్కాలిక
ತಾತ್ಕಾಲಿಕ ಮುಂಗಡ,తాత్కాలిక ముందస్తు
ತಾತ್ಕಾಲಿಕ ನೇಮಕಾತಿ,తాత్కాలిక నియామకం
ತಾತ್ಕಾಲಿಕ ಅಂಗವೈಕಲ್ಯ,తాత్కాలిక వైకల్యం
ತಾತ್ಕಾಲಿಕ ಪೋಸ್ಟ್,తాత్కాలిక పోస్ట్
ತಾತ್ಕಾಲಿಕ ನಿರ್ಬಂಧ,తాత్కాలిక పరిమితి
ತಾತ್ಕಾಲಿಕ ಖಾಲಿ,తాత్కాలిక ఖాళీ
ಪ್ರಲೋಭನೆ,టెంప్టేషన్
ದಂಡಯಾತ್ರಿಸಬಹುದಾದ,టేనబుల్
ಸ್ಥಿರ,చిత్తశుద్ధి
ಹಿಡಿಕೆ,అద్దె
ಬಾಡಿಗೆದಾರ,అద్దెదారు
ಪ್ರವೃತ್ತಿ,ధోరణి
ಸ್ರವಿಸುವ,టెండర్
ಕೋಮಲ ಪೆಟ್ಟಿಗೆ,టెండర్ బాక్స్
ಗಲ್ಲಿಗೇಡು,టెండరర్
ಕವಣೆ ಸೂಚನೆ,టెండర్ నోటీసు
ತಾತ್ಕಾಲಿಕ,అస్థిరమైనదనే
ಅಧಿಕಾರ:,పదవీకాలం
ಭೂಮಿಯ ಅಧಿಕಾರಾವಧಿ,భూమి పదవీకాలం
ಕಚೇರಿಯ ಅಧಿಕಾರಾವಧಿ,పదవీకాలం
ಪೋಸ್ಟ್ನ ಅಧಿಕಾರಾವಧಿ,పోస్ట్ పదవీకాలం
ಕೆಲಸದ ಅಧಿಕಾರಾವಧಿ,పని పదవీకాలం
ಅಧಿಕಾರಾವಧಿ ಪೋಸ್ಟ್,పదవీకాల పోస్ట్
ಪದ,పదం
ಕೊನೆಗೊಳಿಸಬಹುದಾದ,ముగింపు
ಟರ್ಮಿನಲ್ (ವರದಿ ಇತ್ಯಾದಿ),టెర్మినల్ (నివేదిక మొదలైనవి)
ಟರ್ಮಿನಲ್ ತೆರಿಗೆ,టెర్మినల్ పన్ను
ಮುಕ್ತಾಯ,ముగింపు
ಮುಕ್ತಾಯ ಷರತ್ತು,ముగింపు నిబంధన
ಮುಕ್ತಾಯ ಸೂಚನೆ,ముగింపు నోటీసు
ಸೇವೆಯ ಮುಕ್ತಾಯ,సేవ యొక్క ముగింపు
ಪರಿಭಾಷೆ,పరిభాష
ಅವಧಿ ಸಾಲ,టర్మ్ లోన్
ಅಧಿಕಾರಾವಧಿ,పదవీకాలం
ಪದ,నిబంధనలు
ನಿಯಮಗಳು ಮತ್ತು ಷರತ್ತುಗಳು,నిబంధనలు మరియు షరతులు
ವಿತರಣಾ ನಿಯಮಗಳು,పంపించటానికి షరతులు
