Odiya,Tamil
"ପିଭଟ୍, ରିଭେଟ୍ |","பிவோட், ரிவெட்"
ପ୍ଲାନ୍କର ନିୟମ |,பிளாங்க் சட்டம்
ତଳ ଜଟଣୀ |,கீழ் லட்டு
ବିମାନ ଦର୍ପଣ |,விமான கண்ணாடி
କପ୍ଲାନାର୍ ଗତି |,கோப்ளனார் இயக்கம்
ଗ୍ରହ,கோள்
"ଗ୍ରହ, ପୃଥିବୀ","கிரக, நிலப்பரப்பு"
ଗ୍ରହ ଆୟନ |,கிரக அயனி
"ପ୍ଲାଜ୍ମା, ପ୍ରୋଟୋପ୍ଲାସମ୍, ପ୍ଲାଜ୍ମା |","பிளாஸ்மா, புரோட்டோபிளாசம், பிளாஸ்மா"
"ପ୍ଲାଜ୍ମା ଷ୍ଟ୍ରିମ୍, ପ୍ରୋଟୋପ୍ଲାସ୍ ଷ୍ଟ୍ରିମ୍ |","பிளாஸ்மா ஸ்ட்ரீம், புரோட்டோபிளாசம் ஸ்ட்ரீம்"
"ପ୍ଲାଜମନ୍, ମାସ","பிளாஸ்மோன், நிறை"
ପ୍ଲାଷ୍ଟିକ୍,"குழாய், பிளாஸ்டிக்"
"ପ୍ଲାଷ୍ଟିକ୍, ପ୍ଲାଷ୍ଟିକ୍ |","பிளாஸ்டிக், பிளாஸ்டிக்"
"ପ୍ଲେଟ୍, ବେସ୍ ପ୍ଲେଟ୍, ପ୍ଲେଟ୍, ଆନାଡ୍ |","தட்டு, அடிப்படை தட்டு, தட்டு, நேர்மின்முனை"
ମାଳଭୂମି,பீடபூமி பீடபூமி
"ଇଲେକ୍ଟ୍ରୋ ଆବୃତ, ଆବୃତ, ଗ୍ଲାସ୍, ଧାତୁ |","மின் பூசப்பட்ட, பூசப்பட்ட, மெருகூட்டப்பட்ட, பூசப்பட்ட"
ଛୋଟ ଫଳକ,சிறிய தகடு
"ପ୍ଲଟ୍, କ୍ଷେତ୍ର, ପ୍ଲଟ୍, ପ୍ଲଟ୍ |","சதி, பகுதி, சதி, சதி"
ଡ୍ରାଫ୍ଟ,வரைவு
ଷ୍ଟ୍ରିଙ୍ଗ୍ ଟାଣ |,சரத்தை இழுக்கவும்
ପ୍ଲୁଟୋନିୟମ୍ |,புளூட்டோனியம்
ଗ୍ୟାସ ଯାନ୍ତ୍ରିକ,எரிவாயு இயக்கவியல்
"ପାତ୍ର, ଭିତର, ପ୍ରକ୍ରିୟାକୃତ କାର୍ଡ ମାସ, ପକେଟ୍, ପକେଟ୍ |","கொள்கலன், உட்புறம், பதப்படுத்தப்பட்ட அட்டை நிறை, பாக்கெட், பாக்கெட்"
ବିନ୍ଦୁ,புள்ளி
ଦୂଷିତ,மாசுபட்டது
ବିଷାକ୍ତ,விஷம்
ପଏସନ୍ ବଣ୍ଟନ |,விஷம் விநியோகம்
"ପୋଲର, ପୋଲର","துருவ, துருவ"
ପୋଲାରମିଟର |,துருவமானி
ପୋଲାରିଟି,துருவமுனைப்பு
ପୋଲାରାଇଜେସନ୍,துருவப்படுத்தல்
"ପୋଲାରିସ୍କୋପ୍, ପୋଲାରିସ୍କୋପ୍ |","துருவநோக்கி, துருவநோக்கி"
ପୋଲାରାଇଜ୍ କରିବାକୁ |,துருவப்படுத்த
"ପୋଲାରାଇଜର, ପୋଲାରାଇଜର","துருவமுனைப்பான், துருவமுனைப்பான்"
ପୋଲାରିଟି,துருவமுனைப்பு
ପୋଲାରିଟି,துருவமுனைப்பு
ପୋଲାରିଟି ପତନ |,துருவமுனைப்பு வீழ்ச்சி
ପୋଲାର ଲାଟାଇସ୍ |,துருவ லட்டு
ପୋଲାରଏଡ୍ |,போலராய்டு
"ପୋଲାରନ୍, ପୋଲାରନ୍ |","துருவமுனை, பொலரான்"
"ପୋଲ, ଅସୀମ, ଯୋଗାଯୋଗକାରୀ, ପୋଲ |","துருவம், எல்லையற்ற, தொடர்பு, துருவம்"
ପୋଲୋନିୟମ୍,பொலோனியம்
polyatomic,பல அணுக்கள்
ମଲ୍ଟିକ୍ରିଷ୍ଟାଲାଇନ୍ |,பல படிகங்கள்
ପଲିମୋର୍ଫିକ୍ |,பாலிமார்பிக்
ପଲିମୋର୍ଫିକ୍ |,பாலிமார்பிக்
ପୁଲ୍,குளம்
ପୁଷ୍କରିଣୀ ରିଆକ୍ଟର |,புஷ்கரிணி அணுஉலை
ପୋରୋସିଟି |,போரோசிட்டி
ପୋର୍ଟେବଲ୍ |,எடுத்துச் செல்லக்கூடியது
"ସକରାତ୍ମକ, ଅର୍ଥ, ସକରାତ୍ମକ, ସକରାତ୍ମକ |","நேர்மறை, பணம், நேர்மறை, நேர்மறை"
ପୋଜିଟ୍ରନ୍ |,பாசிட்ரான்
ପୋଜିଟ୍ରୋନିୟମ୍ |,பாசிட்ரோனியம்
"ସମ୍ଭାବନା, ସମ୍ଭାବନା |","நிகழ்தகவு, நிகழ்தகவு"
ସ୍ତମ୍ଭ,தூண்
"ସମ୍ଭାବ୍ୟ (v।), ପରିସ୍ଥିତି, ସମ୍ଭବ (v।)","சாத்தியமான (v.), சூழ்நிலை, சாத்தியமான (v.)"
ସମ୍ଭାବ୍ୟ କୁପ,சாத்தியமான கூபே
"ପୋଟେଣ୍ଟିଓମିଟର, ପୋଟେଣ୍ଟିଓମିଟର |","potentiometer, potentiometer"
ପାଉଣ୍ଡଲ୍ |,பூண்டல்
"ପାଉଡର, ପାଉଡର |","தூள், தூள்"
ପାଉଡର ପଦ୍ଧତି |,தூள் முறை
"ଶକ୍ତି, ଶକ୍ତି, ଦକ୍ଷତା, ଶକ୍ତି |","சக்தி, வலிமை, திறன், சக்தி"
ଶକ୍ତି ନିୟମ |,அதிகார ஆட்சி
"ପାୱାର ପ୍ଲାଣ୍ଟ, ପାୱାର ପ୍ଲାଣ୍ଟ","மின் நிலையம், மின் நிலையம்"
ଶକ୍ତି ଯୋଗାଣ,மின்சாரம்
"ପରୀକ୍ଷାମୂଳକ, ପରୀକ୍ଷାମୂଳକ, ବ୍ୟବହାରିକ |","சோதனை, சோதனை, நடைமுறை"
"ଆୟାନ୍, ପୂର୍ବ","அயன், முன்னுரை"
"ସଠିକ୍, ସଠିକ୍ |","துல்லியமான, துல்லியமான"
"ସଠିକତା, ସଠିକତା |","துல்லியம், துல்லியம்"
ଭବିଷ୍ୟବାଣୀ,கணிப்பு
ଚୟନକର୍ତ୍ତା |,தேர்ந்தெடுக்கப்பட்ட
"ପସନ୍ଦ, ପସନ୍ଦ","விருப்பமான, விருப்பமான"
ପ୍ରାରମ୍ଭିକ,ஆரம்ப
ସଙ୍କୋଚନ,சுருக்கம்
"ପ୍ରାଥମିକ, ପ୍ରାଥମିକ, ପ୍ରଥମ, ମୁଖ୍ୟ, ମୁଖ୍ୟ, ମୂଳ |","முதன்மை, முதன்மை, முதல், முக்கிய, முதன்மை, வேர்"
"ଷ୍ଟାର୍ଟର୍, ପ୍ରାଇମର୍","ஸ்டார்டர், ப்ரைமர்"
"ପ୍ରାଥମିକ, ଆଦିମ","முதன்மையான, பழமையான"
"ମୁଖ୍ୟ, ମୁଖ୍ୟ, ମୁଖ୍ୟ","அதிபர், அதிபர், அதிபர்"
ନିୟମ,விதிகள்
ପ୍ରିଜିମ୍,ப்ரிஸம்
"ପ୍ରିଜାମେଟିକ୍, ପ୍ରିଜାମେଟିକ୍ |","prismatic, prismatic"
ସମ୍ଭାବ୍ୟତା |,நிகழ்தகவு
ପରୀକ୍ଷକ,சோதனையாளர்
"ପ୍ରଣାଳୀ, ପ୍ରଣାଳୀ","செயல்முறை, நடைமுறை"
"ପ୍ରକ୍ରିୟା, ପର୍ଯ୍ୟାୟ","செயல்முறை, நிலை"
"ପ୍ରକ୍ରିୟାକରଣ, ଉତ୍ସଗୁଡ଼ିକ","செயலாக்கம், வளங்கள்"
ସଞ୍ଚାଳକ,செயலி
ଉତ୍ପାଦ ଉତ୍ପାଦ,தயாரிப்பு தயாரிப்பு
ଉତ୍ପାଦନ,உற்பத்தி
ଉତ୍ପାଦକତା |,உற்பத்தித்திறன்
"ପ୍ରୋଗ୍ରାମ୍, ପ୍ରୋଗ୍ରାମ୍, ପ୍ରୋଗ୍ରାମ୍","நிரல், நிரல், நிரல்"
ପ୍ରୋଗ୍ରାମର୍,புரோகிராமர்
"ପ୍ରଗତିଶୀଳ, ପ୍ରଗତିଶୀଳ |","முற்போக்கான, முற்போக்கான"
ନିଷେଧ |,தடை
"ପ୍ରୋଜେକ୍ଟିଭ୍, ଆଉଟପୁଟ୍","திட்ட, வெளியீடு"
ଇଲେକ୍ଟ୍ରୋନ୍ର ପ୍ରୋତ୍ସାହନ |,ஊக்குவிக்கப்பட்ட எலக்ட்ரான்
ତତକ୍ଷଣାତ୍ ନିଉଟ୍ରନ୍ |,உடனடி நியூட்ரான்
ବାହୁ,கை
"ସଂକ୍ରମଣ, ବୃଦ୍ଧି, ପ୍ରସାର","பரிமாற்றம், பெருக்கம், பரப்புதல்"
ପ୍ରୋପେଲାଣ୍ଟ |,உந்துவிசை
ଗୁଣଧର୍ମ,பண்புகள்
"ଉପଯୁକ୍ତ ମୂଲ୍ୟ, ଇଜେନ ମୂଲ୍ୟ |","சரியான மதிப்பு, ஈஜென் மதிப்பு"
"ଅନୁପାତ, ଅନୁପାତ, ବିଭାଜନ |","விகிதம், விகிதம், பிரிவு"
ଗତି,உந்துதல்
ପ୍ରୋଟନ୍ |,புரோட்டான்
ନିକଟତର,அருகாமை
"1 ସିଉଡୋଭେକ୍ଟର୍, ସିଉଡୋଭେକ୍ଟର୍ |","1 சூடோவெக்டர், சூடோவெக்டர்"
"ଟାଣ, ଟାଣ, ଟାଣ, ଇମ୍ପ୍ରେସନ୍, ବ୍ରିଜ୍ |","இழு, இழு, இழு, எண்ணம், பாலம்"
"ପଲ୍ଲୀ, ଗିରିନି, କପୀ |","பல்லி, கிர்னி, காப்பி"
"ପ୍ରତିଛବି ବିସ୍ତାର, ସିଙ୍କ୍ରୋନାଇଜେସନ୍ କ୍ଷତି, 3 ଟ୍ରାକ୍ସନ୍ |","பட நீட்டிப்பு, ஒத்திசைவு இழப்பு, 3 இழுவை"
ନାଡ,துடிப்பு
ut ୁଲା,படபடப்பு
"ଡାଲି, ଡାଲି","பருப்பு வகைகள், பருப்பு வகைகள்"
ପଲ୍ସର୍ |,துடிப்பு
ପମ୍ପ,பம்ப்
ପମ୍ପିଂ,உந்தி
ପିଚ୍,குத்துதல்
"ତାରା, ଛାତ୍ର, କାନିନିକା |","நட்சத்திரம், மாணவர், கனினிகா"
ଶୁଦ୍ଧ,தூய
ସଠିକତା,துல்லியம்
"ନୀଲ ଲୋହିତ, ବାଇଗଣୀ, ବାଇଗଣୀ |","நீல் லோஹித், ஊதா, ஊதா"
ପୁସ୍ ବଟନ୍ ପୁସ୍ ବଟନ୍ |,புஷ் பொத்தான் புஷ் பொத்தான்
ନିଷ୍କାସନ,பிரித்தெடுத்தல்
"ପିରାନୋମିଟର, ସ ar ର ଥର୍ମୋମିଟର |","பைரனோமீட்டர், சூரிய வெப்பமானி"
ଥର୍ମୋଲେକ୍ଟ୍ରିକ୍ |,தெர்மோஎலக்ட்ரிக்
ହାଇଗ୍ରୋମିଟର,ஈரப்பதமானி
ସାଇଟୋମେଟ୍ରି |,சைட்டோமெட்ரி
"Q- ବର୍ଣ୍ଣ, Q- ଗୁଣବତ୍ତା |","Q-எழுத்து, Q- குணகம்"
"ଚତୁର୍ଥାଂଶ, ବୃତ୍ତ ପାଦ |","நாற்கரம், வட்ட அடி"
"ଚତୁର୍ଥାଂଶ ଇଲେକ୍ଟ୍ରୋମିଟର, ଚତୁର୍ଥାଂଶ ଇଲେକ୍ଟ୍ରୋମିଟର |","குவாட்ரன்ட் எலக்ட்ரோமீட்டர், குவாட்ரன்ட் எலக்ட்ரோமீட்டர்"
ଚତୁର୍ଭୁଜ |,இருபடி
ଚତୁର୍ଭୁଜ,நாற்கர
ଗୁଣବତ୍ତା,தரம்
କ୍ୱାଣ୍ଟମ୍,குவாண்டம்
କ୍ୱାଣ୍ଟମ୍ |,குவாண்டம்
"ପରିମାଣ, ପରିମାଣ, ପରିମାଣ, ପରିମାଣ","அளவு, குவாண்டம், அளவு, அளவு"
ପରିମାଣ,அளவீடு
"ପରିମାଣିକ, ପରିମାଣିକ","அளவு, அளவு"
"ପରିମାଣ, ପରିମାଣ, ପରିମାଣ","அளவு, அளவு, அளவு"
କ୍ୱାଣ୍ଟମ୍,குவாண்டம்
"ତ୍ର quarter ମାସିକ, ତ୍ର quarter ମାସିକ, ତ୍ର quarter ମାସିକ |","கால், கால், கால்"
"ରାଇନ୍ଷ୍ଟୋନ୍, କ୍ୱାର୍ଟଜ୍ |","rhinestones, குவார்ட்ஸ்"
ସାଧାରଣତ condition ଅବସ୍ଥା |,பொதுவாக நிலை
ଉତ୍ତରାଧିକାରୀ,அடுத்தடுத்து
ଇଲାଷ୍ଟିକ୍ ଫୋର୍ସ |,மீள் சக்தி
ଇଲଷ୍ଟିକ୍ ତରଙ୍ଗ |,மீள் அலை
ସ୍ଥାୟୀ ସର୍କିଟ |,நிரந்தர சுற்று
ସ୍ଥିର ପ୍ରତିଛବି |,நிலையான படம்
ସ୍ଥିର ଚକ୍ର |,நிலையான சுழற்சி
ସ୍ଥାୟୀ ଅବସ୍ଥା |,நிரந்தர நிலை
ଲିଭାଇବାକୁ,அணைக்க
sedative,மயக்க மருந்து
"ଲିଭାଇବା, ଲିଭାଇବା","அணைக்க, தணி"
ଶାନ୍ତ ଦିନ,அமைதியான நாள்
d- ମୂଲ୍ୟ,d-மதிப்பு
"ରେଡିଓ (ଏଡି।), ରେଡିଓ (ଭି।), ରେଡିଓଆକ୍ଟିଭ୍, ବିପର୍ଯ୍ୟୟ, ବିକିରଣ |","ரேடியோ (எட்.), ரேடியோ (வி.), கதிரியக்க, பேரழிவு, கதிர்வீச்சு"
ବିକିରଣ ସକ୍ରିୟ ବିଶ୍ଳେଷଣ |,கதிர்வீச்சு செயல்படுத்தல் பகுப்பாய்வு
"ଫିସିଲ୍, ରେଡିଓଆକ୍ଟିଭ୍ |","பிளவு, கதிரியக்கம்"
ରେଡିଓଆକ୍ଟିଭ୍ ଲାଇସେନ୍ସର୍ |,கதிரியக்க உரிமம் பெற்றவர்
"ବିଚ୍ଛେଦ, ରେଡିଓଆକ୍ଟିଭିଟି, ରେଡିଓଆକ୍ଟିଭିଟି |","சிதைவு, கதிரியக்கம், கதிரியக்கம்"
"ରେଡିଓଗ୍ରାମ, ରେଡିଓ ତାର, ରେଡିୟମ୍ ପ୍ରତିଛବି |","ரேடியோகிராம்கள், ரேடியோ கம்பிகள், ரேடியம் படங்கள்"
"ରେଡିଓଗ୍ରାଫ୍, ବିକିରଣ ଚିତ୍ର |","ரேடியோகிராஃப்கள், கதிர்வீச்சு படங்கள்"
ରେଡିଓଆକ୍ଟିଭ୍ ଆୟୋଡିନ୍ |,கதிரியக்க அயோடின்
"ରେଡିଓସୋଟୋପ୍, ବିକିରଣ ଆଇସୋଟୋପ୍ |","கதிரியக்க ஐசோடோப்புகள், கதிர்வீச்சு ஐசோடோப்புகள்"
"ଏକ୍ସ-ରେ ଥେରାପି, ବିକିରଣ ଚିକିତ୍ସା |","எக்ஸ்ரே சிகிச்சை, கதிர்வீச்சு சிகிச்சை"
ବିକିରଣ ଚିକିତ୍ସକ |,கதிர்வீச்சு சிகிச்சையாளர்
"ରେଡିଓମିଟର, ରେଡିଓମିଟର |","ரேடியோமீட்டர், ரேடியோமீட்டர்"
ରେଡ଼ିଓମେଟ୍ରି,கதிரியக்க அளவீடு
ରେଡିଓଆକ୍ଟିଭ୍-ଥାଲିୟମ୍ |,கதிரியக்க-தாலியம்
ବିକିରଣ ଚିକିତ୍ସା,கதிர்வீச்சு சிகிச்சை
ରେଡିୟମ୍ |,ரேடியம்
ରେଡିୟମ୍ ଥେରାପି |,ரேடியம் சிகிச்சை
ରେଡିଓ,ஆரம்
ଇନ୍ଦ୍ର ଧନୁଷ,இந்திரன் தனுஷ்
ରମଣ ପ୍ରଭାବ |,ராமன் விளைவு
ramsden ସର୍କଲ୍ |,ராம்ஸ்டன் வட்டம்
"ଅନିୟମିତ, ଅନିୟମିତ |","சீரற்ற, ஒழுங்கற்ற"
ରାଣ୍ଡୋମାଇଜେସନ୍ |,சீரற்றமயமாக்கல்
ଅନିୟମିତତା |,சீரற்ற தன்மை
ଓସିଲେଟର,ஆஸிலேட்டர்
ଶ୍ରବଣର ପରିସର |,கேட்கக்கூடிய வரம்பு
ଦ୍ରୁତ ନାଡ,விரைவான துடிப்பு
"ବିରଳ, ବିରଳ |","அரிதான, அரிதான"
ବିରଳତା,அரிதான தன்மை
ଦୁର୍ଲଭ,அரிதாக
ଅନୁମତିପ୍ରାପ୍ତ ଭୋଲଟେଜ୍ |,அனுமதிக்கப்பட்ட மின்னழுத்தம்
"ମୂଲ୍ୟାୟନ, ମୂଲ୍ୟାୟନ","மதிப்பீடு, மதிப்பீடு"
ଅନୁପାତ,விகிதம்
ଯୁକ୍ତିଯୁକ୍ତ |,பகுத்தறிவு
ଗ୍ରହଣ କରାଯାଇଥିବା ଡାଟମ୍ ପରି ଅଣ ପ୍ରକ୍ରିୟାକୃତ ଡାଟୁମ୍ |,"செயலாக்கப்படாத தரவு, பெறப்பட்ட தரவு"
"ରଶ୍ମୀ, କିରଣ, ଆରଡ୍ରେଖା, ଆର","ரஷ்மி, கிரண், அர்த்ரேகா, அர்"
ରେଲି ବିଛାଇବା |,ராலே சிதறல்
ପୁନର୍ବାର,மீண்டும் எழுகிறது
ମତାମତ,பின்னூட்டம்
ପ୍ରତିକ୍ରିୟାଶୀଳ ଯୋଡି |,எதிர்வினை இணைப்பு
ପୁନ act ସକ୍ରିୟ,மீண்டும் செயல்படுத்துதல்
ଅପ୍ରାସଙ୍ଗିକତା,பொருத்தமின்மை
ରିଆକ୍ଟର,அணுஉலை
ରିଆକ୍ଟର ଗୁପ୍ତୀ |,உலை குப்தி
ଆସାଜୀ ଅସ୍ତ୍ର |,ஆசாஜி ஆயுதம்
"ପ reading ିବା, ପ reading ିବା","வாசிப்பு, வாசிப்பு"
ପୁନ - ଆଡଜଷ୍ଟମେଣ୍ଟ୍ |,மீண்டும் சரிசெய்தல்
ବାସ୍ତବ |,உண்மையான
"ପୁନର୍ବାର (n।), ପ୍ରତିଫଳିତ କରିବାକୁ (ver।)","திரும்ப திரும்ப (n.), பிரதிபலிக்க (ver.)"
ପୁନର୍ଗଠନ ଉତ୍ତାପ |,மீளுருவாக்கம் வெப்பம்
ପୁନ - କାଲିବ୍ରେସନ୍ |,மறு அளவுத்திருத்தம்
"ପ୍ରାପ୍ତକର୍ତ୍ତା, ପ୍ରାପ୍ତକର୍ତ୍ତା","பெறுபவர், பெறுபவர்"
"ଓଲଟା, ଓଲଟା, ପଛ ଆରେ |","தலைகீழ், தலைகீழ், பின் அணிவரிசை"
"ଓଲଟା, ପାରସ୍ପରିକ, ପାରସ୍ପରିକ","தலைகீழ், பரஸ்பர, பரஸ்பர"
"ପାରସ୍ପରିକତା, ପାରସ୍ପରିକତା |","பரஸ்பரம், பரஸ்பரம்"
"ପ୍ରତିଫଳନ (V.), ପ୍ରତିଫଳନ (V.)","பிரதிபலிப்பு (வி.), பிரதிபலிப்பு (வி.)"
"ପୁନର୍ବିନ୍ୟାସ, ପୁନ use ବ୍ୟବହାର |","மறுசேர்ப்பு, மறுபயன்பாடு"
ମନିଟରିଂ |,கண்காணிப்பு
"ରେକର୍ଡ, ରେକର୍ଡ (n।), ରେକର୍ଡ କରିବାକୁ, ଚିହ୍ନିତ କରିବାକୁ (v।)","பதிவு, பதிவு (என்.), பதிவு செய்ய, குறிக்க (வி.)"
ରେକର୍ଡ ହୋଇଛି |,பதிவு செய்யப்பட்டது
ଅଭିଲେଖାଗାର,காப்பக நிபுணர்
ରେକର୍ଡିଂ,பதிவு
"ପ୍ରାପ୍ତି, ପ୍ରାପ୍ତି, ପ୍ରାପ୍ତି |","அடைதல், அடைதல், அடைதல்"
ଡାହାଣ କୋଣ ସଂଯୋଜନା,வலது கோண ஆய ஆயத்தொலைவுகள்
"ବିଶୋଧନ, ସଂଶୋଧନ","சுத்திகரிப்பு, திருத்தம்"
"ବିଶୋଧିତ, ବିଶୋଧିତ","சுத்திகரிக்கப்பட்ட, சுத்திகரிக்கப்பட்ட"
ସଂଶୋଧନକାରୀ |,திருத்தி
ରେକ୍ଟିଫାୟର୍ ଭଲଭ୍ |,ரெக்டிஃபையர் வால்வு
"ସିଧା, ସିଧା ରେଖା, ସିଧା ରେଖା |","நேர்கோடு, நேர்கோடு, நேர்கோடு"
ପୁନରାବୃତ୍ତି ଘଟଣା |,தொடர் நிகழ்வு
ରକ୍ତ ଭୂତ ଲାଲ ଭୂତ |,இரத்த பேய் சிவப்பு பேய்
ରକ୍ତ ବିସ୍ଥାପନ,இரத்த இடப்பெயர்ச்சி
"ହ୍ରାସ, ସମାନ କରିବା, ଜୀବନ୍ତ କରିବା |","குறைக்க, சமப்படுத்த, உயிரூட்டு"
(ଏକ ଧୁମିର),(ஒரு வால் நட்சத்திரத்தின்)
ବିଶୋଧିତ ତଥ୍ୟ |,சுத்திகரிக்கப்பட்ட தரவு
"ଅନୁରୂପ, କ୍ଷୁଦ୍ର, ବାଧ୍ୟତାମୂଳକ |","ஒத்த, சிறிய, கடமை"
ଗୁଣବତ୍ତା ପରିବର୍ତ୍ତନ କରନ୍ତୁ |,மாற்ற குணகம்
ରିଡ୍-ପାଇପ୍ |,நாணல் குழாய்
ପୁନ entry- ପ୍ରବେଶ,மறு நுழைவு
"ନିର୍ଦ୍ଦେଶାବଳୀ, ସନ୍ଦର୍ଭ","அறிவுறுத்தல்கள், குறிப்புகள்"
ପ୍ରତିଫଳନ,பிரதிபலிப்பு
"ପ୍ରତିଫଳିତ, ପ୍ରତିଫଳିତ, ପ୍ରତିଫଳିତ |","பிரதிபலித்தது, பிரதிபலித்தது, பிரதிபலித்தது"
ପ୍ରତିଫଳିତ,பிரதிபலித்தது
ପ୍ରତିଫଳିତ,பிரதிபலிப்பு
ପ୍ରତିଫଳନ,பிரதிபலிப்பு
ପ୍ରତିଫଳିତ କ୍ଷତି,பிரதிபலிப்பு இழப்பு
ପ୍ରତିଫଳନ,பிரதிபலிப்பு
ପ୍ରତିଫଳକ,பிரதிபலிப்பான்
ପ୍ରତିଫଳନ ଯନ୍ତ୍ର,அனிச்சை பொறிமுறை
ପ୍ରତ୍ୟାହାର,ஒளிவிலகல்
ପ୍ରତିଫଳନ,ஒளிவிலகல்
ପ୍ରତୀକାତ୍ମକ ସୂଚକାଙ୍କ |,ஒளிவிலகல்
ପ୍ରତୀକାତ୍ମକତା |,பயனற்ற தன்மை
ପ୍ରତୀକାତ୍ମକ ସୂଚକାଙ୍କ |,ஒளிவிலகல்
"ରେଫ୍ରିଜରେଟର, ରେଫ୍ରିଜରେଟର","குளிர்சாதன பெட்டி, குளிர்சாதன பெட்டி"
ପୁନ en ପ୍ରତିକ୍ରିୟା |,மறுஉருவாக்கம்
"ପୁନ en ନିର୍ମାଣ, ସ୍ଥାୟୀ ପୁନର୍ଗଠନ, ପୁନ en ନିର୍ମାଣ |","மீளுருவாக்கம், நிலையான மறு ஒருங்கிணைப்பு, மீளுருவாக்கம்"
"ପୁନ ener ନିର୍ମାଣ, ପୁନ ener ନିର୍ମାଣ, ପୁନ ener ନିର୍ମାଣକାରୀ |","மீளுருவாக்கம், மீளுருவாக்கம், மீளுருவாக்கம்"
"ପଞ୍ଜୀକରଣ, ପଞ୍ଜୀକରଣ","பதிவு, பதிவு"
"ବିକ୍ରୟ ଗତି, ପଛୁଆ ଗତି, ରିଗ୍ରେସନ୍, ଓଲଟା |","விற்பனை வேகம், பின்தங்கிய இயக்கம், பின்னடைவு, தலைகீழ்"
"ଏପରିକି, ନିୟମିତ, ସମୃଦ୍ଧ |","கூட, வழக்கமான, சமச்சீர்"
isoform କଠିନ |,ஐசோஃபார்ம் திடமானது
ନିୟମ,ஒழுங்குமுறை
ସମ୍ପର୍କ,உறவு
"ସମ୍ପର୍କୀୟ, ସମ୍ପର୍କୀୟ","உறவினர், உறவினர்"
ସମ୍ପର୍କୀୟ,உறவினர்
ଅପେକ୍ଷାକୃତ ନିଶ୍ଚିତ |,ஒப்பீட்டளவில் உறுதியாக
"ଆପେକ୍ଷିକତା, ଆପେକ୍ଷିକତା, ଆପେକ୍ଷିକତା |","சார்பியல், சார்பியல், சார்பியல்"
ବିଶ୍ରାମ,ஓய்வு
"ରିଲେ, ସଂକ୍ରମଣ","ரிலே, பரிமாற்றம்"
ମୁକ୍ତି,மீட்பு
ନିର୍ଭରଯୋଗ୍ୟତା,நம்பகத்தன்மை
ଅବଶିଷ୍ଟ,எஞ்சிய
ରିମୋଟ୍ କଣ୍ଟ୍ରୋଲ୍ |,தொலையியக்கி
ପୁନ orn ନିର୍ମାଣ,மறுசீரமைக்கப்பட்டது
"ପୁନ orient- ଆଭିମୁଖ୍ୟ, ପୁନ - ବିନ୍ୟାସ |","மறு நோக்குநிலை, மறு கட்டமைப்பு"
ପୁନରାବୃତ୍ତି |,மீண்டும் மீண்டும் செய்யக்கூடிய தன்மை
"ପୁନରାବୃତ୍ତି, ପୁନରାବୃତ୍ତି","ரிப்பீட்டர், ரிப்பீட்டர்"
"ପ୍ରତ୍ୟାହାର କରିବାକୁ, ପ୍ରତ୍ୟାହାର କରିବାକୁ |","விரட்ட, விரட்டப்பட வேண்டும்"
ଘୃଣ୍ୟ,விரட்டும்
ପୁନରାବୃତ୍ତି,மீண்டும் மீண்டும்
ପ୍ରତିନିଧିତ୍ୱ,பிரதிநிதித்துவம்
"ପ୍ରତିନିଧୀ, ପ୍ରତିନିଧୀ |","பிரதிநிதி, பிரதிநிதி"
"ପୁନରୁଦ୍ଧାରଯୋଗ୍ୟ, ପୁନ oduc ପ୍ରବୃତ୍ତି |","மீட்கக்கூடிய, மீண்டும் உருவாக்கக்கூடிய"
"ପ୍ରଜନନ, ପ୍ରଜନନ, ପ୍ରଜନନ |","இனப்பெருக்கம், இனப்பெருக்கம், இனப்பெருக்கம்"
ପ୍ରତ୍ୟାହାର,விரட்டு
ଘୃଣା,விரட்டல்
ଘୃଣ୍ୟ,விரட்டும்
ଅନୁସନ୍ଧାନ |,ஆராய்ச்சி
"କୂଅ, ଜଳଭଣ୍ଡାର, ଜଳଭଣ୍ଡାର, ଜଳଭଣ୍ଡାର, କୂଅ |","நீர்த்தேக்கம், நீர்த்தேக்கம், நீர்த்தேக்கம், நீர்த்தேக்கம், நீர்த்தேக்கம்"
ପୁନ ep ନିଯୁକ୍ତି |,மறுபகிர்வு
"ଅବଶିଷ୍ଟ, ଅବଶିଷ୍ଟ","எஞ்சிய, எஞ்சிய"
"ପ୍ରତିରୋଧ, ପ୍ରତିରୋଧ","எதிர்ப்பு, எதிர்ப்பு"
ପ୍ରତିରୋଧକତା |,எதிர்ப்பாற்றல்
ପ୍ରତିରୋଧକ |,மின்தடை
"ବିଚ୍ଛିନ୍ନତା, ବିଲୋପ, ଭିନ୍ନତା |","கலைத்தல், கரைதல், வேறுபாடு"
ଭୁଲ ଉପସ୍ଥାପନା,தவறான விளக்கம்
"ବିଚ୍ଛିନ୍ନ କରିବା, ବିଚ୍ଛିନ୍ନ କରିବା, ବିଚ୍ଛିନ୍ନ କରିବା |","பிரிவுக்கு, வேறுபடுத்த, பிரிக்க"
splitter,பிரிப்பான்
ଅନୁକମ୍ପା,அதிர்வு
ରେଜୋନାଣ୍ଟ ପ୍ରଭାବ |,அதிர்வு விளைவு
ରେଜୋନାଣ୍ଟ |,எதிரொலிக்கும்
