Odiya,Tamil
ରେଡିଆଲ୍ ଶୃଙ୍ଗ |,ஆர கொம்பு
ସେଗମେଣ୍ଟେସନ୍ ଫ୍ୟାକ୍ଟର୍ |,பிரிவு காரணி
ଅନୁସନ୍ଧାନ ଅବଧି,ஆய்வு காலம்
ରେଜିଷ୍ଟର ଅବରୋଧ କରନ୍ତୁ |,தொகுதி பதிவு
ଚୟନ ପ୍ରକ୍ରିୟା,தேர்வு செயல்முறை
ଚୟନକର୍ତ୍ତା ଉଚ୍ଚାରଣ |,தேர்ந்தெடுக்கப்பட்ட உச்சரிப்பு
ଚୟନକାରୀ ଅକ୍ସିଡେସନ୍ |,தேர்ந்தெடுக்கப்பட்ட ஆக்சிஜனேற்றம்
"ଚୟନକର୍ତ୍ତା, ଚୟନକର୍ତ୍ତା |","தேர்ந்தெடுப்பு, தேர்ந்தெடுப்பு"
ବାରମ୍ବାର ଚୟନ,அதிர்வெண் தேர்வு
ସେଲେନିୟମ୍ ରେକ୍ଟିଫାୟର୍ |,செலினியம் ரெக்டிஃபையர்
ସେଲ୍ଫ ଆଲାଇନ୍ ଗେଟ୍ |,சுய சீரமைப்பு வாயில்
ଆତ୍ମ ଗୁଣ,சுய பண்பு
ଅଟୋମୋବାଇଲ୍,வாகனம்
ଆତ୍ମ ବୁଡ ପକାଇବା |,சுய மூழ்குதல்
ସ୍ୱ-ଏଲିପଟିକାଲ୍ କୋଡ୍ |,சுய நீள்வட்ட குறியீடு
ସେମି ଲୋଗାରିଥମିକ୍ ସ୍କେଲ୍ |,அரை மடக்கை அளவுகோல்
ସେମିକଣ୍ଡକ୍ଟର |,குறைக்கடத்தி
ସେମିକଣ୍ଡକ୍ଟର ଲେଜର ଡାୟୋଡ୍ |,குறைக்கடத்தி லேசர் டையோடு
ସେନ୍ସିଂ ଟର୍ମିନାଲ୍ |,உணர்திறன் முனையம்
ସେନସର,சென்சார்
ସମ୍ବେଦନଶୀଳତା,உணர்திறன்
ସେନସର,சென்சார்
କ୍ରମିକ ପ୍ରବେଶ,தொடர் அணுகல்
କ୍ରମିକ ସର୍କିଟ |,தொடர் சுற்று
କ୍ରମିକ ଏନକୋଡିଂ |,தொடர் குறியாக்கம்
ସୂଚୀବଦ୍ଧ ସ୍ମୃତି,குறியிடப்பட்ட நினைவகம்
ଶ୍ରେଣୀ ପ୍ରବେଶ,வகுப்பு அணுகல்
କ୍ଲାସ୍ ଆଡର୍ |,வகுப்பு சேர்ப்பான்
କ୍ରମ ଡାଟା ପୋର୍ଟ |,வரிசை தரவு போர்ட்
ଶ୍ରେଣୀ ପୋର୍ଟ,வகுப்பு துறைமுகம்
ବର୍ଗ ପ୍ରିଣ୍ଟର୍,வகை அச்சுப்பொறி
କ୍ରମିକ ସ୍ଥାନାନ୍ତର |,படிநிலை பரிமாற்றம்
ପରିସର କକ୍ଷ,வரம்பு செல்
ଗ୍ରେଡ୍ ଅବନତି ରେଜିଷ୍ଟର |,தர சீரழிவு பதிவு
ବର୍ଗ ରିଚାର୍ଜ,வகை ரீசார்ஜ்
ପରିସର ଓମ୍ମିଟର |,ஓம்மீட்டர் வரம்பு
କ୍ରମିକ ସମାନ୍ତରାଳ ସର୍କିଟ |,தொடர் இணை சுற்று
ଶ୍ରେଣୀ ନିୟାମକ,வர்க்க சீராக்கி
ପରିସର ରେଜୋନାନ୍ସ |,வரம்பு அதிர்வு
ସିରିଜ୍ ଟ୍ୟୁନେଡ୍ ସର୍କିଟ୍ |,தொடர் டியூன் செய்யப்பட்ட சுற்று
ପରିସର ଭୋଲଟେଜ୍ ନିୟନ୍ତ୍ରକ |,வரம்பு மின்னழுத்த சீராக்கி
"ସର୍ଭର, ସର୍ଭର |","சர்வர், சர்வர்"
ସର୍ଭୋ ଏମ୍ପ୍ଲିଫାୟର୍ |,சர்வோ பெருக்கி
ସର୍ଭୋ ଯାନ୍ତ୍ରିକ ପଦ୍ଧତି |,சர்வோ மெக்கானிக்கல் முறை
ସର୍ଭୋ ରିକୋଡର୍ |,சர்வோ ரெகோடர்
ସାଜସଜ୍ଜା ସମୟ |,அலங்கார நேரம்
ଆଡଜଷ୍ଟମେଣ୍ଟ ଅବଧି,சரிசெய்தல் காலம்
ଅଷ୍ଟାଙ୍ଗୀୟ ଡିକୋଡର୍ |,எண்கோண குறிவிலக்கி
saptkhanda ପ୍ରଦର୍ଶନ,சப்தகாண்ட காட்சி
ଛାୟା ଆବରଣ; ଛାୟା ମାସ୍କ |,நிழல் கவர்; நிழல் முகமூடி
ଛାୟା ସ୍ମୃତି,நிழல் நினைவகம்
ଶାନନ୍ଙ୍କ ତତ୍ତ୍। |,ஷானனின் தேற்றம்
ସଂରକ୍ଷଣ ବୟସ,அடுக்கு வாழ்க்கை
ସଂରକ୍ଷଣକାରୀ |,பாதுகாக்கும்
ସ୍ଥାନାନ୍ତର କାଉଣ୍ଟର,பரிமாற்ற கவுண்டர்
ବିସ୍ଥାପନ ରେଜିଷ୍ଟର |,இடப்பெயர்ச்சி பதிவு
ଶକ୍ ଉତ୍ତେଜନା |,அதிர்ச்சி தூண்டுதல்
ଶକ୍ ସଙ୍କଟ |,அதிர்ச்சி நெருக்கடி
କ୍ଷୁଦ୍ର ପଥ ପ୍ରବାହ,குறுகிய பாதை தற்போதைய
ସର୍ଟ ସର୍କିଟ ସୁରକ୍ଷା,குறுகிய சுற்று பாதுகாப்பு
ସଂକ୍ଷିପ୍ତ ପ୍ରଭାବ,குறுகிய விளைவு
"ଗର୍ଜନ, ଗୁଳି ଶବ୍ଦ |","சத்தம், ஷாட் சத்தம்"
ବିଳମ୍ବିତ ରେଖା,சுருக்கப்பட்ட தாமதக் கோடு
ଗୁଳି ଶବ୍ଦ,சுட்டு சத்தம்
ପାର୍ଶ୍ୱ ପଥ,பக்க பாதை
ରାସ୍ତା କଡ଼,நடைபாதை மின்னோட்டம்
ଶଣ୍ଟ୍ ଡିଭାଇସ୍ |,shunt சாதனம்
ରିଚାର୍ଜ,ஷன்ட் ரீசார்ஜ்
ଶଣ୍ଟ ମିଟର |,ஷன்ட் மீட்டர்
ପାର୍ଶ୍ୱ ସର୍କିଟ |,பக்க சுற்று
କ୍ଲାସ୍ ଦମ୍ପତି,shunt வகுப்பு ஜோடி
ପାର୍ଶ୍ୱ ବ୍ୟାଣ୍ଡ |,பக்க இசைக்குழு
ପାର୍ଶ୍ୱ ବ୍ୟାଣ୍ଡ ଶବ୍ଦ |,பக்கவாட்டு சத்தம்
ଲାଟେରାଲ୍ କ୍ୟାରିଅର୍ ଫ୍ରିକ୍ୱେନ୍ସି |,பக்கவாட்டு கேரியர் அதிர்வெண்
"ଲାଟେରାଲ୍ ସିଫ୍ଟ, ଲାଟେରାଲ୍ ଲାଭ୍ |","பக்கவாட்டு மாற்றம், பக்கவாட்டு லாவ்"
କଣ୍ଠଦାନ,குரல்கள்
ସିମେନ୍ସ,சீமென்ஸ்
ପ୍ରତୀକ ବାକ୍ସ,சின்ன பெட்டி
ଚିହ୍ନ ଆକାର,குறி அளவு
ଭଲ୍ୟୁମ୍ ନମ୍ବର ଚିହ୍ନିତ କର |,தொகுதி எண்ணைக் குறிக்கவும்
ସଙ୍କେତ ବିଶ୍ଳେଷଣ |,சமிக்ஞை பகுப்பாய்வு
ସଙ୍କେତ ଡିଟେକ୍ଟର |,சமிக்ஞை கண்டறிதல்
ସଙ୍କେତ ଜେନେରେଟର,சமிக்ஞை ஜெனரேட்டர்
ସଙ୍କେତ ପୋଲାର ବିଚ୍ଛିନ୍ନକାରୀ |,சமிக்ஞை துருவ தனிமைப்படுத்தி
ସଙ୍କେତ ପରିମାଣ,சமிக்ஞை அளவீடு
ସଙ୍କେତ ତୀବ୍ରତା |,சமிக்ஞை தீவிரம்
ସଙ୍କେତ-ରୁ-ଖାଲି ଅନୁପାତ |,சிக்னல்-டு-பேர் விகிதம்
ସିଲିକନ୍ ନିୟନ୍ତ୍ରିତ ରେକ୍ଟିଫାୟର୍ |,சிலிக்கான் கட்டுப்படுத்தப்பட்ட திருத்தி
ସିଲିକନ୍ ନିୟନ୍ତ୍ରିତ ସୁଇଚ୍ |,சிலிக்கான் கட்டுப்படுத்தப்பட்ட சுவிட்ச்
ସିଲିକନ୍ ଡାଇଅକ୍ସାଇଡ୍ |,சிலிக்கான் டை ஆக்சைடு
ସିଲିକନ୍ ଗେଟ୍ |,சிலிக்கான் வாயில்
ସିଲିକନ୍ ନାଇଟ୍ରାଇଡ୍ |,சிலிக்கான் நைட்ரைடு
ସିଲିକନ୍-ଅକ୍ସାଇଡ୍ ପଦ୍ଧତି |,சிலிக்கான்-ஆக்சைடு முறை
ସିଲିକନ୍ ଟ୍ରାନଜିଷ୍ଟର,சிலிக்கான் டிரான்சிஸ்டர்
ସିଲିକନ୍ ବଫର୍ |,சிலிக்கான் தாங்கல்
ରେଶମ ଆବରଣ |,பட்டு உறை
ସିମ୍ପ୍ଲେକ୍ସ କୋଡ୍ |,சிம்ப்ளக்ஸ் குறியீடு
ଏକକ ଲିଙ୍କ୍ |,ஒற்றை இணைப்பு
ଅନୁକରଣକାରୀ ପ୍ରେରଣାଦାତା |,உருவகப்படுத்தப்பட்ட ஊக்கி
ଅନୁକରଣ ପଦ୍ଧତି,உருவகப்படுத்துதல் முறை
ଏମୁଲେଟର,முன்மாதிரி
ସାଇନ ଫାଲାନ ଜେନେରେଟର |,சைன் ஃபலன் ஜெனரேட்டர்
ସାଇନ ଇଣ୍ଟିଗ୍ରାଲ୍ |,சைன் ஒருங்கிணைந்த
ସାଇନ ବର୍ଗ ତରଙ୍ଗ କନଭର୍ଟର |,சைன் சதுர அலை மாற்றி
ସାଇନ ତରଙ୍ଗ ସିନ୍ଥେସିସ୍ |,சைன் அலை தொகுப்பு
ସାଇନ-ବର୍ଗ ତରଙ୍ଗ ଜେନେରେଟର |,சைன்-சதுர அலை ஜெனரேட்டர்
ଏକକ ବୋର୍ଡ କମ୍ପ୍ୟୁଟର |,ஒற்றை பலகை கணினி
ଏକକ କ୍ଷମତା କ୍ଷତିପୂରଣ |,ஒற்றை கொள்ளளவு இழப்பீடு
ଏକକ ଚିପ୍ ମାଇକ୍ରୋପ୍ରୋସେସର୍ |,ஒற்றை சிப் நுண்செயலி
ଏକକ ଘନତା ଡିସ୍କ |,ஒற்றை அடர்த்தி வட்டு
ଏକକ ଶିରା ଆଉଟପୁଟ୍,ஒற்றை நரம்பு வெளியீடு
ଏକକ-ପୋଲ ବିପ୍ରୋଜେକ୍ଟ ସୁଇଚ୍ |,ஒற்றை-துருவ இருதிட்டம் சுவிட்ச்
ସୋଲୋ ପ୍ଲେବ୍ୟାକ୍ ବ୍ୟାଣ୍ଡ (SSB),சோலோ பிளேபேக் பேண்ட் (SSB)
ଏକକ ପାର୍ଶ୍ୱ ଡିସ୍କ |,ஒற்றை பக்க வட்டு
ଏକକ ପ୍ରବଣ adc,ஒற்றை வாய்ப்புள்ள adc
ଏକକ ପର୍ଯ୍ୟାୟ ନିଷ୍ପାଦନ,ஒற்றை நிலை செயல்படுத்தல்
ଏକକ ଯୋଗାଣ କାର୍ଯ୍ୟକ୍ଷମ ଆମ୍ପ୍ଲିଫାୟର୍ |,ஒற்றை விநியோக செயல்பாட்டு பெருக்கி
ଏକକ ଯୋଗାଣ କାର୍ଯ୍ୟ,ஒற்றை விநியோக செயல்பாடு
ବୁଡ ପକାଇବା |,மூழ்குதல்
ସାଇନୋସଏଡାଲ୍ ପ୍ରତିକ୍ରିୟା |,சைனூசாய்டல் பதில்
ସାଇନୋସଏଡାଲ୍ ତରଙ୍ଗ |,சைனூசாய்டல் அலை
ସ୍କେକ୍ ଘଣ୍ଟା |,வளைவு கடிகாரம்
ଭୂପୃଷ୍ଠ ପ୍ରଭାବ |,மேற்பரப்பு விளைவு
ଭଲ୍ୟୁମ୍ ତରଙ୍ଗ,தொகுதி அலை
ଆକାଶ ତରଙ୍ଗ ସଂକ୍ରମଣ,வான அலை பரிமாற்றம்
ଅଧସ୍ତନ |,கீழ்நிலை
ସୁପ୍ତ ମୋଡ୍ |,செயலற்ற முறை
ଷ୍ଟେପ୍ ମୋଟର |,படி மோட்டார்
ସ୍ଲୁଇସ୍ ହାର,sluice rate
ପ୍ରବଣ ଡିଟେକ୍ଟର |,ப்ரோன் டிடெக்டர்
ସ୍ଲଟ୍ ରେଖା |,துளையிடப்பட்ட கோடு
ଅଳ୍ପ ଫ୍ୟୁଜ୍ |,மங்கலான உருகி
ଧୀର ସ୍କାନିଂ ଟେଲିଭିଜନ |,மெதுவாக ஸ்கேன் செய்யும் தொலைக்காட்சி
ଛୋଟ ଏକୀକରଣ (SSI),சிறிய ஒருங்கிணைப்பு (SSI)
ସଂକ୍ଷିପ୍ତ ସଙ୍କେତ ବିଶ୍ଳେଷଣ |,குறுகிய சமிக்ஞை பகுப்பாய்வு
ସଂକ୍ଷିପ୍ତ ସଙ୍କେତ ମଡେଲ୍ |,குறுகிய சமிக்ஞை மாதிரி
ସ୍ମାର୍ଟ କାର୍ଡ |,ஸ்மார்ட் கார்டு
ସ୍ମାର୍ଟ ପ୍ରଶଂସକ |,புத்திசாலி ரசிகர்
ସ୍ମେକ୍ଟିକ୍ ସ୍ଫଟିକ୍ |,ஸ்மெடிக் படிக
ସ୍ମିଥ୍ ଚାର୍ଟ |,ஸ்மித் விளக்கப்படம்
ଧୂଆଁ ଡିଟେକ୍ଟର |,புகை கண்டறிதல்
ଲିଭାଇବା,அழிக்கும்
ତୁଷାର ପ୍ରଭାବ,பனி விளைவு
ଶକ୍ ଅବଶୋଷକ |,அதிர்ச்சி உறிஞ்சும் கருவி
ଶକ୍ ଅବଶୋଷଣ ସର୍କିଟ୍ |,அதிர்ச்சி உறிஞ்சும் சுற்று
ଶକ୍ କରେଣ୍ଟ୍ |,அதிர்ச்சி மின்னோட்டம்
ସକେଟ୍,சாக்கெட்
ସଫ୍ଟ କପି,மென்மையான நகல்
ମୃଦୁ ଫେରସ୍ତ,மென்மையான திரும்புதல்
ନରମ ପରିପୂର୍ଣ୍ଣତା |,மென்மையான செறிவு
ନରମ ଆରମ୍ଭ,மென்மையான தொடக்கம்
ସଫ୍ଟୱେର୍,மென்பொருள்
ସ ar ର କୋଷ |,சூரிய மின்கலம்
ସ ar ର ପ୍ୟାନେଲ୍ |,சோலார் பேனல்கள்
ସୋଲଡର,சாலிடர்
ସୋଲଡର ବ୍ରିଜ୍ |,சாலிடர் பாலம்
ସୋଲେନଏଡ୍ |,சோலனாய்டு
କଠିନ ଷ୍ଟେଟ ଡିଟେକ୍ଟର |,திட நிலை கண்டறிதல்
କଠିନ ରାଜ୍ୟ ଉପକରଣ |,திட நிலை சாதனம்
କଠିନ ସ୍ଥିତି ରିଲେ |,திட நிலை ரிலே
ସୋନାର |,சோனார்
SOS,SOS
ଭଏସ୍ ଆକ୍ଟିଭେଟ୍ ସୁଇଚ୍ |,குரல் செயல்படுத்தப்பட்ட சுவிட்ச்
ଶବ୍ଦ ଜେନେରେଟର,ஒலி ஜெனரேட்டர்
ଉତ୍ସ କୋଡ୍,மூல குறியீடு
ଉତ୍ସ କୋଡିଂ,மூல குறியீட்டு முறை
ଉତ୍ସ ଯୋଡି ହୋଇଛି |,மூல இணைக்கப்பட்டது
ଉତ୍ସ ଡିସ୍କ |,மூல வட்டு
ଉତ୍ସ ଟ୍ରେଲିଂ |,மூலப் பின்னல்
ଉତ୍ସ ପ୍ରତିଫଳନ କୋଡିଂ |,மூல பிரதிபலிப்பு குறியீட்டு முறை
"ସ୍ଥାନ, ସ୍ଥାନ, ସ୍ଥାନ, ଆକାଶ |","விண்வெளி, விண்வெளி, விண்வெளி, வானம்"
ସ୍ପେସ୍ ବାର୍,ஸ்பேஸ் பார்
ଆନ୍ତରିକତା,இடைநிலை உந்துதல்
ମଲ୍ଟିପ୍ଲେକ୍ସର୍ ସ୍ପେସ୍ / ଷ୍ଟେରିଓ ଡିଭିଜନ୍ |,மல்டிபிளக்சர் ஸ்பேஸ்/ஸ்டீரியோ பிரிவு
ବ୍ୟବଧାନ ବିଭାଜିତ ମଲ୍ଟିପ୍ଲେସିଙ୍ଗ୍ |,இடைவெளி வகுக்கப்பட்ட மல்டிபிளெக்சிங்
କଭରେଜ୍ ଉଚ୍ଚ ଅନୁପାତ |,கவரேஜ் உயர் விகிதம்
ସ୍ପେସ୍ ତରଙ୍ଗ |,விண்வெளி அலை
ପ୍ରଜ୍ୱଳିତ ବ୍ୟବଧାନ |,தீப்பொறி இடைவெளி
spdt ସୁଇଚ୍,spdt சொடுக்கி
ବକ୍ତା,பேச்சாளர்
ନିର୍ଦ୍ଦିଷ୍ଟକରଣ ସିଟ୍ |,விவரக்குறிப்பு தாள்
"ସ୍ପେକ୍ଟ୍ରମ୍, ସ୍ପେକ୍ଟ୍ରମ୍","ஸ்பெக்ட்ரம், ஸ்பெக்ட்ரம்"
ସ୍ପେକ୍ଟ୍ରାଲ୍ ଆନାଲିଜର୍ |,நிறமாலை பகுப்பாய்வி
"ବକ୍ତବ୍ୟ ସିନ୍ଥେସିସ୍, ଭଏସ୍ ସିନ୍ଥେସିସ୍ |","பேச்சு தொகுப்பு, குரல் தொகுப்பு"
ଚାଲୁଥିବା କ୍ୟାପେସିଟର୍ |,இயங்கும் மின்தேக்கி
ଆଣ୍ଟି କୋଲିକ୍ |,கோலிக் எதிர்ப்பு
ଚକ୍ର ସ୍ଥିରତା |,சுழற்சி நிலைப்படுத்தல்
ଖଣ୍ଡବିଖଣ୍ଡିତ କଳା କୋଡିଂ |,துண்டாக்கப்பட்ட-கலை குறியீட்டு முறை
ଭଙ୍ଗା ଶକ୍ତି ଉତ୍ସ |,உடைந்த சக்தி ஆதாரம்
splitter,பிரிப்பான்
"ଗୁଡ଼ାଇବା, ଲୁଟିବା |","மடக்குதல், ஸ்பூலிங்"
SPST ସୁଇଚ୍,SPST சொடுக்கி
ଭର୍ଚୁଆଲ୍ (ଛଉ) ସ୍ମୃତି ଲେଖା |,மெய்நிகர் (போலி) நினைவக எழுத்து
ବିଭ୍ରାନ୍ତିକର ପ୍ରତିକ୍ରିୟା |,தவறான பதில்
ଭର୍ଚୁଆଲ୍ ସିଗ୍ନାଲ୍ |,மெய்நிகர் சமிக்ஞை
ଇଞ୍ଜେକ୍ସନ୍ |,ஊசி
ଶ୍ରେଣୀ ନିୟମ ସୂଚକ,வர்க்க விதி காட்டி
ଶ୍ରେଣୀ ନିୟମ ଉପକରଣ,வர்க்க விதி சாதனம்
ବର୍ଗମୂଳ,சதுர வேர்
ବର୍ଗ ତରଙ୍ଗ |,சதுர அலை
ବର୍ଗ ତରଙ୍ଗ ଓସିଲେଟର |,சதுர அலை ஆஸிலேட்டர்
ସ୍ଥିରତା କାରକ |,நிலைத்தன்மை காரணி
ସ୍ଥିରତା ପୁନ rein ନିବେଶ |,நிலைத்தன்மை மறு முதலீடு
ସ୍ଥିରତା,நிலைப்படுத்துதல்
ଷ୍ଟାବିଲାଇଜର୍ ନେଟୱାର୍କ |,நிலைப்படுத்தி நெட்வொர்க்
"ଷ୍ଟାକ, ଷ୍ଟାକ","அடுக்கு, அடுக்கு"
ମନ ନିର୍ଦ୍ଦେଶକ,மன இயக்குனர்
ପଦକ୍ଷେପ ଦକ୍ଷତା,படி திறன்
ସମାନ୍ତରାଳ ସମୟ,இணையான நேரம்
ମାନକ ପ୍ରଶସ୍ତିକରଣ ମଡ୍ୟୁଲେସନ୍ |,நிலையான அலைவீச்சு பண்பேற்றம்
ମାନକ କକ୍ଷ |,நிலையான செல்
ମାନଦଣ୍ଡ ବିଚ୍ୟୁତି,நிலையான விலகல்
ମାନକ TTL |,நிலையான TTL
ଜରୁରୀ ଶକ୍ତି ଶକ୍ତି ବ୍ୟବସ୍ଥା |,அவசர சக்தி அமைப்பு
ସ୍ଥିର ତରଙ୍ଗ |,நிலையான அலை
ସ୍ଥିର ତରଙ୍ଗ ଅନୁପାତ |,நிலையான அலை விகிதம்
ଦୂରତା ଅନୁପାତ |,தூர விகிதம்
ବିଟ୍ ଆରମ୍ଭ କରନ୍ତୁ |,தொடக்க பிட்
ନାଡ ଆରମ୍ଭ,தொடக்க துடிப்பு
ଅବସ୍ଥାନ ଚିତ୍ର,நிலை வரைபடம்
ସ୍ଥିତି-ସ୍ଥାନାନ୍ତରଣ ଚିତ୍ର,நிலை-மாற்ற வரைபடம்
ରୂପାନ୍ତରିତ ଫିଲ୍ଟର୍ |,மாற்றக்கூடிய வடிகட்டி
ସ୍ଥାୟୀ ବର୍ଣ୍ଣ,நிலையான தன்மை
ସ୍ଥିର ବିଦ୍ୟୁତ୍ |,நிலையான மின்சாரம்
ସ୍ଥାୟୀ ସ୍ମୃତି କକ୍ଷ |,நிரந்தர நினைவக செல்
ଷ୍ଟାଟିକ୍ ରାଣ୍ଡମ୍ ଆକ୍ସେସ୍ ମେମୋରୀ |,நிலையான சீரற்ற அணுகல் நினைவகம்
ସ୍ଥିତି ରେଜିଷ୍ଟର |,நிலை பதிவு
ସ୍ଥିତି ଚିହ୍ନ,நிலை குறி
ପୋଜିସନ୍ ଟର୍ମିନାଲ୍ |,பிஓஎஸ் முனையம்
ଷ୍ଟିଅରିଂ ଲଜିକ୍ |,திசைமாற்றி தர்க்கம்
ସ୍ତରୀୟ ଜଙ୍କସନ,அடுக்கு சந்திப்பு
ଷ୍ଟେପ୍ ସୂଚକ ପ୍ରୋଫାଇଲ୍ |,படி காட்டி சுயவிவரம்
ପଦକ୍ଷେପ ପ୍ରତିକ୍ରିୟା,படி பதில்
କ୍ରମିକ,படிநிலை
ଷ୍ଟେପର୍ ମୋଟର |,படிநிலை மின்நோடி
ଷ୍ଟେରିଓ ସମାନ୍ତରାଳ |,ஸ்டீரியோ சமபக்க
ଷ୍ଟେରିଓ ରିସିଭର୍ ଫ୍ରିକ୍ୱେନ୍ସି |,ஸ்டீரியோ ரிசீவர் அதிர்வெண்
କଠିନ ଯୋଡି |,இறுக்கமான இணைப்பு
ବ୍ରେକ୍ ବ୍ୟାଣ୍ଡ |,முறிவு இசைக்குழு
ସଂରକ୍ଷଣ ବିଳମ୍ବତା |,சேமிப்பு தாமதம்
ସଂରକ୍ଷଣ ସ୍ମୃତି,சேமிப்பு நினைவகம்
"ସଂରକ୍ଷଣ ସମୟ, ସମୟ","சேமிப்பு நேரம், நேரம்"
ଷ୍ଟ୍ରେନ୍ ଗେଜ୍ |,விகாரமானி
ଅବାଞ୍ଛିତ ଧାରଣ |,தேவையற்ற பிடிப்பு
ଷ୍ଟ୍ରିଙ୍ଗ୍,லேசான கயிறு
ସଂରକ୍ଷଣ CRO,சேமிப்பு CRO
strobe,ஸ்ட்ரோப்
ଷ୍ଟ୍ରୋବ୍ ସର୍କିଟ୍ |,ஸ்ட்ரோப் சுற்று
ଇନ୍ଦ୍ରିୟାତ୍ମକ ନାଡ |,தூண்டல் துடிப்பு
ଷ୍ଟ୍ରୋକ ଟର୍ମିନାଲ୍ |,பக்கவாதம் முனையம்
ଷ୍ଟ୍ରୋବୋସ୍କୋପିକ୍ ଗୋଲାକାର ଏକକ |,ஸ்ட்ரோபோஸ்கோபிக் கோள அலகு
ଷ୍ଟବ୍ |,குட்டை
ସ୍ଥିର,தேங்கி நிற்கும்
ସ୍ଥିର ଫିଲ୍ଟରେଟ୍ |,தேங்கி நிற்கும் வடிகட்டி
ହଲ,குலுக்கியது
ବାହକ,கேரியர்
subroutine,subroutine
ବ୍ୟାକରଣଗତ ବର୍ଣ୍ଣ ମିଶ୍ରଣ |,இலக்கண எழுத்து கலவை
ସବଜେକ୍ଟିଭ୍ |,துணை
"ଅଣ୍ଡରଲେ, ସବଷ୍ଟ୍ରେଟ୍ |","அடியில், அடி மூலக்கூறு"
ହାତ ବିଛିନ୍ନତା |,கை கழித்தல்
ବିଛିନ୍ନ,கழிக்கப்பட்டது
ପ୍ରଗତିଶୀଳ ଆନୁମାନିକତା |,முற்போக்கான தோராயம்
କ୍ରୋନୋଲୋଜିକାଲ୍ ଆନୁମାନିକତା,காலவரிசை தோராயமான adc
ହଠାତ୍ ବାୟୁମଣ୍ଡଳୀୟ ବିଶୃଙ୍ଖଳା |,திடீர் வளிமண்டல இடையூறு
ଆଡର୍ ଏମ୍ପ୍ଲିଫାୟର୍ |,சேர்ப்பான் பெருக்கி
ସୁପର ବିଟା ଟ୍ରାନଜିଷ୍ଟର |,சூப்பர் பீட்டா டிரான்சிஸ்டர்
ଚରମ କମ୍ପ୍ୟୁଟର |,இறுதி கணினி
ସୁପର କଣ୍ଡକ୍ଟର |,சூப்பர் கண்டக்டர்
ହାଇପରହାଇବ୍ରିଡ୍ ରିସିଭର୍ |,ஹைப்பர்ஹைப்ரிட் ரிசீவர்
ସୁପର ହେଟେରୋଡାଇନ୍ ସିଦ୍ଧାନ୍ତ |,சூப்பர் ஹீட்டோரோடைன் கோட்பாடு
ଓଭରପାଇପ୍ ଲାଇନ୍ ସଞ୍ଚାଳକ |,ஓவர்பைப் லைன் செயலி
ସୁପର ସ୍କାଲାର୍ ସଞ୍ଚାଳକ |,சூப்பர் ஸ்கேலர் செயலி
ଅପରାଧ ଥିଓରେମ୍ |,கணிப்பு தேற்றம்
ଫିଡ୍ ଭୋଲଟେଜ୍ ବହିଷ୍କାର ଅନୁପାତ |,ஊட்ட மின்னழுத்த விலக்கு விகிதம்
ସହାୟକ ଚିପ୍,துணை சிப்
ବାହକ ମୋଡ୍ୟୁଲେସନ ବନ୍ଦ କରନ୍ତୁ |,கேரியர் பண்பேற்றத்தை நிறுத்து
ଭୂପୃଷ୍ଠ ଶବ୍ଦ ତରଙ୍ଗ |,மேற்பரப்பு ஒலி அலை
ପୃଷ୍ଠା ପ୍ରତିବନ୍ଧକ |,பக்கம் தடை
ପୃଷ୍ଠା ଦଣ୍ଡିକା,பக்க பட்டை கண்டறிதல்
ପୃଷ୍ଠା ଚାର୍ଜ |,பக்க கட்டணம்
ପୃଷ୍ଠା ଷ୍ଟେପ୍ ଷ୍ଟ୍ରିମ୍ |,பக்க படி ஸ்ட்ரீம்
ସଂସ୍ଥାପିତ ଉପକରଣ,நிறுவப்பட்ட சாதனம்
ପୃଷ୍ଠା ସଂସ୍ଥାପିତ ଟେକ୍ନୋଲୋଜି |,பக்கம் நிறுவப்பட்ட தொழில்நுட்பம்
ବୃଦ୍ଧି,எழுச்சி
ସର୍ଜ୍ କରେଣ୍ଟ୍ |,எழுச்சி மின்னோட்டம்
ବୃଦ୍ଧି ପ୍ରତିରୋଧ,மின்தடையை அதிகரிக்கும்
ସର୍ଜ୍ ପ୍ରୋଟେକ୍ଟର୍ |,எழுச்சி பாதுகாப்பு
ଅଭିବୃଦ୍ଧି ରେଜିଷ୍ଟର |,வளர்ச்சி பதிவு
sedative,மயக்க மருந்து
ସର୍ଜ୍ ଭୋଲଟେଜ୍ |,எழுச்சி மின்னழுத்தம்
ପ୍ରତିକ୍ରିୟାଶୀଳତା |,பதிலளிக்கும் தன்மை
ସମ୍ବେଦନଶୀଳତା,உணர்திறன்
ପ୍ରତିରୋଧକ ଭୋଲଟେଜ୍ |,மின்தடை மின்னழுத்தம்
ସୋୟୁଜ୍ ଟର୍ମିନାଲ୍ |,சோயுஸ் டெர்மினல்
ପ୍ରଶଂସକ ଜେନେରେଟର,பரவலான ஜெனரேட்டர்
ପ୍ରସ୍ତୁତି ୟୁନିଟ୍,தயாரிப்பு அலகு
ଦୋହରିବା |,அலைவு
ଡୋଲାନ୍ ଚକ୍,டோலன் மூச்சுத் திணறல்
ସୁଇଚ୍ ବ୍ରେକର୍ |,சுவிட்ச் பிரேக்கர்
ସୁଇଚ୍ କ୍ୟାପେସିଟର୍ |,மாறிய மின்தேக்கி
