Malayalam,Marathi
"ഉപരിതലം, ഉപരിതലം, ഉപരിതലം","पृष्ठभाग, पृष्ठभाग, पृष्ठभाग"
ഡോർസൽ ഏരിയ,पृष्ठीय क्षेत्र
പേജ് ഇന്റഗ്രൽ,पृष्ठ अविभाज्य
മൂടുക,कव्हर
മൂടുക,कव्हर
കവർ മാപ്പ്,कव्हर नकाशा
അടയാളം,सही करा
പ്രതീകാത്മക യുക്തി,प्रतीकात्मक तर्क
പ്രതീകാത്മക മാതൃക,प्रतीकात्मक मॉडेल
സമമിതി,सममितीय
ഐസോമെട്രിക്,सममितीय
"സിമെട്രിക് ഡിറ്റർമിനന്റ്, സിമെട്രിക് ഡിറ്റർമിനന്റ്","सममितीय निर्धारक, सममित निर्धारक"
സമമിതി വ്യത്യാസം,सममितीय फरक
സമമിതി മാട്രിക്സ്,सममित मॅट्रिक्स
സിസ്റ്റം വിശകലനം സിസ്റ്റം വിശകലനം,प्रणाली विश्लेषण प्रणाली विश्लेषण
സീരിയൽ സാമ്പിൾ,अनुक्रमांक नमुना
"മേശ, മേശ","टेबल, टेबल"
"മേശ, മേശ","टेबल, टेबल"
അവിഭാജ്യ പട്ടിക,अविभाज्य सारणी
"പട്ടിക, പരന്ന","सारणीबद्ध, सपाट"
പട്ടിക രൂപം,सारणी फॉर्म
"പട്ടിക ലോഗരിതം, പട്ടിക ലോഗരിതം","सारणी लॉगरिदम, सारणी लॉगरिदम"
പട്ടികപ്പെടുത്തുക,सारणी
പട്ടിക മൂല്യങ്ങൾ,सारणी मूल्ये
ടാബുലേഷൻ,सारणी
"പട്ടിക, പട്ടിക യന്ത്രം, പട്ടിക","टॅब्युलेटर, टॅब्युलर मशीन, टॅब्युलर"
"വാൽ, വാൽ","शेपटी, शेपटी"
വാൽ പ്രദേശം (വിതരണത്തിന്റെ),शेपटीचे क्षेत्र (वितरणाचे)
സ്പർശിക്കുക,स्पर्श
"സ്പർശം, സ്പർശം, സ്പർശം, സ്പർശം","स्पर्शिका, स्पर्शिका, स्पर्शिका, स्पर्शिका"
രോമം ഫ്ലാറ്റ് സ്പർശിക്കുക,फ्लॅट फ्लीस स्पर्श करा
"സ്പർശിക്കുന്ന, സ്പർശിക്കുന്ന","स्पर्शिक, स्पर्शिक"
ടാൻജന്റ് ഘടകം,स्पर्शिका घटक
ടാൻജെന്റ് കട്ട്,स्पर्शिका कट
ടാൻജെന്റ് ലൈൻ,स्पर्शरेषा
"സ്പർശന തലം, സ്പർശന തലം","स्पर्शिक विमान, स्पर्शिक विमान"
സ്പർശിക്കുന്ന ജനസംഖ്യ,स्पर्श लोकसंख्या
ടേപ്പ് പഞ്ച്,टेप पंच
ടേപ്പ് റീഡർ,टेप रीडर
ടൗബ്രിയുടെ സിദ്ധാന്തം,टॉब्रीचे प्रमेय
ടെയ്ലർ സിദ്ധാന്തം,टेलर प्रमेय
ഷെബിഷെവ് ദൂരം,Shebyshev अंतर
ടി-വിതരണം,टी-वितरण
ഇന്റർ സ്പീഷീസ് സീരീസ്,आंतरप्रजाती मालिका
താൽക്കാലിക കോർഡിനേറ്റുകൾ,ऐहिक निर्देशांक
താൽക്കാലിക ബന്ധം,ऐहिक संबंध
സമയ വേരിയബിൾ,वेळ चल
വലിച്ചുനീട്ടാനാവുന്ന ശേഷി,ताणासंबंधीचा शक्ती
"ഫീൽഡ്, ടെൻസർ","फील्ड, टेन्सर"
ഫീൽഡ് വിശകലനം,फील्ड विश्लेषण
ഫീൽഡ് ഉൽപ്പന്നം,फील्ड उत्पादन
താൽക്കാലിക കോൺഫിഗറേഷൻ,तात्पुरती कॉन्फिगरेशन
പോസ്റ്റ്,पोस्ट
നിരോധനം അവസാനിപ്പിക്കുക,बंदी समाप्त
അവസാന വേഗത ഡൈവ്,अंतिम वेग डायव्ह
ദശാംശം അവസാനിപ്പിക്കുന്നു,दशांश समाप्त करणे
റാങ്ക് മൂല്യം,रँक मूल्य
സ്റ്റെപ്പ് ഡിഫറൻഷ്യൽ,चरण भिन्नता
ഘട്ടം ഘട്ടമായുള്ള സംയോജനം,चरणबद्ध एकीकरण
"ത്രികോണാകൃതി, ത്രികോണാകൃതി","त्रिकोणी, त्रिकोणी"
ടെസ്റ്റിംഗ്,चाचणी
വേരിയൻസ് ഹോമോജെനിറ്റിയുടെ പരിശോധന,भिन्नता एकजिनसीपणाची चाचणी
ടെസ്റ്റ് ഫംഗ്ഷൻ,चाचणी कार्य
അനുമാന പരിശോധന,गृहीतक चाचणी
പ്രാധാന്യം പരിശോധന,महत्त्व चाचणी
ടെസ്റ്റ് സാമ്പിൾ,चाचणी नमुना
ടെട്രാഹെഡ്രൽ,टेट्राहेड्रल
ടെട്രാഹെഡ്രൽ കോൺ,टेट्राहेड्रल कोन
ചതുർഭുജം,चतुर्भुज
സിദ്ധാന്തം,प्रमेय
അവശിഷ്ട സിദ്ധാന്തം,अवशिष्ट प्रमेय
സൈദ്ധാന്തിക ആവശ്യം പ്രവർത്തനം,सैद्धांतिक मागणी कार्य
സൈദ്ധാന്തികമായ തുടർച്ചയായ വിതരണം,सैद्धांतिक खंडित वितरण
സൈദ്ധാന്തിക പിശക്,सैद्धांतिक त्रुटी
സൈദ്ധാന്തിക ക്രമീകരണം,सैद्धांतिक समायोजन
സൈദ്ധാന്തിക രൂപീകരണം,सैद्धांतिक सूत्रीकरण
സൈദ്ധാന്തിക ആവൃത്തി,सैद्धांतिक वारंवारता
"തത്വത്തിൽ, തത്വത്തിൽ","तत्वतः, तत्वतः"
സൈദ്ധാന്തിക മാതൃക,सैद्धांतिक मॉडेल
സൈദ്ധാന്തിക രൂപീകരണം,सैद्धांतिक सूत्रीकरण
സമവാക്യ സിദ്ധാന്തം,समीकरण सिद्धांत
പിശക് സിദ്ധാന്തം,त्रुटी सिद्धांत
വിലയിരുത്തൽ സിദ്ധാന്തം,मूल्यांकन सिद्धांत
പ്രവർത്തന സിദ്ധാന്തം,कार्य सिद्धांत
ഗെയിം സിദ്ധാന്തം,खेळ सिद्धांत
ഗുരുത്വാകർഷണ സിദ്ധാന്തം,गुरुत्वाकर्षण सिद्धांत
വിവര സിദ്ധാന്തം,माहिती सिद्धांत
പകരംവയ്ക്കൽ തത്വം,प्रतिस्थापन तत्त्व
സിദ്ധാന്തം സജ്ജമാക്കുക,सेट सिद्धांत
വരി സിദ്ധാന്തം,पंक्ती सिद्धांत
തരംഗ സിദ്ധാന്തം,लहर सिद्धांत
തെർമോഡൈനാമിക്,थर्मोडायनामिक
സ്ക്രൂ വള,स्क्रू बांगडी
സ്റ്റീരിയോസ്കോപ്പിക്,स्टिरिओस्कोपिक
സ്റ്റീരിയോസ്കോപ്പിക് വെക്റ്റർ വിശകലനം,स्टिरिओस्कोपिक वेक्टर विश्लेषण
ട്രൈഡ് വർഗ്ഗീകരണം,त्रिकूट वर्गीकरण
"പ്രൊജക്ഷൻ, ഡ്രോപ്പ്","प्रक्षेपण, ड्रॉप"
"തള്ളുക, തള്ളുക","जोर, जोर"
"സമയം, കാലയളവ്, ദൈർഘ്യം","वेळ, कालावधी, कालावधी"
സമയ അക്ഷം,वेळ अक्ष
കറുത്ത ആശ്രിതത്വം,काळा अवलंबित्व
സമയത്തെ ആശ്രയിച്ചുള്ള ഘടന സമവാക്യം,वेळ अवलंबून रचना समीकरण
സമയത്തെ ആശ്രയിക്കുന്ന പ്രക്രിയ,वेळ अवलंबून प्रक्रिया
തപാൽ സമയം,पोस्ट बंद वेळ
സമയ ഇടവേള,वेळ मध्यांतर
സമയ പരമ്പര,वेळ मालिका
സമയ ശ്രേണി വിശകലനം,वेळ मालिका विश्लेषण
സമയ പരമ്പര വിശ്വാസം,वेळ मालिका विश्वास
സമയ സംവിധാനം,वेळ प्रणाली
"സഹിഷ്ണുത, സഹിഷ്ണുത","सहनशीलता, सहनशीलता"
പിന്തുണ ഇടവേള,समर्थन अंतराल
കോ-ഫ്ലോർ,सह-मजला
"സഹിഷ്ണുതയുടെ പരിധി, സഹിഷ്ണുതയുടെ പരിധി","सहनशीलता मर्यादा, सहनशीलता मर्यादा"
ഭൂപ്രകൃതി,टोपोलॉजिकल
ടോപ്പോളജിക്കൽ ദ്വൈതത,टोपोलॉजिकल द्वैत
ടോപ്പോളജിക്കൽ ഗ്രൂപ്പ്,टोपोलॉजिकल गट
ടോപ്പോളജിക്കൽ ഐസോമോർഫിസം,टोपोलॉजिकल समरूपता
ടോപ്പോളജിക്കൽ ലീനിയർ സ്പേസ്,टोपोलॉजिकल रेखीय जागा
സ്ഥലശാസ്ത്രപരമായി,टोपोलॉजिकलदृष्ट्या
ടോപ്പോഗ്രാഫിക് മാപ്പിംഗ്,टोपोग्राफिक मॅपिंग
ടോപ്പോളജിക്കൽ പ്രോപ്പർട്ടി,टोपोलॉजिकल गुणधर्म
ടോപ്പോളജിക്കൽ ജനസംഖ്യ,टोपोलॉजिकल लोकसंख्या
ടോപ്പോളജിക്കൽ വെക്റ്റർ സ്പേസ്,टोपोलॉजिकल वेक्टर स्पेस
"ടോപ്പോളജി, ടോപ്പോളജി","टोपोलॉजी, टोपोलॉजी"
"മലബന്ധം, രോഗാവസ്ഥ, വിറയൽ","आकुंचन, उबळ, आकुंचन"
"വൃത്താകൃതിയിലുള്ള സോളിഡ്-റിംഗ്, ടോറസ്","गोलाकार घन-रिंग, टॉरस"
"ആകെ, തുക (കൾ.), മുഴുവൻ, പൂർണ്ണം (വി.)","एकूण, बेरीज (s.), संपूर्ण, पूर्ण (v.)"
പൂർണ്ണമായ ഡെറിവേറ്റീവ്,पूर्ण व्युत्पन्न
തികഞ്ഞ വ്യത്യാസം,परिपूर्ण भिन्नता
സമ്പൂർണ്ണ ഡിഫറൻഷ്യൽ സമവാക്യം,संपूर्ण विभेदक समीकरण
സമഗ്രമായ പരിശോധന,कसून तपासणी
പൂർണ്ണമായും ബന്ധിക്കപ്പെട്ടിരിക്കുന്നു,पूर्णपणे बद्ध
തികച്ചും ക്രമീകരിച്ച സെറ്റ്,उत्तम प्रकारे ऑर्डर केलेला सेट
സമ്പൂർണ്ണ സീരിയലേഷൻ,पूर्ण अनुक्रमणिका
"കണ്ടെത്തുക, കണ്ടെത്തുക (n.), തുളയ്ക്കുക (n.), കണ്ടെത്തുക (v.)","ट्रेस करणे, ट्रेस करणे (n.), छेदणे (n.), ट्रेस करणे (v.)"
മാട്രിക്സ് ട്രെയ്സ്,मॅट्रिक्स ट्रेस
"കണ്ടെത്തൽ, അടയാളപ്പെടുത്തൽ","ट्रेसिंग, मार्किंग"
നിയന്ത്രണ പ്രവർത്തനം,नियमन कार्य
"പാത, സഞ്ചാരപഥം, സഞ്ചാരപഥം","मार्गक्रमण, मार्गक्रमण, मार्गक्रमण"
അതീന്ദ്രിയമായ,अतींद्रिय
ബീജഗണിത സമവാക്യം,बीजगणितीय समीकरण
ബീജഗണിത പ്രവർത്തനം,बीजगणितीय कार्य
ബീജഗണിത സംഖ്യ,बीजगणित संख्या
"കൈമാറ്റം, കൈമാറ്റം","हस्तांतरण, हस्तांतरण"
ഡിഫറൻഷ്യൽ ഫംഗ്ഷൻ,विभेदक कार्य
പരിമിതമായ വരവ്,मर्यादित आगमन
അനന്തമായ സംഖ്യ,मर्यादित संख्या
വ്യതിയാനം,तफावत
പരിവർത്തന ഫോർമുല,रूपांतरण सूत्र
പരിവർത്തന മാട്രിക്സ്,परिवर्तन मॅट्रिक्स
കോർഡിനേറ്റുകളുടെ പരിവർത്തനം,निर्देशांकांचे रूपांतरण
പരിവർത്തന പ്രവർത്തനം,परिवर्तन कार्य
രൂപാന്തരപ്പെട്ട മാട്രിക്സ്,रूपांतरित मॅट्रिक्स
ഷിപ്പിംഗ് പ്രശ്നം,शिपिंग समस्या
ക്ഷണികമായ പെരുമാറ്റം,क्षणिक आचरण
ക്ഷണികമായ പരിഹാരം,क्षणिक उपाय
അണുബാധ,संसर्ग
സംക്രമണ മാട്രിക്സ്,संक्रमण मॅट्रिक्स
പകരുന്ന,सांसर्गिक
പരിവർത്തന നിയമം,संक्रमण नियम
പകർച്ചവ്യാധി ബന്ധം,संसर्गजन्य संबंध
പകർച്ചവ്യാധി,संसर्गजन्यता
സാംക്രമിക സംഗ്രഹം,संसर्गजन्य एकूण
കൈമാറ്റം,हस्तांतरण
ഗതാഗത ചിലവുകൾ,वाहतूक खर्च
ഗതാഗത പ്രശ്നം,वाहतूक समस्या
ഗതാഗത സമയം,वाहतूक वेळ
ആക്സസ് സമവാക്യം,प्रवेश समीकरण
രൂപാന്തരപ്പെട്ട മാട്രിക്സ്,रूपांतरित मॅट्रिक्स
മാട്രിക്സ് വേരിയബിൾ,मॅट्रिक्स व्हेरिएबल
സ്ഥാനമാറ്റം,हस्तांतरण
തിരശ്ചീനമായ,आडवा
തിരശ്ചീന നിയന്ത്രണം,ट्रान्सव्हर्स प्रतिबंध
"തിരശ്ചീന, തിരശ്ചീന","आडवा, आडवा"
തിരശ്ചീന വേഗത,आडवा वेग
"ട്രപീസിയം, ട്രപീസിയം","ट्रॅपेझियम, ट्रॅपेझियम"
ട്രപസോയിഡ്,ट्रॅपेझॉइड
ട്രപീസിയം പ്രിസം,ट्रॅपेझियम प्रिझम
"ചികിത്സ, ചികിത്സ","उपचार, उपचार"
ട്രീ ഡയഗ്രം,वृक्ष आकृती
"പ്രവണത, പ്രവണത","कल, कल"
ഉദയരേഖ,उदय ओळ
വർദ്ധിച്ചുവരുന്ന മൂല്യം,वाढीव मूल्य
ത്രയം,त्रिकूट
"ടെസ്റ്റ്, ടെസ്റ്റ്, ടെസ്റ്റ്","चाचणी, चाचणी, चाचणी"
കുറ്റപ്പെടുത്തുന്ന പ്രവർത്തനം,आरोपात्मक कार्य
"ത്രികോണം, ത്രികോണം","त्रिकोण, त्रिकोण"
ത്രികോണ അസമത്വം,त्रिकोण असमानता
വേഗത ത്രികോണം,वेग त्रिकोण
ത്രികോണ ചിഹ്നം,त्रिकोण चिन्ह
ത്രികോണ സംവിധാനം,त्रिकोण प्रणाली
ത്രികോണം,त्रिकोणी
"ത്രികോണ, ത്രികോണ, ത്രികോണാകൃതി","त्रिकोणी, त्रिकोणी, त्रिकोणी"
ത്രികോണ മാട്രിക്സ്,त्रिकोणी मॅट्रिक्स
"ത്രികോണം, ത്രികോണം","त्रिकोणी, त्रिकोणी"
ത്രയം,त्रिकूट
ത്രിവികർണി,त्रिविकर्णी
ത്രികോണമിതി,त्रिकोणमितीय
ത്രികോണമിതി വക്രം,त्रिकोणमितीय वक्र
ത്രികോണമിതി സമവാക്യങ്ങൾ,त्रिकोणमितीय समीकरणे
ത്രികോണമിതി പ്രവർത്തനം,त्रिकोणमितीय कार्य
ത്രികോണമിതി ഐഡന്റിറ്റികൾ,त्रिकोणमितीय ओळख
ത്രികോണമിതി പരമ്പര,त्रिकोणमितीय मालिका
ത്രികോണമിതി പരിഹാരം,त्रिकोणमितीय समाधान
ത്രികോണമിതി രൂപാന്തരം,त्रिकोणमितीय परिवर्तन
ത്രികോണമിതി,त्रिकोणमिती
"ത്രിഗുണ, ത്രിധ, ത്രി-, ത്രിഷ, ത്രിക, ത്രയഃ","त्रिगुण, त्रिधा, त्रि-, त्रिशाह, त्रिका, त्रिहा"
ട്രിപ്പിൾ ഇന്റഗ്രേഷൻ,तिहेरी एकत्रीकरण
ട്രിപ്പിൾ,तिप्पट
രണ്ടായി,दुभाजक
ട്രൈസെക്ഷൻ,ट्रायसेक्शन
കോണിനെ വിഭജിക്കുക,कोन दुभाजक करा
സൂക്ഷ്മ രൂപം,सूक्ष्म देखावा
നിസ്സാരമായ സ്ഥാനം,फालतू स्थिती
കാൻസർ ട്രോപ്പിക്ക്,कर्कवृत्त
കാപ്രിക്കോണിന്റെ ട്രോപ്പിക്ക്,मकरवृत्त
ട്രോപോസ്ഫിയർ,ट्रोपोस्फियर
യഥാർത്ഥ അർത്ഥം,खरा अर्थ
യഥാർത്ഥ മോഡ്,खरे मोड
"ലുനാഗ്ര, റൺഡിറ്റ്","lunagra, rundit"
"വെട്ടിമുറിച്ച കോൺ, വെട്ടിമുറിച്ച കോൺ","कापलेला शंकू, छाटलेला शंकू"
തകർന്ന വിതരണം,खंडित वितरण
തകർന്ന ആവൃത്തി വിതരണം,खंडित वारंवारता वितरण
"തുളയ്ക്കൽ, മുറിവുണ്ടാക്കൽ, ഉരസൽ, ലുനാഗ്രാവിറ്റി","छेदन करणे, छेदन करणे, घासणे, चंद्राकर्षण"
ഇടിച്ചുവീഴ്ത്തുക,धावपळ
"കൃത്യത, സത്യസന്ധത","अचूकता, सत्यता"
സത്യം പ്രവർത്തനം,सत्य कार्य
സത്യ പട്ടിക,सत्य सारणी
സത്യമാൻ,सत्यमन
ടി-സാമ്പിൾ,t-नमुना
ടി-ടെസ്റ്റ്,टी-चाचणी
അസ്വസ്ഥത സിദ്ധാന്തം,गोंधळ सिद्धांत
ടേൺ പോയിന്റ്,वळण बिंदू
"twitch, twist, twist, twist","twitch, twist, twist, twist"
"വളച്ചൊടിച്ച വക്രം, അസമമായ വക്രം","वळणदार वक्र, असममित वक्र"
ദ്വിമാനം,द्विमितीय
ദ്വിമാന തുടർച്ചയായ വിതരണം,द्विमितीय सतत वितरण
ദ്വിമാന വെക്റ്റർ,द्विमितीय वेक्टर
ദ്വിവർഗ്ഗീകരണം,द्विवर्गीकरण
ബൈപാരന്റൽ കുടുംബം,द्विपालक कुटुंब
രണ്ട് ആളുകളുടെ ഗെയിം,दोन व्यक्तींचा खेळ
രണ്ട് ഘട്ട രീതി,दोन चरण पद्धत
രണ്ട്-ഘട്ട സാമ്പിൾ,दोन-चरण नमुना
ഇരട്ട പോയിന്റ് പരിധി നിയന്ത്രണം,दुहेरी बिंदू मर्यादा प्रतिबंध
രണ്ട്-വാലുള്ള എഫ്-ടെസ്റ്റ്,दोन-पुच्छ F-चाचणी
രണ്ട് വാലുള്ള സാധാരണ പരിശോധന,दोन-पुच्छ सामान्य चाचणी
രണ്ട് വാലുള്ള എക്സ്-ടെസ്റ്റ്,दोन-पुच्छ X-चाचणी
അന്തിമ മൂല്യം,अंतिम मूल्य
നിഷ്പക്ഷമായ വിലയിരുത്തൽ,निःपक्षपाती मूल्यांकन
ജനസംഖ്യാ വ്യതിയാനത്തിന്റെ നിഷ്പക്ഷമായ വിലയിരുത്തൽ,लोकसंख्येच्या भिन्नतेचा निःपक्षपाती अंदाज
പക്ഷപാതരഹിതമായ രേഖീയ വിലയിരുത്തൽ,निःपक्षपाती रेखीय अंदाज
നിഷ്പക്ഷമായ പോയിന്റ് എസ്റ്റിമേഷൻ,निष्पक्ष बिंदू अंदाज
നിഷ്പക്ഷമായ പരിശോധന,निष्पक्ष चाचणी
അതിരുകളില്ലാത്ത പ്രദേശം,अमर्याद प्रदेश
പരിധിയില്ലാത്ത സെറ്റ്,अमर्याद संच
പരിധിയില്ലാത്ത പരിഹാരം,अमर्याद समाधान
അനിശ്ചിതത്വ തത്വം,अनिश्चितता तत्त्व
നിയന്ത്രണമില്ലാത്ത സംഭാവ്യത,गैर-प्रतिबंध संभाव्यता
തടസ്സപ്പെട്ട ആപേക്ഷിക മാക്സിമം,व्यत्यय सापेक्ष कमाल
എണ്ണമറ്റ,अगणित
കണക്കാക്കാനാവാത്ത ഉപവിഭാഗം,अगणित उपसंच
അനിശ്ചിതമായ,अनिश्चित
നിർണ്ണയിക്കപ്പെടാത്ത ഗുണകം,अनिर्धारित गुणांक
അസമത്വം,असमान
തരംതിരിക്കാത്തത്,अवर्गीकृत
വർഗ്ഗീകരിക്കാത്ത വിശ്വാസം,अवर्गीकृत विश्वास
ഒരേപോലെ,एकसमान
"ഏകീകൃത ത്വരണം, നിരന്തരമായ ത്വരണം","एकसमान प्रवेग, सतत प्रवेग"
യൂണിഫോം ബന്ധിച്ചിരിക്കുന്നു,एकसमान बद्ध
യൂണിഫോം ഒത്തുചേരൽ,एकसमान अभिसरण
ഏകീകൃത ഓറിയന്റേഷൻ,एकसमान अभिमुखता
ഏകീകൃത സാന്ദ്രത,एकसमान घनता
യൂണിഫോം വിതരണം,एकसमान वितरण
ഏകീകൃത ഗുരുത്വാകർഷണ മണ്ഡലം,एकसमान गुरुत्वीय क्षेत्र
"സാമ്യം, അന്തരീക്ഷം, ചുറ്റുപാടുകൾ-കുടുംബം","समानता, सभोवतालचा परिसर, कुटुंब"
യൂണിഫോം മികച്ചത്,एकसमान सर्वोत्तम
ഏകീകൃത തുടർച്ചയായ വികാസം,एकसमान सतत विस्तार
യൂണിഫോം ഒത്തുചേരൽ,एकसमान अभिसरण
ഏകീകൃത ശക്തി പരിശോധന,एकसमान ताकद चाचणी
ഏകീകൃത ചലനം,एकसमान हालचाल
ഏകീകൃത സംഭാവ്യത വിതരണം,एकसमान संभाव्यता वितरण
ഏകീകൃത നീക്കം,एकसमान हालचाल
ഏകീകൃത സ്ഥാനം,एकसमान स्थिती
കുത്തക,एकाधिकार
മോണോമീറ്റർ,मोनोमीटर
മോണോമീറ്റർ മാട്രിക്സ്,मोनोमीटर मॅट्रिक्स
മോണോമീറ്റർ പ്രോപ്പർട്ടി,मोनोमीटर गुणधर्म
"യൂണിയൻ, യൂണിയൻ, യാദൃശ്ചികം","संघटन, संघटन, योगायोग"
ഉപവിഭാഗങ്ങളുടെ കുടുംബ യൂണിയൻ,उपसंचांचे कौटुंबिक संघ
സെറ്റുകളുടെ സംയോജനം,संचांचे संयोजन
യുണീക് എൻയുമറേഷൻ പ്രവിശ്യ,अद्वितीय गणन प्रांत
അദ്വിതീയ ഘടകീകരണ സിദ്ധാന്തം,अद्वितीय घटकीकरण प्रमेय
അതുല്യമായി നിശ്ചയിച്ചിരിക്കുന്നു,अद्वितीयपणे निर्धारित
അതുല്യത,वेगळेपणा
പരിഹാരത്തിന്റെ പ്രത്യേകത,समाधानाची विशिष्टता
അദ്വിതീയ പ്രശ്നം,विशिष्टता समस्या
അദ്വിതീയ സിദ്ധാന്തം,विशिष्टता प्रमेय
അതുല്യമായ പരിഹാരം,अद्वितीय उपाय
അതുല്യമായ വെക്റ്റർ,अद्वितीय वेक्टर
"യൂണിറ്റ്, യൂണിറ്റ്, യൂണിറ്റ്, യൂണിറ്റ്, യൂണിറ്റ്, ഏകകം, യൂണിറ്റ്, , വിപരീതം","एकक, एकक, एकक, एकक, एकक, एकक, एकक, एकक, व्यस्त"
സിംഗിൾ,अविवाहित
ഒറ്റ ഗ്രൂപ്പ്,एकच गट
ഒറ്റ മാട്രിക്സ്,एकल मॅट्रिक्स
ഒറ്റ രീതി,एकल पद्धत
യൂണിറ്റ് പന്ത്,युनिट बॉल
"യൂണിറ്റ് സെൽ, യൂണിറ്റ് സെൽ, യൂണിറ്റ് സെൽ","युनिट सेल, युनिट सेल, युनिट सेल"
യൂണിറ്റ് സർക്കിൾ,युनिट वर्तुळ
അനുബന്ധ ഘടകം,संबंधित घटक
യൂണിറ്റ് പ്രവർത്തനം,युनिट कार्य
യൂണിറ്റ് പിണ്ഡം,युनिट वस्तुमान
"യൂണിറ്റ് മാട്രിക്സ്, സമാന മാട്രിക്സ്","युनिट मॅट्रिक्स, समान मॅट्रिक्स"
സ്റ്റാൻഡേർഡ് സാധാരണ വ്യത്യാസം,प्रमाणित सामान्य भिन्नता
യൂണിറ്റ് പന്ത്,युनिट बॉल
യൂണിറ്റ് സ്റ്റെപ്പ് ഫംഗ്ഷൻ,युनिट स्टेप फंक्शन
യൂണിറ്റ് വെക്റ്റർ,युनिट वेक्टर
യൂണിറ്റ് വോള്യം,युनिट व्हॉल्यूम
"ഒന്ന്, സമാനമായത്","एक, समान"
അനുബന്ധ ഘടകം,संबंधित घटक
എക്വിച്ചർ,एकविचर
ഏകീകൃത സാധാരണ വിതരണം,एकसमान सामान्य वितरण
സാർവത്രികമായ,सार्वत्रिक
സാർവത്രിക സ്ഥിരാങ്കം,सार्वत्रिक स्थिरांक
സാർവത്രിക ഗുരുത്വാകർഷണം,सार्वत्रिक गुरुत्व
ജനസംഖ്യ സെറ്റ്,लोकसंख्या सेट
"ലോകം, ജനസംഖ്യ","जग, लोकसंख्या"
അജ്ഞാതം,अज्ञात
അജ്ഞാത തുക,अज्ञात रक्कम
"വിപരീത, വൈവിധ്യമാർന്ന","विरुद्ध, विषम"
വൈവിധ്യമാർന്ന പദം,विषम संज्ञा
അൺലിമിറ്റഡ്,अमर्यादित
താൽക്കാലികം,तात्पुरता
അസമമായ,असममित
അസമമായ ദ്വിത്വ പ്രശ്നം,असममित द्वैत समस्या
തല വരി,डोके ओळ
ഉയർന്ന പരിധി,वरची मर्यादा
ഉയർന്ന ഡെറിവേറ്റീവ്,उच्च व्युत्पन्न
ഉയർന്ന ഇന്റഗ്രൽ,उच्च अविभाज्य
സംയോജനത്തിന്റെ പരിധി,एकत्रीकरणाचा उंबरठा
ഗുരുചതുർത്ഥക്,गुरुचतुर्थक
ഓവർഹെഡ് റീമാൻ ഇന്റഗ്രേഷൻ,ओव्हरहेड Riemann एकत्रीकरण
ഓവർഹെഡ് തുടർച്ച,ओव्हरहेड सातत्य
ഓവർഹെഡ് തുക,ओव्हरहेड बेरीज
ഓവർഹെഡ് ത്രികോണ മാട്രിക്സ്,ओव्हरहेड त्रिकोण मॅट्रिक्स
ലംബമായ ത്വരണം,अनुलंब प्रवेग
മുകളിലേക്കുള്ള ചലനം,ऊर्ध्वगामी हालचाल
യൂറിസോൺ ലെമ്മ,युरिझोन लेमा
യു-ഫോം വക്രം,U-फॉर्म वक्र
ലളിതമായ ദൂരം,साधे अंतर
ലളിതമായ അവസ്ഥ,साधी स्थिती
"പ്രയോജനം, ഉപയോഗം","उपयुक्तता, वापर"
യൂട്ടിലിറ്റി ഫംഗ്ഷൻ,उपयुक्तता कार्य
യൂട്ടിലിറ്റി പരമാവധിയാക്കൽ,उपयुक्तता वाढवणे
uv-രീതി,uv-पद्धत
ശൂന്യമായ സെറ്റ്,रिकामा संच
"സാധുത, അംഗീകാരം","वैधता, मान्यता"
പരിശോധന മൂല്യനിർണ്ണയം,चाचणी प्रमाणीकरण
വില മൂല്യം,किंमत मूल्य
മൂല്യ പ്രവർത്തനം,मूल्य कार्य
കളിയുടെ മൂല്യം,खेळाचे मूल्य
"വേരിയബിൾ, വേരിയബിൾ, വേരിയബിൾ","चल, चल, चल"
വേരിയബിൾ ഫീൽഡ്,व्हेरिएबल फील्ड
സംയോജന വേരിയബിൾ,इंटिग्रेशन व्हेरिएबल
വേരിയബിൾ പരാമീറ്റർ,व्हेरिएबल पॅरामीटर
വ്യത്യാസം,फरक
variance-covariance matrix,variance-covariance मॅट्रिक्स
വേരിയൻസ് എസ്റ്റിമേറ്റ്,भिन्नता अंदाज
വ്യത്യാസത്തിന്റെ മാട്രിക്സ്,भिन्नता मॅट्रिक्स
മന്ത്രവാദി,जादूगार
പരാമീറ്റർ വ്യത്യാസം,पॅरामीटर भिन्नता
യോജിച്ചിരിക്കുക,च्या अनुरूप असणे
പരോക്ഷമായി ആനുപാതികമായിരിക്കും,च्या अप्रत्यक्ष प्रमाणात असणे
വേരിയബിൾ,चल
വെക്റ്റർ വെക്റ്റർ,वेक्टर वेक्टर
വെക്റ്റർ തുക,सदिश बेरीज
വെക്റ്റർ ബീജഗണിതം,वेक्टर बीजगणित
വെക്റ്റർ വിശകലനം,वेक्टर विश्लेषण
വെക്റ്റർ കാൽക്കുലസ്,वेक्टर कॅल्क्युलस
വെക്റ്റർ ഘടകം,वेक्टर घटक
വെക്റ്റർ കോമ്പിനേഷൻ,वेक्टर संयोजन
വെക്റ്റർ ഡെറിവേറ്റീവ്,वेक्टर व्युत्पन्न
വെക്റ്റർ ഡയഗ്രം,वेक्टर आकृती
വെക്റ്റർ ഫീൽഡ്,वेक्टर फील्ड
