English,Punjabi
Roll-off factor,ਵਿਘਨ ਕਾਰਕ
Room temperature,ਕਮਰੇ ਦਾ ਤਾਪਮਾਨ
Root locus,ਮੂਲ ਟਿਕਾਣਾ
"Root of minus one (I, j)",ਘਟਾਓ ਇੱਕ ਵਰਗ ਮੂਲ
Root-mean-square value,ਵਰਗ-ਮਤਲਬ ਮੂਲ ਮੁੱਲ
Rotar,ਰੋਟੇਸ਼ਨਲ
Rotary attenuator,ਰੋਟੇਸ਼ਨਲ attenuator
Rotate instruction,ਰੋਟੇਸ਼ਨਲ ਹਦਾਇਤ
Rotating vector,ਰੋਟੇਸ਼ਨਲ ਵੈਕਟਰ
Round off error,ਨੇੜੇ-ਗਲਤੀ
Router,ਰਾਊਟਰ
Routh test,ਰੂਥ ਟੈਸਟ
Routh-Hurwitz array,ruth-harwijs ਐਰੇ
Routine test,ਨੋਮੀ ਟੈਸਟ
R-parameter,r-ਪੈਰਾਮੀਟਰ
Rs-complement (radix complement),rs-ਪੂਰਕ (ਰੇਡੀਕਸ ਪੂਰਕ)
RS-Flip-flop,ਆਰ ਐੱਸ. ਫਲਿਪ ਫਲਾਪ
RTD (resistance temperature detector),RTD (ਰੋਧਕ ਹੀਟ ਡਿਟੈਕਟਰ)
Ruby laser,ਰੂਬੀ ਲੇਜ਼ਰ
Rung current,rod-stream
Runway,ਨੱਠ ਗਏ
Rydberg constant,ਰੈਡਬਰਗ ਦਾ ਨਿਰੰਤਰ
Rz-code,rz-ਕੋਡ
Safe operating area,ਸੁਰੱਖਿਅਤ ਜ਼ੋਨ
Safety factor,"ਸੁਰੱਖਿਅਤ ਗੁਣਕ, ਸੁਰੱਖਿਆ ਸੂਚਕਾਂਕ"
Sallen and key filter,ਸੇਲੀਨ ਦਾ ਫਿਲਟਰ
Sample and hold,ਨਮੂਨਾ ਅਤੇ ਹੋਲਡ
Sample and hold circuit,ਨਮੂਨਾ ਅਤੇ ਹੋਲਡ ਸਰਕਟ
Sample data,ਨਮੂਨਾ ਡਾਟਾ
Sampling CRO,ਸੈਂਪਲਿੰਗ ਸੀ.ਆਰ.ਓ
Sampling function,ਨਮੂਨਾ ਫੰਕਸ਼ਨ
Sampling oscilloscope,ਨਮੂਨਾ ਔਸੀਲੋਸਕੋਪ
Sampling theorem,ਨਮੂਨਾ ਪ੍ਰਮੇਏ
Sampling voltmeter,ਨਮੂਨਾ ਵੋਲਟਮੀਟਰ
Satellite,ਸੈਟੇਲਾਈਟ
Satellite broad casting,ਸੈਟੇਲਾਈਟ ਪ੍ਰਸਾਰਣ
Satellite communication,ਸੈਟੇਲਾਈਟ ਸੰਚਾਰ
Satellite communication window,ਸੈਟੇਲਾਈਟ ਪ੍ਰਸਾਰਣ ਵਿੰਡੋ
Satellite station,ਸੈਟੇਲਾਈਟ ਸਟੇਸ਼ਨ
Satellite television,ਸੈਟੇਲਾਈਟ ਟੀ.ਵੀ
Saturated logic,ਸੰਤ੍ਰਿਪਤ ਤਰਕ
Saturation,ਸੰਤ੍ਰਿਪਤਾ
Saturation delay,ਸੰਤ੍ਰਿਪਤ ਦੇਰੀ
Saturation flux density,ਸੰਤ੍ਰਿਪਤ ਪ੍ਰਵਾਹ ਘਣਤਾ
Saturation point,ਸੰਤ੍ਰਿਪਤਾ ਬਿੰਦੂ
Saturation voltage,ਸੰਤ੍ਰਿਪਤਾ ਵੋਲਟੇਜ
Saw filter,ਖੁਸ਼ਕ ਫਿਲਟਰ
Saw tooth generator,ਡੈਂਟ ਜਨਰੇਟਰ ਦੇਖਿਆ
Saw tooth waveform,ਅਰਿਦੰਤੀ ਤਰੰਗ ਰੂਪ
Scalar,ਸਕੇਲਰ
Scale factor,ਸਕੇਲ ਗੁਣਕ
Scan path,ਸਕੈਨਿੰਗ ਮਾਰਗ
Scanner,ਸਕੈਨਰ
Scanning,ਸਕੈਨਿੰਗ
Scatter propagation,ਖਿੰਡੇ ਹੋਏ ਪ੍ਰਸਾਰਣ
Scatterrer,ਫੈਲਾਉਣ ਵਾਲਾ
Scherratic capture,ਯੋਜਨਾਬੱਧ ਕੈਪਚਰ
Schmitt trigger,ਸਮਿਥ ਟਰਿੱਗਰ
Schottky diode,ਸਕੌਟਕੀ ਡਾਇਓਡ
Schumann response,ਘਟਾਉਣ ਦਾ ਜਵਾਬ
Scintilation chamber,ਸੋਜ ਚੈਂਬਰ
Scintillator,ਚਮਕਦਾਰ
Scrambling,ਦਮ ਘੁੱਟਣਾ
Screen display,ਸਕਰੀਨ ਡਿਸਪਲੇਅ
Screening,ਕਵਰ
SDRAM,ਸਿੰਕ੍ਰੋਨਸ ਡਾਇਨਾਮਿਕ ਰੈਮ (SDRAM)
SECAM coder,ਸਿਕਾਮ ਕੋਡਕ
Secant law,secant ਨਿਯਮ
Second approximation,ਦੂਜਾ ਅਨੁਮਾਨ
Second breakdown,ਦੂਜੀ ਦਰਾੜ
Second harmony,ਦੂਜਾ ਹਾਰਮੋਨਿਕ
Second order loop,ਦੂਜਾ ਆਰਡਰ ਲੂਪ
Secondary cell,ਸੈਕੰਡਰੀ ਸੈੱਲ
Secondary emission,ਸੈਕੰਡਰੀ ਨਿਕਾਸ
Secondary winding,ਸੈਕੰਡਰੀ ਕੁਆਇਲ
Sectoral horn,ਰੇਡੀਅਲ ਸਿੰਗ
Sectoring format,ਵਿਭਾਜਨ ਕਾਰਕ
Seek time,ਖੋਜ ਦੀ ਮਿਆਦ
Segment register,ਬਲਾਕ ਰਜਿਸਟਰ
Selection process,ਚੋਣ ਪ੍ਰਕਿਰਿਆ
Selective fading,ਚੋਣਵੇਂ ਲਹਿਜ਼ਾ
Selective oxidation,ਚੋਣਵੇਂ ਆਕਸੀਕਰਨ
Selectivity,"ਚੋਣਤਮਕਤਾ, ਚੋਣਤਮਕਤਾ"
Selectivity frequency,ਬਾਰੰਬਾਰਤਾ ਚੋਣ
Selenium rectifier,ਸੇਲੇਨਿਅਮ ਰੀਕਟੀਫਾਇਰ
Self aligned gate,ਸਵੈ-ਅਲਾਈਨਿੰਗ ਗੇਟ
Self bias,ਸਵੈ ਵਿਸ਼ੇਸ਼ਤਾ
Self inductance,ਆਟੋਮੋਟਿਵ
Self-discharge,ਸਵੈ-ਇਮਰਸ਼ਨ
Self-orthogonal code,ਸਵੈ-ਅੰਡਾਕਾਰ ਕੋਡ
Semi log scale,ਅਰਧ ਲਘੂਗਣਕ ਸਕੇਲ
Semiconductor,ਸੈਮੀਕੰਡਕਟਰ
Semiconductor laser diode,ਸੈਮੀਕੰਡਕਟਰ ਲੇਜ਼ਰ ਡਾਇਡ
Sense terminal,ਸੈਂਸਿੰਗ ਟਰਮੀਨਲ
Senser,ਸੈਂਸਰ
Sensitivity,ਸੰਵੇਦਨਸ਼ੀਲਤਾ
Sensor,ਸੈਂਸਰ
Sequential access,ਕ੍ਰਮਵਾਰ ਪਹੁੰਚ
Sequential circuit,ਕ੍ਰਮਵਾਰ ਸਰਕਟ
Sequential decoding,ਕ੍ਰਮਵਾਰ ਏਨਕੋਡਿੰਗ
Sequential memory,ਇੰਡੈਕਸਡ ਮੈਮੋਰੀ
Serial access,ਕਲਾਸ ਪਹੁੰਚ
Serial adder,ਕਲਾਸ ਜੋੜਨ ਵਾਲਾ
Serial data port,ਕ੍ਰਮ ਡਾਟਾ ਪੋਰਟ
Serial port,ਕਲਾਸ ਪੋਰਟ
Serial printer,ਸ਼੍ਰੇਣੀ ਪ੍ਰਿੰਟਰ
Serial shift,ਲੜੀਵਾਰ ਤਬਾਦਲਾ
Series cell,ਸੀਮਾ ਸੈੱਲ
Series damping register,ਗ੍ਰੇਡ ਡਿਗਰੇਡੇਸ਼ਨ ਰਜਿਸਟਰ
Series feedback,ਸ਼੍ਰੇਣੀ ਰੀਚਾਰਜ
Series ohmmeter,ਰੇਂਜ ਓਮਮੀਟਰ
Series parallel circuit,ਲੜੀ ਪੈਰਲਲ ਸਰਕਟ
Series regulator,ਕਲਾਸ ਰੈਗੂਲੇਟਰ
Series resonance,ਸੀਮਾ ਗੂੰਜ
Series tuned circuit,ਲੜੀ ਟਿਊਨ ਸਰਕਟ
Series voltage regulator,ਸੀਮਾ ਵੋਲਟੇਜ ਰੈਗੂਲੇਟਰ
Server,"ਸਰਵਰ, ਸਰਵਰ"
Servo amplifier,ਸਰਵੋ ਐਂਪਲੀਫਾਇਰ
Servo mechanism,ਸਰਵੋ ਮਕੈਨੀਕਲ ਢੰਗ
Servo recorder,ਸਰਵੋ ਰੀਕੋਡਰ
Set up time,ਸਜਾਵਟ ਦਾ ਸਮਾਂ
Setting time,ਵਿਵਸਥਾ ਦੀ ਮਿਆਦ
Seven segment decoder,ਅੱਠਭੁਜ ਡੀਕੋਡਰ
Seven segment display,ਸਪਤਖੰਡ ਡਿਸਪਲੇ
Shadow mask,ਸ਼ੈਡੋ ਕਵਰ; ਸ਼ੈਡੋ ਮਾਸਕ
Shadow memory,ਸ਼ੈਡੋ ਮੈਮੋਰੀ
Shannon's theorem,ਸ਼ੈਨਨ ਦਾ ਸਿਧਾਂਤ
Shelf life,ਸਟੋਰੇਜ਼ ਦੀ ਉਮਰ
Shield,ਰੱਖਿਅਕ
Shift counter,ਟ੍ਰਾਂਸਫਰ ਕਾਊਂਟਰ
Shift register,ਵਿਸਥਾਪਨ ਰਜਿਸਟਰ
Shock excitation,ਸਦਮਾ ਉਤੇਜਨਾ
Shock hazard,ਸਦਮਾ ਸੰਕਟ
Short circuit current,ਛੋਟਾ ਮਾਰਗ ਮੌਜੂਦਾ
Short circuit protection,ਸ਼ਾਰਟ ਸਰਕਟ ਸੁਰੱਖਿਆ
Short effect,ਛੋਟਾ ਪ੍ਰਭਾਵ
Short noise,"ਰੌਲਾ, ਗੋਲੀ ਦਾ ਸ਼ੋਰ"
Shorted delay line,ਛੋਟੀ ਦੇਰੀ ਲਾਈਨ
Shot noise,ਗੋਲੀ ਦਾ ਸ਼ੋਰ
Shunt,ਪਾਸੇ ਦਾ ਰਸਤਾ
Shunt current,ਸਾਈਡਵਾਕ ਮੌਜੂਦਾ
Shunt device,ਸ਼ੰਟ ਜੰਤਰ
Shunt feedback,ਸ਼ੰਟ ਰੀਚਾਰਜ
Shunt meter,ਸ਼ੰਟ ਮੀਟਰ
Shunt resistance,ਪਾਸੇ ਦੇ ਸਰਕਟ
Shunt series pair,ਸ਼ੰਟ ਕਲਾਸ ਜੋੜਾ
Side band,ਸਾਈਡ ਬੈਂਡ
Side band noise,ਸਾਈਡ ਬੈਂਡ ਸ਼ੋਰ
Side carrier frequencies,ਪਾਸੇ ਦੇ ਕੈਰੀਅਰ ਦੀ ਬਾਰੰਬਾਰਤਾ
Side lobe,"ਲੇਟਰਲ ਸ਼ਿਫਟ, ਲੇਟਰਲ ਲੈਵ"
Side tone,ਵੋਕਲ ਕੋਰਡਜ਼
Siemens,ਸੀਮੇਂਸ
Sign bit,ਪ੍ਰਤੀਕ ਬਾਕਸ
Sign magnitude,ਨਿਸ਼ਾਨ ਦਾ ਆਕਾਰ
Sign magnitude number,ਵਾਲੀਅਮ ਨੰਬਰ ਮਾਰਕ ਕਰੋ
Signal analysis,ਸਿਗਨਲ ਵਿਸ਼ਲੇਸ਼ਣ
Signal detector,ਸਿਗਨਲ ਡਿਟੈਕਟਰ
Signal generator,ਸਿਗਨਲ ਜਨਰੇਟਰ
Signal polarity separator,ਸਿਗਨਲ ਪੋਲਰ ਆਈਸੋਲਟਰ
Signal quantization,ਸੰਕੇਤ ਮਾਤਰਾ
Signal strength,ਸਿਗਨਲ ਤੀਬਰਤਾ
Signal to noise ratio,ਸਿਗਨਲ-ਟੂ-ਬੇਅਰ ਅਨੁਪਾਤ
Silicon controlled rectifier,ਸਿਲੀਕਾਨ ਨਿਯੰਤਰਿਤ ਸੁਧਾਰਕ
Silicon controlled switch,ਸਿਲੀਕਾਨ ਨਿਯੰਤਰਿਤ ਸਵਿੱਚ
Silicon dioxide,ਸਿਲੀਕਾਨ ਡਾਈਆਕਸਾਈਡ
Silicon gate,ਸਿਲੀਕਾਨ ਗੇਟ
Silicon nitride,ਸਿਲੀਕਾਨ ਨਾਈਟਰਾਈਡ
Silicon-oxide system,ਸਿਲੀਕਾਨ-ਆਕਸਾਈਡ ਵਿਧੀ
Silicon transistor,ਸਿਲੀਕਾਨ ਟਰਾਂਜ਼ਿਸਟਰ
Silicon wafer,ਸਿਲੀਕਾਨ ਬਫਰ
Silk screening,ਰੇਸ਼ਮ ਕਵਰ
Simplex code,ਸਿੰਪਲੈਕਸ ਕੋਡ
Simplex link,ਸਿੰਗਲ ਲਿੰਕ
Simulated inductor,ਸਿਮੂਲੇਟਿਡ ਪ੍ਰੇਰਕ
Simulation,ਸਿਮੂਲੇਸ਼ਨ ਢੰਗ
Simulator,ਇਮੂਲੇਟਰ
Sine function generator,ਸਾਈਨ ਫਲਾਨ ਜਨਰੇਟਰ
Sine integral,ਸਾਈਨ ਅਟੁੱਟ
Sine to square wave converter,ਸਾਈਨ ਵਰਗ ਵੇਵ ਕਨਵਰਟਰ
Sine wave synthesis,ਸਾਈਨ ਵੇਵ ਸੰਸਲੇਸ਼ਣ
Sine-square wave generator,ਸਾਈਨ-ਵਰਗ ਵੇਵ ਜਨਰੇਟਰ
Single board computer,ਸਿੰਗਲ ਬੋਰਡ ਕੰਪਿਊਟਰ
Single capacitor compensation,ਸਿੰਗਲ ਸਮਰੱਥਾ ਮੁਆਵਜ਼ਾ
Single chip microprocessor,ਸਿੰਗਲ ਚਿੱਪ ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ
Single density disk,ਸਿੰਗਲ ਘਣਤਾ ਡਿਸਕ
Single ended output,ਸਿੰਗਲ ਨਾੜੀ ਆਉਟਪੁੱਟ
Single pole double thermo switch,ਸਿੰਗਲ-ਪੋਲ ਬਾਇਪ੍ਰੋਜੈਕਟ ਸਵਿੱਚ
Single side band (SSB),ਸੋਲੋ ਪਲੇਬੈਕ ਬੈਂਡ (SSB)
Single side disk,ਸਿੰਗਲ ਸਾਈਡ ਡਿਸਕ
Single slop ADC,ਸਿੰਗਲ ਪ੍ਰੋਨ ਏ.ਡੀ.ਸੀ
Single step execution,ਸਿੰਗਲ ਪੜਾਅ ਐਗਜ਼ੀਕਿਊਸ਼ਨ
Single supply op-amp,ਸਿੰਗਲ ਸਪਲਾਈ ਕਾਰਜਸ਼ੀਲ ਐਂਪਲੀਫਾਇਰ
Single supply operation,ਸਿੰਗਲ ਸਪਲਾਈ ਕਾਰਵਾਈ
Sink,ਡੁੱਬਣਾ
Sinusoidal response,sinusoidal ਜਵਾਬ
Sinusoidal wave,sinusoidal ਲਹਿਰ
Skew clock,ਸਕਿਊ ਘੜੀ
Skim effect,ਸਤਹ ਪ੍ਰਭਾਵ
Sky wave,ਵਾਲੀਅਮ ਤਰੰਗ
Sky wave propagation,ਅਸਮਾਨ ਲਹਿਰ ਸੰਚਾਰ
Slave,ਅਧੀਨ
Sleep mode,ਸੁਸਤ ਮੋਡ
Sleeper motor,ਕਦਮ ਮੋਟਰ
Slew rate,sluice ਦਰ
Slope detector,ਸੰਭਾਵੀ ਖੋਜੀ
Slotted line,ਸਲਾਟਡ ਲਾਈਨ
Slow blow fuse,ਮੱਧਮ ਫਿਊਜ਼
Slow scan television,ਹੌਲੀ ਸਕੈਨਿੰਗ ਟੈਲੀਵਿਜ਼ਨ
Small scale integration (SSI),ਸਮਾਲ ਏਕੀਕਰਣ (SSI)
Small signal analysis,ਛੋਟਾ ਸੰਕੇਤ ਵਿਸ਼ਲੇਸ਼ਣ
Small signal model,ਛੋਟਾ ਸਿਗਨਲ ਮਾਡਲ
Smart card,ਸਮਾਰਟ ਕਾਰਡ
Smart fan,ਸਮਾਰਟ ਪੱਖਾ
Smectic crystal,smectic ਕ੍ਰਿਸਟਲ
Smith chart,ਸਮਿਥ ਚਾਰਟ
Smoke detector,ਸਮੋਕ ਡਿਟੈਕਟਰ
Smoothing,ਮਿਟਾਉਣਾ
Snow effect,ਬਰਫ ਦਾ ਪ੍ਰਭਾਵ
Snubber,ਸਦਮਾ ਸ਼ੋਸ਼ਕ
Snubber circuit,ਸਦਮਾ ਸੋਖਣ ਸਰਕਟ
Snubber current,ਸਦਮਾ ਮੌਜੂਦਾ
Socket,ਸਾਕਟ
Soft copy,ਸਾਫਟ ਕਾਪੀ
Soft return,ਨਰਮ ਵਾਪਸੀ
Soft saturation,ਨਰਮ ਸੰਤ੍ਰਿਪਤਾ
Soft start,ਨਰਮ ਸ਼ੁਰੂਆਤ
Software,ਸਾਫਟਵੇਅਰ
Solar cell,ਸੂਰਜੀ ਸੈੱਲ
Solar panel,ਸੂਰਜੀ ਪੈਨਲ
Solder,ਸੋਲਡਰ
Solder bridge,ਸੋਲਡਰ ਪੁਲ
Solenoid,solenoid
Solid state detector,ਠੋਸ ਰਾਜ ਡਿਟੈਕਟਰ
Solid state device,ਠੋਸ ਸਥਿਤੀ ਜੰਤਰ
Solid state relay,ਠੋਸ ਰਾਜ ਰੀਲੇਅ
SONAR,ਸੋਨਾਰ
SOS,ਐਸ.ਓ.ਐਸ
Sound activated switch,ਵੌਇਸ ਐਕਟੀਵੇਟਿਡ ਸਵਿੱਚ
Sound generator,ਆਵਾਜ਼ ਜਨਰੇਟਰ
Source code,ਸੂਤਰ ਸੰਕੇਤਾਵਲੀ
Source coding,ਸਰੋਤ ਕੋਡਿੰਗ
Source coupled pair,ਸਰੋਤ ਜੋੜੇ
Source disk,ਸਰੋਤ ਡਿਸਕ
Source follower,ਸਰੋਤ ਪਿੱਛੇ
Source image coding,ਸਰੋਤ ਪ੍ਰਤੀਬਿੰਬ ਕੋਡਿੰਗ
Space,"ਸਪੇਸ, ਸਪੇਸ, ਸਪੇਸ, ਅਸਮਾਨ"
Space bar,ਸਪੇਸ ਬਾਰ
Space charge,ਇੰਟਰਸਟੀਸ਼ੀਅਲ ਪ੍ਰਭਾਵ
Space division multiplexing,ਮਲਟੀਪਲੈਕਸਰ ਸਮਰੱਥਾ/ਸਟੀਰੀਓ ਸੈਗਮੈਂਟੇਸ਼ਨ
Space division multiplexing,ਅੰਤਰਾਲ ਵਿਭਾਜਿਤ ਮਲਟੀਪਲੈਕਸਿੰਗ
Space height ratio,ਕਵਰੇਜ ਉੱਚ ਅਨੁਪਾਤ
Space wave,ਸਪੇਸ ਵੇਵ
Spark gap,ਸਪਾਰਕਿੰਗ ਅੰਤਰਾਲ
SPDT switch,spdt ਸਵਿੱਚ
Speaker,ਸਪੀਕਰ
Specification sheet,ਨਿਰਧਾਰਨ ਸ਼ੀਟ
Spectrum,"ਸਪੈਕਟ੍ਰਮ, ਸਪੈਕਟ੍ਰਮ"
Spectrum analyser,ਸਪੈਕਟ੍ਰਲ ਵਿਸ਼ਲੇਸ਼ਕ
Speech synthesis,"ਸਪੀਚ ਸਿੰਥੇਸਿਸ, ਵਾਇਸ ਸਿੰਥੇਸਿਸ"
Speed up capacitor,ਚੱਲ ਰਹੇ ਕੈਪਸੀਟਰ
Spike suppressor,ਵਿਰੋਧੀ colic
Spin stabilization,ਚੱਕਰ ਸਥਿਰਤਾ
Split phase encoding,ਖੰਡਿਤ-ਕਲਾ ਕੋਡਿੰਗ
Split power supply,ਟੁੱਟਿਆ ਪਾਵਰ ਸਰੋਤ
Splitter,ਵੰਡਣ ਵਾਲਾ
Spooling,"ਲਪੇਟਣਾ, ਸਪੂਲ ਕਰਨਾ"
SPST switch,ਐਸ.ਪੀ.ਐਸ.ਟੀ ਸਵਿੱਚ
Spurious memory write,ਵਰਚੁਅਲ (ਸੂਡੋ) ਮੈਮੋਰੀ ਲਿਖਣਾ
Spurious response,ਗੁੰਮਰਾਹਕੁੰਨ ਜਵਾਬ
Spurious signal,ਵਰਚੁਅਲ ਸਿਗਨਲ
Sputtering,ਟੀਕਾ
Square law detector,ਕਲਾਸ ਨਿਯਮ ਸੂਚਕ
Square law device,ਕਲਾਸ ਨਿਯਮ ਜੰਤਰ
Square rooter,ਵਰਗਮੂਲ
Square wave,ਵਰਗ ਲਹਿਰ
Square wave oscillator,ਵਰਗ ਵੇਵ ਔਸਿਲੇਟਰ
Stability factor,ਸਥਿਰਤਾ ਕਾਰਕ
Stability feedback,ਸਥਿਰਤਾ ਮੁੜ ਨਿਵੇਸ਼
Stabilization,ਸਥਿਰਤਾ
Stabilizing network,ਸਥਿਰ ਨੈੱਟਵਰਕ
Stack,"ਸਟੈਕ, ਸਟੈਕ"
Stack pointer,ਮਨ ਨਿਰਦੇਸ਼ਕ
Stage efficiency,ਕਦਮ ਕੁਸ਼ਲਤਾ
Stagger timing,ਸਮਾਂਤਰ ਸਮਾਂ
Standard amplitude modulation,ਮਿਆਰੀ ਐਪਲੀਟਿਊਡ ਮੋਡੂਲੇਸ਼ਨ
Standard cell,ਮਿਆਰੀ ਸੈੱਲ
Standard deviation,ਮਿਆਰੀ ਭਟਕਣ
Standard T.T.L.,ਮਿਆਰੀ TTL
Standby power system,ਸੰਕਟਕਾਲੀਨ ਪਾਵਰ ਸਿਸਟਮ
Standing wave,ਸਥਿਰ ਲਹਿਰ
Standing wave ratio,ਸਥਿਰ ਤਰੰਗ ਅਨੁਪਾਤ
Stand-off ratio,ਦੂਰੀ ਅਨੁਪਾਤ
Start bit,ਬਿੱਟ ਸ਼ੁਰੂ ਕਰੋ
Start up pulse,ਸ਼ੁਰੂਆਤੀ ਨਬਜ਼
State diagram,ਸਥਿਤੀ ਚਿੱਤਰ
State transition diagram,ਸਥਿਤੀ-ਪਰਿਵਰਤਨ ਚਿੱਤਰ
State variable filter,ਬਦਲਣਯੋਗ ਫਿਲਟਰ
Static characteristic,ਸਥਿਰ ਅੱਖਰ
Static electricity,ਸਥਿਰ ਬਿਜਲੀ
Static memory cell,ਸਥਾਈ ਮੈਮੋਰੀ ਸੈੱਲ
Static random access memory (SRAM),ਸਥਿਰ ਰੈਂਡਮ ਐਕਸੈਸ ਮੈਮੋਰੀ
Statuo register,ਸਥਿਤੀ ਰਜਿਸਟਰ
Status flag,ਸਥਿਤੀ ਚਿੰਨ੍ਹ
Statusterminal,ਸਥਿਤੀ ਟਰਮੀਨਲ
Steering logic,ਸਟੀਅਰਿੰਗ ਤਰਕ
Step graded junction,ਟਾਇਰ ਜੰਕਸ਼ਨ
Step index profile,ਕਦਮ ਸੂਚਕ ਪ੍ਰੋਫ਼ਾਈਲ
Step response,ਕਦਮ ਜਵਾਬ
Step-graded,ਟਾਇਰਡ
Stepper motor,ਸਟੈਪਰ ਮੋਟਰ
Stereo equilizer,ਸਟੀਰੀਓ ਸਮਭੁਜ
Stereo receiver frequency,ਸਟੀਰੀਓ ਰਿਸੀਵਰ ਬਾਰੰਬਾਰਤਾ
Stiff coupling,ਤੰਗ ਜੋੜੀ
Stop band,ਬਰੇਕ ਬੈਂਡ
Storage delay time,ਸਟੋਰੇਜ ਲੇਟੈਂਸੀ
Storage memory,ਸਟੋਰੇਜ਼ ਮੈਮੋਰੀ
Storage time,"ਸਟੋਰੇਜ਼ ਸਮਾਂ, ਸਮਾਂ"
Strain gauge,ਤਣਾਅ ਗੇਜ
Stray capacitance,ਅਣਚਾਹੇ ਪਕੜ
String,ਸਤਰ
Storage CRO,ਸਟੋਰੇਜ ਸੀ.ਆਰ.ਓ
Strobe,ਸਟ੍ਰੋਬ
Strobe circuit,ਸਟ੍ਰੋਬ ਸਰਕਟ
Strobe pulse,ਪ੍ਰੇਰਕ ਨਬਜ਼
Strobe terminal,ਸਟਰੋਕ ਟਰਮੀਨਲ
Stroboscopic flash unit,ਸਟ੍ਰੋਬੋਸਕੋਪਿਕ ਗੋਲਾ ਇਕਾਈ
Stub,ਸਟੱਬ
Stuck,ਸਥਿਰ
Stuck mode,ਸਥਿਰ ਫਿਲਟਰੇਟ
Stylus,ਹਿੱਲ ਗਿਆ
Sub carrier,ਕੈਰੀਅਰ
Subroutine,ਸਬਰੂਟੀਨ
Subtractive colour mixing,ਵਿਆਕਰਨਿਕ ਅੱਖਰ ਮਿਸ਼ਰਣ
Subtractor,ਸਬਜੈਕਟਿਵ
Substrate,"ਅੰਡਰਲੇ, ਘਟਾਓਣਾ"
Subtraction with carry,ਹੱਥ ਘਟਾਓ
Subtrahend,ਘਟਾਓ
Successive approximation,ਪ੍ਰਗਤੀਸ਼ੀਲ ਅਨੁਮਾਨ
Successive approximation ADC,ਕਾਲਕ੍ਰਮਿਕ ਅਨੁਮਾਨ adc
Sudden atmospheric disturbance,ਅਚਾਨਕ ਵਾਯੂਮੰਡਲ ਗੜਬੜ
Summing amplifier,ਜੋੜਨ ਵਾਲਾ ਐਂਪਲੀਫਾਇਰ
Super beta transistor,ਸੁਪਰ ਬੀਟਾ ਟਰਾਂਜ਼ਿਸਟਰ
Super computer,ਅੰਤਮ ਕੰਪਿਊਟਰ
Super conductor,ਸੁਪਰ ਕੰਡਕਟਰ
Super heterodyne receiver,ਹਾਈਬ੍ਰਿਡ ਰਿਸੀਵਰ
Super heterodyne principle,ਸੁਪਰ ਹੇਟਰੋਡਾਈਨ ਥਿਊਰੀ
Super pipe line processor,ਓਵਰ ਪਾਈਪ ਲਾਈਨ ਪ੍ਰੋਸੈਸਰ
Super scalar processor,ਸੁਪਰ ਸਕੇਲਰ ਪ੍ਰੋਸੈਸਰ
Superposition theorem,ਇਮਪਿਊਟੇਸ਼ਨ ਥਿਊਰਮ
Supply voltage rejection ratio,ਫੀਡ ਵੋਲਟੇਜ ਬੇਦਖਲੀ ਅਨੁਪਾਤ
Support chip,ਸਹਾਇਕ ਚਿੱਪ
Suppressed carrier modulation,ਕੈਰੀਅਰ ਮੋਡਿਊਲੇਸ਼ਨ ਨੂੰ ਰੋਕੋ
Surface acoustic wave,ਸਤਹ ਆਵਾਜ਼ ਤਰੰਗ
Surface barrier,ਪੰਨਾ ਰੁਕਾਵਟ
Surface barrier detector,ਪੇਜ ਬਾਰ ਡਿਟੈਕਟਰ
Surface charge,ਪੰਨਾ ਚਾਰਜ
Surface leakage current,ਪੇਜ ਸਟੈਪ ਸਟ੍ਰੀਮ
Surface mount device,ਇੰਸਟਾਲ ਜੰਤਰ
Surface mounted technology,ਪੰਨਾ ਸਥਾਪਿਤ ਤਕਨਾਲੋਜੀ
Surge,ਵਾਧਾ
Surge current,ਵਾਧਾ ਸਟਰੀਮ
Surge impedance,ਵਾਧਾ ਰੁਕਾਵਟ
Surge protector,ਵਾਧਾ ਰੱਖਿਅਕ
Surge register,ਵਿਕਾਸ ਰਜਿਸਟਰ
Surge suppressor,ਸੈਡੇਟਿਵ
Surge voltage,ਵਾਧਾ ਵੋਲਟੇਜ
Susceptance,ਜਵਾਬਦੇਹੀ
Susceptibility,ਸੰਵੇਦਨਸ਼ੀਲਤਾ
Sustaining voltage,ਰੋਧਕ ਵੋਲਟੇਜ
Swage terminal,ਸੋਯੂਜ਼ ਟਰਮੀਨਲ
Sweep generator,ਫੈਲਾਓ ਜਨਰੇਟਰ
Sweep unit,ਤਿਆਰੀ ਯੂਨਿਟ
Swing,ਓਸਿਲੇਸ਼ਨ
Swinging choke,ਡੋਲਨ ਚੋਕ
Switch debuncher,ਸਵਿੱਚ ਤੋੜਨ ਵਾਲਾ
Switched capacitor,ਬਦਲਿਆ ਕੈਪੇਸੀਟਰ
Switched gain amplifier,ਸਵਿੱਚ ਕੀਤਾ ਲਾਭ ਐਂਪਲੀਫਾਇਰ
Switching,ਬਦਲਣਾ
Switching algebra,ਅਲਜਬਰਾ ਬਦਲਣਾ
Switching circuit,ਸਵਿਚਿੰਗ ਸਰਕਟ
Switching power supply,ਬਿਜਲੀ ਸਪਲਾਈ ਨੂੰ ਬਦਲਣਾ
Switching regulator,ਸਵਿਚਿੰਗ ਰੈਗੂਲੇਟਰ
