Tamil,Odiya
இரு ட்ரெப்சாய்டல் சமச்சீர்,bi trapezoidal ସମୃଦ୍ଧତା |
இரட்டை trapezoidal உடல்,ଡବଲ୍ ଟ୍ରାପେଜଏଡାଲ୍ ଶରୀର |
நாற்கர,ଚତୁର୍ଭୁଜ
டெட்ரோட்,ଟେଟ୍ରୋଡ୍ |
டெட்ரோட் டிரான்சிஸ்டர்,ଟେଟ୍ରୋଡ୍ ଟ୍ରାନଜିଷ୍ଟର |
நிலைய செயல்முறை,ଷ୍ଟେସନ ପ୍ରକ୍ରିୟା
தியோடோலைட்,ଥିଓଡୋଲାଇଟ୍ |
கோட்பாட்டாளர்,ତତ୍ତ୍ୱଜ୍ ician |
தேற்றம்,ତତ୍ତ୍ୱ
நிலையான நிலை தேற்றம்,ଅନୁରୂପ ରାଜ୍ୟ ତତ୍ତ୍। |
தத்துவார்த்த,ତତ୍ତ୍ୱଗତ |
தத்துவார்த்த வெளியேற்ற வேகம்,ତତ୍ତ୍ୱଗତ ନିର୍ଗତ ବେଗ |
கோட்பாட்டு அதிர்வெண்,ତତ୍ତ୍ୱିକ ଆବୃତ୍ତି |
கோட்பாட்டு செயல்பாடு,ତତ୍ତ୍ୱିକ କାର୍ଯ୍ୟ
தத்துவார்த்த தீவிரம்,ତତ୍ତ୍ୱିକ ତୀବ୍ରତା |
தத்துவார்த்த மாதிரி,ତତ୍ତ୍ୱିକ ମଡେଲ୍ |
தத்துவார்த்த வேகம்,ତତ୍ତ୍ୱିକ ଗତି |
தத்துவார்த்த வகுப்பு,ତତ୍ତ୍ class ିକ ଶ୍ରେଣୀ |
தத்துவார்த்த இயற்பியல்,ତତ୍ତ୍ୱିକ ପଦାର୍ଥ ବିଜ୍ଞାନ |
தத்துவார்த்த உந்துதல்,ତତ୍ତ୍ୱଗତ ଥ୍ରଷ୍ଟ |
தத்துவார்த்த உருவாக்கம்,ତତ୍ତ୍ୱଗତ ସୂତ୍ର
கோட்பாட்டு அலகு,ତତ୍ତ୍ୱିକ ଏକକ |
"கொள்கையளவில், கொள்கையளவில்","ସିଦ୍ଧାନ୍ତରେ, ସିଦ୍ଧାନ୍ତରେ"
கோட்பாட்டு முடிவு அதிர்வெண்,ତତ୍ତ୍ end ିକ ଶେଷ ଆବୃତ୍ତି |
கோட்பாடு மற்றும் பயன்பாடு,ସିଦ୍ଧାନ୍ତ ଏବଂ ପ୍ରୟୋଗ |
ஏரோஃபைல் கோட்பாடு,ଏରୋଫାଇଲ୍ ସିଦ୍ଧାନ୍ତ |
எரிப்பு கொள்கை,ଜାଳେଣି ନୀତି |
புள்ளி தவறு கோட்பாடு,ସ୍ପଟ୍ ଫଲ୍ଟ ସିଦ୍ଧାନ୍ତ |
ஆற்றல் பகிர்வு கொள்கை,ଶକ୍ତି ବଣ୍ଟନ ନୀତି |
பிழை கோட்பாடு,ତ୍ରୁଟି ତତ୍ତ୍। |
ஒழுங்குமுறை கொள்கை,ନିୟମ ନୀତି
ஃபெரோஎலக்ட்ரிக் கோட்பாடு,ଫେରୋଲେକ୍ଟ୍ରିକ୍ ସିଦ୍ଧାନ୍ତ |
fuchs வழக்கு,ଫୁଚ୍ ସୁଟ୍ |
விளையாட்டு கோட்பாடு,ଖେଳ ସିଦ୍ଧାନ୍ତ
ஈர்ப்பு கோட்பாடு,ମାଧ୍ୟାକର୍ଷଣ ତତ୍ତ୍। |
கணக்கிடப்பட்ட மதிப்பு கோட்பாடு,ଗଣିତ ମୂଲ୍ୟ ସିଦ୍ଧାନ୍ତ |
தகவல் கோட்பாடு,ସୂଚନା ସିଦ୍ଧାନ୍ତ
சிறிய இடையூறு கோட்பாடு,ଛୋଟ ବିଭ୍ରାଟ ସିଦ୍ଧାନ୍ତ |
ஸ்பெக்ட்ரம் கோட்பாடு,ସ୍ପେକ୍ଟ୍ରମ୍ ସିଦ୍ଧାନ୍ତ |
நிரந்தர பிரச்சினை,ସ୍ଥାୟୀତା ସମସ୍ୟା |
மாற்றும் கொள்கை,ରୂପାନ୍ତର ନୀତି |
வரிசை கோட்பாடு,ଧାଡି ସିଦ୍ଧାନ୍ତ |
"அலை பாதை, தீர்மானிக்கும் கோட்பாடு","ତରଙ୍ଗ ପଥ, ସ୍ଥିରିକୃତ ତତ୍ତ୍। |"
அலை கோட்பாடு,ତରଙ୍ଗ ସିଦ୍ଧାନ୍ତ |
பணக் கோட்பாடு,ଅର୍ଥ ସିଦ୍ଧାନ୍ତ
வீனர் சூட்,wiener ସୁଟ୍ |
வெப்ப,ଥର୍ମ
"வெப்ப, வெப்ப, வெப்ப","ତାପଜ, ତାପଜ, ତାପଜ"
வெப்ப ஏற்பி,ତାପଜ ଗ୍ରହଣକାରୀ |
வெப்ப தொந்தரவு,ତାପଜ ବ୍ୟାଘାତ |
வெப்ப இணக்கமானது,ଥର୍ମାଲି ସୁସଙ୍ଗତ |
வெப்ப பகுப்பாய்வு,ତାପଜ ବିଶ୍ଳେଷଣ |
வெப்ப இணக்கமின்மை,ତାପଜ ଅସଙ୍ଗତି |
வெப்ப சமநிலை,ତାପଜ ସନ୍ତୁଳନ |
வெப்ப பேட்டரி,ଥର୍ମାଲ୍ ବ୍ୟାଟେରୀ |
"தெர்மல் பிளாக், தெர்மல் பிளாக்","ଥର୍ମାଲ୍ ବ୍ଲାକ୍, ଥର୍ମାଲ୍ ବ୍ଲାକ୍ |"
வெப்ப கவனம்,ଥର୍ମାଲ୍ ଫୋକସ୍ |
வெப்ப வரம்பு பக்கம்,ତାପଜ ସୀମା ପୃଷ୍ଠା |
வெப்ப முறிவு,ତାପଜ ଭାଙ୍ଗିବା |
வெப்ப வளர்ப்பு உலை,ଥର୍ମାଲ୍ ପ୍ରଜନକ ରିଆକ୍ଟର |
வெப்ப கொள்ளளவு,ତାପଜ କ୍ଷମତା
வெப்ப திறன்,ଉତ୍ତାପ କ୍ଷମତା
வெப்ப குணகம்,ତାପଜ କୋଏଫିସିଏଣ୍ଟ୍ |
வெப்ப நிரல்,ତାପଜ ସ୍ତମ୍ଭ
வெப்ப கடத்தி,ତାପଜ ଚାଳନା
வெப்ப கடத்தி,ତାପଜ ଚାଳନା
வெப்ப கடத்துத்திறன் ஸ்பெக்ட்ரம்,ଉତ୍ତାପ କଣ୍ଡକ୍ଟିଭିଟି ସ୍ପେକ୍ଟ୍ରମ୍ |
வெப்ப கடத்தி,ଉତ୍ତାପ କଣ୍ଡକ୍ଟର |
வெப்ப கடத்தி,ଥର୍ମାଲ୍ କଣ୍ଡକ୍ଟର |
"வெப்ப தொடர்பு, வெப்ப தொடர்பு","ତାପଜ ଯୋଗାଯୋଗ, ତାପଜ ଯୋଗାଯୋଗ |"
வெப்ப கடத்தல்,ଉତ୍ତାପ
வெப்ப கூலம்,ଥର୍ମାଲ୍ କୁଲମ୍ବ |
வெப்ப மண்டலம்,ଥର୍ମାଲ୍ ଜୋନ୍ |
வெப்ப மின்னோட்டம்,ଥର୍ମାଲ୍ କରେଣ୍ଟ୍ |
வெப்பச் சிதைவு,ତାପଜ ଅବକ୍ଷୟ |
வெப்ப demagnetization,ଥର୍ମାଲ୍ ଡିମାଗ୍ନେଟାଇଜେସନ୍ |
வெப்ப பரவல்,ତାପଜ ବିସ୍ତାର |
வெப்ப பரவல்,ତାପଜ ବିସ୍ତାର |
வெப்ப பரவல் தூரம்,ତାପଜ ବିସ୍ତାର ଦୂରତା |
வெப்ப தனிமை,ତାପଜ ବିଚ୍ଛିନ୍ନତା |
வெப்ப ஓட்டம்,ଥର୍ମାଲ୍ ରନ୍ |
வெப்ப பரவல் முறை,ତାପଜ ବିସ୍ତାର ପଦ୍ଧତି |
வெப்ப திறன்,ତାପଜ ଦକ୍ଷତା |
வெப்ப வெளியேற்றம்,ତାପଜ ନିଷ୍କାସନ
வெப்ப வெளியீடு,ଉତ୍ତାପ ମୁକ୍ତ
வெப்ப சகிப்புத்தன்மை,ଉତ୍ତାପ ସହନଶୀଳତା |
வெப்ப ஆற்றல்,ତାପଜ ଶକ୍ତି
"வெப்ப சமநிலை, வெப்ப சமநிலை","ତାପଜ ସନ୍ତୁଳନ, ତାପଜ ସନ୍ତୁଳନ |"
கலோரிக்கு சமமான,କ୍ୟାଲୋରୀ ସମାନ
வெப்ப தூண்டுதல்,ତାପଜ ଉତ୍ତେଜନା |
வெப்ப விரிவாக்கம்,ତାପଜ ବିସ୍ତାର
வெப்ப விரிவாக்க குணகம்,ତାପଜ ବିସ୍ତାର କୋଏଫିସିଣ୍ଟେଣ୍ଟ |
வெப்ப பரவல்,ଉତ୍ତାପ ବିସ୍ତାର
வெப்ப ஃபாரட்,ଥର୍ମାଲ୍ ଫାରାଡ୍ |
"வெப்பப் பிளவு, மெதுவான நியூட்ரான் பிளவு","ଥର୍ମାଲ୍ ଫିସନ୍, ମନ୍ଥର ନ୍ୟୁଟ୍ରନ୍ ଫିସନ୍ |"
வெப்ப அணைப்பான்,ଥର୍ମାଲ୍ ଲିଭାଇବା
வெப்ப சாய்வு,ଥର୍ମାଲ୍ ଗ୍ରେଡିଏଣ୍ଟ୍ |
வெப்ப ஹென்றி,ଥର୍ମାଲ୍ ହେନ୍ରି |
தெர்மோசிந்தெசிஸ்,ଥର୍ମୋସିନ୍ଥେସିସ୍ |
வெப்ப செயலிழப்பு புள்ளி,ଥର୍ମାଲ୍ ନିଷ୍କ୍ରିୟକରଣ ବିନ୍ଦୁ |
வெப்ப தூண்டல்,ତାପଜ ପଦାର୍ଥ
வெப்ப மந்தநிலை,ତାପଜ ନିଷ୍କ୍ରିୟତା |
வெப்ப உறுதியற்ற தன்மை,ତାପଜ ଅସ୍ଥିରତା |
வெப்ப காப்பு,ଉତ୍ତାପ ଇନସୁଲେସନ୍ |
வெப்ப அயனியாக்கம்,ତାପଜ ଆୟନାଇଜେସନ୍ |
வெப்ப நியூட்ரான் சிதைவு குறியீடு,ଥର୍ମାଲ୍ ନ୍ୟୁଟ୍ରନ୍ କ୍ଷୟ ସୂଚକାଙ୍କ |
வெப்ப மாக்னான்,ଥର୍ମାଲ୍ ମ୍ୟାଗନ୍ |
வெப்பமானி,ଥର୍ମାଲ୍ ଗେଜ୍ |
வெப்ப வேகம்,ତାପଜ ଗତି
வெப்ப இயக்கம்,ତାପଜ ଗତି
வெப்ப நியூட்ரான்,ଥର୍ମାଲ୍ ନ୍ୟୁଟ୍ରନ୍ |
வெப்ப சத்தம்,ତାପଜ ଶବ୍ଦ |
வெப்ப நியூட்ரான் அணு உலை,ଥର୍ମାଲ୍ ନ୍ୟୁଟ୍ରନ୍ ନ୍ୟୁକ୍ଲିୟିକ୍ ରିଆକ୍ଟର |
வெப்ப ஓம்,ଥର୍ମାଲ୍ ଓହମ୍ |
"தெர்மோ-ஆப்டிகல் சொத்து, வெப்ப-காட்சி சொத்து","ଥର୍ମୋ-ଅପ୍ଟିକାଲ୍ ପ୍ରପର୍ଟି, ଥର୍ମାଲ୍-ଭିଜୁଆଲ୍ ପ୍ରପର୍ଟି |"
"வெப்ப புகைப்படம் எடுத்தல், தெர்மோகிராபி","ଥର୍ମାଲ୍ ଫଟୋଗ୍ରାଫି, ଥର୍ମୋଗ୍ରାଫି |"
வெப்ப பாலிமரைசேஷன்,ଥର୍ମାଲ୍ ପଲିମେରାଇଜେସନ୍ |
வெப்ப புள்ளி பிழை,ଉତ୍ତାପ ବିନ୍ଦୁ ତ୍ରୁଟି |
வெப்ப திறன்,ତାପଜ ସମ୍ଭାବନା |
அனல் மின் உற்பத்தியாளர்,ତାପଜ ବିଦ୍ୟୁତ୍ ପ୍ରଜନକ
வெப்ப செயல்முறை,ତାପଜ ପ୍ରକ୍ରିୟା
வெப்ப கதிர்வீச்சு,ଉତ୍ତାପ ବିକିରଣ
வெப்ப ரேடியோ உமிழ்வு,ତାପଜ ରେଡିଓ ନିର୍ଗମନ |
வெப்ப உலை,ଥର୍ମାଲ୍ ରିଆକ୍ଟର |
வெப்ப எதிர்ப்பு,ତାପଜ ପ୍ରତିରୋଧ
வெப்ப தடுப்பு,ଉତ୍ତାପ-ପ୍ରତିରୋଧ
வெப்ப பதில்,ତାପଜ ପ୍ରତିକ୍ରିୟା
வெப்ப விந்துதள்ளல்,ତାପଜ ବହିଷ୍କାର
வெப்பச் சிதறல்,ତାପଜ ବିଛାଇବା |
வெப்ப நிறமாலை,ଥର୍ମାଲ୍ ସ୍ପେକ୍ଟ୍ରମ୍ |
வெப்ப வேகம்,ତାପଜ ଗତି
வெப்ப அதிர்ச்சி,ଥର୍ମାଲ୍ ଶକ୍ |
வெப்ப நிலை,ଉତ୍ତାପ ଅବସ୍ଥା |
வெப்ப அடுக்கு,ତାପଜ ସ୍ତରକରଣ |
வெப்ப அழுத்தம்,ତାପଜ ଚାପ
வெப்ப சுவிட்ச்,ଥର୍ମାଲ୍ ସୁଇଚ୍ |
வெப்ப எதிர்வினை,ତାପଜ ପ୍ରତିକ୍ରିୟା
வெப்ப ட்யூனர்,ଥର୍ମାଲ୍ ଟ୍ୟୁନର୍ |
வெப்ப சரிப்படுத்தும்,ଥର୍ମାଲ୍ ଟ୍ୟୁନିଂ |
வெப்ப சரிப்படுத்தும் நேரம்,ଥର୍ମାଲ୍ ଟ୍ୟୁନିଂ ସମୟ |
வெப்ப அலகு,ଉତ୍ତାପ ଏକକ
"வெப்ப உபயோகப் பெருக்கி, வெப்பப் பயன்பாட்டுப் பெருக்கி","ଥର୍ମାଲ୍ ବ୍ୟବହାର ମଲ୍ଟିପ୍ଲାଏର୍, ଥର୍ମାଲ୍ ବ୍ୟବହାର ମଲ୍ଟିପ୍ଲାଏର୍ |"
கலோரிக் மதிப்பு,କ୍ୟାଲୋରିଫିକ୍ ମୂଲ୍ୟ
வெப்ப வேகம்,ତାପଜ ବେଗ
வெப்ப அதிர்வு,ତାପଜ କମ୍ପନ |
வெப்ப அலை,ତାପଜ ତରଙ୍ଗ |
வெப்பமூட்டும்,ଗରମ
வெப்பம் செயல்படுத்தப்பட்டது,ଉତ୍ତାପ ସକ୍ରିୟ |
வெப்ப உணர்திறன் மின்தடை,ଉତ୍ତାପ ସମ୍ବେଦନଶୀଳ ପ୍ରତିରୋଧକ |
வெப்ப அச்சு,ତାପଜ ଅକ୍ଷ
வெப்பமூட்டும்,ଗରମ
தபானியன் பண்புகள்,ତପାନୀୟ ଗୁଣ |
வெப்ப மின்னோட்டம்,ଥର୍ମାଲ୍ କରେଣ୍ଟ୍ |
வெப்ப கண்டறிதல்,ଥର୍ମାଲ୍ ଡିଟେକ୍ଟର୍ |
தெர்மோனிக் டையோடு,ଥର୍ମୋନିକ୍ ଡାୟୋଡ୍ |
வெப்ப விளைவு,ତାପଜ ପ୍ରଭାବ
தெர்மோனிக் உமிழ்வுகள்,ଥର୍ମୋନିକ୍ ନିର୍ଗମନ |
தெர்மோனிக் ரிலே,ଥର୍ମୋନିକ୍ ରିଲେ |
தெர்மோனிக் வால்வு,ଥର୍ମୋନିକ୍ ଭଲଭ୍ |
தெர்மோனிக் வோல்ட்மீட்டர்,ଥର୍ମୋନିକ୍ ଭୋଲ୍ଟମିଟର |
தெர்மோனிக் செயல்பாடு,ଥର୍ମୋନିକ୍ କାର୍ଯ୍ୟ
வெப்ப இயக்கவியல்,ଥର୍ମୋଡାଇନାମିକ୍ସ |
வெப்ப பிளாஸ்மா,ଥର୍ମାଲ୍ ପ୍ଲାଜ୍ମା |
"வெப்ப எதிர்ப்பிகள், தெர்மிஸ்டர்கள், வெப்ப எதிர்ப்பிகள்","ଉତ୍ତାପ ପ୍ରତିରୋଧକ, ଥର୍ମିଷ୍ଟର୍, ଉତ୍ତାପ ପ୍ରତିରୋଧକ |"
வெப்ப எதிர்ப்பு தைரிஸ்டர்,ଉତ୍ତାପ ପ୍ରତିରୋଧକ ଥିରିଷ୍ଟର |
தெர்மிஸ்டர் பாலம்,ଥର୍ମିଷ୍ଟର ବ୍ରିଜ୍ |
வெப்ப எலக்ட்ரான் வெப்ப எலக்ட்ரான்,ଥର୍ମାଲ୍ ଇଲେକ୍ଟ୍ରନ୍ ଗରମ ଇଲେକ୍ଟ୍ରନ୍ |
வெப்ப மூலக்கூறு அழுத்தம்,ତାପଜ ମଲିକୁଲାର ଚାପ |
தெர்மோஎலக்ட்ரிக் ஜோடி,ଥର୍ମୋଲେକ୍ଟ୍ରିକ୍ ଯୋଡି |
வெப்ப பரவல்,ତାପଜ ବିସ୍ତାର |
தெர்மோஎலக்ட்ரிக் தலைகீழ்,ଥର୍ମୋଲେକ୍ଟ୍ରିକ୍ ଓଲଟା |
தெர்மோஎலக்ட்ரிக் தாங்கி விசை,ଥର୍ମୋଲେକ୍ଟ୍ରିକ୍ ବହନକାରୀ ଶକ୍ତି |
தெர்மோஎலக்ட்ரிக் கால்வனோமீட்டர்,ଥର୍ମୋଲେକ୍ଟ୍ରିକ୍ ଗାଲଭାନୋମିଟର |
வெப்ப திரவம்-இயந்திர விளைவு,ତାପଜ ତରଳ-ଯାନ୍ତ୍ରିକ ପ୍ରଭାବ |
வெப்ப காந்த விளைவு,ତାପଜ ଚୁମ୍ବକୀୟ ପ୍ରଭାବ |
"தெர்மோநியூக்ளியர் வினை, தெர்மோநியூக்ளியர் வினை","ଥର୍ମୋନ୍ୟୁକ୍ଲିୟର ପ୍ରତିକ୍ରିୟା, ଥର୍ମୋନ୍ୟୁକ୍ଲିୟର ପ୍ରତିକ୍ରିୟା |"
வெப்பநிலை சீராக்கி,ତାପମାତ୍ରା ନିୟନ୍ତ୍ରକ |
தெர்மோஎலக்ட்ரிக் அம்மீட்டர்,ଥର୍ମୋଲେକ୍ଟ୍ରିକ୍ ଆମ୍ମିଟର |
தெர்மோகெமிக்கல் கலோரிகள்,ଥର୍ମୋକେମିକାଲ୍ କ୍ୟାଲୋରୀ |
வெப்ப வேதியியல் மாறிலி,ଥର୍ମୋକେମିକାଲ୍ ସ୍ଥିର |
வெப்ப வேதியியல் சமன்பாடு,ଥର୍ମୋକେମିକାଲ୍ ସମୀକରଣ |
வெப்ப வேதியியல் சட்டம்,ଥର୍ମୋକେମିକାଲ୍ ନିୟମ |
வெப்ப வேதியியல் அலகு,ଥର୍ମୋକେମିକାଲ୍ ୟୁନିଟ୍ |
வெப்ப வேதியியல் மதிப்பு,ଥର୍ମୋକେମିକାଲ୍ ମୂଲ୍ୟ
வெப்ப சுருக்கம்,ଉତ୍ତାପ ସଙ୍କୋଚନ |
வெப்ப சுருக்க பிணைப்பு,ଉତ୍ତାପ ସଙ୍କୋଚନ ବନ୍ଧ |
தெர்மோஎலக்ட்ரிக் கிணறு,ଥର୍ମୋଲେକ୍ଟ୍ରିକ୍ କୂଅ |
வெப்ப இயக்கவியல்,ଥର୍ମୋଡାଇନାମିକ୍ |
வெப்ப இயக்கவியல் மாநாடு,ଥର୍ମୋଡାଇନାମିକ୍ ସମ୍ମିଳନୀ |
வெப்ப இயக்கவியல் ஒருங்கிணைப்புகள்,ଥର୍ମୋଡାଇନାମିକ୍ କୋର୍ଡିନେଟ୍ସ |
வெப்ப இயக்கவியல் சுழற்சி,ଥର୍ମୋଡାଇନାମିକ୍ ଚକ୍ର |
வெப்ப இயக்கவியல் தரவு,ଥର୍ମୋଡାଇନାମିକ୍ ଡାଟା |
வெப்ப இயக்கவியல் வழித்தோன்றல்,ଥର୍ମୋଡାଇନାମିକ୍ ଡେରିଭେଟିଭ୍ |
வெப்ப இயக்கவியல் வழித்தோன்றல்,ଥର୍ମୋଡାଇନାମିକ୍ ଡେରିଭେଟିଭ୍ |
வெப்ப இயக்கவியல் வரைபடம்,ଥର୍ମୋଡାଇନାମିକ୍ ଚିତ୍ର |
வெப்ப இயக்கவியல் விலகல் மாறிலி,ଥର୍ମୋଡାଇନାମିକ୍ ବିଚ୍ଛିନ୍ନତା ସ୍ଥିର |
வெப்ப இயக்கவியல் திறன்,ଥର୍ମୋଡାଇନାମିକ୍ ଦକ୍ଷତା |
மாநிலத்தின் வெப்ப இயக்கவியல் சமன்பாடு,ରାଜ୍ୟର ଥର୍ମୋଡାଇନାମିକ୍ ସମୀକରଣ |
வெப்ப இயக்கவியல் சமநிலை,ଥର୍ମୋଡାଇନାମିକ୍ ସନ୍ତୁଳନ |
வெப்ப இயக்கவியல் அதிர்வு,ଥର୍ମୋଡାଇନାମିକ୍ ରିଜୋନାନ୍ସ |
வெப்ப இயக்கவியல் அடையாளங்கள்,ଥର୍ମୋଡାଇନାମିକ୍ ପରିଚୟ |
வெப்ப இயக்கவியல் சமத்துவமின்மை,ଥର୍ମୋଡାଇନାମିକ୍ ଅସମାନତା |
வெப்ப இயக்கவியல் சட்டம்,ଥର୍ମୋଡାଇନାମିକ୍ ନିୟମ |
வெப்ப இயக்கவியல் குழப்பக் கோட்பாடு,ଥର୍ମୋଡାଇନାମିକ୍ ପର୍ଟର୍ବେସନ୍ ସିଦ୍ଧାନ୍ତ |
வெப்ப இயக்கவியல் திறன்,ଥର୍ମୋଡାଇନାମିକ୍ ସମ୍ଭାବନା |
வெப்ப இயக்கவியல் நிகழ்தகவு,ଥର୍ମୋଡାଇନାମିକ୍ ସମ୍ଭାବନା |
வெப்ப இயக்கவியல் செயல்முறை,ଥର୍ମୋଡାଇନାମିକ୍ ପ୍ରକ୍ରିୟା |
வெப்ப இயக்கவியல் பண்புகள்,ଥର୍ମୋଡାଇନାମିକ୍ ଗୁଣ |
வெப்ப இயக்கவியல் அளவு,ଥର୍ମୋଡାଇନାମିକ୍ ପରିମାଣ |
வெப்ப இயக்கவியல் மீள்தன்மை,ଥର୍ମୋଡାଇନାମିକ୍ ରିଭର୍ସିବିଲିଟି |
வெப்ப இயக்க வெப்பநிலை,ଥର୍ମୋଡାଇନାମିକ୍ ତାପମାତ୍ରା |
வெப்ப இயக்கவியல் அமைப்பு,ଥର୍ମୋଡାଇନାମିକ୍ ସିଷ୍ଟମ୍ |
வெப்ப இயக்கவியல் மாறி,ଥର୍ମୋଡାଇନାମିକ୍ ଭେରିଏବଲ୍ |
வெப்ப இயக்கவியல் மீளக்கூடியது,ଥର୍ମୋଡାଇନାମିକ୍ ଓଲଟା |
வெப்ப இயக்கவியல்,ଥର୍ମୋଡାଇନାମିକ୍ସ |
தெர்மோபிளாஸ்டிக்,ଥର୍ମୋପ୍ଲାଷ୍ଟିକ୍ |
தெர்மோபிளாஸ்டிக் தணித்தல்,ଥର୍ମୋପ୍ଲାଷ୍ଟିକ୍ ଡମ୍ପିଂ |
வெப்ப இயக்கவியல் பிரச்சனை,ଥର୍ମୋଡାଇନାମିକ୍ସ ସମସ୍ୟା |
வெப்ப நெகிழ்ச்சி,ଉତ୍ତାପ ଇଲାସ୍ଟିସିଟି |
தெர்மோஎலக்ட்ரிக்,ଥର୍ମୋଲେକ୍ଟ୍ରିକ୍ |
தெர்மோஎலக்ட்ரிக் குணகம்,ଥର୍ମୋଲେକ୍ଟ୍ରିକ୍ କୋଏଫିସିଏଣ୍ଟ୍ |
தெர்மோஎலக்ட்ரிக் மின்னோட்டம்,ଥର୍ମୋଲେକ୍ଟ୍ରିକ୍ କରେଣ୍ଟ୍ |
தெர்மோஎலக்ட்ரிக் வரைபடம்,ଥର୍ମୋଲେକ୍ଟ୍ରିକ୍ ଚିତ୍ର |
தெர்மோஎலக்ட்ரிக் தொந்தரவு,ଥର୍ମୋଲେକ୍ଟ୍ରିକ୍ ବ୍ୟାଘାତ |
தெர்மோஎலக்ட்ரிக் விளைவு,ଥର୍ମୋଲେକ୍ଟ୍ରିକ୍ ପ୍ରଭାବ
தெர்மோஎலக்ட்ரிக் சந்திப்பு,ଥର୍ମୋଲେକ୍ଟ୍ରିକ୍ ଜଙ୍କସନ |
தெர்மோஎலக்ட்ரிக் கால்வனோமீட்டர்,ଥର୍ମୋଲେକ୍ଟ୍ରିକ୍ ଗାଲଭାନୋମିଟର |
தெர்மோஎலக்ட்ரிக் மைக்ரோ குளிர்பதனப் பொருள்,ଥର୍ମୋଲେକ୍ଟ୍ରିକ୍ ମାଇକ୍ରୋ ରେଫ୍ରିଜାଣ୍ଟ |
வெப்ப சக்தி தொகுதி,ତାପଜ ଶକ୍ତି ମଡ୍ୟୁଲ୍ |
தெர்மோஎலக்ட்ரிக் நிகழ்வு,ଥର୍ମୋଲେକ୍ଟ୍ରିକ୍ ଘଟଣା |
தெர்மோஎலக்ட்ரிக் சக்தி,ଥର୍ମୋଲେକ୍ଟ୍ରିକ୍ ଶକ୍ତି |
தெர்மோஎலக்ட்ரிக் வரிசை,ଥର୍ମୋଲେକ୍ଟ୍ରିକ୍ କ୍ରମ |
தெர்மோஎலக்ட்ரிக் புலம்,ଥର୍ମୋଲେକ୍ଟ୍ରିକ୍ କ୍ଷେତ୍ର |
தெர்மோஎலக்ட்ரிக் வெப்பமானி,ଥର୍ମୋଲେକ୍ଟ୍ରିକ୍ ଥର୍ମୋମିଟର |
தெர்மோ-மின்சாரம்-தெர்மோமெட்ரி,ଥର୍ମୋ-ବିଦ୍ୟୁତ୍-ଥର୍ମୋମେଟ୍ରି |
தெர்மோஎலக்ட்ரிக் வால்வு damper,ଥର୍ମୋଲେକ୍ଟ୍ରିକ୍ ଭଲଭ୍ ଡ୍ୟାମ୍ପର୍ |
அனல் சக்தி,ତାପଜ ଶକ୍ତି
"தெர்மோஎலக்ட்ரிக், தெர்மோலெமென்ட்","ଥର୍ମୋଲେକ୍ଟ୍ରିକ୍, ଥର୍ମୋଲେମେଣ୍ଟ୍ |"
தெர்மோஃப்ளக்ஸ்,ଥର୍ମୋଫ୍ଲକ୍ସ |
வெப்ப-மின்காந்த விளைவு,ଥର୍ମୋ-ଇଲେକ୍ଟ୍ରୋମ୍ୟାଗ୍ନେଟିକ୍ ପ୍ରଭାବ |
தெர்மோகிராஃப்,ଥର୍ମୋଗ୍ରାଫ୍
"தெர்மோகிராபர், தெர்மோகிராஃப்","ଥର୍ମୋଗ୍ରାଫର୍, ଥର୍ମୋଗ୍ରାଫ୍ |"
தெர்மோரைட்டிங்,ଥର୍ମୋରେଟିଂ
வெப்ப ஜெட்,ଉତ୍ତାପ ଜେଟ୍ |
தெர்மோசெட்,ଥର୍ମୋସେଟ୍ |
தெர்மோலுமினென்சென்ஸ்,ଥର୍ମୋଲୁମାଇନ୍ସେନ୍ସ |
வெப்ப காந்தம்,ତାପଜ ଚୁମ୍ବକୀୟ
வெப்ப இயந்திர விளைவு,ତାପଜ ଯାନ୍ତ୍ରିକ ପ୍ରଭାବ |
"வெப்பமானி, வெப்பமானி","ଥର୍ମୋମିଟର, ଥର୍ମୋମିଟର |"
தெர்மோகிராபர்,ଥର୍ମୋଗ୍ରାଫର୍
வெப்ப கடத்தி,ତାପଜ ଚାଳନା
வெப்ப பின்னடைவு,ଥର୍ମାଲ୍ ଲଗ୍
வெப்பநிலை அளவு,ତାପମାତ୍ରା ମାପ
தெர்மோமெட்ரிக் பொருள்,ଥର୍ମୋମେଟ୍ରିକ୍ ପଦାର୍ଥ |
தெர்மோமெட்ரி,ଥର୍ମୋମେଟ୍ରି
வெப்ப உந்து சக்தி,ତାପଜ ଚାଳନା ଶକ୍ତି |
"தெர்மோநியூக்ளியர் கருவி, வெப்ப அணுக்கரு கருவி","ଥର୍ମୋନ୍ୟୁକ୍ଲିୟର ଉପକରଣ, ଥର୍ମାଲ୍ ଆଣବିକ ଉପକରଣ |"
"தெர்மோநியூக்ளியர் குண்டு, அனல் அணு குண்டு","ଥର୍ମୋନ୍ୟୁକ୍ଲିୟର ବୋମା, ଥର୍ମାଲ୍ ଆଣବିକ ବୋମା |"
