Bengali,Hindi
"1. স্বাক্ষর, 2. স্বাক্ষর","1.हस्ताक्षर, 2. चिन्हक"
মার্কার পরীক্ষা,चिन्हक परीक्षण
উল্লেখযোগ্য চিহ্ন,सार्थक अंक
সিলিকন চিপ,सिलिकॉन चिप
সাধারণ মেল ট্রান্সফার প্রোটোকল (SMTP),सरल डाक अंतरण प्रोटोकॉल (एस एम टी पी)
একক,एकधा
"1. একটি সিগন্যালিং নোড, 2. সিমপ্লেক্স নোড","1.एक संकेतन आसंधि, 2.सिंप्लेक्स आसंधि"
সিমুলেশন,अनुकरण
অনুকরণকারী,अनुकारी
"1. একযোগে, 2. সমলয়","1.युगपत, 2.समकालिक"
যুগপত প্রক্রিয়াকরণ,युगपत प्रक्रमण
একক,एकल
"1.সাইট লাইসেন্স, 2.সাইট লাইসেন্স","1.साईट लाइसेंस, 2.स्थल लाइसेंस"
"1. আকার, 2. আকার","1.साइज, 2.आमाप"
মাপা,आमापन
"1. ইলাস্ট্রেশন, 2. ইলাস্ট্রেশন","1.रेखांकन, 2.रेखाचित्रण"
প্লুটি,प्लुति
"1.প্লুটি, 2.প্লুটিকরণ","1.प्लुति, 2.प्लुतिकरण"
"1.স্ল্যাশ, 2.কাট","1.स्लैश, 2.काट"
কম্পিউটারের অধীনে,अधीन कंप्यूटर
স্নেক উইন্ডো প্রোটোকল,सर्पी विंडो प्रोटोकॉल
"1. বাদ দেওয়া, 2. আত্মসমর্পণ","1. चूक, 2. सर्पण"
স্লট,खाँचा
SCSI (SCSI),स्कैजी (एस सी एस आई)
স্মার্ট কার্ড,स्मार्ट कार्ड
শামুক মেইল,धीमी डाक
স্ন্যাপশট,आशुचित्र
"1.সফট কম্পিউটিং, 2.সফট কম্পিউটিং","1.सॉफ्ट अभिकलन, 2.साफ्ट कंप्युटन"
সফট কপি,सॉफ्ट प्रति
সহজ ফন্ট,सुगम फान्ट
সফটওয়্যার,सॉफ्टवेयर
সফ্টওয়্যার প্রকৌশল,सॉफ्टवेयर इंजीनियरी
সফ্টওয়্যার লাইসেন্স,सॉफ्टवेयर लाइसेंस
সফটওয়্যার পাইরেসি,सॉफ्टवेयर चोरी
বর্ণালী,स्पेक्ट्रम
"1.স্ক্রু, 2.সর্পিল","1.पेंचदार, 2.सर्पिल"
"1. বিস্তারিত শীট, 2. স্প্রেডশীট","1.विस्तृत शीट, 2.स्प्रेडशीट"
মান,मानक
স্ট্যান্ডার্ড জেনারেলাইজড মার্কআপ ল্যাঙ্গুয়েজ (SGML),मानक सामान्यीकृत मार्कअप भाषा (एस जी एम एल)
প্রমিতকরণ,मानकीकरण
অপেক্ষার সময়,प्रतीक्षा काल
তারক ল্যান,तारक लैन
তারকা অবস্থান,तारक संस्थिति
বিট শুরু,आरंभी बिट
"1. অভাব, 2. অভাব, 3. অভাব সংকট","1.अप्राप्ति, 2.अभावग्रस्तता, 3.अभाव संकट"
"1.স্ট্যাটিক মেমরি, 2.স্ট্যাটিক মেমরি","1.स्थैतिक स्मृति, 2.स्थैतिक मेमोरी"
স্ট্যাটাস চ্যানেল,स्थिति चैनल
"1. ধাপের আকার, 2. ধাপের মাত্রা","1.सोपान साइज, 2.सोपानी आयाम"
বিরতি এবং অপেক্ষা প্রোটোকল,विराम एवं प्रतीक्षा प्रोटोकॉल
বিরতি কোড,विराम कूट
বিরতি কী,विराम कुंजी
সঞ্চয়যোগ্যতা,भंडारणीयता
সংরক্ষিত প্রোগ্রাম,भंडारित प्रोग्राम
সিরিজ ডেটা,श्रृंखला आँकड़आ
"1.স্ট্রাকচার্ড এনকোডিং, 2.স্ট্রাকচার্ড কোডিং","1.संरचित कूटलेखन, 2.संरचित कोडन"
স্ট্রাকচার্ড কোয়েরি ল্যাঙ্গুয়েজ (SQL),संरचित पृच्छा भाषा (एस क्यू एल)
"1. ব্রোশার শীট, 2. শৈলী চিঠি","1. वर्तिका पत्र, 2. शैली पत्र"
সাব-ডিরেক্টরি,उपनिदेशिका
"1.সাবনেট, 2.সাবনেট","1.उपजाल, 2.सबनेट"
সাবট্রি,उपवृक्ष
"1. সংক্ষেপণ, 2. সংক্ষেপণ","1.संक्षेपण, 2.संक्षेपीकरण"
"1. সুপার কম্পিউটার, 2. সুপার কম্পিউটার","1.सुपर अभिकलित्र, 2.सुपर कंप्यूटर"
"1.সুপার কম্পিউটেশন, 2.সুপার কম্পিউটেশন","1.सुपर कप्यूटन, 2.सुपर अभिकलन"
কী কী,महाकुंजी
শীর্ষ ব্যবহারকারী,सर्वोच्च प्रयोक्ता
তত্ত্বাবধানে শিক্ষা,पर्यवेक्षित अधिगम
অক্জিলিয়ারী চিপ,सहायक चिप
নেট বৈচিত্র,नेट विचरण
"1.নেট ভ্যারিয়েন্স, 2.বিভাগ, 3.সুরফান","1.नेट विचरण, 2.सीकरण, 3.सर्फन"
অদলবদল,गमागम
অন্তর্মুখী,अंतर्गमागम
বহিঃপ্রবাহ,बहिर्गमागम
অদলবদল,गमागमन
"1.সুইচড নেটওয়ার্ক, 2. সুইচড নেটওয়ার্ক","1.स्विचित नेटवर्क, 2. स्विचित जालक्रम"
সুইচিং,स्विचन
স্যুইচিং নীতি,स्विचन सिद्धांत
প্রতীকী প্রোগ্রামিং,प्रतीकात्मक प्रोग्रामन
সিঙ্ক্রোনাইজেশন,तुल्यकालन
সিঙ্ক্রোনাইজার,तुल्यकालक
সিঙ্ক্রোনাস,तुल्यकालिक
সিঙ্ক্রোনাস নিউমেরিক হায়ারার্কি (SDH),तुल्यकालिक अंकीय पदानुक्रम (एस डी एच)
বাক্য বিশ্লেষণ,वाक्य विश्लेषण
ধারা বিশ্লেষণ,तंत्र विश्लेषण
সিস্টেম ইঞ্জিনিয়ারিং,तंत्र इंजीनियरी
"1. সিস্টেম ব্রেকার, 2. সিস্টেম হ্যাকার","1.तंत्र विच्छेदक, 2.तंत्र हैकर"
ব্যাবস্থা সংযোগকারক,तंत्र समेकक
সিস্টেম লগ,तंत्र लॉग
সিস্টেম কভার,तंत्र आच्छद
সিস্টেম নেটওয়ার্ক স্ট্রাকচার (SNA),तंत्र नेटवर्क संरचना (एस एन ए)
"1. সিস্টেম প্রোগ্রামার, 2. সিস্টেম প্রোগ্রামার","1.तंत्र प्रोग्रामर, 2.तंत्र क्रमादेशक"
"1. সিস্টেম রিস্টার্ট, 2. সিস্টেম রিস্টার্ট","1.तंत्र पुन: प्रवर्तन, 2.तंत्र पुन: आरंभन"
সিস্টেম সমাপ্তি,तंत्र समापन
সিস্টেম পরীক্ষা,तंत्र परीक्षण
সিস্টেম ইউটিলিটি,तंत्र उपयोगिता
"1. পদ্ধতিগত কোড, 2. পদ্ধতিগত কোড","1.व्यवस्थित कोड, 2.व्यवस्थित कूट"
ট্যাব কমান্ড,टैब समादेश
সময়সূচী,सारणी
সারণী ওভারভিউ,सारणी अवलोकन
টেবিল স্পেস,सारणी स्थान
ফলক,पटलिका
"1.সারণী, 2.অ্যারে অ্যারে","1.सारणीवद्ध, 2.सरणी व्यूह"
ট্যাবুলেশন ফাংশন,सारणीकरण फलन
"1. চিহ্নিত আর্কিটেকচার, 2. চিহ্নিত স্ট্রাকচার","1.चिह्नित वास्तुकला, 2.चिह्नित संरचना"
চিহ্নিত চিত্র ফাইল ফর্ম (TIFF),चिहनित प्रतिबिंब संचिका फर्मा (टिफ)
টেন্ডেম সিস্টেম,अग्रानुक्रम तंत्र
টেপ ঘনত্ব,टेप घनत्व
টেপ কভার,टेप आवरण
tar ফাইল,टार संचिका
কাজ,कार्य
কাজের নির্দেশিকা,कार्यदर्शिका
কাজের সূচি,कार्य अनुसूचक
ট্রান্সমিশন কন্ট্রোল প্রোটোকল/ইন্টারনেট প্রোটোকল (TCP/IP),संचरण नियंत्रण प्रोटोकॉल/इनटरनेट प्रोटोकॉल (टी सी पी/आई पी)
কাটা অপারেশন,कटाव संक्रिया
টেলিযোগাযোগ,दूरसंचार
টেলিযোগাযোগ,दूरसंचार
টেলিকম,दूरसंवाद
টেলিকনফারেন্স,दूर सम्मेलन
"1. টেলিগ্রাফ, 2. টেলিগ্রাফি","1.तारप्रेषण, 2.टेलीग्राफी"
"1. টেলিমিটার, 2. টেলিমেট্রি","1.दूरमापी, 2.दूरमिती"
"1.টেলিফোন, 2.টেলিফোন","1.दूरभाष, 2.टेलीफोन"
টেলিফোন,दूरभाषी
"1.টেলিপ্রিন্টার, 2.টেলিপ্রিন্টার","1.दूरमुद्रक, 2.टेलीप्रिंटर"
টেলিপ্রসেসিং,दूरप्रक्रमण
"1. দূরদর্শন, 2. টেলিভিশন, 3. দূরদর্শন","1.दूरदर्शन, 2.टेलीविजन, 3.दूरदर्शित्र"
টেলেক্স,टेलेक्स
"1.ফাঁদ দূরে, 2.টেলনেট","1.दूर जाल, 2.टेलनेट"
"1.তাপ, 3.তাপমাত্রা","1.ताप, 3.तापक्रम"
"1. শেপ প্লেট, 2. টেমপ্লেট, 3. রূপা","1.आकार पट्ट, 2.टेंपलेट, 3.रुपदा"
দশের পরিপূরক,दस-पूरक
তেরা বাইট,टेरा बाइट
টেরা ফলপস,टेरा फलाप्स
"1.এন্ড পয়েন্টার, 2.টার্মিনাল কার্সার","1.अंतक प्रसंकेतक, 2.टर्मिनल कर्सर"
"1.এন্ড নোড, 2.টার্মিনাল নোড","1.अंतक आसंधि, 2.टर्मिनल नोड"
টার্মিনাল উইন্ডো,टर्मिनल विंडो
শেষ,समापन
ত্রি-বেস,त्रि-आधारी
তিনটি বেস অপারেশন,त्रि-आधारी संक्रिया
পরীক্ষামূলক,परीक्षण
পরীক্ষার কভারেজ,परीक्षण व्याप्ति
পরীক্ষা নির্বাহ,परीक्षण निष्पादन
পরীক্ষার তথ্য,परीक्षण आँकड़आ
"1.পাঠ্য, 2. শিক্ষাসামগ্রী","1.टैक्सट, 2. पाठ्य सामग्री"
টেক্সট বক্স,पाठ्य पेटी
পাঠ্য কার্সার,पाठ्य कर्सर
টেক্সট সম্পাদক,पाठ्य संपादक
লেখার ফাইল,पाठ संचिका
পাঠ্যক্রম,पाठ्य विधा
পাঠ্য প্রক্রিয়াকরণ,पाठ प्रक्रमण
স্পিচ-টেক্সট (TTS),वाक-पाठ्य (टी टी एस)
টেক্সচার ম্যাপিং,बुनावट प्रतिचित्रण
"1.T ফ্লিপ ফ্লপ, 2.T-বাইনোমিটার","1.टी फ्लिप फ्लॉप, 2.टी-द्विमानित्र"
তাপ সিলার,तापीय मुद्रकातापीय
"1.প্রিন্টার পাতলা ফিল্ম মেমরি, 2.পাতলা ফিল্ম মেমরি","1.प्रिंटर तनु फिल्म स्मृति, 2.तनु फिल्म मेमोरी"
(TFT) পাতলা ফিল্ম ট্রানজিস্টর (TFT),(TFT) तनु फिल्म ट्रांजिस्टर (टी एफ टी)
"1.জেমিং, 2.হ্যাশিং","1.गहाना, 2.थैशिंग"
থ্রেড চুড়ি,सूत्र-चूड़ई
থ্রেডিং,सूत्रण
"1.ত্রিপক্ষীয় নেটওয়ার্ক, 2.ত্রিপক্ষীয় নেটওয়ার্ক","1.त्रितल जालक्रम, 2.त्रितल नेटवर्क"
প্রবাহ ক্ষমতা,प्रवाह क्षमता
সময় জটিলতা,काल जटिलता
টাইম ডিভিশন মাল্টিপ্লেক্সিং (টিডিএম),काल विभाजन बहुसंकेतन (टी डी एम)
সময় ফ্রেম,काल फ्रेम
একই সময়ে,ङ्केसमय सी
"1. কল মেশিন, 2. কল মেশিন, 3. টাইম মেশিন","1.काल यंत्र, 2.काल मशीन, 3.टाइम मशीन"
সময় আপ,समय समाप्त
"1.ক্যালোকেশন, 2.ক্যাল কোয়ান্টাইজেশন","1.कालॉशन, 2.काल क्वांटीकरण"
সময় সিরিজ,काल श्रेणी
"1. সময় বিভাজন, 2. সময় ভাগ","1. काल विभाजन, 2. समय सहभाजन"
সময় ভাগ করে নেওয়ার সিস্টেম,समय सहभाजन तंत्र
কল ধাপ,काल स्टेप
সময় চিত্র,काल आरेख
চরিত্র,वर्णक
টগল,टॉगल
টগল সরান,टॉगल चाल
"1.সিম্বল, 2.টোকেন","1.प्रतीक, 2.टोकन"
টোকেন বাস,टोकन बस
টোকেন বাস,टोकन बस
টোকেন বাস নেটওয়ার্ক,टोकन बस जालक्रम
"1. প্রতীক রিং, 2. প্রতীক রিং","1.प्रतीक वलय, 2.सांकेतिक वलय"
টোকেন আলোচনা,टोकन वार्ता
"1. টুলস, 2. টুলস","1.औजार, 2.उपकरण"
টপ-ফুট,शीर्ष-पाद
উপরের পায়ের নকশা,शीर्ष पाद अभिकल्प
"1. পেরেক রিজ কনফিগারেশন, 2. টান ডাউন","1.नख शिख पद विन्यास, 2.अधोगामी"
"1. অবস্থান, 2. অবস্থান বিজ্ঞান","1.सांस्थिति, 2.स्थान विज्ञान"
স্পর্শ প্যাড,स्पर्श पैड
স্পর্শ পর্দা,स्पर्श स्क्रीन
"1.মার্ক, 2.মার্ক, 3.ট্রেসিং","1.चिन्ह, 2.निशान, 3.अनुरेखण"
ট্রেসিং,अनुरेखण
"1.পথ, 2.পথ, 3.ফাঁস","1.मार्ग, 2.पथ, 3.लीक"
"1.ট্র্যাক ডিস্ক, 2.পাথ ডিস্ক","1.ट्रैक डिस्क, 2.पथ डिस्क"
পথ টেপ,पथ टेप
"1.অনুসরণ করুন, 2.অনুসরণ করুন","1.अनुमार्गन, 2.अनुपथन"
"1. অনুসরণ করুন, 2. অনুসরণ করুন","1.अनुयान, 2.अनुग"
গতিপথ,प्रक्षेप पथ
"1. লেনদেন, 2. চুক্তি, 3. লেনদেন, 4. বিনিময়","1.कार्य संपादन, 2.सौदा, 3.लेनदेन, 4.आदान प्रदान"
"1. চুক্তি ফাইল, 2. কার্যকলাপ ফাইল","1.सौदा संचिका, 2.क्रिया-कलाप संचिका"
"1.লেনদেন নথি, 2.লেনদেন লগ৷","1.लेन-देन संलेख, 2.आदान-प्रदान लॉग"
"1. প্রতিলিপি, 2. প্রতিলিপি করা","1.प्रतिलेखन, 2.लिप्यंतरण करना"
ট্রান্সডিউসার,ट्रांसड्यूसर
স্থানান্তর হার,अंतरण दर
স্থানান্তর সময়,अंतरण काल
রূপান্তর,रुपांतरण
ক্ষণস্থায়ী ত্রুটি,क्षणिक त्रुटि
রূপান্তর সময়ের,संक्रमण काल
"1. উত্তরণ, 2. অয়নকাল","1.संक्रमण, 2.संक्रांति"
সংক্রামক,संक्रामक
সংক্রামিত,संक्रमिता
"1.অনুবাদ, 2.অনুবাদ, 3.ব্যাখ্যা","1.अनुवाद, 2.अंतरण, 3.अनुभाषण"
"1. ট্রান্সমিশন, ট্রান্সমিট, 2. ট্রান্সমিট","1. संचरण, संचारण, 2.संप्रेषण"
কমিউনিকেশন কন্ট্রোল প্রোটোকল (TCP),संप्रेषण नियंत्रण प्रोटोकॉल (टी सी पी)
"1.ট্রান্সমিশন লাইন, 2.ট্রান্সমিশন লাইন","1.संचरण लाइन, 2.संप्रेषण लाइन"
ট্রান্সমিটার,ट्रांसमीटर
স্বচ্ছতা,पारदर्शिता
ট্রান্সপন্ডার,ट्रांसपोंडर
"1.পরিবহন, 2.রিগ্রেশন","1.परिवहन, 2.प्रतिगमन"
স্থানান্তর,पक्षांतरण
ট্রান্সপুটার,ट्रांसप्यूटर
"1.ট্রান্সমিশন রিসিভার, 2.ট্রান্স রিসিভার","1.संप्रेष अभिग्राही, 2.ट्रांस रिसीवर"
"1. ফাঁদ, 2. ফাঁদ, 3. ধরা","1.प्रपाशन, 2.फांसना, 3.पकड़ना"
ঘূর্ণন,चंक्रमण
গাছ (পরিবর্তন),वृक्ष (चंक्रमण)
গাছ নেটওয়ার্ক,तरु नेटवर्क
অক্জিলিয়ারী সার্কিট,सहायक परिपथ
তুচ্ছ চিত্র,तुच्छ आरेख
সমস্যা সমাধান,दोष-निवारण
ছিঁড়ে ফেলা,"छिन्न, रुंडन"
সঠিক তালিকা,सत्यमान सारणी
"1. টিউনার, 2. টিউনার, 3. টিউনার","1.टयूनर, 2.समस्वरक, 3.समंजक"
"1.টানেলিং, 2.টানেলিং","1.सुरंगन, 2.टनलिंग"
"1. সমন্বয়, 2. টিউনিং, 3. টিউনিং","1.समंजन, 2.समस्वरण, 3.टयूनिंग"
টিপল,टपल
টার্বো প্যাসকেল,टर्बो पास्कल
টুরিং মেশিন,टयूरिंग मशीन
পরিবর্তনের সময়,प्रतिवर्तन काल
পরিবর্তন দলিল,प्रतिवर्तन दस्तावेज
পালা ক্রম,प्रतिवर्तन अनुक्रम
দম্পতি তারের,युगल केबल
"1. উল্টানো জোড়া, 2. উল্টানো জোড়া","1.ऐंठित युगल, 2.व्यावर्तित युग्म"
ডবল পাস অনুস্মারক,द्वि-पारक स्मरांतरक
দুই এর পরিপূরক,दो का पूरक
প্রকার,प्रकार
"1.প্রকার মুখ, 2.চরিত্র","1.टाइप फेस, 2.अक्षराकृति"
টাইপোগ্রাফিক্যাল শীর্ষ,टंकन शीर्ष
প্রিন্টার চাকা,मुद्रक चक्र
টাইপিং,टंकण
নিরবচ্ছিন্ন শক্তির উৎস,अबाधित शक्ति स्रोत
"1. একক অপারেশন, 2. এক অংশ সিস্টেম","1.एकल संक्रिया, 2.एक-अंगी प्रणाली"
একক অপারেশন,एकल संक्रिया
"1.একক অপারেটর, 2.একক অপারেটর","1.एकल संकारक, 2.एक अंगी संकारक"
অনিশ্চয়তা,अनिश्चितता
অনিয়ন্ত্রিত বিবৃতি,अप्रतिबंधी कथन
অগণিত,अगणनीय
উন্মোচন,अनावरण
সিদ্ধান্তহীন,अनिर्णीय
অনির্ধারিত,ङ्केअपरिभाषित
অনির্ধারিত রেকর্ড,अपरिभाषित अभिलेख
বিনাশ,अविलोप
"1. জবরদস্তি, 2. সমন্বয়কারী, 3, সমন্বয়কারী","1.अधोडैश, 2.अधोरेक, 3, अधोयोजक"
অনির্দিষ্ট,अनिर्दिष्ट
"1.অনির্দিষ্ট গ্রাফ, 2.অনির্দিষ্ট গ্রাফ","1.अनिर्दिष्ट ग्राफ, 2.अनिर्दिष्ट आलेख"
একই দিক পরিষেবা সময়,एकसमान दिशा सेवाकाल
বাতিল,निरस्त करना
"1.আনফরম্যাটেড ডিস্ক, 2.আনফরম্যাটেড ডিস্ক","1.असंरुपित चक्रिका, 2.असंरुपित डिस्क"
ম্যাপিং,समचित्रण
"1.ইউনিকোড, 2.একক কোড","1.यूनीकोड, 2.एकल कूट"
অনির্দিষ্ট গাছ,अनिर्दिष्ट वृक्ष
ইউনিফর্ম রিসোর্স লোকেশন অ্যাসেসর (YRL),समान संसाधन स्थान निर्धारक (य आर एल)
একটি প্রক্রিয়াকরণ,एक प्रक्रमण
অনন্য,अद्वितीय
আনশিল্ডেড টুইস্টেড ডাবলস (UTP),अपरिरक्षित व्यावर्तित युगल (यू टी पी)
"1.ইউনিট, 2. ইউনিট","1.एकक, 2. इकाई"
ইউনিট ঠিকানা,एकक पता
একক ব্যবধান,एकक अंतराल
ইউনিট পরীক্ষা,एकक परीक्षण
ইউনিট কোড,ऐकिक कूट
একটি পোস্ট,एक पद
ইউনিভার্সাল অ্যাসিঙ্ক্রোনাস রিসিভার/প্রেরক (UART),सार्वत्रिक अतुल्यकालिक अभिग्राही/प्रेषित्र (यू ए आर टी)
সর্বজনীন ফ্লিপ-ফ্লপ,सार्व फ्लिप-फ्लाप
সাধারণ সেট,सार्व समुच्चय
সর্বজনীন চরিত্র সেট,सार्वत्रिक संप्रतीक समुच्चय
ইউনিক্স,यूनिक्स
বিপাশা,विपाश
অসংরক্ষিত এলাকা,अनारक्षित क्षेत्र
অসংরক্ষিত ফাইল (ফাইল),अनारक्षित फाइल (संचिका)
অগম্য,अगम्य
অবাঞ্ছিত,अनाच्छ
অসংরক্ষিত,अनारक्षित
ব্যর্থ কল,असफल आह्वान
untar,अनटार
অসঙ্গতি আপডেট করুন,अदयतन असंगतियां
আপডেট করা ফাইল,अद्यतीकृत संचिका
হালনাগাদ,अद्यतीकरण
আপগ্রেড,उन्नयन
আপগ্রেড,उन्नयन
আপলিঙ্ক,अपलिंक
ভীষন ভারি,उच्च भारण
ওভারহেড মেমরি এলাকা,उपरि स्मृति क्षेत्र
"1. প্রতি প্রবাহ, 2. প্রতিকূল","1.प्रति प्रवाह, 2.प्रतिकूल"
ওভারটাইম,उपरिकाल
"1.উপরের, 2.উপরের, 3.উর্ধ্বমুখী","1.ऊर्ध्व, 2.अपरि, 3.ऊर्ध्वगामी"
"1.Usenet, 2.ব্যবহার করুন","1.यूजनेट, 2.उपयोग"
"1. নেট ব্যবহারকারী, 2. ব্যবহারকারী","1.जाल उपयोगकर्ता, 2.प्रयोक्ता"
ব্যবহারিক দূত,प्रयोक्ता एजेंट
ব্যবহারকারী প্রমাণীকরণ,प्रयोक्ता प्रमाणीकरण
ব্যবহারকারীর ডেটা মনিটরিং প্রোটোকল (UDP),प्रयोक्ता आंकड़आ-रेख प्रोटोकॉल (यू डी पी)
ব্যবহারকারী বান্ধব,प्रयोक्ता मैत्रीपूर्ण
ব্যবহারকারীর পরিচয়,प्रयोक्ता पहचान
ব্যবহারকারীর পরিচয় (UID),प्रयोक्ता पहचान (यू.आई.डी.)
ব্যবহারকারী ইন্টারফেস,प्रयोक्ता अंतरापृष्ठ
ব্যবহারকারীর নাম,प्रयोक्ता नाम
"1. ব্যবহারকারীর প্রোফাইল, 2. ব্যবহারকারীর প্রোফাইল","1.प्रयोक्ता पार्श्वक, 2.प्रयोक्ता रेखाचित्र"
উপযোগিতা,उपयोगिता
ইউটিলিটি সফটওয়্যার,उपयोगिता साफ्टवेयर
"1. বৈধ, 2. বৈধ","1.वैध, 2.मान्य"
"1 বৈধকরণ, 2. বৈধতা","1वैधीकरण, 2.मान्यीकरण"
বৈধতা প্রোটোকল,मान्यीकरण प्रोटोकॉल
বৈধতা পরীক্ষা,मान्यीकरण परीक्षण
"1. বৈধতা পরীক্ষা, 2. বৈধতা পরীক্ষা","1.वैधता जांच, 2.मान्यता जांच"
মূল্যবান নেটওয়ার্ক (VAN),मूल्ययुक्त जालक्रम (वैन)
মূল্যবান রিসেলার (VAR),मूल्ययुक्त पुनविक्रेता (वी ए आर)
অনুপস্থিত বিন্দু,लोपी बिंदु
"1. ভ্যাপারওয়্যার, 2. বাষ্প জাহাজ","1.वेपरवेयर, 2. वाष्प पात्र"
ভিন্নতা,प्रसरण
পরিবর্তনশীল ঠিকানা,परिवर्ती पता
পরিবর্তনশীল বিট হার,परिवर्ती बिट दर
পরিবর্তনশীল ক্ষেত্রের দৈর্ঘ্য,परिवर्ती क्षेत्र लंबाई
"1. পরিবর্তনশীল দৈর্ঘ্য কোড, 2. পরিবর্তনশীল দৈর্ঘ্য কোড","1.परिवर्ती लंबाई कोड, 2.परिवर्ती लंबाई कूट"
"1. পরিবর্তনশীল নাম, 2. পরিবর্তনশীল নাম, 3. পরিবর্তনশীল নাম","1.परिवर्ती नाम, 2.परिवर्त्य नाम, 3.चर नाम"
"1. পরিবর্তনশীল, 2. পরিবর্তনশীল","1.चर, 2. परिवर्ती"
ভেক্টর,सदिश
"1.ভেক্টর গ্রাফিক্স, 2.ভেক্টর গ্রাফিক্স","1.सदिश ग्राफिक्स, 2.सदिश आलेखी"
ভেক্টর প্রক্রিয়াকরণ,सदिश प्रक्रमण
ভেক্টরাইজড ইন্টারাপ্ট,सदिशकृत आंतरायण
ভেন ডায়াগ্রাম,वेन आरेख
যাচাইকরণ এবং বৈধতা (V&amp;V),सत्यापन एवं वैधीकरण (वी एण्ड वी)
রূপান্তর নিয়ন্ত্রণ,रुपांतरण नियंत्रण
"1.রূপান্তর নম্বর, 2.রূপান্তর নম্বর৷","1.रूपांतरण संख्या, 2.रूपांतरण अंक"
শীর্ষ,शीर्ष
উল্লম্ব প্রসেসর,ऊर्ध्वाधर प्रक्रमक
এক্সট্রিম ইন্টিগ্রেশন (ভিএলএসআই),अतिवृहत् एकीकरण (वी एल एस आई )
খুব দীর্ঘ নির্দেশ শব্দ (VLIW),अतिदीर्घ अनुदेश शब्द (वी एल आई डब्ल्यू)
ভি এইচ ডি এল,वी एच डी एल
ভিডিও ক্যামেরা,वीडियो कैमरा
ভিডিও টেলিকনফারেন্স,वीडियो दूर सम्मेलन
ভিডিও প্রদর্শন টার্মিনাল,वीडियो प्रदर्श टर्मिनल
"1.ভিডিও ডিসপ্লে ইউনিট, 2.ভিডিও ডিসপ্লে ইউনিট","1.वीडियो प्रदर्श एकक, 2.वीडियो प्रदर्श इकाई"
ভিডিও গেমস,वीडियो खेल
ভিডিও গ্রাফিক অ্যারে (ভিজিএ),वीडियो आलेखी सरणी (वी जी ए)
ভিডিও গ্রাফিক্স অ্যারে (ভিজিএ),वीडियो ग्राफिक्स सरणी (वी जी ए)
ভিডিও সার্ভার,वीडियो परिसेवक
দৃষ্টিশক্তি,दृश्य
ভিজ্যুয়াল অ্যাপারচার,दृश्य द्वारक
দৃশ্যমান দরজা,दृश्य द्वार
ভার্চুয়াল সার্কিট,आभासी परिपथ
ভার্চুয়াল ফাংশন,आभासी फलन
ভার্চুয়াল মেমরি,आभासी स्मृति
ভার্চুয়াল প্রাইভেট নেটওয়ার্ক,आभासी निजी संजाल
ভার্চুয়াল বাস্তবতা,आभासी यथार्थ
"1.ভার্চুয়াল বাস্তবতা, 2.ভার্চুয়াল বাস্তবতা","1.आभासी वास्तविकता, 2.आभासी यथार्थता"
ভার্চুয়াল মার্কার বাস্তব ভাষা,आभासी चिन्हक यथार्थ भाषा
ভার্চুয়াল রিয়েলিটি মার্কআপ ল্যাঙ্গুয়েজ (ভিআরএমএল),आभासी यथार्थ मार्कअप भाषा (वी आर एम एल)
ভার্চুয়াল স্টোরেজ অ্যাক্সেস পদ্ধতি,आभासी भंडारण अभिगम विधि
ভার্চুয়াল স্টোরেজ ব্যবস্থাপনা,आभासी भंडारण प्रबंधन
"1.ভাইরাস, 2.ভাইরাস","1.वायरस, 2.विषाणु"
ভাইরাস সনাক্তকরণ,वायरस संसूचन
"1.ভাইরাস প্রোগ্রাম, 2.ভাইরাস প্রোগ্রাম","1.वायरस प्रोग्राम, 2.विषांक क्रमादेश"
দৃশ্যমানতা,दृश्यता
দৃষ্টি,दृष्टि
ভিজ্যুয়াল বেসিক,दृश्य बेसिक/विज़्वल बेसिक
দৃশ্যমান C++,विजवल सी++
"1. ভিজ্যুয়াল ডিসপ্লে ইউনিট, 2. ভিজ্যুয়াল ডিসপ্লে ইউনিট","1.दृश्य प्रदर्श एकक, 2.दृश्य प्रदर्श इकाई"
অপার্থিব,आभासी
ভার্চুয়াল ঠিকানা,आभासी पता
ভার্চুয়াল মেশিন (VM),आभासी मशीन (वी. एम.)
"1. বক্তৃতা, 2. বক্তৃতা","1.वाक, 2.वाणी"
"1.স্পিচ মেল, 2.ভয়েস মেল","1.वाक् डाक, 2.वॉयस मेल"
স্পিচ মেইল সার্ভার,वाक् डाक सर्वर
কন্ঠ সনান্তকরণ,वाक अभिज्ञान
"1.স্পিচ নেট, 2.স্পিচ নেট","1.वाक् जाल, 2.वाक् नेट"
হারিয়ে যাওয়া স্মৃতি,विलोपी स्मृति
ওয়েফার,वेफर
"1.ভয়েস ম্যানেজার, 2.WAIS ম্যানেজার","1.वायस प्रबंधक, 2.डब्ल्यू ए आई एस प्रबधंक"
অপেক্ষা শেষ,प्रतीक्षा समाप्ति
অপেক্ষা কুণ্ডলী,प्रतीक्षा कुंडलन
"1. ওয়েটেড কোড, 2. ওয়েটেড কোড","1.भारित कोड, 2.भारित कूट"
ভরযুক্ত গড়,भारित माध्य
অপেক্ষার সময়,प्रतीक्षा काल
তরঙ্গ দিক,तरंग निर्देश
পুনরায় প্রয়োগ,पुन: प्रवर्तन
