Punjabi,Telugu
ਉਪਦੇਸ਼,మూలాధారం
ਉਪਦੇਸ਼,మూలాధారం
ਪ੍ਰੋਵੇਨੈਂਸ ਸਿਸਟਮ,మూలాధార వ్యవస్థ
ਪ੍ਰੋ-ਜ਼ੀਓਨਿਸਟ,ప్రో-జియోనిస్ట్
ਜਨਤਕ ਦੁਸ਼ਮਣ,ప్రజా శత్రువు
ਜਨਤਕ ਦੁਸ਼ਮਣ,ప్రజా శత్రువు
ਵਿਰਾਮ,పంక్టేషన్స్
ਪੁਨਿਕ ਯੁੱਧ,ప్యూనిక్ యుద్ధాలు
ਪਿਉਰਿਟਨ,ప్యూరిటన్
ਪੁਸ਼,పుట్చ్
ਕਵਾਡਰਿਗਾ,చతుర్భుజం
ਚੌਗੁਣਾ ਗਠਜੋੜ,చతుర్భుజ కూటమి
ਕਵੇਕਰ,క్వేకర్
ਰਾਣੀ,రాణి
ਰਾਣੀ ਪਤਨੀ,రాణి భార్య
ਰਾਣੀ ਦਾਜ ਦੇਣ ਵਾਲਾ,క్వీన్ వరుడు
ਮਹਾਰਾਣੀ,క్వీన్డమ్
ਮਹਾਰਾਣੀ,క్వీన్డమ్
ਰਾਣੀ ਮਾਂ,రాణి తల్లి
ਰਾਣੀ ਰਾਜੀ,రాణి రాణి
ਕੁਇਜ਼ਲਿੰਗ,క్విస్లింగ్
ਕੁਇਜ਼ਲਿੰਗ,క్విస్లింగ్
ਕਿਰਾਇਆ ਛੱਡ ਦਿਓ,అద్దె మానేయండి
ਕੰਬਣੀ,వణుకు
ਵਾਰੰਟੋ,వారెంటో
ਦੌੜ,జాతి
ਨਸਲੀ ਸਰਵਉੱਚਤਾ,జాతి ఆధిపత్యం
ਰੈਕ,ర్యాక్
ਰੈਕ,ర్యాక్
ਛਾਪਾ ਮਾਰਿਆ,రైడ్
ਛਾਪਾ ਮਾਰਿਆ,రైడ్
ਰਾਮਪਾਰਟ,ప్రాకారము
ਰਾਮਪਾਰਟ,ప్రాకారము
ਲੁੱਟ,దోపిడీ
ਰਿਹਾਈ,విమోచన క్రయధనం
ਰਿਹਾਈ,విమోచన క్రయధనం
ਤਬਾਹੀ,విధ్వంసం
ਤਬਾਹੀ,విధ్వంసం
ਖੇਤਰ,రాజ్యం
ਪਿਛਲਾ ਗਾਰਡ,వెనుక గార్డు
ਰੀਅਰ ਗਾਰਡ ਐਕਸ਼ਨ,వెనుక రక్షణ చర్య
ਬਾਗੀ,తిరుగుబాటుదారుడు
ਬਗਾਵਤ,తిరుగుబాటు
ਬਗਾਵਤ ਦੀ ਮਾਨਤਾ,తిరుగుబాటుకు గుర్తింపు
ਰੀਕੰਡਕਸ਼ਨ,రీకండక్షన్
ਪੁਨਰ ਖੋਜ,నిఘా
ਪੁਨਰ ਨਿਰਮਾਣ,పునర్నిర్మాణం
ਰਿਕਾਰਡ,రికార్డ్ చేయండి
ਰਿਕਾਰਡ ਦਫਤਰ,రికార్డు కార్యాలయం
ਰਿਟਾਇਰਮੈਂਟ ਰਿਕਾਰਡ ਕਰੋ,రికార్డ్ రిటైర్మెంట్
ਲਾਲ ਕਮੀਜ਼,ఎర్ర చొక్కాలు
ਸੁਧਾਰ,సంస్కరణ
ਸ਼ਰਨਾਰਥੀ,శరణార్థ
ਰੀਗਾਲੀਆ,రెగాలియా
ਰੀਗਾਲੀਆ,రెగాలియా
ਰੀਗਾਲੀਆ,రెగాలియా
ਰੀਜੈਂਸੀ,రీజెన్సీ
ਰੀਜੈਂਟ,రీజెంట్
ਰੀਜੈਂਟ ਰਾਣੀ,రీజెంట్ రాణి
Regicide,రెజిసైడ్
ਰੈਜੀਸਾਈਡਸ,రెజిసైడ్లు
ਸ਼ਾਸਨ,పాలన
ਸ਼ਾਸਨ,పాలన
ਖੇਤਰ,ప్రాంతం
ਰੀਜਨਲ ਸਾਲ,రెగ్నల్ సంవత్సరం
ਰੀਗਨੈਂਟ,రెగ్నెంట్
ਰੈਗਨਮ,రెగ్నమ్
ਰੀਚ,రీచ్
ਰਾਜ ਕਰੋ,పాలన
ਰਾਜ ਕਰੋ,పాలన
ਰਾਜ ਕਰਨ ਵਾਲਾ ਪਰਿਵਾਰ,పాలించే కుటుంబం
ਦਹਿਸ਼ਤ ਦਾ ਰਾਜ,భయానక పాలన
ਦਹਿਸ਼ਤ ਦਾ ਰਾਜ,భయానక పాలన
ਮਜ਼ਬੂਤ,బలపరచు
ਮਜ਼ਬੂਤੀ,అదనపుబల o
ਬਹਾਲੀ,పునఃస్థాపన
ਮੁੜ ਨਿਵੇਸ਼ ਕਰੋ,తిరిగి పెట్టుబడి పెట్టండి
ਰੀਲੇਅ ਪੋਸਟ,రిలే పోస్ట్
ਰੀਲੇਅ ਰੂਟ,రిలే మార్గం
ਰੀਲੇਅ ਸਿਸਟਮ,రిలే వ్యవస్థ
ਜਾਰੀ ਕਰੋ,విడుదల
ਜਾਰੀ ਕਰੋ,విడుదల
ਤਿਆਗ,త్యజించుట
ਤਿਆਗ,త్యజించుట
ਰੀਪਰਟਰੀ (=ਸੂਚੀ),రెపర్టరీ (=ఇన్వెంటరీ)
ਰਿਪੋਜ਼ਟਰੀ,రిపోజిటరీ
ਰਿਪੋਜ਼ਟਰੀ,రిపోజిటరీ
ਗਣਤੰਤਰ,రిపబ్లిక్
ਗਣਤੰਤਰ ਦਿਵਸ,గణతంత్ర దినోత్సవం
ਰੀਸਕ੍ਰਿਪਟ,రిస్క్రిప్ట్
ਰੀਸਕ੍ਰਿਪਟ,రిస్క్రిప్ట్
ਨਿਵਾਸੀ,నివాసి
ਬਹਾਲੀ,పునరుద్ధరణ
ਪੁਨਰ-ਉਥਾਨ,పునరుత్థానం
ਪੁਨਰ-ਉਥਾਨ,పునరుత్థానం
ਪਿੱਛੇ ਹਟਣਾ,తిరోగమనం
ਉਲਟਾ (ਇੱਕ ਸਿੱਕੇ ਦਾ),రివర్స్ (నాణెం)
ਬਗਾਵਤ,తిరుగుబాటు
ਇਨਕਲਾਬ,విప్లవం
"ਇਨਕਲਾਬ, ਫ੍ਰੈਂਚ","విప్లవం, ఫ్రెంచ్"
ਇਨਕਲਾਬ ਸ਼ਾਨਦਾਰ,విప్లవం గ్లోరియస్
"ਇਨਕਲਾਬ, ਉਦਯੋਗਿਕ","విప్లవం, పారిశ్రామిక"
ਵਧ ਰਿਹਾ ਹੈ,రైజింగ్
ਰਟਨ-ਬੋਰੋ,రాటెన్-బరో
ਰਫ ਰਾਈਡਰਜ਼,రఫ్ రైడర్స్
ਗੋਲ-ਸਿਰ,గుండ్రని తలలు
ਰੂਟ,రూట్
ਸ਼ਾਹੀ ਦਰਸ਼ਕ,రాయల్ ప్రేక్షకులు
ਸ਼ਾਹੀ ਚਾਰਟਰ,రాయల్ చార్టర్
ਰਾਇਲ ਕਰੈਸਟ,రాయల్ క్రెస్ట్
ਰਾਇਲ ਕਰੈਸਟ,రాయల్ క్రెస్ట్
ਸ਼ਾਹੀ ਫ਼ਰਮਾਨ,రాయల్ డిక్రీ
ਰੁਬਰਿਕ,రూబ్రిక్
ਖੰਡਰ,శిథిలాలు
ਦੌੜਾਕ,రన్నర్
ਸਾੜ-ਫੂਕ,విధ్వంసం
ਸਾਬਰ,సాబెర్
ਸਾਬਰ,సాబర్స్
ਕੁਰਬਾਨੀ,త్యాగం
ਕੁਰਬਾਨੀ,త్యాగం
ਕੁਰਬਾਨੀ,త్యాగం
ਸੁਰੱਖਿਅਤ ਆਚਰਣ,సురక్షితమైన ప్రవర్తన
ਸੁਰੱਖਿਆ,రక్షణ
ਸੁਰੱਖਿਆ,రక్షణ
ਸੁਰੱਖਿਆ ਦੇ ਫਰਜ਼,రక్షణ విధులు
ਸੈਲੀ,సాలీ
ਸੈਲੀ-ਪੋਰਟ,సాలీ-పోర్ట్
ਰਾਜਦੰਡ,రాజదండం
ਸਿਮੀਟਰ,స్కిమిటార్
ਦੂਜੀ ਜਾਇਦਾਦ,రెండవ ఎస్టేట్
ਸੰਪਰਦਾ,శాఖ
ਸੰਪਰਦਾ,శాఖ
ਦੌਰਾ,నిర్భందించటం
ਦੌਰਾ,నిర్భందించటం
ਸੈਨੇਟ,సెనేట్
ਸੈਨੇਟ,సెనేట్
ਸੈਨੇਟ,సెనేట్
ਸੈਨੇਟ,సెనేట్
ਸੇਵਾ (= ਬਾਰਡਰ ਜਾਂ ਵਿਲੀਨ),సెర్ఫ్ (=బోర్డార్ లేదా విల్లెన్)
ਸੇਵਾ (= ਬਾਰਡਰ ਜਾਂ ਵਿਲੀਨ),సెర్ఫ్ (=బోర్డార్ లేదా విల్లెన్)
ਸਰਫਡਮ (ਸੇਰਫਹੁਡ ਜਾਂ ਸਰਫੇਜ),సెర్ఫోడమ్ (సెర్ఫ్‌హుడ్ లేదా సెర్ఫేజ్)
ਸਰਫਡਮ (ਸੇਰਫਹੁਡ ਜਾਂ ਸਰਫੇਜ),సెర్ఫోడమ్ (సెర్ఫ్‌హుడ్ లేదా సెర్ఫేజ్)
ਸ਼ੈਡੋ ਰਾਜਾ,నీడ రాజు
ਪੈਸੇ ਭੇਜੋ,షిప్ మనీ
ਸਦਮਾ ਫੌਜਾਂ (= ਤੂਫਾਨ ਫੌਜਾਂ),షాక్ దళాలు (=తుఫాను దళాలు)
ਛੋਟੀ ਸੰਸਦ,పొట్టి పార్లమెంట్
ਝੜਪ,వాగ్వివాదం
ਗੁਲਾਮ,బానిస
ਗੁਲਾਮੀ,బానిసత్వం
ਗੁਲਾਮੀ,బానిసత్వం
ਸਿਪਾਹੀ ਰਾਜਨੇਤਾ,సైనిక రాజనీతిజ్ఞుడు
ਬਰਛੀ,ఈటె
ਬਰਛੀ—ਸਿਰ,ఈటె-తల
ਗੋਲਾ,గోళము
ਸਫ੍ਰੈਗਿਸਟਿਕਸ,స్ఫ్రాగిస్టిక్స్
ਸਿਸਟਮ ਨੂੰ ਵਿਗਾੜਦਾ ਹੈ,వ్యవస్థను పాడు చేస్తుంది
ਸਕਵਾਇਰ,స్క్వైర్
ਸਕਵਾਇਰ,స్క్వైర్
ਸਕਵਾਇਰਚਾਰੀ,Squirearchy
ਸਕਵਾਇਰਚਾਰੀ,Squirearchy
ਮਿਆਰੀ,ప్రామాణికం
ਮਿਆਰੀ-ਦਾਤਾ,స్టాండర్డ్ బేరర్
ਖੜੀ ਫੌਜ,స్టాండింగ్ ఆర్మీ
ਸਥਾਈ ਆਦੇਸ਼,స్టాండింగ్ ఆర్డర్లు
ਸਥਾਈ ਆਦੇਸ਼,స్టాండింగ్ ఆర్డర్లు
ਸਟੇਟਸਮੈਨ,రాజనీతిజ్ఞుడు
ਪੱਥਰ ਦਾ ਸ਼ਿਲਾਲੇਖ,రాతి శాసనం
ਤੂਫ਼ਾਨ ਫ਼ੌਜ,తుఫాను దళాలు
ਰਣਨੀਤੀ,వ్యూహం
ਰਣਨੀਤੀ,వ్యూహం
ਰਣਨੀਤੀ,వ్యూహం
ਰਣਨੀਤੀ,వ్యూహం
ਸਟਰੈਟੋਕਰੇਸੀ,స్ట్రాటోక్రసీ
ਝਗੜਾ,కలహాలు
ਝਗੜਾ,కలహాలు
ਮਜ਼ਬੂਤ ਪਕੜ,బలమైన పట్టు
ਮਜ਼ਬੂਤ ਪਕੜ,బలమైన పట్టు
ਸਹਾਇਕ ਟੈਲਾਇੰਸ,అనుబంధ టాలయన్స్
ਉਤਰਾਧਿਕਾਰ,వారసత్వం
ਉੱਤਰਾਧਿਕਾਰੀ,వారసుడు
ਮੱਤਭੇਦ,ఓటు హక్కు
ਮਤਦਾਤਾ,ఓటు హక్కుదారుడు
ਸਲਤਨਤ,సుల్తానేట్
ਸਲਤਨਤ ਦੀ ਮਿਆਦ,సుల్తానేట్ కాలం
ਸਮਰਪਣ,లొంగిపో
ਸੁਜ਼ਰੇਨ,సుజెరైన్
ਸੁਜ਼ਰੇਨ ਰਾਜ,సుజరైన్ రాష్ట్రం
ਤਲਵਾਰਬਾਜ਼,ఖడ్గవీరుడు
ਟੈਮਨੀ ਸੋਸਾਇਟੀ,తమ్మనీ సొసైటీ
ਗੁੱਸੇ ਵਾਲੀ ਤਲਵਾਰ,కోపముగల కత్తి
ਕਿਰਾਏਦਾਰ,అద్దెదారు
ਕਿਰਾਏਦਾਰ,అద్దెదారు
ਖੇਤਰ,భూభాగం
ਖੇਤਰ,భూభాగం
ਖੇਤਰੀ ਸਰਕਾਰ,భూభాగం ప్రభుత్వం
ਅੱਤਵਾਦ,తీవ్రవాదం
ਤੀਜੀ ਜਾਇਦਾਦ,థర్డ్ ఎస్టేట్
ਤਿੰਨ ਜਾਇਦਾਦਾਂ,మూడు ఎస్టేట్లు
ਕਰ,టోల్
ਟੋਲ ਹਾਊਸ,టోల్ హౌస్
ਕਬਰ,సమాధి
ਟੋਰੀ,టోరీ
ਟੋਟੇਮ,టోటెమ్
ਟਾਵਰ,టవర్
ਟਾਵਰ,టవర్
ਜਿੱਤ ਦਾ ਟਾਵਰ,విజయ టవర్
ਗੱਦਾਰ,దేశద్రోహి
ਧੋਖੇਬਾਜ਼ੀ,ద్రోహం
ਦੇਸ਼ਧ੍ਰੋਹ,రాజద్రోహం
ਸੰਧੀ,సంధి
ਲੜਾਈ ਦੁਆਰਾ ਅਜ਼ਮਾਇਸ਼ (=ਲੜਾਈ ਦੁਆਰਾ ਪਗਡੰਡੀ),యుద్ధం ద్వారా విచారణ (=యుద్ధం ద్వారా కాలిబాట)
ਸ਼ਰਧਾਂਜਲੀ,నివాళి
ਸ਼ਰਧਾਂਜਲੀ,నివాళి
ਸ਼ਰਧਾਂਜਲੀ ਜ਼ਮੀਨ,నివాళి భూమి
ਤੀਹਰਾ ਗਠਜੋੜ,ట్రిపుల్ కూటమి
ਤ੍ਰੈ ਗੁਣ,ట్రిపుల్ entente
ਜਿੱਤ,విజయం
ਜਿੱਤ,విజయం
ਗੜਬੜ,అలజడి
ਜ਼ਾਲਮ,నిరంకుశ హత్య
ਜ਼ਾਲਮ,నిరంకుశ హత్య
ਜ਼ੁਲਮ,దౌర్జన్యం
ਜ਼ੁਲਮ,దౌర్జన్యం
ਜ਼ਾਲਮ,నిరంకుశుడు
ਉਹਲਾਨ,ఉహ్లాన్
ਉਕਾਸੇ,ఉకాసే
ਉਕਾਸੇ,ఉకాసే
ਉਲੇਮਾ,ఉలేమా
ਅਲਟੀਮੇਟਮ,అల్టిమేటం
ਅਲਟੀਮੇਟਮ,అల్టిమేటం
ਅੰਕਲ ਸੈਮ,సామ్ మామయ్య
ਅਧੀਨ-ਰਾਜੇ,అండర్-కింగ్
ਸੰਯੁਕਤ ਆਇਰਿਸ਼ਮੈਨ,యునైటెడ్ ఐరిష్ మెన్
ਸੰਯੁਕਤ ਰਾਸ਼ਟਰ,ఐక్యరాజ్యసమితి
ਸੰਯੁਕਤ ਸੂਬੇ,యునైటెడ్ ప్రావిన్స్
ਸੰਯੁਕਤ ਸੂਬੇ,యునైటెడ్ ప్రావిన్స్
ਵਿਲੱਖਣ ਕਿਲਾ,అసమానమైన కోట
ਯੂਨੀਵਰਸਲ ਰਾਜਾ,సార్వత్రిక చక్రవర్తి
ਯੂਨੀਵਰਸਲ ਮਤਾ,సార్వత్రిక ఓటు హక్కు
ਵਿਦਰੋਹ,తిరుగుబాటు
ਹੜੱਪਣਾ,దోపిడీ
ਹੜੱਪਣ ਵਾਲਾ,దోపిడీదారుడు
ਯੂਟੋਪੀਆ,ఆదర్శధామం
ਵੰਦਲ,విధ్వంసం
ਬਰਬਾਦੀ,విధ్వంసం
ਵੈਨਗਾਰਡ,వాన్గార్డ్
ਵੈਨਗਾਰਡ,వాన్గార్డ్
ਵੈਨਗਾਰਡ,వాన్గార్డ్
ਵਾਰੰਜੀਅਨ,వరంజియన్
ਵਾਰੰਜੀਅਨ ਗਾਰਡ,వరంజియన్ గార్డు
ਵਾਸਲ,వాసల్
ਵਾਸਲ,వాసల్
ਵਾਸਲ ਰਾਜ,వాసల్ రాష్ట్రం
ਵੈਟੀਕਨ ਕੌਂਸਲ,వాటికన్ కౌన్సిల్
ਜਹਾਜ਼,ఓడ
ਜਹਾਜ਼,ఓడ
ਜਹਾਜ਼,ఓడ
ਉਪ-ਰਾਜੇ,ఉపరాజు
ਵਾਇਸਰਾਏ,వైస్రాయ్
ਵਾਇਸਰਾਏਲਟੀ = ਵਾਇਸਰਾਇਟੀ,వైస్రాయిల్టీ=వైస్రాయ్‌షిప్
ਵਿਕਟਰ,విక్టర్
ਜਿੱਤ,విజయం
ਵਿਲੀਨ,విలన్
ਯਾਤਰਾ,సముద్రయానం
ਕਮਜ਼ੋਰ ਕਿਲ੍ਹਾ,దుర్బలమైన కోట
ਕੰਧ ਚਿੱਤਰਕਾਰੀ,వాల్ పెయింటింగ్
ਕੰਧ ਚਿੱਤਰਕਾਰੀ,వాల్ పెయింటింగ్
ਜੰਗ,యుద్ధం
ਯੁੱਧ-ਪ੍ਰਭੂ,యుద్ధ ప్రభువు
ਯੋਧਾ,యోధుడు
ਯੋਧਾ,యోధుడు
ਯੋਧਾ,యోధుడు
ਜੰਗੀ ਜਹਾਜ਼,యుద్ధనౌక
ਪਹਿਰਾ-ਸ਼ਬਦ,వాచ్-వర్డ్
ਕਲਿਆਣਕਾਰੀ ਰਾਜ,సంక్షేమ రాజ్యం
ਭਲਾਈ ਕਾਰਜ,సంక్షేమ పనులు
ਵਿਗ,విగ్
ਚਿੱਟਾ ਝੰਡਾ,తెల్ల జెండా
ਗੋਰਿਆਂ ਦਾ ਬੋਝ,తెల్లవారి భారం
ਵਿਸ਼ਵ ਸਾਮਰਾਜ,ప్రపంచ సామ్రాజ్యం
ਵਿਸ਼ਵ ਅੰਦੋਲਨ,ప్రపంచ ఉద్యమం
ਵਿਸ਼ਵ ਰਾਜਨੀਤੀ,ప్రపంచ రాజకీయాలు
ਵਿਸ਼ਵ ਸ਼ਕਤੀ,ప్రపంచ శక్తి
ਵਿਸ਼ਵ ਯੁੱਧ,ప్రపంచ యుద్ధం
ਵਿਕਰੇਤਾ,వ్రేకర్
ਵਿਨਾਸ਼ਕਾਰੀ ਸੋਧ,ధ్వంసమైన సవరణ
ਜ਼ੈਨੇਲੇਸਿਸ,జెనెలాసిస్
ਜ਼ੈਨੋਫੋਬੀਆ,జెనోఫోబియా
ਯੈਂਕੀ,యాంకీ
ਪੀਲੀ ਜੈਕਟ,పసుపు రంగు గల చొక్కా
ਪੀਲਾ ਆਦਮੀ,పసుపు మనిషి
ਪੀਲਾ ਖ਼ਤਰਾ,పసుపు ప్రమాదం
ਪੀਲਾ ਪ੍ਰੈਸ,పసుపు ప్రెస్
ਨੌਜਵਾਨ ਤੁਰਕ,యంగ్ టర్క్స్
ਜ਼ਿਊਸ,జ్యూస్
ਜ਼ਾਇਓਨਿਜ਼ਮ,జియోనిజం
ਜੋਰੋਸਟ੍ਰੀਅਨਵਾਦ,జొరాస్ట్రియనిజం
