Malayalam,Telugu
ഉപ്പ് സമ്മർദ്ദം,ఉప్పు ఒత్తిడి
ഉപ്പ് സഹിഷ്ണുത,ఉప్పు సహనం
മാതൃക,నమూనా
സാമ്പിൾ പിശക്,నమూనా లోపం
സാമ്പിൾ യൂണിറ്റ്,నమూనా యూనిట్
സാമ്പിൾ,నమూనా
മണല്,ఇసుక
സാൻഡി കളിമണ്ണ്,ఇసుక మట్టి
സാൻഡി പശിമരാശി,శాండీ లోవామ్
മണൽ മണ്ണ്,ఇసుక నేల
ജീവാമൃതം,సాప్
തൈപ്പ്,మొక్క
സപ്പോനിഫിക്കേഷൻ മൂല്യം,సాపోనిఫికేషన్ విలువ
സാറ്റലൈറ്റ് ഡിഎൻഎ,ఉపగ్రహ DNA
സാറ്റലൈറ്റ് കള,ఉపగ్రహ కలుపు
പൂരിത നീരാവി മർദ്ദം,సంతృప్త ఆవిరి పీడనం
സന്ന,సవన్నా
സ്കാഫോൾഡ് പ്രോട്ടീൻ,స్కాఫోల్డ్ ప్రోటీన్
പേളം,స్కేప్
കരുക്കല്,స్కార్ఫికేషన్
പഖാപിക്കുക,సియోన్
സിയോഫൈറ്റുകൾ,సైనోఫైట్స్
കാലാനുസൃതമായ ചക്രം,కాలానుగుణ చక్రం
കാലാനുസൃതമായ വരൾച്ച,కాలానుగుణ కరువు
സീസണൽ പ്ലാന്റ്,కాలానుగుణ మొక్క
ദ്വിതീയ വളർച്ച,ద్వితీయ పెరుగుదల
ദ്വിതീയ സസ്യ പോഷകങ്ങൾ,ద్వితీయ మొక్కల పోషకాలు
ദ്വിതീയ ഉൽപാദനക്ഷമത,ద్వితీయ ఉత్పాదకత
ദ്വിതീയ കൃഷി,ద్వితీయ పండించడం
സ്രാഗ്,సెడ్జ్
വിത്ത് വഹിച്ച ഫംഗസ്,విత్తనం పుట్టిన ఫంగస్
വിത്ത് സർട്ടിഫിക്കേഷൻ,విత్తన ధృవీకరణ
വിത്ത് കാഠിന്യം,విత్తన గట్టిపడటం
വിത്ത് സംസ്കരണം,విత్తన చికిత్స
വിത്ത്-കം-വളം ഡ്രിപ്റ്റ്,సీడ్-కమ్-ఫెర్టిలైజర్ డ్రిల్
തൈ,విత్తనాలు
തറ,సీపేజ్
വേർതിരിക്കൽ,వేరు చేయుట
തിരഞ്ഞെടുക്കാവുന്ന മാർക്കർ,ఎంచుకోదగిన మార్కర్
തിരഞ്ഞെടുക്കൽ സമ്മർദം,ఎంపిక ఒత్తిడి
സെലക്ടീവ് കളനാശിനി,సెలెక్టివ్ హెర్బిసైడ్
സെലക്ലിവിറ്റി സൂചിക,సెలెక్టివిటీ ఇండెక్స్
സ്വയം ബീജസങ്കലനം,స్వీయ ఫలదీకరణం
സ്വയംപര്യാപ്തത,స్వీయ సమృద్ధి
സ്വയം നേർത്ത ശേഷി,స్వీయ సన్నబడటం సామర్థ్యం
സ്വയം ഫലങ്ങൾ,స్వీయ-ఫ్రూట్‌ఫుల్
സ്വയം പൊരുത്തക്കേട്,స్వీయ-అపవాదు
സ്വാർത്ഥ ഡിഎൻഎ,స్వార్థ DNA
അർദ്ധ വരണ്ട,సెమీ శుష్క
സെൻസറി വിലയിരുത്തൽ,ఇంద్రియ మూల్యాంకనం
സെപ്പാൽ,సెపాల్
സീക്വൻഷ്യൽ ക്രോപ്പിംഗ്,సీక్వెన్షియల్ క్రాపింగ్
സീരിയൽ നേർപ്പിക്കൽ,సీరియల్ పలుచన
സീരീക്കൾ,సెరికల్చర్
ചരക്ക്,సెరోలజీ
സെറം,సీరం
ലൈംഗിക നിർണ്ണയം,సెక్స్-నిర్ణయం
ലൈംഗിക ബന്ധം,సెక్స్-లింకేజ్
ലൈംഗിക പ്രചരണം,లైంగిక ప్రచారం
ഷീറ്റ് മണ്ണൊലിപ്പ്,షీట్ కోత
ഷെല്ലിംഗ്,షెల్లింగ్
ഷെൽട്ടർ ബെൽറ്റ്,షెల్టర్ బెల్ట్
ഹ്രസ്വകാല പ്ലാന്റ്,స్వల్ప-రోజు మొక్క
ഷോർട്ട്-വേവ് വികിരണം,స్వల్ప-తరంగ రేడియేషన్
ഷട്ടിൽ വെക്റ്റർ,షటిల్ వెక్టర్
സഹോദരൻ,తోబుట్టువు
സിക്കിൾ സെൽ അനീമിയ,కొడవలి కణ రక్తహీనత
സിഗ്മോയ്ഡ് കർവ്,సిగ్మోయిడ్ కర్వ్
സിഗ്നൽ സിദ്ധാന്തം,సిగ్నల్ పరికల్పన
പ്രാധാന്യ പരിശോധന,ప్రాముఖ్యత పరీక్ష
സൈലേജ്,సైలేజ్
സിലോ,గొయ్యి
മുയല്,సిల్ట్
മണൽ പശിമരാശി,సిల్ట్ లోమ్
സിൽവികൾച്ചർ,సిల్వికల్చర్
മുങ്ങുക,సింక్
മുങ്ങുക,సింక్ సామర్థ్యం
സഹോദരി ക്രോമാറ്റിഡ്,సిస్టర్ క్రోమాటిడ్
സൈറ്റ്-നിർദ്ദിഷ്ട പോഷക മാനേജുമെന്റ്,సైట్-నిర్దిష్ట పోషక నిర్వహణ
വളഞ്ഞ വിതരണം,వక్రీకృత పంపిణీ
വരി നടുന്നത് ഒഴിവാക്കുക,వరుస నాటడం దాటవేయండి
സ്ലിം പൂപ്പൽ,బురద అచ్చు
മന്ദഗതിയിലുള്ള വളം,స్లో-రిలీజ్ ఎరువులు
ചെളി,బురద
സ്ലറി,ముద్ద
പുകവലിക്കുന്ന വിളകൾ,సున్నితమైన పంటలు
സാമൂഹിക വനം,సామాజిక అటవీ
സോഡ് സംസ്കാരം,పచ్చిక సంస్కృతి
പായഞ്ഞു,పచ్చిక
വിശുദ്ധ മണ്ണ്,సోడిక్ నేల
സോഡിയം ആഗിരണം അനുപാതം,సోడియం శోషణ నిష్పత్తి
സോഡിയം പമ്പ്,సోడియం పంప్
സോഫ്റ്റ്-വുഡ് ഒട്ടിക്കൽ,సాఫ్ట్-వుడ్ అంటుకట్టుట
മണ്ണ് അഷ്ഷീൻ,నేల సంశ్లేషణ
മണ്ണിന്റെ വായുസഞ്ചാരം,నేల వాయువు
മണ്ണ് മൊത്തം,నేల మొత్తం
മണ്ണ് ക്ഷാല്യം,నేల క్షారత
മണ്ണ് ഭേദഗതി,నేల సవరణ
മണ്ണിന്റെ വിശകലനം,నేల విశ్లేషణ
മണ്ണിന്റെ ജൈവവൈവിധ്യത്തെ,నేల జీవవైవిధ్యం
മണ്ണ് ബയോളജി,నేల జీవశాస్త్రం
മണ്ണിന്റെ വർഗ്ഗീകരണം,నేల వర్గీకరణ
മണ്ണ് കൊളോയിഡ്,నేల ఘర్షణ
മണ്ണിന്റെ കോംപാക്ഷൻ,నేల సంపీడనం
മണ്ണ് കണ്ടീഷണറുകൾ,నేల కండిషనర్లు
മണ്ണ് സംരക്ഷണം,నేల పరిరక్షణ
മണ്ണ് പുറംതോട്,నేల క్రస్ట్
മണ്ണ് അപമാനം,నేల క్షీణత
മണ്ണ് പൊട്ടിച്ചതാക്കൽ ഘടകം,నేల ఎరోడిబిలిటీ కారకం
മണ്ണിന്റെ ഫലഭൂയിഷ്ഠത,నేల సంతానోత్పత్తి
മണ്ണ് ഉല്പത്തി,నేల ఆదికాండము
മണ്ണ് ആരോഗ്യം,నేల ఆరోగ్యం
മണ്ണ് ചക്രവാളം,నేల హోరిజోన్
മണ്ണിന്റെ മാക്രൂറിസംസ്,నేల స్థూల ఆర్గనైజమ్స్
മണ്ണ് മാനേജുമെന്റ്,నేల నిర్వహణ
മണ്ണിന്റെ മൈക്രോബയോളജി,నేల మైక్రోబయాలజీ
മണ്ണിന്റെ സൂക്ഷ്മാണുക്കൾ,నేల సూక్ష్మజీవులు
മണ്ണിന്റെ ഈർപ്പം കമ്മി,నేల తేమ లోటు
മണ്ണിന്റെ ജൈവവസ്തു കാര്യം,నేల సేంద్రియ పదార్థం
മണ്ണിന്റെ പോറോസിറ്റി,నేల సచ్ఛిద్రత
മണ്ണ് ഉൽപാദനക്ഷമത,నేల ఉత్పాదకత
മണ്ണ് പ്രൊഫൈൽ,నేల ప్రొఫైల్
മണ്ണിന്റെ ഗുണനിലവാരം,నేల నాణ్యత
മണ്ണിന്റെ പ്രതികരണം,నేల ప్రతిచర్య
മണ്ണിന്റെ പ്രതിരോധം,నేల నిరోధకత
മണ്ണിന്റെ ലവണത്വം,నేల లవణీయత
മണ്ണ് ശാസ്ത്രം,నేల శాస్త్రం
മണ്ണ് രോഗം,నేల అనారోగ్యం
മണ്ണിന്റെ കൂലി,నేల జల్లెడ
മണ്ണ് പരിഹാരം,నేల ద్రావణం
മണ്ണ് അണുവിമുക്തൻ,నేల స్టెరిలెంట్
മണ്ണിന്റെ ഘടന,నేల నిర్మాణం
മണ്ണ് സസ്പെൻഷൻ,నేల సస్పెన్షన్
മണ്ണ് പരിശോധന,నేల పరీక్ష
മണ്ണ് ടെക്സ്ചർ,నేల ఆకృతి
മണ്ണിന്റെ ജല സാധ്യത,నేల నీటి సామర్థ్యం
മണ്ണ് വെള്ളം,నేల నీరు
സൗരോർജ്ജ സ്ഥിരാങ്കം,సౌర స్థిరాంకం
സൗരവികിരണം,సౌర వికిరణం
സോളാർ സ്പെക്ട്രം,సౌర స్పెక్ట్రం
സോളൈറൈസേഷൻ,సౌరీకరణ
ഏക വിള,ఏకైక పంట
സോളിയം ശതമാനം,కరిగే సోడియం శాతం
സോമാറ്റിക് സെൽ,సోమాటిక్ సెల్
സോമാറ്റിക് ഭ്രൂണം,సోమాటిక్ పిండం
സോമാറ്റിക് ഹൈബ്രിഡൈസേഷൻ,సోమాటిక్ హైబ్రిడైజేషన్
സോർഗം പരിക്ക്,జొన్న గాయం
സോസ് ജീൻ,SOS జన్యువు
തെക്കൻ മായ്ക്കൽ,సదరన్ బ్లాటింగ్
സ്പെയ്സിംഗ് (പ്ലാന്റ്),అంతరం (మొక్క)
സ്പാഡിക്സ്,స్పాడిక్స్
സ്പുട്,స్పాట్
പ്രത്യേക ക്രമീകരണം,ప్రత్యేక అమరిక
പ്രത്യേക വിളവെടുപ്പ്,ప్రత్యేక పంట
പ്രത്യേക കൃഷി,ప్రత్యేక వ్యవసాయం
സ്പീഷീസ്,జాతులు
പ്രത്യേക വിള തീവ്രത സൂചിക,నిర్దిష్ట పంట తీవ్రత సూచిక
പ്രത്യേക ഗുരുത്വാകർഷണം,నిర్దిష్ట ఆకర్షణ
നിർദ്ദിഷ്ട ഈർപ്പം,నిర్దిష్ట తేమ
നിർദ്ദിഷ്ട ഇല പ്രദേശം,నిర్దిష్ట ఆకు ప్రాంతం
Spematogenesis,స్పెర్మాటోజెనిసిస్
എസ്-ഘട്ടം,ఎస్-ఫేజ్
സ്പൈക്ക്,స్పైక్
സ്പഷ്ടമായ,స్పైక్లెట్
സ്പിൻഡിൽ മുൾപടർപ്പു,స్పిండిల్ బుష్
സ്പ്ലാഷ് മണ്ണൊലിപ്പ്,స్ప్లాష్ కోత
സ്ലിഷിംഗ്,స్ప్లికింగ్
ആപ്ലിക്കേഷൻ വിഭജിക്കുക,స్ప్లిట్ అప్లికేషన్
സ്പ്ലിറ്റ് ജീനുകൾ,స్ప్లిట్ జన్యువులు
സ്പ്ലിറ്റ് പ്ലോട്ട് ഡിസൈൻ,స్ప్లిట్ ప్లాట్ డిజైన్
സ്പോഞ്ചി ടിഷ്യു,స్పాంజి టిష్యూ
സ്വതസിദ്ധമായ മ്യൂട്ടേഷൻ,ఆకస్మిక మ్యుటేషన్
ചിതറിപ്പോയ,బీజాంశం
സ്പ്രിംഗളർ ജലസേചനം,స్ప్రింక్లర్ ఇరిగేషన్
സ്പഷ്ടങ്ങള്,స్పడ్డింగ్
പുല്പു,స్పర్
സ്പർ ബെയറിംഗ്,స్పర్ బేరింగ్
സ്ക്വാലില്,స్క్వాల్
ഏജന്റിനെ സ്ഥിരപ്പെടുത്തുന്നു,స్థిరీకరణ ఏజెంట్
അടിസ്ഥാന വ്യതിയാനം,ప్రామాణిక విచలనం
സ്ട്രപ്പിൾ വിള,ప్రధాన పంట
കോഡൺ ആരംഭിക്കുക,ప్రారంభ కోడాన్
സ്റ്റാർട്ടർ പരിഹാരം,స్టార్టర్ పరిష్కారం
സ്റ്റെം ബോറർ,కాండం బోరర్
സ്റ്റെം-അവസാനം,కాండం-ముగింపు
സ്റ്റെനോസ്പെർമോകാർപി,స్టెనోస్పెర్మోకార్పీ
സ്റ്റെപ്പ്,స్టెప్పీ
വഭരണം,స్టెరిలైజేషన్
കളങ്ക സ്വീകാര്യത,స్టిగ్మా గ్రహణశక్తి
കളങ്ക,కళంకం
സ്റ്റിൽറ്റ് റൂട്ട്,స్టిల్ట్ రూట్
മോളോൺ,స్టోలన్
സ്റ്റോമറ്റ,స్టోమాటా
മണ്ഡലം,మలం
കോഡൺ നിർത്തുക,కోడాన్ ఆపు
സ്ട്രാറ്റുചെയ്തു,స్ట్రాటిఫైడ్
സ്ട്രാറ്റിഫിക്കേഷൻ,స్ట్రాటిఫికేషన్
സ്ടോ,గడ్డి
സമ്മര്ദ്ദം,ఒత్తిడి
സ്ട്രിപ്പ് ക്രോപ്പിംഗ്,స్ట్రిప్ పంట
സ്ട്രിപ്പ് ഇന്റർക്രോപ്പിംഗ്,స్ట్రిప్ ఇంటర్‌క్రాపింగ్
സരശാസ്തം,స్ట్రోమా
തല്ലുന്നു,మొండి
കലഹങ്ങൾ,మొద్దు మల్చింగ్
ശൈലി,శైలి
ഉപവിഭാഗം,ఉప తేమ
സൂരിസേഷൻ,సబరేషన్
മുത്തം,మునిగిపోవడం
ഉപജീവന കൃഷി,జీవనాధార వ్యవసాయం
സബ്സൈലിംഗ്,సబ్‌సూలింగ్
ഉപവിഷയങ്ങൾ,ఉప జాతులు
പകരക്കാരൻ ക്രോപ്പിംഗ്,ప్రత్యామ్నాయ పంట
കെ.ഇ.,ఉపరితలం
ഉപരിതല ജലസേചനം,ఉపరితల నీటిపారుదల
തുടർച്ചകമായ,వారసత్వం
ചൂഷണം,రసంతో
സക്കർ,సక్కర్
സുയി-ജനറണം,సుయి-జెనెరిస్
സൂര്യ-ക്യൂറിംഗ്,సన్-క్యూరింగ్
അനുബന്ധ ജലസേചനം,అనుబంధ నీటిపారుదల
അനുബന്ധ സംരംഭം,అనుబంధ సంస్థ
അനുബന്ധ ഇടപെടൽ,అనుబంధ పరస్పర చర్య
സ്യൂപ്ഷർ ജീൻ,సప్రెజర్ జన్యువు
സർഫാകാന്റ്,సర్ఫ్యాక్టెంట్
വരാനിരിക്കുന്ന,అవకాశం
സസ്പെൻഷൻ സംസ്കാരം,సస్పెన్షన్ సంస్కృతి
സുസ്ഥിര കൃഷി,స్థిరమైన వ్యవసాయం
സുസ്ഥിര വികസനം,స్థిరమైన అభివృద్ధి
ആരോദ്ധിക്കല്,సమూహ
വാൾ ഇല,కత్తి ఆకు
സിക്കൺയം,సైకియం
കൈശീയമാക്കല്,సహజీవనం
സിങ്കാമി,సింగామి
അരി തീവ്രത്വ സമ്പ്രദായം,బియ్యం తీవ్రత యొక్క వ్యవస్థ
വ്യവസ്ഥാപരമായ കളനാശിനി,దైహిక హెర్బిసైడ్
കുങ്കുമം,కుసుమ
കുങ്കുമം,కుంకుమ
മുനി,సేజ్
സാൽ,సాల్
സാൽവിയ,సాల్వియా
ചെരുപ്പ് മരം,చెప్పు కలప
സപ്പോട്ട,సపోటా
സ്ക്രൂപ്പിൻ,స్క్రూపైన్
സീബക്ഹോൺ,సీబక్‌హార్న్
ഭാഗികമായി,సెన్నా
സർപന്ത മരം,పాము కలప
എള്ള്,నువ్వులు
പടവളങ്ങ,పాము పొట్లకాయ
സ്നാപ്പ് തണ്ണിമത്തൻ,పుచ్చకాయ స్నాప్
സോപ്പ്നട്ട്,సబ్బు నట్
സോർജം,జొన్న
സോയാബീൻ,సోయాబీన్
സ്പാനിഷ് ചെറി,స్పానిష్ చెర్రీ
ചീര,బచ్చలికూర
സ്പിൻഡിൽ മരം,కుదురు కలప
സ്പോഞ്ച് പൊറോട്ട,స్పాంజ్ పొట్లకాయ
സ്റ്റീവിയ,స్టెవియా
കൊഴുൻ,స్టింగ్ రేగుట
കല്ല് പുഷ്പം,రాతి పువ్వు
സ്ട്രോബെറി,స్ట్రాబెర్రీ
സുഡാൻ പുല്ല്,సుడాన్ గడ్డి
കരിമ്പ്,చెరుకుగడ
വേനൽക്കാല സ്ക്വാഷ്,సమ్మర్ స్క్వాష్
സൂര്യകാന്തി,పొద్దుతిరుగుడు
സൂഹെംപ്പ്,సన్‌హెంప్
സ്വീറ്റ് ക്ലോവർ,తీపి క్లోవర్
മധുരമുള്ള പൊറോട്ട,తీపి పొట్లకాయ
മധുരക്കിഴങ്ങ്,తీపి బంగాళాదుంప
മധുരമുള്ള വയലറ്റ്,తీపి వైలెట్
SAP സക്കർ,సాప్ సక్కర్
കണ്ട ഈച്ച,చూసింది ఫ్లై
സ്കെയിൽ പ്രാണി,స్కేల్ క్రిమి
സെമിലോപ്പർ,సెమిలూపర్
ബോറർ ഷൂട്ട്,షూట్ బోరర్
പട്ടുനാടൻ,పట్టు పురుగు
ഒച്ച്,నత్త
കുരുവി,స్పారో
ചിലന്തി,సాలీడు
അണ്ണാന്,ఉడుత
തോട്ടം ബോറർ,కొమ్మ బోర్
സ്റ്റെം ബോറർ,కాండం బోరర్
തണ്ട് അരക്കെട്ട്,కాండం గిర్డ్లర్
കല്ല് കോവിൾ,స్టోన్ వీవిల్
മണ്ണ് ശാസ്ത്രജ്ഞൻ,నేల శాస్త్రవేత్త
തന്ത്രപരമായ പ്രസ്ഥാനം,వ్యూహాత్మక ఉద్యమం
ടാഗിംഗ് (ലേബലിംഗ്),ట్యాగింగ్
ടാങ്ക് സിൽട്ട്,ట్యాంక్ సిల్ట్
റൂട്ട് ടാപ്പുചെയ്യുക,రూట్ నొక్కండి
ടസ്സൽ (ചോളം),మొక్క
ടാക്സോണമി,వర్గీకరణ
സാങ്കേതികവിദ,సాంకేతికం
മിതശീതോഷ്ണ മേഖല,సమశీతోష్ణ జోన్
താൽക്കാലിക വൈൽറ്റിംഗ്,తాత్కాలిక విల్టింగ్
പരീക്ഷണങ്ങൾ,టెండ్రిల్
ടെൻസിയോമീറ്റർ,టెన్సియోమీటర్
ടെപ്പർ,టెపాల్
ടെറാറ്റോജനി,టెరాటోజెని
അവസാനിപ്പിക്കൽ കോഡൺ,ముగింపు కోడాన్
മട്ടുപ്പാവ്,టెర్రేస్
ടെറസ് ഇടവേള,టెర్రస్ విరామం
ഭൗമ വികിരണം,భూగోళ రేడియేషన్
ഭൗമ കളകൾ,భూసంబంధమైన కలుపు మొక్కలు
ടെസ്റ്റ് ക്രോസ്,టెస్ట్ క్రాస్
പരീക്ഷണ ഭാരം,పరీక్ష బరువు
പരീക്ഷണ,టెస్టా
ടെട്രാട്,టెట్రాడ్
ടെട്രപ്ലോയിഡ്,టెట్రాప్లాయిడ్
ടെട്രാപ്ലോയിഡി,టెట్రాప్లాయిడి
തലലമസ്,థాలమస్
താപ ചാലകത,ఉష్ణ వాహకత
താപ വ്യത്യാസം,థర్మల్ డిఫ్యూసివిటీ
താപ ഇൻഡക്ഷൻ,థర్మల్ ఇండక్షన్
തെർമോകോൾ,థర్మోకపుల్
താർമോഗ്രാഫ്,థర్మోగ్రాఫ్
തെർമോപൈയോഡറിറ്റി,థర్మోపెడిసిటీ
തെർമോറിയോഡറിസം,థర్మోపెరియోడిజం
തെർമോഫൈൽ,థర్మోఫైల్
തെർമോടാക്സിസ്,థర్మోటాక్సిస్
പുറത്തെടുക്കുന്നു,సన్నబడటం
മെതിക്കുന്ന,నూర్పిడి
ടി പ്ലാസ്മിഡ്,టి ప్లాస్మిడ్
ടൈഡൽ ചതുപ്പുകൾ,టైడల్ చిత్తడి నేలలు
ടൈൽ ഡ്രെയിനേജ്,టైల్ డ్రైనేజ్
തികകികല്,టిల్లియబిలిటీ
കൃഷി,పండించడం
ടില്ലർ (പ്ലാന്റ്),టిల్లర్ (మొక్క)
ടിൽവറംഗ്,టిల్లరింగ్
ടില്ലാസിംഗ് സ്റ്റേജ്,టిల్లరింగ్ దశ
ടിൽത്ത്,టిల్త్
ടിഷ്യു പരിശോധന,కణజాల పరీక్ష
കള്ള്,పసిపిల్లలు
സഹിഷ്ണുത,ఓరిమి
മുകളിലെ മണ്ണ്,పై నేల
ടോപനയോ,టోపాటో
ടോപ്പ് ഡ്രസ്സിംഗ്,టాప్-డ్రెస్సింగ్
ടോപ്പോകലോളജി,టోపోక్లిమాటాలజీ
ടോപ്പിംഗ് (പുകയില),పైన ఉండిపోయిన పొగాకు)
മൊത്തം ദഹിപ്പിക്കുന്ന പോഷകത്തെ,మొత్తం జీర్ణమయ్యే పోషకం
ആകെ ഘടക ഉൽപാദനക്ഷമത,మొత్తం కారకాల ఉత్పాదకత
മൊത്തം ലയിക്കുന്ന സോളിഡുകൾ,మొత్తం కరిగే ఘనపదార్థాలు
ടോളങ്കിപ്പൻസി,టోటిపోటెన్సీ
വിഷാംശം,విషపూరితం
ടോക്സിൻ,టాక్సిన్
ഘടകങ്ങൾ കണ്ടെത്തുക,ట్రేస్ ఎలిమెంట్స్
ട്രേസർ ഘടകങ്ങൾ,ట్రేసర్ ఎలిమెంట్స్
ഇടപെടുന്നത്,లావాదేవీలు
പകരാവസ്ഥ,ట్రాన్స్క్రిప్షన్
രൂപാന്തരം,పరివర్తన
സംഗഹദൈവ്,ట్రాన్స్‌జెనిక్
വിവർത്തനം,అనువాదం
ആത്മീയം,ట్రాన్స్‌లోకేషన్
പിന്കങ്ങല്,ప్రసారం
ട്രാൻസ്പര്യ ഗുണകം,ట్రాన్స్పిరేషన్ గుణకం
ട്രാൻസ്പിറിയൽ പുൾ,ట్రాన్స్పిరేషన్ పుల్
ട്രാൻസ്രേഷൻ അനുപാതം,ట్రాన్స్పిరేషన్ నిష్పత్తి
ട്രാൻസ്പ്ലാൻറ് ഷോക്ക്,మార్పిడి షాక్
ട്രാൻസ്പ്ലാൻറ്റർ,మార్పిడి
പറിച്ചുനടല്,మార్పిడి
മണ്ണ് കൊണ്ടുപോയ മണ്ണ്,రవాణా చేసిన నేల
ട്രാൻസ്പോണ്,ట్రాన్స్‌పోసన్
തിരശ്ചീന ഡ്രെയിനേജ്,విలోమ పారుదల
കെണി വിളകൾ,ఉచ్చు పంటలు
ചവറ്റുകുട്ട,చెత్త
ആചരണം,చికిత్స
മരം ക്രോപ്പിംഗ്,చెట్టు పంట
ട്രീ റിംഗ്,చెట్టు ఉంగరం
പരീക്ഷണം,ట్రయల్
ട്രിക്കിൾ ഇറിഗേഷൻ,ఇరిగేషన్ మోసగించండి
ഘടകം ട്രിഗർ ചെയ്യുക,ట్రిగ్గర్ కారకం
ത്രിവദ്ധമായ,ట్రిప్లాయిడ్
ട്രിപ്പിൾ ക്രോപ്പിംഗ്,ట్రిపుల్ క్రాపింగ్
ട്രോഫിക് ലെവൽ,ట్రోఫిక్ స్థాయి
ട്രോപ്പിക് പ്രസ്ഥാനങ്ങൾ,ట్రాపిక్ కదలికలు
ഉഷ്ണമേഖലാ പ്രദേശത്ത്,ఉష్ణమండల ప్రాంతం
ഉഷ്ണമേഖല,ఉష్ణమండల
യഥാർത്ഥ സാന്ദ്രത,నిజమైన సాంద్రత
യഥാർത്ഥ ദഹനത,నిజమైన డైజెస్టిబిలిటీ
വെട്ടിച്ചുരുക്കിയ പ്രൊഫൈൽ,కత్తిరించబడిన ప్రొఫైల్
വെട്ടിച്ചുരുക്കിയ മണ്ണ്,కత్తిరించిన నేల
സുനാമി,సునామి
കിഴങ്ങുവർഗ്ഗ വിളകൾ,గడ్డ దినుసు పంటలు
കിഴങ്ങ്,ట్యూబర్
മുഴ,కణితి
മണ്ണിന്റെ ചൂഷണം,మట్టి యొక్క పంక్తి
തുണ്ട്ര,టండ్రా
ടർഫ്,మట్టిగడ్డ
തുർജ്ജനമായ,టర్గిడ్
ടർഗോർ ചലനം,టర్గర్ ఉద్యమం
ടർഗോർ മർദ്ദം,టర్గర్ పీడనం
ടർഗോർ,టర్గర్
ടർണിന്റെ സിൻഡ്രോം,టర్నర్ సిండ్రోమ్
തരം (പ്ലാന്റ്),రకం (మొక్క)
ടൈപ്പ് I പിശക്,టైప్ I లోపం
ടൈപ്പ് II പിശക്,టైప్ II లోపం
ടൈറ്റി ടോഹൂൺ,టైఫూన్
പുഴലിക്കല്,చింతపండు
ടാരഗൺ,టార్రాగన్
ക്ഷേത്രം അല്ലെങ്കിൽ പഗോഡ ട്രീ,ఆలయం లేదా పుచ్చోమ చెట్టు
തുണി,తిస్టిల్
തുജ,థుజా
തൈം,థైమ్
പുകയില,పొగాకు
തക്കാളി,టమోటా
വൃക്ഷം,దు orrow ఖం చెట్టు
ܘNITICE,ట్రిటికేల్
കാഹളം മുന്തിരിവതാവ്,ట్రంపెట్ వైన్
Tuberose,ట్యూబెరోస్
മഞ്ഞൾ,పసుపు
തക്കാരിച്ചെടി,టర్నిప్
ടൈമ്മ (ഇന്ത്യൻ റീഡ് മാസ്),భారతీయుగపు ఎర్ర ఖున్నము
ചായ കൊതുക്,టీ దోమ
ടെർമിറ്റുകൾ (വെളുത്ത ഉറുമ്പ്),చెంప
ഇലപ്പെടുപ്പുകൾ,త్రిప్స్
അൾട്രൊരെണ്ടര്ഫ്യൂഗേഷൻ,అల్ట్రాసెంట్రిఫ్యూగేషన్
അൾട്രാസൗണ്ട്,అల్ట్రాసౌండ్
ഉമ്പ്,అంబెల్
അധികാരപ്പെടുത്തിയിട്ടില്ല,అన్‌కౌప్లింగ్
ഫലമില്ലാത്തത്,అవాంఛనీయమైనది
ഞരമ്പമില്ലാത്ത,వివేకం
സാർവത്രിക ജനിറ്റിക് കോഡ്,యూనివర్సల్ జన్యు కోడ్
സാർവത്രിക മണ്ണിന്റെ നഷ്ടം,సార్వత్రిక నేల నష్టం
അപൂരിത ഫാറ്റി ആസിഡുകൾ,అసంతృప్త కొవ్వు ఆమ్లాలు
ഇളം അരി,అప్‌ల్యాండ్ రైస్
ഉദതം,ఎత్తైన చోటు
അർബൻ കമ്പോസ്റ്റ്,పట్టణ కంపోస్ట్
യുആർഎ,యూరియా
മൂലം,యూరియా
ഉല്ലാ പുല്ല്,ఉల్లా గడ్డి
വാക്സിന്,టీకా
വാക്യൂൾ,వాక్యూల్
മൂല്യവർദ്ധിത കൃഷി,విలువ-ఆధారిత వ్యవసాయం
മൂല്യവർദ്ധിത ഉൽപ്പന്നം,విలువ జోడించిన ఉత్పత్తి
മൂല്യങ്ങൾ,విలువ అదనంగా
മൂല്യ വില അനുപാതം,విలువ ఖర్చు నిష్పత్తి
VAM (വെസിക്കുലാർ അർബുലർ),దవడ ఎముక
നീരാവി ചൂട് ചികിത്സ,ఆవిరి వేడి చికిత్స
ബാഷ്പ മർദ്ദം,ఆవిరి పీడనం
വേരിയബിളിന്,వేరియబుల్ ఖర్చు
വേരിയബിൾ ജീൻ,వేరియబుల్ జన్యువు
വേരിയബിൾ റേറ്റ് ടെക്നോളജി,వేరియబుల్ రేట్ టెక్నాలజీ
വേൾഡ്,వ్యత్యాసం
വതാസം,వైవిధ్యం
വൈവിധം,వెరైటీ
വെക്റ്റർ,వెక్టర్
സസ്യങ്ങൾ,వృక్ష సంపద
സസ്യഭക്ഷണം,వృక్షసంపద క్షీణత
സസ്യ തടസ്സം,ఏపుగా ఉండే అవరోధం
തുമ്പില് കവർ,ఏపుగా కవర్
തുമ്പില് പ്രചരണം,ఏపుగా ప్రచారం
തുമ്പില് വേദി,ఏపుగా ఉండే దశ
ആരാധന,వెనిషన్
പരിധി,వర్మికాస్టింగ్స్
മണ്ണിര കമ്പോസ്റ്റ്,వర్మికంపోస్ట్
Veneralial,వర్నలైజేషన్
