Odiya,Malayalam
"1. ପାଇ ଗ୍ରାଫ୍, 2. ପି ଗ୍ରାଫ୍ |","1.പൈ ഗ്രാഫ്, 2.പൈ ഗ്രാഫ്"
ବ୍ୟବଧାନ,ഇടവേള
ପିକ୍ସେଲ |,പിക്സൽ
ସରଳ ascii,ലളിതമായ ascii
ସାଧାରଣ ପାଠ,സാധാരണ ടെക്സ്റ്റ്
ଯୋଜନା କରନ୍ତୁ |,പ്ലാൻ ചെയ്യുക
"ପ୍ଲାଟଫର୍ମ, ପ୍ଲାଟଫର୍ମ |","പ്ലാറ്റ്ഫോം, പ്ലാറ്റ്ഫോം"
ଷଡଯନ୍ତ୍ରକାରୀ,തന്ത്രജ്ഞൻ
ଡ୍ରାଫ୍ଟ ହେଡ୍,ഡ്രാഫ്റ്റിംഗ് തല
ପ୍ଲଗବୋର୍ଡ |,പ്ലഗ്ബോർഡ്
ବିଡ୍,ലേലം വിളിക്കുക
ସାଇଟ୍ ପ୍ରୋଟୋକଲ୍ (PPP),സൈറ്റ് ടു സൈറ്റ് പ്രോട്ടോക്കോൾ (PPP)
ସୂଚକ,സൂചിക
ପୋଲାରାଇଜେସନ୍,ധ്രുവീകരണം
ଅନୁମତି,ക്രമമാറ്റം
ବହୁଭୂଜ କାଟିବା |,ബഹുഭുജ കത്രിക
ପଲିମୋର୍ଫିଜିମ୍ |,ബഹുരൂപത
ବହୁଭୂତ,ബഹുപദം
POP (ପୋଷ୍ଟ ଅଫିସ୍ ପ୍ରୋଟୋକଲ୍),POP (പോസ്റ്റ് ഓഫീസ് പ്രോട്ടോക്കോൾ)
"1. ସିନ୍ ଅପ୍ ମେନୁ, 2. ଦୃଶ୍ୟମାନ ମେନୁ |","1.സിൻ-അപ്പ് മെനു, 2.പിയർ മെനു"
ପୋର୍ଟେବିଲିଟି |,പോർട്ടബിലിറ്റി
ଚିତ୍ରିତ |,ചിത്രീകരിച്ചത്
କ୍ରମାଗତ,തുടർച്ചയായി
"1. ବ୍ୟାକ୍ ସ୍କ୍ରିପ୍ଟ, 2. ବ୍ୟାକ୍ ସ୍କ୍ରିପ୍ଟ |","1.ബാക്ക് സ്ക്രിപ്റ്റ്, 2.ബാക്ക് സ്ക്രിപ്റ്റ്"
ପଛ ବିଟ୍,ബാക്ക് ബിറ്റ്
ସଂଲଗ୍ନ ହୋଇଛି |,ഘടിപ്പിച്ചിരിക്കുന്നു
ବନ୍ଦ,അടുത്ത്
ଅଣ-ବ electric ଦ୍ୟୁତିକ |,നോൺ-ഇലക്ട്രിക്
ବ electric ଦ୍ୟୁତିକ,ഇലക്ട്രിക്
ଶକ୍ତି ପ୍ରାପ୍ତକର୍ତ୍ତା,പവർ റിസീവർ
ପ୍ରି ସ୍ପିଡ୍ ବିଟ୍ |,പ്രീ സ്പീഡ് ബിറ്റ്
ପ୍ରାଥମିକତା ଗ୍ରାଫ୍ |,മുൻഗണന ഗ്രാഫ്
ପୂର୍ବାନୁମାନ,പ്രവചിക്കുക
ପୂର୍ବ-ଶୂନ୍ୟ ଯୋଜନା,പ്രീ-എംപ്റ്റീവ് ഷെഡ്യൂളിംഗ്
ଉପସର୍ଗ,പ്രിഫിക്സഡ്
ପୂର୍ବାବଲୋକନ,പ്രീപ്രോസസിംഗ്
ପ୍ରକ୍ରିୟା,പ്രക്രിയ
ପ୍ରକ୍ରିୟା ସୁଇଚ୍,പ്രോസസ്സ് സ്വിച്ച്
ପ୍ରକ୍ରିୟାକରଣ,പ്രോസസ്സിംഗ്
ସଞ୍ଚାଳକ,പ്രൊസസർ
ଉତ୍ପାଦନ,ഉത്പാദനം
"1. ପ୍ରୋଗ୍ରାମ୍, 2. ପ୍ରୋଗ୍ରାମ୍","1.പ്രോഗ്രാം, 2.പ്രോഗ്രാം"
ପ୍ରୋଗ୍ରାମ ବ୍ୟାଖ୍ୟା,പ്രോഗ്രാം വ്യാഖ്യാനം
ପ୍ରୋଗ୍ରାମ୍ ବ୍ରେକ୍,പ്രോഗ്രാം ബ്രേക്ക്
ପ୍ରୋଗ୍ରାମ୍ ଫିକ୍ସ,പ്രോഗ്രാം പരിഹരിക്കുക
ପ୍ରୋଗ୍ରାମ ଡିଜାଇନ୍,പ്രോഗ്രാം ഡിസൈൻ
"ପ୍ରୋଗ୍ରାମ ମୂଲ୍ୟାଙ୍କନ ସମୀକ୍ଷା କ ech ଶଳ (PERT, PERT)","പ്രോഗ്രാം ഇവാലുവേഷൻ റിവ്യൂ ടെക്നിക്കുകൾ (PERT, PERT)"
ପ୍ରୋଗ୍ରାମ୍ ବିରତି |,പ്രോഗ്രാം താൽക്കാലികമായി നിർത്തുക
"1. ପ୍ରୋଗ୍ରାମ୍ ଲାଇବ୍ରେରୀ, 2. ପ୍ରୋଗ୍ରାମ୍ ସଂଗ୍ରହ |","1.പ്രോഗ്രാം ലൈബ്രറി, 2.പ്രോഗ്രാം ശേഖരണം"
ପ୍ରୋଗ୍ରାମ୍ ଚଲାନ୍ତୁ |,പ്രോഗ്രാം റൺ
"1. ପ୍ରୋଗ୍ରାମର୍, 2. ପ୍ରୋଗ୍ରାମର୍","1. പ്രോഗ്രാമർ, 2. പ്രോഗ്രാമർ"
prolog,പ്രോലോഗ്
p-rom,പ്രോം
"1. ଟ୍ରାନ୍ସମିସନ୍, 2. ଆମ୍ପ୍ଲାଇଫେସନ୍ |","1. ട്രാൻസ്മിഷൻ, 2. ആംപ്ലിഫിക്കേഷൻ"
ହାସଲ ଯୋଗ୍ୟ,നേടാവുന്നത്
ସୁରକ୍ଷିତ ଚାବି |,സംരക്ഷിത കീ
ସୁରକ୍ଷା,സംരക്ഷണം
ପ୍ରୋଟୋକଲ୍,പ്രോട്ടോക്കോൾ
"1. ପ୍ରୋଟୋକଲ୍ ସ୍ଥାନାନ୍ତର, 2. ପ୍ରୋଟୋକଲ୍ ଅନୁବାଦ, 3. ପ୍ରୋଟୋକଲ୍ ବ୍ୟାଖ୍ୟା","1. പ്രോട്ടോക്കോൾ ട്രാൻസ്ഫർ, 2. പ്രോട്ടോക്കോൾ വിവർത്തനം, 3. പ്രോട്ടോക്കോൾ വ്യാഖ്യാനം"
ଛଉ କୋଡ୍ |,വ്യാജ കോഡ്
"1. ପବ୍ଲିକ୍ ଡାଟା, 2. ପବ୍ଲିକ୍ ଡାଟା ନେଟୱାର୍କ |","1.പബ്ലിക് ഡാറ്റ, 2.പബ്ലിക് ഡാറ്റ നെറ്റ്‌വർക്ക്"
"1. ପବ୍ଲିକ୍ ଡୋମେନ୍, 2. ପବ୍ଲିକ୍ ଡୋମେନ୍ |","1.പബ്ലിക് ഡൊമെയ്ൻ, 2.പബ്ലിക് ഡൊമെയ്ൻ"
ସର୍ବସାଧାରଣ କି ଏନକ୍ରିପସନ୍ |,പൊതു കീ എൻക്രിപ്ഷൻ
ନାଡ,പൾസ്
ନାଡ କୋଡ୍ ମଡ୍ୟୁଲେସନ୍ |,പൾസ് കോഡ് മോഡുലേഷൻ
ପଲ୍ସ ଡିଜିଟାଲ୍ ମଡ୍ୟୁଲେସନ୍ (PDM),പൾസ് ഡിജിറ്റൽ മോഡുലേഷൻ (PDM)
spandavali,സ്പന്ദാവലി
ବିରାମ ଚିହ୍ନ,വിരാമചിഹ്നം
"ଚାପ, ପୁରଣ","സമ്മർദ്ദം, പൂരിപ്പിക്കുക"
ଅଟୋମେଟା ଡାଉନଲୋଡ୍ କରନ୍ତୁ |,ഓട്ടോമാറ്റ ഡൗൺലോഡ് ചെയ്യുക
ଭୂଲମ୍ବ ତାଲିକା |,ലംബ പട്ടിക
ଚତୁର୍ଭୁଜ,ചതുർഭുതം
"1. ଯୋଗ୍ୟତା, 2. ଯୋଗ୍ୟତା","1.യോഗ്യത, 2.യോഗ്യത"
ପରିମାଣ,ക്വാണ്ടിഫയർ
ପରିମାଣ କରିବାକୁ,കണക്കാക്കാൻ
ପରିମାଣ,ഘടകാംശം
କ୍ୱାଣ୍ଟମ୍,ക്വാണ്ടം
କ୍ୱାଣ୍ଟମ୍ ଘଣ୍ଟା |,ക്വാണ്ടം ക്ലോക്ക്
"1. କ୍ୱାଣ୍ଟମ୍ କାପୁଟାନ୍, 2. କ୍ୱାଣ୍ଟମ୍ ଗଣନା |","1.ക്വാണ്ടം കപുടൻ, 2.ക്വാണ്ടം കമ്പ്യൂട്ടേഷൻ"
ଉଦାହରଣ ଜିଜ୍ଞାସା |,ഉദാഹരണ ചോദ്യം
"1. ଅନୁସନ୍ଧାନ, 2. ଅନୁସନ୍ଧାନ","1. അന്വേഷണം, 2. അന്വേഷണം"
ଜିଜ୍ଞାସା ଭାଷା |,ചോദ്യ ഭാഷ
ଜିଜ୍ଞାସା ପ୍ରକ୍ରିୟାକରଣ |,അന്വേഷണ പ്രോസസ്സിംഗ്
ଧାଡି,ക്യൂ
ଧାଡି ପରିଚାଳନା,വരി മാനേജ്മെന്റ്
ଧାଡି ରେଜିଷ୍ଟର |,വരി രജിസ്റ്റർ
"1. ଧାଡି ନେଟୱାର୍କ, 2. ଧାଡି ନେଟୱାର୍କ |","1. റോ നെറ്റ്‌വർക്ക്, 2. റോ നെറ്റ്‌വർക്ക്"
ଧାଡି ସିଦ୍ଧାନ୍ତ |,വരി സിദ്ധാന്തം
ଦ୍ରୁତ ପ୍ରବେଶ ସ୍ମୃତି,ഫാസ്റ്റ് ആക്സസ് മെമ്മറി
Quotient,ക്വട്ടേഷൻ
ରେଡିଓ ଫ୍ରିକ୍ୱେନ୍ସି ହସ୍ତକ୍ଷେପ (RFI),റേഡിയോ ഫ്രീക്വൻസി ഇടപെടൽ (RFI)
ରେଡିକ୍ସ |,റാഡിക്സ്
ରାଣ୍ଡମ୍ ଆକ୍ସେସ୍ କମ୍ପ୍ୟୁଟର ଉପକରଣ (RACE),റാൻഡം ആക്സസ് കമ്പ്യൂട്ടർ ഉപകരണങ്ങൾ (RACE)
ରାଣ୍ଡମ୍ ଆକ୍ସେସ୍ ମେମୋରୀ (RAM),റാൻഡം ആക്‌സസ് മെമ്മറി (റാം)
ଅନିୟମିତ ସ୍କାନିଂ |,ക്രമരഹിതമായ സ്കാനിംഗ്
"1.raster, 2.raster","1.റാസ്റ്റർ, 2.റാസ്റ്റർ"
ରାଷ୍ଟର ସ୍କାନିଂ |,റാസ്റ്റർ സ്കാനിംഗ്
ପୁନ eng ନିର୍ମାଣ,പുനർനിർമ്മാണം
ପୁନର୍ଜୀବନ,പുനരുജ്ജീവിപ്പിക്കൽ
"1. ଅଭିଗମ୍ୟତା, 2. ଅଭିଗମ୍ୟତା |","1. പ്രവേശനക്ഷമത, 2. പ്രവേശനക്ഷമത"
ପ reading ିବା,വായന
ମୁଣ୍ଡ ପ reading ିବା |,വായന തല
"1. କେବଳ ପ read, 2. କେବଳ ପ read |","1. വായിക്കാൻ മാത്രം, 2. വായിക്കാൻ മാത്രം"
"1. କେବଳ ସ୍ମୃତି ପ read, 2. କେବଳ ସ୍ମୃତି ପ read |","1. റീഡ് ഒൺലി മെമ്മറി, 2. റീഡ് ഒൺലി മെമ്മറി"
ଲେଖା ମୁଣ୍ଡ ପ reading ୁଛି |,വായന എഴുത്ത് തല
"1. ପ cycle ଼ିବା ଚକ୍ର, 2. ଲେଖିବା ଚକ୍ର |","1. വായനാ ചക്രം, 2. എഴുത്ത് ചക്രം"
"1. ପ Cy ିବା ଚକ୍ର, 2. ହେଡ୍ ଲେଖିବା |","1. റീഡിംഗ് സൈക്കിൾ, 2. റൈറ്റിംഗ് ഹെഡ്"
"1. ସ୍ମୃତି ପ reading ିବା, 2. ସ୍ମୃତି ଲେଖିବା |","1. വായനാ മെമ്മറി, 2. എഴുത്ത് മെമ്മറി"
ପାଠକ,വായനക്കാരൻ
"ପ reading ିବା, ପ reading ିବା","വായന, വായന"
"1. ପ out ଼ିବା, 2. ପୋଷ୍ଟ ପ reading ିବା |","1. വായിക്കുക, 2. പോസ്റ്റ് റീഡിംഗ്"
ସମୟ ବାସ୍ତବ |,യഥാർത്ഥ സമയം
"1. ଦ୍ରୁତ ପ୍ରତିକ୍ରିୟା ପ୍ରକ୍ରିୟାକରଣ, 2. ତୁରନ୍ତ ପ୍ରତିକ୍ରିୟା ପ୍ରକ୍ରିୟାକରଣ |","1. ദ്രുത പ്രതികരണ പ്രോസസ്സിംഗ്, 2. ഉടനടി പ്രതികരണ പ്രോസസ്സിംഗ്"
ରସିଦ,റിസീവർ
ସ୍ୱୀକୃତି ତର୍କ,തിരിച്ചറിയൽ യുക്തി
ପୁନ repr ପ୍ରୋଗ୍ରାମିଂ ସ୍ଥାନାନ୍ତର |,റീപ്രോഗ്രാമിംഗ് കൈമാറ്റം
ରେକର୍ଡ,റെക്കോർഡ്
"1. ରେକର୍ଡିଂ ହେଡ୍, 2. ରେକର୍ଡିଂ ହେଡ୍ |","1. റെക്കോർഡിംഗ് ഹെഡ്, 2. റെക്കോർഡിംഗ് ഹെഡ്"
ସଠିକ୍ ତ୍ରୁଟି |,തിരുത്താവുന്ന തെറ്റ്
ପୂର୍ଣ୍ଣତା,നിവൃത്തി
ପୁନରାବୃତ୍ତି ଥିଓରେମ୍ |,ആവർത്തന സിദ്ധാന്തം
ପୁନ yc ବ୍ୟବହାର,റീസൈക്ലിംഗ്
ପୁନରାବୃତ୍ତି କାର୍ଯ୍ୟ,ആവർത്തന പ്രവർത്തനം
କ୍ଷୁଦ୍ରକରଣ ନିର୍ଦ୍ଦେଶ ସେଟ୍ କମ୍ପ୍ୟୁଟର (RISC),മിനിയേച്ചറൈസ്ഡ് ഇൻസ്ട്രക്ഷൻ സെറ്റ് കമ്പ്യൂട്ടർ (RISC)
ଅନାବଶ୍ୟକତା |,ആവർത്തനം
"1. ନିର୍ଭରଶୀଳ ଡିସ୍କ, 2. ଡିସ୍କର ଅତିରିକ୍ତ ଆରେ (ଲାଲ୍)","1. സ്വതന്ത്ര ഡിസ്ക്, 2. ഡിസ്കുകളുടെ അധിക നിര (ചുവപ്പ്)"
ପୁନ entry- ପ୍ରବେଶ,വീണ്ടും പ്രവേശനം
ପୁନ entry- ପ୍ରବେଶ ସଂକେତ |,വീണ്ടും എൻട്രി കോഡ്
ସନ୍ଦର୍ଭ,റഫറൻസ്
ରେଫରେନ୍ସ ଅଖଣ୍ଡତା |,റഫറൻഷ്യൽ സമഗ്രത
ପ୍ରତିଫଳନ,പ്രതിഫലനം
ପ୍ରତିଫଳନ,പ്രതിഫലനം
ପ୍ରତିଫଳନ,അപവർത്തനം
ସତେଜ,പുതുക്കൽ
ପୁନର୍ଜନ୍ମ,പുനരുജ്ജീവനം
ପଞ୍ଜିକରଣ କର |,രജിസ്റ്റർ ചെയ്യുക
ନିୟମିତ ବ୍ୟାକରଣ,പതിവ് വ്യാകരണം
ସମ୍ପର୍କ,ബന്ധം
ସମ୍ବନ୍ଧୀୟ ଡାଟାବେସ୍ |,റിലേഷണൽ ഡാറ്റാബേസ്
ରିଲାଏନ୍ସ ଡାଟାବେସ୍ ମ୍ୟାନେଜମେଣ୍ଟ ସିଷ୍ଟମ୍ (RDBMS),റിലേഷണൽ ഡാറ്റാബേസ് മാനേജ്മെന്റ് സിസ്റ്റം (RDBMS)
ସମ୍ବନ୍ଧୀୟ ମଡେଲ୍ |,റിലേഷണൽ മോഡൽ
"1. ସମ୍ପର୍କୀୟ, 2. ସମ୍ପର୍କୀୟ","1. ബന്ധു, 2. ബന്ധു"
ସମ୍ପର୍କୀୟ ଠିକଣା,ബന്ധു വിലാസം
"1. ରିଲେ, 2. ସଂକ୍ରମଣ","1. റിലേ, 2. ട്രാൻസ്മിഷൻ"
ନିର୍ଭରଯୋଗ୍ୟତା ମଡେଲ୍ |,വിശ്വാസ്യത മോഡൽ
ନିର୍ଭରଯୋଗ୍ୟ,വിശ്വസനീയം
"1. ସ୍ଥାନାନ୍ତରିତ କୋଡ୍, 2. ସ୍ଥାନାନ୍ତରଯୋଗ୍ୟ ତଥ୍ୟ |","1. റീലൊക്കേറ്റബിൾ കോഡ്, 2. റീലൊക്കേറ്റബിൾ ഡാറ്റ"
ବହୁତ ଦୂର,ബഹുദൂരം
ସୁଦୂର ଫିଡର୍ |,റിമോട്ട് ഫീഡർ
ସୁଦୂର କାର୍ଯ୍ୟ ପ୍ରବେଶ,റിമോട്ട് വർക്ക് എൻട്രി
"1. ରିମୋଟ୍ ଅଧିବେଶନ ଆରମ୍ଭ, 2. ରିମୋଟ ଲଗଇନ୍ |","1.റിമോട്ട് സെഷൻ ആരംഭം, 2.റിമോട്ട് ലോഗിൻ"
ସୁଦୂର ପ୍ରକ୍ରିୟା ନିମନ୍ତ୍ରଣ (RPC),റിമോട്ട് പ്രൊസീജർ ഇൻവോക്കേഷൻ (RPC)
ରିମୋଟ ସେନ୍ସିଂ |,വിദൂര സംവേദനം
ନାମ ପରିବର୍ତ୍ତନ,പേരുമാറ്റുന്നു
"1. ରେଣ୍ଡରିଂ, 2. ସମର୍ପଣ |","1. റെൻഡറിംഗ്, 2. സമർപ്പണം"
ପୁନରାବୃତ୍ତି,ആവർത്തനക്കാരൻ
ଉତ୍ତର,ഉത്തരം
"1. ଅନୁରୋଧ, 2. ଅନୁରୋଧ","1. അഭ്യർത്ഥന, 2. അഭ്യർത്ഥന"
ମନ୍ତବ୍ୟ ଅନୁରୋଧ (RFC),അഭിപ്രായ അഭ്യർത്ഥന (RFC)
"1. ପୁନ Prot ପ୍ରୋଟୋକଲ୍, 2. ପ୍ରତିକ୍ରିୟା ପ୍ରୋଟୋକଲ୍ |","1.അഭ്യർത്ഥന പ്രോട്ടോക്കോൾ, 2. പ്രതികരണ പ്രോട്ടോക്കോൾ"
ପୁନରାବୃତ୍ତି ପ୍ରୋଗ୍ରାମ୍ |,ആവർത്തന പ്രോഗ്രാം
ଅନୁସନ୍ଧାନ |,ഗവേഷണം
ଚକ୍ର ପୁନରୁଦ୍ଧାର କରନ୍ତୁ |,ചക്രം പുനഃസ്ഥാപിക്കുക
ସ୍ମାରକବାଦୀ,സ്മാരകവാദി
ଭିନ୍ନତା,വ്യത്യാസം
ଉତ୍ସଗୁଡ଼ିକ,വിഭവങ്ങൾ
ପ୍ରତିକ୍ରିୟା ସମୟ,പ്രതികരണ സമയം
"1. ରେଷ୍ଟାର୍ଟ, 2. ରେଷ୍ଟାର୍ଟ","1.പുനരാരംഭിക്കുക, 2.പുനരാരംഭിക്കുക"
ପୁନରୁଦ୍ଧାର,പുനഃസ്ഥാപിക്കൽ
ପୁନ-ଚିହ୍ନ,വീണ്ടും കണ്ടെത്തുക
"1. ପୁନ-ପଠାଇବା, 2. ପୁନ communication ଯୋଗାଯୋଗ |","1. വീണ്ടും അയയ്ക്കൽ, 2. വീണ്ടും ആശയവിനിമയം"
ପୁନରୁଦ୍ଧାର,വീണ്ടെടുക്കൽ
ପୁଣିଥରେ ଚେଷ୍ଟା କରନ୍ତୁ,വീണ്ടും ശ്രമിക്കുക
"1. ରିଗ୍ରେସନ୍, 2. ରିଟର୍ନ","1.റിഗ്രഷൻ, 2.റിട്ടേൺ"
ରିଗ୍ରେସନ୍ କୋଡ୍,റിഗ്രഷൻ കോഡ്
ରିଗ୍ରେସନ୍ ଚାବି |,റിഗ്രഷൻ കീ
ପୁନ us ବ୍ୟବହାର ଯୋଗ୍ୟ କୋଡ୍ |,വീണ്ടും ഉപയോഗിക്കാവുന്ന കോഡ്
ପୁନ rew ଲିଖନଯୋଗ୍ୟ |,മാറ്റിയെഴുതാവുന്നത്
rgb ମନିଟର,rgb മോണിറ്റർ
ରିବନ୍,റിബൺ
ସରକାରୀ ସମସ୍ୟା |,ഔദ്യോഗിക പ്രശ്നം
"1. ରୋବଟ୍, 2. ମେକାନିକ୍, 3. ମେକାନିଜିମ୍ |","1.റോബോട്ട്, 2.മെക്കാനിക്, 3.മെക്കാനിസം"
"1. ଯାନ୍ତ୍ରିକ ବିଜ୍ଞାନ, 2. ଯାନ୍ତ୍ରିକ ଆନ୍ଥ୍ରୋପୋଲୋଜି |","1.മെക്കാനിസ്റ്റിക് സയൻസ്, 2.മെക്കാനിസ്റ്റിക് ആന്ത്രോപോളജി"
"ଶକ୍ତିଶାଳୀ, ଶକ୍ତିଶାଳୀ","ശക്തമായ, ശക്തമായ"
ଭୂମିକା,പങ്ക്
ପୁନର୍ବାର ଗଡ଼ୁଛି |,വീണ്ടും ഉരുളുന്നു
engulfment,വിഴുങ്ങൽ
ଆଉଟଫ୍ଲୋ,ഒഴുക്ക്
"1. କେବଳ ସ୍ମୃତି ପ Read ନ୍ତୁ, 2. କେବଳ ସ୍ମୃତି ପ Read ନ୍ତୁ (ROM)","1. റീഡ് ഒൺലി മെമ്മറി, 2. റീഡ് ഒൺലി മെമ്മറി (റോം)"
ମୂଳ,ഒറിജിനൽ
ପ୍ୟାରେଣ୍ଟ୍ ଡିରେକ୍ଟୋରୀ |,പാരന്റ് ഡയറക്ടറി
ଆନୁମାନିକ ତ୍ରୁଟି |,ഏകദേശ പിശക്
"1. ରାଉଟର, 2. ରାଉଟର","1. റൂട്ടർ, 2. റൂട്ടർ"
"ରାଉଟିଙ୍ଗ୍, ରାଉଟିଙ୍ଗ୍ |","റൂട്ടിംഗ്, റൂട്ടിംഗ്"
RS232C ଇଣ୍ଟରଫେସ୍ |,RS232C ഇന്റർഫേസ്
RSA ଏନକ୍ରିପସନ୍ |,RSA എൻക്രിപ്ഷൻ
rtc,rtc
କାର୍ଯ୍ୟର ସବିଶେଷ କୋଡିଂ |,വർക്ക്‌സ്‌പേസ് കോഡിംഗ്
କାର୍ଯ୍ୟକାଳ,കാലാവധി
ଚାଲିବା ସମୟ ତ୍ରୁଟି |,റൺടൈം പിശക്
"1. ନମୁନା, 2. ନମୁନା","1. സാമ്പിൾ, 2. സാമ്പിൾ"
ନମୁନା ସଂଗ୍ରହ,സാമ്പിൾ
"1. ସାଟେଲାଇଟ୍, 2. ସାଟେଲାଇଟ୍","1.ഉപഗ്രഹം, 2.ഉപഗ്രഹം"
ପରିପୃଷ୍ଠା,സാച്ചുറേഷൻ
ସଞ୍ଚୟ କରନ୍ତୁ |,രക്ഷിക്കും
"1. ମାପନୀୟତା, 2. ମାପନୀୟତା |","1. സ്കേലബിളിറ്റി, 2. സ്കേലബിളിറ്റി"
ସ୍କାଲାର୍ |,സ്കെയിലർ
ସ୍କାନିଂ,സ്കാനിംഗ്
ଲ୍ୟାଣ୍ଡସ୍କେପ୍,ഭൂപ്രകൃതി
ନିର୍ଧାରକ,ഷെഡ്യൂളർ
ସ୍କ୍ରିନ୍ ପ୍ରତିଫଳନ ପ୍ରୋଜେକ୍ଟର୍ |,സ്ക്രീൻ പ്രതിഫലനം പ്രൊജക്ടർ
ସ୍କ୍ରିପ୍ଟ,സ്ക്രിപ്റ്റ്
ସ୍କ୍ରିପ୍ଟିଂ ଭାଷା |,സ്ക്രിപ്റ്റിംഗ് ഭാഷ
"1. କୋଇଲ୍, 2. ସ୍କ୍ରୋଲ୍","1.കോയിൽ, 2.സ്ക്രോൾ"
ସିଙ୍କ୍ରୋନସ୍ ଡାଟା ଲିଙ୍କ୍ କଣ୍ଟ୍ରୋଲ୍ (SDLC),സിൻക്രണസ് ഡാറ്റ ലിങ്ക് കൺട്രോൾ (SDLC)
"1. ଅନୁସନ୍ଧାନ, 2. ଆବିଷ୍କାର |","1.പര്യവേക്ഷണം, 2.കണ്ടെത്തൽ"
ଖୋଜିବା ଯନ୍ତ୍ର,തിരയല് യന്ത്രം
ବୃକ୍ଷ ଖୋଜ |,തിരയൽ വൃക്ഷം
"1. ଅନୁସନ୍ଧାନ, 2. ଆବିଷ୍କାର |","1.പര്യവേക്ഷണം, 2.കണ്ടെത്തുക"
ଦ୍ secondary ିତୀୟ,സെക്കൻഡറി
"1. ସେକ୍ଟର, 2. ସେକ୍ଟର","1.സെക്ടർ, 2.സെക്ടർ"
ସୁରକ୍ଷା ନୀତି,സുരക്ഷാ നയം
ସନ୍ଧାନ ଶବ୍ଦ,അന്വേഷണ പദം
"1. ବିଭାଗ, 2. ବିଭାଗ","1.വിഭാഗം, 2.വിഭാഗം"
"1. ଖଣ୍ଡବିଖଣ୍ଡନ, 2. ବିଭାଗ","1. വിഘടനം, 2. വിഭജനം"
ଚୟନ ସର୍ଟିଂ,തിരഞ്ഞെടുക്കൽ അടുക്കൽ
"1. autocomplete, 2.autocomplete","1.ഓട്ടോകംപ്ലീറ്റ്, 2.ഓട്ടോകംപ്ലീറ്റ്"
"1. ସେମାଣ୍ଟିକ୍ସ, 2. ସେମାଣ୍ଟିକ୍ସ |","1.സെമാന്റിക്സ്, 2.സെമാന്റിക്സ്"
ସେମାଫୋର |,സെമാഫോർ
ସେମିକଣ୍ଡକ୍ଟର |,അർദ്ധചാലകം
କଳ୍ପନା ୱେବ୍ |,ഫാന്റസി വെബ്
କ୍ରମାଗତ ପ୍ରବେଶ ପଦ୍ଧତି |,തുടർച്ചയായ ആക്സസ് രീതി
କ୍ରମାଗତ,തുടർച്ചയായി
କ୍ରମିକ |,സീരിയൽ
"1. ସର୍ଭର, 2. ସର୍ଭର","1.സെർവർ, 2.സെർവർ"
ସର୍ଭର କ୍ରାସ୍ |,സെർവർ ക്രാഷ്
ସର୍ଭର ଲାଇସେନ୍ସ |,സെർവർ ലൈസൻസ്
ସର୍ଭୋ ଗୁଣକ,സെർവോ മൾട്ടിപ്ലയർ
ର ସେଟ୍,കൂട്ടം
ନିର୍ଦ୍ଦିଷ୍ଟ ବିନ୍ଦୁ |,നിർദ്ദിഷ്ട പോയിന്റ്
ପରିଚାଳନା,മാനേജ്മെന്റ്
ଛାୟା |,നിഴൽ
ସିନେମାଟୋଗ୍ରାଫି |,ഛായാഗ്രഹണം
ଭୂତ,പ്രേതം
ଫାଇଲ୍ ଅଂଶୀଦାର କରନ୍ତୁ |,ഫയൽ പങ്കിടുക
ଅଂଶୀଦାର ପ୍ରବେଶ,പങ്കിട്ട ആക്സസ്
ଅଂଶୀଦାର,പങ്കുവയ്ക്കുന്നു
"1. ବ୍ରାକେଟ୍, 2. ବାହୁବଳୀ, 3. ସେଲ୍, 4. ସେଲ୍ |","1. ബ്രാക്കറ്റുകൾ, 2. കവചം, 3. ഷെൽ, 4. ഷെൽ"
ବିସ୍ଥାପନ ପ୍ରତୀକ |,സ്ഥാനചലന ചിഹ്നം
ସଂକ୍ଷିପ୍ତ ପଥ,ചെറിയ പാത
ସଂକ୍ଷିପ୍ତ ନିର୍ଦ୍ଦେଶ,ഹ്രസ്വ നിർദ്ദേശം
ଭାଇଭଉଣୀ |,സഹോദരൻ
"1. ପାର୍ଶ୍ୱ ପ୍ରତିକ୍ରିୟା, 2. କାଉଣ୍ଟର ପ୍ରଭାବ |","1. പാർശ്വഫലങ്ങൾ, 2. എതിർ പ്രഭാവം"
ସାଇନ୍ ବିଟ୍ |,സൈൻ ബിറ്റ്
ସଙ୍କେତ,സിഗ്നൽ
ସଙ୍କେତ ପ୍ରକ୍ରିୟାକରଣ |,സിഗ്നൽ പ്രോസസ്സിംഗ്
ଟିପ୍ପଣୀ,നൊട്ടേഷൻ
"1. ସଙ୍କେତ-ଧ୍ୱନି ଅନୁପାତ, 2. ସଙ୍କେତ-ଶବ୍ଦ ଅନୁପାତ |","1.സിഗ്നൽ-ശബ്ദ അനുപാതം, 2.സിഗ്നൽ-ശബ്ദ അനുപാതം"
"1. ଦସ୍ତଖତ, 2. ଦସ୍ତଖତ","1.ഒപ്പ്, 2. ഒപ്പ്"
ମାର୍କର ପରୀକ୍ଷା,മാർക്കർ ടെസ്റ്റ്
ଉଲ୍ଲେଖନୀୟ ଚିହ୍ନ,കാര്യമായ മാർക്ക്
ସିଲିକନ୍ ଚିପ୍ |,സിലിക്കൺ ചിപ്പ്
