English,Bengali
memory model,"1.মেমরি মডেল, 2.মেমরি মডেল, 3.মেমরি মডেল"
memory module,"1.মেমরি মডিউল, 2.মেমরি মডিউল"
memory pointer register,"1.মেমরি ইনডেক্স রেজিস্টার, 2.মেমরি ইনডেক্স রেজিস্টার"
memory power,স্মৃতি শক্তি
memory protection,মেমরি সুরক্ষা
memory reference instruction,"1.মেমরি রেফারেন্স নির্দেশ, 2.মেমরি রেফারেন্স নির্দেশ"
memory resident program,"1.মেমরি প্রোগ্রাম, 2.মেমরি প্রোগ্রাম"
memory unit,"1.মেমরি ইউনিট, 2.মেমরি ইউনিট"
Menu,তালিকা
menu bar,মেনু বার
menu drive,মেনু চালিত
menu selection,মেনু নির্বাচন
menu-driven program,প্রধান চালিত প্রোগ্রাম
Merge,"1. অন্তর্নিহিত, 2. একত্রিত"
merge exchange sort,মার্জার এক্সচেঞ্জ বাছাই
merge sort,"1. একত্রীকরণ বাছাই, 2. ক্যাটালগ নির্বাচন"
Merging,"1. একত্রীকরণ, 2. একত্রীকরণ"
mesh network,জালি নেটওয়ার্ক
Messagaing,মেসেজিং
Message,বার্তা
message authentication,বার্তা প্রমাণীকরণ
message box,বার্তা সেল
message circuit,বার্তা সার্কিট
message format,বার্তা বিন্যাস
message header,বার্তা পোর্ট
message mode,বার্তা মোড
message passing,মেসেজিং
message polling,"1.বার্তা বাছাই, 2.বার্তা বাছাই"
message queue,বার্তা লাইন
message switch,বার্তা সুইচ
message text,বার্তার পাঠ্য
message transfer agent,বার্তা স্থানান্তর এজেন্ট
meta assembler,সুপার অ্যাসেম্বলার
meta class,মেটাক্লাস
meta compilation,"1. আরও সংকলন, 2. আরও ব্যাখ্যা"
meta compiler,"1. আরও দোভাষী, 2. আরও কম্পাইলার"
meta language,উপভাষা
meta network,"1.মেটা নেটওয়ার্ক, 2.মেটা নেটওয়ার্ক"
meta system,একনায়কত্ব
Method,প্রক্রিয়া
metropolitan area network (MAN),মেট্রোপলিটন এরিয়া নেটওয়ার্ক (ম্যান)
Micro,মাইক্রো
micro code,"1.মাইক্রোকোড, 2.মাইক্রোকোড"
micro computer,মাইক্রোকম্পিউটার
micro controller,মাইক্রো কন্ট্রোলার
micro cycle,মাইক্রো চক্র
micro electronic mechanical system (MEMS),মাইক্রোইলেক্ট্রনিক মেকানিক্যাল মেকানিজম (MEMS)
micro electronics,মাইক্রো ইলেকট্রনিক্স
micro miniauthorization,মাইক্রো মিনিয়েচারাইজেশন
micro order,মাইক্রো অর্ডার
micro/mainframe link,"1.মাইক্রো, 2.মেনফ্রেম লিঙ্ক"
Microchip,মাইক্রো চিপ
Microcobol,মাইক্রো কোবল
Microcode,মাইক্রো কোড
Microfiche,"1.মাইক্রোফাইল, 2.মাইক্রোফিশ, 3.মাইক্রোফাইল৷"
Microfloppy,মাইক্রো ফ্লপি
microform reader,মাইক্রোফর্ম রিডিং ডিভাইস
Microframe,মাইক্রো ফ্রেম
Micrographics,মাইক্রোগ্রাফিক্স
Microphone,মাইক্রোফোন
Microphotograph,মাইক্রোফটোগ্রাফ
microprocessing unit,"1.মাইক্রোপ্রসেসিং ইউনিট, 2.মাইক্রোপ্রসেসিং ইউনিট"
Microprocessor,মাইক্রোপ্রসেসর
microprocessor chip,মাইক্রোপ্রসেসর চিপ
microprocessor compiler,মাইক্রোপ্রসেসর ইন্টারপ্রেটার
microprocessor unit (MPU),মাইক্রো প্রসেসর ইউনিট (MPU)
Microprogram,"1. মাইক্রোপ্রোগ্রাম, 2. মাইক্রো প্রোগ্রাম"
Microsequence,মাইক্রো ক্রম
Microsoft,মাইক্রোসফট
microsoft windows,মাইক্রোসফট উইন্ডোজ
Microwave,মাইক্রো তরঙ্গ
microwave link,মাইক্রো ওয়েভ লিঙ্ক
microwave propagation,মাইক্রোওয়েভ ট্রান্সমিশন
middle management,মধ্যম ব্যবস্থাপনা
Middleware,"1.মিডলওয়্যার, 2. মধ্যম জিনিসপত্র"
Midicomputer,মিডি কম্পিউটার
Midpoint,কেন্দ্রীয় বিন্দু
Midterm,মধ্যমা
migration path,মাইগ্রেশন রুট
million instructions per second (MIPS),প্রতি সেকেন্ডে মিলিয়ন নির্দেশনা (MIPS)
minicomputer,মিনি কম্পিউটার
Minidiskette,ছোট ডিস্কেট
minimal kernel,"1.ছোট কোলন, 2.Little Asht"
minimal product,সর্বনিম্ন পণ্য
minimal tree,বিক্ষিপ্ত গাছ
minimax (min-max) algorithm,"1.মিনিম্যাক্স অ্যালগরিদম, 2.অ্যালগরিদম৷"
minimax procedure,ক্ষুদ্রকরণ প্রক্রিয়া
minimum cost spanning tree,সর্বনিম্ন খরচ এক্সটেনশন গাছ
minimum latency coding,"1.লো লেটেন্সি এনকোডিং, 2.লো লেটেন্সি কোডিং৷"
minor device,সংক্ষিপ্ত ডিভাইস
Minterim,"1. গুণ, 2. গুণ, 3. গুণের পদ"
minus flag,ক্রেডিট কার্ড
minus flag,ক্রেডিট কার্ড
minus zone,ক্রেডিট এলাকা
mirror,মিররড ডিস্ক
mirror site,"1. মিরর স্পট, 2. ফটোকপি, 3. মিরর কপি"
mixed-radix notation,মিশ্র রেডিক্স স্বরলিপি
Mixer,মিক্সার
Mnemonic,স্মৃতিসংক্রান্ত
mnemonic address,স্মৃতির ঠিকানা
Mnemonics,স্মরণীয়
Mobile,"1.মোবাইল, 2.চলবে"
mobile computing,"1. মোবাইল কম্পিউটিং, 2. মোবাইল কম্পিউটিং"
Model,"1.মডেল, 2.মডেল"
modeless editor,মডেলহীন সম্পাদক
Modelling,"1. মডেলিং, 2. মডেলিং"
Modem,মডেম
Moderate,"1. সরল গড়, 2. স্বাভাবিক, 3. গড়"
Moderation,বিমানন্দন
Moderator,মডারেটর
modified instruction,পরিবর্তিত নির্দেশ
Modifier,সংশোধক
modifier bit,সংশোধক বিট
Modify,পরিবর্তন
Modular,মডুলার
Modularity,"1.সততা, 2.মডুলারিটি"
Modulation,মড্যুলেশন
Module,মডিউল
module architecture,মডুলার গঠন
Monitor,মনিটর
monitoring program,"1.মনিটর প্রোগ্রাম, 2.মনিটর প্রোগ্রাম"
monocrome display,একরঙা প্রদর্শন
monolithic integrated circuit,মনোলিথিক ইন্টিগ্রেটেড সার্কিট
monolithic technology,মনোলিথিক প্রযুক্তি
monospace font,একক স্থান ফন্ট
Monostable,একটি অবস্থানগত
Monotoricity,একঘেয়েমি
Morph,"1. আকৃতি, 2. ফর্ম"
Morpheme,ফর্ম
Morphism,আকৃতি
Mortgage,"1. বন্ধক, 2. বন্ধক, বন্ধক"
mosfet (MOSFET),MOSFET (MOSFET)
most significant bit,"1. সর্বোচ্চ দুই সংখ্যা, 2. সর্বোচ্চ বিট"
mother board,মাদার বোর্ড
mother register,মা নিবন্ধন
motion picture,সিনেমা
motion picture experts group (MPEG),ফিল্ম এক্সপার্ট গ্রুপ (MPEG)
Mount,মাউন্ট
Mouse,"1.মাউস, 2.মাউস"
Move,"1. অস্থাবর, 2. স্থানচ্যুতি"
move character,চলমান প্রতীক
MS-DOS,MS-DOS
MS-Windows,এমএস-উইন্ডোজ
multi aspect,একাধিক অভিযোজন
multi processor,মাল্টি প্রসেসর
multi programming,"1.মাল্টিপ্রোগ্রামিং, 2.মাল্টিপ্রোগ্রামিং"
multi tasking,মাল্টিটাস্কিং
Multibus,বাহুবাস
Multicast,সম্প্রচার
multicast address,বহুরূপী ঠিকানা
Multicasting,সম্প্রচার
Multichip,মাল্টিচিপ
Multics,মাল্টিক্স
multijob operation,মাল্টিটাস্কিং অপারেশন
multilevel memory,"1.মাল্টিলেভেল মেমরি, 2. বহুস্তর মেমরি"
multimedia technology,"1.মাল্টিমিডিয়া প্রযুক্তি, 2.মাল্টিমিডিয়া প্রযুক্তি"
Multimode,বহুগুণ
Multiple,একাধিক
multiple precision,"1.নির্ভুলতা, 2.মাল্টি জামিন"
multiple regression,একাধিক সংশ্লেষণ
Multiplex,"1.মাল্টিপ্লেক্স, 2.মাল্টিপ্লেক্স"
multiplex mode,মাল্টিপ্লেক্স মোড
Multiplexer,মাল্টিপ্লেক্সার
Multiplexing,"1. মাল্টিপ্লেক্সিং, 2. মাল্টিপ্লেক্সিং"
multipoint network,মাল্টিপয়েন্ট নেটওয়ার্ক
Multiprocessing,একাধিক প্রক্রিয়াকরণ
multiprocessor system,মাল্টিপ্রসেসর সিস্টেম
multipurpose internet mail extention (MIME),বহুমুখী ইন্টারনেট মেল এক্সটেনশন (MIME)
Multischedule,বসানো
Multistation,বহুকেন্দ্র
Multithreading,মাল্টিথ্রেডিং
multivalued logic,বহুপদ যুক্তি
multivariate analysis,বহুচলকীয় বিশ্লেষণ
Multivibrator,মাল্টিভাইব্রেটর
mutual exclusion,"1. পারস্পরিক বর্জন, 2. পারস্পরিক বর্জন"
mutual information,পারস্পরিক তথ্য
naïve user,"1. নবীন, 2. স্বজ্ঞাত ব্যবহারকারী"
name server,"1.নাম সার্ভার, 2.নাম সার্ভার"
NAND operation,নন্দ অপারেশন
Nano,ন্যানো
narrow band,"narrow band, narrow band"
national information infrastructure,জাতীয় তথ্য পরিকাঠামো
National Information Standards Organization (NAND NISO),ন্যাশনাল ইনফরমেশন স্ট্যান্ডার্ড অর্গানাইজেশন (এন্ড এনআইএসও)
native code,প্রাকৃতিক কোড
native compiler,"1. প্রাকৃত দোভাষী, 2. প্রাকৃত প্রোগ্রামার, 3. প্রাকৃত স্কুল"
native software,প্রাকৃত সফটওয়্যার
natural compiler,প্রাকৃতিক কম্পাইলার
natural language processing,স্বাভাবিক ভাষা প্রক্রিয়াকরণ
natural language querry,প্রাকৃতিক ভাষা প্রশ্ন
natural number,"1. প্রাকৃতিক সংখ্যা, 2. প্লাস পূর্ণসংখ্যা"
Navigation,অপারেশন
Navigator,পরিচালক
negative logic,বিপরীত যুক্তি
nested loop,"1. প্রয়োজনীয় লুপ, 2. এন্টার লুপ৷"
nested macros,"1. নেস্টেড ম্যাক্রো, 2. নেস্টেড ম্যাক্রো৷"
Net,"নেট, নেট"
net address,"1. নেট ঠিকানা, 2. নেট ঠিকানা"
net citizen,"1.Net Citizen, 2.Net Citizen"
netscape navigator,নেটস্কেপ নেভিগেটর
network access control,নেটওয়ার্ক অ্যাক্সেস নিয়ন্ত্রণ
network architecture,"1.নেটওয়ার্ক আর্কিটেকচার, 2.নেটওয়ার্ক স্ট্রাকচার"
network file system (NFS),নেটওয়ার্ক ফাইল সিস্টেম (NFS)
network integrity,"1.নেটওয়ার্ক ইন্টিগ্রিটি, 2.নেটওয়ার্ক ইন্টিগ্রিটি"
network interconnection,নেটওয়ার্ক আন্তঃসংযোগ
network layer,নেটওয়ার্ক স্তর
network management,নেটওয়ার্ক ব্যবস্থাপনা
network topology,নেটওয়ার্ক টপোগ্রাফি
network virtual terminal,নেটওয়ার্ক বিশেষ টার্মিনাল
neutral relay,নিরপেক্ষ রিলে
neutral transmission,নিরপেক্ষ সংক্রমণ
new line character,নতুন লাইন চরিত্র
new sync,"1.নিও সিঙ্ক, 2. নতুন সিঙ্ক"
NFS/network file,"1.NFS, 2.নেটওয়ার্ক ফাইল"
Nibble,"1.Quarterbit, 2.Quarterbit, 3.Nibel"
nine's complement,নতুন পরিপূরক
Node,নোড
Noise,গোলমাল
noise mode,শব্দ মোড
noiseless coding,নীরব এনকোডিং
non determinism,অনিয়ম
non distributive,পরিবেশক
non empty set,ফাঁকা সেট
non prime,বিভাজ্য
Non-interactive,অ ইন্টারেক্টিভ
non-terminal system,"1.অসীম সিস্টেম, 2.টার্মিনালহীন সিস্টেম"
non-volatile memory,"1. অ-উদ্বায়ী মেমরি, 2. অ-উদ্বায়ী মেমরি"
non-volatile ram,অ-উদ্বায়ী রাম
non-weighted code,"1.আনলোড কোড, 2.আনলোড কোড"
NOP instruction,NOP (নন-ফাংশনাল) নির্দেশ
NOR,নর
NOR gate,"1. না গেট, 2. না গেট৷"
Normal,"1.সাধারণ, 2.সরল"
Normalization,স্বাভাবিকীকরণ
Normalizer,স্বাভাবিকীকরণকারী
NOR-operation,নর অপারেশন
NOT,না
NOT circuit,সার্কিট না
NOT equivalence gate,সমতা গেট না
NOT operation,"1. অপারেশন নয়, 2. পরিপূরক অপারেশন"
Not-AND,শেষ নয়
NOT-AND operation,অ-শেষ অপারেশন
NOT-OR,না-বা
NOT-OR operation,না-বা অপারেশন
NP completeness,n p সম্পূর্ণতা
NULL pointer,শূন্যতা সূচক
number theory,সংখ্যা তত্ত্ব
nyquist criteria,nyquist মানদণ্ড
Object,"1. বস্তু, 2. উদ্দেশ্য, 3. লক্ষ্য"
object oriented,লক্ষ্য ভিত্তিক
octal code,"1.অক্টাল কোড, 2.অক্টাল কোড"
octal number,অক্টাল সংখ্যা
Octet,অক্টেট
Octree,অক্টরি
odd parity,অদ্ভুত সমতা
office automation,অফিস অটোমেশন
office software,অফিস সফটওয়্যার
Off-line,"1.off-line, 2.off-line"
off-line processing,"1. অফলাইন প্রসেসিং, 2. অফলাইন প্রসেসিং"
Off-set,"1.অফসেট, 2.শেষ-লম্ব"
omega notation,ওমেগা স্বরলিপি
on-line communication,অনলাইন যোগাযোগ
on-line processing,"1.অন-লাইন প্রক্রিয়াকরণ, 2. যুগপত প্রক্রিয়াকরণ"
OP register,অপারেশন রেজিস্টার
open addressing,সবার প্রবেশাধিকার
open system interconnection,উদ্ভাসিত সিস্টেম আন্তঃসংযোগ
open wire,"1. নগ্ন তার, 2. খোলা তার"
Operand,অপারেন্ড
operating system,রসদ
Operation,"1.অপারেশন, 2.অপারেশন"
Operator,"1. অপারেটর, 2. অপারেটর, 3. অপারেটর"
optical character recognition,অপটিক্যাল ক্যারেক্টার রেকগনিশন
optical fibre,"1. অপটিক্যাল ফাইবার, 2. অপটিক্যাল ফাইবার"
optical font,অপটিক্যাল ফন্ট
optical mark recognition (OMR),অপটিক্যাল মার্ক রিকগনিশন (OMR)
optical memory,"1. অপটিক্যাল মেমরি, 2. অপটিক্যাল মেমরি"
optical reader,অপটিক্যাল রিডার
optical scanning,"1. অপটিক্যাল স্ক্যানিং, 2. অপটিক্যাল স্ক্যানিং"
Optimal,"1.ঐচ্ছিক, 2.ঐচ্ছিক"
Optimization,অপ্টিমাইজেশান
opto coupler,অপটিক্যাল কাপলার
Optoelectronics,অপটোইলেক্ট্রনিক্স
Optoisolator,"1. অপটিক্যাল আইসোলেটর, 2. অপটিক্যাল আইসোলেটর"
OR,বা
OR gate,বা দরজা
OR operation,বা অপারেশন
order by,ক্রমানুসারে
order of precedence,অগ্রাধিকার আদেশ
ordered pair,অর্ডার করা জোড়া
ordered set,অর্ডার করা সেট
ordered tree,সাজানো গাছ
output data,আউটপুট ডেটা
output device,আউটপুট ডিভাইস
output file,আউটপুট ফাইল
output module,"1.আউটপুট মডিউল, 2.আউটপুট মডিউল"
output statement,প্রস্থান বিবৃতি
output stream,আউটপুট স্ট্রীম
output unit,আউটপুট ইউনিট
over flow,উপচে পড়া
over lay,ওভারলে
over load,ওভারলোড
over printing,ওভারপ্রিন্ট
over run,ওভাররাইড করা
over run error,ওভাররাইড ত্রুটি
overhead bit,"1. ওভারহেড বিট, 2. উপরের বিট"
Overlap,ওভারল্যাপ
overlay program,ওভারলে প্রোগ্রাম
override interrupt,ওভাররাইড বাধা
Overwrite,ওভাররাইটিং
own coding,ব্যক্তিগত এনকোডিং
Pack,প্যাকেজ
Package,"1. প্যাকেজ, 2. প্যাকেজ"
Packet,প্যাকেট
packet switching,প্যাকেট সুইচিং
packing factor,প্যাকেজ নম্বর
Padding,পাদান
Page,পাতা
page addressing,পৃষ্ঠা ঠিকানা
page break,বিপরীত
page footing,"1.পেজফুটিং, 2.পেজফুটিং"
page in,পৃষ্ঠা লগইন
page out,পৃষ্ঠা আউটপুট
page reader,পৃষ্ঠা পাঠক
page swap,পৃষ্ঠা অদলবদল
paged memory,"1. পৃষ্ঠাযুক্ত মেমরি, 2. পৃষ্ঠাযুক্ত"
Paging,"1. মেমরি পেজিনেশন, 2. পেজিনেশন"
palm top,পামটপ
paper sensor,কাগজ সেন্সর
parallel algoritham,"1. সমান্তরাল অ্যালগরিদম, 2. সমান্তরাল অ্যালগরিদম"
parallel computer,সমান্তরাল কম্পিউটার
parallel interface,সমান্তরাল ইন্টারফেস
parallel port,সমান্তরাল সাজসজ্জা
parallel processing,সমান্তরাল প্রক্রিয়াকরণ
parallel programming,সমান্তরাল প্রোগ্রামিং
Parameter,প্যারামিটার
Parent,"1. উৎপত্তি, 2. পিতামাতা"
Parity,সমতা
parse tree,ব্যবচ্ছেদ গাছ
Parser,পোস্ট দোভাষী
Parsing,বিরতি পোস্ট
Partition,বিভাগ
Partitioning,বিভাগ
Password,"1.পাসওয়ার্ড, 2.পাসওয়ার্ড"
Path,পথ
pattern recognition,মডেল স্বীকৃতি
PC-disk operating system (PCDOS),পিসি ডিস্ক অপারেটিং সিস্টেম (PCDOS)
Peer,বন্ধু দল
pen plotter,প্যান চক্রান্তকারী
Pentium,পেন্টিয়াম
Periodic,"1. পর্যায়ক্রমিক, 2. পুনরাবৃত্ত"
Peripherals,"1.পেরিফের, 2.পেরিফেরাল"
Peri,মুক্তা
permanent virtual circuit,স্থায়ী ভার্চুয়াল সার্কিট
Persistant,একটানা
personel computer (PC),ব্যক্তিগত কম্পিউটার (পিসি)
personnel digital assistant (PDA),ব্যক্তিগত ডিজিটাল সহকারী (PDA)
Phantom,"ফ্যান্টম, ভার্চুয়াল"
Phase,"1. ফেজ, 2. ফেজ, ফেজ"
Phoneme,শব্দ
phonetic system,শাব্দ ব্যবস্থা
photo diode,ফটো ডায়োড
Physical,"1.শারীরিক, 2.বাহ্যিক"
physical interface,শারীরিক ইন্টারফেস
Pico,পেকো
pie chart,পাই চিত্র
pie graph,"1.পাই গ্রাফ, 2.পাই গ্রাফ"
Pitch,অন্তর
Pixel,পিক্সেল
plain ascii (ASCII),সহজ ascii
plain text,সাধারণ পাঠ্য
Planning,পরিকল্পনা
Platform,"প্ল্যাটফর্ম, প্ল্যাটফর্ম"
Plotter,চক্রান্তকারী
plotting head,খসড়া মাথা
Plugboard,প্লাগবোর্ড
Point,বিড
point to point protocol (PPP),সাইট থেকে সাইট প্রোটোকল (পিপিপি)
Pointer,নির্দেশক
Polarization,মেরুকরণ
Polling,স্থানান্তর
polygon clipping,বহুভুজ শিয়ারিং
Polymorphism,পলিমরফিজম
Polynomial,বহুপদ
POP (post office protocol),POP (পোস্ট অফিস প্রোটোকল)
Pop-up menu,"1.sin-up মেনু, 2.appear মেনু"
Portability,বহনযোগ্যতা
Portrait,চিত্রিত
post order,ক্রমাগত
post script,"1.ব্যাক স্ক্রিপ্ট, 2.ব্যাক স্ক্রিপ্ট"
postamble bit,ফিরে বিট
Postfix,সংযুক্ত
power down,বন্ধ
Power-off,অ বৈদ্যুতিক
Power-on,বৈদ্যুতিক
Power-up,পাওয়ার রিসিভার
preamble bit,প্রাক গতি বিট
precedance graph,অগ্রাধিকার গ্রাফ
Predicate,predicate
preemptive scheduling,প্রি-এমটিভ সময়সূচী
Pre-fix,উপসর্গযুক্ত
Preprocessing,প্রিপ্রসেসিং
Process,প্রক্রিয়া
process switch,প্রক্রিয়া সুইচ
Processing,প্রক্রিয়াকরণ
Processor,প্রসেসর
Production,উৎপাদন
Program,"1. প্রোগ্রাম, 2. প্রোগ্রাম"
program compilation,প্রোগ্রাম ব্যাখ্যা
Program cash,প্রোগ্রাম বিরতি
program debugging,প্রোগ্রাম ফিক্স
program design,প্রোগ্রাম ডিজাইন
program evaluation & review technique (PERT),"প্রোগ্রাম মূল্যায়ন পর্যালোচনা কৌশল (PERT, PERT)"
program halt,প্রোগ্রাম বিরতি
program library,"1.প্রোগ্রাম লাইব্রেরি, 2.প্রোগ্রাম কালেকশন"
program run,প্রোগ্রাম চালানো
Programmer,"1. প্রোগ্রামার, 2. প্রোগ্রামার"
Prolog,prolog
PROM,পি-রম
Propagation,"1.ট্রান্সমিশন, 2.এম্পলিফিকেশন"
Proposition,অর্জনযোগ্য
protected key,সুরক্ষিত কী
Protection,সুরক্ষা
Protocol,প্রোটোকল
protocol translation,"1. প্রোটোকল স্থানান্তর, 2. প্রোটোকল অনুবাদ, 3. প্রোটোকল ব্যাখ্যা"
pseudo code,সুডোকোড
public data network,"1.Public Data, 2.Public Data Network"
public domain,"1.পাবলিক ডোমেন, 2.পাবলিক ডোমেন৷"
public key encripting,পাবলিক কী এনক্রিপশন
Pulse,স্পন্দন
pulse code modulation,পালস কোড মডুলেশন
pulse digital modulation (PDM),পালস ডিজিটাল মডুলেশন (PDM)
pulse train,স্পন্দবলি
Punctuation,বিরামচিহ্ন
Push,"চাপ, পূরণ"
push down automata,অটোমেটা ডাউনলোড করুন
pushup list,উল্লম্ব তালিকা
quad density,চতুর্ভুজ
Qualification,"1.যোগ্যতা, 2.যোগ্যতা"
Quantifier,পরিমাপক
Quantize,পরিমাণ নির্ধারণ করা
Quantizer,ভাগফল
Quantum,কোয়ান্টাম
quantum clock,কোয়ান্টাম ঘড়ি
quantum computing,"1.কোয়ান্টাম কাপুটান, 2.কোয়ান্টাম কম্পিউটেশন"
querry by example,উদাহরণ প্রশ্ন
Query,"1. অনুসন্ধান, 2. অনুসন্ধান"
query language,প্রশ্নের ভাষা
query processing,অনুসন্ধান প্রক্রিয়াকরণ
Queue,কিউ
queue management,সারি ব্যবস্থাপনা
queue register,সারি রেজিস্টার
queuing network,"1. সারি নেটওয়ার্ক, 2. সারি নেটওয়ার্ক"
queuining theory,সারি তত্ত্ব
quick acess memory,দ্রুত অ্যাক্সেস মেমরি
Quotient,ভাগফল
radio frequency interference (RFI),রেডিও ফ্রিকোয়েন্সি ইন্টারফারেন্স (RFI)
Radix,রেডিক্স
random access computer equipment (RACE),র্যান্ডম অ্যাক্সেস কম্পিউটার ইকুইপমেন্ট (RACE)
random access memory (RAM),র্যান্ডম অ্যাক্সেস মেমরি (RAM)
random scan,র্যান্ডম স্ক্যানিং
Raster,"1.রাস্টার, 2.রাস্টার"
raster scan,রাস্টার স্ক্যানিং
re engineering,রিইঞ্জিনিয়ারিং
re enlargement,পুনরুজ্জীবন
Reachability,"1. অ্যাক্সেসযোগ্যতা, 2. অ্যাক্সেসযোগ্যতা"
Read,পড়া
read head,পড়ার মাথা
read only,"1. শুধুমাত্র পড়া, 2. শুধুমাত্র পঠিত"
read only memory,"1. রিড অনলি মেমরি, 2. রিড অনলি মেমরি৷"
read write head,পড়া লেখার মাথা
read/write cycle,"1. পড়ার চক্র, 2. লেখার চক্র"
read/write head,"1. রিডিং সাইকেল, 2. রাইটিং হেড"
read/write,"1. পড়ার স্মৃতি, 2. লেখার স্মৃতি"
Reader,পাঠক
reading,"পড়া, পড়া"
read-out,"1.পড়ুন, 2.পড়ার পরে৷"
real,সময় বাস্তব
real time processing,"1. কুইক রেসপন্স প্রসেসিং, 2. ইমিডিয়েট রেসপন্স প্রসেসিং"
Receiver,রিসিভার
recognition logic,স্বীকৃতি যুক্তি
Recompile,পুনরায় প্রোগ্রামিং স্থানান্তর
Record,রেকর্ড
recording head,"1. রেকর্ডিং হেড, 2. রেকর্ডিং হেড"
recoverable error,সংশোধনযোগ্য ত্রুটি
Recovery,পরিপূর্ণতা
recursim theorem,পুনরাবৃত্তি উপপাদ্য
Recursion,পুনর্ব্যবহার
recursive function,পুনরাবৃত্ত ফাংশন
reduced instruction set computer (RISC),মিনিয়েচারাইজড ইনস্ট্রাকশন সেট কম্পিউটার (RISC)
Redundancy,অপ্রয়োজনীয়তা
redundant array of independent disks (RAID),"1.স্বাধীন ডিস্ক, 2.ডিস্কের অতিরিক্ত অ্যারে (লাল)"
Re-entrant,পুনরায় প্রবেশ
re-entrant code,পুনরায় প্রবেশের কোড
Reference,রেফারেন্স
referential integrity,উল্লেখ সততা
Reflectivity,প্রতিফলন
Reflextion,প্রতিফলন
Refraction,প্রতিসরণ
Refresh,রিফ্রেসার
Regeneration,পুনর্জন্ম
Register,নিবন্ধন
regular grammar,নিয়মিত ব্যাকরণ
Relation,সম্পর্ক
relational database,সম্পর্কিত তথ্য ভাণ্ডার
relational database management system (RDBMS),রিলেশনাল ডাটাবেস ম্যানেজমেন্ট সিস্টেম (RDBMS)
relational model,সম্পর্কীয় মডেল
Relative,"1. আত্মীয়, 2. আত্মীয়"
relative addressing,আপেক্ষিক ঠিকানা
Relay,"1. রিলে, 2. ট্রান্সমিশন"
reliability modeling,নির্ভরযোগ্যতা মডেল
Reliable,নির্ভরযোগ্য
relocatable code,"1. রিলোকেটেবল কোড, 2. রিলোকেটেবল ডেটা"
Remote,দূরে
remote host,দূরবর্তী ফিডার
remote job entry,দূরবর্তী কাজের এন্ট্রি
remote log-in,"1.রিমোট সেশন শুরু, 2.রিমোট লগইন"
remote procedure call (RPC),রিমোট প্রসিডিউর ইনভোকেশন (RPC)
remote sensing,রিমোট সেন্সিং
Rename,পুনঃনামকরণ
Rendering,"1. রেন্ডারিং, 2. উৎসর্গ"
Repeater,পুনরাবৃত্তিকারী
Reply,উত্তর
Request,"1. অনুরোধ, 2. অনুরোধ"
request for comments (RFC),মন্তব্য অনুরোধ (RFC)
request/reply protocol,"1. অনুরোধ প্রোটোকল, 2. প্রতিক্রিয়া প্রোটোকল৷"
rerun program,পুনরাবৃত্ত প্রোগ্রাম
Research,গবেষণা
reset cycle,চক্র পুনরুদ্ধার
Resident,স্মারক
Resolution,পৃথকীকরণ
Resources,সম্পদ
responsee time,প্রতিক্রিয়া সময়
Restart,"1.রিস্টার্ট, 2.রিস্টার্ট"
Restore,পুনরুদ্ধার
Retrace,পুনরায় ট্রেস
Retransmission,"1. পুনঃপ্রেরণ, 2. পুনঃযোগাযোগ"
Retrieve,পুনরুদ্ধার
Retry,আবার চেষ্টা করুন
Return,"1. রিগ্রেশন, 2. প্রত্যাবর্তন"
return code,রিগ্রেশন কোড
return key,রিগ্রেশন কী
reusable code,পুনরায় ব্যবহারযোগ্য কোড
Rewritable,পুনর্লিখনযোগ্য
RGB monitor,আরজিবি মনিটর
Ribbon,ফিতা
right issue,অফিসিয়াল সমস্যা
Robot,"1.রোবট, 2.মেকানিক, 3.মেকানিজম"
Robotics,"1.যান্ত্রিক বিজ্ঞান, 2.যান্ত্রিক নৃবিজ্ঞান"
Robust,"শক্তিশালী, শক্তিশালী"
Role,ভূমিকা
roll back,আবার ঘূর্ণায়মান
roll in,engulfment
roll out,বহিঃপ্রবাহ
ROM,"1. রিড অনলি মেমরি, 2. রিড অনলি মেমরি (ROM)"
Root,আসল
root directory,মূল নির্দেশিকা
round of error,আনুমানিক ত্রুটি
Router,"1.রাউটার, 2.রাউটার"
Routing,"রাউটিং, রাউটিং"
RS232C interface,RS232C ইন্টারফেস
RSA encryption,RSA এনক্রিপশন
RTC,আরটিসি
run length encoding,কর্মক্ষেত্র কোডিং
run time,মেয়াদ
run time error,রানটাইম ত্রুটি
Sample,"1. নমুনা, 2. নমুনা"
Sampling,নমুনা
Satellite,"1. উপগ্রহ, 2. উপগ্রহ"
Saturating,স্যাচুরেশন
Save,সংরক্ষণ
Scalability,"1. মাপযোগ্যতা, 2. পরিমাপযোগ্যতা"
Scalar,স্কেলার
Scanning,স্ক্যানিং
Scenario,ল্যান্ডস্কেপ
Scheduler,সময়সূচী
screen image projector,পর্দা প্রতিফলন প্রজেক্টর
Script,লিপি
scripting language,স্ক্রিপ্টিং ভাষা
Scrolling,"1.কুণ্ডলী, 2.স্ক্রোল"
SDLC (sychronous data link control),সিঙ্ক্রোনাস ডেটা লিঙ্ক কন্ট্রোল (SDLC)
Search,"1.অন্বেষণ, 2.আবিষ্কার"
search engine,খোঁজ যন্ত্র
search tree,অনুসন্ধান গাছ
Searching,"1.অন্বেষণ করুন, 2.আবিষ্কার করুন"
