Hindi,Bengali
ग्रहविकार,পাকড় ব্যাধি
सिलैजिनेला,সেলাগিনেলা
वरणयोग्य चिह्नक,নির্বাচনযোগ্য চিহ্নিতকারী
वरण,নির্বাচন
वरणात्मक प्रजनन,নির্বাচনী প্রজনন
वरणात्मक पारगम्यता,নির্বাচনী ব্যাপ্তিযোগ্যতা
वरणतः पारगम्य,নির্বাচনীভাবে প্রবেশযোগ্য
सेलीनियम,সেলেনিয়াম
स्व-उत्तेजन,আত্ম উত্তেজনা
स्वनिषेचन,স্ব সার
स्वअसंगतता,স্ব -অসঙ্গতি
स्वअनिषेच्यता,স্ব -অসঙ্গতি
स्वपरागण,আত্ম পরাগায়ন
स्वतः उत्पादक अणु,স্ব উত্পাদনকারী অণু
स्वतः नियामक,স্ব নিয়ন্ত্রক
स्वबंध्यता,স্ব -জীবাণু
स्व-संधारण,স্ব -টেকসই
स्व-संधारक,স্ব -টেকসই
स्वपरागित फसल,স্ব-পরাগায়িত ফসল
अर्धशुष्क प्रक्षेत्र,আধা শুকনো অঞ্চল
अर्धस्वचालित विश्लेषित्र,আধা-স্বয়ংক্রিয় বিশ্লেষক
अर्ध संरक्षी,আধা রক্ষণশীল
अर्धसंरक्षी प्रतिकृतीयन,আধা রক্ষণশীল প্রতিলিপি
अर्धवामन स्वरूप / प्रकृति,আধা বামন প্রকৃতি
अर्धवामन किस्म,আধা বামন বিভিন্ন
आंशिक सदाबहार जंगल,আধা চিরসবুজ বন
अर्धप्राकृतिक अवस्था,আধা প্রাকৃতিক অবস্থা
शुक्राशय,সেমিনাল ভ্যাসিকাল
शुक्रजनक नलिका,সেমিনিফেরাস টিউবুল
अर्धपरजीवी,আধা-প্যারাসাইট
अर्धपारगम्य,আধা-পেরেমেবল
जीर्णता,সেনসেন্সেন্স
"जीर्ण, जीर्यमान",সেনসেন্ট
"संवेदन, संवेदना",সংবেদন
"ज्ञानेंद्रिय, संवेदी अंग",ইন্দ্রিয় অঙ্গ
अर्थक आर.एन.ए.,ইন্দ্রিয় আরএনএ
संवेदी चार्ट अभिलेखी,সংবেদনশীল চার্ট রেকর্ডার
संवेदी जीव,সংবেদনশীল জীব
संवेदी न्यूरॉन,সংবেদনশীল নিউরন
संवेदी अभिग्रहण और अभिप्रवाह,সংবেদক অভ্যর্থনা এবং প্রক্রিয়াজাতকরণ
संवेदी स्पर्शक,সংবেদনশীল তাঁবু
संवेदी पैपिला,সংবেদনশীল পেপিলা
बाह्यदल,সিপাল
बाह्यदलाभ,সেপালয়েড
पृथकन,বিচ্ছেদ
पृथकन भित्ति,বিচ্ছেদ প্রাচীর
सीपिया,সেপিয়া
पटीय वृक्कक,সেপ্টাল নেফ্রিডিয়া
पटीय वृक्कक,সেপ্টাল নেফ্রিডিয়াম
पट,সেপ্টাম
अनुक्रम अंकन,ক্রম টীকা
क्रमिक समुदाय,সেরাল সম্প্রদায়
क्रमिक अवस्था,সেরাল স্টেজ
क्रमक,Sere
"रेशमकीट पालन, रेशम संवर्धन",সেরিকালচার
सीरम विज्ञान,সেরোলজি
सीरम श्लेष्मिक ग्रंथि,সেরো-মিউকাস গ্রন্থি
"लसीकला, सिरोसा",সেরোসা
आराकार,সেরেট
सर्टोली कोशिका (आधारी कोशिका),সের্টোলি সেল (সমর্থনকারী সেল)
सीरम,সিরাম
सेस्बेनिया,সেসবানিয়া
"अवृंत (वन.), स्थानबद्ध (प्राणि.)",সিসাইল
स्फोटिकावृंत,সেতা
शूक,সেতা
"स्फोटिकावृंत (वन.), शूकसीटा (प्राणि)",সেট
गंभीर संयुक्त प्रतिरक्षा न्यूनता,গুরুতর সম্মিলিত ইমিউনো ঘাটতি
वाहितमल उपचार,নিকাশী চিকিত্সা
लिंग,লিঙ্গ
"लैंगिक व्यवहार, यौन व्यवहार",যৌন আচরণ
"लिंग गुणसूत्र, लिंग क्रोमोसोम",সেক্স ক্রোমোজোম
लिंग हॉर्मोन,সেক্স হরমোন
लैंगिक कपट,যৌন ছলনা
लैंगिक विकास,যৌন বিকাশ
लैंगिक द्विरूपता,যৌন ডাইমোরফিজম
"लैंगिक परिपक्वता, यौन परिपक्वता",যৌন পরিপক্কতা
लैंगिक जनन,যৌন প্রজনন
संचारित रोग,যৌন সংক্রমণ রোগ (এসটিডি)
"शैफ्ट, कांड",শ্যাফ্ট
उथली मृदा,অগভীর মাটি
कवचहीन अंडा,শেল-কম ডিম
कवचयुक्त अंडा,শেলড ডিম
कवच मत्स्य,শেল-ফিশ
शेफर्ड पर्स,রাখালদের পার্স
शेटलैंड टट्टू,শিটল্যান্ড পনি
"नौ कृमि, शिप वर्म",শিপ কৃমি
घात प्रोटीन,শক প্রোটিয়েন
प्ररोह अक्ष,অক্ষ অঙ্কন
प्ररोह बेधक,শ্যুট বোরার
शोरिया रोबस्टा,শোরিয়া রোবস্টা
अल्प प्रदीप्तिकाली पादप,স্বল্প দিনের উদ্ভিদ
छोटा कद,সংক্ষিপ্ত মর্যাদা
लघु अनुबद्ध पुनरावर्तक,সংক্ষিপ্ত টেন্ডেম পুনরাবৃত্তি
लघु तंरग विकिरण,সংক্ষিপ্ত তরঙ্গ বিকিরণ
बंदूक छर्रा,শটগান পেলেট
"क्षुप, झाड़ी",ঝোপঝাড়
क्षुप स्तर,গুল্ম স্তর
सहोदर जाति,ভাইবোন প্রজাতি
दात्र कोशिका अरक्तता,বক্র কোষ রক্তাল্পতা
दात्र कोशिका जीन,সিকেল সেল জিন
चालनी नलिका,চালনী টিউব
चालनी-जैसा,চালনী মত
सिग्मा कारक,সিগমা ফ্যাক্টর
सिग्माभ वृद्धि,সিগময়েড বৃদ্ধি
"संदेशवाहक आर, एन. ए. का प्रशमन",এমআরএনএ নিঃশব্দ
"नीरव प्रदेश, ध्वनिहीन प्रदेश",নীরব অঞ্চল
सिलिकामय कंटिका,সিলিসিয়াস স্পাইকুল
सिलिकन डाइऑक्साइड,সিলিকন ডাই অক্সাইড
सिलिकामयता,সিলিকোসিস
सिलिक्वा,সিলিকোয়া
सेमल वृक्ष,সিল্ক সুতির গাছ
गादन,পলি
सिल्यूरियन कल्प,সিলুরিয়ান সময়কাল
सिल्वर फर (एबीज पिन्ड्रो),সিলভার ফার (অ্যাবিস পিন্ড্রো)
सरल द्विखंडन,সাধারণ বাইনারি বিচ্ছেদ
"एकस्तरी उपकला, सरल एपिथीलियम",সাধারণ এপিথেলিয়াম
सरल पर्ण,সাধারণ পাতা
सरल सूक्ष्मदर्शी,সাধারণ মাইক্রোস্কোপ
सरल नलिकाकार तंत्र,সাধারণ নলাকার সিস্টেম
सरलतम नलिकाकार उत्सर्जन तंत्र,সহজ নলাকার মলমূত্র
"अनुकरण, अनुकार",সিমুলেশন
एकल आबंध,একক বন্ড
एक कोशिकीय,একক সেলড
एकल दूत आर.एन.ए.,একক মেসেঞ্জার আরএনএ
एकल न्यूक्लियोटाइड की बहुरूपता,একক নিউক্লিওটাইড পলিমারফিজম
एकल रज्जुकी,একক আদর্শ
"कोटर, शिरानाल",সাইনাস
शिरा कोटर,সাইনাস ভেনোসাস
सह-अर्धसूत्र,বোন ক্রোমাটিড
समष्टि आमाप,জনসংখ্যার আকার
कंकालीय फलुओरोसिस,কঙ্কাল ফ্লুরোসিস
कंकाल पेशी,কঙ্কাল পেশী
कंकाल तंत्र,কঙ্কালতন্ত্র
"त्वक कैन्सर, त्वचा कैन्सर",ত্বক ক্যান্সার
करोटि,খুলি
काटो-जलाओ कृषि,স্ল্যাশ এবং পোড়া কৃষি
बूचड़खाना अपशिष्ट,জবাই হাউস বর্জ্য
निद्रालु रोग,ঘুমন্ত অসুস্থতা
स्लाइडिंग फिलामेंट सिद्धांत,স্লাইডিং ফিলামেন্ট তত্ত্ব
अल्प गतिशील,সামান্য অস্থাবর
श्लेष्माभ स्तर,পাতলা আবরণ
अवपंक फँफूदी,স্লাইম ছাঁচ
अवपंकी पिंड,পাতলা ভর
समाश्रयण प्रवणता,রিগ্রেশন ope াল
आपंक,কর্দম
कर्दम,স্লারি
स्मैक,সশব্দে আঘাত
चेचक,ছোট পক্স
स्माइलेक्स,স্মাইলাক্স
"धूम, कुहरा",ধোঁয়াশা
धूम्र स्तंभ,ধোঁয়া স্ট্যাক
चिकनी अंतर्द्रव्यी जालिका,মসৃণ ER
चिकनी पेशी,মসৃণ পেশী
कंड,স্মট
स्नैपड्रैगन पुष्प,স্ন্যাপড্রাগন ফুল
कश खींचना,স্নোর্টিং
हिमांधता,তুষার অন্ধত্ব
हिम मुक्त,তুষার মুক্ত
हिमपात,তুষারপাত
सामाजिक वानिकी,সামাজিক বনায়ন
"गर्तिका, सॉकेट",সকেট
सोडियम,সোডিয়াম
सोडियम ऐजाइड,সোডিয়াম অ্যাজাইড
मृदा,মাটি
मृदा प्रदूषण,মাটি দূষণ
मृदापरिच्छेदिका,মাটির প্রোফাইল
मृदागठन,মাটির টেক্সচার
सोलेनेसी,সোলানাসেই
सोलेनम,সোলানাম
सोलेनम ट्यूबरोसम,সোলানাম টিউবারোসাম
"सौर ऊष्मांक, सौर नियतांक",সৌর ধ্রুবক
सौर ऊर्जा,সৌরশক্তি
सौर नीहारिका,সৌর নীহারিকা
सौर विकिरण,সৌর বিকিরণ
सौर स्पेक्ट्रम,সৌর বর্ণালী
सौर परिवार,সৌর জগৎ
नलकाभ,সোলেনয়েড
सॉलिडेगो,সলিডাগো
एकल कक्षीय,একাকী অ্যাক্সিলারি
"विलेय, घुलनशील",দ্রবণীয়
घुलनशील जैव पदार्थ,দ্রবণীয় জৈব পদার্থ
घुलनशील कार्बनिक पदार्थ,দ্রবণীয় জৈব পদার্থ
विलेय,দ্রাবক
विलेय सांद्रता,দ্রাবক ঘনত্ব
"विलेयन, घोल",সমাধান
विलयन विभव,সমাধান সম্ভাবনা
विलायक,দ্রাবক
कायक्लोनी संग्रह,সোমক্লোনাল সংগ্রহ
"कायक्लोन, कायएकपूर्वजक",সোমাক্লোন
"कायिक, दैहिक",সোম্যাটিক
कायिक भ्रूण,সোম্যাটিক ভ্রূণ
कायिक संकर,সোম্যাটিক হাইব্রিড
कायिक संकरण,সোম্যাটিক হাইব্রিডাইজেশন
कायद्रव्य,সোমাটোপ্লাজম
कायिक-संवेदी क्षेत्र,সোমটোসেনসরি অঞ্চল
कायिक संवेदी वल्कुट,সোমটোসেনসরি কর্টেক্স
सोमैटोस्टैटिन,সোমটোস্ট্যাটিন
कायपोषी,সোমোটোট্রফ
श्रव्यलेखन,সোনোগ্রাফি
कज्जल,ঝুল
सोरोसिस,সোরোসিস
बीजाणुधानी पुंज,সোরাস
ध्वनि स्तर,শব্দমাত্রা
ध्वनिरोधी जैकेट,সাউন্ডপ্রুফ অন্তরক জ্যাকেট
"सदर्न शोषण, सदर्न ब्लॉटिंग",দক্ষিণ ব্লটিং
अंतरिक्ष अन्वेषण प्रौद्योगिकी,স্থান অনুসন্ধান প্রযুক্তি
"आकाश, अंतरिक्ष",স্থান
"अवकाश, अंतराल",স্থান
स्पैडिक्स,স্প্যাডিক্স
स्थानिक वितरण,স্থানিক বিতরণ
स्थानिक मापक्रम,স্থানিক স্কেল
स्पैचुलाकार,স্প্যাটুলেট
"अंडजनन, समांडन",স্প্যানিং
"जलांडक, समांड",স্প্যানিং
भालाकार घास,বর্শা ঘাস
जाति उद्भवन,স্পেসিফিকেশন
विशेष सृष्टि,বিশেষ সৃষ্টি
"जाति, स्पीशीज",প্রজাতি
जाति संघटन,প্রজাতির রচনা
जाति-विविधरूपण,প্রজাতির বৈচিত্র্য
जाति विविधता,প্রজাতির বৈচিত্র্য
जातियों की पारस्परिक क्रिया,প্রজাতির মিথস্ক্রিয়া
जाति की पारस्परिक निर्भरता,প্রজাতি আন্তঃনির্ভরতা
जाति तालिका,প্রজাতির তালিকা
जाति समृद्धता,প্রজাতির ness শ্বর্য
विशिष्ट रूधिर वाहिनी,নির্দিষ্ট রক্তনালী
विशिष्ट एंडोन्यूक्लिएज,নির্দিষ্ট এন্ডোনুক্লেজ
विशिष्ट एंजाइम,নির্দিষ্ট এনজাইম
विशिष्ट ऊष्मा,সুনির্দিষ্ট তাপ
विशिष्ट प्रतिरक्षा,নির্দিষ্ট অনাক্রম্যতা
विशिष्ट अणु,নির্দিষ্ট অণু
विशिष्ट नाम,নির্দিষ্ট নাম
विशिष्ट ग्राही,নির্দিষ্ট রিসেপ্টর
विशिष्ट अभिज्ञान अनुक्रम,নির্দিষ্ট স্বীকৃতি ক্রম
विशिष्ट अभिज्ञान स्थल,নির্দিষ্ট স্বীকৃতি সাইট
"प्रतिदर्श, नमूना",নমুনা
स्पेक्ट्रिन,বর্ণালী
वाक् प्रेरक क्षेत्र,স্পিচ মোটর অঞ্চল
शुक्राणु लाइसिन,শুক্রাণু লাইসিন
शुक्राणु,শুক্রাণু
शुक्रग्राहिका,স্পার্মাথেকা
वृषण रज्जु,শুক্রসংক্রান্ত কর্ড
प्रशुक्राणु,শুক্রাণু (আইএ)
प्रशुक्राणुजन,স্পার্মাটোসাইট
प्रशुक्राणुजनन,স্পার্মাটোসাইটোজেনেসিস
शुक्राणुजनन,স্পার্মাটোজেনেসিস
"शुक्राणुजनी कोशिका, शुक्राणुजन कोशिका",স্পার্মাটোজেনিক সেল
शुक्राणुधर,স্পার্মাটোফোর
बीजीपादप,স্পার্মাটোফাইট
शुक्राणु,স্পার্মাটোজোয়া
शुक्राणुयन,শুক্রাণু
शुक्राणुरूपण,স্পার্মিওজেনেসিস
गोलकाय,স্পেরোসোম
स्फैग्नम,স্প্যাগনাম
स्फीनोडॉन,স্পেনডন
स्फीनोप्सिड,স্পেনোপসিড
स्फीनोप्सिडा,স্পেনোপিডিডা
"गोलाकार, गोलीय",গোলাকার
अवरोधिनी,স্পিঙ্কটার
कंटिकाकार कोशिका,স্পিকুলার সেল
कंटिका,স্পাইকুল
"कणिशिका, लघुस्पाइक",স্পাইকুল
"कणिश, स्पाइक",স্পাইক
"कणिशिका, स्पाइकिका",স্পাইকলেট
मेरुरज्जु,মেরুদণ্ডের কর্ড
मेरु तंत्रिका,মেরুদণ্ডের নার্ভ
"रीढ, मेरुदंड",মেরুদণ্ড
शूल,মেরুদণ্ড
कंटक,মেরুদণ্ড
अर (परव),মেরুদণ্ড
शूलमय,স্পিনাস
शूलिका,স্পিনুল
श्वासरंध्र,সর্পিল
सर्पिल,সর্পিল
स्पाइरिलाइना,স্পিরিলিনা
"सर्पिलाणु, स्पिरिलम",স্পিরিলাম
स्पाइरोकीट,স্পিরোচেট
स्पाइरोगाइरा,স্পিরোগিরা
स्पाइरुला,স্পিরুলা
स्पाइरुलाइना,স্পিরুলিনা
"तिल्ली, प्लीहा",প্লীহা
संबंधन स्थल,স্প্লাইস সাইট
संबंधनकाय,স্প্লাইসোসোম
संबंधन,স্প্লিকিং
विपाटित जीन (अंतरायित),বিভক্ত জিন (বাধা)
विपाटक,স্প্লিটার
जल का विभाजन,জল বিভাজন
"दूषित होना, खराब होना",লুণ্ঠন
अर,কথা বললাম
स्पंज,স্পঞ্জ
स्पंजिला,স্পঞ্জিলা
स्पंजिन,স্পঞ্জিন
स्पंजगुहा,স্পঞ্জোকোয়েল
स्पंजी उत्थानक ऊतक,স্পঞ্জি ইরেক্টাইল টিস্যু
स्पंजी ऊतक,স্পঞ্জি টিস্যু
स्वतःजनन,স্বতঃস্ফূর্ত প্রজন্ম
स्वतःउत्परिवर्तन,স্বতঃস্ফূর্ত মিউটেশন
स्वतःजीवोद्भव,স্বতঃস্ফূর্ত জীবনের উত্স
स्वतःअभिक्रिया,স্বতঃস্ফূর্ত প্রতিক্রিয়া
वलनीयन,স্পুলিং
बीजाणुधानी,স্পোরঙ্গিয়া
बीजाणु,স্পোর
बीजाणुधारी पर्ण,স্পোর বহনকারী পাতা
बीजाणुपर्ण,স্পোরোফিল
बीजाणु-उद्भिद,স্পোরোফাইট
स्पोरोपॉलेनिन,স্পোরোপলিনিন
स्पोरोजोआ प्राणी,স্পোরোজোয়ান
बीजाणुज,স্পোরোজয়েট
धब्बेदार कस्कस,দাগযুক্ত কাস্কাস
बसंत दारू,বসন্ত কাঠ
स्प्रूस (पाइसिया स्मिथीआना),স্প্রুস (পিসিয়া স্মিথিয়ানা)
"दलपुट, कंट, शुंडिका, स्पर",স্পার
शल्की उपकला,স্কোয়ামাসসেল epithelium
"अपमर्दन, स्क्वास",স্কোয়াশ
स्क्विड,স্কুইড
स्क्विला,স্কিলা
स्थायीकरण,স্থিতিশীলতা
स्थायीकारी वरण,স্থিতিশীল নির্বাচন
मृदास्थिरण,মাটি স্থিতিশীল
"चित्ति, चट्टा लगाना",স্ট্যাক
स्तंभ,স্ট্যাক
स्टैक,স্ট্যাক
"मंच क्लिप, स्टेज क्लिप",মঞ্চ ক্লিপ
अभिरंजित प्रतिदर्श,দাগযুক্ত নমুনা
वृंत,চুপিসাড়ে অনুসরণ করা
पुंकेसर,স্ট্যামেন
बंध्य पुंकेसर,স্ট্যামিনোড
खड़ी फसल,স্থায়ী ফসল
स्थायी स्थिति,স্থায়ী অবস্থা
"रकाव, स्टेपीज",স্টেপস
स्टैफाइलोकोकस ऐल्बस,স্ট্যাফিলোকোকাস অ্যালবাস
"स्टारफिश, तारामीन",স্টার ফিশ
"मंड, स्टार्च",মাড়
अचल केंद्रक,স্টেশনারি নিউক্লিয়াস
स्टैटिन,স্ট্যাটিন
स्थिर प्रावस्था,স্টেশন ফেজ
संतुलन पुटी (संतुलन अंग),স্ট্যাটোসিস্ট (ভারসাম্য অঙ্গ)
कानूनी निषेध,বিধিবদ্ধ নিষেধাজ্ঞা
घनत्व अति-प्रवणता,খাড়া ঘনত্বের গ্রেডিয়েন্ট
रंभ,স্টিল
ताराकार गुच्छिका,স্টার্লার গ্যাংলিওন
तारकीय विकास,তারার বিবর্তন
मूल कोशिका,স্টেম সেল
तनुलवणी,স্টেনোহালাইন
तनुतापी,স্টেনোথার্মাল
स्टेन्ट,স্টেন্ট
"पद, सोपान, चरण",পদক্ষেপ
स्टेपी,স্টেপ্প
"निर्जर्म, रोगाणुरहित",অনুর্বর
बंध्य,অনুর্বর
अनुर्वर,অনুর্বর
"निर्जर्म परिवेश, रोगरहित परिवेश",জীবাণুমুক্ত পরিবেষ্টিত
बंध्यकर्मी मधुमक्खी,জীবাণুমুক্ত কর্মী মৌমাছি
"निर्जर्मीकरण, विसंक्रमण",জীবাণুমুক্তকরণ
अनुर्वरीकरण,জীবাণুমুক্তকরণ
बंध्यीकरण,জীবাণুমুক্তকরণ
"अधरक, स्टर्नम",স্টার্নাম
उरोस्थि,স্টার্নাম
स्टेरॉयड,স্টেরয়েড
स्टेरॉयड हॉर्मोन,স্টেরয়েড হরমোন
स्टेरॉल,স্টেরল
स्टेरॉल अणु,স্টেরল অণু
स्टेथोस्कोप,স্টেথোস্কোপ
अनुलग्नी,স্টিকি
दृढ़रोम,কড়া চুল
वर्तिकाग्र,কলঙ্ক
दृक् बिंदु,কলঙ্ক
पक्ष बिंदु,কলঙ্ক
क्लोम छिद्र (कंचुकी ट्यूनिकेट का),কলঙ্ক
श्वास छिद्र (वातक का),কলঙ্ক
मृत जन्म,এখনও জন্ম
अवस्तंभ मूल,স্টিল্ট রুট
उद्दीपक,উদ্দীপক
उद्दीपन,উদ্দীপনা
उद्दीपन,উদ্দীপনা
"दंश-रे, दंश शंकुश",স্টিং রে
दंशन कोशिका,স্টিংিং সেল
दुर्गंधी कंपोस्ट,দুর্গন্ধযুক্ত কম্পোস্টেন
अनुपर्ण,স্টিপুল
विलोड़न प्रकार,আলোড়ন প্রকার
स्कंध,স্টক
पशुधन,স্টক
प्रभव,স্টক
भूस्तारी,স্টোলন
आमाशय,পেট
रंध्र,স্টোমাটা
रंध्र सघनता,স্টোমাটাল ঘনত্ব
स्टोमोकॉर्ड़ेटा,স্টোমোকর্ডাটা
"तूफानी प्रावस्था, झंझावात प्रावस्था",ঝড়ো পর্ব
"रोध, अवरोध",থামুন
प्रभेद,স্ট্রেন
पादप में अनुकूलन के प्रति कार्यनीति,উদ্ভিদে অভিযোজন কৌশল
वनस्पति स्तरण,উদ্ভিদের স্তরবিন্যাস
स्तरित शल्की केरेटिनित (शृंगित) उपकला,স্তরিত স্কোয়ামাস কেরাটিনাইজড এপিথেলিয়াম
समताप सीमा,স্ট্র্যাটোপজ
समतापमंडल,স্ট্র্যাটোস্ফিয়ার
समतापमंडलीय,স্ট্র্যাটোস্ফেরিক
"किण स्तर, स्ट्रेटम कॉर्नियम",স্ট্র্যাটাম কর্নিয়াম
अंकुरण स्तर,স্ট্র্যাটাম জার্মিনিটিভাম
कणी स्तर,স্ট্র্যাটাম গ্রানুলোসাম
स्वच्छ स्तर,স্ট্র্যাটাম লুসিডাম
स्ट्रॉबेरी,স্ট্রবেরি
प्रवाही गति,স্ট্রিমিং আন্দোলন
स्ट्रेप्टोबेसीलस,স্ট্রেপ্টোব্যাকিলাস
स्ट्रेप्टोकोकस,স্ট্রেপ্টোকোকাস
स्ट्रेप्टोकोकस न्यूमोनी,স্ট্রেপ্টোকোকাস নিউমোনিয়া
स्ट्रेप्टोकाइनेस,স্ট্রেপ্টোকিনেস
रेखित आकृति,স্ট্রাইটেড চেহারা
रेखित पेशी,স্ট্রাইটেড পেশী
"रेखा, धारी",স্ট্রেশন
रेखांकन,স্ট্রেশন
पूर्ण परासरण नियामक,কঠোর ওসমোরগুলেটর
स्ट्राइगा,স্ট্রিগা
पट्टीदार खेती,স্ট্রিপ ক্রপিং
"शंकु, प्रशृंखल, स्ट्रोबिलस",স্ট্রোবিলাস
तूफानी जल,স্ট্রোম জল
पीठिका,স্ট্রোমা
पीठिकाय ऊतक,স্ট্রোমাল টিস্যু
प्रबल अपचायक कारक,শক্তিশালী হ্রাসকারী এজেন্ট
स्ट्रॉन्शियम-90,স্ট্রন্টিয়াম -90
संरचनात्मक प्रोटीन,কাঠামোগত প্রোটিন
जीवन-संघर्ष,অস্তিত্বের জন্য সংগ্রাম
स्ट्रूथियो,স্ট্রুথিও
स्ट्रिकनीन,স্ট্রাইচাইন
वृद्धिरोध,শারিরীক বিকাশ ও বৃদ্ধি
"स्तंभन, वृद्धिरोध",স্টান্টিং
वर्तिका,স্টাইল
"शूक, कंटिका",স্টাইল
वर्तिका पाद (वन.),স্টাইলোপোডিয়াম
"शूकपाद, निकटपाद (प्राणी.)",স্টাইলোপোডিয়াম
भूपृष्ठीय आपरिवर्तन,সাব বায়বীয় পরিবর্তন
उपसंर्वधन,সাব সংস্কৃতি
अवमृदा,সাব মাটি
उप-एकक,সাব ইউনিট
उपइकाई,সাব ইউনিট
"उपवर्ग, उपक्लास",সাবক্লাস
अधोजत्रुक धमनी,সাবক্লাভিয়ান ধমনী
अवत्वक्,সাবকুটেনিয়াস
उपरेशा,সাবফিব্রে
व्यक्तिनिष्ठ उपागम,বিষয়গত পদ্ধতির
अधोजिह्वा-ग्रंथि,সাবলিংগুয়াল গ্রন্থি
अवचिबुकीय गुच्छिका,সাবম্যান্ডিবুলার গ্যাংলিওন
अवचिबुकीय लारग्रंथि,সাবম্যান্ডিবুলার লালা গ্রন্থি
निमग्न,নিমজ্জিত
निमग्न पत्ती,নিমজ্জিত পাতা
निमज्जन,নিমজ্জন
उपमध्यकेंद्री,সাবমেটেসেন্ট্রিক
अधःश्लेष्मिका,সাবমুকোসা
अवश्लेष्मिक झिल्ली,সাবমুকোসা
अधस्तंत्रिका वाहिनी,সূক্ষ্ম জাহাজ
अधोग्रसिका गुच्छिका,সাবোসোফেজিয়াল গ্যাংলিওন
उपसमष्टि,উপ -জনসংখ্যা
उपजाति,উপ -প্রজাতি
अधोमंच संग्राही,সাবস্টেজ কনডেন্সার
प्रतिस्थापन,প্রতিস্থাপন
अधोरंध्री कोष्ठ,সাবস্টোমেটাল চেম্বার
क्रियाधार बंधन स्थल,সাবস্ট্রেট-বাইন্ডিং সাইট
क्रियाधार,স্তর
अवस्तर,স্তর
"आधार, अधःस्तर",সাবস্ট্র্যাটাম
उपोष्ण,সাবট্রপিকাল
उपनलिका,সাবটুবুল
उत्तरोत्तर उच्चतर पोषी स्तर,ক্রমাগত উচ্চতর ট্রফিক স্তর
सक्सिनेट डिहाइड्रोजेनेस,সুসিনেট ডিহাইড্রোজেনেস
सक्सीनिक डीहाइड्रोजेनेस,সুসিনিক ডিহাইড্রোজেনেস
सक्सिनिल सहएंजाइम,সুসিনাইল কোএনজাইম
गूदेदार प्रकृति,সাফল্য
"गूदेदार, मांसलोद्भिद्",রসালো
अंतःभूस्तारी (वन.),স্তন্যপায়ী
चूषक (प्राणी.),স্তন্যপায়ী
चूषक मीन,স্তন্যপায়ী মাছ
"चूषक जड़, चूषक मूल",চুষছে মূল
सुक्रोस,সুক্রোজ
"शर्करा, चीनी",চিনি
परिखा (छोटी खाँच),সালকাস (ছোট খাঁজ)
"गंधक, सल्फर",সালফার
गंधक कणिका,সালফার গ্রানুল
सनई,সানহেম্প
सनड्यू,সুন্দু
"गर्तिक रंध, गर्तिक वातरंध्र",ডুবে যাওয়া স্টোমাটা
धूप,রোদ
अधिवर्ग,সুপারক্লাস
अधिकुंडलन,সুপার কয়েলিং
ऊर्ध्व और अधो शल्किका,উচ্চতর ও নিকৃষ্ট প্যালিয়া
ऊर्ध्वमस्तिष्क वृंतक,সুপিরিয়র সেরিবিলার পেডুনকেল
"ऊर्ध्व वप्र, ऊर्ध्व कॉलिकुलस",সুপিরিয়র কলিকুলাস
अधि मादा,উচ্চতর মহিলা
अधि नर,সুপিরিয়র পুরুষ
ऊर्ध्व आंत्रयोजनी गुच्छिका,সুপিরিয়র মেসেন্টেরিক গ্যাংলিওন
ऊर्ध्ववर्ती अंडाशय,সুপিরিয়র ডিম্বাশয়
अधिप्लवी,সুপারেনট্যান্ট
अध्यारोपित,সুপারপোজড
मूर्धाक्षर,সুপারস্ক্রিপ্ট
मूर्धांक,সুপারস্ক্রিপ্ট
अधिग्रसिका गुच्छिका,সুপ্রোসোফেজিয়াল গ্যাংলিওন
अध्यंसफलक,সুপ্রাসাপুলা
पृष्ठ प्रतिजन,পৃষ্ঠ অ্যান্টিজেন
पृष्ठ क्षेत्र,ভূপৃষ্ঠের
पृष्ठ वासी,পৃষ্ঠ বাসিন্দা
सतह निर्जर्मीकरण,পৃষ্ঠের জীবাণুমুক্তকরণ
"शल्य-कर्म, शल्य चिकित्सा विज्ञान",সার্জারি
शल्य अंतःक्षेप,অস্ত্রোপচার হস্তক্ষেপ
कोखदायी माँ,সৎ মা
उत्तरजीविता,বেঁচে থাকা
सुग्राहिता,সংবেদনশীলতা
निलंबन संवर्ध,সাসপেনশন সংস্কৃতি
निलंबन-स्नायु,সাসপেনসরি লিগামেন্ট
संधारणीय कृषि,টেকসই কৃষি
संधारणीय विकास,টেকসই উন্নয়ন
सीवन,সিউন
स्वेडबर्ग मात्रक,সোভেদবার্গ ইউনিট
पुच्छपंख तितली,লেজযুক্ত প্রজাপতি গিলে
निगलना,গিলে
अनूप,জলাভূমি
"दल, वृंद, झुंड",ঝাঁকুনি
स्वेद,ঘাম
स्वेद ग्रंथि,ঘাম গ্রন্থি
स्वेदन,ঘাম
स्वेदलता,ঘাম
स्वीट क्लोवर,মিষ্টি ক্লোভার
स्विस चीज,সুইস পনির
असिमीन,তরোয়াল মাছ
असिपुच्छ मीन,তরোয়াল মাছ
साइकॉन,সাইকন
"अंजीरफल, साइकोनस",সাইনকনাস
सहजीवी,প্রতীক
सहजीवी,সিম্বিওটিক
सहजीविता,সিম্বিওসিস
सहजीवी नाइट्रोजन यौगिकीकारी,সিম্বিওটিক নাইট্রোজেন ফিক্সার
सहजीवी नाइट्रोजन यौगिकीकरण,সিম্বিওটিক নাইট্রোজেন স্থিরকরণ
प्रतीक,প্রতীক
