English,Kannada
Triple entente,ಟ್ರಿಪಲ್ ಎಂಟೆಂಟೆ
Triumph,ವಿಜಯೋತ್ಸವ
Triumph,ವಿಜಯೋತ್ಸವ
Turmoil,ಪ್ರಕ್ಷುಬ್ಧತೆ
Tyrannicide,ನಿರಂಕುಶ ಹತ್ಯೆ
Tyrannicide,ನಿರಂಕುಶ ಹತ್ಯೆ
Tyranny,ದೌರ್ಜನ್ಯ
Tyranny,ದೌರ್ಜನ್ಯ
Tyrant,ನಿರಂಕುಶಾಧಿಕಾರಿ
Uhlan,ಉಹ್ಲಾನ್
Ukase,ಉಕಾಸೆ
Ukase,ಉಕಾಸೆ
Ulema,ಉಲೇಮಾ
Ultimatum,ಅಲ್ಟಿಮೇಟಮ್
Ultimatum,ಅಲ್ಟಿಮೇಟಮ್
Uncle sam,ಚಿಕ್ಕಪ್ಪ ಸ್ಯಾಮ್
Under-king,ಅಂಡರ್-ಕಿಂಗ್
United Irishmen,ಯುನೈಟೆಡ್ ಐರಿಶ್‌ಮೆನ್
United Nations,ವಿಶ್ವಸಂಸ್ಥೆ
United Provinces,ಯುನೈಟೆಡ್ ಪ್ರಾಂತ್ಯಗಳು
United Provinces,ಯುನೈಟೆಡ್ ಪ್ರಾಂತ್ಯಗಳು
Univallated fort,ಏಕರೂಪದ ಕೋಟೆ
Universal monarch,ಸಾರ್ವತ್ರಿಕ ರಾಜ
Universal suffrage,ಸಾರ್ವತ್ರಿಕ ಮತದಾನದ ಹಕ್ಕು
Uprising,ದಂಗೆ
Usurpation,ದುರುಪಯೋಗ
Usurper,ದರೋಡೆಕೋರ
Utopia,ರಾಮರಾಜ್ಯ
Vandal,ವಿಧ್ವಂಸಕ
Vandalism,ವಿಧ್ವಂಸಕತೆ
Vanguard,ವ್ಯಾನ್ಗಾರ್ಡ್
Vanguard,ವ್ಯಾನ್ಗಾರ್ಡ್
Vanguard,ವ್ಯಾನ್ಗಾರ್ಡ್
Varangian,ವರಂಗಿಯನ್
Varangian guard,ವರಂಗಿಯನ್ ಕಾವಲುಗಾರ
Vassal,ವಾಸಲ್
Vassal,ವಾಸಲ್
Vassal state,ವಾಸಲ್ ರಾಜ್ಯ
Vatican Council,ವ್ಯಾಟಿಕನ್ ಕೌನ್ಸಿಲ್
Vessel,ಹಡಗು
Vessel,ಹಡಗು
Vessel,ಹಡಗು
Vice-king,ಉಪರಾಜ
Viceroy,ವೈಸರಾಯ್
Viceroyalty=viceroyship,ವೈಸರಾಯಲ್ಟಿ=ವೈಸ್ರಾಯಶಿಪ್
Victor,ವಿಕ್ಟರ್
Victory,ವಿಜಯ
Villein,ವಿಲೀನ್
Voyage,ಪ್ರಯಾಣ
Vulnerable fortress,ದುರ್ಬಲ ಕೋಟೆ
Wall painting,ವಾಲ್ ಪೇಂಟಿಂಗ್
Wall painting,ವಾಲ್ ಪೇಂಟಿಂಗ್
War,ಯುದ್ಧ
War-lord,ಯುದ್ಧಾಧಿಪತಿ
Warrior,ಯೋಧ
Warrior,ಯೋಧ
Warrior,ಯೋಧ
Warship,ಯುದ್ಧನೌಕೆ
Watch-word,ವಾಚ್-ವರ್ಡ್
Welfare state,ಕಲ್ಯಾಣ ರಾಜ್ಯ
Welfare Work,ಕಲ್ಯಾಣ ಕೆಲಸ
Whig,ವಿಗ್
White flag,ಬಿಳಿ ಧ್ವಜ
Whitemen's burden,ಬಿಳಿಯರ ಹೊರೆ
World empire,ವಿಶ್ವ ಸಾಮ್ರಾಜ್ಯ
World movement,ವಿಶ್ವ ಚಳುವಳಿ
World politics,ವಿಶ್ವ ರಾಜಕೀಯ
World power,ವಿಶ್ವ ಶಕ್ತಿ
World war,ವಿಶ್ವ ಯುದ್ಧ
Wreeker,ವ್ರೀಕರ್
Wrecking amendment,ಧ್ವಂಸ ತಿದ್ದುಪಡಿ
Xenelasis,ಕ್ಸೆನೆಲಾಸಿಸ್
Xenophobia,ಅನ್ಯದ್ವೇಷ
Yankee,ಯಾಂಕೀ
Yellow jacket,ಹಳದಿ ಜಾಕೆಟ್
Yellow man,ಹಳದಿ ಮನುಷ್ಯ
Yellow peril,ಹಳದಿ ಅಪಾಯ
Yellow press,ಹಳದಿ ಪ್ರೆಸ್
Young Turks,ಯಂಗ್ ಟರ್ಕ್ಸ್
Zeus,ಜೀಯಸ್
Zionism,ಜಿಯೋನಿಸಂ
Zoroastrianism,ಝೋರಾಸ್ಟ್ರಿಯನ್ ಧರ್ಮ
