Hindi,Bengali
टी-पैड,টি-প্যাড
ट्रेबल,তিনগুণ
"अनुरेख, अनुरेखण","tracing, tracing"
"ट्रैक गेंद, अनुवर्तन गेंद","ট্র্যাক বল, ট্র্যাক বল"
अनुवर्तन,সম্মতি
अनुवर्तन एवं नियंत्रण परिपथ,ট্র্যাকিং এবং নিয়ন্ত্রণ সার্কিট
"पश्‍चग कोर, अनुगामी कोर","পিছনের কোর, পিছনের কোর"
प्रशिक्षक,কোচ
अनुवर्तन,সম্মতি
अन्योन्य प्रवेश्यता,পারস্পরিকতা
अंतराचालकता,আন্তঃপরিবাহিতা
ट्रान्सड्यूसर,ট্রান্সডিউসার
अंतरण अभिलक्षण,স্থানান্তর বৈশিষ্ট্য
अंतरण फलन,স্থানান্তর ফাংশন
अंतरण लब्धि,মুনাফা স্থানান্তর
रूपांतरण,রূপান্তর
"ट्रांसफार्मर, परिणामित्र","ট্রান্সফরমার, ট্রান্সফরমার"
ट्रांसफार्मर युग्मित प्रवर्धक,ট্রান্সফরমার সংযুক্ত পরিবর্ধক
ट्रांसफार्मर युग्मन,ট্রান্সফরমার কাপলিং
परिवर्तक दक्षता,পরিবর্তনশীল দক্ষতা
क्षणिक,ক্ষণস্থায়ী
क्षणिक अतिलंघन,ক্ষণস্থায়ী লঙ্ঘন
क्षणिक अनुक्रिया,ক্ষণস্থায়ী প্রতিক্রিয়া
क्षणिक मंदक,ক্ষণস্থায়ী প্রতিবন্ধক
ट्रांजिस्टर खंडक,ট্রানজিস্টর ব্লক
ट्रांजिस्टर धारा-लब्धि,ট্রানজিস্টর বর্তমান লাভ
ट्रांजिस्टर स्विच,ট্রানজিস্টর সুইচ
ट्रांजिस्टर,ট্রানজিস্টর
ट्रांजिस्टर रव,ট্রানজিস্টরের শব্দ
ट्रांजिस्टर नियामक,ট্রানজিস্টর নিয়ন্ত্রক
गमन काल,ছাড়ার সময়
संक्रमण संधारित्र,ট্রানজিশন ক্যাপাসিটর
संक्रमण गुणक,রূপান্তর ফ্যাক্টর
संक्रमण आवृत्‍ति,রূপান্তর ফ্রিকোয়েন্সি
संक्रमण क्षेत्र,রূপান্তর জোন
स्थानांतरण बफर,স্থানান্তর বাফার
संचरण क्षय,সংক্রমণ ক্ষতি
पारगम्यता,ব্যাপ্তিযোগ্যতা
"प्रेषी, प्रेषित्र","প্রেরক, প্রেরক"
आवृत्‍ति प्रेषित्र,ফ্রিকোয়েন্সি ট্রান্সমিটার
पारदर्शी लैच,স্বচ্ছ ল্যাচ
प्रेषानुकर,ট্রান্সপন্ডার
परिवहन गुणक,পরিবহন গুণক
पारदिष्‍टकारण,স্পষ্ট কারণ
पार प्रतिरोध,ক্রস প্রতিরোধ
अनुप्रस्थ विद्‍युत तरंग,অনুপ্রস্থ তরঙ্গ
ट्रांस्वीच,ট্রান্সউইচ
जाल,নেট
समलंबीय तरंग,trapezoidal তরঙ্গ
प्रगामी तरंग नली,প্রগতিশীল তরঙ্গ নল
खाँच पृथक्करण,খাঁজ বিচ্ছেদ
ट्रायक,triac
त्रिभुजाकार वर्गाकार तरंग परिवर्तक,ত্রিভুজাকার স্কয়ার ওয়েভ কনভার্টার
त्रिभुजाकार-ज्याकार तरंग परिवर्तक,ত্রিভুজাকার-সাইন ওয়েভ কনভার্টার
त्रिभुजाकार तरंग जनित्र,ত্রিভুজাকার তরঙ্গ জেনারেটর
ट्रिगर,ট্রিগার
ट्रिगर डायोड,ট্রিগার ডায়োড
ट्रिगर स्पंद,ট্রিগার পালস
ट्रिजिस्टर,ট্রানজিস্টর
"सूक्ष्म समंजन, ट्रिम","সূক্ষ্ম সমন্বয়, ছাঁটা"
सूक्ष्मसमंजक,মাইক্রো অ্যাডজাস্টার
ट्रायोड,triode
विभंजन कुंडली,বিভক্ত রাশিফল
त्रिक परिशुद्‍धि संख्या,ট্রিপল নির্ভুল সংখ্যা
त्रि अवस्था बफर,তিন পর্যায়ের বাফার
त्रिअवस्था तर्क,ত্রয়ী যুক্তি
ट्रोकोट्रॉन,ট্রকোট্রন
क्षोभ प्रकीर्ण लिंक,বিক্ষিপ্ত লিঙ্ক
क्षोम मंडल,ট্রপোস্ফিয়ার
समस्या प्ररोही,সমস্যা সমাধানকারী
यथार्थ शक्‍ति परिवर्तक,বাস্তব শক্তি রূপান্তরকারী
यथार्थ वर्ग-माध्य मूल वोल्टमापी,সত্য বর্গ-মান রুট ভোল্টমিটার
सत्य तालिका,সঠিক তালিকা
टी-अवस्था,টি-রাষ্ট্র
टी.टी.एल.,টিটিএল
नलिकाकार संधारित्र,টিউবুলার ক্যাপাসিটর
समस्वरित प्रवर्धक,টিউন করা পরিবর্ধক
समस्वरित संग्राही दोलित्र,সংগ্রাহক অসিলেটর টিউন করা হয়েছে
समस्वरित ड्रेन दोलित्र,টিউন করা ড্রেন অসিলেটর
संस्वरण क्रोड,ভোকাল কোর
समस्वरण नेटवर्क,টিউনিং নেটওয়ার্ক
संस्वरण स्थूण,কণ্ঠ্য স্বর
"टनल डायोड, सुंरग डायोड","টানেল ডায়োড, টানেল ডায়োড"
"टनलिंग प्रभाव, सुंरगन प्रभाव","টানেলিং ইফেক্ট, টানেলিং ইফেক্ট"
टर्बाइन प्रवाहमापी,টারবাইন ফ্লোমিটার
परिवर्तन काल,রূপান্তর সময়ের
पिधानन काल,বসবাসের সময়
आरंभन काल,সময় শুরু
टर्नस्टाइल ऐंटेना ट्वीटर,টার্নস্টাইল অ্যান্টেনা টুইটার
ट्वीटर,টুইটার
यमल अग्रक,ইয়ামাল আগরক
ट्वीन-टी नॉच फिल्टर,টুইন-টি নচ ফিল্টার
यमल टी दोलित्र,ইয়ামল চা অসিলেটর
व्यावर्तित युग्म,পাকানো জোড়া
व्यावर्तित वलय गणक,পাকানো রিং কাউন্টার
व्यावर्तित-नेमेटिक तरल,টুইস্টেড-নেমেটিক তরল
द्‍वी-प्रद्‍वार नेटवर्क,দ্বিমুখী নেটওয়ার্ক
ट्विस्ट्रोन,টুইস্ট্রন
"यू-आर्ट, यू-सार्ट","ইউ-আর্ট, ইউ-সার্ট"
पराश्रव्य दोष संसूचक,অতিস্বনক ফল্ট ডিটেক্টর
पराश्रव्य आवृत्‍ति,অতিস্বনক ফ্রিকোয়েন্সি
पराबैंगनी प्रकाशा स्रोत/दीप,অতিবেগুনী আলোর উৎস/বাতি
पराबैंगनी विकिरण,UV বিকিরণ
यूमेटिक,ইউমেটিক
असंतुलित लोड (उद्‍भार),ভারসাম্যহীন ভার (বাল্জ)
अबंधित विकृति गेज/प्रमापी,নিরবচ্ছিন্ন স্ট্রেন গেজ
शर्त-रहित उछाल,শর্তহীন বাউন্স
अनवमंदित दोलन,undamped দোলন
अंतःयुग्मन,ইনব্রিডিং
अधःअवमंदित,বশীভূত
न्यूनअवमंदित दोलन,কম স্যাঁতসেঁতে দোলন
अन्तर्जलीय कैमरा,পানির নিচে ক্যামেরা
अन्तर भौम नेटवर्क,আন্তঃভূমি নেটওয়ার্ক
अवस्वरक,অবাধ্য
अंतर्जलीय माइक्रोफोन (ध्वनि ग्राहक),পানির নিচের মাইক্রোফোন (ভয়েস ক্লায়েন্ট)
एकदेशीय अभिग्रहण,একতরফা অধিগ্রহণ
एकदेशीय ऐंटेना,একক অ্যান্টেনা
एकदेशीय पंजी,ঘরোয়া রেজিস্টার
एक संधि ट्रांजिस्टर,একটি জংশন ট্রানজিস্টর
एकपार्श्‍वीकरण,একতরফাকরণ
एकध्रुवीय युक्‍ति,ইউনিপোলার ডিভাইস
एकल चयक,একক সংযোজন
एकल चयनक (दूरभाष),একক নির্বাচক (টেল)
इकाई प्रणोद/आवेग,ইউনিট থ্রাস্ট/ইমপালস
सूचना इकाई,তথ্য ইউনিট
इकाई सोपान,ইউনিট ধাপ
एकल कंपित्र,একক ভাইব্রেটর
इकाई लब्धि प्रवर्धक,ইউনিট লাভ পরিবর্ধক
इकाई लब्धि बैंड विस्तार,ইউনিট গেইন ব্যান্ড সম্প্রসারণ
इकाई शक्‍ति गुणक,ইউনিট পাওয়ার ফ্যাক্টর
सार्व फिल्टर,সার্বজনীন ফিল্টার
सर्वात्रिक गेट,সার্বজনীন গেট
उभयाधार मोटर,উভচর মোটর
"सार्वत्रिक शंट, पार्श्‍व-पथ","সর্বজনীন শান্ট, পার্শ্বীয় পথ"
सार्वत्रिक दूरगामी (ट्रंक) परिपथ,সার্বজনীন ট্রাঙ্ক সার্কিট
सर्वात्रिक कुंडलन,সার্বজনীন coiling
अनियमित शक्‍ति प्रदायी,অনিয়মিত বিদ্যুৎ সরবরাহ
आवरण रहित केबल,অরক্ষিত তারের
कवच-रहित तार,অরক্ষিত তার
असमस्वरित ट्रांसफॉर्मर,unwisted ট্রান্সফরমার
उर्ध्व परिवर्तक,উল্লম্ব রূপান্তরকারী
अपडाउन गणित्र,আপডাউন ক্যালকুলেটর
"अपलिंक, उपरिबंध","আপলিংক, আপলিংক"
उपरि अंतक आवृत्‍ति,ওভারহেড ফ্রিকোয়েন্সি
उच्च पार्श्‍व आवृत्‍ति,উচ্চ প্লেব্যাক ফ্রিকোয়েন্সি
उपरि ट्रिप (विभंजन) बिंदु,ওভারহেড ট্রিপ পয়েন্ট
उपयोजन गुणक,অ্যাপ্লিকেশন ফ্যাক্টর
वी-चैनल स्विचन,ভি-চ্যানেল স্যুইচিং
वी-मॉडुलक,ভি-মডুলেটর
वी-एफ (वोल्टता/आवृत्‍ति परिवर्तक),V-F (ভোল্টেজ/ফ্রিকোয়েন্সি কনভার্টার)
निर्वात उष्मीय संधि,ভ্যাকুয়াম তাপ জংশন
निर्वात परिबद्‍ध स्थिर वैद्‍युत वोल्टमापी,ভ্যাকুয়াম আবদ্ধ ইলেক্ট্রোস্ট্যাটিক ভোল্টমিটার
निर्वात प्रमापी,ভ্যাকুয়াম গেজ
निर्वात नली,ভ্যাকুয়াম পায়ের পাতার মোজাবিশেষ
निर्वात नली प्रसर्प-परिपथ,ভ্যাকুয়াম টিউব সার্কিট
निर्वात ट्यूब वोल्टमापी (वी.टी.वी.एम.),ভ্যাকুয়াম টিউব ভোল্টমিটার (ভিটিভিএম)
संयोजकता बैंड,ভ্যালেন্স ব্যান্ড
संयोजी इलेक्ट्रॉन,ঝালর ইলেকট্রন
उपत्यका-बिंदु,ড্রপ-অফ পয়েন্ট
वाल्व-दिष्‍टकारी,ভালভ সংশোধনকারী
वाष्प प्रावस्था विस्नेहक/विग्राजक,বাষ্প ফেজ দ্রাবক
वैरेक्टर डायोड,ভেক্টর ডায়োড
वैरेक्टर डायोड मॉडुलक,ভেক্টর ডায়োড মডুলেটর
वैरेक्टर समस्वरित्र,অক্ষর টিউনার
परिवर्ती संधारित्र,পরিবর্তনশীল ক্যাপাসিটর
परिवर्ती प्रेरक,পরিবর্তনশীল প্রবর্তক
परिवर्ती मापांक विभाजक,পরিবর্তনশীল মডুলাস বিভাজক
परिवर्ती पश्‍चदीप्‍ति,পরিবর্তনশীল ব্যাকলাইট
परिवर्ती प्रतिघात,পরিবর্তনশীল প্রতিক্রিয়া
परिवर्ती प्रतिरोध,পরিবর্তনশীল প্রতিরোধের
"परिवर्ती परिणामित्र, परिवर्ती ट्रांसफार्मर","পরিবর্তনশীল ট্রান্সফরমার, পরিবর্তনশীল ট্রান্সফরমার"
वेरियक,variac
वैरीकैप,varicap
वैरिस्टर/चररोधक,varistor
वारले पाश परीक्षण,ওয়ারলে লুপ পরীক্ষা
वैरमीटर (प्रतिघात शक्‍तिमापी),ভ্যারোমিটার (প্রতিক্রিয়া শক্তি মিটার)
वैक्स,মোম
VBE गुणक,VBE গুণক
वी.सी.पी. (वीडियो कैसेट प्लेयर),ভিসিপি (ভিডিও ক্যাসেট প্লেয়ার)
वी.सी.आर. (वीडियो कैसेट रिकॉर्डर),ভিসিআর (ভিডিও ক্যাসেট রেকর্ডার)
वी-विमॉडुलक,v-মডুলেটর
सदिश,ভেক্টর
सदिश प्रदर्श,ভেক্টর প্রদর্শন
सदिश आलेखिकी,ভেক্টর গ্রাফিক্স
सदिश प्रतिबाधामापी,ভেক্টর প্রতিবন্ধকতা মিটার
सदिश अनुदेश,ভেক্টর নির্দেশনা
सदिश नेटवर्क विश्‍लेषक,ভেক্টর নেটওয়ার্ক বিশ্লেষক
सदिश दर्शी,ভেক্টর ভিউয়ার
सदिशित अंतरायन,ভেক্টর বাধা
विक्रय मशीन,ভেন্ডিং মেশিন
संवातन,অবাধে বায়ু - চলাচলের ব্যবস্থা
वर्नियर गणित्र,ভার্নিয়ার ক্যালকুলেটর
वर्नियर अंतर्वेशन,ভার্নিয়ার ইন্টারপোলেশন
वर्नियर विभवमापी,ভার্নিয়ার পটেনশিওমিটার
उदग्र ऐंटेना,উল্লম্ব অ্যান্টেনা
ऊर्ध्वाधर लोपन,উল্লম্ব বাদ
उदग्र रंगीन पट्टी,উজ্জ্বল রঙের ফিতে
ऊर्ध्वाधर आवृत्‍ति,উল্লম্ব ফ্রিকোয়েন্সি
उदग्र लब्धि,চরম লাভ
ऊर्ध्वाधर नियंत्रक,উল্লম্ব নিয়ামক
क्षितिज नियंत्रक,হরাইজন কন্ট্রোলার
क्षैतिज अनुरेख,অনুভূমিক ট্রেস
उदग्र अंतराल,উল্লম্ব ফাঁক
अदग्र अंतराल-निर्देश,ফরোয়ার্ড ব্যবধান নির্দেশ
उदग्र अंतराल परीक्षण संकेत,উল্লম্ব ব্যবধান পরীক্ষা সংকেত
उदग्र ध्रुवण,উল্লম্ব মেরুকরণ
उदग्र प्रोग्रामन,উল্লম্ব প্রোগ্রামিং
उदग्र प्रोग्रामन,উল্লম্ব প্রোগ্রামিং
उदग्र विभेदन,উল্লম্ব রেজোলিউশন
ऊर्ध्वाधर पुनःअनुरेख,উল্লম্ব ট্রেস
उदग्र चित्र बेल्लन,উল্লম্ব ছবির সিলিন্ডার
उदग्र क्रमवीक्षण,দ্রুত স্ক্যানিং
उदग्र तुल्यकालन,উল্লম্ব সিঙ্ক্রোনাইজেশন
उदग्र अनुरेख,উল্লম্ব ট্রেস
ऊर्ध्वाधर ट्रांजिस्टर,উল্লম্ব ট্রানজিস্টর
क्षैतिज क्रमवीक्षण,অনুভূমিক স্ক্যানিং
अति उच्च घनत्व फॉर्मेट,অতি উচ্চ ঘনত্ব বিন্যাস
अति उच्च घनत्व निकाय,খুব উচ্চ ঘনত্বের শরীর
अति उच्च आवृत्‍ति (वी.एच.एफ.),খুব উচ্চ ফ্রিকোয়েন্সি (ভিএইচএফ)
अति उच्च गति एकीकृत परिपथ (वी.एच.एस.आई.सी.),আল্ট্রা হাই স্পিড ইন্টিগ্রেটেড সার্কিট (VHSIC)
अतिवृहत् एकीकरण (वी.एल.एस.आई.),লার্জ ইন্টিগ্রেশন (VLSI)
अति निम्न आवृत्‍ति (वी.एल.एफ.),খুব কম ফ্রিকোয়েন্সি (VLF)
अति निम्न आवृत्‍ति संचरण,খুব কম ফ্রিকোয়েন্সি সংক্রমণ
अवशिष्‍ट पार्श्‍व बैंड,অবশিষ্ট পার্শ্ব ব্যান্ড
वी.एच.डी.एल.,ভিএইচডিএল
समस्वरक वी.एच.एफ.,হারমনি ভিএইচএফ
कंपन गैलवेनोमीटर (वी.एच.एस.),কম্পন গ্যালভানোমিটার (VHS)
कंपित गैलवैनोमीटर,স্তব্ধ গ্যালভানোমিটার
वीडियो ए.डी.सी.,ভিডিও এডিসি
"विडियो प्रवर्धक, दृश्य प्रवर्धक","ভিডিও অ্যামপ্লিফায়ার, ভিজ্যুয়াল অ্যামপ্লিফায়ার"
वीडियो गुण,ভিডিও এর ধরন
वीडियो पूर्तिकर,ভিডিও সরবরাহকারী
वीडियो बैंड-चौड़ाई,ভিডিও ব্যান্ড-প্রস্থ
"विडियो कैसेट, दृश्य कैसेट","ভিডিও ক্যাসেট, ভিজ্যুয়াল ক্যাসেট"
विडियो कैसेट अभिलेखित्र/रिकार्डर,ভিডিও ক্যাসেট রেকর্ডার
वीडियो नियंत्रक,ভিডিও কন্ট্রোলার
वीडियो आँकड़ा टर्मिनल,ভিডিও ডেটা টার্মিনাল
वीडियो संसूचक,ভিডিও আবিষ্কারক
वीडियो डिस्क (चकती)/चक्रिका,ভিডিও ডিস্ক
वीडियो डिस्क निकाय/तंत्र,ভিডিও ডিস্ক সিস্টেম
वीडियो प्रदर्श,ভিডিও প্রদর্শন
वीडियो प्रदर्श इकाई (वी.डी.यू.),ভিডিও ডিসপ্লে ইউনিট (ভিডিইউ)
विडीओ इलेक्ट्रॉनिक मानक संघ (वेसा),ভিডিও ইলেকট্রনিক স্ট্যান্ডার্ড অ্যাসোসিয়েশন (VESA)
वीडियो आवृत्‍ति,ভিডিও ফ্রিকোয়েন্সি
वीडियो गेम,ভিডিও গেম
वीडियो आलोखिकी अनुकूलक (वी.जी.ए.),ভিডিও গ্রাফিক অপ্টিমাইজার (ভিজিএ)
वीडियो अन्योन्य क्रिया निकाय,ভিডিও মিথস্ক্রিয়া সত্তা
वीडियो स्मृति,ভিডিও মেমরি
वीडियो-पेज,ভিডিও পাতা
वीडियो फोन,ভিডিও ফোন
वीडियो पूर्व-प्रवर्धक,ভিডিও প্রিমপ্লিফায়ার
वीडियो रैम,ভিডিও রাম
वी.रैम,ভিআরএএম
वीडियो टेप,ভিডিও টেপ
वीडियो टेप अभिलेखन,ভিডিও টেপ রেকর্ডিং
वीडियो टेप अभिलेखित,ভিডিও টেপ রেকর্ড করা হয়েছে
वीडियो टर्मिनल,ভিডিও টার্মিনাল
वीडियो परीक्षण संकेत,ভিডিও পরীক্ষার সংকেত
वीडियो पाठ्यांश,ভিডিও পাঠ্য
वीडियो पाठयांश आँकड़ा टर्मिनल,ভিডিও টেক্সট ডেটা টার্মিনাল
वीडियो अनुपथ,ভিডিও পথ
वीडिकॉन ट्यूब,ভিডিওকন টিউব
दृश्य आँकड़ा,চাক্ষুষ তথ্য
दृश्यदर्शी,ভিউফাইন্ডার
अवलोकन दूरी,পর্যবেক্ষণ দূরত্ব
वेरीलौग,ভেরিলগ
आभासी चैनेल,ভার্চুয়াল চ্যানেল
आभासी भूसंपर्कित,ভার্চুয়াল গ্রাউন্ডেড
आभासी ऊँचाई,ভার্চুয়াল উচ্চতা
आभासी स्मृति,ভার্চুয়াল মেমরি
आभासी स्मृति तंत्र,ভার্চুয়াল মেমরি সিস্টেম
दृश्य प्रकाश स्पेक्ट्रम/वर्णपट्ट,দৃশ্যমান আলোর বর্ণালী
दृश्य शीर्षक,দৃশ্য শিরোনাম
वी.एम.ई.,ভিএমই
वी-मॉस,v- শ্যাওলা
वी-मॉसफेट,V-MOSFET
स्वर संदेश,ভয়েস বার্তা
स्वर संचालित स्विच,টোন চালিত সুইচ
स्वर संश्‍लेषक,ভয়েস সিন্থেসাইজার
"वाष्पशील, लोपशील","volatile, volatile"
लोपशील स्मृति,অনুপস্থিত স্মৃতি
वोल्ट,"ভোল্টেজ, বৈদ্যুতিক একক বিশেষ"
वोल्टता उभयप्रतिरोधी/बफर,ভোল্টেজ এমপ্লিফায়ার/বাফার
वोल्टता तुलनित्र,ভোল্টেজ তুলনাকারী
वोल्टता नियंत्रक दोलित्र (वी.सी.ओ.),ভোল্টেজ কন্ট্রোলার অসিলেটর (VCO)
वोल्टता नियंत्रित धारा स्रोत (वी.सी.सी.एस.),ভোল্টেজ নিয়ন্ত্রিত বর্তমান উৎস (VCCS)
वोल्टता नियंत्रित धारा स्रोत (वी.सी.सी.एस),ভোল্টেজ নিয়ন্ত্রিত বর্তমান উৎস (VCCS)
वोल्टता नियंत्रित युक्‍ति,ভোল্টেজ নিয়ন্ত্রণ ডিভাইস
वोल्टता नियंत्रित प्रतिरोध,ভোল্টেজ নিয়ন্ত্রিত প্রতিরোধের
वोल्टता नियंत्रित वोल्टता स्रोत (वी.सी.वी.एस.),ভোল্টেজ নিয়ন্ত্রিত ভোল্টেজ সোর্স (VCVS)
वोल्टता विभाजन,ভোল্টেজ বিভাগ
वोल्टता द्‍विगुणक,ভোল্টেজ দ্বিগুণ
वोल्टता द्‍विगुणक,ভোল্টেজ দ্বিগুণ
वोल्टता पुनर्निवेश,ভোল্টেজ রিসেট
वोल्टता अनुगामी,ভোল্টেজ ট্রেলিং
वोल्टता प्रतीपक,ভোল্টেজ প্রতীক
वोल्टता आवर्धन गुणक,ভোল্টেজ ম্যাগনিফিকেশন গুণক
वोल्टता गुणक परिपथ,ভোল্টেজ মাল্টিপ্লায়ার সার্কিট
वोल्टता चुतःगुणक,ভোল্টেজ চতুর্ভুজ
वोल्टता अनुमतांक,ভোল্টেজ হার
वोल्टता निर्देश,ভোল্টেজ নির্দেশনা
वोल्टता नियमन,ভোল্টেজ প্রবিধান
वोल्टता स्रोत,বিভব উৎস
वोल्टता स्पाइक/शूक,ভোল্টেজ স্পাইক/শক
वोल्टता स्थिरक,ভোল্টেজ স্টেবিলাইজার
वोल्टता अप्रगामी तरंग,ভোল্টেজ প্রগতি তরঙ্গ
वोल्टता अप्रगामी तरंग अनुपात (वी.एस.डब्ल्यू. आर.),ভোল্টেজ প্রগতি তরঙ্গ অনুপাত (VSWR)
वोल्टता व्यवकलक,ভোল্টেজ সমন্বয়কারী
वोल्टता-धारा परिवर्तक,ভোল্টেজ-কারেন্ট কনভার্টার
वोल्टता-आवृत्‍ति परिवर्तक,ভোল্টেজ-ফ্রিকোয়েন্সি কনভার্টার
वोल्टता अंतरण फलन,ভোল্টেজ স্থানান্তর ফাংশন
वोल्टता अंतरण अनुपात,ভোল্টেজ স্থানান্তর অনুপাত
वोल्टता परिणामित्र/ट्रांसफॉर्मर,ভোল্টেজ ট্রান্সফরমার/ট্রান্সফরমার
वोल्टता त्रिगुणक,ভোল্টেজ ট্রিপলার
अंकीय वीडियो चकती/चक्रिका,ডিজিটাল ভিডিও ডিস্ক
ताप-तुल्य वोल्ट,তাপ সমতুল্য ভোল্ট
"प्रबलता नियंत्रक, ध्वनि नियंत्रक","লাউডনেস কন্ট্রোলার, সাউন্ড কন্ট্রোলার"
वी.ओ.एस.,ভিওএস
वी.आर.ट्यूब,ভিআর টিউব
वी.एस.डब्ल्यू.आर. मापी,ভিএসডব্লিউআর মাপা
"पटलिका, बेफर","plaque, unfertilized"
प्रतीक्षा अवस्था,অপেক্ষার অবস্থা
भित्‍ति पट्टिका,প্রাচীর প্লেট
वॉट,ওয়াট
वाट घंटा/वाट अवर,ওয়াট ঘন্টা / ওয়াট ঘন্টা
"वॉटमापी, वाटमीटर","ওয়াটমিটার, ওয়াটমিটার"
वाटता अनुमतांक,ওয়াটেজ রেটিং
तरंग विश्‍लेषित्र,তরঙ্গ বিশ্লেষক
तरंग रूप,তরঙ্গ ফর্ম
तरंग रूप विकृति/विरूपण,তরঙ্গরূপ বিকৃতি
तरंग-रूप जनित्र,তরঙ্গরূপ জেনারেটর
तरंग रूप संश्‍लेषण,তরঙ্গরূপ সংশ্লেষণ
तरंगाग्र,তরঙ্গ সামনে
तरंग पथक,তরঙ্গ পথ
तरंग-पथक समापन,তরঙ্গ পথ সমাপ্তি
तरंग प्रतिबाधा,তরঙ্গ প্রতিবন্ধকতা
तरंग दैर्ध्य,তরঙ্গদৈর্ঘ্য
तरंग-दैर्ध्य विभाजन बहुसंकेतन (डब्ल्यू.डी.एम.),তরঙ্গদৈর্ঘ্য বিভাগ মাল্টিপ্লেক্সিং (WDM)
तरंगमापी,তরঙ্গ মিটার
तरंग संचरण,তরঙ্গ সংক্রমণ
तरंग परावर्तन,তরঙ্গ প্রতিফলন
तरंग संरूपण,তরঙ্গ কনফিগারেশন
"तरंग पाश, तरंग ट्रैप","তরঙ্গ লুপ, তরঙ্গ ফাঁদ"
तरंग-पथक परिक्षेपण,তরঙ্গ পথ বিচ্ছুরণ
वेबर,ওয়েবার
वेबसाइट,ওয়েবসাইট
भारित कोड,ওজনযুক্ত কোড
आर्द्र-सेल,ভিজা কোষ
व्हीट स्टोन सेतु,গম পাথরের সেতু
सीटी रव,বাঁশির আওয়াজ
श्‍वेत-रव,সাদা গোলমাল
विस्तृत क्षेत्र नेटवर्क (वैन),ওয়াইড এরিয়া নেটওয়ার্ক (WAN)
विस्तृत बैंड,প্রশস্ত ব্যান্ড
विस्तृत-बैंड प्रवर्धक,ওয়াইড-ব্যান্ড পরিবর্ধক
विस्तृत बैंड फिल्टर,প্রশস্ত ব্যান্ড ফিল্টার
विस्तृत बैंड उच्च स्पष्‍टता टेलिविजन,ওয়াইড ব্যান্ড হাই ক্ল্যারিটি টেলিভিশন
विडलर विद्‍युत-धारा दर्पण,widler বৈদ্যুতিক বর্তমান আয়না
वीन-सेतु दोलित्र,সেতু অসিলেটর
विल्सन विद्‍युत धारा दर्पण,উইলসন বৈদ্যুতিক বর্তমান আয়না
विंचेस्टर हार्ड डिस्क,উইনচেস্টার হার্ড ডিস্ক
कुंडलन,কুণ্ডলী
कुंडलन गुणक,কয়েল গুণক
विंडोज,উইন্ডোজ
"वाइपर, प्रोंच्छक","ওয়াইপার, ফ্যান"
तार,তার
तार प्रमापी/तार गेज,তারের পরিমাপক / তারের পরিমাপক
तारकृत ऐंड लॉजिक,তারযুক্ত শেষ যুক্তি
तारकृत तर्क,তারযুক্ত যুক্তি
तारकृत ऑर लॉजिक,তারযুক্ত বা যুক্তি
बेतार अभिगम प्रोटोकॉल/संदेशाचार (वैप),ওয়্যারলেস অ্যাক্সেস প্রোটোকল/মেসেজিং (WAP)
बेतार संचार,তারবিহীন যোগাযোগ
तार कुंडलित प्रतिरोधक,তারের কয়েল প্রতিরোধক
तार-संधारिता,তারের ক্যাপাসিট্যান্স
तारक्रम आरेख,নক্ষত্রের চিত্র
तार-प्रेरकत्व,তারের আবেশন
डगमगाहट,স্তব্ধ
बूफर,বুফার
शब्द,শব্দ
शब्द लंबाई,শব্দের দৈর্ঘ্য
शब्द प्रक्रमण,শব্দ প্রক্রিয়াকরণ
शब्द लंबाई,শব্দের দৈর্ঘ্য
वर्ड स्टार,শব্দ তারকা
कार्य-फलन,ফাংশন ফাংশন
"वर्क स्टेशन, सशक्‍त कंप्यूटर","ওয়ার্ক স্টেশন, শক্তিশালী কম্পিউটার"
विश्‍वस्तरीय उपग्रह नेटवर्क,বিশ্বমানের স্যাটেলাইট নেটওয়ার্ক
विश्‍वव्यापी जाल (डब्ल्यू. डब्ल्यू.डब्ल्यू.),ওয়ার্ল্ড ওয়াইড ওয়েব (W.W.W.)
निकृष्‍टतम् निवेश्य वोल्टता,ন্যূনতম ইনপুট ভোল্টেজ
निकृष्‍टतम् निर्गम वोल्टता,পিক আউটপুট ভোল্টেজ
निकृष्‍टतम् संचरण विलंब,সবচেয়ে খারাপ ট্রান্সমিশন বিলম্ব
लेखन अभिगम काल,প্রবেশের সময় লিখুন
लेखन आदेश,আদেশ লিখুন
बारंबार लेखन-पठन (डब्ल्यू.एम.आर.ए.),ঘন ঘন পড়া (WMRA)
एक लेखन अधिक पठन (वर्म),একজন লিখুন বেশি পড়া (কৃমি)
लेखन-संरक्षण खाँच,লেখা-সুরক্ষা স্লট
लेखन काल,লেখার সময়
y-संबंधन,y-সম্পর্ক
वाई-डेल्टा रूपांतरण,y-ডেল্টা রূপান্তর
x-विमॉडुलक,x-মডুলেটর
x-विधा प्रोटोकॉल,x-মোড প্রোটোকল
एक्स-मोडेम,এক্স-মডেম
एक्स नॉर गेट,x না গেট
x-अक्ष,x-অক্ষ
एक्स-चैनल,এক্স-চ্যানেল
एक्स-कॉपी समादेश,x-কপি কমান্ড
जीबेक नियंत्रक,gbec কন্ট্রোলার
जीनॉन गैस,জেনন গ্যাস
जीनॉन लेसर,জেনন লেজার
जीरोग्राफी,জেরোগ্রাফি
जीरॉक्स पी.ए.आर.सी.,জেরক্স পিএআরসি
