Malayalam,English
വരി മാട്രിക്സ്,row matrix
വരി ക്രമം,row rank
രക്ഷപ്പെടൽ പോയിന്റ്,saddle point
"സാമ്പിൾ, സാമ്പിൾ",sample
സാമ്പിൾ ശരാശരി,sample means
സാമ്പിൾ പോയിന്റ്,sample point
സാമ്പിൾ വലിപ്പം,sample size
സാമ്പിൾ സ്ഥലം,sample space
സാമ്പിൾ-സ്റ്റാൻഡേർഡ്-ഡീവിയേഷൻ,sample standard deviation
സാമ്പിൾ സർവേ,sample survey
സാമ്പിൾ വ്യത്യാസം,sample variance
"സാമ്പിൾ (വി.), സാമ്പിൾ (എൻ.)",sampling
സാമ്പിൾ വിതരണം,sampling distribution
സാമ്പിൾ പിശക്,sampling error
സാമ്പിൾ ഇടവേള,sampling interval
സാമ്പിൾ രീതി,sampling method
സാമ്പിൾ തത്വം,sampling theory
പകരമുള്ള സാമ്പിൾ,sampling with replacement
"സ്കെയിലർ, സ്കെയിലർ",scalar
സ്കെയിലർ ഫീൽഡ്,scalar field
സ്കെയിലർ മാട്രിക്സ്,scalar matrix
സ്കെയിലർ ഗുണിതങ്ങൾ,scalar multiple
സ്കെയിലർ ഗുണനം,scalar multiplication
സ്കെയിലർ ഉൽപ്പന്നം,scalar product
സ്കെയിലർ,scalar quantity
സ്കെലാർ ട്രിപ്പിൾ ഉൽപ്പന്നം,scalar triple product
സ്കെയിൽ ത്രികോണം,scelene triangle
സ്കാറ്റർ ഡയഗ്രം,scattered diagram
ഷ്രോഡിംഗർ സമവാക്യം,Schrodinger equation
"കാലാനുസൃതമായ ഏറ്റക്കുറച്ചിലുകൾ, കാലാനുസൃതമായ ഏറ്റക്കുറച്ചിലുകൾ",seasonal fluctuation
"തുളച്ചുകയറുന്ന, തുളച്ചുകയറുന്ന രേഖ, സെക്കന്റ്, വിപരീത കോസൈൻ",secant
തുളയ്ക്കുന്ന രീതി,secant method
രണ്ടാമത്,second derivative
രണ്ടാമത്തെ ഓർഡർ (രണ്ടാം തരം),second order
"വിഭാഗം, വിഭാഗം, വിഭാഗം, വിഭാഗം, വിഭാഗം",section
"ഉപവിഭാഗം, മേഖല, മേഖല",sector
കർവ് സെഗ്മെന്റ്,segment of a curve
ആത്മബന്ധം,self — adjoint
സ്വയം ഘടിപ്പിച്ച ഓപ്പറേറ്റർ,self adjoint operator
ഓട്ടോസൈഗസ്,self — conjugate
പകുതി അച്ചുതണ്ട്,semiaxis
അർദ്ധവൃത്തം,semicircle
കോൺക്രീറ്റ് മാട്രിക്സ്,semi - definite matrix
അവിഭാജ്യ ചതുരം,semi - definite quadratic form
സമിസ്മുഃ,semigroup
പകുതി ഇടവേള,semi - interval
പ്രധാന അക്ഷം എന്നർത്ഥം,semi major axis
സെമി മൈനർ അക്ഷം,semi minor axis
വേർതിരിക്കാവുന്ന ബഹുപദം,separable polynomial
വേരിയബിൾ വേർപിരിയൽ,separation of variables
ക്രമം,sequence
ഇൻഡെക്സിംഗ് തത്വം,sequencing theory
തുടർച്ചയായ വിശകലനം,sequential analysis
തുടർച്ചയായ സാമ്പിൾ,sequential sampling
വർഗ്ഗീയ പരസ്പരബന്ധം,serial correlation
"പരമ്പര, പരമ്പര, പരമ്പര",series
"മൊത്തം, കാറ്റിന്റെ ദിശ, നിലവിലെ ദിശ, ഫ്രീസ്, ഫ്രീസ് (ver.)",set
സെക്സ്റ്റന്റ്,sextant
ഷെവാർട്ട് നിയന്ത്രണ ചാർട്ട്,Shewhart control charts
"അടയാളം, തുക",sign
മാട്രിക്സ് മാർക്കർ,signature of a matrix
ചതുരാകൃതിയിലുള്ള ചതുര ചിഹ്നം,signature of quadratic form
സച്ചിൻ നമ്പർ,signed number
പ്രാധാന്യം ലെവൽ,significance level
പ്രാധാന്യം പരിശോധന,significance test
കാര്യമായ മാർക്ക്,significant digit
മാർക്ക് ടെസ്റ്റ്,sign test
ചിഹ്ന പ്രവർത്തനം,signum function
സമാനമായ ദീർഘവൃത്താകൃതി,similar ellipses
ഏകതാനമായ രൂപം,similar figures
"സാദൃശ്യം, സാമ്യം",similarity
ഏകതാനമായ മാട്രിക്സ്,similar matrices
ലളിതമായ അടഞ്ഞ വക്രം,simple closed curve
ലളിതമായ പരസ്പരബന്ധം,simple correlation
ലളിതമായ ഹാർമോണിക് ചലനം,simple harmonic motion
ലളിതമായ റാൻഡം സാമ്പിൾ,simple random sampling
"സെറ്റ്, സിംപ്ലക്സ്, ഏകപക്ഷീയമായ, ലളിതം",simplex
വൺ-വേ അൽഗോരിതം,simplex algorithm
ഒറ്റ മേശ,simplex tableau
സിംസന്റെ മൂന്നിലൊന്ന് നിയമം,Simpson's one - third rule
സിമുലേഷൻ രീതി,simulation technique
ഒരേസമയം ഡിഫറൻഷ്യൽ സമവാക്യം,simultaneous differential equations
ഒരേസമയം സമവാക്യങ്ങൾ,simultaneous equations
"അടയാളം, സൈൻ",sine
"സൈൻ കർവ്, സൈൻ കർവ്",sine curve
സോളോ,singleton
ഏകതാനമായ പ്രവർത്തനം,single valued function
വിചിത്രമായ അവിഭാജ്യ,singular integral
"അപരിചിതത്വം, വിചിത്രത",singularity
മാറ്റമില്ലാത്ത മാട്രിക്സ്,singular matrix
വിചിത്രമായ പരിഹാരം,singular solution
സാമ്പിൾ വലിപ്പം,size of sample
വിചിത്രമായ വിതരണം,skewed distribution
വൈവിധ്യമാർന്ന ഹെർമിഷ്യൻ മാട്രിക്സ്,skew-Hermitian matrix
വൈരുദ്ധ്യം,skewness
വിചിത്രമായ സമമിതി മാട്രിക്സ്,skew symmetric matrix
വേരിയബിൾ ചെറുതാക്കുന്നു,slack variable
"ചരിവ്, ചരിവ്, ചരിവ്",slope
ചരിവ് ഗ്രേഡിയന്റ്,slope gradient
"പരാൻതീസിസ്, ഹ്രസ്വ ബൈൻഡിംഗ്",small brackets
നേരായ വക്രം,smooth curve
പലവിധ പ്രവർത്തനം,smooth function
സൗരയൂഥം,smoothing of time series
,solar system
സോളിനോയ്ഡൽ വെക്റ്റർ,solenoidal vector
"ഖര, പിണ്ഡം, ക്യൂബ്",solid
"ക്യൂബിക് ജ്യാമിതി, സ്റ്റീരിയോസ്കോപ്പിക് ജ്യാമിതി",solid geometry
"പരിഹാരം, ഉപകരണം",solution
പരമ്പര രൂപം പരിഹാരം,solution in series
പരിഹാരം മാട്രിക്സ്,solution matrix
ത്രികോണത്തിന്റെ പരിഹാരം,solution of a triangle
പരിഹാരം ജനസംഖ്യ,solution space
സോണിൻ ബഹുപദം,Sonine polynomial
"ആകാശം, ബഹിരാകാശം, സ്ഥലം, സ്ഥലം, സ്ഥലം",space
ആകാശ വക്രം,space curve
പാരന്റ് സെറ്റ്,spanning set
ലോക്കൽ കോറിലേഷൻ ഡയഗ്രം,spatial correlogram
നിർദ്ദിഷ്ട രേഖീയ ഗ്രൂപ്പ്,special linear group
പ്രത്യേക ലംബ ഗ്രൂപ്പ്,special orthogonal group
"പ്രത്യേക സാന്ദ്രത, ആപേക്ഷിക സാന്ദ്രത",specific gravity
മനുഷ്യ മാപ്പിംഗ് സിദ്ധാന്തം,spectral mapping theorem
പ്രവർത്തനത്തിന്റെ മാനദണ്ഡം,spectrum of a function
"ഗോളം, ഗോളം",sphere
ഗോളാകൃതിയിലുള്ള കോർഡിനേറ്റ് സിസ്റ്റം,spherical coordinate system
ഗോളാകൃതിയിലുള്ള പോളാർ കോർഡിനേറ്റുകൾ,spherical polar coordinate
ഗോളാകൃതിയിലുള്ള ത്രികോണം,spherical triangle
ഗോളാകൃതിയിലുള്ള ത്രികോണമിതി,spherical trigonometry
സർപ്പിളമായ,spiral
"ചതുരം, ചതുരം",square
"ഗുരുക്കൾ, ഗുരുബന്ധനി",square brackets
സമചതുരം,square integrable
ചതുര മാട്രിക്സ്,square matrix
സ്ക്വയർ റൂട്ട്,square root
സാമ്പിൾ ഘട്ടം,stage of sampling
ശ്രേണിപരമായ പ്രവർത്തനം,staircase function
സ്റ്റാൻഡേർഡ് ഡീവിയേഷൻ,standard deviation
സ്റ്റാൻഡേർഡ് ഡിഫറൻഷ്യൽ ഉൽപ്പന്നം,standard inner product
സന്തുലിതാവസ്ഥ,state of equilibrium
മരവിപ്പ് വക്രം,stationary curve
മരവിപ്പ് പോയിന്റ്,stationary point
ഞെട്ടിച്ച മൂല്യം,stationary value
"സാമ്പിൾ, ചിത്രം",statistic
സ്ഥിതിവിവരക്കണക്ക്,statistical
സ്റ്റാറ്റിസ്റ്റിക്കൽ വിശകലനങ്ങൾ,statistical data
സ്ഥിതിവിവരക്കണക്ക് വിതരണം,statistical distribution
സ്റ്റാറ്റിസ്റ്റിക്കൽ അനുമാനം,statistical hypothesis
സ്ഥിതിവിവരക്കണക്ക് ഏകദേശം,statistical inference
സ്റ്റാറ്റിസ്റ്റിക്കൽ മോഡൽ,statistical model
സ്ഥിതിവിവരക്കണക്ക് ജനസംഖ്യ,statistical population
സ്റ്റാറ്റിസ്റ്റിക്കൽ ഗുണനിലവാര നിയന്ത്രണം,statistical quality control
"സ്ഥിതിവിവരക്കണക്കുകൾ, സ്ഥിതിവിവരക്കണക്കുകൾ",statistics
"മാറ്റമില്ലാത്ത, സ്ഥിരമായ, സ്ഥിരമായ, സ്ഥിരമായ",steady
നിൽക്കുന്ന സംസ്ഥാന പരിഹാരം,steady state solution
കൂടുതൽ സാധ്യതയുള്ള മൗണ്ട്,steep ascent (of a curve)
ചരിവ്-കയറ്റം ഡിസൈൻ,steepest ascent design
കുത്തനെയുള്ള ഇറക്കം,steepest descent
"സ്റ്റെപ്പ്-ഫംഗ്ഷൻ, സ്റ്റെപ്പ്-ഫംഗ്ഷൻ",step function
സ്റ്റെർലിംഗ് ശ്രേണി,Stirling series
"യാദൃശ്ചികമായ, സാധ്യതയുള്ള",stochastic
പ്രോബബിലിസ്റ്റിക് മാട്രിക്സ്,stochastic matrix
പ്രോബബിലിസ്റ്റിക് മോഡൽ,stochastic model
പ്രോബബിലിസ്റ്റിക് പ്രോഗ്രാമിംഗ്,stochastic programming
പ്രോബബിലിസ്റ്റിക് വേരിയബിൾ,stochastic variable
സ്റ്റോക്സ് സിദ്ധാന്തം,Stokes’ theorem
"നേർരേഖ, നേർരേഖ, നേർരേഖ",straight line
"ലെവൽ ചാർട്ട്, ബാർ ചാർട്ട്",strata chart
"വർഗ്ഗീകരണം, വർഗ്ഗീകരണം",stratification
ലേയേർഡ് സാമ്പിൾ,stratified sampling
"ഫ്ലോ-ലൈൻ, സ്ട്രീം-ലൈൻ",stream-line
സമ്മർദ്ദം,stress
ശക്തമായി ചായ്വുള്ള പ്രവർത്തനം,strictly convex function
തുടർച്ചയായി കുറയുന്നു,strictly decreasing
തുടർച്ചയായ വർദ്ധനവ്,strictly increasing
തുടർച്ചയായ ഓർഡിനേറ്റ് പ്രവർത്തനം,strictly monotonic function
വിദ്യാർത്ഥി പരീക്ഷ (സ്റ്റുഡന്റ് &#39;ടി&#39; ടെസ്റ്റ്),"Student's test (Student's ""t"" test)"
ഉപശേഖരം,sub-collection
ഉപ-നിർണ്ണയപരമായ,sub determinant
ഉപമേഖല,subfield
"ഉപവിഭാഗം, ഉപഗ്രൂപ്പ്, ഉപഗ്രൂപ്പ്",subgroup
ഇടവേള,sub-interval
"സബ്മാട്രിക്സ്, സബ്മാട്രിക്സ്",submatrix
"അടിക്കുറിപ്പ്, അടിക്കുറിപ്പ്, അടിക്കുറിപ്പ്",subscript
പിന്തുടർച്ച,subsequence
ഉപഗണം,subset
ഉപജനസംഖ്യ,subspace
മാറ്റിസ്ഥാപിക്കൽ,substitution
അർദ്ധ സ്പർശനം,subtangent
"കൈമാറാൻ, കൈമാറ്റം ചെയ്യാൻ",subtend
"കുറയ്ക്കുക, കുറയ്ക്കുക",subtract
"കുറയ്ക്കൽ, കുറയ്ക്കൽ",subtraction
ക്രമേണ,successive
പുരോഗമനപരമായ വ്യത്യാസം,successive differentiation
പുരോഗമന സംയോജനം,successive integration
പിന്നീടുള്ളത്,successor
ഘടിപ്പിച്ചിരിക്കുന്നു,suffix
"തുക, തുക, തുക, ഫലം, തുക",sum
തുക പ്രവർത്തനം,sum function
സമാഹരിക്കാൻ കഴിയുന്നത്,summable
യോഗ ബ്ലോക്ക്,summand
സമാഹാരം,summation
ശേഖരണ കൺവെൻഷൻ,summation convention
സമാഹാര ഫോർമുല,summation formula
ഗ്രേഡ് ശേഖരണം,summation of series
സമാഹാര ചിഹ്നം,summation sign
യോഗ അനന്തതയിലേക്ക്,sum to infinity
"വിഡ്ഢി, വിഡ്ഢി",superscript
ഓവർസെറ്റ്,superset
സൂപ്പർസോണിക് ഒഴുക്ക്,supersonic flow
സപ്ലിമെന്ററി ആംഗിൾ,supplementary angle
lacquered കമ്പിളി ഫ്ലാറ്റ്,supporting hyperplane
പ്രവർത്തനത്തിന്റെ പിന്തുണ,support of function
"സങ്കൽപ്പിക്കുക, ഊഹിക്കുക",suppose
ഉയർന്ന,supremum
കർണി,surd
"ഉപരിതലം, ഉപരിതലം, ഉപരിതലം",surface
ഡോർസൽ ഏരിയ,surface area
പേജ് ഇന്റഗ്രൽ,surface integral
മൂടുക,surjection
മൂടുക,surjective
കവർ മാപ്പ്,surjective map
അടയാളം,symbol
പ്രതീകാത്മക യുക്തി,symbolic logic
പ്രതീകാത്മക മാതൃക,symbolic model
സമമിതി,symmetric
ഐസോമെട്രിക്,symmetrical
"സിമെട്രിക് ഡിറ്റർമിനന്റ്, സിമെട്രിക് ഡിറ്റർമിനന്റ്",symmetric determinant
സമമിതി വ്യത്യാസം,symmetric difference
സമമിതി മാട്രിക്സ്,symmetric matrix
സിസ്റ്റം വിശകലനം സിസ്റ്റം വിശകലനം,system analysis
സീരിയൽ സാമ്പിൾ,systematic sampling
"മേശ, മേശ",table
"മേശ, മേശ",tableau
അവിഭാജ്യ പട്ടിക,table of integrals
"പട്ടിക, പരന്ന",tabular
പട്ടിക രൂപം,tabular form
"പട്ടിക ലോഗരിതം, പട്ടിക ലോഗരിതം",tabular logarithm
പട്ടികപ്പെടുത്തുക,tabulate
പട്ടിക മൂല്യങ്ങൾ,tabulated value
ടാബുലേഷൻ,tabulation
"പട്ടിക, പട്ടിക യന്ത്രം, പട്ടിക",tabulator
"വാൽ, വാൽ",tail
വാൽ പ്രദേശം (വിതരണത്തിന്റെ),tail area (of distribution)
സ്പർശിക്കുക,tangency
"സ്പർശം, സ്പർശം, സ്പർശം, സ്പർശം",tangent
രോമം ഫ്ലാറ്റ് സ്പർശിക്കുക,tangent hyperplane
"സ്പർശിക്കുന്ന, സ്പർശിക്കുന്ന",tangential
ടാൻജന്റ് ഘടകം,tangential component
ടാൻജെന്റ് കട്ട്,tangential section
ടാൻജെന്റ് ലൈൻ,tangent line
"സ്പർശന തലം, സ്പർശന തലം",tangent plane
സ്പർശിക്കുന്ന ജനസംഖ്യ,tangent space
ടേപ്പ് പഞ്ച്,tape punch
ടേപ്പ് റീഡർ,tape reader
ടൗബ്രിയുടെ സിദ്ധാന്തം,Tauberian theorem
ടെയ്ലർ സിദ്ധാന്തം,Taylor's theorem
ഷെബിഷെവ് ദൂരം,Tchebychev metric
ടി-വിതരണം,t-distribution
ഇന്റർ സ്പീഷീസ് സീരീസ്,telescopic series
താൽക്കാലിക കോർഡിനേറ്റുകൾ,temporal coordinates
താൽക്കാലിക ബന്ധം,temporal relationship
സമയ വേരിയബിൾ,temporal variable
വലിച്ചുനീട്ടാനാവുന്ന ശേഷി,tensile strength
"ഫീൽഡ്, ടെൻസർ",tensor
ഫീൽഡ് വിശകലനം,tensor analysis
ഫീൽഡ് ഉൽപ്പന്നം,tensor product
താൽക്കാലിക കോൺഫിഗറേഷൻ,tentative formulation
പോസ്റ്റ്,term
നിരോധനം അവസാനിപ്പിക്കുക,terminal condition
അവസാന വേഗത ഡൈവ്,terminal velocity dive
ദശാംശം അവസാനിപ്പിക്കുന്നു,terminating decimal
റാങ്ക് മൂല്യം,term values
സ്റ്റെപ്പ് ഡിഫറൻഷ്യൽ,termwise differentiation
ഘട്ടം ഘട്ടമായുള്ള സംയോജനം,termwise integration
"ത്രികോണാകൃതി, ത്രികോണാകൃതി",ternary
ടെസ്റ്റിംഗ്,test
വേരിയൻസ് ഹോമോജെനിറ്റിയുടെ പരിശോധന,test for homogeneity of variances
ടെസ്റ്റ് ഫംഗ്ഷൻ,test function
അനുമാന പരിശോധന,test of hypothesis
പ്രാധാന്യം പരിശോധന,test of significance
ടെസ്റ്റ് സാമ്പിൾ,test statistics
ടെട്രാഹെഡ്രൽ,tetrahedral
ടെട്രാഹെഡ്രൽ കോൺ,tetrahedral angle
ചതുർഭുജം,tetrahedron
സിദ്ധാന്തം,theorem
അവശിഷ്ട സിദ്ധാന്തം,theorem of residues
സൈദ്ധാന്തിക ആവശ്യം പ്രവർത്തനം,theoretical demand function
സൈദ്ധാന്തികമായ തുടർച്ചയായ വിതരണം,theoretical discrete distribution
സൈദ്ധാന്തിക പിശക്,theoretical error
സൈദ്ധാന്തിക ക്രമീകരണം,theoretical fit
സൈദ്ധാന്തിക രൂപീകരണം,theoretical formulation
സൈദ്ധാന്തിക ആവൃത്തി,theoretical frequency
"തത്വത്തിൽ, തത്വത്തിൽ",theoretically
സൈദ്ധാന്തിക മാതൃക,theoretical model
സൈദ്ധാന്തിക രൂപീകരണം,theoretical treatment
സമവാക്യ സിദ്ധാന്തം,theory of equations
പിശക് സിദ്ധാന്തം,theory of errors
വിലയിരുത്തൽ സിദ്ധാന്തം,theory of estimation
പ്രവർത്തന സിദ്ധാന്തം,theory of functions
ഗെയിം സിദ്ധാന്തം,theory of games
ഗുരുത്വാകർഷണ സിദ്ധാന്തം,theory of gravitation
വിവര സിദ്ധാന്തം,theory of information
പകരംവയ്ക്കൽ തത്വം,theory of replacement (= theory of failure)
സിദ്ധാന്തം സജ്ജമാക്കുക,theory of sets
വരി സിദ്ധാന്തം,theory of waiting lines(= queuing theory)
തരംഗ സിദ്ധാന്തം,theory of waves
തെർമോഡൈനാമിക്,Thermodynamic
സ്ക്രൂ വള,thread of a screw
സ്റ്റീരിയോസ്കോപ്പിക്,three dimensional
സ്റ്റീരിയോസ്കോപ്പിക് വെക്റ്റർ വിശകലനം,three dimensional vector analysis
ട്രൈഡ് വർഗ്ഗീകരണം,three-way classification
"പ്രൊജക്ഷൻ, ഡ്രോപ്പ്",throw
"തള്ളുക, തള്ളുക",thrust
"സമയം, കാലയളവ്, ദൈർഘ്യം",time
സമയ അക്ഷം,time axis
കറുത്ത ആശ്രിതത്വം,time dependence
സമയത്തെ ആശ്രയിച്ചുള്ള ഘടന സമവാക്യം,time-dependent constitutive equation
സമയത്തെ ആശ്രയിക്കുന്ന പ്രക്രിയ,time-dependent process
തപാൽ സമയം,time-independent term
സമയ ഇടവേള,time interval
സമയ പരമ്പര,time series
സമയ ശ്രേണി വിശകലനം,time series analysis
സമയ പരമ്പര വിശ്വാസം,time series data
സമയ സംവിധാനം,time sharing system
"സഹിഷ്ണുത, സഹിഷ്ണുത",tolerance
പിന്തുണ ഇടവേള,tolerance interval
കോ-ഫ്ലോർ,tolerance level
"സഹിഷ്ണുതയുടെ പരിധി, സഹിഷ്ണുതയുടെ പരിധി",tolerance limit
ഭൂപ്രകൃതി,topological
ടോപ്പോളജിക്കൽ ദ്വൈതത,topological dual
ടോപ്പോളജിക്കൽ ഗ്രൂപ്പ്,topological group
ടോപ്പോളജിക്കൽ ഐസോമോർഫിസം,topological isomorphism
ടോപ്പോളജിക്കൽ ലീനിയർ സ്പേസ്,topological linear space
സ്ഥലശാസ്ത്രപരമായി,topologically
ടോപ്പോഗ്രാഫിക് മാപ്പിംഗ്,topological mapping
ടോപ്പോളജിക്കൽ പ്രോപ്പർട്ടി,topological property
ടോപ്പോളജിക്കൽ ജനസംഖ്യ,topological space
ടോപ്പോളജിക്കൽ വെക്റ്റർ സ്പേസ്,topological vector space
"ടോപ്പോളജി, ടോപ്പോളജി",topology
"മലബന്ധം, രോഗാവസ്ഥ, വിറയൽ",torsion
"വൃത്താകൃതിയിലുള്ള സോളിഡ്-റിംഗ്, ടോറസ്",torus
"ആകെ, തുക (കൾ.), മുഴുവൻ, പൂർണ്ണം (വി.)",total
പൂർണ്ണമായ ഡെറിവേറ്റീവ്,total derivative
തികഞ്ഞ വ്യത്യാസം,total differential
സമ്പൂർണ്ണ ഡിഫറൻഷ്യൽ സമവാക്യം,total differential equation
സമഗ്രമായ പരിശോധന,total inspection
പൂർണ്ണമായും ബന്ധിക്കപ്പെട്ടിരിക്കുന്നു,totally bounded
തികച്ചും ക്രമീകരിച്ച സെറ്റ്,totally ordered set
സമ്പൂർണ്ണ സീരിയലേഷൻ,total ordering
"കണ്ടെത്തുക, കണ്ടെത്തുക (n.), തുളയ്ക്കുക (n.), കണ്ടെത്തുക (v.)",trace
മാട്രിക്സ് ട്രെയ്സ്,trace of matrix
"കണ്ടെത്തൽ, അടയാളപ്പെടുത്തൽ",tracing
നിയന്ത്രണ പ്രവർത്തനം,trade off function
"പാത, സഞ്ചാരപഥം, സഞ്ചാരപഥം",trajectory
അതീന്ദ്രിയമായ,transcendental
ബീജഗണിത സമവാക്യം,transcendental equation
ബീജഗണിത പ്രവർത്തനം,transcendental function
ബീജഗണിത സംഖ്യ,transcendental number
"കൈമാറ്റം, കൈമാറ്റം",transfer
ഡിഫറൻഷ്യൽ ഫംഗ്ഷൻ,transfer function
പരിമിതമായ വരവ്,transfinite induction
അനന്തമായ സംഖ്യ,transfinite number
വ്യതിയാനം,transform
പരിവർത്തന ഫോർമുല,transformation formula
പരിവർത്തന മാട്രിക്സ്,transformation matrix
കോർഡിനേറ്റുകളുടെ പരിവർത്തനം,transformation of coordinates
പരിവർത്തന പ്രവർത്തനം,transformed function
രൂപാന്തരപ്പെട്ട മാട്രിക്സ്,transformed matrix
ഷിപ്പിംഗ് പ്രശ്നം,transshipment problem
ക്ഷണികമായ പെരുമാറ്റം,transient behaviour
ക്ഷണികമായ പരിഹാരം,transient solution
അണുബാധ,transition
സംക്രമണ മാട്രിക്സ്,transition matrix
പകരുന്ന,transitive
പരിവർത്തന നിയമം,transitive law
പകർച്ചവ്യാധി ബന്ധം,transitive relation
പകർച്ചവ്യാധി,transitivity
സാംക്രമിക സംഗ്രഹം,transitivity set
കൈമാറ്റം,translation
ഗതാഗത ചിലവുകൾ,transportation cost
ഗതാഗത പ്രശ്നം,transportation problem
ഗതാഗത സമയം,transportation time
ആക്സസ് സമവാക്യം,transport equation
രൂപാന്തരപ്പെട്ട മാട്രിക്സ്,transposed matrix
മാട്രിക്സ് വേരിയബിൾ,transpose of a matrix
സ്ഥാനമാറ്റം,transposition
തിരശ്ചീനമായ,transversality
തിരശ്ചീന നിയന്ത്രണം,transversality condition
"തിരശ്ചീന, തിരശ്ചീന",transverse
തിരശ്ചീന വേഗത,transverse motion
"ട്രപീസിയം, ട്രപീസിയം",trapezium
ട്രപസോയിഡ്,trapezoid
ട്രപീസിയം പ്രിസം,trapezoidal prism
"ചികിത്സ, ചികിത്സ",treatment
ട്രീ ഡയഗ്രം,tree diagram
"പ്രവണത, പ്രവണത",trend
ഉദയരേഖ,trend line
വർദ്ധിച്ചുവരുന്ന മൂല്യം,trend value
ത്രയം,triadic
"ടെസ്റ്റ്, ടെസ്റ്റ്, ടെസ്റ്റ്",trial
കുറ്റപ്പെടുത്തുന്ന പ്രവർത്തനം,trial function
"ത്രികോണം, ത്രികോണം",triangle
ത്രികോണ അസമത്വം,triangle inequality
വേഗത ത്രികോണം,triangle of velocity
ത്രികോണ ചിഹ്നം,triangle symbol
ത്രികോണ സംവിധാനം,triangle system
ത്രികോണം,triangulability
"ത്രികോണ, ത്രികോണ, ത്രികോണാകൃതി",triangular
ത്രികോണ മാട്രിക്സ്,triangular matrix
"ത്രികോണം, ത്രികോണം",triangulation
ത്രയം,trichotomy
ത്രിവികർണി,tridiagonal
ത്രികോണമിതി,trigonometric
ത്രികോണമിതി വക്രം,trigonometric curve
ത്രികോണമിതി സമവാക്യങ്ങൾ,trigonometric equation
ത്രികോണമിതി പ്രവർത്തനം,trigonometric function
ത്രികോണമിതി ഐഡന്റിറ്റികൾ,trigonometric identity
ത്രികോണമിതി പരമ്പര,trigonometric series
ത്രികോണമിതി പരിഹാരം,trigonometric solution
ത്രികോണമിതി രൂപാന്തരം,trigonometric transformation
ത്രികോണമിതി,trigonometry
"ത്രിഗുണ, ത്രിധ, ത്രി-, ത്രിഷ, ത്രിക, ത്രയഃ",triple
ട്രിപ്പിൾ ഇന്റഗ്രേഷൻ,triple integration
ട്രിപ്പിൾ,triplet
രണ്ടായി,trisect
ട്രൈസെക്ഷൻ,trisection
കോണിനെ വിഭജിക്കുക,trisection of an angle
സൂക്ഷ്മ രൂപം,trivial form
നിസ്സാരമായ സ്ഥാനം,trivial topology
കാൻസർ ട്രോപ്പിക്ക്,tropic of Cancer
കാപ്രിക്കോണിന്റെ ട്രോപ്പിക്ക്,tropic of Capricorn
ട്രോപോസ്ഫിയർ,troposphere
യഥാർത്ഥ അർത്ഥം,true mean
യഥാർത്ഥ മോഡ്,true mode
"ലുനാഗ്ര, റൺഡിറ്റ്",truncated
"വെട്ടിമുറിച്ച കോൺ, വെട്ടിമുറിച്ച കോൺ",truncated cone
തകർന്ന വിതരണം,truncated distribution
തകർന്ന ആവൃത്തി വിതരണം,truncated frequency distribution
"തുളയ്ക്കൽ, മുറിവുണ്ടാക്കൽ, ഉരസൽ, ലുനാഗ്രാവിറ്റി",truncation
ഇടിച്ചുവീഴ്ത്തുക,truncation error
"കൃത്യത, സത്യസന്ധത",truth
സത്യം പ്രവർത്തനം,truth function
സത്യ പട്ടിക,truth table
സത്യമാൻ,truth value
ടി-സാമ്പിൾ,t-statistic
ടി-ടെസ്റ്റ്,t-test
അസ്വസ്ഥത സിദ്ധാന്തം,turbulence theory
ടേൺ പോയിന്റ്,turning point
"twitch, twist, twist, twist",twist
"വളച്ചൊടിച്ച വക്രം, അസമമായ വക്രം",twisted curve
ദ്വിമാനം,two dimensional
ദ്വിമാന തുടർച്ചയായ വിതരണം,two dimensional continuous distribution
ദ്വിമാന വെക്റ്റർ,two dimensional vector
ദ്വിവർഗ്ഗീകരണം,two fold classification
ബൈപാരന്റൽ കുടുംബം,two parameter family
രണ്ട് ആളുകളുടെ ഗെയിം,two person game
രണ്ട് ഘട്ട രീതി,two phase method
രണ്ട്-ഘട്ട സാമ്പിൾ,two phase sampling
ഇരട്ട പോയിന്റ് പരിധി നിയന്ത്രണം,two point boundary condition
രണ്ട്-വാലുള്ള എഫ്-ടെസ്റ്റ്,two sided F-test
രണ്ട് വാലുള്ള സാധാരണ പരിശോധന,two sided normal test
രണ്ട് വാലുള്ള എക്സ്-ടെസ്റ്റ്,two sided X-test
അന്തിമ മൂല്യം,ultimate value
നിഷ്പക്ഷമായ വിലയിരുത്തൽ,unbiased estimate
ജനസംഖ്യാ വ്യതിയാനത്തിന്റെ നിഷ്പക്ഷമായ വിലയിരുത്തൽ,unbiased estimate of population variance
പക്ഷപാതരഹിതമായ രേഖീയ വിലയിരുത്തൽ,unbiased linear estimate
നിഷ്പക്ഷമായ പോയിന്റ് എസ്റ്റിമേഷൻ,unbiased point estimate
നിഷ്പക്ഷമായ പരിശോധന,unbiased test
അതിരുകളില്ലാത്ത പ്രദേശം,unbounded region
പരിധിയില്ലാത്ത സെറ്റ്,unbounded set
പരിധിയില്ലാത്ത പരിഹാരം,unbounded solution
അനിശ്ചിതത്വ തത്വം,uncertainity principle
നിയന്ത്രണമില്ലാത്ത സംഭാവ്യത,unconditional probability
തടസ്സപ്പെട്ട ആപേക്ഷിക മാക്സിമം,unconstrained relative maximum
എണ്ണമറ്റ,uncountable
