Bengali,Tamil
প্রতিফলন গ্যালভানোমিটার,பிரதிபலிப்பு கால்வனோமீட்டர்
প্রতিফলন গ্রেটিং,பிரதிபலிப்பு கிரேட்டிங்
প্রতিফলন-গ্রেটিং একরঙা,பிரதிபலிப்பு-கிரேட்டிங் மோனோக்ரோமேட்டர்
প্রতিফলন ব্যবধান,பிரதிபலிப்பு இடைவெளி
প্রতিফলন ব্যবধান রাডার,பிரதிபலிப்பு இடைவெளி ரேடார்
প্রতিফলক স্তর,பிரதிபலிப்பான் நிலை
প্রতিফলিত ক্ষতি,பிரதிபலிப்பு இழப்பு
প্রতিফলন ম্যাগনেটোমিটার,பிரதிபலிப்பு காந்தமானி
প্রতিফলন বল,பிரதிபலிப்பு சக்தி
প্রতিফলন নীহারিকা,பிரதிபலிப்பு நெபுலா
প্রতিফলন পরামিতি,பிரதிபலிப்பு அளவுரு
প্রতিফলন চিত্র,பிரதிபலிப்பு படம்
প্রতিফলন চক্রান্তকারী,பிரதிபலிப்பு திட்டமிடுபவர்
"প্রতিফলন, প্রতিফলনশীলতা","பிரதிபலிப்பு, பிரதிபலிப்பு"
প্রতিফলিত টেলিস্কোপ,பிரதிபலிக்கும் தொலைநோக்கி
প্রতিফলন-শোষণ বর্ণালী,பிரதிபலிப்பு-உறிஞ்சுதல் ஸ்பெக்ட்ரோஸ்கோபி
"প্রজেকশন অপটিক্স, প্রজেকশন অপটিক্স","ப்ரொஜெக்ஷன் ஆப்டிக்ஸ், ப்ரொஜெக்ஷன் ஆப்டிக்ஸ்"
প্রতিফলন,பிரதிபலிப்பு
প্রতিফলন,பிரதிபலிப்பு
প্রতিফলন পরিবর্তন,பிரதிபலிப்பு மாற்றம்
প্রতিফলিত পারস্পরিক সম্পর্ক,பிரதிபலிப்பு தொடர்பு
প্রতিফলিত ফ্যাক্টর,பிரதிபலிப்பு காரணி
রিফ্লোমিটার,பிரதிபலிப்புமானி
প্রতিফলক,பிரதிபலிப்பான்
প্রতিফলিত ইলেক্ট্রোড,பிரதிபலிக்கும் மின்முனை
প্রতিফলক স্তর,பிரதிபலிப்பான் நிலை
খসড়া প্লেট,வரைவு தட்டு
প্রতিফলক,பிரதிபலிப்பான்
বিপরীত প্রতিরোধের,மீளக்கூடிய எதிர்ப்பு
রিফ্লেক্স ক্যামেরা,ரிஃப்ளெக்ஸ் கேமரா
রিফ্লেক্স সেন্টার,பிரதிபலிப்பு மையம்
বিপরীত সার্কিট,மீளக்கூடிய சுற்று
পোস্টেরিয়র কনডেনসার,பின்புற மின்தேக்கி
বিপরীত ক্লিস্ট্রন,மீளக்கூடிய கிளைஸ்ட்ரான்
বিপরীত ক্লিস্ট্রন অসিলেটর,மீளக்கூடிய கிளைஸ்ட்ரான் ஆஸிலேட்டர்
রিফ্লেক্স মেকানিজম,அனிச்சை பொறிமுறை
বিরূপ উদ্দীপনা,வெறுப்பூட்டும் தூண்டுதல்
ভাঁজ,மடிந்தது
পশ্চাদপদ অনুপাত,பின்தங்கிய விகிதம்
রিফোকাস পদ্ধতি,கவனம் செலுத்தும் முறை
প্রতিসৃত,ஒளிவிலகல்
প্রতিসৃত রশ্মি,ஒளிவிலகல் கதிர்
প্রতিসরণ শক্তি,ஒளிவிலகல் சக்தி
প্রতিসরণকারী প্রিজম,ஒளிவிலகல் ப்ரிஸம்
প্রতিসরণ পৃষ্ঠা,ஒளிவிலகல் பக்கம்
প্রতিসরণ,ஒளிவிலகல்
প্রতিসরণ সংশোধন,ஒளிவிலகல் திருத்தம்
প্রতিসরণ ত্রুটি,ஒளிவிலகல் பிழை
প্রতিসরণকারী একরঙা,ஒளிவிலகல் ஒரே வண்ணமுடையது
পুনর্বন্টন,மறுபகிர்வு
প্রতিসরণ ঘূর্ণি,ஒளிவிலகல் சுழல்
প্রতিসরাঙ্ক,ஒளிவிலகல்
অবাধ্যতা,பயனற்ற தன்மை
প্রতিসরাঙ্ক,ஒளிவிலகல்
প্রতিসরণকারী সূচক পরিমাপ,ஒளிவிலகல் குறியீட்டு அளவீடு
প্রতিসরণ পদ্ধতি,ஒளிவிலகல் முறை
"প্রতিক্রিয়াহীন সময়কাল, অ-উদ্দীপনা সময়কাল","பதிலளிக்காத காலம், தூண்டாத காலம்"
অবাধ্যতা,பயனற்ற தன்மை
হিমায়ন,குளிரூட்டல்
হিমায়ন চক্র,குளிர்பதன சுழற்சி
হিমায়ন ক্ষতি,குளிர்பதன சேதம்
হিমায়ন উদ্ভিদ,குளிர்பதன ஆலை
"রেফ্রিজারেটর, রেফ্রিজারেটর","குளிர்சாதன பெட்டி, குளிர்சாதன பெட்டி"
"রেফ্রিজারেশন ব্যাগ, রেফ্রিজারেটর ব্যাগ","குளிர்சாதனப் பை, குளிர்சாதனப் பை"
প্রতিসরণকারী শরীর,ஒளிவிலகல் உடல்
reenactment,மறுஉருவாக்கம்
"re-reactant, re-reactant","மறு-எதிர்வினை, மறு-எதிர்வினை"
"পুনর্জন্ম, টেকসই পুনর্মিলন, পুনর্জন্ম","மீளுருவாக்கம், நிலையான மறு ஒருங்கிணைப்பு, மீளுருவாக்கம்"
পুনর্জন্ম যুগল,மீளுருவாக்கம் இணைப்பு
"regenerative, regenerative, regenerative","மீளுருவாக்கம், மீளுருவாக்கம், மீளுருவாக்கம்"
পুনর্জন্মমূলক,மீளுருவாக்கம்
পুনর্জন্মমূলক পরিবর্ধক,மீளுருவாக்கம் பெருக்கி
পুনর্জন্মগত শীতলকরণ,மீளுருவாக்கம் குளிர்ச்சி
পুনর্জন্ম চক্র,மீளுருவாக்கம் சுழற்சி
পুনর্জন্মমূলক অপারেশন,மீளுருவாக்கம் செயல்பாடு
পুনর্জন্ম ব্যবস্থা,மீளுருவாக்கம் அமைப்பு
"ক্যাপাসিটিভ ভোল্টেজ, রিজেনারেটিভ ভোল্টেজ","கொள்ளளவு மின்னழுத்தம், மீளுருவாக்கம் மின்னழுத்தம்"
পুনর্জন্মকারী,மீளுருவாக்கம் செய்பவர்
রেগে তত্ত্ব,ரெக்கே கோட்பாடு
আঞ্চলিক ঠিকানা,பிராந்திய முகவரி
"নিবন্ধন, নিবন্ধন, নিবন্ধন","பதிவு, பதிவு, பதிவு"
"নিবন্ধন, নিবন্ধন","பதிவு, பதிவு"
"regression, retrograde","பின்னடைவு, பிற்போக்கு"
"পশ্চাদমুখী গতি, পশ্চাদমুখী আন্দোলন, পশ্চাদপসরণ, পশ্চাদমুখী","பிற்போக்கு இயக்கம், பின்னோக்கி இயக்கம், பின்னடைவு, பிற்போக்கு"
প্রত্যাগতি সীমা,பின்னடைவு வரி
রিগ্রেশন প্লেন,பின்னடைவு விமானம்
চাপ ইগনিশন,அழுத்தப்பட்ட பற்றவைப்பு
পুনঃপ্রবেশ স্তর,மறு நுழைவு அடுக்கு
"এমনকি, নিয়মিত, প্রতিসম","கூட, வழக்கமான, சமச்சீர்"
"নিয়মিত বাইকনভেক্স, চক্রাকার","வழக்கமான பைகான்வெக்ஸ், சுழற்சி"
নিয়মিত বল,வழக்கமான படை
নিয়মিত গতি,வழக்கமான வேகம்
নিয়মিত ক্লাস,வழக்கமான வகுப்பு
নিয়মিত পরামিতি,வழக்கமான அளவுரு
নিয়মিত বিরক্তি সমস্যা,வழக்கமான எரிச்சல் பிரச்சனை
নিয়মিত অগ্রগতি,வழக்கமான முன்னேற்றம்
রম্বস প্রিজম,ரோம்பஸ் ப்ரிஸம்
নিয়মিত প্রতিফলন,வழக்கமான பிரதிபலிப்பு
নিয়মিত ছন্দ,வழக்கமான ரிதம்
আইসোফর্ম কঠিন,ஐசோஃபார்ம் திடமானது
নিয়মিত বিরতি পয়েন্ট পথ,வழக்கமான இடைவெளி பாதை
নিয়ন্ত্রণ,கட்டுப்படுத்த
"নিয়মিত বিদ্যুৎ সরবরাহ, স্থিতিশীল বিদ্যুৎ সরবরাহ","வழக்கமான மின்சாரம், நிலையான மின்சாரம்"
নিয়ন্ত্রণ প্রতিরোধ,கட்டுப்பாட்டு எதிர்ப்பு
নিয়ন্ত্রক স্ক্রু,சீராக்கி திருகு
নিয়ন্ত্রক ভালভ,ஒழுங்குமுறை வால்வு
প্রবিধান,ஒழுங்குமுறை
ইস্যু প্রবিধান,பிரச்சினை ஒழுங்குமுறை
"নিয়ন্ত্রক, নিয়ন্ত্রক","சீராக்கி, கட்டுப்படுத்தி"
নিয়ন্ত্রক ঘড়ি,சீராக்கி கடிகாரம்
রিবক ওয়্যার সূত্র,ரீபொக் வயர் ஃபார்முலா
reheating সহগ,மீண்டும் சூடாக்கும் குணகம்
পুনরায় গরম করার পরীক্ষা,மீண்டும் சூடாக்கும் சோதனை
রাইক ডায়াগ্রাম,ரைக் வரைபடம்
পুনঃপ্রবর্তন ক্যারিয়ার,மறு அறிமுகம் கேரியர்
ভেঙে ফেলা ব্যান্ড,கலைக்கப்பட்ட இசைக்குழு
নিরপেক্ষ তাপ,நடுநிலை வெப்பம்
সমাধান,தீர்வு
দাবিত্যাগের স্তর,மறுப்பு நிலை
সার্কিট প্রত্যাখ্যান করুন,நிராகரிப்பு சுற்று
সম্পর্ক,உறவு
"আত্মীয়, আত্মীয়","உறவினர், உறவினர்"
আপেক্ষিক ত্বরণ,உறவினர் முடுக்கம்
আপেক্ষিক ঠিকানা,உறவினர் முகவரி
আপেক্ষিক ঠিকানা ভগ্নাংশ,உறவினர் முகவரி பின்னம்
আপেক্ষিক ঠিকানা নিবন্ধন,உறவினர் முகவரி பதிவு
আপেক্ষিক ঠিকানা,உறவினர் முகவரி
আপেক্ষিক বয়স,உறவினர் வயது
আপেক্ষিক উচ্চতা,உறவினர் உயரம்
আপেক্ষিক কৌণিক ভরবেগ,உறவினர் கோண உந்தம்
আপেক্ষিক ছিদ্র,உறவினர் துளை
আপেক্ষিক শক্তি,உறவினர் வலிமை
আপেক্ষিক দ্রবীভূত হার,ஒப்பீட்டு கரைப்பு விகிதம்
আপেক্ষিক পরিবাহিতা,உறவினர் கடத்துத்திறன்
আপেক্ষিক স্থানাঙ্ক,உறவினர் ஒருங்கிணைப்புகள்
আপেক্ষিক পরিমাণ,ஒப்பீட்டு அளவு
আপেক্ষিক বিলম্ব,உறவினர் தாமதம்
আপেক্ষিক ঘনত্ব,உறவினர் அடர்த்தி
আপেক্ষিক দিক,உறவினர் திசை
আপেক্ষিক ত্রুটি,உறவினர் பிழை
"আপেক্ষিক ফ্রিকোয়েন্সি, আপেক্ষিক ফ্রিকোয়েন্সি","உறவினர் அதிர்வெண், உறவினர் அதிர்வெண்"
আপেক্ষিক অব্যাহতি,உறவினர் தப்பித்தல்
আপেক্ষিক মাধ্যাকর্ষণ,உறவினர் ஈர்ப்பு
আপেক্ষিক শ্রবণশক্তি হ্রাস,உறவினர் கேட்கும் இழப்பு
আপেক্ষিক উচ্চতা,உறவினர் உயரம்
আপেক্ষিক আদ্রতা,ஒப்பு ஈரப்பதம்
আপেক্ষিক ক্ষতি ফ্যাক্টর,உறவினர் இழப்பு காரணி
আপেক্ষিক ভর,உறவினர் நிறை
আপেক্ষিক সর্বোচ্চ,ஒப்பீட்டளவில் உயர்ந்தது
আপেক্ষিক সর্বনিম্ন,ஒப்பீட்டளவில் குறைந்த
আপেক্ষিক অবস্থান,உறவினர் நிலை
আপেক্ষিক নির্ভুলতা,ஒப்பீட்டு துல்லியம்
আপেক্ষিক প্রধান,உறவினர் முதன்மை
আপেক্ষিক সম্ভাবনা,ஒப்பீட்டு நிகழ்தகவு
"আপেক্ষিক স্থিতিশীলতা, আপেক্ষিক প্রতিবন্ধকতা","உறவினர் நிலைத்தன்மை, உறவினர் பின்னடைவு"
আপেক্ষিক ঘূর্ণন,உறவினர் சுழற்சி
আপেক্ষিক প্রতিরোধ,உறவினர் எதிர்ப்பு
আপেক্ষিক সূর্য অস্পষ্ট সংখ্যা,தொடர்புடைய சூரிய மங்கலான எண்
আপেক্ষিক পরিবেশ,உறவினர் சூழல்
আপেক্ষিক ভেক্টর,உறவினர் திசையன்
আপেক্ষিক বেগ,தொடர்புடைய வேகம்
অপেক্ষাকৃত ধ্রুবক গতি,ஒப்பீட்டளவில் நிலையான வேகம்
আপেক্ষিক,உறவினர்
আপেক্ষিক শিয়ার সূত্র,சார்பியல் வெட்டு சூத்திரம்
আপেক্ষিক সামঞ্জস্য,உறவினர் இணக்கம்
আপেক্ষিক সংশোধন,உறவினர் திருத்தம்
আপেক্ষিক সৃষ্টিতত্ত্ব,சார்பியல் அண்டவியல்
আপেক্ষিক ডেরিভেশন,உறவினர் வழித்தோன்றல்
আপেক্ষিক প্রভাব,சார்பியல் விளைவு
আপেক্ষিক ইলেক্ট্রোম্যাগনেটিক তত্ত্ব,சார்பியல் மின்காந்தக் கோட்பாடு
আপেক্ষিক তড়িৎগতিবিদ্যা,சார்பியல் மின் இயக்கவியல்
আপেক্ষিক শক্তি সূত্র,சார்பியல் ஆற்றல் சூத்திரம்
আপেক্ষিক শক্তি উপপাদ্য,சார்பியல் ஆற்றல் தேற்றம்
আপেক্ষিক সমীকরণ,சார்பியல் சமன்பாடு
আপেক্ষিক ক্ষেত্রের সমীকরণ,சார்பியல் புல சமன்பாடு
আপেক্ষিক প্রথম আইন,சார்பியல் முதல் சட்டம்
আপেক্ষিক সূত্র,சார்பியல் சூத்திரம்
আপেক্ষিক হুগোনিও সমীকরণ,சார்பியல் ஹுகோனியோ சமன்பாடு
আপেক্ষিক হাইড্রোডাইনামিক্স,சார்பியல் ஹைட்ரோடைனமிக்ஸ்
আপেক্ষিক মিথস্ক্রিয়া,உறவினர் தொடர்பு
আপেক্ষিক মিথস্ক্রিয়া শক্তি,சார்பியல் தொடர்பு ஆற்றல்
আপেক্ষিক স্থিতিশীলতা,உறவினர் நிலைத்தன்மை
আপেক্ষিক গতিশক্তি,சார்பியல் இயக்க ஆற்றல்
আপেক্ষিক ল্যাগ্রাঞ্জিয়ান,சார்பியல் லாக்ராஞ்சியன்
আপেক্ষিক চুম্বকত্ব,சார்பியல் காந்தவியல்
আপেক্ষিক ভর,சார்பியல் நிறை
আপেক্ষিক ভর শিথিলকরণ,உறவினர் வெகுஜன தளர்வு
"আপেক্ষিক বলবিদ্যা, আপেক্ষিক বল বিজ্ঞান","சார்பியல் இயக்கவியல், சார்பியல் விசை அறிவியல்"
আপেক্ষিক অপটিক্স,சார்பியல் ஒளியியல்
আপেক্ষিক কণা,சார்பியல் துகள்
আপেক্ষিক পদার্থবিদ্যা,சார்பியல் இயற்பியல்
আপেক্ষিক কোয়ান্টাম ক্ষেত্র তত্ত্ব,சார்பியல் குவாண்டம் புலக் கோட்பாடு
আপেক্ষিক দ্বিতীয় আইন,சார்பியல் இரண்டாவது விதி
আপেক্ষিক তত্ত্ব,சார்பியல் கோட்பாடு
আপেক্ষিক স্থিতিস্থাপকতা তত্ত্ব,சார்பியல் நெகிழ்ச்சி கோட்பாடு
আপেক্ষিক থার্মোডাইনামিক তরল,சார்பியல் தெர்மோடைனமிக் திரவம்
আপেক্ষিক তাপগতিবিদ্যা,சார்பியல் வெப்ப இயக்கவியல்
আপেক্ষিক ফুটো,சார்பியல் கசிவு
আপেক্ষিক ইউনিট,சார்பியல் அலகு
আপেক্ষিক তরঙ্গরূপ,சார்பியல் அலைவடிவம்
অপেক্ষাকৃত স্থিতিশীল,ஒப்பீட்டளவில் நிலையானது
"আপেক্ষিকতা, আপেক্ষিকতা, আপেক্ষিকতা","சார்பியல், சார்பியல், சார்பியல்"
আপেক্ষিক ত্বরণ,உறவினர் முடுக்கம்
আপেক্ষিক দ্বৈত,சார்பியல் இரட்டை
আপেক্ষিক লাইন সংখ্যালঘু,சார்பியல் வரி சிறுபான்மை
আপেক্ষিক শক্তি,சார்பியல் சக்தி
কেন্দ্রাভিমুখী বলের আপেক্ষিকতা,மையவிலக்கு விசையின் சார்பியல்
গতির আপেক্ষিকতা,இயக்கத்தின் சார்பியல்
"সময়ের আপেক্ষিকতা, সময়ের আপেক্ষিকতা","நேரத்தின் சார்பியல், நேரத்தின் சார்பியல்"
আপেক্ষিক পার্থক্য,சார்பியல் மாறுபாடு
আপেক্ষিকতা নিয়ম,சார்பியல் விதி
আপেক্ষিকতা তত্ত্ব,சார்பியல் கோட்பாடு
আপেক্ষিককরণ,சார்பியல்
আপেক্ষিক গুণের অবস্থান,உறவினர் பெருக்கல் நிலை
শিথিলকারী,ஓய்வெடுப்பவர்
বিশ্রাম,ஓய்வு
শিথিলকরণ প্রভাব,தளர்வு விளைவு
বিশ্রামের ফ্রিকোয়েন্সি,ஓய்வு அதிர்வெண்
শিথিলকরণ ফাংশন,தளர்வு செயல்பாடு
শিথিলকরণ জেনারেটর,தளர்வு ஜெனரேட்டர்
বিশ্রামের দূরত্ব,ஓய்வு தூரம்
শিথিলকরণ পদ্ধতি,தளர்வு முறை
শিথিলকরণ oscillations,தளர்வு அலைவுகள்
শিথিলকরণ অসিলেটর,தளர்வு ஆஸிலேட்டர்
শিথিলকরণ প্যাটার্ন,தளர்வு முறை
শিথিলকরণের ঘটনা,தளர்வு நிகழ்வு
শিথিলকরণ বর্ণালী,தளர்வு நிறமாலை
শিথিলকরণ কৌশল,தளர்வு நுட்பங்கள்
শিথিলকরণ পরীক্ষা,தளர்வு சோதனை
বাকি সময়,ஓய்வு நேரம்
বিশ্রাম পরিদর্শন মান,ஓய்வு ஆய்வு தரநிலை
"রিলে, ট্রান্সমিশন","ரிலே, பரிமாற்றம்"
রিলে রাডার,ரிலே ரேடார்
রিলে টেলিভিশন,ரிலே தொலைக்காட்சி
রিলে ট্রান্সমিটার,ரிலே டிரான்ஸ்மிட்டர்
যান্ত্রিক চাপ উপশম,இயந்திர அழுத்த நிவாரணம்
রিডেম্পশন ভালভ,மீட்பு வால்வு
মুক্তি শক্তি,ஆற்றலை வெளியிட்டது
খালাস কী,மீட்பு விசை
খালাস চুম্বক,மீட்பு காந்தம்
প্রাসঙ্গিক তথ্য,தொடர்புடைய தரவு
নির্ভরযোগ্যতা,நம்பகத்தன்மை
নির্ভরযোগ্যতা সহগ,நம்பகத்தன்மை குணகம்
বিশ্বাসযোগ্যতা,நம்பகத்தன்மை
নির্ভরযোগ্যতা ফাংশন,நம்பகத்தன்மை செயல்பாடு
বিশ্বস্ততা তালিকা,நம்பகத்தன்மை பட்டியல்
পরিমাপের নির্ভরযোগ্যতা,அளவீட்டு நம்பகத்தன்மை
অক্জিলিয়ারী অ্যানোড,துணை நேர்மின்முனை
পরীক্ষা নির্ভরযোগ্যতা,சோதனை நம்பகத்தன்மை
পুনর্বাসন,மீள்குடியேற்றம்
গুণক পুনরায় সেট করুন,மீட்டமை பெருக்கி
প্রতিষ্টম্ভ,பிரதிஷ்டம்ப்
খ্যাতি,புகழ்
ব্যারোমিটার,காற்றழுத்தமானி
rem,rem
অবশিষ্ট ভর,எஞ்சிய நிறை
অবশিষ্ট নিরোধক বল,எஞ்சிய கட்டுப்படுத்தும் சக்தி
অবশিষ্ট আনয়ন,எஞ்சிய தூண்டல்
অবশিষ্ট চুম্বকীয়করণ,எஞ்சிய காந்தமாக்கல்
অবশিষ্ট চুম্বকত্ব,எஞ்சிய காந்தம்
মড্যুলেশন,பண்பேற்றம்
পুনর্নবীকরণ নীতি,மறுசீரமைப்பு கொள்கை
দূরবর্তী নিয়ন্ত্রণ,தொலையியக்கி
"পরিবর্তনশীল mu pentode, remote end pentode","மாறி mu pentode, remote end pentode"
দূরের শেষ নল,தூர முனை குழாய்
দূরবর্তী ডেটা পয়েন্টার,தொலை தரவு சுட்டிக்காட்டி
দূর নির্দেশক,தூர சுட்டி
দূরবর্তী অবস্থান,தொலை நிலை
দূরবর্তী পরিমাপ,தொலை அளவீடு
স্ব দোলন,சுய அலைவு
নবায়নযোগ্য শক্তি,புதுப்பிக்கத்தக்க ஆற்றல்
পুনর্নবীকরণ এলাকা,மறுசீரமைக்கப்பட்ட பகுதி
পুনর্নবীকরণ সমীকরণ,மறுசீரமைக்கப்பட்ட சமன்பாடு
ক্ষেত্র সমীকরণ পুনরায় স্বাভাবিক করা হয়েছে,மீண்டும் இயல்பாக்கப்பட்ட புலச் சமன்பாடு
"পুনরায় অভিযোজন, পুনরায় কনফিগারেশন","மறு நோக்குநிலை, மறு கட்டமைப்பு"
ধর্ষণ,கற்பழிப்பு
পুনরাবৃত্তি দূরত্ব,மீண்டும் மீண்டும் தூரம்
পুনরাবৃত্তিযোগ্যতা,மீண்டும் மீண்டும் செய்யக்கூடிய தன்மை
পুনরাবৃত্তি কোণ,மீண்டும் மீண்டும் கோணம்
বারবার উদ্ধৃতি,மீண்டும் மீண்டும் மேற்கோள்கள்
"পুনরাবৃত্তিকারী, পুনরাবৃত্তিকারী","ரிப்பீட்டர், ரிப்பீட்டர்"
পুনরাবৃত্ত সংযোগকারী,சுழல்நிலை இணைப்பான்
"রিপিটার অবজারভার, রিপিটার ট্রান্সমিটার","ரிபீட்டர் அப்சர்வர், ரிபீட்டர் டிரான்ஸ்மிட்டர்"
পুনরাবৃত্ত রাশিফল,தொடர் ஜாதகம்
পুনরাবৃত্ত দশমিক,தொடர் தசம
পুনরাবৃত্তিকারী,ரிப்பீட்டர்
"to repel, to be repelled","விரட்ட, விரட்டப்பட வேண்டும்"
প্রত্যাহারযোগ্য ছুটি,திரும்பப் பெறக்கூடிய விடுப்பு
বিকর্ষণকারী,விரட்டும்
পুনরাবৃত্তি,மீண்டும் மீண்டும்
পুনরাবৃত্তি ফ্রিকোয়েন্সি,மீண்டும் மீண்டும் அதிர்வெண்
পুনরাবৃত্তি ফ্রিকোয়েন্সি,மீண்டும் மீண்டும் அதிர்வெண்
পুনরাবৃত্ত সংযোজন,சுழல்நிலை சேர்த்தல்
পুনরাবৃত্ত চরম ফরোয়ার্ড কারেন্ট,சுழல்நிலை தீவிர முன்னோக்கி மின்னோட்டம்
পুনরাবৃত্ত পিক কাউন্টারভোল্টেজ,தொடர்ச்சியான உச்ச எதிர் மின்னழுத்தம்
পুনরাবৃত্তিমূলক নমুনা,மீண்டும் மீண்டும் மாதிரி
প্রতিস্থাপন,மாற்று
প্রতিস্থাপন উপাদান,மாற்று மூலப்பொருள்
প্রতিস্থাপন নিয়ন্ত্রণ,மாற்று கட்டுப்பாடு
প্রতিস্থাপন অগ্রভাগ প্রতিস্থাপন অগ্রভাগ,மாற்று முனைகள் மாற்று முனைகள்
প্রতিক্রিয়া পালস,பதில் துடிப்பு
পরিপূরক,துணை
প্রতিরূপ,பிரதி
প্রতিরূপ ঝাঁঝরি,பிரதி தட்டி
প্রতিলিপি পদ্ধতি,பிரதி முறை
প্রতিরূপ প্লেট,பிரதி தட்டு
প্রতিলিপি প্রযুক্তি,பிரதி தொழில்நுட்பம்
প্রতিরূপ,பிரதி
"প্রতিলিপি, পুনরাবৃত্তি","பிரதி, மீண்டும்"
প্রতিলিপি পর্যায়,பிரதி கட்டம்
প্রত্যাহারযোগ্য ইলেক্ট্রোড,உள்ளிழுக்கும் மின்முனை
"রিপোর্ট, রিপোর্ট","அறிக்கை, அறிக்கை"
রিপোর্টার,நிருபர்
রিপোর্ট প্রোগ্রাম জেনারেটর,அறிக்கை நிரல் ஜெனரேட்டர்
"প্রতিনিধিত্ব করা, প্রতিনিধিত্ব করা","பிரதிநிதித்துவம், பிரதிநிதித்துவம்"
প্রতিনিধিত্ব,பிரதிநிதித்துவம்
"প্রতিনিধি, প্রতিনিধি","பிரதிநிதி, பிரதிநிதி"
প্রতিনিধি উপাদান,பிரதிநிதி உறுப்பு
"reproducibility, reproducibility","மறுஉருவாக்கம், மறுஉருவாக்கம்"
"পুনরুদ্ধারযোগ্য, পুনরুত্পাদনযোগ্য","மீட்கக்கூடிய, மீண்டும் உருவாக்கக்கூடிய"
প্রজনন সামনে,இனப்பெருக்கம் முன்
regenerative borer,மீளுருவாக்கம் செய்யும் துளைப்பான்
"প্রজনন, প্রজনন, প্রজনন","இனப்பெருக்கம், இனப்பெருக்கம், இனப்பெருக்கம்"
প্রজনন ফ্যাক্টর,இனப்பெருக்கம் காரணி
উর্বরতার হার,கருவுறுதல் விகிதம்
পুনর্জন্মের সম্পত্তি,மீளுருவாக்கம் செய்யும் சொத்து
প্রতিনিধিত্বমূলক বেগ বক্ররেখা,பிரதிநிதித்துவ வேக வளைவு
"to repel, to be repelled","விரட்ட, விரட்டப்பட வேண்டும்"
বিকর্ষণ,விரட்டல்
বিকর্ষণ সূচক,விரட்டல் அடுக்கு
বিকর্ষণ মোটর,விரட்டும் மோட்டார்
"বিকর্ষণীয় বল, বিকর্ষণীয় বল","விரட்டும் சக்தி, விரட்டும் சக்தி"
বিদ্বেষমূলক মিথস্ক্রিয়া,வெறுப்பூட்டும் தொடர்பு
বিদ্বেষমূলক সম্ভাবনা,விரட்டும் திறன்
বিকর্ষণকারী সম্ভাব্য সূচক,விரட்டக்கூடிய திறன் அடுக்கு
কাস্টমাইজড ক্যারিয়ার (তরঙ্গ),தனிப்பயனாக்கப்பட்ட கேரியர் (அலை)
পুনরাবৃত্তিমূলক রুটিন,சுழல்நிலை வழக்கம்
গবেষণা,ஆராய்ச்சி
গবেষণা চুল্লি,ஆராய்ச்சி உலை
গবেষক বিজ্ঞানী,ஆராய்ச்சி விஞ்ஞானி
গবেষণা ডিভাইস,ஆராய்ச்சி சாதனம்
গবেষক,ஆராய்ச்சியாளர்
"পুল, কুন্ড, জলাধার, পুকুর, দোকান, উদ্দেশ্য","குளம், நீர்த்தேக்கம், நீர்த்தேக்கம், குளம், கடை, எண்ணம்"
তাপ দোকান,வெப்ப அங்காடி
পুনঃনিয়োগ,மறுபகிர்வு
পুনরুদ্ধার পরিকল্পনাকারী,மீட்பு திட்டமிடுபவர்
পুনরায় স্থাপনযোগ্য গণিত,மீண்டும் பயன்படுத்தக்கூடிய கணிதம்
পুনরায় পরিকল্পনা,மறு திட்டமிடல்
অবশিষ্ট চার্জ,எஞ்சிய கட்டணம்
অবশিষ্ট সূচক,எஞ்சிய குறியீடு
অবশিষ্ট দূষণ,மீதமுள்ள மாசுபாடு
অবশিষ্ট বর্তমান,எஞ்சிய மின்னோட்டம்
অবশিষ্ট বিকৃতি,எஞ்சிய சிதைவு
অবশিষ্ট পিগমেন্টেশন,எஞ்சிய நிறமி
অবশিষ্ট অপবিত্রতা,எஞ்சிய அசுத்தம்
অবশিষ্ট ফ্যাক্টর,எஞ்சிய காரணி
অবশিষ্ট শক্তি,எஞ்சிய சக்தி
অবশিষ্ট মাধ্যাকর্ষণ,எஞ்சிய ஈர்ப்பு
অবশিষ্ট চুম্বকত্ব,எஞ்சிய காந்தம்
অবশিষ্ট উপাদান,எஞ்சிய பொருள்
অবশিষ্ট তেজস্ক্রিয়তা,எஞ்சிய கதிரியக்கம்
অবশিষ্ট মরীচি,எஞ்சிய கற்றை
অবশিষ্ট প্রতিরোধ,எஞ்சிய எதிர்ப்பு
অবশিষ্ট প্রতিরোধ ক্ষমতা,எஞ்சிய எதிர்ப்புத்திறன்
অবশিষ্ট চাপ,மீதமுள்ள மன அழுத்தம்
অবশিষ্ট তাপ ত্রুটি,மீதமுள்ள வெப்ப பிழை
অবশিষ্ট চিকিত্সা প্রভাব,மீதமுள்ள சிகிச்சை விளைவு
অবশিষ্ট বৈচিত্র্য,எஞ்சிய மாறுபாடு
অবশিষ্ট ভেক্টর,எஞ்சிய திசையன்
অবশিষ্ট বেগ,எஞ்சிய வேகம்
অবশিষ্ট পরমাণু,எஞ்சிய அணு
অবশিষ্ট এলাকা,எஞ்சிய பகுதி
অবশিষ্ট সিস্টেম,எஞ்சிய அமைப்பு
"residual, remnant","எச்சம், எச்சம்"
রেজিনাস কম্পোজিট,பிசின் கலவை
"resistance, resistance","எதிர்ப்பு, எதிர்ப்பு"
লোড বাহু,சுமை கை
