Gujarati,Malayalam
સપ્રમાણ મેટ્રિક્સ,സമമിതി മാട്രിക്സ്
સિસ્ટમ વિશ્લેષણ સિસ્ટમ વિશ્લેષણ,സിസ്റ്റം വിശകലനം സിസ്റ്റം വിശകലനം
સીરીયલ સેમ્પલિંગ,സീരിയൽ സാമ്പിൾ
"ટેબલ, ટેબલ","മേശ, മേശ"
"ટેબલ, ટેબલ","മേശ, മേശ"
અભિન્ન કોષ્ટક,അവിഭാജ്യ പട്ടിക
"ટેબ્યુલર, સપાટ","പട്ടിക, പരന്ന"
ટેબ્યુલર સ્વરૂપ,പട്ടിക രൂപം
"ટેબ્યુલર લોગરીધમ, ટેબ્યુલર લોગરીધમ","പട്ടിക ലോഗരിതം, പട്ടിക ലോഗരിതം"
ટેબ્યુલેટ,പട്ടികപ്പെടുത്തുക
કોષ્ટક મૂલ્યો,പട്ടിക മൂല്യങ്ങൾ
ટેબ્યુલેશન,ടാബുലേഷൻ
"ટેબ્યુલર, ટેબ્યુલર મશીન, ટેબ્યુલર","പട്ടിക, പട്ടിക യന്ത്രം, പട്ടിക"
"પૂંછડી, પૂંછડી","വാൽ, വാൽ"
પૂંછડીનો વિસ્તાર (વિતરણનો),വാൽ പ്രദേശം (വിതരണത്തിന്റെ)
સ્પર્શ,സ്പർശിക്കുക
"સ્પર્શક, સ્પર્શક, સ્પર્શક, સ્પર્શક","സ്പർശം, സ്പർശം, സ്പർശം, സ്പർശം"
ફ્લીસ ફ્લીસને સ્પર્શ કરો,രോമം ഫ്ലാറ്റ് സ്പർശിക്കുക
"સ્પર્શેન્દ્રિય, સ્પર્શક","സ്പർശിക്കുന്ന, സ്പർശിക്കുന്ന"
સ્પર્શક ઘટક,ടാൻജന്റ് ഘടകം
સ્પર્શક કટ,ടാൻജെന്റ് കട്ട്
સ્પર્શરેખા,ടാൻജെന്റ് ലൈൻ
"સ્પર્શેન્દ્રિય વિમાન, સ્પર્શેન્દ્રિય વિમાન","സ്പർശന തലം, സ്പർശന തലം"
સ્પર્શ વસ્તી,സ്പർശിക്കുന്ന ജനസംഖ്യ
ટેપ પંચ,ടേപ്പ് പഞ്ച്
ટેપ રીડર,ടേപ്പ് റീഡർ
ટૌબ્રીનું પ્રમેય,ടൗബ്രിയുടെ സിദ്ധാന്തം
ટેલર પ્રમેય,ടെയ്ലർ സിദ്ധാന്തം
શેબીશેવ અંતર,ഷെബിഷെവ് ദൂരം
ટી-વિતરણ,ടി-വിതരണം
આંતરજાતિ શ્રેણી,ഇന്റർ സ്പീഷീസ് സീരീസ്
ટેમ્પોરલ કોઓર્ડિનેટ્સ,താൽക്കാലിക കോർഡിനേറ്റുകൾ
ટેમ્પોરલ સંબંધ,താൽക്കാലിക ബന്ധം
સમય ચલ,സമയ വേരിയബിൾ
તણાવ શક્તિ,വലിച്ചുനീട്ടാനാവുന്ന ശേഷി
"ક્ષેત્ર, ટેન્સર","ഫീൽഡ്, ടെൻസർ"
ક્ષેત્ર વિશ્લેષણ,ഫീൽഡ് വിശകലനം
ક્ષેત્ર ઉત્પાદન,ഫീൽഡ് ഉൽപ്പന്നം
કામચલાઉ રૂપરેખાંકન,താൽക്കാലിക കോൺഫിഗറേഷൻ
પોસ્ટ,പോസ്റ്റ്
પ્રતિબંધ સમાપ્ત કરો,നിരോധനം അവസാനിപ്പിക്കുക
અંતિમ વેગ ડાઈવ,അവസാന വേഗത ഡൈവ്
સમાપ્તિ દશાંશ,ദശാംശം അവസാനിപ്പിക്കുന്നു
રેન્ક મૂલ્ય,റാങ്ക് മൂല്യം
પગલું વિભેદક,സ്റ്റെപ്പ് ഡിഫറൻഷ്യൽ
તબક્કાવાર એકીકરણ,ഘട്ടം ഘട്ടമായുള്ള സംയോജനം
"ત્રિકોણાકાર, ત્રિકોણાકાર","ത്രികോണാകൃതി, ത്രികോണാകൃതി"
પરીક્ષણ,ടെസ്റ്റിംഗ്
વિભિન્ન એકરૂપતાની કસોટી,വേരിയൻസ് ഹോമോജെനിറ്റിയുടെ പരിശോധന
પરીક્ષણ કાર્ય,ടെസ്റ്റ് ഫംഗ്ഷൻ
પૂર્વધારણા પરીક્ષણ,അനുമാന പരിശോധന
મહત્વ પરીક્ષણ,പ്രാധാന്യം പരിശോധന
પરીક્ષણ નમૂના,ടെസ്റ്റ് സാമ്പിൾ
ટેટ્રાહેડ્રલ,ടെട്രാഹെഡ്രൽ
ટેટ્રાહેડ્રલ કોણ,ടെട്രാഹെഡ്രൽ കോൺ
ચતુર્ભુજ,ചതുർഭുജം
પ્રમેય,സിദ്ധാന്തം
શેષ પ્રમેય,അവശിഷ്ട സിദ്ധാന്തം
સૈદ્ધાંતિક માંગ કાર્ય,സൈദ്ധാന്തിക ആവശ്യം പ്രവർത്തനം
સૈદ્ધાંતિક અવ્યવસ્થિત વિતરણ,സൈദ്ധാന്തികമായ തുടർച്ചയായ വിതരണം
સૈદ્ધાંતિક ભૂલ,സൈദ്ധാന്തിക പിശക്
સૈદ્ધાંતિક ગોઠવણ,സൈദ്ധാന്തിക ക്രമീകരണം
સૈદ્ધાંતિક રચના,സൈദ്ധാന്തിക രൂപീകരണം
સૈદ્ધાંતિક આવર્તન,സൈദ്ധാന്തിക ആവൃത്തി
"સિદ્ધાંતમાં, સિદ્ધાંતમાં","തത്വത്തിൽ, തത്വത്തിൽ"
સૈદ્ધાંતિક મોડેલ,സൈദ്ധാന്തിക മാതൃക
સૈદ્ધાંતિક રચના,സൈദ്ധാന്തിക രൂപീകരണം
સમીકરણ સિદ્ધાંત,സമവാക്യ സിദ്ധാന്തം
ભૂલ સિદ્ધાંત,പിശക് സിദ്ധാന്തം
મૂલ્યાંકન સિદ્ધાંત,വിലയിരുത്തൽ സിദ്ധാന്തം
કાર્ય સિદ્ધાંત,പ്രവർത്തന സിദ്ധാന്തം
રમત સિદ્ધાંત,ഗെയിം സിദ്ധാന്തം
ગુરુત્વાકર્ષણ સિદ્ધાંત,ഗുരുത്വാകർഷണ സിദ്ധാന്തം
માહિતી સિદ્ધાંત,വിവര സിദ്ധാന്തം
અવેજી સિદ્ધાંત,പകരംവയ്ക്കൽ തത്വം
સેટ થિયરી,സിദ്ധാന്തം സജ്ജമാക്കുക
પંક્તિ સિદ્ધાંત,വരി സിദ്ധാന്തം
તરંગ સિદ્ધાંત,തരംഗ സിദ്ധാന്തം
થર્મોડાયનેમિક,തെർമോഡൈനാമിക്
સ્ક્રૂ બંગડી,സ്ക്രൂ വള
સ્ટીરિયોસ્કોપિક,സ്റ്റീരിയോസ്കോപ്പിക്
સ્ટીરિયોસ્કોપિક વેક્ટર વિશ્લેષણ,സ്റ്റീരിയോസ്കോപ്പിക് വെക്റ്റർ വിശകലനം
ત્રિપુટી વર્ગીકરણ,ട്രൈഡ് വർഗ്ഗീകരണം
"પ્રક્ષેપણ, ડ્રોપ","പ്രൊജക്ഷൻ, ഡ്രോപ്പ്"
"જોર, જોર","തള്ളുക, തള്ളുക"
"સમય, અવધિ, અવધિ","സമയം, കാലയളവ്, ദൈർഘ്യം"
સમય અક્ષ,സമയ അക്ഷം
કાળી અવલંબન,കറുത്ത ആശ്രിതത്വം
સમય આધારિત માળખું સમીકરણ,സമയത്തെ ആശ്രയിച്ചുള്ള ഘടന സമവാക്യം
સમય આધારિત પ્રક્રિયા,സമയത്തെ ആശ്രയിക്കുന്ന പ്രക്രിയ
પોસ્ટ બંધ સમય,തപാൽ സമയം
સમય અંતરાલ,സമയ ഇടവേള
સમય શ્રેણી,സമയ പരമ്പര
સમય શ્રેણી વિશ્લેષણ,സമയ ശ്രേണി വിശകലനം
સમય શ્રેણી ટ્રસ્ટ,സമയ പരമ്പര വിശ്വാസം
સમય સિસ્ટમ,സമയ സംവിധാനം
"સહનશીલતા, સહનશીલતા","സഹിഷ്ണുത, സഹിഷ്ണുത"
આધાર અંતરાલ,പിന്തുണ ഇടവേള
સહ-માળ,കോ-ഫ്ലോർ
"સહનશીલતા મર્યાદા, સહનશીલતા મર્યાદા","സഹിഷ്ണുതയുടെ പരിധി, സഹിഷ്ണുതയുടെ പരിധി"
ટોપોગ્રાફિક,ഭൂപ്രകൃതി
ટોપોલોજીકલ દ્વૈતતા,ടോപ്പോളജിക്കൽ ദ്വൈതത
ટોપોલોજીકલ જૂથ,ടോപ്പോളജിക്കൽ ഗ്രൂപ്പ്
ટોપોલોજીકલ આઇસોમોર્ફિઝમ,ടോപ്പോളജിക്കൽ ഐസോമോർഫിസം
ટોપોલોજીકલ રેખીય જગ્યા,ടോപ്പോളജിക്കൽ ലീനിയർ സ്പേസ്
ટોપોલોજીકલ રીતે,സ്ഥലശാസ്ത്രപരമായി
ટોપોગ્રાફિક મેપિંગ,ടോപ്പോഗ്രാഫിക് മാപ്പിംഗ്
ટોપોલોજીકલ પ્રોપર્ટી,ടോപ്പോളജിക്കൽ പ്രോപ്പർട്ടി
ટોપોલોજીકલ વસ્તી,ടോപ്പോളജിക്കൽ ജനസംഖ്യ
ટોપોલોજીકલ વેક્ટર જગ્યા,ടോപ്പോളജിക്കൽ വെക്റ്റർ സ്പേസ്
"ટોપોલોજી, ટોપોલોજી","ടോപ്പോളജി, ടോപ്പോളജി"
"આંચકી, ખેંચાણ, આંચકી","മലബന്ധം, രോഗാവസ്ഥ, വിറയൽ"
"ગોળાકાર ઘન-રિંગ, ટોરસ","വൃത്താകൃതിയിലുള്ള സോളിഡ്-റിംഗ്, ടോറസ്"
"કુલ, સરવાળો (ઓ.), સંપૂર્ણ, સંપૂર્ણ (v.)","ആകെ, തുക (കൾ.), മുഴുവൻ, പൂർണ്ണം (വി.)"
સંપૂર્ણ વ્યુત્પન્ન,പൂർണ്ണമായ ഡെറിവേറ്റീവ്
સંપૂર્ણ વિભેદક,തികഞ്ഞ വ്യത്യാസം
સંપૂર્ણ વિભેદક સમીકરણ,സമ്പൂർണ്ണ ഡിഫറൻഷ്യൽ സമവാക്യം
સંપૂર્ણ તપાસ,സമഗ്രമായ പരിശോധന
સંપૂર્ણપણે બંધાયેલ,പൂർണ്ണമായും ബന്ധിക്കപ്പെട്ടിരിക്കുന്നു
સંપૂર્ણ ઓર્ડર કરેલ સેટ,തികച്ചും ക്രമീകരിച്ച സെറ്റ്
સંપૂર્ણ ક્રમાંકન,സമ്പൂർണ്ണ സീരിയലേഷൻ
"ટ્રેસ કરવું, ટ્રેસ કરવું (n.), વીંધવું (n.), ટ્રેસ કરવું (v.)","കണ്ടെത്തുക, കണ്ടെത്തുക (n.), തുളയ്ക്കുക (n.), കണ്ടെത്തുക (v.)"
મેટ્રિક્સ ટ્રેસ,മാട്രിക്സ് ട്രെയ്സ്
"ટ્રેસીંગ, માર્કિંગ","കണ്ടെത്തൽ, അടയാളപ്പെടുത്തൽ"
નિયમન કાર્ય,നിയന്ത്രണ പ്രവർത്തനം
"માર્ગ, બોલ, બોલ","പാത, സഞ്ചാരപഥം, സഞ്ചാരപഥം"
ગુણાતીત,അതീന്ദ്രിയമായ
બીજગણિતીય સમીકરણ,ബീജഗണിത സമവാക്യം
બીજગણિત કાર્ય,ബീജഗണിത പ്രവർത്തനം
બીજગણિત નંબર,ബീജഗണിത സംഖ്യ
"ટ્રાન્સફર, ટ્રાન્સફર","കൈമാറ്റം, കൈമാറ്റം"
વિભેદક કાર્ય,ഡിഫറൻഷ്യൽ ഫംഗ്ഷൻ
મર્યાદિત આગમન,പരിമിതമായ വരവ്
અનંત સંખ્યા,അനന്തമായ സംഖ്യ
ભિન્નતા,വ്യതിയാനം
રૂપાંતર સૂત્ર,പരിവർത്തന ഫോർമുല
ટ્રાન્સફોર્મેશન મેટ્રિક્સ,പരിവർത്തന മാട്രിക്സ്
કોઓર્ડિનેટ્સનું રૂપાંતર,കോർഡിനേറ്റുകളുടെ പരിവർത്തനം
પરિવર્તન કાર્ય,പരിവർത്തന പ്രവർത്തനം
પરિવર્તિત મેટ્રિક્સ,രൂപാന്തരപ്പെട്ട മാട്രിക്സ്
શિપિંગ સમસ્યા,ഷിപ്പിംഗ് പ്രശ്നം
ક્ષણિક આચરણ,ക്ഷണികമായ പെരുമാറ്റം
ક્ષણિક ઉકેલ,ക്ഷണികമായ പരിഹാരം
ચેપ,അണുബാധ
સંક્રમણ મેટ્રિક્સ,സംക്രമണ മാട്രിക്സ്
સાંસર્ગિક,പകരുന്ന
સંક્રમણ નિયમ,പരിവർത്തന നിയമം
ચેપી સંબંધ,പകർച്ചവ്യാധി ബന്ധം
ચેપીપણું,പകർച്ചവ്യാധി
ચેપી એકંદર,സാംക്രമിക സംഗ്രഹം
ટ્રાન્સફર,കൈമാറ്റം
પરિવહન ખર્ચ,ഗതാഗത ചിലവുകൾ
પરિવહન સમસ્યા,ഗതാഗത പ്രശ്നം
પરિવહન સમય,ഗതാഗത സമയം
ઍક્સેસ સમીકરણ,ആക്സസ് സമവാക്യം
પરિવર્તિત મેટ્રિક્સ,രൂപാന്തരപ്പെട്ട മാട്രിക്സ്
મેટ્રિક્સ ચલ,മാട്രിക്സ് വേരിയബിൾ
સ્થાનાંતરણ,സ്ഥാനമാറ്റം
ટ્રાન્સવર્સ,തിരശ്ചീനമായ
ટ્રાંસવર્સ પ્રતિબંધ,തിരശ്ചീന നിയന്ത്രണം
"ત્રાંસી, ત્રાંસી","തിരശ്ചീന, തിരശ്ചീന"
ટ્રાંસવર્સ ઝડપ,തിരശ്ചീന വേഗത
"ટ્રેપેઝિયમ, ટ્રેપેઝિયમ","ട്രപീസിയം, ട്രപീസിയം"
ટ્રેપેઝોઇડ,ട്രപസോയിഡ്
ટ્રેપેઝિયમ પ્રિઝમ,ട്രപീസിയം പ്രിസം
"સારવાર, સારવાર","ചികിത്സ, ചികിത്സ"
વૃક્ષ રેખાકૃતિ,ട്രീ ഡയഗ്രം
"વલણ, વલણ","പ്രവണത, പ്രവണത"
ઉદય રેખા,ഉദയരേഖ
વધારાનું મૂલ્ય,വർദ്ധിച്ചുവരുന്ന മൂല്യം
ત્રિપુટી,ത്രയം
"પરીક્ષણ, પરીક્ષણ, પરીક્ષણ","ടെസ്റ്റ്, ടെസ്റ്റ്, ടെസ്റ്റ്"
આરોપાત્મક કાર્ય,കുറ്റപ്പെടുത്തുന്ന പ്രവർത്തനം
"ત્રિકોણ, ત્રિકોણ","ത്രികോണം, ത്രികോണം"
ત્રિકોણ અસમાનતા,ത്രികോണ അസമത്വം
વેગ ત્રિકોણ,വേഗത ത്രികോണം
ત્રિકોણ પ્રતીક,ത്രികോണ ചിഹ്നം
ત્રિકોણ સિસ્ટમ,ത്രികോണ സംവിധാനം
ત્રિકોણ,ത്രികോണം
"ત્રિકોણાકાર, ત્રિકોણાકાર, ત્રિકોણાકાર","ത്രികോണ, ത്രികോണ, ത്രികോണാകൃതി"
ત્રિકોણાકાર મેટ્રિક્સ,ത്രികോണ മാട്രിക്സ്
"ત્રિકોણ, ત્રિકોણ","ത്രികോണം, ത്രികോണം"
ત્રિપુટી,ത്രയം
ત્રિવિકર્ણી,ത്രിവികർണി
ત્રિકોણમિતિ,ത്രികോണമിതി
ત્રિકોણમિતિ વળાંક,ത്രികോണമിതി വക്രം
ત્રિકોણમિતિ સમીકરણો,ത്രികോണമിതി സമവാക്യങ്ങൾ
ત્રિકોણમિતિ કાર્ય,ത്രികോണമിതി പ്രവർത്തനം
ત્રિકોણમિતિ ઓળખ,ത്രികോണമിതി ഐഡന്റിറ്റികൾ
ત્રિકોણમિતિ શ્રેણી,ത്രികോണമിതി പരമ്പര
ત્રિકોણમિતિ ઉકેલ,ത്രികോണമിതി പരിഹാരം
ત્રિકોણમિતિ પરિવર્તન,ത്രികോണമിതി രൂപാന്തരം
ત્રિકોણમિતિ,ത്രികോണമിതി
"ત્રિગુણ, ત્રિધા, ત્રિ-, ત્રિશહ, ત્રિકા, ત્રિહ","ത്രിഗുണ, ത്രിധ, ത്രി-, ത്രിഷ, ത്രിക, ത്രയഃ"
ટ્રિપલ એકીકરણ,ട്രിപ്പിൾ ഇന്റഗ്രേഷൻ
ટ્રિપલ,ട്രിപ്പിൾ
દ્વિભાજિત,രണ്ടായി
ત્રિવિભાજન,ട്രൈസെക്ഷൻ
કોણને દ્વિભાજિત કરો,കോണിനെ വിഭജിക്കുക
સૂક્ષ્મ દેખાવ,സൂക്ഷ്മ രൂപം
વ્યર્થ સ્થિતિ,നിസ്സാരമായ സ്ഥാനം
કેન્સરનું ઉષ્ણકટિબંધ,കാൻസർ ട്രോപ്പിക്ക്
મકર રાશિનું ઉષ્ણકટિબંધ,കാപ്രിക്കോണിന്റെ ട്രോപ്പിക്ക്
ટ્રોપોસ્ફિયર,ട്രോപോസ്ഫിയർ
સાચો અર્થ,യഥാർത്ഥ അർത്ഥം
સાચું મોડ,യഥാർത്ഥ മോഡ്
"lunagra, rundit","ലുനാഗ്ര, റൺഡിറ്റ്"
"કપાયેલો શંકુ, કપાયેલો શંકુ","വെട്ടിമുറിച്ച കോൺ, വെട്ടിമുറിച്ച കോൺ"
તૂટેલું વિતરણ,തകർന്ന വിതരണം
તૂટેલી આવર્તન વિતરણ,തകർന്ന ആവൃത്തി വിതരണം
"વેધન, કાપવું, ઘસવું, ચંદ્રાકર્ષણ","തുളയ്ക്കൽ, മുറിവുണ്ടാക്കൽ, ഉരസൽ, ലുനാഗ്രാവിറ്റി"
રનડાઉન,ഇടിച്ചുവീഴ്ത്തുക
"ચોકસાઈ, સત્યતા","കൃത്യത, സത്യസന്ധത"
સત્ય કાર્ય,സത്യം പ്രവർത്തനം
સત્ય ટેબલ,സത്യ പട്ടിക
સત્યમન,സത്യമാൻ
ટી-નમૂનો,ടി-സാമ്പിൾ
ટી-ટેસ્ટ,ടി-ടെസ്റ്റ്
ખલેલ સિદ્ધાંત,അസ്വസ്ഥത സിദ്ധാന്തം
વળાંક,ടേൺ പോയിന്റ്
"ટ્વિચ, ટ્વિસ્ટ, ટ્વિસ્ટ, ટ્વિસ્ટ","twitch, twist, twist, twist"
"ટ્વિસ્ટેડ વળાંક, અસમાન વળાંક","വളച്ചൊടിച്ച വക്രം, അസമമായ വക്രം"
બે પરિમાણીય,ദ്വിമാനം
બે પરિમાણીય સતત વિતરણ,ദ്വിമാന തുടർച്ചയായ വിതരണം
બે પરિમાણીય વેક્ટર,ദ്വിമാന വെക്റ്റർ
બાયવર્ગીકરણ,ദ്വിവർഗ്ഗീകരണം
બાયપેરેંટલ કુટુંબ,ബൈപാരന്റൽ കുടുംബം
બે વ્યક્તિની રમત,രണ്ട് ആളുകളുടെ ഗെയിം
બે પગલાની પદ્ધતિ,രണ്ട് ഘട്ട രീതി
બે તબક્કાના નમૂના,രണ്ട്-ഘട്ട സാമ്പിൾ
ડબલ બિંદુ મર્યાદા પ્રતિબંધ,ഇരട്ട പോയിന്റ് പരിധി നിയന്ത്രണം
બે પૂંછડીવાળું એફ-ટેસ્ટ,രണ്ട്-വാലുള്ള എഫ്-ടെസ്റ്റ്
બે પૂંછડીવાળું સામાન્ય પરીક્ષણ,രണ്ട് വാലുള്ള സാധാരണ പരിശോധന
બે પૂંછડીવાળી એક્સ-ટેસ્ટ,രണ്ട് വാലുള്ള എക്സ്-ടെസ്റ്റ്
અંતિમ મૂલ્ય,അന്തിമ മൂല്യം
નિષ્પક્ષ મૂલ્યાંકન,നിഷ്പക്ഷമായ വിലയിരുത്തൽ
વસ્તી તફાવતનો નિષ્પક્ષ અંદાજ,ജനസംഖ്യാ വ്യതിയാനത്തിന്റെ നിഷ്പക്ഷമായ വിലയിരുത്തൽ
નિષ્પક્ષ રેખીય અંદાજ,പക്ഷപാതരഹിതമായ രേഖീയ വിലയിരുത്തൽ
નિષ્પક્ષ બિંદુ અંદાજ,നിഷ്പക്ഷമായ പോയിന്റ് എസ്റ്റിമേഷൻ
નિષ્પક્ષ પરીક્ષણ,നിഷ്പക്ഷമായ പരിശോധന
અમર્યાદિત પ્રદેશ,അതിരുകളില്ലാത്ത പ്രദേശം
અમર્યાદિત સમૂહ,പരിധിയില്ലാത്ത സെറ്റ്
અમર્યાદિત ઉકેલ,പരിധിയില്ലാത്ത പരിഹാരം
અનિશ્ચિતતા સિદ્ધાંત,അനിശ്ചിതത്വ തത്വം
બિન-અવરોધ સંભાવના,നിയന്ത്രണമില്ലാത്ത സംഭാവ്യത
વિક્ષેપિત સંબંધિત મહત્તમ,തടസ്സപ്പെട്ട ആപേക്ഷിക മാക്സിമം
અગણિત,എണ്ണമറ്റ
અગણિત સબસેટ,കണക്കാക്കാനാവാത്ത ഉപവിഭാഗം
અનિશ્ચિત,അനിശ്ചിതമായ
અનિર્ધારિત ગુણાંક,നിർണ്ണയിക്കപ്പെടാത്ത ഗുണകം
અસમાન,അസമത്വം
અવર્ગીકૃત,തരംതിരിക്കാത്തത്
અવર્ગીકૃત ટ્રસ્ટ,വർഗ്ഗീകരിക്കാത്ത വിശ്വാസം
યુનિફોર્મ,ഒരേപോലെ
"સમાન પ્રવેગક, સતત પ્રવેગક","ഏകീകൃത ത്വരണം, നിരന്തരമായ ത്വരണം"
સમાન બંધાયેલ,യൂണിഫോം ബന്ധിച്ചിരിക്കുന്നു
સમાન સંકલન,യൂണിഫോം ഒത്തുചേരൽ
સમાન અભિગમ,ഏകീകൃത ഓറിയന്റേഷൻ
સમાન ઘનતા,ഏകീകൃത സാന്ദ്രത
સમાન વિતરણ,യൂണിഫോം വിതരണം
સમાન ગુરુત્વાકર્ષણ ક્ષેત્ર,ഏകീകൃത ഗുരുത്വാകർഷണ മണ്ഡലം
"સમાનતા, આજુબાજુ, આસપાસનું-કુટુંબ","സാമ്യം, അന്തരീക്ഷം, ചുറ്റുപാടുകൾ-കുടുംബം"
શ્રેષ્ઠ ગણવેશ,യൂണിഫോം മികച്ചത്
સમાન સતત વિસ્તરણ,ഏകീകൃത തുടർച്ചയായ വികാസം
સમાન સંકલન,യൂണിഫോം ഒത്തുചേരൽ
સમાન શક્તિ પરીક્ષણ,ഏകീകൃത ശക്തി പരിശോധന
સમાન ગતિ,ഏകീകൃത ചലനം
સમાન સંભાવના વિતરણ,ഏകീകൃത സംഭാവ്യത വിതരണം
સમાન ચાલ,ഏകീകൃത നീക്കം
સમાન સ્થિતિ,ഏകീകൃത സ്ഥാനം
એકાધિકાર,കുത്തക
મોનોમીટર,മോണോമീറ്റർ
મોનોમીટર મેટ્રિક્સ,മോണോമീറ്റർ മാട്രിക്സ്
મોનોમીટર મિલકત,മോണോമീറ്റർ പ്രോപ്പർട്ടി
"સંઘ, સંઘ, સંયોગ","യൂണിയൻ, യൂണിയൻ, യാദൃശ്ചികം"
ઉપગણોનું કુટુંબ સંઘ,ഉപവിഭാഗങ്ങളുടെ കുടുംബ യൂണിയൻ
સમૂહોનું સંયોજન,സെറ്റുകളുടെ സംയോജനം
અનન્ય ગણતરી પ્રાંત,യുണീക് എൻയുമറേഷൻ പ്രവിശ്യ
અનન્ય ફેક્ટરાઇઝેશન પ્રમેય,അദ്വിതീയ ഘടകീകരണ സിദ്ധാന്തം
અનન્ય રીતે નિર્ધારિત,അതുല്യമായി നിശ്ചയിച്ചിരിക്കുന്നു
વિશિષ્ટતા,അതുല്യത
ઉકેલની વિશિષ્ટતા,പരിഹാരത്തിന്റെ പ്രത്യേകത
વિશિષ્ટતાની સમસ્યા,അദ്വിതീയ പ്രശ്നം
વિશિષ્ટતા પ્રમેય,അദ്വിതീയ സിദ്ധാന്തം
અનન્ય ઉકેલ,അതുല്യമായ പരിഹാരം
અનન્ય વેક્ટર,അതുല്യമായ വെക്റ്റർ
"એકમ, એકમ, એકમ, એકમ, એકમ, એકમ, એકમ, , વ્યસ્ત","യൂണിറ്റ്, യൂണിറ്റ്, യൂണിറ്റ്, യൂണിറ്റ്, യൂണിറ്റ്, ഏകകം, യൂണിറ്റ്, വിപരീതം"
એકલુ,സിംഗിൾ
એક જૂથ,ഒറ്റ ഗ്രൂപ്പ്
સિંગલ મેટ્રિક્સ,ഒറ്റ മാട്രിക്സ്
એક પદ્ધતિ,ഒറ്റ രീതി
એકમ બોલ,യൂണിറ്റ് പന്ത്
"એકમ કોષ, એકમ કોષ, એકમ કોષ","യൂണിറ്റ് സെൽ, യൂണിറ്റ് സെൽ, യൂണിറ്റ് സെൽ"
એકમ વર્તુળ,യൂണിറ്റ് സർക്കിൾ
અનુરૂપ તત્વ,അനുബന്ധ ഘടകം
એકમ કાર્ય,യൂണിറ്റ് പ്രവർത്തനം
એકમ સમૂહ,യൂണിറ്റ് പിണ്ഡം
"એકમ મેટ્રિક્સ, સમાન મેટ્રિક્સ","യൂണിറ്റ് മാട്രിക്സ്, സമാന മാട്രിക്സ്"
પ્રમાણિત સામાન્ય વિચલન,സ്റ്റാൻഡേർഡ് സാധാരണ വ്യത്യാസം
એકમ બોલ,യൂണിറ്റ് പന്ത്
એકમ પગલું કાર્ય,യൂണിറ്റ് സ്റ്റെപ്പ് ഫംഗ്ഷൻ
એકમ વેક્ટર,യൂണിറ്റ് വെക്റ്റർ
એકમ વોલ્યુમ,യൂണിറ്റ് വോള്യം
"એક, સમાન","ഒന്ന്, സമാനമായത്"
અનુરૂપ તત્વ,അനുബന്ധ ഘടകം
એકવિચર,എക്വിച്ചർ
અવિભાજ્ય સામાન્ય વિતરણ,ഏകീകൃത സാധാരണ വിതരണം
સાર્વત્રિક,സാർവത്രികമായ
સાર્વત્રિક સ્થિર,സാർവത്രിക സ്ഥിരാങ്കം
સાર્વત્રિક ગુરુત્વાકર્ષણ,സാർവത്രിക ഗുരുത്വാകർഷണം
વસ્તી સમૂહ,ജനസംഖ്യ സെറ്റ്
"વિશ્વ, વસ્તી","ലോകം, ജനസംഖ്യ"
અજ્ઞાત,അജ്ഞാതം
અજ્ઞાત રકમ,അജ്ഞാത തുക
"વિરુદ્ધ, વિજાતીય","വിപരീത, വൈവിധ്യമാർന്ന"
વિજાતીય શબ્દ,വൈവിധ്യമാർന്ന പദം
અમર્યાદિત,അൺലിമിറ്റഡ്
કામચલાઉ,താൽക്കാലികം
અસમપ્રમાણ,അസമമായ
અસમપ્રમાણ દ્વૈત સમસ્યા,അസമമായ ദ്വിത്വ പ്രശ്നം
હેડલાઇન,തല വരി
મહત્તમ મર્યાદા,ഉയർന്ന പരിധി
ઉચ્ચ વ્યુત્પન્ન,ഉയർന്ന ഡെറിവേറ്റീവ്
ઉચ્ચ અભિન્ન,ഉയർന്ന ഇന്റഗ്രൽ
એકીકરણની થ્રેશોલ્ડ,സംയോജനത്തിന്റെ പരിധി
ગુરુચતુર્થક,ഗുരുചതുർത്ഥക്
ઓવરહેડ રીમેન એકીકરણ,ഓവർഹെഡ് റീമാൻ ഇന്റഗ്രേഷൻ
ઓવરહેડ સાતત્ય,ഓവർഹെഡ് തുടർച്ച
ઓવરહેડ રકમ,ഓവർഹെഡ് തുക
ઓવરહેડ ત્રિકોણ મેટ્રિક્સ,ഓവർഹെഡ് ത്രികോണ മാട്രിക്സ്
વર્ટિકલ પ્રવેગક,ലംബമായ ത്വരണം
ઉપરની ગતિ,മുകളിലേക്കുള്ള ചലനം
યુરિઝોન લેમ્મા,യൂറിസോൺ ലെമ്മ
યુ-ફોર્મ વળાંક,യു-ഫോം വക്രം
સરળ અંતર,ലളിതമായ ദൂരം
સરળ સ્થિતિ,ലളിതമായ അവസ്ഥ
"ઉપયોગિતા, ઉપયોગ","പ്രയോജനം, ഉപയോഗം"
ઉપયોગિતા કાર્ય,യൂട്ടിലിറ്റി ഫംഗ്ഷൻ
ઉપયોગિતા મહત્તમતા,യൂട്ടിലിറ്റി പരമാവധിയാക്കൽ
યુવી-પદ્ધતિ,uv-രീതി
ખાલી સેટ,ശൂന്യമായ സെറ്റ്
"માન્યતા, માન્યતા","സാധുത, അംഗീകാരം"
