Punjabi,Kannada
ਨਤੀਜਾ ਨਤੀਜਾ,ಪರಿಣಾಮವಾಗಿ ಫಲಿತಾಂಶ
ਨਤੀਜਾ ਬਲ,ಪರಿಣಾಮವಾಗಿ ಶಕ್ತಿ
ਨਤੀਜਾ ਵੈਕਟਰ,ಫಲಿತಾಂಶ ವೆಕ್ಟರ್
ਸੋਧਿਆ ਸਿੰਗਲ ਢੰਗ,ಏಕ ವಿಧಾನವನ್ನು ಮಾರ್ಪಡಿಸಲಾಗಿದೆ
ਰੋਮਬਸ,ರೋಂಬಸ್
riemann - ਅਟੁੱਟ,ರೀಮನ್-ಅವಿಭಾಜ್ಯ
"ਸੱਜੇ ਕੋਣ, ਸੱਜੇ ਕੋਣ","ಬಲ ಕೋನ, ಬಲ ಕೋನ"
ਸੱਜੇ ਕੋਣ ਵਾਲਾ ਤਿਕੋਣ,ಬಲ ಕೋನದ ತ್ರಿಕೋನ
ਸੱਜੇ ਗੋਲਾਕਾਰ ਕੋਨ,ಬಲ ವೃತ್ತಾಕಾರದ ಕೋನ್
ਦੱਖਣੀ ਸੈੱਟ,ದಕ್ಷಿಣ ಸೆಟ್
ਸੱਜਾ ਗੋਲਾਕਾਰ ਸਿਲੰਡਰ,ಬಲ ವೃತ್ತಾಕಾರದ ಸಿಲಿಂಡರ್
ਘੜੀ ਦੀ ਦਿਸ਼ਾ ਵਿੱਚ,ಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ
ਦੱਖਣੀ ਉਲਟ,ದಕ್ಷಿಣ ವಿಲೋಮ
"ਸਹੀ ਸਬੂਤ, ਸਹੀ ਸਬੂਤ","ನಿಖರವಾದ ಪುರಾವೆ, ನಿಖರವಾದ ಪುರಾವೆ"
"ਰਿੰਗ, ਰਿੰਗ",ರಿಂಗ್ ರಿಂಗ್
ਪੂਰਨ ਅੰਕ ਰਿੰਗ,ಪೂರ್ಣಾಂಕ ಉಂಗುರ
R- ਅਟੁੱਟ,ಆರ್-ಅವಿಭಾಜ್ಯ
"ਜੜ੍ਹ, ਜੜ੍ਹ","ಬೇರು, ಬೇರು"
ਵਰਗ ਮੂਲ ਰੂਟ,ವರ್ಗಮೂಲ ಮೂಲ
ਬਹੁਪਦ ਦਾ ਮੂਲ,ಬಹುಪದದ ಮೂಲ
"ਰੋਟੇਸ਼ਨ, ਰੋਟੇਸ਼ਨ","ತಿರುಗುವಿಕೆ, ತಿರುಗುವಿಕೆ"
ਰਾਊਂਡਿੰਗ ਗਲਤੀ,ಪೂರ್ಣಾಂಕ ದೋಷ
ਕਤਾਰ,ಸಾಲು
ਕਤਾਰ-ਕਾਲਮ ਗੁਣਾ,ಸಾಲು-ಕಾಲಮ್ ಗುಣಾಕಾರ
ਲਾਈਨ ਸਮਾਨਤਾ,ಸಾಲಿನ ಸಮಾನತೆ
ਕਤਾਰ ਮੈਟ੍ਰਿਕਸ,ಸಾಲು ಮ್ಯಾಟ್ರಿಕ್ಸ್
ਕਤਾਰ ਆਰਡਰ,ಸಾಲು ಆದೇಶ
ਬਚਣ ਦਾ ਬਿੰਦੂ,ತಪ್ಪಿಸಿಕೊಳ್ಳುವ ಬಿಂದು
"ਨਮੂਨਾ, ਨਮੂਨਾ","ಮಾದರಿ, ಮಾದರಿ"
ਨਮੂਨਾ ਮਤਲਬ,ಮಾದರಿ ಸರಾಸರಿ
ਨਮੂਨਾ ਬਿੰਦੂ,ಮಾದರಿ ಬಿಂದು
ਨਮੂਨਾ ਦਾ ਆਕਾਰ,ಮಾದರಿ ಅಳತೆ
ਨਮੂਨਾ ਸਪੇਸ,ಮಾದರಿ ಜಾಗ
ਨਮੂਨਾ-ਮਿਆਰੀ-ਵਿਚਕਾਰ,ಮಾದರಿ-ಪ್ರಮಾಣಿತ-ವಿಚಲನ
ਨਮੂਨਾ ਸਰਵੇਖਣ,ಮಾದರಿ ಸಮೀಕ್ಷೆ
ਨਮੂਨਾ ਪਰਿਵਰਤਨ,ಮಾದರಿ ವ್ಯತ್ಯಾಸ
"ਨਮੂਨਾ (v.), ਨਮੂਨਾ (n.)","ಮಾದರಿ (ವಿ.), ಮಾದರಿ (ಎನ್.)"
ਨਮੂਨਾ ਵੰਡ,ಮಾದರಿ ವಿತರಣೆ
ਨਮੂਨਾ ਗਲਤੀ,ಮಾದರಿ ದೋಷ
ਨਮੂਨਾ ਅੰਤਰਾਲ,ಮಾದರಿ ಮಧ್ಯಂತರ
ਨਮੂਨਾ ਵਿਧੀ,ಮಾದರಿ ವಿಧಾನ
ਨਮੂਨਾ ਅਸੂਲ,ಮಾದರಿ ತತ್ವ
ਬਦਲਣ ਦੇ ਨਾਲ ਨਮੂਨਾ ਲੈਣਾ,ಬದಲಿಯೊಂದಿಗೆ ಮಾದರಿ
"ਸਕੇਲਰ, ਸਕੇਲਰ","ಸ್ಕೇಲಾರ್, ಸ್ಕೇಲಾರ್"
ਸਕੇਲਰ ਖੇਤਰ,ಸ್ಕೇಲಾರ್ ಕ್ಷೇತ್ರ
ਸਕੇਲਰ ਮੈਟ੍ਰਿਕਸ,ಸ್ಕೇಲಾರ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್
ਸਕੇਲਰ ਮਲਟੀਪਲ,ಸ್ಕೇಲಾರ್ ಬಹು
ਸਕੇਲਰ ਗੁਣਾ,ಸ್ಕೇಲಾರ್ ಗುಣಾಕಾರ
ਸਕੇਲਰ ਉਤਪਾਦ,ಸ್ಕೇಲಾರ್ ಉತ್ಪನ್ನ
ਸਕੇਲਰ,ಸ್ಕೇಲಾರ್
ਸਕੇਲਰ ਟ੍ਰਿਪਲ ਉਤਪਾਦ,ಸ್ಕೇಲಾರ್ ಟ್ರಿಪಲ್ ಉತ್ಪನ್ನ
ਸਕੇਲੇਨ ਤਿਕੋਣ,ಸ್ಕೇಲಿನ್ ತ್ರಿಕೋನ
ਸਕੈਟਰ ਚਿੱਤਰ,ಸ್ಕ್ಯಾಟರ್ ರೇಖಾಚಿತ್ರ
ਸ਼੍ਰੋਡਿੰਗਰ ਸਮੀਕਰਨ,ಶ್ರೋಡಿಂಗರ್ ಸಮೀಕರಣ
"ਮੌਸਮੀ ਉਤਰਾਅ-ਚੜ੍ਹਾਅ, ਮੌਸਮੀ ਉਤਰਾਅ-ਚੜ੍ਹਾਅ","ಋತುಮಾನದ ಏರಿಳಿತಗಳು, ಋತುಮಾನದ ಏರಿಳಿತಗಳು"
"ਪ੍ਰਵੇਸ਼ ਕਰਨ ਵਾਲੀ, ਪ੍ਰਵੇਸ਼ ਕਰਨ ਵਾਲੀ ਲਾਈਨ, ਸੈਕੈਂਟ, ਉਲਟ ਕੋਸਾਈਨ","ನುಗ್ಗುವ, ನುಗ್ಗುವ ರೇಖೆ, ಸೆಕೆಂಟ್, ವಿಲೋಮ ಕೊಸೈನ್"
ਵਿੰਨ੍ਹਣ ਦਾ ਤਰੀਕਾ,ಚುಚ್ಚುವ ವಿಧಾನ
ਦੂਜਾ,ಎರಡನೇ
ਦੂਜਾ ਆਰਡਰ (ਦੂਜੀ ਕਿਸਮ),ಎರಡನೇ ಕ್ರಮಾಂಕ (ಎರಡನೇ ವಿಧ)
"ਭਾਗ, ਭਾਗ, ਭਾਗ, ਭਾਗ, ਭਾਗ","ವಿಭಾಗ, ವಿಭಾಗ, ವಿಭಾಗ, ವಿಭಾಗ, ವಿಭಾಗ"
"ਸਬ-ਡਿਵੀਜ਼ਨ, ਸੈਕਟਰ, ਸੈਕਟਰ","ಉಪವಿಭಾಗ, ವಲಯ, ವಲಯ"
ਕਰਵ ਖੰਡ,ಕರ್ವ್ ವಿಭಾಗ
ਸਵੈ-ਨੱਥੀ,ಸ್ವಯಂ ಬಾಂಧವ್ಯ
ਸਵੈ ਜੁੜਿਆ ਆਪਰੇਟਰ,ಸ್ವಯಂ ಲಗತ್ತಿಸಲಾದ ಆಪರೇಟರ್
ਸਵੈ ਸੰਜੋਗ,ಆಟೋಜೈಗಸ್
ਅੱਧਾ ਧੁਰਾ,ಅರ್ಧ ಅಕ್ಷ
ਅਰਧ ਚੱਕਰ,ಅರ್ಧವೃತ್ತ
ਕੰਕਰੀਟ ਮੈਟ੍ਰਿਕਸ,ಕಾಂಕ್ರೀಟ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್
ਅਟੁੱਟ ਚਤੁਰਭੁਜ,ಅವಿಭಾಜ್ಯ ಚತುರ್ಭುಜ
ਸਮਿਸਮੁਹ,ಸಮಿಸ್ಮುಃ
ਅੱਧਾ ਅੰਤਰਾਲ,ಅರ್ಧ ಮಧ್ಯಂತರ
ਭਾਵ ਮੁੱਖ ਧੁਰਾ,ಪ್ರಮುಖ ಅಕ್ಷದ ಅರ್ಥ
ਅਰਧ ਮਾਮੂਲੀ ਧੁਰੀ,ಅರೆ ಸಣ್ಣ ಅಕ್ಷ
ਵੱਖ ਕਰਨ ਯੋਗ ਬਹੁਪਦ,ಬೇರ್ಪಡಿಸಬಹುದಾದ ಬಹುಪದೋಕ್ತಿ
ਪਰਿਵਰਤਨਸ਼ੀਲ ਵਿਭਾਜਨ,ವೇರಿಯಬಲ್ ಪ್ರತ್ಯೇಕತೆ
ਕ੍ਰਮ,ಅನುಕ್ರಮ
ਇੰਡੈਕਸਿੰਗ ਸਿਧਾਂਤ,ಸೂಚ್ಯಂಕ ತತ್ವ
ਕ੍ਰਮਵਾਰ ਵਿਸ਼ਲੇਸ਼ਣ,ಅನುಕ್ರಮ ವಿಶ್ಲೇಷಣೆ
ਕ੍ਰਮਵਾਰ ਨਮੂਨਾ,ಅನುಕ್ರಮ ಮಾದರಿ
ਸਪਸ਼ਟ ਸਬੰਧ,ವರ್ಗೀಯ ಪರಸ್ಪರ ಸಂಬಂಧ
"ਲੜੀ, ਲੜੀ, ਲੜੀ","ಸರಣಿ, ಸರಣಿ, ಸರಣಿ"
"ਕੁੱਲ, ਹਵਾ ਦੀ ਦਿਸ਼ਾ, ਧਾਰਾ ਦੀ ਦਿਸ਼ਾ, ਫ੍ਰੀਜ਼, ਫ੍ਰੀਜ਼ (ਵਰ.)","ಒಟ್ಟು, ಗಾಳಿಯ ದಿಕ್ಕು, ಸ್ಟ್ರೀಮ್ ದಿಕ್ಕು, ಫ್ರೀಜ್, ಫ್ರೀಜ್ (ver.)"
ਸੈਕਸਟੈਂਟ,ಸೆಕ್ಸ್ಟಂಟ್
shewhart ਕੰਟਰੋਲ ਚਾਰਟ,ಶೆವರ್ಟ್ ನಿಯಂತ್ರಣ ಚಾರ್ಟ್
"ਚਿੰਨ੍ਹ, ਰਕਮ","ಚಿಹ್ನೆ, ಮೊತ್ತ"
ਮੈਟਰਿਕਸ ਮਾਰਕਰ,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಮಾರ್ಕರ್
ਚਤੁਰਭੁਜ ਚਤੁਰਭੁਜ ਚਿੰਨ੍ਹ,ಕ್ವಾಡ್ರಾಟಿಕ್ ಚತುರ್ಭುಜ ಚಿಹ್ನೆ
ਸਚਿਨ ਨੰਬਰ,ಸಚಿನ್ ಸಂಖ್ಯೆ
ਮਹੱਤਤਾ ਦਾ ਪੱਧਰ,ಪ್ರಾಮುಖ್ಯತೆಯ ಮಟ್ಟ
ਮਹੱਤਤਾ ਟੈਸਟ,ಮಹತ್ವ ಪರೀಕ್ಷೆ
ਮਹੱਤਵਪੂਰਨ ਚਿੰਨ੍ਹ,ಗಮನಾರ್ಹ ಅಂಕಗಳು
ਮਾਰਕ ਟੈਸਟ,ಗುರುತು ಪರೀಕ್ಷೆ
ਚਿੰਨ੍ਹ ਫੰਕਸ਼ਨ,ಚಿಹ್ನೆ ಕಾರ್ಯ
ਸਮਾਨ ਅੰਡਾਕਾਰ,ಇದೇ ದೀರ್ಘವೃತ್ತ
ਸਮਰੂਪ ਚਿੱਤਰ,ಏಕರೂಪದ ವ್ಯಕ್ತಿ
"ਸਮਾਨਤਾ, ਸਮਾਨਤਾ","ಹೋಲಿಕೆ, ಸಾದೃಶ್ಯ"
ਸਮਰੂਪ ਮੈਟ੍ਰਿਕਸ,ಏಕರೂಪದ ಮ್ಯಾಟ್ರಿಕ್ಸ್
ਸਧਾਰਨ ਬੰਦ ਕਰਵ,ಸರಳ ಮುಚ್ಚಿದ ಕರ್ವ್
ਸਧਾਰਨ ਸਬੰਧ,ಸರಳ ಪರಸ್ಪರ ಸಂಬಂಧ
ਸਧਾਰਨ ਹਾਰਮੋਨਿਕ ਮੋਸ਼ਨ,ಸರಳ ಹಾರ್ಮೋನಿಕ್ ಚಲನೆ
ਸਧਾਰਨ ਬੇਤਰਤੀਬੇ ਨਮੂਨਾ,ಸರಳ ಯಾದೃಚ್ಛಿಕ ಮಾದರಿ
"ਸੈੱਟ, ਸਿੰਪਲੈਕਸ, ਇਕਪਾਸੜ, ਸਧਾਰਨ","ಸೆಟ್, ಸಿಂಪ್ಲೆಕ್ಸ್, ಏಕಪಕ್ಷೀಯ, ಸರಳ"
ਇੱਕ ਤਰਫਾ ਐਲਗੋਰਿਦਮ,ಏಕಮುಖ ಅಲ್ಗಾರಿದಮ್
ਸਿੰਗਲ ਟੇਬਲ,ಒಂದೇ ಟೇಬಲ್
ਸਿਮਪਸਨ ਦਾ ਇੱਕ ਤਿਹਾਈ ਨਿਯਮ,ಸಿಂಪ್ಸನ್ ಅವರ ಮೂರನೇ ಒಂದು ನಿಯಮ
ਸਿਮੂਲੇਸ਼ਨ ਢੰਗ,ಸಿಮ್ಯುಲೇಶನ್ ವಿಧಾನ
ਸਮਕਾਲੀ ਵਿਭਿੰਨ ਸਮੀਕਰਨਾਂ,ಏಕಕಾಲಿಕ ಡಿಫರೆನ್ಷಿಯಲ್ ಸಮೀಕರಣಗಳು
ਸਮਕਾਲੀ ਸਮੀਕਰਨਾਂ,ಏಕಕಾಲಿಕ ಸಮೀಕರಣಗಳು
"ਚਿੰਨ੍ਹ, ਸਾਈਨ","ಚಿಹ್ನೆ, ಸೈನ್"
"ਸਾਈਨ ਕਰਵ, ਸਾਈਨ ਕਰਵ","ಸೈನ್ ಕರ್ವ್, ಸೈನ್ ಕರ್ವ್"
ਸੋਲੋ,ಏಕವ್ಯಕ್ತಿ
ਇਕਸਾਰ ਫੰਕਸ਼ਨ,ಏಕತಾನತೆಯ ಕಾರ್ಯ
ਅਜੀਬ ਅਟੁੱਟ,ಬೆಸ ಅವಿಭಾಜ್ಯ
"ਅਜੀਬਤਾ, ਅਜੀਬਤਾ","ವಿಚಿತ್ರತೆ, ವಿಚಿತ್ರತೆ"
ਅਸਥਿਰ ਮੈਟਰਿਕਸ,ಬದಲಾಗದ ಮ್ಯಾಟ್ರಿಕ್ಸ್
ਅਜੀਬ ਹੱਲ,ವಿಚಿತ್ರ ಪರಿಹಾರ
ਨਮੂਨਾ ਦਾ ਆਕਾਰ,ಮಾದರಿ ಅಳತೆ
ਅਜੀਬ ਵੰਡ,ಬೆಸ ವಿತರಣೆ
ਵਿਪਰੀਤ ਹਰਮੀਟੀਅਨ ਮੈਟ੍ਰਿਕਸ,ವೈವಿಧ್ಯಮಯ ಹರ್ಮಿಟಿಯನ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್
ਉਲਟ,ಕಾಂಟ್ರಾಸ್ಟ್
ਅਜੀਬ ਸਮਰੂਪ ਮੈਟ੍ਰਿਕਸ,ಬೆಸ ಸಮ್ಮಿತೀಯ ಮ್ಯಾಟ್ರಿಕ್ಸ್
ਵੇਰੀਏਬਲ ਨੂੰ ਘੱਟ ਕਰਨਾ,ವೇರಿಯಬಲ್ ಅನ್ನು ಕಡಿಮೆಗೊಳಿಸುವುದು
"ਢਲਾਨ, ਢਲਾਨ, ਢਲਾਨ","ಇಳಿಜಾರು, ಇಳಿಜಾರು, ಇಳಿಜಾರು"
ਢਲਾਨ ਗਰੇਡੀਐਂਟ,ಇಳಿಜಾರು ಗ್ರೇಡಿಯಂಟ್
"ਬਰੈਕਟ, ਛੋਟਾ ਬਾਈਡਿੰਗ","ಆವರಣ, ಚಿಕ್ಕ ಬೈಂಡಿಂಗ್"
ਸਿੱਧਾ ਕਰਵ,ನೇರ ವಕ್ರರೇಖೆ
ਫੁਟਕਲ ਫੰਕਸ਼ਨ,ವಿವಿಧ ಕಾರ್ಯ
ਸੂਰਜੀ ਸਿਸਟਮ,ಸೌರ ಮಂಡಲ
,
solenoidal ਵੈਕਟਰ,ಸೊಲೆನಾಯ್ಡ್ ವೆಕ್ಟರ್
"ਠੋਸ, ਪੁੰਜ, ਘਣ","ಘನ, ದ್ರವ್ಯರಾಶಿ, ಘನ"
"ਘਣ ਜਿਓਮੈਟਰੀ, ਸਟੀਰੀਓਸਕੋਪਿਕ ਜਿਓਮੈਟਰੀ","ಘನ ರೇಖಾಗಣಿತ, ಸ್ಟೀರಿಯೋಸ್ಕೋಪಿಕ್ ಜ್ಯಾಮಿತಿ"
"ਹੱਲ, ਸੰਦ","ಪರಿಹಾರ, ಸಾಧನ"
ਲੜੀ ਫਾਰਮ ਦਾ ਹੱਲ,ಸರಣಿ ರೂಪ ಪರಿಹಾರ
ਹੱਲ ਮੈਟਰਿਕਸ,ಪರಿಹಾರ ಮ್ಯಾಟ್ರಿಕ್ಸ್
ਤਿਕੋਣ ਦਾ ਹੱਲ,ತ್ರಿಕೋನದ ಪರಿಹಾರ
ਹੱਲ ਆਬਾਦੀ,ಪರಿಹಾರ ಜನಸಂಖ್ಯೆ
ਸੋਨੀਨ ਬਹੁਪਦ,ಸೋನಿನ್ ಬಹುಪದೋಕ್ತಿ
"ਅਸਮਾਨ, ਸਪੇਸ, ਸਪੇਸ, ਸਪੇਸ, ਸਪੇਸ","ಆಕಾಶ, ಬಾಹ್ಯಾಕಾಶ, ಬಾಹ್ಯಾಕಾಶ, ಬಾಹ್ಯಾಕಾಶ, ಬಾಹ್ಯಾಕಾಶ"
ਅਸਮਾਨ ਵਕਰ,ಆಕಾಶ ಕರ್ವ್
ਮਾਤਾ-ਪਿਤਾ ਸੈੱਟ,ಪೋಷಕ ಸೆಟ್
ਸਥਾਨਕ ਸਬੰਧ ਚਿੱਤਰ,ಸ್ಥಳೀಯ ಪರಸ್ಪರ ಸಂಬಂಧ ರೇಖಾಚಿತ್ರ
ਖਾਸ ਰੇਖਿਕ ਸਮੂਹ,ನಿರ್ದಿಷ್ಟ ರೇಖೀಯ ಗುಂಪು
ਖਾਸ ਲੰਬਕਾਰੀ ਸਮੂਹ,ನಿರ್ದಿಷ್ಟ ಲಂಬ ಗುಂಪು
"ਖਾਸ ਘਣਤਾ, ਸਾਪੇਖਿਕ ਘਣਤਾ","ನಿರ್ದಿಷ್ಟ ಸಾಂದ್ರತೆ, ಸಾಪೇಕ್ಷ ಸಾಂದ್ರತೆ"
ਮਨੁੱਖੀ ਮੈਪਿੰਗ ਥਿਊਰਮ,ಮಾನವ ಮ್ಯಾಪಿಂಗ್ ಪ್ರಮೇಯ
ਫੰਕਸ਼ਨ ਦਾ ਆਦਰਸ਼,ಕಾರ್ಯದ ರೂಢಿ
"ਗੋਲਾ, ਗੋਲਾ","ಗೋಳ, ಗೋಳ"
ਗੋਲਾਕਾਰ ਤਾਲਮੇਲ ਸਿਸਟਮ,ಗೋಳಾಕಾರದ ನಿರ್ದೇಶಾಂಕ ವ್ಯವಸ್ಥೆ
ਗੋਲਾਕਾਰ ਧਰੁਵੀ ਧੁਰੇ,ಗೋಳಾಕಾರದ ಧ್ರುವ ನಿರ್ದೇಶಾಂಕಗಳು
ਗੋਲਾਕਾਰ ਤਿਕੋਣ,ಗೋಳಾಕಾರದ ತ್ರಿಕೋನ
ਗੋਲਾਕਾਰ ਤਿਕੋਣਮਿਤੀ,ಗೋಲಾಕಾರದ ತ್ರಿಕೋನಮಿತಿ
ਚੂੜੀਦਾਰ,ಸುರುಳಿಯಾಕಾರದ
"ਵਰਗ, ਵਰਗ","ಚೌಕ, ಚೌಕ"
"ਗੁਰੂ, ਗੁਰੂਬੰਧਨੀ","ಗುರುಗಳು, ಗುರುಬಂಧನಿ"
ਵਰਗ ਅਟੁੱਟ,ಚದರ ಅವಿಭಾಜ್ಯ
ਵਰਗ ਮੈਟ੍ਰਿਕਸ,ಚದರ ಮ್ಯಾಟ್ರಿಕ್ಸ್
ਵਰਗਮੂਲ,ವರ್ಗ ಮೂಲ
ਨਮੂਨਾ ਪੜਾਅ,ಮಾದರಿ ಹಂತ
ਲੜੀਵਾਰ ਫੰਕਸ਼ਨ,ಕ್ರಮಾನುಗತ ಕಾರ್ಯ
ਮਿਆਰੀ ਭਟਕਣ,ಪ್ರಮಾಣಿತ ವಿಚಲನ
ਮਿਆਰੀ ਅੰਤਰ ਉਤਪਾਦ,ಪ್ರಮಾಣಿತ ಭೇದಾತ್ಮಕ ಉತ್ಪನ್ನ
ਸੰਤੁਲਨ,ಸಮತೋಲನ
ਸੁੰਨ ਕਰਵ,ನಿಶ್ಚೇಷ್ಟಿತ ವಕ್ರರೇಖೆ
ਸੁੰਨ ਬਿੰਦੂ,ನಿಶ್ಚೇಷ್ಟಿತ ಬಿಂದು
ਹੈਰਾਨ ਮੁੱਲ,ದಿಗ್ಭ್ರಮೆಗೊಂಡ ಮೌಲ್ಯ
"ਨਮੂਨਾ, ਚਿੱਤਰ","ಮಾದರಿ, ಚಿತ್ರ"
ਅੰਕੜਾ,ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ
ਅੰਕੜਾ ਵਿਸ਼ਲੇਸ਼ਣ,ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ವಿಶ್ಲೇಷಣೆಗಳು
ਅੰਕੜਾ ਵੰਡ,ಅಂಕಿಅಂಶಗಳ ವಿತರಣೆ
ਅੰਕੜਾ ਅਨੁਮਾਨ,ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ಕಲ್ಪನೆ
ਅੰਕੜਾ ਅਨੁਮਾਨ,ಅಂಕಿಅಂಶಗಳ ಅಂದಾಜು
ਅੰਕੜਾ ਮਾਡਲ,ಅಂಕಿಅಂಶ ಮಾದರಿ
ਅੰਕੜਾ ਆਬਾਦੀ,ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ಜನಸಂಖ್ಯೆ
ਅੰਕੜਾ ਗੁਣਵੱਤਾ ਨਿਯੰਤਰਣ,ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ಗುಣಮಟ್ಟದ ನಿಯಂತ್ರಣ
"ਅੰਕੜੇ, ਅੰਕੜੇ","ಅಂಕಿಅಂಶಗಳು, ಅಂಕಿಅಂಶಗಳು"
"ਨਾ ਬਦਲਣ ਵਾਲਾ, ਸਥਿਰ, ਸਥਿਰ, ਸਥਾਈ","ಬದಲಾಗದ, ಸ್ಥಿರ, ಸ್ಥಿರ, ಶಾಶ್ವತ"
ਸਥਿਰ ਰਾਜ ਦਾ ਹੱਲ,ನಿಂತಿರುವ ಸ್ಥಿತಿಯ ಪರಿಹಾರ
ਵਧੇਰੇ ਸੰਭਾਵੀ ਮਾਊਂਟ,ಹೆಚ್ಚು ಪೀಡಿತ ಆರೋಹಣ
ਢਲਾਨ-ਚੜਾਈ ਡਿਜ਼ਾਈਨ,ಇಳಿಜಾರು-ಹತ್ತುವಿಕೆ ವಿನ್ಯಾಸ
ਸਭ ਤੋਂ ਉੱਚੀ ਉਤਰਾਈ,ಕಡಿದಾದ ಇಳಿಜಾರು
ਕਦਮ ਫੰਕਸ਼ਨ,ಹಂತದ ಕಾರ್ಯ
ਸਟਰਲਿੰਗ ਸੀਮਾ,ಸ್ಟರ್ಲಿಂಗ್ ಶ್ರೇಣಿ
"ਸਟੋਚੈਸਟਿਕ, ਸੰਭਾਵੀ","ಅಸ್ಥಿರ, ಸಂಭವನೀಯ"
ਸੰਭਾਵੀ ਮੈਟਰਿਕਸ,ಸಂಭವನೀಯ ಮ್ಯಾಟ್ರಿಕ್ಸ್
ਸੰਭਾਵੀ ਮਾਡਲ,ಸಂಭವನೀಯ ಮಾದರಿ
ਸੰਭਾਵੀ ਪ੍ਰੋਗਰਾਮਿੰਗ,ಸಂಭವನೀಯ ಪ್ರೋಗ್ರಾಮಿಂಗ್
ਸੰਭਾਵੀ ਵੇਰੀਏਬਲ,ಸಂಭವನೀಯ ವೇರಿಯಬಲ್
ਸਟੋਕਸ ਥਿਊਰਮ,ಸ್ಟೋಕ್ಸ್ ಪ್ರಮೇಯ
"ਸਿੱਧੀ ਲਾਈਨ, ਸਿੱਧੀ ਲਾਈਨ, ਸਿੱਧੀ ਲਾਈਨ","ನೇರ ರೇಖೆ, ನೇರ ರೇಖೆ, ಸರಳ ರೇಖೆ"
"ਪੱਧਰ ਚਾਰਟ, ਬਾਰ ਚਾਰਟ","ಮಟ್ಟದ ಚಾರ್ಟ್, ಬಾರ್ ಚಾರ್ಟ್"
"ਪੱਧਰੀਕਰਨ, ਪੱਧਰੀਕਰਨ","ಶ್ರೇಣೀಕರಣ, ಶ್ರೇಣೀಕರಣ"
ਲੇਅਰਡ ਨਮੂਨਾ,ಲೇಯರ್ಡ್ ಮಾದರಿ
"ਵਹਾਅ-ਰੇਖਾ, ਧਾਰਾ-ਰੇਖਾ","ಹರಿವು-ರೇಖೆ, ಸ್ಟ್ರೀಮ್-ಲೈನ್"
ਤਣਾਅ,ಒತ್ತಡ
ਜ਼ੋਰਦਾਰ ਝੁਕਾਅ ਫੰਕਸ਼ਨ,ಬಲವಾಗಿ ಒಲವುಳ್ಳ ಕಾರ್ಯ
ਲਗਾਤਾਰ ਘਟ ਰਿਹਾ ਹੈ,ನಿರಂತರವಾಗಿ ಕಡಿಮೆಯಾಗುತ್ತಿದೆ
ਲਗਾਤਾਰ ਵਾਧਾ,ನಿರಂತರ ಹೆಚ್ಚಳ
ਲਗਾਤਾਰ ਆਰਡੀਨੇਟ ਫੰਕਸ਼ਨ,ನಿರಂತರ ಆರ್ಡಿನೇಟ್ ಕಾರ್ಯ
ਵਿਦਿਆਰਥੀ ਟੈਸਟ (ਵਿਦਿਆਰਥੀ &#39;ਟੀ&#39; ਟੈਸਟ),ವಿದ್ಯಾರ್ಥಿ ಪರೀಕ್ಷೆ (ವಿದ್ಯಾರ್ಥಿ &#39;ಟಿ&#39; ಪರೀಕ್ಷೆ)
ਉਪ-ਸੰਗ੍ਰਹਿ,ಉಪಸಂಗ್ರಹ
ਉਪ-ਨਿਰਧਾਰਨਵਾਦੀ,ಉಪ-ನಿರ್ಣಾಯಕ
ਉਪ-ਖੇਤਰ,ಉಪ-ಪ್ರದೇಶ
"ਉਪ-ਸ਼੍ਰੇਣੀ, ਉਪ-ਸਮੂਹ, ਉਪ-ਸਮੂਹ","ಉಪವರ್ಗ, ಉಪಗುಂಪು, ಉಪಗುಂಪು"
ਅੰਤਰਾਲ,ಮಧ್ಯಂತರ
"ਸਬਮੈਟ੍ਰਿਕਸ, ਸਬਮੈਟ੍ਰਿਕਸ","ಸಬ್‌ಮ್ಯಾಟ್ರಿಕ್ಸ್, ಸಬ್‌ಮ್ಯಾಟ್ರಿಕ್ಸ್"
"ਫੁਟਨੋਟ, ਫੁਟਨੋਟ, ਫੁਟਨੋਟ","ಅಡಿಟಿಪ್ಪಣಿ, ಅಡಿಟಿಪ್ಪಣಿ, ಅಡಿಟಿಪ್ಪಣಿ"
ਉਤਰਾਧਿਕਾਰ,ಉತ್ತರಾಧಿಕಾರ
ਸਬਸੈੱਟ,ಉಪವಿಭಾಗ
ਉਪ-ਜਨਸੰਖਿਆ,ಉಪಜನಸಂಖ್ಯೆ
ਬਦਲਣਾ,ಬದಲಿ
ਅਰਧ ਸਪਰਸ਼,ಅರೆ ಸ್ಪರ್ಶ
