English,Punjabi
progression,ਕਦਮ ਦਰ ਕਦਮ
projection,"ਪ੍ਰੋਜੈਕਸ਼ਨ, ਪ੍ਰੋਜੈਕਸ਼ਨ, ਐਕਸਟਰਪੋਲੇਸ਼ਨ"
projection formula,ਇੰਟਰਪੋਲੇਸ਼ਨ ਫਾਰਮੂਲਾ
projection into coordinate spaces,ਡਾਇਰੈਕਟਰ ਸਪੇਸ ਵਿੱਚ ਇੰਟਰਪੋਲੇਸ਼ਨ
projection matrix,ਇੰਟਰਪੋਲੇਸ਼ਨ ਮੈਟਰਿਕਸ
projection of a set,ਪ੍ਰੋਜੈਕਸ਼ਨ ਸੈੱਟ ਕਰੋ
projection of trend value,predicate ਮੁੱਲ ਦਾ ਐਕਸਟਰਪੋਲੇਸ਼ਨ
projection of vector,ਵੈਕਟਰ ਪ੍ਰੋਜੈਕਸ਼ਨ
projection theorem,ਇੰਟਰਪੋਲੇਸ਼ਨ ਥਿਊਰਮ
projective geometry,ਪ੍ਰੋਜੈਕਟਿਵ ਜਿਓਮੈਟਰੀ
projective plane,ਪ੍ਰੋਜੈਕਟਾਈਲ ਜਹਾਜ਼
projective transformation,ਪ੍ਰੋਜੈਕਟਿਵ ਪਰਿਵਰਤਨ
proof,"ਸਬੂਤ, ਸਬੂਤ, ਸਬੂਤ"
proof by induction,ਕਮਾਈ ਦੁਆਰਾ ਸਬੂਤ
propagated error,ਪ੍ਰਸਾਰਣ ਗਲਤੀ
propagation of error,ਗਲਤੀ ਸੰਚਾਰ
proper factor,ਸਹੀ ਕਾਰਕ
proper function,"ਸਹੀ ਫੰਕਸ਼ਨ, ਸਹੀ ਫੰਕਸ਼ਨ"
proper interval,ਵਾਜਬ ਅੰਤਰਾਲ
properly contained,ਪੂਰੀ ਤਰ੍ਹਾਂ ਸ਼ਾਮਲ ਹੈ
proper subset,ਸਹੀ ਉਪ ਸਮੂਹ
proper subspace,ਉਚਿਤ ਉਪ-ਜਨਸੰਖਿਆ
property of conservation,ਸੁਰੱਖਿਆ ਦੀ ਜਾਇਦਾਦ
proper value (=eigen value),"ਸਹੀ ਮੁੱਲ, ਈਜੇਨ ਮੁੱਲ"
proper vector,ਸਹੀ ਵੈਕਟਰ
proportional,"ਅਨੁਪਾਤੀ, ਅਨੁਪਾਤੀ"
proportional relationship,ਅਨੁਪਾਤਕ ਸਬੰਧ
proportional sampling,ਅਨੁਪਾਤਕ ਨਮੂਨਾ
proposition,ਪ੍ਰਾਪਤੀਯੋਗ
pseudocode,ਸੂਡੋ ਕੋਡ
pseudometric,ਸੂਡੋ ਦੂਰੀ
pseudometric space,ਸੂਡੋ-ਦੂਰੀ ਆਬਾਦੀ
pseudonorm,ਸੂਡੋ ਮਿਆਰੀ
pseudonorm topology,ਸੂਡੋ ਮਿਆਰੀ ਸਥਿਤੀ
pull,"ਪਰੇਸ਼ਾਨੀ, ਪਰੇਸ਼ਾਨੀ, ਨਫ਼ਰਤ"
pulley,"ਪੁਲੀ, ਪੁਲੀ, ਟੋਪੀ"
punched card,ਪੰਚ ਕਾਰਡ
punch card machine,ਪੰਚ ਕਾਰਡ ਮਸ਼ੀਨ
punching machine,ਪੰਚਿੰਗ ਮਸ਼ੀਨ
pure bending,ਸ਼ੁੱਧ ਬਾਈਡਿੰਗ
pure decimal,ਸ਼ੁੱਧ ਦਸ਼ਮਲਵ
pure geometry,ਸ਼ੁੱਧ ਜਿਓਮੈਟਰੀ
pure induction,ਸ਼ੁੱਧ ਆਮਦ
purely transcendental,ਪੂਰੀ ਤਰ੍ਹਾਂ ਅਜੈਵਿਕ
pure mathematics,ਸ਼ੁੱਧ ਗਣਿਤ
pure number,ਸਿਰਫ ਸੰਖਿਆਤਮਕ
pure strategy,ਵਿਕਲਪਿਕ ਜੰਤਰ
pyramid,ਪਿਰਾਮਿਡ
pyramidal solid,ਪਿਰਾਮਿਡਲ ਘਣ
pyramidal surface,ਪਿਰਾਮਿਡ ਪੰਨਾ
Q.E.D.,ਇਤਿ ਸਿਧਾਮ
quadrangle,ਚਤੁਰਭੁਜ
quadrangular prism,ਚਤੁਰਭੁਜ ਪ੍ਰਿਜ਼ਮ
quadrant,ਚਤੁਰਭੁਜ
quadratic,"ਵਰਗ, ਚਤੁਰਭੁਜ, ਡਬਲ ਟ੍ਰੈਪੀਜ਼ੋਇਡ"
quadratic cost,ਚਤੁਰਭੁਜ ਲਾਗਤ
quadratic cost function ,ਕੁਆਡ੍ਰੈਟਿਕ ਲਾਗਤ ਫੰਕਸ਼ਨ
quadratic curve,ਚਤੁਰਭੁਜ ਵਕਰ
quadratic equation,ਚਤੁਰਭੁਜ ਸਮੀਕਰਨ
quadratic expression,ਚਤੁਰਭੁਜ ਸਮੀਕਰਨ
quadratic form,ਚਤੁਰਭੁਜ ਚਤੁਰਭੁਜ
quadratic function,ਚਤੁਰਭੁਜ ਫੰਕਸ਼ਨ
quadratic functional,ਚਤੁਰਭੁਜ ਫੰਕਸ਼ਨ
quadratic interpolation ,ਚਤੁਰਭੁਜ ਇੰਟਰਪੋਲੇਸ਼ਨ
quadratic objective function,ਚਤੁਰਭੁਜ ਉਦੇਸ਼ ਫੰਕਸ਼ਨ
quadratic programming ,ਕੁਆਡ੍ਰੈਟਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ ਕੁਆਡ੍ਰੈਟਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ
quadratic reciprocity ,ਚਤੁਰਭੁਜ ਉਲਟਣਯੋਗਤਾ ਨਿਯਮ
quadratic surface,ਚਤੁਰਭੁਜ ਪੰਨਾ
quadratic term,ਚਤੁਰਭੁਜ ਮਿਆਦ
quadrature formula,ਚਤੁਰਭੁਜ ਫਾਰਮੂਲਾ
quadrilateral,ਚਤੁਰਭੁਜ
qualitative analysis,ਗੁਣਾਤਮਕ ਵਿਸ਼ਲੇਸ਼ਣ
quality control,ਗੁਣਵੱਤਾ ਕੰਟਰੋਲ
quantum mechanics,ਕੁਆਂਟਮ ਮਕੈਨਿਕਸ
quantum number,ਕੁਆਂਟਮ ਨੰਬਰ
quantum statistics ,ਕੁਆਂਟਮ ਅੰਕੜੇ
quarter ,"ਤਿਮਾਹੀ, ਤਿਮਾਹੀ, ਤਿਮਾਹੀ"
quartic,ਚਤੁਰਭੁਜ
quartile,ਚੌਥਾਈ
quasi linear constitutive equation,ਲੀਨੀਅਰ ਕੰਸਟਰਕਟਰ ਸਮੀਕਰਨ
quasi regular,ਨਿਯਮਤ ਚੱਕਰ
quaternion,ਗੱਲਬਾਤ
queue length,ਲਾਈਨ ਦੀ ਲੰਬਾਈ
queuing model,ਲਾਈਨ ਮਾਡਲ
queuing problem,ਕਤਾਰ ਸਮੱਸਿਆ
queuing process,ਕਤਾਰ ਦੀ ਕਾਰਵਾਈ
queuing system,ਕਤਾਰ ਸਿਸਟਮ
queuing theory,ਲਾਈਨ ਥਿਊਰੀ
quintile,ਪੰਚਮਕ
quintuplet,ਪੰਜਕ
quotation,"ਦਰ ਦਾ ਹਵਾਲਾ ਦਿੱਤਾ, ਕੀਮਤ ਦਾ ਹਵਾਲਾ ਦਿੱਤਾ"
quotient,"ਭਾਗ, ਭਾਗ"
quotient field,ਵਿਭਾਗ ਖੇਤਰ
quotient group,ਵਿਭਾਗ ਸਮੂਹ
quotient law,ਭਾਗ ਨਿਯਮ
quotient set,ਵਿਭਾਗ ਸੈੱਟ
quotient space,ਵਿਭਾਗ ਦੀ ਆਬਾਦੀ
quotient topology,ਵਿਭਾਗ ਦੀ ਬਣਤਰ
radial,ਘੇਰੇ
radian,ਰੇਡੀਅਨ
radian measure,ਰੇਡੀਅਨ ਮਾਪ
radical,ਕਰਨੀ
radical axis,ਮੂਲਕਸ਼ਾ
radical sign,ਵਰਗੀਕਰਨ
radius,ਰੇਡੀਅਸ
radius of convergence,ਕਨਵਰਜੈਂਸ ਰੇਡੀਅਸ
radius of curvature,ਵਕਰਤਾ ਦਾ ਘੇਰਾ
radius vector,ਪੋਲਰਿਟੀ ਲਾਈਨ
radix,ਮੂਲ
random error,ਬੇਤਰਤੀਬ ਗਲਤੀ
random function,ਬੇਤਰਤੀਬ ਫੰਕਸ਼ਨ
randomization,ਰੈਂਡਮਾਈਜ਼ੇਸ਼ਨ
randomised blocks,ਬੇਤਰਤੀਬ ਬਲਾਕ
random model,ਬੇਤਰਤੀਬ ਮਾਡਲ
random number,ਬੇਤਰਤੀਬ ਨੰਬਰ
random sampling,ਬੇਤਰਤੀਬ ਨਮੂਨਾ
random variable,ਬੇਤਰਤੀਬ ਵੇਰੀਏਬਲ
range,"ਸੀਮਾ, ਸੀਮਾ, ਸੀਮਾ, ਸੀਮਾ"
range of convergence,ਕਨਵਰਜੈਂਸ ਕੰਪਲੈਕਸ
range of integration,ਏਕੀਕਰਣ ਪਰਿਸਰ
range of relation,ਰਿਸ਼ਤੇ ਦੇ ਅਹਾਤੇ
range space,ਕੈਂਪਸ ਦੀ ਆਬਾਦੀ
rank,ਗ੍ਰੇਡ
rank correlation,ਰੈਂਕ ਸਬੰਧ
rank of matrix,ਮੈਟ੍ਰਿਕਸ ਦਾ ਗ੍ਰੇਡ
rank order statistics,ਕ੍ਰਮਬੱਧ ਕ੍ਰਮ ਨਮੂਨਾ
rate of change,ਤਬਦੀਲੀ ਦੀ ਦਰ
rate of convergence,ਕਨਵਰਜੈਂਸ ਦਰ
Ratio,ਬੇਮਿਸਾਲ
Rational,ਤਰਕਸ਼ੀਲ
rational expression,ਤਰਕਸ਼ੀਲ ਸਮੀਕਰਨ
rational field,ਤਰਕਸ਼ੀਲ ਖੇਤਰ
rational function,ਤਰਕਸ਼ੀਲ ਫੰਕਸ਼ਨ
rationalisation of the denominator,ਭਾਜ ਦਾ ਤਰਕਸੰਗਤੀਕਰਨ
rational number,ਤਰਕਸ਼ੀਲ ਸੰਖਿਆ
rational number field,ਤਰਕਸ਼ੀਲ ਸੰਖਿਆ ਖੇਤਰ
rational operation,ਤਰਕਸੰਗਤ ਕਾਰਵਾਈ
ratio test,ਅਸਪਸ਼ਟ ਟੈਸਟ
raw data,"ਅਪ੍ਰਾਪਤ ਦੱਤਾ, ਜਿਵੇਂ ਕਿ ਪ੍ਰਾਪਤ ਹੋਇਆ"
ray,"ਰਸ਼ਮੀ, ਕਿਰਨ, ਪਾਖ-ਆਰ, ਰੇ, ਸ਼ੰਕੁਸ਼, ਅਰਧਰੇਖਾ, ਆਰ"
ray vector,ਬੀਮ ਵੈਕਟਰ
real,ਅਸਲੀ
real axis,ਅਸਲੀ ਧੁਰਾ
real continuum,ਅਸਲੀ ਨਿਰੰਤਰਤਾ
real line,ਅਸਲੀ ਲਾਈਨ
real linear vector space,ਅਸਲ ਰੇਖਿਕ ਵੈਕਟਰ ਸਪੇਸ
real matrix,ਅਸਲੀ ਮੈਟ੍ਰਿਕਸ
real number,ਅਸਲੀ ਨੰਬਰ
real number field,ਅਸਲ ਨੰਬਰ ਖੇਤਰ
real part,ਅਸਲ ਹਿੱਸਾ
real polynomial,ਅਸਲ ਬਹੁਪਦ
real quadratic,ਅਸਲ ਚਤੁਰਭੁਜ
real root,ਅਸਲੀ ਮਾਲੂ
real space,ਅਸਲ ਆਬਾਦੀ
real time system,ਰੀਅਲ ਟਾਈਮ ਸਿਸਟਮ
real valued function,ਅਸਲ ਮੁੱਲ ਫੰਕਸ਼ਨ
real variable,ਅਸਲੀ ਵੇਰੀਏਬਲ
real vector space,ਅਸਲ ਵੈਕਟਰ ਸਪੇਸ
reciprocal,"ਉਲਟ, ਪਰਸਪਰ, ਪਰਸਪਰ"
reciprocal matrix,ਉਲਟ ਮੈਟ੍ਰਿਕਸ
rectangle,ਆਇਤਕਾਰ
rectangular,"ਆਇਤਾਕਾਰ, ਸੱਜੇ-ਕੋਣ, ਸੱਜੇ-ਕੋਣ"
rectangular array,ਆਇਤਾਕਾਰ ਸਾਰਣੀ
rectangular axis,"ਸੱਜੇ ਕੋਣ ਧੁਰਾ, ਸੱਜੇ ਕੋਣ ਤਾਲਮੇਲ ਧੁਰਾ"
rectangular density function,ਆਇਤਾਕਾਰ ਘਣਤਾ ਫੰਕਸ਼ਨ
rectangular hyperbola,ਸੱਜੇ ਕੋਣ ਵਾਲਾ ਹਾਈਪਰਬੋਲਾ
rectangular matrix,ਆਇਤਾਕਾਰ ਮੈਟ੍ਰਿਕਸ
rectangular parellelopiped   (cuboid),"ਆਇਤਕਾਰ ਸਮਾਨਾਂਤਰਚਿੱਤਰਗ੍ਰਾਮ, ਸੱਜੇ ਕੋਣ ਸਮਾਂਤਰਚਿੱਤਰਗ੍ਰਾਮ"
rectifiable curve,arcuate ਕਰਵ
recurrence formula,ਦੁਹਰਾਓ ਫਾਰਮੂਲਾ
recurring decimal,ਆਵਰਤੀ ਦਸ਼ਮਲਵ
recursion formula,ਤਬਦੀਲੀ ਫਾਰਮੂਲਾ
reduced echelon form,ਲੜੀਵਾਰ ਰੂਪ
reductio-ad-absurdum,ਅਸੰਗਤ ਪ੍ਰਦਰਸ਼ਨ
reduction formula,"ਲਘੂਗਣਕ ਫਾਰਮੂਲਾ, ਸਮਾਨਤਾ ਫਾਰਮੂਲਾ"
reference line,"ਹਵਾਲਾ ਲਾਈਨ, ਹਵਾਲਾ ਲਾਈਨ"
reference point,ਹਵਾਲਾ ਬਿੰਦੂ ਹਵਾਲਾ ਬਿੰਦੂ
reflected wave,ਪ੍ਰਤੀਬਿੰਬਿਤ ਲਹਿਰ
reflection,ਪ੍ਰਤੀਬਿੰਬ
reflexive law,ਬਰਾਬਰ ਦਾ ਨਿਯਮ
region of convergence,ਕਨਵਰਜੈਂਸ ਖੇਤਰ
region of divergence,ਵੱਖਰਾ ਖੇਤਰ
region of integration,ਏਕੀਕਰਣ ਖੇਤਰ
regression analysis,ਰਿਗਰੈਸ਼ਨ ਵਿਸ਼ਲੇਸ਼ਣ
regression curve,ਰਿਗਰੈਸ਼ਨ ਕਰਵ
regression equation,ਰਿਗਰੈਸ਼ਨ ਸਮੀਕਰਨ
regression line,ਰਿਗਰੈਸ਼ਨ ਲਾਈਨ
regression model,ਰਿਗਰੈਸ਼ਨ ਮਾਡਲ
regular curve,ਨਿਯਮਤ ਕਰਵ
regular hexagon,ਵੀ ਹੈਕਸਾਗਨ
regular matrix,ਨਿਯਮਤ ਮੈਟ੍ਰਿਕਸ
regular tetrahedron,ਬਰਾਬਰ
relative complement,ਰਿਸ਼ਤੇਦਾਰ ਪੂਰਕ
relative maximum,ਸਭ ਤੋਂ ਵੱਧ ਰਿਸ਼ਤੇਦਾਰ
relative minimum,ਸਭ ਤੋਂ ਘੱਟ ਰਿਸ਼ਤੇਦਾਰ
relative probability (conditional probability),ਰਿਸ਼ਤੇਦਾਰ ਸੰਭਾਵਨਾ
relative velocity,ਰਿਸ਼ਤੇਦਾਰ ਗਤੀ
Relativity,"ਸਾਪੇਖਤਾ, ਸਾਪੇਖਤਾ, ਸਾਪੇਖਤਾ"
relativity theory,ਰਿਲੇਟੀਵਿਟੀ ਥਿਊਰੀ
reliability,ਭਰੋਸੇਯੋਗਤਾ
reliability problem,ਭਰੋਸੇਯੋਗਤਾ ਸਮੱਸਿਆ
remainder term,ਬਕਾਇਆ ਪੋਸਟ
remainder theorem,ਬਾਕੀ ਪ੍ਰਮੇਯ
repeated limit,ਦੁਹਰਾਉਣ ਦੀ ਸੀਮਾ
repeated Riemann integral,ਦੁਹਰਾਓ ਰੀਮੈਨ-ਇੰਟਗ੍ਰੇਲ
representation,ਨੁਮਾਇੰਦਗੀ
Residue,"ਬਕਾਇਆ, ਬਚਿਆ ਹੋਇਆ"
residue at a pole,ਅਨੰਤਤਾ &#39;ਤੇ ਰਹਿੰਦਾ ਹੈ
resolution,"ਭੰਗ, ਖੰਡਨ, ਭਿੰਨਤਾ"
resolution of forces,ਵਿਛੋੜਾ
resolution of velocities,ਵੇਗ ਵਿਵਸਥਾ
resultant,ਨਤੀਜਾ ਨਤੀਜਾ
resultant force,ਨਤੀਜਾ ਬਲ
resultant vector,ਨਤੀਜਾ ਵੈਕਟਰ
revised simplex technique,ਸੋਧਿਆ ਸਿੰਗਲ ਢੰਗ
rhombus,ਰੋਮਬਸ
Riemann integral,riemann - ਅਟੁੱਟ
right angle,"ਸੱਜੇ ਕੋਣ, ਸੱਜੇ ਕੋਣ"
right angled triangle,ਸੱਜੇ ਕੋਣ ਵਾਲਾ ਤਿਕੋਣ
right circular cone,ਸੱਜੇ ਗੋਲਾਕਾਰ ਕੋਨ
right coset,ਦੱਖਣੀ ਸੈੱਟ
right cylinder,ਸੱਜਾ ਗੋਲਾਕਾਰ ਸਿਲੰਡਰ
right handed,ਘੜੀ ਦੀ ਦਿਸ਼ਾ ਵਿੱਚ
right inverse,ਦੱਖਣੀ ਉਲਟ
rigorous proof,"ਸਹੀ ਸਬੂਤ, ਸਹੀ ਸਬੂਤ"
ring,"ਰਿੰਗ, ਰਿੰਗ"
ring of integers,ਪੂਰਨ ਅੰਕ ਰਿੰਗ
R-integrable,R- ਅਟੁੱਟ
root,"ਜੜ੍ਹ, ਜੜ੍ਹ"
root mean square,ਵਰਗ ਮੂਲ ਰੂਟ
root of a polynomial,ਬਹੁਪਦ ਦਾ ਮੂਲ
rotation,"ਰੋਟੇਸ਼ਨ, ਰੋਟੇਸ਼ਨ"
rounding error,ਰਾਊਂਡਿੰਗ ਗਲਤੀ
row,ਕਤਾਰ
row-by-column multiplication,ਕਤਾਰ-ਕਾਲਮ ਗੁਣਾ
row equivalence,ਲਾਈਨ ਸਮਾਨਤਾ
row matrix,ਕਤਾਰ ਮੈਟ੍ਰਿਕਸ
row rank,ਕਤਾਰ ਆਰਡਰ
saddle point,ਬਚਣ ਦਾ ਬਿੰਦੂ
sample,"ਨਮੂਨਾ, ਨਮੂਨਾ"
sample means,ਨਮੂਨਾ ਮਤਲਬ
sample point,ਨਮੂਨਾ ਬਿੰਦੂ
sample size,ਨਮੂਨਾ ਦਾ ਆਕਾਰ
sample space,ਨਮੂਨਾ ਸਪੇਸ
sample standard deviation,ਨਮੂਨਾ-ਮਿਆਰੀ-ਵਿਚਕਾਰ
sample survey,ਨਮੂਨਾ ਸਰਵੇਖਣ
sample variance,ਨਮੂਨਾ ਪਰਿਵਰਤਨ
sampling,"ਨਮੂਨਾ (v.), ਨਮੂਨਾ (n.)"
sampling distribution,ਨਮੂਨਾ ਵੰਡ
sampling error,ਨਮੂਨਾ ਗਲਤੀ
sampling interval,ਨਮੂਨਾ ਅੰਤਰਾਲ
sampling method,ਨਮੂਨਾ ਵਿਧੀ
sampling theory,ਨਮੂਨਾ ਅਸੂਲ
sampling with replacement,ਬਦਲਣ ਦੇ ਨਾਲ ਨਮੂਨਾ ਲੈਣਾ
scalar,"ਸਕੇਲਰ, ਸਕੇਲਰ"
scalar field,ਸਕੇਲਰ ਖੇਤਰ
scalar matrix,ਸਕੇਲਰ ਮੈਟ੍ਰਿਕਸ
scalar multiple,ਸਕੇਲਰ ਮਲਟੀਪਲ
scalar multiplication,ਸਕੇਲਰ ਗੁਣਾ
scalar product,ਸਕੇਲਰ ਉਤਪਾਦ
scalar quantity,ਸਕੇਲਰ
scalar triple product,ਸਕੇਲਰ ਟ੍ਰਿਪਲ ਉਤਪਾਦ
scelene triangle,ਸਕੇਲੇਨ ਤਿਕੋਣ
scattered diagram,ਸਕੈਟਰ ਚਿੱਤਰ
Schrodinger equation,ਸ਼੍ਰੋਡਿੰਗਰ ਸਮੀਕਰਨ
seasonal fluctuation,"ਮੌਸਮੀ ਉਤਰਾਅ-ਚੜ੍ਹਾਅ, ਮੌਸਮੀ ਉਤਰਾਅ-ਚੜ੍ਹਾਅ"
secant,"ਪ੍ਰਵੇਸ਼ ਕਰਨ ਵਾਲੀ, ਪ੍ਰਵੇਸ਼ ਕਰਨ ਵਾਲੀ ਲਾਈਨ, ਸੈਕੈਂਟ, ਉਲਟ ਕੋਸਾਈਨ"
secant method,ਵਿੰਨ੍ਹਣ ਦਾ ਤਰੀਕਾ
second derivative,ਦੂਜਾ
second order,ਦੂਜਾ ਆਰਡਰ (ਦੂਜੀ ਕਿਸਮ)
section,"ਭਾਗ, ਭਾਗ, ਭਾਗ, ਭਾਗ, ਭਾਗ"
sector,"ਸਬ-ਡਿਵੀਜ਼ਨ, ਸੈਕਟਰ, ਸੈਕਟਰ"
segment of a curve,ਕਰਵ ਖੰਡ
self — adjoint,ਸਵੈ-ਨੱਥੀ
self adjoint operator,ਸਵੈ ਜੁੜਿਆ ਆਪਰੇਟਰ
self — conjugate,ਸਵੈ ਸੰਜੋਗ
semiaxis,ਅੱਧਾ ਧੁਰਾ
semicircle,ਅਰਧ ਚੱਕਰ
semi - definite matrix,ਕੰਕਰੀਟ ਮੈਟ੍ਰਿਕਸ
semi - definite quadratic form,ਅਟੁੱਟ ਚਤੁਰਭੁਜ
semigroup,ਸਮਿਸਮੁਹ
semi - interval,ਅੱਧਾ ਅੰਤਰਾਲ
semi major axis,ਭਾਵ ਮੁੱਖ ਧੁਰਾ
semi minor axis,ਅਰਧ ਮਾਮੂਲੀ ਧੁਰੀ
separable polynomial,ਵੱਖ ਕਰਨ ਯੋਗ ਬਹੁਪਦ
separation of variables,ਪਰਿਵਰਤਨਸ਼ੀਲ ਵਿਭਾਜਨ
sequence,ਕ੍ਰਮ
sequencing theory,ਇੰਡੈਕਸਿੰਗ ਸਿਧਾਂਤ
sequential analysis,ਕ੍ਰਮਵਾਰ ਵਿਸ਼ਲੇਸ਼ਣ
sequential sampling,ਕ੍ਰਮਵਾਰ ਨਮੂਨਾ
serial correlation,ਸਪਸ਼ਟ ਸਬੰਧ
series,"ਲੜੀ, ਲੜੀ, ਲੜੀ"
set,"ਕੁੱਲ, ਹਵਾ ਦੀ ਦਿਸ਼ਾ, ਧਾਰਾ ਦੀ ਦਿਸ਼ਾ, ਫ੍ਰੀਜ਼, ਫ੍ਰੀਜ਼ (ਵਰ.)"
sextant,ਸੈਕਸਟੈਂਟ
Shewhart control charts,shewhart ਕੰਟਰੋਲ ਚਾਰਟ
sign,"ਚਿੰਨ੍ਹ, ਰਕਮ"
signature of a matrix,ਮੈਟਰਿਕਸ ਮਾਰਕਰ
signature of quadratic form,ਚਤੁਰਭੁਜ ਚਤੁਰਭੁਜ ਚਿੰਨ੍ਹ
signed number,ਸਚਿਨ ਨੰਬਰ
significance level,ਮਹੱਤਤਾ ਦਾ ਪੱਧਰ
significance test,ਮਹੱਤਤਾ ਟੈਸਟ
significant digit,ਮਹੱਤਵਪੂਰਨ ਚਿੰਨ੍ਹ
sign test,ਮਾਰਕ ਟੈਸਟ
signum function,ਚਿੰਨ੍ਹ ਫੰਕਸ਼ਨ
similar ellipses,ਸਮਾਨ ਅੰਡਾਕਾਰ
similar figures,ਸਮਰੂਪ ਚਿੱਤਰ
similarity,"ਸਮਾਨਤਾ, ਸਮਾਨਤਾ"
similar matrices,ਸਮਰੂਪ ਮੈਟ੍ਰਿਕਸ
simple closed curve,ਸਧਾਰਨ ਬੰਦ ਕਰਵ
simple correlation,ਸਧਾਰਨ ਸਬੰਧ
simple harmonic motion,ਸਧਾਰਨ ਹਾਰਮੋਨਿਕ ਮੋਸ਼ਨ
simple random sampling,ਸਧਾਰਨ ਬੇਤਰਤੀਬੇ ਨਮੂਨਾ
simplex,"ਸੈੱਟ, ਸਿੰਪਲੈਕਸ, ਇਕਪਾਸੜ, ਸਧਾਰਨ"
simplex algorithm,ਇੱਕ ਤਰਫਾ ਐਲਗੋਰਿਦਮ
simplex tableau,ਸਿੰਗਲ ਟੇਬਲ
Simpson's one - third rule,ਸਿਮਪਸਨ ਦਾ ਇੱਕ ਤਿਹਾਈ ਨਿਯਮ
simulation technique,ਸਿਮੂਲੇਸ਼ਨ ਢੰਗ
simultaneous differential equations,ਸਮਕਾਲੀ ਵਿਭਿੰਨ ਸਮੀਕਰਨਾਂ
simultaneous equations,ਸਮਕਾਲੀ ਸਮੀਕਰਨਾਂ
sine,"ਚਿੰਨ੍ਹ, ਸਾਈਨ"
sine curve,"ਸਾਈਨ ਕਰਵ, ਸਾਈਨ ਕਰਵ"
singleton,ਸੋਲੋ
single valued function,ਇਕਸਾਰ ਫੰਕਸ਼ਨ
singular integral,ਅਜੀਬ ਅਟੁੱਟ
singularity,"ਅਜੀਬਤਾ, ਅਜੀਬਤਾ"
singular matrix,ਅਸਥਿਰ ਮੈਟਰਿਕਸ
singular solution,ਅਜੀਬ ਹੱਲ
size of sample,ਨਮੂਨਾ ਦਾ ਆਕਾਰ
skewed distribution,ਅਜੀਬ ਵੰਡ
skew-Hermitian matrix,ਵਿਪਰੀਤ ਹਰਮੀਟੀਅਨ ਮੈਟ੍ਰਿਕਸ
skewness,ਉਲਟ
skew symmetric matrix,ਅਜੀਬ ਸਮਰੂਪ ਮੈਟ੍ਰਿਕਸ
slack variable,ਵੇਰੀਏਬਲ ਨੂੰ ਘੱਟ ਕਰਨਾ
slope,"ਢਲਾਨ, ਢਲਾਨ, ਢਲਾਨ"
slope gradient,ਢਲਾਨ ਗਰੇਡੀਐਂਟ
small brackets,"ਬਰੈਕਟ, ਛੋਟਾ ਬਾਈਡਿੰਗ"
smooth curve,ਸਿੱਧਾ ਕਰਵ
smooth function,ਫੁਟਕਲ ਫੰਕਸ਼ਨ
smoothing of time series,ਸੂਰਜੀ ਸਿਸਟਮ
solar system,
solenoidal vector,solenoidal ਵੈਕਟਰ
solid,"ਠੋਸ, ਪੁੰਜ, ਘਣ"
solid geometry,"ਘਣ ਜਿਓਮੈਟਰੀ, ਸਟੀਰੀਓਸਕੋਪਿਕ ਜਿਓਮੈਟਰੀ"
solution,"ਹੱਲ, ਸੰਦ"
solution in series,ਲੜੀ ਫਾਰਮ ਦਾ ਹੱਲ
solution matrix,ਹੱਲ ਮੈਟਰਿਕਸ
solution of a triangle,ਤਿਕੋਣ ਦਾ ਹੱਲ
solution space,ਹੱਲ ਆਬਾਦੀ
Sonine polynomial,ਸੋਨੀਨ ਬਹੁਪਦ
space,"ਅਸਮਾਨ, ਸਪੇਸ, ਸਪੇਸ, ਸਪੇਸ, ਸਪੇਸ"
space curve,ਅਸਮਾਨ ਵਕਰ
spanning set,ਮਾਤਾ-ਪਿਤਾ ਸੈੱਟ
spatial correlogram,ਸਥਾਨਕ ਸਬੰਧ ਚਿੱਤਰ
special linear group,ਖਾਸ ਰੇਖਿਕ ਸਮੂਹ
special orthogonal group,ਖਾਸ ਲੰਬਕਾਰੀ ਸਮੂਹ
specific gravity,"ਖਾਸ ਘਣਤਾ, ਸਾਪੇਖਿਕ ਘਣਤਾ"
spectral mapping theorem,ਮਨੁੱਖੀ ਮੈਪਿੰਗ ਥਿਊਰਮ
spectrum of a function,ਫੰਕਸ਼ਨ ਦਾ ਆਦਰਸ਼
sphere,"ਗੋਲਾ, ਗੋਲਾ"
spherical coordinate system,ਗੋਲਾਕਾਰ ਤਾਲਮੇਲ ਸਿਸਟਮ
spherical polar coordinate,ਗੋਲਾਕਾਰ ਧਰੁਵੀ ਧੁਰੇ
spherical triangle,ਗੋਲਾਕਾਰ ਤਿਕੋਣ
spherical trigonometry,ਗੋਲਾਕਾਰ ਤਿਕੋਣਮਿਤੀ
spiral,ਚੂੜੀਦਾਰ
square,"ਵਰਗ, ਵਰਗ"
square brackets,"ਗੁਰੂ, ਗੁਰੂਬੰਧਨੀ"
square integrable,ਵਰਗ ਅਟੁੱਟ
square matrix,ਵਰਗ ਮੈਟ੍ਰਿਕਸ
square root,ਵਰਗਮੂਲ
stage of sampling,ਨਮੂਨਾ ਪੜਾਅ
staircase function,ਲੜੀਵਾਰ ਫੰਕਸ਼ਨ
standard deviation,ਮਿਆਰੀ ਭਟਕਣ
