Bengali,Odiya
পৃষ্ঠা লগইন,ପୃଷ୍ଠା ଲଗଇନ୍ |
পৃষ্ঠা আউটপুট,ପୃଷ୍ଠା ଆଉଟପୁଟ୍
পৃষ্ঠা পাঠক,ପୃଷ୍ଠା ପାଠକ |
পৃষ্ঠা অদলবদল,ପୃଷ୍ଠା ଅଦଳବଦଳ |
"1. পৃষ্ঠাযুক্ত মেমরি, 2. পৃষ্ঠাযুক্ত","1. ପେଜେଡ୍ ମେମୋରୀ, 2. ପେଜେଡ୍ |"
"1. মেমরি পেজিনেশন, 2. পেজিনেশন","1. ସ୍ମୃତି ପୃଷ୍ଠା, 2. ପୃଷ୍ଠା"
পামটপ,ଖଜୁରୀ
কাগজ সেন্সর,କାଗଜ ସେନସର |
"1. সমান্তরাল অ্যালগরিদম, 2. সমান্তরাল অ্যালগরিদম","1. ସମାନ୍ତରାଳ ଆଲଗୋରିଦମ, 2. ସମାନ୍ତରାଳ ଆଲଗୋରିଦମ |"
সমান্তরাল কম্পিউটার,ସମାନ୍ତରାଳ କମ୍ପ୍ୟୁଟର |
সমান্তরাল ইন্টারফেস,ସମାନ୍ତରାଳ ଇଣ୍ଟରଫେସ୍ |
সমান্তরাল সাজসজ্জা,ସମାନ୍ତରାଳ ଗ୍ରୁମିଙ୍ଗ୍ |
সমান্তরাল প্রক্রিয়াকরণ,ସମାନ୍ତରାଳ ପ୍ରକ୍ରିୟାକରଣ |
সমান্তরাল প্রোগ্রামিং,ସମାନ୍ତରାଳ ପ୍ରୋଗ୍ରାମିଂ |
প্যারামিটার,ପାରାମିଟର
"1. উৎপত্তি, 2. পিতামাতা","1. ଉତ୍ପତ୍ତି, 2. ପିତାମାତା |"
সমতা,ଯୁଗଳ
ব্যবচ্ছেদ গাছ,ବିଚ୍ଛେଦ ବୃକ୍ଷ |
পোস্ট দোভাষী,ଅନୁବାଦକ ପୋଷ୍ଟ କରନ୍ତୁ |
বিরতি পোস্ট,ପୋଷ୍ଟ ବ୍ରେକ୍
বিভাগ,ବିଭାଜନ
বিভাগ,ବିଭାଜନ
"1.পাসওয়ার্ড, 2.পাসওয়ার্ড","1. ପାସୱାର୍ଡ, 2. ପାସୱାର୍ଡ |"
পথ,ପଥ
মডেল স্বীকৃতি,ମଡେଲ୍ ସ୍ୱୀକୃତି
পিসি ডিস্ক অপারেটিং সিস্টেম (PCDOS),PC ଡିସ୍କ ଅପରେଟିଂ ସିଷ୍ଟମ୍ (PCDOS)
বন্ধু দল,ବନ୍ଧୁ ଗୋଷ୍ଠୀ
প্যান চক্রান্তকারী,ପ୍ୟାନ୍ ପ୍ଲଟର୍ |
পেন্টিয়াম,ପେଣ୍ଟିଅମ୍ |
"1. পর্যায়ক্রমিক, 2. পুনরাবৃত্ত","1. ପର୍ଯ୍ୟାୟ, 2. ପୁନରାବୃତ୍ତି |"
"1.পেরিফের, 2.পেরিফেরাল","1. ପେରିଫେରସ୍, 2. ପେରିଫେରାଲ୍ |"
মুক্তা,ମୋତି
স্থায়ী ভার্চুয়াল সার্কিট,ସ୍ଥାୟୀ ଭର୍ଚୁଆଲ୍ ସର୍କିଟ୍ |
একটানা,ନିରନ୍ତର |
ব্যক্তিগত কম্পিউটার (পিসি),ବ୍ୟକ୍ତିଗତ କମ୍ପ୍ୟୁଟର (PC)
ব্যক্তিগত ডিজিটাল সহকারী (PDA),ବ୍ୟକ୍ତିଗତ ଡିଜିଟାଲ୍ ଆସିଷ୍ଟାଣ୍ଟ (PDA)
"ফ্যান্টম, ভার্চুয়াল","ଫାଣ୍ଟମ୍, ଭର୍ଚୁଆଲ୍ |"
"1. ফেজ, 2. ফেজ, ফেজ","1. ପର୍ଯ୍ୟାୟ, 2. ପର୍ଯ୍ୟାୟ, ପର୍ଯ୍ୟାୟ |"
শব্দ,ଶବ୍ଦ
শাব্দ ব্যবস্থা,ଶବ୍ଦ ପ୍ରଣାଳୀ |
ফটো ডায়োড,ଫଟୋ ଡାୟୋଡ୍ |
"1.শারীরিক, 2.বাহ্যিক","1. ଶାରୀରିକ, 2. ବାହ୍ୟ"
শারীরিক ইন্টারফেস,ଭ physical ତିକ ଇଣ୍ଟରଫେସ୍ |
পেকো,ପେକୋ
পাই চিত্র,ପାଇ ଚାର୍ଟ
"1.পাই গ্রাফ, 2.পাই গ্রাফ","1. ପାଇ ଗ୍ରାଫ୍, 2. ପି ଗ୍ରାଫ୍ |"
অন্তর,ବ୍ୟବଧାନ
পিক্সেল,ପିକ୍ସେଲ |
সহজ ascii,ସରଳ ascii
সাধারণ পাঠ্য,ସାଧାରଣ ପାଠ
পরিকল্পনা,ଯୋଜନା କରନ୍ତୁ |
"প্ল্যাটফর্ম, প্ল্যাটফর্ম","ପ୍ଲାଟଫର୍ମ, ପ୍ଲାଟଫର୍ମ |"
চক্রান্তকারী,ଷଡଯନ୍ତ୍ରକାରୀ
খসড়া মাথা,ଡ୍ରାଫ୍ଟ ହେଡ୍
প্লাগবোর্ড,ପ୍ଲଗବୋର୍ଡ |
বিড,ବିଡ୍
সাইট থেকে সাইট প্রোটোকল (পিপিপি),ସାଇଟ୍ ପ୍ରୋଟୋକଲ୍ (PPP)
নির্দেশক,ସୂଚକ
মেরুকরণ,ପୋଲାରାଇଜେସନ୍
স্থানান্তর,ଅନୁମତି
বহুভুজ শিয়ারিং,ବହୁଭୂଜ କାଟିବା |
পলিমরফিজম,ପଲିମୋର୍ଫିଜିମ୍ |
বহুপদ,ବହୁଭୂତ
POP (পোস্ট অফিস প্রোটোকল),POP (ପୋଷ୍ଟ ଅଫିସ୍ ପ୍ରୋଟୋକଲ୍)
"1.sin-up মেনু, 2.appear মেনু","1. ସିନ୍ ଅପ୍ ମେନୁ, 2. ଦୃଶ୍ୟମାନ ମେନୁ |"
বহনযোগ্যতা,ପୋର୍ଟେବିଲିଟି |
চিত্রিত,ଚିତ୍ରିତ |
ক্রমাগত,କ୍ରମାଗତ
"1.ব্যাক স্ক্রিপ্ট, 2.ব্যাক স্ক্রিপ্ট","1. ବ୍ୟାକ୍ ସ୍କ୍ରିପ୍ଟ, 2. ବ୍ୟାକ୍ ସ୍କ୍ରିପ୍ଟ |"
ফিরে বিট,ପଛ ବିଟ୍
সংযুক্ত,ସଂଲଗ୍ନ ହୋଇଛି |
বন্ধ,ବନ୍ଦ
অ বৈদ্যুতিক,ଅଣ-ବ electric ଦ୍ୟୁତିକ |
বৈদ্যুতিক,ବ electric ଦ୍ୟୁତିକ
পাওয়ার রিসিভার,ଶକ୍ତି ପ୍ରାପ୍ତକର୍ତ୍ତା
প্রাক গতি বিট,ପ୍ରି ସ୍ପିଡ୍ ବିଟ୍ |
অগ্রাধিকার গ্রাফ,ପ୍ରାଥମିକତା ଗ୍ରାଫ୍ |
predicate,ପୂର୍ବାନୁମାନ
প্রি-এমটিভ সময়সূচী,ପୂର୍ବ-ଶୂନ୍ୟ ଯୋଜନା
উপসর্গযুক্ত,ଉପସର୍ଗ
প্রিপ্রসেসিং,ପୂର୍ବାବଲୋକନ
প্রক্রিয়া,ପ୍ରକ୍ରିୟା
প্রক্রিয়া সুইচ,ପ୍ରକ୍ରିୟା ସୁଇଚ୍
প্রক্রিয়াকরণ,ପ୍ରକ୍ରିୟାକରଣ
প্রসেসর,ସଞ୍ଚାଳକ
উৎপাদন,ଉତ୍ପାଦନ
"1. প্রোগ্রাম, 2. প্রোগ্রাম","1. ପ୍ରୋଗ୍ରାମ୍, 2. ପ୍ରୋଗ୍ରାମ୍"
প্রোগ্রাম ব্যাখ্যা,ପ୍ରୋଗ୍ରାମ ବ୍ୟାଖ୍ୟା
প্রোগ্রাম বিরতি,ପ୍ରୋଗ୍ରାମ୍ ବ୍ରେକ୍
প্রোগ্রাম ফিক্স,ପ୍ରୋଗ୍ରାମ୍ ଫିକ୍ସ
প্রোগ্রাম ডিজাইন,ପ୍ରୋଗ୍ରାମ ଡିଜାଇନ୍
"প্রোগ্রাম মূল্যায়ন পর্যালোচনা কৌশল (PERT, PERT)","ପ୍ରୋଗ୍ରାମ ମୂଲ୍ୟାଙ୍କନ ସମୀକ୍ଷା କ ech ଶଳ (PERT, PERT)"
প্রোগ্রাম বিরতি,ପ୍ରୋଗ୍ରାମ୍ ବିରତି |
"1.প্রোগ্রাম লাইব্রেরি, 2.প্রোগ্রাম কালেকশন","1. ପ୍ରୋଗ୍ରାମ୍ ଲାଇବ୍ରେରୀ, 2. ପ୍ରୋଗ୍ରାମ୍ ସଂଗ୍ରହ |"
প্রোগ্রাম চালানো,ପ୍ରୋଗ୍ରାମ୍ ଚଲାନ୍ତୁ |
"1. প্রোগ্রামার, 2. প্রোগ্রামার","1. ପ୍ରୋଗ୍ରାମର୍, 2. ପ୍ରୋଗ୍ରାମର୍"
prolog,prolog
পি-রম,p-rom
"1.ট্রান্সমিশন, 2.এম্পলিফিকেশন","1. ଟ୍ରାନ୍ସମିସନ୍, 2. ଆମ୍ପ୍ଲାଇଫେସନ୍ |"
অর্জনযোগ্য,ହାସଲ ଯୋଗ୍ୟ
সুরক্ষিত কী,ସୁରକ୍ଷିତ ଚାବି |
সুরক্ষা,ସୁରକ୍ଷା
প্রোটোকল,ପ୍ରୋଟୋକଲ୍
"1. প্রোটোকল স্থানান্তর, 2. প্রোটোকল অনুবাদ, 3. প্রোটোকল ব্যাখ্যা","1. ପ୍ରୋଟୋକଲ୍ ସ୍ଥାନାନ୍ତର, 2. ପ୍ରୋଟୋକଲ୍ ଅନୁବାଦ, 3. ପ୍ରୋଟୋକଲ୍ ବ୍ୟାଖ୍ୟା"
সুডোকোড,ଛଉ କୋଡ୍ |
"1.Public Data, 2.Public Data Network","1. ପବ୍ଲିକ୍ ଡାଟା, 2. ପବ୍ଲିକ୍ ଡାଟା ନେଟୱାର୍କ |"
"1.পাবলিক ডোমেন, 2.পাবলিক ডোমেন৷","1. ପବ୍ଲିକ୍ ଡୋମେନ୍, 2. ପବ୍ଲିକ୍ ଡୋମେନ୍ |"
পাবলিক কী এনক্রিপশন,ସର୍ବସାଧାରଣ କି ଏନକ୍ରିପସନ୍ |
স্পন্দন,ନାଡ
পালস কোড মডুলেশন,ନାଡ କୋଡ୍ ମଡ୍ୟୁଲେସନ୍ |
পালস ডিজিটাল মডুলেশন (PDM),ପଲ୍ସ ଡିଜିଟାଲ୍ ମଡ୍ୟୁଲେସନ୍ (PDM)
স্পন্দবলি,spandavali
বিরামচিহ্ন,ବିରାମ ଚିହ୍ନ
"চাপ, পূরণ","ଚାପ, ପୁରଣ"
অটোমেটা ডাউনলোড করুন,ଅଟୋମେଟା ଡାଉନଲୋଡ୍ କରନ୍ତୁ |
উল্লম্ব তালিকা,ଭୂଲମ୍ବ ତାଲିକା |
চতুর্ভুজ,ଚତୁର୍ଭୁଜ
"1.যোগ্যতা, 2.যোগ্যতা","1. ଯୋଗ୍ୟତା, 2. ଯୋଗ୍ୟତା"
পরিমাপক,ପରିମାଣ
পরিমাণ নির্ধারণ করা,ପରିମାଣ କରିବାକୁ
ভাগফল,ପରିମାଣ
কোয়ান্টাম,କ୍ୱାଣ୍ଟମ୍
কোয়ান্টাম ঘড়ি,କ୍ୱାଣ୍ଟମ୍ ଘଣ୍ଟା |
"1.কোয়ান্টাম কাপুটান, 2.কোয়ান্টাম কম্পিউটেশন","1. କ୍ୱାଣ୍ଟମ୍ କାପୁଟାନ୍, 2. କ୍ୱାଣ୍ଟମ୍ ଗଣନା |"
উদাহরণ প্রশ্ন,ଉଦାହରଣ ଜିଜ୍ଞାସା |
"1. অনুসন্ধান, 2. অনুসন্ধান","1. ଅନୁସନ୍ଧାନ, 2. ଅନୁସନ୍ଧାନ"
প্রশ্নের ভাষা,ଜିଜ୍ଞାସା ଭାଷା |
অনুসন্ধান প্রক্রিয়াকরণ,ଜିଜ୍ଞାସା ପ୍ରକ୍ରିୟାକରଣ |
কিউ,ଧାଡି
সারি ব্যবস্থাপনা,ଧାଡି ପରିଚାଳନା
সারি রেজিস্টার,ଧାଡି ରେଜିଷ୍ଟର |
"1. সারি নেটওয়ার্ক, 2. সারি নেটওয়ার্ক","1. ଧାଡି ନେଟୱାର୍କ, 2. ଧାଡି ନେଟୱାର୍କ |"
সারি তত্ত্ব,ଧାଡି ସିଦ୍ଧାନ୍ତ |
দ্রুত অ্যাক্সেস মেমরি,ଦ୍ରୁତ ପ୍ରବେଶ ସ୍ମୃତି
ভাগফল,Quotient
রেডিও ফ্রিকোয়েন্সি ইন্টারফারেন্স (RFI),ରେଡିଓ ଫ୍ରିକ୍ୱେନ୍ସି ହସ୍ତକ୍ଷେପ (RFI)
রেডিক্স,ରେଡିକ୍ସ |
র্যান্ডম অ্যাক্সেস কম্পিউটার ইকুইপমেন্ট (RACE),ରାଣ୍ଡମ୍ ଆକ୍ସେସ୍ କମ୍ପ୍ୟୁଟର ଉପକରଣ (RACE)
র্যান্ডম অ্যাক্সেস মেমরি (RAM),ରାଣ୍ଡମ୍ ଆକ୍ସେସ୍ ମେମୋରୀ (RAM)
র্যান্ডম স্ক্যানিং,ଅନିୟମିତ ସ୍କାନିଂ |
"1.রাস্টার, 2.রাস্টার","1.raster, 2.raster"
রাস্টার স্ক্যানিং,ରାଷ୍ଟର ସ୍କାନିଂ |
রিইঞ্জিনিয়ারিং,ପୁନ eng ନିର୍ମାଣ
পুনরুজ্জীবন,ପୁନର୍ଜୀବନ
"1. অ্যাক্সেসযোগ্যতা, 2. অ্যাক্সেসযোগ্যতা","1. ଅଭିଗମ୍ୟତା, 2. ଅଭିଗମ୍ୟତା |"
পড়া,ପ reading ିବା
পড়ার মাথা,ମୁଣ୍ଡ ପ reading ିବା |
"1. শুধুমাত্র পড়া, 2. শুধুমাত্র পঠিত","1. କେବଳ ପ read, 2. କେବଳ ପ read |"
"1. রিড অনলি মেমরি, 2. রিড অনলি মেমরি৷","1. କେବଳ ସ୍ମୃତି ପ read, 2. କେବଳ ସ୍ମୃତି ପ read |"
পড়া লেখার মাথা,ଲେଖା ମୁଣ୍ଡ ପ reading ୁଛି |
"1. পড়ার চক্র, 2. লেখার চক্র","1. ପ cycle ଼ିବା ଚକ୍ର, 2. ଲେଖିବା ଚକ୍ର |"
"1. রিডিং সাইকেল, 2. রাইটিং হেড","1. ପ Cy ିବା ଚକ୍ର, 2. ହେଡ୍ ଲେଖିବା |"
"1. পড়ার স্মৃতি, 2. লেখার স্মৃতি","1. ସ୍ମୃତି ପ reading ିବା, 2. ସ୍ମୃତି ଲେଖିବା |"
পাঠক,ପାଠକ
"পড়া, পড়া","ପ reading ିବା, ପ reading ିବା"
"1.পড়ুন, 2.পড়ার পরে৷","1. ପ out ଼ିବା, 2. ପୋଷ୍ଟ ପ reading ିବା |"
সময় বাস্তব,ସମୟ ବାସ୍ତବ |
"1. কুইক রেসপন্স প্রসেসিং, 2. ইমিডিয়েট রেসপন্স প্রসেসিং","1. ଦ୍ରୁତ ପ୍ରତିକ୍ରିୟା ପ୍ରକ୍ରିୟାକରଣ, 2. ତୁରନ୍ତ ପ୍ରତିକ୍ରିୟା ପ୍ରକ୍ରିୟାକରଣ |"
রিসিভার,ରସିଦ
স্বীকৃতি যুক্তি,ସ୍ୱୀକୃତି ତର୍କ
পুনরায় প্রোগ্রামিং স্থানান্তর,ପୁନ repr ପ୍ରୋଗ୍ରାମିଂ ସ୍ଥାନାନ୍ତର |
রেকর্ড,ରେକର୍ଡ
"1. রেকর্ডিং হেড, 2. রেকর্ডিং হেড","1. ରେକର୍ଡିଂ ହେଡ୍, 2. ରେକର୍ଡିଂ ହେଡ୍ |"
সংশোধনযোগ্য ত্রুটি,ସଠିକ୍ ତ୍ରୁଟି |
পরিপূর্ণতা,ପୂର୍ଣ୍ଣତା
পুনরাবৃত্তি উপপাদ্য,ପୁନରାବୃତ୍ତି ଥିଓରେମ୍ |
পুনর্ব্যবহার,ପୁନ yc ବ୍ୟବହାର
পুনরাবৃত্ত ফাংশন,ପୁନରାବୃତ୍ତି କାର୍ଯ୍ୟ
মিনিয়েচারাইজড ইনস্ট্রাকশন সেট কম্পিউটার (RISC),କ୍ଷୁଦ୍ରକରଣ ନିର୍ଦ୍ଦେଶ ସେଟ୍ କମ୍ପ୍ୟୁଟର (RISC)
অপ্রয়োজনীয়তা,ଅନାବଶ୍ୟକତା |
"1.স্বাধীন ডিস্ক, 2.ডিস্কের অতিরিক্ত অ্যারে (লাল)","1. ନିର୍ଭରଶୀଳ ଡିସ୍କ, 2. ଡିସ୍କର ଅତିରିକ୍ତ ଆରେ (ଲାଲ୍)"
পুনরায় প্রবেশ,ପୁନ entry- ପ୍ରବେଶ
পুনরায় প্রবেশের কোড,ପୁନ entry- ପ୍ରବେଶ ସଂକେତ |
রেফারেন্স,ସନ୍ଦର୍ଭ
উল্লেখ সততা,ରେଫରେନ୍ସ ଅଖଣ୍ଡତା |
প্রতিফলন,ପ୍ରତିଫଳନ
প্রতিফলন,ପ୍ରତିଫଳନ
প্রতিসরণ,ପ୍ରତିଫଳନ
রিফ্রেসার,ସତେଜ
পুনর্জন্ম,ପୁନର୍ଜନ୍ମ
নিবন্ধন,ପଞ୍ଜିକରଣ କର |
নিয়মিত ব্যাকরণ,ନିୟମିତ ବ୍ୟାକରଣ
সম্পর্ক,ସମ୍ପର୍କ
সম্পর্কিত তথ্য ভাণ্ডার,ସମ୍ବନ୍ଧୀୟ ଡାଟାବେସ୍ |
রিলেশনাল ডাটাবেস ম্যানেজমেন্ট সিস্টেম (RDBMS),ରିଲାଏନ୍ସ ଡାଟାବେସ୍ ମ୍ୟାନେଜମେଣ୍ଟ ସିଷ୍ଟମ୍ (RDBMS)
সম্পর্কীয় মডেল,ସମ୍ବନ୍ଧୀୟ ମଡେଲ୍ |
"1. আত্মীয়, 2. আত্মীয়","1. ସମ୍ପର୍କୀୟ, 2. ସମ୍ପର୍କୀୟ"
আপেক্ষিক ঠিকানা,ସମ୍ପର୍କୀୟ ଠିକଣା
"1. রিলে, 2. ট্রান্সমিশন","1. ରିଲେ, 2. ସଂକ୍ରମଣ"
নির্ভরযোগ্যতা মডেল,ନିର୍ଭରଯୋଗ୍ୟତା ମଡେଲ୍ |
নির্ভরযোগ্য,ନିର୍ଭରଯୋଗ୍ୟ
"1. রিলোকেটেবল কোড, 2. রিলোকেটেবল ডেটা","1. ସ୍ଥାନାନ୍ତରିତ କୋଡ୍, 2. ସ୍ଥାନାନ୍ତରଯୋଗ୍ୟ ତଥ୍ୟ |"
দূরে,ବହୁତ ଦୂର
দূরবর্তী ফিডার,ସୁଦୂର ଫିଡର୍ |
দূরবর্তী কাজের এন্ট্রি,ସୁଦୂର କାର୍ଯ୍ୟ ପ୍ରବେଶ
"1.রিমোট সেশন শুরু, 2.রিমোট লগইন","1. ରିମୋଟ୍ ଅଧିବେଶନ ଆରମ୍ଭ, 2. ରିମୋଟ ଲଗଇନ୍ |"
রিমোট প্রসিডিউর ইনভোকেশন (RPC),ସୁଦୂର ପ୍ରକ୍ରିୟା ନିମନ୍ତ୍ରଣ (RPC)
রিমোট সেন্সিং,ରିମୋଟ ସେନ୍ସିଂ |
পুনঃনামকরণ,ନାମ ପରିବର୍ତ୍ତନ
"1. রেন্ডারিং, 2. উৎসর্গ","1. ରେଣ୍ଡରିଂ, 2. ସମର୍ପଣ |"
পুনরাবৃত্তিকারী,ପୁନରାବୃତ୍ତି
উত্তর,ଉତ୍ତର
"1. অনুরোধ, 2. অনুরোধ","1. ଅନୁରୋଧ, 2. ଅନୁରୋଧ"
মন্তব্য অনুরোধ (RFC),ମନ୍ତବ୍ୟ ଅନୁରୋଧ (RFC)
"1. অনুরোধ প্রোটোকল, 2. প্রতিক্রিয়া প্রোটোকল৷","1. ପୁନ Prot ପ୍ରୋଟୋକଲ୍, 2. ପ୍ରତିକ୍ରିୟା ପ୍ରୋଟୋକଲ୍ |"
পুনরাবৃত্ত প্রোগ্রাম,ପୁନରାବୃତ୍ତି ପ୍ରୋଗ୍ରାମ୍ |
গবেষণা,ଅନୁସନ୍ଧାନ |
চক্র পুনরুদ্ধার,ଚକ୍ର ପୁନରୁଦ୍ଧାର କରନ୍ତୁ |
স্মারক,ସ୍ମାରକବାଦୀ
পৃথকীকরণ,ଭିନ୍ନତା
সম্পদ,ଉତ୍ସଗୁଡ଼ିକ
প্রতিক্রিয়া সময়,ପ୍ରତିକ୍ରିୟା ସମୟ
"1.রিস্টার্ট, 2.রিস্টার্ট","1. ରେଷ୍ଟାର୍ଟ, 2. ରେଷ୍ଟାର୍ଟ"
পুনরুদ্ধার,ପୁନରୁଦ୍ଧାର
পুনরায় ট্রেস,ପୁନ-ଚିହ୍ନ
"1. পুনঃপ্রেরণ, 2. পুনঃযোগাযোগ","1. ପୁନ-ପଠାଇବା, 2. ପୁନ communication ଯୋଗାଯୋଗ |"
পুনরুদ্ধার,ପୁନରୁଦ୍ଧାର
আবার চেষ্টা করুন,ପୁଣିଥରେ ଚେଷ୍ଟା କରନ୍ତୁ
"1. রিগ্রেশন, 2. প্রত্যাবর্তন","1. ରିଗ୍ରେସନ୍, 2. ରିଟର୍ନ"
রিগ্রেশন কোড,ରିଗ୍ରେସନ୍ କୋଡ୍
রিগ্রেশন কী,ରିଗ୍ରେସନ୍ ଚାବି |
পুনরায় ব্যবহারযোগ্য কোড,ପୁନ us ବ୍ୟବହାର ଯୋଗ୍ୟ କୋଡ୍ |
পুনর্লিখনযোগ্য,ପୁନ rew ଲିଖନଯୋଗ୍ୟ |
আরজিবি মনিটর,rgb ମନିଟର
ফিতা,ରିବନ୍
অফিসিয়াল সমস্যা,ସରକାରୀ ସମସ୍ୟା |
"1.রোবট, 2.মেকানিক, 3.মেকানিজম","1. ରୋବଟ୍, 2. ମେକାନିକ୍, 3. ମେକାନିଜିମ୍ |"
"1.যান্ত্রিক বিজ্ঞান, 2.যান্ত্রিক নৃবিজ্ঞান","1. ଯାନ୍ତ୍ରିକ ବିଜ୍ଞାନ, 2. ଯାନ୍ତ୍ରିକ ଆନ୍ଥ୍ରୋପୋଲୋଜି |"
"শক্তিশালী, শক্তিশালী","ଶକ୍ତିଶାଳୀ, ଶକ୍ତିଶାଳୀ"
ভূমিকা,ଭୂମିକା
আবার ঘূর্ণায়মান,ପୁନର୍ବାର ଗଡ଼ୁଛି |
engulfment,engulfment
বহিঃপ্রবাহ,ଆଉଟଫ୍ଲୋ
"1. রিড অনলি মেমরি, 2. রিড অনলি মেমরি (ROM)","1. କେବଳ ସ୍ମୃତି ପ Read ନ୍ତୁ, 2. କେବଳ ସ୍ମୃତି ପ Read ନ୍ତୁ (ROM)"
আসল,ମୂଳ
মূল নির্দেশিকা,ପ୍ୟାରେଣ୍ଟ୍ ଡିରେକ୍ଟୋରୀ |
আনুমানিক ত্রুটি,ଆନୁମାନିକ ତ୍ରୁଟି |
"1.রাউটার, 2.রাউটার","1. ରାଉଟର, 2. ରାଉଟର"
"রাউটিং, রাউটিং","ରାଉଟିଙ୍ଗ୍, ରାଉଟିଙ୍ଗ୍ |"
RS232C ইন্টারফেস,RS232C ଇଣ୍ଟରଫେସ୍ |
RSA এনক্রিপশন,RSA ଏନକ୍ରିପସନ୍ |
আরটিসি,rtc
কর্মক্ষেত্র কোডিং,କାର୍ଯ୍ୟର ସବିଶେଷ କୋଡିଂ |
মেয়াদ,କାର୍ଯ୍ୟକାଳ
রানটাইম ত্রুটি,ଚାଲିବା ସମୟ ତ୍ରୁଟି |
"1. নমুনা, 2. নমুনা","1. ନମୁନା, 2. ନମୁନା"
নমুনা,ନମୁନା ସଂଗ୍ରହ
"1. উপগ্রহ, 2. উপগ্রহ","1. ସାଟେଲାଇଟ୍, 2. ସାଟେଲାଇଟ୍"
স্যাচুরেশন,ପରିପୃଷ୍ଠା
সংরক্ষণ,ସଞ୍ଚୟ କରନ୍ତୁ |
"1. মাপযোগ্যতা, 2. পরিমাপযোগ্যতা","1. ମାପନୀୟତା, 2. ମାପନୀୟତା |"
স্কেলার,ସ୍କାଲାର୍ |
স্ক্যানিং,ସ୍କାନିଂ
ল্যান্ডস্কেপ,ଲ୍ୟାଣ୍ଡସ୍କେପ୍
সময়সূচী,ନିର୍ଧାରକ
পর্দা প্রতিফলন প্রজেক্টর,ସ୍କ୍ରିନ୍ ପ୍ରତିଫଳନ ପ୍ରୋଜେକ୍ଟର୍ |
লিপি,ସ୍କ୍ରିପ୍ଟ
স্ক্রিপ্টিং ভাষা,ସ୍କ୍ରିପ୍ଟିଂ ଭାଷା |
"1.কুণ্ডলী, 2.স্ক্রোল","1. କୋଇଲ୍, 2. ସ୍କ୍ରୋଲ୍"
সিঙ্ক্রোনাস ডেটা লিঙ্ক কন্ট্রোল (SDLC),ସିଙ୍କ୍ରୋନସ୍ ଡାଟା ଲିଙ୍କ୍ କଣ୍ଟ୍ରୋଲ୍ (SDLC)
"1.অন্বেষণ, 2.আবিষ্কার","1. ଅନୁସନ୍ଧାନ, 2. ଆବିଷ୍କାର |"
খোঁজ যন্ত্র,ଖୋଜିବା ଯନ୍ତ୍ର
অনুসন্ধান গাছ,ବୃକ୍ଷ ଖୋଜ |
"1.অন্বেষণ করুন, 2.আবিষ্কার করুন","1. ଅନୁସନ୍ଧାନ, 2. ଆବିଷ୍କାର |"
মাধ্যমিক,ଦ୍ secondary ିତୀୟ
"1.সেক্টর, 2.সেক্টর","1. ସେକ୍ଟର, 2. ସେକ୍ଟର"
নিরাপত্তা নীতি,ସୁରକ୍ଷା ନୀତି
অনুসন্ধানের শর্ত,ସନ୍ଧାନ ଶବ୍ଦ
"1.বিভাগ, 2.বিভাগ","1. ବିଭାଗ, 2. ବିଭାଗ"
"1. ফ্র্যাগমেন্টেশন, 2. সেগমেন্টেশন","1. ଖଣ୍ଡବିଖଣ୍ଡନ, 2. ବିଭାଗ"
নির্বাচন বাছাই,ଚୟନ ସର୍ଟିଂ
"1. স্বয়ংসম্পূর্ণ, 2. স্বয়ংসম্পূর্ণ","1. autocomplete, 2.autocomplete"
"1.অর্থতত্ত্ব, 2.অর্থতত্ত্ব","1. ସେମାଣ୍ଟିକ୍ସ, 2. ସେମାଣ୍ଟିକ୍ସ |"
সেমাফোর,ସେମାଫୋର |
অর্ধপরিবাহী,ସେମିକଣ୍ଡକ୍ଟର |
ফ্যান্টাসি ওয়েব,କଳ୍ପନା ୱେବ୍ |
অনুক্রমিক অ্যাক্সেস পদ্ধতি,କ୍ରମାଗତ ପ୍ରବେଶ ପଦ୍ଧତି |
ক্রমাগত,କ୍ରମାଗତ
সিরিয়াল,କ୍ରମିକ |
"1.সার্ভার, 2.সার্ভার","1. ସର୍ଭର, 2. ସର୍ଭର"
সার্ভার ক্র্যাশ,ସର୍ଭର କ୍ରାସ୍ |
সার্ভার লাইসেন্স,ସର୍ଭର ଲାଇସେନ୍ସ |
সার্ভো গুণক,ସର୍ଭୋ ଗୁଣକ
এর সেট,ର ସେଟ୍
নির্দিষ্ট পয়েন্ট,ନିର୍ଦ୍ଦିଷ୍ଟ ବିନ୍ଦୁ |
ব্যবস্থাপনা,ପରିଚାଳନା
ছায়া,ଛାୟା |
সিনেমাটোগ্রাফি,ସିନେମାଟୋଗ୍ରାଫି |
ভূত,ଭୂତ
ফাইল শেয়ার করুন,ଫାଇଲ୍ ଅଂଶୀଦାର କରନ୍ତୁ |
শেয়ার্ড এক্সেস,ଅଂଶୀଦାର ପ୍ରବେଶ
ভাগ করা,ଅଂଶୀଦାର
"1. বন্ধনী, 2. আর্মার, 3. শেল, 4. শেল","1. ବ୍ରାକେଟ୍, 2. ବାହୁବଳୀ, 3. ସେଲ୍, 4. ସେଲ୍ |"
স্থানচ্যুতি প্রতীক,ବିସ୍ଥାପନ ପ୍ରତୀକ |
সংক্ষিপ্ত পথ,ସଂକ୍ଷିପ୍ତ ପଥ
