Malayalam,Telugu
ഹൃദയത്തുടിപ്പ്,పల్స్
പൾസ് കോഡ് മോഡുലേഷൻ,పల్స్ కోడ్ మాడ్యులేషన్
പൾസ് ജനറേറ്റർ,పల్స్ జనరేటర్
പൾസ് മോഡുലേഷൻ,పల్స్ మాడ్యులేషన్
പൾസ് ഉയരുന്നു സമയം,పల్స్ పెరుగుదల సమయం
പൾസ് വീതി,పల్స్ వెడల్పు
പഞ്ച് കാർഡ്,పంచ్ కార్డ్
വിരാമമിര്,పంక్చరింగ్
ഞെക്കാനുള്ള ബട്ടണ്,నొక్కుడు మీట
പുഷ് പുൾ പവർ ആംപ്ലിഫയർ,పుల్ పుల్ పవర్ యాంప్లిఫైయర్
ക്വാഡ്രാഫോണിക്,క్వాడ్రాఫోనిక్
ക്വാഡ്രിമേറ്റ്,క్వాడ్రేచర్
ഗുണമേന്മയുള്ള,నాణ్యత
ഗുണനിലവാര നിയന്ത്രണം,నాణ్యత నియంత్రణ
ഗുണനിലവാര ഘടകം,నాణ్యత కారకం
അളവ്,పరిమాణం
ക്വാണ്ടൈസേഷൻ,పరిమాణీకరణ
ക്വാണ്ടൈസേഷൻ പിശക്,పరిమాణ లోపం
കണക്കാക്കുന്നു,పరిమాణ
ശമിപ്പിക്കുക,అణచివేయడం
വികിരണ വൈദ്യുതി,రేడియేటెడ్ పవర్
വികിരണം,రేడియేషన్
റേഡിയേഷൻ കാര്യക്ഷമത,రేడియేషన్ సామర్థ్యం
റേഡിയോ,రేడియో
റേഡിയോ പ്രവർത്തന അപകടങ്ങൾ,రేడియో కార్యాచరణ ప్రమాదాలు
ജ്യോതിശാസ്ത്രം,రేడియో ఖగోళ శాస్త్రం
റേഡിയോ ആവൃത്തി,రేడియో ఫ్రీక్వెన్సీ
റേഡിയോ ഫ്രീക്വൻസി (ആർഎഫ്) ഡ്രൈവ്,రేడియో ఫ్రీక్వెన్సీ (RF) డ్రైవ్
റേഡിയോ ഫ്രീക്വൻസി (ആർഎഫ്) ഫീഡർ,రేడియో ఫ్రీక్వెన్సీ
റേഡിയോ ഫ്രീക്വൻസി (ആർഎഫ്) ഓസിലേറ്റർ,రేడియో ఫ్రీక్వెన్సీ (RF) ఓసిలేటర్
റേഡിയോ ഫ്രീക്വൻസി (ആർഎഫ്) സിന്തസൈസർ,రేడియో ధార్మిక శక్తి
റേഡിയോ ഇടപെടൽ,రేడియో జోక్యం
റേഡിയോ സ്ഥാനം,రేడియో స్థానం
റേഡിയോ നെറ്റ്വർക്കിംഗ് (rn) ചാനൽ,రేడియో నెట్‌వర్కింగ్ (RN) ఛానల్
റേഡിയോ പ്രചാരണ മാധ്യമം,రేడియో ప్రచార మాధ్యమం
റേഡിയോ റിസീവർ,రేడియో రిసీవర్
റേഡിയോ റെഗുലേഷനുകൾ,రేడియో నిబంధనలు
റേഡിയോ സിഗ്നൽ,రేడియో సిగ్నల్
റേഡിയോ സ്പെക്ട്രം,రేడియో స్పెక్ట్రం
റേഡിയോ ട്രാക്കിംഗ്,రేడియో ట్రాకింగ్
റേഡിയോ ട്രാൻസ്മിറ്റർ,రేడియో ట్రాన్స్మిటర్
റേഡിയോ വേവ്,రేడియో వేవ్
ആരം,వ్యాసార్థం
തിമിര്പ്പ്,రాంప్
വികലമായ,యాదృచ్ఛికంగా
ക്രമരഹിതമായ ഡാറ്റ,యాదృచ్ఛిక డేటా
ക്രമരഹിതമായ പിശക്,యాదృచ్ఛిక లోపం
ക്രമരഹിതമായ ഏറ്റക്കുറച്ചിലുകൾ,యాదృచ్ఛిక హెచ్చుతగ్గులు
ശേഖരം,పరిధి
പടെ,రాస్టర్
റാസ്റ്റർ ഇമേജ് ഫോർമാറ്റ്,రాస్టర్ ఇమేజ్ ఫార్మాట్
നിരക്ക് നിയന്ത്രണം,రేటు నియంత్రణ
മാറ്റത്തിന്റെ നിരക്ക്,మార్పు రేటు
റേറ്റുചെയ്ത ശേഷി,రేటెడ్ సామర్థ్యం
റേറ്റുചെയ്ത കുതിരശക്തി,రేటెడ్ గుర్రపు శక్తి
റേറ്റുചെയ്ത പവർ,రేట్ శక్తి
റേറ്റിംഗ്,రేటింగ్
ആർ-സി കപ്ലിംഗ്,R-C కలపడం
പ്രതികരണം,ప్రతిచర్య
പതിപവര്ത്തനം,స్పందన
റിയാക്ടീവ് ഘടകം,రియాక్టివ్ భాగం
റിയാക്ടീവ് ലോഡ്,రియాక్టివ్ లోడ్
റിയാജന്റ് എച്ചിംഗ്,రీజెంట్ ఎచింగ్
തത്സമയ പ്രക്ഷേപണം,రియల్ టైమ్ ట్రాన్స్మిషన్
റീബ്രോഡ്കാസ്റ്റിംഗ്,రీబ్రోడ్కాస్టింగ్
സ്വീകരിക്കുക,రిసీవర్
ആന്റിന സ്വീകരിക്കുന്നു,యాంటెన్నా స్వీకరించడం
കേന്ദ്രം സ്വീകരിക്കുന്നു,స్వీకరించే కేంద్రం
സീകരണം,రిసెప్షన్
സ്വീകരണ റിപ്പോർട്ട്,రిసెప్షన్ నివేదిక
സ്വീകരണ സർവേ,రిసెప్షన్ సర్వే
അനോനമായ,పరస్పరం
പുനർനിർമ്മാണ ഫിൽട്ടർ,పునర్నిర్మాణ వడపోత
റെക്കോര്ക്കത്തക്കാവുന്ന,రికార్డ్ చేయదగినది
റെക്കോർഡുചെയ്തു,రికార్డ్ చేయబడింది
റെക്കോർഡുള്ള,రికార్డర్
റെക്കാര്ഡുചെയ്യല്,రికార్డింగ్
റെക്കോർഡിംഗ് ബൂത്ത്,రికార్డింగ్ బూత్
തലക്കെട്ട് റെക്കോർഡുചെയ്യുന്നു,రికార్డింగ్ హెడ్
ഡിസ്ക് ഓൺ റെക്കോർഡിംഗ്,డిస్క్‌లో రికార్డింగ్
റെക്കോർഡിംഗ് റൂം,రికార్డింగ్ గది
റെക്കോർഡിംഗ് സിസ്റ്റം,రికార్డింగ్ వ్యవస్థ
റെക്കോർഡിംഗ് ടേപ്പ്,రికార్డింగ్ టేప్
തിരുതിലിഫിക്കേഷൻ,సరిదిద్దడం
ക്രമീകരിച്ച സിഗ്നൽ,సరిదిద్దబడిన సిగ్నల్
മൃതദേഹീരന്,రెక్టిఫైయర్
പുനര്നിര്മ്മാണം,రీసైకిల్
ആവർത്തനം,పునరావృతం
കമാതീതമായ,అనవసరమై
അനാവശ്യ ഘടകം,పునరావృత మూలకం
റീ-എഞ്ചിനീയറിംഗ്,తిరిగి ఇంజనీరింగ్
വീണ്ടും വലുതാക്കുക,తిరిగి స్వాధీనం
റഫറൻസ് ആവൃത്തി,రిఫరెన్స్ ఫ్రీక్వెన్సీ
റഫറൻസ് മൂല്യം,సూచన విలువ
ലെയർ പ്രതിഫലിപ്പിക്കുന്നു,పొరను ప్రతిబింబిస్తుంది
മാധ്യമത്തെ പ്രതിഫലിപ്പിക്കുന്നു,మాధ్యమం ప్రతిబింబిస్తుంది
ഉപരിതലത്തെ പ്രതിഫലിപ്പിക്കുന്നു,ఉపరితలం ప్రతిబింబిస్తుంది
പതിച്ഛായ,ప్రతిబింబం
റിഫ്ലക്ടർ,రిఫ్లెక్టర్
ആന്റിനയുടെ റിഫ്ലക്ടർ,యాంటెన్నా కోసం రిఫ్లెక్టర్
അപര്യം,వక్రీభవనం
അപവർത്തനാങ്കം,వక్రీభవన సూచిక
റഫ്രിജറേഷൻ,శీతలీకరణ
പുനരുദ്ധാരണ,పునరుత్పత్తి
പട്ടികയുണ്ടാക്കുക,రిజిస్టర్
വാൽവ് നിയന്ത്രിക്കുന്നു,వాల్వ్‌ను నియంత్రించడం
നിയന്തിക്കല്,నియంత్రణ
റെഗുലേറ്റർ,రెగ్యులేటర్
നിയന്ത്രിക്കുക,నియంత్రణ
നിലവില് വരുത്തല്,అదనపుబల o
ബന്ധുക്കലം,రిలేషనల్
ആപേക്ഷിക പെർമിറ്റിവിറ്റി,సాపేక్ష అనుమతి
റിലേ ചെയ്യുക,రిలే
റിലേ സെന്റർ,రిలే సెంటర్
റിലേ മ്യൂസിംഗ്,రిలే మ్యూటింగ్
റിലേ ട്രാൻസ്മിറ്റർ,రిలే ట్రాన్స్మిటర్
പ്രകാശനം,విడుదల
വോൾട്ട് റിലീസ് ചെയ്യുക,వోల్ట్‌ను విడుదల చేయండి
വിശ്വാസ്യത,విశ్వసనీయత
വിശസ്തമായ,నమ్మదగినది
അകലെയുള്ള,రిమోట్
വിദൂര നിയന്ത്രണം,రిమోట్ కంట్రోల్
വിദൂര നിയന്ത്രണവും നാവിഗേഷൻ സിസ്റ്റവും,రిమోట్ కంట్రోల్ మరియు నావిగేషన్ సిస్టమ్
വിദൂര നിയന്ത്രണ യൂണിറ്റ്,రిమోట్ కంట్రోల్ యూనిట్
വിദൂര സിസ്റ്റം,రిమోట్ సిస్టమ్
വിദൂരമായി നിയന്ത്രിത ഉപകരണങ്ങൾ,రిమోట్‌గా నియంత్రించబడిన పరికరాలు
കോയിൽ ആവർത്തിക്കുക,కాయిల్‌ను పునరావృతం చేయండి
റിപ്പീറ്റർ,రిపీటర్
തിരികെവെയ്ക്കല്,పున ment స్థాపన
നികത്തുന്നത്,నింపడం
പുനരുല്പ്പാദിപ്പിക്കുക,పునరుత్పత్తి
പുനരുല്പ്പത്തി,పునరుత్పత్తి
വീണ്ടും റെക്കോർഡുചെയ്യുന്നു,తిరిగి రికార్డింగ్
ഗവേഷണവും വികസനവും,పరిశోధన మరియు అభివృద్ధి
പുന .സജ്ജമാക്കുക,రీసెట్
ശേഷിക്കുന്ന പുന sh സംഘടന,అవశేషాల పునర్నిర్మాణం
അവശിഷ്ടം,అవశేషాలు
ചെറുക്കല്,ప్రతిఘటన
ചെറുത്തുനിൽപ്പ് ലോഡ്,నిరోధక లోడ్
ചെറുക്കുക,రెసిస్టర్
മിഴിവ്,స్పష్టత
അനുരണനം,ప్రతిధ్వని
അനുരണനം ആവൃത്തി,ప్రతిధ్వని ఫ్రీక్వెన్సీ
ഉപദേശിക്കുക,ప్రతిధ్వని
റിസോണന്റ് ലൈൻ,ప్రతిధ్వనించే లైన్
അനുരണകന്,ప్రతిధ్వని
വിഭവം,వనరు
വിഭവ പങ്കിടൽ,వనరుల భాగస్వామ్యం
പ്രതികരിക്കുന്ന കാലയളവ്,ప్రతిస్పందించే కాలం
പതുത്തരം,ప్రతిస్పందన
പുനസ്ഥാപിക്കൽ,పునరుద్ధరణ
ഫലമായുണ്ടായ,ఫలితం
ധാരണ,నిలుపుదల
പുനർജന്മഘടന,పున rans ప్రసారం
വീണ്ടെടുക്കല്,తిరిగి పొందడం
വീണ്ടെടുക്കൽ എഞ്ചിൻ,తిరిగి పొందే ఇంజిన్
വീണ്ടുംരി ചെയ്യുക,మళ్లీ ప్రయత్నించండి
മടങ്ങിവരുക,తిరిగి
മടക്ക പാത,తిరిగి మార్గం
പുനരാര്യം,ప్రతిధ్వని
റിവൽബർട്ടേഷൻ സമയം,ప్రతిధ్వని సమయం
റിവേഴ്സ് ചെയ്യാനുള്ള ഡയോഡ്,రివర్స్ బయాస్డ్ డయోడ్
വിപരീത പ്രവാഹം,రివర్స్ కరెంట్
കറങ്ങുന്ന,రివాల్వింగ్
വീണ്ടും ചുറ്റുക,రివైండ్
റിവൈറബിൾ ഫ്യൂസ്,పునర్వ్యవస్థీకరణ ఫ్యూజ్
റിവൈറിംഗ്,రివైరింగ్
മാറ്റിയെഴുതാവുന്ന,తిరిగి వ్రాయబడుతుంది
Rf ഡ്രൈവ്,RF డ్రైవ్
Rf ഫീഡർ,RF ఫీడర్
RF അപകടങ്ങൾ,RF ప్రమాదాలు
RF പരിരക്ഷണ അനുപാതം,RF రక్షణ నిష్పత్తి
റിസ്റ്റേറ്റ്,రియోస్టాట్
പട്ടുനാട,రిబ్బన్
റിവറ്റ്,రివెట్
റിവേറ്റഡ് ജോയിന്റ്,రివర్టెడ్ ఉమ్మడి
റിവേറ്റിംഗ്,రివర్టింగ్
ആർഎൻ ചാനൽ,RN ఛానల్
യന്തമനുഷന്,రోబోట్
റോബോട്ടിക്സ്,రోబోటిక్స్
ഉരുളുക,వరుసలో
റോൾ ഔട്ട്,విడుదల
വേര്,రూట్
റോട്ടറി,రోటరీ
ഭ്രമണം,భ్రమణం
യാതാമാര്ഗം,మార్గం
റൂട്ടർ,రౌటర్
പതിവ് പ്രവർത്തനങ്ങൾ,సాధారణ కార్యకలాపాలు
റൂട്ടിംഗ്,రౌటింగ్
സമയം പ്രവർത്തിപ്പിക്കുക,రన్ సమయం
സുരക്ഷാ ക്രമീകരണം,భద్రతా అమరిక
സുരക്ഷാ ഇന്റർലോക്ക്,భద్రతా ఇంటర్‌లాక్
സാഗ്,సాగ్
പ്രധാന സവിശേഷതകൾ,విశిష్ట లక్షణాలు
മാതൃക,నమూనా
സാമ്പിൾ ചെയ്ത് സർക്കിൾ,నమూనా మరియు హోల్డ్ సర్క్యూట్
സാമ്പിൾ വലുപ്പം,నమూనా పరిమాణం
സാമ്പിൾ ഡാറ്റ,నమూనా డేటా
സാമ്പിൾ,నమూనా
സാമ്പിൾ നിരക്ക്,మాదిరి రేటు
സാച്ചുറേഷൻ സാച്ചുറപ്പ്,నమూనా సంతృప్తత
സാമ്പിൾ സിദ്ധാന്തം / സിദ്ധാന്തം,మాదిరి సిద్ధాంతం
ഉപഗഹം,ఉపగ్రహ
ഉപഗ്രഹ ആശയവിനിമയം,ఉపగ్రహ కమ్యూనికేషన్
ഉപഗ്രഹ കവറേജ്,ఉపగ్రహ కవరేజ్
സാറ്റലൈറ്റ് ഡിജിറ്റൽ ലിങ്ക്,ఉపగ్రహ డిజిటల్ లింక్
ഉപഗ്രഹ ഇടപെടൽ,ఉపగ్రహ జోక్యం
ഉപഗ്രഹ റേഡിയോ,ఉపగ్రహ రేడియో
സാറ്റലൈറ്റ് റേഡിയോ ട്രാൻസ്മിഷൻ,ఉపగ్రహ రేడియో ప్రసారం
സാറ്റലൈറ്റ് ട്രാൻസ്മിഷൻ,ఉపగ్రహ ప్రసారం
പൂരിത വായു,సంతృప్త గాలి
പരിവർത്തനം ചെയ്യുന്നു,సంతృప్త కరెంట్
സാച്ചുറേഷൻ,సంతృప్తత
പല്ലിന്റെ തരംഗം കണ്ടു,టూత్ వేవ్ చూసింది
അളക്കല്,స్కేలబిలిటీ
സ്കെയിൽ,స్కేల్
സ്കെയിൽ ഘടകം,స్కేల్ ఫ్యాక్టర్
സ്കെയിലിംഗ്,స్కేలింగ్
സ്കാൻ ചെയ്ത ബീം,స్కాన్ చేసిన పుంజం
സ്കാനർ,స్కానర్
സ്കാൻ ചെയ്യുന്ന ആവൃത്തി,స్కానింగ్ ఫ్రీక్వెన్సీ
സ്കാൻ ചെയ്യുന്നു,స్కానింగ్ లైన్
ചിതറിക്കിടക്കുന്നു,స్కాటరింగ్
കാഴ്ച,దృష్టాంతంలో
വില്പ്പനക്കാരി,షెడ్యూలర్
തന്ത്രപരമായ,స్కీమాటిక్
Skotkeyartyarre,షాట్‌కీ అవరోధం
സിന്റിലേഷൻ,సింటిలేషన్
സ്ക്രാംബ്ലർ,స్క్రాంబ్లర్
ചുരണ്ടിയത്,స్క్రాంబ్లింగ్
സ്ക്രാപ്പ് ചെയ്യുക,స్క్రాప్
സ്ക്രാപ്പിംഗ്,స్క్రాపింగ్
ചുരണ്ടുക,స్క్రాచ్
മറയ്ക്കുക,స్క్రీన్
സ്ക്രീൻ പൊള്ളൽ,స్క్రీన్ బర్న్
സ്ക്രീൻ ബൈപാസ്,స్క్రీన్ బైపాస్
സ്ക്രീൻ കറന്റ്,స్క్రీన్ కరెంట్
സ്ക്രീൻ ഗ്രിഡ്,స్క్రీన్ గ్రిడ్
സ്ക്രീൻ സേവർ,స్క్రీన్ సేవర్
സ്ക്രീൻ ചെയ്ത കേബിൾ,స్క్రీన్‌డ్ కేబుల్
സ്ക്രീനിംഗ്,స్క్రీనింగ్
സ്ക്രോൾ ചെയ്യുക,స్క్రోల్
സ്ക്രോൾ ബാർ,స్కోర్ల్ బార్
സ്ക്രോളിംഗ്,స్క్రోలింగ్
തിരയല് യന്ത്രം,శోధన యంత్రము
സെക്കൻഡറി,ద్వితీయ
ദ്വിതീയ സെൽ,ద్వితీయ సెల్
മേഖല,రంగం
അംശം,విభాగం
സ്വയം ഡയഗ്നോസ്റ്റിക്,స్వీయ విశ్లేషణ
അർദ്ധചാലകവും,సెమీకండక్టర్
അയച്ചാൽ,పంపినవారు
സൂക്ഷ്മസംവേദനശക്തി,సున్నితత్వం
സെൻസർ,నమోదు చేయు పరికరము
അനുകമം,సీక్వెన్స్
സീരിയല്,క్రమ
സീരിയൽ ആക്സസ്,సీరియల్ యాక్సెస్
സീരിയൽ പോർട്ട്,సీరియల్ పోర్ట్
സീരീസ് അനുരണനം,సిరీస్ ప్రతిధ్వని
സെർവർ,సర్వర్
സജ്ജമാക്കുക,సెటప్
ഷേഡിംഗ്,షేడింగ్
നിഴല്,నీడ
ഷാനന്റെ സിദ്ധാന്തം,షానన్ సిద్ధాంతం
രൂപപ്പെടുത്താനും,షేపింగ్
ഓസരല്യൂട്ട്,షేర్‌వేర్
കവചം,కోశం
തവണ,మార్పు
മാറുന്നു,తరలించడం
ഞെട്ടുക,షాక్
ഹ്രസ്വ സർക്യൂട്ട്,షార్ట్ సర్క్యూట్
ഷോർട്ട് സർക്യൂട്ട് പരിശോധന,షార్ట్ సర్క్యూట్ పరీక్ష
ഹ്രസ്വ തരംഗം,చిన్న తరంగం
ഹ്രസ്വ വേവ് സെന്റർ,షార్ట్ వేవ్ సెంటర్
കുറുക്കുവഴി,సత్వరమార్గం
ഷട്ട് ഡൗൺ,షట్డౌన్
ഷട്ട്ഡൗൺ സിഗ്നൽ,షట్డౌన్ సిగ్నల్
സൈഡ് ബാൻഡ്,సైడ్ బ్యాండ్
സൈഡ് ബാൻഡ് പവർ,సైడ్ బ్యాండ్ శక్తి
അടയാളം,సిగ్నల్
സിഗ്നൽ വ്യാപ്തി,సిగ్నల్ వ్యాప్తి
സിഗ്നൽ ഫ്ലോ ഗ്രാഫ്,సిగ్నల్ ఫ్లో గ్రాఫ్
സിഗ്നൽ ജനറേറ്റർ,సిగ్నల్ జనరేటర్
സിഗ്നൽ ലൈറ്റ്,సిగ్నల్ లైట్
സിഗ്നൽ റൂട്ടിംഗ്,సిగ్నల్ రౌటింగ్
സിഗ്നൽ ബലം,సిగ్నల్ బలం
ടോക്ക് അനുപാതത്തിലേക്ക് സിഗ്നൽ,సిగ్నల్ టు క్రాస్ టాక్ రేషియో
ശബ്ദ അനുപാതത്തിലേക്ക് സിഗ്നൽ,శబ్దం నిష్పత్తికి సిగ్నల్
ആകർഷകമല്ലാത്ത ശബ്ദ അനുപാതത്തിലേക്ക് സിഗ്നൽ,విస్మరించని శబ్దం నిష్పత్తికి సిగ్నల్
സിഗ്നലിംഗും സ്വിച്ചിംഗ്,సిగ్నలింగ్ మరియు మారడం
സിഗ്നലിംഗ് ബിറ്റ്,సిగ్నలింగ్ బిట్
കാര്യമായ സൈഡ്ബാൻഡുകൾ,ముఖ్యమైన సైడ్‌బ్యాండ్‌లు
സിംപ്ലക്സുകൾ,సింప్లెక్స్
സിമുലേഷൻ,అనుకరణ
സിമുലേറ്റർ,సిమ్యులేటర్
Simul മായ,సిమల్‌కాస్ట్
ഒരേസമയം മാസ്കിംഗ്,ఏకకాల మాస్కింగ్
സൈൻ ഘടകം,సైన్ భాగం
സൈൻ തരംഗം,సైన్ తరంగం
സിംഗിൾ ഫ്രീക്വൻസി നെറ്റ്വർക്ക്,సింగిల్ ఫ్రీక్వెన్సీ నెట్‌వర్క్
സിംഗിൾ ഫേസ് മോട്ടോർ,సింగిల్ ఫేజ్ మోటారు
സൈറ്റ്,సైట్
സൈറ്റ് ലേ layout ട്ട് പ്ലാൻ,సైట్ లేఅవుట్ ప్రణాళిక
വിദഗ്ദ്ധനായ ഓപ്പറേറ്റർ,నైపుణ్యం కలిగిన ఆపరేటర్
ദൂരം ഒഴിവാക്കുക,దూరం దాటవేయండి
സ്കൈ തരംഗം,స్కై వేవ్
സ്കൈ തരംഗം പ്രചരണം,స్కై వేవ్ ప్రచారం
സ്ലാബ്,స్లాబ్
മന്ദഗതിയിലുള്ള പാത,స్లాంట్ మార్గం
സ്ലോട്ട്,స్లాట్
സ്മാർട്ട് കാർഡ്,స్మార్ట్ కార్డ్
സോഡിയം നീരാവി വിളക്ക്,సోడియం ఆవిరి దీపం
സോഫ്റ്റ് കീ,మృదువైన కీ
സോഫ്റ്റ്വെയർ,సాఫ్ట్‌వేర్
സോളാർ പ്രവർത്തനം,సౌర కార్యకలాపాలు
സൗരോർജ്ജം,సౌర శక్తి
സോളാർ ജ്വാലകൾ,సౌర మంటలు
സൗരോർജ്ജം,సౌర శక్తితో
സോളിഡ് സ്റ്റേറ്റ്,ఘన స్థితి
സോളിഡ് സ്റ്റേറ്റ് സ്റ്റോറേജ്,ఘన స్థితి నిల్వ
സോളിഡ് സ്റ്റേറ്റ് ട്രാൻസ്മിറ്റർ,సాలిడ్ స్టేట్ ట్రాన్స్మిటర్
ഇനം,క్రమబద్ధీకరించండి
ശബ്ദം,ధ్వని
ശബ്ദ ആഗിരണം,ధ్వని శోషణ
ശബ്ദ ബാലൻസ്,సౌండ్ బ్యాలెన్స్
ശബ്ദ ഡിറ്റക്ടർ,సౌండ్ డిటెక్టర్
ശബ്ദ മിക്സർ,సౌండ్ మిక్సర్
ശബ്ദ വീക്ഷണം,ధ్వని దృక్పథం
ശബ്ദ പവർ,సౌండ్ పవర్
ശബ്ദ തെളിവ്,సౌండ్ ప్రూఫ్
ശബ്ദ റെക്കോർഡിംഗ്,సౌండ్ రికార్డింగ్
ശബ്ദ പ്രതിഫലനം,ధ్వని ప్రతిబింబం
ശബ്ദ പ്രക്ഷേപണ നഷ്ടം,ధ్వని ప్రసార నష్టం
ഉല്ഭവസ്ഥാനം,మూలం
ഉറവിട എൻകോഡർ,సోర్స్ ఎన్కోడర్
ഇടം,స్థలం
ബഹിരാകാശ വൈവിധ്യമാർന്ന,అంతరిక్ష వైవిధ్యం
ബഹിരാകാശ ടെലികാസ്റ്റ്,స్పేస్ టెలికాస్టింగ్
ബഹിരാകാശ തരംഗം,స్పేస్ వేవ్
പാനീയം,అంతరం
സ്പാം,స్పామ్
സ്പാമിംഗ്,స్పామింగ్
സ്പന്യെന്ന്,వ్యవధి
സ്പെയർ ബിറ്റ്,విడి బిట్
ചിലന്തിവല,విడిభాగాలు
സ്പാർക്കിംഗ്,స్పార్కింగ్
സ്പേഷ്യൽ,ప్రాదేశిక
സ്പേഷ്യൽ പ്രഭാവം,ప్రాదేశిక ప్రభావం
സ്പേഷ്യൽ ആവർത്തനം,ప్రాదేశిక పునరావృతం
പ്രത്യേക പ്രഭാവം,ప్రత్యేకమైన ప్రభావం
പ്രത്യേക ഇഫക്റ്റുകൾ ആംപ്ലിഫയർ,స్పెషల్ ఎఫెక్ట్స్ యాంప్లిఫైయర్
സ്പെഷ്യലൈസേഷൻ,స్పెషలైజేషన్
സവിശേഷത,స్పెసిఫికేషన్
സ്പെക്ട്രൽ ആഗിരണം,స్పెక్ట్రల్ శోషణ
സ്പെക്ട്രൽ ബാൻഡ് റെപ്ലിക്കേഷൻ,స్పెక్ట్రల్ బ్యాండ్ రెప్లికేషన్
സ്പെക്ട്രൽ വിതരണം,స్పెక్ట్రల్ పంపిణీ
സ്പെക്ട്രൽ ആവർത്തനം,స్పెక్ట్రల్ రిడెండెన్సీ
സ്പെക്ട്രോഫോട്ടോമീറ്റർ,స్పెక్ట్రోఫోటోమీటర్
സ്പെക്ട്രോസ്കോപ്പ്,స్పెక్ట్రోస్కోప్
സ്പെക്ട്രം,స్పెక్ట్రం
സ്പെക്ട്രം അനലൈസർ,స్పెక్ట్రమ్ ఎనలైజర్
സ്പെക്ട്രം രൂപപ്പെടുത്തൽ,స్పెక్ట్రం ఆకృతి
സംസാര നിലവാരം,స్పీచ్ ఉచ్చారణ
സംഭാഷണം ചാനൽ,స్పీచ్ ఛానల్
സംഭാഷണ കംപ്രഷൻ,స్పీచ్ కంప్రెషన్
സ്പീച്ച് എൻകോഡിംഗ്,స్పీచ్ ఎన్కోడింగ్
സംഭാഷണ തിരിച്ചറിയൽ,మాటలు గుర్తుపట్టుట
നൂല്ക്കുക,స్పిన్
സര്പ്പിള,మురి
സ്ലിഷിംഗ്,స్ప్లికింగ్
സ്പ്പിറ്റർ,స్ప్లిటర్
സ്പൂൾ,స్పూల్
ചിതറിയ,అరుదుగా
സ്പോട്ട് ബീമുകൾ,స్పాట్ కిరణాలు
സ്പ്രെഡ് ഷീറ്റ്,స్ప్రెడ్ షీట్
"ഭ്രാന്തൻ, ഹാർമോണിക് വികിരണം",నకిలీ మరియు హార్మొనిక్ రేడియేషన్
സ്പൂസിയസ് സൈഡ്ബാൻഡ് ആവൃത്തികൾ,నకిలీ సైడ్‌బ్యాండ్ పౌన .పున్యాలు
ചൂഷണം ചെയ്ത വീഡിയോ,పిండిన వీడియో
മുദവയ്ക്കുക,స్టాంపింగ్
അടിസ്ഥാന സോഫ്റ്റ്വെയർ,ప్రామాణిక సాఫ్ట్‌వేర్
മാനവസ്ഥകേശ്ദം,ప్రామాణీకరణ
സ്റ്റാൻഡ് ബൈ,స్టాండ్బై
സ്റ്റാൻഡ്ബൈ ഉപകരണങ്ങൾ,స్టాండ్బై పరికరాలు
സ്റ്റാൻഡിംഗ് തരംഗം,స్టాండింగ్ వేవ్
സ്റ്റാൻഡിംഗ് വേവ് അനുപാതം,స్టాండింగ్ వేవ్ రేషియో
ടോർക്ക് ആരംഭിക്കുന്നു,టార్క్ ప్రారంభించడం
ആരംഭിക്കുക-നിർത്തുക,ప్రారంభ-స్టాప్
സ്ഥിതിവിവരകം,స్టాటిక్
സ്റ്റാറ്റിസ്റ്റിക്കൽ രീതി,గణాంక పద్ధతి
പദവി,స్థితి
നില സൂചന,స్థితి సూచన
സ്ഥിരമായ,స్థిరమైన
സ്റ്റീരിയോ,స్టీరియో
സ്റ്റീരിയോ ബാലൻസ്,స్టీరియో బ్యాలెన్స్
സ്റ്റീരിയോ എൻകോഡർ,స్టీరియో ఎన్కోడర్
സ്റ്റീരിയോ ജനറേറ്റർ,స్టీరియో జనరేటర్
സ്റ്റീരിയോ മോഡ്,స్టీరియో మోడ్
സ്റ്റീരിയോ ട്രാൻസ്മിഷൻ,స్టీరియో ట్రాన్స్మిషన్
സ്റ്റീരിയോഫോണിക് സൗണ്ട് പുനരുൽപാദനം,స్టీరియోఫోనిక్ సౌండ్ పునరుత్పత్తి
സര്യാലഫോണി,స్టీరియోఫోనీ
സ്റ്റീരിയോസ്കോപ്പി,స్టీరియోస్కోపీ
ഇപ്പോഴും ചിത്രം,ఇప్పటికీ చిత్రం
ഉത്തേജനം,ఉద్దీపన
സ്റ്റോപ്പ്ബാൻഡ്,స్టాప్‌బ్యాండ్
ശേഖരണം,నిల్వ
സംഭരണ ​​ബാറ്ററി റൂം,నిల్వ బ్యాటరీ గది
സംഭരണ ​​ഉപകരണം,నిల్వ పరికరం
സ്ട്രാറ്റോസ്ഫിയർ,స్ట్రాటో ఆవరణ
സ്ട്രീമിംഗ്,స్ట్రీమింగ్
പരത്തുക,సాగదీయడం
സ്ട്രിംഗ്,స్ట్రింగ్
ഘടനാപരമായ,నిర్మాణాత్మక
സ്റ്റുഡിയോ ബ്ലോക്ക്,స్టూడియో బ్లాక్
സ്റ്റുഡിയോ സെന്റർ,స్టూడియో సెంటర్
സ്റ്റുഡിയോ ലൈറ്റിംഗ്,స్టూడియో లైటింగ్
സ്റ്റുഡിയോ മോണിറ്ററുകൾ,స్టూడియో మానిటర్లు
സ്റ്റൈലസ്,స్టైలస్
