Assamese,Marathi
নিৰ্দিষ্ট ৰৈখিক গোট,विशिष्ट रेखीय गट
নিৰ্দিষ্ট উলম্ব গোট,विशिष्ट अनुलंब गट
"নিৰ্দিষ্ট ঘনত্ব, আপেক্ষিক ঘনত্ব","विशिष्ट घनता, सापेक्ष घनता"
মানৱ মেপিং উপপাদ্য,मानवी मॅपिंग प्रमेय
কাৰ্য্যৰ নিয়ম,कार्याचा आदर्श
"গোলক, গোলক","गोल, गोल"
গোলাকাৰ স্থানাংক ব্যৱস্থা,गोलाकार समन्वय प्रणाली
গোলাকাৰ মেৰু স্থানাংক,गोलाकार ध्रुवीय समन्वय
গোলাকাৰ ত্ৰিভুজ,गोलाकार त्रिकोण
গোলাকাৰ ত্ৰিকোণমিতি,गोलाकार त्रिकोणमिती
সৰ্পিল,सर्पिल
"বৰ্গ, বৰ্গ","चौरस, चौरस"
"গুৰু, গুৰুবন্ধনী","गुरु, गुरुबंधनी"
বৰ্গ অখণ্ড,चौरस अविभाज्य
বৰ্গক্ষেত্ৰৰ মেট্ৰিক্স,चौरस मॅट्रिक्स
বৰ্গমূল,वर्गमुळ
নমুনা সংগ্ৰহৰ পৰ্যায়,नमुना स्टेज
স্তৰভিত্তিক ফলন,श्रेणीबद्ध कार्य
মানক বিচ্যুতি,प्रमाणित विचलन
ষ্টেণ্ডাৰ্ড ডিফাৰেন্সিয়েল প্ৰডাক্ট,मानक भिन्न उत्पादन
ভাৰসাম্যতা,समतोल
অজ্ঞান বক্ৰ,सुन्न वक्र
অজ্ঞান বিন্দু,सुन्न बिंदू
শ্বক কৰা মূল্য,धक्कादायक मूल्य
"নমুনা, চিত্ৰ","नमुना, आकृती"
পৰিসংখ্যাগত,सांख्यिकीय
পৰিসংখ্যা বিশ্লেষণ,सांख्यिकीय विश्लेषणे
পৰিসংখ্যাগত বিতৰণ,सांख्यिकीय वितरण
পৰিসংখ্যাগত অনুমান,सांख्यिकीय गृहीतक
পৰিসংখ্যাগত আনুমানিককৰণ,सांख्यिकीय अंदाजे
পৰিসংখ্যাগত আৰ্হি,सांख्यिकीय मॉडेल
পৰিসংখ্যাগত জনসংখ্যা,सांख्यिकीय लोकसंख्या
পৰিসংখ্যাগত গুণগত মান নিয়ন্ত্ৰণ,सांख्यिकीय गुणवत्ता नियंत्रण
"পৰিসংখ্যা, পৰিসংখ্যা","आकडेवारी, आकडेवारी"
"অপৰিৱৰ্তিত, স্থিৰ, স্থিৰ, স্থায়ী","न बदलणारा, स्थिर, स्थिर, कायम"
ষ্টেণ্ডিং ষ্টেট সমাধান,स्थायी राज्य उपाय
অধিক প্ৰৱণ মাউন্ট,अधिक प्रवण माउंट्स
ঢাল-আৰোহণ ডিজাইন,उतार-चढाई डिझाइन
ঠেকতম অৱতৰণ,सर्वात उंच कूळ
"ষ্টেপ-ফাংচন, ষ্টেপ-ফাংচন",चरण कार्य
ষ্টাৰলিং ৰেঞ্জ,स्टर्लिंग श्रेणी
"ষ্ট&#39;কেষ্টিক, সম্ভাৱনাবাদী","स्टॉकॅस्टिक, संभाव्य"
সম্ভাৱনাবাদী মেট্ৰিক্স,संभाव्य मॅट्रिक्स
সম্ভাৱনাবাদী আৰ্হি,संभाव्य मॉडेल
সম্ভাৱনামূলক প্ৰগ্ৰেমিং,संभाव्य प्रोग्रामिंग
সম্ভাৱনাবাদী চলক,संभाव्य चल
ষ্টোকছ উপপাদ্য,स्टोक्स प्रमेय
"সৰলৰেখা, সৰলৰেখা, সৰলৰেখা","सरळ रेषा, सरळ रेषा, सरळ रेषा"
"স্তৰৰ লেখচিত্ৰ, বাৰ লেখচিত্ৰ","स्तर चार्ट, बार चार्ट"
"স্তৰবিন্যাস, স্তৰবিন্যাস","स्तरीकरण, स्तरीकरण"
স্তৰযুক্ত নমুনা সংগ্ৰহ কৰা,स्तरित नमुना
"ফ্ল&#39;-লাইন, ষ্ট্ৰিম-লাইন","प्रवाह-रेषा, प्रवाह-रेषा"
চাপ,ताण
শক্তিশালীভাৱে হেলনীয়া কাৰ্য্য,जोरदार कलते कार्य
নিৰন্তৰ হ্ৰাস পাই আহিছে,सतत कमी होत आहे
নিৰন্তৰ বৃদ্ধি,सतत वाढ
অবিৰত অৰ্ডিনেট ফলন,सतत ऑर्डिनेट फंक्शन
ছাত্ৰ পৰীক্ষা (ছাত্ৰ &#39;t&#39; পৰীক্ষা),विद्यार्थी चाचणी (विद्यार्थी &#39;टी&#39; चाचणी)
উপসংগ্ৰহ,उपसंग्रह
উপ-নিৰ্দিষ্টতাবাদী,उप-निर्णयवादी
উপ-অঞ্চল,उप-प्रदेश
"উপশ্ৰেণী, উপগোট, উপগোট","उपवर्ग, उपसमूह, उपसमूह"
ব্যৱধান,मध्यांतर
"উপমেট্ৰিক্স, উপমেট্ৰিক্স","सबमॅट्रिक्स, सबमॅट्रिक्स"
"ফুটনোট, ফুটনোট, ফুটনোট","तळटीप, तळटीप, तळटीप"
উত্তৰাধিকাৰ,उत्तराधिकार
উপগোট,उपसंच
উপজনসংখ্যা,उपलोकसंख्या
সলনি কৰা,बदली
অৰ্ধস্পৰ্শযোগ্য,अर्ध स्पर्शिक
"স্থানান্তৰ কৰা, স্থানান্তৰ কৰা","हस्तांतरित करणे, हस्तांतरित करणे"
"বিয়োগ, বিয়োগ","वजाबाकी, वजाबाकी"
"বিয়োগ, বিয়োগ","वजाबाकी, वजाबाकी"
লাহে লাহে,हळूहळू
প্ৰগতিশীল পাৰ্থক্য,प्रगतीशील भिन्नता
প্ৰগতিশীল সংহতি,प्रगतीशील एकीकरण
পাছৰটো,नंतरचा
সংলগ্ন কৰা হৈছে,संलग्न
"যোগফল, যোগফল, যোগফল ফলাফল, যোগফল","बेरीज, बेरीज, बेरीज, बेरीज, बेरीज"
যোগফল ফলন,बेरीज फंक्शन
সংকলনযোগ্য,संकलित
যোগাসন ব্লক,योग ब्लॉक
সংকলন,संकलन
সংগ্ৰহ সন্মিলন,संकलन अधिवेशन
সংকলন সূত্ৰ,संकलन सूत्र
গ্ৰেড সংগ্ৰহ,ग्रेड संग्रह
সংকলন চিহ্ন,संकलन चिन्ह
যোগ অসীমলৈ,अनंतापर्यंत योग
"idiot, মূৰ্খ","मूर्ख, मूर्ख"
অভাৰছেট,ओव्हरसेट
ছুপাৰছনিক প্ৰবাহ,सुपरसोनिक प्रवाह
পৰিপূৰক কোণ,पूरक कोन
লেকৰ লোমৰ সমতল,lacquered लोकर फ्लॅट
কাৰ্য্যৰ সমৰ্থন,फंक्शनचे समर्थन
"imagine, ধৰি লওক","कल्पना करा, गृहीत धरा"
ওখ,उच्च
কৰ্ণী,करणी
"পৃষ্ঠ, পৃষ্ঠ, পৃষ্ঠ","पृष्ठभाग, पृष्ठभाग, पृष्ठभाग"
পৃষ্ঠীয় অংশ,पृष्ठीय क्षेत्र
পৃষ্ঠা অবিচ্ছেদ্য,पृष्ठ अविभाज्य
আৱৰণ,कव्हर
আৱৰণ,कव्हर
কভাৰ মেপ,कव्हर नकाशा
চিহ্ন,सही करा
প্ৰতীকী যুক্তি,प्रतीकात्मक तर्क
প্ৰতীকী আৰ্হি,प्रतीकात्मक मॉडेल
প্ৰতিসম,सममितीय
সমমিতি,सममितीय
"প্ৰতিসম নিৰ্ণায়ক, প্ৰতিসম নিৰ্ণায়ক","सममितीय निर्धारक, सममित निर्धारक"
প্ৰতিসম পাৰ্থক্য,सममितीय फरक
প্ৰতিসম মেট্ৰিক্স,सममित मॅट्रिक्स
ব্যৱস্থা বিশ্লেষণ ব্যৱস্থা বিশ্লেষণ,प्रणाली विश्लेषण प्रणाली विश्लेषण
ক্ৰমিক নমুনা সংগ্ৰহ,अनुक्रमांक नमुना
"টেবুল, টেবুল","टेबल, टेबल"
"টেবুল, টেবুল","टेबल, टेबल"
অবিচ্ছেদ্য টেবুল,अविभाज्य सारणी
"টেবুলাৰ, সমতল","सारणीबद्ध, सपाट"
টেবুলাৰ ৰূপ,सारणी फॉर्म
"টেবুলাৰ লগাৰিদম, টেবুলাৰ লগাৰিদম","सारणी लॉगरिदम, सारणी लॉगरिदम"
টেবুলত লিখা,सारणी
টেবুলাৰ মানসমূহ,सारणी मूल्ये
টেবুলেচন,सारणी
"টেবুলাৰ, টেবুলাৰ মেচিন, টেবুলাৰ","टॅब्युलेटर, टॅब्युलर मशीन, टॅब्युलर"
"ঠেং, ঠেং","शेपटी, शेपटी"
ঠেংৰ অঞ্চল (বিতৰণৰ),शेपटीचे क्षेत्र (वितरणाचे)
স্পৰ্শ,स्पर्श
"স্পৰ্শক, স্পৰ্শক, স্পৰ্শক, স্পৰ্শক","स्पर्शिका, स्पर्शिका, स्पर्शिका, स्पर्शिका"
লোম সমতল স্পৰ্শ কৰক,फ्लॅट फ्लीस स्पर्श करा
"স্পৰ্শযোগ্য, স্পৰ্শক","स्पर्शिक, स्पर्शिक"
স্পৰ্শক উপাদান,स्पर्शिका घटक
স্পৰ্শক কাটি,स्पर्शिका कट
স্পৰ্শক ৰেখা,स्पर्शरेषा
"স্পৰ্শযোগ্য সমতল, স্পৰ্শযোগ্য সমতল","स्पर्शिक विमान, स्पर्शिक विमान"
স্পৰ্শ জনসংখ্যা,स्पर्श लोकसंख्या
টেপ পাঞ্চ,टेप पंच
টেপ ৰিডাৰ,टेप रीडर
টাউব্ৰিৰ উপপাদ্য,टॉब्रीचे प्रमेय
টেইলৰ উপপাদ্য,टेलर प्रमेय
শ্বেবিশ্বেভৰ দূৰত্ব,Shebyshev अंतर
t-বিতৰণ,टी-वितरण
আন্তঃপ্ৰজাতিৰ শৃংখলা,आंतरप्रजाती मालिका
টেম্প&#39;ৰেল স্থানাংক,ऐहिक निर्देशांक
লৌকিক সম্পৰ্ক,ऐहिक संबंध
সময়ৰ চলক,वेळ चल
টান শক্তি,ताणासंबंधीचा शक्ती
"ফিল্ড, টেনছৰ","फील्ड, टेन्सर"
ক্ষেত্ৰ বিশ্লেষণ,फील्ड विश्लेषण
ক্ষেত্ৰৰ উৎপাদন,फील्ड उत्पादन
অস্থায়ী বিন্যাস,तात्पुरती कॉन्फिगरेशन
ডাক,पोस्ट
নিষেধাজ্ঞা শেষ কৰক,बंदी समाप्त
চূড়ান্ত বেগ ডুব,अंतिम वेग डायव्ह
দশমিক সমাপ্ত কৰা,दशांश समाप्त करणे
ৰেংক মূল্য,रँक मूल्य
ষ্টেপ পাৰ্থক্য,चरण भिन्नता
স্তৰভিত্তিক সংহতি,चरणबद्ध एकीकरण
"ত্ৰিকোণীয়, ত্ৰিকোণীয়","त्रिकोणी, त्रिकोणी"
পৰীক্ষা কৰা হৈছে,चाचणी
ভ্যাৰিয়েন্স একাকাৰীতাৰ পৰীক্ষা,भिन्नता एकजिनसीपणाची चाचणी
পৰীক্ষা কাৰ্য্য,चाचणी कार्य
অনুমান পৰীক্ষণ,गृहीतक चाचणी
তাৎপৰ্য্য পৰীক্ষা,महत्त्व चाचणी
পৰীক্ষাৰ নমুনা,चाचणी नमुना
চতুৰ্ভুজ,टेट्राहेड्रल
চতুৰ্ভুজ কোণ,टेट्राहेड्रल कोन
চতুৰ্ভুজ,चतुर्भुज
উপপাদ্য,प्रमेय
অৱশিষ্ট উপপাদ্য,अवशिष्ट प्रमेय
তাত্ত্বিক চাহিদাৰ ফলন,सैद्धांतिक मागणी कार्य
তাত্ত্বিক বিচ্ছিন্ন বিতৰণ,सैद्धांतिक खंडित वितरण
তাত্ত্বিক ভুল,सैद्धांतिक त्रुटी
তাত্ত্বিক সমন্বয়,सैद्धांतिक समायोजन
তাত্ত্বিক প্ৰণয়ন,सैद्धांतिक सूत्रीकरण
তাত্ত্বিক কম্পাঙ্ক,सैद्धांतिक वारंवारता
"নীতিগতভাৱে, নীতিগতভাৱে","तत्वतः, तत्वतः"
তাত্ত্বিক আৰ্হি,सैद्धांतिक मॉडेल
তাত্ত্বিক প্ৰণয়ন,सैद्धांतिक सूत्रीकरण
সমীকৰণ তত্ত্ব,समीकरण सिद्धांत
ভুল তত্ত্ব,त्रुटी सिद्धांत
মূল্যায়ন তত্ত্ব,मूल्यांकन सिद्धांत
ফাংচন তত্ত্ব,कार्य सिद्धांत
গেম তত্ত্ব,खेळ सिद्धांत
মহাকৰ্ষণ তত্ত্ব,गुरुत्वाकर्षण सिद्धांत
তথ্য তত্ত্ব,माहिती सिद्धांत
প্ৰতিস্থাপন নীতি,प्रतिस्थापन तत्त्व
ছেট তত্ত্ব,सेट सिद्धांत
শাৰী তত্ত্ব,पंक्ती सिद्धांत
তৰংগ তত্ত্ব,लहर सिद्धांत
তাপগতিবিদ্যা,थर्मोडायनामिक
স্ক্ৰু বেংগল,स्क्रू बांगडी
ষ্টেৰিঅ&#39;স্কোপিক,स्टिरिओस्कोपिक
ষ্টেৰিঅ&#39;স্কোপিক ভেক্টৰ বিশ্লেষণ,स्टिरिओस्कोपिक वेक्टर विश्लेषण
ট্ৰাইড শ্ৰেণীবিভাজন,त्रिकूट वर्गीकरण
"প্ৰজেকচন, ড্ৰপ","प्रक्षेपण, ड्रॉप"
"ঠেলা, ঠেলা","जोर, जोर"
"সময়, সময়সীমা, সময়সীমা","वेळ, कालावधी, कालावधी"
সময় অক্ষ,वेळ अक्ष
ক&#39;লা নিৰ্ভৰশীলতা,काळा अवलंबित्व
সময় নিৰ্ভৰশীল গঠন সমীকৰণ,वेळ अवलंबून रचना समीकरण
সময় নিৰ্ভৰশীল প্ৰক্ৰিয়া,वेळ अवलंबून प्रक्रिया
পোষ্টৰ বন্ধৰ সময়,पोस्ट बंद वेळ
সময়ৰ ব্যৱধান,वेळ मध्यांतर
সময় শৃংখলা,वेळ मालिका
সময় শৃংখলা বিশ্লেষণ,वेळ मालिका विश्लेषण
সময় শৃংখলা বিশ্বাস,वेळ मालिका विश्वास
সময় ব্যৱস্থা,वेळ प्रणाली
"সহনশীলতা, সহনশীলতা","सहनशीलता, सहनशीलता"
সমৰ্থন ব্যৱধান,समर्थन अंतराल
সহ-মজিয়া,सह-मजला
"সহনশীলতাৰ সীমা, সহনশীলতাৰ সীমা","सहनशीलता मर्यादा, सहनशीलता मर्यादा"
টপোলজিকেল,टोपोलॉजिकल
টপোলজিকেল দ্বৈততা,टोपोलॉजिकल द्वैत
টপোলজিকেল গোট,टोपोलॉजिकल गट
টপোলজিকেল সমৰূপতা,टोपोलॉजिकल समरूपता
টপোলজিকেল ৰৈখিক স্থান,टोपोलॉजिकल रेखीय जागा
টপোলজিকেলভাৱে,टोपोलॉजिकलदृष्ट्या
ট&#39;প&#39;গ্ৰাফিক মেপিং,टोपोग्राफिक मॅपिंग
টপোলজিকেল বৈশিষ্ট্য,टोपोलॉजिकल गुणधर्म
টপোলজিকেল জনসংখ্যা,टोपोलॉजिकल लोकसंख्या
টপোলজিকেল ভেক্টৰ স্থান,टोपोलॉजिकल वेक्टर स्पेस
"টপোলজি, টপোলজি","टोपोलॉजी, टोपोलॉजी"
"কনভলচন, স্পাম, কনভলচন","आकुंचन, उबळ, आकुंचन"
"বৃত্তাকাৰ কঠিন-আঙঠি, torus","गोलाकार घन-रिंग, टॉरस"
"মুঠ, যোগফল (স.), সম্পূৰ্ণ, সম্পূৰ্ণ (v.)","एकूण, बेरीज (s.), संपूर्ण, पूर्ण (v.)"
সম্পূৰ্ণ ডেৰাইভেটিভ,पूर्ण व्युत्पन्न
নিখুঁত পাৰ্থক্য,परिपूर्ण भिन्नता
সম্পূৰ্ণ অৱভেদ্য সমীকৰণ,संपूर्ण विभेदक समीकरण
পুংখানুপুংখ পৰিদৰ্শন কৰা,कसून तपासणी
সম্পূৰ্ণৰূপে বান্ধ খাই আছে,पूर्णपणे बद्ध
নিখুঁতভাৱে অৰ্ডাৰ কৰা চেট,उत्तम प्रकारे ऑर्डर केलेला सेट
সম্পূৰ্ণ ক্ৰমিককৰণ,पूर्ण अनुक्रमणिका
"ট্ৰেচ কৰা, ট্ৰেচ কৰা (n.), বিন্ধা (n.), ট্ৰেচ কৰা (v.)","ट्रेस करणे, ट्रेस करणे (n.), छेदणे (n.), ट्रेस करणे (v.)"
মেট্ৰিক্স ট্ৰেচ,मॅट्रिक्स ट्रेस
"ট্ৰেচিং, চিহ্নিত কৰা","ट्रेसिंग, मार्किंग"
নিয়ন্ত্ৰণ কাৰ্য্য,नियमन कार्य
"ট্ৰেজেক্টৰী, ট্ৰেজেক্টৰী, ট্ৰেজেক্টৰী","मार्गक्रमण, मार्गक्रमण, मार्गक्रमण"
অতিক্ৰমণীয়,अतींद्रिय
বীজগণিতীয় সমীকৰণ,बीजगणितीय समीकरण
বীজগণিতীয় ফলন,बीजगणितीय कार्य
বীজগণিতীয় সংখ্যা,बीजगणित संख्या
"স্থানান্তৰ, স্থানান্তৰ","हस्तांतरण, हस्तांतरण"
ডিফাৰেন্সিয়েল ফাংচন,विभेदक कार्य
সসীম আগমন,मर्यादित आगमन
অসীম সংখ্যা,मर्यादित संख्या
ভিন্নতা,तफावत
ৰূপান্তৰ সূত্ৰ,रूपांतरण सूत्र
ৰূপান্তৰ মেট্ৰিক্স,परिवर्तन मॅट्रिक्स
স্থানাংকৰ ৰূপান্তৰ,निर्देशांकांचे रूपांतरण
ৰূপান্তৰ কাৰ্য্য,परिवर्तन कार्य
ৰূপান্তৰিত মেট্ৰিক্স,रूपांतरित मॅट्रिक्स
শিপিং সমস্যা,शिपिंग समस्या
ক্ষণিক আচৰণ,क्षणिक आचरण
ক্ষণিক সমাধান,क्षणिक उपाय
ৰোগ বিয়পা অৱস্থা,संसर्ग
ট্ৰেঞ্জিচন মেট্ৰিক্স,संक्रमण मॅट्रिक्स
সংক্ৰামক,सांसर्गिक
পৰিৱৰ্তন নিয়ম,संक्रमण नियम
সংক্ৰামক সম্পৰ্ক,संसर्गजन्य संबंध
সংক্ৰামকতা,संसर्गजन्यता
সংক্ৰামক সমষ্টি,संसर्गजन्य एकूण
বদলিকৰ,हस्तांतरण
পৰিবহণৰ খৰচ,वाहतूक खर्च
পৰিবহণৰ সমস্যা,वाहतूक समस्या
পৰিবহণৰ সময়,वाहतूक वेळ
প্ৰৱেশ সমীকৰণ,प्रवेश समीकरण
ৰূপান্তৰিত মেট্ৰিক্স,रूपांतरित मॅट्रिक्स
মেট্ৰিক্স চলক,मॅट्रिक्स व्हेरिएबल
ট্ৰেন্সপজিচন,हस्तांतरण
অনুপ্ৰস্থ,आडवा
অনুপ্ৰস্থ নিষেধাজ্ঞা,ट्रान्सव्हर्स प्रतिबंध
"অনুপ্ৰস্থ, অনুপ্ৰস্থ","आडवा, आडवा"
অনুপ্ৰস্থ গতি,आडवा वेग
"ট্ৰেপেজিয়াম, ট্ৰেপেজিয়াম","ट्रॅपेझियम, ट्रॅपेझियम"
ট্ৰেপেজ&#39;ইড,ट्रॅपेझॉइड
ট্ৰেপেজিয়াম প্ৰিজম,ट्रॅपेझियम प्रिझम
"চিকিৎসা, চিকিৎসা","उपचार, उपचार"
গছৰ ডায়েগ্ৰাম,वृक्ष आकृती
"ট্ৰেণ্ড, ট্ৰেণ্ড","कल, कल"
ৰাইজ লাইন,उदय ओळ
বৃদ্ধি পোৱা মূল্য,वाढीव मूल्य
triad,त्रिकूट
"পৰীক্ষা, পৰীক্ষা, পৰীক্ষা","चाचणी, चाचणी, चाचणी"
অভিযোগকাৰী কাৰ্য্য,आरोपात्मक कार्य
"ত্ৰিভুজ, ত্ৰিভুজ","त्रिकोण, त्रिकोण"
ত্ৰিভুজ বৈষম্য,त्रिकोण असमानता
বেগ ত্ৰিভুজ,वेग त्रिकोण
ত্ৰিভুজ চিহ্ন,त्रिकोण चिन्ह
ত্ৰিভুজ ব্যৱস্থা,त्रिकोण प्रणाली
ত্ৰিকোণীয়কৰণ,त्रिकोणी
"ত্ৰিকোণীয়, ত্ৰিকোণীয়, ত্ৰিকোণীয়","त्रिकोणी, त्रिकोणी, त्रिकोणी"
ত্ৰিকোণীয় মেট্ৰিক্স,त्रिकोणी मॅट्रिक्स
"ত্ৰিকোণীয়কৰণ, ত্ৰিকোণীয়কৰণ","त्रिकोणी, त्रिकोणी"
triad,त्रिकूट
ত্ৰিবিকৰ্ণী,त्रिविकर्णी
ত্ৰিকোণমিতিক,त्रिकोणमितीय
ত্ৰিকোণমিতিক বক্ৰ,त्रिकोणमितीय वक्र
ত্ৰিকোণমিতিক সমীকৰণ,त्रिकोणमितीय समीकरणे
ত্ৰিকোণমিতিক ফলন,त्रिकोणमितीय कार्य
ত্ৰিকোণমিতিক পৰিচয়সমূহ,त्रिकोणमितीय ओळख
ত্ৰিকোণমিতিক শৃংখলা,त्रिकोणमितीय मालिका
ত্ৰিকোণমিতিক সমাধান,त्रिकोणमितीय समाधान
ত্ৰিকোণমিতিক ৰূপান্তৰ,त्रिकोणमितीय परिवर्तन
ত্ৰিকোণমিতি,त्रिकोणमिती
"ত্ৰিগুণ, ত্ৰিধা, ত্ৰি-, তৃষা, ত্ৰিকা, ত্ৰিয়া","त्रिगुण, त्रिधा, त्रि-, त्रिशाह, त्रिका, त्रिहा"
ট্ৰিপল ইন্টিগ্ৰেচন,तिहेरी एकत्रीकरण
ট্ৰিপল,तिप्पट
bisect,दुभाजक
ট্ৰাইছেকচন,ट्रायसेक्शन
কোণটো দুভাগ কৰক,कोन दुभाजक करा
সূক্ষ্ম ৰূপ,सूक्ष्म देखावा
তুচ্ছ অৱস্থান,फालतू स्थिती
ট্ৰপিক অৱ কেন্সাৰ,कर्कवृत्त
মকৰ ৰাশিৰ ট্ৰপিক,मकरवृत्त
ট্ৰপ&#39;স্ফিয়াৰ,ट्रोपोस्फियर
সঁচা অৰ্থ,खरा अर्थ
true মোড,खरे मोड
"লুনাগ্ৰা, ৰুণ্ডিত","lunagra, rundit"
"ছেদ কৰা শঙ্কু, ছেদ কৰা শঙ্কু","कापलेला शंकू, छाटलेला शंकू"
ভঙা বিতৰণ,खंडित वितरण
ভগ্ন কম্পাঙ্ক বিতৰণ,खंडित वारंवारता वितरण
"বিন্ধা, ছিদ্ৰ কৰা, ঘঁহি, লুনাগ্ৰেভিটি","छेदन करणे, छेदन करणे, घासणे, चंद्राकर्षण"
জৰাজীৰ্ণ,धावपळ
"সঠিকতা, সত্যতা","अचूकता, सत्यता"
সত্য কাৰ্য্য,सत्य कार्य
সত্য টেবুল,सत्य सारणी
সত্যমন,सत्यमन
t-নমুনা,t-नमुना
t-টেষ্ট,टी-चाचणी
বিক্ষিপ্ততা তত্ত্ব,गोंधळ सिद्धांत
টাৰ্ণ পইণ্ট,वळण बिंदू
"টুইচ, টুইষ্ট, টুইষ্ট, টুইষ্ট","twitch, twist, twist, twist"
"টুইষ্টেড বক্ৰ, অসমতাপূৰ্ণ বক্ৰ","वळणदार वक्र, असममित वक्र"
দ্বিমাত্ৰিক,द्विमितीय
দ্বিমাত্ৰিক অবিৰত বিতৰণ,द्विमितीय सतत वितरण
দ্বিমাত্ৰিক ভেক্টৰ,द्विमितीय वेक्टर
দ্বিশ্ৰেণীবিভাজন,द्विवर्गीकरण
দ্বি-পিতৃ-মাতৃৰ পৰিয়াল,द्विपालक कुटुंब
ডাবল খেল,दोन व्यक्तींचा खेळ
দুটা পদক্ষেপৰ পদ্ধতি,दोन चरण पद्धत
দুটা পৰ্যায়ৰ নমুনা সংগ্ৰহ কৰা,दोन-चरण नमुना
ডাবল পইণ্ট সীমা নিষেধাজ্ঞা,दुहेरी बिंदू मर्यादा प्रतिबंध
দুটা ঠেংযুক্ত এফ-টেষ্ট,दोन-पुच्छ F-चाचणी
দুটা ঠেংযুক্ত স্বাভাৱিক পৰীক্ষা,दोन-पुच्छ सामान्य चाचणी
দুটা ঠেংযুক্ত এক্স-টেষ্ট,दोन-पुच्छ X-चाचणी
চূড়ান্ত মূল্য,अंतिम मूल्य
নিৰপেক্ষ মূল্যায়ন,निःपक्षपाती मूल्यांकन
জনসংখ্যাৰ ভ্যাৰিয়েন্সৰ নিৰপেক্ষ অনুমান,लोकसंख्येच्या भिन्नतेचा निःपक्षपाती अंदाज
নিৰপেক্ষ ৰৈখিক অনুমান,निःपक्षपाती रेखीय अंदाज
নিৰপেক্ষ বিন্দু অনুমান,निष्पक्ष बिंदू अंदाज
নিৰপেক্ষ পৰীক্ষা,निष्पक्ष चाचणी
সীমাহীন ভূখণ্ড,अमर्याद प्रदेश
সীমাহীন ছেট,अमर्याद संच
সীমাহীন সমাধান,अमर्याद समाधान
অনিশ্চয়তা নীতি,अनिश्चितता तत्त्व
অ-বাধ্যতা সম্ভাৱনা,गैर-प्रतिबंध संभाव्यता
বাধাপ্ৰাপ্ত আপেক্ষিক সৰ্বোচ্চ,व्यत्यय सापेक्ष कमाल
অগণনযোগ্য,अगणित
অগণনযোগ্য উপগোট,अगणित उपसंच
অনিৰ্দিষ্ট,अनिश्चित
অনিৰ্দিষ্ট সহগ,अनिर्धारित गुणांक
অসমান,असमान
অশ্ৰেণীভুক্ত,अवर्गीकृत
অশ্ৰেণীভুক্ত আস্থা,अवर्गीकृत विश्वास
আনুষ্ঠানিক পোছাক,एकसमान
"একেধৰণৰ ত্বৰণ, স্থিৰ ত্বৰণ","एकसमान प्रवेग, सतत प्रवेग"
ইউনিফৰ্ম বান্ধি,एकसमान बद्ध
একেধৰণৰ অভিসৰণ,एकसमान अभिसरण
একেধৰণৰ অভিমুখীতা,एकसमान अभिमुखता
একে ঘনত্ব,एकसमान घनता
একেধৰণৰ বিতৰণ,एकसमान वितरण
একেধৰণৰ মহাকৰ্ষণ ক্ষেত্ৰ,एकसमान गुरुत्वीय क्षेत्र
"সাদৃশ্য, পৰিৱেশ, পৰিৱেশ-পৰিয়াল","समानता, सभोवतालचा परिसर, कुटुंब"
ইউনিফৰ্ম শ্ৰেষ্ঠ,एकसमान सर्वोत्तम
একেধৰণৰ অবিৰত প্ৰসাৰণ,एकसमान सतत विस्तार
একেধৰণৰ অভিসৰণ,एकसमान अभिसरण
একেধৰণৰ শক্তি পৰীক্ষা,एकसमान ताकद चाचणी
একেধৰণৰ গতি,एकसमान हालचाल
একেধৰণৰ সম্ভাৱনা বিতৰণ,एकसमान संभाव्यता वितरण
uniform move,एकसमान हालचाल
একেধৰণৰ অৱস্থান,एकसमान स्थिती
একচেটিয়া অধিকাৰ,एकाधिकार
মনোমিটাৰ,मोनोमीटर
মনোমিটাৰ মেট্ৰিক্স,मोनोमीटर मॅट्रिक्स
মনোমিটাৰ বৈশিষ্ট্য,मोनोमीटर गुणधर्म
"সংঘ, সংঘ, কাকতলীয়া","संघटन, संघटन, योगायोग"
উপগোটৰ পৰিয়ালৰ সংঘ,उपसंचांचे कौटुंबिक संघ
গোটৰ সংমিশ্ৰণ,संचांचे संयोजन
অনন্য গণনা প্ৰদেশ,अद्वितीय गणन प्रांत
একক গুণনীয়ক উপপাদ্য,अद्वितीय घटकीकरण प्रमेय
অনন্যভাৱে নিৰ্ধাৰিত,अद्वितीयपणे निर्धारित
স্বকীয়তা,वेगळेपणा
সমাধানৰ স্বকীয়তা,समाधानाची विशिष्टता
স্বকীয়তা সমস্যা,विशिष्टता समस्या
স্বকীয়তা উপপাদ্য,विशिष्टता प्रमेय
অনন্য সমাধান,अद्वितीय उपाय
একক ভেক্টৰ,अद्वितीय वेक्टर
"একক, একক, একক, একক, একক, একক, একক, , বিপৰীত","एकक, एकक, एकक, एकक, एकक, एकक, एकक, एकक, व्यस्त"
একক,अविवाहित
একক গোট,एकच गट
একক মেট্ৰিক্স,एकल मॅट्रिक्स
একক পদ্ধতি,एकल पद्धत
ইউনিট বল,युनिट बॉल
"একক কোষ, একক কোষ, একক কোষ","युनिट सेल, युनिट सेल, युनिट सेल"
একক বৃত্ত,युनिट वर्तुळ
সংশ্লিষ্ট উপাদান,संबंधित घटक
একক কাৰ্য্য,युनिट कार्य
