Odiya,Telugu
ଟିକସ ରିହାତି,పన్ను మినహాయింపు
ଟିକସ ମସଲା,పన్ను ఎగవేత
ଟିକେ ଛାଡ,పన్ను మినహాయింపు
ଟିକସମୁକ୍ତ,పన్ను రహిత
କର ଆଦାୟ,పన్ను చెల్లింపుదారు
ଟିକସ ରିହାତି,పన్ను రిబేటు
ଟିକେ ରିଟର୍ଣ୍ଣ,పన్ను రిటర్న్
ଟିକସ ପ୍ରେରଣା,పన్ను షెడ్యూల్
ଦଳ ଆତ୍ମା,జట్టు స్పూర్తి
ଦଳ କାର୍ଯ୍ୟ,జట్టు పని
ଚିରି ଗ୍ୟାସ୍ |,భాష్ప వాయువు
ଯାନ୍ତ୍ରିକ |,సాంకేతిక
ଯାନ୍ତ୍ରିକ ଉପଦେଶ |,సాంకేతిక సలహా
ବ Technical ଷୟିକ କଲେଜ |,సాంకేతిక కళాశాల
ଯାନ୍ତ୍ରିକ ତଥ୍ୟ |,సాంకేతిక సమాచారం
ଯାନ୍ତ୍ରିକ ପୋଷ୍ଟ |,సాంకేతిక పోస్ట్
ଯାନ୍ତ୍ରିକ ଯୋଗ୍ୟତା |,సాంకేతిక అర్హత
ଯାନ୍ତ୍ରିକ ଦକ୍ଷତା |,సాంకేతిక నైపుణ్యం
ଯାନ୍ତ୍ରିକ ଶବ୍ଦ,సాంకేతిక పదం
ଯାନ୍ତ୍ରିକ ତାଲିମ |,సాంకేతిక శిక్షణ
ଟେକ୍ନିସିଆନ୍,సాంకేతిక నిపుణుడు
କ techni ଶଳ |,టెక్నిక్
ଟେକ୍ନିକ୍,టెక్నోక్రసీ
ଟେକ୍ନୋଣ୍ଟ,టెక్నోక్రాట్
ବ techony ପକ୍ଷୀ |,సాంకేతిక
ଟେକ୍ନୋଲୋଜିଷ୍ଟ୍ରିଷ୍ଟ,సాంకేతిక నిపుణుడు
ଟେକ୍ନୋଲୋଜି,సాంకేతికం
ଟେଲିଚିଙ୍ଗ୍,టెలిబ్యాంకింగ్
ଟେଲିଗ୍ରାମ,టెలిగ్రామ్
ଟେଲିଗ୍ରାଫିକ୍ ଠିକଣା,టెలిగ్రాఫిక్ చిరునామా
ଟେଲିଗ୍ରାଫି,టెలిగ్రఫీ
ଟେଲି ପ୍ରିଣ୍ଟର୍ ବାର୍ତ୍ତା |,టెలిప్రెంటర్ సందేశం
ଟେଲିଭିଜନ |,టెలివిజన్
ଟେଲିୱିଚ୍,టెలివర్కింగ్
ଟେଲାଇକ୍,టెలిక్స్
ଟେଲର୍,టెల్లర్
ସ୍ୱଭାବ,కోపం
ସ୍ୱାଗତ,స్వభావం
ସ୍ୱଭାବିକ,స్వభావం
ତାପମାତ୍ରା,ఉష్ణోగ్రత
ଟେମ୍ପୋ |,టెంపో
ଅସ୍ଥାୟୀ,తాత్కాలిక
ଅସ୍ଥାୟୀ ଅଗ୍ରଗତି |,తాత్కాలిక ముందస్తు
ଅସ୍ଥାୟୀ ନିଯୁକ୍ତ |,తాత్కాలిక నియామకం
ଅସ୍ଥାୟୀ ଅକ୍ଷମତା |,తాత్కాలిక వైకల్యం
ଅସ୍ଥାୟୀ ପୋଷ୍ଟ |,తాత్కాలిక పోస్ట్
ଅସ୍ଥାୟୀ ପ୍ରତିବନ୍ଧକ |,తాత్కాలిక పరిమితి
ଅସ୍ଥାୟୀ ଖାଲିତା |,తాత్కాలిక ఖాళీ
ପ୍ରଲୋଭନ,టెంప్టేషన్
ଅନୁପଯୁକ୍ତ,టేనబుల్
ଆନାକିନିଟି |,చిత్తశుద్ధి
ଭଡା,అద్దె
ଭଡାଟିଆ,అద్దెదారు
ପ୍ରବୃତ୍ତି,ధోరణి
ଟେଣ୍ଡର,టెండర్
ଟେଣ୍ଡର ବକ୍ସ |,టెండర్ బాక్స్
ଟେଣ୍ଡର,టెండరర్
ଟେଣ୍ଡର ବିଜ୍ଞପ୍ତି |,టెండర్ నోటీసు
ପରୀକ୍ଷାମୂଳକ |,అస్థిరమైనదనే
ଉପସନ୍ତ,పదవీకాలం
ଦେଶର ଉପଦେଶ,భూమి పదవీకాలం
କାର୍ଯ୍ୟାଳୟର କାର୍ଯ୍ୟକାଳ |,పదవీకాలం
ପୋଷ୍ଟର ଉପସାଗଣୀ |,పోస్ట్ పదవీకాలం
କାର୍ଯ୍ୟର ଉପଦେଶ,పని పదవీకాలం
ଉପସନ୍ତ ପୋଷ୍ଟ,పదవీకాల పోస్ట్
ଶବ୍ଦ,పదం
ଟର୍ମିନାଲ୍,ముగింపు
ଟର୍ମିନାଲ୍ (ରିପୋର୍ଟ ଇତ୍ୟାଦି),టెర్మినల్ (నివేదిక మొదలైనవి)
ଟର୍ମିନାଲ୍ ଟ୍ୟାକ୍ସ |,టెర్మినల్ పన్ను
ସମାପ୍ତି,ముగింపు
ସମାପ୍ତି ଧାରା,ముగింపు నిబంధన
ସମାପ୍ତି ବିଜ୍ଞପ୍ତି |,ముగింపు నోటీసు
ସେବା ସମାପ୍ତି,సేవ యొక్క ముగింపు
ଶବ୍ଦ,పరిభాష
ଟର୍ମ an ଣ,టర్మ్ లోన్
କାର୍ଯ୍ୟକାଳର ଅବଧି,పదవీకాలం
ସର୍ତ୍ତାବଳୀ,నిబంధనలు
ସର୍ତ୍ତାବଳୀ,నిబంధనలు మరియు షరతులు
ବିତରଣର ସର୍ତ୍ତାବଳୀ,పంపించటానికి షరతులు
ସନ୍ଦର୍ଭ ସର୍ତ୍ତାବଳୀ,సూచన నిబంధనలు
ସେବା ସର୍ତ୍ତାବଳୀ,సేవా నిబంధనలు
ଅଞ୍ଚଳ,భూభాగం
ଆତଙ୍କ,భీభత్సం
ଆତଙ୍କବାଦ,ఉగ్రవాదం
ଆତଙ୍କବାଦୀ,ఉగ్రవాది
ଟେର୍ଟିଆରି ଲାଭ,తృతీయ ప్రయోజనం
ପରୀକ୍ଷା,పరీక్ష
ନିୟମ,నిబంధన
ପରୀକ୍ଷା ଚାର୍ଜ,పరీక్ష ఛార్జ్
ପରୀକ୍ଷା ଯାଞ୍ଚ |,పరీక్ష తనిఖీ
ପରୀକ୍ଷକ,టెస్టర్
ସାକ୍ଷ୍ୟ ଦିଅ,సాక్ష్యం
ସାକ୍ଷ୍ୟ,యోగ్యతా పత్రము
ସାକ୍ଷ୍ୟ,సాక్ష్యం
ପରୀକ୍ଷା ରିପୋର୍ଟ,పరీక్ష నివేదిక
ପାଠ,వచనం
ଧନ୍ୟବାଦ,ధన్యవాదాలు
ଥିମ୍,థీమ్
ଥେରାପି,చికిత్స
ତୃତୀୟ ବ୍ୟକ୍ତି,మూడవ పార్టీ
ପୁରା,పూర్తిగా
ଭାବପ୍ରବଣ,శ్రద్ద
ଧମକ,బెదిరింపు
ଥ୍ରିଫ୍ଟ |,పొదుపు
ମାଧ୍ୟମରେ,ద్వారా
ବାହାରକୁ ଫୋପାଡ,విసిరి వేయి
ଆଙ୍ଗୁଠି ଭାବନା |,బొటనవేలు ముద్ర
ସଂଖ୍ୟାଗରିଷ୍ଠତା,మెజారిటీ
ଟିକେଟ୍,టికెట్
ବାନ୍ଧ |,టై
ବନ୍ଧା loan ଣ,టైడ్ లోన్
ଶିରୋନାମା,టైర్
ଟିଲ୍ଟ,వంపు
ସମୟ,సమయం
ସମୟ ଅନୁମତିପ୍ରାପ୍ତ |,సమయం అనుమతించబడింది
ସମୟ ବାରଣ କରାଯାଇଛି |,సమయం నిరోధించబడింది
ସମୟ ସୀମା,నిర్ణీత కాలం
ସମୟ କାର୍ଡ,టైమ్ కార్డ్
ସମୟ ଜମା (= ସ୍ଥିର ଜମା),టైమ్ డిపాజిట్ (= స్థిర డిపాజిట్)
ସମୟ ରଖେ |,సమయం ఉంచడం
ସମୟ ସୀମା,నిర్ణీత కాలం
ସମୟ ସରିଲା,సమయం ఆఫ్
ସମୟ ଅତିକ୍ରମ କରନ୍ତୁ |,సమయం అధిగమిస్తుంది
ଟାଇମେଡ୍ ପ୍ରୋଗ୍ରାମ୍ |,సమయం ముగిసిన ప్రోగ్రామ్
ସମୟ ହାର,సమయ రేటు
ସମୟ ରେକର୍ଡିଂ ମେସିନ୍ |,టైమ్ రికార్డింగ్ మెషిన్
ସମୟ ସ୍କେଲ,సమయ స్కేల్
ସମୟ ନିରନ୍ତର |,సమయ ప్రణాళిక
ସମୟ ଷ୍ଟାମ୍ପ୍ |,టైమ్ స్టాంప్
ସମୟ ଅଧ୍ୟୟନ ଉପକରଣ |,సమయ అధ్యయన పరికరాలు
ସମୟ ସାରଣୀ |,సమయ పట్టిక
ସମୟ,టైమింగ్
ଟିପ୍ସ,చిట్కాలు
ଆଖ୍ୟା,శీర్షిక
ଆଖ୍ୟା ଧାରକ |,టైటిల్ హోల్డర్
ଶୌଚାଳୟ,"ముఖము కడుగుకొని, తలదువ్వుకొని, దుస్తులు ధరించు పద్ధతి"
ଟୋକେନ୍,టోకెన్
ଟୋକେନ୍ ସଦସ୍ୟ |,టోకెన్ సభ్యుడు
ଟୋକେନ୍ ଦରମା |,టోకెన్ పే
ଟୋକେନ୍ ଷ୍ଟ୍ରାଇକ୍ |,టోకెన్ సమ్మె
ସ୍ୱର,టోన్
ସ୍ୱର ତଳକୁ,గొంతు తగ్గించు
ସ୍ୱର,టోన్ అప్
ସାଧନ,సాధనం
ଟୁଲ୍ ଡାଉନ୍ ଷ୍ଟ୍ରାଇକ୍ |,టూల్ డౌన్ సమ్మె
ଶୀର୍ଷ,టాప్
ବିଷୟ,అంశం
ଶୀର୍ଷ ସ୍ତରର ନିଷ୍ପତ୍ତି |,ఉన్నత స్థాయి నిర్ణయం
ଶୀର୍ଷିକ ପରିଚାଳନା,ఉన్నతస్థాయి పాలకవర్గం
ଶୀର୍ଷ,పైభాగం
ଶୀର୍ଷିକୀ,అగ్ర అధికారి
ଟପୋଗ୍ରାଫି |,స్థలాకృతి
ଶୀର୍ଷ ପ୍ରାଥମିକତା,అత్యంత ప్రధానమైన
ଶୀର୍ଷା ର୍ୟାଙ୍କିଙ୍ଗ୍ |,టాప్ ర్యాంకింగ్
ପରମ ଗୁପ୍ତ କଥା,అతి రహస్యం
ନିର୍ଯାତନା,హింస
ସମୁଦାୟ,మొత్తం
ମୋଟ ସେବା,మొత్తం సేవ
କଠିନ,కఠినమైనది
ଭ୍ରମଣ,పర్యటన
ଟୁର୍ ପ୍ରୋଗ୍ରାମ୍,టూర్ ప్రోగ్రాం
ଟୁର୍ ରିପୋର୍ଟ,టూర్ రిపోర్ట్
ଟାଉଟ୍,టౌట్
ସହର,పట్టణం
ଟାଉନସିପ୍,టౌన్షిప్
ଟ୍ରାସ,జాడ కనుగొను
ଟ୍ରାକ୍ଟ |,ట్రాక్ట్
ଟ୍ରାକସନ,ట్రాక్షన్
ବାଣିଜ୍ୟ ଚୁକ୍ତି |,వాణిజ్య ఒప్పందం
ବାଣିଜ୍ୟ ଶିକ୍ଷା,వాణిజ్య సంఘం
ପରମ୍ପରା |,సాంప్రదాయం
ଟ୍ରେନ୍,రైలు
ପ୍ରଶିକ୍ଷାର୍ଥୀ,ట్రైనీ
ପ୍ରଶିକ୍ଷନ,ట్రైనీషిప్
ପ୍ରଶିକ୍ଷକ,శిక్షకుడు
ତାଲିମ,శిక్షణ
ତାଲିମ କେନ୍ଦ୍ର,శిక్షణా కేంద్రం
ସହମୂଳକ ରହସ୍ୟ,శిక్షణ కళాశాల
ତାଲିମ ବିଭାଗ,శిక్షణా విభాగం
ତାଲିମ ଇନଷ୍ଟିଚ୍ୟୁଟ୍ |,శిక్షణా సంస్థ
ତାଲିମ ଅବଧି,శిక్షణా సమయం
ତାଲିମ କାର୍ଯ୍ୟକ୍ରମ,శిక్షణా కార్యక్రమం
ତାଲିମ ୟୁନିଟ୍ |,శిక్షణా యూనిట్
ଗୁଣ,లక్షణం
ଦେଶଦ୍ରୋହୀ,దేశద్రోహి
ଶାନ୍ତି |,ప్రశాంతత
କାରବାର,లావాదేవీ
ବ୍ୟବସାୟର କାରବାର,వ్యాపారం యొక్క లావాదేవీ
ଟ୍ରାନ୍ସକ୍ରିପସନ୍,ట్రాన్స్క్రిప్షన్
ସ୍ଥାନାନ୍ତର,బదిలీ
ସ୍ଥାନାନ୍ତରଯୋଗ୍ୟ ସାମଗ୍ରୀ |,బదిలీ చేయగల వస్తువులు
ସ୍ଥାନାନ୍ତର ପ୍ରବେଶ,బదిలీ ఎంట్రీ
ସ୍ଥାନାନ୍ତର ଦେୟ,బదిలీ రుసుము
ସ୍ମାରକପତ୍ର ସ୍ଥାନାନ୍ତର କରନ୍ତୁ |,బదిలీ మెమోరాండం
ଡେପୁଟେସନ୍ କୁ ସ୍ଥାନାନ୍ତର |,డిప్యుటేషన్‌పై బదిలీ
ସ୍ଥାନାନ୍ତର ଆଦେଶ,బదిలీ ఆర్డర్
ସଂକ୍ରମଣ,పరివర్తన
ଗମନାଗମନ,రవాణా
ଗମନାଗମନ ଡ୍ୟୁଟି |,రవాణా విధి
କ୍ରାନ୍ତିକାରୀ,పరివర్తన
ଗମନାଗମନ ପାସ୍ |,ట్రాన్సిట్ పాస్
ଗମନାଗମନ ଭିସା |,ట్రాన్సిట్ వీసా
ଗମନାଗମନ କର୍ମଶାଳା |,రవాణా వర్క్‌షాప్
ଅନୁବାଦ,అనువాదం
ଅନୁବାଦକ,లిప్యంతరీకరణ
ସଂକ୍ରମଣ,ప్రసార
ପ୍ରସାରଣ,ప్రసారం
ପରିବହନ,రవాణా
ପରିବହନ ଭତ୍ତା,రవాణా భత్యం
ପରିବହନ,రవాణా
ସ୍ଥାନାନ୍ତର,బదిలీ
ଜାଲ,ఉచ్చు
ଭ୍ରମଣ,ప్రయాణం
ଭ୍ରମଣ ଖର୍ଚ୍ଚ,ప్రయాణ ఖర్చులు
ଭ୍ରମଣକାରୀଙ୍କ ଚେକ୍ |,యాత్రికుల చెక్
ଭ୍ରମଣ ଭତ୍ତା,ప్రయాణ భత్యం
ଭ୍ରମଣ ଭତ୍ତା ବିଲ୍ |,ప్రయాణ భత్యం బిల్లు
ଭ୍ରମଣ ବନ୍ଦ,ప్రయాణ రాయితీ
ବିଶ୍ୱାସଘାତକତା,ద్రోహం
ଦେଶଦ୍ରୋହ,రాజద్రోహం
ଭଣ୍ଡାର,ట్రెజరీ
ଭଣ୍ଡାର ବେଞ୍ଚ |,ట్రెజరీ బెంచ్
ଟ୍ରେଜେରୀ ଜମା ରସିଦ (T.D.R।),ట్రెజరీ డిపాజిట్ రశీదు (T.D.R.)
ଭଣ୍ଡାର ରସିଦ |,ట్రెజరీ రశీదు
ଭଣ୍ଡାର ଭାଉଚର |,ట్రెజరీ వోచర్
ଚିକିତ୍ସା କର |,చికిత్స
ଚୁକ୍ତି,ఒప్పందం
ପ୍ରତ୍ୟର୍ପଣର ଚିକିତ୍ସା |,అప్పగించే ఒప్పందం
ଟ୍ରେକ୍,ట్రెక్
ଟ୍ରେଣ୍ଡ,ధోరణి
ଅପରାଧ,అతిక్రమణ
ପରୀକ୍ଷା,ట్రయల్
ପରୀକ୍ଷା ବାଲାନ୍ସ,ట్రయల్ బ్యాలెన్స్
ପରୀକ୍ଷା ସମୟ,ట్రయల్ వ్యవధి
ଆଦିବାସୀ କ୍ଷେତ୍ର ବିକାଶ |,గిరిజన ప్రాంత అభివృద్ధి
ଆଦିବାସୀ କଲ୍ୟାଣ |,గిరిజన సంక్షేమం
ଜନଜାତି,తెగ
ଟ୍ରାର୍କନାଲ |,ట్రిబ్యునల్
ଶ୍ରଦ୍ଧାଞ୍ଜଳି,నివాళి
ଟ୍ରିମ୍,ట్రిమ్
ଯାତ୍ରା,ట్రిప్
ତ୍ରିପାକ୍ଷିତା,త్రైపాక్షిక
ଟ୍ରିପଲ୍,ట్రిపుల్
ତ୍ରିପାଠୀ,త్రిపాది
ପ୍ରକୃତ କପି |,నిజమైన కాపీ
ଟ୍ରଙ୍କ୍ କଲ୍ |,ట్రంక్ కాల్
ବିଶ୍ୱାସ,నమ్మకం
ଟ୍ରଷ୍ଟି,ధర్మకర్త
ବିଶ୍ୱାସଯୋଗ୍ୟ,నమ్మదగినది
ମନା କରିବା,తిరస్కరించు
ଟର୍କି,టర్న్‌కీ ప్రాతిపదిక
ପ ରି ଣ ତ ହେ ବା,టర్న్-అవుట్
କାରବାର,టర్నోవర్
ନିରର୍ଥକ,టర్పుట్యూడ్
ପରୀହାଜ,ట్యూటలేజ్
ଯାଆଁଳା ସହର |,ట్విన్ సిటీ
ଯାଆଁଳା ଅଂଶୀଦାର ଆଧାର |,ట్విన్ షేరింగ్ ప్రాతిపదిక
ଟାଇପ୍ କରନ୍ତୁ |,రకం
ପ୍ରଶ୍ନଗୁଡିକ,టైప్‌స్క్రిప్ట్
ଟାଇପ୍ ରାଇଟର୍ |,టైప్‌రైటర్
Sypletiting,టైప్‌రైటింగ్
ସାଧାରଣ,సాధారణ
ଟାଇପ୍ କରିବା,టైపింగ్
ଟାଇପିଂ ମେସିନ୍ |,టైపింగ్ మెషిన్
ଟାଇପ୍ କରିବା,టైపింగ్ పూల్
ଟାଇପୋଗ୍ରାଫିକ୍ ତ୍ରୁଟି |,టైపోగ్రాఫికల్ లోపం
ଅଲଟର ଉଦ୍ଦେଶ୍ୟ |,నిగూఢ ఉద్దేశ్యంగా
ଚରମ,అంతిమంగా
ଚରମ ପରିବହନକାରୀ |,అల్టిమేట్ సరుకు
ଚରମ ମୂଲ୍ୟ,అంతిమ ఖర్చు
ଚରମ ଲକ୍ଷ୍ୟ |,అంతిమ లక్ష్యం
ପରିଶେଷରେ,అంతిమంగా
ଚରମ ଉଦ୍ଦେଶ୍ୟ |,అంతిమ లక్ష్యం
ଅଲ୍ଟିମାଟମ୍ |,అల్టిమేటం
ଅଲ୍ଟିମୋୋ |,అల్టిమో
ଅତିବାହୀର,అతినీలలోహిత
ଅମ୍ପାୟାର,అంపైర్
ଗ୍ରହଣୀୟ ନୁହେଁ |,ఆమోదయోగ్యం కాదు
ଅସଂଗଠିତ ବ୍ୟାଗେଜ୍ |,సహకరించని సామాను
ଅଜ୍ଞାତ,అన్‌ఎయిడెడ్
ଅସ୍ପଷ୍ଟ |,నిస్సందేహంగా
ଉପସ୍ଥାପନା |,ఏకాభిప్రాయం
ବାଧ୍ୟତାମୂଳକ |,ఏకగ్రీవ
ବାଧ୍ୟତାମୂଳକ ନିଷ୍ପତ୍ତି,ఏకగ్రీవ నిర్ణయం
ଅସମ୍ମାନ,నిస్సారంగా
ସଂଲଗ୍ନ ହୋଇନାହିଁ |,అటాచ్ చేయబడలేదు
ଅନଧିକୃତ |,అనధికార
ଏଡିବାଯୋଗ୍ୟ |,అనివార్యమైనది
ଏଡିବାଯୋଗ୍ୟ ପରିସ୍ଥିତି |,అనివార్య పరిస్థితులు
ଅନାବଶ୍ୟକ ବିଳମ୍ବ |,అనివార్య ఆలస్యం
ଅଗ୍ରଗାମୀ,అనాలోచిత
ଅଯଥା,అన్‌కాష్ చేయలేదు
ଅନିଶ୍ଚିତତା |,అనిశ్చితంగా
ଅଶିକ୍ଷିତ |,క్లెయిమ్ చేయబడలేదు
ଅଶିକ୍ଷିତ ବ୍ୟାଗେଜ୍ |,క్లెయిమ్ చేయని సామాను
ଅନାବଶ୍ୟକ |,వర్గీకరించనిది
ଅସାଧାରଣ,అంగీకరించలేదు
ଅସାଧାରଣ,అసాధారణం
ଆପୋଷ ବୁ .ାମଣା |,రాజీలేనిది
ସର୍ତ୍ତମୂଳକ |,బేషరతు
ଅବିଭକ୍ତ |,ధృవీకరించబడలేదు
ଅବିଶ୍ୱାସନୀୟ ରିପୋର୍ଟ |,ధృవీకరించని నివేదిక
ଅସାମ୍ବିଧାନିକ |,రాజ్యాంగ విరుద్ధం
ଅବିଭକ୍ତ,నిరంతరాయంగా
ଅନିୟନ୍ତ୍ରିତ |,అనియంత్రిత
ଅବିଭକ୍ତ,ధృవీకరించబడలేదు
ଅଣସଂରକ୍ଷିତ ଚାହିଦା |,వెలికితీసిన డిమాండ్
ଅବାଞ୍ଛିତ,డేటెడ్
ଅବିଭକ୍ତ ଅକ୍ଷର |,పంపిణీ చేయని లేఖ
ତଳେ |,కింద
ତଳେ |,తక్కువ వయస్సు
ମୂଲ୍ୟାଙ୍କନ ଅଧୀନରେ |,అసెస్‌మెంట్ కింద
ବିଲିଂ ଅଧୀନରେ |,బిల్లింగ్ కింద
ପୋଷ୍ଟିଂ ସାର୍ଟିଫିକେଟ୍ ଅଧୀନରେ |,పోస్టింగ్ సర్టిఫికేట్ కింద
ବିଚାରରେ,పరిశీలనలో ఉన్నది
ଅଣ୍ଡରକ୍ରମ୍ପେସନ୍ |,అండర్ కన్సప్షన్
ଆଚ୍ଛାଦିତ |,అభివృద్ధి చెందలేదు
ନିୟୋଜିତ ନିୟୋଜିତ |,ఉద్యోగం కింద
ରୋଜଗାର ଅଧୀନରେ,ఉపాధి కింద
ଅଣ୍ଡର ଆକଳନ,తక్కువ అంచనా
ପରୀକ୍ଷା ଅଧୀନରେ,పరీక్ష కింద
ସ୍ନାତକୋତ୍ତର,అండర్ గ్రాడ్యుయేట్
ଭୂତଳ,భూగర్భ
ଅଣ୍ଡର-ହାତ ଡିଲ୍ |,అండర్-హ్యాండ్ డీలింగ్
ଇନଭଏସିଂ ଅଧୀନରେ |,ఇన్వాయిస్ కింద
ଅଣ୍ଡରଲାଇନ୍ |,అండర్లైన్
ଅଣ୍ଡର-ମାନେଡ୍ |,అండర్ మ్యాన్
ତଳେ ଦିଆଯାଇଥିବା ଦେୟ |,అండర్ పెయిడ్
ଅଣ୍ଡର ଜନସଂଖ୍ୟା,తక్కువ జనాభా
ଉତ୍ପାଦନରେ |,అండర్ ప్రొడక్షన్
ରେଫରେନ୍ସ ଅଧୀନରେ |,సూచన కింద
ଅଣ୍ଡରଟେଡ୍ |,సంతకం చేయలేదు
ବୁ understanding ିବା,అవగాహన
ଦାୟିତ୍,చేపట్టండి
ଦାୟିତ୍,చేపట్టడం
ପ୍ରାଥମିକ |,అండర్‌ట్రియల్
ଅଣ୍ଡର-ବ୍ୟବହାର,తక్కువ వినియోగం
ଅଣ୍ଡରଲାଇନ୍ |,తక్కువ విలువ
ଅବାଞ୍ଛିତ |,అవాంఛనీయ
ଅବ୍ୟବହୃତ |,అప్రధానమైన
ଅବିଭକ୍ତ loan ଣ |,అవాంఛనీయ రుణం
ଅବିଭକ୍ତ,నిర్వివాదమైనది
ଅବିଭାଜିତ |,అవిభక్త
ନିଷ୍ଠୁର ଭାବରେ |,నిస్సందేహంగా
ଅଯଥା,అనవసరమైన
ଅଯଥା ବିଳମ୍ବ |,అనవసరమైన ఆలస్యం
ଅଯଥା ପ୍ରଭାବ,అనుచిత ప్రభావం
ଅଯଥା ଆୟ,తెలియని ఆదాయం
ଅନିଷ୍ଟର୍ଥ,వెలికితీసినది
ଅବିଭକ୍ତ,అనాలోచిత
ବେକାରୀ,నిరుద్యోగం
ଅସମାନ ଭୂମି,అసమాన భూమి
ଅପ୍ରତ୍ୟାଶିତ ବିଳମ୍ବ |,Unexpected హించని ఆలస్యం
ଅପ୍ରତ୍ୟାଶିତ |,కనిపెట్టబడని
ଅନ୍ୟାୟ,అన్యాయం
ଅନ୍ୟାୟ ବହିଷ୍କାର,అన్యాయమైన తొలగింపు
ଅନ୍ୟାୟ ଶ୍ରମ ଅଭ୍ୟାସ |,అన్యాయమైన కార్మిక పద్ధతులు
ଅନ୍ୟାୟ ଅର୍ଥ |,అన్యాయమైన అర్థం
ଅନୁତାପ,అననుకూలమైన
ଅନୁପଯୁକ୍ତ,అనర్హమైనది
ପଦୋନ୍ନତି ପାଇଁ ଅନୁପଯୁକ୍ତ |,ప్రమోషన్ కోసం అనర్హమైనది
ଅସମ୍ମାନ |,Fore హించనిది
ଅସୁରକ୍ଷିତ ଦେୟ |,Fore హించని ఆరోపణలు
ଅସୁରକ୍ଷିତ ପରିସ୍ଥିତି |,Fore హించని పరిస్థితులు
ସହୀୟମାନ,యునికామెరల్
ୟୁନିକିଆରାଲ୍ ବିଧାନସଭା |,యునికామెరల్ లెజిస్లేచర్
ଏକୀକରଣ,ఏకీకరణ
ୟୁନିଫାଏଡ୍ ସ୍କେଲ୍ |,ఏకీకృత స్కేల్
ୟୁନିଫର୍ମ,యూనిఫాం
ୟୁନିଫର୍ମ ବୃଦ୍ଧି |,ఏకరీతి పెరుగుదల
ସମାନତା,ఏకరూపత
ଅବିଭକ୍ତ |,ఏకపక్ష
ଏକପାଖିଆ କାର୍ଯ୍ୟ |,ఏకపక్ష చర్య
ନିରବଚ୍ଛିନ୍ନ ଶକ୍ତି ଯୋଗାଣ |,నిరంతరాయంగా విద్యుత్ సరఫరా
ନିରବଚ୍ଛିନ୍ନ ସେବା |,నిరంతరాయ సేవ
ସଂଘ,యూనియన్
ସଂଘ,యూనియన్
ସଂକ୍ରମଣ ତାଲିକା,యూనియన్ జాబితా
ସଂକ୍ରମଣ ଅଞ୍ଚଳ,యూనియన్ భూభాగం
ଅନନ୍ୟ |,ఏకైక
ଏକକ,యూనిట్
ଏକକ,ఏకీకృత
ମିଳିତ,యునైటెడ్
ଏକତା,ఐక్యత
ସର୍ବଭାରତୀୟ |,యూనివర్సల్
ଅନ୍ୟାୟ,అన్యాయం
ବେଆଇନ୍ |,చట్టవిరుద్ధం
ବେଆଇନ ଉଦ୍ଦେଶ୍ୟ |,చట్టవిరుద్ధమైన ప్రయోజనం
ଅସୀମିତ |,అపరిమిత
ଅସୀମିତ ଶକ୍ତି |,అపరిమిత శక్తి
ତାଲିକାଭୁକ୍ତ,జాబితా చేయబడలేదు
ଅନଲୟାରଣ,అన్‌లోడ్
ଅବିବାହିତ,అవివాహితుడు
ଅପ୍ରାକୃତିକ |,అసహజమైన
ଅପ୍ରାକୃତିକ ମୃତ୍ୟୁ |,అసహజ మరణం
ଅନାବଶ୍ୟକ |,అనవసరమైన
ଅନ of ପଚାରିକ,అనధికారిక
ଅନ of ପଚାରିକ ଚିଠି,అనధికారిక లేఖ
ଅନ of ପଚାରିକ ଟିପ୍ପଣୀ |,అనధికారిక గమనిక
ଅନ of ପଚାରିକ ଧର୍ମଘଟ,అనధికారిక సమ్మె
ଅସମ୍ଭବ,అన్‌హోస్డ్
ଅନାଦେୟ ମଜୁରୀ |,చెల్లించని వేతనాలు
ଅପ୍ରତ୍ୟାଶିତ,అసమానతకు
ସମର୍ଥନପକ୍ଷିକ |,జనాదరణ లేదు
ଅପୂରିତ |,అపూర్వమైన
ଅପ୍ରତ୍ୟାଶିତ |,అనూహ్య
ଅଣ-ଉତ୍ପାଦକ |,ఉత్పాదకత లేదు
ଅଣସଂଗଠିତ ଶ୍ରମ |,ఉత్పాదకత లేని శ్రమ
ଅଧ୍ୟାପକଯୋଗ୍ୟ |,లాభదాయకం కాదు
ଅପ୍ରୀତିକର,అనుకూలత లేనిది
ଅଯୋଗ୍ୟ,అర్హత లేని
ଅଯୋଗ୍ୟ କ୍ଷମା ପ୍ରାର୍ଥନା |,అర్హత లేని క్షమాపణ
ଅଗଣନା,ప్రశ్నించలేనిది
ଅବାସ୍ତବ ରାଶି |,అవాస్తవ మొత్తం
ଅଯ ason କ୍ତିକ |,అసమంజసమైన
ଅଣସଂରକ୍ଷିତ,నమోదు చేయబడలేదు
ପଞ୍ଜୀକୃତ ହୋଇନଥିବା ଡକ୍ୟୁମେଣ୍ଟ୍ |,నమోదు చేయని పత్రం
ପଞ୍ଜୀକୃତ ଫାର୍ମ |,నమోదుకాని సంస్థ
ସଂରକ୍ଷିତ ଖାଲି ସ୍ଥାନ |,రిజర్వ్ చేయని ఖాళీ
ଅସୁରକ୍ଷିତ,అసురక్షిత
ଅସୁରକ୍ଷିତ,సంతృప్తికరంగా లేదు
