Bengali,Punjabi
সাব-হেড,ਉਪ-ਦਿਮਾਗ
বিষয়,ਵਿਸ਼ਾ
বিষয়ী,ਵਿਅਕਤੀਗਤ
বিচারাধীন,ਅਧੀਨ
Sublease,ਸਿਕਿਆ ਖੇਤਰ
Subletting,Oubleting
জমা,ਅਧੀਨਗੀ
আজ্ঞাবহ,ਅਧੀਨਗੀ
অধস্তন অফিস,ਅਧੀਨ ਦਫਤਰ
অধস্তন পরিষেবা,ਅਧੀਨ ਸੇਵਾਵਾਂ
অধস্তন কর্মী,ਅਧੀਨ ਸਟਾਫ
সাবপ্র্যাগ্রাফ,ਉਪ -ਰਾਗ੍ਰਾਫ
Subrule,ਸਬਜੋਲ
সাবস্ক্রাইব,ਸਬਸਕ੍ਰਾਈਬ
সাবস্ক্রাইবড মূলধন,ਸਬਸਕ੍ਰਾਈਡ ਪੂੰਜੀ
গ্রাহক,ਗਾਹਕ
সাবস্ক্রিপশন,ਗਾਹਕੀ
উপ -ধারা,ਉਪ-ਭਾਗ
পরবর্তী,ਇਸ ਤੋਂ ਬਾਅਦ
পরবর্তী ক্রিয়া,ਬਾਅਦ ਦੀ ਕਾਰਵਾਈ
পরবর্তীকালে,ਬਾਅਦ ਵਿੱਚ
সহায়ক সংস্থা,ਸਹਾਇਕ
সহায়ক সংস্থা,ਸਹਾਇਕ ਸੰਸਥਾਵਾਂ
সহায়ক শিল্প,ਸਹਾਇਕ ਉਦਯੋਗ
সহায়ক ম্যান্ডেট,ਸਬਸਿਡੀ ਫਤਵਾ
সহায়ক রসিদ,ਸਹਾਇਕ ਰਸੀਦ
সহায়ক রেজিস্টার,ਸਹਾਇਕ ਰਜਿਸਟਰ
ভর্তুকি,ਸਬਸਿਡੀ
ভর্তুকি,ਸਬਸਿਡੀਕੇਟਾਈਜ਼ਡ
ভর্তুকিযুক্ত আবাসন,ਸਬਸਿਡੀ ਵਾਲੀ ਰਿਹਾਇਸ਼
ভর্তুকি,ਸਬਸਿਡੀ
জীবিকা নির্বাহ,ਗੁਲਾਬ
অস্তিত্ব ভাতা,ਗੁਲਾਬ ਭੱਤਾ
জীবিকা অনুদান,ਗੁਲਾਬ ਦੇਣ ਦੀ ਗਰਾਂਟ
নিম্নমানের,ਘਟੀਆ
যথেষ্ট,ਕਾਫ਼ੀ
প্রমাণ,ਕਾਫ਼ੀ
তাত্পর্যপূর্ণ,ਠੋਸ
তাত্পর্যপূর্ণ বেতন,ਕਾਫ਼ੀ ਤਨਖਾਹ
সংক্ষিপ্ত পোস্ট,ਠੋਸ ਪੋਸਟ
বিকল্প,ਬਦਲ
প্রতিস্থাপন,ਬਦਲ
সাব সাব-অনুচ্ছেদ,ਉਪ ਉਪ-ਪੈਰਾ
শহরতলির,ਉਪਨਗਰ
সাবভেনশন,ਉਪਨੋ.
সাবভার্সন,ਅਧੀਨਗੀ
পাতাল রেল,ਸਬਵੇਅ
সফল,ਸਫਲ
উত্তরাধিকার,ਉਤਰਾਧਿਕਾਰੀ
একের পর এক,ਲਗਾਤਾਰ
উত্তরাধিকারী,ਉਤਰਾਧਿਕਾਰੀ
সফল,ਸੁੱਕ ਜਾਣ ਵਾਲਾ
মামলা,ਮੁਕੱਦਮਾ
ভোগা,ਦੁੱਖ
কষ্ট,ਦੁੱਖ
যথেষ্ট,ਕਾਫ਼ੀ
প্রত্যয়,ਪਿਛੇਤਰ
ভোটাধিকার,ਦੁੱਖ
পরামর্শ,ਸੁਝਾਅ
পরামর্শ বাক্স,ਸੁਝਾਅ ਬਕਸਾ
পরামর্শ বই,ਸੁਝਾਅ ਕਿਤਾਬ
পরামর্শমূলক,ਸੁਝਾਅ
আত্মহত্যা,ਖੁਦਕੁਸ਼ੀ
স্যুট,ਮੁਕੱਦਮਾ
উপযুক্ততা,ਅਨੁਕੂਲਤਾ
উপযুক্ত ক্রিয়া,ਉਚਿਤ ਕਾਰਵਾਈ
উপযুক্ত,Suited
যোগফল,ਜੋੜ
সংক্ষেপে,ਸੰਖੇਪ ਵਿੱਚ
সারসংক্ষেপ,ਸੰਖੇਪ
সংক্ষিপ্ত পরীক্ষা,ਸੰਖੇਪ ਅਜ਼ਮਾਇਸ਼
সাতরে যাও,ਦਾ ਸਾਰ
শীর্ষ সম্মেলন,ਸੰਮੇਲਨ
তলব করা,ਸੰਮਨ
স্যাম্পটুরি ভাতা,ਸਮਕਾਲੀ ਭੱਤਾ
যোগ করা,ਜੋੜ
সুন্দরী,ਸੰਜੀਦਾ
সু মটো,ਸੂਓ ਮੋਟੋ
সুপারিনুয়েশন,ਅਨੁਚਿਤ
সুপারিনুয়েশন পেনশন,ਸੁਪਰਨੁਕੇਸ਼ਨ ਪੈਨਸ਼ਨ
অতিমাত্রায়,ਸਤਹੀ
অতিমাত্রায়,ਬੇਲੋੜੀ
সুপারিপোজ,ਸੁਪਰਿਮਜ਼
উচ্চতর,ਉੱਤਮ
শ্রেষ্ঠত্ব,ਉੱਤਮਤਾ
সুপারনুমারি,ਅਲੌਕਿਕ
সুপারনুমারি পোস্ট,ਅਲੌਕਿਕ ਪੋਸਟ
সুপারস্ক্রাইব,ਸੁਪਰਸੁਰਵਲੀ
সুপারসক্রিপশন,ਸੁਪਰ
সুপারসেড,ਸੁਪਰਬੇਡ
সুপারসেশন,ਆਪਸੀ
সুপারস্ট্রাকচার,ਸੁਪਰਸਟ੍ਰਕਚਰ
সুপারট্যাক্স,ਸੁਪਰਟੈਕਸ
সুপার টাইমস্কেল,ਸੁਪਰ ਟਾਈਮਕੇਲ
তদারকি,ਨਿਗਰਾਨੀ
কর্মকর্তা,ਸੁਪਰਵਾਈਜ਼ਰ
তত্ত্বাবধায়ক কর্মীরা,ਸੁਪਰਵਾਈਜ਼ਰੀ ਸਟਾਫ
পরিপূরক,ਪੂਰਕ
পরিপূরক,ਪੂਰਕ
পরিপূরক বাজেট,ਪੂਰਕ ਬਜਟ
পরিপূরক ব্যয়,ਪੂਰਕ ਲਾਗਤ
পরিপূরক চাহিদা,ਪੂਰਕ ਦੀ ਮੰਗ
পরিপূরক অনুদান,ਪੂਰਕ ਗ੍ਰਾਂਟ
পরিপূরক প্রশ্ন,ਪੂਰਕ ਸਵਾਲ
পরিপূরক বিধি,ਪੂਰਕ ਨਿਯਮ
সরবরাহকারী,ਸਪਲਾਇਰ
সরবরাহ,ਸਪਲਾਈ
সমর্থন,ਸਹਾਇਤਾ
সমর্থক,ਸਮਰਥਕ
সমর্থনকারী কাগজপত্র,ਸਹਾਇਤਾ ਦਸਤਾਵੇਜ਼
দমন করা,ਦਬਾਉਣ
আধিপত্য,ਸਰਬੋਤਮਤਾ
সুপ্রিম,ਸਰਵਉੱਚ
সারচার্জ,ਸਰਚਾਰਜ
জামিনত,ਯਕੀਨਨ
জামিন বন্ড,ਯਕੀਨਨ ਬਾਂਡ
পৃষ্ঠ পরিদর্শন,ਸਤਹ ਨਿਰੀਖਣ
পৃষ্ঠ পরিবহন,ਸਤਹ ਆਵਾਜਾਈ
সার্জারি,ਸਰਜਰੀ
পদবি,ਉਪਨਾਮ
উদ্বৃত্ত,ਸਰਪਲੱਸ
উদ্বৃত্ত বাজেট,ਸਰਪਲੱਸ ਬਜਟ
উদ্বৃত্ত রিপোর্ট,ਸਰਪਲੱਸ ਰਿਪੋਰਟ
উদ্বৃত্ত কর্মীরা,ਸਰਪਲੱਸ ਸਟਾਫ
আশ্চর্য চেক,ਹੈਰਾਨੀ ਦੀ ਜਾਂਚ
আশ্চর্য দর্শন,ਹੈਰਾਨੀ ਵਾਲੀ ਮੁਲਾਕਾਤ
আত্মসমর্পণ,ਸਮਰਪਣ
চারপাশ,ਮਾਹੌਲ
সুরট্যাক্স,Surtax
নজরদারি,ਨਿਗਰਾਨੀ
জরিপ,ਸਰਵੇਖਣ
জরিপ প্রতিবেদন,ਸਰਵੇ ਰਿਪੋਰਟ
বেঁচে থাকা,ਬਚਾਅ
বেঁচে আছে,ਬਚਣਾ
বেঁচে থাকা,ਬਚਾਅ
সংবেদনশীলতা,ਸੰਵੇਦਨਸ਼ੀਲਤਾ
সন্দেহ,ਸ਼ੱਕੀ
স্থগিত,ਮੁਅੱਤਲ
সাসপেন্স,ਸਸਪੈਂਸ
সাসপেন্স একাউন্ট,ਸਸਪੈਂਸ ਖਾਤਾ
স্থগিতাদেশ,ਮੁਅੱਤਲ
সাসপেনশন অর্ডার,ਮੁਅੱਤਲ ਆਰਡਰ
সন্দেহ,ਸ਼ੱਕ
টেকসই,ਟਿਕਾ.
টেকসই প্রবৃদ্ধি,ਟਿਕਾ able ਵਾਧਾ
টেকসই,ਕਾਇਮ
শপথ করুন,ਸਹੁੰ
শপথ ইন-সিরিজ,ਸਹੁੰ ਚੁੱਕਣੀ
পাঠ্যসূচি,ਸਿਲੇਬਸ
প্রতীক,ਚਿੰਨ੍ਹ
প্রতিসাম্য,ਸਮਮਿਤੀ
সহানুভূতি,ਹਮਦਰਦੀ
সহানুভূতি ধর্মঘট,ਹਮਦਰਦੀ ਹੜਤਾਲ
সিম্পোজিয়াম,ਸਿੰਪੋਸੀਅਮ
লক্ষণ,ਲੱਛਣ
সিঙ্ক্রোনাইজ,ਸਮਕਾਲੀ
সংক্ষিপ্তসার,Synopiss
সংশ্লেষণ,ਸੰਸਲੇਸ਼ਣ
সিন্থেটিক,ਸਿੰਥੈਟਿਕ
পদ্ধতি,ਸਿਸਟਮ
পদ্ধতিগত,ਯੋਜਨਾਬੱਧ
পদ্ধতিগত কাজ,ਯੋਜਨਾਬੱਧ ਕੰਮ
সিস্টেম বিশ্লেষণ,ਸਿਸਟਮ ਵਿਸ਼ਲੇਸ਼ਣ
ট্যাব ফোল্ডার,ਟੈਬ ਫੋਲਡਰ
টেবিল,ਟੇਬਲ
টেবিল,ਝਾਂਕੀ
সুচিপত্র,ਵਿਸ਼ਾ - ਸੂਚੀ
ঘরের টেবিল,ਘਰ ਦੀ ਸਾਰਣੀ
সারণী,ਟੈਬਲਰ
সারণী বিবৃতি,ਟੈਬਲੇਟ ਸਟੇਟਮੈਂਟ
সারণী,ਟੈਬਲੇਸ਼ਨ
ট্যাবুলেটর,ਤਾਬੀਕ
সাজসরঁজাম,ਨਜਿੱਠਦਾ ਹੈ
কৌশল,ਚਾਲ
কৌশলী,ਕਠੋਰ
কৌশল,ਰਣਨੀਤੀ
ট্যাগ,ਟੈਗ
হোম বেতন নিতে,ਘਰ ਦੀ ਤਨਖਾਹ ਲਓ
গ্রহণ,ਕਬਜਾ ਕਰਨਾ
প্রতিভাশালী,ਪ੍ਰਤਿਭਾਵਾਨ
প্রতিভা অনুসন্ধান,ਪ੍ਰਤਿਭਾ ਖੋਜ
ট্যালি,ਟੈਲੀ
ট্যালি কার্ড,Taal ਕਾਰਡ
টেম্পারিং,ਛੇੜਛਾੜ
স্পষ্ট,ਠੋਸ
বাস্তব সম্পদ,ਠੋਸ ਸੰਪਤੀ
টেপ,ਚੇਪੀ
ট্যাপিং,ਟੇਪਿੰਗ
ক্লান্তি,ਕਠੋਰਤਾ
লক্ষ্য,ਟੀਚਾ
নির্দিষ্ট তারিখ,ਟਾਰਗੇਟ ਦੀ ਤਾਰੀਖ
শুল্ক,ਟੈਰਿਫ
কলঙ্ক,ਝਰਨੀ
কাজ,ਕੰਮ
বিশেষ কর্মীদল,ਟਾਸਕ ਫੋਰਸ
কর,ਟੈਕਸ
কর ছাড়,ਟੈਕਸ ਖਤਮ
করযোগ্য,ਟੈਕਸਯੋਗ
করযোগ্য আয়,ਕਰਯੋਗ ਆਮਦਨ
কর সামঞ্জস্য,ਟੈਕਸ ਵਿਵਸਥਾ
ট্যাক্স মূল্যায়ন,ਟੈਕਸ ਮੁਲਾਂਕਣ
কর,ਟੈਕਸ
কর পরিহার,ਟੈਕਸ ਬਚਣ
ট্যাক্স কনসালট্যান্ট,ਟੈਕਸ ਸਲਾਹਕਾਰ
ট্যাক্স ঘোষণা,ਟੈਕਸ ਘੋਸ਼ਣਾ
উত্সে কর কেটে নেওয়া,ਸਰੋਤ 'ਤੇ ਟੈਕਸ ਕਟੌਤੀ
কর ছাড়,ਟੈਕਸ ਕਟੌਤੀ
কর ফাঁকি,ਟੈਕਸ ਚੋਰੀ
কর অব্যাহতি,ਟੈਕਸ ਦੀ ਛੋਟ
করমুক্ত,ਟੈਕਸ ਮੁਫਤ
কর প্রদানকারী,ਟੈਕਸ ਅਦਾ ਕਰਨ ਵਾਲਾ
ট্যাক্স ছাড়,ਟੈਕਸ ਛੂਟ
ট্যাক্স ফেরত,ਟੈਕਸ ਰਿਟਰਨ
কর শিডিউল,ਟੈਕਸ ਦੀ ਤਹਿ
দলের তেজস্বীতা,ਟੀਮ ਦੀ ਭਾਵਨਾ
দলবদ্ধভাবে সম্পাদিত কর্ম,ਟੀਮ ਦਾ ਕੰਮ
কাঁদুনে গ্যাস,ਅੱਥਰੂ ਗੈਸ
প্রযুক্তিগত,ਤਕਨੀਕੀ
কারিগরি পরামর্শ,ਤਕਨੀਕੀ ਸਲਾਹ
কারিগরি কলেজ,ਤਕਨੀਕੀ ਕਾਲਜ
প্রযুক্তিগত তথ্য,ਤਕਨੀਕੀ ਡੇਟਾ
প্রযুক্তিগত পোস্ট,ਤਕਨੀਕੀ ਪੋਸਟ
প্রযুক্তিগত যোগ্যতা,ਤਕਨੀਕੀ ਯੋਗਤਾ
কারিগরী দক্ষ্যতা,ਤਕਨੀਕੀ ਹੁਨਰ
প্রযুক্তিগত শব্দ,ਤਕਨੀਕੀ ਸ਼ਬਦ
কারিগরি প্রশিক্ষণ,ਤਕਨੀਕੀ ਸਿਖਲਾਈ
প্রযুক্তিবিদ,ਟੈਕਨੀਸ਼ੀਅਨ
প্রযুক্তি,ਤਕਨੀਕ
টেকনোক্রেসি,ਤਕਨੀਕੀ
টেকনোক্র্যাট,ਟੈਕਨੋਕਰੇਟ
প্রযুক্তিগত,ਤਕਨੀਕੀ
প্রযুক্তিবিদ,ਟੈਕਨੋਲੋਜਿਸਟ
প্রযুক্তি,ਟੈਕਨੋਲੋਜੀ
টেলিব্যাঙ্কিং,ਟੈਲੀਬਾਨਕਿੰਗ
টেলিগ্রাম,ਤਾਰ
টেলিগ্রাফিক ঠিকানা,ਟੈਲੀਗ੍ਰਾਫਿਕ ਐਡਰੈਸ
টেলিগ্রাফি,ਤਾਰ
টেলিপ্রিন্টার বার্তা,ਟੈਲੀਪ੍ਰਿੰਟਟਰ ਸੁਨੇਹਾ
টেলিভিশন,ਟੈਲੀਵੀਜ਼ਨ
টেলিফোনিং,ਟੈਲੀਅਮਾਨਿੰਗ
টেলিক্স,ਟੈਲੀਐਕਸ
টেলার,ਟੇਲਰ
মেজাজ,ਗੁੱਸਾ
মেজাজ,ਸੁਭਾਅ
স্বভাবগত,ਸੁਭਾਅ
তাপমাত্রা,ਤਾਪਮਾਨ
টেম্পো,ਟੈਂਪੋ
অস্থায়ী,ਅਸਥਾਈ
অস্থায়ী অগ্রিম,ਅਸਥਾਈ ਪੇਸ਼ਗੀ
অস্থায়ী অ্যাপয়েন্টমেন্ট,ਅਸਥਾਈ ਮੁਲਾਕਾਤ
অস্থায়ী অক্ষমতা,ਅਸਥਾਈ ਅਪਾਹਜਤਾ
অস্থায়ী পোস্ট,ਅਸਥਾਈ ਪੋਸਟ
অস্থায়ী বিধিনিষেধ,ਅਸਥਾਈ ਪਾਬੰਦੀ
অস্থায়ী শূন্যপদ,ਅਸਥਾਈ ਖਾਲੀ
প্রলোভন,ਪਰਤਾਵੇ
টেনেবল,ਕਾਰਜਕਾਲ
টেনেসিটি,ਤਣਾਅ
ভাড়াটে,ਕਿਰਾਏਦਾਰੀ
প্রজা,ਕਿਰਾਏਦਾਰ
প্রবণতা,ਰੁਝਾਨ
দরপত্র,ਟੈਂਡਰ
টেন্ডার বক্স,ਟੈਂਡਰ ਬਾਕਸ
দরপত্রদাতা,ਟੈਂਡਰਕਰਤਾ
দরপত্র বিজ্ঞপ্তি,ਟੈਂਡਰ ਨੋਟਿਸ
সম্ভাব্য,ਟੈਂਟੇਟਿਵ
মেয়াদ,ਕਾਰਜਕਾਲ
জমির মেয়াদ,ਜ਼ਮੀਨ ਦਾ ਕਾਰਜਕਾਲ
অফিসের মেয়াদ,ਦਫਤਰ ਦਾ ਕਾਰਜਕਾਲ
পোস্টের মেয়াদ,ਪੋਸਟ ਦਾ ਕਾਰਜਕਾਲ
কাজের মেয়াদ,ਕੰਮ ਦਾ ਕਾਰਜਕਾਲ
মেয়াদ পোস্ট,ਕਾਰਜਕਾਲ ਪੋਸਟ
শব্দ,ਮਿਆਦ
চূড়ান্ত,ਖਤਮਯੋਗ
টার্মিনাল (রিপোর্ট ইত্যাদি),ਟਰਮੀਨਲ (ਰਿਪੋਰਟ ਆਦਿ)
টার্মিনাল ট্যাক্স,ਟਰਮੀਨਲ ਟੈਕਸ
সমাপ্তি,ਸਮਾਪਤੀ
সমাপ্তি ধারা,ਸਮਾਪਤੀ ਧਾਰਾ
সমাপ্তি বিজ্ঞপ্তি,ਸਮਾਪਤੀ ਨੋਟਿਸ
পরিষেবা সমাপ্তি,ਸੇਵਾ ਦੀ ਸਮਾਪਤੀ
পরিভাষা,ਸ਼ਬਦਾਵਲੀ
মেয়াদি ঋণ,ਟਰਮ ਲੋਨ
অর্থবিল,ਦਫਤਰ ਦੀ ਮਿਆਦ
শর্তাদি,ਨਿਯਮ
শর্তাবলী,ਨਿਬੰਧਨ ਅਤੇ ਸ਼ਰਤਾਂ
বিতরণের বিধি,ਸਪੁਰਦਗੀ ਦੀਆਂ ਸ਼ਰਤਾਂ
রেফারেন্সের শর্তাবলী,ਹਵਾਲੇ ਦੀਆਂ ਸ਼ਰਤਾਂ
সেবা পাবার শর্ত,ਸੇਵਾ ਦੀਆਂ ਸ਼ਰਤਾਂ
এলাকা,ਪ੍ਰਦੇਸ਼
সন্ত্রাস,ਅੱਤਵਾਦ
সন্ত্রাসবাদ,ਅੱਤਵਾਦ
সন্ত্রাসী,ਅੱਤਵਾਦੀ
তৃতীয় সুবিধা,ਤੀਜੀ ਲਾਭ
পরীক্ষা,ਟੈਸਟ
টেস্টামেন্ট,ਨੇਮ
পরীক্ষার চার্জ,ਟੈਸਟ ਚਾਰਜ
পরীক্ষা চেক,ਟੈਸਟ ਚੈੱਕ
পরীক্ষক,ਟੈਸਟਰ
সাক্ষ্য দিন,ਗਵਾਹੀ
প্রশংসাপত্র,ਪ੍ਰਸੰਸਾ ਪੱਤਰ
সাক্ষ্য,ਗਵਾਹੀ
পরীক্ষার রিপোর্ট,ਟੈਸਟਿੰਗ ਰਿਪੋਰਟ
পাঠ্য,ਟੈਕਸਟ
কৃতজ্ঞ,ਸ਼ੁਕਰਗੁਜ਼ਾਰ
থিম,ਥੀਮ
থেরাপি,ਥੈਰੇਪੀ
তৃতীয় পক্ষ,ਤੀਸਰਾ ਪੱਖ
পুরোপুরি,ਚੰਗੀ
চিন্তাশীল,ਵਿਚਾਰਵਾਨ
হুমকি,ਧਮਕੀ
থ্রিফ্ট,ਤੌਹਫਾ
মাধ্যম,ਦੁਆਰਾ
নিক্ষেপ,ਬਾਹਰ ਸੁਟੋ
থাম্ব ছাপ,ਥੰਬ ਇਮ
থাম্পিং সংখ্যাগরিষ্ঠ,ਥੰਪਿੰਗ ਬਹੁਗਿਣਤੀ
টিকিট,ਟਿਕਟ
টাই,ਟਾਈ
বাঁধা loan ণ,ਬੰਨ੍ਹਿਆ ਲੋਨ
স্তর,ਟੀਅਰ
কাত,ਝੁਕਾਅ
সময়,ਸਮਾਂ
সময় অনুমোদিত,ਸਮਾਂ ਚਾਹੀਦਾ ਹੈ
সময় নিষিদ্ধ,ਸਮਾਂ ਬਰਦਾਸ਼ਤ
সময় আবদ্ধ,ਸਮਾਂ ਬੱਧ
সময় কার্ড,ਟਾਈਮ ਕਾਰਡ
সময় আমানত (= স্থির আমানত),ਟਾਈਮ ਡਿਪਾਜ਼ਿਟ (= ਫਿਕਸਡ ਡਿਪਾਜ਼ਿਟ)
সময় রাখা,ਸਮਾਂ ਰੱਖਣਾ
সময় সীমা,ਸਮਾਂ ਸੀਮਾ
সময় বন্ধ,ਸਮਾਂ ਬੰਦ
সময় কাটিয়ে উঠেছে,ਸਮਾਂ ਬਰਕਰਾਰ
সময়সীমা প্রোগ্রাম,ਟਾਈਮ ਪ੍ਰੋਗਰਾਮ
সময় হার,ਸਮਾਂ ਦਰ
সময় রেকর্ডিং মেশিন,ਟਾਈਮ ਰਿਕਾਰਡਿੰਗ ਮਸ਼ੀਨ
সময় স্কেল,ਟਾਈਮ ਸਕੇਲ
সময়সূচী,ਸਮਾਂ ਤਹਿ
সময় স্ট্যাম্প,ਟਾਈਮ ਸਟੈਂਪ
সময় অধ্যয়নের সরঞ্জাম,ਅਧਿਐਨ ਉਪਕਰਣ
সময় টেবিল,ਟਾਈਮ ਟੇਬਲ
সময়,ਸਮਾਂ
পরামর্শ,ਸੁਝਾਅ
শিরোনাম,ਸਿਰਲੇਖ
শিরোনামধারী,ਸਿਰਲੇਖ ਧਾਰਕ
টয়লেট,ਟਾਇਲਟ
টোকেন,ਟੋਕਨ
টোকেন সদস্য,ਟੋਕਨ ਮੈਂਬਰ
টোকেন বেতন,ਟੋਕਨ ਤਨਖਾਹ
টোকেন ধর্মঘট,ਟੋਕਨ ਹੜਤਾਲ
টোন,ਟੋਨ
টোন ডাউন,ਟੋਨ ਡਾਉਨ
বলবর্ধন করা,ਟੋਨ ਅਪ
টুল,ਟੂਲ
টুল ডাউন স্ট্রাইক,ਟੂਲ ਘੱਟ ਹੜਤਾਲ
শীর্ষ,ਸਿਖਰ
বিষয়,ਵਿਸ਼ਾ
শীর্ষ স্তরের সিদ্ধান্ত,ਚੋਟੀ ਦੇ ਪੱਧਰ ਦਾ ਫੈਸਲਾ
শীর্ষ ব্যবস্থাপনা,ਸਿਖਰ ਪ੍ਰਬੰਧਨ
শীর্ষস্থানীয়,ਟੌਪਿਮਸਟ
শীর্ষ কর্মকর্তা,ਚੋਟੀ ਦਾ ਅਧਿਕਾਰੀ
টপোগ্রাফি,ਟੌਪੋਗ੍ਰਾਫੀ
সর্বোচ্চ অগ্রাধিকার,ਮੁੱਖ ਤਰਜੀਹ
শীর্ষ র্যাংকিং,ਸਿਖਰ ਦਰਜਾਬੰਦੀ
গোপনতম,ਸਿਖਰ ਗੁਪਤ
নির্যাতন,ਤਸੀਹੇ
মোট,ਕੁੱਲ
মোট পরিষেবা,ਕੁੱਲ ਸੇਵਾ
শক্ত,ਸਖ਼ਤ
ট্যুর,ਟੂਰ
ট্যুর প্রোগ্রাম,ਟੂਰ ਪ੍ਰੋਗਰਾਮ
ট্যুর রিপোর্ট,ਟੂਰ ਰਿਪੋਰਟ
টাউট,ਟੋਟ
শহর,ਸ਼ਹਿਰ
টাউনশিপ,ਟਾ ship ਨਸ਼ਿਪ
ট্রেস,ਟਰੇਸ
ট্র্যাক্ট,ਟ੍ਰੈਕਟ
আকর্ষণ,ਟ੍ਰੈਕਸ਼ਨ
বাণিজ্য বিণ্যাশ,ਵਪਾਰ ਸਮਝੌਤਾ
শ্রমকল্যাণ সমিতি,ਟਰੇਡ ਯੂਨੀਅਨ
Tradition তিহ্য,ਪਰੰਪਰਾ
ট্রেন,ਟ੍ਰੇਨ
শাগরেদ,ਟ੍ਰੇਨੀ
প্রশিক্ষণ,ਟ੍ਰੇਨਸ਼ਿਪਸ਼ਿਪ
প্রশিক্ষক,ਟ੍ਰੇਨਰ
প্রশিক্ষণ,ਸਿਖਲਾਈ
প্রশিক্ষণ কেন্দ্র,ਸਿਖਲਾਈ ਕੇਂਦਰ
প্রশিক্ষণ কলেজ,ਸਿਖਲਾਈ ਕਾਲਜ
প্রশিক্ষণ বিভাগ,ਸਿਖਲਾਈ ਡਿਵੀਜ਼ਨ
প্রশিক্ষণ প্রতিষ্ঠান,ਸਿਖਲਾਈ ਸੰਸਥਾ
প্রশিক্ষন পর্ব,ਸਿਖਲਾਈ ਦੀ ਮਿਆਦ
প্রশিক্ষন কর্মসূচী,ਸਿਖਲਾਈ ਪ੍ਰੋਗਰਾਮ
প্রশিক্ষণ ইউনিট,ਸਿਖਲਾਈ ਇਕਾਈ
বৈশিষ্ট্য,ਗੁਣ
বিশ্বাসঘাতক,ਗੱਦਾਰ
প্রশান্তি,ਸ਼ਾਂਤੀ
লেনদেন,ਲੈਣ-ਦੇਣ
ব্যবসায়ের লেনদেন,ਕਾਰੋਬਾਰ ਦਾ ਲੈਣ-ਦੇਣ
প্রতিলিপি,ਟ੍ਰਾਂਸਕ੍ਰਿਪਸ਼ਨ
স্থানান্তর,ਟ੍ਰਾਂਸਫਰ
স্থানান্তরযোগ্য পণ্য,ਟ੍ਰਾਂਸਫਰਯੋਗ ਚੀਜ਼ਾਂ
স্থানান্তর এন্ট্রি,ਪ੍ਰਵੇਸ਼ ਦਾ ਪ੍ਰਬੰਧਨ
স্থানান্তর ফি,ਤਬਾਦਲਾ ਫੀਸ
স্মারকলিপি স্থানান্তর,ਮੰਗਲਵਾਰ ਦਾ ਤਬਾਦਲਾ ਕਰੋ
ডেপুটেশন উপর স্থানান্তর,ਡੈਪੂਟੇਸ਼ਨ 'ਤੇ ਟ੍ਰਾਂਸਫਰ
স্থানান্তর আদেশ,ਟ੍ਰਾਂਸਫਰ ਆਰਡਰ
রূপান্তর,ਤਬਦੀਲੀ
ট্রানজিট,ਆਵਾਜਾਈ
ট্রানজিট শুল্ক,ਟ੍ਰਾਂਜ਼ਿਟ ਡਿ duty ਟੀ
ট্রানজিশনাল,ਤਬਦੀਲੀ
ট্রানজিট পাস,ਟ੍ਰਾਂਜ਼ਿਟ ਪਾਸ
ট্রানজিট ভিসা,ਪਾਰਗਮਨ ਵੀਜ਼ਾ
ট্রানজিট ওয়ার্কশপ,ਟ੍ਰਾਂਜ਼ਿਟ ਵਰਕਸ਼ਾਪ
অনুবাদ,ਅਨੁਵਾਦ
লিপ্লিটারেশন,ਲਿਪੀ ਅੰਤਰਨ
সংক্রমণ,ਸੰਚਾਰ
প্রেরণ,ਪ੍ਰਸਾਰਿਤ
পরিবহন,ਆਵਾਜਾਈ
পরিবহন ভাতা,ਆਵਾਜਾਈ ਭੱਤਾ
পরিবহন,ਆਵਾਜਾਈ
স্থানান্তর,ਟ੍ਰਾਂਸਪੋਸੇਸ਼ਨਸ਼ਨ
ফাঁদ,ਜਾਲ
ভ্রমণ,ਯਾਤਰਾ
ভ্রমণ খরচ,ਯਾਤਰਾ ਦੇ ਖਰਚੇ
ভ্রমণকারীদের চেক,ਯਾਤਰੀ ਦੀ ਜਾਂਚ
ভ্রমণ ভাতা,ਯਾਤਰਾ ਭੱਤਾ
ভ্রমণ ভাতা বিল,ਯਾਤਰਾ ਕਰਨ ਵਾਲਾ ਬਿੱਲ
ভ্রমণ ছাড়,ਯਾਤਰਾ ਦੀ ਰਿਆਇਤ
বিশ্বাসঘাতকতা,ਧੋਖੇਬਾਜ਼
রাষ্ট্রদ্রোহ,ਦੇਸ਼ਧ੍ਰੋਹ
কোষাগার,ਖਜ਼ਾਨਾ
ট্রেজারি বেঞ্চ,ਖਜ਼ਾਨਾ ਬੈਂਚ
ট্রেজারি ডিপোজিট রসিদ (টি.ডি.আর।),ਖਜ਼ਾਨਾ ਜਮ੍ਹਾਂ ਰਸੀਦ (ਟੀ.ਡੀ.ਆਰ.)
ট্রেজারি রসিদ,ਖਜ਼ਾਨਾ ਰਸੀਦ
ট্রেজারি ভাউচার,ਖਜ਼ਾਨਾ ਵਾ ou ਚਰ
ট্রিট,ਇਲਾਜ
চুক্তি,ਸੰਧੀ
প্রত্যর্পণ চুক্তি,ਹਵਾਲਗੀ ਦੀ ਸੰਧੀ
