Gujarati,Punjabi
પ્રતિબિંબિત તરંગ,ਪ੍ਰਤੀਬਿੰਬਿਤ ਲਹਿਰ
પ્રતિબિંબ,ਪ੍ਰਤੀਬਿੰਬ
સમકક્ષ નિયમ,ਬਰਾਬਰ ਦਾ ਨਿਯਮ
કન્વર્જન્સ પ્રદેશ,ਕਨਵਰਜੈਂਸ ਖੇਤਰ
ભિન્ન પ્રદેશ,ਵੱਖਰਾ ਖੇਤਰ
એકીકરણ પ્રદેશ,ਏਕੀਕਰਣ ਖੇਤਰ
પાછળ નુ પૃથકરણ,ਰਿਗਰੈਸ਼ਨ ਵਿਸ਼ਲੇਸ਼ਣ
રીગ્રેસન વળાંક,ਰਿਗਰੈਸ਼ਨ ਕਰਵ
રીગ્રેસન સમીકરણ,ਰਿਗਰੈਸ਼ਨ ਸਮੀਕਰਨ
રીગ્રેસન રેખા,ਰਿਗਰੈਸ਼ਨ ਲਾਈਨ
રીગ્રેશન મોડલ,ਰਿਗਰੈਸ਼ਨ ਮਾਡਲ
નિયમિત વળાંક,ਨਿਯਮਤ ਕਰਵ
પણ ષટ્કોણ,ਵੀ ਹੈਕਸਾਗਨ
નિયમિત મેટ્રિક્સ,ਨਿਯਮਤ ਮੈਟ੍ਰਿਕਸ
સમભુજ,ਬਰਾਬਰ
સંબંધિત પૂરક,ਰਿਸ਼ਤੇਦਾਰ ਪੂਰਕ
સંબંધિત સર્વોચ્ચ,ਸਭ ਤੋਂ ਵੱਧ ਰਿਸ਼ਤੇਦਾਰ
સંબંધિત સૌથી નીચું,ਸਭ ਤੋਂ ਘੱਟ ਰਿਸ਼ਤੇਦਾਰ
સંબંધિત સંભાવના,ਰਿਸ਼ਤੇਦਾਰ ਸੰਭਾਵਨਾ
સંબંધિત વેગ,ਰਿਸ਼ਤੇਦਾਰ ਗਤੀ
"સાપેક્ષતા, સાપેક્ષતા, સાપેક્ષતા","ਸਾਪੇਖਤਾ, ਸਾਪੇਖਤਾ, ਸਾਪੇਖਤਾ"
સાપેક્ષતા સિદ્ધાંત,ਰਿਲੇਟੀਵਿਟੀ ਥਿਊਰੀ
વિશ્વસનીયતા,ਭਰੋਸੇਯੋਗਤਾ
વિશ્વસનીયતા સમસ્યા,ਭਰੋਸੇਯੋਗਤਾ ਸਮੱਸਿਆ
શેષ પોસ્ટ,ਬਕਾਇਆ ਪੋਸਟ
બાકી પ્રમેય,ਬਾਕੀ ਪ੍ਰਮੇਯ
પુનરાવર્તિત મર્યાદા,ਦੁਹਰਾਉਣ ਦੀ ਸੀਮਾ
પુનરાવર્તિત રીમેન-ઇન્ટિગ્રલ,ਦੁਹਰਾਓ ਰੀਮੈਨ-ਇੰਟਗ੍ਰੇਲ
પ્રતિનિધિત્વ,ਨੁਮਾਇੰਦਗੀ
"શેષ, અવશેષ","ਬਕਾਇਆ, ਬਚਿਆ ਹੋਇਆ"
અનંત પર રહે છે,ਅਨੰਤਤਾ &#39;ਤੇ ਰਹਿੰਦਾ ਹੈ
"વિસર્જન, ખંડન, તફાવત","ਭੰਗ, ਖੰਡਨ, ਭਿੰਨਤਾ"
બળ અલગ,ਵਿਛੋੜਾ
વેગ ગોઠવણ,ਵੇਗ ਵਿਵਸਥਾ
પરિણામી પરિણામ,ਨਤੀਜਾ ਨਤੀਜਾ
પરિણામી બળ,ਨਤੀਜਾ ਬਲ
પરિણામ વેક્ટર,ਨਤੀਜਾ ਵੈਕਟਰ
સંશોધિત એક પદ્ધતિ,ਸੋਧਿਆ ਸਿੰਗਲ ਢੰਗ
સમચતુર્ભુજ,ਰੋਮਬਸ
riemann-અભિન્ન,riemann - ਅਟੁੱਟ
"જમણો ખૂણો, જમણો ખૂણો","ਸੱਜੇ ਕੋਣ, ਸੱਜੇ ਕੋਣ"
જમણો ત્રિકોણ,ਸੱਜੇ ਕੋਣ ਵਾਲਾ ਤਿਕੋਣ
જમણો ગોળાકાર શંકુ,ਸੱਜੇ ਗੋਲਾਕਾਰ ਕੋਨ
દક્ષિણ સમૂહ,ਦੱਖਣੀ ਸੈੱਟ
જમણા ગોળાકાર સિલિન્ડર,ਸੱਜਾ ਗੋਲਾਕਾਰ ਸਿਲੰਡਰ
ઘડિયાળની દિશામાં,ਘੜੀ ਦੀ ਦਿਸ਼ਾ ਵਿੱਚ
દક્ષિણ વ્યસ્ત,ਦੱਖਣੀ ਉਲਟ
"ચોક્કસ પુરાવો, સચોટ પુરાવો","ਸਹੀ ਸਬੂਤ, ਸਹੀ ਸਬੂਤ"
"રિંગ, રિંગ","ਰਿੰਗ, ਰਿੰਗ"
પૂર્ણાંક રિંગ,ਪੂਰਨ ਅੰਕ ਰਿੰਗ
આર-અભિન્ન,R- ਅਟੁੱਟ
"મૂળ, મૂળ","ਜੜ੍ਹ, ਜੜ੍ਹ"
વર્ગમૂળ મૂળ,ਵਰਗ ਮੂਲ ਰੂਟ
બહુપદીનું મૂળ,ਬਹੁਪਦ ਦਾ ਮੂਲ
"પરિભ્રમણ, પરિભ્રમણ","ਰੋਟੇਸ਼ਨ, ਰੋਟੇਸ਼ਨ"
રાઉન્ડિંગ ભૂલ,ਰਾਊਂਡਿੰਗ ਗਲਤੀ
કતાર,ਕਤਾਰ
પંક્તિ-સ્તંભ ગુણાકાર,ਕਤਾਰ-ਕਾਲਮ ਗੁਣਾ
રેખા સમાનતા,ਲਾਈਨ ਸਮਾਨਤਾ
પંક્તિ મેટ્રિક્સ,ਕਤਾਰ ਮੈਟ੍ਰਿਕਸ
પંક્તિનો ક્રમ,ਕਤਾਰ ਆਰਡਰ
એસ્કેપ પોઈન્ટ,ਬਚਣ ਦਾ ਬਿੰਦੂ
"નમૂના, નમૂના","ਨਮੂਨਾ, ਨਮੂਨਾ"
નમૂનાનો અર્થ,ਨਮੂਨਾ ਮਤਲਬ
નમૂના બિંદુ,ਨਮੂਨਾ ਬਿੰਦੂ
નમૂનાનું કદ,ਨਮੂਨਾ ਦਾ ਆਕਾਰ
નમૂના જગ્યા,ਨਮੂਨਾ ਸਪੇਸ
નમૂના-માનક-વિચલન,ਨਮੂਨਾ-ਮਿਆਰੀ-ਵਿਚਕਾਰ
નમૂના સર્વેક્ષણ,ਨਮੂਨਾ ਸਰਵੇਖਣ
નમૂના તફાવત,ਨਮੂਨਾ ਪਰਿਵਰਤਨ
"નમૂના (v.), નમૂના (n.)","ਨਮੂਨਾ (v.), ਨਮੂਨਾ (n.)"
નમૂના વિતરણ,ਨਮੂਨਾ ਵੰਡ
નમૂનાની ભૂલ,ਨਮੂਨਾ ਗਲਤੀ
સેમ્પલિંગ અંતરાલ,ਨਮੂਨਾ ਅੰਤਰਾਲ
નમૂના પદ્ધતિ,ਨਮੂਨਾ ਵਿਧੀ
નમૂનાનો સિદ્ધાંત,ਨਮੂਨਾ ਅਸੂਲ
રિપ્લેસમેન્ટ સાથે સેમ્પલિંગ,ਬਦਲਣ ਦੇ ਨਾਲ ਨਮੂਨਾ ਲੈਣਾ
"સ્કેલર, સ્કેલર","ਸਕੇਲਰ, ਸਕੇਲਰ"
સ્કેલર ક્ષેત્ર,ਸਕੇਲਰ ਖੇਤਰ
સ્કેલર મેટ્રિક્સ,ਸਕੇਲਰ ਮੈਟ੍ਰਿਕਸ
સ્કેલર બહુવિધ,ਸਕੇਲਰ ਮਲਟੀਪਲ
સ્કેલર ગુણાકાર,ਸਕੇਲਰ ਗੁਣਾ
સ્કેલર ઉત્પાદન,ਸਕੇਲਰ ਉਤਪਾਦ
સ્કેલર,ਸਕੇਲਰ
સ્કેલર ટ્રિપલ ઉત્પાદન,ਸਕੇਲਰ ਟ੍ਰਿਪਲ ਉਤਪਾਦ
સ્કેલીન ત્રિકોણ,ਸਕੇਲੇਨ ਤਿਕੋਣ
સ્કેટર ડાયાગ્રામ,ਸਕੈਟਰ ਚਿੱਤਰ
શ્રોડિન્જર સમીકરણ,ਸ਼੍ਰੋਡਿੰਗਰ ਸਮੀਕਰਨ
"મોસમી વધઘટ, મોસમી વધઘટ","ਮੌਸਮੀ ਉਤਰਾਅ-ਚੜ੍ਹਾਅ, ਮੌਸਮੀ ਉਤਰਾਅ-ਚੜ੍ਹਾਅ"
"પેનિટ્રન્ટ, પેનિટ્રેટિંગ લાઇન, સેકન્ટ, ઇન્વર્સ કોસાઇન","ਪ੍ਰਵੇਸ਼ ਕਰਨ ਵਾਲੀ, ਪ੍ਰਵੇਸ਼ ਕਰਨ ਵਾਲੀ ਲਾਈਨ, ਸੈਕੈਂਟ, ਉਲਟ ਕੋਸਾਈਨ"
વેધન પદ્ધતિ,ਵਿੰਨ੍ਹਣ ਦਾ ਤਰੀਕਾ
બીજું,ਦੂਜਾ
બીજો ક્રમ (બીજો પ્રકાર),ਦੂਜਾ ਆਰਡਰ (ਦੂਜੀ ਕਿਸਮ)
"વિભાગ, વિભાગ, વિભાગ, વિભાગ, વિભાગ","ਭਾਗ, ਭਾਗ, ਭਾਗ, ਭਾਗ, ਭਾਗ"
"પેટાવિભાગ, ક્ષેત્ર, ક્ષેત્ર","ਸਬ-ਡਿਵੀਜ਼ਨ, ਸੈਕਟਰ, ਸੈਕਟਰ"
વળાંક સેગમેન્ટ,ਕਰਵ ਖੰਡ
સ્વ-આસક્તિ,ਸਵੈ-ਨੱਥੀ
સ્વયં જોડાયેલ ઓપરેટર,ਸਵੈ ਜੁੜਿਆ ਆਪਰੇਟਰ
ઓટોઝાઇગસ,ਸਵੈ ਸੰਜੋਗ
અડધી ધરી,ਅੱਧਾ ਧੁਰਾ
અર્ધવર્તુળ,ਅਰਧ ਚੱਕਰ
કોંક્રિટ મેટ્રિક્સ,ਕੰਕਰੀਟ ਮੈਟ੍ਰਿਕਸ
અભિન્ન ચતુર્ભુજ,ਅਟੁੱਟ ਚਤੁਰਭੁਜ
સમિસમુહ,ਸਮਿਸਮੁਹ
અડધો અંતરાલ,ਅੱਧਾ ਅੰਤਰਾਲ
અર્થ મુખ્ય ધરી,ਭਾਵ ਮੁੱਖ ਧੁਰਾ
અર્ધ ગૌણ ધરી,ਅਰਧ ਮਾਮੂਲੀ ਧੁਰੀ
વિભાજિત બહુપદી,ਵੱਖ ਕਰਨ ਯੋਗ ਬਹੁਪਦ
ચલ અલગતા,ਪਰਿਵਰਤਨਸ਼ੀਲ ਵਿਭਾਜਨ
ક્રમ,ਕ੍ਰਮ
અનુક્રમણિકા સિદ્ધાંત,ਇੰਡੈਕਸਿੰਗ ਸਿਧਾਂਤ
ક્રમિક વિશ્લેષણ,ਕ੍ਰਮਵਾਰ ਵਿਸ਼ਲੇਸ਼ਣ
ક્રમિક નમૂના,ਕ੍ਰਮਵਾਰ ਨਮੂਨਾ
સ્પષ્ટ સહસંબંધ,ਸਪਸ਼ਟ ਸਬੰਧ
"શ્રેણી, શ્રેણી, શ્રેણી","ਲੜੀ, ਲੜੀ, ਲੜੀ"
"એકંદર, પવનની દિશા, પ્રવાહની દિશા, સ્થિર, સ્થિર (ver.)","ਕੁੱਲ, ਹਵਾ ਦੀ ਦਿਸ਼ਾ, ਧਾਰਾ ਦੀ ਦਿਸ਼ਾ, ਫ੍ਰੀਜ਼, ਫ੍ਰੀਜ਼ (ਵਰ.)"
સેક્સટન્ટ,ਸੈਕਸਟੈਂਟ
shewhart નિયંત્રણ ચાર્ટ,shewhart ਕੰਟਰੋਲ ਚਾਰਟ
"ચિહ્ન, રકમ","ਚਿੰਨ੍ਹ, ਰਕਮ"
મેટ્રિક્સ માર્કર,ਮੈਟਰਿਕਸ ਮਾਰਕਰ
ચતુર્ભુજ ચતુર્ભુજ પ્રતીક,ਚਤੁਰਭੁਜ ਚਤੁਰਭੁਜ ਚਿੰਨ੍ਹ
સચિન નંબર,ਸਚਿਨ ਨੰਬਰ
મહત્વ સ્તર,ਮਹੱਤਤਾ ਦਾ ਪੱਧਰ
મહત્વ પરીક્ષણ,ਮਹੱਤਤਾ ਟੈਸਟ
નોંધપાત્ર ગુણ,ਮਹੱਤਵਪੂਰਨ ਚਿੰਨ੍ਹ
માર્ક ટેસ્ટ,ਮਾਰਕ ਟੈਸਟ
પ્રતીક કાર્ય,ਚਿੰਨ੍ਹ ਫੰਕਸ਼ਨ
સમાન લંબગોળ,ਸਮਾਨ ਅੰਡਾਕਾਰ
સજાતીય આકૃતિ,ਸਮਰੂਪ ਚਿੱਤਰ
"સામ્યતા, સામ્યતા","ਸਮਾਨਤਾ, ਸਮਾਨਤਾ"
સજાતીય મેટ્રિક્સ,ਸਮਰੂਪ ਮੈਟ੍ਰਿਕਸ
સરળ બંધ વળાંક,ਸਧਾਰਨ ਬੰਦ ਕਰਵ
સરળ સહસંબંધ,ਸਧਾਰਨ ਸਬੰਧ
સરળ હાર્મોનિક ગતિ,ਸਧਾਰਨ ਹਾਰਮੋਨਿਕ ਮੋਸ਼ਨ
સરળ રેન્ડમ નમૂના,ਸਧਾਰਨ ਬੇਤਰਤੀਬੇ ਨਮੂਨਾ
"સમૂહ, સિમ્પ્લેક્સ, એકતરફી, સરળ","ਸੈੱਟ, ਸਿੰਪਲੈਕਸ, ਇਕਪਾਸੜ, ਸਧਾਰਨ"
વન-વે અલ્ગોરિધમ,ਇੱਕ ਤਰਫਾ ਐਲਗੋਰਿਦਮ
એક ટેબલ,ਸਿੰਗਲ ਟੇਬਲ
સિમ્પસનનો એક તૃતીયાંશ નિયમ,ਸਿਮਪਸਨ ਦਾ ਇੱਕ ਤਿਹਾਈ ਨਿਯਮ
સિમ્યુલેશન પદ્ધતિ,ਸਿਮੂਲੇਸ਼ਨ ਢੰਗ
એક સાથે વિભેદક સમીકરણો,ਸਮਕਾਲੀ ਵਿਭਿੰਨ ਸਮੀਕਰਨਾਂ
એક સાથે સમીકરણો,ਸਮਕਾਲੀ ਸਮੀਕਰਨਾਂ
"ચિહ્ન, સાઈન","ਚਿੰਨ੍ਹ, ਸਾਈਨ"
"સાઈન કર્વ, સાઈન કર્વ","ਸਾਈਨ ਕਰਵ, ਸਾਈਨ ਕਰਵ"
સોલો,ਸੋਲੋ
એકવિધ કાર્ય,ਇਕਸਾਰ ਫੰਕਸ਼ਨ
વિચિત્ર અભિન્ન,ਅਜੀਬ ਅਟੁੱਟ
"વિચિત્રતા, વિચિત્રતા","ਅਜੀਬਤਾ, ਅਜੀਬਤਾ"
અનિવાર્ય મેટ્રિક્સ,ਅਸਥਿਰ ਮੈਟਰਿਕਸ
વિચિત્ર ઉકેલ,ਅਜੀਬ ਹੱਲ
નમૂનાનું કદ,ਨਮੂਨਾ ਦਾ ਆਕਾਰ
વિચિત્ર વિતરણ,ਅਜੀਬ ਵੰਡ
વિજાતીય હર્મિટિયન મેટ્રિક્સ,ਵਿਪਰੀਤ ਹਰਮੀਟੀਅਨ ਮੈਟ੍ਰਿਕਸ
વિપરીત,ਉਲਟ
વિચિત્ર સપ્રમાણ મેટ્રિક્સ,ਅਜੀਬ ਸਮਰੂਪ ਮੈਟ੍ਰਿਕਸ
ચલ ન્યૂનતમ,ਵੇਰੀਏਬਲ ਨੂੰ ਘੱਟ ਕਰਨਾ
"ઢાળ, ઢાળ, ઢાળ","ਢਲਾਨ, ਢਲਾਨ, ਢਲਾਨ"
ઢાળ ઢાળ,ਢਲਾਨ ਗਰੇਡੀਐਂਟ
"કૌંસ, ટૂંકા બંધનકર્તા","ਬਰੈਕਟ, ਛੋਟਾ ਬਾਈਡਿੰਗ"
સીધો વળાંક,ਸਿੱਧਾ ਕਰਵ
પરચુરણ કાર્ય,ਫੁਟਕਲ ਫੰਕਸ਼ਨ
સૂર્ય સિસ્ટમ,ਸੂਰਜੀ ਸਿਸਟਮ
,
સોલેનોઇડલ વેક્ટર,solenoidal ਵੈਕਟਰ
"નક્કર, સમૂહ, સમઘન","ਠੋਸ, ਪੁੰਜ, ਘਣ"
"ક્યુબિક ભૂમિતિ, સ્ટીરિયોસ્કોપિક ભૂમિતિ","ਘਣ ਜਿਓਮੈਟਰੀ, ਸਟੀਰੀਓਸਕੋਪਿਕ ਜਿਓਮੈਟਰੀ"
"ઉકેલ, સાધન","ਹੱਲ, ਸੰਦ"
શ્રેણી ફોર્મ સોલ્યુશન,ਲੜੀ ਫਾਰਮ ਦਾ ਹੱਲ
સોલ્યુશન મેટ્રિક્સ,ਹੱਲ ਮੈਟਰਿਕਸ
ત્રિકોણનો ઉકેલ,ਤਿਕੋਣ ਦਾ ਹੱਲ
ઉકેલ વસ્તી,ਹੱਲ ਆਬਾਦੀ
સોનીન બહુપદી,ਸੋਨੀਨ ਬਹੁਪਦ
"આકાશ, અવકાશ, અવકાશ, અવકાશ, અવકાશ","ਅਸਮਾਨ, ਸਪੇਸ, ਸਪੇਸ, ਸਪੇਸ, ਸਪੇਸ"
આકાશ વળાંક,ਅਸਮਾਨ ਵਕਰ
પિતૃ સમૂહ,ਮਾਤਾ-ਪਿਤਾ ਸੈੱਟ
સ્થાનિક સહસંબંધ રેખાકૃતિ,ਸਥਾਨਕ ਸਬੰਧ ਚਿੱਤਰ
ચોક્કસ રેખીય જૂથ,ਖਾਸ ਰੇਖਿਕ ਸਮੂਹ
ચોક્કસ વર્ટિકલ જૂથ,ਖਾਸ ਲੰਬਕਾਰੀ ਸਮੂਹ
"ચોક્કસ ઘનતા, સંબંધિત ઘનતા","ਖਾਸ ਘਣਤਾ, ਸਾਪੇਖਿਕ ਘਣਤਾ"
માનવ મેપિંગ પ્રમેય,ਮਨੁੱਖੀ ਮੈਪਿੰਗ ਥਿਊਰਮ
કાર્યનો ધોરણ,ਫੰਕਸ਼ਨ ਦਾ ਆਦਰਸ਼
"ગોળો, ગોળો","ਗੋਲਾ, ਗੋਲਾ"
ગોળાકાર સંકલન સિસ્ટમ,ਗੋਲਾਕਾਰ ਤਾਲਮੇਲ ਸਿਸਟਮ
ગોળાકાર ધ્રુવીય કોઓર્ડિનેટ્સ,ਗੋਲਾਕਾਰ ਧਰੁਵੀ ਧੁਰੇ
ગોળાકાર ત્રિકોણ,ਗੋਲਾਕਾਰ ਤਿਕੋਣ
ગોળાકાર ત્રિકોણમિતિ,ਗੋਲਾਕਾਰ ਤਿਕੋਣਮਿਤੀ
સર્પાકાર,ਚੂੜੀਦਾਰ
"ચોરસ, ચોરસ","ਵਰਗ, ਵਰਗ"
"ગુરુઓ, ગુરુબંધની","ਗੁਰੂ, ਗੁਰੂਬੰਧਨੀ"
ચોરસ અભિન્ન,ਵਰਗ ਅਟੁੱਟ
ચોરસ મેટ્રિક્સ,ਵਰਗ ਮੈਟ੍ਰਿਕਸ
વર્ગમૂળ,ਵਰਗਮੂਲ
નમૂના લેવાનો તબક્કો,ਨਮੂਨਾ ਪੜਾਅ
વંશવેલો કાર્ય,ਲੜੀਵਾਰ ਫੰਕਸ਼ਨ
પ્રમાણભૂત વિચલન,ਮਿਆਰੀ ਭਟਕਣ
પ્રમાણભૂત વિભેદક ઉત્પાદન,ਮਿਆਰੀ ਅੰਤਰ ਉਤਪਾਦ
સંતુલન,ਸੰਤੁਲਨ
જડ વળાંક,ਸੁੰਨ ਕਰਵ
જડ બિંદુ,ਸੁੰਨ ਬਿੰਦੂ
આઘાતજનક મૂલ્ય,ਹੈਰਾਨ ਮੁੱਲ
"નમૂના, આકૃતિ","ਨਮੂਨਾ, ਚਿੱਤਰ"
આંકડાકીય,ਅੰਕੜਾ
આંકડાકીય વિશ્લેષણ,ਅੰਕੜਾ ਵਿਸ਼ਲੇਸ਼ਣ
આંકડાકીય વિતરણ,ਅੰਕੜਾ ਵੰਡ
આંકડાકીય પૂર્વધારણા,ਅੰਕੜਾ ਅਨੁਮਾਨ
આંકડાકીય અંદાજ,ਅੰਕੜਾ ਅਨੁਮਾਨ
આંકડાકીય મોડેલ,ਅੰਕੜਾ ਮਾਡਲ
આંકડાકીય વસ્તી,ਅੰਕੜਾ ਆਬਾਦੀ
આંકડાકીય ગુણવત્તા નિયંત્રણ,ਅੰਕੜਾ ਗੁਣਵੱਤਾ ਨਿਯੰਤਰਣ
"આંકડા, આંકડા","ਅੰਕੜੇ, ਅੰਕੜੇ"
"અપરિવર્તનશીલ, સતત, સ્થિર, કાયમી","ਨਾ ਬਦਲਣ ਵਾਲਾ, ਸਥਿਰ, ਸਥਿਰ, ਸਥਾਈ"
સ્થાયી રાજ્ય ઉકેલ,ਸਥਿਰ ਰਾਜ ਦਾ ਹੱਲ
વધુ સંભવિત માઉન્ટ,ਵਧੇਰੇ ਸੰਭਾਵੀ ਮਾਊਂਟ
ઢોળાવ-ક્લાઇમ્બ ડિઝાઇન,ਢਲਾਨ-ਚੜਾਈ ਡਿਜ਼ਾਈਨ
સૌથી ઊભો વંશ,ਸਭ ਤੋਂ ਉੱਚੀ ਉਤਰਾਈ
પગલું કાર્ય,ਕਦਮ ਫੰਕਸ਼ਨ
સ્ટર્લિંગ શ્રેણી,ਸਟਰਲਿੰਗ ਸੀਮਾ
"સ્ટોકેસ્ટિક, સંભવિત","ਸਟੋਚੈਸਟਿਕ, ਸੰਭਾਵੀ"
સંભવિત મેટ્રિક્સ,ਸੰਭਾਵੀ ਮੈਟਰਿਕਸ
સંભવિત મોડેલ,ਸੰਭਾਵੀ ਮਾਡਲ
સંભવિત પ્રોગ્રામિંગ,ਸੰਭਾਵੀ ਪ੍ਰੋਗਰਾਮਿੰਗ
સંભવિત ચલ,ਸੰਭਾਵੀ ਵੇਰੀਏਬਲ
સ્ટોક્સ પ્રમેય,ਸਟੋਕਸ ਥਿਊਰਮ
"સીધી રેખા, સીધી રેખા, સીધી રેખા","ਸਿੱਧੀ ਲਾਈਨ, ਸਿੱਧੀ ਲਾਈਨ, ਸਿੱਧੀ ਲਾਈਨ"
"સ્તર ચાર્ટ, બાર ચાર્ટ","ਪੱਧਰ ਚਾਰਟ, ਬਾਰ ਚਾਰਟ"
"સ્તરીકરણ, સ્તરીકરણ","ਪੱਧਰੀਕਰਨ, ਪੱਧਰੀਕਰਨ"
સ્તરીય નમૂના,ਲੇਅਰਡ ਨਮੂਨਾ
"પ્રવાહ-રેખા, પ્રવાહ-રેખા","ਵਹਾਅ-ਰੇਖਾ, ਧਾਰਾ-ਰੇਖਾ"
તણાવ,ਤਣਾਅ
મજબૂત વલણવાળું કાર્ય,ਜ਼ੋਰਦਾਰ ਝੁਕਾਅ ਫੰਕਸ਼ਨ
સતત ઘટી રહ્યું છે,ਲਗਾਤਾਰ ਘਟ ਰਿਹਾ ਹੈ
સતત વધારો,ਲਗਾਤਾਰ ਵਾਧਾ
સતત ઓર્ડિનેટ ફંક્શન,ਲਗਾਤਾਰ ਆਰਡੀਨੇਟ ਫੰਕਸ਼ਨ
વિદ્યાર્થી કસોટી (વિદ્યાર્થી &#39;ટી&#39; ટેસ્ટ),ਵਿਦਿਆਰਥੀ ਟੈਸਟ (ਵਿਦਿਆਰਥੀ &#39;ਟੀ&#39; ਟੈਸਟ)
ઉપસંગ્રહ,ਉਪ-ਸੰਗ੍ਰਹਿ
પેટા-નિર્ધારિત,ਉਪ-ਨਿਰਧਾਰਨਵਾਦੀ
પેટા-પ્રદેશ,ਉਪ-ਖੇਤਰ
"પેટાવર્ગ, પેટાજૂથ, પેટાજૂથ","ਉਪ-ਸ਼੍ਰੇਣੀ, ਉਪ-ਸਮੂਹ, ਉਪ-ਸਮੂਹ"
અંતરાલ,ਅੰਤਰਾਲ
"સબમેટ્રિક્સ, સબમેટ્રિક્સ","ਸਬਮੈਟ੍ਰਿਕਸ, ਸਬਮੈਟ੍ਰਿਕਸ"
"ફૂટનોટ, ફૂટનોટ, ફૂટનોટ","ਫੁਟਨੋਟ, ਫੁਟਨੋਟ, ਫੁਟਨੋਟ"
ઉત્તરાધિકાર,ਉਤਰਾਧਿਕਾਰ
સબસેટ,ਸਬਸੈੱਟ
ઉપવસ્તી,ਉਪ-ਜਨਸੰਖਿਆ
બદલી,ਬਦਲਣਾ
અર્ધ સ્પર્શેન્દ્રિય,ਅਰਧ ਸਪਰਸ਼
"સ્થાનાંતરિત કરવું, સ્થાનાંતરિત કરવું","ਤਬਦੀਲ ਕਰਨ ਲਈ, ਤਬਦੀਲ ਕਰਨ ਲਈ"
"બાદબાકી, બાદબાકી","ਘਟਾਓ, ਘਟਾਓ"
"બાદબાકી, બાદબાકી","ਘਟਾਓ, ਘਟਾਓ"
ધીમે ધીમે,ਹੌਲੀ ਹੌਲੀ
પ્રગતિશીલ તફાવત,ਪ੍ਰਗਤੀਸ਼ੀਲ ਅੰਤਰ
પ્રગતિશીલ એકીકરણ,ਪ੍ਰਗਤੀਸ਼ੀਲ ਏਕੀਕਰਣ
બાદમાં,ਪਿਛਲੇਰੀ
જોડાયેલ,ਨੱਥੀ
"સરવાળો, સરવાળો, સરવાળો, સરવાળો, સરવાળો","ਜੋੜ, ਜੋੜ, ਜੋੜ, ਜੋੜ, ਜੋੜ"
સરવાળો કાર્ય,ਜੋੜ ਫੰਕਸ਼ਨ
કમ્પાઇલેબલ,ਸੰਕਲਿਤ
યોગ બ્લોક,ਯੋਗਾ ਬਲਾਕ
સંકલન,ਸੰਕਲਨ
સંગ્રહ સંમેલન,ਸੰਕਲਨ ਸੰਮੇਲਨ
સંકલન સૂત્ર,ਸੰਕਲਨ ਫਾਰਮੂਲਾ
ગ્રેડ સંગ્રહ,ਗ੍ਰੇਡ ਸੰਗ੍ਰਹਿ
સંકલન પ્રતીક,ਸੰਕਲਨ ਪ੍ਰਤੀਕ
અનંત સુધીનો યોગ,ਅਨੰਤਤਾ ਤੱਕ ਯੋਗਾ
"મૂર્ખ, મૂર્ખ","ਮੂਰਖ, ਮੂਰਖ"
ઓવરસેટ,ਓਵਰਸੈੱਟ
સુપરસોનિક પ્રવાહ,ਸੁਪਰਸੋਨਿਕ ਵਹਾਅ
પૂરક કોણ,ਪੂਰਕ ਕੋਣ
lacquered ફ્લીસ ફ્લેટ,lacquered ਉੱਨ ਫਲੈਟ
કાર્યનો આધાર,ਫੰਕਸ਼ਨ ਦਾ ਸਮਰਥਨ
"કલ્પના કરો, ધારો","ਕਲਪਨਾ ਕਰੋ, ਮੰਨ ਲਓ"
ઉચ્ચ,ਉੱਚ
કરણી,ਕਰਨੀ
"સપાટી, સપાટી, સપાટી","ਸਤਹ, ਸਤਹ, ਸਤਹ"
ડોર્સલ વિસ્તાર,ਡੋਰਸਲ ਖੇਤਰ
પૃષ્ઠ અભિન્ન,ਪੇਜ ਅਟੁੱਟ
આવરણ,ਕਵਰ
આવરણ,ਕਵਰ
કવર નકશો,ਕਵਰ ਦਾ ਨਕਸ਼ਾ
હસ્તાક્ષર,ਸਾਈਨ
સાંકેતિક તર્ક,ਪ੍ਰਤੀਕ ਤਰਕ
પ્રતીકાત્મક મોડેલ,ਪ੍ਰਤੀਕ ਮਾਡਲ
સપ્રમાણ,ਸਮਮਿਤੀ
આઇસોમેટ્રિક,isometric
"સપ્રમાણ નિર્ધારક, સપ્રમાણ નિર્ધારક","ਸਮਮਿਤੀ ਨਿਰਧਾਰਕ, ਸਮਰੂਪ ਨਿਰਧਾਰਕ"
સપ્રમાણ તફાવત,ਸਮਮਿਤੀ ਅੰਤਰ
સપ્રમાણ મેટ્રિક્સ,ਸਮਮਿਤੀ ਮੈਟ੍ਰਿਕਸ
સિસ્ટમ વિશ્લેષણ સિસ્ટમ વિશ્લેષણ,ਸਿਸਟਮ ਵਿਸ਼ਲੇਸ਼ਣ ਸਿਸਟਮ ਵਿਸ਼ਲੇਸ਼ਣ
સીરીયલ સેમ્પલિંગ,ਲੜੀਵਾਰ ਨਮੂਨਾ
"ટેબલ, ટેબલ","ਮੇਜ਼, ਮੇਜ਼"
"ટેબલ, ટેબલ","ਮੇਜ਼, ਮੇਜ਼"
અભિન્ન કોષ્ટક,ਅਟੁੱਟ ਸਾਰਣੀ
