Hindi,Telugu
संतृप्ति,సంతృప్తత
आरा दंती तरंग,టూత్ వేవ్ చూసింది
"अनुमापनीयता, विस्तार क्षमता",స్కేలబిలిటీ
"अनुमाप, पैमाना, मापनी",స్కేల్
"माप गुणक, स्केल गुणक",స్కేల్ ఫ్యాక్టర్
"सोपानी, क्रम गणक, सोपानन",స్కేలింగ్
क्रमवीक्षित किरणपुंज,స్కాన్ చేసిన పుంజం
क्रमवीक्षक,స్కానర్
क्रमवीक्षण आवृत्ति,స్కానింగ్ ఫ్రీక్వెన్సీ
क्रमवीक्षण लाइन,స్కానింగ్ లైన్
प्रकीर्णन,స్కాటరింగ్
परि–श्य,దృష్టాంతంలో
अनुसूचक,షెడ్యూలర్
व्यवस्थात्मक,స్కీమాటిక్
शॉटकी रोधिका,షాట్‌కీ అవరోధం
प्रस्फुरण,సింటిలేషన్
अस्फुटक,స్క్రాంబ్లర్
अस्फुटन,స్క్రాంబ్లింగ్
"स्क्रैप, क्षेप्य",స్క్రాప్
"खुरचन, टुकड़ा, खंड, स्क्रैप",స్క్రాపింగ్
" खरोंच , खरखराहट",స్క్రాచ్
"परदा, स्क्रीन",స్క్రీన్
"स्क्रीन जलन, प्रपट्ट जलन",స్క్రీన్ బర్న్
स्क्रीन उपमार्ग,స్క్రీన్ బైపాస్
स्क्रीन धारा,స్క్రీన్ కరెంట్
स्क्रीन ग्रिड,స్క్రీన్ గ్రిడ్
"स्क्रीन रक्षी, प्रपट्ट रक्षी",స్క్రీన్ సేవర్
आवरित केबल,స్క్రీన్‌డ్ కేబుల్
" विविक्तीकरण  , स्क्रीन प्रदर्शन , छानबीन , छानना",స్క్రీనింగ్
"स्क्रॉल, वलनी",స్క్రోల్
"स्क्रॉल बार, वलनी दंड",స్కోర్ల్ బార్
"कुंडलन, स्क्रॉलन",స్క్రోలింగ్
"अन्वेषी इंजन, खोजी इंजन",శోధన యంత్రము
"द्वितीयक, गौण",ద్వితీయ
"द्वितीयक सेल,  संचायक सेल",ద్వితీయ సెల్
"सेक्टर, त्रिज्यखंड",రంగం
"टुकड़ा, खंड",విభాగం
स्वतः नैदानिक,స్వీయ విశ్లేషణ
अर्धचालक,సెమీకండక్టర్
प्रेषक,పంపినవారు
"संवेदनशीलता, सुग्राहिता",సున్నితత్వం
"संवेदक, संवेदित्र, सुग्राही",నమోదు చేయు పరికరము
अनुक्रम,సీక్వెన్స్
" क्रमिक , धारावाहिक",క్రమ
क्रमिक अभिगम,సీరియల్ యాక్సెస్
"क्रमिक संपर्कस्थल, क्रमिक द्वारक",సీరియల్ పోర్ట్
श्रेणी अनुनाद,సిరీస్ ప్రతిధ్వని
"सर्वर, परिसेवक",సర్వర్
"व्यवस्था, व्यवस्थापन",సెటప్
"छायांकन, छायन, छादन",షేడింగ్
"छाया, प्रतिछाया",నీడ
शैनन प्रमेय,షానన్ సిద్ధాంతం
संरूपण,షేపింగ్
सहभागिता सामग्री,షేర్‌వేర్
"आच्छद, आवरण",కోశం
" विस्थापन , पारी",మార్పు
विस्थापन,తరలించడం
प्रघात,షాక్
लघु परिपथ,షార్ట్ సర్క్యూట్
लघुपथ परीक्षण,షార్ట్ సర్క్యూట్ పరీక్ష
लघु तरंग,చిన్న తరంగం
लघु तरंग केंद्र,షార్ట్ వేవ్ సెంటర్
" लघु पथ , सरल उपाय",సత్వరమార్గం
" काम-बंद , विराम, शटडाउन",షట్డౌన్
विराम संकेत,షట్డౌన్ సిగ్నల్
"पार्ष्व बैंड, पार्ष्व पट्ट",సైడ్ బ్యాండ్
पार्ष्व बैंड षक्ति,సైడ్ బ్యాండ్ శక్తి
"संकेत, सिगनल",సిగ్నల్
संकेत आयाम,సిగ్నల్ వ్యాప్తి
संकेत प्रवाह ग्राफ,సిగ్నల్ ఫ్లో గ్రాఫ్
संकेत जनित्र,సిగ్నల్ జనరేటర్
संकेत प्रकाश,సిగ్నల్ లైట్
संकेत अनुमार्गन,సిగ్నల్ రౌటింగ్
संकेत सामर्थ्य,సిగ్నల్ బలం
"संकेत-अप्रासंगिक वार्ता अनुपात, संकेत-क्रॉस वार्ता अनुपात, संकेत संकर वार्ता अनुपात",సిగ్నల్ టు క్రాస్ టాక్ రేషియో
संकेत-रव अनुपात,శబ్దం నిష్పత్తికి సిగ్నల్
संकेत-अभारित रव अनुपात,విస్మరించని శబ్దం నిష్పత్తికి సిగ్నల్
संकेतन और स्विचन,సిగ్నలింగ్ మరియు మారడం
"संकेत द्वयंक, संकेत बिट",సిగ్నలింగ్ బిట్
"सार्थक पार्ष्वबैंड, सार्थक पार्ष्वपट्ट",ముఖ్యమైన సైడ్‌బ్యాండ్‌లు
"एकमुखी, सरल, एकधा, एक संकेतन",సింప్లెక్స్
अनुकरण,అనుకరణ
"अनुकारक, अनुकारी",సిమ్యులేటర్
समकालीन प्रसारण,సిమల్‌కాస్ట్
समकालिक प्रच्छादन,ఏకకాల మాస్కింగ్
"ज्या घटक, साइन घटक",సైన్ భాగం
"ज्या तरंग, साइन तरंग",సైన్ తరంగం
एकल आवृत्ति जालक्रम,సింగిల్ ఫ్రీక్వెన్సీ నెట్‌వర్క్
एकल कला मोटर,సింగిల్ ఫేజ్ మోటారు
"स्थल, साइट",సైట్
"स्थल नक्शा, स्थल अभिन्यास",సైట్ లేఅవుట్ ప్రణాళిక
कुशल प्रचालक,నైపుణ్యం కలిగిన ఆపరేటర్
प्लूति दूरी,దూరం దాటవేయండి
व्योम तरंग,స్కై వేవ్
व्योम तरंग संचरण,స్కై వేవ్ ప్రచారం
"पट्ट, स्लैब",స్లాబ్
तिर्यक् पथ,స్లాంట్ మార్గం
"खांचा, नाली",స్లాట్
स्मार्ट कार्ड,స్మార్ట్ కార్డ్
सोडियम वाष्प लैम्प,సోడియం ఆవిరి దీపం
सुगम कुंजी,మృదువైన కీ
सॉफ्टवेयर,సాఫ్ట్‌వేర్
सौर सक्रियता,సౌర కార్యకలాపాలు
सौर ऊर्जा,సౌర శక్తి
सौर प्रज्वाल,సౌర మంటలు
सौर षक्तियुक्त,సౌర శక్తితో
"ठोस अवस्था,  ठोसावस्था",ఘన స్థితి
ठोस अवस्था भंडारण,ఘన స్థితి నిల్వ
ठोस अवस्था प्रेषित्र,సాలిడ్ స్టేట్ ట్రాన్స్మిటర్
छांटना,క్రమబద్ధీకరించండి
ध्वनि,ధ్వని
ध्वनि अवशोषण,ధ్వని శోషణ
ध्वनि संतुलन,సౌండ్ బ్యాలెన్స్
ध्वनि संसूचक,సౌండ్ డిటెక్టర్
ध्वनि मिश्रक,సౌండ్ మిక్సర్
ध्वनि परिप्रेक्ष्य,ధ్వని దృక్పథం
ध्वनि षक्ति,సౌండ్ పవర్
ध्वनिरोधी,సౌండ్ ప్రూఫ్
ध्वनि अभिलेखन,సౌండ్ రికార్డింగ్
ध्वनि परावर्तन,ధ్వని ప్రతిబింబం
ध्वनि संचरण हानि,ధ్వని ప్రసార నష్టం
"साधन, स्रोत",మూలం
स्रोत कोडक,సోర్స్ ఎన్కోడర్
" आकाश ,अंतरिक्ष  , अंतराल",స్థలం
"अंतरिक्ष विविधता, आकाशीय विविधता",అంతరిక్ష వైవిధ్యం
अंतरिक्ष दूरप्रसारण,స్పేస్ టెలికాస్టింగ్
अंतरिक्ष तरंग,స్పేస్ వేవ్
"अंतराल, अंतरण",అంతరం
"स्पैम, अपसंदेश",స్పామ్
"अपसंदेशन, स्पैमन",స్పామింగ్
"फैलाव, विस्तृति",వ్యవధి
"अतिरिक्त द्वयंक, अतिरिक्त बिट",విడి బిట్
अतिरिक्त  पुर्जे,విడిభాగాలు
स्फुलिंग; स्फुलिंगन,స్పార్కింగ్
" आकाशीय , स्थानिक",ప్రాదేశిక
स्थानिक प्रभाव,ప్రాదేశిక ప్రభావం
स्थानिक अतिरिक्त्ता,ప్రాదేశిక పునరావృతం
"विशेष प्रभाव, विशेष आभास",ప్రత్యేకమైన ప్రభావం
विशेष प्रभाव प्रवर्धक,స్పెషల్ ఎఫెక్ట్స్ యాంప్లిఫైయర్
"विशिष्टता, विशिष्टीकरण; विशेषज्ञता",స్పెషలైజేషన్
विनिर्देश,స్పెసిఫికేషన్
स्पेक्ट्रमी अवशोषण,స్పెక్ట్రల్ శోషణ
स्पेक्ट्रमी बैंड प्रतिकृति,స్పెక్ట్రల్ బ్యాండ్ రెప్లికేషన్
स्पेक्ट्रमी वितरण,స్పెక్ట్రల్ పంపిణీ
स्पेक्ट्रमी अतिरिक्तता,స్పెక్ట్రల్ రిడెండెన్సీ
"स्पेक्ट्रम प्रकाशमापी, स्पेक्ट्रोफोटोमीटर",స్పెక్ట్రోఫోటోమీటర్
स्पेक्ट्रमदशब,స్పెక్ట్రోస్కోప్
स्पेक्ट्रम,స్పెక్ట్రం
"स्पेक्ट्रम विष्लेषक, स्पेक्ट्रम विष्लेषत्र",స్పెక్ట్రమ్ ఎనలైజర్
स्पेक्ट्रम संरूपण,స్పెక్ట్రం ఆకృతి
वाक् उच्चारण,స్పీచ్ ఉచ్చారణ
वाक् चैनल,స్పీచ్ ఛానల్
वाक् संपीडन,స్పీచ్ కంప్రెషన్
वाक् कोडन,స్పీచ్ ఎన్కోడింగ్
वाक् बोध,మాటలు గుర్తుపట్టుట
प्रचक्रण,స్పిన్
पेंचदार; सर्पिल,మురి
संयोजन,స్ప్లికింగ్
"विपाटक, स्प्लिटर",స్ప్లిటర్
"स्पूल, चरखी",స్పూల్
कदाचनिक,అరుదుగా
"बिंदु किरणपुंज, स्थान किरणपुंज",స్పాట్ కిరణాలు
"विस्तृतशीट, स्प्रेडशीट",స్ప్రెడ్ షీట్
"भ्रामक और संनादी विकिरण, मिथ्या और संनादी विकिरण",నకిలీ మరియు హార్మొనిక్ రేడియేషన్
भ्रामक पार्ष्वबैंड आवृत्तियां,నకిలీ సైడ్‌బ్యాండ్ పౌన .పున్యాలు
निष्पीडित वीडियो,పిండిన వీడియో
मुद्रांकन,స్టాంపింగ్
मानक सॉफ्टवेयर,ప్రామాణిక సాఫ్ట్‌వేర్
मानकीकरण,ప్రామాణీకరణ
आपातोपयोगी,స్టాండ్బై
आपातोपयोगी उपस्कर,స్టాండ్బై పరికరాలు
अप्रगामी तरंग,స్టాండింగ్ వేవ్
अप्रगामी तंरग अनुपात,స్టాండింగ్ వేవ్ రేషియో
प्रवर्तन बल-आघूर्ण,టార్క్ ప్రారంభించడం
आरंभ-विराम,ప్రారంభ-స్టాప్
"स्थिर, स्थैतिक",స్టాటిక్
सांख्यिकीय विधि,గణాంక పద్ధతి
अवस्थिति,స్థితి
"अवस्थिति संकेत, अवस्थिति चिह्न",స్థితి సూచన
स्थिर,స్థిరమైన
"त्रिविम, स्टीरियो",స్టీరియో
"त्रिविम संतुलन, स्टीरियो संतुलन",స్టీరియో బ్యాలెన్స్
स्टीरियो कोडक,స్టీరియో ఎన్కోడర్
स्टीरियो जनित्र,స్టీరియో జనరేటర్
त्रिविम विधा,స్టీరియో మోడ్
"त्रिविम संचरण, स्टीरियो संचरण",స్టీరియో ట్రాన్స్మిషన్
त्रिविम ध्वनि पुनरुत्पादन,స్టీరియోఫోనిక్ సౌండ్ పునరుత్పత్తి
"त्रिविम ध्वनि, स्टीरियोफोनी",స్టీరియోఫోనీ
"त्रिविमदशब, स्टीरियोदशब",స్టీరియోస్కోపీ
स्थिर चित्र,ఇప్పటికీ చిత్రం
उद्दीपक,ఉద్దీపన
विराम बैंड,స్టాప్‌బ్యాండ్
भंडारण,నిల్వ
संचायक बैटरी कक्ष,నిల్వ బ్యాటరీ గది
संचायक युक्ति,నిల్వ పరికరం
समतापमंडल,స్ట్రాటో ఆవరణ
धाराप्रवाह,స్ట్రీమింగ్
तनन,సాగదీయడం
" रस्सी, तार. , कड़ी",స్ట్రింగ్
संरचित,నిర్మాణాత్మక
"स्टूडियो ब्लॉक, स्टूडियो खंड",స్టూడియో బ్లాక్
स्टूडियो केंद्र,స్టూడియో సెంటర్
स्टूडियो प्रकाश व्यवस्था,స్టూడియో లైటింగ్
स्टूडियो मॉनीटर,స్టూడియో మానిటర్లు
"स्टाइलस, सुई (ग्रामोफोन की)",స్టైలస్
उपबैंड कोडन,సబ్‌బ్యాండ్ ఎన్‌కోడింగ్
उपबैंड प्रच्छादन,సబ్‌బ్యాండ్ మాస్కింగ్
"उपबैंड प्रतिदर्श, उपबैंड नमूना",సబ్‌బ్యాండ్ నమూనాలు
उपजाल,సబ్‌నెట్
उप-प्रतिचयन,సబ్‌యాంప్లింగ్
"अभिदाता, ग्राहक, उपभोक्ता",చందాదారుడు
सहसा आयनमंडलीय क्षोभ,ఆకస్మిక అయానోస్పియర్ భంగం
सूर्य धब्बा सक्रियता,సన్ స్పాట్ కార్యాచరణ
अति-उच्च शक्ति प्रेषित्र,సూపర్ పవర్ ట్రాన్స్మిటర్
अति प्रतिचयन,సూపర్ నమూనా
सुपर सॉकेट,సూపర్ సాకెట్
अतितप्त वाष्प,సూపర్హీట్ ఆవిరి
"परासंकरण, सुपर हेटरोडाइन",సూపర్హెటెరోడిన్
परासंकरण परिवर्तक,సూపర్హెటెరోడైన్ కన్వర్టర్
परासंकरण ग्राही,సూపర్హెటెరోడైన్ రిసీవర్
अध्यारोपित (धारा),అతిశయోక్తి
अध्यारोपण,సూపర్‌పోజిషన్
"अध्यारोपण, अधिस्थापन",సూపర్ స్థానం
पराध्वनिक,సూపర్సోనిక్
"सप्लाई डक्ट, आपूर्ति वाहिनी",సరఫరా వాహిక
निरोधी ग्रिड,అణచివేత గ్రిడ్
पृष्ठीय रव,ఉపరితల శబ్దం
पृष्ठीय तरंग,ఉపరితల తరంగం
"नेट विचरण, सर्फिंग",సర్ఫింగ్
"प्रोत्कर्ष, महोर्मि",ఉప్పెన
परिवेश,పరిసరాలు
अनुक्रियता,ససెప్టెన్స్
सुग्राहिता,ససెప్టబిలిటీ
निलंबित,సస్పెండ్
अदल-बदल,స్వాప్
"प्रसर्प परिपथ, स्वीप सर्विट",స్వీప్ సర్క్యూట్
स्विच,స్విచ్
स्विच बोर्ड,స్విచ్ బోర్డు
"स्विच ऑन कंट्रोल यूनिट, स्विच ऑन नियंत्रण इकाई",నియంత్రణ యూనిట్ ఆన్ చేయండి
स्विचन,మారడం
प्रतीक दर,చిహ్నం రేటు
सममित,సుష్ట
"सिंक, तुल्यकालिक",సమకాలీన
"तुल्यकालिक स्पंद, सिंक पल्स",సమకాలీకరణ పల్స్
सिंक अंतरण,సమకాలీకరణ బదిలీ
तुल्यकालन,సమకాలీకరణ
तुल्यकालित,సమకాలీకరించబడింది
तुल्यकालिक,సింక్రోనస్
तुल्यकालिक मोटर,సింక్రోనస్ మోటారు
समन्वित,సినర్జిక్
सहक्रियाशील,సినర్జిస్టిక్
सहक्रिया,సినర్జీ
वाक्यात्मक,వాక్యనిర్మాణం
वाक्य-रचना,సింటాక్స్
"वाक्य-त्रुटि, सिन्टैक्स त्रुटि",సింటాక్స్ లోపం
संष्लेषक,సింథసైజర్
संष्लेषक कार्ड,సింథసైజర్ కార్డులు
"प्रणाली, तंत्र, पद्धित",వ్యవస్థ
तंत्र वास्तुकला,సిస్టమ్ ఆర్కిటెక్చర్
"तंत्र डिजाइन, तंत्र अभिकल्प",సిస్టమ్ డిజైన్
तंत्र मेनू,సిస్టమ్ మెను
"टैग, लेबल, चिह्न",ట్యాగ్
टॉक बैक,తిరిగి మాట్లాడు
"टेप, फीता",టేప్
"टेपरिकार्डर, टेप अभिलेखित्र",టేప్ రికార్డర్
"टेपयोजन, टेपसमायोजन",టేప్ స్లైసింగ్
शुंडाकार,దెబ్బతింది
लक्ष्य,లక్ష్యం
"टेरिफ, प्रशुल्क",సుంకం
कार्य दर्शिका,టాస్క్ బార్
तकनीकी,సాంకేతిక
तकनीकी चुनौती,సాంకేతిక సవాలు
"तकनीकी विशेषता, तकनीकी लक्षण",సాంకేతిక అంశాలు
"तकनीकी नियमावली, तकनीकी दिशा-निर्देश",సాంకేతిక మార్గదర్శకాలు
तकनीकी प्राचल,సాంకేతిక పరామితి
तकनीकी गुणता,సాంకేతిక నాణ్యత
"तकनीकी अड़चन, तकनीकी बाधा",సాంకేతిక స్నాగ్
तकनीक,టెక్నిక్
प्रौद्योगिकी प्रतिबंध,సాంకేతిక పరిమితి
प्रौद्योगिकी,సాంకేతికం
प्रौद्योगिकी  आकलन,టెక్నాలజీ అసెస్‌మెంట్
दूरप्रसारण,టెలికాస్టింగ్
"दूरचलचित्र, टेलीसिने",టెలిసిన్
"तार प्रेषण, टेलीग्राफी, दूरलेखन",టెలిగ్రఫీ
दूरमितिकी,టెలిమాటిక్స్
दूरमापन,టెలిమెటరింగ్
"दूरभाष, टेलीफोन",టెలిఫోన్
दूरपाठ्य सामग्री,టెలిటెక్స్ట్
"दूरदर्शन, टेलीविजन; दूरदर्शित्र",టెలివిజన్
"ताप, तापमान",ఉష్ణోగ్రత
ताप नियंत्रण,ఉష్ణోగ్రత నియంత్రణ
" कालिक , श्रवण",తాత్కాలిక
" कालिक प्रबंधन  , श्रवण प्रबंधन",తాత్కాలిక నిర్వహణ
कालिक अतिरिक्तता,తాత్కాలిక పునరావృతం
तनन सामर्थ्य,తన్యత బలం
स्पर्शक,టెన్టకిల్
टेराबाइट (TB),టెరాలి
"अंतिम छोर, सिरा, अंतक, टर्मिनल",టెర్మినల్
"अंतक अनुकूलक, टर्मिनल अनुकूलक",టెర్మినల్ ఎడాప్టర్లు
टर्मिनल उपस्कर,టెర్మినల్ పరికరాలు
"समाप्तप्राय, अंतस्थ",ముగించడం
अंतस्थ प्रतिरोध,ప్రతిఘటనను ముగించడం
"अंत, समापन",ముగింపు
समापक,టెర్మినేటర్
भूभाग परिच्छेदिका,టెర్రైన్ ప్రొఫైల్స్
तृतीयक कुंडली,తృతీయ వైండింగ్
परीक्षण,పరీక్ష
परीक्षण आंकड़ा,పరీక్ష డేటా
" परीक्षण चित्र , परीक्षण प्रतिबिंब",పరీక్ష చిత్రం
परीक्षण संकेत,పరీక్ష సిగ్నల్
"टेस्टर, परीक्षित्र",టెస్టర్
परीक्षण,పరీక్ష
परीक्षण और मापन,పరీక్షలు మరియు కొలత
"तापीय रव, ऊष्मीय रव",ఉష్ణ శబ్దం
"तापीय अतिभार रिले, तापीय अतिभार प्रतिसारण",థర్మల్ ఓవర్లోడ్ రిలే
तापायनिक दिष्टकारी,థర్మియోనిక్ రెక్టిఫైయర్
तापवैद्युत युग्म,థర్మోకపుల్
"तापमापी, थर्मामीटर",థర్మామీటర్
"तापस्थापी, थर्मोस्टेट",థర్మోస్టాట్
परिबल,థింబుల్
थोरियमयुक्त तंतु,థోరియేటెడ్ ఫిలమెంట్
" चूड़ी , धागा",థ్రెడ్
"त्रिकलीय प्रदाय, त्रिकलीय आपूर्ति",మూడు దశల సరఫరా
"त्रिकला-परिणामित्र, त्रिकला-ट्रांसफार्मर, तीन फेज ट्रांसफार्मर",మూడు దశల ట్రాన్స్ఫార్మర్
देहली,ప్రవేశం
"कंठ माइक्रोफोन, कंठ माइक",గొంతు మైక్రోఫోన్
प्रणोद,థ్రస్ట్
थाइरेट्रॉन,థైరాట్రాన్
थाइरिस्टर,థైరిస్టర్
"अभिनति, अभिनमन",వంపు
ध्वनि गुणता,టింబ్రే
"समय, काल",సమయం
समयाधार,టైమ్ బేస్
समय कोड,సమయ కోడ్
कालांक,సమయం స్థిరాంకం
समय विलंब,సమయం ఆలస్యం
काल प्रक्षेत्र,టైమ్ డొమైన్
समय प्रतिचयन,సమయం నమూనా
"काल विस्तारण, समय विस्तारण",సమయం సాగదీయడం
"काल मापित्र, कालद, काल समंजक, टाइमर",టైమర్
शीर्षक दर्शिका,టైటిల్ బార్
गम-आगम गति,To మరియు fro కదలిక
टॉगल स्विच,టోగుల్ స్విచ్
टोकन रिंग नेटवर्क,టోకెన్ రింగ్ నెట్‌వర్క్
सहिष्णुता,ఓరిమి
स्वर नियंत्रण,టోన్ కంట్రోల్
टूल बार,టూల్ బార్
औजार,సాధనాలు
"दंतुर गियरन, दंतुर गियर",దంతాల గేరింగ్
"स्थान विज्ञान, सांस्थितिकी",టోపోలాజీ
टोराइडी कुंडली,టొరాయిడల్ వైండింగ్
बल-आघूर्ण,టార్క్
संपूर्ण गुणता प्रबंधन (टी क्यू एम),మొత్తం నాణ్యత నిర్వహణ (TQM)
"योगित्र, योजित्र",టోటలైజర్
"टॉवर, मीनार",టవర్
अनुरेखक,ట్రేసర్
अनुरेखन,ట్రేసింగ్
"पथ, मार्ग, लीक, ट्रैक",ట్రాక్
पथ गुलिका,ట్రాక్ బాల్
"अनुपथन, अनुवर्तन",ట్రాకింగ్
यातायात प्रबंधन,ట్రాఫిక్ నిర్వహణ
क्रिया-कलाप संचिका तंत्र,లావాదేవీల ఫైల్ సిస్టమ్
पारकोड,ట్రాన్స్‌కోడ్
ट्रांसड्यूसर,ట్రాన్స్‌డ్యూసెర్
प्रेषित्र-अभिग्राही,ట్రాన్సీవర్
अंतरण अभिलक्षण,బదిలీ లక్షణాలు
अंतरण फलन,బదిలీ ఫంక్షన్
"परिणामित्र, ट्रांसफार्मर",ట్రాన్స్ఫార్మర్
"परिणामित्र उत्तेजक, ट्रांसफार्मर उत्तेजक",ట్రాన్స్ఫార్మర్ ఎక్సైటర్
"परिणामित्र ट्रॉली, ट्रांसफार्मर ट्रॉली",ట్రాన్స్ఫార్మర్ ట్రాలీ
"क्षणिक, चलायमान",తాత్కాలిక
क्षणिक कोडन,తాత్కాలిక కోడింగ్
क्षणिक त्रुटि,అస్థిరమైన లోపం
क्षणिक स्विचन,తాత్కాలిక మార్పిడి
ट्रांजिस्टर,ట్రాన్సిస్టర్
" अनुवाद , अंतरण",అనువాదం
" अनुवादक , अंतरक        , अनुवादित्र",అనువాదకుడు
"प्रेषण, संचरण",ప్రసార
संचरण अंतरापृष्ठ,ప్రసార ఇంటర్ఫేస్
संचरण लाइन,ప్రసారణ తంత్రి
"संचरण हानि, प्रेषण हानि",ప్రసార నష్టం
प्रेषण स्टूडियो,ట్రాన్స్మిషన్ స్టూడియో
प्रेषित्र,ట్రాన్స్మిటర్
प्रेषित्र नियंत्रक,ట్రాన్స్మిటర్ కంట్రోలర్
"प्रेषित्र रख-रखाव, प्रेषित्र अनुरक्षण",ట్రాన్స్మిటర్ నిర్వహణ
प्रेषक निर्गम शक्ति,ట్రాన్స్మిటర్ అవుట్ పుట్ పవర్
प्रेषी ऐन्टेना,యాంటెన్నాను ప్రసారం చేస్తుంది
प्रेषी ऐन्टेना लब्धि,యాంటెన్నా లాభం ప్రసారం చేస్తుంది
प्रेषण आवृत्ति,ప్రసార పౌన frequency పున్యం
प्रेषण केंद्र,ట్రాన్స్మిటింగ్ స్టేషన్
"प्रेषानुकर, ट्रांसपोंडर",ట్రాన్స్పాండర్
ट्रैपेट डायोड,ట్రాపాట్ డయోడ్
प्रगामी तरंग,ట్రావెలింగ్ వేవ్
"ट्रेलिस विकोडन, जालक विकोडन",ట్రెల్లిస్ డీకోడింగ్
"खाई और नाली, ट्रेंच एवं कंड्यूट",కందకం మరియు కండ్యూట్
"ट्रिगर परिपथ, प्रवर्तक परिपथ",ట్రిగ్గర్ సర్క్యూట్
काट-छांट,ట్రిమ్
"संकर्तन, काट-छांट",ట్రిమ్మింగ్
तिपाई,త్రిపాద
क्षोभमंडल,ట్రోపోస్పియర్
"छिन्नन, रुंडन",కత్తిరించడం
"सत्य सारणी, सत्य तालिका",ట్రూత్ టేబుల్
समस्वरित,ట్యూన్ చేయబడింది
"समस्वरक, ट्यूनर, समंजक",ట్యూనర్
"समस्वरण, ट्यूनिंग",ట్యూనింగ్
टनल डायोड,సొరంగం డయోడ్
सुरंगन,టన్నెలింగ్
प्रतिवर्तन प्रबंधन,నిర్వహణ చుట్టూ తిరగండి
टर्न टेबल,టర్న్ టేబుల్
"ट्वीटर, तीक्ष्ण ध्वनक, तीक्ष्णक",ట్వీటర్
"व्यावर्तित, ऐंठित",వక్రీకృత
"व्यावर्तित युग्म केबल, व्यावर्तित युगल केबल",వక్రీకృత జత కేబుల్
असंतुलित ध्वनि लाइन,అసమతుల్య ఆడియో లైన్
अववोल्टता,వోల్టేజ్ కింద
एकदिष्ट प्रसारण,యునికాస్టింగ్
"सार्विक द्वार, सार्विक गेट",యూనివర్సల్ గేట్
"सार्विक जालक्रम, सार्विक नेटवर्क",యూనివర్సల్ నెట్‌వర్క్
"अभारित फिल्टर, अभारित निस्यंदक",విడదీయని వడపోత
ऊर्ध्व परिवर्तक,అప్ కన్వర్టర్
"ऊर्ध्वयोजन, अपलिंक",అప్లింక్
अभिभारण,అప్‌లోడ్
उपयोज्य क्षेत्र सामर्थ्य,ఉపయోగపడే క్షేత్ర బలం
मूल्यवर्धित सेवाएं,విలువ జోడించిన సేవలు
वैरेक्टर डायोड,వరయాక్టర్ డయోడ్
"परिवतब, चर, परिवर्तनीय",వేరియబుల్
परिवर्तनीय क्षेत्र ध्वनि पथ,వేరియబుల్ ఏరియా సౌండ్ ట్రాక్
परिवर्तनीय आंकड़ा दर संपीडन,వేరియబుల్ డేటా రేట్ కుదింపు
परिवर्तनीय घनत्व ध्वनि पथ,వేరియబుల్ డెన్సిటీ సౌండ్ ట్రాక్
परिवर्तनीय निर्गम आंकड़ा दर,వేరియబుల్ అవుట్పుట్ డేటా రేటు
सदिश,వెక్టర్
सदिश प्रतिबाधा मापी,వెక్టర్ ఇంపెడెన్స్ మీటర్
सदिश जालक्रम विश्लेषित्र,వెక్టర్ నెట్‌వర్క్ ఎనలైజర్
प्रकाश वेग,కాంతి వేగం
"निर्गत बॉक्स, निर्गत पेटी, सरंध्र पेटी",వెంటెడ్ బాక్స్
" परिवर्तनशीलता            , बहुआयामी प्रतिभा",బహుముఖ ప్రజ్ఞ
" परिवर्तन , अनुवाद        , रूपांतर",సంస్కరణ: Telugu
ऊर्ध्वाधर तल,నిలువు విమానం
ऊर्ध्व-धुवित,నిలువుగా ధ్రువణ
अवशेषी पार्श्व बैंड,వెలిజ్రాలక బృందం
कंपन,వైబ్రేషన్
कंपित्र,వైబ్రేటర్
" वीडियो , –श्य",వీడియో
"–ष्य प्रवर्धक, वीडियो प्रवर्धक",వీడియో యాంప్లిఫైయర్
"–ष्य शृंखला, वीडियो चेन",వీడియో గొలుసు
वीडियो अभिलक्षण,వీడియో లక్షణాలు
वीडियो कोड,వీడియో కోడ్
वीडियो संपीडन,వీడియో కుదింపు
"वीडियो दूर सम्मेलन, वीडियो कॉन्फरेन्सिंग",వీడియో కాన్ఫరెన్సింగ్
वीडियोग्राफिक्स अनुकूलक,వీడియో గ్రాఫిక్స్ అడాప్టర్
वीडियो प्रवाह,వీడియో స్ట్రీమింగ్
वीडियो स्विचक,వీడియో స్విచ్చర్
वीडियोलेखन,వీడియోగ్రఫీ
–ष्य,చూడండి
"दर्शन दूरी, –ष्य दूरी",దూరం చూస్తున్నారు
"आभासी, कल्पित",వర్చువల్
आभासी पता,వర్చువల్ చిరునామా
आभासी ऊंचाई,వర్చువల్ ఎత్తు
आभासी स्मृति,వర్చువల్ మెమరీ
आभासी निजी जालक्रम,వర్చువల్ ప్రైవేట్ నెట్‌వర్క్
आभासी वास्तविकता,వర్చువల్ రియాలిటీ
"विषाणु, वायरस",వైరస్
ष्यानता,స్నిగ్ధత
–ष्यता,దృశ్యమానత
–ष्टि,దృష్టి
–ष्य प्रदर्श,దృశ్య ప్రదర్శన
–ष्य निरीक्षण,దృశ్య తనిఖీ
–ष्य रेडियो,విజువల్ రేడియో
वाक् आवृत्ति,వాయిస్ ఫ్రీక్వెన్సీ
"वाणी मेल, वाणी डाक",వాయిస్ మెయిల్
अंतरजाल प्रोटोकॉल,వాయిస్ ఓవర్ ఐపి
