Tamil,English
உற்பத்தி திட்டமிடல்,production plan
உற்பத்தி செயல்முறை,production process
உற்பத்தி விகிதம்,production rate
உற்பத்தி திட்டமிடல்,production scheduling
சீரற்ற மாறிகளின் தயாரிப்பு,product of random variables
இரண்டு மாற்றங்களின் தயாரிப்பு,product of two transformations
பெருக்கல் தொகுப்பு,product set
"பெருக்கல் இடம், பெருக்கல் வானம்",product space
பெருக்கல் நிலை,product topology
"சுயவிவர வெட்டு, சுயவிவரப் பிரிவு",profile section
ஆதாயம்,profit
இலாப செயல்பாடு,profit function
இலாப அதிகரிப்பு,profit maximization
புரோகிராமர்,programmer
"செயலாக்கம், நிரலாக்கம், நிரலாக்கம்",programming
படி படியாக,progression
"ப்ரொஜெக்ஷன், ப்ரொஜெக்ஷன், எக்ஸ்ட்ராபோலேஷன்",projection
இடைக்கணிப்பு சூத்திரம்,projection formula
இயக்குனர் இடங்களில் இடைச்செருகல்,projection into coordinate spaces
இடைக்கணிப்பு அணி,projection matrix
கணிப்பு அமைக்க,projection of a set
முன்னறிவிப்பு மதிப்பின் விரிவாக்கம்,projection of trend value
திசையன் கணிப்பு,projection of vector
இடைக்கணிப்பு தேற்றம்,projection theorem
திட்ட வடிவியல்,projective geometry
எறிகணை விமானம்,projective plane
திட்ட மாற்றம்,projective transformation
"ஆதாரம், ஆதாரம், ஆதாரம்",proof
வருமானத்தின் மூலம் ஆதாரம்,proof by induction
பரிமாற்ற பிழை,propagated error
பிழை பரிமாற்றம்,propagation of error
சரியான காரணி,proper factor
"சரியான செயல்பாடு, சரியான செயல்பாடு",proper function
நியாயமான இடைவெளி,proper interval
முழுமையாக அடங்கியுள்ளது,properly contained
சரியான துணைக்குழு,proper subset
சரியான துணை மக்கள்தொகை,proper subspace
பாதுகாப்பு சொத்து,property of conservation
"சரியான மதிப்பு, ஈஜென் மதிப்பு",proper value (=eigen value)
சரியான திசையன்,proper vector
"விகிதாசார, விகிதாசார",proportional
விகிதாசார உறவு,proportional relationship
விகிதாசார மாதிரி,proportional sampling
அடையக்கூடிய,proposition
போலி குறியீடு,pseudocode
போலி தூரம்,pseudometric
போலி தொலைதூர மக்கள்,pseudometric space
போலி தரநிலை,pseudonorm
போலி நிலையான நிலை,pseudonorm topology
"தீவிரம், தீவிரம், வெறுப்பு",pull
"கப்பி, கப்பி, தொப்பி",pulley
குத்திய அட்டை,punched card
பஞ்ச் அட்டை இயந்திரம்,punch card machine
குத்தும் இயந்திரம்,punching machine
தூய பிணைப்பு,pure bending
தூய தசம,pure decimal
தூய வடிவியல்,pure geometry
நிகர வருகை,pure induction
முற்றிலும் கனிமமற்றது,purely transcendental
தூய கணிதம்,pure mathematics
எண்கள் மட்டுமே,pure number
விருப்ப சாதனம்,pure strategy
பிரமிடு,pyramid
பிரமிடு கன சதுரம்,pyramidal solid
பிரமிடு பக்கம்,pyramidal surface
இதி சித்தம்,Q.E.D.
நாற்கோணம்,quadrangle
நாற்கரப் பட்டகம்,quadrangular prism
நால்வகை,quadrant
"சதுரம், இருபடி, இரட்டை ட்ரேப்சாய்டு",quadratic
இருபடி செலவு,quadratic cost
இருபடி செலவு செயல்பாடு,quadratic cost function
இருபடி வளைவு,quadratic curve
இருபடி சமன்பாடு,quadratic equation
இருபடி வெளிப்பாடு,quadratic expression
இருபடி இருபடி,quadratic form
இருபடி செயல்பாடு,quadratic function
இருபடி செயல்பாடு,quadratic functional
இருபடி இடைச்செருகல்,quadratic interpolation
இருபடி புறநிலை செயல்பாடு,quadratic objective function
இருபடி நிரலாக்கம் இருபடி நிரலாக்கம்,quadratic programming
இருபடி மீளக்கூடிய விதி,quadratic reciprocity
இருபடி பக்கம்,quadratic surface
இருபடி கால,quadratic term
நாற்கர சூத்திரம்,quadrature formula
நாற்கர,quadrilateral
தரமான பகுப்பாய்வு,qualitative analysis
தர கட்டுப்பாடு,quality control
குவாண்டம் இயக்கவியல்,quantum mechanics
குவாண்டம் எண்,quantum number
குவாண்டம் புள்ளிவிவரங்கள்,quantum statistics
"கால், கால், கால்",quarter
நாற்கர,quartic
காலாண்டு,quartile
லீனியர் கன்ஸ்ட்ரக்டர் சமன்பாடு,quasi linear constitutive equation
வழக்கமான சுழற்சி,quasi regular
அரட்டை,quaternion
வரி நீளம்,queue length
வரி மாதிரி,queuing model
வரிசை பிரச்சனை,queuing problem
வரிசை செயலாக்கம்,queuing process
வரிசை அமைப்பு,queuing system
வரி கோட்பாடு,queuing theory
பஞ்சமக்,quintile
ஐந்தெழுத்து,quintuplet
"விலை குறிப்பிடப்பட்டுள்ளது, விலை குறிப்பிடப்பட்டுள்ளது",quotation
"பங்கு, பிரிவு",quotient
துறை பகுதி,quotient field
துறை குழு,quotient group
பங்கு விதி,quotient law
துறை தொகுப்பு,quotient set
துறை மக்கள்,quotient space
துறை அமைப்பு,quotient topology
ஆரம்,radial
ரேடியன்கள்,radian
ரேடியன் அளவு,radian measure
கர்ணி,radical
மூலாக்ஷா,radical axis
வகைபிரித்தல்,radical sign
ஆரம்,radius
ஒருங்கிணைப்பு ஆரம்,radius of convergence
வளைவின் ஆரம்,radius of curvature
துருவமுனைக் கோடு,radius vector
ரேடிக்ஸ்,radix
சீரற்ற பிழை,random error
சீரற்ற செயல்பாடு,random function
சீரற்றமயமாக்கல்,randomization
சீரற்ற தொகுதி,randomised blocks
சீரற்ற மாதிரி,random model
சீரற்ற எண்,random number
சீரற்ற மாதிரி,random sampling
சீரற்ற மாறிகள்,random variable
"வரம்பு, வரம்பு, வரம்பு, வரம்பு",range
ஒருங்கிணைப்பு வளாகம்,range of convergence
ஒருங்கிணைப்பு வளாகம்,range of integration
உறவு வளாகம்,range of relation
வளாக மக்கள் தொகை,range space
தரம்,rank
தரவரிசை தொடர்பு,rank correlation
அணி வகை,rank of matrix
வரிசை வரிசை மாதிரி,rank order statistics
மாற்றம் விகிதம்,rate of change
ஒருங்கிணைப்பு விகிதம்,rate of convergence
ஒப்பற்ற,Ratio
பகுத்தறிவு,Rational
பகுத்தறிவு வெளிப்பாடு,rational expression
பகுத்தறிவு புலம்,rational field
பகுத்தறிவு செயல்பாடு,rational function
வகுப்பின் பகுத்தறிவு,rationalisation of the denominator
பகுத்தறிவு எண்,rational number
பகுத்தறிவு எண் புலம்,rational number field
பகுத்தறிவு செயல்பாடு,rational operation
சமமற்ற சோதனை,ratio test
"பதப்படுத்தப்படாத தத்தா, பெறப்பட்டது",raw data
"ரஷ்மி, கிரண், பக்-ஆர், ரே, ஷங்குஷ், அர்த்ரேகா, அர்",ray
பீம் திசையன்,ray vector
உண்மையான,real
உண்மையான அச்சு,real axis
உண்மையான தொடர்ச்சி,real continuum
உண்மையான வரி,real line
உண்மையான நேரியல் திசையன் இடம்,real linear vector space
உண்மையான அணி,real matrix
உண்மையான எண்,real number
உண்மையான எண் புலம்,real number field
உண்மையான பகுதி,real part
உண்மையான பல்லுறுப்புக்கோவை,real polynomial
உண்மையான இருபடி,real quadratic
உண்மையான மாலு,real root
உண்மையான மக்கள் தொகை,real space
உண்மையான நேர அமைப்பு,real time system
உண்மையான மதிப்பு செயல்பாடு,real valued function
உண்மையான மாறி,real variable
உண்மையான திசையன் இடம்,real vector space
"தலைகீழ், பரஸ்பர, பரஸ்பர",reciprocal
தலைகீழ் அணி,reciprocal matrix
செவ்வகம்,rectangle
"செவ்வக, வலது கோணம், வலது கோணம்",rectangular
செவ்வக அட்டவணை,rectangular array
"வலது கோண அச்சு, வலது கோண ஒருங்கிணைப்பு அச்சு",rectangular axis
செவ்வக அடர்த்தி செயல்பாடு,rectangular density function
வலது கோண ஹைபர்போலா,rectangular hyperbola
செவ்வக அணி,rectangular matrix
"செவ்வக இணை வரைபடம், வலது கோண இணையான வரைபடம்",rectangular parellelopiped   (cuboid)
வளைவு வளைவு,rectifiable curve
மீண்டும் மீண்டும் சூத்திரம்,recurrence formula
கால தசம,recurring decimal
திருப்பு சூத்திரம்,recursion formula
படிநிலை வடிவம்,reduced echelon form
சீரற்ற செயல்திறன்,reductio-ad-absurdum
"மடக்கை சூத்திரம், சமமான சூத்திரம்",reduction formula
"குறிப்பு வரி, குறிப்பு வரி",reference line
குறிப்பு புள்ளி குறிப்பு புள்ளி,reference point
பிரதிபலித்த அலை,reflected wave
பிரதிபலிப்பு,reflection
சமமான விதி,reflexive law
ஒன்றிணைந்த பகுதி,region of convergence
வேறுபட்ட பகுதி,region of divergence
ஒருங்கிணைப்பு பகுதி,region of integration
பின்னடைவு பகுப்பாய்வு,regression analysis
பின்னடைவு வளைவு,regression curve
பின்னடைவு சமன்பாடு,regression equation
பின்னடைவு வரி,regression line
பின்னடைவு மாதிரி,regression model
வழக்கமான வளைவு,regular curve
அறுகோணம் கூட,regular hexagon
வழக்கமான அணி,regular matrix
சமபக்க,regular tetrahedron
உறவினர் நிரப்பு,relative complement
ஒப்பீட்டளவில் உயர்ந்தது,relative maximum
ஒப்பீட்டளவில் குறைந்த,relative minimum
ஒப்பீட்டு நிகழ்தகவு,relative probability (conditional probability)
தொடர்புடைய வேகம்,relative velocity
"சார்பியல், சார்பியல், சார்பியல்",Relativity
சார்பியல் கோட்பாடு,relativity theory
நம்பகத்தன்மை,reliability
நம்பகத்தன்மை பிரச்சனை,reliability problem
எஞ்சிய பதவி,remainder term
மீதமுள்ள தேற்றம்,remainder theorem
மீண்டும் மீண்டும் வரம்பு,repeated limit
மறுசெயல் ரீமான்-இணைப்பு,repeated Riemann integral
பிரதிநிதித்துவம்,representation
"எஞ்சிய, எஞ்சிய",Residue
முடிவிலியில் உள்ளது,residue at a pole
"கலைத்தல், மறுப்பு, வேறுபாடு",resolution
விலகல்,resolution of forces
வேகம் சரிசெய்தல்,resolution of velocities
விளைவாக முடிவு,resultant
விளைவாக சக்தி,resultant force
முடிவு திசையன்,resultant vector
மாற்றியமைக்கப்பட்ட ஒற்றை முறை,revised simplex technique
ரோம்பஸ்,rhombus
ரீமான்-ஒருங்கிணைந்த,Riemann integral
"வலது கோணம், வலது கோணம்",right angle
வலது கோண முக்கோணம்,right angled triangle
வலது வட்டக் கூம்பு,right circular cone
தெற்கு தொகுப்பு,right coset
வலது வட்ட உருளை,right cylinder
கடிகாரகடிகாரச்சுற்று,right handed
தெற்கு தலைகீழ்,right inverse
"துல்லியமான ஆதாரம், துல்லியமான ஆதாரம்",rigorous proof
"மோதிரம், மோதிரம்",ring
முழு எண் வளையம்,ring of integers
R-ஒருங்கிணைந்த,R-integrable
"வேர், வேர்",root
சதுர வேர் வேர்,root mean square
பல்லுறுப்புக்கோவையின் வேர்,root of a polynomial
"சுழற்சி, சுழற்சி",rotation
ரவுண்டிங் பிழை,rounding error
வரிசை,row
வரிசை-நெடுவரிசை பெருக்கல்,row-by-column multiplication
வரி சமநிலை,row equivalence
வரிசை அணி,row matrix
வரிசை ஒழுங்கு,row rank
தப்பிக்கும் புள்ளி,saddle point
"மாதிரி, மாதிரி",sample
மாதிரி சராசரி,sample means
மாதிரி புள்ளி,sample point
மாதிரி அளவு,sample size
மாதிரி இடம்,sample space
மாதிரி-தரநிலை-விலகல்,sample standard deviation
மாதிரி ஆய்வு,sample survey
மாதிரி மாறுபாடு,sample variance
"மாதிரி (v.), மாதிரி (n.)",sampling
மாதிரி விநியோகம்,sampling distribution
மாதிரி பிழை,sampling error
மாதிரி இடைவெளி,sampling interval
மாதிரி முறை,sampling method
மாதிரி கொள்கை,sampling theory
மாற்று மூலம் மாதிரி,sampling with replacement
"அளவிடல், அளவிடல்",scalar
அளவிடல் புலம்,scalar field
ஸ்கேலார் மேட்ரிக்ஸ்,scalar matrix
அளவிடல் மடங்குகள்,scalar multiple
அளவிடல் பெருக்கல்,scalar multiplication
அளவிடல் தயாரிப்பு,scalar product
அளவுகோல்,scalar quantity
ஸ்கேலர் மூன்று தயாரிப்பு,scalar triple product
ஸ்கேலின் முக்கோணம்,scelene triangle
சிதறல் வரைபடம்,scattered diagram
ஷ்ரோடிங்கர் சமன்பாடு,Schrodinger equation
"பருவகால ஏற்ற இறக்கங்கள், பருவகால ஏற்ற இறக்கங்கள்",seasonal fluctuation
"ஊடுருவி, ஊடுருவும் கோடு, செகண்ட், தலைகீழ் கொசைன்",secant
துளையிடும் முறை,secant method
இரண்டாவது,second derivative
இரண்டாவது வரிசை (இரண்டாம் வகை),second order
"பிரிவு, பிரிவு, பிரிவு, பிரிவு, பிரிவு",section
"உட்பிரிவு, துறை, துறை",sector
வளைவு பிரிவு,segment of a curve
சுய-பற்றுதல்,self — adjoint
சுயமாக இணைக்கப்பட்ட ஆபரேட்டர்,self adjoint operator
தன்னியக்கமான,self — conjugate
அரை அச்சு,semiaxis
அரைவட்டம்,semicircle
கான்கிரீட் அணி,semi - definite matrix
ஒருங்கிணைந்த இருபடி,semi - definite quadratic form
சமிஸ்முஹ்,semigroup
அரை இடைவெளி,semi - interval
முக்கிய அச்சு என்று பொருள்,semi major axis
அரை சிறு அச்சு,semi minor axis
பிரிக்கக்கூடிய பல்லுறுப்புக்கோவை,separable polynomial
மாறி பிரித்தல்,separation of variables
வரிசை,sequence
குறியீட்டு கொள்கை,sequencing theory
தொடர் பகுப்பாய்வு,sequential analysis
தொடர் மாதிரி,sequential sampling
வகைப்பட்ட தொடர்பு,serial correlation
"தொடர், தொடர், தொடர்",series
"மொத்த, காற்றின் திசை, நீரோடை திசை, உறைதல், உறைதல் (ver.)",set
sextant,sextant
ஷெவார்ட் கட்டுப்பாட்டு விளக்கப்படம்,Shewhart control charts
"அடையாளம், தொகை",sign
அணி குறிப்பான்,signature of a matrix
இருபடி இருபடி சின்னம்,signature of quadratic form
சச்சின் எண்,signed number
முக்கியத்துவம் நிலை,significance level
முக்கியத்துவம் சோதனை,significance test
குறிப்பிடத்தக்க மதிப்பெண்கள்,significant digit
மதிப்பெண் சோதனை,sign test
சின்ன செயல்பாடு,signum function
ஒத்த நீள்வட்டம்,similar ellipses
ஒரே மாதிரியான உருவம்,similar figures
"ஒற்றுமை, ஒப்புமை",similarity
ஒரே மாதிரியான அணி,similar matrices
எளிய மூடிய வளைவு,simple closed curve
எளிய தொடர்பு,simple correlation
எளிய ஹார்மோனிக் இயக்கம்,simple harmonic motion
எளிய சீரற்ற மாதிரி,simple random sampling
"தொகுப்பு, எளிய, ஒருபக்க, எளிய",simplex
ஒரு வழி அல்காரிதம்,simplex algorithm
ஒற்றை அட்டவணை,simplex tableau
சிம்சனின் மூன்றில் ஒரு பங்கு விதி,Simpson's one - third rule
உருவகப்படுத்துதல் முறை,simulation technique
ஒரே நேரத்தில் வேறுபட்ட சமன்பாடுகள்,simultaneous differential equations
ஒரே நேரத்தில் சமன்பாடுகள்,simultaneous equations
"அடையாளம், சைன்",sine
"சைன் வளைவு, சைன் வளைவு",sine curve
தனி,singleton
சலிப்பான செயல்பாடு,single valued function
ஒற்றைப்படை ஒருங்கிணைந்த,singular integral
"விசித்திரம், விந்தை",singularity
மாறாத அணி,singular matrix
விசித்திரமான தீர்வு,singular solution
மாதிரி அளவு,size of sample
ஒற்றைப்படை விநியோகம்,skewed distribution
பன்முக ஹெர்மிடியன் அணி,skew-Hermitian matrix
மாறுபாடு,skewness
ஒற்றைப்படை சமச்சீர் அணி,skew symmetric matrix
மாறியை குறைக்கிறது,slack variable
"சாய்வு, சாய்வு, சாய்வு",slope
சாய்வு சாய்வு,slope gradient
"அடைப்புக்குறிகள், குறுகிய பிணைப்பு",small brackets
நேரான வளைவு,smooth curve
இதர செயல்பாடு,smooth function
சூரிய குடும்பம்,smoothing of time series
,solar system
சோலனாய்டல் திசையன்,solenoidal vector
"திட, நிறை, கனசதுரம்",solid
"கன வடிவியல், ஸ்டீரியோஸ்கோபிக் வடிவியல்",solid geometry
"தீர்வு, கருவி",solution
தொடர் வடிவம் தீர்வு,solution in series
தீர்வு அணி,solution matrix
முக்கோணத்தின் தீர்வு,solution of a triangle
தீர்வு மக்கள் தொகை,solution space
சோனைன் பல்லுறுப்புக்கோவை,Sonine polynomial
"வானம், விண்வெளி, விண்வெளி, விண்வெளி, விண்வெளி",space
வான வளைவு,space curve
பெற்றோர் தொகுப்பு,spanning set
உள்ளூர் தொடர்பு வரைபடம்,spatial correlogram
குறிப்பிட்ட நேரியல் குழு,special linear group
குறிப்பிட்ட செங்குத்து குழு,special orthogonal group
"குறிப்பிட்ட அடர்த்தி, உறவினர் அடர்த்தி",specific gravity
மனித வரைபட தேற்றம்,spectral mapping theorem
செயல்பாட்டின் விதிமுறை,spectrum of a function
"கோளம், கோளம்",sphere
கோள ஒருங்கிணைப்பு அமைப்பு,spherical coordinate system
கோள துருவ ஆயத்தொலைவுகள்,spherical polar coordinate
கோள முக்கோணம்,spherical triangle
கோள முக்கோணவியல்,spherical trigonometry
சுழல்,spiral
"சதுரம், சதுரம்",square
"குருக்கள், குருபந்தனி",square brackets
சதுர ஒருங்கிணைந்த,square integrable
சதுர அணி,square matrix
சதுர வேர்,square root
மாதிரி நிலை,stage of sampling
படிநிலை செயல்பாடு,staircase function
நிலையான விலகல்,standard deviation
நிலையான வேறுபட்ட தயாரிப்பு,standard inner product
சமநிலை,state of equilibrium
உணர்ச்சியற்ற வளைவு,stationary curve
உணர்ச்சியற்ற புள்ளி,stationary point
அதிர்ச்சியடைந்த மதிப்பு,stationary value
"மாதிரி, உருவம்",statistic
புள்ளியியல்,statistical
புள்ளிவிவர பகுப்பாய்வு,statistical data
புள்ளிவிவர விநியோகம்,statistical distribution
புள்ளியியல் கருதுகோள்,statistical hypothesis
புள்ளியியல் தோராயம்,statistical inference
புள்ளிவிவர மாதிரி,statistical model
புள்ளிவிவர மக்கள் தொகை,statistical population
புள்ளிவிவர தரக் கட்டுப்பாடு,statistical quality control
"புள்ளிவிவரங்கள், புள்ளிவிவரங்கள்",statistics
"மாறாத, நிலையான, நிலையான, நிரந்தர",steady
நிலையான நிலை தீர்வு,steady state solution
அதிக வாய்ப்புள்ள ஏற்றம்,steep ascent (of a curve)
சாய்வு-ஏறு வடிவமைப்பு,steepest ascent design
செங்குத்தான வம்சாவளி,steepest descent
"படி-செயல்பாடு, படி-செயல்பாடு",step function
ஸ்டெர்லிங் வரம்பு,Stirling series
"சீரற்ற, நிகழ்தகவு",stochastic
நிகழ்தகவு அணி,stochastic matrix
நிகழ்தகவு மாதிரி,stochastic model
நிகழ்தகவு நிரலாக்கம்,stochastic programming
நிகழ்தகவு மாறி,stochastic variable
ஸ்டோக்ஸ் தேற்றம்,Stokes’ theorem
"நேர்கோடு, நேர்கோடு, நேர்கோடு",straight line
"நிலை விளக்கப்படம், பட்டை விளக்கப்படம்",strata chart
"அடுக்கு, அடுக்கு",stratification
அடுக்கு மாதிரி,stratified sampling
"ஓட்டம்-வரி, ஓடை-வரி",stream-line
மன அழுத்தம்,stress
வலுவான சாய்ந்த செயல்பாடு,strictly convex function
தொடர்ந்து குறைகிறது,strictly decreasing
தொடர்ச்சியான அதிகரிப்பு,strictly increasing
தொடர்ச்சியான ஒழுங்குமுறை செயல்பாடு,strictly monotonic function
மாணவர் சோதனை (மாணவர் &#39;t&#39; சோதனை),"Student's test (Student's ""t"" test)"
துணை சேகரிப்பு,sub-collection
துணை நிர்ணயம்,sub determinant
துணை மண்டலம்,subfield
"துணைப்பிரிவு, துணைக்குழு, துணைக்குழு",subgroup
இடைவெளி,sub-interval
"துணை அணி, துணை அணி",submatrix
"அடிக்குறிப்பு, அடிக்குறிப்பு, அடிக்குறிப்பு",subscript
அடுத்தடுத்து,subsequence
துணைக்குழு,subset
துணை மக்கள்தொகை,subspace
மாற்று,substitution
அரை தொட்டுணரக்கூடியது,subtangent
"மாற்றுவதற்கு, மாற்றுவதற்கு",subtend
"கழித்தல், கழித்தல்",subtract
"கழித்தல், கழித்தல்",subtraction
படிப்படியாக,successive
முற்போக்கான வேறுபாடு,successive differentiation
முற்போக்கான ஒருங்கிணைப்பு,successive integration
பிந்தையது,successor
இணைக்கப்பட்ட,suffix
"தொகை, தொகை, கூட்டு முடிவு, தொகை",sum
தொகை செயல்பாடு,sum function
தொகுக்கக்கூடியது,summable
யோகா தொகுதி,summand
தொகுத்தல்,summation
சேகரிப்பு மாநாடு,summation convention
தொகுப்பு சூத்திரம்,summation formula
தர சேகரிப்பு,summation of series
தொகுப்பு சின்னம்,summation sign
முடிவிலி வரை யோகா,sum to infinity
"முட்டாள், முட்டாள்",superscript
ஓவர்செட்,superset
சூப்பர்சோனிக் ஓட்டம்,supersonic flow
துணை கோணம்,supplementary angle
அரக்கு ஃபிளீஸ் பிளாட்,supporting hyperplane
செயல்பாட்டின் ஆதரவு,support of function
"கற்பனை, அனுமானம்",suppose
உயர்,supremum
கர்ணி,surd
"மேற்பரப்பு, மேற்பரப்பு, மேற்பரப்பு",surface
முதுகுப்புற பகுதி,surface area
பக்கம் ஒருங்கிணைந்த,surface integral
கவர்,surjection
கவர்,surjective
அட்டை அட்டை,surjective map
கையெழுத்து,symbol
குறியீட்டு தர்க்கம்,symbolic logic
குறியீட்டு மாதிரி,symbolic model
சமச்சீர்,symmetric
ஐசோமெட்ரிக்,symmetrical
"சமச்சீர் தீர்மானிப்பான், சமச்சீர் தீர்மானிப்பான்",symmetric determinant
சமச்சீர் வேறுபாடு,symmetric difference
சமச்சீர் அணி,symmetric matrix
அமைப்பு பகுப்பாய்வு அமைப்பு பகுப்பாய்வு,system analysis
தொடர் மாதிரி,systematic sampling
"மேஜை, மேஜை",table
"மேஜை, மேஜை",tableau
ஒருங்கிணைந்த அட்டவணை,table of integrals
"அட்டவணை, தட்டையானது",tabular
அட்டவணை வடிவம்,tabular form
"அட்டவணை மடக்கை, அட்டவணை மடக்கை",tabular logarithm
அட்டவணை,tabulate
அட்டவணை மதிப்புகள்,tabulated value
அட்டவணை,tabulation
"அட்டவணை, அட்டவணை இயந்திரம், அட்டவணை",tabulator
"வால், வால்",tail
வால் பகுதி (விநியோகம்),tail area (of distribution)
தொடுதல்,tangency
"tangent, tangent, tangent, tangent",tangent
டச் ஃபிளாட்,tangent hyperplane
"தொட்டுணரக்கூடிய, தொட்டுணரக்கூடிய",tangential
தொடுகோடு கூறு,tangential component
தொடுகோடு வெட்டு,tangential section
தொடுகோடு,tangent line
"தொட்டுணரக்கூடிய விமானம், தொட்டுணரக்கூடிய விமானம்",tangent plane
தொட்டு மக்கள் தொகை,tangent space
டேப் பஞ்ச்,tape punch
டேப் ரீடர்,tape reader
டாப்ரியின் தேற்றம்,Tauberian theorem
டெய்லர் தேற்றம்,Taylor's theorem
ஷெபிஷேவ் தூரம்,Tchebychev metric
டி-விநியோகம்,t-distribution
இனங்களுக்கு இடையேயான தொடர்,telescopic series
தற்காலிக ஒருங்கிணைப்புகள்,temporal coordinates
தற்காலிக உறவு,temporal relationship
நேர மாறி,temporal variable
இழுவிசை வலிமை,tensile strength
"புலம், டென்சர்",tensor
கள ஆய்வு,tensor analysis
கள தயாரிப்பு,tensor product
தற்காலிக கட்டமைப்பு,tentative formulation
அஞ்சல்,term
தடை முடிவுக்கு,terminal condition
இறுதி வேக டைவ்,terminal velocity dive
முடிவு தசம,terminating decimal
தரவரிசை மதிப்பு,term values
படி வேறுபாடு,termwise differentiation
படிப்படியான ஒருங்கிணைப்பு,termwise integration
"முக்கோண, முக்கோண",ternary
சோதனை,test
மாறுபாடு ஒருமைப்பாட்டின் சோதனை,test for homogeneity of variances
சோதனை செயல்பாடு,test function
அனுமான சோதனை,test of hypothesis
முக்கியத்துவம் சோதனை,test of significance
சோதனை மாதிரி,test statistics
நான்முக,tetrahedral
டெட்ராஹெட்ரல் கோணம்,tetrahedral angle
நாற்கர,tetrahedron
தேற்றம்,theorem
எஞ்சிய தேற்றம்,theorem of residues
கோட்பாட்டு கோரிக்கை செயல்பாடு,theoretical demand function
கோட்பாட்டு இடைவிடாத விநியோகம்,theoretical discrete distribution
தத்துவார்த்த பிழை,theoretical error
தத்துவார்த்த சரிசெய்தல்,theoretical fit
தத்துவார்த்த உருவாக்கம்,theoretical formulation
கோட்பாட்டு அதிர்வெண்,theoretical frequency
"கொள்கையளவில், கொள்கையளவில்",theoretically
தத்துவார்த்த மாதிரி,theoretical model
தத்துவார்த்த உருவாக்கம்,theoretical treatment
சமன்பாடு கோட்பாடு,theory of equations
பிழை கோட்பாடு,theory of errors
மதிப்பீட்டு கோட்பாடு,theory of estimation
செயல்பாடு கோட்பாடு,theory of functions
விளையாட்டு கோட்பாடு,theory of games
ஈர்ப்பு கோட்பாடு,theory of gravitation
தகவல் கோட்பாடு,theory of information
மாற்று கொள்கை,theory of replacement (= theory of failure)
கோட்பாடு அமைக்க,theory of sets
வரிசை கோட்பாடு,theory of waiting lines(= queuing theory)
அலை கோட்பாடு,theory of waves
வெப்ப இயக்கவியல்,Thermodynamic
திருகு வளையல்,thread of a screw
ஸ்டீரியோஸ்கோபிக்,three dimensional
ஸ்டீரியோஸ்கோபிக் திசையன் பகுப்பாய்வு,three dimensional vector analysis
முக்கோண வகைப்பாடு,three-way classification
"கணிப்பு, துளி",throw
"உந்துதல், உந்துதல்",thrust
"நேரம், காலம், காலம்",time
நேர அச்சு,time axis
கருப்பு சார்பு,time dependence
நேரம் சார்ந்த கட்டமைப்பு சமன்பாடு,time-dependent constitutive equation
நேரம் சார்ந்த செயல்முறை,time-dependent process
ஓய்வு நேரம்,time-independent term
நேர இடைவேளை,time interval
நேரத் தொடர்,time series
நேர தொடர் பகுப்பாய்வு,time series analysis
நேர தொடர் நம்பிக்கை,time series data
நேர அமைப்பு,time sharing system
"சகிப்புத்தன்மை, சகிப்புத்தன்மை",tolerance
ஆதரவு இடைவெளி,tolerance interval
இணை மாடி,tolerance level
"சகிப்புத்தன்மை வரம்பு, சகிப்புத்தன்மை வரம்பு",tolerance limit
இடவியல்,topological
இடவியல் இருமை,topological dual
இடவியல் குழு,topological group
இடவியல் ஐசோமார்பிசம்,topological isomorphism
இடவியல் நேரியல் இடம்,topological linear space
இடவியல் ரீதியாக,topologically
நிலப்பரப்பு வரைபடம்,topological mapping
இடவியல் சொத்து,topological property
இடவியல் மக்கள் தொகை,topological space
இடவியல் திசையன் இடம்,topological vector space
"இடவியல், இடவியல்",topology
"வலிப்பு, பிடிப்பு, வலிப்பு",torsion
"வட்ட வடிவ திட வளையம், டோரஸ்",torus
"மொத்த, கூட்டுத்தொகை (கள்.), முழு, முழுமையான (வி.)",total
முழுமையான வழித்தோன்றல்,total derivative
சரியான வேறுபாடு,total differential
முழுமையான வேறுபாடு சமன்பாடு,total differential equation
முழுமையான ஆய்வு,total inspection
முற்றிலும் கட்டுப்பட்டது,totally bounded
செய்தபின் வரிசைப்படுத்தப்பட்ட தொகுப்பு,totally ordered set
முழுமையான வரிசைப்படுத்தல்,total ordering
"தடமறிதல், தடமறிதல் (n.), துளைத்தல் (n.), தடமறிதல் (v.)",trace
அணி சுவடு,trace of matrix
"தடமறிதல், குறியிடுதல்",tracing
ஒழுங்குமுறை செயல்பாடு,trade off function
"பாதை, பாதை, பாதை",trajectory
ஆழ்நிலை,transcendental
இயற்கணித சமன்பாடு,transcendental equation
இயற்கணித செயல்பாடு,transcendental function
இயற்கணித எண்,transcendental number
"பரிமாற்றம், பரிமாற்றம்",transfer
வேறுபட்ட செயல்பாடு,transfer function
வரையறுக்கப்பட்ட வருகை,transfinite induction
எல்லையற்ற எண்,transfinite number
மாறுபாடு,transform
மாற்று சூத்திரம்,transformation formula
உருமாற்ற அணி,transformation matrix
ஆயங்களை மாற்றுதல்,transformation of coordinates
மாற்றும் செயல்பாடு,transformed function
மாற்றப்பட்ட அணி,transformed matrix
கப்பல் பிரச்சனை,transshipment problem
தற்காலிக நடத்தை,transient behaviour
தற்காலிக தீர்வு,transient solution
தொற்று,transition
மாற்றம் அணி,transition matrix
