Marathi,Odiya
सिक्स बिट बाइट,ଛଅ ବିଟ୍ ବାଇଟ୍ |
सहा अंकी भाषांतर,ଛଅ ଅଙ୍କ ବିଶିଷ୍ଟ ଅନୁବାଦ |
आकार बदलणे,ଆକାର
कंकाल कोड,କଙ୍କାଳ କୋଡ୍
स्क्यू कॅरेक्टर,Skew ବର୍ଣ୍ଣ
स्क्यूड ओव्हरलोड,Skewed ଓଭରଲୋଡ୍ |
स्क्यूड ट्री  (= असंतुलित  झाड),Skewed tree  (= ଅସନ୍ତୁଳିତ |  ଗଛ)
स्क्यू अपयश,Skew ବିଫଳତା |
वगळा,ଛାଡିଦିଅ |
कोड वगळा,କୋଡ୍ ଛାଡିଦିଅ |
ध्वज वगळा,ପତାକା ଛାଡିଦିଅ |
सूचना वगळा,ନିର୍ଦ୍ଦେଶକୁ ଛାଡିଦିଅ |
की वगळा,ଚାବି ଛାଡିଦିଅ |
वगळणे,ଛାଞ୍ଚ
अनुक्रमिक वगळा  प्रवेश पद्धत,କ୍ରମାଗତ ଭାବରେ ଏଡ଼ାଇଦିଅ |  ପ୍ରବେଶ ପଦ୍ଧତି
स्लॅक बाइट,ଅଳଙ୍କାର
गुलाम संगणक,ଦାସୀ କମ୍ପ୍ୟୁଟର
स्लेव्ह मशीन,ଦାସ ମେସିନ୍ |
स्लेव्ह मोड,ଦାସ ମୋଡ୍
स्लेव्ह स्टेशन,ଦାସତ୍ୱ
स्लेव्ह ट्यूब,ଦାସ ଟ୍ୟୁବ୍ |
सफाई दर,ସ୍ଲାଟ୍ ହାର
स्लाइस,ସ୍ଲାଇସ୍ |
स्लाइस आर्किटेक्चर,ସ୍ଲାଇସ୍ ସ୍ଥାପତ୍ୟ
स्लीसर,ସ୍ଲାଇଜର୍ |
काप,ସ୍ଲାଇଟିଂ |
उतार बरोबरी,Ope ୁଲା ସମାନତା |
स्लॉट,ସ୍ଲଟ୍
स्लॉट अँटेना,ସ୍ଲଟ୍ ଆଣ୍ଟେନା |
स्लॉट रीडर,ସ୍ଲଟ୍ ରିଡର୍ |
हळू मरण,ଧୀର ମୃତ୍ୟୁ
हळू स्टोरेज,ଧୀର ସଂରକ୍ଷଣ
हळू वेळ स्केल,ଧୀର ସମୟ ସ୍କେଲ |
लहान प्रमाणात  एकत्रीकरण,କ୍ଷୁଦ୍ର ସ୍କେଲ  ଏକୀକରଣ
स्मार्ट मशीन,ସ୍ମାର୍ଟ ମେସିନ୍ |
स्मार्ट टर्मिनल,ସ୍ମାର୍ଟ ଟର୍ମିନାଲ୍ |
एस-मोड रेकॉर्ड,S- ମୋଡ୍ ରେକର୍ଡ |
धूर चाचणी,ଧୂଆଁ ପରୀକ୍ଷା
गुळगुळीत डेटा,ସଫାସୁତୁରା ତଥ୍ୟ |
गुळगुळीत,ସଫାସୁବର୍ଣ୍ଣ
धुम्रपान,ସ୍ମୁଦିଜ୍ |
स्नॅप शॉट,ସ୍ନାପ୍ ଗୁଳି |
स्नॅपशॉट डीबग,ସ୍ନାପସଟ୍ ତ୍ରୁଟି ନିବାରଣ |
स्नॅपशॉट डंप,ସ୍ନାପସଟ୍ ଡମ୍ପିଂ |
स्नॅपशॉट  कार्यक्रम,ସ୍ନାପସଟ୍  ପ୍ରୋଗ୍ରାମ୍
डोकावून घ्या,ସ୍ନେକ୍ କରେଣ୍ଟ୍ |
स्निफिंग,ଅଳସୁଆ
स्नोबोल,ସ୍ନୋବୋଲ୍ |
सॉकेट,ସକେଟ୍
सॉफ्ट कॉपी,ସଫ୍ଟ କପି |
मऊ त्रुटी  (= क्षणिक  त्रुटी),ନରମ ତ୍ରୁଟି |  (= କ୍ଷଣାସୀ |  ତ୍ରୁଟି)
मऊ कीबोर्ड,ସଫ୍ଟ କୀବୋର୍ଡ୍ |
मऊ क्षेत्र,ସଫ୍ଟ ସେକ୍ଟର |
मऊ सेक्रेटेड डिस्क,ସଫ୍ଟ ସ୍ Set ାଇଟ ଟୁଡ୍ ଡିସ୍କ |
मऊ सेक्रेटेड डिस्क  प्रणाली,ସଫ୍ଟ ସ୍ Set ାଇଟ ଟୁଡ୍ ଡିସ୍କ |  ସିଷ୍ଟମ୍
मऊ क्षेत्र  फॉर्मिंग,ସଫ୍ଟ ସେକ୍ଟର |  ସୂଚାଇବା
मऊ सॉफ्टवेअर,ସଫ୍ଟୱେୟାର |
सॉफ्टवेअर,ସଫ୍ଟୱେର୍
सॉफ्टवेअर  सुसंगत,ସଫ୍ଟୱେର୍  ସୁସଙ୍ଗତ
सॉफ्टवेअर नियंत्रण,ସଫ୍ଟୱେର୍ ନିୟନ୍ତ୍ରଣ
सॉफ्टवेअर डिव्हाइस,ସଫ୍ଟୱେର୍ ଉପକରଣ
सॉफ्टवेअर  दस्तऐवजीकरण,ସଫ୍ଟୱେର୍  ଡକ୍ୟୁମେଣ୍ଟେସନ୍
सॉफ्टवेअर ड्रायव्हर,ସଫ୍ଟୱେର୍ ଡ୍ରାଇଭର |
सॉफ्टवेअर  अनुकरण,ସଫ୍ଟୱେର୍  ପ୍ରତିଜ୍ଞା
सॉफ्टवेअर  अभियांत्रिकी,ସଫ୍ଟୱେର୍  ଇଞ୍ଜିନିୟରିଂ
सॉफ्टवेअर  अभियांत्रिकी  वातावरण,ସଫ୍ଟୱେର୍  ଇଞ୍ଜିନିୟରିଂ  ପରିବେଶ
सॉफ्टवेअर हाऊस,ସଫ୍ଟୱେର୍ ହାଉସ୍ |
सॉफ्टवेअर लाइफ सायकल,ସଫ୍ଟୱେର୍ ଜୀବନ ଚକ୍ର
सॉफ्टवेअर  देखभाल,ସଫ୍ଟୱେର୍  ରକ୍ଷଣାବେକ୍ଷଣ
सॉफ्टवेअर मॉनिटर,ସଫ୍ଟୱେର୍ ମନିଟର |
सॉफ्टवेअर पॅकेज,ସଫ୍ଟୱେର୍ ପ୍ୟାକେଜ୍ |
सॉफ्टवेअर  प्रोटोटाइपिंग,ସଫ୍ଟୱେର୍  ପ୍ରୋଟୋଟାଇପିଂ |
सॉफ्टवेअर गुणवत्ता  आश्वासन,ସଫ୍ଟୱେର୍ ଗୁଣ  ନିଶ୍ଚିତତା
सॉफ्टवेअर रेकॉर्डिंग  सुविधा,ସଫ୍ଟୱେର୍ ରେକର୍ଡିଂ |  ସୁବିଧା
सॉफ्टवेअर विश्वसनीयता,ସଫ୍ଟୱେର୍ ବିଶ୍ୱସନୀୟତା |
सॉफ्टवेअर तपशील,ସଫ୍ଟୱେର୍ ସ୍ପେସିଫିକେସନ୍
सॉफ्टवेअर स्टॅक,ସଫ୍ଟୱେର୍ ଷ୍ଟାକ |
सॉफ्टवेअर समर्थन  प्रणाली,ସଫ୍ଟୱେର୍ ସମର୍ଥନ  ସିଷ୍ଟମ୍
सॉफ्टवेअर साधन,ସଫ୍ଟୱେର୍ ଟୁଲ୍
सॉफ्टवेअर ट्रेस  मोड,ସଫ୍ଟୱେର୍ ଟ୍ରେସ  ମୋଡ୍
सोल्डर मास्क,ସୋଲଡର ମାସ୍କ |
ठोस त्रुटी,କଠିନ ତ୍ରୁଟି |
सॉलिड फॉन्ट प्रिंटर,କଠିନ ଫଣ୍ଟ ପ୍ରିଣ୍ଟର୍ |
ठोस तर्क  तंत्रज्ञान,କଠିନ ଲଜିକ୍ |  ଟେକ୍ନୋଲୋଜି
ठोस राज्य,କଠିନ ଅବସ୍ଥା |
ठोस राज्य  घटक,କଠିନ ଅବସ୍ଥା |  ଉପାଦାନ
ठोस राज्य  संगणक,କଠିନ ଅବସ୍ଥା |  କମ୍ପ୍ୟୁଟର
सॉलिड स्टेट मेमरी,କଠିନ ରାଜ୍ୟ ସ୍ମୃତି |
सोडण्यायोग्य,ସମାଧାନଯୋଗ୍ୟ
सोनिक विलंब ओळ,ସୋନିକ୍ ବିଳମ୍ବ ରେଖା |
क्रमवारी अवरोधित करणे  घटक,ବ୍ଲକିଂ ସର୍ଟ କରନ୍ତୁ |  କାରକ
सॉर्टर,ସର୍ଟର୍
क्रमवारी लावा,ନିଯୁକ୍ତି ଆବଶ୍ୟକ |
सॉर्टइन स्क्रॅच  टेप,ସର୍ଟାଇନ୍ ସ୍କ୍ରାଚ୍ |  ଟେପ୍
वर्गीकरण,ସର୍ଟିଂ
आयटमची क्रमवारी लावत आहे,ଆଇଟମ୍ ସର୍ଟ କରିବା |
सॉर्टिंग प्रोग्राम,ସର୍ଟିଂ ପ୍ରୋଗ୍ରାମ
रिवाइंडची क्रमवारी लावत आहे  वेळ,ରିଭାଇଣ୍ଡ ସର୍ଟ କରିବା |  ସମୟ
क्रमवारी लावा  की,କ୍ରମ ସର୍ଟିଂ |  ଚାବି
सॉर्टिंग स्ट्रिंग,ଷ୍ଟ୍ରିଙ୍ଗ୍ ସର୍ଟିଂ |
वर्क टेपची क्रमवारी लावत आहे (= स्क्रॅच टेपची क्रमवारी लावत आहे),କାର୍ଯ୍ୟ ଟେପ୍ ସର୍ଟ କରିବା (= ସ୍କ୍ରାଚ୍ ଟେପ୍ ସର୍ଟ କରିବା)
क्रमवारी लावा,ସର୍ଟ କୀ
क्रमवारी लावा,ମିଶ୍ରଣ ସର୍ଟ କରନ୍ତୁ |
विलीन सुविधा क्रमवारी लावा,ମିଶ୍ରଣ ମିଶ୍ରଣ ସୁବିଧା |
क्रमवारी लावा  जनरेटर,ମିଶ୍ରଣ ସର୍ଟ କରନ୍ତୁ |  ଜେନେରେଟର
क्रमवारी लावा  कार्यक्रम,ମିଶ୍ରଣ ସର୍ଟ କରନ୍ତୁ |  ପ୍ରୋଗ୍ରାମ୍
क्रमवारी पास,ପାସ୍ ପାସ୍
क्रमवारी लावा,ସର୍ଟ ପ୍ରୋଗ୍ରାମ୍ |
क्रमवारी लावा,ଚୟନ କରନ୍ତୁ |
सॉर्ट युटिलिटी,ଉପଯୋଗୀତା ସର୍ଟ କରନ୍ତୁ |
स्त्रोत वर्णमाला,ଉତ୍ସ ବର୍ଣ୍ଣମାଳା
मूळ सांकेतिक शब्दकोश,ଉତ୍ସ କୋଡ୍
मूळ सांकेतिक शब्दकोश  सुसंगतता,ଉତ୍ସ କୋଡ୍  ସୁସଙ୍ଗତତା
स्त्रोत कोडिंग,ଉତ୍ସ କୋଡିଂ
स्त्रोत कोडिंग  प्रमेय,ଉତ୍ସ କୋଡିଂ  ଥିଓରେମ୍ |
स्त्रोत  कम्प्रेशन  कोडिंग,ଉତ୍ସ  ସଙ୍କୋଚନ  ସହଯୋଗ
स्त्रोत  कम्प्रेशन  घटक,ଉତ୍ସ  ସଙ୍କୋଚନ  କାରକ
स्त्रोत संगणक,ଉତ୍ସ କମ୍ପ୍ୟୁଟର
स्त्रोत डेटा,ଉତ୍ସ ଡାଟା |
स्त्रोत डेटा  संपादन,ଉତ୍ସ ଡାଟା |  ଅଧିଗ୍ରହଣ
स्त्रोत डेटा  ऑटोमेशन,ଉତ୍ସ ଡାଟା |  ସ୍ୱୟଂଚାଳିତ
स्त्रोत डेटा कार्ड,ଉତ୍ସ ଡାଟା କାର୍ଡ |
स्त्रोत डेक,ଉତ୍ସ ଡେକ୍
स्त्रोत दस्तऐवज,ଉତ୍ସ ଡକ୍ୟୁମେଣ୍ଟ୍ |
स्त्रोत संपादक,ଉତ୍ସ ସମ୍ପାଦକ
स्त्रोत फाइल,ଉତ୍ସ ଫାଇଲ୍ |
स्त्रोत की,ଉତ୍ସ ଚାବି |
स्त्रोत भाषा,ଉତ୍ସ ଭାଷା
स्त्रोत भाषा  डीबगिंग,ଉତ୍ସ ଭାଷା  ତ୍ରୁଟି ନିବାରଣ କରୁଛି |
स्त्रोत भाषा  अनुवाद,ଉତ୍ସ ଭାଷା  ଅନୁବାଦ
स्त्रोत लायब्ररी,ଉତ୍ସ ଲାଇବ୍ରେରୀ |
स्त्रोत सूची  (= प्रोग्राम  यादी),ଉତ୍ସ ତାଲିକା  (= ପ୍ରୋଗ୍ରାମ୍ |  ତାଲିକା)
स्त्रोत मशीन,ଉତ୍ସ ମେସିନ୍ |
स्त्रोत मॅक्रो  व्याख्या,ଉତ୍ସ ମାକ୍ରୋ |  ସଂଜ୍ଞା
स्त्रोत मॉड्यूल,ଉତ୍ସ ମଡ୍ୟୁଲ୍ |
स्त्रोत मॉड्यूल  लायब्ररी,ଉତ୍ସ ମଡ୍ୟୁଲ୍ |  ଲାଇବ୍ରେରୀ |
स्त्रोत ऑपरेंड  नोंदणी करा,ଉତ୍ସ ଅପରେଣ୍ଡ୍ |  ପଞ୍ଜିକରଣ କର |
स्त्रोत पॅक,ଉତ୍ସ ପ୍ୟାକ୍ |
स्त्रोत कार्यक्रम,ଉତ୍ସ ପ୍ରୋଗ୍ରାମ
स्त्रोत कार्यक्रम  संकलन,ଉତ୍ସ ପ୍ରୋଗ୍ରାମ  ତୁଳନା
स्त्रोत रेकॉर्डिंग,ଉତ୍ସ ରେକର୍ଡିଂ |
स्त्रोत सेट,ଉତ୍ସ ସେଟ୍ |
स्त्रोत विधान,ଉତ୍ସ ବିବୃତ୍ତି
स्त्रोत विधान  लायब्ररी,ଉତ୍ସ ବିବୃତ୍ତି  ଲାଇବ୍ରେରୀ |
स्त्रोत सारणी,ଉତ୍ସ ସାରଣୀ |
स्त्रोत उपयुक्तता,ଉତ୍ସ ଉପଯୋଗୀତା |
जागा,ସ୍ଥାନ
अंतराळ वर्ण,ସ୍ପେସ୍ ବର୍ଣ୍ଣ
स्पेस कोड,ସ୍ପେସ୍ କୋଡ୍
जागा जटिलता,ସ୍ପେସ୍ ଜଟିଳତା |
स्पेस डोमेन,ସ୍ପେସ୍ ଡୋମେନ୍ |
जागा पातळी,ସ୍ଥାନ ସ୍ତର
जागेचे प्रमाण,ଅବସ୍ଥାନ ପରିମାଣ
स्पेस दडपशाही,ସ୍ପେସ୍ ଦମନ
अवकाश काळ  नाते,ସ୍ପେସ୍-ଟାଇମ୍  ସମ୍ପର୍କ
स्पेस-टू मार्क  संक्रमण,ସ୍ପେସ୍-ରୁ ମାର୍କ  ସଂକ୍ରମଣ
अंतर पूर्वाग्रह,ବ୍ୟବଧାନ ପକ୍ଷପାତ
स्पेसिंग-एंड  विकृती,ବ୍ୟବଧାନ-ଶେଷ  ବିକୃତି
स्पॅन लाइन,ବିସ୍ତାର
स्पॅन्ड अ‍ॅरे,ସ୍ପଙ୍କିତ ଆରେ |
स्पॅनिंग सबग्राफ,ସପୋଗ୍ରାଫ୍ ବିସ୍ତାର କରିବା |
विस्तृत झाड,ବାଜିବା ଗଛ |
विरळ अ‍ॅरे,Spars aryy
विरळ मॅट्रिक्स,Spars matrix
विशेष हेतू  संगणक,ବିଶେଷ ଉଦ୍ଦେଶ୍ୟ |  କମ୍ପ୍ୟୁଟର
विशेष हेतू  इंग्रजी,ବିଶେଷ ଉଦ୍ଦେଶ୍ୟ |  ଭାଷା
विशेष नोंदणी,ବିଶେଷ ରେଜିଷ୍ଟର |
विशेष सेवा,ବିଶେଷ ସେବା |
विशिष्ट पत्ता,ନିର୍ଦ୍ଦିଷ୍ଟ ଠିକଣା
तपशील  विधान,ନିର୍ଦ୍ଦିଷ୍ଟକରଣ  ଷ୍ଟେଟମେଣ୍ଟ
तपशील  सबप्रोग्राम,ନିର୍ଦ୍ଦିଷ୍ଟକରଣ  ସବ୍ କ୍ରିପ୍ରାମ
विशिष्ट कोड,ନିର୍ଦ୍ଦିଷ୍ଟ କୋଡ୍
विशिष्ट कोडिंग,ନିର୍ଦ୍ଦିଷ୍ଟ କୋଡିଂ |
विशिष्ट कार्यक्रम,ନିର୍ଦ୍ଦିଷ୍ଟ କାର୍ଯ୍ୟକ୍ରମ |
विशिष्ट दिनचर्या,ନିର୍ଦ୍ଦିଷ୍ଟ ରୁଟିନ୍ |
वर्णक्रमीय प्रतिसाद,ସ୍ପେକ୍ଟାଲ୍ ପ୍ରତିକ୍ରିୟା |
भाषण कॉलिंग,ବକ୍ତବ୍ୟ କଲିଂ
भाषण इनपुट,ଭାଷଣ ଇନପୁଟ୍
भाषण अधिक  सिग्नलिंग,ବକ୍ତବ୍ୟ ପ୍ଲସ୍  ସଙ୍କେତ
भाषण स्क्रॅम्बलर,ବକ୍ତବ୍ୟ ସ୍କ୍ରାମବ୍ଲର୍ |
भाषण सिंथेसाइझर,ବକ୍ତବ୍ୟ ସିନ୍ଥେସିାଇଜର୍ |
स्पीड कॉलिंग,ଗତି କଲ୍
गोलाकार प्रकार  डोके,ଗୋଲାକାର ପ୍ରକାର |  ମୁଣ୍ଡ
स्पिन लॉक,ସ୍ପିନ୍ ଲକ୍ |
सर्पिल चार केबल,ସ୍ପିରାଲ୍ ଚାରୋଟି କେବୁଲ୍ |
स्प्लिन,ସ୍ପ୍ଲିନ୍ |
स्प्लिट कॅटलॉग,ଛେପ ପକାନ୍ତୁ |
स्प्लिट स्क्रीन,ସ୍କ୍ରିନ୍ ସପ୍ଲିଟ୍ ସ୍କ୍ରିନ୍ |
विभाजन,ବିଭାଜନ
स्पूल,Spol
स्पूलर,Spower
स्पूलिंग,ସ୍ପୁଲଂ
स्पूल व्यवस्थापन,Spol ପରିଚାଳନା
स्पेक्ट्रम पसरवा,ସ୍ପେକ୍ଟ୍ରମ୍ ବିସ୍ତାର କରନ୍ତୁ |
स्प्रेड-स्पेक्ट्रम  मॉड्यूलेशन,ବିସ୍ତାର-ସ୍ପେକ୍ଟ୍ରମ୍ |  ମୋଡ୍ୟୁଲେସନ୍
स्प्रॉकेट फीड,ସ୍ପ୍ରୋକେଟ୍ ଫିଡ୍ |
स्प्रॉकेट होल,ସ୍ପ୍ରୋକେଟ୍ ହୋଲ୍ |
स्प्रॉकेट ट्रॅक,ସ୍ପ୍ରୋକେଟ୍ ଟ୍ରାକ୍ |
स्पर्ट सिग्नलिंग,ସ୍ପର୍ଟ ସଙ୍କେତ
स्क्वेअर मॅट्रिक्स,ବର୍ଗ ମ୍ୟାଟ୍ରିକ୍ସ |
Scheal,ଚପଲ
स्क्वायलिंग,ଚିପିଦିଅ |
स्थिर राज्य,ସ୍ଥିର ଅବସ୍ଥା
स्टॅक,ଷ୍ଟାକ
स्टॅक अल्गोरिदम,ଆଲଗୋରିଦମ
स्टॅक आर्किटेक्चर,ଷ୍ଟାକ୍ ସ୍ଥାପତ୍ୟ
स्टॅक ऑटोमाटा,ଷ୍ଟାକ ଅଟୋମେଟାକୁ |
स्टॅक केलेला आलेख,ଷ୍ଟାକ୍ ହୋଇଥିବା ଗ୍ରାଫ୍ |
स्टॅक केलेले नोकरी,ଷ୍ଟାକ୍ ହୋଇଥିବା କାର୍ଯ୍ୟ
स्टॅक केलेले नोकरी  प्रक्रिया,ଷ୍ଟାକ୍ ହୋଇଥିବା କାର୍ଯ୍ୟ  ପ୍ରକ୍ରିୟାକରଣ
स्टॅक फ्रेम,ଷ୍ଟାକ୍ ଫ୍ରେମ୍ |
स्टॅक इंडिकेटर,ଷ୍ଟାକ ସୂଚକ |
स्टॅकिंग,ଷ୍ଟାକିଂ
स्टॅक मॅनिपुलेशन (= स्टॅक प्रक्रिया),ଷ୍ଟାକ ମନିପୁଲେସନ୍ (= ଷ୍ଟାକ ପ୍ରକ୍ରିୟାକରଣ)
स्टॅक पॉईंटर,ଷ୍ଟାକ ପଏଣ୍ଟର୍ |
स्टॅक पॉईंटर  पत्ता मोड,ଷ୍ଟାକ ପଏଣ୍ଟର୍ |  ଠିକଣା ମୋଡ୍
स्टॅक प्रक्रिया,ଷ୍ଟାକ ପ୍ରକ୍ରିୟାକରଣ |
स्टेजिंग,ଠିଆ ହେବାର
पायर्या  वेव्हफॉर्म,ପାହାଞ୍ଚ  ତରଙ୍ଗଫର୍ମ |
एकटे उभे रहा,ଏକାକୀ ଠିଆ ହୁଅ
एकटे उभे रहा  मॉडेम,ଏକାକୀ ଠିଆ ହୁଅ  ମୋଡେମ୍
मानक डेटा  एक्सचेंज,ଷ୍ଟାଣ୍ଡାର୍ଡ ତଥ୍ୟ |  ବିନିମୟ
मानक डेटा  स्वरूप,ଷ୍ଟାଣ୍ଡାର୍ଡ ତଥ୍ୟ |  ଫର୍ମାଟ୍
मानक फाइल,ମାନକ ଫାଇଲ |
मानक फॉर्म,ମାନକ ଫର୍ମ
मानक आलेख,ଷ୍ଟାଣ୍ଡାର୍ଡ ଗ୍ରାଫ୍ |
मानक माहिती,ମାନକ ସୂଚନା
मानक इंटरफेस,ଷ୍ଟାଣ୍ଡାର୍ଡ ଇଣ୍ଟରଫେସ୍ |
मानकीकरण,ମାନକ
मानक लेबल,ଷ୍ଟାଣ୍ଡାର୍ଡ ଲେବଲ୍ |
मानक ऑपरेटिंग  प्रक्रिया,ମାନକ ଅପରେଟିଂ |  ପ୍ରଣାଳୀ
मानक उत्पादन  बेरीज,ମାନକ ଉତ୍ପାଦ  ସିମ୍ ର
मानक उत्पादन  मुदत,ମାନକ ଉତ୍ପାଦ  ଶବ୍ଦ
मानक कार्यक्रम,ମାନକ କାର୍ଯ୍ୟକ୍ରମ |
मानक  सबरूटिन,ମାନକ  ସବ୍ରୋଟାଇନ୍ |
ची मानक बेरीज  उत्पादने,ମାନକ ରାଶି  ଉତ୍ପାଦଗୁଡିକ
मानक बेरीज टर्म,ଷ୍ଟାଣ୍ଡାର୍ଡ ରାଶି ଶବ୍ଦ |
मानक प्रणाली  क्रिया,ମାନକ ବ୍ୟବସ୍ଥା  କାର୍ଯ୍ୟ
स्टँडबाय,ସମର୍ଥନ
स्टँडबाय  अर्ज,ସମର୍ଥନ  ପ୍ରୟୋଗ
स्टँडबाय ब्लॉक,ଷ୍ଟାଣ୍ଡବାଇ ବ୍ଲକ
स्टँडबाय संगणक,ଷ୍ଟାଣ୍ଡବାଇ କମ୍ପ୍ୟୁଟର |
स्टँडबाय उपकरणे,ଷ୍ଟାଣ୍ଡବାଇ ଉପକରଣ |
स्टँडबाय रजिस्टर,ଷ୍ଟାଣ୍ଡବାଇ ପଞ୍ଜିକରଣ |
स्टँडबाय वेळ,ଷ୍ଟାଣ୍ଡବାଇ ସମୟ
तारा बंद,ଷ୍ଟାର୍ ବନ୍ଦ |
तारा उंची,ଷ୍ଟାର୍ ଉଚ୍ଚତା |
स्टार नेटवर्क,ଷ୍ଟାର୍ ନେଟୱାର୍କ |
स्टार प्रोग्राम,ତାରା ପ୍ରୋଗ୍ରାମ୍
स्टार बिट (= प्रारंभ करा  सिग्नल),ଷ୍ଟାର୍ ବିଟ୍ (= ଆରମ୍ଭ କରନ୍ତୁ |  ସଙ୍କେତ)
डायलिंग प्रारंभ करीत आहे  सिग्नल,ଡାଏଲ୍ ଆରମ୍ଭ କରିବା |  ସଙ୍କେତ
प्रारंभिक घटक  (= सिग्नल प्रारंभ करा),ଉପାଦାନ ଆରମ୍ଭ  (= ସାଇନିକ୍ ଆରମ୍ଭ କରନ୍ତୁ)
प्रारंभिक बिंदू,ପ୍ରାରମ୍ଭ ବିନ୍ଦୁ
प्रारंभ की,ଆରମ୍ଭ କୀ
स्वरूप प्रारंभ  नियंत्रण,ଫର୍ମାଟ୍ ଆରମ୍ଭ  ନିୟନ୍ତ୍ରଣ
संदेश प्रारंभ  कोड,ବାର୍ତ୍ତା ଆରମ୍ଭ  କୋଡ୍
मजकूर प्रारंभ  वर्ण,ପାଠ ଆରମ୍ଭ  ବର୍ଣ୍ଣ
प्रारंभ सिग्नल,ସଙ୍କେତ ଆରମ୍ଭ କରନ୍ତୁ |
प्रारंभ थांबवा,ଷ୍ଟପ୍ ଆରମ୍ଭ କରନ୍ତୁ |
स्टॉप सिस्टम प्रारंभ करा,ଷ୍ଟପ୍ ସିଷ୍ଟମ୍ ଆରମ୍ଭ କରନ୍ତୁ |
स्टॉप वेळ प्रारंभ करा,ସମୟ ବନ୍ଦ କରନ୍ତୁ |
प्रारंभ थांबवा  संसर्ग,ଷ୍ଟପ୍ ଆରମ୍ଭ କରନ୍ତୁ |  ସଂକ୍ରମଣ
चिन्ह प्रारंभ करा,ପ୍ରତୀକ ଆରମ୍ଭ କରନ୍ତୁ |
सुरवातीची वेळ,ସମୟ ଆରମ୍ଭ
उपासमार,ଅନାହାର
राज्य असाइनमेंट,ରାଜ୍ୟ ଆସାଇନମେଣ୍ଟ |
राज्य कोड,ରାଜ୍ୟ କୋଡ୍
विधान,ଷ୍ଟେଟମେଣ୍ଟ
विधान शरीर,ଷ୍ଟେଟମେଣ୍ଟ ଶରୀର
स्टेटमेंट फंक्शन  व्याख्या,ଷ୍ଟେଟମେଣ୍ଟ ଫଙ୍କସନ୍ |  ସଂଜ୍ଞା
विधान  अभिज्ञापक,ଷ୍ଟେଟମେଣ୍ଟ  ପରିଚାୟକ
स्टेटमेंट लेबल,ଷ୍ଟେଟମେଣ୍ଟ ଲେବଲ୍ |
स्टेटमेंट लेबल  स्थिर,ଷ୍ଟେଟମେଣ୍ଟ ଲେବଲ୍ |  ସ୍ଥିର
विधान क्रमांक,ଷ୍ଟେଟମେଣ୍ଟ ନମ୍ବର
विधान क्रियापद,ଷ୍ଟେଟମେଣ୍ଟ କ୍ରିୟା
राज्य सारणी,ଷ୍ଟେଟ୍ ଟେବୁଲ୍ |
राज्य संक्रमण  कार्य,ରାଜ୍ୟ ପରିବର୍ତ୍ତନ  କାର୍ଯ୍ୟ
स्थिर वाटप,ପରିସଂଖ୍ୟାନ ବଣ୍ଟନ
स्थिर बफर  वाटप,ଷ୍ଟାଟିକ୍ ବଫର୍ |  ଆବଣ୍ଟନ
स्थिर बफरिंग,ଷ୍ଟାଟିକ୍ ବଫର
स्थिर डेटा  रचना,ପରିସଂଖ୍ୟାନ ତଥ୍ୟ  ଗଠନ
स्थिर प्रदर्शन  प्रतिमा,ପରିସଂଖ୍ୟାନ ପ୍ରଦର୍ଶନ  ପ୍ରତିଛବି |
स्थिर डंप,ଷ୍ଟାଟିକ୍ ଡମ୍ପ
स्थिर त्रुटी,ପରିସଂଖ୍ୟାନ ତ୍ରୁଟି |
स्थिर,ପରିସଂଖ୍ୟାନ
स्थिर चुंबकीय  सेल,ଷ୍ଟାଟିକ୍ ଚୁମ୍ବକୀୟ |  କକ୍ଷ
स्थिर मेमरी,ପରିସଂଖ୍ୟାନ ମେମୋରୀ
स्थिर रॅम,ପରିସଂଖ୍ୟାନ RAM
स्थिर संचयन,ପରିସଂଖ୍ୟାନ ଷ୍ଟୋରେଜ୍
स्थिर संचयन  वाटप,ପରିସଂଖ୍ୟାନ ଷ୍ଟୋରେଜ୍  ଆବଣ୍ଟନ
स्थिर सबरुटिन,ଷ୍ଟାଟିକ୍ ସବ୍ରୋଟାଇନ୍ |
स्थिर चाचणी मोड,ପରିସଂଖ୍ୟାନ ପରୀକ୍ଷା ମୋଡ୍ |
स्थिर चल,ପରିସଂଖ୍ୟାନ ଭେରିଏବଲ୍ |
स्टेशन  व्यवस्था,ଷ୍ଟେସନ |  ବ୍ୟବସ୍ଥା
स्थिर  माहिती  स्त्रोत,ସ୍ଥିର  ସୂଚନା  ଉତ୍ସ
स्थिर संदेश  स्त्रोत,ସ୍ଥିର ବାର୍ତ୍ତା |  ଉତ୍ସ
स्टेशन बॅटरी,ଷ୍ଟେସନ ବ୍ୟାଟେରୀ |
स्टेशन कोड,ଷ୍ଟେସନ କୋଡ୍ |
स्टेशन नियंत्रण  ब्लॉक,ଷ୍ଟେସନ ନିୟନ୍ତ୍ରଣ |  ବ୍ଲକ
स्टेशन त्रुटी  शोध,ଷ୍ଟେସନ ତ୍ରୁଟି |  ଚିହ୍ନଟ
स्टेशन निवड  कोड,ଷ୍ଟେସନ୍ ଚୟନ  କୋଡ୍
स्टेशन ते स्टेशन  सेवा,ଷ୍ଟେସନକୁ ଷ୍ଟେସନ |  ସେବା
