Assamese,Kannada
পুনৰ মানাংকন,ಮರು-ಮಾಪನಾಂಕ ನಿರ್ಣಯ
"গ্ৰাহক, গ্ৰাহক","ರಿಸೀವರ್, ರಿಸೀವರ್"
"ৰিভাৰ্ছ, ৰিভাৰ্ছ, বেক এৰে","ಹಿಮ್ಮುಖ, ಹಿಮ್ಮುಖ, ಹಿಂದಿನ ಅರೇ"
"বিপৰীত, পাৰস্পৰিক, পাৰস্পৰিক","ವಿಲೋಮ, ಪರಸ್ಪರ, ಪರಸ್ಪರ"
"পাৰস্পৰিকতা, পাৰস্পৰিকতা","ಪರಸ್ಪರ, ಪರಸ್ಪರ"
"প্ৰতিফলিত (V.), প্ৰতিফলিত (V.)","ಪ್ರತಿಬಿಂಬಿಸಿ (ವಿ.), ಪ್ರತಿಬಿಂಬಿಸಿ (ವಿ.)"
"পুনঃসংমিশ্ৰণ, পুনৰ ব্যৱহাৰ","ಮರುಸಂಯೋಜನೆ, ಮರುಬಳಕೆ"
নিৰীক্ষণ কৰা,ಉಸ್ತುವಾರಿ
"ৰেকৰ্ড কৰা, ৰেকৰ্ড কৰা (n.), ৰেকৰ্ড কৰা, চিহ্নিত কৰা (v.)","ರೆಕಾರ್ಡ್, ರೆಕಾರ್ಡ್ (ಎನ್.), ರೆಕಾರ್ಡ್ ಮಾಡಲು, ಗುರುತಿಸಲು (ವಿ.)"
ৰেকৰ্ড কৰা হৈছে,ದಾಖಲಿಸಲಾಗಿದೆ
আৰ্কাইভিষ্ট,ಆರ್ಕೈವಿಸ್ಟ್
ৰেকৰ্ডিং,ರೆಕಾರ್ಡಿಂಗ್
"প্ৰাপ্তি, প্ৰাপ্তি, প্ৰাপ্তি","ಸಾಧನೆ, ಸಾಧನೆ, ಸಾಧನೆ"
সোঁকোণৰ স্থানাংক স্থানাংক,ಬಲ ಕೋನ ನಿರ್ದೇಶಾಂಕ ನಿರ್ದೇಶಾಂಕಗಳು
"শোধন, সংশোধন","ಪರಿಷ್ಕರಣೆ, ಸರಿಪಡಿಸುವಿಕೆ"
"পৰিশোধিত, পৰিশোধিত","ಸಂಸ್ಕರಿಸಿದ, ಸಂಸ್ಕರಿಸಿದ"
ৰেক্টিফায়াৰ,ರಿಕ್ಟಿಫೈಯರ್
ৰেক্টিফায়াৰ ভালভ,ರಿಕ್ಟಿಫೈಯರ್ ಕವಾಟ
"সৰলৰেখা, সৰলৰেখা, সৰলৰেখা","ನೇರ, ನೇರ ರೇಖೆ, ನೇರ ರೇಖೆ"
পুনৰাবৃত্তিমূলক পৰিঘটনা,ಮರುಕಳಿಸುವ ಘಟನೆ
তেজৰ দানৱ ৰঙা দানৱ,ರಕ್ತ ರಾಕ್ಷಸ ಕೆಂಪು ರಾಕ್ಷಸ
তেজৰ স্থানান্তৰ,ರಕ್ತದ ಸ್ಥಳಾಂತರ
"হ্ৰাস কৰা, সমান কৰা, সজীৱ কৰা","ಕಡಿಮೆಗೊಳಿಸು, ಸಮಗೊಳಿಸು, ಅನಿಮೇಟ್ ಮಾಡು"
(এটা ধুমকেতুৰ),ಬೆರಗುಗೊಳಿಸುವ
পৰিশোধিত তথ্য,ಸಂಸ್ಕರಿಸಿದ ಡೇಟಾ
"অনুৰূপ, ক্ষুদ্ৰ, বাধ্যতামূলক","ಸದೃಶ, ಚಿಕಣಿ, ಕಡ್ಡಾಯ"
পৰিৱৰ্তন সহগ,ಬದಲಾವಣೆ ಗುಣಾಂಕ
ৰিড-পাইপ,ರೀಡ್-ಪೈಪ್
পুনৰ প্ৰৱেশ,ಮರು ಪ್ರವೇಶ
"নিৰ্দেশনা, উল্লেখ","ಸೂಚನೆಗಳು, ಉಲ್ಲೇಖಗಳು"
প্ৰতিফলনশীলতা,ಪ್ರತಿಫಲನ
"প্ৰতিফলিত, প্ৰতিফলিত, প্ৰতিফলিত","ಪ್ರತಿಫಲಿಸುತ್ತದೆ, ಪ್ರತಿಫಲಿಸುತ್ತದೆ, ಪ್ರತಿಫಲಿಸುತ್ತದೆ"
প্ৰতিফলিত হয়,ಪ್ರತಿಫಲಿಸುತ್ತದೆ
প্ৰতিফলিত,ಪ್ರತಿಫಲಿತ
প্ৰতিফলন,ಪ್ರತಿಬಿಂಬ
ৰিফ্লেক্টিভ লছ,ಪ್ರತಿಫಲಿತ ನಷ್ಟ
প্ৰতিফলনশীলতা,ಪ್ರತಿಫಲನ
ৰিফ্লেক্টৰ,ಪ್ರತಿಫಲಕ
ৰিফ্লেক্স মেকানিজম,ಪ್ರತಿಫಲಿತ ಕಾರ್ಯವಿಧಾನ
বিবৰ্তিত,ವಕ್ರೀಭವನಗೊಂಡಿದೆ
বিবৰ্তন,ವಕ್ರೀಭವನ
বিবৰ্তন সূচকাংক,ವಕ್ರೀಕರಣ ಸೂಚಿ
refractoriness,ವಕ್ರೀಕಾರಕತೆ
বিবৰ্তন সূচকাংক,ವಕ್ರೀಕರಣ ಸೂಚಿ
"ফ্ৰীজ, ফ্ৰীজ","ರೆಫ್ರಿಜರೇಟರ್, ರೆಫ್ರಿಜರೇಟರ್"
পুনৰাবৃত্তি,ಪುನರ್ನಿರ್ಮಾಣ
"পুনৰুত্পাদন, বহনক্ষম পুনৰ সংযোগ, পুনৰুত্পাদন","ಪುನರುತ್ಪಾದನೆ, ಸುಸ್ಥಿರ ಮರುಸಂಘಟನೆ, ಪುನರುತ್ಪಾದನೆ"
"পুনৰুত্পাদনশীল, পুনৰুত্পাদনশীল, পুনৰুত্পাদনশীল","ಪುನರುತ್ಪಾದಕ, ಪುನರುತ್ಪಾದಕ, ಪುನರುತ್ಪಾದಕ"
"পঞ্জীয়ন, পঞ্জীয়ন","ನೋಂದಣಿ, ನೋಂದಣಿ"
"বিক্ৰীৰ গতি, পিছুৱাই যোৱা, ৰিগ্ৰেছন, ৰিভাৰ্ছল","ಮಾರಾಟದ ವೇಗ, ಹಿಂದುಳಿದ ಚಲನೆ, ಹಿಂಜರಿತ, ಹಿಮ್ಮುಖ"
"even, নিয়মীয়া, প্ৰতিসম","ಸಹ, ನಿಯಮಿತ, ಸಮ್ಮಿತೀಯ"
সমৰূপী কঠিন,ಐಸೊಫಾರ್ಮ್ ಘನ
নিয়ন্ত্ৰণ,ನಿಯಂತ್ರಣ
সম্পৰ্ক,ಸಂಬಂಧ
"আপেক্ষিক, আপেক্ষিক","ಸಂಬಂಧಿ, ಸಂಬಂಧಿ"
সম্পৰ্কীয়,ಸಂಬಂಧಿ
তুলনামূলকভাৱে নিশ্চিত,ತುಲನಾತ್ಮಕವಾಗಿ ಖಚಿತವಾಗಿ
"আপেক্ষিকতা, আপেক্ষিকতা, আপেক্ষিকতা","ಸಾಪೇಕ್ಷತೆ, ಸಾಪೇಕ್ಷತೆ, ಸಾಪೇಕ್ಷತೆ"
জিৰণি লোৱা,ಉಳಿದ
"ৰিলে, ট্ৰেন্সমিছন","ರಿಲೇ, ಪ್ರಸರಣ"
পাপমোচন,ವಿಮೋಚನೆ
নিৰ্ভৰযোগ্যতা,ವಿಶ್ವಾಸಾರ್ಹತೆ
অৱশিষ্ট,ಶೇಷ
ৰিম&#39;ট কন্ট্ৰ&#39;ল,ದೂರ ನಿಯಂತ್ರಕ
renormalized,ಮರುಸಾಮಾನ್ಯಗೊಳಿಸಲಾಗಿದೆ
"পুনৰ-অৰিয়েণ্টেচন, পুনৰ-বিন্যাস","ಮರು ದೃಷ್ಟಿಕೋನ, ಮರು ಸಂರಚನೆ"
পুনৰাবৃত্তিযোগ্যতা,ಪುನರಾವರ್ತನೀಯತೆ
"পুনৰাবৃত্তিকাৰী, পুনৰাবৃত্তিকাৰী","ಪುನರಾವರ್ತಕ, ಪುನರಾವರ್ತಕ"
"to repel, বিকৃত কৰা","ಹಿಮ್ಮೆಟ್ಟಿಸಲು, ಹಿಮ್ಮೆಟ್ಟಿಸಲು"
repulsive,ಹಿಮ್ಮೆಟ್ಟಿಸುವ
পুনৰাবৃত্তি,ಪುನರಾವರ್ತನೆ
প্ৰতিনিধিত্ব কৰা,ಪ್ರಾತಿನಿಧ್ಯ
"প্ৰতিনিধি, প্ৰতিনিধি","ಪ್ರತಿನಿಧಿ, ಪ್ರತಿನಿಧಿ"
"পুনৰুদ্ধাৰযোগ্য, পুনৰুত্পাদনযোগ্য","ಮರುಪಡೆಯಬಹುದಾದ, ಪುನರುತ್ಪಾದಿಸಬಹುದಾದ"
"প্ৰজনন, প্ৰজনন, প্ৰজনন","ಸಂತಾನೋತ್ಪತ್ತಿ, ಸಂತಾನೋತ್ಪತ್ತಿ, ಸಂತಾನೋತ್ಪತ್ತಿ"
repel কৰা,ಹಿಮ್ಮೆಟ್ಟಿಸುತ್ತದೆ
repulsion,ವಿಕರ್ಷಣೆ
repulsive,ಹಿಮ್ಮೆಟ್ಟಿಸುವ
গৱেষণা,ಸಂಶೋಧನೆ
"cistern, জলাশয়, জলাশয়, জলাশয়, cistern","ತೊಟ್ಟಿ, ಜಲಾಶಯ, ಜಲಾಶಯ, ಜಲಾಶಯ, ತೊಟ್ಟಿ"
পুনৰ নিয়োগ কৰা,ಮರುನಿಯೋಜನೆ
"অৱশিষ্ট, অৱশিষ্ট","ಶೇಷ, ಶೇಷ"
"ৰেজিষ্টেন্স, ৰেজিষ্টেন্স","ಪ್ರತಿರೋಧ, ಪ್ರತಿರೋಧ"
ৰেজিষ্টিভিটি,ಪ್ರತಿರೋಧಕತೆ
ৰেজিষ্টৰ,ಪ್ರತಿರೋಧಕ
"দ্ৰৱণ, দ্ৰৱণ, পাৰ্থক্য","ವಿಘಟನೆ, ವಿಸರ್ಜನೆ, ವ್ಯತ್ಯಾಸ"
ভুল উপস্থাপন,ತಪ್ಪು ನಿರೂಪಣೆ
"বিভাজিত কৰা, বিভাজিত কৰা, বিভাজিত কৰা","ವಿಭಾಗಿಸಲು, ಪ್ರತ್ಯೇಕಿಸಲು, ವಿಭಜಿಸಲು"
স্প্লিটাৰ,ಛೇದಕ
অনুনাদ,ಅನುರಣನ
অনুনাদী প্ৰভাৱ,ಪ್ರತಿಧ್ವನಿಸುವ ಪರಿಣಾಮ
অনুনাদী,ಪ್ರತಿಧ್ವನಿಸುವ
"অনুনাদ, অনুনাদ","ಅನುರಣನ, ಅನುರಣನ"
অনুনাদী,ಪ್ರತಿಧ್ವನಿಸುವ
"উত্তৰ, সঁহাৰি, প্ৰতিবেদন","ಉತ್ತರ, ಪ್ರತಿಕ್ರಿಯೆ, ವರದಿ"
বিৰতি,ವಿರಾಮ
আকৌ আৰম্ভ কৰক,ಮತ್ತೆ ಪ್ರಾರಂಭಿಸಿ
অৱশিষ্ট ৰশ্মি,ಉಳಿದ ಕಿರಣ
"ফলাফল, ফলাফল, ফলাফল","ಫಲಿತಾಂಶ, ಫಲಿತಾಂಶ, ಫಲಿತಾಂಶ"
ফলাফলৰ ফলাফল,ಪರಿಣಾಮವಾಗಿ ಫಲಿತಾಂಶ
retarded,ಹಿಂದುಳಿದ
পাতলকাৰী,ದುರ್ಬಲಗೊಳಿಸುವ
ৰেটিকুল,ರೆಟಿಕ್ಯುಲ್
"ৰেটিনা, ৰেটিনা","ರೆಟಿನಾ, ರೆಟಿನಾ"
পিছফালে ৰকেট,ಹಿಂದಿನ ರಾಕೆಟ್
"অনুনাদ, ৰিগ্ৰেছন, ৰিবাউণ্ড","ರೆಸೋನೆನ್ಸ್, ರಿಗ್ರೆಶನ್, ರಿಬೌಂಡ್"
অনুসৰণ কৰা,ಅನುಸರಿಸಿ
ওলোটা কৰা,ಹಿಮ್ಮುಖ
"ওলোটা, ওলোটা, ওলোটা, ওলোটা","ಹಿಮ್ಮುಖ, ವಿಲೋಮ, ಹಿಮ್ಮುಖ, ಹಿಮ್ಮುಖ"
পিছপৰা পক্ষপাতিত্ব,ಹಿಂದುಳಿದ ಪಕ್ಷಪಾತ
উলটিব পৰা ক্ষমতা,ಹಿಂತಿರುಗಿಸುವಿಕೆ
উলটিব পৰা,ಹಿಂತಿರುಗಿಸಬಹುದಾದ
ঘূৰ্ণন,ಸುತ್ತುವುದು
ঘূৰ্ণনশীল,ಸುತ್ತುತ್ತವೆ
ৰেইনল্ডছ নম্বৰ,ರೆನಾಲ್ಡ್ಸ್ ಸಂಖ್ಯೆ
ষ্ট্ৰিম কন্ট্ৰ&#39;লাৰ,ಸ್ಟ್ರೀಮ್ ನಿಯಂತ್ರಕ
অদ্ভুত দৈৰ্ঘ্য,ಬೆಸ ಉದ್ದ
"ত্ৰিকোণীয় স্ফটিক, সমান্তৰাল ষড়ভুজ স্ফটিক","ತ್ರಿಕೋನ ಹರಳುಗಳು, ಸಮಾನಾಂತರ ಷಡ್ಭುಜೀಯ ಹರಳುಗಳು"
"ৰম্ব’ইড প্ৰিজম, চতুৰ্ভুজ প্ৰিজম","ರೋಂಬಾಯ್ಡ್ ಪ್ರಿಸ್ಮ್, ಚತುರ್ಭುಜ ಪ್ರಿಸ್ಮ್"
ৰাজমিস্ত্ৰী হৈ থাকক,ಮೇಸನ್ ಆಗಿರಿ
"ছন্দ, কেডেন্স, ছন্দ","ಲಯ, ಲಯ, ಲಯ"
ঘড়ীৰ কাঁটাৰ দিশত,ಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ
উলম্ব প্ৰিজম,ಲಂಬ ಪ್ರಿಸ್ಮ್
সোঁহাতৰ নিয়ম,ಬಲಗೈ ನಿಯಮ
সোঁফালৰ স্ক্ৰু,ಬಲಭಾಗದ ತಿರುಪು
সমতুল্য প্ৰিজম,ಸಮಾನ ಪ್ರಿಸ್ಮ್
শক্তিশালী,ಬಲವಾದ
অধ্যৱসায়,ಪರಿಶ್ರಮ
"সঠিক প্ৰমাণ, সঠিক প্ৰমাণ","ನಿಖರವಾದ ಪುರಾವೆ, ನಿಖರವಾದ ಪುರಾವೆ"
"শব্দ, বাদ্যযন্ত্ৰ","ಧ್ವನಿ, ವಾದ್ಯ"
উৰ্মিকা,ಊರ್ಮಿಕಾ
উত্থানৰ দিন,ಉಚ್ಛ್ರಾಯ ಸಮಯ
ৰবো,ರೋಬೋ
ৰকেটৰ ক্ৰিয়া,ರಾಕೆಟ್ ಕ್ರಿಯೆ
ৰকেট,ರಾಕೆಟ್
ৰকেট বিজ্ঞান,ರಾಕೆಟ್ ವಿಜ್ಞಾನ
"শিল, গতি, দোলনা","ಬಂಡೆ, ಚಲನೆ, ಸ್ವಿಂಗ್"
ৰয়েন্টজেন,ರೋಂಟ್ಜೆನ್
"ৰয়েণ্টজেন-ৰে, এক্স-ৰে","ರೋಂಟ್ಜೆನ್-ಕಿರಣ, ಕ್ಷ-ಕಿರಣ"
"ৰোলিং, ৰোলিং, (সম্পা.), ৰাউণ্ডিং, ৰোলিং (সম্পা.)","ರೋಲಿಂಗ್, ರೋಲ್, (ಎಡ್.), ರೌಂಡಿಂಗ್, ರೋಲಿಂಗ್ (ಎಡ್.)"
"বেলনি, লটনি, লটনিক (ভ.), ভেলান, লোটান (সম্পা.)","ಬೆಲ್ನಿ, ಲೊಟ್ನಿ, ಲೊಟ್ನಿಕ್ (ವಿ.), ವೇಲನ್, ಲೋಟನ್ (ಸಂ)"
ঘূৰ্ণনীয়,ತಿರುಗುವ
"to spin, to spin (v.), বৃত্তাকাৰ, চকাযুক্ত (v.)","ತಿರುಗಲು, ತಿರುಗಲು (ವಿ.), ವೃತ್ತಾಕಾರದ, ಚಕ್ರದ (ವಿ.)"
ঘূৰ্ণনীয়,ತಿರುಗುವ
"ঘূৰণ, ঘূৰণ","ತಿರುಗುವಿಕೆ, ತಿರುಗುವಿಕೆ"
"ঘূৰ্ণনশীল, ঘূৰ্ণনশীল, ঘূৰ্ণনশীল","ತಿರುಗುವ, ತಿರುಗುವ, ತಿರುಗುವ"
"ঘূৰ্ণনশীল,ঘূৰ্ণনকাৰী","ತಿರುಗುವ, ಆವರ್ತಕ"
"ঘূৰ্ণনশীল, ঘূৰ্ণনশীল","ತಿರುಗುವ, ತಿರುಗುವ"
"ৰোটাৰ, ৰোটাৰ","ರೋಟರ್, ರೋಟರ್"
"ৰুক্ষ, ৰুক্ষ","ಒರಟು, ಒರಟು"
"বন্ধ, বন্ধ","ಮುಚ್ಚಿ, ಮುಚ್ಚಿ"
ট্ৰেনজিট সময়,ಸಾರಿಗೆ ಸಮಯ
পথ,ದಾರಿ
"ৰুটিন, ৰুটিন","ದಿನಚರಿ, ದಿನಚರಿ"
"পদ্মৰাগ, ৰুবি, ৰঙা, য়াকুট","ಪದ್ಮರಾಗ, ಮಾಣಿಕ್ಯ, ಕೆಂಪು, ಯಾಕುತ್"
"ৰুবি লেজাৰ, ৰুবি লেজাৰ","ಮಾಣಿಕ್ಯ ಲೇಸರ್, ಮಾಣಿಕ್ಯ ಲೇಸರ್"
"rudder, নিয়ন্ত্ৰণ","ಚುಕ್ಕಾಣಿ, ನಿಯಂತ್ರಣ"
নিয়মসমূহ,ನಿಯಮಗಳು
আণ্ডাৰলাইন কৰা গ্ৰেটিং,ಅಂಡರ್ಲೈನ್ಡ್ ಗ್ರ್ಯಾಟಿಂಗ್
"গ্ৰাফ, ৰেখা","ಗ್ರಾಫ್ಗಳು, ಸಾಲುಗಳು"
"ৰান, পৰম্পৰা","ಓಟ, ಸಂಪ್ರದಾಯ"
দৌৰবিদ,ಓಟಗಾರ
"চুক্তি, চুক্তি, বিস্ফোৰণ","ಒಪ್ಪಂದ, ಒಪ್ಪಂದ, ಸಿಡಿ"
ৰাদাৰফোৰ্ড বিক্ষিপ্ততা,ರುದರ್ಫೋರ್ಡ್ ಸ್ಕ್ಯಾಟರಿಂಗ್
ৰাদাৰফোৰ্ড,ರುದರ್ಫೋರ್ಡ್
rydberg,ರೈಡ್ಬರ್ಗ್
নিৰাপদ বোজা,ಸುರಕ್ಷಿತ ಲೋಡ್
"নিৰাপদ, সুৰক্ষিত","ಸುರಕ್ಷಿತ, ಸುರಕ್ಷಿತ"
"ছেফটি ফিউজ, বিকফোৰ্ড ফিউজ","ಸೇಫ್ಟಿ ಫ್ಯೂಸ್, ಬಿಕ್ಫೋರ್ಡ್ ಫ್ಯೂಸ್"
সুৰক্ষা ভালভ,ಸುರಕ್ಷತಾ ಕವಾಟ
"নমুনা, নমুনা","ಮಾದರಿ, ಮಾದರಿ"
"নমুনা (v.), নমুনা সংগ্ৰহ (n.)","ಮಾದರಿ (ವಿ.), ಮಾದರಿ (ಎನ್.)"
চেণ্ডউইচ,ಸ್ಯಾಂಡ್ವಿಚ್
"উপগ্ৰহ, সহযোগী, ট্ৰেইলিং","ಉಪಗ್ರಹ, ಅಂಗಸಂಸ್ಥೆ, ಟ್ರೇಲಿಂಗ್"
উপনৈৰ ৰেখা,ಉಪನದಿ ರೇಖೆ
সন্তুষ্ট কৰা,ತೃಪ್ತಿಪಡಿಸಲು
শনিৰ আঙঠি,ಶನಿಯ ಉಂಗುರ
savart,ಸವರ್ಟ್
স্কেলাৰ,ಸ್ಕೇಲಾರ್
ষ্টেপ মাল্টিপ্লাইয়াৰ,ಹಂತ ಗುಣಕ
"বিক্ষিপ্ত, বিক্ষিপ্ত","ಚದುರಿಸು, ಚದುರಿಸು"
বিক্ষিপ্তকৰণ প্ৰক্ৰিয়া,ಪ್ರಸರಣ ಪ್ರಕ್ರಿಯೆ
দৃষ্টি,ದೃಷ್ಟಿ
বৃদ্ধি পায়,ಪ್ರಸರಣ
"scratch (ধ্বনি), scratch","ಸ್ಕ್ರಾಚ್ (ಧ್ವನಿ), ಸ್ಕ್ರಾಚ್"
"ছালনী, চালনী (ed.), ড্ৰাইভ","ಜರಡಿ, ಜರಡಿ (ed.), ಡ್ರೈವ್"
sku দৃষ্টি,sku ನೋಟ
"বন্ধ কৰা, ছীল কৰা, ছীল কৰা (ver.)","ಮುಚ್ಚಲು, ಮುಚ್ಚಲು, ಮುದ್ರೆ ಮಾಡಲು (ver.)"
"ঋতুভিত্তিক তাৰতম্য, ঋতুভিত্তিক উঠা-নমা","ಋತುಮಾನದ ವ್ಯತ್ಯಾಸ, ಋತುಮಾನದ ಏರಿಳಿತಗಳು"
secant নিয়ম,ಸೆಕೆಂಟ್ ನಿಯಮ
"দ্বিতীয় (সম্পা.), দ্বিতীয় (প.)","ಎರಡನೇ (ed.), ಎರಡನೇ (v.)"
"মাধ্যমিক, মাধ্যমিক","ದ್ವಿತೀಯ, ದ್ವಿತೀಯ"
"১ধাৰা,ধাৰা,ধাৰা,ধাৰা,ধাৰা","1 ವಿಭಾಗ, ವಿಭಾಗ, ವಿಭಾಗ, ವಿಭಾಗ, ವಿಭಾಗ"
"খণ্ড, খণ্ড, খণ্ড","ವಲಯ, ವಲಯ, ವಲಯ"
দীৰ্ঘস্থায়ী,ದೀರ್ಘಕಾಲದ
বীজ সিঁচা,ಬಿತ್ತನೆ
ভূমিকম্পবিজ্ঞান,ಭೂಕಂಪಶಾಸ್ತ್ರ
ভূমিকম্পবিজ্ঞান,ಭೂಕಂಪಶಾಸ್ತ್ರ
ভূমিকম্পবিজ্ঞান,ಭೂಕಂಪಶಾಸ್ತ್ರ
নিৰ্বাচনশীলতা,ಆಯ್ಕೆ
"self, self","ಸ್ವಯಂ, ಸ್ವಯಂ"
অন্তৰ্নিহিত শক্তি,ಆಂತರಿಕ ಶಕ್ತಿ
স্বতঃস্ফূৰ্ত দোলন,ಸ್ವಾಭಾವಿಕ ಆಂದೋಲನ
অৰ্ধপৰিবাহী,ಅರೆವಾಹಕ
অৰ্ধ অভিজ্ঞতাভিত্তিক,ಅರೆ ಪ್ರಾಯೋಗಿಕ
অৰ্ধ-অসীম,ಅರೆ ಅನಂತ
অৰ্ধ-লগ গ্ৰাফ শ্বীট,ಅರೆ-ಲಾಗ್ ಗ್ರಾಫ್ ಶೀಟ್
গোলাকাৰ প্লাছ এংগেল,ಗೋಳಾಕಾರದ ಜೊತೆಗೆ ಕೋನ
জ্ঞান,ಅರ್ಥದಲ್ಲಿ
সংবেদনশীল,ಸಂವೇದನಾಶೀಲನಾದ
"সংবেদনশীল, সংবেদনশীল, সংবেদনশীল, সংবেদনশীল","ಸೂಕ್ಷ್ಮ, ಸೂಕ್ಷ್ಮ, ಸೂಕ್ಷ್ಮ, ಸೂಕ್ಷ್ಮ"
"শব্দ গ্ৰহণকাৰী লেম্পৰ শিখৰ, শব্দ গ্ৰহণকাৰী শিখা","ಧ್ವನಿ ರಿಸೀವರ್ ಲ್ಯಾಂಪ್ ಕ್ರೆಸ್ಟ್, ಸೌಂಡ್ ರಿಸೀವರ್ ಜ್ವಾಲೆ"
"সংবেদনশীলতা, সংবেদনশীলতা, সংবেদনশীলতা","ಸೂಕ್ಷ್ಮತೆ, ಸೂಕ್ಷ್ಮತೆ, ಸೂಕ್ಷ್ಮತೆ"
"সক্ৰিয়কৰণ, সংবেদন","ಸಕ್ರಿಯಗೊಳಿಸುವಿಕೆ, ಸಂವೇದನೆ"
চেন্সৰ,ಸಂವೇದಕ
পৃথক কৰিব পৰা,ಬೇರ್ಪಡಿಸಬಹುದಾದ
"পৃথকীকৰণ, পৃথকীকৰণ, পৃথকীকৰণ, ব্যৱধান","ಪ್ರತ್ಯೇಕತೆ, ಪ್ರತ್ಯೇಕತೆ, ಪ್ರತ್ಯೇಕತೆ, ಅಂತರ"
অষ্টক,ಅಷ್ಟಮ
চেপ্টোড,ಸೆಪ್ಟೋಡ್
সূচীভুক্ত কৰা,ಇಂಡೆಕ್ಸಿಂಗ್
শৃংখলা শৃংখলা শৃংখলা (মানচিত্র),ಸರಣಿ ಸರಣಿ (ನಕ್ಷೆ)
চাৰ্ভো মটৰ,ಸರ್ವೋ ಮೋಟಾರ್
"ছেট আপ, ছেট আপ, ছেট আপ, ছেট আপ","ಹೊಂದಿಸಿ, ಹೊಂದಿಸಿ, ಹೊಂದಿಸಿ, ಹೊಂದಿಸಿ"
"অৱক্ষয়ী, ছাঁয়াযুক্ত","ಕ್ಷೀಣಿಸಿದ, ಮಬ್ಬಾದ"
ছাঁ,ನೆರಳು
শৰীৰ,ಆಕೃತಿ
চোকা শেষ,ತೀಕ್ಷ್ಣವಾದ ಅಂತ್ಯ
স্পাউট ৰেঞ্জ,ಸ್ಪೌಟ್ ಶ್ರೇಣಿ
"ছিয়াৰ বল, ছিয়াৰ","ಕತ್ತರಿ ಬಲ, ಕತ್ತರಿ"
ৰক্ষা কৰা নিউক্লাইড,ರಕ್ಷಿತ ನ್ಯೂಕ್ಲೈಡ್
"সৃষ্টি, বিচ্যুতি, হস্তান্তৰ","ಸೃಷ್ಟಿ, ಸ್ಥಳಾಂತರ, ವರ್ಗಾವಣೆ"
শ্বক বেগ,ಆಘಾತ ವೇಗ
শ্বক তৰংগ,ಆಘಾತ ತರಂಗ
"চুটি, জৰাজীৰ্ণ, অসংলগ্ন","ಚಿಕ್ಕದಾದ, ಶಿಥಿಲವಾದ, ಅಸಂಗತ"
উচ্চ মাত,ದೊಡ್ಡ ಧ್ವನಿ
"পাৰ্শ্বীয় পথ, শ্বাণ্ট (ed.), কাষৰ পথ, শ্বাণ্ট (v.)","ಪಾರ್ಶ್ವ ಮಾರ್ಗ, ಷಂಟ್ (ಸಂ), ಅಡ್ಡ ಮಾರ್ಗ, ಷಂಟ್ (ವಿ.)"
"কাষ, কাষ, কাষ","ಬದಿ, ಬದಿ, ಬದಿ"
sidereal,ಪಾರ್ಶ್ವವಾಯು
"sighting, aiming, sighting, লক্ষ্য কৰা, লক্ষ্য কৰা, স্থান নিৰ্ণয় কৰা","ದೃಷ್ಟಿ, ಗುರಿ, ದೃಷ್ಟಿ, ಗುರಿ, ಗುರಿ, ಪತ್ತೆ"
ৰাশিফল,ರಾಶಿ ಚಿಹ್ನೆ
"সংকেত, সংকেত","ಸಂಕೇತ, ಸಂಕೇತ"
নিস্তব্ধ সময়,ಮೂಕ ಅವಧಿ
ছিলিকন ডাইঅ&#39;ড,ಸಿಲಿಕಾನ್ ಡಯೋಡ್
ছিলিকন,ಸಿಲಿಕಾನ್
"ছিলিকন প্লেক, ছিলিকন ৱেফাৰ","ಸಿಲಿಕಾನ್ ಪ್ಲೇಕ್, ಸಿಲಿಕಾನ್ ವೇಫರ್"
উপমা,"ಸಾದೃಶ್ಯ, ಸಾದೃಶ್ಯ"
অনুকৰণকাৰী,ಅನುಕರಿಸುವವನು
একে লগে,ಏಕಕಾಲದಲ್ಲಿ
"চিহ্ন, sine","ಚಿಹ್ನೆ, ಸೈನ್"
একক আয়নীয়কৰণ,ಏಕ ಅಯಾನೀಕರಣ
একক ৰেখা একক ৰেখা,ಒಂದೇ ಸಾಲು ಏಕ ಸಾಲು
একক পদক্ষেপ,ಒಂದೇ ಹೆಜ್ಜೆ
"প্ৰৱেশ, ডুব যোৱা, বিসৰ্জন, একত্ৰীকৰণ ট্ৰাফ, ডুব যোৱা, চিষ্টাৰ","ಪ್ರವೇಶ, ಮುಳುಗುವಿಕೆ, ಇಮ್ಮರ್ಶನ್, ವಿಲೀನ ತೊಟ್ಟಿ, ಸಿಂಕ್, ಸಿಸ್ಟರ್ನ್"
চাইন&#39;ইডাল,ಸೈನುಸೈಡಲ್
ছাইফন,ಸೈಫನ್
ছাইৰেন,ಮೋಹಿನಿ
"আকাৰ, আকাৰ (n.), আকাৰ, খোদিত (v.)","ಗಾತ್ರ, ಗಾತ್ರ (ಎನ್.), ಗಾತ್ರ, ಕೆತ್ತನೆ (ವಿ.)"
"অসমতাপূৰ্ণ, তিৰ্যক","ಅಸಮವಾದ, ಓರೆ"
"এপিডাৰ্মিছ প্ৰভাৱ, ছালৰ প্ৰভাৱ","ಎಪಿಡರ್ಮಿಸ್ ಪರಿಣಾಮ, ಚರ್ಮದ ಪರಿಣಾಮ"
আকাশ নীলা,ಆಕಾಶ ನೀಲಿ
