Assamese,Bengali
"১.পঢ়া চক্ৰ, ২.লিখাৰ মূৰ","1. রিডিং সাইকেল, 2. রাইটিং হেড"
"1. পঢ়া স্মৃতি, 2. লিখা স্মৃতি","1. পড়ার স্মৃতি, 2. লেখার স্মৃতি"
পাঠক,পাঠক
"পঢ়া, পঢ়া","পড়া, পড়া"
"১.পঢ়া, ২.পঢ়া পোষ্ট কৰা","1.পড়ুন, 2.পড়ার পরে৷"
সময় বাস্তৱ,সময় বাস্তব
"1. দ্ৰুত সঁহাৰি প্ৰক্ৰিয়াকৰণ, 2. তাৎক্ষণিক সঁহাৰি প্ৰক্ৰিয়াকৰণ","1. কুইক রেসপন্স প্রসেসিং, 2. ইমিডিয়েট রেসপন্স প্রসেসিং"
ৰিচিভাৰ,রিসিভার
চিনাক্তকৰণ যুক্তি,স্বীকৃতি যুক্তি
পুনৰ প্ৰগ্ৰেমিং স্থানান্তৰ,পুনরায় প্রোগ্রামিং স্থানান্তর
নথিভুক্ত,রেকর্ড
"১/ ৰেকৰ্ডিং হেড, ২. ৰেকৰ্ডিং হেড","1. রেকর্ডিং হেড, 2. রেকর্ডিং হেড"
সংশোধনযোগ্য ভুল,সংশোধনযোগ্য ত্রুটি
পূৰ্ণতা,পরিপূর্ণতা
পুনৰাবৃত্তি উপপাদ্য,পুনরাবৃত্তি উপপাদ্য
পুনঃব্যৱহাৰ,পুনর্ব্যবহার
পুনৰাবৃত্তিমূলক ফলন,পুনরাবৃত্ত ফাংশন
ক্ষুদ্ৰ নিৰ্দেশনা ছেট কম্পিউটাৰ (RISC),মিনিয়েচারাইজড ইনস্ট্রাকশন সেট কম্পিউটার (RISC)
অতিৰিক্ততা,অপ্রয়োজনীয়তা
"1.স্বাধীন ডিস্ক, 2.ডিস্কৰ অতিৰিক্ত এৰে (ৰঙা)","1.স্বাধীন ডিস্ক, 2.ডিস্কের অতিরিক্ত অ্যারে (লাল)"
পুনৰ প্ৰৱেশ,পুনরায় প্রবেশ
পুনৰ প্ৰৱেশ ক&#39;ড,পুনরায় প্রবেশের কোড
সন্দৰ্ভ,রেফারেন্স
ৰেফাৰেন্সিয়েল অখণ্ডতা,উল্লেখ সততা
প্ৰতিফলনশীলতা,প্রতিফলন
প্ৰতিফলন,প্রতিফলন
বিবৰ্তন,প্রতিসরণ
সতেজতা,রিফ্রেসার
পুনৰুত্পাদন,পুনর্জন্ম
পঞ্জীয়ন কৰা,নিবন্ধন
নিয়মীয়া ব্যাকৰণ,নিয়মিত ব্যাকরণ
সম্পৰ্ক,সম্পর্ক
সম্পৰ্কীয় ডাটাবেছ,সম্পর্কিত তথ্য ভাণ্ডার
সম্পৰ্কীয় তথ্যকোষ ব্যৱস্থাপনা ব্যৱস্থা (RDBMS),রিলেশনাল ডাটাবেস ম্যানেজমেন্ট সিস্টেম (RDBMS)
সম্পৰ্কীয় আৰ্হি,সম্পর্কীয় মডেল
"1. আপেক্ষিক, 2. আপেক্ষিক","1. আত্মীয়, 2. আত্মীয়"
আপেক্ষিক সম্বোধন,আপেক্ষিক ঠিকানা
"1. ৰিলে, 2. সংক্ৰমণ","1. রিলে, 2. ট্রান্সমিশন"
নিৰ্ভৰযোগ্যতা আৰ্হি,নির্ভরযোগ্যতা মডেল
নিৰ্ভৰযোগ্য,নির্ভরযোগ্য
"1. স্থানান্তৰ কৰিব পৰা ক&#39;ড, 2. স্থানান্তৰ কৰিব পৰা তথ্য","1. রিলোকেটেবল কোড, 2. রিলোকেটেবল ডেটা"
দূৰ,দূরে
ৰিম&#39;ট ফিডাৰ,দূরবর্তী ফিডার
দূৰৱৰ্তী কৰ্ম প্ৰৱেশ,দূরবর্তী কাজের এন্ট্রি
"1.দূৰৱৰ্তী অধিবেশন আৰম্ভ, 2.দূৰৱৰ্তী প্ৰৱেশ","1.রিমোট সেশন শুরু, 2.রিমোট লগইন"
দূৰৱৰ্তী পদ্ধতি আমন্ত্ৰণ (RPC),রিমোট প্রসিডিউর ইনভোকেশন (RPC)
ৰিম&#39;ট চেন্সিং,রিমোট সেন্সিং
নামকৰণ কৰা,পুনঃনামকরণ
"1.ৰেণ্ডাৰিং, 2.উচৰ্গাকৰণ","1. রেন্ডারিং, 2. উৎসর্গ"
ৰিপিটাৰ,পুনরাবৃত্তিকারী
উত্তৰদিশ,উত্তর
"1. অনুৰোধ, 2. অনুৰোধ","1. অনুরোধ, 2. অনুরোধ"
মন্তব্যৰ অনুৰোধ (RFC),মন্তব্য অনুরোধ (RFC)
"1.অনুৰোধ প্ৰট&#39;কল, 2.প্ৰতিক্ৰিয়া প্ৰট&#39;কল","1. অনুরোধ প্রোটোকল, 2. প্রতিক্রিয়া প্রোটোকল৷"
পুনৰাবৃত্তিমূলক প্ৰগ্ৰেম,পুনরাবৃত্ত প্রোগ্রাম
গৱেষণা,গবেষণা
পুনৰুদ্ধাৰ কৰা চক্ৰ,চক্র পুনরুদ্ধার
স্মৃতিবিদ,স্মারক
পাৰ্থক্য,পৃথকীকরণ
সম্পদসমূহ,সম্পদ
সঁহাৰিৰ সময়,প্রতিক্রিয়া সময়
"1.পুনৰ আৰম্ভ, 2.পুনৰ আৰম্ভ","1.রিস্টার্ট, 2.রিস্টার্ট"
পুনৰুদ্ধাৰ কৰা,পুনরুদ্ধার
পুনৰ ট্ৰেচ কৰক,পুনরায় ট্রেস
"1. পুনৰ প্ৰেৰণ, 2. পুনৰ যোগাযোগ","1. পুনঃপ্রেরণ, 2. পুনঃযোগাযোগ"
পুনৰুদ্ধাৰ,পুনরুদ্ধার
পুনৰ চেষ্টা কৰক,আবার চেষ্টা করুন
"1.ৰিগ্ৰেছন, 2.ৰিটাৰ্ণ","1. রিগ্রেশন, 2. প্রত্যাবর্তন"
ৰিগ্ৰেছন ক&#39;ড,রিগ্রেশন কোড
ৰিগ্ৰেছন কি&#39;,রিগ্রেশন কী
পুনৰ ব্যৱহাৰযোগ্য ক&#39;ড,পুনরায় ব্যবহারযোগ্য কোড
পুনৰ লিখিব পৰা,পুনর্লিখনযোগ্য
rgb মনিটৰ,আরজিবি মনিটর
ফিতা,ফিতা
চৰকাৰী বিষয়টো,অফিসিয়াল সমস্যা
"১.ৰবট, ২.মেকানিক, ৩.মেকানিজম","1.রোবট, 2.মেকানিক, 3.মেকানিজম"
"১.যান্ত্ৰিক বিজ্ঞান, ২.যান্ত্ৰিক নৃতত্ত্ব","1.যান্ত্রিক বিজ্ঞান, 2.যান্ত্রিক নৃবিজ্ঞান"
"শক্তিশালী, শক্তিশালী","শক্তিশালী, শক্তিশালী"
ভূমিকা,ভূমিকা
আকৌ ৰোলিং কৰা,আবার ঘূর্ণায়মান
engulfment,engulfment
আউটফ্ল&#39;,বহিঃপ্রবাহ
"1. কেৱল পঢ়া মেমৰি, 2. কেৱল পঢ়া মেমৰি (ROM)","1. রিড অনলি মেমরি, 2. রিড অনলি মেমরি (ROM)"
মূলত,আসল
মূল পঞ্জিকা,মূল নির্দেশিকা
আনুমানিক ভুল,আনুমানিক ত্রুটি
"১.ৰাউটাৰ, ২.ৰাউটাৰ","1.রাউটার, 2.রাউটার"
"ৰুটিং, ৰুটিং","রাউটিং, রাউটিং"
RS232C আন্তঃপৃষ্ঠ,RS232C ইন্টারফেস
RSA এনক্ৰিপচন,RSA এনক্রিপশন
rtc,আরটিসি
ৱৰ্কিং ডিটেইল ক&#39;ডিং,কর্মক্ষেত্র কোডিং
কাৰ্যকাল,মেয়াদ
চলনসময়ৰ ত্ৰুটি,রানটাইম ত্রুটি
"1. নমুনা, 2. নমুনা","1. নমুনা, 2. নমুনা"
নমুনা সংগ্ৰহ কৰা,নমুনা
"১.উপগ্ৰহ, ২.উপগ্ৰহ","1. উপগ্রহ, 2. উপগ্রহ"
চেচুৰেচন,স্যাচুরেশন
সঞ্চয় কৰা,সংরক্ষণ
"1. স্কেলেবিলিটি, 2. স্কেলেবিলিটি","1. মাপযোগ্যতা, 2. পরিমাপযোগ্যতা"
স্কেলাৰ,স্কেলার
স্কেনিং কৰা,স্ক্যানিং
ভূচিত্ৰ,ল্যান্ডস্কেপ
scheduler,সময়সূচী
স্ক্ৰীণ প্ৰতিফলন প্ৰজেক্টৰ,পর্দা প্রতিফলন প্রজেক্টর
চিত্ৰনাট্য,লিপি
লিপিৰ ভাষা,স্ক্রিপ্টিং ভাষা
"১.কইল, ২.স্ক্ৰল","1.কুণ্ডলী, 2.স্ক্রোল"
সমকালীন তথ্য সংযোগ নিয়ন্ত্ৰণ (SDLC),সিঙ্ক্রোনাস ডেটা লিঙ্ক কন্ট্রোল (SDLC)
"১.অন্বেষণ, ২.আৱিষ্কাৰ","1.অন্বেষণ, 2.আবিষ্কার"
চাৰ্চ ইঞ্জিন,খোঁজ যন্ত্র
search tree,অনুসন্ধান গাছ
"1.অন্বেষণ, 2.আৱিষ্কাৰ","1.অন্বেষণ করুন, 2.আবিষ্কার করুন"
মাধ্যমিক,মাধ্যমিক
"১.খণ্ড, ২.খণ্ড","1.সেক্টর, 2.সেক্টর"
সুৰক্ষা নীতি,নিরাপত্তা নীতি
সন্ধান শব্দ,অনুসন্ধানের শর্ত
"১.ধাৰা, ২.ধাৰা","1.বিভাগ, 2.বিভাগ"
"১.বিভাজন, ২.বিভাজন","1. ফ্র্যাগমেন্টেশন, 2. সেগমেন্টেশন"
নিৰ্বাচন সজাই পৰাই তোলা,নির্বাচন বাছাই
"1.স্বয়ংক্ৰিয় সম্পূৰ্ণ, 2.স্বয়ংক্ৰিয় সম্পূৰ্ণ","1. স্বয়ংসম্পূর্ণ, 2. স্বয়ংসম্পূর্ণ"
"১.অৰ্থবিজ্ঞান, ২.অৰ্থবিজ্ঞান","1.অর্থতত্ত্ব, 2.অর্থতত্ত্ব"
চেমাফোৰ,সেমাফোর
অৰ্ধপৰিবাহী,অর্ধপরিবাহী
fantasy web,ফ্যান্টাসি ওয়েব
ক্ৰমিক অভিগম পদ্ধতি,অনুক্রমিক অ্যাক্সেস পদ্ধতি
ক্ৰমাগত,ক্রমাগত
ছিৰিয়েল,সিরিয়াল
"1.চাৰ্ভাৰ, 2.চাৰ্ভাৰ","1.সার্ভার, 2.সার্ভার"
চাৰ্ভাৰ ক্ৰেচ,সার্ভার ক্র্যাশ
চাৰ্ভাৰ অনুজ্ঞাপত্ৰ,সার্ভার লাইসেন্স
চাৰ্ভো বহুগুণক,সার্ভো গুণক
set of,এর সেট
নিৰ্দিষ্ট বিন্দু,নির্দিষ্ট পয়েন্ট
ব্যৱস্থা,ব্যবস্থাপনা
ছাঁ,ছায়া
চিনেমাট&#39;গ্ৰাফী,সিনেমাটোগ্রাফি
অনুসৰণ কৰা,ভূত
ফাইলটো শ্বেয়াৰ কৰক,ফাইল শেয়ার করুন
অংশীদাৰী অভিগম,শেয়ার্ড এক্সেস
ভাগ কৰি দে,ভাগ করা
"১/ ব্ৰেকেট, ২. কৱচ, ৩. শ্বেল, ৪. শ্বেল","1. বন্ধনী, 2. আর্মার, 3. শেল, 4. শেল"
বিচ্যুতিৰ চিহ্ন,স্থানচ্যুতি প্রতীক
চুটি পথ,সংক্ষিপ্ত পথ
চুটি নিৰ্দেশনা,সংক্ষিপ্ত নির্দেশনা
সহোদৰ,ভাইবোন
"1. পাৰ্শ্বক্ৰিয়া, 2. প্ৰতি প্ৰভাৱ","1. পার্শ্ব প্রতিক্রিয়া, 2. পাল্টা প্রভাব"
sign bit,সাইন বিট
সূত্ৰ,সংকেত
সংকেত প্ৰক্ৰিয়াকৰণ,সংকেত প্রক্রিয়াজাতকরণ
সংকেত,স্বরলিপি
"1.সংকেত-শব্দ অনুপাত, 2.সংকেত-শব্দ অনুপাত","1.সংকেত-শব্দ অনুপাত, 2.সংকেত-শব্দ অনুপাত"
"১.চহী, ২. স্বাক্ষৰ","1. স্বাক্ষর, 2. স্বাক্ষর"
মাৰ্কাৰ পৰীক্ষা,মার্কার পরীক্ষা
উল্লেখযোগ্য নম্বৰ,উল্লেখযোগ্য চিহ্ন
ছিলিকন চিপ,সিলিকন চিপ
সৰল মেইল স্থানান্তৰ প্ৰটোকল (SMTP),সাধারণ মেল ট্রান্সফার প্রোটোকল (SMTP)
একক,একক
"1. এটা সংকেত ন&#39;ড, 2. simplex ন&#39;ড","1. একটি সিগন্যালিং নোড, 2. সিমপ্লেক্স নোড"
চিমুলেচন,সিমুলেশন
অনুকৰণকাৰী,অনুকরণকারী
"১.সমকালীন, ২.সমকালীন","1. একযোগে, 2. সমলয়"
একেলগে প্ৰক্ৰিয়াকৰণ,যুগপত প্রক্রিয়াকরণ
একক,একক
"1.ছাইট লাইচেন্স, 2.ছাইট লাইচেন্স","1.সাইট লাইসেন্স, 2.সাইট লাইসেন্স"
"১.আকাৰ, ২.আকাৰ","1. আকার, 2. আকার"
জোখ-মাখ কৰা,মাপা
"1. চিত্ৰণ, 2. চিত্ৰণ","1. ইলাস্ট্রেশন, 2. ইলাস্ট্রেশন"
প্লুটি,প্লুটি
"১.প্লুটি, ২.প্লুটিকাৰন","1.প্লুটি, 2.প্লুটিকরণ"
"১.স্লেচ, ২.কাট","1.স্ল্যাশ, 2.কাট"
কম্পিউটাৰৰ অধীনত,কম্পিউটারের অধীনে
snake উইন্ডো প্ৰট&#39;কল,স্নেক উইন্ডো প্রোটোকল
"1. বাদ দিয়া, ২. আত্মসমৰ্পণ কৰা","1. বাদ দেওয়া, 2. আত্মসমর্পণ"
ছাঁদ,স্লট
SCSI (SCSI),SCSI (SCSI)
স্মাৰ্ট কাৰ্ড,স্মার্ট কার্ড
শামুক মেইল,শামুক মেইল
স্নেপশ্বট,স্ন্যাপশট
"১.চফ্ট কম্পিউটেচন, ২.চফ্ট কম্পিউটেচন","1.সফট কম্পিউটিং, 2.সফট কম্পিউটিং"
চফ্ট কপি,সফট কপি
সহজ ফন্ট,সহজ ফন্ট
ছ’ফ্টৱেৰ,সফটওয়্যার
চফট্ ৱেৰ ইঞ্জিনিয়াৰিং,সফ্টওয়্যার প্রকৌশল
চফ্টৱেৰ অনুজ্ঞাপত্ৰ,সফ্টওয়্যার লাইসেন্স
চফ্টৱেৰ পাইৰেচি,সফটওয়্যার পাইরেসি
বৰ্ণালী,বর্ণালী
"1.স্ক্ৰু, 2.স্পাইৰেল","1.স্ক্রু, 2.সর্পিল"
"1.বিস্তাৰিত পত্ৰিকা, 2.স্প্ৰেডশ্বীট","1. বিস্তারিত শীট, 2. স্প্রেডশীট"
মানদণ্ড,মান
প্ৰামাণিক সাধাৰণীকৃত মাৰ্কআপ ভাষা (SGML),স্ট্যান্ডার্ড জেনারেলাইজড মার্কআপ ল্যাঙ্গুয়েজ (SGML)
প্ৰামাণিককৰণ,প্রমিতকরণ
অপেক্ষাৰ সময়,অপেক্ষার সময়
তাৰক লান,তারক ল্যান
তৰাৰ অৱস্থান,তারকা অবস্থান
আৰম্ভণিৰ বিট,বিট শুরু
"1. অভাৱ, 2. অভাৱ, 3. অভাৱ সংকট","1. অভাব, 2. অভাব, 3. অভাব সংকট"
"1.ষ্টেটিক মেমৰি, 2.ষ্টেটিক মেমৰি","1.স্ট্যাটিক মেমরি, 2.স্ট্যাটিক মেমরি"
ষ্টেটাছ চেনেল,স্ট্যাটাস চ্যানেল
"1.পদক্ষেপৰ আকাৰ, 2.পদক্ষেপৰ মাত্ৰা","1. ধাপের আকার, 2. ধাপের মাত্রা"
বিৰতি আৰু অপেক্ষা প্ৰট&#39;কল,বিরতি এবং অপেক্ষা প্রোটোকল
ব্ৰেক ক&#39;ড,বিরতি কোড
pause key,বিরতি কী
সংৰক্ষণযোগ্যতা,সঞ্চয়যোগ্যতা
সংৰক্ষিত প্ৰগ্ৰেম,সংরক্ষিত প্রোগ্রাম
শৃংখলা তথ্য,সিরিজ ডেটা
"1.গাঁথনিযুক্ত এনকোডিং, 2.গাঁথনিযুক্ত ক&#39;ডিং","1.স্ট্রাকচার্ড এনকোডিং, 2.স্ট্রাকচার্ড কোডিং"
গঠনমূলক প্ৰশ্ন ভাষা (SQL),স্ট্রাকচার্ড কোয়েরি ল্যাঙ্গুয়েজ (SQL)
"১.ব্ৰ&#39;চাৰৰ শ্বীট, ২. শৈলীৰ চিঠি","1. ব্রোশার শীট, 2. শৈলী চিঠি"
উপ-ডাইৰেকটৰি,সাব-ডিরেক্টরি
"১.চাবনেট, ২.চাবনেট","1.সাবনেট, 2.সাবনেট"
উপবৃক্ষ,সাবট্রি
"১.সংক্ষিপ্তকৰণ, ২.সংক্ষিপ্তকৰণ","1. সংক্ষেপণ, 2. সংক্ষেপণ"
"১.ছুপাৰ কম্পিউটাৰ, ২.ছুপাৰ কম্পিউটাৰ","1. সুপার কম্পিউটার, 2. সুপার কম্পিউটার"
"১.ছুপাৰ কম্পিউটেচন, ২.ছুপাৰ কম্পিউটেচন","1.সুপার কম্পিউটেশন, 2.সুপার কম্পিউটেশন"
কি&#39; চাবি,কী কী
শীৰ্ষ ব্যৱহাৰকাৰী,শীর্ষ ব্যবহারকারী
তত্বাৱধানত শিক্ষণ,তত্ত্বাবধানে শিক্ষা
সহায়ক চিপ,অক্জিলিয়ারী চিপ
নেট ভ্যাৰিয়েন্স,নেট বৈচিত্র
"১.নেট ভ্যাৰিয়েন্স, ২.অংশ, ৩.ছাৰফান","1.নেট ভ্যারিয়েন্স, 2.বিভাগ, 3.সুরফান"
অদলবদল,অদলবদল
ইনবাউণ্ড,অন্তর্মুখী
আউটফ্ল&#39;,বহিঃপ্রবাহ
শ্বেপিং,অদলবদল
"1.চুইচ কৰা নেটৱৰ্ক,2. চুইচ কৰা নেটৱাৰ্ক","1.সুইচড নেটওয়ার্ক, 2. সুইচড নেটওয়ার্ক"
চুইচিং,সুইচিং
চুইচিং নীতি,স্যুইচিং নীতি
প্ৰতীকী প্ৰগ্ৰেমিং,প্রতীকী প্রোগ্রামিং
সমন্বয়,সিঙ্ক্রোনাইজেশন
সমন্বয়ক,সিঙ্ক্রোনাইজার
সমকালীন,সিঙ্ক্রোনাস
সমকালীন সংখ্যাগত হাইৰাৰ্কি (SDH),সিঙ্ক্রোনাস নিউমেরিক হায়ারার্কি (SDH)
বাক্য বিশ্লেষণ,বাক্য বিশ্লেষণ
ব্যৱস্থা বিশ্লেষণ,ধারা বিশ্লেষণ
চিষ্টেম ইঞ্জিনিয়াৰিং,সিস্টেম ইঞ্জিনিয়ারিং
"১/ চিষ্টেম ব্ৰেকাৰ, ২/ চিষ্টেম হেকাৰ","1. সিস্টেম ব্রেকার, 2. সিস্টেম হ্যাকার"
চিস্টেম ইন্টিগ্ৰেটৰ,ব্যাবস্থা সংযোগকারক
চিস্টেম লগ,সিস্টেম লগ
চিস্টেম কভাৰ,সিস্টেম কভার
ব্যৱস্থাপ্ৰণালীৰ নে&#39;টৱৰ্ক গঠন (SNA),সিস্টেম নেটওয়ার্ক স্ট্রাকচার (SNA)
"1. চিস্টেম প্ৰগ্ৰেমাৰ, 2. চিস্টেম প্ৰগ্ৰেমাৰ","1. সিস্টেম প্রোগ্রামার, 2. সিস্টেম প্রোগ্রামার"
"1. ব্যৱস্থাপ্ৰণালী পুনৰাৰম্ভ, 2. ব্যৱস্থাপ্ৰণালী পুনৰাৰম্ভ","1. সিস্টেম রিস্টার্ট, 2. সিস্টেম রিস্টার্ট"
চিস্টেম সমাপ্তি,সিস্টেম সমাপ্তি
চিস্টেম পৰীক্ষা,সিস্টেম পরীক্ষা
চিস্টেম সঁজুলি,সিস্টেম ইউটিলিটি
"1. পদ্ধতিগত সংহিতা, 2. পদ্ধতিগত সংহিতা","1. পদ্ধতিগত কোড, 2. পদ্ধতিগত কোড"
টেব কমাণ্ড,ট্যাব কমান্ড
অনুসূচী,সময়সূচী
টেবুলাৰ অভাৰভিউ,সারণী ওভারভিউ
টেবুলৰ স্থান,টেবিল স্পেস
ফলক,ফলক
"1.tabular, 2.এৰে এৰে","1.সারণী, 2.অ্যারে অ্যারে"
টেবুলেচন ফাংচন,ট্যাবুলেশন ফাংশন
"১.চিহ্নিত স্থাপত্য, ২.চিহ্নিত গঠন","1. চিহ্নিত আর্কিটেকচার, 2. চিহ্নিত স্ট্রাকচার"
চিহ্নিত চিত্ৰ ফাইল প্ৰপত্ৰ (TIFF),চিহ্নিত চিত্র ফাইল ফর্ম (TIFF)
টেণ্ডেম ব্যৱস্থা,টেন্ডেম সিস্টেম
টেপ ঘনত্ব,টেপ ঘনত্ব
টেপ কভাৰ,টেপ কভার
tar ফাইল,tar ফাইল
কাম,কাজ
ৱৰ্ক গাইড,কাজের নির্দেশিকা
কাৰ্য্যসূচীকাৰী,কাজের সূচি
সংক্ৰমণ নিয়ন্ত্ৰণ প্ৰটোকল/ইণ্টাৰনেট প্ৰটোকল (TCP/IP),ট্রান্সমিশন কন্ট্রোল প্রোটোকল/ইন্টারনেট প্রোটোকল (TCP/IP)
কাটিং অপাৰেচন,কাটা অপারেশন
টেলিকমিউনিকেচন,টেলিযোগাযোগ
টেলিকমিউনিকেচন,টেলিযোগাযোগ
টেলিকম,টেলিকম
টেলিকনফাৰেন্স,টেলিকনফারেন্স
"১.টেলিগ্ৰাফ, ২.টেলিগ্ৰাফী","1. টেলিগ্রাফ, 2. টেলিগ্রাফি"
"১.টেলিমিটাৰ, ২.টেলিমেট্ৰি","1. টেলিমিটার, 2. টেলিমেট্রি"
"১.টেলিফোন, ২.টেলিফোন","1.টেলিফোন, 2.টেলিফোন"
টেলিফোন,টেলিফোন
"১.টেলিপ্ৰিণ্টাৰ, ২.টেলিপ্ৰিণ্টাৰ","1.টেলিপ্রিন্টার, 2.টেলিপ্রিন্টার"
টেলিপ্ৰচেছিং,টেলিপ্রসেসিং
"১/ দূৰদৰ্শন, ২.দূৰদৰ্শন, ৩.দূৰদৰ্শন","1. দূরদর্শন, 2. টেলিভিশন, 3. দূরদর্শন"
টেলেক্স,টেলেক্স
"১.নেটৱৰ্ক, ২.টেলনেট","1.ফাঁদ দূরে, 2.টেলনেট"
"১.গৰম, ৩.তাপমাত্ৰা","1.তাপ, 3.তাপমাত্রা"
"১.আকৃতিৰ প্লেট, ২.সাঁচ, ৩.ৰূপা","1. শেপ প্লেট, 2. টেমপ্লেট, 3. রূপা"
দহৰ পৰিপূৰক,দশের পরিপূরক
টেৰা বাইট,তেরা বাইট
টেৰা ফেলপছ,টেরা ফলপস
"1.এণ্ড পইণ্টাৰ, 2.টাৰ্মিনেল কাৰ্চাৰ","1.এন্ড পয়েন্টার, 2.টার্মিনাল কার্সার"
"1.এণ্ড ন&#39;ড, 2.টাৰ্মিনেল ন&#39;ড","1.এন্ড নোড, 2.টার্মিনাল নোড"
টাৰ্মিনেল উইন্ডো,টার্মিনাল উইন্ডো
ending,শেষ
ট্ৰাই-বেছ,ত্রি-বেস
তিনিটা বেচ অপাৰেচন,তিনটি বেস অপারেশন
পৰীক্ষা কৰা হৈছে,পরীক্ষামূলক
পৰীক্ষাৰ কভাৰেজ,পরীক্ষার কভারেজ
পৰীক্ষা নিষ্পাদন,পরীক্ষা নির্বাহ
পৰীক্ষাৰ তথ্য,পরীক্ষার তথ্য
"১.পাঠ, ২. অধ্যয়নৰ সামগ্ৰী","1.পাঠ্য, 2. শিক্ষাসামগ্রী"
লিখনী বাকচ,টেক্সট বক্স
লিখনী কাৰ্চাৰ,পাঠ্য কার্সার
টেক্সট সম্পাদক,টেক্সট সম্পাদক
লিখনী নথিপত্ৰ,লেখার ফাইল
পাঠ্যক্ৰম,পাঠ্যক্রম
টেক্সট প্ৰচেছিং,পাঠ্য প্রক্রিয়াকরণ
বক্তৃতা-পাঠ (TTS),স্পিচ-টেক্সট (TTS)
টেক্সচাৰ মেপিং,টেক্সচার ম্যাপিং
"১.টি ফ্লিপ ফ্লপ, ২.টি-বাইনোমিটাৰ","1.T ফ্লিপ ফ্লপ, 2.T-বাইনোমিটার"
তাপীয় ছীলাৰ,তাপ সিলার
"১.প্ৰিণ্টাৰ পাতল চলচ্চিত্ৰ স্মৃতি, ২.পাতল চলচ্চিত্ৰ স্মৃতি","1.প্রিন্টার পাতলা ফিল্ম মেমরি, 2.পাতলা ফিল্ম মেমরি"
(TFT) পাতল ফিল্ম ট্ৰেঞ্জিষ্টৰ (TFT),(TFT) পাতলা ফিল্ম ট্রানজিস্টর (TFT)
"১.ৰত্ন, ২.হেচিং","1.জেমিং, 2.হ্যাশিং"
থ্ৰেড বেংগল,থ্রেড চুড়ি
থ্ৰেডিং,থ্রেডিং
"১.ত্ৰিভুজ নেটৱৰ্ক, ২.ত্ৰিভুজ নেটৱৰ্ক","1.ত্রিপক্ষীয় নেটওয়ার্ক, 2.ত্রিপক্ষীয় নেটওয়ার্ক"
প্ৰবাহ ক্ষমতা,প্রবাহ ক্ষমতা
সময়ৰ জটিলতা,সময় জটিলতা
সময় বিভাজন মাল্টিপ্লেক্সিং (TDM),টাইম ডিভিশন মাল্টিপ্লেক্সিং (টিডিএম)
সময়সীমা,সময় ফ্রেম
একে সময়তে,একই সময়ে
"1. কল মেচিন, 2. কল মেচিন, 3. টাইম মেচিন","1. কল মেশিন, 2. কল মেশিন, 3. টাইম মেশিন"
টাইম আপ,সময় আপ
"1.Callocation, 2.Cal কোৱাণ্টাইজেচন","1.ক্যালোকেশন, 2.ক্যাল কোয়ান্টাইজেশন"
সময় শৃংখলা,সময় সিরিজ
"১/ সময় বিভাজন, ২। সময় ভাগ-বতৰা কৰা","1. সময় বিভাজন, 2. সময় ভাগ"
সময় ভাগ-বতৰা কৰা ব্যৱস্থা,সময় ভাগ করে নেওয়ার সিস্টেম
কল ষ্টেপ,কল ধাপ
সময়ৰ ডায়েগ্ৰাম,সময় চিত্র
চৰিত্ৰ,চরিত্র
টগল কৰক,টগল
toggle move,টগল সরান
"১.চিহ্ন, ২.টোকেন","1.সিম্বল, 2.টোকেন"
টোকেন বাছ,টোকেন বাস
টোকেন বাছ,টোকেন বাস
টোকেন বাছ নেটৱাৰ্ক,টোকেন বাস নেটওয়ার্ক
"১.চিহ্ন আঙঠি, ২.চিহ্ন আঙঠি","1. প্রতীক রিং, 2. প্রতীক রিং"
টোকেন আলোচনা,টোকেন আলোচনা
"১.সঁজুলি, ২.সঁজুলি","1. টুলস, 2. টুলস"
টপ-ফুট,টপ-ফুট
টপ ফুট ডিজাইন,উপরের পায়ের নকশা
"1. নখ ৰিজ কনফিগাৰেচন, 2. তললৈ টানি","1. পেরেক রিজ কনফিগারেশন, 2. টান ডাউন"
"১.অৱস্থান, ২.অৱস্থান বিজ্ঞান","1. অবস্থান, 2. অবস্থান বিজ্ঞান"
টাচ পেড,স্পর্শ প্যাড
টাচ্ছ স্ক্ৰীন,স্পর্শ পর্দা
"১.চিহ্ন, ২.চিহ্ন, ৩.ট্ৰেচিং","1.মার্ক, 2.মার্ক, 3.ট্রেসিং"
ট্ৰেচিং,ট্রেসিং
"১.পথ, ২.পথ, ৩.লিক","1.পথ, 2.পথ, 3.ফাঁস"
"1.ট্ৰেক ডিস্ক, 2.পথ ডিস্ক","1.ট্র্যাক ডিস্ক, 2.পাথ ডিস্ক"
পথ টেপ,পথ টেপ
"১.ফ&#39;ল&#39; কৰক, ২.ফ&#39;ল&#39; কৰক","1.অনুসরণ করুন, 2.অনুসরণ করুন"
"১/ অনুসৰণ কৰক, ২. অনুসৰণ কৰক","1. অনুসরণ করুন, 2. অনুসরণ করুন"
ট্ৰেজেক্টৰী,গতিপথ
"১.লেনদেন, ২.চুক্তি, ৩.লেনদেন, ৪.বিনিময়","1. লেনদেন, 2. চুক্তি, 3. লেনদেন, 4. বিনিময়"
"1. ডিল ফাইল, 2. কাৰ্য্যকলাপ ফাইল","1. চুক্তি ফাইল, 2. কার্যকলাপ ফাইল"
