Tamil,Bengali
உதாரண வினவல்,উদাহরণ প্রশ্ন
"1. விசாரணை, 2. விசாரணை","1. অনুসন্ধান, 2. অনুসন্ধান"
கேள்வி மொழி,প্রশ্নের ভাষা
வினவல் செயலாக்கம்,অনুসন্ধান প্রক্রিয়াকরণ
வரிசை,কিউ
வரிசை மேலாண்மை,সারি ব্যবস্থাপনা
வரிசை பதிவு,সারি রেজিস্টার
"1. வரிசை நெட்வொர்க், 2. வரிசை நெட்வொர்க்","1. সারি নেটওয়ার্ক, 2. সারি নেটওয়ার্ক"
வரிசை கோட்பாடு,সারি তত্ত্ব
விரைவான அணுகல் நினைவகம்,দ্রুত অ্যাক্সেস মেমরি
அளவுகோல்,ভাগফল
ரேடியோ அலைவரிசை குறுக்கீடு (RFI),রেডিও ফ্রিকোয়েন্সি ইন্টারফারেন্স (RFI)
ரேடிக்ஸ்,রেডিক্স
சீரற்ற அணுகல் கணினி உபகரணங்கள் (RACE),র্যান্ডম অ্যাক্সেস কম্পিউটার ইকুইপমেন্ট (RACE)
சீரற்ற அணுகல் நினைவகம் (RAM),র্যান্ডম অ্যাক্সেস মেমরি (RAM)
சீரற்ற ஸ்கேனிங்,র্যান্ডম স্ক্যানিং
"1.ராஸ்டர், 2.ராஸ்டர்","1.রাস্টার, 2.রাস্টার"
ராஸ்டர் ஸ்கேனிங்,রাস্টার স্ক্যানিং
மறு பொறியியல்,রিইঞ্জিনিয়ারিং
புத்துயிர் பெறுதல்,পুনরুজ্জীবন
"1. அணுகல், 2. அணுகல்","1. অ্যাক্সেসযোগ্যতা, 2. অ্যাক্সেসযোগ্যতা"
வாசிப்பு,পড়া
படிக்கும் தலை,পড়ার মাথা
"1. படிக்க மட்டும், 2. படிக்க மட்டும்","1. শুধুমাত্র পড়া, 2. শুধুমাত্র পঠিত"
"1. படிக்க மட்டும் நினைவகம், 2. படிக்க மட்டும் நினைவகம்","1. রিড অনলি মেমরি, 2. রিড অনলি মেমরি৷"
படிக்கும் எழுத்து தலை,পড়া লেখার মাথা
"1. வாசிப்பு சுழற்சி, 2. எழுதும் சுழற்சி","1. পড়ার চক্র, 2. লেখার চক্র"
"1. வாசிப்பு சுழற்சி, 2. எழுதும் தலை","1. রিডিং সাইকেল, 2. রাইটিং হেড"
"1. வாசிப்பு நினைவகம், 2. எழுதும் நினைவகம்","1. পড়ার স্মৃতি, 2. লেখার স্মৃতি"
வாசகர்,পাঠক
"வாசிப்பு, வாசிப்பு","পড়া, পড়া"
"1.வாசிப்பு, 2.பின் வாசிப்பு","1.পড়ুন, 2.পড়ার পরে৷"
உண்மையான நேரம்,সময় বাস্তব
"1. விரைவான பதில் செயலாக்கம், 2. உடனடி பதில் செயலாக்கம்","1. কুইক রেসপন্স প্রসেসিং, 2. ইমিডিয়েট রেসপন্স প্রসেসিং"
பெறுபவர்,রিসিভার
அங்கீகார தர்க்கம்,স্বীকৃতি যুক্তি
மறு நிரலாக்க பரிமாற்றம்,পুনরায় প্রোগ্রামিং স্থানান্তর
பதிவு,রেকর্ড
"1. ரெக்கார்டிங் ஹெட், 2. ரெக்கார்டிங் ஹெட்","1. রেকর্ডিং হেড, 2. রেকর্ডিং হেড"
சரிசெய்யக்கூடிய பிழை,সংশোধনযোগ্য ত্রুটি
பூர்த்தி,পরিপূর্ণতা
மறுநிகழ்வு தேற்றம்,পুনরাবৃত্তি উপপাদ্য
மீள் சுழற்சி,পুনর্ব্যবহার
சுழல் செயல்பாடு,পুনরাবৃত্ত ফাংশন
மினியேட்டரைஸ்டு இன்ஸ்ட்ரக்ஷன் செட் கம்ப்யூட்டர் (RISC),মিনিয়েচারাইজড ইনস্ট্রাকশন সেট কম্পিউটার (RISC)
பணிநீக்கம்,অপ্রয়োজনীয়তা
"1.சுதந்திர வட்டு, 2.வட்டுகளின் கூடுதல் வரிசை (சிவப்பு)","1.স্বাধীন ডিস্ক, 2.ডিস্কের অতিরিক্ত অ্যারে (লাল)"
மறு நுழைவு,পুনরায় প্রবেশ
மறு நுழைவு குறியீடு,পুনরায় প্রবেশের কোড
குறிப்பு,রেফারেন্স
மேற்கோளிட்ட நேர்மை,উল্লেখ সততা
பிரதிபலிப்பு,প্রতিফলন
பிரதிபலிப்பு,প্রতিফলন
ஒளிவிலகல்,প্রতিসরণ
புத்துணர்ச்சி,রিফ্রেসার
மீளுருவாக்கம்,পুনর্জন্ম
பதிவு,নিবন্ধন
வழக்கமான இலக்கணம்,নিয়মিত ব্যাকরণ
உறவு,সম্পর্ক
தொடர்புடைய தரவுத்தளம்,সম্পর্কিত তথ্য ভাণ্ডার
தொடர்புடைய தரவுத்தள மேலாண்மை அமைப்பு (RDBMS),রিলেশনাল ডাটাবেস ম্যানেজমেন্ট সিস্টেম (RDBMS)
தொடர்புடைய மாதிரி,সম্পর্কীয় মডেল
"1. உறவினர், 2. உறவினர்","1. আত্মীয়, 2. আত্মীয়"
உறவினர் முகவரி,আপেক্ষিক ঠিকানা
"1. ரிலே, 2. பரிமாற்றம்","1. রিলে, 2. ট্রান্সমিশন"
நம்பகத்தன்மை மாதிரி,নির্ভরযোগ্যতা মডেল
நம்பகமானது,নির্ভরযোগ্য
"1. இடமாற்றம் செய்யக்கூடிய குறியீடு, 2. இடமாற்றக்கூடிய தரவு","1. রিলোকেটেবল কোড, 2. রিলোকেটেবল ডেটা"
இதுவரை,দূরে
தொலை ஊட்டி,দূরবর্তী ফিডার
தொலைதூர வேலை நுழைவு,দূরবর্তী কাজের এন্ট্রি
"1.தொலைநிலை அமர்வு தொடக்கம், 2.தொலைநிலை உள்நுழைவு","1.রিমোট সেশন শুরু, 2.রিমোট লগইন"
தொலைநிலை நடைமுறை அழைப்பு (RPC),রিমোট প্রসিডিউর ইনভোকেশন (RPC)
தொலை உணர்வு,রিমোট সেন্সিং
மறுபெயரிடுதல்,পুনঃনামকরণ
"1. வழங்குதல், 2. அர்ப்பணிப்பு","1. রেন্ডারিং, 2. উৎসর্গ"
ரிப்பீட்டர்,পুনরাবৃত্তিকারী
பதில்,উত্তর
"1. கோரிக்கை, 2. கோரிக்கை","1. অনুরোধ, 2. অনুরোধ"
கருத்துக் கோரிக்கை (RFC),মন্তব্য অনুরোধ (RFC)
"1.கோரிக்கை நெறிமுறை, 2.பதிலளிப்பு நெறிமுறை","1. অনুরোধ প্রোটোকল, 2. প্রতিক্রিয়া প্রোটোকল৷"
சுழல் நிரல்,পুনরাবৃত্ত প্রোগ্রাম
ஆராய்ச்சி,গবেষণা
மீட்டெடுப்பு சுழற்சி,চক্র পুনরুদ্ধার
நினைவிடவாதி,স্মারক
வேறுபாடு,পৃথকীকরণ
வளங்கள்,সম্পদ
பதில் நேரம்,প্রতিক্রিয়া সময়
"1.மறுதொடக்கம், 2.மறுதொடக்கம்","1.রিস্টার্ট, 2.রিস্টার্ট"
மறுசீரமைப்பு,পুনরুদ্ধার
மீண்டும் தடம்,পুনরায় ট্রেস
"1. மீண்டும் அனுப்புதல், 2. மறு தொடர்பு","1. পুনঃপ্রেরণ, 2. পুনঃযোগাযোগ"
மீட்பு,পুনরুদ্ধার
மீண்டும் முயற்சி செய்,আবার চেষ্টা করুন
"1.பின்னடைவு, 2.திரும்புதல்","1. রিগ্রেশন, 2. প্রত্যাবর্তন"
பின்னடைவு குறியீடு,রিগ্রেশন কোড
பின்னடைவு விசை,রিগ্রেশন কী
மீண்டும் பயன்படுத்தக்கூடிய குறியீடு,পুনরায় ব্যবহারযোগ্য কোড
மீண்டும் எழுதக்கூடியது,পুনর্লিখনযোগ্য
rgb மானிட்டர்,আরজিবি মনিটর
நாடா,ফিতা
அதிகாரப்பூர்வ பிரச்சினை,অফিসিয়াল সমস্যা
"1.ரோபோ, 2.மெக்கானிக், 3.மெக்கானிசம்","1.রোবট, 2.মেকানিক, 3.মেকানিজম"
"1.இயந்திர அறிவியல், 2.இயந்திரவியல் மானுடவியல்","1.যান্ত্রিক বিজ্ঞান, 2.যান্ত্রিক নৃবিজ্ঞান"
"வலுவான, வலுவான","শক্তিশালী, শক্তিশালী"
பங்கு,ভূমিকা
மீண்டும் உருளும்,আবার ঘূর্ণায়মান
விழுங்குதல்,engulfment
வெளியேற்றம்,বহিঃপ্রবাহ
"1. படிக்க மட்டும் நினைவகம், 2. படிக்க மட்டும் நினைவகம் (ROM)","1. রিড অনলি মেমরি, 2. রিড অনলি মেমরি (ROM)"
அசல்,আসল
பெற்றோர் அடைவு,মূল নির্দেশিকা
தோராய பிழை,আনুমানিক ত্রুটি
"1.ரௌட்டர், 2.ரவுட்டர்","1.রাউটার, 2.রাউটার"
"வழிசெலுத்துதல், வழிசெலுத்துதல்","রাউটিং, রাউটিং"
RS232C இடைமுகம்,RS232C ইন্টারফেস
RSA குறியாக்கம்,RSA এনক্রিপশন
ஆர்டிசி,আরটিসি
பணியிட குறியீட்டு முறை,কর্মক্ষেত্র কোডিং
பதவிக்காலம்,মেয়াদ
இயக்க பிழை,রানটাইম ত্রুটি
"1. மாதிரி, 2. மாதிரி","1. নমুনা, 2. নমুনা"
மாதிரி,নমুনা
"1.செயற்கைக்கோள், 2.செயற்கைக்கோள்","1. উপগ্রহ, 2. উপগ্রহ"
செறிவூட்டல்,স্যাচুরেশন
சேமிக்க,সংরক্ষণ
"1. அளவிடுதல், 2. அளவிடுதல்","1. মাপযোগ্যতা, 2. পরিমাপযোগ্যতা"
அளவுகோல்,স্কেলার
ஸ்கேனிங்,স্ক্যানিং
நிலப்பரப்பு,ল্যান্ডস্কেপ
திட்டமிடுபவர்,সময়সূচী
திரை பிரதிபலிப்பு ப்ரொஜெக்டர்,পর্দা প্রতিফলন প্রজেক্টর
கையால் எழுதப்பட்ட தாள்,লিপি
ஸ்கிரிப்டிங் மொழி,স্ক্রিপ্টিং ভাষা
"1.சுருள், 2.சுருள்","1.কুণ্ডলী, 2.স্ক্রোল"
ஒத்திசைவான தரவு இணைப்பு கட்டுப்பாடு (SDLC),সিঙ্ক্রোনাস ডেটা লিঙ্ক কন্ট্রোল (SDLC)
"1.ஆய்வு, 2.கண்டுபிடிப்பு","1.অন্বেষণ, 2.আবিষ্কার"
தேடல் இயந்திரம்,খোঁজ যন্ত্র
தேடல் மரம்,অনুসন্ধান গাছ
"1.ஆராய்தல், 2.கண்டுபிடித்தல்","1.অন্বেষণ করুন, 2.আবিষ্কার করুন"
இரண்டாம் நிலை,মাধ্যমিক
"1.துறை, 2.துறை","1.সেক্টর, 2.সেক্টর"
பாதுகாப்பு கொள்கை,নিরাপত্তা নীতি
தேடல் சொல்,অনুসন্ধানের শর্ত
"1.பிரிவு, 2.பிரிவு","1.বিভাগ, 2.বিভাগ"
"1. பிரித்தல், 2. பிரிவு","1. ফ্র্যাগমেন্টেশন, 2. সেগমেন্টেশন"
தேர்வு வரிசையாக்கம்,নির্বাচন বাছাই
"1.தன்னிரக்கம், 2.தன்னிரக்கம்","1. স্বয়ংসম্পূর্ণ, 2. স্বয়ংসম্পূর্ণ"
"1.சொற்பொருள், 2.சொற்பொருள்","1.অর্থতত্ত্ব, 2.অর্থতত্ত্ব"
செமாஃபோர்,সেমাফোর
குறைக்கடத்தி,অর্ধপরিবাহী
கற்பனை வலை,ফ্যান্টাসি ওয়েব
தொடர் அணுகல் முறை,অনুক্রমিক অ্যাক্সেস পদ্ধতি
அடுத்தடுத்து,ক্রমাগত
தொடர்,সিরিয়াল
"1.சேவையகம், 2.சேவையகம்","1.সার্ভার, 2.সার্ভার"
சர்வர் செயலிழப்பு,সার্ভার ক্র্যাশ
சர்வர் உரிமம்,সার্ভার লাইসেন্স
சர்வோ பெருக்கி,সার্ভো গুণক
தொகுப்பு,এর সেট
குறிப்பிட்ட புள்ளி,নির্দিষ্ট পয়েন্ট
மேலாண்மை,ব্যবস্থাপনা
நிழல்,ছায়া
ஒளிப்பதிவு,সিনেমাটোগ্রাফি
பேய்,ভূত
கோப்பு பகிர்வு,ফাইল শেয়ার করুন
பகிரப்பட்ட அணுகல்,শেয়ার্ড এক্সেস
பகிர்தல்,ভাগ করা
"1. அடைப்புக்குறிகள், 2. கவசம், 3. ஷெல், 4. ஷெல்","1. বন্ধনী, 2. আর্মার, 3. শেল, 4. শেল"
இடப்பெயர்ச்சி சின்னம்,স্থানচ্যুতি প্রতীক
குறுகிய பாதை,সংক্ষিপ্ত পথ
குறுகிய அறிவுறுத்தல்,সংক্ষিপ্ত নির্দেশনা
உடன்பிறப்பு,ভাইবোন
"1. பக்க விளைவு, 2. எதிர் விளைவு","1. পার্শ্ব প্রতিক্রিয়া, 2. পাল্টা প্রভাব"
அடையாளம் பிட்,সাইন বিট
சிக்னல்,সংকেত
சமிக்ஞை செயலாக்கம்,সংকেত প্রক্রিয়াজাতকরণ
குறிப்பீடு,স্বরলিপি
"1.சிக்னல்-ஒலி விகிதம், 2.சிக்னல்-இரைச்சல் விகிதம்","1.সংকেত-শব্দ অনুপাত, 2.সংকেত-শব্দ অনুপাত"
"1.கையொப்பம், 2. கையொப்பம்","1. স্বাক্ষর, 2. স্বাক্ষর"
மார்க்கர் சோதனை,মার্কার পরীক্ষা
குறிப்பிடத்தக்க மதிப்பெண்கள்,উল্লেখযোগ্য চিহ্ন
சிலிக்கான் சிப்,সিলিকন চিপ
எளிய அஞ்சல் பரிமாற்ற நெறிமுறை (SMTP),সাধারণ মেল ট্রান্সফার প্রোটোকল (SMTP)
ஒற்றை,একক
"1. ஒரு சமிக்ஞை முனை, 2. சிம்ப்ளக்ஸ் முனை","1. একটি সিগন্যালিং নোড, 2. সিমপ্লেক্স নোড"
உருவகப்படுத்துதல்,সিমুলেশন
பின்பற்றுபவர்,অনুকরণকারী
"1.ஒரே நேரத்தில், 2.ஒரே நேரத்தில்","1. একযোগে, 2. সমলয়"
ஒரே நேரத்தில் செயலாக்கம்,যুগপত প্রক্রিয়াকরণ
தனி,একক
"1.தள உரிமம், 2.தள உரிமம்","1.সাইট লাইসেন্স, 2.সাইট লাইসেন্স"
"1.அளவு, 2.அளவு","1. আকার, 2. আকার"
அளவீடு,মাপা
"1. உவமை, 2. உவமை","1. ইলাস্ট্রেশন, 2. ইলাস্ট্রেশন"
புளூட்டி,প্লুটি
"1.புளூட்டி, 2.புளூட்டிகாரன்","1.প্লুটি, 2.প্লুটিকরণ"
"1. வெட்டு, 2. வெட்டு","1.স্ল্যাশ, 2.কাট"
கணினியின் கீழ்,কম্পিউটারের অধীনে
பாம்பு ஜன்னல் நெறிமுறை,স্নেক উইন্ডো প্রোটোকল
"1. புறக்கணிப்பு, 2. சரணடைதல்","1. বাদ দেওয়া, 2. আত্মসমর্পণ"
ஸ்லாட்,স্লট
SCSI (SCSI),SCSI (SCSI)
ஸ்மார்ட் கார்டு,স্মার্ট কার্ড
நத்தை அஞ்சல்,শামুক মেইল
ஸ்னாப்ஷாட்,স্ন্যাপশট
"1.மென்மையான கணக்கீடு, 2.மென்மையான கணக்கீடு","1.সফট কম্পিউটিং, 2.সফট কম্পিউটিং"
மென்மையான நகல்,সফট কপি
எளிதான எழுத்துரு,সহজ ফন্ট
மென்பொருள்,সফটওয়্যার
மென்பொருள் பொறியியல்,সফ্টওয়্যার প্রকৌশল
மென்பொருள் உரிமம்,সফ্টওয়্যার লাইসেন্স
மென்பொருள் திருட்டு,সফটওয়্যার পাইরেসি
ஸ்பெக்ட்ரம்,বর্ণালী
"1.திருகு, 2.சுழல்","1.স্ক্রু, 2.সর্পিল"
"1.விவர தாள், 2.விரிதாள்","1. বিস্তারিত শীট, 2. স্প্রেডশীট"
தரநிலை,মান
நிலையான பொதுவான மார்க்அப் மொழி (SGML),স্ট্যান্ডার্ড জেনারেলাইজড মার্কআপ ল্যাঙ্গুয়েজ (SGML)
தரப்படுத்தல்,প্রমিতকরণ
காத்திருக்கும் நேரம்,অপেক্ষার সময়
தாரக் லன்,তারক ল্যান
நட்சத்திர நிலை,তারকা অবস্থান
ஆரம்ப பிட்,বিট শুরু
"1. பற்றாக்குறை, 2. பற்றாக்குறை, 3. பற்றாக்குறை நெருக்கடி","1. অভাব, 2. অভাব, 3. অভাব সংকট"
"1.நிலை நினைவகம், 2.நிலை நினைவகம்","1.স্ট্যাটিক মেমরি, 2.স্ট্যাটিক মেমরি"
நிலை சேனல்,স্ট্যাটাস চ্যানেল
"1.படி அளவு, 2.படி அளவுகள்","1. ধাপের আকার, 2. ধাপের মাত্রা"
இடைநிறுத்தம் மற்றும் காத்திருப்பு நெறிமுறை,বিরতি এবং অপেক্ষা প্রোটোকল
முறிவு குறியீடு,বিরতি কোড
இடைநிறுத்த விசை,বিরতি কী
சேமிப்புத்திறன்,সঞ্চয়যোগ্যতা
சேமிக்கப்பட்ட நிரல்,সংরক্ষিত প্রোগ্রাম
தொடர் தரவு,সিরিজ ডেটা
"1.கட்டமைக்கப்பட்ட குறியாக்கம், 2.கட்டமைக்கப்பட்ட குறியீட்டு முறை","1.স্ট্রাকচার্ড এনকোডিং, 2.স্ট্রাকচার্ড কোডিং"
கட்டமைக்கப்பட்ட வினவல் மொழி (SQL),স্ট্রাকচার্ড কোয়েরি ল্যাঙ্গুয়েজ (SQL)
"1. சிற்றேடு, 2. பாணி கடிதம்","1. ব্রোশার শীট, 2. শৈলী চিঠি"
துணை அடைவு,সাব-ডিরেক্টরি
"1.சப்நெட், 2.சப்நெட்","1.সাবনেট, 2.সাবনেট"
துணை மரம்,সাবট্রি
"1. சுருக்கம், 2. சுருக்கம்","1. সংক্ষেপণ, 2. সংক্ষেপণ"
"1. சூப்பர் கம்ப்யூட்டர், 2. சூப்பர் கம்ப்யூட்டர்","1. সুপার কম্পিউটার, 2. সুপার কম্পিউটার"
"1.சூப்பர் கம்ப்யூட்டேஷன், 2.சூப்பர் கம்ப்யூட்டேஷன்","1.সুপার কম্পিউটেশন, 2.সুপার কম্পিউটেশন"
முக்கிய திறவுகோல்,কী কী
சிறந்த பயனர்,শীর্ষ ব্যবহারকারী
மேற்பார்வை கற்றல்,তত্ত্বাবধানে শিক্ষা
துணை சிப்,অক্জিলিয়ারী চিপ
நிகர மாறுபாடு,নেট বৈচিত্র
"1.நிகர மாறுபாடு, 2.பிரிவு, 3.சர்ஃபான்","1.নেট ভ্যারিয়েন্স, 2.বিভাগ, 3.সুরফান"
இடமாற்று,অদলবদল
பிணைப்பிலுள்ள,অন্তর্মুখী
வெளியேற்றம்,বহিঃপ্রবাহ
பரிமாற்றம்,অদলবদল
"1.சுவிட்ச்டு நெட்வொர்க்,2. நெட்வொர்க் மாறியது","1.সুইচড নেটওয়ার্ক, 2. সুইচড নেটওয়ার্ক"
மாறுதல்,সুইচিং
மாறுதல் கொள்கை,স্যুইচিং নীতি
குறியீட்டு நிரலாக்கம்,প্রতীকী প্রোগ্রামিং
ஒத்திசைவு,সিঙ্ক্রোনাইজেশন
ஒத்திசைப்பான்,সিঙ্ক্রোনাইজার
ஒத்திசைவான,সিঙ্ক্রোনাস
ஒத்திசைவான எண் படிநிலை (SDH),সিঙ্ক্রোনাস নিউমেরিক হায়ারার্কি (SDH)
வாக்கிய பகுப்பாய்வு,বাক্য বিশ্লেষণ
அமைப்பு பகுப்பாய்வு,ধারা বিশ্লেষণ
கணினி பொறியியல்,সিস্টেম ইঞ্জিনিয়ারিং
"1. சிஸ்டம் பிரேக்கர், 2. சிஸ்டம் ஹேக்கர்","1. সিস্টেম ব্রেকার, 2. সিস্টেম হ্যাকার"
கணினி ஒருங்கிணைப்பான்,ব্যাবস্থা সংযোগকারক
கணினி பதிவு,সিস্টেম লগ
அமைப்பு கவர்,সিস্টেম কভার
கணினி நெட்வொர்க் அமைப்பு (SNA),সিস্টেম নেটওয়ার্ক স্ট্রাকচার (SNA)
"1. சிஸ்டம் புரோகிராமர், 2. சிஸ்டம் புரோகிராமர்","1. সিস্টেম প্রোগ্রামার, 2. সিস্টেম প্রোগ্রামার"
"1. கணினி மறுதொடக்கம், 2. கணினி மறுதொடக்கம்","1. সিস্টেম রিস্টার্ট, 2. সিস্টেম রিস্টার্ট"
அமைப்பு நிறுத்தம்,সিস্টেম সমাপ্তি
அமைப்பு சோதனை,সিস্টেম পরীক্ষা
அமைப்பு பயன்பாடு,সিস্টেম ইউটিলিটি
"1. முறையான குறியீடு, 2. முறையான குறியீடு","1. পদ্ধতিগত কোড, 2. পদ্ধতিগত কোড"
tab கட்டளை,ট্যাব কমান্ড
அட்டவணை,সময়সূচী
அட்டவணை கண்ணோட்டம்,সারণী ওভারভিউ
அட்டவணை இடம்,টেবিল স্পেস
தகடு,ফলক
"1.அட்டவணை, 2.வரிசை வரிசை","1.সারণী, 2.অ্যারে অ্যারে"
அட்டவணை செயல்பாடு,ট্যাবুলেশন ফাংশন
"1. குறிக்கப்பட்ட கட்டிடக்கலை, 2. குறிக்கப்பட்ட அமைப்பு","1. চিহ্নিত আর্কিটেকচার, 2. চিহ্নিত স্ট্রাকচার"
குறிக்கப்பட்ட படக் கோப்புப் படிவம் (TIFF),চিহ্নিত চিত্র ফাইল ফর্ম (TIFF)
டேன்டெம் அமைப்பு,টেন্ডেম সিস্টেম
டேப் அடர்த்தி,টেপ ঘনত্ব
டேப் கவர்,টেপ কভার
தார் கோப்பு,tar ফাইল
வேலை,কাজ
வேலை வழிகாட்டி,কাজের নির্দেশিকা
பணி திட்டமிடுபவர்,কাজের সূচি
டிரான்ஸ்மிஷன் கண்ட்ரோல் புரோட்டோகால்/இன்டர்நெட் புரோட்டோகால் (TCP/IP),ট্রান্সমিশন কন্ট্রোল প্রোটোকল/ইন্টারনেট প্রোটোকল (TCP/IP)
வெட்டு அறுவை சிகிச்சை,কাটা অপারেশন
தொலைத்தொடர்பு,টেলিযোগাযোগ
தொலைத்தொடர்பு,টেলিযোগাযোগ
தொலை தொடர்பு,টেলিকম
தொலைதொடர்பு,টেলিকনফারেন্স
"1. தந்தி, 2. தந்தி","1. টেলিগ্রাফ, 2. টেলিগ্রাফি"
"1. டெலிமீட்டர், 2. டெலிமெட்ரி","1. টেলিমিটার, 2. টেলিমেট্রি"
"1.தொலைபேசி, 2.தொலைபேசி","1.টেলিফোন, 2.টেলিফোন"
தொலைபேசி,টেলিফোন
"1.டெலிபிரிண்டர், 2.டெலிபிரிண்டர்","1.টেলিপ্রিন্টার, 2.টেলিপ্রিন্টার"
தொலைச் செயலாக்கம்,টেলিপ্রসেসিং
"1. தூர்தர்ஷன், 2. தொலைக்காட்சி, 3. தூர்தர்ஷன்","1. দূরদর্শন, 2. টেলিভিশন, 3. দূরদর্শন"
டெலக்ஸ்,টেলেক্স
"1.trap away, 2.telnet","1.ফাঁদ দূরে, 2.টেলনেট"
"1.வெப்பம், 3.வெப்பநிலை","1.তাপ, 3.তাপমাত্রা"
"1. ஷேப் பிளேட், 2. டெம்ப்ளேட், 3. ரூபா","1. শেপ প্লেট, 2. টেমপ্লেট, 3. রূপা"
பத்தின் நிரப்பு,দশের পরিপূরক
டெரா பைட்,তেরা বাইট
டெர்ரா ஃபாலோப்ஸ்,টেরা ফলপস
"1.எண்ட் பாயிண்டர், 2.டெர்மினல் கர்சர்","1.এন্ড পয়েন্টার, 2.টার্মিনাল কার্সার"
"1.முடிவு முனை, 2.முனை முனை","1.এন্ড নোড, 2.টার্মিনাল নোড"
முனைய சாளரம்,টার্মিনাল উইন্ডো
முடிவு,শেষ
முப்படை,ত্রি-বেস
மூன்று அடிப்படை செயல்பாடு,তিনটি বেস অপারেশন
சோதனை,পরীক্ষামূলক
சோதனை கவரேஜ்,পরীক্ষার কভারেজ
சோதனை செயல்படுத்தல்,পরীক্ষা নির্বাহ
சோதனை தரவு,পরীক্ষার তথ্য
"1.உரை, 2. படிப்பு பொருள்","1.পাঠ্য, 2. শিক্ষাসামগ্রী"
உரை பெட்டி,টেক্সট বক্স
உரை கர்சர்,পাঠ্য কার্সার
உரை திருத்தி,টেক্সট সম্পাদক
உரை கோப்பு,লেখার ফাইল
பாடத்திட்டம்,পাঠ্যক্রম
உரை செயலாக்கம்,পাঠ্য প্রক্রিয়াকরণ
பேச்சு-உரை (TTS),স্পিচ-টেক্সট (TTS)
அமைப்பு மேப்பிங்,টেক্সচার ম্যাপিং
"1.டி ஃபிளிப் ஃப்ளாப், 2.டி-பைனோமீட்டர்","1.T ফ্লিপ ফ্লপ, 2.T-বাইনোমিটার"
வெப்ப முத்திரை வெப்ப,তাপ সিলার
"1.Printer Thin Film Memory, 2.Thin Film Memory","1.প্রিন্টার পাতলা ফিল্ম মেমরি, 2.পাতলা ফিল্ম মেমরি"
(TFT) மெல்லிய பட டிரான்சிஸ்டர் (TFT),(TFT) পাতলা ফিল্ম ট্রানজিস্টর (TFT)
"1.ஜெமிங், 2.ஹேஷிங்","1.জেমিং, 2.হ্যাশিং"
நூல் வளையல்,থ্রেড চুড়ি
த்ரெடிங்,থ্রেডিং
"1.முக்கோண வலையமைப்பு, 2.முக்கோண வலையமைப்பு","1.ত্রিপক্ষীয় নেটওয়ার্ক, 2.ত্রিপক্ষীয় নেটওয়ার্ক"
ஓட்டம் திறன்,প্রবাহ ক্ষমতা
நேரம் சிக்கலானது,সময় জটিলতা
நேரப் பிரிவு மல்டிபிளெக்சிங் (டிடிஎம்),টাইম ডিভিশন মাল্টিপ্লেক্সিং (টিডিএম)
கால அளவு,সময় ফ্রেম
அதே நேரத்தில்,একই সময়ে
"1. கால் மெஷின், 2. கால் மெஷின், 3. டைம் மெஷின்","1. কল মেশিন, 2. কল মেশিন, 3. টাইম মেশিন"
நேரம் முடிந்தது,সময় আপ
"1.அழைப்பு, 2.கால் அளவீடு","1.ক্যালোকেশন, 2.ক্যাল কোয়ান্টাইজেশন"
நேரத் தொடர்,সময় সিরিজ
"1. நேரப் பிரிவு, 2. நேரம் பகிர்வு","1. সময় বিভাজন, 2. সময় ভাগ"
நேர பகிர்வு அமைப்பு,সময় ভাগ করে নেওয়ার সিস্টেম
அழைப்பு படி,কল ধাপ
நேர வரைபடம்,সময় চিত্র
பாத்திரம்,চরিত্র
மாற்று,টগল
மாற்று நகர்வு,টগল সরান
"1. சின்னம், 2. சின்னம்","1.সিম্বল, 2.টোকেন"
டோக்கன் பஸ்,টোকেন বাস
டோக்கன் பஸ்,টোকেন বাস
டோக்கன் பஸ் நெட்வொர்க்,টোকেন বাস নেটওয়ার্ক
"1.சின்ன வளையம், 2.சின்ன வளையம்","1. প্রতীক রিং, 2. প্রতীক রিং"
டோக்கன் பேச்சுவார்த்தை,টোকেন আলোচনা
"1.கருவிகள், 2.கருவிகள்","1. টুলস, 2. টুলস"
மேல்-கால்,টপ-ফুট
மேல் கால் வடிவமைப்பு,উপরের পায়ের নকশা
"1. ஆணி முகடு கட்டமைப்பு, 2. கீழே இழுக்கவும்","1. পেরেক রিজ কনফিগারেশন, 2. টান ডাউন"
"1. இடம், 2. இருப்பிட அறிவியல்","1. অবস্থান, 2. অবস্থান বিজ্ঞান"
தொடு பட்டைகள்,স্পর্শ প্যাড
தொடு திரை,স্পর্শ পর্দা
"1.குறி, 2.குறி, 3.தேடுதல்","1.মার্ক, 2.মার্ক, 3.ট্রেসিং"
தடமறிதல்,ট্রেসিং
"1.வழி, 2.பாதை, 3.கசிவு","1.পথ, 2.পথ, 3.ফাঁস"
"1.டிராக் டிஸ்க், 2.பாத் டிஸ்க்","1.ট্র্যাক ডিস্ক, 2.পাথ ডিস্ক"
பாதை நாடா,পথ টেপ
"1.பின்தொடர், 2.பின்தொடர்","1.অনুসরণ করুন, 2.অনুসরণ করুন"
"1. பின்பற்றவும், 2. பின்பற்றவும்","1. অনুসরণ করুন, 2. অনুসরণ করুন"
பாதை,গতিপথ
