Punjabi,Tamil
ਪ੍ਰਾਪਤ ਕਰੋ  ਰੁਕਾਵਟ,பெறுங்கள்  குறுக்கீடு
ਲੈੱਗ ਪ੍ਰਾਪਤ ਕਰੋ,கால் பெறவும்
ਸਿਰਫ ਪ੍ਰਾਪਤ ਕਰੋ,மட்டும் பெறுங்கள்
ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲਾ,பெறுநர்
ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲਾ ਇਕੱਲਤਾ,ரிசீவர் தனிமை
ਰਿਸੀਵਰ ਸਿਗਨਲ,ரிசீவர் சிக்னல்
ਹਾਸ਼ੀਏ ਨੂੰ ਪ੍ਰਾਪਤ ਕਰਨਾ,விளிம்பு பெறுதல்
ਪ੍ਰਾਪਤ ਕਰਨਾ  ਪਰਫੋਰਟਰ,பெறுதல்  துளையிடுபவர்
ਲੂਪ,மறுசுழற்சி லூப்
ਮਾਨਤਾ  ਸ਼ੁੱਧਤਾ,அங்கீகாரம்  துல்லியம்
ਮਾਨਤਾ  ਅੱਖਰ,அங்கீகாரம்  எழுத்து
ਮਾਨਤਾ ਜੰਤਰ,அங்கீகார சாதனம்
ਮਾਨਤਾ ਤਰਕ,அங்கீகார தர்க்கம்
ਮੁੜ ਕੰਪਾਇਲ,மறுபரிசீலனை செய்யுங்கள்
ਮੁੜ ਨਿਰਮਾਣ,மறுசீரமைப்பு
ਮੇਲ-ਮਿਲਾਪ,நல்லிணக்கம்
ਪੁਨਰਗਠਨ,மறுசீரமைப்பு
ਪੁਨਰਗਠਨ,மறுசீரமைப்பு
ਪੁਨਰ ਨਿਰਮਾਣ,புனரமைப்பு
ਰਿਕਾਰਡ ਬਲੌਕਿੰਗ,பதிவு தடுப்பு
ਰਿਕਾਰਡ ਚੈੱਕ ਟਾਈਮ,சோதனை நேரம் பதிவு செய்யுங்கள்
"ਰਿਕਾਰਡ ਕੰਟਰੋਲ  ਸਮਾਸੂਚੀ, ਕਾਰਜ - ਕ੍ਰਮ",பதிவு கட்டுப்பாடு  அட்டவணை
ਰਿਕਾਰਡ ਗਿਣਤੀ,பதிவு எண்ணிக்கை
ਰਿਕਾਰਡ ਵੇਰਵਾ,பதிவு விளக்கம்
ਰਿਕਾਰਡ ਕੀਤਾ ਟੈਕਸਟ,பதிவு செய்யப்பட்ட உரை
ਰਿਕਾਰਡ ਫਾਰਮੈਟ,பதிவு வடிவம்
ਰਿਕਾਰਡ ਫਾਰਮੈਟ  ਵਰਣਨ ਕਰਨ ਵਾਲਾ,பதிவு வடிவம்  விவரிப்பான்
ਰਿਕਾਰਡ ਪਾੜੇ,பதிவு இடைவெளி
ਰਿਕਾਰਡ ਸਮੂਹ,பதிவு குழு
ਰਿਕਾਰਡ ਹੈਡ,பதிவு தலை
ਰਿਕਾਰਡਿੰਗ ਖੇਤਰ,பதிவு செய்யும் பகுதி
ਬੈਨਸਿਟੀ ਰਿਕਾਰਡਿੰਗ,பதிவு அடர்த்தி
ਰਿਕਾਰਡਿੰਗ,பதிவு செய்யும் தலை
ਰਿਕਾਰਡਿੰਗ ਮਾਧਿਅਮ,பதிவு செய்யும் ஊடகம்
ਰਿਕਾਰਡਿੰਗ ਮੋਡ,பதிவு முறை
ਰਿਕਾਰਡਿੰਗ ਤਣੇ,பதிவு டிரங்க்
ਰਿਕਾਰਡ ਕੁੰਜੀ,பதிவு விசை
ਰਿਕਾਰਡ ਖਾਕਾ,பதிவு தளவமைப்பு
ਰਿਕਾਰਡ ਦੀ ਲੰਬਾਈ,பதிவு நீளம்
ਰਿਕਾਰਡ ਅੰਕ,பதிவு
ਰਿਕਾਰਡ ਮਾਧਿਅਮ,பதிவு ஊடகம்
ਰਿਕਾਰਡ ਦਾ ਨਾਮ,பதிவு பெயர்
ਰਿਕਾਰਡ ਨੰਬਰ,பதிவு எண்
ਰਿਕਾਰਡ ਤਿਆਰ,பதிவு தயார்
ਰਿਕਾਰਡ ਵੱਖਰੇ  ਅੱਖਰ,பதிவு பிரிப்பான்  எழுத்து
ਰਿਕਾਰਡ ਸ਼ੀਟ,பதிவு தாள்
ਰਿਕਾਰਡ ਛਾਂਟਣਾ,பதிவு வரிசையாக்கம்
ਰਿਕਾਰਡ ਸਟੋਰੇਜ  ਮਾਰਕ,பதிவு சேமிப்பு  குறி
ਰਿਕਾਰਡ ਸਟ੍ਰਿਪ,பதிவு துண்டு
ਰਿਕਾਰਡ ਦੀ ਕਿਸਮ,பதிவு வகை
ਠੀਕ ਕਰਨ ਯੋਗ ਗਲਤੀ,மீட்டெடுக்கக்கூடிய பிழை
ਰਿਕਵਰੀ  ਪ੍ਰਬੰਧਨ  ਸਹਾਇਤਾ,மீட்பு  மேலாண்மை  ஆதரவு
ਰਿਕਵਰੀ ਪ੍ਰੋਜਨ,மீட்பு உற்பத்தி
ਰਿਕਵਰੀ ਦੀ ਰੁਟੀਨ,மீட்பு வழக்கமான
ਰਿਕਵਰੀ ਸਿਸਟਮ,மீட்பு அமைப்பு
ਮੁੜ ਆਉਣਾ,மீண்டும் மீண்டும்
ਦੁਹਰਾਓ,மறுநிகழ்வு
ਪ੍ਰੇਸ਼ਾਨੀ ਪ੍ਰਤਿ .ਲ,மறுநிகழ்வு தேற்றம்
ਲਗਾਤਾਰ ਉਤਰ  ਪਾਰਸਿੰਗ,சுழல்நிலை வம்சாவளி  பாகுபடுத்தல்
ਰਿਕਰਸ ਫੰਕਸ਼ਨ,சுழல்நிலை செயல்பாடு
ਰਿਕਰਸ ਲਿਸਟ,சுழல்நிலை பட்டியல்
ਲਗਾਤਾਰ ਪ੍ਰਭਾਸ਼ਿਤ  ਤਰਤੀਬ,மீண்டும் மீண்டும் வரையறுக்கப்பட்டுள்ளது  வரிசை
ਲਗਾਤਾਰ  ਗੰਦਾ ਸਮੂਹ,மீண்டும் மீண்டும்  கணக்கிடக்கூடிய தொகுப்பு
ਰਿਕਰਸ ਪ੍ਰਕਿਰਿਆ,சுழல்நிலை செயல்முறை
ਲਗਾਤਾਰ ਸੰਬੰਧ,சுழல்நிலை உறவு
ਦੁਬਾਰਾ ਰੁਟੀਨ,சுழல்நிலை வழக்கம்
ਰਿਕਰਸ ਸੈਟ,சுழல்நிலை தொகுப்பு
ਰੈਡੈਕਟ,திருத்துதல்
ਪੁਨਰ ਨਿਰਮਾਣ,மறுசீரமைப்பு
ਕਮੀ ਮਸ਼ੀਨ,குறைப்பு இயந்திரம்
ਰਿਡੰਡੈਂਸੀ,பணிநீக்கம்
ਰਿਡੰਡੈਂਸੀ ਚੈੱਕ,பணிநீக்க சோதனை
ਰਿਡੰਡੈਂਸੀ ਚੈੱਕ  ਬਿੱਟ,பணிநீக்க சோதனை  பிட்
ਰਿਡੰਡੈਂਸੀ ਚੈੱਕ  ਅੱਖਰ,பணிநீக்க சோதனை  எழுத்து
ਦੀ ਬੇਲੋੜੀ  ਡਾਟਾ,பணிநீக்கம்  தகவல்கள்
ਰਿਡੰਡੈਂਟ  ਅੱਖਰ,தேவைக்கதிகமான  எழுத்து
ਰਿਡੰਡੈਂਟ ਕੋਡ,தேவையற்ற குறியீடு
ਰੀਨਲਰੇਜ,மறுசீரமைப்பு
ਪੁਨਰ-ਸੰਵੇਦਨਸ਼ੀਲ ਲੋਡ  ਮੋਡੀ ule ਲ,மீண்டும் அடையக்கூடிய சுமை  தொகுதி
ਅਸਤੀਫਾ ਯੋਗ  ਪ੍ਰੋਗਰਾਮ,மீண்டும் அடையக்கூடியது  திட்டம்
ਅਸਤੀਫਾ ਯੋਗ  ਰੁਟੀਨ,மீண்டும் அடையக்கூடியது  வழக்கமான
ਅਸਤੀਫਾ ਯੋਗ  ਸਬਬਰੋਟਾਈਨ,மீண்டும் அடையக்கூடியது  சப்ரூட்டீன்
ਮੁੜ-ਪ੍ਰਵੇਸ਼ ਕਰਨ ਵਾਲੇ,மறு நுழைவு
ਰੀਐਂਟਰੈਂਟ ਕੋਡ,மறுசீரமைப்பு குறியீடு
ਮੁੜ-ਪ੍ਰਵੇਸ਼ ਕਰਨ ਵਾਲੇ  ਪ੍ਰੋਗਰਾਮ,மறு நுழைவு  திட்டம்
ਰੀਐਂਟਰੈਂਟ ਰੁਟੀਨ,மறுபயன்பாட்டு வழக்கமான
ਰੀਐਂਟਰਸੈਂਟ  ਸਬਬਰੋਟਾਈਨ,மறுபயன்பாடு  சப்ரூட்டீன்
ਰੀਐਂਟੇਰੀ ਪੁਆਇੰਟ,மறுபயன்பாட்டு புள்ளி
ਰੀਐਂਟੇਰੀ ਸਿਸਟਮ,மறுபயன்பாட்டு அமைப்பு
ਹਵਾਲਾ,குறிப்பு
ਹਵਾਲਾ ਪਤਾ,குறிப்பு முகவரி
ਹਵਾਲਾ ਘੜੀ,குறிப்பு கடிகாரம்
ਹਵਾਲਾ ਕਿਨਾਰਾ,குறிப்பு விளிம்பு
ਹਵਾਲਾ ਫਾਈਲ,குறிப்பு கோப்பு
ਹਵਾਲਾ ਇੰਪੁੱਟ  ਇਸ਼ਾਰਾ,குறிப்பு உள்ளீடு  சிக்னல்
ਹਵਾਲਾ  ਹਦਾਇਤ,குறிப்பு  வழிமுறைகள்
ਹਵਾਲਾ  ਭਾਸ਼ਾ,குறிப்பு  மொழி
ਹਵਾਲਾ ਪੱਧਰ,குறிப்பு நிலை
ਹਵਾਲਾ ਸੂਚੀ,குறிப்பு பட்டியல்
ਹਵਾਲਾ ਰੌਲਾ,குறிப்பு சத்தம்
ਹਵਾਲਾ ਰਿਕਾਰਡ,குறிப்பு பதிவு
ਹਵਾਲਾ ਸਮਾਂ,குறிப்பு நேரம்
ਹਵਾਲਾ ਵਾਲੀਅਮ,குறிப்பு தொகுதி
ਰਿਫਾਈਲ,மறுபரிசீலனை செய்யுங்கள்
ਰਸਾਇਣ,பிரதிபலிப்பு
ਰਸਾਇਣ ਦਾ ਅਨੁਪਾਤ,பிரதிபலிப்பு விகிதம்
ਬਾਈਨਰੀ ਪ੍ਰਤੀਬਿੰਬਤ  ਕੋਡ,பிரதிபலித்த பைனரி  குறியீடு
ਰਿਫਲੈਕਟਿਵ ਸਕੈਨ,பிரதிபலிப்பு ஸ்கேன்
ਪ੍ਰਤੀਬਿੰਬ ਪ੍ਰਦਰਸ਼ਨ,பிரதிபலிப்பு மூடல்
ਰਿਫਲੈਕਸਿਵ ਸੰਬੰਧ,பிரதிபலிப்பு உறவு
ਸੁਧਾਰ,மறுவடிவமைப்பு
ਤਾਜ਼ਾ ਕਰੋ,புதுப்பிப்பு
ਪੁਨਰ ਜਨਮ  ਸੁਝਾਅ,மீளுருவாக்கம்  பின்னூட்டம்
ਪੁਨਰ ਜਨਮ  ਯਾਦਦਾਸ਼ਤ,மீளுருவாக்கம்  நினைவு
ਪੁਨਰ-ਪੜਨ,மீளுருவாக்கம் வாசிப்பு
ਪੁਨਰ ਜਨਮ  ਪੜ੍ਹਨਾ,மீளுருவாக்கம்  படித்தல்
ਪੁਨਰ ਜਨਮ  ਰੀਪੀਟਰ,மீளுருவாக்கம்  ரிப்பேட்டர்
ਦੁਬਾਰਾ ਖੋਜ,மீளுருவாக்கம் பாடல்
ਰੀਜਨੇਟਰ  ਅਨੁਭਾਗ,மீளுருவாக்கம்  பிரிவு
ਪੁਨਰਜਨਮ,மீளுருவாக்கம்
ਖੇਤਰੀ ਪਤਾ,பிராந்திய முகவரி
ਖੇਤਰੀ ਕੇਂਦਰ,பிராந்திய மையம்
ਖੇਤਰੀ ਕੰਪਿ computer ਟਰ  ਨੈੱਟਵਰਕ,பிராந்திய கணினி  வலைப்பின்னல்
ਰਜਿਸਟਰ,பதிவு
ਰਜਿਸਟਰ ਪਤਾ  ਖੇਤਰ,முகவரி பதிவு  புலம்
ਰਜਿਸਟਰ ਕਰੋ ਸਮਰੱਥਾ,பதிவு திறன்
ਫਾਈਲ ਰਜਿਸਟਰ ਕਰੋ,கோப்பு பதிவு
ਇਨਪੁਟ ਇਨਪੁਟ  ਬਫਰ,உள்ளீட்டை பதிவு செய்யுங்கள்  இடையக
ਰਜਿਸਟਰ ਲੰਬਾਈ,பதிவு நீளம்
ਰਜਿਸਟਰ  ਅਨੁਕੂਲਤਾ,பதிவு  தேர்வுமுறை
ਪੁਆਇੰਟਰ ਰਜਿਸਟਰ ਕਰੋ,பதிவு சுட்டிக்காட்டி
ਰਜਿਸਟਰ ਚੁਣੋ,பதிவு செய்யுங்கள்
ਰਜਿਸਟਰ ਟ੍ਰਾਂਸਫਰ  ਭਾਸ਼ਾ,பதிவு பரிமாற்றம்  மொழி
ਰਜਿਸਟ੍ਰੇਸ਼ਨ  ਪ੍ਰੋਗਰਾਮ,பதிவு  திட்டம்
ਨਿਯਮਤ ਘਟਨਾ  (= ਨਿਯਮਤ  ਭਾਸ਼ਾ),வழக்கமான நிகழ்வு  (= வழக்கமான  மொழி)
ਨਿਯਮਤ ਸਮੀਕਰਨ,வழக்கமான வெளிப்பாடு
ਨਿਯਮਤ ਵਿਆਕਰਣ,வழக்கமான இலக்கணம்
ਨਿਯਮਤ ਭਾਸ਼ਾ,வழக்கமான மொழி
ਨਿਯਮਤ ਕਾਰਵਾਈ,வழக்கமான செயல்பாடு
ਨਿਯਮਤ ਓਪਰੇਟਰ,வழக்கமான ஆபரேட்டர்
ਰਿਲੇਸ਼ਨਲ ਡੇਟਾ  ਅਧਾਰ,தொடர்புடைய தரவு  அடித்தளம்
ਰਿਸ਼ਤੇਦਾਰੀ  ਸਮੀਕਰਨ,தொடர்புடைய  வெளிப்பாடு
ਰਿਲੇਸ਼ਨਲ ਓਪਰੇਟਰ,தொடர்புடைய ஆபரேட்டர்
ਰਿਸ਼ਤੇ ਚਰਿੱਤਰ,உறவு தன்மை
ਰਿਸ਼ਤੇ ਦੀ ਸਥਿਤੀ,உறவு நிலை
ਸੰਬੰਧਤ ਪਤਾ,உறவினர் முகவரி
ਅਨੁਸਾਰੀ ਸੰਬੋਧਨ,உறவினர் முகவரி
ਰਿਸ਼ਤੇਦਾਰ ਬਲਾਕ  ਗਿਣਤੀ,உறவினர் தொகுதி  எண்
ਰਿਸ਼ਤੇਦਾਰ ਕੋਡ,உறவினர் குறியீடு
ਰਿਸ਼ਤੇਦਾਰ ਕੋਡਿੰਗ,உறவினர் குறியீட்டு முறை
ਅਨੁਸਾਰੀ ਕਮਾਂਡ,உறவினர் கட்டளை
ਮੁਕਾਬਲਤਨ ਪ੍ਰਧਾਨ,ஒப்பீட்டளவில் முதன்மையானது
ਰਿਸ਼ਤੇਦਾਰ ਉਤਪਾਦ,உறவினர் தயாரிப்பு
ਰਿਲੇਅ,ரிலே
ਜਾਰੀ ਕਰੋ,வெளியீடு
ਭਰੋਸੇਯੋਗਤਾ,நம்பகத்தன்மை
ਮੁੜ ਵੋਲੇਬਲ  ਪ੍ਰੋਗਰਾਮ,இடமாற்றம் செய்யக்கூடியது  திட்டம்
ਲੋਡਰ ਵਾਪਸ ਕਰਨਾ,ஏற்றி இடமாற்றம்
ਉਪਚਾਰੀ  ਰੱਖ ਰਖਾਵ,தீர்வு  பராமரிப்பு
ਰਿਮੋਟ,தொலைநிலை
ਰਿਮੋਟ ਐਕਸੈਸ,தொலைநிலை அணுகல்
ਰਿਮੋਟ ਐਕਸੈਸ ਡੇਟਾ  ਕਾਰਵਾਈ,தொலைநிலை அணுகல் தரவு  செயலாக்கம்
ਰਿਮੋਟ ਬੈਚ,தொலைநிலை தொகுதி
ਰਿਮੋਟ ਬੈਚ  ਦਾਖਲਾ,தொலைநிலை தொகுதி  நுழைவு
ਰਿਮੋਟ ਬੈਚ  ਕਾਰਵਾਈ,தொலைநிலை தொகுதி  செயலாக்கம்
ਰਿਮੋਟ ਬੈਚ  ਅਖੀਰੀ ਸਟੇਸ਼ਨ,தொலைநிலை தொகுதி  முனையத்தில்
ਰਿਮੋਟ ਕਾਲ  ਫਾਰਵਰਡਿੰਗ,தொலை அழைப்பு  பகிர்தல்
ਰਿਮੋਟ  ਇਕਾਗਰਤਾ,தொலைநிலை  செறிவு
ਰਿਮੋਟ ਕੰਸੋਲ,தொலை கன்சோல்
ਰਿਮੋਟ ਕੰਟਰੋਲ,தொலையியக்கி
ਰਿਮੋਟ ਡਾਟਾ  ਧਿਆਨ ਟਿਕਾਉਣਾ,தொலைநிலை தரவு  செறிவு
ਰਿਮੋਟ ਫਾਰਮੈਟ  ਆਈਟਮ,தொலைநிலை வடிவம்  உருப்படி
ਰਿਮੋਟ ਹੋਸਟ,தொலை ஹோஸ்ட்
ਰਿਮੋਟ ਜੌਬ ਐਂਟਰੀ,தொலைநிலை வேலை நுழைவு
ਰਿਮੋਟ ਲੂਪ  ਅਡੈਪਟਰ,தொலை வளையம்  பின்னல்
ਰਿਮੋਟ ਸੁਨੇਹਾ  ਕਾਰਵਾਈ,தொலை செய்தி  செயலாக்கம்
ਰਿਮੋਟ ਆਰਡਰ ਤਾਰ,தொலை ஆர்டர் கம்பி
ਰਿਮੋਟ ਪਾਵਰ ਬੰਦ,தொலைநிலை சக்தி முடக்கப்பட்டுள்ளது
ਰਿਮੋਟ ਪ੍ਰਿੰਟਿੰਗ,தொலை அச்சிடுதல்
ਰਿਮੋਟ ਪ੍ਰੋਗਰਾਮ  ਲੋਡਰ,தொலை நிரல்  ஏற்றி
ਰਿਮੋਟ ਸੈਂਸਿੰਗ,தொலை உணர்வு
ਰਿਮੋਟ ਸਟੇਸ਼ਨ,தொலைநிலை நிலையம்
ਰਿਮੋਟ ਸਬਸੈੱਟ,தொலை துணைக்குழு
ਰਿਮੋਟ ਸਵਿੱਚ,தொலைநிலை சுவிட்ச்
ਰਿਮੋਟ ਟਰਮੀਨਲ,தொலை முனையம்
ਰਿਮੋਟ ਤਣੇ  ਪ੍ਰਬੰਧ,தொலை டிரங்க்  ஏற்பாடு
ਮੁੜ ਕ੍ਰਮਬੱਧ,மறுவரிசை
ਟੋਨ ਨੂੰ ਮੁੜ,மறுவரிசை தொனியை
ਮੁਰੰਮਤ,நிராகரிப்பு
ਮੁਰੰਮਤ ਦਾ ਸਮਾਂ,பழுதுபார்க்கும் நேரம்
ਦੁਹਰਾਓ  ਮਾਪ,மீண்டும் நிகழ்தகவு  அளவீடு
ਕਾਰਵਾਈ ਕੁੰਜੀ ਨੂੰ ਦੁਹਰਾਓ,செயல் விசையை மீண்டும் செய்யவும்
ਲੋੜੀਂਦਾ ਹਾਈਫਨ  ਅੱਖਰ,தேவையான ஹைபன்  எழுத்து
ਲੋੜੀਂਦੀ ਜਗ੍ਹਾ  ਅੱਖਰ,தேவையான இடம்  எழுத்து
ਜਰੂਰਤਾਂ  ਵਿਸ਼ਲੇਸ਼ਣ,தேவைகள்  பகுப்பாய்வு
ਰੀਨਨ,மீண்டும்
ਮੁੜ ਚਲਾਓ,பயன்முறையை மீண்டும் இயக்கவும்
ਦੁਬਾਰਾ ਰਵਾਨਾ,புள்ளி மீண்டும்
ਮੁੜ ਪ੍ਰੋਗਰਾਮ,மீண்டும் நிரல்
ਰਾਖਵਾਂ ਸ਼ਬਦ,ஒதுக்கப்பட்ட சொல்
ਰੀਸੈੱਟ,மீட்டமைக்கவும்
ਰੀਸੈੱਟ ਚੱਕਰ,சுழற்சியை மீட்டமைக்கவும்
ਰੀਸੈੱਟ ਮੋਡ,பயன்முறையை மீட்டமை
ਰੀਸੈੱਟ ਰੀਸੈਟ,துடிப்பை மீட்டமைக்கவும்
ਰੀਸੈਟ ਰੇਟ,வீதத்தை மீட்டமை
ਜ਼ੀਰੋ ਤੇ ਰੀਸੈਟ ਕਰੋ,பூஜ்ஜியத்திற்கு மீட்டமைக்கவும்
ਨਿਵਾਸੀ,குடியிருப்பாளர்
ਨਿਵਾਸੀ ਨਿਯੰਤਰਣ  ਪ੍ਰੋਗਰਾਮ,வதிவிட கட்டுப்பாடு  திட்டம்
ਨਿਵਾਸੀ  ਮੈਕ੍ਰੋਸੇਸਮਬਲਰ,குடியிருப்பாளர்  மேக்ரோஅஸ்ம்ப்ளர்
ਨਿਵਾਸੀ ਪ੍ਰੋਗਰਾਮ  ਸੂਚੀ ਚੁਣੋ,குடியுரிமை திட்டம்  பட்டியலைத் தேர்ந்தெடுக்கவும்
ਨਿਵਾਸੀ ਪ੍ਰੋਗਰਾਮ,குடியுரிமை திட்டம்
ਬਚੇ ਗਲਤੀ,மீதமுள்ள பிழை
ਰਹਿੰਦ-ਖੂੰਹਦ ਦੀ ਹਿਸਾਬ,எச்ச எண்கணிதம்
ਬਾਕੀ ਬਚੀ ਜਾਂਚ,எச்ச சோதனை
ਫੇਲ ਮੋਡੀ .ਲ,ரிசஸ்டென்ட் தொகுதி
ਰੋਧਕ ਟ੍ਰਾਂਜਿਸਟਰ  ਤਰਕ,மின்தடை டிரான்சிஸ்டர்  தர்க்கம்
ਰੈਜ਼ੋਲੇਸ਼ਨ ਗਲਤੀ,தீர்மானம் பிழை
ਰਿਜ਼ੋਲਵਰ,தீர்வு
ਸਰੋਤ ਪਹੁੰਚ  ਨਿਯੰਤਰਣ ਸਹੂਲਤ,வள அணுகல்  கட்டுப்பாட்டு வசதி
ਸਰੋਤ  ਅਲਾਟਮੈਂਟ,வள  ஒதுக்கீடு
ਸਰੋਤ  ਵਰਣਨ ਕਰਨ ਵਾਲਾ,வள  விவரிப்பான்
ਸਰੋਤ  ਪ੍ਰਬੰਧਨ,வள  மேலாண்மை
ਸਰੋਤ ਪ੍ਰਬੰਧਕ,வள மேலாளர்
ਸਰੋਤ ਸਾਂਝੀ ਕਰਨਾ,வள பகிர்வு
ਸਰੋਤ ਸਾਂਝੀ ਕਰਨਾ  ਨਿਯੰਤਰਣ,வள பகிர்வு  கட்டுப்பாடு
ਜਵਾਬ ਅਵਧੀ,மறுமொழி காலம்
ਜਵਾਬ ਫੰਕਸ਼ਨ,மறுமொழி செயல்பாடு
ਜਵਾਬ ਦਾ ਸਮਾਂ,பதில் நேரம்
ਰੀਸਟਾਰਟ,மறுதொடக்கம்
ਰੀਸਟਾਰਟ ਸਥਿਤੀ,நிலையை மறுதொடக்கம் செய்யுங்கள்
ਨਿਰਦੇਸ਼ ਰੀਸਟਾਰਟ ਕਰੋ,அறிவுறுத்தலை மறுதொடக்கம் செய்யுங்கள்
ਰੀਸਟਾਰਟ ਪੁਆਇੰਟ,புள்ளி மறுதொடக்கம்
ਰੀਸਟੋਰ,மீட்டமை
ਧਾਰਨ ਅਵਧੀ  ਚੈਕ,தக்கவைக்கும் காலம்  காசோலை
Retrofit,மறுபயன்பாடு
ਰੀਟਰੋਫਿਟ ਟੈਸਟਿੰਗ,ரெட்ரோஃபிட் சோதனை
ਦੁਬਾਰਾ ਕੋਸ਼ਿਸ਼ ਕਰੋ,மீண்டும் முயற்சிக்கவும்
ਵਾਪਸੀ,திரும்ப
ਵਾਪਸੀ ਦਾ ਪਤਾ,திரும்ப முகவரி
ਵਾਪਸ ਕਰੋ ਚੈਨਲ,திரும்ப சேனல்
ਰਿਟਰਨ ਅੱਖਰ,திரும்பும் எழுத்து
ਵਾਪਸੀ ਕੋਡ,திரும்பும் குறியீடு
ਵਾਪਸੀ ਕੋਡ  ਰਜਿਸਟਰ,திரும்பும் குறியீடு  பதிவு
ਵਾਪਸੀ ਮੁੱਲ,திரும்பிய மதிப்பு
ਵਾਪਸੀ ਨਿਰਦੇਸ਼,திரும்ப அறிவுறுத்தல்
ਵਾਪਸੀ ਦਾ ਨੁਕਸਾਨ,திரும்பும் இழப்பு
ਵਾਪਸੀ ਦੀ ਮਿਆਦ,திரும்பும் காலம்
ਵਾਪਸ-ਕਰਨ ਲਈ  ਹਵਾਲਾ  ਰਿਕਾਰਡਿੰਗ,திரும்ப  குறிப்பு  பதிவு
ਰਿਟਰਨ-ਟੂ-ਜ਼ੀਰੋ  ਰਿਕਾਰਡਿੰਗ,பூஜ்ஜியத்திற்கு திரும்ப  பதிவு
ਮੁੜ ਵਰਤੋਂ ਯੋਗ ਪ੍ਰੋਗਰਾਮ,மறுபயன்பாட்டு திட்டம்
ਮੁੜ ਵਰਤੋਂਯੋਗ ਸਰੋਤ,மீண்டும் பயன்படுத்தக்கூடிய வள
ਮੁੜ ਵਰਤੋਂਯੋਗ ਰੁਟੀਨ,மீண்டும் பயன்படுத்தக்கூடிய வழக்கம்
ਤਬਦੀਲੀ,தலைகீழ் செயல்பாடு
ਉਲਟਾ ਬਰੇਕ,தலைகீழ் இடைவெளி
ਰਿਵਰਸ ਕੈਪਸਟਾਨ,கப்ஸ்டனை தலைகீழ்
ਉਲਟਾ ਚੈਨਲ,தலைகீழ் சேனல்
ਉਲਟਾ ਚੈਨਲ  ਸਮਰੱਥਾ,தலைகீழ் சேனல்  திறன்
ਉਲਟਾ ਕਲਿੱਪਿੰਗ,தலைகீழ் கிளிப்பிங்
ਉਲਟਾ ਕੋਡ  ਸ਼ਬਦਕੋਸ਼,தலைகீழ் குறியீடு  அகராதி
ਉਲਟਾ ਦਿਸ਼ਾ  ਵਹਾਅ,தலைகீழ் திசை  ஓட்டம்
ਉਲਟਾ ਇੰਡੈਕਸਿੰਗ,தலைகீழ் குறியீட்டு
ਰਿਵਰਸ ਰਿਕਵਰੀ  ਸਮਾਂ,தலைகீழ் மீட்பு  நேரம்
ਉਲਟਾ ਵੀਡੀਓ,தலைகீழ் வீடியோ
ਵਾਪਸੀਯੋਗ ਕਾਉਂਟਰ,மீளக்கூடிய கவுண்டர்
ਉਲਟਾ  ਚੁੰਬਕੀ ਪ੍ਰਕਿਰਿਆ,மீளக்கூடிய  காந்த செயல்முறை
ਵਾਪਸੀਯੋਗ ਪ੍ਰਕਿਰਿਆ,மீளக்கூடிய செயல்முறை
ਕਵਿਤਾ ਕਵਿਤਾ,விசை முன்னாடி
ਰੀਵਾਈਡ ਟਾਈਮ,நேரத்தை முன்னாடி
ਮੁੜ ਲਿਖੋ,மீண்டும் எழுதவும்
ਸਹੀ ਜਾਇਜ਼,நியாயப்படுத்துங்கள்
ਸੱਜੇ ਲੀਨੀਅਰ  ਵਿਆਕਰਣ,வலது நேரியல்  இலக்கணம்
ਸੱਜਾ ਸ਼ਿਫਟ,சரியான மாற்றம்
ਸਹੀ ਉਪਸ੍ਰੀ,வலது சப்ட்ரீ
ਰਿੰਗ,மோதிரம்
ਵਾਪਸ ਟੋਨ ਰਿੰਗ ਕਰੋ,ரிங் பேக் டோன்
ਰਿੰਗ ਮੈਡਕਟਰ,மோதிர நடத்துனர்
ਰਿੰਗ ਕਾਉਂਟਰ,வளைய கவுண்டர்
ਰਿੰਗ,கீழே மோதிரம்
ਰਿੰਗ ਨੈਟਵਰਕ,வளைய நெட்வொர்க்
ਰਿੰਗ ਸ਼ਿਫਟ (= ਚੱਕਰਵਾਦ)  ਸ਼ਿਫਟ),வளைய மாற்றம் (= சுழற்சி  மாற்றம்)
ਰਿੰਗ ਯਾਤਰਾ,வளைய பயணம்
ਰਿਪਲ ਕੈਰੀ ਐਡਰ  (= ਰਿਪਲ ਐਡਮਰ),சிற்றலை எடுத்துச் செல்லுங்கள்  (= சிற்றலை சேர்க்கை)
ਰਿਪਲ ਕਾ counter ਂਟਰ,சிற்றலை கவுண்டர்
ਵਧਣ ਦਾ ਸਮਾਂ,உயர்வு நேரம்
ਖਤਰੇ ਦਾ ਮੁਲਾਂਕਣ,இடர் அளவிடல்
ਰੋਲ ਸੰਕੇਤਕ,பங்கு காட்டி
ਵਾਪਸ ਰੋਲ ਕਰੋ,மீண்டும் உருட்டவும்
ਵਾਪਸ ਲੈ ਜਾਓ ਰੁਟੀਨ,வழக்கத்தை மீண்டும் உருட்டவும்
ਅੰਦਰ ਰੋਲ,உருட்டவும்
ਵੇਲਨਾ,உருட்டவும்
ਰੋਟਰੀ ਡਾਇਲ,ரோட்டரி டயல்
