English,Tamil
Reproductive health programme,இனப்பெருக்க சுகாதார திட்டம்
Reproductive isolation,இனப்பெருக்க தனிமை
Reproductive tract,இனப்பெருக்க பாதை
Reproductivity,இனப்பெருக்கம்
Reptile,ஊர்வன
Reptilia,ஊர்வன
Reptilian jaw apparatus,ஊர்வன தாடை கருவி
Reserpine,ரெசர்பைன்
Reserve cell,ரிசர்வ் செல்
Residual body,மீதமுள்ள உடல்
Residual energy,மீதமுள்ள ஆற்றல்
Residual volume,மீதமுள்ள அளவு
Resin,பிசின்
Resolution,தீர்மானம்
Resolving power,தீர்வுத்திறன்
Resonance,அதிர்வு
Respiration,சுவாசம்
Respiratory,சுவாச
Respiratory centre,சுவாச மையம்
Respiratory membrane,சுவாச சவ்வு
Respiratory organ,சுவாச உறுப்பு
Respiratory pigment,சுவாச நிறமி
Respiratory substrate,சுவாச அடி மூலக்கூறு
Responding,பதிலளித்தல்
Resting period,ஓய்வு காலம்
Restoring the soil fertility,மண்ணின் கருவுறுதலை மீட்டமைத்தல்
Restriction endonuclease,கட்டுப்பாடு எண்டோனியூலீஸ்
Restriction enzyme,கட்டுப்பாடு நொதி
Restriction fragment length analysis,கட்டுப்பாடு துண்டு நீள பகுப்பாய்வு
Restriction site,கட்டுப்பாட்டு தளம்
Rete malpighi,மல்பிகி ரெட்
Rete testis,ரெட் டெஸ்டிஸ்
Retention,தக்கவைத்தல்
Reticulate,ரெட்டிகுலேட்
Reticulate venation,ரெட்டிகுலேட் வீஷன்
Reticulated vein,ரெட்டிகுலேட்டட் நரம்பு
Retina,விழித்திரை
Retinal,விழித்திரை
Retinal image,விழித்திரை படம்
Retrogressive trend,பின்னோக்கி போக்கு
Retrovirus,ரெட்ரோவைரஸ்
Reverse evolution,தலைகீழ் பரிணாமம்
Reverse osmosis,தலைகீழ் சவ்வூடுபரவல்
Reverse transcribe,தலைகீழ் படியெடுத்தல்
Reverse transcriptase,தலைகீழ் டிரான்ஸ்கிரிப்டேஸ்
Reverse transcription,தலைகீழ் படியெடுத்தல்
Rh (Rhesus) blood group,ஆர்.எச் (ரீசஸ்) இரத்தக் குழு
Rhabditis,ராப்டிடிஸ்
Rhabdome,ராப்டோம்
Rhacophorus,ராகோபோரஸ்
Rheumatic fever,வாத காய்ச்சல்
Rheumatic heart disease,வாத இதய நோய்
Rheumatism,வாத நோய்
Rheumatoid arthritis,முடக்கு வாதம்
Rhino virus,காண்டாமிருக வைரஸ்
Rhizobium meliloti,ரைசோபியம் மெலிலோட்டி
Rhizoid,ரைசாய்டு
Rhizome,வேர்த்தண்டுக்கிழங்கு
Rhizophora,ரைசோபோரா
Rhizopus,ரைசோபஸ்
Rho factor,ரோ காரணி
Rhodophyceae,ரோடோஃபிசே
Rhodopsin,ரோடோபின்
Rhombencephalon,ரோம்பென்ஸ்பாலன்
Rhynia,ரைனியா
Rhythmic contraction,தாள சுருக்கம்
Rib,விலா எலும்பு
Riboflavin,ரைபோஃப்ளேவின்
Ribonuclease,ரிபோநியூலீஸ்
Ribose,ரைபோஸ்
Ribosomal RNA,ரைபோசோமால் ஆர்.என்.ஏ
Ribosome,ரைபோசோம்
Ribulose bi-phosphate,ரிபுலோஸ் இரு-பாஸ்பேட்
Rickets,ரிக்கெட்ஸ்
Rickettsia,ரிக்கெட்சியா
Ridge,ரிட்ஜ்
Right atrium,வலது ஏட்ரியம்
Right cardiac artery,வலது இருதய தமனி
Rinderpest,ரிண்டர்பெஸ்ட்
Ring,மோதிரம்
Ringworm,ரிங்வோர்ம்
Riverine,நதி
Rivet popper hypothesis,ரிவெட் பாப்பர் கருதுகோள்
RNA interference,ஆர்.என்.ஏ குறுக்கீடு
RNA intermediate,ஆர்.என்.ஏ இடைநிலை
RNA primer complementary,ஆர்.என்.ஏ ப்ரைமர் நிரப்பு
RNA splicing,ஆர்.என்.ஏ பிளவு
RNA world,ஆர்.என்.ஏ உலகம்
RNA ase,Rna ase
RNA i,Rna i
Rod shaped bacteria,தடி வடிவ பாக்டீரியா
Rod,தடி
Rohu,ரோஹு
Root cap,ரூட் தொப்பி
Root detritus,ரூட் டெட்ரிட்டஸ்
Root gall,ரூட் கால்
Root hair,வேர் முடி
Root modification,ரூட் மாற்றம்
Root pocket,ரூட் பாக்கெட்
Root system,ரூட் அமைப்பு
Roquefort cheese,ரோக்ஃபோர்ட் சீஸ்
Rosaceous,ரோசாகஸ்
Rosaceous,ரோசாகஸ்
Rosales,ரோசல்ஸ்
Rotifer,ரோட்டிஃபர்
Rotor,ரோட்டார்
Rough endoplasmic reticulum,கடினமான எண்டோபிளாஸ்மிக் ரெட்டிகுலம்
Round window,சுற்று சாளரம்
Rounded labyrinth,வட்டமான தளம்
Rounded protuberance,வட்டமான புரோட்டூரன்ஸ்
Rubiales,ரூபியல்ஸ்
RUBISCO,ரூபிஸ்கோ
Rudiment,அடிப்படை
Rudiment,அடிப்படை
Rudimentary tentacle,அடிப்படை கூடாரம்
Rudimentary vestige,அடிப்படை வெஸ்டிஜ்
Rudumentary body hair,முரட்டுத்தனமான உடல் முடி
Rumen,ருமேன்
Runner,ஓட்டப்பந்தய வீரர்
Ruscus,ரஸ்கஸ்
Rust,துரு
Rust,துரு
S-bacteria,எஸ்-பாக்டீரியா
Saccharomyces cerevisiae,சாக்கரோமைசஸ் செரிவிசியா
Saccharum,சாக்கரம்
Saccharum berberis,சாக்கரம் பெர்பரிஸ்
Saccharum officinarum,சாக்கரம் ஆஃபீஸ்னாரம்
Saccoglossus,சாக்கோகுளோசஸ்
Saccule,Saccule
Sac-like cisternae,சாக் போன்ற சிஸ்டெர்னே
Sacral bone,சாக்ரல் எலும்பு
Sacred forest,புனித காடு
Sacred grove,புனித தோப்பு
Sacred lake,புனித ஏரி
Sarcoplasm,சர்கோபிளாசம்
Sacrum,சாக்ரம்
Safe disposal,பாதுகாப்பான அகற்றல்
Saffron,குங்குமப்பூ
Sagittaria,தனுசு
Sal,சால்
Salamandra,சலமந்திரா
Salicaceae,சாலிகேசி
Saline soil,உமிழ்நீர் மண்
Salinity,உப்புத்தன்மை
Saliva,உமிழ்நீர்
Salmonella typhi,சால்மோனெல்லா டைபி
Salmonella typhimurium,சால்மோனெல்லா டைபிமுரியம்
Salpa,சால்பா
Saltation,உப்பு
Saltatory conduction,உப்பு கடத்தல்
Salvia,சால்வியா
Salvinia,சால்வினியா
Samara,சமாரா
Sample,மாதிரி
Sampling unit,மாதிரி அலகு
Sanguiniuore,Sanguiniuore
Sanitary landfill,சுகாதார நிலப்பரப்பு
Sansevieria,சான்சேவீரியா
Santalaceae,சாண்டலேசே
Santonin,சாண்டோனின்
Sap vacuole,SAP வெற்றிட
Sapindales,Sapindales
Saprophyte,சப்ரோஃபைட்
Saprobiotic mode,சப்ரோபயாடிக் பயன்முறை
Saprophytic,சப்ரோஃப்டிக்
Saprotroph,சப்ரோட்ஃப்
Saprozoic,சப்ரோசோயிக்
Saprozoic,சப்ரோசோயிக்
Sapwood,சப்வுட்
Saraca,சரக்கா
Sarcodina,சார்கோடினா
Sarcolemma,சர்கோலெம்மா
Sarcoma,சர்கோமா
Sarcomere,சர்கோமர்
Sarcoplasm,சர்கோபிளாசம்
Sarcoplasmic reticulum,சர்கோபிளாஸ்மிக் ரெட்டிகுலம்
Sarcosome,Sarcosome
Sardine,மத்தி
Sargassum,சர்காசம்
Satellite,செயற்கைக்கோள்
Satellite,செயற்கைக்கோள்
Satellite chromosome,செயற்கைக்கோள் குரோமோசோம்
Satellite DNA,செயற்கைக்கோள் டி.என்.ஏ.
Saturated,நிறைவுற்றது
Saturated compound,நிறைவுற்ற கலவை
Saturated fatty acid,நிறைவுற்ற கொழுப்பு அமிலம்
Saturated hydride,நிறைவுற்ற ஹைட்ரைடு
Sauropsid,ச ur ரோப்சிட்
Savanna,சவன்னா
Saw fish,பார்த்த மீன்
Scalp,உச்சந்தலையில்
Scanning electron microscope,எலக்ட்ரான் நுண்ணோக்கி ஸ்கேனிங்
Scanning funnelling microscope,ஸ்கேனிங் புனல் மைக்ரோஸ்கோப்
Scanning probe microscope,ஆய்வு நுண்ணோக்கி ஸ்கேனிங்
Scape,ஸ்கேப்
Scaphoid,ஸ்கேபாய்டு
Scapula,ஸ்கேபுலா
Scavenger,தோட்டி
Scavenging,தோட்டி
S-cells,எஸ்-செல்கள்
Schistosoma,ஸ்கிஸ்டோசோமா
Schizocarpic fruit,ஸ்கிசோகார்பிக் பழம்
Schizophrenia,ஸ்கிசோஃப்ரினியா
Schwann cell,ஸ்க்வான் செல்
Science of genetics,மரபியல் அறிவியல்
Scientific attitude,அறிவியல் அணுகுமுறை
Scientific classiffication,அறிவியல் கிளாசிஃபிகேஷன்
Scientific study,அறிவியல் ஆய்வு
Scilla,ஸ்கில்லா
Scion,சியோன்
Sciophyte,சியோபைட்
Sclera,ஸ்க்லெரா
Sclereid,SCLEREID
Sclerite,ஸ்க்லரைட்
Sclerotic,ஸ்கெலரோடிக்
Sclerotic,ஸ்கெலரோடிக்
Scorched leaf tip,எரிந்த இலை முனை
Scotopic,ஸ்கோடோபிக்
Screwpine,ஸ்க்ரூட்பைன்
Scrotum,ஸ்க்ரோட்டம்
Scrub stage,ஸ்க்ரப் மேடை
Scrubber,ஸ்க்ரப்பர்
Scutellum,ஸ்கூட்டெல்லம்
Scypha,ஸ்கைபா
Sea anemone,கடல் அனிமோன்
Sea cucumber,கடல் வெள்ளரி
Sea horse,கடற்குதிரை
Sea lily,கடல் லில்லி
Sea mouse,கடல் சுட்டி
Sea pen,கடல் பேனா
Sea shell,கடல் ஷெல்
Sea urchin,கடல் முள்ளெலி
Sea walnut,கடல் வால்நட்
Sea weed,கடற்பாசி
Sea-fan,கடல்-பான்
Sebaceous gland,செபேசியஸ் சுரப்பி
Sebum,செபம்
Secale cereale,செகேல் செரீல்
Second antenna,இரண்டாவது ஆண்டெனா
Second law of thermodynamics,வெப்ப இயக்கவியலின் இரண்டாவது சட்டம்
Secondary,இரண்டாம் நிலை
Secondary cortex,இரண்டாம் நிலை புறணி
Secondary lysosome,இரண்டாம் நிலை லைசோசோம்
Secondary meristem,இரண்டாம் நிலை மெரிஸ்டெம்
Secondary pollutant,இரண்டாம் நிலை மாசுபடுத்தும்
Secondary productivity,இரண்டாம் நிலை உற்பத்தித்திறன்
Secretion,சுரப்பு
Secretory,சுரண்டல்
Sedative,மயக்க மருந்து
Sedge,செட்ஜ்
Sediment,வண்டல்
Sedimentary,வண்டல்
Sedimentary rock,வண்டல் பாறை
Sedimentation coefficient,வண்டல் குணகம்
Seed coat,விதை உறை
Seed eating,விதை உணவு
Seed fern,விதை ஃபெர்ன்
Seed multiplication,விதை பெருக்கல்
Seedling,நாற்று
Segregation,பாகுபாடு
Sehema,செஹெமா
Seismonasty,நில அதிர்வு
Seizuredisorder,வலிப்புநோய்
Selaginella,செலகினெல்லா
Selectable marker,தேர்ந்தெடுக்கக்கூடிய மார்க்கர்
Selection,தேர்வு
Selective breeding,தேர்ந்தெடுக்கப்பட்ட இனப்பெருக்கம்
Selective permeability,தேர்ந்தெடுக்கப்பட்ட ஊடுருவல்
Selectively permeable,தேர்ந்தெடுக்கப்பட்ட ஊடுருவக்கூடியது
Selenium,செலினியம்
Self excitation,சுய உற்சாகம்
Self fertilization,சுய கருத்தரித்தல்
Self incompatibility,சுய பொருந்தாத தன்மை
Self incompatibility,சுய பொருந்தாத தன்மை
Self pollination,சுய மகரந்தச் சேர்க்கை
Self producing molecule,சுய உற்பத்தி மூலக்கூறு
Self regulating,சுய ஒழுங்குமுறை
Self sterility,சுய மலட்டுத்தன்மை
Self sustaining,சுய நீட்சி
Self sustaining,சுய நீட்சி
Self-pollinated crop,சுய மகரந்தச் சேர்க்கை பயிர்
Semi arid region,அரை வறண்ட பகுதி
Semi-automated analyser,அரை தானியங்கி பகுப்பாய்வி
Semi conservative,அரை பழமைவாத
Semi conservative replication,அரை பழமைவாத பிரதி
Semi dwarf nature,அரை குள்ள இயல்பு
Semi dwarf variety,அரை குள்ள வகை
Semi evergreen forest,அரை பசுமையான காடு
Semi natural condition,அரை இயற்கை நிலை
Seminal vesicle,செமினல் வெசிகல்
Seminiferous tubule,செமனிஃபெரஸ் குழாய்
Semi-parasite,அரை ஒட்டுண்ணி
Semi-permeable,அரை ஊடுருவக்கூடியது
Senescence,செனென்சென்ஸ்
Senescent,செனன்ட்
Sensation,உணர்வு
Sense organ,உணர்வு உறுப்பு
Sense RNA,சென்ஸ் ஆர்.என்.ஏ.
Sensitive chart recorder,உணர்திறன் விளக்கப்படம் ரெக்கார்டர்
Sensitive organism,உணர்திறன் உயிரினம்
Sensory neuron,உணர்ச்சி நியூரான்
Sensory reception and processing,உணர்ச்சி வரவேற்பு மற்றும் செயலாக்கம்
Sensory tentacle,உணர்ச்சி கூடாரம்
Sensory papilla,உணர்ச்சி பாப்பிலா
Sepal,செபால்
Sepaloid,செபலாய்டு
Separation,பிரித்தல்
Separation wall,பிரிக்கும் சுவர்
Sepia,செபியா
Septal nephridia,செப்டல் நெஃப்ரிடியா
Septal nephridium,செப்டல் நெஃப்ரிடியம்
Septum,செப்டம்
Sequence annotation,வரிசை சிறுகுறிப்பு
Seral community,சீரல் சமூகம்
Seral stage,சீரல் நிலை
Sere,Sere
Sericulture,புத்துணர்ச்சி
Serology,செரோலஜி
Sero-mucous gland,செரோ-சளி சுரப்பி
Serosa,செரோசா
Serrate,செரேட்
Sertoli cell (supporting cell),செர்டோலி செல் (துணை செல்)
Serum,சீரம்
Sesbania,செஸ்பானியா
Sessile,சாகசம்
Seta,செட்டா
Seta,செட்டா
Setae,செட்டே
Severe combined immuno deficiency,கடுமையான ஒருங்கிணைந்த நோயெதிர்ப்பு குறைபாடு
Sewage treatment,கழிவுநீர் சிகிச்சை
Sex,செக்ஸ்
Sexual behaviour,பாலியல் நடத்தை
Sex chromosome,செக்ஸ் குரோமோசோம்
Sex hormone,செக்ஸ் ஹார்மோன்
Sexual deceit,பாலியல் வஞ்சகம்
Sexual development,பாலியல் வளர்ச்சி
Sexual dimorphism,பாலியல் இருவகை
Sexual maturity,பாலியல் முதிர்ச்சி
Sexual reproduction,பாலியல் இனப்பெருக்கம்
Sexually transmitted disease (STDs),பாலியல் பரவும் நோய் (எஸ்.டி.டி)
Shaft,தண்டு
Shallow soil,ஆழமற்ற மண்
Shell-less egg,ஷெல்-குறைவான முட்டை
Shelled egg,ஷெல் முட்டை
Shell-fish,ஷெல்-மீன்
Shephered's purse,ஷெப்பர்ட்ஸ் பர்ஸ்
Shetland pony,ஷெட்லேண்ட் போனி
Ship worm,கப்பல் புழு
Shock protien,அதிர்ச்சி புரோட்டியன்
Shoot axis,சுடும் அச்சு
Shoot borer,துளைப்பான் சுடவும்
Shorea robusta,ஷோரியா ரோபஸ்டா
Short day plant,குறுகிய நாள் ஆலை
Short stature,குறுகிய நிலை
Short tandem repeat,குறுகிய டேன்டெம் மீண்டும்
Short wave radiation,குறுகிய அலை கதிர்வீச்சு
Shotgun pellet,ஷாட்கன் பெல்லட்
Shrub,புதர்
Shrub layer,புதர் அடுக்கு
Sibling species,உடன்பிறப்பு இனங்கள்
Sickle cell anaemia,அரிவாள் செல் இரத்த சோகை
Sickle cell gene,அரிவாள் செல் மரபணு
Sieve tube,சல்லடை குழாய்
Sieve-like,சல்லடை போன்றது
Sigma factor,சிக்மா காரணி
Sigmoid growth,சிக்மாய்டு வளர்ச்சி
Silencing of mRNA,எம்.ஆர்.என்.ஏவின் ம n னம்
Silent zone,அமைதியான மண்டலம்
Siliceous spicule,சிலிசஸ் ஸ்பிகுலே
Silicon dioxide,சிலிக்கான் டை ஆக்சைடு
Silicosis,சிலிகோசிஸ்
Siliqua,சிலிக்கா
Silk cotton tree,பட்டு பருத்தி மரம்
Siltation,சில்டேஷன்
Silurian period,சிலூரியன் காலம்
Silver fir (Abies pindrow),சில்வர் ஃபிர் (அபிஸ் பிண்ட்ரோ)
Simple binary fission,எளிய பைனரி பிளவு
Simple epithelium,எளிய எபிட்டிலியம்
Simple leaf,எளிய இலை
Simple microscope,எளிய நுண்ணோக்கி
Simple tubular system,எளிய குழாய் அமைப்பு
Simplest tubular excretory system,எளிமையான குழாய் வெளியேற்ற அமைப்பு
Simulation,உருவகப்படுத்துதல்
Single bond,ஒற்றை பிணைப்பு
Single celled,ஒற்றை செல்
Single messenger RNA,ஒற்றை தூதர் ஆர்.என்.ஏ
Single nucleotide polymorphism,ஒற்றை நியூக்ளியோடைடு பாலிமார்பிசம்
Single stranded,ஒற்றை தன்மை
Sinus,நீர் சேர்க்கை
Sinus venosus,சைனஸ் வெனோசஸ்
Sister chromatid,சகோதரி குரோமாடிட்
Size of population,மக்கள்தொகையின் அளவு
Skeletal fluorosis,எலும்பு ஃப்ளோரோசிஸ்
Skeletal muscle,எலும்பு தசை
Skeletal system,எலும்பு அமைப்பு
Skin cancer,தோல் புற்றுநோய்
Skull,மண்டை ஓடு
Slash and burn agriculture,விவசாயத்தை குறைத்து எரிக்கவும்
Slaughter house waste,படுகொலை வீடு கழிவு
Sleeping sickness,தூக்க நோய்
Sliding filament theory,நெகிழ் இழை கோட்பாடு
Slightly movable,சற்று நகரக்கூடியது
Slime layer,சேறு அடுக்கு
Slime mould,சேறு அச்சு
Slimy mass,மெலிதான நிறை
Slope of regression,பின்னடைவின் சாய்வு
Sludge,கசடு
Slurry,குழம்பு
Smack,ஸ்மாக்
Small pox,ஸ்மால் பாக்ஸ்
Smilax,புன்னகை
Smog,புகை
Smoke stacks,புகை அடுக்குகள்
Smooth ER,மென்மையான எர்
Smooth muscle,மென்மையான தசை
Smut,ஸ்மட்
Snapdragon flower,ஸ்னாப்டிராகன் மலர்
Snorting,குறட்டை
Snow blindness,பனி குருட்டுத்தன்மை
Snow free,பனி இல்லாதது
Snowfall,பனிப்பொழிவு
Social forestry,சமூக வனவியல்
Socket,சாக்கெட்
Sodium,சோடியம்
Sodium azide,சோடியம் அசைட்
Soil,மண்
Soil pollution,மண் தூய்மைக்கேடு
Soil profile,மண் சுயவிவரம்
Soil texture,மண் அமைப்பு
Solanaceae,சோலனேசி
Solanum,சோலனம்
Solanum tuberosum,சோலனம் டூபெரோசம்
Solar constant,சூரிய மாறிலி
Solar energy,சூரிய சக்தி
Solar nebula,சோலார் நெபுலா
Solar radiation,சூரிய கதிர்வீச்சு
Solar spectrum,சூரிய நிறமாலை
Solar system,சூரிய குடும்பம்
Solenoid,சோலனாய்டு
Solidago,சாலிடாகோ
Solitary axillary,தனி அச்சு
Soluble,கரையக்கூடிய
Soluble organic matter,கரையக்கூடிய கரிம விஷயம்
Soluble organic matter,கரையக்கூடிய கரிம விஷயம்
Solute,கரைப்பான்
Solute concentration,கரைப்பான் செறிவு
Solution,தீர்வு
Solution potential,தீர்வு சாத்தியம்
Solvent,கரைப்பான்
Somaclonal collection,சோமக்ளோனல் சேகரிப்பு
Somaclone,சோமாக்ளோன்
Somatic,சோமாடிக்
Somatic embryo,சோமாடிக் கரு
Somatic hybrid,சோமாடிக் கலப்பின
Somatic hybridisation,சோமாடிக் கலப்பின
Somatoplasm,சோமாடோபிளாசம்
Somatosensory area,சோமாடோசென்சரி பகுதி
Somatosensory cortex,சோமாடோசென்சரி கோர்டெக்ஸ்
Somatostatin,சோமாடோஸ்டாடின்
Somatotroph,சோமாடோட்ஃப்
Sonography,சோனோகிராபி
Soot,சூட்
Sorosis,சோரோசிஸ்
Sorus,சோரஸ்
Sound level,ஒலி நிலை
Soundproof insulating jacket,சவுண்ட் ப்ரூஃப் இன்சுலேடிங் ஜாக்கெட்
Southern blotting,தெற்கு வெடிப்பு
Space exploration technology,விண்வெளி ஆய்வு தொழில்நுட்பம்
Space,இடம்
Space,இடம்
Spadix,ஸ்பேடிக்ஸ்
Spatial distribution,இடஞ்சார்ந்த விநியோகம்
Spatial scale,இடஞ்சார்ந்த அளவு
Spatulate,ஸ்பேட்டேட்
Spawning,முட்டையிடுதல்
Spawning,முட்டையிடுதல்
Spear grass,ஈட்டி புல்
Speciation,விவரக்குறிப்பு
Special creation,சிறப்பு உருவாக்கம்
Species,இனங்கள்
Species composition,இனங்கள் கலவை
Species diversification,இனங்கள் பல்வகைப்படுத்தல்
Species diversity,இனங்கள் பன்முகத்தன்மை
Species interaction,இனங்கள் தொடர்பு
Species interdependence,இனங்கள் ஒன்றுக்கொன்று சார்ந்திருத்தல்
Species inventory,இனங்கள் சரக்கு
Species richness,இனங்கள் செழுமை
Specific blood vessel,குறிப்பிட்ட இரத்த நாளம்
Specific endonuclease,குறிப்பிட்ட எண்டோனியூலீஸ்
Specific enzyme,குறிப்பிட்ட நொதி
Specific heat,குறிப்பிட்ட வெப்பம்
Specific immunity,குறிப்பிட்ட நோய் எதிர்ப்பு சக்தி
Specific molecule,குறிப்பிட்ட மூலக்கூறு
Specific name,குறிப்பிட்ட பெயர்
Specific receptor,குறிப்பிட்ட ஏற்பி
Specific recognition sequence,குறிப்பிட்ட அங்கீகார வரிசை
Specific recognition site,குறிப்பிட்ட அங்கீகார தளம்
Specimen,மாதிரி
Spectrin,ஸ்பெக்ட்ரின்
Speech motor area,பேச்சு மோட்டார் பகுதி
Sperm lysin,விந்தணு லைசின்
Sperm,விந்து
Spermatheca,ஸ்பெர்மாதெக்கா
Spermatic cord,விந்தணு தண்டு
Spermatid (ia),விந்தணு (IA)
Spermatocyte,விந்தணு
Spermatocytogenesis,ஸ்பெர்மாடோசைட்டோஜெனெஸிஸ்
Spermatogenesis,விந்தணுக்கள்
Spermatogenic cell,ஸ்பெர்மாடோஜெனிக் செல்
Spermatophore,ஸ்பெர்மாடோபோர்
Spermatophyte,ஸ்பெர்மாடோஃபைட்
Spermatozoa,ஸ்பெர்மாடோசோவா
Spermiation,விந்தணு
Spermiogenesis,விந்தணுக்கள்
Sphaerosome,ஸ்பாரோசோம்
Sphagnum,ஸ்பாகனம்
Sphenodon,ஸ்பெனோடன்
Sphenopsid,ஸ்பெனோப்சிட்
Sphenopsida,ஸ்பெனோப்சிடா
Spherical,கோள
Sphincter,ஸ்பைன்க்டர்
Spicular cell,ஸ்பிகுலர் செல்
Spicule,ஸ்பிகுல்
Spicule,ஸ்பிகுல்
Spike,ஸ்பைக்
Spikelet,ஸ்பைக்லெட்
Spinal cord,தண்டுவடம்
Spinal nerve,முதுகெலும்பு நரம்பு
Spine,முதுகெலும்பு
Spine,முதுகெலும்பு
Spine,முதுகெலும்பு
Spine,முதுகெலும்பு
Spinous,சுழல்
Spinule,சுழல்
Spiracle,சுழல்
Spiral,சுழல்
Spirillina,ஸ்பைரிலினா
Spirillum,ஸ்பைரிலம்
Spirochaete,ஸ்பைரோகேட்
Spirogyra,ஸ்பிரோகிரா
Spirula,ஸ்பைலா
Spirulina,ஸ்பைருலினா
Spleen,மண்ணீரல்
Splice site,பிளவு தளம்
Spliceosome,ஸ்ப்ளைசோசோம்
Splicing,பிளவுபடும்
Split gene (interrupted),பிளவு மரபணு (குறுக்கிடப்பட்டது)
Splitter,ஸ்ப்ளிட்டர்
Splitting of water,தண்ணீரைப் பிரித்தல்
Spoil,கெடு
Spoke,பேசினார்
Sponge,கடற்பாசி
Spongilla,கடற்பாசி
Spongin,கடற்பாசி
Spongocoel,Spongocoel
Spongy erectile tissue,பஞ்சுபோன்ற விறைப்பு திசு
Spongy tissue,பஞ்சுபோன்ற திசு
Spontaneous generation,தன்னிச்சையான தலைமுறை
Spontaneous mutation,தன்னிச்சையான பிறழ்வு
Spontaneous origin of life,வாழ்க்கையின் தன்னிச்சையான தோற்றம்
Spontaneous reaction,தன்னிச்சையான எதிர்வினை
Spooling,ஸ்பூலிங்
Sporangia,ஸ்போராங்கியா
Spore,வித்து
Spore-bearing leaf,வித்து தாங்கும் இலை
Sporophyll,ஸ்போரோபில்
Sporophyte,ஸ்போரோஃபைட்
Sporopollenin,ஸ்போரோபோலெனின்
Sporozoan,ஸ்போரோசோவன்
Sporozoite,ஸ்போரோசோயிட்
Spotted cuscus,ஸ்பாட் கஸ்கஸ்
Spring wood,வசந்த மரம்
Spruce (Picea smithiana),ஸ்ப்ரூஸ் (பிசியா ஸ்மிதியானா)
Spur,ஸ்பர்
Squamous epithelium,ஸ்குவாமஸ் எபிட்டிலியம்
Squash,ஸ்குவாஷ்
Squid,மீன் வகை
Squilla,ஸ்கில்லா
Stabilisation,உறுதிப்படுத்தல்
Stabilising selection,தேர்வை உறுதிப்படுத்துதல்
Stabilising the soil,மண்ணை உறுதிப்படுத்துதல்
Stack,அடுக்கு
Stack,அடுக்கு
Stack,அடுக்கு
Stage clip,மேடை கிளிப்
Stained speciman,படிந்த மாதிரி
Stalk,தண்டு
Stamen,ஸ்டேமன்
Staminode,ஸ்டாமினோட்
Standing crop,நிற்கும் பயிர்
Standing state,நிற்கும் நிலை
Stapes,ஸ்டேப்ஸ்
Staphylococcus albus,ஸ்டேஃபிளோகோகஸ் ஆல்பஸ்
Star fish,நட்சத்திர மீன்
Starch,மாவுச்சத்து
Stationary nucleus,நிலையான கரு
Statin,ஸ்டேடின்
Stationay phase,ஸ்டேஸ்டே கட்டம்
Statocyst (balance organ),Statocyst (இருப்பு உறுப்பு)
Statutory ban,சட்டரீதியான தடை
Steep density gradient,செங்குத்தான அடர்த்தி சாய்வு
Stele,ஸ்டீல்
Stellar ganglion,நட்சத்திர கேங்க்லியன்
Stellar evolution,நட்சத்திர பரிணாமம்
Stem cell,ஸ்டெம் செல்
Stenohaline,ஸ்டெனோஹலின்
Stenothermal,ஸ்டெனோதர்மல்
Stent,ஸ்டென்ட்
Step,படி
Steppe,புல்வெளி
Sterile,மலட்டு
Sterile,மலட்டு
Sterile,மலட்டு
Sterile ambient,மலட்டு சுற்றுப்புறம்
Sterile worker bee,மலட்டு தொழிலாளி தேனீ
Sterilisation,கருத்தடை
Sterilisation,கருத்தடை
Sterilisation,கருத்தடை
Sternum,ஸ்டெர்னம்
Sternum,ஸ்டெர்னம்
Steroid,ஸ்டெராய்டு
Steroid hormone,ஸ்டீராய்டு ஹார்மோன்
Sterol,ஸ்டெரால்
Sterol molecule,ஸ்டெரால் மூலக்கூறு
Stethoscope,ஸ்டெதாஸ்கோப்
Sticky,ஒட்டும்
Stiff hair,கடினமான முடி
Stigma,களங்கம்
Stigma,களங்கம்
Stigma,களங்கம்
Stigma,களங்கம்
Stigma,களங்கம்
Still birth,இன்னும் பிறப்பு
Stilt root,ஸ்டைட் ரூட்
Stimulant,தூண்டுதல்
Stimulation,தூண்டுதல்
Stimulus,தூண்டுதல்
Sting ray,ஸ்டிங் ரே
Stinging cell,ஸ்டிங்கிங் செல்
Stinking composten,துர்நாற்றம் வீசும் உரம்
Stipule,நிர்ணயம்
Stirring type,கிளறி வகை
Stock,பங்கு
Stock,பங்கு
Stock,பங்கு
Stolon,ஸ்டோலன்
Stomach,வயிறு
Stomata,ஸ்டோமாட்டா
Stomatal density,ஸ்டோமாடல் அடர்த்தி
Stomochordata,ஸ்டோமோகோர்டாட்டா
Stormy phase,புயல் கட்டம்
Stop,நிறுத்து
Strain,திரிபு
Strategy of adaptation in plant,தாவரத்தில் தழுவல் உத்தி
Stratification of vegetation,தாவரங்களின் அடுக்கு
Stratified squamous keratinised epithelium,அடுக்கு ஸ்குவாமஸ் கெராடினைஸ் எபிட்டிலியம்
Stratopause,ஸ்ட்ராடோபாஸ்
Stratosphere,அடுக்கு மண்டலம்
Stratospheric,அடுக்கு மண்டல
Stratum corneum,ஸ்ட்ராட்டம் கார்னியம்
Stratum germinativum,ஸ்ட்ராட்டம் ஜெர்மினாடிவம்
Stratum granulosum,ஸ்ட்ராட்டம் கிரானுலோசம்
Stratum lucidum,ஸ்ட்ராட்டம் லூசிடம்
Strawberry,ஸ்ட்ராபெரி
