Odiya,Gujarati
ଗୁଣକର୍ତ୍ତା ପୁନ res ସେଟ୍ କରନ୍ତୁ |,ગુણક રીસેટ કરો
ପ୍ରତୀତାମ୍,પ્રતિષ્ઠામ્ભ
ପ୍ରତିଷ୍ଠା,પ્રતિષ્ઠા
ବାରୋମିଟର |,બેરોમીટર
rem,rem
ଅବଶିଷ୍ଟ ମାସ,શેષ સમૂહ
ଅବଶିଷ୍ଟ ପ୍ରତିବନ୍ଧକ ଶକ୍ତି |,અવશેષ અવરોધક બળ
ଅବଶିଷ୍ଟ ଅନୁକରଣ,શેષ ઇન્ડક્શન
ଅବଶିଷ୍ଟ ଚୁମ୍ବକୀୟକରଣ |,અવશેષ ચુંબકીયકરણ
ଅବଶିଷ୍ଟ ଚୁମ୍ବକୀୟତା |,અવશેષ ચુંબકત્વ
ମୋଡ୍ୟୁଲେସନ୍,મોડ્યુલેશન
ପୁନ ormal କରଣ ନୀତି |,રિનોર્મલાઇઝેશન સિદ્ધાંત
ରିମୋଟ୍ କଣ୍ଟ୍ରୋଲ୍ |,દૂરસ્થ નિયંત્રણ
"ଭେରିଏବଲ୍ ମୁ ପେଣ୍ଟୋଡ୍, ରିମୋଟ୍ ଏଣ୍ଡ୍ ପେଣ୍ଟୋଡ୍ |","ચલ મ્યુ પેન્ટોડ, રીમોટ એન્ડ પેન્ટોડ"
ଦୂର ଏଣ୍ଡ୍ ଟ୍ୟୁବ୍ |,ફાર એન્ડ ટ્યુબ
ସୁଦୂର ଡାଟା ସୂଚକ,દૂરસ્થ ડેટા પોઇન્ટર
ଦୂର ସୂଚକ |,દૂર નિર્દેશક
ସୁଦୂର ଅବସ୍ଥାନ |,દૂરસ્થ સ્થિતિ
ସୁଦୂର ମାପ,દૂરસ્થ માપન
ଆତ୍ମ ଦୋହରିବା |,સ્વ ઓસિલેશન
ନବୀକରଣ ଯୋଗ୍ୟ ଶକ୍ତି |,પુનઃપ્રાપ્ય ઊર્જા
ପୁନ orn ନିର୍ମାଣ କ୍ଷେତ୍ର |,પુનઃસામાન્ય વિસ્તાર
ପୁନ orn ନିର୍ମାଣ ସମୀକରଣ |,પુનઃસામાન્ય સમીકરણ
କ୍ଷେତ୍ର ସମୀକରଣକୁ ପୁନ normal- ସ୍ ized ାଭାବିକ କରାଯାଇଛି |,ક્ષેત્ર સમીકરણને ફરીથી સામાન્ય બનાવ્યું
"ପୁନ orient- ଆଭିମୁଖ୍ୟ, ପୁନ - ବିନ୍ୟାସ |","પુનઃ-ઓરિએન્ટેશન, ફરીથી ગોઠવણી"
ବଳାତ୍କାର,બળાત્કાર
ପୁନରାବୃତ୍ତି ଦୂରତା |,પુનરાવર્તન અંતર
ପୁନରାବୃତ୍ତି |,પુનરાવર્તિતતા
ବାରମ୍ବାର କୋଣ |,પુનરાવર્તિત કોણ
ବାରମ୍ବାର ଉଦ୍ଧୃତି |,પુનરાવર્તિત અવતરણો
"ପୁନରାବୃତ୍ତି, ପୁନରାବୃତ୍ତି","રીપીટર, રીપીટર"
ବାରମ୍ବାର ସଂଯୋଜକ |,પુનરાવર્તિત કનેક્ટર
"ପୁନରାବୃତ୍ତି ପର୍ଯ୍ୟବେକ୍ଷକ, ପୁନରାବୃତ୍ତି ଟ୍ରାନ୍ସମିଟର |","રીપીટર ઓબ્ઝર્વર, રીપીટર ટ્રાન્સમીટર"
ବାରମ୍ବାର ରାଶିଫଳ,પુનરાવર્તિત જન્માક્ષર
ବାରମ୍ବାର ଦଶମିକ,રિકરિંગ દશાંશ
ପୁନରାବୃତ୍ତି,પુનરાવર્તક
"ପ୍ରତ୍ୟାହାର କରିବାକୁ, ପ୍ରତ୍ୟାହାର କରିବାକୁ |","ભગાડવું, ભગાડવું"
ପ୍ରତ୍ୟାହାରଯୋଗ୍ୟ ଛୁଟି |,પાછી ખેંચી શકાય તેવી રજા
ଘୃଣ୍ୟ,પ્રતિકૂળ
ପୁନରାବୃତ୍ତି,પુનરાવર્તન
ପୁନରାବୃତ୍ତି ଆବୃତ୍ତି,પુનરાવર્તન આવર્તન
ପୁନରାବୃତ୍ତି ଆବୃତ୍ତି,પુનરાવર્તન આવર્તન
ବାରମ୍ବାର ଯୋଗ,પુનરાવર્તિત ઉમેરો
ବାରମ୍ବାର ଚରମ ଅଗ୍ରଗାମୀ କରେଣ୍ଟ |,પુનરાવર્તિત આત્યંતિક ફોરવર્ડ પ્રવાહ
ବାରମ୍ବାର ଶିଖର କାଉଣ୍ଟରଭୋଲଟେଜ୍ |,રિકરિંગ પીક કાઉન્ટરવોલ્ટેજ
ପୁନରାବୃତ୍ତି ନମୁନା |,પુનરાવર્તિત નમૂના
ପ୍ରତିସ୍ଥାପନ,બદલી
ପ୍ରତିସ୍ଥାପନ ଉପାଦାନ |,રિપ્લેસમેન્ટ ઘટક
ସ୍ଥାନାନ୍ତର ନିୟନ୍ତ୍ରଣ,રિપ્લેસમેન્ટ નિયંત્રણ
ରିପ୍ଲେସମେଣ୍ଟ ନୋଜଲ ରିପ୍ଲେସମେଣ୍ଟ ନୋଜଲ |,રિપ્લેસમેન્ટ નોઝલ રિપ્લેસમેન્ટ નોઝલ
ପ୍ରତିକ୍ରିୟା ନାଡ,પ્રતિભાવ પલ્સ
ସପ୍ଲିମେଣ୍ଟାରୀ,પૂરક
ପ୍ରତିକୃତି,પ્રતિકૃતિ
ପ୍ରତିକୃତି ଗ୍ରେଟିଂ,પ્રતિકૃતિ જાળી
ନକଲ ପଦ୍ଧତି,પ્રતિકૃતિ પદ્ધતિ
ନକଲ ପ୍ଲାଟେନ୍ |,પ્રતિકૃતિ પ્લેટ
ନକଲ ପ୍ରଯୁକ୍ତି,પ્રતિકૃતિ તકનીક
ପ୍ରତିକୃତି,પ્રતિકૃતિ
"ନକଲ, ପୁନରାବୃତ୍ତି |","પ્રતિકૃતિ, પુનરાવર્તન"
ନକଲ ପର୍ଯ୍ୟାୟ,પ્રતિકૃતિ તબક્કો
ପ୍ରତ୍ୟାବର୍ତ୍ତନ ଯୋଗ୍ୟ ଇଲେକ୍ଟ୍ରୋଡ୍ |,રિટ્રેક્ટેબલ ઇલેક્ટ્રોડ
"ରିପୋର୍ଟ, ରିପୋର୍ଟ","અહેવાલ, અહેવાલ"
ସାମ୍ବାଦିକ,રિપોર્ટર
ପ୍ରୋଗ୍ରାମ ଜେନେରେଟର ରିପୋର୍ଟ କରନ୍ତୁ |,રિપોર્ટ પ્રોગ્રામ જનરેટર
"ପ୍ରତିନିଧିତ୍ୱ କରିବାକୁ, ପ୍ରତିନିଧିତ୍ୱ କରିବାକୁ |","પ્રતિનિધિત્વ કરવું, પ્રતિનિધિત્વ કરવું"
ପ୍ରତିନିଧିତ୍ୱ,પ્રતિનિધિત્વ
"ପ୍ରତିନିଧୀ, ପ୍ରତିନିଧୀ |","પ્રતિનિધિ, પ્રતિનિધિ"
ପ୍ରତିନିଧୀ ଉପାଦାନ |,પ્રતિનિધિ તત્વ
"ପୁନ oduc ପ୍ରବୃତ୍ତି, ପୁନ oduc ପ୍ରବୃତ୍ତି |","પ્રજનનક્ષમતા, પુનઃઉત્પાદનક્ષમતા"
"ପୁନରୁଦ୍ଧାରଯୋଗ୍ୟ, ପୁନ oduc ପ୍ରବୃତ୍ତି |","પુનઃપ્રાપ્ત કરી શકાય તેવું, પુનઃઉત્પાદન કરી શકાય તેવું"
ପ୍ରଜନନ ଆଗ,પ્રજનન આગળ
ପୁନ ener ନିର୍ମାଣକାରୀ ବୋରର୍ |,પુનર્જીવિત બોરર
"ପ୍ରଜନନ, ପ୍ରଜନନ, ପ୍ରଜନନ |","પ્રજનન, પ્રજનન, પ્રજનન"
ପ୍ରଜନନ କାରକ |,પ્રજનન પરિબળ
ପ୍ରଜନନ ହାର,પ્રજનન દર
ପୁନ ener ନିର୍ମାଣ ସମ୍ପତ୍ତି |,પુનર્જીવિત મિલકત
ଉପସ୍ଥାପନା ବେଗ ବକ୍ର,પ્રતિનિધિત્વ વેગ વળાંક
"ପ୍ରତ୍ୟାହାର କରିବାକୁ, ପ୍ରତ୍ୟାହାର କରିବାକୁ |","ભગાડવું, ભગાડવું"
ଘୃଣା,પ્રતિકૂળ
ପ୍ରତ୍ୟାହାର,પ્રતિકૂળ ઘાતક
ଘୃଣ୍ୟ ମୋଟର |,પ્રતિકૂળ મોટર
"ଘୃଣ୍ୟ ଶକ୍ତି, ଘୃଣ୍ୟ ଶକ୍ତି |","પ્રતિકૂળ બળ, પ્રતિકૂળ બળ"
ଘୃଣ୍ୟ ପାରସ୍ପରିକ କ୍ରିୟା |,પ્રતિકૂળ ક્રિયાપ્રતિક્રિયા
ଘୃଣ୍ୟ ସମ୍ଭାବନା |,પ્રતિકૂળ સંભવિત
ଘୃଣ୍ୟ ସମ୍ଭାବ୍ୟ ପ୍ରଦର୍ଶକ |,પ્રતિકૂળ સંભવિત ઘાતાંક
କଷ୍ଟୋମାଇଜ୍ ବାହକ (ତରଙ୍ଗ),કસ્ટમાઇઝ્ડ વાહક (તરંગ)
ବାରମ୍ବାର ନିତ୍ୟକର୍ମ |,પુનરાવર્તિત નિયમિત
ଅନୁସନ୍ଧାନ |,સંશોધન
ଅନୁସନ୍ଧାନ ରିଆକ୍ଟର |,સંશોધન રિએક્ટર
ଅନୁସନ୍ଧାନ ବ scientist ଜ୍ଞାନିକ |,સંશોધન વૈજ્ઞાનિક
ଅନୁସନ୍ଧାନ ଉପକରଣ |,સંશોધન ઉપકરણ
ଗବେଷକ,સંશોધક
"ପୁଲ୍, କୂଅ, ଜଳଭଣ୍ଡାର, ପୋଖରୀ, ଷ୍ଟୋର୍, ଉଦ୍ଦେଶ୍ୟ |","પૂલ, કુંડ, જળાશય, તળાવ, ભંડાર, હેતુ"
ଉତ୍ତାପ ଷ୍ଟୋର୍‌ |,હીટ સ્ટોર
ପୁନ ep ନିଯୁକ୍ତି |,પુનઃઉપયોગ
ପୁନରୁଦ୍ଧାର ଯୋଜନାକାରୀ |,પુનઃપ્રાપ્તિ આયોજક
ପୁନ-ନିୟୋଜିତ ଗଣିତିକା |,રિ-ડિપ્લોયેબલ મેથેમેટિકા
ପୁନ planning ଯୋଜନା,પુનઃ આયોજન
ଅବଶିଷ୍ଟ ଚାର୍ଜ,શેષ ચાર્જ
ଅବଶିଷ୍ଟ ସୂଚକାଙ୍କ |,શેષ સૂચકાંક
ଅବଶିଷ୍ଟ ପ୍ରଦୂଷଣ |,અવશેષ દૂષણ
ଅବଶିଷ୍ଟ କରେଣ୍ଟ୍ |,શેષ પ્રવાહ
ଅବଶିଷ୍ଟ ବିକୃତି,અવશેષ વિરૂપતા
ଅବଶିଷ୍ଟ ପିଗମେଣ୍ଟେସନ୍ |,શેષ પિગમેન્ટેશન
ଅବଶିଷ୍ଟ ଅଶୁଦ୍ଧତା |,અવશેષ અશુદ્ધિ
ଅବଶିଷ୍ଟ କାରକ |,અવશેષ પરિબળ
ଅବଶିଷ୍ଟ ଶକ୍ତି,શેષ બળ
ଅବଶିଷ୍ଟ ମାଧ୍ୟାକର୍ଷଣ |,શેષ ગુરુત્વાકર્ષણ
ଅବଶିଷ୍ଟ ଚୁମ୍ବକୀୟତା |,અવશેષ ચુંબકત્વ
ଅବଶିଷ୍ଟ ପଦାର୍ଥ,અવશેષ સામગ્રી
ଅବଶିଷ୍ଟ ରେଡିଓଆକ୍ଟିଭିଟି |,અવશેષ રેડિયોએક્ટિવિટી
ଅବଶିଷ୍ଟ ବିମ୍ |,શેષ બીમ
ଅବଶିଷ୍ଟ ପ୍ରତିରୋଧ,અવશેષ પ્રતિકાર
ଅବଶିଷ୍ଟ ପ୍ରତିରୋଧକତା |,અવશેષ પ્રતિકારકતા
ଅବଶିଷ୍ଟ ଚାପ,અવશેષ તણાવ
ଅବଶିଷ୍ଟ ଉତ୍ତାପ ତ୍ରୁଟି |,શેષ ગરમી ભૂલ
ଅବଶିଷ୍ଟ ଚିକିତ୍ସା ପ୍ରଭାବ,અવશેષ સારવાર અસર
ଅବଶିଷ୍ଟ ଭିନ୍ନତା |,શેષ તફાવત
ଅବଶିଷ୍ଟ ଭେକ୍ଟର୍ |,શેષ વેક્ટર
ଅବଶିଷ୍ଟ ବେଗ,અવશેષ વેગ
ଅବଶିଷ୍ଟ ପରମାଣୁ |,શેષ અણુ
ଅବଶିଷ୍ଟ କ୍ଷେତ୍ର,અવશેષ વિસ્તાર
ଅବଶିଷ୍ଟ ସିଷ୍ଟମ୍ |,અવશેષ સિસ્ટમ
"ଅବଶିଷ୍ଟ, ଅବଶିଷ୍ଟ","શેષ, અવશેષ"
ରଜନୀ ଯ os ଗିକ |,રેઝિનસ સંયુક્ત
"ପ୍ରତିରୋଧ, ପ୍ରତିରୋଧ","પ્રતિકાર, પ્રતિકાર"
ବାହୁ ଲୋଡ୍ କରନ୍ତୁ |,લોડ હાથ
ପ୍ରତିରୋଧ ବାକ୍ସ,પ્રતિકાર બોક્સ
ପ୍ରତିରୋଧ କ୍ୟାପେସ୍ଟର-କପଲିଂ |,પ્રતિકારક કેપેસિટર-કપ્લીંગ
ପ୍ରତିରୋଧକ ଯୋଡି |,પ્રતિકારક જોડાણ
ପ୍ରତିରୋଧକ ସିଷ୍ଟ |,પ્રતિરોધક ફોલ્લો
ପ୍ରତିରୋଧ ଚୁଲା |,પ્રતિકાર ભઠ્ઠી
ପ୍ରତିରୋଧ ନିୟମ |,પ્રતિકાર નિયમ
"ପ୍ରତିରୋଧ ପୋଟେଣ୍ଟିଓମିଟର, ପ୍ରତିରୋଧ ପୋରୋମିଟର |","પ્રતિકાર પોટેન્શિયોમીટર, પ્રતિકાર પોરોમીટર"
ପ୍ରତିରୋଧ ଅନୁପାତ |,પ્રતિકાર ગુણોત્તર
ପ୍ରତିରୋଧ ଉତ୍ତାପ କୋଏଫିସିଏଣ୍ଟ୍ |,પ્રતિકાર ગરમી ગુણાંક
"ପ୍ରତିରୋଧ ଥର୍ମୋମିଟର, ପ୍ରତିରୋଧ ଥର୍ମୋମିଟର |","પ્રતિકાર થર્મોમીટર, પ્રતિકાર થર્મોમીટર"
ପ୍ରତିରୋଧ ସ୍ଥିରତା |,પ્રતિકાર ફિક્સેશન
ପ୍ରତିରୋଧକ ମାଧ୍ୟମ |,પ્રતિરોધક માધ્યમ
ପ୍ରତିରୋଧକତା |,પ્રતિકારકતા
ପ୍ରତିରୋଧକ ବକ୍ର,પ્રતિકારક વળાંક
ପ୍ରତିରୋଧକ ପଦ୍ଧତି |,પ્રતિકારક પદ્ધતિ
ପ୍ରତିରୋଧ ଗେଜ୍ |,પ્રતિકાર માપક
ପ୍ରତିରୋଧକ |,રેઝિસ્ટર
ପ୍ରତିରୋଧ ବର୍ଣ୍ଣ କୋଡ୍,પ્રતિકાર અક્ષર કોડ
ପ୍ରତିରୋଧକ ଚୁଲା |,પ્રતિકારક ભઠ્ઠી
ପ୍ରତିରୋଧକ-କ୍ୟାପେସିଟର୍ ସିଷ୍ଟମ୍ |,રેઝિસ્ટર-કેપેસિટર સિસ્ટમ
resnetron,રેસનેટ્રોન
"ବିଲୋପ, ପ୍ରତ୍ୟାଖ୍ୟାନ, ଭିନ୍ନତା |","વિસર્જન, ખંડન, તફાવત"
ଭୁଲ ଉପସ୍ଥାପନା,ખોટી રજૂઆત
ଅସନ୍ତୋଷ |,છૂટાછેડા
ନିବୁଲା ରିଜୋଲ୍ୟୁସନ୍,નિહારિકા રીઝોલ્યુશન
ବେଗ ଆଡଜଷ୍ଟମେଣ୍ଟ୍ |,વેગ ગોઠવણ
ସ୍ୱଚ୍ଛତା ପରୀକ୍ଷା ଚାର୍ଟ,સ્પષ્ટતા પરીક્ષણ ચાર્ટ
ଭିନ୍ନତା ସମୟ |,તફાવત સમય
"ଭିନ୍ନ ଭିନ୍ନ ସମୟ ସଂଶୋଧନ, ଭିନ୍ନ ଭିନ୍ନ ସମୟ ସଂଶୋଧନ |","ડિફરન્શિયલ ટાઇમ કરેક્શન, ડિફરન્શિયલ ટાઇમ કરેક્શન"
"ଅଲଗା କରିବା, ଭିନ୍ନ କରିବା, ବିଚ୍ଛେଦ କରିବା |","વિચ્છેદન કરવું, ભેદ પાડવું, વિચ્છેદન કરવું"
ପୃଥକ ଅଂଶ,અલગ કરેલ ભાગ
splitter,સ્પ્લિટર
ଶକ୍ତି ସମାଧାନ,ઉકેલવાની શક્તિ
ଭିନ୍ନତା ସମୟ |,તફાવત સમય
ଅନୁକମ୍ପା,પડઘો
ରେଜୋନାଣ୍ଟ ଅବଶୋଷଣ |,રેઝોનન્ટ શોષણ
ରେଜୋନାଣ୍ଟ ତ୍ୱରଣ |,રેઝોનન્ટ પ્રવેગક
ରେଜୋନାଣ୍ଟ ତ୍ୱରକ |,રેઝોનન્ટ એક્સિલરેટર
ରେଜୋନାନ୍ସ ପ୍ରବେଶ,રેઝોનન્સ એક્સેસ
ରେଜୋନାନ୍ସ ପ୍ରତିବନ୍ଧକ |,પડઘો પ્રતિબંધ
ରେଜୋନାନ୍ସ ଜୋନ୍ |,રેઝોનન્સ ઝોન
ରେଜୋନାନ୍ସ ବକ୍ର,પડઘો વળાંક
ରେଜୋନାନ୍ସ ବିକୃତି |,રેઝોનન્સ વિકૃતિ
ରେଜୋନାଣ୍ଟ ଟ୍ରଫ୍ |,રેઝોનન્ટ ચાટ
ନଦୀ ଭାଙ୍ଗ,નદી વિરામ
ରେଜୋନାଣ୍ଟ ପ୍ରଭାବ |,પ્રતિધ્વનિ અસર
ରେଜୋନାନ୍ସ ଶକ୍ତି |,પડઘો ઊર્જા
ରେଜୋନାନ୍ସ ପଳାୟନ ସମ୍ଭାବନା |,રેઝોનન્સ એસ્કેપ સંભાવના
ରେଜୋନାଣ୍ଟ ଫିଲ୍ଟର୍ |,રેઝોનન્ટ ફિલ્ટર
ରେଜୋନାନ୍ସ ଫ୍ଲୋରୋସେନ୍ସ |,રેઝોનન્સ ફ્લોરોસેન્સ
ରେଜୋନାଣ୍ଟ ଫୋର୍ସ |,પ્રતિધ્વનિ બળ
ରେଜୋନାଣ୍ଟ ଫର୍ମ |,પ્રતિધ્વનિ સ્વરૂપ
ରେଜୋନାଣ୍ଟ ଗରମ |,રેઝોનન્ટ હીટિંગ
ରେଜୋନାନ୍ସ ହାଇବ୍ରିଡ୍ |,રેઝોનન્સ હાઇબ્રિડ
ରେଜୋନାଣ୍ଟ ଇଣ୍ଟିଗ୍ରାଲ୍ |,પ્રતિધ્વનિ અભિન્ન
ରେଜୋନାନ୍ସ ପାରସ୍ପରିକ କ୍ରିୟା |,પડઘો ક્રિયાપ્રતિક્રિયા
ରେଜୋନାଣ୍ଟ ପ୍ରଦୀପ |,પડઘો પાડતો દીવો
ରେଜୋନାନ୍ସ ସ୍ତର |,પડઘો સ્તર
ରେଜୋନାନ୍ସ ରେଖା |,પડઘો રેખા
ରେଜୋନାନ୍ସ ପଦ୍ଧତି |,પડઘો પદ્ધતિ
ରେଜୋନାଣ୍ଟ ନ୍ୟୁଟ୍ରନ୍ |,રેઝોનન્ટ ન્યુટ્રોન
ରେଜୋନାନ୍ସ ଶିଖର (ରେଜୋନାଣ୍ଟ ଶକ୍ତି ଶିଖ),રેઝોનન્સ પીક (રેઝોનન્ટ એનર્જી પીક)
ରେଜୋନାଣ୍ଟ ଡ୍ରିଲିଂ |,રેઝોનન્ટ ડ્રિલિંગ
ରିଜୋନାନ୍ସ ଫସଫୋରସେନ୍ସ |,રેઝોનન્સ ફોસ્ફોરેસેન્સ
ପ୍ରତିକ୍ରିୟାଶୀଳ ସମ୍ଭାବନା |,પ્રતિધ્વનિ સંભવિત
ରେଜୋନାନ୍ସ କାର୍ଯ୍ୟ,પડઘો કાર્ય
ରେଜୋନାନ୍ସ ପରିସର |,રેઝોનન્સ રેન્જ
ରେଜୋନାନ୍ସ ସ୍ପେକ୍ଟ୍ରମ୍ |,રેઝોનન્સ સ્પેક્ટ્રમ
ରେଜୋନାନ୍ସ ସ୍ଥିରତା |,પડઘો સ્થિરીકરણ
ରେଜୋନାନ୍ସ ସ୍ଥିର ମଧ୍ୟବର୍ତ୍ତୀ |,રેઝોનન્સ સ્થિર મધ્યવર્તી
"ରେଜୋନାନ୍ସ ଗଠନ, ରିଜୋନାନ୍ସ ଗଠନ |","રેઝોનન્સ સ્ટ્રક્ચર, રેઝોનન્સ સ્ટ્રક્ચર"
ରେଜୋନାନ୍ସ ଟ୍ୟୁବ୍ |,રેઝોનન્સ ટ્યુબ
ରେଜୋନାନ୍ସ ମୋଟେଇ |,પડઘો પહોળાઈ
ରେଜୋନୋମିଟର |,રેઝોનોમીટર
ରେଜୋନାଣ୍ଟ |,પ્રતિધ્વનિ
ରେଜୋନାଣ୍ଟ କୋଟର୍ |,રેઝોનન્ટ કોટર
ରେଜୋନାଣ୍ଟ କୋଟର ମାସର |,રેઝોનન્ટ કોટર મેસર
ରିଜୋନାନ୍ସ ରିଟାର୍ଡେସନ୍ |,રેઝોનન્સ મંદતા
ରେଜୋନାଣ୍ଟ ରେଖା |,પ્રતિધ્વનિ રેખા
ରେଜୋନାଣ୍ଟ ସ୍ତମ୍ଭ |,પડઘો પાડતો સ્તંભ
"ପୁନ on ନିର୍ମାଣ, ପୁନ on ନିର୍ମାଣ","પડઘો પાડવો, પડઘો પાડવો"
ରେଜୋନାନ୍ସ ଚାମ୍ବର |,રેઝોનન્સ ચેમ્બર
"ରେଜୋନାଣ୍ଟ ଆୟନ, ରିଜୋନାଣ୍ଟ ଆୟନ |","રેઝોનન્ટ આયન, રેઝોનન્ટ આયન"
ରେଜୋନାଣ୍ଟ |,પ્રતિધ્વનિ
ଉତ୍ତରଦାତା,પ્રતિવાદી
"ଉତ୍ତର, ପ୍ରତିକ୍ରିୟା, ରିପୋର୍ଟ","જવાબ, પ્રતિભાવ, અહેવાલ"
ପ୍ରତିକ୍ରିୟା ବକ୍ର,પ્રતિભાવ વળાંક
ପ୍ରତିକ୍ରିୟା ଚକ୍ର,પ્રતિભાવ ચક્ર
ପ୍ରତିକ୍ରିୟା ଚିତ୍ର,પ્રતિભાવ ડાયાગ્રામ
ଉତ୍ତର ତ୍ରୁଟି,જવાબ ભૂલ
ପ୍ରତିକ୍ରିୟା କାର୍ଯ୍ୟ,પ્રતિભાવ કાર્ય
ପ୍ରତିକ୍ରିୟା ପଦ୍ଧତି,પ્રતિભાવ પદ્ધતિ
ପ୍ରତିକ୍ରିୟା ଅପରେଟର୍,પ્રતિભાવ ઓપરેટર
ପ୍ରତିକ୍ରିୟା ବିନ୍ଦୁ,પ્રતિભાવ બિંદુ
ପ୍ରତିକ୍ରିୟା ପୃଷ୍ଠା |,પ્રતિભાવ પૃષ્ઠ
ପ୍ରତିକ୍ରିୟା ସମୟ,પ્રતિભાવ સમય
ପ୍ରତିକ୍ରିୟା ସମୟ ବଣ୍ଟନ |,પ્રતિભાવ સમય વિતરણ
ପ୍ରତିକ୍ରିୟା,વળતો જવાબ
ପ୍ରତିକ୍ରିୟାଶୀଳତା |,પ્રતિભાવ
ବିରାମ,વિરામ
ବିଶ୍ରାମ ଶକ୍ତି,આરામ ઊર્જા
ବିଶ୍ରାମ ମାସ,આરામ સમૂહ
ବିଶ୍ରାମ ଘନତା,બાકીની સામૂહિક ઘનતા
ବ୍ରେକ୍ ପଏଣ୍ଟ |,વિરામ બિંદુ
ବିରତି ସ୍ଥିତି,વિરામ સ્થિતિ
ପୁନର୍ବାର ଆରମ୍ଭ କର |,ફરી શરૂ કરો
ଶାନ୍ତ ଫ୍ରିକ୍ୱେନ୍ସି |,શાંત આવર્તન
ସନ୍ତୁଳିତ ମୁହୂର୍ତ୍ତ |,સંતુલિત ક્ષણ
ବ୍ରେକ୍ ପଏଣ୍ଟ |,વિરામ બિંદુ
ବିଶ୍ରାମ ସମ୍ଭାବନା |,આરામની સંભાવના
"ସ୍ୱୀକୃତି, ସ୍ଥାନାନ୍ତର","માન્યતા, સ્થાનાંતરણ"
"ପ୍ରତ୍ୟାହାର ବଳ, ଓଲଟା ଶକ୍ତି |","પાછું ખેંચવાનું બળ, રિવર્સલ ફોર્સ"
ମଧ୍ୟମ,માધ્યમ
ପ୍ରତିବନ୍ଧିତ କ୍ଷେତ୍ର |,પ્રતિબંધિત વિસ્તાર
ସୀମିତ ଜଳୁଥିବା ଶସ୍ୟ |,મર્યાદિત બર્નિંગ અનાજ
"ନିୟନ୍ତ୍ରିତ ହାଲୋନୋମି-ଗୋଷ୍ଠୀ, ନିୟନ୍ତ୍ରିତ ହାଲୋନୋମି |","નિયંત્રિત હેલોનોમી-ગ્રુપ, નિયંત્રિત હેલોનોમી"
ସୀମିତ ଆଭ୍ୟନ୍ତରୀଣ ଘୂର୍ଣ୍ଣନ |,પ્રતિબંધિત આંતરિક પરિભ્રમણ
ସୀମିତ ପରିସର |,પ્રતિબંધિત જગ્યા
ସୀମିତ ଆପେକ୍ଷିକତା |,પ્રતિબંધિત સાપેક્ષતા
"ଅବଶିଷ୍ଟ ରାଇ ପ୍ରତିଫଳନ, ରାଷ୍ଟଷ୍ଟ୍ରାଲ୍ ପ୍ରତିଫଳନ |","શેષ રે પ્રતિબિંબ, Raststrahl પ્રતિબિંબ"
ଅବଶିଷ୍ଟ ତରଙ୍ଗଦ eng ର୍ଘ୍ୟ |,શેષ તરંગલંબાઇ
ଅବଶିଷ୍ଟ ବିମ୍ |,શેષ બીમ
"ଫଳାଫଳ, ଫଳାଫଳ, ଫଳାଫଳ","પરિણામ, પરિણામ, પરિણામ"
ଫଳାଫଳ ଫଳାଫଳ,પરિણામી પરિણામ
ଫଳାଫଳ ବଳ ଯୋଡି |,પરિણામી બળ જોડી
ପରିଣାମ ବିସ୍ଥାପନ,પરિણામે વિસ્થાપન
ଫଳାଫଳ ଶକ୍ତି,પરિણામી બળ
ଫଳାଫଳ ମୁହୂର୍ତ୍ତ,પરિણામી ક્ષણ
ଫଳାଫଳ ଭେକ୍ଟର୍ |,પરિણામ વેક્ટર
ଫଳାଫଳ ଗତି,પરિણામી ઝડપ
"ଧାରକ ପ୍ଲେଟ୍, ଧାରକ ପ୍ଲେଟ୍ |","ધારક પ્લેટ, ધારક પ્લેટ"
ହୋଲ୍-ପିନ୍ |,પકડી રાખો
ବିଳମ୍ବ ଟ୍ରାନ୍ସମିଟର,મોડું ટ્રાન્સમીટર
ଅବସରପ୍ରାପ୍ତ,મંદ
ଅନ୍ଧକାର ଅଞ୍ଚଳ |,ધૂંધળો વિસ્તાર
ଧୀର ପ୍ରବାହ,ધીમો પ્રવાહ
ଧୀର ଗତି,ધીમી ગતિ
ବିଳମ୍ବିତ ସମ୍ଭାବନା |,વિલંબિત સંભવિત
diluent,પાતળું
ବିରୋଧୀ ରାଶିଫଳ,વિરોધ જન્માક્ષર
ହାଲୁକା ଇଲେକ୍ଟ୍ରୋଡ୍ |,મંદ ઇલેક્ટ્રોડ
ହ୍ରାସ କାରକ |,પાતળું પરિબળ
ରିଟାର୍ଡର୍ ଜୋନ୍ |,રિટાર્ડર ઝોન
ରିଟାର୍ଡର୍ ଫିଲ୍ଡ ଓସିଲେଟର |,રીટાર્ડર ફીલ્ડ ઓસીલેટર
ସମ୍ଭାବ୍ୟତା,રિટાર્ડિંગ સંભવિત
ଧରିବା,હોલ્ડિંગ
ସୂଚକାଙ୍କ ଧାରଣ,હોલ્ડિંગ ઇન્ડેક્સ
ଧାରଣ ଅବଧି,હોલ્ડિંગ સમયગાળો
ଚାପ ଧରି,હોલ્ડિંગ દબાણ
ଧାରଣ ଅବଧି,રીટેન્શન સમયગાળો
ଧାରଣ ହାର,રીટેન્શન દર
ଧାରଣ କ୍ଷମତା,હોલ્ડિંગ ક્ષમતા
ସ୍ଥିରତା |,દ્રઢતા
ଧରିବା,હોલ્ડિંગ
