Punjabi,English
"1.ਗ੍ਰਾਫਿਕ ਐਨੀਮੇਸ਼ਨ, 2.ਗ੍ਰਾਫਿਕ ਐਨੀਮੇਸ਼ਨ",graphical animation
ਗ੍ਰਾਫਿਕ ਟ੍ਰਾਂਸਫਰ ਫਾਰਮੈਟ (GIF),graphical interface format (GIF)
"1. ਗ੍ਰਾਫਿਕ ਯੂਜ਼ਰ ਇੰਟਰਫੇਸ (GUI), 2. ਗ੍ਰਾਫਿਕ ਯੂਜ਼ਰ ਇੰਟਰਫੇਸ",graphical user interface (GUI)
"1.ਗ੍ਰਾਫਿਕਸ, 2.ਗ੍ਰਾਫਿਕਸ",graphics
"1.ਗ੍ਰਾਫਿਕਸ ਐਪਲੀਕੇਸ਼ਨ, 2.ਗ੍ਰਾਫਿਕਲ ਐਪਲੀਕੇਸ਼ਨ",graphics application
"1.ਗ੍ਰਾਫਿਕਸ ਕਰਸਰ, 2.ਗ੍ਰਾਫਿਕਲ ਕਰਸਰ",graphics cursor
"1.ਗ੍ਰਾਫਿਕਸ ਮੋਡ, 2.ਗ੍ਰਾਫਿਕ ਮੋਡ",graphics mode
"1.ਗ੍ਰਾਫਿਕਸ ਪੈਕੇਜ, 2.ਗ੍ਰਾਫਿਕਸ ਪੈਕੇਜ",graphics package
"1.ਗਰਾਫਿਕਸ ਸਾਫਟਵੇਅਰ, 2.ਗਰਾਫਿਕਸ ਸਾਫਟਵੇਅਰ",graphics software
"1.ਗਰਾਫਿਕਸ ਸਾਫਟਵੇਅਰ, 2.ਗਰਾਫਿਕਸ ਸਾਫਟਵੇਅਰ",graphics software
"1.ਗਰਾਫਿਕਸ ਸਾਫਟਵੇਅਰ ਪੈਕੇਜ, 2.ਗਰਾਫੀਕਲ ਸਾਫਟਵੇਅਰ ਪੈਕੇਜ",graphics software package
ਸਲੇਟੀ ਸਕੇਲ,gray scale
"1. ਲਾਲਚੀ ਢੰਗ, 2. ਲਾਲਚੀ ਢੰਗ",greedy method
ਅੰਗੂਰ,grep
ਗਰਿੱਡ,grid
ਗਰਿੱਡ ਚਾਰਟ,grid chart
ਗਰਿੱਡ ਗਣਨਾ,grid computing
ਗਰਿੱਡ ਮੋਡਿਊਲੇਸ਼ਨ,grid modulation
ਜ਼ਮੀਨੀ ਲਹਿਰ,ground wave
ਗਰੁੱਪ,group
ਸਮੂਹ ਦਾ ਪਤਾ,group address
ਗਰੁੱਪ ਕੋਡ,group code
ਸਮੂਹ ਸੰਚਾਰ,group communication
ਸਮੂਹ ਸੰਚਾਰ,group communication
"1. ਸਮੂਹ ਪਛਾਣ, 2. ਸਮੂਹ ਪਛਾਣ",group identification
ਗਰੁੱਪ ਦਾ ਨਾਮ,group name
ਗਰੁੱਪਵੇਅਰ,groupware
ਵਾਧਾ,growth
"1.ਰੱਖਿਅਕ, 2.ਗਾਰਡ",guard
ਨਿਰਦੇਸ਼ਿਤ ਮੀਡੀਆ,guided media
ਬੰਦੂਕ,gunzip
ਡੀਕੋਡ,hack
ਡੀਕੋਡਰ,hacker
ਡਿਸੀਫਰਮੈਂਟ ਡਿਕਸ਼ਨਰੀ,hacker's dictionary
ਅੱਧਾ ਜੋੜਨ ਵਾਲਾ,half adder
ਅੱਧਾ ਪੁਲ,half bridge
ਅੱਧਾ ਡੁਪਲੈਕਸ,half duplex
ਅੱਧੀ ਡੁਪਲੈਕਸ ਲਾਈਨ,half duplex line
ਅੱਧਾ ਡੁਪਲੈਕਸ ਮੋਡ,half duplex mode
ਅੱਧੀ ਤੀਬਰਤਾ,half intensity
ਅਰਧ ਰਾਊਟਰ,half router
ਅਰਧ-ਵਿਭਾਗੀ,half subtracter
ਅੱਧਾ ਚਿੱਤਰ,half toning
ਅੱਧਾ ਸ਼ਬਦ,half word
ਹੈਮਿਲਟੋਨੀਅਨ ਚੱਕਰ,hamiltonious cycle
ਹੈਮਿੰਗ ਕੋਡ,hamming code
ਹੱਥ,hand
ਛਾਪੀ ਕਾਪੀ,hand copy
ਹੈਂਡਲਿੰਗ,handle
ਹੈਂਡਲਿੰਗ,handling
ਮੁਅੱਤਲ,hang
ਸੁਹਾਵਣਾ ਜਾਲ,happy net
ਹਾਰਡ ਕਾਪੀ ਜੰਤਰ,hard copy device
"1.ਹਾਰਡ ਡਿਸਕ, 2.ਇਨਫਲੈਕਸੀਬਲ ਡਿਸਕ",hard disk
ਲਚਕਦਾਰ ਡਿਸਕ ਢਹਿ,hard disk crash
ਸਖ਼ਤ ਗਲਤੀ,hard error
ਹਾਰਡਵੇਅਰ ਵਹਾਅ ਕੰਟਰੋਲ,hardware flow control
"1. ਹਾਰਮੋਨਿਕ, 2. ਹਾਰਮੋਨਿਕ",harmonic
"1. ਹਾਰਮੋਨਿਕ ਮਤਲਬ, 2. ਹਾਰਮੋਨਿਕ ਮਤਲਬ",harmonic mean
ਹੈਕਿੰਗ,hash
ਹੈਕਿੰਗ ਚਿੱਤਰ,hash diagram
ਚਿਮਿੰਗ ਟੇਬਲ,hash table
ਹੈਕਿੰਗ ਤਕਨੀਕ,hashing technique
"1.ਸਿਰਲੇਖ, 2.ਐਂਟਰੀ",header
"1. ਸਟੈਕ, 2. ਸਟੈਕ",heap
ਪੁੰਜ ਛਾਂਟੀ,heap sort
ਮਦਦ ਕਰੋ,help
ਮਦਦ ਸਕਰੀਨ,help screen
"1. ਹੈਲਪ ਨੈੱਟਵਰਕ, 2. ਹੈਲਪ ਨੈੱਟਵਰਕ",helpnet
ਹਰਟਜ਼ (ਵਾਰਵਾਰਤਾ/ਵਾਰਵਾਰਤਾ ਦੀ ਇਕਾਈ),hertz
ਸੁਭਾਵਕ,heuristic
ਅਨੁਭਵੀ ਢੰਗ,heuristic method
ਹੈਕਸਾਡੈਸੀਮਲ ਨੰਬਰ,hexadecimal numbers
ਅਸਿੱਧੇ ਲਾਈਨ,hidden line
ਲੜੀਵਾਰ ਡਾਟਾ ਸਟੋਰੇਜ਼,hierarchical data base
ਲੜੀਵਾਰ ਫਾਈਲ ਕਾਰੋਬਾਰ,hierarchical file system
ਲੜੀਵਾਰ ਰੂਪਰੇਖਾ,hierarchical topography
ਉੱਚ ਪੱਧਰੀ ਭਾਸ਼ਾ,high level language
ਉੱਚ ਮੈਮੋਰੀ ਖੇਤਰ,high memory area
ਉੱਚ ਪ੍ਰਦਰਸ਼ਨ,high performance
"1. ਪ੍ਰਾਪਤੀ, 2. ਹਿੱਟ, 3. ਸੰਭਾਵਨਾ",hit
ਹਿੱਟ ਰੇਟ,hit rate
ਹਿੱਟ ਅਨੁਪਾਤ,hit ratio
"1. ਮੋਰੀ, ਵਿੱਥ 2. ਮੋਰੀ",hole
ਘਰ ਦੀ ਡਾਇਰੈਕਟਰੀ,home directory
ਮੁੱਖ ਪੰਨਾ,home page
ਸਮਰੂਪ ਕੋਆਰਡੀਨੇਟਸ,homogeneous coordinate
ਹੌਪ,hop
ਹੌਪ ਗਿਣਤੀ (ਨੈੱਟ ਵਰਕ ਦੇ ਰੂਪ ਵਿੱਚ),hop count
ਸਿੰਗ,horn
ਫੀਡਰ ਕੰਪਿਊਟਰ,host computer
ਫੀਡਰ ਕੰਪਿਊਟਰ,host computer
ਫੀਡਰ ਭਾਸ਼ਾ,host language
"1.ਐਕਟਿਵ ਕੁੰਜੀ, 2.ਗਰਮ ਕੁੰਜੀ",hot key
ਹਾਈਪਰ ਟੈਕਸਟ ਚਿੰਨ੍ਹਿਤ ਭਾਸ਼ਾ (HTML),hyper text markup language (HTML)
ਪਰਿਕਲਪਨਾ,hypothesis
i pod,I pod
ਇੰਪੁੱਟ/ਆਊਟਪੁੱਟ ਬਫਰ,I/O buffer
"1.ਇਨਪੁਟ/ਆਊਟਪੁੱਟ ਗੇਟਵੇ, 2.I/O ਗੇਟਵੇ",I/O port
ਇਨਪੁਟ/ਆਊਟਪੁੱਟ ਯੂਨਿਟ,I/O unit
ਸਪੀਕਰ,identifier
"1. ਪਛਾਣ, 2. ਪਛਾਣ, 3. ਵਿਅਕਤੀਗਤਤਾ, 4. ਪਛਾਣ",identity
ਪ੍ਰਤੀਬਿੰਬ,image
ਪ੍ਰਤੀਬਿੰਬ ਸੂਚਕ,image sensor
ਪ੍ਰਭਾਵ ਪ੍ਰਿੰਟਰ,impact printer
ਰੁਕਾਵਟ,impedence
ਤਜਵੀਜ਼ ਪ੍ਰੋਗਰਾਮ ਭਾਸ਼ਾ,imperative programme language
ਹੁਕਮ ਬਿਆਨ,imperative statement
ਅਸਪਸ਼ਟ ਪਤਾ,implicit address
ਅਸੰਭਵ ਘਟਨਾ,impossible event
ਪੈਸਿਵ ਨੋਡ,inactive node
ਅਸੰਗਤਤਾ,inconsistency
ਵਾਧਾ,increment
ਪੁਆਇੰਟਰ,index
ਸੂਚਕ ਡਾਟਾ ਆਈਟਮ,index data item
ਇੰਡੈਕਸ ਫਾਈਲ,index file
ਸੂਚਕਾਂਕ ਰਜਿਸਟਰ,index register
ਪੁਆਇੰਟਰ ਕ੍ਰਮਵਾਰ,index sequential
ਇੰਡੈਕਸਡ ਪਤਾ,indexed addressing
ਸੂਚੀਬੱਧ ਭਾਸ਼ਾ,indexed language
ਇੰਡੈਕਸਡ ਕ੍ਰਮ ਫਾਈਲ,indexed sequence file
ਇੰਡੈਕਸਡ ਕ੍ਰਮਵਾਰ ਪਹੁੰਚ ਵਿਧੀ (ISAM),indexed sequential sccess method (ISAM)
ਅਸਿੱਧੇ ਸੰਬੋਧਨ,indirect addressing
ਜਾਣਕਾਰੀ ਵਿਗਿਆਨ,Informatics
ਜਾਣਕਾਰੀ,Information
ਜਾਣਕਾਰੀ ਬਿੱਟ,information bit
ਜਾਣਕਾਰੀ ਪ੍ਰਬੰਧਨ,information management
ਸੂਚਨਾ ਪ੍ਰਬੰਧਨ ਸਿਸਟਮ (IMS),information management system (IMS)
ਜਾਣਕਾਰੀ ਪ੍ਰਾਪਤੀ,information retrieval
ਜਾਣਕਾਰੀ ਸਿਸਟਮ,information system
ਸੂਚਨਾ ਤਕਨਾਲੋਜੀ (IT),information technology (IT)
ਬੁਨਿਆਦੀ ਢਾਂਚਾ ਪ੍ਰਬੰਧਨ,infrastructure management
ਵਿਰਾਸਤ,Inheritance
ਅਪ੍ਰਤੱਖ ਗਲਤੀ,inherited error
ਪ੍ਰਾਇਮਰੀ,Initial
ਸ਼ੁਰੂਆਤੀ ਪਤਾ,initial address
ਸ਼ੁਰੂਆਤੀ ਪੜਾਅ,initial state
ਸ਼ੁਰੂਆਤ,Initialization
ਸਿਆਹੀ ਜੈੱਟ ਪ੍ਰਿੰਟਰ,ink jet printer
ਅਣਗਿਣਤ,Innumerable
ਅੰਤ ਨੋਡ ਸਾਰਣੀ,i-node table
ਗੈਰ-ਕਾਰਜਸ਼ੀਲ ਮਿਆਦ,inoperable time
ਨਿਵੇਸ਼ ਬਫਰ ਰਜਿਸਟਰ,input buffer register
ਇਨਪੁਟ ਆਉਟਪੁੱਟ ਪ੍ਰੋਸੈਸਰ (I/O ਪ੍ਰੋਸੈਸਰ),input output processor (I/O processor)
ਨਿਵੇਸ਼ ਇਸ਼ੂ ਰਜਿਸਟਰ (I/O ਰਜਿਸਟਰ),input output register (I/O register)
ਨਿਵੇਸ਼ ਆਉਟਪੁੱਟ ਸਟੇਟਮੈਂਟ (I/O ਸਟੇਟਮੈਂਟ),input output statement (I/O statement)
ਨਿਵੇਸ਼ / ਮੁੱਦਾ (I/O),input/output (I/O)
ਇਨਪੁਟ/ਆਊਟਪੁੱਟ ਬਫਰ (I/O ਬਫਰ),input/output buffer (I/O buffer)
ਇਨਪੁਟ/ਆਊਟਪੁੱਟ ਡਿਵਾਈਸ (I/O ਡਿਵਾਈਸ),input/output device (I/O device)
ਨਿਵੇਸ਼,Insert
ਇੰਟਰਪੋਲੇਸ਼ਨ ਲੜੀਬੱਧ,insertion sort
ਇੰਸਟਾਲੇਸ਼ਨ ਦਾ ਸਮਾਂ,installation time
ਉਦਾਹਰਣ,Instance
ਹਿਦਾਇਤ,Instruction
ਹਦਾਇਤ ਕਾਊਂਟਰ,instruction counter
ਹਦਾਇਤ ਚੱਕਰ,instruction cycle
ਹਦਾਇਤ ਸੈੱਟ,instruction set
ਪੂਰਨ ਅੰਕ ਪ੍ਰੋਗਰਾਮਿੰਗ,integer programming
ਪੂਰਨ ਅੰਕ ਵੇਰੀਏਬਲ,integer variable
ਏਕੀਕ੍ਰਿਤ ਮਾਡਮ,integrated modem
ਏਕੀਕ੍ਰਿਤ ਸੇਵਾਵਾਂ ਡਿਜੀਟਲ ਨੈੱਟਵਰਕ (ISDN),integrated services digital network (ISDN)
ਇਮਾਨਦਾਰੀ,Integrity
ਕੁਸ਼ਲਤਾ ਕੰਟਰੋਲਰ,intelligent controller
ਤਿੱਖਾ ਟਰਮੀਨਲ,intelligent terminal
ਅੰਤ ਬਲਾਕ,inter block
ਅੰਤਰ-ਖੰਡ ਅੰਤਰ,inter block gap
ਸੰਚਾਰ ਸਿਸਟਮ,inter communication system
ਗੱਲਬਾਤ ਕਰਨੀ,Interaction
ਪਰਸਪਰ ਗ੍ਰਾਫ਼,interactive graphics
"1. ਆਪਸੀ ਕੀਬੋਰਡ ਪ੍ਰਿੰਟਰ, 2. ਆਪਸੀ ਕੀਬੋਰਡ ਪ੍ਰਿੰਟਰ",interactive keyboard printer
ਇੰਟਰਐਕਟਿਵ ਸੰਚਾਰ ਸੇਵਾ,intercom service
"1.ਇੰਟਰਫੇਸ, 2.ਇੰਟਰਫੇਸ",Interface
"1. ਵਿਆਖਿਆ, 2. ਵਿਆਖਿਆ",Interleaving
ਵਿਚਕਾਰਲੇ ਬਫਰ,intermediate buffer
ਅੰਦਰੂਨੀ ਭਾਗ,internal block
ਅੰਦਰੂਨੀ ਸੰਚਾਰ,internal communication
ਅੰਦਰੂਨੀ ਖੰਡਨ,internal fragmentation
ਅੰਦਰੂਨੀ ਮੈਮੋਰੀ,internal memory
ਅੰਦਰੂਨੀ ਛਾਂਟੀ,internal sort
ਅੰਦਰੂਨੀ ਘੜੀ,internal timer
ਇੰਟਰਨੈਸ਼ਨਲ ਐਸੋਸੀਏਸ਼ਨ ਫਾਰ ਸਟੈਂਡਰਡਾਈਜ਼ੇਸ਼ਨ (ISO),international organization for standardization (ISO)
ਅੰਤਰਰਾਸ਼ਟਰੀ ਤਕਨੀਕੀ ਸਹਾਇਤਾ ਸੰਸਥਾ,international technical support organization
ਇੰਟਰਨੈੱਟ,Internet
ਇੰਟਰਨੈੱਟ ਇੰਜੀਨੀਅਰਿੰਗ ਵਰਕਿੰਗ ਗਰੁੱਪ (IETF),internet engineering task force (IETF)
ਇੰਟਰਨੈੱਟ ਐਕਸਪਲੋਰਰ,internet explorer
ਇੰਟਰਨੈੱਟ ਦੀ ਖੋਜ,internet hunt
ਇੰਟਰਨੈੱਟ ਮਾਸਿਕ ਰਿਪੋਰਟ,internet monthly report
ਇੰਟਰਨੈਟ ਪੈਕੇਟ ਐਕਸਚੇਂਜ,internet packet exchange
ਇੰਟਰਨੈੱਟ ਪ੍ਰੋਟੋਕੋਲ (IP),internet protocol (IP)
"1.ਇੰਟਰਨੈੱਟ ਮੈਨੂਅਲ, 2.ਇੰਟਰਨੈੱਟ ਪ੍ਰੋਟੋਕੋਲ",internet protocol remove (IP)
ਇੰਟਰਨੈੱਟ ਬ੍ਰੌਡਕਾਸਟ ਡਾਇਲਾਗ (IRC),internet relay chat (IRC)
ਇੰਟਰਨੈੱਟ ਸੇਵਾ ਪ੍ਰਦਾਤਾ,internet service provider
ਇੰਟਰਨੈੱਟ ਸੇਵਾ ਸੂਚੀ,internet services list
ਇੰਟਰਨੈੱਟ ਸਮਾਜ,internet society
"1. ਇੰਟਰਨੈਟ ਡਿਵਾਈਸ, 2. ਡਿਵਾਈਸ",internet tools
ਇੰਟਰਨੈੱਟ ਦੀ ਕਾਰਵਾਈ,internet working
ਇੰਟਰਨੈੱਟ ਦੀ ਕਾਰਵਾਈ,internet working
ਇੰਟਰਪੋਲੇਸ਼ਨ,Interpolation
ਵਿਆਖਿਆ,Interpret
"1. ਦੁਭਾਸ਼ੀਏ, 2. ਵਿਤਕਰਾ ਕਰਨ ਵਾਲਾ, 3. ਮਿਮੋਨਿਕ ਟ੍ਰਾਂਸਫਰ ਕਰਨ ਵਾਲਾ",Interpreter
ਇੰਟਰਪ੍ਰੋਸੈੱਸ ਸੰਚਾਰ,interprocess communication
ਅੰਤਰਯਾਕ,Interrupt
ਰੁਕਾਵਟ ਹੈਂਡਲਰ,interrupt handler
ਵਿਘਨ ਕਵਰ,interrupt mask
ਰੁਕਾਵਟ ਸਿਗਨਲ,interrupt signal
ਰੁਕਾਵਟ ਵੈਕਟਰ,interrupt vector
ਵਿਘਨ,Interruption
ਚੌਰਾਹੇ,Intersect
"1.ਇੰਟਰਨੈੱਟ, 2.ਇੰਟਰਨੈੱਟ",Intranet
ਅਟੱਲ,Invariant
ਵਸਤੂ ਮੁੱਖ ਫਾਇਲ,inventory master file
ਉਲਟ ਮਲਟੀਪਲੈਕਸਰ,inverse multiplexer
ਉਲਟ ਸਕੈਨਿੰਗ,inverse scanning
ਉਲਟਾ ਫਾਇਲ,inverted file
ਉਲਟ ਸੂਚੀ ਫਾਇਲ,inverted list file
ਉਲਟ ਪੰਨਾ ਸਾਰਣੀ,inverted page table
"1. ਇੰਟਰਚੇਂਜਰ, 2. ਪ੍ਰਤੀਕ",Inverter
ਇੰਟਰਨੈੱਟ ਦੀ ਕਾਰਵਾਈ,internet working
ਇੰਟਰਪੋਲੇਸ਼ਨ,Interpolation
ਵਿਆਖਿਆ,Interpret
"1. ਦੁਭਾਸ਼ੀਏ, 2. ਵਿਤਕਰਾ ਕਰਨ ਵਾਲਾ, 3. ਮਿਮੋਨਿਕ ਟ੍ਰਾਂਸਫਰ ਕਰਨ ਵਾਲਾ",Interpreter
ਇੰਟਰਪ੍ਰੋਸੈੱਸ ਸੰਚਾਰ,interprocess communication
ਅੰਤਰਯਾਕ,Interrupt
ਰੁਕਾਵਟ ਹੈਂਡਲਰ,interrupt handler
ਵਿਘਨ ਕਵਰ,interrupt mask
ਰੁਕਾਵਟ ਸਿਗਨਲ,interrupt signal
ਰੁਕਾਵਟ ਵੈਕਟਰ,interrupt vector
ਵਿਘਨ,Interruption
ਚੌਰਾਹੇ,Intersect
"1.ਇੰਟਰਨੈੱਟ, 2.ਇੰਟਰਨੈੱਟ",Intranet
ਅਟੱਲ,Invariant
ਵਸਤੂ ਮੁੱਖ ਫਾਇਲ,inventory master file
ਉਲਟ ਮਲਟੀਪਲੈਕਸਰ,inverse multiplexer
ਉਲਟ ਸਕੈਨਿੰਗ,inverse scanning
ਉਲਟਾ ਫਾਇਲ,inverted file
ਉਲਟ ਸੂਚੀ ਫਾਇਲ,inverted list file
ਉਲਟ ਪੰਨਾ ਸਾਰਣੀ,inverted page table
"1. ਇੰਟਰਚੇਂਜਰ, 2. ਪ੍ਰਤੀਕ",Inverter
ਕਾਰਜ ਪ੍ਰਬੰਧਨ,job management
ਕਾਰਵਾਈ ਅਧਾਰਿਤ ਭਾਸ਼ਾ,job oriented language
ਕੰਮ ਦੀ ਤਰਜੀਹ,job priority
ਨੌਕਰੀ ਦੀ ਸਮਾਂ-ਸਾਰਣੀ,job scheduling
ਕਾਰਜ ਕ੍ਰਮ,job sequencing
ਕੰਮ ਦਾ ਕਾਰਜਕ੍ਰਮ,job table
ਸੰਮਿਲਨ,join (JOIN)
ਜੁਆਇੰਟ ਫੋਟੋਗ੍ਰਾਫੀ ਗਰੁੱਪ (JPG),joint photographic group (jpg)
ਮੈਗਜ਼ੀਨ,Journal
ਖੁਸ਼ੀ ਦੀ ਸੋਟੀ,joy stick
"1. ਮੁਲਾਂਕਣ, 2. ਫੈਸਲਾ",Judgement
ਛਾਲ,Jump
ਛਾਲ ਮਾਰਨ ਦੀ ਹਦਾਇਤ,jump instruction
ਜੰਪਰ,Jumper
"1. ਸੰਗਮ, 2. ਸੰਧੀ, 3. ਸੰਯੁਕਤ",Junction
ਰੱਦੀ,Junk
ਜਾਇਜ਼,Justification
ਕਿਲੋ ਬਾਈਟ,k bytes
Karnoff ਨਕਸ਼ਾ,karnaugh map
karnoff ਤਸਵੀਰ,karnaugh map
KB (ਕਿਲੋਗ੍ਰਾਮ ਬਾਈਟ),KB (Kilo Byte)
"1. ਅਸ਼ਟਿ, 2. ਕਰਨਲ, 3. ਕਰਨਲ",Kernel
ਅੱਠ ਮੋਡ,kernel mode
ਅਨੁਕੂਲਤਾ,Kerning
ਕੁੰਜੀ,Key
ਕੀਬੋਰਡ,key board
"1.ਕੁੰਜੀ ਉਛਾਲ, 2.ਕੁੰਜੀ ਅਸਵੀਕਾਰ",key bounce
ਕੁੰਜੀ ਕਲਿੱਕ,key click
ਕੁੰਜੀ ਕੰਪਰੈਸ਼ਨ,key compression
"1.ਕੁੰਜੀ ਡਿਸਕ, 2.ਕੀ ਡਿਸਕ",key disk
ਕੁੰਜੀ ਇੰਕੋਡਿੰਗ,key encryption
ਮੁੱਖ ਖੇਤਰ,key field
"1.ਕੁੰਜੀ ਫਾਈਲ, 2.ਕੁੰਜੀ ਫਾਈਲ",key file
ਮੁੱਖ ਬਣਤਰ,key frame
ਕੁੰਜੀ ਪ੍ਰਬੰਧਨ,key management
ਕੁੰਜੀ ਪੈਡ,key pad
ਕੁੰਜੀ ਪੈਡ,key pad
ਮੁੱਖ ਵਾਕਾਂਸ਼,key phrase
ਕੁੰਜੀ ਨਬਜ਼,key pulse
ਕੁੰਜੀ puncher,key punch
ਕੁੰਜੀ ਲੜੀਬੱਧ,key sorting
"1.ਕੁੰਜੀ ਸਟ੍ਰੋਕ, 2.ਕੀ ਸਟ੍ਰੋਕ, 3.ਕੀ ਦਬਾਅ",key stroke
ਪਤਾ ਟ੍ਰਾਂਸਫਰ ਕੁੰਜੀ,key to address transformation
"1. ਡਿਸਕ ਕੁੰਜੀ, 2. ਡਿਸਕ ਕੁੰਜੀ",key to disk
ਫਲਾਪੀ ਕੁੰਜੀ,key to floppy
ਟੇਪ ਕੁੰਜੀ,key to tape
ਮੁੱਖ ਸ਼ਬਦ,key word
"1.ਲੱਤੀ, 2.ਥੰਪ",Kick
ਝੌਂਪੜੀ,Kill
ਕਿਲੋ ਬਿੱਟ,Kilobit
ਗੰਢ,Knots
ਗਿਆਨ ਅਧਾਰਤ ਜਾਣਕਾਰੀ ਸੇਵਾਵਾਂ,knowledge based information services
ਗਿਆਨ ਦੀ ਖੋਜ,knowledge discovery
ਗਿਆਨ ਖੋਜ ਡੇਟਾਬੇਸ,knowledge discovery database (KDD)
ਗਿਆਨ ਇੰਜੀਨੀਅਰਿੰਗ,knowledge engineering
ਗਿਆਨ ਪ੍ਰਬੰਧਨ,knowledge management
ਗਿਆਨ ਕਰਮਚਾਰੀ,knowledge worker
ਲੈਨ ਅਡਾਪਟਰ,Lan adapter
"1.LAN ਸਰਵਰ, 2.LAN ਸਰਵਰ",Lan server
LAN ਕੰਮ ਵਾਲੀ ਥਾਂ,LAN workplace
ਖਿਤਿਜੀ ਤਸਵੀਰ,Landscape
"1. ਹਰੀਜੱਟਲ ਚਿੱਤਰ, 2. ਲੈਂਡਸਕੇਪ",Landscape
ਭਾਸ਼ਾ,Language
ਭਾਸ਼ਾ ਸਿੱਖਿਅਕ,language interpreter
ਭਾਸ਼ਾ ਪ੍ਰੋਸੈਸਰ,language processor
"1.Language Transferr, 2.Language Translator",language translator
ਲੈਪਟਾਪ,Laptop
ਵਿਆਪਕ ਏਕੀਕਰਣ (LSI),large scale integration (lsi)
ਪੁੰਜ ਏਕੀਕਰਣ (LSI),large scale integration (LSI)
ਲੇਜ਼ਰ,Laser
ਲੇਜ਼ਰ ਪ੍ਰਿੰਟਰ,laser printer
ਆਖਰੀ ਇਨਪੁਟ ਪਹਿਲਾ ਅੰਕ (LIFO),last in first out (LIFO)
ਪਰਤ,Layer
"ਖਾਕਾ, ਖਾਕਾ",Layout
"1. ਪੱਤੇ, 2. ਪੱਤੇ, 3. ਪੱਤਰ",Leaf
ਪੱਤਾ ਨੋਡ,leaf node
ਪੱਤਾ ਸਪਾਟ,leaf site
ਲੀਜ਼,Lease
"1.ਲੀਜ਼ ਚੈਨਲ, 2.ਲੀਜ਼ ਸਿਸਟਮ",leased channel
"1.ਲਾਈਨ, 2.ਲੀਸ਼ ਲਾਈਨ",leased line
ਘੱਟੋ-ਘੱਟ ਅਰਥਪੂਰਨ ਬਿੱਟ shell.sb),least significant bit (lsb)
ਘੱਟੋ-ਘੱਟ ਮਹੱਤਵਪੂਰਨ ਸਕੋਰ,least significant digit
"1. ਵਿਰਾਸਤੀ ਪ੍ਰਣਾਲੀ, 2. ਵਿਰਾਸਤੀ ਪ੍ਰਣਾਲੀ",legacy system
"1. ਲੇਮਾ, 2. ਪ੍ਰਮੇਯ",Lemma
ਅੱਖਰ ਗੁਣਵੱਤਾ (LQ),letter quality (LQ)
ਸ਼ਬਦਾਵਲੀ,Lexeme
ਕੋਸ਼ ਵਿਗਿਆਨ,Lexicography
"1.ਆਰਕਾਈਵ, 2.ਲਾਇਬ੍ਰੇਰੀ",Library
"1.ਲਾਇਬ੍ਰੇਰੀ ਪ੍ਰੋਗਰਾਮ, 2.ਆਰਕਾਈਵ ਪ੍ਰੋਗਰਾਮਿੰਗ",library program
ਲਾਇਬ੍ਰੇਰੀ ਡਾਇਰੈਕਟਰੀ,library sub-routine
"1. ਲਾਇਸੈਂਸ ਇਕਰਾਰਨਾਮਾ, 2. ਲਾਇਸੈਂਸ ਇਕਰਾਰਨਾਮਾ",licence agrement
ਲਾਈਟ ਐਮੀਟਿੰਗ ਡਾਇਡਸ (LEDs),light emitter diode (LED)
ਹਲਕਾ ਬੰਦੂਕ,light gun
ਹਲਕਾ ਕਲਮ,light pen
ਰੇਖਿਕ ਅਡਾਪਟਰ,line adapter
ਲਾਈਨ ਸੰਪਾਦਨ,line editing
"1.ਲਾਈਨ ਪ੍ਰਿੰਟਰ, 2.ਲਾਈਨ ਪ੍ਰਿੰਟਰ",line printer
"1.ਰੇਖਿਕ, 2.ਰੇਖਿਕ",Linear
ਲਾਈਨਾਂ ਪ੍ਰਤੀ ਮਿੰਟ (LPM),lines per minute (LPM)
"1. ਲਿੰਕ, ਲਿੰਕ, 2. ਚੇਨ, 3. ਬਾਂਡ",Link
ਜੰਜੀਰੀ ਸੂਚੀ,linked list
ਲੀਨਕਸ,LINUX
"1.ਤਰਲ ਕ੍ਰਿਸਟਲ ਡਿਸਪਲੇ, 2.ਲਿਕਵਿਡ ਕ੍ਰਿਸਟਲ ਡਿਸਪਲੇ (LCD)",liquid crystal display (LCD)
ਸੂਚੀ ਦੀ ਕਾਰਵਾਈ,list processing
"1. ਅੱਖਰ, 2. ਸ਼ਾਬਦਿਕ",Literal
"1. ਕਿਰਿਆਸ਼ੀਲ, 2. ਜੀਵਤ, 3. ਬਿਜਲੀ, 4. ਚਲਦਾ",Live
ਲਾਈਵ ਗੰਢ,live node
"1. ਲੋਡ, 2. ਲੋਡ",Load
"1.ਲੋਡ ਮੋਡਿਊਲ, 2.ਲੋਡ ਮੋਡਿਊਲੇਟਰ",load module
"1.ਸਥਾਨਕ, 2.ਸਥਾਨਕ",Local
ਸਥਾਨਕ ਪਹੁੰਚ,local access
ਲੋਕਲ ਏਰੀਆ ਨੈੱਟਵਰਕ (LAN),local area network (Lan)
ਸਥਾਨਕ ਸਪੱਸ਼ਟਤਾ,local definition
"1. ਸਥਾਨਕ ਨੈੱਟਵਰਕ, 2. ਸਥਾਨਕ ਕੇਂਦਰ 3. ਸਥਾਨਕ ਮੁਦਰਾ",local exchange
ਸਥਾਨਕ ਮੈਮੋਰੀ,local memory
