Odiya,Kannada
ସେମିଷ୍ଟାର,ಕೂಟ
ଅର୍ଦ୍ଧ-ସ୍ୱୟଂଶାସିତ |,ಅರೆ ಸ್ವಂತ
ସେମିନାର,ವೀಲ
ଅର୍ଦ୍ଧ-କୁଶଳୀ ଶ୍ରମ |,ಅರೆಮಾಪಕ
ସିନେଟ,ಸೇನಾಧಿಕಾರಿ
ପ୍ରେରକ,ಕಳುಹಿಸುವವರು
ସିନିୟର,ಹಿರಿಯ
ସିନିୟର ପ୍ରଶାସନିକ ଗ୍ରେଡ୍ |,ಹಿರಿಯ ಆಡಳಿತ ದರ್ಜೆ
ବରିଷ୍ଠ ଗ୍ରେଡ୍,ಹಿರಿಯ ದರ್ಜೆಯ
ବରିଷ୍ଠତା,ಹಿಂಡುವಿಕೆ
ସିନିୟରତା-କମ-ଫିଟନେସ୍ |,ಹಿಂದು ಕುಸಿತ
ବରିଷ୍ଠତା-କମ-ମେରିଟ୍ |,ಹಿತ್ತಲಾದ
ବରିଷ୍ଠୁରୀଟି ସିଷ୍ଟମ,ಹಿರಿಯತೆ
ବରିଷ୍ଠ ପ୍ରବନ୍ଧନ,ಹಿರಿಯ ನಿರ್ವಹಣೆ
ଧରକ,ಹಿರಿಯಸಮ್ಮತ
ସିନିୟର ସ୍କେଲ,ಹಿರಿಯ ಮಟ್ಟ
ସିନିୟର ଟାଇମ୍ସଲେଲ୍ |,ಹಿರಿಯ ಕಾಲಮಾನ
ସମ୍ବେଦନଶୀଳତା |,ಸಂವೇದನೆ
ସମ୍ବେଦନଶୀଳ |,ಸ ೦ ಭವಿಸುವ
ବାକ୍ୟ,ಶಿಕ್ಷೆ
ପୃଥକ ପରିବାର,ಪ್ರತ್ಯೇಕ ಕುಟುಂಬ
ପୃଥକତା,ಬೇರ್ಪಡಿಸುವಿಕೆ
କ୍ରମ |,ಅನುಕ್ರಮ
କ୍ରମିକ ତାଲିକା |,ಸರಣಿ ಪಟ್ಟಿ
କ୍ରମିକ ନଂବର,ಕ್ರಮ ಸಂಖ್ಯೆ
କ୍ରମ,ಸರಣಿ
ଗମ୍ଭୀର,ಗಂಭೀರ
ଚାକର,ಸೇವಕ
ସେବା କର |,ಸೇವಿಸು
ସେବା,ಸೇವಕ
ସେବା ଯୋଗ୍ୟ |,ಸೇವೆಮಾಡುವ
ସେବା ବହି,ಸೇವಾ ಪುಸ್ತಕ
ସେବା ସର୍ତ୍ତ,ಸೇವಾ ಪರಿಸ್ಥಿತಿಗಳು
ସେବା ଚୁକ୍ତିନାମା |,ಸೇವಾ ಒಪ್ಪಂದ
ସମନ୍ୱୟ ସେବା |,ಸಮನ್ಸ್ ಸೇವೆ
ସେବା ଡାକ ଷ୍ଟାମ୍ପ୍ |,ಸೇವಾ ಅಂಚೆ ಚೀಟಿ
ସେବା ରେକର୍ଡ,ಸೇವಾ ದಾಖಲೆ
ସେବା ରୋଲ୍ |,ಸೇವಾ ರೋಲ್
ସେବା ନିୟମ,ಸೇವಾ ನಿಯಮಗಳು
ସେବା ଯାଞ୍ଚ,ಸೇವಾ ಪರಿಶೀಲನೆ
ଅଧିବେଶନ,ಅಧಿವೇಶನ
ସଂସଦର ଅଧିବେଶନ |,ಸಂಸತ್ತಿನ ಅಧಿವೇಶನ
ସେଟ୍ କରନ୍ତୁ |,ನಿಗದಿ
ଅଲଗା ସେଟ୍ କରନ୍ତୁ |,ಪಕ್ಕಕ್ಕೆ ಇರಿಸಿ
ସମାଧାନ,ನೆಲೆಸುವುದು
ସେଟଅପ୍,ಸ್ಥಾಪನೆ
ବହୁତ୍,ಧ್ವಂಸವಾಗಿ
ରୀତିନୀତିର ଏକକ |,ಸಾಪೇಕ್ಷತೆಗಳ ಬೇರ್ಪಡಿಕೆ
ଭୟଙ୍କର କାର୍ଯ୍ୟ,ತೀವ್ರ ಕ್ರಿಯೆ
ଜଳ ନିଷ୍କାସନ,ಚರಂಡಿ
ସେକ୍ସ,ಲಿಂಗ
ଯ sex ନ ଭେଦଭାବ |,ಲೈಂಗಿಕ ತಾರತಮ್ಯ
ଅଂଶୀଦାର କରନ୍ତୁ |,ಹಂಚು
ଧାରକ ଅଂଶୀଦାର କରନ୍ତୁ |,ಷೇರುದಾರ
ଅଂଶୀଦାର,ಹಂಚುವುದು
ଶିଫ୍ଟ,ಸ್ಥಳಾಂತರ
ସ୍ଥାନାନ୍ତର,ವರ್ಗಾವಣೆಯ
SHIFT ସିଷ୍ଟମ୍ |,ಶಿಫ್ಟ್ ವ್ಯವಸ್ಥೆ
ସ୍ଥାନାନ୍ତର ସ୍ଥାନାନ୍ତର |,ಶಿಫ್ಟ್ ವರ್ಗಾವಣೆ
ଅଭାବ |,ಕೊರತೆ
ଶର୍ଥଶକାରୀ,ಕೊರತೆ
ଶର୍ଥଶକାରୀ,ಸಂಕ್ಷಿಪ್ತ
ସଂକ୍ଷିପ୍ତ ଛୁଟି,ಸಣ್ಣ ರಜೆ
ସର୍ଟଲିଷ୍ଟ,ಸಣ್ಣಪತಿವಾದಿ
ସଂକ୍ଷିପ୍ତ ବିଜ୍ଞପ୍ତି |,ಸಣ್ಣ ಸೂಚನೆ
ଛୋଟ କର୍ମଚାରୀ,ಸಣ್ಣ ಸಿಬ್ಬಂದಿ
ସ୍ୱଳ୍ପ ମିଆଦି,ಅಲ್ಪಾವಧಿಯ
ସ୍ୱଳ୍ପକାଳୀନ-ପାଠ୍ୟକ୍ରମ,ಅಲ್ಪಾವಧಿಯ ಕೋರ್ಸ್
ସଂକ୍ଷିପ୍ତ ଆଖ୍ୟା |,ಸಣ್ಣ ಶೀರ್ಷಿಕೆ
କାରଣ ନୋଟିସ୍ ଦେଖାନ୍ତୁ |,ಕಾರಣ ಸೂಚನೆ ತೋರಿಸಿ
ବନ୍ଦ କର,ಮುಚ್ಚಲಾಯಿತು
ଅସୁସ୍ଥ ଶିଳ୍ପ,ರೋಗಿಯ ಕೈಗಾರಿಕೆ
ଅସୁସ୍ଥ ଛୁଟି,ಅನಾರೋಗ್ಯ ರಜೆ
ଅସୁସ୍ଥତା ଲାଭ,ಅನಾರೋಗ್ಯದ ಲಾಭ
ଅସୁସ୍ଥ ରିପୋର୍ଟ,ರೋಗಪೀಡಿತ
ଚିହ୍ନ,ಚಿಹ್ನೆ
ଦସ୍ତଖତ,ಸಹಿ
ଦସ୍ତଖତ ଅଭିଯାନ |,ಸಹಿ ಅಭಿಯಾನ
ଦସ୍ତଖତ ପ୍ୟାଡ୍ |,ಸಹಿ ಪ್ಯಾಡ್
ଉଲ୍ଲେଖନୀୟ |,ಮಹತ್ವದ
ସଙ୍କେତ ଦିଅ,ಸೂಚಿಸು
ସମାନ,ಒಂದೇ ರೀತಿಯ
ସରଳ ସୁଧ,ಸರಳ ಆಸಕ್ತಿ
ଏକକାଳୀନ,ಏಕಕಾಲದಲ್ಲಿ
ଏକାସାଙ୍ଗରେ |,ಏಕಕಾಲದಲ್ಲಿ
ଆନ୍ତରିକ,ಪ್ರಾಮಾಣಿಕ
ସିନ୍ ମର |,ಸೈನ್ ಡೈ
ସାଇନ କଟା ଅଣ |,ಸೈನ್ ಕ್ವಾ ನಾನ್
ଏକକ ଏଣ୍ଟ୍ରି ସିଷ୍ଟମ୍ |,ಏಕ ಪ್ರವೇಶ ವ್ಯವಸ್ಥೆ
ଏକକ ଭଡା,ಒಂದೇ ಶುಲ್ಕ
ଏକକ ଫାଇଲ୍ ସିଷ୍ଟମ୍ |,ಒಂದೇ ಫೈಲ್ ವ್ಯವಸ್ಥೆ
ସାର୍,ಶ್ರೀಮಾನ್
ସାଇଟ୍ |,ಸ್ಥಳ
ସାଇଟ୍ ଯୋଜନା |,ಸೈಟ್ ಯೋಜನೆ
ବସିବା ସଦସ୍ୟ |,ಕುಳಿತ ಸದಸ್ಯ
ପରିସ୍ଥିତି,ಸನ್ನಿವೇಶ
ପରିସ୍ଥିତି ଖାଲି ଅଛି |,ಸಂದರ್ಭಗಳು ಖಾಲಿಯಾಗಿವೆ
ପରିସ୍ଥିତି ଚାହୁଁଥିଲା |,ಸಂದರ್ಭಗಳು ಬಯಸಿದ್ದವು
କଙ୍କାଳ କର୍ମଚାରୀ,ಅಸ್ಥಿಪಂಜರ ಸಿಬ್ಬಂದಿ
କୁଶଳୀ ଶ୍ରମିକ |,ನುರಿತ ಕಾರ್ಮಿಕ
ଅଳସୁଆ,ನಿಧಾನ
ଅଳସୁଆ season ତୁ,ಸಡಿಲ ಕಾಲ
ନିନ୍ଦା,ಚಂದಾದ
ଧାରୀ ଶ୍ରେଣୀ,ಸ್ಲೀಪರ್ ವರ್ಗ
ସ୍ଲାଇଡିଂ ସ୍କେଲ |,ಜಾರುವ ಪ್ರಮಾಣ
ସ୍ଲିପ୍,ಜಾರಿಬೀಳಿಸು
ଧିମେଇ ଜାଅ,ನಿಧಾನ
ବସ୍ତି,ಕೊಳೆಗೇರಿ
Ump ୁଲା |,ಕುಸಿತ
ଛୋଟ ସଞ୍ଚୟ ପାଣ୍ଠି |,ಸಣ್ಣ ಉಳಿತಾಯ ನಿಧಿ
ଛୋଟ ମାଷ୍ଟର ଏଣ୍ଟରପ୍ରାଇଜ୍ |,ಸಣ್ಣ ಪ್ರಮಾಣದ ಉದ್ಯಮ
ଛୋଟ ସ୍କେଲ୍ ଇଣ୍ଡଷ୍ଟ୍ରି |,ಸಣ್ಣ ಪ್ರಮಾಣದ ಉದ್ಯಮ
ଚତୁରତା,ಚಂಚಲತೆ
ଚିକ୍କଣ |,ನಯವಾದ
ସ୍ନାପ୍ ଇନ୍ସପେକ୍ସନ୍ |,ಸ್ನ್ಯಾಪ್ ತಪಾಸಣೆ
ସ୍ନାପ୍ ଷ୍ଟ୍ରାଇକ୍ |,ಸ್ನ್ಯಾಪ್ ಸ್ಟ್ರೈಕ್
ସାମାଜିକ ସୁରକ୍ଷା,ಸಾಮಾಜಿಕ ಭದ್ರತೆ
ସାମାଜିକ କଲ୍ୟାଣ |,ಸಮಾಜ ಕಲ್ಯಾಣ
ସଫ୍ଟୱେର୍,ಸಾಫ್ಟ್ವೇರ್
ପ୍ରବାସ,ಸಮಯಾಂತರ
ଏକମାତ୍ର,ತಳ
ସୋୱେନ ଏଜେନ୍ସି,ಏಕೈಕ ಸಂಸ್ಥೆ
ସ୍ଥଗିତ,ಗಂಭೀರ
ଏକୀକରଣ ନିଶ୍ଚିତକରଣ |,ಗಂಭೀರ ದೃ ir ೀಕರಣ
ଅଭିଳାଷୀ,ಅಸಭ್ಯತೆ
ସଦୃଶ,ಗಂಭೀರವಾಗಿ ಹಸು
ସ୍ଥାୟୀ ଭାବରେ,ಗಂಭೀರವಾಗಿ
ଏକମାତ୍ର ମାଲିକ,ಏಕೈಕ ಮಾಲೀಕ
THILIT |,ಕೋರಿಕೆ ಮಾಡು
ଏକତା |,ಒಗ್ಗಟ್ಟು
ଏକାକୀ,ಒಗ್ಗಟ್ಟು
ଏକାକୀ ମାମଲା |,ಏಕಾಂತ ಪ್ರಕರಣ
ସମାଧାନ,ಪರಿಹಾರ
ସମାଧାନ,ಪರಿಹರಿಸು
ସର୍ଟିଂ,ವಿಂಗಡಣೆ
ଉପକରଣ ସର୍ଟ କରିବା |,ವಿಂಗಡಣೆ ಉಪಕರಣ
ଉତ୍ସ,ಮೂಲ
ଆୟର ଉତ୍ସ |,ಆದಾಯದ ಮೂಲ
ସ୍ମରଣିକା,ಸ್ಮಾರಕ
ସାର୍ବଭ,ಸಾರ್ವಭೌಮ
ସାର୍ବଭ .ମ,ಸಾರ್ವಭೌಮತ್ವ
ସ୍ଥାନ,ಸ್ಥಳ
ବ୍ୟବଧାନ,ಅಂತರ
Spade କାର୍ଯ୍ୟ,ಸ್ಪೇಡ್ ಕೆಲಸ
ଖୁଚୁରା,ಬಿಡಿ
ଖାଲି କପି |,ಬಿಡಿಪೂಲಿ
ଖାଲି ସମୟ,ಬಿಡುವಿನ ಸಮಯ
ବକ୍ତା,ಸ್ಪೀಕರ್
ବିଶେଷ,ವಿಶೇಷವಾದ
ବିଶେଷ ଦକ୍ଷତା ପରୀକ୍ଷା |,ವಿಶೇಷ ಸಾಮರ್ಥ್ಯ ಪರೀಕ್ಷೆ
ବିଶେଷ ଭତ୍ତା,ವಿಶೇಷ ಭತ್ಯೆ
ବିଶେଷ କୋଷ,ವಿಶೇಷ ಕೋಶ
ବିଶେଷ ପ୍ରଶଂସା,ವಿಶೇಷ ಮೆಚ್ಚುಗೆ
ବିଶେଷ କ୍ଷତିପୂରଣ ଭତ୍ତା |,ವಿಶೇಷ ಪರಿಹಾರ ಭತ್ಯೆ
ସ୍ୱତନ୍ତ୍ର ଡ୍ରାଇଭ୍ |,ವಿಶೇಷ ಚಾಲಕ
ବିଶେଷ ଅନୁଦାନ,ವಿಶೇಷ ಅನುದಾನ
ବିଶେଷଜ୍ଞ |,ತಜ್ಞ
ବିଶେଷକରଣ,ವಿಶೇಷತೆ
ବିଶେଷ ଦୂତ |,ವಿಶೇಷ ಮೆಸೆಂಜರ್
ବିଶେଷ ଦରମା,ವಿಶೇಷ ವೇತನ
ATTERNY ର ବିଶେଷ ଶକ୍ତି |,ವಕೀಲರ ವಿಶೇಷ ಶಕ್ತಿ
ବିଶେଷ ସୁରକ୍ଷା ଗୋଷ୍ଠୀ |,ವಿಶೇಷ ಸಂರಕ್ಷಣಾ ಗುಂಪು
ନିର୍ଦ୍ଦିଷ୍ଟ,ನಿರ್ದಿಷ್ಟವಾದ
ନିର୍ଦ୍ଦିଷ୍ଟକରଣ,ನಿರ್ದಿಷ್ಟತೆ
ନିର୍ଦ୍ଦିଷ୍ଟ ଅସ୍ୱୀକାର |,ನಿರ್ದಿಷ್ಟ ನಿರಾಕರಣೆ
ନିର୍ଦ୍ଦିଷ୍ଟ କାରଣ |,ನಿರ್ದಿಷ್ಟ ಕಾರಣ
ନମୁନା ଦସ୍ତଖତ |,ಮಾದರಿಯ ಸಹಿ
ଅନୁମାନ,Specಹನ
ଭାଷଣ,ಮಾತು
ଗତି,ವೇಗ
ସ୍ପିଡ୍ ବ୍ରେକର୍ |,ವೇಗ ಮುರಿಯುವವನು
ଗତି ସୀମା,ವೇಗದ ಮಿತಿ
ଗତି ପୋଷ୍ଟ,ವೇಗದ ಪೋಸ್ಟ್
ଶୀଘ୍ର କାର୍ଯ୍ୟ,ವೇಗವಾದ ಕ್ರಿಯೆ
କ୍ଷେତ୍ର,ಗೋಳ
ସ୍ପିରାଲ୍ ବାନ୍ଧିବା |,ಸುರುಳಿ ಬಂಧನ
ବିଭାଜନ କର୍ତ୍ତବ୍ୟ,ವಿಭಜಿತ ಕರ್ತವ್ಯ
ମୁଖମାସମ୍ୟାନ୍ (= ବ୍ୟକ୍ତିଙ୍କୁ କହିଥିଲେ),ವಕ್ತಾರ (= ಕಡ್ಡಿಗಳ ವ್ಯಕ್ತಿ)
ପ୍ରଯୋଜକ,ಪ್ರಾಯೋಜಕ
ପ୍ରାୟୋଜକ,ಪ್ರಾಯೋಜಕತ್ವ
ସ୍ପଟ୍ ଇନ୍ସପେକ୍ଟର |,ಸ್ಪಾಟ್ ಪರಿಶೀಲನೆ
ସ୍ପଟ୍ ଦେୟ,ಸ್ಥಳಾವಕಾಶ
ପତି,ಸಂಗಾತಿಯ
ସ୍କ୍ବାଡ୍,ತಂಡ
ସ୍ଥିରତା,ಸ್ಥಿರತೆ
କର୍ମଚାରୀ,ಸಿಬ್ಬಂದಿ
କର୍ମଚାରୀ ଆସୋସିଏସନ |,ಸಿಬ್ಬಂದಿ ಸಂಘ
କର୍ମଚାରୀ ଯାଞ୍ଚ ଏକକ |,ಸಿಬ್ಬಂದಿ ತಪಾಸಣೆ ಘಟಕ
କର୍ମଚାରୀ କ୍ୱାର୍ଟର |,ಸಿಬ್ಬಂದಿ ಕಾಲುಭಾಗ
କର୍ମଚାରୀ କୋଠରୀ |,ಸಿಬ್ಬಂದಿ ಕೊಠಡಿ
କର୍ମଚାରୀ କଲ୍ୟାଣ ପାଣ୍ଠି |,ಸಿಬ್ಬಂದಿ ಕಲ್ಯಾಣ ನಿಧಿ
ପର୍ଯ୍ୟାୟ,ರಂಗ
ସ୍ଥଗନ,ನಿಶ್ಚಲತೆ
ବାଡ଼ି,ಕ ೦ ದೆ
ମୋହର,ಅಂಚೆಚೀಟ
ଷ୍ଟାମ୍ପ ଡ୍ୟୁଟି |,ಅಂಚೆಚೀಟಿ ಕರ್ತವ್ಯ
ଷ୍ଟାମ୍ପଡ୍ ଏନଭଲପ୍ |,ಸ್ಟ್ಯಾಂಪ್ ಮಾಡಿದ ಹೊದಿಕೆ
ଷ୍ଟାମ୍ପଡ୍ ପ୍ୟାଡ୍ |,ಅಂಚೆಚೀಟಿ ಹುಳು
ଷ୍ଟାମ୍ପ କାଗଜ |,ಅಂಚೆಚೀಟಿ ಕಾಗದ
ଛିଡା ହୁଅ |,ನಿಂತುರು
ମାନକ,ಮಾನದಂಡ
ମାନକ ଚୁକ୍ତି |,ಪ್ರಮಾಣಿತ ಒಪ್ಪಂದ
ଷ୍ଟାଣ୍ଡାର୍ଡ ରିହାତି |,ಪ್ರಮಾಣಿತ ಕಡಿತ
ମାନକ ଫର୍ମାଟ,ಪ್ರಮಾಣಿತ ಸ್ವರೂಪ
ମାନକ,ಪ್ರಮಾಣೀಕರಣ
ମାନକ ମ୍ୟାନ୍-ଘଣ୍ଟା |,ಸ್ಟ್ಯಾಂಡರ್ಡ್ ಮ್ಯಾನ್-ಗಂಟೆಗಳ
ଜୀବନ୍ତ ବାସସ୍ଥାନ,ಜೀವನ ಮಟ್ಟ
ମାନକ କାର୍ଯ୍ୟଦକ୍ଷତା |,ಪ್ರಮಾಣಿತ ಕಾರ್ಯಕ್ಷಮತೆ
ମାନକ ହାର,ಪ್ರಮಾಣಿತ ದರ
ଷ୍ଟାଣ୍ଡବାଇ ବ୍ୟବସ୍ଥା |,ಸ್ಟ್ಯಾಂಡ್‌ಬೈ ವ್ಯವಸ್ಥೆ
ଠିଆ ହେବା,ನಿಂತ
ଛିଡା କମିଶନ |,ನಿಲುವಿನ ಆಯೋಗ
ଷ୍ଟାଣ୍ଡିଂ କମିଟି |,ಸ್ಥಾಯಿ ಸಮಿತಿ
ଠିଆ ହୋଇଥିବା କ୍ରମ |,ಜಾರಿಯಲ್ಲಿರುವ ಆದೇಶ
ଛିଡା ହୋଇଛି |,ಸ್ಥಗಿತ
ଆକଳନ,ನಟಿಸಿದ
ଶବ୍ଦର ପ୍ରଶ୍ନ,ನಟಿಸಿದ ಪ್ರಶ್ನೆ
ପ୍ରାରମ୍ଭିକ,ತಾರೀಕು
ଦରମା ଆରମ୍ଭ କରିବା |,ಪ್ರಾರಂಭಿಕ ಸಂಬಳ
ରାଜ୍ୟ,ರಾಜ್ಯ
ଷ୍ଟେଟ୍ ବ୍ୟାଙ୍କକେଟ୍ |,ರಾಜ್ಯ qu ೇದಕ
ରାଜ୍ୟ ସରକାର,ರಾಜ್ಯ ಸರ್ಕಾರ
ଷ୍ଟେଟ୍ ଅତିଥି |,ರಾಜ್ಯದ ಅತಿಥಿ
ସ୍ଥିତି ତାଲିକା,ರಾಜ್ಯದ ಪಟ್ಟಿ
ଅସ୍ଥିରତା,ಸ್ಥಗಿತ
ଷ୍ଟେଟମେଣ୍ଟ,ಹೇಳಿಕೆ
ଖାତାର ବିବୃତ୍ତି,ಖಾತೆಯ ವಿವರ
ତଥ୍ୟଗୁଡିକର ବିବୃତ୍ତି |,ಸಂಗತಿಗಳ ಹೇಳಿಕೆ
ସ୍ୱାସ୍ଥ୍ୟର ଅବସ୍ଥା,ಆರೋಗ್ಯದ ಸ್ಥಿತಿ
ରାଜ୍ୟଦାତା |,ರಾಜಕಾರದ
ପରିସଂଖ୍ୟାନ,ಸ್ಥಿರವಾದ
ଷ୍ଟେସନ |,ನಿಲ್ದಾಣ
ସ୍ଥିର ଷ୍ଟକ୍ |,ಸ್ಥಾಯಿ -ಸ್ಟಾಕ್
ଷ୍ଟେସନାରୀ,ಲೇಖನ ಸಾಮಗ್ರಿ
ଷ୍ଟେସନ ଛୁଟି,ನಿಲುಗಡೆ
ପରିସଂଖ୍ୟାନ,ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ
ପରିସଂଖ୍ୟାନ ତଥ୍ୟ |,ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ದತ್ತ
ପରିସଂଖ୍ୟାନ,ಅಂಕಿಅಂಶಗಳ
ସ୍ଥିତି,ಸ್ಥಾನಮಾನ
ଯଥାସ୍ଥିତି,ಯಥಾಸ್ಥಿತಿ
ସ୍ଥିତି ରିପୋର୍ଟ,ಸ್ಥಿತಿ ವರದಿ
ସ୍ଥିତି ପ୍ରତୀକ |,ಸ್ಥಿತಿ ಚಿಹ್ನೆ
ସ୍ଥ,ಶಾಸನ
ନିୟମ,ಶಾಸನಬದ್ಧ
ବିଧିଗତ ଶରୀର,ಶಾಸನಬದ್ಧ ದೇಹ
ବିପୁଟ ଛୁଟି,ಶಾಸನಬದ್ಧ ರಜಾದಿನ
ବିପୁଟ ଅଧିକାର |,ಶಾಸನಬದ್ಧ ಹಕ್ಕುಗಳು
ରୁହ |,ತಡೆ
Ssd,ಎಸ್‌ಟಿಡಿ
ସ୍ଥିର ଅଭିବୃଦ୍ଧି |,ಸ್ಥಿರ ಬೆಳವಣಿಗೆ
ଖାଲ ବୃଦ୍ଧି,ತೀವ್ರ ಹೆಚ್ಚಳ
ଷ୍ଟିଅରିଂ କମିଟି |,ಸ್ಟೀರಿಂಗ್ ಕಮಿಟಿ
ବାଡ଼ିଗ୍ରାଫି |,ಸಕಲರೇಖೆ
ନିରୂପଣ,ಕ್ರಿಮಿಕೀಕರಣ
କଠୋର କାର୍ଯ୍ୟ,ಕಠಿಣ ಕ್ರಿಯೆ
କଳହ,ಕಳಂಕ
ଉତ୍ସାହ,ಪ್ರಚೋದನೆ
ସ୍ଥିର,ಸ್ರಾವ
ସର୍ତ୍ତମୂଳକ,ಷರತ್ತು ಮಾಡು
ଧାର୍ଯ୍ୟ ସମୟ ସୀମା |,ನಿಗದಿತ ಸಮಯ ಮಿತಿ
ସର୍ତ୍ତ,ಷರತ್ತು
ଷ୍ଟକ୍ |,ಸ್ಟಾಕ್
ଷ୍ଟକ୍ ରେଜିଷ୍ଟର |,ದಾಸ್ತಾನು ನೋಂದಣಿ
ଷ୍ଟକ୍-ନେବା,ದಾಸ್ತಾನು ತೆಗೆದುಕೊಳ್ಳುವುದು
ଷ୍ଟକ୍ ମୂଲ୍ୟ,ದಾಸ್ತಾನು ಮೌಲ್ಯಮಾಪನ
ଷ୍ଟପଗାପ୍ ବ୍ୟବସ୍ଥା |,ಸ್ಟಾಪ್‌ಗ್ಯಾಪ್ ವ್ಯವಸ್ಥೆ
ସଂରକ୍ଷଣ,ಸಂಗ್ರಹಣೆ
ସଂରକ୍ଷଣ ସ୍ଥାନ,ಶೇಖರಣಾ ಸ್ಥಳ
ଷ୍ଟୋର୍ କରନ୍ତୁ |,ಸಂಗ್ರಹ
ସିଧା,ನೇರ
ଷ୍ଟ୍ରେନ୍,ಬ ೦ ದಿಸು
ଅଜବ |,ವಿಚಿತ್ರ
ଅପରିଚିତ,ಅಪರಿಚಿತ
Sra,ಪ್ರವಾಹ
ରଣନୀତି,ತಂತ್ರ
ଚାପରିଫିକେସନ୍,ಶ್ರೇಣೀಕರಣ
Stream ରଣା,ಸುಗಮಗೊಳಿಸು
ଶକ୍ତି,ಶಕ್ತಿ
ଶକ୍ତିଶାଳୀ କର |,ಬಲಗೊಳಿಸು
ଶକ୍ତିଶାଳୀ,ಶ್ರಮದಾಯಕ
ଚାପ,ಒತ್ತಡ
S ଚାପ ପରିଚାଳନା,ಒತ್ತಡ ನಿರ್ವಹಣೆ
କଡା,ಕಟ್ಟುನಿಟ್ಟಾದ
କଠୋର ଭାବରେ |,ಕಟ್ಟುನಿಟ್ಟಾಗಿ
କଠୋରତା,ಕಟ್ಟು
କଠୋର,ಕಟ್ಟುಪಾಡು
ଧର୍ମଘଟ,ಬಡಿ
ଷ୍ଟ୍ରାଇକ୍ କଲ୍,ಮುಷ್ಕರ ಕರೆ
ଅଗ୍ରଜନ୍ତୁ,ಕಠಿಣತೆ
ଷ୍ଟ୍ରିପ୍,ಬಡಿ
ଚେଷ୍ଟା କର,ಶ್ರಮಕೊಡು
ସଂରକ୍ଷଣ କ୍ଷମତା,ಸಂಗ್ರಹಣಾ ಸಾಮರ್ಥ್ಯ
ଶକ୍ତିଶାଳୀ କୋଠରୀ,ಬಲವಾದ ಕೊಠಡಿ
ଗଠନମୂଳକ,ರಚನೆಯ
ଗଠନ,ರಚನೆ
ସଂରଚନା ସାକ୍ଷାତକାର |,ರಚನಾತ್ಮಕ ಸಂದರ್ಶನ
ଗଠନମୂଳକ ଦରମା |,ರಚನಾತ್ಮಕ ವೇತನ
ସଂଘର୍ଷ,ಹೋರಾಟ
ଜିଦ୍ଖୋର,ಮೊಂಡು
ଅଧ୍ୟୟନ,ಕಲಬೆರಕೆಯ
ଅଧ୍ୟୟନ |,ಅಧ್ಯಯನ
ଅଧ୍ୟୟନ ଛୁଟି,ಅಧ್ಯಯನ ರಜೆ
ଷ୍ଟଫ୍,ಚಾಚು
ଅଳସୁଆ,ಸಂಗಾತಿಯಾದ
ଶ style ଳୀ,ಶೈಲಿ
ସବ୍,ಉಪ
ସବ୍-କମିଟି |,ಉಪಸಮಿತಿ
ସବ୍-ଚୁକ୍ତି |,ಉಪ-ಒಪ್ಪಂದ
ଉପ ଜିଲ୍ଲା,ಉಪ ಜಿಲ್ಲೆ
ସବ୍-ଡିଭିଜନ୍ |,ಉಪವಿಭಾಗ
ସବ୍-ହେଡ୍ |,ಉಪ-ತಲೆ
ବିଷୟ,ವಿಷಯ
ବିଷୟବସ୍ତୁ |,ವ್ಯಕ್ತಿಯ
ବଶୀଭୂତ,ನುಗ್ಗುವ
ଅଭିଯୋଗ,ಒಳಕ್ಕೆ
ଅଭିଯୋଗକାରୀ |,ಉಚ್ಚಾಟನೆ ಮಾಡುವ
ଦାଖଲ,ಸಲ್ಲಿಸುವುದು
ବଶୀଭୂତ |,ವಿಧೇಯ
ଅଧିନସ୍ଥ କାର୍ଯ୍ୟାଳୟ,ಅಧೀನ ಕಚೇರಿ
ଅଧସ୍ତନ ସେବା |,ಅಧೀನ ಸೇವೆಗಳು
ଅଧୀକ୍ଷକ କର୍ମଚାରୀ |,ಅಧೀನ ಸಿಬ್ಬಂದಿ
ସୁବପାରା ଫିଗ୍,ಉಪಪೇಕ
ସୁରବୁଲ |,ಸಬ್ರೂಲ್
ସବସ୍କ୍ରାଇବ କରନ୍ତୁ |,ಚಂದಾದಾರಿಕೆ
ସବସ୍କ୍ରାଇଟ୍ ପୁଞ୍ଜି |,ಚಂದಾದಾರಿಕೆ ಬಂಡವಾಳ
ଗ୍ରାହକ |,ಚಂದಾದಾರ
ସଦସ୍ୟତା,ಚಂದಾದಾರಿಕೆ
ଉତ୍ତେଜନା,ಉಪವಿಭಾಗ
ପରବର୍ତ୍ତୀ,ನಂತರದ
ପରବର୍ତ୍ତୀ କାର୍ଯ୍ୟ,ನಂತರದ ಕ್ರಮ
ପରବର୍ତ୍ତୀ ସମୟରେ |,ತರುವಾಯ
ସହାୟକ,ಅಂಗಸಂಸ್ಥೆ
ସହାୟକ ଶରୀର,ಅಂಗಸಂಸ್ಥೆಗಳು
ସହାୟକ ଶିଳ୍ପ |,ಅಂಗಸಂಸ್ಥೆ ಉದ್ಯಮ
ସବସିଡିୟାରି ମାନଣ୍ଡେଟ୍ |,ಅಂಗಸಂಸ್ಥೆ
