Kannada,Malayalam
ಕಾಮೆಂಟ್ ವಿನಂತಿ (RFC),അഭിപ്രായ അഭ്യർത്ഥന (RFC)
"1. ವಿನಂತಿ ಪ್ರೋಟೋಕಾಲ್, 2. ಪ್ರತಿಕ್ರಿಯೆ ಪ್ರೋಟೋಕಾಲ್","1.അഭ്യർത്ഥന പ്രോട്ടോക്കോൾ, 2. പ്രതികരണ പ്രോട്ടോക്കോൾ"
ಪುನರಾವರ್ತಿತ ಪ್ರೋಗ್ರಾಂ,ആവർത്തന പ്രോഗ്രാം
ಸಂಶೋಧನೆ,ഗവേഷണം
ಮರುಸ್ಥಾಪನೆ ಚಕ್ರ,ചക്രം പുനഃസ്ഥാപിക്കുക
ಸ್ಮರಣಾರ್ಥಿ,സ്മാരകവാദി
ವ್ಯತ್ಯಾಸ,വ്യത്യാസം
ಸಂಪನ್ಮೂಲಗಳು,വിഭവങ്ങൾ
ಪ್ರತಿಕ್ರಿಯೆ ಸಮಯ,പ്രതികരണ സമയം
"1.ಮರುಪ್ರಾರಂಭಿಸಿ, 2.ಮರುಪ್ರಾರಂಭಿಸಿ","1.പുനരാരംഭിക്കുക, 2.പുനരാരംഭിക്കുക"
ಪುನಃಸ್ಥಾಪನೆ,പുനഃസ്ഥാപിക്കൽ
ಮರು-ಜಾಡನ್ನು,വീണ്ടും കണ്ടെത്തുക
"1. ಮರು-ರವಾನೆ, 2. ಮರು-ಸಂವಹನ","1. വീണ്ടും അയയ്ക്കൽ, 2. വീണ്ടും ആശയവിനിമയം"
ಚೇತರಿಕೆ,വീണ്ടെടുക്കൽ
ಮತ್ತೆ ಪ್ರಯತ್ನಿಸು,വീണ്ടും ശ്രമിക്കുക
"1. ಹಿಂಜರಿಕೆ, 2. ಹಿಂತಿರುಗಿ","1.റിഗ്രഷൻ, 2.റിട്ടേൺ"
ಹಿಂಜರಿತ ಕೋಡ್,റിഗ്രഷൻ കോഡ്
ರಿಗ್ರೆಶನ್ ಕೀ,റിഗ്രഷൻ കീ
ಮರುಬಳಕೆ ಮಾಡಬಹುದಾದ ಕೋಡ್,വീണ്ടും ഉപയോഗിക്കാവുന്ന കോഡ്
ಪುನಃ ಬರೆಯಬಹುದಾದ,മാറ്റിയെഴുതാവുന്നത്
rgb ಮಾನಿಟರ್,rgb മോണിറ്റർ
ರಿಬ್ಬನ್,റിബൺ
ಅಧಿಕೃತ ಸಮಸ್ಯೆ,ഔദ്യോഗിക പ്രശ്നം
"1.ರೋಬೋಟ್, 2.ಮೆಕ್ಯಾನಿಕ್, 3.ಮೆಕ್ಯಾನಿಸಂ","1.റോബോട്ട്, 2.മെക്കാനിക്, 3.മെക്കാനിസം"
"1.ಯಾಂತ್ರಿಕ ವಿಜ್ಞಾನ, 2.ಯಾಂತ್ರಿಕ ಮಾನವಶಾಸ್ತ್ರ","1.മെക്കാനിസ്റ്റിക് സയൻസ്, 2.മെക്കാനിസ്റ്റിക് ആന്ത്രോപോളജി"
"ಬಲವಾದ, ಬಲವಾದ","ശക്തമായ, ശക്തമായ"
ಪಾತ್ರ,പങ്ക്
ಮತ್ತೆ ಉರುಳುತ್ತಿದೆ,വീണ്ടും ഉരുളുന്നു
ಆವರಿಸುವಿಕೆ,വിഴുങ്ങൽ
ಹೊರಹರಿವು,ഒഴുക്ക്
"1. ಓದಲು ಮಾತ್ರ ಮೆಮೊರಿ, 2. ಓದಲು ಮಾತ್ರ ಮೆಮೊರಿ (ROM)","1. റീഡ് ഒൺലി മെമ്മറി, 2. റീഡ് ഒൺലി മെമ്മറി (റോം)"
ಮೂಲ,ഒറിജിനൽ
ಮೂಲ ಡೈರೆಕ್ಟರಿ,പാരന്റ് ഡയറക്ടറി
ಅಂದಾಜು ದೋಷ,ഏകദേശ പിശക്
"1.ರೂಟರ್, 2.ರೂಟರ್","1. റൂട്ടർ, 2. റൂട്ടർ"
"ರೂಟಿಂಗ್, ರೂಟಿಂಗ್","റൂട്ടിംഗ്, റൂട്ടിംഗ്"
RS232C ಇಂಟರ್ಫೇಸ್,RS232C ഇന്റർഫേസ്
RSA ಗೂಢಲಿಪೀಕರಣ,RSA എൻക്രിപ്ഷൻ
ಆರ್ಟಿಸಿ,rtc
ಕೆಲಸದ ವಿವರ ಕೋಡಿಂಗ್,വർക്ക്‌സ്‌പേസ് കോഡിംഗ്
ಅಧಿಕಾರಾವಧಿ,കാലാവധി
ರನ್ಟೈಮ್ ದೋಷ,റൺടൈം പിശക്
"1. ಮಾದರಿ, 2. ಮಾದರಿ","1. സാമ്പിൾ, 2. സാമ്പിൾ"
ಮಾದರಿ,സാമ്പിൾ
"1.ಉಪಗ್ರಹ, 2.ಉಪಗ್ರಹ","1.ഉപഗ്രഹം, 2.ഉപഗ്രഹം"
ಶುದ್ಧತ್ವ,സാച്ചുറേഷൻ
ಉಳಿಸಿ,രക്ഷിക്കും
"1. ಸ್ಕೇಲೆಬಿಲಿಟಿ, 2. ಸ್ಕೇಲೆಬಿಲಿಟಿ","1. സ്കേലബിളിറ്റി, 2. സ്കേലബിളിറ്റി"
ಸ್ಕೇಲಾರ್,സ്കെയിലർ
ಸ್ಕ್ಯಾನಿಂಗ್,സ്കാനിംഗ്
ಭೂದೃಶ್ಯ,ഭൂപ്രകൃതി
ಶೆಡ್ಯೂಲರ್,ഷെഡ്യൂളർ
ಪರದೆಯ ಪ್ರತಿಫಲನ ಪ್ರೊಜೆಕ್ಟರ್,സ്ക്രീൻ പ്രതിഫലനം പ്രൊജക്ടർ
ಸ್ಕ್ರಿಪ್ಟ್,സ്ക്രിപ്റ്റ്
ಸ್ಕ್ರಿಪ್ಟಿಂಗ್ ಭಾಷೆ,സ്ക്രിപ്റ്റിംഗ് ഭാഷ
"1. ಸುರುಳಿ, 2. ಸ್ಕ್ರಾಲ್","1.കോയിൽ, 2.സ്ക്രോൾ"
ಸಿಂಕ್ರೊನಸ್ ಡೇಟಾ ಲಿಂಕ್ ಕಂಟ್ರೋಲ್ (SDLC),സിൻക്രണസ് ഡാറ്റ ലിങ്ക് കൺട്രോൾ (SDLC)
"1. ಅನ್ವೇಷಣೆ, 2. ಅನ್ವೇಷಣೆ","1.പര്യവേക്ഷണം, 2.കണ്ടെത്തൽ"
ಹುಡುಕಾಟ ಎಂಜಿನ್,തിരയല് യന്ത്രം
ಹುಡುಕಾಟ ಮರ,തിരയൽ വൃക്ഷം
"1. ಅನ್ವೇಷಿಸಿ, 2. ಅನ್ವೇಷಿಸಿ","1.പര്യവേക്ഷണം, 2.കണ്ടെത്തുക"
ದ್ವಿತೀಯ,സെക്കൻഡറി
"1. ವಲಯ, 2. ವಲಯ","1.സെക്ടർ, 2.സെക്ടർ"
ಭದ್ರತಾ ನೀತಿ,സുരക്ഷാ നയം
ಹುಡುಕಾಟ ಪದ,അന്വേഷണ പദം
"1.ವಿಭಾಗ, 2.ವಿಭಾಗ","1.വിഭാഗം, 2.വിഭാഗം"
"1. ವಿಘಟನೆ, 2. ವಿಭಜನೆ","1. വിഘടനം, 2. വിഭജനം"
ಆಯ್ಕೆ ವಿಂಗಡಣೆ,തിരഞ്ഞെടുക്കൽ അടുക്കൽ
"1.ಸ್ವಯಂಪೂರ್ಣ, 2.ಸ್ವಯಂಪೂರ್ಣ","1.ഓട്ടോകംപ്ലീറ്റ്, 2.ഓട്ടോകംപ്ലീറ്റ്"
"1.ಸೆಮ್ಯಾಂಟಿಕ್ಸ್, 2.ಸೆಮ್ಯಾಂಟಿಕ್ಸ್","1.സെമാന്റിക്സ്, 2.സെമാന്റിക്സ്"
ಸೆಮಾಫೋರ್,സെമാഫോർ
ಅರೆವಾಹಕ,അർദ്ധചാലകം
ಫ್ಯಾಂಟಸಿ ವೆಬ್,ഫാന്റസി വെബ്
ಅನುಕ್ರಮ ಪ್ರವೇಶ ವಿಧಾನ,തുടർച്ചയായ ആക്സസ് രീതി
ಸತತ,തുടർച്ചയായി
ಧಾರಾವಾಹಿ,സീരിയൽ
"1.ಸರ್ವರ್, 2.ಸರ್ವರ್","1.സെർവർ, 2.സെർവർ"
ಸರ್ವರ್ ಕ್ರ್ಯಾಶ್,സെർവർ ക്രാഷ്
ಸರ್ವರ್ ಪರವಾನಗಿ,സെർവർ ലൈസൻസ്
ಸರ್ವೋ ಗುಣಕ,സെർവോ മൾട്ടിപ്ലയർ
ಜೊತೆ,കൂട്ടം
ನಿರ್ದಿಷ್ಟಪಡಿಸಿದ ಬಿಂದು,നിർദ്ദിഷ്ട പോയിന്റ്
ನಿರ್ವಹಣೆ,മാനേജ്മെന്റ്
ನೆರಳು,നിഴൽ
ಸಿನಿಮಾಟೋಗ್ರಫಿ,ഛായാഗ്രഹണം
ದೆವ್ವ,പ്രേതം
ಫೈಲ್ ಹಂಚಿಕೊಳ್ಳಿ,ഫയൽ പങ്കിടുക
ಹಂಚಿಕೆಯ ಪ್ರವೇಶ,പങ്കിട്ട ആക്സസ്
ಹಂಚಿಕೆ,പങ്കുവയ്ക്കുന്നു
"1. ಬ್ರಾಕೆಟ್ಗಳು, 2. ಆರ್ಮರ್, 3. ಶೆಲ್, 4. ಶೆಲ್","1. ബ്രാക്കറ്റുകൾ, 2. കവചം, 3. ഷെൽ, 4. ഷെൽ"
ಸ್ಥಳಾಂತರದ ಚಿಹ್ನೆ,സ്ഥാനചലന ചിഹ്നം
ಸಣ್ಣ ಮಾರ್ಗ,ചെറിയ പാത
ಸಣ್ಣ ಸೂಚನೆ,ഹ്രസ്വ നിർദ്ദേശം
ಒಡಹುಟ್ಟಿದವರು,സഹോദരൻ
"1. ಅಡ್ಡ ಪರಿಣಾಮ, 2. ಪ್ರತಿ ಪರಿಣಾಮ","1. പാർശ്വഫലങ്ങൾ, 2. എതിർ പ്രഭാവം"
ಸೈನ್ ಬಿಟ್,സൈൻ ബിറ്റ്
ಸಿಗ್ನಲ್,സിഗ്നൽ
ಸಿಗ್ನಲ್ ಸಂಸ್ಕರಣೆ,സിഗ്നൽ പ്രോസസ്സിംഗ്
ಸಂಕೇತ,നൊട്ടേഷൻ
"1.ಸಿಗ್ನಲ್-ಧ್ವನಿ ಅನುಪಾತ, 2.ಸಿಗ್ನಲ್-ಶಬ್ದ ಅನುಪಾತ","1.സിഗ്നൽ-ശബ്ദ അനുപാതം, 2.സിഗ്നൽ-ശബ്ദ അനുപാതം"
"1.ಸಹಿ, 2. ಸಹಿ","1.ഒപ്പ്, 2. ഒപ്പ്"
ಮಾರ್ಕರ್ ಪರೀಕ್ಷೆ,മാർക്കർ ടെസ്റ്റ്
ಗಮನಾರ್ಹ ಅಂಕಗಳು,കാര്യമായ മാർക്ക്
ಸಿಲಿಕಾನ್ ಚಿಪ್,സിലിക്കൺ ചിപ്പ്
ಸರಳ ಮೇಲ್ ವರ್ಗಾವಣೆ ಪ್ರೋಟೋಕಾಲ್ (SMTP),ലളിതമായ മെയിൽ ട്രാൻസ്ഫർ പ്രോട്ടോക്കോൾ (SMTP)
ಏಕ,സിംഗിൾ
"1. ಒಂದು ಸಿಗ್ನಲಿಂಗ್ ನೋಡ್, 2. ಸಿಂಪ್ಲೆಕ್ಸ್ ನೋಡ್","1. ഒരു സിഗ്നലിംഗ് നോഡ്, 2. സിംപ്ലക്സ് നോഡ്"
ಸಿಮ್ಯುಲೇಶನ್,അനുകരണം
ಅನುಕರಿಸುವವನು,അനുകരിക്കുന്നവൻ
"1.ಏಕಕಾಲಿಕ, 2.ಸಿಂಕ್ರೊನಸ್","1.ഒരേസമയം, 2.സിൻക്രണസ്"
ಏಕಕಾಲಿಕ ಸಂಸ್ಕರಣೆ,ഒരേസമയം പ്രോസസ്സിംഗ്
ಏಕವ್ಯಕ್ತಿ,സോളോ
"1.ಸೈಟ್ ಪರವಾನಗಿ, 2. ಸೈಟ್ ಪರವಾನಗಿ","1.സൈറ്റ് ലൈസൻസ്, 2.സൈറ്റ് ലൈസൻസ്"
"1.ಗಾತ್ರ, 2.ಗಾತ್ರ","1.വലിപ്പം, 2.വലിപ്പം"
ಮಾಪನ,അളവ്
"1. ವಿವರಣೆ, 2. ವಿವರಣೆ","1. ചിത്രീകരണം, 2. ചിത്രീകരണം"
ಪ್ಲುಟಿ,പ്ലൂട്ടി
"1.ಪ್ಲೂಟಿ, 2.ಪ್ಲುಟಿಕಾರನ್","1.പ്ലൂട്ടി, 2.പ്ലൂട്ടിക്കാരൻ"
"1.ಸ್ಲಾಷ್, 2.ಕಟ್","1.വെട്ടുക, 2.മുറിക്കുക"
ಕಂಪ್ಯೂಟರ್ ಅಡಿಯಲ್ಲಿ,കമ്പ്യൂട്ടറിന് കീഴിൽ
ಹಾವಿನ ಕಿಟಕಿ ಪ್ರೋಟೋಕಾಲ್,പാമ്പ് വിൻഡോ പ്രോട്ടോക്കോൾ
"1. ಲೋಪ, 2. ಶರಣಾಗತಿ","1. ഒഴിവാക്കൽ, 2. കീഴടങ്ങൽ"
ಸ್ಲಾಟ್,സ്ലോട്ട്
SCSI (SCSI),SCSI (SCSI)
ಸ್ಮಾರ್ಟ್ ಕಾರ್ಡ್,സ്മാർട്ട് കാർഡ്
ನಿಧಾನ ಅಂಚೆ,സ്നൈൽ മെയിൽ
ಸ್ನ್ಯಾಪ್‌ಶಾಟ್,സ്നാപ്പ്ഷോട്ട്
"1.ಸಾಫ್ಟ್ ಕಂಪ್ಯೂಟಿಂಗ್, 2.ಸಾಫ್ಟ್ ಕಂಪ್ಯೂಟಿಂಗ್","1.സോഫ്റ്റ് കമ്പ്യൂട്ടിംഗ്, 2.സോഫ്റ്റ് കമ്പ്യൂട്ടിംഗ്"
ವಿದ್ಯುನ್ಮಾನ ಪ್ರತಿ,സോഫ്റ്റ് കോപ്പി
ಸುಲಭವಾದ ಫಾಂಟ್,എളുപ്പമുള്ള ഫോണ്ട്
ಸಾಫ್ಟ್ವೇರ್,സോഫ്റ്റ്വെയർ
ಸಾಫ್ಟ್ವೇರ್ ಎಂಜಿನಿಯರಿಂಗ್,സോഫ്റ്റ്വെയർ എഞ്ചിനീയറിംഗ്
ಸಾಫ್ಟ್ವೇರ್ ಪರವಾನಗಿ,സോഫ്റ്റ്വെയർ ലൈസൻസ്
ಸಾಫ್ಟ್ವೇರ್ ಪೈರಸಿ,സോഫ്റ്റ്‌വെയർ പൈറസി
ಸ್ಪೆಕ್ಟ್ರಮ್,സ്പെക്ട്രം
"1.ತಿರುಪು, 2.ಸುರುಳಿ","1.സ്ക്രൂ, 2.സർപ്പിള"
"1.ವಿವರ ಹಾಳೆ, 2.ಸ್ಪ್ರೆಡ್‌ಶೀಟ್","1.വിശദാംശ ഷീറ്റ്, 2.സ്പ്രെഡ്ഷീറ്റ്"
ಪ್ರಮಾಣಿತ,സ്റ്റാൻഡേർഡ്
ಪ್ರಮಾಣಿತ ಸಾಮಾನ್ಯೀಕರಿಸಿದ ಮಾರ್ಕಪ್ ಭಾಷೆ (SGML),സ്റ്റാൻഡേർഡ് ജനറലൈസ്ഡ് മാർക്ക്അപ്പ് ലാംഗ്വേജ് (SGML)
ಪ್ರಮಾಣೀಕರಣ,സ്റ്റാൻഡേർഡൈസേഷൻ
ಕಾಯುವ ಸಮಯ,കാത്തിരിപ്പ് സമയം
ತಾರಕ್ ಲ್ಯಾನ್,താരക് ലാൻ
ನಕ್ಷತ್ರ ಸ್ಥಾನ,നക്ഷത്ര സ്ഥാനം
ಆರಂಭದ ಬಿಟ್,ആരംഭിക്കുന്ന ബിറ്റ്
"1. ಕೊರತೆ, 2. ಕೊರತೆ, 3. ಕೊರತೆ ಬಿಕ್ಕಟ್ಟು","1. അഭാവം, 2. ക്ഷാമം, 3. ക്ഷാമം പ്രതിസന്ധി"
"1.ಸ್ಥಿರ ಸ್ಮರಣೆ, 2.ಸ್ಥಿರ ಸ್ಮರಣೆ","1. സ്റ്റാറ്റിക് മെമ്മറി, 2. സ്റ്റാറ്റിക് മെമ്മറി"
ಸ್ಥಿತಿ ಚಾನಲ್,സ്റ്റാറ്റസ് ചാനൽ
"1.ಹಂತದ ಗಾತ್ರ, 2.ಹಂತದ ಆಯಾಮಗಳು","1. സ്റ്റെപ്പ് സൈസ്, 2. സ്റ്റെപ്പ് അളവുകൾ"
ವಿರಾಮ ಮತ್ತು ಕಾಯುವ ಪ್ರೋಟೋಕಾಲ್,താൽക്കാലികമായി നിർത്തി കാത്തിരിക്കുക പ്രോട്ടോക്കോൾ
ಬ್ರೇಕ್ ಕೋಡ್,ബ്രേക്ക് കോഡ്
ವಿರಾಮ ಕೀ,താൽക്കാലികമായി നിർത്തുക
ಶೇಖರಣಾ ಸಾಮರ್ಥ್ಯ,സംഭരണശേഷി
ಸಂಗ್ರಹಿಸಲಾದ ಪ್ರೋಗ್ರಾಂ,സംഭരിച്ച പ്രോഗ്രാം
ಸರಣಿ ಡೇಟಾ,പരമ്പര ഡാറ്റ
"1.ಸ್ಟ್ರಕ್ಚರ್ಡ್ ಎನ್ಕೋಡಿಂಗ್, 2.ಸ್ಟ್ರಕ್ಚರ್ಡ್ ಕೋಡಿಂಗ್","1. ഘടനാപരമായ എൻകോഡിംഗ്, 2. ഘടനാപരമായ കോഡിംഗ്"
ರಚನಾತ್ಮಕ ಪ್ರಶ್ನೆ ಭಾಷೆ (SQL),ഘടനാപരമായ അന്വേഷണ ഭാഷ (SQL)
"1. ಕರಪತ್ರದ ಹಾಳೆ, 2. ಶೈಲಿಯ ಪತ್ರ","1. ബ്രോഷർ ഷീറ്റ്, 2. ശൈലി അക്ഷരം"
ಉಪ ಡೈರೆಕ್ಟರಿ,ഉപ ഡയറക്ടറി
"1.ಸಬ್ನೆಟ್, 2.ಸಬ್ನೆಟ್","1.സബ്നെറ്റ്, 2.സബ്നെറ്റ്"
ಉಪವೃಕ್ಷ,ഉപവൃക്ഷം
"1. ಸಂಕ್ಷೇಪಣ, 2. ಸಂಕ್ಷೇಪಣ","1. ചുരുക്കെഴുത്ത്, 2. ചുരുക്കെഴുത്ത്"
"1. ಸೂಪರ್ ಕಂಪ್ಯೂಟರ್, 2. ಸೂಪರ್ ಕಂಪ್ಯೂಟರ್","1. സൂപ്പർ കമ്പ്യൂട്ടർ, 2. സൂപ്പർ കമ്പ്യൂട്ടർ"
"1.ಸೂಪರ್ ಕಂಪ್ಯೂಟೇಶನ್, 2.ಸೂಪರ್ ಕಂಪ್ಯೂಟೇಶನ್","1.സൂപ്പർ കമ്പ്യൂട്ടേഷൻ, 2.സൂപ്പർ കമ്പ്യൂട്ടേഷൻ"
ಪ್ರಮುಖ ಕೀ,കീ കീ
ಉನ್ನತ ಬಳಕೆದಾರ,മുൻനിര ഉപയോക്താവ്
ಮೇಲ್ವಿಚಾರಣೆಯ ಕಲಿಕೆ,മേൽനോട്ടത്തിലുള്ള പഠനം
ಸಹಾಯಕ ಚಿಪ್,സഹായ ചിപ്പ്
ನಿವ್ವಳ ವ್ಯತ್ಯಾಸ,നെറ്റ് വേരിയൻസ്
"1.ನೆಟ್ ವ್ಯತ್ಯಾಸ, 2.ವಿಭಾಗ, 3.ಸರ್ಫಾನ್","1.നെറ്റ് വേരിയൻസ്, 2.സെക്ഷൻ, 3.സർഫാൻ"
ವಿನಿಮಯ,സ്വാപ്പ്
ಒಳಬರುವ,ഇൻബൗണ്ട്
ಹೊರಹರಿವು,ഒഴുക്ക്
ವಿನಿಮಯ,കൈമാറ്റം
"1. ಸ್ವಿಚ್ಡ್ ನೆಟ್‌ವರ್ಕ್, 2. ಬದಲಾಯಿಸಿದ ನೆಟ್ವರ್ಕ್","1. സ്വിച്ച്ഡ് നെറ്റ്‌വർക്ക്, 2. നെറ്റ്‌വർക്ക് മാറ്റി"
ಬದಲಾಯಿಸುವುದು,സ്വിച്ചിംഗ്
ಸ್ವಿಚಿಂಗ್ ತತ್ವ,സ്വിച്ചിംഗ് തത്വം
ಸಾಂಕೇತಿಕ ಪ್ರೋಗ್ರಾಮಿಂಗ್,പ്രതീകാത്മക പ്രോഗ്രാമിംഗ്
ಸಿಂಕ್ರೊನೈಸೇಶನ್,സമന്വയം
ಸಿಂಕ್ರೊನೈಸರ್,സിൻക്രൊണൈസർ
ಸಿಂಕ್ರೊನಸ್,സിൻക്രണസ്
ಸಿಂಕ್ರೊನಸ್ ಸಂಖ್ಯಾ ಶ್ರೇಣಿ (SDH),സിൻക്രണസ് ന്യൂമറിക് ശ്രേണി (SDH)
ವಾಕ್ಯ ವಿಶ್ಲೇಷಣೆ,വാക്യ വിശകലനം
ಸಿಸ್ಟಮ್ ವಿಶ್ಲೇಷಣೆ,സിസ്റ്റം വിശകലനം
ಸಿಸ್ಟಮ್ ಎಂಜಿನಿಯರಿಂಗ್,സിസ്റ്റം എഞ്ചിനീയറിംഗ്
"1. ಸಿಸ್ಟಮ್ ಬ್ರೇಕರ್, 2. ಸಿಸ್ಟಮ್ ಹ್ಯಾಕರ್","1. സിസ്റ്റം ബ്രേക്കർ, 2. സിസ്റ്റം ഹാക്കർ"
ಸಿಸ್ಟಮ್ ಇಂಟಿಗ್ರೇಟರ್,സിസ്റ്റം ഇന്റഗ്രേറ്റർ
ಸಿಸ್ಟಮ್ ಲಾಗ್,സിസ്റ്റം ലോഗ്
ಸಿಸ್ಟಮ್ ಕವರ್,സിസ്റ്റം കവർ
ಸಿಸ್ಟಮ್ ನೆಟ್ವರ್ಕ್ ಸ್ಟ್ರಕ್ಚರ್ (SNA),സിസ്റ്റം നെറ്റ്‌വർക്ക് ഘടന (SNA)
"1. ಸಿಸ್ಟಮ್ ಪ್ರೋಗ್ರಾಮರ್, 2. ಸಿಸ್ಟಮ್ ಪ್ರೋಗ್ರಾಮರ್","1. സിസ്റ്റം പ്രോഗ്രാമർ, 2. സിസ്റ്റം പ്രോഗ്രാമർ"
"1. ಸಿಸ್ಟಮ್ ಮರುಪ್ರಾರಂಭ, 2. ಸಿಸ್ಟಮ್ ಮರುಪ್ರಾರಂಭ","1. സിസ്റ്റം പുനരാരംഭിക്കൽ, 2. സിസ്റ്റം പുനരാരംഭിക്കൽ"
ವ್ಯವಸ್ಥೆಯ ಮುಕ್ತಾಯ,സിസ്റ്റം അവസാനിപ്പിക്കൽ
ಸಿಸ್ಟಮ್ ಪರೀಕ್ಷೆ,സിസ്റ്റം ടെസ്റ്റ്
ಸಿಸ್ಟಮ್ ಉಪಯುಕ್ತತೆ,സിസ്റ്റം യൂട്ടിലിറ്റി
"1. ವ್ಯವಸ್ಥಿತ ಕೋಡ್, 2. ವ್ಯವಸ್ಥಿತ ಕೋಡ್","1. സിസ്റ്റമാറ്റിക് കോഡ്, 2. സിസ്റ്റമാറ്റിക് കോഡ്"
ಟ್ಯಾಬ್ ಆಜ್ಞೆ,ടാബ് കമാൻഡ്
ವೇಳಾಪಟ್ಟಿ,പട്ടിക
ಕೋಷ್ಟಕ ಅವಲೋಕನ,പട്ടിക അവലോകനം
ಟೇಬಲ್ ಸ್ಪೇಸ್,മേശ സ്ഥലം
ಪ್ಲೇಕ್,ശിലാഫലകം
"1.ಟ್ಯಾಬ್ಯುಲರ್, 2.ಅರೇ ಅರೇ","1.ടേബിൾ, 2.അറേ അറേ"
ಕೋಷ್ಟಕ ಕಾರ್ಯ,ടാബുലേഷൻ പ്രവർത്തനം
"1. ಮಾರ್ಕ್ಡ್ ಆರ್ಕಿಟೆಕ್ಚರ್, 2. ಮಾರ್ಕ್ಡ್ ಸ್ಟ್ರಕ್ಚರ್","1. അടയാളപ്പെടുത്തിയ വാസ്തുവിദ്യ, 2. അടയാളപ്പെടുത്തിയ ഘടന"
ಗುರುತಿಸಲಾದ ಇಮೇಜ್ ಫೈಲ್ ಫಾರ್ಮ್ (TIFF),അടയാളപ്പെടുത്തിയ ഇമേജ് ഫയൽ ഫോം (TIFF)
ಟಂಡೆಮ್ ವ್ಯವಸ್ಥೆ,ടാൻഡം സിസ്റ്റം
ಟೇಪ್ ಸಾಂದ್ರತೆ,ടേപ്പ് സാന്ദ്രത
ಟೇಪ್ ಕವರ್,ടേപ്പ് കവർ
ಟಾರ್ ಫೈಲ್,ടാർ ഫയൽ
ಕೆಲಸ,ജോലി
ಕೆಲಸದ ಮಾರ್ಗದರ್ಶಿ,ജോലി ഗൈഡ്
ಕಾರ್ಯ ಶೆಡ್ಯೂಲರ್,ടാസ്ക് ഷെഡ്യൂളർ
ಟ್ರಾನ್ಸ್ಮಿಷನ್ ಕಂಟ್ರೋಲ್ ಪ್ರೋಟೋಕಾಲ್/ಇಂಟರ್ನೆಟ್ ಪ್ರೋಟೋಕಾಲ್ (TCP/IP),ട്രാൻസ്മിഷൻ കൺട്രോൾ പ്രോട്ടോക്കോൾ/ഇന്റർനെറ്റ് പ്രോട്ടോക്കോൾ (TCP/IP)
ಕತ್ತರಿಸುವ ಕಾರ್ಯಾಚರಣೆ,മുറിക്കൽ പ്രവർത്തനം
ದೂರಸಂಪರ್ಕ,ടെലികമ്മ്യൂണിക്കേഷൻസ്
ದೂರಸಂಪರ್ಕ,ടെലികമ്മ്യൂണിക്കേഷൻസ്
ಟೆಲಿಕಾಂ,ടെലികോം
ದೂರಸಂಪರ್ಕ,ടെലികോൺഫറൻസ്
"1. ಟೆಲಿಗ್ರಾಫ್, 2. ಟೆಲಿಗ್ರಾಫಿ","1. ടെലിഗ്രാഫ്, 2. ടെലിഗ്രാഫി"
"1. ಟೆಲಿಮೀಟರ್, 2. ಟೆಲಿಮೆಟ್ರಿ","1. ടെലിമീറ്റർ, 2. ടെലിമെട്രി"
"1. ದೂರವಾಣಿ, 2. ದೂರವಾಣಿ","1.ടെലിഫോൺ, 2.ടെലിഫോൺ"
ದೂರವಾಣಿ,ടെലിഫോണ്
"1.ಟೆಲಿಪ್ರಿಂಟರ್, 2.ಟೆಲಿಪ್ರಿಂಟರ್","1.ടെലിപ്രിൻറർ, 2.ടെലിപ്രിൻറർ"
ಟೆಲಿಪ್ರೊಸೆಸಿಂಗ್,ടെലിപ്രോസസിംഗ്
"1. ದೂರದರ್ಶನ, 2. ದೂರದರ್ಶನ, 3. ದೂರದರ್ಶನ","1. ദൂരദർശൻ, 2. ടെലിവിഷൻ, 3. ദൂരദർശൻ"
ಟೆಲೆಕ್ಸ್,ടെലക്സ്
"1.ಟ್ರ್ಯಾಪ್ ಅವೇ, 2.ಟೆಲ್ನೆಟ್","1.ട്രാപ്പ് എവേ, 2.ടെൽനെറ്റ്"
"1.ಉಷ್ಣ, 3.ತಾಪಮಾನ","1.ചൂട്, 3.താപനില"
"1.ಆಕಾರದ ಫಲಕ, 2.ಟೆಂಪ್ಲೇಟ್, 3.ರೂಪದ","1. ഷേപ്പ് പ്ലേറ്റ്, 2. ടെംപ്ലേറ്റ്, 3. രൂപ"
ಹತ್ತರ ಪೂರಕ,പത്തിന്റെ പൂരകം
ಟೆರಾ ಬೈಟ್,ടെറാ ബൈറ്റ്
ಟೆರ್ರಾ ಫಾಲೋಪ್ಸ್,ടെറ ഫാലോപ്സ്
"1.ಎಂಡ್ ಪಾಯಿಂಟರ್, 2.ಟರ್ಮಿನಲ್ ಕರ್ಸರ್","1.എൻഡ് പോയിന്റർ, 2.ടെർമിനൽ കഴ്സർ"
"1.ಎಂಡ್ ನೋಡ್, 2.ಟರ್ಮಿನಲ್ ನೋಡ್","1.എൻഡ് നോഡ്, 2. ടെർമിനൽ നോഡ്"
ಟರ್ಮಿನಲ್ ವಿಂಡೋ,ടെർമിനൽ വിൻഡോ
ಕೊನೆಗೊಳ್ಳುತ್ತದೆ,അവസാനിക്കുന്നു
ಟ್ರೈ-ಬೇಸ್,ട്രൈ-ബേസ്
ಮೂರು ಮೂಲ ಕಾರ್ಯಾಚರಣೆ,മൂന്ന് അടിസ്ഥാന പ്രവർത്തനം
ಪರೀಕ್ಷೆ,ടെസ്റ്റിംഗ്
