Marathi,English
स्त्रोत मॉड्यूल,Source module
स्त्रोत मॉड्यूल  लायब्ररी,Source module  Library
स्त्रोत ऑपरेंड  नोंदणी करा,Source operand  Register
स्त्रोत पॅक,Source pack
स्त्रोत कार्यक्रम,Source program
स्त्रोत कार्यक्रम  संकलन,Source program  Compiling
स्त्रोत रेकॉर्डिंग,Source recording
स्त्रोत सेट,Source set
स्त्रोत विधान,Source statement
स्त्रोत विधान  लायब्ररी,Source statement  Library
स्त्रोत सारणी,Source table
स्त्रोत उपयुक्तता,Source utility
जागा,Space
अंतराळ वर्ण,Space character
स्पेस कोड,Space code
जागा जटिलता,Space complexity
स्पेस डोमेन,Space domain
जागा पातळी,Space level
जागेचे प्रमाण,Space quantization
स्पेस दडपशाही,Space suppression
अवकाश काळ  नाते,Space-time  Relationship
स्पेस-टू मार्क  संक्रमण,Space-to mark  Transition
अंतर पूर्वाग्रह,Spacing bias
स्पेसिंग-एंड  विकृती,Spacing-end  Distortion
स्पॅन लाइन,Span line
स्पॅन्ड अ‍ॅरे,Spanned array
स्पॅनिंग सबग्राफ,Spanning subgraph
विस्तृत झाड,Spanning tree
विरळ अ‍ॅरे,Sparse array
विरळ मॅट्रिक्स,Sparse matrix
विशेष हेतू  संगणक,Special-purpose  Computer
विशेष हेतू  इंग्रजी,Special-purpose  Language
विशेष नोंदणी,Special register
विशेष सेवा,Special service
विशिष्ट पत्ता,Specific address
तपशील  विधान,Specification  Statement
तपशील  सबप्रोग्राम,Specification  Subprogram
विशिष्ट कोड,Specific code
विशिष्ट कोडिंग,Specific coding
विशिष्ट कार्यक्रम,Specific program
विशिष्ट दिनचर्या,Specific routine
वर्णक्रमीय प्रतिसाद,Spectral response
भाषण कॉलिंग,Speech calling
भाषण इनपुट,Speech input
भाषण अधिक  सिग्नलिंग,Speech plus  Signalling
भाषण स्क्रॅम्बलर,Speech scrambler
भाषण सिंथेसाइझर,Speech synthesizer
स्पीड कॉलिंग,Speed calling
गोलाकार प्रकार  डोके,Spherical type  Head
स्पिन लॉक,Spin lock
सर्पिल चार केबल,Spiral four cable
स्प्लिन,Spline
स्प्लिट कॅटलॉग,Split catalogue
स्प्लिट स्क्रीन,Split screen
विभाजन,Splitting
स्पूल,Spool
स्पूलर,Spooler
स्पूलिंग,Spooling
स्पूल व्यवस्थापन,Spool management
स्पेक्ट्रम पसरवा,Spread spectrum
स्प्रेड-स्पेक्ट्रम  मॉड्यूलेशन,Spread-spectrum  Modulation
स्प्रॉकेट फीड,Sprocket feed
स्प्रॉकेट होल,Sprocket hole
स्प्रॉकेट ट्रॅक,Sprocket track
स्पर्ट सिग्नलिंग,Spurt signalling
स्क्वेअर मॅट्रिक्स,Square matrix
Scheal,Squeal
स्क्वायलिंग,Squealing
स्थिर राज्य,Stable state
स्टॅक,Stack
स्टॅक अल्गोरिदम,Stack algorithm
स्टॅक आर्किटेक्चर,Stack architecture
स्टॅक ऑटोमाटा,Stack automata
स्टॅक केलेला आलेख,Stacked graph
स्टॅक केलेले नोकरी,Stacked job
स्टॅक केलेले नोकरी  प्रक्रिया,Stacked job  Processing
स्टॅक फ्रेम,Stack frame
स्टॅक इंडिकेटर,Stack indicator
स्टॅकिंग,Stacking
स्टॅक मॅनिपुलेशन (= स्टॅक प्रक्रिया),Stack manipulation (= stack processing)
स्टॅक पॉईंटर,Stack pointer
स्टॅक पॉईंटर  पत्ता मोड,Stack pointer  Addressing mode
स्टॅक प्रक्रिया,Stack processing
स्टेजिंग,Staging
पायर्या  वेव्हफॉर्म,Staircase  Waveform
एकटे उभे रहा,Stand alone
एकटे उभे रहा  मॉडेम,Stand alone  Modem
मानक डेटा  एक्सचेंज,Standard data   Exchange
मानक डेटा  स्वरूप,Standard data  Format
मानक फाइल,Standard file
मानक फॉर्म,Standard form
मानक आलेख,Standard graph
मानक माहिती,Standard Information
मानक इंटरफेस,Standard interface
मानकीकरण,Standardization
मानक लेबल,Standard label
मानक ऑपरेटिंग  प्रक्रिया,Standard operating  Procedure
मानक उत्पादन  बेरीज,Standard product  Of sums
मानक उत्पादन  मुदत,Standard product   Term
मानक कार्यक्रम,Standard program
मानक  सबरूटिन,Standard  Subroutine
ची मानक बेरीज  उत्पादने,Standard sum of  Products
मानक बेरीज टर्म,Standard sum term
मानक प्रणाली  क्रिया,Standard system  Action
स्टँडबाय,Standby
स्टँडबाय  अर्ज,Standby  Application
स्टँडबाय ब्लॉक,Standby block
स्टँडबाय संगणक,Standby computer
स्टँडबाय उपकरणे,Standby equipment
स्टँडबाय रजिस्टर,Standby register
स्टँडबाय वेळ,Standby time
तारा बंद,Star closure
तारा उंची,Star height
स्टार नेटवर्क,Star network
स्टार प्रोग्राम,Star program
स्टार बिट (= प्रारंभ करा  सिग्नल),Star bit (= start  Signal)
डायलिंग प्रारंभ करीत आहे  सिग्नल,Starting dialing  Signal
प्रारंभिक घटक  (= सिग्नल प्रारंभ करा),Starting element  (= Start signal)
प्रारंभिक बिंदू,Starting point
प्रारंभ की,Start key
स्वरूप प्रारंभ  नियंत्रण,Start of format  Control
संदेश प्रारंभ  कोड,Start of message  Code
मजकूर प्रारंभ  वर्ण,Start of text  Character
प्रारंभ सिग्नल,Start signal
प्रारंभ थांबवा,Start stop
स्टॉप सिस्टम प्रारंभ करा,Start stop system
स्टॉप वेळ प्रारंभ करा,Start stop time
प्रारंभ थांबवा  संसर्ग,Start stop  Transmission
चिन्ह प्रारंभ करा,Start symbol
सुरवातीची वेळ,Start time
उपासमार,Starvation
राज्य असाइनमेंट,State assignment
राज्य कोड,State code
विधान,Statement
विधान शरीर,Statement body
स्टेटमेंट फंक्शन  व्याख्या,Statement function  Definition
विधान  अभिज्ञापक,Statement  Identifier
स्टेटमेंट लेबल,Statement label
स्टेटमेंट लेबल  स्थिर,Statement label  Constant
विधान क्रमांक,Statement number
विधान क्रियापद,Statement verb
राज्य सारणी,State table
राज्य संक्रमण  कार्य,State transition  Function
स्थिर वाटप,Static allocation
स्थिर बफर  वाटप,Static buffer  Allocation
स्थिर बफरिंग,Static buffering
स्थिर डेटा  रचना,Static data  Structure
स्थिर प्रदर्शन  प्रतिमा,Static display  Image
स्थिर डंप,Static dump
स्थिर त्रुटी,Static error
स्थिर,Staticize
स्थिर चुंबकीय  सेल,Static magnetic  Cell
स्थिर मेमरी,Static memory
स्थिर रॅम,Static RAM
स्थिर संचयन,Static storage
स्थिर संचयन  वाटप,Static storage  Allocation
स्थिर सबरुटिन,Static subroutine
स्थिर चाचणी मोड,Static test mode
स्थिर चल,Static variable
स्टेशन  व्यवस्था,Station  Arrangement
स्थिर  माहिती  स्त्रोत,Stationary  Information  Source
स्थिर संदेश  स्त्रोत,Stationary message  Source
स्टेशन बॅटरी,Station battery
स्टेशन कोड,Station code
स्टेशन नियंत्रण  ब्लॉक,Station control  Block
स्टेशन त्रुटी  शोध,Station error  Detection
स्टेशन निवड  कोड,Station selection  Code
स्टेशन ते स्टेशन  सेवा,Station to station  Service
सांख्यिकीय  मल्टीप्लेक्सिंग,Statistical  Multiplexing
सांख्यिकीय  भविष्यवाणी,Statistical  Prediction
स्टेटन घड्याळ,Staton clock
स्टेटर,Stator
स्टेट्रे व्हेरिएबल,Statre variable
स्थिती,Status
स्थिती चॅनेल,Status channel
स्थिती ओळ,Status line
स्थिती नोंदणी,Status register
स्थिती स्कॅन,Status scan
स्थिती शब्द,Status word
क्रमाक्रमाने  ऑपरेशन,Step by step  Operation
चरण -दर -चरण स्विच,Step by step switch
क्रमाक्रमाने  प्रणाली,Step by step  System
चरण बदल,Step change
स्टेप स्टार्ट स्टॉप  प्रणाली,Stepped start stop  System
स्टीपर मोटर,Stepper motor
स्टेपर स्विच  (= चरण -दर -चरण  स्विच),Stepper switch  (= Step by step  Switch)
चरण आकार,Step size
कडक समीकरण,Stiff equation
तरीही व्हिडिओ,Still video
स्टोकेस्टिक  ऑटोमाटा,Stochastic  Automata
स्टोकेस्टिक मॅट्रिक्स,Stochastic matrix
स्टोकेस्टिक प्रक्रिया,Stochastic process
थांबा,Stop bit
वर्ण थांबवा,Stop character
स्टॉप कोड,Stop code
घटक थांबवा,Stop element
सूचना थांबवा,Stop instruction
स्टॉप की,Stop key
लूप थांबवा,Stop loop
स्टॉपर,Stopper
स्टॉप सिग्नल,Stop signal
वेळ थांबवा,Stop time
संचयन,Storage
स्टोरेज वाटप,Storage allocation
साठवणुकीची जागा,Storage area
स्टोरेज ब्लॉक,Storage block
स्टोरेज सेल,Storage cell
स्टोरेज चक्र,Storage cycle
स्टोरेज घनता,Storage density
स्टोरेज डिव्हाइस,Storage device
स्टोरेज ड्रम,Storage drum
स्टोरेज डंप,Storage dump
स्टोरेज घटक,Storage element
स्टोरेज एक्सचेंज,Storage exchange
स्टोरेज फिल,Storage fill
स्टोरेज फ्लिप फ्लॉप,Storage flip flop
संचयन  विखंडन,Storage  Fragmentation
स्टोरेज पदानुक्रम,Storage hierarchy
स्टोरेज इंडिकेटर,Storage indicator
स्टोरेज इंटिग्रेटर,Storage integrator
संचयन  हस्तक्षेप,Storage  Interference
स्टोरेज की,Storage key
स्टोरेज लाइट,Storage light
साठवण्याची जागा,Storage location
साठवण्याची जागा  निवड,Storage location  Selection
स्टोरेज मॅट्रिक्स,Storage matrix
संचयन  ऑसिलोस्कोप,Storage  Oscilloscope
स्टोरेज आच्छादन,Storage overlay
स्टोरेज पॅरिटी  तपासा,Storage parity  Check
स्टोरेज पूल,Storage pool
स्टोरेज संरक्षण,Storage protection
स्टोरेज संरक्षण  यंत्रणा,Storage protection  Mechanism
स्टोरेज प्रदेश,Storage region
स्टोरेज रजिस्टर,Storage register
स्टोरेज रिझोल्व्हर,Storage resolver
स्टोरेज स्टॅक,Storage stack
स्टोरेज रचना,Storage structure
स्टोरेज टॅब सेटिंग,Storage tab setting
स्टोरेज ट्यूब,Storage tube
स्टोअर,Store
स्टोअर आणि पुढे,Store and forward
स्टोअर आणि पुढे  मोड,Store and forward  Mode
स्टोअर कंट्रोलर,Store controller
स्टोअर कंट्रोलर  डिस्क,Store controller  Disk
स्टोअर कंट्रोलर  संचयन,Store controller  Storage
संग्रहित स्वरूप  सूचना,Stored format  Instruction
संग्रहित कार्यक्रम,Stored program
संग्रहित कार्यक्रम  संगणक,Stored program  Computer
संग्रहित कार्यक्रम  नियंत्रण,Stored program  Control
संचयित दिनचर्या,Stored routine
स्टोअर लूप,Store loop
स्टोअर लूप ड्रायव्हर,Store loop driver
स्टोअर संरक्षण,Store protection
स्टोअर समर्थन  प्रक्रिया,Store support  Procedure
सरळ अंतर्भूत  क्रमवारी,Straight insertion  Sort
सरळ रेषा  कोडिंग,Straight line   Coding
सरळ निवड  क्रमवारी,Straight selection  Sort
स्ट्रेन गेज,Strain gauge
स्ट्रॅसेन अल्गोरिदम,Strassen algorithm
स्तरीकृत भाषा,Stratified language
प्रवाह टेप  वाहतूक,Streaming tape  Transport
स्ट्रिंग,String
स्ट्रिंग ब्रेक,String break
स्ट्रिंग कॅरेक्टर,String character
स्ट्रिंग स्थिर,String constant
स्ट्रिंग डेटा,String data
स्ट्रिंग फाइल,String file
स्ट्रिंग फ्लॉपी,String floppy
स्ट्रिंग लांबी,String length
स्ट्रिंग  हाताळणी,String  Manipulation
स्ट्रिंग मॅचिंग,String matching
स्ट्रिंग ऑपरेटर,String operator
स्ट्रिंग प्रक्रिया  प्रणाली,String process  System
स्ट्रिंग सेगमेंट,String segment
स्ट्रिंग सॉर्टिंग,String sorting
स्ट्रिंग व्हेरिएबल,String variable
स्ट्रॉब,Strobe
स्ट्रॉब नाडी,Strobe pulse
स्ट्रोक सेंटर लाइन,Stroke centre line
स्ट्रोक वर्ण  जनरेटर,Stroke character  Generator
स्ट्रोकची धार,Stroke edge
स्ट्रोकची धार  अनियमितता,Stroke edge  Irregularity
स्ट्रोक रुंदी,Stroke width
जोरदार कनेक्ट केलेले,Strongly connected
स्ट्रक्चरल  प्रेरण,Structural  Induction
रचना,Structure
संरचित विश्लेषण,Structured analysis
संरचित कोडिंग,Structured coding
संरचित  इंग्रजी,Structured  Language
संरचित  प्रोग्रामिंग,Structured  Programming
संरचित प्रणाली  विश्लेषण,Structured system  Analysis
संरचित चल  (विक्रम),Structured variable  (Record)
रचना  अभिव्यक्ती,Structure  Expression
स्ट्रक्चर फ्लोचार्ट,Structure flowchart
रचना सदस्य,Structure member
अ‍ॅरेची रचना,Structure of arrays
स्टब,Stub
स्टब कार्ड,Stub card
स्टफिंग कॅरेक्टर,Stuffing character
स्टंट बॉक्स,Stunt box
स्टाईलस,Stylus
स्टाईलस प्रिंटर,Stylus printer
सब ब्लॉक,Sub block
सबचेनेल,Subchannel
सबकॉमांड,Subcommand
सबडाटाबेस,Subdatabase
सबफिल्ड,Subfield
सबजेनरेशन,Subgeneration
Sublist,Sublist
सब लूप,Sub loop
सबमॅट्रिक्स,Submatrix
सबमोड्युलर फेज,Submodular phase
उप-नवी  नमुना,Sub-Nyquist  Sampling
सबपॅरामीटर,Subparameter
सबप्रोग्राम,Subprogram
Subrecursive  पदानुक्रम,Subrecursive  Hierarchy
सबरूटिन,Subroutine
सबरूटिन कॉल,Subroutine call
सब्रूटिन लायब्ररी,Subroutine library
सबरूटिन  विधान,Subroutine  Statement
सबचेमा,Subschema
सबस्क्रिप्ट,Subscript
सबस्क्रिप्ट वर्ण,Subscript character
सबस्क्रिप्ट यादी,Subscript list
सबस्क्रिप्ट व्हेरिएबल,Subscript variable
सब सेमी ग्रुप,Sub semigroup
उप अनुक्रम,Sub sequence
पर्याय  वर्ण,Substitute  Character
प्रतिस्थापन,Substitution
सबस्ट्रिंग,Substring
सबस्ट्रिंग अभिज्ञापक,Substring identifier
उपप्रणाली,Subsystem
सबटास्क,Subtask
वजाबाकीदार,Subtractor
सबट्री,Subtree
उत्तराधिकारी कार्य,Successor function
प्रत्यय,Suffix
प्रत्यय नोटेशन,Suffix notation
सूट,Suite
Sumcheck,Sumcheck
उन्हाळा,Summer
सारांश  इंटिग्रेटर,Summing  Integrator
उत्पादनांची बेरीज  अभिव्यक्ती,Sum of products  Expression
बेरीज टर्म,Sum term
सुपर संगणक,Super computer
सुपर कंडक्टिंग  मेमरी,Super conducting  Memory
सुपर कंडक्टिंग  तंत्रज्ञान,Super conducting  Technology
सुपर ग्रुप,Supergroup
सुपर ग्रुप  वितरण,Super group  Distribution
सुपर ग्रुप वितरण  फ्रेम,Super group Distribution  Frame
सुपर मोठ्या प्रमाणात  एकात्मिक सर्किट,Super large scale  Integrated circuit
सुपर न्यूक्विस्ट  नमुना,Super Nyquist  Sampling
सुपर वैयक्तिक  संगणक,Super personal  Computer
सुपर स्क्रिप्ट  वर्ण,Super script  Character
पर्यवेक्षक,Supervisor
पर्यवेक्षक कॉल,Supervisor call
पर्यवेक्षक  कार्यक्रम,Supervisor  Program
पर्यवेक्षक राज्य,Supervisor state
समर्थन चिप,Support chip
समर्थन कार्यक्रम,Support program
दडपण,Suppression
समर्थन नियंत्रण  कार्यक्रम,Support control  Program
निर्देश,Surjection
पाळत ठेवणे  कार्यक्रम,Surveillance  Program
निलंबित,Suspended
निलंबित लॉक,Suspended lock
स्वॅप,Swap
स्वॅप वाटप  युनिट,Swap allocation  Unit
मध्ये स्वॅप करा,Swap in
स्वॅपिंग,Swaping
स्वॅप आउट,Swap out
स्वॅप सेट,Swap set
स्विच,Switch
स्विच सेल,Switch cell
स्विच वर्ण,Switch character
स्विच कोड,Switch code
स्विच नियंत्रण  संगणक,Switch control  Computer
स्विच लाइन,Switched line
स्विचिंग,Switching
स्विच निर्देशक,Switch indicator
बीजगणित स्विच करीत आहे,Switching algebra
स्विचिंग  अर्ज,Switching  Application
स्विचिंग सेंटर,Switching centre
सर्किट स्विच करीत आहे,Switching circuit
स्विचिंग घटक,Switching element
स्विचिंग फंक्शन,Switching function
स्विचिंग नेटवर्क,Switching network
स्विचिंग पॅड,Switching pad
स्विचिंग  नियामक,Switching  Regulator
स्विचिंग वेग,Switching speed
स्विचिंग सिस्टम,Switching system
स्विचिंग सिद्धांत,Switching theory
स्विच वेळ,Switching time
स्विचिंग युनिट,Switching unit
व्हेरिएबल स्विच करीत आहे,Switching variable
स्विचिंग वेव्ह  फॉर्म,Switching wave  Form
स्विच समाविष्ट करा,Switch insertion
स्विच सूचना,Switch instruction
स्विच करा,Switch over
स्विच रजिस्टर,Switch register
स्विच रूम,Switch room
स्विच ट्रेन,Switch train
अक्षांश हायफन  (वर्ण),Syllable hyphen  (Character)
सिल्वेस्टर मॅट्रिक्स,Sylvester matrix
सिम्बंट नियंत्रण,Symboint control
चिन्ह,Symbol
प्रतीकात्मक पत्ता,Symbolic address
प्रतीकात्मक  पत्ता,Symbolic  Addressing
प्रतीकात्मक  असेंबलर,Symbolic  Assembler
प्रतीकात्मक कोडिंग,Symbolic coding
प्रतीकात्मक  डीबगिंग,Symbolic  Debugging
प्रतीकात्मक डेक,Symbolic deck
प्रतीकात्मक संपादक,Symbolic editor
प्रतीकात्मक  सूचना,Symbolic  Instruction
प्रतीकात्मक I/O  असाइनमेंट,Symbolic I/O  Assignment
प्रतीकात्मक भाषा,Symbolic language
प्रतीकात्मक तर्कशास्त्र,Symbolic logic
प्रतीकात्मक नाव,Symbolic name
प्रतीकात्मक संकेत,Symbolic notation
प्रतीकात्मक संख्या,Symbolic number
प्रतीकात्मक  पॅरामीटर,Symbolic  Parameter
प्रतीकात्मक  प्लेसहोल्डर,Symbolic  Placeholder
प्रतीकात्मक  प्रोग्रामिंग,Symbolic  Programming
प्रतीकात्मक कार्यक्रम  प्रणाली,Symbolic program  System
चिन्ह  हाताळणी,Symbol  Manipulation
प्रतीक रँक,Symbol rank
प्रतीक स्ट्रिंग,Symbol string
प्रतीक सारणी,Symbol table
सममितीय चॅनेल,Symmetric channel
सममितीय सर्किट,Symmetric circuit
सममितीय  फरक,Symmetric  Difference
सममितीय  कार्य,Symmetric  Function
सममितीय गट,Symmetric group
सममितीय यादी,Symmetric list
सममितीय यादी  प्रोसेसर,Symmetric list  Processor
सममितीय मॅट्रिक्स,Symmetric matrix
सममितीय ऑर्डर  ट्रॅव्हर्सल,Symmetric order  Traversal
सममितीय  प्रोसेसर,Symmetric  Processor
सममितीय संबंध,Symmetric relation
सममिती गट,Symmetry group
समक्रमित बिट,Sync bit
समक्रमित वर्ण,Sync character
समक्रमित,Synch
संकालन,Synchronization
संकालन  नाडी,Synchronization  Pulse
सिंक्रोनाइझर,Synchronizer
पायलट सिंक्रोनाइझिंग,Synchronizing pilot
समक्रमित  सिग्नल,Synchronizing  Signal
सिंक्रोनस,Synchronous
सिंक्रोनस  सर्किट,Synchronous  Circuit
सिंक्रोनस  संप्रेषण,Synchronous  Communication
सिंक्रोनस  संगणक,Synchronous  Computer
सिंक्रोनस डेटा  दुवा,Synchronous data  Link
सिंक्रोनस डेटा  दुवा नियंत्रण,Synchronous data  Link control
सिंक्रोनस डेटा  नेटवर्क,Synchronous data  Network
सिंक्रोनस डेटा  हस्तांतरण,Synchronous data  Transfer
सिंक्रोनस डेटा  संसर्ग,Synchronous data  Transmission
सिंक्रोनस फ्लिप  फ्लॉप सर्किट,Synchronous flip  Flop circuit
सिंक्रोनस लाइन  नियंत्रण,Synchronous line  Control
सिंक्रोनस  ऑपरेशन,Synchronous  Operation
सिंक्रोनस  उपग्रह,Synchronous  Satellite
सिंक्रोनस सीरियल  आय/ओ हस्तांतरण,Synchronous serial  I/O Transfer
सिंक्रोनस  हस्तांतरण,Synchronous  Transfer
सिंक्रोनस  संसर्ग,Synchronous  Transmission
सिंक्रोनस  कार्यरत,Synchronous  Working
सिंडिक,Syndetic
Synergetic,Synergetic
Synergic,Synergic
सिंटॅक्टिक त्रुटी,Syntactic error
सिंटॅक्टिक मोनोओड,Syntactic monoiod
मांडणी,Syntax
वाक्यरचना विश्लेषण,Syntax analysis
वाक्यरचना विश्लेषक,Syntax analyzer
वाक्यरचना तपासक,Syntax checker
वाक्यरचना आकृती,Syntax diagram
वाक्यरचना निर्देशित  कंपाईलर,Syntax directed  Compiler
वाक्यरचनेची चूक,Syntax error
वाक्यरचना भाषा,Syntax language
वाक्यरचना वृक्ष,Syntax tree
कृत्रिम पत्ता (= व्युत्पन्न पत्ता),Synthetic address (= generated address)
कृत्रिम भाषा (= स्त्रोत भाषा),Synthetic language (= source language)
सिसजेन (= सिस्टम  पिढी),Sysgen (= system  Generation)
सिस्टम अकाउंटिंग,System accounting
सिस्टम विश्लेषण,System analysis
सिस्टम विश्लेषक,System analyzer
प्रणाली विश्लेषक,System analyst
पद्धतशीर कोड,Systematic code
सिस्टम क्षमता,System capacity
सिस्टम चार्ट,System chart
सिस्टम चेक,System check
सिस्टम चेक  मॉड्यूल,System check  Module
सिस्टम कमांड,System command
प्रणाली  संप्रेषण  प्रक्रिया,System  Communication  Processing
सिस्टम स्थिर,System constant
सिस्टम नियंत्रण  इंग्रजी,System control  Language
सिस्टम कंट्रोलर,System controller
सिस्टम क्रॅश,System crash
सिस्टम व्याख्या,System definition
सिस्टम डिझाइन,System design
सिस्टम डिझायनर,System designer
प्रणाली  दस्तऐवजीकरण,System  Documentation
प्रणाली  अभियांत्रिकी,System  Engineering
सिस्टम त्रुटी,System error
सिस्टम निर्मिती,System generation
सिस्टम हॅकर,System hacker
सिस्टम हँडबुक,System handbook
सिस्टम इनपुट  साधन,System input  Device
सिस्टम सूचना,System instruction
सिस्टम इंटरफेस,System interface
सिस्टम इंटरफेस  डिझाइन,System interface  Design
सिस्टम व्यत्यय,System interrupt
सिस्टम की,System key
सिस्टम भाषा,System language
सिस्टम स्तर  प्रोग्रामिंग,System level  Programming
सिस्टम लायब्ररी,System library
सिस्टम लाइफ सायकल,System life cycle
सिस्टम लोडर,System loader
सिस्टम लॉग,System log
प्रणाली  व्यवस्थापन,System  Management
सिस्टम मॉड्युलरिटी,System modularity
सिस्टम नेटवर्क  आर्किटेक्चर,System network  Architecture
सिस्टम ऑपरेटर,System operator
सिस्टम आउटपुट  साधन,System output  Device
सिस्टम आउटपुट  लेखक,System output  Writer
प्रणाली  उत्पादकता,System  Productivity
सिस्टम प्रोग्राम,System program
प्रणाली  प्रोग्रामर,System  Programmer
प्रणाली  प्रोग्रामिंग  इंग्रजी,System  Programming  Language
सिस्टम क्विसिस,System quiesce
सिस्टम विश्वसनीयता,System reliability
सिस्टम निवास  खंड,System residence  Volume
सिस्टम रहिवासी,System resident
सिस्टम रहिवासी  सॉफ्टवेअर,System resident  Software
सिस्टमची लवचिकता,System resilience
सिस्टम संसाधन,System resource
सिस्टम संसाधन  व्यवस्थापक,System resource  Manager
सिस्टम प्रतिसाद,System response
सिस्टम प्रतिसाद  फील्ड,System response  Field
सिस्टम रीस्टार्ट,System restart
सिस्टमचा दृष्टीकोन,Systems approach
सिस्टम डिझाइन,Systems design
सिस्टम सुरक्षा,System security
सिस्टम फ्लो चार्ट,Systems flow chart
सिस्टम निर्मिती,Systems generation
सिस्टम शटडाउन,System shutdown
सिस्टम सिम्युलेशन,System simulation
सिस्टम मंद,System slow down
सिस्टम सॉफ्टवेअर,System software
प्रणाली  तपशील,System  Specification
सिस्टम प्रोग्राम,Systems program
सिस्टम  प्रोग्रामर,Systems  Programmer
सिस्टम  प्रोग्रामिंग,Systems  Programming
सिस्टम सबरूटिन,Systems subroutine
सिस्टम मानक,System standard
सिस्टम आकडेवारी,System statistics
सिस्टम रचना,System structure
सिस्टम अभ्यास,System study
सिस्टम सुपरवायझर,System supervisor
सिस्टम टेबल,System table
सिस्टम कार्य,System task
सिस्टम टर्मिनल,System terminal
सिस्टम चाचणी,System testing
सिस्टम सिद्धांत,System theory
सिस्टम उपयुक्तता,System utility
सिस्टम उपयुक्तता  साधन,System utility  Device
सिस्टम उपयुक्तता  कार्यक्रम,System utility  Program
सिस्टम व्हेरिएबल  चिन्ह,System variable  Symbol
टेबल घटक,Table element
टेबल फंक्शन,Table function
टेबल लुक-अप,Table look-up
च्या टेबल  संयोजन,Table of  Combination
टेबल सिम्युलेटर,Table simulater
टॅब्लेट,Tablet
सारणी भाषा,Tabular language
टॅब्युलेशन  वर्ण,Tabulation  Character
टॅग रूपांतरण  साधन,Tag converting  Device
टॅग केले  आर्किटेक्चर,Tagged  Architecture
टॅग क्रमवारी,Tag sort
टँडम संगणक,Tandem computer
टेंडम डेटा  सर्किट,Tandem data  Circuit
टँडम ऑफिस,Tandem office
टेंडम स्विचिंग,Tandem switching
टँडम सिस्टम,Tandem system
टेंडेम ट्रान्सिस्टर,Tandem transister
टँडम ट्रंक,Tandem trunk
टेप बाउंड  ट्युरिंग मशीन,Tape bounded  Turing Machine
टेप काडतूस,Tape cartridge
टेप वर्ण,Tape character
टेप कोड,Tape code
टेप ड्राइव्ह,Tape drive
टेप फाइल,Tape file
टेप स्वरूप,Tape format
टेप इनपुट,Tape input
टेप लेबल,Tape label
टेप लायब्ररी,Tape library
टेप मॅचानिझम,Tape machanism
टेप मार्कर,Tape marker
टेप स्टोरेज,Tape storage
टेप युनिट,Tape unit
लक्ष्य संगणक,Target computer
लक्ष्य भाषा,Target language
लक्ष्य कार्यक्रम,Target program
लक्ष्य व्हेरिएबल,Target variable
कार्य नियंत्रण ब्लॉक,Task control block
कार्य व्यवस्थापन,Task management
कार्य नाव,Task name
कार्य रांग,Task queue
कार्य शेड्यूलर,Task scheduler
कार्य स्विच,Task switch
कार्य करण्यासाठी कार्य  संप्रेषण,Task to task  Communication
कार्य चल,Task variable
तंत्र  फ्लोचार्ट,Technique  Flowchart
टेलिकॉन्फरन्सिंग,Teleconferencing
टेलिनेट,Telenet
टेलीप्रिंटर,Teleprinter
टेलीप्रोसेसिंग  नेटवर्क,Teleprocessing  Network
टेलीस्क्रीन,Telescreen
टेलिटेक्स्ट,Teletext
टेलिटेक्स्ट सेवा,Teletext service
टेलीटाइप कोड,Teletype code
टेलीटाइप लेखक,Teletype writer
दहापट पूरक,Tens complement
टर्मिनल,Terminal
टर्मिनल क्षेत्र,Terminal area
टर्मिनल क्लस्टर,Terminal cluster
टर्मिनल  घटक,Terminal  Component
टर्मिनल  कॉन्फिगरेशन  सुविधा,Terminal  Configuration  Facility
टर्मिनल कंट्रोलर,Terminal controller
टर्मिनल कर्सर,Terminal cursor
टर्मिनल संपादन  ऑपरेशन,Terminal edit  Operation
टर्मिनल एंट्री,Terminal entry
टर्मिनल उपकरणे,Terminal Equipment
टर्मिनल  स्थापना,Terminal  Installation
टर्मिनल इंटरचेंज,Terminal interchange
टर्मिनल जॉब,Terminal job
टर्मिनल मोड,Terminal mode
टर्मिनल मॉनिटर  कार्यक्रम,Terminal monitor  Program
टर्मिनल नोड,Terminal node
टर्मिनल बंदर,Terminal port
टर्मिनल रीपीटर,Terminal repeater
टर्मिनल रूम,Terminal room
टर्मिनल सत्र,Terminal session
टर्मिनल प्रतीक,Terminal symbol
टर्मिनल युनिट,Terminal unit
टर्मिनल वापरकर्ता,Terminal user
समाप्ती,Termination
टर्मिनेटर/  आरंभकर्ता,Terminator/  Initiator
टर्मिनोलॉजी बँक,Terminology bank
मुदत भाषा,Term language
टर्नरी कोड,Ternary code
टर्नरी लॉजिक,Ternary logic
टर्नरी निवडकर्ता  गेट,Ternary selector  Gate
टर्नरी थ्रेशोल्ड  गेट,Ternary threshold  Gate
चाचणी आणि सेट,Test and set
चाचणी बेड,Test bed
चाचणी डेटा जनरेटर,Test data generator
चाचणी,Testing
चाचणी संख्यात्मक,Test numeric
चाचणी कार्यक्रम,Test program
चाचणी रूटीन,Test routine
चाचणी,Test run
मजकूर प्रदर्शन  सूचना,Text display  Instruction
मजकूर संपादक,Text editor
मजकूर स्वरूप,Text formatter
मजकूर कार्य,Text function
मजकूर प्रक्रिया,Text processing
