Punjabi,Kannada
"1. ਦਸਤਖਤ, 2. ਦਸਤਖਤ","1.ಸಹಿ, 2. ಸಹಿ"
ਮਾਰਕਰ ਟੈਸਟ,ಮಾರ್ಕರ್ ಪರೀಕ್ಷೆ
ਮਹੱਤਵਪੂਰਨ ਚਿੰਨ੍ਹ,ಗಮನಾರ್ಹ ಅಂಕಗಳು
ਸਿਲੀਕਾਨ ਚਿੱਪ,ಸಿಲಿಕಾನ್ ಚಿಪ್
ਸਧਾਰਨ ਮੇਲ ਟ੍ਰਾਂਸਫਰ ਪ੍ਰੋਟੋਕੋਲ (SMTP),ಸರಳ ಮೇಲ್ ವರ್ಗಾವಣೆ ಪ್ರೋಟೋಕಾಲ್ (SMTP)
ਸਿੰਗਲ,ಏಕ
"1. ਇੱਕ ਸਿਗਨਲਿੰਗ ਨੋਡ, 2. ਸਿੰਪਲੈਕਸ ਨੋਡ","1. ಒಂದು ಸಿಗ್ನಲಿಂಗ್ ನೋಡ್, 2. ಸಿಂಪ್ಲೆಕ್ಸ್ ನೋಡ್"
ਸਿਮੂਲੇਸ਼ਨ,ಸಿಮ್ಯುಲೇಶನ್
ਨਕਲ ਕਰਨ ਵਾਲਾ,ಅನುಕರಿಸುವವನು
"1. ਸਮਕਾਲੀ, 2. ਸਮਕਾਲੀ","1.ಏಕಕಾಲಿಕ, 2.ಸಿಂಕ್ರೊನಸ್"
ਸਮਕਾਲੀ ਪ੍ਰਕਿਰਿਆ,ಏಕಕಾಲಿಕ ಸಂಸ್ಕರಣೆ
ਸੋਲੋ,ಏಕವ್ಯಕ್ತಿ
"1.ਸਾਈਟ ਲਾਇਸੰਸ, 2.ਸਾਈਟ ਲਾਇਸੰਸ","1.ಸೈಟ್ ಪರವಾನಗಿ, 2. ಸೈಟ್ ಪರವಾನಗಿ"
"1. ਆਕਾਰ, 2. ਆਕਾਰ","1.ಗಾತ್ರ, 2.ಗಾತ್ರ"
ਮਾਪ,ಮಾಪನ
"1. ਦ੍ਰਿਸ਼ਟਾਂਤ, 2. ਦ੍ਰਿਸ਼ਟਾਂਤ","1. ವಿವರಣೆ, 2. ವಿವರಣೆ"
pluti,ಪ್ಲುಟಿ
"1.ਪਲੂਤੀ, 2.ਪਲੂਟੀਕਰਨ","1.ಪ್ಲೂಟಿ, 2.ಪ್ಲುಟಿಕಾರನ್"
"1. ਸਲੈਸ਼, 2. ਕੱਟੋ","1.ಸ್ಲಾಷ್, 2.ಕಟ್"
ਕੰਪਿਊਟਰ ਦੇ ਅਧੀਨ,ಕಂಪ್ಯೂಟರ್ ಅಡಿಯಲ್ಲಿ
ਸੱਪ ਵਿੰਡੋ ਪ੍ਰੋਟੋਕੋਲ,ಹಾವಿನ ಕಿಟಕಿ ಪ್ರೋಟೋಕಾಲ್
"1. ਛੱਡਣਾ, 2. ਸਮਰਪਣ","1. ಲೋಪ, 2. ಶರಣಾಗತಿ"
ਸਲਾਟ,ಸ್ಲಾಟ್
SCSI (SCSI),SCSI (SCSI)
ਸਮਾਰਟ ਕਾਰਡ,ಸ್ಮಾರ್ಟ್ ಕಾರ್ಡ್
snail ਮੇਲ,ನಿಧಾನ ಅಂಚೆ
ਸਨੈਪਸ਼ਾਟ,ಸ್ನ್ಯಾಪ್‌ಶಾಟ್
"1.ਸੌਫਟ ਗਣਨਾ, 2.ਸੌਫਟ ਗਣਨਾ","1.ಸಾಫ್ಟ್ ಕಂಪ್ಯೂಟಿಂಗ್, 2.ಸಾಫ್ಟ್ ಕಂಪ್ಯೂಟಿಂಗ್"
ਸਾਫਟ ਕਾਪੀ,ವಿದ್ಯುನ್ಮಾನ ಪ್ರತಿ
ਆਸਾਨ ਫੌਂਟ,ಸುಲಭವಾದ ಫಾಂಟ್
ਸਾਫਟਵੇਅਰ,ಸಾಫ್ಟ್ವೇರ್
ਸਾਫਟਵੇਅਰ ਇੰਜੀਨੀਅਰਿੰਗ,ಸಾಫ್ಟ್ವೇರ್ ಎಂಜಿನಿಯರಿಂಗ್
ਸਾਫਟਵੇਅਰ ਲਾਇਸੰਸ,ಸಾಫ್ಟ್ವೇರ್ ಪರವಾನಗಿ
ਸਾਫਟਵੇਅਰ ਪਾਇਰੇਸੀ,ಸಾಫ್ಟ್ವೇರ್ ಪೈರಸಿ
ਸਪੈਕਟ੍ਰਮ,ಸ್ಪೆಕ್ಟ್ರಮ್
"1.ਸਕ੍ਰੂ, 2.ਸਪਿਰਲ","1.ತಿರುಪು, 2.ಸುರುಳಿ"
"1. ਵੇਰਵੇ ਸ਼ੀਟ, 2. ਸਪ੍ਰੈਡਸ਼ੀਟ","1.ವಿವರ ಹಾಳೆ, 2.ಸ್ಪ್ರೆಡ್‌ಶೀಟ್"
ਮਿਆਰੀ,ಪ್ರಮಾಣಿತ
ਸਟੈਂਡਰਡ ਜਨਰਲਾਈਜ਼ਡ ਮਾਰਕਅੱਪ ਲੈਂਗੂਏਜ (SGML),ಪ್ರಮಾಣಿತ ಸಾಮಾನ್ಯೀಕರಿಸಿದ ಮಾರ್ಕಪ್ ಭಾಷೆ (SGML)
ਮਾਨਕੀਕਰਨ,ಪ್ರಮಾಣೀಕರಣ
ਉਡੀਕ ਸਮਾਂ,ಕಾಯುವ ಸಮಯ
tarak lan,ತಾರಕ್ ಲ್ಯಾನ್
ਤਾਰਾ ਸਥਿਤੀ,ನಕ್ಷತ್ರ ಸ್ಥಾನ
ਬਿੱਟ ਸ਼ੁਰੂ,ಆರಂಭದ ಬಿಟ್
"1. ਕਮੀ, 2. ਕਮੀ, 3. ਕਮੀ ਸੰਕਟ","1. ಕೊರತೆ, 2. ಕೊರತೆ, 3. ಕೊರತೆ ಬಿಕ್ಕಟ್ಟು"
"1.ਸਟੈਟਿਕ ਮੈਮੋਰੀ, 2.ਸਟੈਟਿਕ ਮੈਮੋਰੀ","1.ಸ್ಥಿರ ಸ್ಮರಣೆ, 2.ಸ್ಥಿರ ಸ್ಮರಣೆ"
ਸਥਿਤੀ ਚੈਨਲ,ಸ್ಥಿತಿ ಚಾನಲ್
"1. ਸਟੈਪ ਸਾਈਜ਼, 2. ਸਟੈਪ ਮਾਪ","1.ಹಂತದ ಗಾತ್ರ, 2.ಹಂತದ ಆಯಾಮಗಳು"
ਰੋਕੋ ਅਤੇ ਪ੍ਰੋਟੋਕੋਲ ਦੀ ਉਡੀਕ ਕਰੋ,ವಿರಾಮ ಮತ್ತು ಕಾಯುವ ಪ್ರೋಟೋಕಾಲ್
ਤੋੜ ਕੋਡ,ಬ್ರೇಕ್ ಕೋಡ್
ਵਿਰਾਮ ਕੁੰਜੀ,ವಿರಾಮ ಕೀ
ਸਟੋਰੇਬਿਲਟੀ,ಶೇಖರಣಾ ಸಾಮರ್ಥ್ಯ
ਸਟੋਰ ਕੀਤਾ ਪ੍ਰੋਗਰਾਮ,ಸಂಗ್ರಹಿಸಲಾದ ಪ್ರೋಗ್ರಾಂ
ਸੀਰੀਜ਼ ਡਾਟਾ,ಸರಣಿ ಡೇಟಾ
"1.ਸਟ੍ਰਕਚਰਡ ਏਨਕੋਡਿੰਗ, 2.ਸਟ੍ਰਕਚਰਡ ਕੋਡਿੰਗ","1.ಸ್ಟ್ರಕ್ಚರ್ಡ್ ಎನ್ಕೋಡಿಂಗ್, 2.ಸ್ಟ್ರಕ್ಚರ್ಡ್ ಕೋಡಿಂಗ್"
ਸਟ੍ਰਕਚਰਡ ਪੁੱਛਗਿੱਛ ਭਾਸ਼ਾ (SQL),ರಚನಾತ್ಮಕ ಪ್ರಶ್ನೆ ಭಾಷೆ (SQL)
"1. ਬਰੋਸ਼ਰ ਸ਼ੀਟ, 2. ਸ਼ੈਲੀ ਅੱਖਰ","1. ಕರಪತ್ರದ ಹಾಳೆ, 2. ಶೈಲಿಯ ಪತ್ರ"
ਉਪ-ਡਾਇਰੈਕਟਰੀ,ಉಪ ಡೈರೆಕ್ಟರಿ
"1.ਸਬਨੈੱਟ, 2.ਸਬਨੈੱਟ","1.ಸಬ್ನೆಟ್, 2.ಸಬ್ನೆಟ್"
ਸਬਟ੍ਰੀ,ಉಪವೃಕ್ಷ
"1. ਸੰਖੇਪ, 2. ਸੰਖੇਪ","1. ಸಂಕ್ಷೇಪಣ, 2. ಸಂಕ್ಷೇಪಣ"
"1. ਸੁਪਰ ਕੰਪਿਊਟਰ, 2. ਸੁਪਰ ਕੰਪਿਊਟਰ","1. ಸೂಪರ್ ಕಂಪ್ಯೂಟರ್, 2. ಸೂಪರ್ ಕಂಪ್ಯೂಟರ್"
"1.ਸੁਪਰ ਕੰਪਿਊਟੇਸ਼ਨ, 2.ਸੁਪਰ ਕੰਪਿਊਟੇਸ਼ਨ","1.ಸೂಪರ್ ಕಂಪ್ಯೂಟೇಶನ್, 2.ಸೂಪರ್ ಕಂಪ್ಯೂಟೇಶನ್"
ਕੁੰਜੀ,ಪ್ರಮುಖ ಕೀ
ਚੋਟੀ ਦੇ ਉਪਭੋਗਤਾ,ಉನ್ನತ ಬಳಕೆದಾರ
ਨਿਰੀਖਣ ਕੀਤੀ ਸਿਖਲਾਈ,ಮೇಲ್ವಿಚಾರಣೆಯ ಕಲಿಕೆ
ਸਹਾਇਕ ਚਿੱਪ,ಸಹಾಯಕ ಚಿಪ್
ਸ਼ੁੱਧ ਪਰਿਵਰਤਨ,ನಿವ್ವಳ ವ್ಯತ್ಯಾಸ
"1.ਨੈੱਟ ਵਿਭਿੰਨਤਾ, 2.ਸੈਕਸ਼ਨ, 3.ਸਰਫਨ","1.ನೆಟ್ ವ್ಯತ್ಯಾಸ, 2.ವಿಭಾಗ, 3.ಸರ್ಫಾನ್"
ਸਵੈਪ,ವಿನಿಮಯ
ਅੰਦਰ ਵੱਲ,ಒಳಬರುವ
ਵਹਾਅ,ಹೊರಹರಿವು
ਸਵੈਪਿੰਗ,ವಿನಿಮಯ
"1. ਸਵਿੱਚਡ ਨੈੱਟਵਰਕ, 2. ਬਦਲਿਆ ਨੈੱਟਵਰਕ","1. ಸ್ವಿಚ್ಡ್ ನೆಟ್‌ವರ್ಕ್, 2. ಬದಲಾಯಿಸಿದ ನೆಟ್ವರ್ಕ್"
ਬਦਲਣਾ,ಬದಲಾಯಿಸುವುದು
ਬਦਲਣ ਦਾ ਸਿਧਾਂਤ,ಸ್ವಿಚಿಂಗ್ ತತ್ವ
ਪ੍ਰਤੀਕ ਪ੍ਰੋਗਰਾਮਿੰਗ,ಸಾಂಕೇತಿಕ ಪ್ರೋಗ್ರಾಮಿಂಗ್
ਸਮਕਾਲੀਕਰਨ,ಸಿಂಕ್ರೊನೈಸೇಶನ್
ਸਿੰਕ੍ਰੋਨਾਈਜ਼ਰ,ಸಿಂಕ್ರೊನೈಸರ್
ਸਮਕਾਲੀ,ಸಿಂಕ್ರೊನಸ್
ਸਮਕਾਲੀ ਸੰਖਿਆਤਮਕ ਲੜੀ (SDH),ಸಿಂಕ್ರೊನಸ್ ಸಂಖ್ಯಾ ಶ್ರೇಣಿ (SDH)
ਵਾਕ ਵਿਸ਼ਲੇਸ਼ਣ,ವಾಕ್ಯ ವಿಶ್ಲೇಷಣೆ
ਸਿਸਟਮ ਵਿਸ਼ਲੇਸ਼ਣ,ಸಿಸ್ಟಮ್ ವಿಶ್ಲೇಷಣೆ
ਸਿਸਟਮ ਇੰਜੀਨੀਅਰਿੰਗ,ಸಿಸ್ಟಮ್ ಎಂಜಿನಿಯರಿಂಗ್
"1. ਸਿਸਟਮ ਤੋੜਨ ਵਾਲਾ, 2. ਸਿਸਟਮ ਹੈਕਰ","1. ಸಿಸ್ಟಮ್ ಬ್ರೇಕರ್, 2. ಸಿಸ್ಟಮ್ ಹ್ಯಾಕರ್"
ਸਿਸਟਮ ਇੰਟੀਗਰੇਟਰ,ಸಿಸ್ಟಮ್ ಇಂಟಿಗ್ರೇಟರ್
ਸਿਸਟਮ ਲਾਗ,ಸಿಸ್ಟಮ್ ಲಾಗ್
ਸਿਸਟਮ ਕਵਰ,ಸಿಸ್ಟಮ್ ಕವರ್
ਸਿਸਟਮ ਨੈੱਟਵਰਕ ਢਾਂਚਾ (SNA),ಸಿಸ್ಟಮ್ ನೆಟ್ವರ್ಕ್ ಸ್ಟ್ರಕ್ಚರ್ (SNA)
"1. ਸਿਸਟਮ ਪ੍ਰੋਗਰਾਮਰ, 2. ਸਿਸਟਮ ਪ੍ਰੋਗਰਾਮਰ","1. ಸಿಸ್ಟಮ್ ಪ್ರೋಗ್ರಾಮರ್, 2. ಸಿಸ್ಟಮ್ ಪ್ರೋಗ್ರಾಮರ್"
"1. ਸਿਸਟਮ ਰੀਸਟਾਰਟ, 2. ਸਿਸਟਮ ਰੀਸਟਾਰਟ","1. ಸಿಸ್ಟಮ್ ಮರುಪ್ರಾರಂಭ, 2. ಸಿಸ್ಟಮ್ ಮರುಪ್ರಾರಂಭ"
ਸਿਸਟਮ ਸਮਾਪਤੀ,ವ್ಯವಸ್ಥೆಯ ಮುಕ್ತಾಯ
ਸਿਸਟਮ ਟੈਸਟ,ಸಿಸ್ಟಮ್ ಪರೀಕ್ಷೆ
ਸਿਸਟਮ ਸਹੂਲਤ,ಸಿಸ್ಟಮ್ ಉಪಯುಕ್ತತೆ
"1. ਸਿਸਟਮੈਟਿਕ ਕੋਡ, 2. ਸਿਸਟਮੈਟਿਕ ਕੋਡ","1. ವ್ಯವಸ್ಥಿತ ಕೋಡ್, 2. ವ್ಯವಸ್ಥಿತ ಕೋಡ್"
ਟੈਬ ਕਮਾਂਡ,ಟ್ಯಾಬ್ ಆಜ್ಞೆ
"ਸਮਾਸੂਚੀ, ਕਾਰਜ - ਕ੍ਰਮ",ವೇಳಾಪಟ್ಟಿ
ਸਾਰਣੀ ਵਿੱਚ ਸੰਖੇਪ ਜਾਣਕਾਰੀ,ಕೋಷ್ಟಕ ಅವಲೋಕನ
ਟੇਬਲ ਸਪੇਸ,ಟೇಬಲ್ ಸ್ಪೇಸ್
ਤਖ਼ਤੀ,ಪ್ಲೇಕ್
"1.ਸਾਰਣੀ, 2.ਐਰੇ ਐਰੇ","1.ಟ್ಯಾಬ್ಯುಲರ್, 2.ಅರೇ ಅರೇ"
ਸਾਰਣੀ ਫੰਕਸ਼ਨ,ಕೋಷ್ಟಕ ಕಾರ್ಯ
"1. ਨਿਸ਼ਾਨਬੱਧ ਆਰਕੀਟੈਕਚਰ, 2. ਚਿੰਨ੍ਹਿਤ ਢਾਂਚਾ","1. ಮಾರ್ಕ್ಡ್ ಆರ್ಕಿಟೆಕ್ಚರ್, 2. ಮಾರ್ಕ್ಡ್ ಸ್ಟ್ರಕ್ಚರ್"
ਚਿੰਨ੍ਹਿਤ ਚਿੱਤਰ ਫਾਈਲ ਫਾਰਮ (TIFF),ಗುರುತಿಸಲಾದ ಇಮೇಜ್ ಫೈಲ್ ಫಾರ್ಮ್ (TIFF)
ਟੈਂਡਮ ਸਿਸਟਮ,ಟಂಡೆಮ್ ವ್ಯವಸ್ಥೆ
ਟੇਪ ਦੀ ਘਣਤਾ,ಟೇಪ್ ಸಾಂದ್ರತೆ
ਟੇਪ ਕਵਰ,ಟೇಪ್ ಕವರ್
tar ਫਾਈਲ,ಟಾರ್ ಫೈಲ್
ਕੰਮ,ಕೆಲಸ
ਕੰਮ ਗਾਈਡ,ಕೆಲಸದ ಮಾರ್ಗದರ್ಶಿ
ਟਾਸਕ ਸ਼ਡਿਊਲਰ,ಕಾರ್ಯ ಶೆಡ್ಯೂಲರ್
ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਕੰਟਰੋਲ ਪ੍ਰੋਟੋਕੋਲ/ਇੰਟਰਨੈੱਟ ਪ੍ਰੋਟੋਕੋਲ (TCP/IP),ಟ್ರಾನ್ಸ್ಮಿಷನ್ ಕಂಟ್ರೋಲ್ ಪ್ರೋಟೋಕಾಲ್/ಇಂಟರ್ನೆಟ್ ಪ್ರೋಟೋಕಾಲ್ (TCP/IP)
ਕੱਟਣ ਦੀ ਕਾਰਵਾਈ,ಕತ್ತರಿಸುವ ಕಾರ್ಯಾಚರಣೆ
ਦੂਰਸੰਚਾਰ,ದೂರಸಂಪರ್ಕ
ਦੂਰਸੰਚਾਰ,ದೂರಸಂಪರ್ಕ
ਟੈਲੀਕਾਮ,ಟೆಲಿಕಾಂ
ਟੈਲੀਕਾਨਫਰੰਸ,ದೂರಸಂಪರ್ಕ
"1. ਟੈਲੀਗ੍ਰਾਫ਼, 2. ਟੈਲੀਗ੍ਰਾਫ਼ੀ","1. ಟೆಲಿಗ್ರಾಫ್, 2. ಟೆಲಿಗ್ರಾಫಿ"
"1. ਟੈਲੀਮੀਟਰ, 2. ਟੈਲੀਮੀਟਰੀ","1. ಟೆಲಿಮೀಟರ್, 2. ಟೆಲಿಮೆಟ್ರಿ"
"1.ਟੈਲੀਫੋਨ, 2.ਟੈਲੀਫੋਨ","1. ದೂರವಾಣಿ, 2. ದೂರವಾಣಿ"
ਟੈਲੀਫੋਨ,ದೂರವಾಣಿ
"1.ਟੈਲੀਪ੍ਰਿੰਟਰ, 2.ਟੈਲੀਪ੍ਰਿੰਟਰ","1.ಟೆಲಿಪ್ರಿಂಟರ್, 2.ಟೆಲಿಪ್ರಿಂಟರ್"
ਟੈਲੀਪ੍ਰੋਸੈਸਿੰਗ,ಟೆಲಿಪ್ರೊಸೆಸಿಂಗ್
"1. ਦੂਰਦਰਸ਼ਨ, 2. ਟੈਲੀਵਿਜ਼ਨ, 3. ਦੂਰਦਰਸ਼ਨ","1. ದೂರದರ್ಶನ, 2. ದೂರದರ್ಶನ, 3. ದೂರದರ್ಶನ"
telex,ಟೆಲೆಕ್ಸ್
"1. ਟ੍ਰੈਪ ਦੂਰ, 2. ਟੇਲਨੈੱਟ","1.ಟ್ರ್ಯಾಪ್ ಅವೇ, 2.ಟೆಲ್ನೆಟ್"
"1. ਗਰਮੀ, 3. ਤਾਪਮਾਨ","1.ಉಷ್ಣ, 3.ತಾಪಮಾನ"
"1. ਆਕਾਰ ਪਲੇਟ, 2. ਟੈਂਪਲੇਟ, 3. ਰੂਪਦਾ","1.ಆಕಾರದ ಫಲಕ, 2.ಟೆಂಪ್ಲೇಟ್, 3.ರೂಪದ"
ਦਸ ਦਾ ਪੂਰਕ,ಹತ್ತರ ಪೂರಕ
tera ਬਾਈਟ,ಟೆರಾ ಬೈಟ್
ਟੈਰਾ ਫਾਲੋਪਸ,ಟೆರ್ರಾ ಫಾಲೋಪ್ಸ್
"1.ਐਂਡ ਪੁਆਇੰਟਰ, 2.ਟਰਮੀਨਲ ਕਰਸਰ","1.ಎಂಡ್ ಪಾಯಿಂಟರ್, 2.ಟರ್ಮಿನಲ್ ಕರ್ಸರ್"
"1.ਐਂਡ ਨੋਡ, 2.ਟਰਮੀਨਲ ਨੋਡ","1.ಎಂಡ್ ನೋಡ್, 2.ಟರ್ಮಿನಲ್ ನೋಡ್"
ਟਰਮੀਨਲ ਵਿੰਡੋ,ಟರ್ಮಿನಲ್ ವಿಂಡೋ
ਖਤਮ,ಕೊನೆಗೊಳ್ಳುತ್ತದೆ
ਟ੍ਰਾਈ-ਬੇਸ,ಟ್ರೈ-ಬೇಸ್
ਤਿੰਨ ਅਧਾਰ ਕਾਰਵਾਈ,ಮೂರು ಮೂಲ ಕಾರ್ಯಾಚರಣೆ
ਟੈਸਟਿੰਗ,ಪರೀಕ್ಷೆ
ਟੈਸਟ ਕਵਰੇਜ,ಪರೀಕ್ಷಾ ವ್ಯಾಪ್ತಿ
ਟੈਸਟ ਐਗਜ਼ੀਕਿਊਸ਼ਨ,ಪರೀಕ್ಷಾ ಮರಣದಂಡನೆ
ਟੈਸਟ ਡਾਟਾ,ಪರೀಕ್ಷಾ ಡೇಟಾ
"1. ਪਾਠ, 2. ਅਧਿਐਨ ਸਮੱਗਰੀ","1.ಪಠ್ಯ, 2. ಅಧ್ಯಯನ ವಸ್ತು"
ਟੈਕਸਟ ਬਾਕਸ,ಪಠ್ಯ ಪೆಟ್ಟಿಗೆ
ਟੈਕਸਟ ਕਰਸਰ,ಪಠ್ಯ ಕರ್ಸರ್
ਟੈਕਸਟ ਐਡੀਟਰ,ಪಠ್ಯ ಸಂಪಾದಕ
ਟੈਕਸਟ ਫਾਈਲ,ಪಠ್ಯ ಫೈಲ್
ਪਾਠਕ੍ਰਮ,ಪಠ್ಯಕ್ರಮ
ਟੈਕਸਟ ਪ੍ਰੋਸੈਸਿੰਗ,ಪಠ್ಯ ಪ್ರಕ್ರಿಯೆ
ਸਪੀਚ-ਟੈਕਸਟ (TTS),ಭಾಷಣ-ಪಠ್ಯ (TTS)
ਟੈਕਸਟ ਮੈਪਿੰਗ,ವಿನ್ಯಾಸ ಮ್ಯಾಪಿಂಗ್
"1.T ਫਲਿੱਪ ਫਲਾਪ, 2.T-ਬਾਈਨੋਮੀਟਰ","1.T ಫ್ಲಿಪ್ ಫ್ಲಾಪ್, 2.T-ಬೈನೋಮೀಟರ್"
ਥਰਮਲ ਸੀਲ ਥਰਮਲ,ಥರ್ಮಲ್ ಸೀಲ್ ಥರ್ಮಲ್
"1.ਪ੍ਰਿੰਟਰ ਪਤਲੀ ਫਿਲਮ ਮੈਮੋਰੀ, 2.ਪਤਲੀ ਫਿਲਮ ਮੈਮੋਰੀ","1.ಪ್ರಿಂಟರ್ ಥಿನ್ ಫಿಲ್ಮ್ ಮೆಮೊರಿ, 2.ಥಿನ್ ಫಿಲ್ಮ್ ಮೆಮೊರಿ"
(TFT) ਪਤਲਾ ਫਿਲਮ ਟਰਾਂਜ਼ਿਸਟਰ (TFT),(TFT) ಥಿನ್ ಫಿಲ್ಮ್ ಟ್ರಾನ್ಸಿಸ್ಟರ್ (TFT)
"1. ਗੇਮਿੰਗ, 2. ਹੈਸ਼ਿੰਗ","1.ಜೆಮಿಂಗ್, 2.ಹ್ಯಾಶಿಂಗ್"
ਥਰਿੱਡ ਚੂੜੀ,ದಾರದ ಬಳೆ
ਥਰਿੱਡਿੰਗ,ಥ್ರೆಡಿಂಗ್
"1. ਟ੍ਰਾਈਲੇਟਰਲ ਨੈੱਟਵਰਕ, 2. ਟ੍ਰਾਈਲੇਟਰਲ ਨੈੱਟਵਰਕ","1.ತ್ರಿಪಕ್ಷೀಯ ಜಾಲ, 2.ತ್ರಿಪಕ್ಷೀಯ ಜಾಲ"
ਵਹਾਅ ਦੀ ਸਮਰੱਥਾ,ಹರಿವಿನ ಸಾಮರ್ಥ್ಯ
ਸਮੇਂ ਦੀ ਗੁੰਝਲਤਾ,ಸಮಯದ ಸಂಕೀರ್ಣತೆ
ਟਾਈਮ ਡਿਵੀਜ਼ਨ ਮਲਟੀਪਲੈਕਸਿੰਗ (TDM),ಟೈಮ್ ಡಿವಿಷನ್ ಮಲ್ಟಿಪ್ಲೆಕ್ಸಿಂಗ್ (TDM)
ਸਮਾ ਸੀਮਾ,ಕಾಲಮಿತಿಯೊಳಗೆ
ਇੱਕੋ ਹੀ ਸਮੇਂ ਵਿੱਚ,ಅದೇ ಸಮಯದಲ್ಲಿ
"1. ਕਾਲ ਮਸ਼ੀਨ, 2. ਕਾਲ ਮਸ਼ੀਨ, 3. ਟਾਈਮ ਮਸ਼ੀਨ","1. ಕಾಲ್ ಮೆಷಿನ್, 2. ಕಾಲ್ ಮೆಷಿನ್, 3. ಟೈಮ್ ಮೆಷಿನ್"
ਟਾਈਮ ਅੱਪ,ಸಮಯ ಮುಗೀತು
"1.ਕੈਲੋਕੇਸ਼ਨ, 2.ਕੈਲ ਦੀ ਮਾਤਰਾ","1. ಕ್ಯಾಲೊಕೇಶನ್, 2. ಕ್ಯಾಲ್ ಕ್ವಾಂಟೈಸೇಶನ್"
ਸਮਾਂ ਲੜੀ,ಸಮಯದ ಸರಣಿ
"1. ਸਮਾਂ ਵੰਡ, 2. ਸਮਾਂ ਸਾਂਝਾ ਕਰਨਾ","1. ಸಮಯ ವಿಭಾಗ, 2. ಸಮಯ ಹಂಚಿಕೆ"
ਟਾਈਮ ਸ਼ੇਅਰਿੰਗ ਸਿਸਟਮ,ಸಮಯ ಹಂಚಿಕೆ ವ್ಯವಸ್ಥೆ
ਕਾਲ ਕਦਮ,ಕರೆ ಹಂತ
ਸਮਾਂ ਚਿੱਤਰ,ಸಮಯ ರೇಖಾಚಿತ್ರ
ਅੱਖਰ,ಪಾತ್ರ
ਟੌਗਲ,ಟಾಗಲ್
ਟੌਗਲ ਮੂਵ,ಚಲಿಸುವಿಕೆಯನ್ನು ಟಾಗಲ್ ಮಾಡಿ
"1. ਚਿੰਨ੍ਹ, 2. ਟੋਕਨ","1.ಚಿಹ್ನೆ, 2.ಟೋಕನ್"
ਟੋਕਨ ਬੱਸ,ಟೋಕನ್ ಬಸ್
ਟੋਕਨ ਬੱਸ,ಟೋಕನ್ ಬಸ್
ਟੋਕਨ ਬੱਸ ਨੈੱਟਵਰਕ,ಟೋಕನ್ ಬಸ್ ನೆಟ್ವರ್ಕ್
"1. ਸਿੰਬਲ ਰਿੰਗ, 2. ਸਿੰਬਲ ਰਿੰਗ","1.ಚಿಹ್ನೆ ಉಂಗುರ, 2.ಚಿಹ್ನೆ ಉಂಗುರ"
ਟੋਕਨ ਗੱਲਬਾਤ,ಟೋಕನ್ ಸಮಾಲೋಚನೆ
"1.ਟੂਲ, 2.ਟੂਲ","1.ಉಪಕರಣಗಳು, 2.ಉಪಕರಣಗಳು"
ਚੋਟੀ ਦੇ ਪੈਰ,ಮೇಲಿನ ಕಾಲು
ਚੋਟੀ ਦੇ ਪੈਰ ਡਿਜ਼ਾਈਨ,ಮೇಲಿನ ಕಾಲು ವಿನ್ಯಾಸ
"1. ਨੇਲ ਰਿਜ ਕੌਂਫਿਗਰੇਸ਼ਨ, 2. ਹੇਠਾਂ ਖਿੱਚੋ","1. ಉಗುರು ರಿಡ್ಜ್ ಕಾನ್ಫಿಗರೇಶನ್, 2. ಕೆಳಗೆ ಎಳೆಯಿರಿ"
"1. ਸਥਾਨ, 2. ਸਥਾਨ ਵਿਗਿਆਨ","1. ಸ್ಥಳ, 2. ಸ್ಥಳ ವಿಜ್ಞಾನ"
ਟੱਚ ਪੈਡ,ಟಚ್ ಪ್ಯಾಡ್ಗಳು
ਟਚ ਸਕਰੀਨ,ಟಚ್ ಸ್ಕ್ರೀನ್
"1.ਨਿਸ਼ਾਨ, 2.ਨਿਸ਼ਾਨ, 3.ਟਰੇਸਿੰਗ","1.ಮಾರ್ಕ್, 2.ಮಾರ್ಕ್, 3.ಟ್ರೇಸಿಂಗ್"
ਟਰੇਸਿੰਗ,ಪತ್ತೆ ಹಚ್ಚುವುದು
"1.ਰਾਹ, 2.ਪਾਥ, 3.ਲੀਕ","1.ದಾರಿ, 2.ಮಾರ್ಗ, 3.ಸೋರಿಕೆ"
"1.ਟਰੈਕ ਡਿਸਕ, 2.ਪਾਥ ਡਿਸਕ","1.ಟ್ರ್ಯಾಕ್ ಡಿಸ್ಕ್, 2.ಪಾತ್ ಡಿಸ್ಕ್"
ਮਾਰਗ ਟੇਪ,ಮಾರ್ಗ ಟೇಪ್
"1. ਅਨੁਸਰਣ ਕਰੋ, 2. ਅਨੁਸਰਣ ਕਰੋ","1. ಅನುಸರಿಸಿ, 2. ಅನುಸರಿಸಿ"
"1. ਪਾਲਣਾ ਕਰੋ, 2. ਪਾਲਣਾ ਕਰੋ","1. ಅನುಸರಿಸಿ, 2. ಅನುಸರಿಸಿ"
ਟ੍ਰੈਜੈਕਟਰੀ,ಪಥವನ್ನು
