Assamese,Punjabi
পৰিসংখ্যাগতভাৱে গুৰুত্বপূৰ্ণ,ਅੰਕੜਾ ਮਹੱਤਵਪੂਰਨ
স্থিতিশীলভাৱে সুস্থিৰ অৱস্থা,ਸਥਿਰ ਤੌਰ &#39;ਤੇ ਸਥਿਰ ਸਥਿਤੀ
পৰিসংখ্যাবিদ,ਅੰਕੜਾ ਵਿਗਿਆਨੀ
"পৰিসংখ্যা, পৰিসংখ্যা","ਅੰਕੜੇ, ਅੰਕੜੇ"
ষ্টেটাৰ,ਸਟੇਟਰ
ষ্টেটাৰ কইল,ਸਟੇਟਰ ਕੋਇਲ
বিশ্ৰামবাৰৰ ছুটী,ਛੁੱਟੀ ਦੀ ਛੁੱਟੀ
উলম্ব তাঁৰ,ਲੰਬਕਾਰੀ ਤਾਰ
"অপৰিৱৰ্তিত, স্থিৰ, স্থিৰ, স্থায়ী","ਨਾ ਬਦਲਣ ਵਾਲਾ, ਸਥਿਰ, ਸਥਿਰ, ਸਥਾਈ"
ধ্ৰুৱক বিদ্যুৎ প্ৰবাহ,ਨਿਰੰਤਰ ਕਰੰਟ
স্থিৰ প্ৰবাহ,ਸਥਿਰ ਵਹਾਅ
ধ্ৰুৱক প্ৰবাহ ইলেক্ট্ৰ&#39;থাৰ্মোমিটাৰ,ਲਗਾਤਾਰ ਵਹਾਅ ਇਲੈਕਟ੍ਰੋਥਰਮਾਮੀਟਰ
স্থিৰ গতি,ਨਿਰੰਤਰ ਗਤੀ
নিৰন্তৰ তৰল পদাৰ্থৰ প্ৰবাহ,ਲਗਾਤਾਰ ਤਰਲ ਵਹਾਅ
স্থিৰ ঘূৰ্ণনৰ গতি,ਲਗਾਤਾਰ ਰੋਟੇਸ਼ਨ ਗਤੀ
"স্থায়ী অৱস্থা, স্থায়ী অৱস্থা","ਸਥਾਈ ਰਾਜ, ਸਥਾਈ ਰਾਜ"
স্থিৰ অৱস্থাৰ কাৰেণ্ট,ਸਥਿਰ ਸਥਿਤੀ ਮੌਜੂਦਾ
স্থায়ী অৱস্থা বিতৰণ,ਸਥਾਈ ਸਥਿਤੀ ਦੀ ਵੰਡ
ষ্টেণ্ডিং ষ্টেট মডেল,ਸਥਾਈ ਰਾਜ ਮਾਡਲ
থিয় হৈ থকা অৱস্থান পদ্ধতি,ਸਥਾਈ ਸਥਿਤੀ ਵਿਧੀ
ষ্টেণ্ডিং ষ্টেট সমস্যা,ਖੜ੍ਹੀ ਰਾਜ ਸਮੱਸਿਆ
ষ্টেণ্ডিং ষ্টেট সমাধান,ਸਥਿਰ ਰਾਜ ਦਾ ਹੱਲ
স্থিতিশীল শাস্তি,ਸਥਿਰ ਜੁਰਮਾਨਾ
অপহৰণ কৰা হৈছে,ਅਗਵਾ ਕਰ ਲਿਆ
"ভাপ, বাষ্প","ਭਾਫ਼, ਭਾਫ਼"
ভাপ থাৰ্মোমিটাৰ,ਭਾਫ਼ ਥਰਮਾਮੀਟਰ
ভাপ ইঞ্জিন,ਭਾਫ਼ ਇੰਜਣ
"ভাপ জেকেট, ভাপ ইনজেক্টৰ","ਭਾਫ਼ ਜੈਕਟ, ਭਾਫ਼ ਇੰਜੈਕਟਰ"
বাষ্প-তৰল বক্ৰ,ਭਾਫ਼-ਤਰਲ ਕਰਵ
ভাপ বিন্দু,ਭਾਫ਼ ਬਿੰਦੂ
ভাপ ফিল্টাৰ,ਭਾਫ਼ ਫਿਲਟਰ
ভাপ টাৰ্বাইন,ਭਾਫ਼ ਟਰਬਾਈਨ
তীখা,ਸਟੀਲ
ষ্টীল ধূসৰ,ਸਟੀਲ ਸਲੇਟੀ
ষ্টীলৰ টেংক ৰেক্টিফায়াৰ,ਸਟੀਲ ਟੈਂਕ ਸੁਧਾਰਕ
অধিক প্ৰৱণ মাউন্ট,ਵਧੇਰੇ ਸੰਭਾਵੀ ਮਾਊਂਟ
শ্ৰৱণযোগ্য এন্টেনা,ਸੁਣਨਯੋਗ ਐਂਟੀਨਾ
ষ্টিয়াৰিং বক্স,ਸਟੀਅਰਿੰਗ ਬਾਕਸ
ষ্টেফান ভলজমেনৰ নিয়ম,ਸਟੀਫਨ ਵੋਲਜ਼ਮੈਨ ਨਿਯਮ
stephon-সঁজুলি,stephon-ਟੂਲ
stephon-ধ্ৰুৱক,stephon-ਸਥਿਰ
stephan-law,stephan-law
ষ্টেইনমেট্জ সহগ,ਸਟੀਨਮੇਟਜ਼ ਗੁਣਾਂਕ
stellar,ਤਾਰਾ
ষ্টেলাৰ লঞ্চ,ਸ਼ਾਨਦਾਰ ਲਾਂਚ
তাৰকা ৰচনা,ਤਾਰਾਂ ਦੀ ਰਚਨਾ
নক্ষত্ৰীয় ঘনত্ব,ਤਾਰਾ ਦੀ ਘਣਤਾ
"নক্ষত্ৰীয় গতিবিদ্যা, নক্ষত্ৰীয় গতিশীলতা","ਤਾਰਿਆਂ ਦੀ ਗਤੀਸ਼ੀਲਤਾ, ਤਾਰਿਆਂ ਦੀ ਗਤੀਸ਼ੀਲਤਾ"
তাৰকাময় গোট,ਸ਼ਾਨਦਾਰ ਇਕੱਠ
নক্ষত্ৰীয় শক্তি,ਤਾਰਾ ਊਰਜਾ
তাৰকাময় বৃদ্ধি,ਸ਼ਾਨਦਾਰ ਵਾਧਾ
ষ্টেলাৰ ইন্টাৰফেৰ&#39;মিটাৰ,ਸਟਾਰ ਇੰਟਰਫੇਰੋਮੀਟਰ
কেবলৱে,ਕੇਬਲਵੇਅ
নক্ষত্ৰীয় গতিবিজ্ঞান,ਤਾਰਕਿਕ ਗਤੀ ਵਿਗਿਆਨ
তাৰকাময় উজ্জ্বলতা,ਸ਼ਾਨਦਾਰ ਚਮਕ
নক্ষত্ৰীয় চুম্বকীয় ক্ষেত্ৰ,ਤਾਰਾ ਚੁੰਬਕੀ ਖੇਤਰ
ষ্টেলাৰ গ্লো,ਤਾਰਾਂ ਦੀ ਚਮਕ
তাৰকা মানচিত্ৰ stellar map,ਤਾਰਾ ਦਾ ਨਕਸ਼ਾ ਤਾਰਾ ਦਾ ਨਕਸ਼ਾ
তাৰকাময় পদাৰ্থ,ਤਾਰਾ ਦਾ ਮਾਮਲਾ
ষ্টেলাৰ মডেল,ਸਟਾਰ ਮਾਡਲ
ষ্টেলাৰ অস্পষ্টতা,ਤਾਰਕਿਕ ਧੁੰਦਲਾਪਨ
ষ্টেলাৰ পেৰালেক্স,ਤਾਰਕਿਕ ਪੈਰਾਲੈਕਸ
ষ্টেলাৰ ফটোমেট্ৰি,ਤਾਰਾ ਦੀ ਫੋਟੋਮੈਟਰੀ
নক্ষত্ৰীয় স্থান,ਸਟਾਰ ਸਪੇਸ
নক্ষত্ৰীয় ব্যাসাৰ্ধ,ਤਾਰਾ ਦਾ ਘੇਰਾ
নক্ষত্ৰীয় ঘূৰ্ণন,ਤਾਰਾ ਦੀ ਰੋਟੇਸ਼ਨ
ষ্টেলাৰ স্পেকট্ৰম,ਤਾਰਾ ਦਾ ਸਪੈਕਟ੍ਰਮ
নক্ষত্ৰীয় গঠন,ਤਾਰਾ ਦੀ ਬਣਤਰ
তাৰকাময় শৰীৰ,ਤਾਰਾ ਦਾ ਸਰੀਰ
তাৰকাময় তাপ,ਤਾਰਾ ਦੀ ਗਰਮੀ
তাৰকাময় জগত,ਤਾਰਾ ਸੰਸਾਰ
stellarator,ਤਾਰਾਕਰਤਾ
স্কেনিং ট্ৰেন্সমিছন ইলেক্ট্ৰন মাইক্ৰস্কোপ,ਸਕੈਨਿੰਗ ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਇਲੈਕਟ੍ਰੋਨ ਮਾਈਕ੍ਰੋਸਕੋਪ
মুকলি লাঠিৰ সংশোধন,ਖੁੱਲੀ ਸੋਟੀ ਦੀ ਸੋਧ
"থাৰ্মোমিটাৰ টিউব, থাৰ্মোমিটাৰ টিউব","ਥਰਮਾਮੀਟਰ ਟਿਊਬ, ਥਰਮਾਮੀਟਰ ਟਿਊਬ"
"খোজ, খোজ, খোজ, খোজ","ਕਦਮ, ਕਦਮ, ਕਦਮ, ਕਦਮ"
পোষ্ট এটেনুৱেটৰ,ਪੋਸਟ attenuator
ষ্টেপ বাই ষ্টেপ গণনা,ਕਦਮ ਦਰ ਕਦਮ ਗਣਨਾ
ক্ৰমিক পদ্ধতি,ਕ੍ਰਮਵਾਰ ਢੰਗ
"ষ্টেপিং ট্ৰেন্সফৰ্মাৰ, ষ্টেপিং ট্ৰেন্সফৰ্মাৰ","ਸਟੈਪਿੰਗ ਟ੍ਰਾਂਸਫਾਰਮਰ, ਸਟੈਪਿੰਗ ਟ੍ਰਾਂਸਫਾਰਮਰ"
ষ্টেপ ফাংচন,ਕਦਮ ਫੰਕਸ਼ਨ
গ্ৰেডেচন নিয়ম গ্ৰেডেচন নিয়ম,ਗ੍ਰੇਡੇਸ਼ਨ ਨਿਯਮ ਗ੍ਰੇਡੇਸ਼ਨ ਨਿਯਮ
ষ্টেপ ৰিড ডাইঅ&#39;ড,ਸਟੈਪ ਰੀਡ ਡਾਇਓਡ
চিৰিৰ ৰিলে,ਪੌੜੀ ਰੀਲੇਅ
echelon ৰকেট,Echelon ਰਾਕੇਟ
পোষ্ট ডিভিজন ব&#39;ৰ্ড,ਪੋਸਟ ਡਿਵੀਜ਼ਨ ਬੋਰਡ
পোষ্ট চিন,ਪੋਸਟ ਚਿੰਨ੍ਹ
উচ্চতাৰ অনুপাত,ਉਚਾਈ ਅਨੁਪਾਤ
"ষ্টেপ আপ ট্ৰেন্সফৰ্মাৰ, হাই পাৱাৰড ট্ৰেন্সফৰ্মাৰ","ਸਟੈਪ ਅੱਪ ਟ੍ਰਾਂਸਫਾਰਮਰ, ਹਾਈ ਪਾਵਰ ਟਰਾਂਸਫਾਰਮਰ"
ষ্টেপ ভল্টেজ,ਕਦਮ ਵੋਲਟੇਜ
ষ্টেপ ৱেভ,ਕਦਮ ਲਹਿਰ
ষ্টাৰন-পিৰানি গেজ,ਕਠੋਰ-ਪਿਰਾਨੀ ਗੇਜ
ষ্টেৰেডিয়ান,ਸਟੈਰੇਡੀਅਨ
বিকিৰণ নিৰ্গমন ক্ষমতা,ਰੇਡੀਏਸ਼ਨ emissivity
পোন পাইপ,ਸਿੱਧੀ ਪਾਈਪ
"ষ্টেৰিঅ&#39;, ষ্টেৰিঅ&#39;স্কোপিক","ਸਟੀਰੀਓ, ਸਟੀਰੀਓਸਕੋਪਿਕ"
"ষ্টেৰিঅ’ এম্প্লিফায়াৰ, ষ্টেৰিঅ’ এম্প্লিফায়াৰ","ਸਟੀਰੀਓ ਐਂਪਲੀਫਾਇਰ, ਸਟੀਰੀਓ ਐਂਪਲੀਫਾਇਰ"
"ষ্টেৰিঅ&#39; সম্প্ৰচাৰ, ষ্টেৰিঅ&#39;স্কোপিক শব্দ সংবহন","ਸਟੀਰੀਓ ਬਰਾਡਕਾਸਟ, ਸਟੀਰੀਓਸਕੋਪਿਕ ਸਾਊਂਡ ਟ੍ਰਾਂਸਮਿਸ਼ਨ"
ষ্টেৰিঅ&#39;আইছ&#39;মেৰিজম,ਸਟੀਰੀਓਇਸੋਮੇਰਿਜ਼ਮ
ষ্টেৰিঅ&#39;স্কোপিক মডেল,ਸਟੀਰੀਓਸਕੋਪਿਕ ਮਾਡਲ
ষ্টেৰিঅ&#39; দম্পতী,ਸਟੀਰੀਓ ਜੋੜਾ
ষ্টেৰিঅ&#39;স্কোপিক ফটোগ্ৰাফী,ਸਟੀਰੀਓਸਕੋਪਿਕ ਫੋਟੋਗ੍ਰਾਫੀ
ষ্টেৰিঅ&#39;স্কোপিক দৃষ্টি,ਸਟੀਰੀਓਸਕੋਪਿਕ ਨਜ਼ਰ
ষ্টেৰিঅ&#39;অটোগ্ৰাফ,ਸਟੀਰੀਓਆਟੋਗ੍ਰਾਫ
"ষ্টেৰিঅ&#39;স্কোপিক, ষ্টেৰিঅ&#39;স্কোপিক","ਸਟੀਰੀਓਸਕੋਪਿਕ, ਸਟੀਰੀਓਸਕੋਪਿਕ"
ষ্টেৰিঅ&#39;স্কোপিক ছন্দ,ਸਟੀਰੀਓਸਕੋਪਿਕ ਲੈਅ
ষ্টেৰিঅ&#39;স্কোপিক প্ৰজেকচন,ਸਟੀਰੀਓਸਕੋਪਿਕ ਪ੍ਰੋਜੈਕਸ਼ਨ
ষ্টেৰিঅ&#39;স্কোপিক ৰেডিয়েল স্কেল,ਸਟੀਰੀਓਸਕੋਪਿਕ ਰੇਡੀਅਲ ਸਕੇਲ
ষ্টেৰিঅ&#39;স্কোপিক প্ৰজেকচন,ਸਟੀਰੀਓਸਕੋਪਿਕ ਪ੍ਰੋਜੈਕਸ਼ਨ
ষ্টেৰিঅ&#39;আইছ&#39;মাৰ,ਸਟੀਰੀਓਇਸੋਮਰ
ষ্টেৰিঅ’স্কোপিক সমৰূপী ৰূপ,ਸਟੀਰੀਓਸਕੋਪਿਕ ਆਈਸੋਮੋਰਫਿਕ ਰੂਪ
ত্ৰিমাত্ৰিক তত্ত্ব,ਤਿੰਨ ਅਯਾਮੀ ਥਿਊਰੀ
ষ্টেৰিঅ&#39;মেট্ৰি,ਸਟੀਰੀਓਮੈਟਰੀ
ষ্টেৰিঅ&#39; শব্দ প্ৰভাৱ,ਸਟੀਰੀਓ ਧੁਨੀ ਪ੍ਰਭਾਵ
ষ্টেৰিঅ&#39; শব্দ ৰেকৰ্ডিং,ਸਟੀਰੀਓ ਆਵਾਜ਼ ਰਿਕਾਰਡਿੰਗ
ষ্টেৰিঅ&#39;স্কোপিক শব্দ প্ৰজনন,ਸਟੀਰੀਓਸਕੋਪਿਕ ਆਵਾਜ਼ ਪ੍ਰਜਨਨ
ষ্টেৰিঅ&#39;স্কোপিক শব্দ প্ৰক্ষেপণ ব্যৱস্থা,ਸਟੀਰੀਓਸਕੋਪਿਕ ਆਵਾਜ਼ ਪ੍ਰੋਜੈਕਸ਼ਨ ਸਿਸਟਮ
ষ্টেৰিঅ&#39; শব্দ ব্যৱস্থা,ਸਟੀਰੀਓ ਆਵਾਜ਼ ਸਿਸਟਮ
ষ্টেৰিঅ&#39;ফ&#39;ট&#39;গ্ৰামেট্ৰি,ਸਟੀਰੀਓਫੋਟੋਗਰਾਮੈਟਰੀ
ষ্টেৰিঅ&#39;স্কোপিক ফটোমিটাৰ,ਸਟੀਰੀਓਸਕੋਪਿਕ ਫੋਟੋਮੀਟਰ
ষ্টেৰিঅ&#39;স্কোপিক দৃষ্টি,ਸਟੀਰੀਓਸਕੋਪਿਕ ਨਜ਼ਰ
"ষ্টেৰিঅ&#39;স্কোপ, ষ্টেৰিঅ&#39;স্কোপ","ਸਟੀਰੀਓਸਕੋਪ, ਸਟੀਰੀਓਸਕੋਪ"
ষ্টেৰিঅ&#39;স্কোপিক,ਸਟੀਰੀਓਸਕੋਪਿਕ
ষ্টেৰিঅ&#39; কেমেৰা,ਸਟੀਰੀਓ ਕੈਮਰਾ
ষ্টেৰিঅ&#39;ৰ উচ্চতা,ਸਟੀਰੀਓ ਉਚਾਈ
ষ্টেৰিঅ&#39;স্কোপিক ইমেজ,ਸਟੀਰੀਓਸਕੋਪਿਕ ਚਿੱਤਰ
ষ্টেৰিঅ&#39;স্কোপিক ছেদক,ਸਟੀਰੀਓਸਕੋਪਿਕ ਇੰਟਰਸੈਕਸ਼ਨ
ষ্টেৰিঅ&#39;স্কোপিক মাইক্ৰস্কোপ,ਸਟੀਰੀਓਸਕੋਪਿਕ ਮਾਈਕ੍ਰੋਸਕੋਪ
ষ্টেৰিঅ&#39;স্কোপিক মডেল,ਸਟੀਰੀਓਸਕੋਪਿਕ ਮਾਡਲ
ষ্টেৰিঅ&#39;স্কোপিক ইন্টাৰপলেচন কাপল,ਸਟੀਰੀਓਸਕੋਪਿਕ ਇੰਟਰਪੋਲੇਸ਼ਨ ਜੋੜਾ
ষ্টেৰিঅ&#39;স্কোপিক ৰেঞ্জ,ਸਟੀਰੀਓਸਕੋਪਿਕ ਸੀਮਾ
"ষ্টেৰিঅ&#39; ৰেঞ্জফাইণ্ডাৰ, ষ্টেৰিঅ&#39; টেলিস্কোপ","ਸਟੀਰੀਓ ਰੇਂਜਫਾਈਂਡਰ, ਸਟੀਰੀਓ ਟੈਲੀਸਕੋਪ"
"ষ্টেৰিঅ’স্কোপিক টেলিস্কোপ, ষ্টেৰিঅ’স্কোপিক টেলিস্কোপ","ਸਟੀਰੀਓਸਕੋਪਿਕ ਟੈਲੀਸਕੋਪ, ਸਟੀਰੀਓਸਕੋਪਿਕ ਟੈਲੀਸਕੋਪ"
ষ্টেৰিঅ&#39;স্কোপিক টেলিভিছন,ਸਟੀਰੀਓਸਕੋਪਿਕ ਟੈਲੀਵਿਜ਼ਨ
ষ্টেৰিঅ&#39;স্কোপিক দৃষ্টিশক্তিৰ যন্ত্ৰ,ਸਟੀਰੀਓਸਕੋਪਿਕ ਵਿਜ਼ਨ ਯੰਤਰ
ষ্টেৰিঅ&#39;স্কোপিক দৃষ্টি,ਸਟੀਰੀਓਸਕੋਪਿਕ ਨਜ਼ਰ
লিথ&#39;স্ফিয়াৰ,ਲਿਥੋਸਫੀਅਰ
ষ্টেৰিঅ&#39;স্কোপিক দৃষ্টি,ਸਟੀਰੀਓਸਕੋਪਿਕ ਨਜ਼ਰ
stern হালধি পৰীক্ষা,ਸਖ਼ਤ ਲਸਣ ਦਾ ਪ੍ਰਯੋਗ
ষ্টাৰন চুষণ সম্ভাৱনা,ਸਖ਼ਤ ਚੂਸਣ ਸੰਭਾਵੀ
stern তত্ত্ব,ਸਖ਼ਤ ਸਿਧਾਂਤ
ষ্টেৰিঅ&#39;স্কোপিক মাইক্ৰস্কোপ,ਸਟੀਰੀਓਸਕੋਪਿਕ ਮਾਈਕ੍ਰੋਸਕੋਪ
সংলগ্ন ক্ৰিয়া,ਲਗਾਵ ਕਿਰਿਆ
সংলগ্নতা সম্ভাৱনা,ਲਗਾਵ ਸੰਭਾਵੀ
সংলগ্নতাৰ সম্ভাৱনা,ਅਟੈਚਮੈਂਟ ਦੀ ਸੰਭਾਵਨਾ
সংলগ্নতা সংঘৰ্ষ,ਅਟੈਚਮੈਂਟ ਟੱਕਰ
"অপৰ্য নিউক্লিয়াছ, কৃষ্ণ নিউক্লিয়াছ","ਅਪਰਿਆ ਨਿਊਕਲੀਅਸ, ਕ੍ਰਿਸ਼ਨ ਨਿਊਕਲੀਅਸ"
"কঠিন, নমনীয়, দৃঢ়, দৃঢ়","ਕਠੋਰ, ਨਰਮ, ਪੱਕਾ, ਪੱਕਾ"
ফাৰ্ম প্ৰমাণপত্ৰ,ਫਰਮ ਸਰਟੀਫਿਕੇਟ
নমনীয়তা সহগ,ਕਮਜ਼ੋਰਤਾ ਗੁਣਾਂਕ
নমনীয়তা সঁহাৰি,ਨਿਮਰਤਾ ਪ੍ਰਤੀਕਿਰਿਆ
"বিন্দু, কলংক","ਬਿੰਦੀ, ਕਲੰਕ"
ডট ফ&#39;কাচ,ਬਿੰਦੀ ਫੋਕਸ
এৰ&#39;মেটিক স্পেকট্ৰ&#39;গ্ৰাফ,ਅਕ੍ਰੋਮੈਟਿਕ ਸਪੈਕਟ੍ਰੋਗ੍ਰਾਫ
বিন্দু ব্যৱস্থা,ਬਿੰਦੂ ਸਿਸਟਮ
pointiness,ਇਸ਼ਾਰਾ
সংকেত প্ৰেৰণ,ਸਿਗਨਲ ਸੰਚਾਰ
stillb,stillb
"ভাভাক, অশোত্ৰ (সম্পা.) আচল (ভ.), স্থাৱৰ দৃষ্টিভংগী","ਭਾਭਾਕਾ, ਅਸੋਤਰਾ (ਸੰਪਾਦਕ) ਅਚਲ (ਵ.), ਅਚੱਲ ਦ੍ਰਿਸ਼"
স্থিৰ ছবি,ਅਜੇ ਵੀ ਚਿੱਤਰ
"স্থিৰ ছবি, স্থিৰ ফটো","ਸਥਿਰ ਤਸਵੀਰਾਂ, ਸਥਿਰ ਤਸਵੀਰਾਂ"
ষ্টীল ফটোগ্ৰাফী,ਅਜੇ ਵੀ ਫੋਟੋਗ੍ਰਾਫੀ
উত্তেজনা কৰা,ਭੜਕਾਉਣ ਲਈ
উদ্দীপিত নিৰ্গমন,ਉਤੇਜਿਤ ਨਿਕਾਸ
উদ্দীপক অঞ্চল,ਉਤੇਜਕ ਜ਼ੋਨ
উদ্দীপক,ਉਤੇਜਨਾ
উদ্দীপক,ਉਤੇਜਨਾ
"ষ্টিং, ষ্টিং","ਡੰਗ, ਡੰਗ"
ষ্টাৰলিং বৃত্ত,ਸਟਰਲਿੰਗ ਚੱਕਰ
ষ্টাৰলিং-আনুমানিক,ਸਟਰਲਿੰਗ-ਅੰਦਾਜਨ
লৰচৰকাৰী,ਅੰਦੋਲਨਕਾਰੀ
স্টিৰপ,ਰਕਾਬ
সম্ভাৱনামূলক প্ৰগ্ৰেমিং,ਸੰਭਾਵੀ ਪ੍ਰੋਗਰਾਮਿੰਗ
লগ ফ্ল&#39; বিতৰক,ਲਾਗ ਪ੍ਰਵਾਹ ਵਿਤਰਕ
ষ্টোইক ধাতু,stoic ਧਾਤ
সঠিক সমানুপাতিকতা সহগ,ਸਹੀ ਅਨੁਪਾਤ ਗੁਣਾਂਕ
ষ্টক,ਸਟੋਕ
ষ্টোকছৰ স্থানচ্যুতি,ਸਟੋਕਸ ਵਿਸਥਾਪਨ
ষ্টকছ ভেক্টৰ,ਸਟੋਕਸ ਵੈਕਟਰ
ষ্টকছ সমীকৰণ,ਸਟੋਕਸ ਸਮੀਕਰਨ
ষ্টকছ মাল্টিপ্লাইয়াৰ,ਸਟੋਕਸ ਗੁਣਕ
ষ্টকছ সূত্ৰ,ਸਟੋਕਸ ਫਾਰਮੂਲਾ
ষ্টোকছৰ শাসন,ਸਟੋਕਸ ਨਿਯਮ
ষ্টকছ লাইন,ਸਟੋਕਸ ਲਾਈਨ
ষ্টকছ বিক্ষিপ্ততা,ਸਟੋਕਸ ਸਕੈਟਰਿੰਗ
ষ্টোকছ উপপাদ্য,ਸਟੋਕਸ ਥਿਊਰਮ
সৰু দোকান,ਸਟਾਲ
শিলৰ তাঁৰ,ਪੱਥਰ ਦੀ ਤਾਰ
শিলৰ উপপাদ্য,ਪੱਥਰ ਦਾ ਸਿਧਾਂਤ
শিল-ভৰ,ਪੱਥਰ-ਪੁੰਜ
"limiter, বন্ধ কৰক","ਸੀਮਾ, ਰੋਕੋ"
উন্নয়ন বিৰোধী,ਵਿਰੋਧੀ ਵਿਕਾਸ
"ষ্টপ-ঘড়ী, ষ্টপ-ঘড়ী","ਸਟਾਪ-ਕਲੌਕ, ਸਟਾਪ-ਕਲੌਕ"
ইনচুলেটেড,ਇੰਸੂਲੇਟਡ
স্পৰ্শ বাচন,ਪਕਵਾਨਾਂ ਨੂੰ ਛੂਹੋ
ব্ৰেক পইণ্ট,ਬਰੇਕ ਪੁਆਇੰਟ
ষ্টপ স্ক্ৰু,ਪੇਚ ਬੰਦ ਕਰੋ
ষ্টপ সংকেত,ਬੰਦ ਸਿਗਨਲ
বিৰতি,ਅੱਧੀ ਛੁੱਟੀ
"জে বি ষ্টপ ৱাচ, ষ্টপ ৱাচ","ਜੇਬੀ ਸਟਾਪ ਵਾਚ, ਸਟਾਪ ਵਾਚ"
সীমাহীন,ਅਸੀਮਤ
কণ্টেইনমেণ্ট জ’ন,ਕੰਟੇਨਮੈਂਟ ਜ਼ੋਨ
সমতুল্যতা ব্লক কৰা,ਬਲਾਕਿੰਗ ਸਮਾਨਤਾ
"ইৰেক্টিল পাৱাৰ, ইৰেক্টিল পাৱাৰ","erectile power, erectile power"
বন্ধ কৰাৰ সম্ভাৱনা,ਰੋਕਣ ਦੀ ਸੰਭਾਵਨਾ
ইৰেক্টিল পাৱাৰ,erectile ਸ਼ਕਤੀ
ক্ৰমবৰ্ধমান প্ৰপেলেণ্ট,ਸੰਚਤ ਪ੍ਰੋਪੇਲੈਂਟ
"সংৰক্ষণ, সংৰক্ষণ","ਸਟੋਰੇਜ, ਸਟੋਰੇਜ"
এক্যুলেটৰ বেটাৰী,ਸੰਚਾਈ ਬੈਟਰੀ
ইমেজ সংৰক্ষণ টিউব,ਚਿੱਤਰ ਸਟੋਰੇਜ਼ ਟਿਊਬ
সংৰক্ষণ ক্ষমতা,ਸਟੋਰੇਜ਼ ਸਮਰੱਥਾ
এক্যুলেটৰ কোষ,ਸੰਚਤ ਸੈੱਲ
সংৰক্ষণ চক্ৰ,ਸਟੋਰੇਜ਼ ਚੱਕਰ
সংৰক্ষণ প্ৰভাৱ,ਸਟੋਰੇਜ਼ ਪ੍ਰਭਾਵ
সংৰক্ষণৰ কাৰ্যক্ষমতা,ਸਟੋਰੇਜ਼ ਕੁਸ਼ਲਤਾ
সংৰক্ষণ অভিগম চুইচ,ਸਟੋਰੇਜ਼ ਪਹੁੰਚ ਸਵਿੱਚ
q বহুগুণক,q ਗੁਣਕ
সংৰক্ষণ কাৰ্য্য,ਸਟੋਰੇਜ਼ ਕਾਰਵਾਈ
ক্ৰমবৰ্ধমান অনুপাত,ਸੰਚਤ ਅਨੁਪਾਤ
এক্যুলেটৰ ৰিং,ਸੰਚਾਈ ਰਿੰਗ
সংৰক্ষণ পছন্দ,ਸਟੋਰੇਜ਼ ਚੋਣ
সংৰক্ষণ তাপ,ਸਟੋਰੇਜ਼ ਗਰਮੀ
সংৰক্ষিত শক্তি,ਸਟੋਰ ਕੀਤੀ ਊਰਜਾ
সংৰক্ষিত প্ৰগ্ৰেম,ਸਟੋਰ ਕੀਤਾ ਪ੍ਰੋਗਰਾਮ
সংৰক্ষিত প্ৰগ্ৰেম কম্পিউটাৰ,ਸਟੋਰ ਕੀਤਾ ਪ੍ਰੋਗਰਾਮ ਕੰਪਿਊਟਰ
ষ্টৰ্মাৰ কন,ਸਟਰਮਰ ਕੋਨ
চৌকা,ਚੁੱਲ੍ਹਾ
অস্থায়ী সংৰক্ষণ,ਅਸਥਾਈ ਸਟੋਰੇਜ਼
ভ্যাৰিয়েন্স,ਪਰਿਵਰਤਨ
ভ্যাৰিয়েন্স প্ৰকৃতি,ਪਰਿਵਰਤਨ ਕੁਦਰਤ
"পোন, পোন, সহজ","ਸਿੱਧਾ, ਸਿੱਧਾ, ਸਧਾਰਨ"
"ষ্ট্ৰেইট কোৰ, ষ্ট্ৰেইট কোৰ","ਸਿੱਧਾ ਕੋਰ, ਸਿੱਧਾ ਕੋਰ"
প্ৰত্যক্ষ উৰণ,ਸਿੱਧੀ ਉਡਾਣ
স্খলনজনিত ৰোগ,ejaculatory ਰੋਗ
"সৰলৰেখা, সৰলৰেখা, সৰলৰেখা","ਸਿੱਧੀ ਲਾਈਨ, ਸਿੱਧੀ ਲਾਈਨ, ਸਿੱਧੀ ਲਾਈਨ"
সৰল ৰৈখিক শোষণ,ਸਧਾਰਨ ਰੇਖਿਕ ਸਮਾਈ
বেগৰ সৰলৰেখা বিতৰণ,ਵੇਗ ਦੀ ਸਿੱਧੀ ਰੇਖਾ ਵੰਡ
ষ্ট্ৰেইট লাইন ফ্লাইট কেলকুলেটৰ,ਸਿੱਧੀ ਲਾਈਨ ਫਲਾਈਟ ਕੈਲਕੁਲੇਟਰ
ৰেখাৰ সূত্ৰ,ਲਾਈਨ ਫਾਰਮੂਲਾ
মেৰু পোন সীমা বৰ্ণালীচিত্ৰ,ਧਰੁਵੀ ਸਿੱਧੀ ਸੀਮਾ ਸਪੈਕਟ੍ਰੋਗ੍ਰਾਫ
"ষ্ট্ৰেইট ৰিচিভাৰ, ষ্ট্ৰেইট ৰিচিভাৰ","ਸਿੱਧਾ ਰਿਸੀਵਰ, ਸਿੱਧਾ ਰਿਸੀਵਰ"
