English,Odiya
preemptive scheduling,ପୂର୍ବ-ଶୂନ୍ୟ ଯୋଜନା
Pre-fix,ଉପସର୍ଗ
Preprocessing,ପୂର୍ବାବଲୋକନ
Process,ପ୍ରକ୍ରିୟା
process switch,ପ୍ରକ୍ରିୟା ସୁଇଚ୍
Processing,ପ୍ରକ୍ରିୟାକରଣ
Processor,ସଞ୍ଚାଳକ
Production,ଉତ୍ପାଦନ
Program,"1. ପ୍ରୋଗ୍ରାମ୍, 2. ପ୍ରୋଗ୍ରାମ୍"
program compilation,ପ୍ରୋଗ୍ରାମ ବ୍ୟାଖ୍ୟା
Program cash,ପ୍ରୋଗ୍ରାମ୍ ବ୍ରେକ୍
program debugging,ପ୍ରୋଗ୍ରାମ୍ ଫିକ୍ସ
program design,ପ୍ରୋଗ୍ରାମ ଡିଜାଇନ୍
program evaluation & review technique (PERT),"ପ୍ରୋଗ୍ରାମ ମୂଲ୍ୟାଙ୍କନ ସମୀକ୍ଷା କ ech ଶଳ (PERT, PERT)"
program halt,ପ୍ରୋଗ୍ରାମ୍ ବିରତି |
program library,"1. ପ୍ରୋଗ୍ରାମ୍ ଲାଇବ୍ରେରୀ, 2. ପ୍ରୋଗ୍ରାମ୍ ସଂଗ୍ରହ |"
program run,ପ୍ରୋଗ୍ରାମ୍ ଚଲାନ୍ତୁ |
Programmer,"1. ପ୍ରୋଗ୍ରାମର୍, 2. ପ୍ରୋଗ୍ରାମର୍"
Prolog,prolog
PROM,p-rom
Propagation,"1. ଟ୍ରାନ୍ସମିସନ୍, 2. ଆମ୍ପ୍ଲାଇଫେସନ୍ |"
Proposition,ହାସଲ ଯୋଗ୍ୟ
protected key,ସୁରକ୍ଷିତ ଚାବି |
Protection,ସୁରକ୍ଷା
Protocol,ପ୍ରୋଟୋକଲ୍
protocol translation,"1. ପ୍ରୋଟୋକଲ୍ ସ୍ଥାନାନ୍ତର, 2. ପ୍ରୋଟୋକଲ୍ ଅନୁବାଦ, 3. ପ୍ରୋଟୋକଲ୍ ବ୍ୟାଖ୍ୟା"
pseudo code,ଛଉ କୋଡ୍ |
public data network,"1. ପବ୍ଲିକ୍ ଡାଟା, 2. ପବ୍ଲିକ୍ ଡାଟା ନେଟୱାର୍କ |"
public domain,"1. ପବ୍ଲିକ୍ ଡୋମେନ୍, 2. ପବ୍ଲିକ୍ ଡୋମେନ୍ |"
public key encripting,ସର୍ବସାଧାରଣ କି ଏନକ୍ରିପସନ୍ |
Pulse,ନାଡ
pulse code modulation,ନାଡ କୋଡ୍ ମଡ୍ୟୁଲେସନ୍ |
pulse digital modulation (PDM),ପଲ୍ସ ଡିଜିଟାଲ୍ ମଡ୍ୟୁଲେସନ୍ (PDM)
pulse train,spandavali
Punctuation,ବିରାମ ଚିହ୍ନ
Push,"ଚାପ, ପୁରଣ"
push down automata,ଅଟୋମେଟା ଡାଉନଲୋଡ୍ କରନ୍ତୁ |
pushup list,ଭୂଲମ୍ବ ତାଲିକା |
quad density,ଚତୁର୍ଭୁଜ
Qualification,"1. ଯୋଗ୍ୟତା, 2. ଯୋଗ୍ୟତା"
Quantifier,ପରିମାଣ
Quantize,ପରିମାଣ କରିବାକୁ
Quantizer,ପରିମାଣ
Quantum,କ୍ୱାଣ୍ଟମ୍
quantum clock,କ୍ୱାଣ୍ଟମ୍ ଘଣ୍ଟା |
quantum computing,"1. କ୍ୱାଣ୍ଟମ୍ କାପୁଟାନ୍, 2. କ୍ୱାଣ୍ଟମ୍ ଗଣନା |"
querry by example,ଉଦାହରଣ ଜିଜ୍ଞାସା |
Query,"1. ଅନୁସନ୍ଧାନ, 2. ଅନୁସନ୍ଧାନ"
query language,ଜିଜ୍ଞାସା ଭାଷା |
query processing,ଜିଜ୍ଞାସା ପ୍ରକ୍ରିୟାକରଣ |
Queue,ଧାଡି
queue management,ଧାଡି ପରିଚାଳନା
queue register,ଧାଡି ରେଜିଷ୍ଟର |
queuing network,"1. ଧାଡି ନେଟୱାର୍କ, 2. ଧାଡି ନେଟୱାର୍କ |"
queuining theory,ଧାଡି ସିଦ୍ଧାନ୍ତ |
quick acess memory,ଦ୍ରୁତ ପ୍ରବେଶ ସ୍ମୃତି
Quotient,Quotient
radio frequency interference (RFI),ରେଡିଓ ଫ୍ରିକ୍ୱେନ୍ସି ହସ୍ତକ୍ଷେପ (RFI)
Radix,ରେଡିକ୍ସ |
random access computer equipment (RACE),ରାଣ୍ଡମ୍ ଆକ୍ସେସ୍ କମ୍ପ୍ୟୁଟର ଉପକରଣ (RACE)
random access memory (RAM),ରାଣ୍ଡମ୍ ଆକ୍ସେସ୍ ମେମୋରୀ (RAM)
random scan,ଅନିୟମିତ ସ୍କାନିଂ |
Raster,"1.raster, 2.raster"
raster scan,ରାଷ୍ଟର ସ୍କାନିଂ |
re engineering,ପୁନ eng ନିର୍ମାଣ
re enlargement,ପୁନର୍ଜୀବନ
Reachability,"1. ଅଭିଗମ୍ୟତା, 2. ଅଭିଗମ୍ୟତା |"
Read,ପ reading ିବା
read head,ମୁଣ୍ଡ ପ reading ିବା |
read only,"1. କେବଳ ପ read, 2. କେବଳ ପ read |"
read only memory,"1. କେବଳ ସ୍ମୃତି ପ read, 2. କେବଳ ସ୍ମୃତି ପ read |"
read write head,ଲେଖା ମୁଣ୍ଡ ପ reading ୁଛି |
read/write cycle,"1. ପ cycle ଼ିବା ଚକ୍ର, 2. ଲେଖିବା ଚକ୍ର |"
read/write head,"1. ପ Cy ିବା ଚକ୍ର, 2. ହେଡ୍ ଲେଖିବା |"
read/write,"1. ସ୍ମୃତି ପ reading ିବା, 2. ସ୍ମୃତି ଲେଖିବା |"
Reader,ପାଠକ
reading,"ପ reading ିବା, ପ reading ିବା"
read-out,"1. ପ out ଼ିବା, 2. ପୋଷ୍ଟ ପ reading ିବା |"
real,ସମୟ ବାସ୍ତବ |
real time processing,"1. ଦ୍ରୁତ ପ୍ରତିକ୍ରିୟା ପ୍ରକ୍ରିୟାକରଣ, 2. ତୁରନ୍ତ ପ୍ରତିକ୍ରିୟା ପ୍ରକ୍ରିୟାକରଣ |"
Receiver,ରସିଦ
recognition logic,ସ୍ୱୀକୃତି ତର୍କ
Recompile,ପୁନ repr ପ୍ରୋଗ୍ରାମିଂ ସ୍ଥାନାନ୍ତର |
Record,ରେକର୍ଡ
recording head,"1. ରେକର୍ଡିଂ ହେଡ୍, 2. ରେକର୍ଡିଂ ହେଡ୍ |"
recoverable error,ସଠିକ୍ ତ୍ରୁଟି |
Recovery,ପୂର୍ଣ୍ଣତା
recursim theorem,ପୁନରାବୃତ୍ତି ଥିଓରେମ୍ |
Recursion,ପୁନ yc ବ୍ୟବହାର
recursive function,ପୁନରାବୃତ୍ତି କାର୍ଯ୍ୟ
reduced instruction set computer (RISC),କ୍ଷୁଦ୍ରକରଣ ନିର୍ଦ୍ଦେଶ ସେଟ୍ କମ୍ପ୍ୟୁଟର (RISC)
Redundancy,ଅନାବଶ୍ୟକତା |
redundant array of independent disks (RAID),"1. ନିର୍ଭରଶୀଳ ଡିସ୍କ, 2. ଡିସ୍କର ଅତିରିକ୍ତ ଆରେ (ଲାଲ୍)"
Re-entrant,ପୁନ entry- ପ୍ରବେଶ
re-entrant code,ପୁନ entry- ପ୍ରବେଶ ସଂକେତ |
Reference,ସନ୍ଦର୍ଭ
referential integrity,ରେଫରେନ୍ସ ଅଖଣ୍ଡତା |
Reflectivity,ପ୍ରତିଫଳନ
Reflextion,ପ୍ରତିଫଳନ
Refraction,ପ୍ରତିଫଳନ
Refresh,ସତେଜ
Regeneration,ପୁନର୍ଜନ୍ମ
Register,ପଞ୍ଜିକରଣ କର |
regular grammar,ନିୟମିତ ବ୍ୟାକରଣ
Relation,ସମ୍ପର୍କ
relational database,ସମ୍ବନ୍ଧୀୟ ଡାଟାବେସ୍ |
relational database management system (RDBMS),ରିଲାଏନ୍ସ ଡାଟାବେସ୍ ମ୍ୟାନେଜମେଣ୍ଟ ସିଷ୍ଟମ୍ (RDBMS)
relational model,ସମ୍ବନ୍ଧୀୟ ମଡେଲ୍ |
Relative,"1. ସମ୍ପର୍କୀୟ, 2. ସମ୍ପର୍କୀୟ"
relative addressing,ସମ୍ପର୍କୀୟ ଠିକଣା
Relay,"1. ରିଲେ, 2. ସଂକ୍ରମଣ"
reliability modeling,ନିର୍ଭରଯୋଗ୍ୟତା ମଡେଲ୍ |
Reliable,ନିର୍ଭରଯୋଗ୍ୟ
relocatable code,"1. ସ୍ଥାନାନ୍ତରିତ କୋଡ୍, 2. ସ୍ଥାନାନ୍ତରଯୋଗ୍ୟ ତଥ୍ୟ |"
Remote,ବହୁତ ଦୂର
remote host,ସୁଦୂର ଫିଡର୍ |
remote job entry,ସୁଦୂର କାର୍ଯ୍ୟ ପ୍ରବେଶ
remote log-in,"1. ରିମୋଟ୍ ଅଧିବେଶନ ଆରମ୍ଭ, 2. ରିମୋଟ ଲଗଇନ୍ |"
remote procedure call (RPC),ସୁଦୂର ପ୍ରକ୍ରିୟା ନିମନ୍ତ୍ରଣ (RPC)
remote sensing,ରିମୋଟ ସେନ୍ସିଂ |
Rename,ନାମ ପରିବର୍ତ୍ତନ
Rendering,"1. ରେଣ୍ଡରିଂ, 2. ସମର୍ପଣ |"
Repeater,ପୁନରାବୃତ୍ତି
Reply,ଉତ୍ତର
Request,"1. ଅନୁରୋଧ, 2. ଅନୁରୋଧ"
request for comments (RFC),ମନ୍ତବ୍ୟ ଅନୁରୋଧ (RFC)
request/reply protocol,"1. ପୁନ Prot ପ୍ରୋଟୋକଲ୍, 2. ପ୍ରତିକ୍ରିୟା ପ୍ରୋଟୋକଲ୍ |"
rerun program,ପୁନରାବୃତ୍ତି ପ୍ରୋଗ୍ରାମ୍ |
Research,ଅନୁସନ୍ଧାନ |
reset cycle,ଚକ୍ର ପୁନରୁଦ୍ଧାର କରନ୍ତୁ |
Resident,ସ୍ମାରକବାଦୀ
Resolution,ଭିନ୍ନତା
Resources,ଉତ୍ସଗୁଡ଼ିକ
responsee time,ପ୍ରତିକ୍ରିୟା ସମୟ
Restart,"1. ରେଷ୍ଟାର୍ଟ, 2. ରେଷ୍ଟାର୍ଟ"
Restore,ପୁନରୁଦ୍ଧାର
Retrace,ପୁନ-ଚିହ୍ନ
Retransmission,"1. ପୁନ-ପଠାଇବା, 2. ପୁନ communication ଯୋଗାଯୋଗ |"
Retrieve,ପୁନରୁଦ୍ଧାର
Retry,ପୁଣିଥରେ ଚେଷ୍ଟା କରନ୍ତୁ
Return,"1. ରିଗ୍ରେସନ୍, 2. ରିଟର୍ନ"
return code,ରିଗ୍ରେସନ୍ କୋଡ୍
return key,ରିଗ୍ରେସନ୍ ଚାବି |
reusable code,ପୁନ us ବ୍ୟବହାର ଯୋଗ୍ୟ କୋଡ୍ |
Rewritable,ପୁନ rew ଲିଖନଯୋଗ୍ୟ |
RGB monitor,rgb ମନିଟର
Ribbon,ରିବନ୍
right issue,ସରକାରୀ ସମସ୍ୟା |
Robot,"1. ରୋବଟ୍, 2. ମେକାନିକ୍, 3. ମେକାନିଜିମ୍ |"
Robotics,"1. ଯାନ୍ତ୍ରିକ ବିଜ୍ଞାନ, 2. ଯାନ୍ତ୍ରିକ ଆନ୍ଥ୍ରୋପୋଲୋଜି |"
Robust,"ଶକ୍ତିଶାଳୀ, ଶକ୍ତିଶାଳୀ"
Role,ଭୂମିକା
roll back,ପୁନର୍ବାର ଗଡ଼ୁଛି |
roll in,engulfment
roll out,ଆଉଟଫ୍ଲୋ
ROM,"1. କେବଳ ସ୍ମୃତି ପ Read ନ୍ତୁ, 2. କେବଳ ସ୍ମୃତି ପ Read ନ୍ତୁ (ROM)"
Root,ମୂଳ
root directory,ପ୍ୟାରେଣ୍ଟ୍ ଡିରେକ୍ଟୋରୀ |
round of error,ଆନୁମାନିକ ତ୍ରୁଟି |
Router,"1. ରାଉଟର, 2. ରାଉଟର"
Routing,"ରାଉଟିଙ୍ଗ୍, ରାଉଟିଙ୍ଗ୍ |"
RS232C interface,RS232C ଇଣ୍ଟରଫେସ୍ |
RSA encryption,RSA ଏନକ୍ରିପସନ୍ |
RTC,rtc
run length encoding,କାର୍ଯ୍ୟର ସବିଶେଷ କୋଡିଂ |
run time,କାର୍ଯ୍ୟକାଳ
run time error,ଚାଲିବା ସମୟ ତ୍ରୁଟି |
Sample,"1. ନମୁନା, 2. ନମୁନା"
Sampling,ନମୁନା ସଂଗ୍ରହ
Satellite,"1. ସାଟେଲାଇଟ୍, 2. ସାଟେଲାଇଟ୍"
Saturating,ପରିପୃଷ୍ଠା
Save,ସଞ୍ଚୟ କରନ୍ତୁ |
Scalability,"1. ମାପନୀୟତା, 2. ମାପନୀୟତା |"
Scalar,ସ୍କାଲାର୍ |
Scanning,ସ୍କାନିଂ
Scenario,ଲ୍ୟାଣ୍ଡସ୍କେପ୍
Scheduler,ନିର୍ଧାରକ
screen image projector,ସ୍କ୍ରିନ୍ ପ୍ରତିଫଳନ ପ୍ରୋଜେକ୍ଟର୍ |
Script,ସ୍କ୍ରିପ୍ଟ
scripting language,ସ୍କ୍ରିପ୍ଟିଂ ଭାଷା |
Scrolling,"1. କୋଇଲ୍, 2. ସ୍କ୍ରୋଲ୍"
SDLC (sychronous data link control),ସିଙ୍କ୍ରୋନସ୍ ଡାଟା ଲିଙ୍କ୍ କଣ୍ଟ୍ରୋଲ୍ (SDLC)
Search,"1. ଅନୁସନ୍ଧାନ, 2. ଆବିଷ୍କାର |"
search engine,ଖୋଜିବା ଯନ୍ତ୍ର
search tree,ବୃକ୍ଷ ଖୋଜ |
Searching,"1. ଅନୁସନ୍ଧାନ, 2. ଆବିଷ୍କାର |"
Secondary,ଦ୍ secondary ିତୀୟ
Sector,"1. ସେକ୍ଟର, 2. ସେକ୍ଟର"
security policy,ସୁରକ୍ଷା ନୀତି
seek time,ସନ୍ଧାନ ଶବ୍ଦ
Segment,"1. ବିଭାଗ, 2. ବିଭାଗ"
Segmentation,"1. ଖଣ୍ଡବିଖଣ୍ଡନ, 2. ବିଭାଗ"
selection sort,ଚୟନ ସର୍ଟିଂ
self contained,"1. autocomplete, 2.autocomplete"
Semantics,"1. ସେମାଣ୍ଟିକ୍ସ, 2. ସେମାଣ୍ଟିକ୍ସ |"
Semaphore,ସେମାଫୋର |
Semiconductor,ସେମିକଣ୍ଡକ୍ଟର |
semontic web,କଳ୍ପନା ୱେବ୍ |
sequential access method,କ୍ରମାଗତ ପ୍ରବେଶ ପଦ୍ଧତି |
Serial,କ୍ରମାଗତ
Serializer,କ୍ରମିକ |
Server,"1. ସର୍ଭର, 2. ସର୍ଭର"
server crash,ସର୍ଭର କ୍ରାସ୍ |
server license,ସର୍ଭର ଲାଇସେନ୍ସ |
servo multiplier,ସର୍ଭୋ ଗୁଣକ
Set,ର ସେଟ୍
set point,ନିର୍ଦ୍ଦିଷ୍ଟ ବିନ୍ଦୁ |
set up,ପରିଚାଳନା
Shade,ଛାୟା |
Shading,ସିନେମାଟୋଗ୍ରାଫି |
Shadow,ଭୂତ
share file,ଫାଇଲ୍ ଅଂଶୀଦାର କରନ୍ତୁ |
shared access,ଅଂଶୀଦାର ପ୍ରବେଶ
Sharing,ଅଂଶୀଦାର
Shell,"1. ବ୍ରାକେଟ୍, 2. ବାହୁବଳୀ, 3. ସେଲ୍, 4. ସେଲ୍ |"
shift character,ବିସ୍ଥାପନ ପ୍ରତୀକ |
short circuit,ସଂକ୍ଷିପ୍ତ ପଥ
short instruction,ସଂକ୍ଷିପ୍ତ ନିର୍ଦ୍ଦେଶ
Sibling,ଭାଇଭଉଣୀ |
side effect,"1. ପାର୍ଶ୍ୱ ପ୍ରତିକ୍ରିୟା, 2. କାଉଣ୍ଟର ପ୍ରଭାବ |"
sign bit,ସାଇନ୍ ବିଟ୍ |
Signal,ସଙ୍କେତ
signal processing,ସଙ୍କେତ ପ୍ରକ୍ରିୟାକରଣ |
Signalling,ଟିପ୍ପଣୀ
signal-to-noise ratio,"1. ସଙ୍କେତ-ଧ୍ୱନି ଅନୁପାତ, 2. ସଙ୍କେତ-ଶବ୍ଦ ଅନୁପାତ |"
Signature,"1. ଦସ୍ତଖତ, 2. ଦସ୍ତଖତ"
signature testing,ମାର୍କର ପରୀକ୍ଷା
significant digit,ଉଲ୍ଲେଖନୀୟ ଚିହ୍ନ
silicon chip,ସିଲିକନ୍ ଚିପ୍ |
Simple Mail Transfer Protocol (SMTP),ସରଳ ମେଲ୍ ସ୍ଥାନାନ୍ତର ପ୍ରୋଟୋକଲ୍ (SMTP)
Simplex,ଏକକ
simplex node,"1. ଗୋଟିଏ ସିଗନାଲ୍ ନୋଡ୍, 2. ସିମ୍ପାଲେକ୍ସ ନୋଡ୍ |"
Simulation,ଅନୁକରଣ
Simulator,ଅନୁକରଣକାରୀ
Simultaneous,"1. ଏକକାଳୀନ, 2. ସିଙ୍କ୍ରୋନସ୍ |"
simultaneous processing,ଏକକାଳୀନ ପ୍ରକ୍ରିୟାକରଣ |
Singleton,ଏକାକୀ
site licence,"1. ସାଇଟ୍ ଲାଇସେନ୍ସ, 2. ସାଇଟ୍ ଲାଇସେନ୍ସ |"
Size,"1. ଆକାର, 2. ଆକାର"
Sizing,ମାପ
Sketching,"1. ଚିତ୍ର, 2. ଚିତ୍ର"
Skip,pluti
Skipping,"1. ପ୍ଲୁଟି, 2. ପ୍ଲୁଟିକରନ୍"
Slash,"1. ସ୍ଲାସ୍, 2. କଟ୍"
slave computer,କମ୍ପ୍ୟୁଟର ତଳେ |
sliding window protocol,ସାପ ୱିଣ୍ଡୋ ପ୍ରୋଟୋକଲ୍ |
Slip,"1. ତ୍ୟାଗ, 2. ଆତ୍ମସମର୍ପଣ |"
Slot,ସ୍ଲଟ୍
small computer system interface (SCSI),SCSI (SCSI)
smart card,ସ୍ମାର୍ଟ କାର୍ଡ |
snail mail,ସ୍ନାଲ୍ ମେଲ୍ |
Snapshot,ସ୍ନାପସଟ୍ |
soft computing,"1. ସଫ୍ଟ ଗଣନା, 2. ସଫ୍ଟ ଗଣନା |"
soft copy,ସଫ୍ଟ କପି
soft font,ସହଜ ଫଣ୍ଟ
Software,ସଫ୍ଟୱେର୍
software engineering,ସଫ୍ଟୱେର୍ ଇଞ୍ଜିନିୟରିଂ
software license,ସଫ୍ଟୱେର୍ ଲାଇସେନ୍ସ |
software piracy,ସଫ୍ଟୱେର୍ ଡକାୟତି |
Spectrum,ସ୍ପେକ୍ଟ୍ରମ୍
Spiral,"1. ସ୍କ୍ରୁ, 2. ସ୍ପିରାଲ୍ |"
spread sheet,"1. ଡିଟେଲ୍ ସିଟ୍, 2. ସ୍ପ୍ରେଡସିଟ୍ |"
Standard,ମାନକ
standard generalized markup language (SGML),ଷ୍ଟାଣ୍ଡାର୍ଡ ଜେନେରାଲାଇଜଡ୍ ମାର୍କଅପ୍ ଭାଷା (SGML)
Standardization,ମାନକକରଣ
standby time,ଅପେକ୍ଷା ସମୟ
star LAN,ତାରକ ଲାନ୍ |
star topology,ତାରା ସ୍ଥିତି
start bit,ବିଟ୍ ଆରମ୍ଭ
Starvation,"1. ଅଭାବ, 2. ଅଭାବ, 3. ଅଭାବ ସଙ୍କଟ |"
static memory',"1. ଷ୍ଟାଟିକ୍ ମେମୋରୀ, 2. ଷ୍ଟାଟିକ୍ ମେମୋରୀ |"
status channel,ସ୍ଥିତି ଚ୍ୟାନେଲ୍ |
step size,"1. ଷ୍ଟେପ୍ ସାଇଜ୍, 2. ଷ୍ଟେପ୍ ଡାଇମେନ୍ସନ୍ |"
stop and wait protocol,ବିରାମ ଏବଂ ଅପେକ୍ଷା ପ୍ରୋଟୋକଲ୍ |
stop code,ବ୍ରେକ୍ କୋଡ୍
stop key,ବିରାମ ଚାବି |
Storability,ସ୍ଥାୟୀତ୍ୱ |
stored program,ଗଚ୍ଛିତ ପ୍ରୋଗ୍ରାମ୍ |
string data,କ୍ରମିକ ତଥ୍ୟ |
structured coding,"1. ସଂରଚନା ଏନକୋଡିଂ, 2. ସଂରଚନା କୋଡିଂ |"
structured query language (SQL),ସଂରଚନା ଜିଜ୍ଞାସା ଭାଷା (SQL)
style sheet,"1. ବ୍ରୋଚର ସିଟ୍, 2 ଶ style ଳୀ ଅକ୍ଷର"
Sub-directory,ସବ୍-ଡିରେକ୍ଟୋରୀ |
Subnet,"1. ସବ୍ନେଟ୍, 2. ସବ୍ନେଟ୍ |"
Subtree,subtree
Summarization,"1. ସଂକ୍ଷେପରେ, 2. ସଂକ୍ଷେପରେ"
super computer,"1. ସୁପର କମ୍ପ୍ୟୁଟର, 2. ସୁପର କମ୍ପ୍ୟୁଟର |"
super computing,"1. ସୁପର ଗଣନା, 2. ସୁପର ଗଣନା |"
super key,କି କି
super user,ଶୀର୍ଷ ଉପଭୋକ୍ତା |
supervised learning,ତଦାରଖ ଶିକ୍ଷଣ |
support chip,ସହାୟକ ଚିପ୍
Surf,ନିଟ୍ ଭିନ୍ନତା |
Surfing,"1. ନେଟ ଭିନ୍ନତା, 2. ବିଭାଗ, 3. ସୁରଫାନ୍ |"
Swap,ସ୍ୱାପ୍
swap in,ଭିତରକୁ
swap out,ଆଉଟଫ୍ଲୋ
Swapping,ଅଦଳବଦଳ
switched network,"1. ସୁଇଚ୍ ନେଟୱାର୍କ, 2 ସୁଇଚ୍ ନେଟୱାର୍କ |"
Switching,ସୁଇଚ୍
switching theory,ସୁଇଚ୍ ନୀତି |
symbolic programming,ସାଙ୍କେତିକ ପ୍ରୋଗ୍ରାମିଂ |
Synchronization,ସିଙ୍କ୍ରୋନାଇଜେସନ୍
Synchronizer,ସିଙ୍କ୍ରୋନାଇଜର୍
Synchronous,ସମକାଳୀନ |
synchronous digital hierarchy (SDH),ସିଙ୍କ୍ରୋନସ୍ ସାଂଖ୍ୟିକ କ୍ରମ (SDH)
syntax analysis,ବାକ୍ୟ ବିଶ୍ଳେଷଣ |
system analysis,ସିଷ୍ଟମ୍ ବିଶ୍ଳେଷଣ |
system engineering,ସିଷ୍ଟମ୍ ଇଞ୍ଜିନିୟରିଂ
system hacker,"1. ସିଷ୍ଟମ୍ ବ୍ରେକର୍, 2. ସିଷ୍ଟମ୍ ହ୍ୟାକର୍ |"
system integrator,ସିଷ୍ଟମ୍ ଇଣ୍ଟିଗ୍ରେଟର
system log,ସିଷ୍ଟମ୍ ଲଗ୍ |
system mask,ସିଷ୍ଟମ୍ କଭର |
system network architecture (SNA),ସିଷ୍ଟମ୍ ନେଟୱାର୍କ ଗଠନ (SNA)
system programmer,"1. ସିଷ୍ଟମ୍ ପ୍ରୋଗ୍ରାମର୍, 2. ସିଷ୍ଟମ୍ ପ୍ରୋଗ୍ରାମର୍ |"
system restart,"1. ସିଷ୍ଟମ୍ ପୁନ art ଆରମ୍ଭ, 2. ସିଷ୍ଟମ୍ ପୁନ Rest ଆରମ୍ଭ |"
system shutdown,ସିଷ୍ଟମ୍ ସମାପ୍ତି |
system testing,ସିଷ୍ଟମ୍ ପରୀକ୍ଷା
system utility,ସିଷ୍ଟମ୍ ଉପଯୋଗୀତା |
systematic code,"1. ସିଷ୍ଟମେଟିକ୍ କୋଡ୍, 2. ସିଷ୍ଟମେଟିକ୍ କୋଡ୍ |"
tab command,ଟ୍ୟାବ୍ କମାଣ୍ଡ୍ |
Table,କାର୍ଯ୍ୟସୂଚୀ
table look up,ଟାବୁଲାର୍ ସମୀକ୍ଷା
table space,ଟେବୁଲ୍ ସ୍ପେସ୍ |
Tablet,ଫଳକ
tabular array,"1. ଟାବୁଲାର୍, 2. ଆରେ ଆରେ |"
tabulating function,ଟ୍ୟାବୁଲେସନ୍ ଫଙ୍କସନ୍
tagged architecture,"1. ଚିହ୍ନିତ ସ୍ଥାପତ୍ୟ, 2. ଚିହ୍ନିତ ସଂରଚନା |"
tagged image file format (TIFF),ଚିହ୍ନିତ ପ୍ରତିଛବି ଫାଇଲ ଫର୍ମ (TIFF)
tandam system,ଟାଣ୍ଡେମ୍ ସିଷ୍ଟମ୍ |
tape density,ଟେପ୍ ସାନ୍ଧ୍ରତା |
tape mask,ଟେପ୍ କଭର |
tar file,ଟାର୍ ଫାଇଲ୍ |
Task,କାମ କର |
task bar,କାର୍ଯ୍ୟ ଗାଇଡ୍
task scheduler,କାର୍ଯ୍ୟ ସୂଚୀ
TCP/IP (transmission control protocol/internet protocol),ଟ୍ରାନ୍ସମିସନ୍ କଣ୍ଟ୍ରୋଲ୍ ପ୍ରୋଟୋକଲ୍ / ଇଣ୍ଟରନେଟ୍ ପ୍ରୋଟୋକଲ୍ (TCP / IP)
teardown operation,କାଟିବା କାର୍ଯ୍ୟ
Telecom,ଟେଲି ଯୋଗାଯୋଗ |
Telecommunication,ଟେଲି ଯୋଗାଯୋଗ |
Teleconference,ଟେଲିକମ୍ |
Teleconferencing,ଟେଲି କନଫରେନ୍ସ |
Telegraphy,"1. ଟେଲିଗ୍ରାଫ୍, 2. ଟେଲିଗ୍ରାଫି |"
Telemetry,"1. ଟେଲିମିଟର, 2. ଟେଲିମେଟ୍ରି |"
Telephone,"1. ଟେଲିଫୋନ୍, 2. ଟେଲିଫୋନ୍"
Telephony,ଟେଲିଫୋନ୍ |
Teleprinter,"1. ଟେଲିପ୍ରିଣ୍ଟର୍, 2. ଟେଲି ପ୍ରିଣ୍ଟର୍"
Teleprocessing,ଟେଲି ପ୍ରୋସେସିଂ |
Television,"1. ଦ୍ୱାରରଶନ୍, 2. ଟେଲିଭିଜନ, 3. ଦ୍ୱାରଦ୍ୱାର |"
Telex,ଟେଲକ୍ସ |
Telnet,"1. ଟ୍ରାପ୍ ଦୂରରେ, 2. ଟେଲନେଟ୍ |"
Temperature,"1. ଉତ୍ତାପ, 3. ତାପମାତ୍ରା"
Template,"1. ଆକୃତି ପ୍ଲେଟ୍, 2. ଟେମ୍ପଲେଟ୍, 3. ଗ୍ରୁପ୍"
ten's complement,ଦଶର ସଂପନ୍ନ |
tera byte,ଟେରା ବାଇଟ୍ |
tera flops,ଟେରା ପତିତପାବନ |
terminal cursor,"1. ଶେଷ ସୂଚକ, 2. ଟର୍ମିନାଲ୍ କର୍ସର୍ |"
terminal node,"1. ଶେଷ ନୋଡ୍, 2. ଟର୍ମିନାଲ୍ ନୋଡ୍ |"
terminal window,ଟର୍ମିନାଲ୍ ୱିଣ୍ଡୋ |
Termination,ସମାପ୍ତ
Ternary,ତ୍ରି-ଆଧାର |
ternary operation,ତିନୋଟି ବେସ୍ ଅପରେସନ୍ |
Test,ପରୀକ୍ଷା
test coverage,ପରୀକ୍ଷା କଭରେଜ୍ |
test run,ପରୀକ୍ଷା ନିଷ୍ପାଦନ
Test-data,ପରୀକ୍ଷା ତଥ୍ୟ
Text,"1. ପାଠ, ୨। ଅଧ୍ୟୟନ ସାମଗ୍ରୀ |"
text box,ଟେକ୍ସଟ୍ ବକ୍ସ
text cursor,ପାଠ୍ୟ କର୍ସର୍ |
text editor,ପାଠ୍ୟ ସମ୍ପାଦକ |
text file,ଟେକ୍ସଟ୍ ଫାଇଲ୍ |
text mode,ପାଠ୍ୟକ୍ରମ
text processing,ପାଠ୍ୟ ପ୍ରକ୍ରିୟାକରଣ |
text to speech (TTS),ବାଣୀ-ପାଠ (TTS)
texture mapping,ଟେକ୍ସଚର୍ ମ୍ୟାପିଙ୍ଗ୍ |
T-flip-flop,"1. ଟି ଫ୍ଲିପ୍ ଫ୍ଲପ୍, 2. ଟି-ବିନୋମିଟର |"
thermal printer,ଥର୍ମାଲ୍ ସିଲ୍ ଥର୍ମାଲ୍ |
thin film memory,"1. ପ୍ରିଣ୍ଟର୍ ପତଳା ଚଳଚ୍ଚିତ୍ର ସ୍ମୃତି, 2. ଏହି ଚଳଚ୍ଚିତ୍ର ସ୍ମୃତି |"
